molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA3|PBF|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Total Energy (water) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50|pIC50
8a_a32|0.0|1|3.217128449|0.0|0|7.773594467000001|0|0.609420757|0.0|-0.0755556459999999|-0.056633919|0|-0.0281981579999999|-0.020716518|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|0.788133615|0.845443342|-0.184419911|-0.2166242669999999|0.8966299409999999|1|0.814553726|-0.083474428|0.221908108|-52.34893512|-68.61558335|11.48993376|73.64907732|0.185446274|116.298071|-0.035678106|-43.03057598|-1.641192863|-32.82934751|79.73671389|-22.37464674|63.83886888|0.480024324|2574.085885|510.8273411|3312.822051|-14.03170956|0.923166883|5659.295213|29.86932167|-312.4144752|1373.988797|557.1050635|1.0|1.0|1.0|2.0|0.26|-7.65|6.49|140.04|2.0|0.0|110.69|1.0|1.0|7.0|-6.82|27.0|4.0|-5.76|1.0|0.0|1.0|4.07|6.03e-05|1.02e-05|0.0|0.0|-1880.767206|1110.23|348.07|348.07|566.07|-0.1445|-0.2061599999999999|7.6703|45.0|7.3468|7.3468
47s_a18|0.0|0|0.0|0.0|0|7.03438793|1|1.251176205|0.0|0.026229332|-0.045792331|0|-0.026883417|0.0134295589999999|0|0|0.003686393|-0.168728915|-0.252119673|0|0.724028067|0.712629555|0.0109557919999999|-0.0540701129999999|0.745196689|0|0.84543779|-0.070258863|0.306379663|-53.18668656|-61.36410696|6.394119331000001|10.92659868|0.15456221|117.0051929|-0.030108416|-46.45326408|-2.107589125|-40.26287221|69.29837549|-22.79238258|59.58080589|0.4740142|2992.734821|640.0051571|1529.863965|-17.25406952|0.901192009|6968.705069|27.77963709|-485.1995077|1944.574596|1093.725912|1.0|0.0|1.0|2.0|0.3|-9.42|4.06|76.5|3.0|1.0|149.34|0.0|1.0|10.0|-5.95|36.0|3.0|-5.96|0.0|1.0|0.0|3.19|0.000539|3.53e-06|0.0|0.0|-1534.196027|1435.42|385.29|385.29|736.36|-0.13195|-0.18109|2.9991|616.0|6.2104|6.2104
47a_a18|0.0|0|0.0|0.0|0|7.03438793|1|0.403918489|0.0|0.018016478|-0.18843247|0|0.043161338|-0.025401815|0|0|-0.000633273|-0.232940071|-0.358939392|0|0.842412605|0.766261502|-0.008965701|0.089156939|0.7991211029999999|0|0.778790861|-0.082855697|0.371382587|-67.93456546|-81.42570819|11.58086543|100.7293848|0.2212091389999999|181.3725215|-0.036234741|-66.76209701|-2.681370849|-55.70051708|93.5899242|-29.70938001|79.51543089|0.483193636|3612.105567|638.5417107999999|2250.179086|-24.3591435|0.934960691|8405.670404|37.435301|-481.4854016|2770.212274|1225.939287|1.0|1.0|1.0|3.0|0.28|-8.27|0.48|123.06|3.0|1.0|158.24|1.0|1.0|12.0|-6.74|39.0|5.0|-6.49|0.0|0.0|0.0|2.02|9.9e-05|2.62e-06|0.0|1.0|-2098.807018|1536.87|388.09|388.09|813.01|-131.0|-0.18291|3.0133|1.0|9.0|9.0
17_a12|0.0|0|0.0|0.0|0|6.823286122000001|1|0.610029543|0.0|0.132275232|-0.058347964|3|-0.210594127|-0.072956553|1|1|-0.000651751|-0.113649923|-0.202276514|2|0.918713011|0.8198617429999999|-0.043392747|-0.11976662|0.87653892|0|0.858119365|-0.069570363|0.318309599|-36.25249721|-50.13411606|5.849860887999999|69.36398419|0.141880635|73.93273708|-0.035198739|-26.12444199|-1.443148294|-18.89085387|57.97616997|-18.34174978|42.10235809|0.466056241|2246.161353|447.1583691000001|1470.257187|-9.557722681|0.8728564259999999|4866.339908|23.31475957|-298.7949107|955.9051425|431.5987143|1.0|1.0|1.0|1.0|0.17|-7.16|4.51|78.41|0.0|0.0|103.12|0.0|1.0|3.0|-4.51|24.0|4.0|-6.07|0.0|1.0|1.0|3.14|0.0103|5.7100000000000006e-05|0.0|0.0|-1366.804178|933.62|328.67|281.69|419.49|-0.15459|-0.21781|2.9806|16.0|7.7959|7.7959
5_a15|0.0|0|0.0|0.0|0|0.0|0|1.419941043|0.0|-0.222657379|-0.044921287|2|0.0729170329999999|-0.0156037999999999|0|0|0.003194793|-0.187421793|-0.28098676|2|0.8384601770000001|0.704479781|0.092692253|0.020920163|0.74438723|0|0.8740541479999999|-0.06128567|0.743577162|-45.57134103|-73.61131563|24.25353664|119.95308020000002|0.125945852|93.65193084|-0.0273088679999999|-54.73655332|-1.583914356|-33.88634094|100.6631306|-20.30656983|69.82487767|0.486150431|2940.77098|649.9369163|2179.757502|-15.09973885|0.946094849|6656.720346|39.89581513|-13.36968593|2313.9572780000003|779.0599798999999|1.0|1.0|1.0|1.0|0.15|-9.65|4.92|74.73|3.0|0.0|127.97|0.0|1.0|8.0|-6.16|33.0|6.0|-5.55|1.0|0.0|1.0|4.29|0.000304|2.18e-06|0.0|0.0|-1470.816175|1272.84|341.96|286.35|629.67|-0.14839|-0.18553|6.35|13.0|7.8861|7.8861
14h_a23|0.0|1|0.0|0.0|2|7.423568444|0|1.197963488|3.309480899|0.043538466|0.006191846|2|0.0316908439999999|-0.024318144|2|2|0.009266617|-0.0686282459999999|-0.131709531|2|0.708395022|0.79263722|0.143102066|-0.05745554|0.860920386|1|0.923430574|-0.063825076|0.223157991|-43.02851162|-54.6468131|14.81983413|41.34207782|0.076569426|51.620282|-0.033774476|-36.84086528|-1.621174834|-29.00823506|67.44368679|-22.76950546|57.84834575|0.48032488|3010.418229|622.5428245|2371.16134|-15.35036053|0.924279155|6722.809649|30.23434844|-341.2621515|1451.248725|646.2584547|0.0|1.0|1.0|1.0|0.04|-7.47|3.4|128.81|1.0|1.0|125.0|0.0|1.0|5.0|-5.68|32.0|5.0|-6.62|0.0|0.0|0.0|3.23|0.0009109999999999|1.27e-05|0.0|0.0|-1722.1762399999998|1190.62|337.93|306.09|569.53|-0.15209|-0.2374099999999999|13.4823|5.0|8.3468|8.3468
6d_a40|0.0|0|0.0|0.0|1|8.421342866|1|0.604893491|1.695192271|0.12627602|-0.091548968|0|-0.104206961|0.086704068|2|2|-0.00448098|-0.025143559|-0.0603134|0|0.6224555620000001|0.8361555479999999|-0.039077432|-0.289988439|0.8988141140000001|1|0.663670372|-0.115007564|0.372705643|-73.59650182|-76.51205671|11.10859664|192.5638526|0.336329628|215.22657540000003|-0.050049893|-48.96216855|-2.15214542|-47.09642482|85.47607798|-32.02830281|84.70509846|0.428134701|3063.227702|424.7009165|3212.360755|-20.49579149|0.7486635420000001|7436.576348|37.23994308|-460.8148719|1601.317552|555.2010623|1.0|1.0|1.0|1.0|0.21|-4.31|4.8|173.43|2.0|2.0|120.09|1.0|2.0|5.0|-7.21|30.0|6.0|-6.36|1.0|0.0|1.0|3.43|2.85e-05|7.1e-06|1.0|0.0|-2470.82949|1111.69|419.45|419.45|511.88|-0.11938|-214.0|10.9021|1.0|8.9208|8.9208
11_a3|0.0|0|0.0|0.0|0|6.823286122000001|0|0.605020608|0.0|0.119431379|-0.127546771|3|-0.101436441|0.044912659|1|1|-0.005959152|-0.0495219879999999|-0.0947326669999999|3|0.8947911009999999|0.724492061|0.132535663|-0.04179402|0.793311683|1|0.777803048|-0.0955396769999999|0.175996916|-45.19136777|-47.02715152|6.800350988|253.1353625|0.222196952|105.101718|-0.0391657429999999|-22.2443844|-1.292469516|-21.37603754|57.08178682|-18.52584757|51.99171876|0.4680759679999999|2097.896727|367.9098016|1105.41974|-8.76293931|0.8799677029999999|4487.967272999999|24.61956593|-238.8563772|812.4456757999999|311.6695405|0.0|1.0|1.0|1.0|0.0|-6.51|3.79|105.82|0.0|0.0|88.28|0.0|1.0|2.0|-4.08|22.0|4.0|-6.59|0.0|0.0|1.0|2.46|0.0256|0.000197|0.0|0.0|-1288.195105|834.82|384.66|384.66|346.18|-0.13118|-0.20018|4.4522|0.04|7.3979|7.3979
12c_a36|0.0|0|3.447900368|0.0|0|7.412764017000001|2|1.29696741|0.0|-0.087096843|-0.04162109|2|0.085843909|-0.0621599059999999|1|1|0.0010871589999999|-0.103922055|-0.177407665|1|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8741648479999999|0|0.840733512|-0.073370864|0.462597812|-47.12722334|-67.84435546|12.5779546|60.79111287|0.159266488|102.2992907|-0.038024893|-43.57746274|-1.901244658|-30.27053327|80.22754474|-24.42396797|59.70517794|0.473610011|2785.47514|540.0159387|2365.641348|-15.68788659|0.899732176|6256.172329|32.34920911|-327.5932797|1617.460455|629.5017194000001|1.0|0.0|0.0|2.0|0.14|-7.18|3.35|69.2|1.0|0.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|0.0|1.0|1.0|2.34|0.0151|2.55e-05|0.0|0.0|-1692.540795|1137.55|322.58|322.58|509.61|-0.15835|-0.2082699999999999|6.6973|9.0|8.0458|8.0458
4d_a49|0.0|0|0.0|0.0|1|7.535296702|1|1.343847746|2.097463308|-0.06085453|-0.058204482|2|-0.090862681|-0.053327669|1|1|0.001356445|0.000511959|0.000850823|2|0.7745859279999999|0.783870915|-0.008564167|0.023137464|0.834151595|1|0.752634646|-0.089942837|0.410804214|-55.40321178|-52.95392476|8.392883773|85.21839288|0.2473653539999999|152.3727245|-0.0281044679999999|-32.61868996|-1.461432343|-34.12740785|66.51766234|-17.31186002|63.79609555|0.470013152|2658.242991|463.6097566000001|1640.195062|-10.66380249|0.8868392740000001|5915.214567|26.44129877|-190.6195379|1374.947536|641.1445234|0.0|1.0|1.0|2.0|0.22|-7.58|3.16|98.72|1.0|0.0|115.63|0.0|1.0|6.0|-3.13|30.0|5.0|-7.7|0.0|0.0|1.0|2.27|296.0|0.0004509999999999|0.0|0.0|-1293.333712|1144.04|325.87|215.82|495.7|-0.15888|-0.2219699999999999|5.5765|18.0|7.7447|7.7447
47k_a18|0.0|0|0.0|0.0|0|7.03438793|1|1.25117623|0.0|0.029145635|-0.0605329409999999|0|-0.017736343|-0.02822032|0|0|0.00493127|-0.279965025|-0.421027889|0|0.762665453|0.721697829|0.022512501|-0.014398731|0.753132457|0|0.8309354040000001|-0.065324278|0.3533268229999999|-51.59195677|-69.77479556|11.91029894|20.66242736|0.169064596|133.5242222|-0.030255779|-55.10689702|-2.208671853|-40.74641317|84.23875372|-23.89547793|63.50225571|0.467246896|3245.964586|656.2580564|2009.418849|-18.87222501|0.877042091|7575.637462000001|33.40602576|-340.0872332|2438.639881|1167.054827|1.0|1.0|1.0|2.0|0.3|-8.44|2.39|88.97|3.0|2.0|154.86|1.0|1.0|11.0|-5.84|38.0|4.0|-6.41|0.0|0.0|0.0|2.53|0.000742|4.65e-06|1.0|1.0|-1664.756029|1492.36|400.63|400.63|793.48|-0.1277599999999999|-0.17135|5.2253|29.0|7.5376|7.5376
17_a3|0.0|0|0.0|0.0|0|6.823286122000001|0|0.605019885|0.0|0.188373421|-0.118246266|2|-0.015463451|-0.041723219|1|1|-0.006696449|0.020589494|0.036673175|2|0.881253042|0.767641592|0.1789147639999999|-0.085686119|0.838125715|1|0.803075623|-0.098658557|0.225087454|-50.20132919|-48.88298017|5.251911643|234.4907116|0.1969243769999999|100.2028184|-0.039557272|-24.87357062|-1.344947254|-25.54439812|55.39769571|-20.12828595|55.45324083|0.4383349039999999|2196.728425|408.6362608|1667.279771|-10.24205849|0.780420408|4839.543958|23.96047156|-346.0738521|814.6560331000001|353.7528308|1.0|1.0|1.0|1.0|0.0|-7.48|4.96|92.93|1.0|0.0|95.5|0.0|1.0|2.0|-5.53|23.0|3.0|-5.61|0.0|0.0|1.0|3.71|1.0|1.18e-05|0.0|0.0|-1731.75233|891.3|386.22|386.22|393.58|-0.13155|-0.20359|4.8815|23.0|7.6383|7.6383
EW7203_a60|0.0|0|0.0|0.0|0|7.412764017000001|2|0.604984431|0.0|0.025672274|0.0075638519999999|2|-0.092774356|0.03824498|1|1|0.0036417359999999|-0.049287858|-0.090115975|1|0.80330079|0.822401103|0.002441966|-0.089945913|0.8839272779999999|0|0.8860751579999999|-0.076068195|0.345488097|-49.19385637|-62.23028092|13.03554647|80.48638339|0.113924842|73.67602619|-0.036566012|-40.24477665|-1.828300603|-31.81402579|73.82739839|-23.64750675|62.22940284|0.497298165|2913.880231|573.0312689|1660.077477|-15.29301513|0.989250745|6403.777228|30.83771958|-345.1309687|1541.885979|666.0036144999999|1.0|1.0|1.0|2.0|0.13|-6.7|3.87|117.47|2.0|0.0|133.97|0.0|1.0|5.0|-5.74|31.0|4.0|-6.35|0.0|0.0|0.0|3.09|0.000768|1.53e-05|0.0|0.0|-1668.025575|1166.44|352.3|247.15|546.85|-0.1446599999999999|-0.20654|2.5159|9.0|8.0334|8.0334
15_a31|0.0|0|3.155574452|0.0|0|7.765993078999999|1|0.610137926|0.0|0.1893807519999999|-0.134784483|0|-0.0302581979999999|-0.070065105|2|2|-0.007631228|-0.157560864|-0.272545088|0|0.8314086070000001|0.8022000659999999|-0.0869591359999999|-0.116356616|0.8582665429999999|0|0.567108776|-0.116196194|0.287991212|-61.76522754|-70.00513464|20.47825449|141.1489667|0.4328912239999999|230.1075793|-0.041588706|-37.21191643|-1.58037081|-32.83191294|88.05886218|-22.10688462|82.24348203|0.466164359|2351.566145|301.452236|1675.977147|-11.75113151|0.873235738|5087.628096|34.45943505|-150.46712390000002|1309.458532|363.593507|0.0|1.0|1.0|2.0|0.19|-5.66|4.12|117.37|0.0|0.0|90.47|0.0|2.0|4.0|-4.28|24.0|5.0|-6.84|0.0|0.0|1.0|2.27|18.0|0.000272|0.0|0.0|-1460.900291|925.93|271.36|271.36|452.98|-0.15202|-0.19394|7.5831|1.1|5.9586|5.9586
4_a18 (SD-208)|0.0|0|0.0|0.0|0|0.0|2|1.304335262|0.0|0.055002235|-0.113324634|3|-0.020226647|-0.009648044|0|0|-0.015153358|-0.15379315|-0.3630339729999999|1|0.773173718|0.83508768|-0.058455902|-0.098971722|0.904723479|0|0.77909674|-0.077885485|0.115284206|-40.10670787|-51.27494074|10.90456851|103.6318511|0.22090326|113.7529353|-0.034985357|-26.40375252|-1.2944582059999998|-20.652731600000003|69.63488061|-18.01551972|51.01127638|0.454067432|2395.526727|401.1916387|1822.914738|-9.276994128|0.831728055|5348.394288|29.9246699|-105.0785813|1107.212786|363.2306414|0.0|1.0|1.0|1.0|0.0|-8.15|3.54|76.48|1.0|0.0|92.87|0.0|1.0|3.0|-4.29|25.0|6.0|-6.31|0.0|0.0|1.0|3.11|18.0|4.14e-05|0.0|0.0|-1542.296276|895.83|378.26|239.56|396.17|-0.13588|-0.2358|5.2085|0.08|7.0969|7.0969
8d_a8|0.0|0|3.190160226|0.0|1|7.05012252|0|1.395657339|1.41693287|-0.12349902|-0.155313194|1|0.071729931|-0.077977198|1|1|-0.001038264|0.016471091|0.025642021|1|0.76211539|0.757805416|0.0780635059999999|-0.179357354|0.804372443|0|0.6932924890000001|-0.1072746469999999|0.377028311|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|200.0182229|-0.03820405|-43.86958028|-2.063018716|-45.62337399|86.29065071|-24.91463687|88.24385833|0.483207744|2863.968296|452.1282556|2093.380666|-16.2479927|0.935013517|6596.888351|36.89090464|-228.7206541|1992.108851|682.0472537|0.0|1.0|1.0|2.0|0.12|-7.62|3.93|112.23|1.0|0.0|121.1|0.0|1.0|6.0|-4.91|32.0|5.0|-6.87|0.0|0.0|0.0|3.0|0.00533|3.4200000000000005e-05|0.0|0.0|-1447.595474|1185.65|376.13|265.12|572.21|-0.13754|-0.19757|7.5674|18.61|4.7303|4.7303
16_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.398650725|1.843196334|-0.219944434|-0.095499301|1|0.007101649|-0.148022089|1|1|0.006466406|-0.018051608|-0.0513920109999999|1|0.490768328|0.774455255|-0.0894138519999999|0.0293772029999999|0.8366279120000001|0|0.7898461090000001|-0.073335635|0.292255386|-36.11951685|-39.44800181|6.761192037000001|13.51923899|0.210153891|103.5057102|-0.033372358|-19.42906425|-1.201404885|-17.789707500000002|45.11883447|-16.43666742|42.88070889|0.455802506|2101.6948030000003|389.0176968|1522.164774|-8.095443438|0.837568182|4520.2597670000005|19.74465314|-327.4903335|710.807513|322.8922084|1.0|0.0|0.0|0.0|0.11|-6.36|4.49|30.71|1.0|0.0|85.02|0.0|1.0|2.0|-3.92|23.0|4.0|-5.64|0.0|1.0|1.0|3.91|0.0371|3.68e-05|0.0|0.0|-1057.494456|856.55|293.41|274.85|407.99|-0.17375|-0.2134|1.9873|343.0|6.4647|6.4647
13g_a6|0.0|0|3.457632039|0.0|0|6.842683282|0|1.424099171|0.0|-0.0961994219999999|0.004767264|2|0.03536788|0.073394284|1|1|-0.000644109|-0.12414699|-0.215607882|2|0.836982172|0.774238891|0.095969451|-0.144664763|0.832753533|1|0.871972049|-0.074216821|0.2141642839999999|-51.67543048|-64.02222283|12.28038897|68.57626488|0.128027951|89.14285747|-0.0323525729999999|-44.57717132|-1.747038966|-35.98038956|76.50577593|-22.52633766|63.95581946|0.444443571|2929.039254|607.1336751|3916.754765|-15.68456028|0.7999971709999999|6332.20768|30.61752948|-328.2712049|1653.346592|744.1359788|1.0|1.0|1.0|2.0|0.12|-10.57|5.41|103.17|2.0|0.0|128.63|0.0|0.0|6.0|-5.56|33.0|5.0|-6.31|0.0|0.0|1.0|3.47|0.0012|8.8e-06|0.0|0.0|-1386.611265|1253.71|381.82|207.09|592.49|-0.1327|-0.20806|13.3225|119.0|6.9245|6.9245
12t_a36|0.0|0|3.500121488|0.0|0|7.412764017000001|2|1.297042607|0.0|-0.058770337|-0.034194893|2|0.035510516|-0.030990165|1|1|0.0045625|-0.101854847|-0.169994208|1|0.902377067|0.829598864|-0.009662203|-0.050788309|0.878510663|0|0.8337556420000001|-0.0735262|0.318666358|-48.97252784|-67.01551397|11.7409283|86.12920631|0.166244358|110.727965|-0.035934112|-44.63604995|-2.012310282|-32.61842026|77.32343502|-23.93411213|60.71345614|0.48189543|2771.211293|555.3275093999999|2320.375227|-15.94144641|0.930112292|5936.009091|30.56063281|-377.2113003|1711.395437|729.1873176|1.0|0.0|0.0|2.0|0.21|-7.36|3.62|69.2|1.0|0.0|133.52|0.0|1.0|6.0|-4.61|31.0|4.0|-6.33|0.0|1.0|0.0|2.4|0.0102|2.6600000000000003e-05|0.0|0.0|-1311.585049|1208.04|337.89|319.18|562.72|-0.15088|-0.2039|7.9104|8.0|8.0969|8.0969
15a_a50|0.0|1|0.0|0.0|2|7.934155233999999|1|1.3530592819999998|4.126145086|-0.113976703|-0.06317118|1|-0.0446629609999999|-0.15010386|2|2|0.005828749|-0.128070491|-0.209259615|1|0.797917311|0.821868651|-0.051676609|-0.207610131|0.8749408470000001|1|0.837789896|-0.0783960279999999|0.4349386739999999|-46.91098865|-50.56454577|10.77967103|275.287923|0.162210104|97.06405493|-0.029316925|-30.25705388|-1.436529349|-28.07082095|61.78266878|-17.54280159|57.69065967|0.4476230879999999|2503.770258|501.3207109|1754.903963|-10.49734522|0.8103580690000001|5401.219537|24.86892274|-245.8291419|1218.577214|569.5267957000001|0.0|1.0|1.0|1.0|0.23|-6.09|3.23|68.76|1.0|0.0|110.43|0.0|1.0|5.0|-3.6|28.0|4.0|-6.78|0.0|1.0|1.0|2.76|0.0933|0.0001189999999999|0.0|0.0|-1199.818129|1091.64|306.83|306.83|519.38|-0.16693|-0.19948|9.0948|41.0|7.3872|7.3872
1h_a5|0.0|0|2.9516097130000003|0.0|0|6.605297921|0|1.427564094|0.0|-0.259241577|-0.009075016|2|-0.02598568|-0.1197834419999999|1|1|0.007357977|0.034752304|0.0578378779999999|2|0.71274658|0.780175595|0.070628165|-0.082079343|0.8436458929999999|0|0.8806402259999999|-0.067599619|0.39793593|-35.25675213|-36.2462047|4.588992214|160.0744187|0.119359774|62.25239147|-0.027798699|-18.90429957|-1.111947978|-18.38824808|44.51475742|-14.49848188|39.84574434|0.489507204|2107.271793|459.3001331|819.6979313999999|-7.561719827|0.958891501|4334.547353|19.45961351|-255.618083|778.3845404|409.0289917|1.0|0.0|1.0|1.0|0.05|-8.41|4.99|54.46|0.0|0.0|95.45|0.0|1.0|3.0|-4.25|24.0|3.0|-5.77|0.0|1.0|1.0|3.43|0.0174|3.5600000000000005e-05|0.0|0.0|-990.6346565|934.7|284.03|266.52|430.83|-0.17797|-0.21921|3.3752|28.0|7.5528|7.5528
3j_a32|0.0|1|3.564417045|0.0|0|8.234564993|0|0.609420782|0.0|0.0053427669999999|-0.017889768|0|-0.029763115|-0.086191775|3|3|0.001173363|-0.052818794|-0.097980957|0|0.812195122|0.824282683|-0.020129489|-0.084553991|0.8884057059999999|1|0.865101945|-0.070289671|0.27811778|-37.33051857|-50.46105839|7.315176208|47.55031019|0.134898055|71.64373163|-0.030815085|-26.79963418|-1.140158136|-19.82606536|58.58770587|-16.36574867|44.64569478|0.4482615029999999|2282.569698|459.4516326|1778.1826620000002|-8.691773249|0.812452828|4866.613493|21.85672669|-264.245436|808.6988876|398.2788055|1.0|1.0|1.0|1.0|0.24|-6.69|6.68|110.94|1.0|0.0|95.74|0.0|1.0|3.0|-5.92|23.0|3.0|-5.6|0.0|0.0|1.0|4.09|0.0004089999999999|1.58e-05|0.0|0.0|-1671.507439|934.19|354.42|354.42|405.19|-0.14498|-0.19859|5.9266|8.0|8.0969|8.0969
33_a20|0.0|0|0.0|0.0|1|6.842683282|0|1.4175014119999998|1.915285809|-0.188733405|0.023539095|2|0.148855442|-0.061975089|1|1|0.008780074|-0.036258691|-0.060582944|2|0.616352201|0.74131936|-0.0854333469999999|-0.10978034|0.802353442|1|0.9493896|-0.058927252|0.399354817|-38.58254635|-45.72654913|8.340767701|8.680600701|0.0506104|33.13709773|-0.0265385579999999|-29.9394021|-1.326927921|-25.26187502|54.60811436|-17.37608867|46.92331405|0.465855239|2737.8873550000003|621.611679|2274.654579|-11.3769728|0.8721516570000001|5916.443448|22.88265911|-339.6262863|1144.132956|664.4562602999999|1.0|1.0|1.0|0.0|0.08|-9.69|5.33|67.39|2.0|0.0|121.62|0.0|1.0|4.0|-5.6|31.0|4.0|-5.58|0.0|0.0|1.0|4.28|0.000997|2.98e-06|0.0|0.0|-1275.852801|1174.95|318.99|227.79|563.98|-0.15959|-0.21788|5.0369|34.0|7.4685|7.4685
LY364947_a10|0.0|0|2.949609552|0.0|0|6.605297921|0|1.390175303|0.0|-0.278922508|-0.00390904|2|0.0938628109999999|0.010202602|1|1|0.006909045|0.04209715|0.072909639|2|0.706034038|0.711607778|-0.072740964|-0.012096774|0.7792035190000001|1|0.8431045490000001|-0.076999385|0.449473391|-34.01613475|-33.26705198|4.275500834|144.7228349|0.156895451|69.31194102|-0.029665114|-14.69643595|-0.978948758|-15.02735938|41.53157099|-13.10520229|38.29163558|0.486715511|1896.845282|372.4595738|839.5356408|-5.78950507|0.948237326|3903.496845|18.1140017|-197.4583104|597.7620559999999|287.99188260000005|1.0|0.0|1.0|1.0|0.0|-7.2|3.97|54.46|0.0|0.0|82.56|0.0|1.0|2.0|-3.54|21.0|3.0|-6.02|0.0|1.0|1.0|2.8|0.0789|0.000137|0.0|0.0|||||||||59.0|7.2291|7.2291
12at_a36|0.0|0|3.4361495580000003|0.0|0|7.412764017000001|2|1.297042863|0.0|-0.04229234|-0.073048351|2|0.054794728|-0.076129505|1|1|0.000906224|-0.136151085|-0.227404687|1|0.817851296|0.8384626709999999|-0.08859337|-0.063825255|0.890810337|0|0.751856692|-0.084721769|0.301423347|-58.66704838|-76.61315774|20.43891035|95.16663336|0.248143308|171.8311073|-0.037537878|-53.05210062|-2.102121151|-40.6250081|95.60375457|-25.99374995|79.10595873|0.49342323|3041.832389|520.6361161|2388.600265|-17.99981985|0.974034457|6537.399158|38.54110857|-241.591008|2158.30208|735.3783268|1.0|0.0|0.0|2.0|0.17|-6.62|2.7|95.5|1.0|0.0|135.03|0.0|1.0|7.0|-4.18|33.0|6.0|-7.18|0.0|0.0|0.0|1.76|0.0289|8.36e-05|0.0|0.0|-1460.833958|1238.61|322.81|263.05|589.75|-0.15607|-0.2131|8.9532|78.0|7.1079|7.1079
13b_a6|0.0|0|3.423777636|0.0|0|7.412764017000001|1|1.430640379|0.0|-0.0411179|-0.0265090529999999|1|0.060593678|-0.104663349|1|1|-0.00194781|-0.10896749|-0.180339002|1|0.850080948|0.7788169070000001|-0.029988734|-0.11338525|0.8370824240000001|0|0.7757172059999999|-0.093125205|0.202093555|-61.06841733|-74.04643339|21.00828557|154.7847961|0.2242827939999999|147.0772097|-0.0406496879999999|-48.5571926|-2.032484418|-40.04664055|87.39962829999999|-26.65671602|82.07670290000002|0.408780634|2821.72831|508.6895893|2587.000662|-17.48058934|0.69141956|6000.952027|35.20276076|-337.3706117|1760.1380379999998|627.4287311|1.0|1.0|1.0|2.0|0.12|-9.01|4.98|95.85|2.0|0.0|116.79|0.0|1.0|5.0|-5.51|31.0|5.0|-6.1|0.0|0.0|1.0|3.45|0.0012699999999999|1.02e-05|0.0|0.0|-1350.0903970000002|1167.21|341.35|255.67|574.07|-0.14898|-0.20156|13.5746|174.0|6.7595|6.7595
20_a4|0.0|0|0.0|0.0|1|7.535296702|1|1.399905568|2.017439295|-0.203359312|-0.00123671|1|-0.061689675|-0.1473674569999999|1|1|0.012025268|-0.064248765|-0.103098674|1|0.691307598|0.7797803109999999|0.246357638|-0.105783279|0.8404413829999999|0|0.918147288|-0.060595472|0.210083785|-29.16642156|-34.74640079|11.03865532|63.27373076|0.081852712|39.3981702|-0.0273144939999999|-16.72448692|-1.010636274|-14.03867522|46.45917085|-13.14728679|40.20507689|0.421704107|1982.961908|441.9318823|1379.418733|-6.32818424|0.729218575|4085.683488|20.4281979|-138.2237887|755.8433223999999|338.71903330000004|1.0|1.0|1.0|0.0|0.11|-5.55|3.2|39.94|0.0|0.0|86.62|0.0|2.0|3.0|-3.46|22.0|3.0|-5.96|0.0|1.0|1.0|2.97|0.1|0.000134|0.0|0.0|-934.2489802|861.05|306.74|239.45|402.27|-0.16699|-0.19747|5.5779|646.0|6.1898|6.1898
