molecula|n9FaHRing|NaasN|nARing|SaasN|AATSC1c|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
14b_a3|0|0|0|0.0|-0.009130444|0.039799383|1.7086790859999998|-0.356087317|-0.00603969|-0.008040839|1|1|-0.004161699|-0.050943323|-0.575695827|3|0.882394075|0.7809478329999999|-0.133815639|-0.170297225|0.848135222|0.8255789570000001|-0.100993354|0.379746504|0.012828558|-44.49789848|-49.38772279|6.273415527999999|252.49572540000003|-24.15156108|3.067822725|82.79166784|0.766915433|-1.312913604|-21.76034149|57.87172082|-17.83445545|50.77131401|0.487615651|384.6023764|-642.0403962|-8.721397057|0.233084567|4.989782639|9.738358819|4803.535505|-313.9702941|0.017348996|-261.0537205|837.1723509999999|0.0|1.0|1.0|1.0|1.0|3.18|-6.89|4.28|3.71|105.82|0.0|0.0|1.0|2.0|4.0|-6.42|0.0|2.82|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|4.08e-05|-0.06676|3.0724|2.22|-1327.4859310000002|524.27|879.19|403.54|0.2276|-1327.349444|-0.12942|-0.19618|0.02844675|-1327.398177|6.4202|6.4202
16g_a32|1|0|0|0.0|-0.013775701|0.03898374|2.084553994|-0.771439265|-0.002456725|-0.029193403|3|3|-0.00030659|-0.117577419|-0.696926204|0|0.79965447|0.83902731|-0.026098259|0.008494733|0.8821580379999999|0.762429418|-0.105500574|0.542303725|0.023959586|-57.77542509|-77.75914881|17.659402|90.88837862|-57.31234426|13.01585399|43.37912747|0.6863323440000001|-1.79350976|-42.58335004|94.54074206|-24.94161377|75.43482709|0.3972359179999999|604.8539801|-1321.90553|-18.38320476|0.313667656|9.3963701|15.58880229|6372.261243999999|-974.3098525|0.02276861|-274.67233460000006|1926.042887|1.0|1.0|1.0|1.0|2.0|3.87|-8.16|6.81|5.38|149.27|3.0|0.0|1.0|10.0|5.0|-5.69|1.0|4.37|-5.32|3.08e-08|1.36e-05|4.83e-06|4.65|0.0|3.04e-06|-0.05|3.6161|5.38|-2034.593036|752.29|1245.25|342.86|0.2879|-2034.342619|-0.14968|-0.19968|0.02895494|-2034.408165|7.9586|7.9586
27b_a34|0|1|1|2.013418486|-0.010183855|0.042739018|0.0|-0.549928192|-0.001438963|-0.029622037|1|1|0.001228116|-0.194619338|-0.463926296|1|0.820914556|0.7722228729999999|0.00102838|-0.047542374|0.8299950709999999|0.770240631|-0.109683855|0.3307451819999999|0.031021066|-57.66200309|-72.21552354|20.42417736|150.83624440000003|-47.54648562|13.44721755|540.9533124|0.712312759|-1.864625537|-37.9644911|87.24055613|-24.553278|78.08618045|0.4072752529999999|515.8091561000001|-1227.6639|-16.16580511|0.287687241|9.124440695|15.39406063|6032.666081|-808.2902556|0.022820627|-279.5721769|1723.489976|1.0|1.0|1.0|1.0|1.0|3.54|-8.19|3.94|4.11|84.99|2.0|0.0|1.0|5.0|5.0|-6.14|0.0|3.46|-4.96|5.92e-06|0.00243|1.1e-05|3.75|0.0|2.67e-06|-0.04121|4.8168|4.33|-1350.018975|691.97|1174.68|302.88|0.3621|-1349.811401|-0.1652799999999999|-0.20649|0.03640275|-1349.873325|6.1871|6.1871
14o_a23|1|2|0|3.133942289|-0.014680137|0.046090147|0.6669152279999999|-0.807407518|-0.002390707|-0.029012777|2|2|-0.0004039459999999|-0.0962526|-0.653629157|2|0.598213287|0.802854174|0.000891427|-0.072078004|0.861597051|0.575188253|-0.094138958|0.328340215|0.018054548|-51.49843925|-66.92857564|12.835973699999998|110.3941788|-47.58321438|9.125801389|0.8929505459999999|0.800301554|-2.165196042|-36.61307972|80.64694246|-30.18347529|64.33441296|0.48945652|642.7588542000001|-1539.35724|-21.45909668|0.199698446|9.016411722|17.66041891|7967.617129|-1094.413931|0.019295686|-427.001863|1923.471511|0.0|1.0|0.0|1.0|1.0|3.55|-7.95|3.97|6.18|114.25|2.0|1.0|1.0|7.0|8.0|-5.94|1.0|4.31|-6.0|1.29e-07|6.38e-05|1e-06|4.76|0.0|5.57e-06|-0.08059|3.6989|5.17|-2042.161288|729.11|1236.72|335.19|385.0|-2041.934645|-0.1517|-0.23229|0.02299729|-2042.000938|8.4815|8.4815
14n_a23|1|2|0|3.3716621960000004|-0.0068536419999999|0.045165485|0.747533142|-0.376950283|0.010561248|-0.049694913|2|2|0.010508236|-0.110069159|-0.404569286|2|0.756252127|0.802854174|0.219354173|-0.099694124|0.861597051|0.71381683|-0.082430028|0.209387766|0.027028617|-39.82324087|-55.70499288|18.26553926|97.93357279|-37.64460956|12.34358104|97.39429807|0.6868205409999999|-1.648600566|-26.91195666|72.09248208|-21.84509525|58.08878013|0.469606631|603.6615822000001|-1114.099858|-14.76259199|0.313179459|8.662092555|16.33144958|6740.54932|-752.8921912999999|0.0242495529999999|-252.5011125|1622.112023|0.0|1.0|1.0|1.0|1.0|3.53|-7.51|3.42|4.03|114.25|2.0|1.0|1.0|6.0|5.0|-6.47|0.0|3.48|-5.02|2.32e-06|0.0010199999999999|9.57e-06|3.55|0.0|1.3699999999999998e-05|-0.06951|3.4217|3.23|-1744.42791|710.48|1209.95|362.35|0.4229|-1744.1828670000002|-0.1382|-0.2077099999999999|0.02300614|-1744.244532|9.2441|9.2441
12d_a30|0|0|2|0.0|-0.006335328|0.042804233|0.0|-0.354778373|0.005613018|0.036688757|1|1|0.005965451|-0.053644471|-0.4562256979999999|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|-0.094239701|0.366319099|0.015567102|-47.69710881|-60.88281322|10.05700314|85.1932288|-39.33285959|6.497247279|0.0|0.8143892140000001|-1.884794029|-30.81433963|69.55534551|-23.41646662|57.75411196|0.4572733479999999|544.6198897999999|-1217.656264|-15.12802292|0.185610786|7.557073995|13.92427286|6120.329513000001|-786.6571918999999|0.013424098|-406.2173266|1495.177298|1.0|1.0|1.0|0.0|1.0|4.75|-7.01|4.35|2.93|81.65|2.0|0.0|1.0|5.0|4.0|-5.81|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|4.02e-05|-0.05119|3.4821|4.14|-1615.063947|695.57|1176.22|356.06|149.0|-1614.831682|-0.1479099999999999|-0.1991|0.03187624|-1614.894406|7.9508|7.9508
12b_a36 (EW-7197)|0|0|2|0.0|-0.008137593|0.040899471|0.0|-0.439429998|-0.002526241|-0.098032695|1|1|-0.000673716|-0.101303149|-0.442656599|1|0.724208473|0.819222745|-0.001567914|-0.097861598|0.8741648479999999|0.698414933|-0.10866747|0.458627252|0.021439664|-50.90136206|-67.98756422|13.41367899|81.63796416|-42.53627024|8.392238798|5.958751634|0.746747352|-1.956014468|-31.84632538|80.95733534|-24.47552312|64.31504105|0.45988432|477.6935927|-1223.776156|-15.31305729|0.253252648|6.764872303|12.52485821|6096.459089|-765.6528642999999|0.020730147|-308.7538779|1638.808832||||||||||||||||||||||||||-0.04975|3.8475|3.41|-1332.147999|659.48|1104.61|328.66|0.4491|-1331.9479310000002|-0.15571|-0.20546|0.03202977|-1332.005651|8.1549|8.1549
7c_a8|0|1|0|1.4416758790000002|-0.007509694|0.043533333|0.0|-0.382994379|0.00325576|-0.0450662909999999|1|1|0.004301963|-0.047874|-0.328286221|1|0.718994164|0.740795639|0.0092411059999999|-0.196826366|0.795846675|0.6881348629999999|-0.089778346|0.292274414|0.0306012339999999|-50.34151168|-56.2991566|19.18974586|49.43944876|-35.30467154|12.03370912|75.43825735|0.626902145|-1.6160102369999998|-31.56868845|76.40286308|-21.11218373|69.53125754|0.492823119|532.3522286|-1013.384819|-13.23925183|0.373097855|7.700542366|15.18314943|6013.168519|-635.4840877|0.032058696|-159.15828340000002|1616.4960130000002|0.0|1.0|0.0|1.0|1.0|3.44|-7.76|4.22|3.78|92.93|1.0|0.0|1.0|5.0|5.0|-6.34|0.0|3.26|-4.67|1e-05|0.00399|2.14e-05|3.37|0.0|6.91e-06|-0.07472|4.6061|5.01|-1331.793312|662.05|1116.53|394.78|275.0|-1331.567632|-0.1318599999999999|-0.20658|0.02732536|-1331.625743|4.7307|4.7307
12aa_a36|0|0|2|0.0|-0.011588438|0.042560386|0.0|-0.672129428|-0.006653538|0.010538281|1|1|-0.004569485|-0.052743904|-0.53315493|1|0.892815402|0.833911317|0.156337925|-0.023185884|0.888163057|0.849217847|-0.117270578|0.4679233379999999|0.023617545|-72.94175494|-80.19356964|16.1504726|132.3194611|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|-49.88002793|96.18613736|-28.21625599|89.09222754|0.44829258|471.12395210000005|-1523.677823|-19.29522587|0.2686642589999999|8.05947774|14.60824604|6438.603019|-1041.942197|0.023386634|-316.3903377|2083.417693|0.0|0.0|1.0|0.0|3.0|4.83|-6.14|1.92|0.98|112.29|1.0|0.0|1.0|6.0|5.0|-7.79|0.0|1.15|-3.45|0.000304|129.0|0.000359|1.55|0.0|0.000305|-0.05111|3.8899|3.88|-1401.617177|701.99|1183.76|318.73|0.4446|-1401.389257|-0.15718|-0.20829|0.04550032|-1401.45065|8.0458|8.0458
12bf_a36|0|0|2|0.0|-0.00832865|0.044197531|0.0|-0.4497470879999999|-0.006877664|-0.096665166|1|1|-0.004358975|-0.098027247|-0.433281391|1|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|-0.110255801|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|14.01562806|87.14111344|-45.73631152|9.026978489|0.0|0.7054709690000001|-1.874348624|-37.52534442|86.28460578|-24.14405495|72.27889645|0.474826911|437.4108773|-1207.2027480000002|-15.55034592|0.294529031|7.546900716000001|14.37031118|6271.550446|-777.5172959|0.02371294|-264.6734075|1711.2011699999998|1.0|0.0|1.0|0.0|2.0|4.72|-7.12|3.55|3.0|69.2|1.0|0.0|1.0|5.0|6.0|-6.8|0.0|2.44|-4.32|0.000102|0.0424|4.81e-05|2.88|0.0|3.17e-05|-0.0571299999999999|5.2319|3.66|-1431.380702|670.85|1120.94|320.04|0.4518|-1431.187555|-0.15677|-0.2139|0.03299488|-1431.246893|8.2218|8.2218
12u_a36|0|0|2|0.0|-0.006461999|0.042560386|0.0|-0.407105926|0.0042553209999999|-0.063855309|1|1|0.005035022|-0.099596099|-0.438988314|1|0.901715152|0.8101678720000001|0.080270195|-0.018047007|0.855176759|0.860667615|-0.0969881059999999|0.3765068079999999|0.017639065|-50.53295452|-67.50289394|12.27663887|86.1184622|-46.98143813|8.544435884|5.944854912|0.77938748|-2.036750221|-35.17050511|78.06218646|-24.02645378|62.80959338|0.486156325|586.1833819|-1417.5607730000002|-16.72220679|0.22061252|7.65672775|14.90088936|6127.402572|-986.6102007|0.015171583|-388.9026034|1818.813889|1.0|1.0|1.0|1.0|2.0|5.05|-7.38|3.85|3.01|69.2|2.0|0.0|1.0|6.0|4.0|-6.19|0.0|2.66|-4.86|1.13e-05|0.0047799999999999|1.39e-05|3.8|0.0|1.7800000000000002e-05|-53.0|3.8847|4.21|-1350.865506|739.12|1254.5|337.37|0.4267|-1350.575382|-0.15109|-0.20409|0.03260752|-1350.638138|7.7959|7.7959
5_a27|0|2|0|3.2927747860000003|-0.0063562359999999|0.048947368|1.271687295|-0.286030638|0.00991794|-0.125237927|1|1|0.010329671|-0.2030237389999999|-0.4982037479999999|2|0.639413469|0.760083119|0.180356685|-0.020087122|0.8149212259999999|0.614205449|-0.085078576|0.333977277|0.01695771|-29.50048722|-44.83538435|8.936508815|10.48961936|-23.6277072|4.709432444|56.35994804|0.741481472|-1.276178645|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|449.6149323|-672.5307653|-8.438466859|0.258518528|6.160679036|10.98289851|4943.51602|-354.41560810000004|0.016479312|-254.5156507|907.0095354|0.0|1.0|0.0|1.0|0.0|3.07|-6.22|2.94|2.8|65.6|0.0|0.0|1.0|2.0|4.0|-6.49|0.0|2.82|-4.01|0.000248|0.0821|9.78e-05|2.58|0.0|0.0002|-0.04554|4.0989|4.9|-1083.124207|566.68|955.22|302.48|0.2448|-1082.967639|-0.16952|-0.21506|0.01903872|-1083.019748|8.5229|8.5229
15a_a10|0|1|1|2.141907675|-0.00244937|0.033912037|2.038992189|-0.144512841|0.011418154|-0.060539141|1|1|0.01192767|-0.179723568|-0.188634555|2|0.7408341359999999|0.77630271|-0.0232534929999999|-0.1074837719999999|0.820233357|0.713078124|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|-49.47045259|10.10411407|42.41151044|-31.83957238|6.503087289|122.7715002|0.676473201|-1.3835569680000002|-18.99256188|60.98047923|-16.19032994|39.61363829|0.407638879|588.9895149|-890.4681466|-10.42022369|0.323526799|6.71451044|11.33516398|5929.563906|-573.1123029|0.017883602|-227.1590805|1316.339132|0.0|1.0|1.0|1.0|0.0|3.5|-7.79|3.95|4.05|56.07|1.0|0.0|1.0|6.0|5.0|-6.52|0.0|3.33|-4.4|0.000108|0.0432|3.94e-05|3.12|0.0|6.51e-06|-0.04742|5.7646|2.4|-1278.4225210000002|687.57|1179.28|329.41|0.3558|-1278.141052|-0.1559299999999999|-0.20335|0.02976259|-1278.200428|7.6198|7.6198
7h_a8|0|1|0|1.2793830309999998|-0.00534208|0.04737037|0.0|-0.23505152|0.00112124|-0.0873792009999999|1|1|0.00084936|0.052081992|-0.382578949|0|0.515235986|0.7051689170000001|0.095758228|0.041366689|0.7677336090000001|0.507325475|-0.0934764819999999|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|70.28953528|-31.05895923|3.86998135|47.81104825|0.892830345|-1.6825766830000002|-30.96107949|58.94376531|-23.65556243|60.42608164|0.4346108389999999|444.4294792|-969.8780597|-13.63564064|0.107169655|7.589672923999999|13.42380338|5657.402114|-559.0612661|0.00878112|-452.8739011|1086.29603|1.0|1.0|0.0|0.0|1.0|3.12|-8.46|5.52|5.49|61.58|2.0|0.0|1.0|3.0|4.0|-5.27|0.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|4.66|0.0|1.31e-06|-0.06799|3.9282|6.81|-1285.151298|593.53|999.62|315.62|0.3885|-1285.017252|-0.16076|-0.22875|0.03092828|-1285.0707960000002|4.9788|4.9788
14r_a23|1|2|0|3.201732471|-0.006323791|0.045277778|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|2|2|0.0075222369999999|-0.073945564|-0.454010253|2|0.616699629|0.7837821840000001|0.03753491|-0.1050445769999999|0.846632079|0.5935522360000001|-0.085881409|0.375360556|0.019185345|-40.32463891|-55.30494931|12.35476415|47.26552456|-35.61466281|7.956082857|55.62948521|0.7882228370000001|-1.717628177|-25.96781003|66.31173073|-23.53402098|52.67940305|0.4661909429999999|557.8203557999999|-1106.098986|-15.15517566|0.211777163|7.555307147000001|14.15357616|6744.848704999999|-712.2932561000001|0.017092103|-371.2130393|1403.282085|0.0|1.0|1.0|0.0|1.0|3.47|-7.67|3.78|4.58|105.02|2.0|1.0|1.0|5.0|5.0|-6.31|0.0|3.7|-5.11|2.66e-06|0.00114|7.73e-06|3.68|0.0|9.18e-06|-0.06842|5.9406|3.72|-1729.1326809999998|678.08|1145.51|389.92|0.2346|-1728.924789|-0.15536|-0.22378|0.02296354|-1728.98403|8.2684|8.2684
12h_a40|0|1|0|1.760542171|-0.008044548|0.041915709|0.803557099|-0.289603712|-0.000134504|0.189869851|2|2|-0.002126898|0.127299624|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|-0.091448888|0.006997021|0.0117142839999999|-50.45378559|-48.34705035|6.193088525|208.6717565|-25.56004046|3.274152035|59.68939644|0.844008584|-1.280284432|-26.67382585|54.9311782|-20.51086984|56.64687411|0.4958138139999999|443.8158546|-676.8587047999999|-10.84365353|0.155991416|7.989299324|15.84593062|5087.343024|-357.8405665|0.012453938|-363.7398044|801.957134|1.0|1.0|1.0|1.0|1.0|3.19|-6.84|4.59|5.02|84.45|2.0|1.0|1.0|2.0|2.0|-5.13|0.0|4.22|-5.58|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|5.2e-05|-0.07512|4.1508|4.14|-2153.186757|548.82|910.77|469.0|0.3985|-2153.072091|-0.1092|-0.18432|0.02044063|-2153.123274|6.0846|6.0846
14a_a25|0|1|0|1.667057351|-0.004483962|0.038167849|1.975771616|-0.255585831|0.006085806|-0.046802062|1|1|0.006158124|-0.0469914379999999|-0.365062041|2|0.6716839040000001|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.653818362|-0.084207356|0.326595394|0.012870836|-45.72658614|-55.27820709|8.449104086|107.22698590000002|-36.28756839|5.546443318|58.18995584|0.8067529940000001|-1.76835447|-30.017374100000005|63.96772039|-21.90268583|54.17569023|0.492236681|558.2652611000001|-1160.842349|-14.37809314|0.193247006|7.39139255|14.55676745|6315.975408|-762.0389362000001|0.01323706|-402.7381076|1438.906775|1.0|1.0|1.0|1.0|1.0|3.43|-9.59|4.44|4.92|72.7|2.0|0.0|1.0|6.0|4.0|-5.91|0.0|3.81|-5.29|4.03e-06|0.0016899999999999|5.13e-06|4.16|0.0|1.08e-07|-0.05083|5.3631|5.79|-1352.265931|689.55|1202.13|314.05|0.3529|-1352.024616|-0.16347|-0.2143|0.03250632|-1352.086073|6684.0|6684.0
7f_a8|0|1|0|1.2793830309999998|-0.005338193|0.044814815|0.0|-0.234880498|0.00112124|-0.087673259|1|1|0.00084936|0.052081992|-0.381574707|0|0.515235986|0.7051689170000001|-0.048917705|0.041366689|0.7677336090000001|0.507325475|-0.08790841|0.3155671539999999|0.0138113419999999|-52.28313554|-50.01741803|7.858266077000001|53.09327646|-28.45850692|4.471132824|55.49953831|0.880922225|-1.670259798|-29.74763659|55.85651025|-23.17880348|60.14140162|0.4513917389999999|438.23883319999993|-950.3309426|-13.18808857|0.119077775|7.704280774|14.04331892|5662.145174|-540.7116315000001|0.010262531|-433.4681077|1078.790971|1.0|1.0|0.0|0.0|1.0|3.14|-8.46|5.52|5.49|61.58|2.0|0.0|1.0|3.0|4.0|-5.27|0.0|4.63|-5.5|2.09e-06|0.00078|3.16e-06|4.66|0.0|1.31e-06|-0.07492|3.8187|6.81|-1285.168078|584.99|991.61|356.17|0.3536|-1285.017838|-0.14506|-0.21998|0.02809022|-1285.071664|4.4479|4.4479
8b_a32|1|0|0|0.0|-0.009362305|0.03995614|2.123714284|-0.458752924|-0.003484915|-0.024375676|3|3|-0.001662219|-0.0852122769999999|-0.577864293|0|0.788133615|0.845443342|0.060636167|-0.1152380009999999|0.8966299409999999|0.7507116140000001|-0.108971309|0.253018806|0.016711528|-53.36442734|-68.4085006|10.49093175|102.4297669|-42.94454179|6.585851946|68.21751748|0.669149204|-1.4166270230000002|-33.50038167|81.73293254|-19.33283713|63.85535908|0.458155153|494.8166492|-889.3105078|-12.13650094|0.330850796|8.10555784|14.95918599|5619.400983|-558.2790432999999|0.021225152|-212.3722924|1329.016762|1.0|1.0|1.0|1.0|2.0|3.46|-7.65|6.49|4.19|140.04|1.0|0.0|1.0|7.0|4.0|-6.44|1.0|3.61|-4.39|1.47e-06|0.000583|4.06e-05|3.22|0.0|8.86e-06|-0.05404|3.5442|4.22|-1880.735397|671.54|1114.24|349.82|0.2943|-1880.539698|-0.14717|-0.20121|0.03602276|-1880.602014|7.9208|7.9208
47s_a18|0|0|1|0.0|-0.0054038509999999|0.035632184|0.0|-0.394481152|0.002573931|0.0134295589999999|0|0|0.003686393|-0.168728915|-0.46304239|0|0.724028067|0.712629555|0.0109557919999999|-0.0540701129999999|0.745196689|0.716761234|-0.08106112|0.306379663|0.008446541|-53.18668656|-61.36410696|6.394119331000001|10.92659868|-46.45326408|4.840414512|51.05656345|0.820470855|-2.107589125|-40.26287221|69.29837549|-22.79238258|59.58080589|0.4740142|640.0051571|-1595.466781|-17.25406952|0.179529145|9.811856136|18.65422248|6968.705069|-1207.784866|0.010481057|-485.1995077|1944.574596|1.0|0.0|1.0|1.0|2.0|4.41|-9.42|4.06|3.93|76.5|3.0|1.0|1.0|10.0|3.0|-5.96|0.0|3.19|-5.45|1.12e-06|0.000539|3.53e-06|4.62|0.0|1.84e-07|-0.0491399999999999|3218.0|8.41|-1534.174077|809.4|1435.42|385.29|0.5203|-1533.737579|-0.13195|-0.18109|0.02195039|-1533.809351|6.2104|6.2104
12v_a36|0|0|2|0.0|-0.008411281|0.041767677|0.0|-0.487854327|0.00127667|-0.086194201|1|1|0.003077071|-0.1430106119999999|-0.401336708|1|0.8913597320000001|0.828393514|0.024751559|-0.041914045|0.8792981679999999|0.84179881|-0.105200486|0.334379501|0.027145269|-51.4172081|-69.20675352|17.85767346|113.7463918|-45.52806671|11.74777471|0.462992841|0.6276553979999999|-1.788408258|-33.82511043|88.07013157|-21.78731129|69.27488156|0.461799225|527.7920397|-1176.51481|-14.33290989|0.372344602|8.456596706000001|15.71271745|6065.593390999999|-773.9771341000001|0.02867403|-167.9576969|1874.459798|1.0|0.0|1.0|0.0|2.0|4.82|-6.69|2.77|1.89|78.43|1.0|0.0|1.0|6.0|5.0|-6.93|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|0.0|8.340000000000001e-05|-0.05219|3.8847|2.65|-1347.442792|671.56|1150.38|334.77|0.4247|-1347.2000369999998|-0.15185|-0.20404|0.03275089|-1347.260743|7.8539|7.8539
4S4l_a46|0|1|1|2.155247543|-0.004736212|0.049498645|0.0|-0.255755434|0.0066560469999999|-0.060895366|1|1|0.006162668|0.0071939419999999|-0.3888343979999999|1|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.762625193|0.7936534740000001|-0.084663086|0.213675946|0.007140583|-49.45536962|-46.10883478|3.888872426|178.19783940000002|-25.11158939|2.117940478|0.0|0.877939134|-1.523935543|-26.93416438|49.6055056|-16.27370639|53.34424204|0.469439238|487.3122681|-829.959026|-8.862913904|0.1220608659999999|5.668394116|10.68377935|4920.211524|-452.0086091|0.006420439|-411.6630752|945.3491632|1.0|1.0|1.0|1.0|1.0|3.92|-7.0|4.64|5.02|50.94|1.0|0.0|1.0|3.0|3.0|-5.23|0.0|4.08|-5.11|5.25e-06|0.00182|7.78e-06|4.49|0.0|3.47e-05|-0.02015|5.2929|4.99|-1092.727031|583.76|1040.96|299.38|0.2586|-1092.489558|-0.17632|-0.19647|0.02696794|-1092.543641|6.5834|6.5834
4f_a46|0|1|1|2.190536659|-0.001035775|0.045958333|0.0|-0.053860324|0.012332859|-0.056114865|1|1|0.011806162|-0.079238184|-0.150189733|2|0.6901151990000001|0.74106323|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0.69830739|-0.0674830959999999|0.296072934|0.008734825|-30.29079362|-36.60887321|4.738551282|7.730129301|-19.85993046|2.570614463|56.50645576|0.759842275|-1.079729539|-16.43243843|42.21890747|-11.95391778|35.0293449|0.424708366|507.213176|-585.7419712999999|-6.484875252999999|0.240157725|5.654067072999999|9.828175385|4661.569032|-317.7588874|0.010341277|-281.9234274|770.8731021000001|1.0|1.0|1.0|1.0|0.0|3.88|-7.21|4.56|4.71|43.6|1.0|0.0|1.0|3.0|3.0|-5.65|0.0|3.76|-4.58|4.18e-05|0.0139|2.62e-05|3.77|0.0|2.04e-05|-0.02947|4548.0|3.87|-1033.528421|591.51|1020.33|272.61|0.1719|-1033.315821|-0.19079|-0.2202599999999999|0.02238723|-1033.36869|6.7375|6.7375
14_a47|1|0|0|0.0|-0.006070958|0.036632997|1.484493371|-0.2306964|-0.008212621|-0.01670074|1|1|-0.006335783|-0.020596219|-0.33240126|2|0.5975877820000001|0.777675668|-0.085385518|0.050943962|0.8467634620000001|0.579833096|-0.094132436|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|10.1400648|64.60629385|-23.9422834|5.113919242|0.0|0.664709719|-1.223721666|-23.79514424|61.62381153|-17.63306222|57.32194098|0.474828277|343.7492333|-617.1571777|-8.892848121|0.335290281|6.909385453|13.15643085|4695.98899|-311.2496842|0.028057496|-166.1354667|928.4611922|1.0|0.0|1.0|1.0|2.0|2.78|-7.79|3.97|4.88|66.49|0.0|0.0|1.0|3.0|5.0|-6.21|0.0|3.16|-4.13|0.000108|0.0349|7.46e-05|2.91|0.0|5.27e-06|-0.06057|3.9671|2.64|-1127.700693|519.55|849.76|312.53|0.2452|-1127.610422|-0.16377|-0.22434|0.03679054|-1127.6593779999998|8.1|8.1
13j_a6|0|0|1|0.0|-0.015004989|0.041728395|0.0|-0.855284356|-0.011017781|-0.0951246069999999|1|1|-0.007703306|-0.045418125|-0.562698347|1|0.8744720490000001|0.783333463|-0.063948098|-0.079161042|0.8353837409999999|0.830577798|-0.129511589|0.205764388|0.03111288|-80.33128667|-86.54032868|20.78979124|180.6709018|-57.82670518|13.89184843|114.6910805|0.7841668409999999|-2.460720196|-53.67779048|99.85109065|-31.02389141|101.1210779|0.433600896|416.2679342|-1644.266245|-20.73032827|0.215833159|8.741405506|15.43329684|6276.316063|-1098.707398|0.0199201689999999|-379.7635712|2096.832152|1.0|1.0|1.0|1.0|3.0|3.56|-8.5|4.16|3.54|115.15|1.0|0.0|1.0|6.0|5.0|-6.81|0.0|2.82|-4.48|9.32e-06|0.00398|3.28e-05|2.95|0.0|1.36e-06|-0.0488899999999999|3.6504|4.94|-1426.520775|712.52|1196.6|348.28|0.2857|-1426.272674|-0.14602|-0.19491|0.03242949|-1426.335207|6.5817|6.5817
