molecula|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1s|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|Mor01p|PPSA5|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|IC50|pIC50|pIC50
9h_a24|1|0|0|0.0|1|0|1.428198245|1.726213624|-0.203768024|2.01e-05|0.078066659|0.0|-0.105982525|0.013595277|-0.209618231|-0.002471577|2|0.012380829|0.144624936|-0.047269812|-0.207206943|2|0.687815726|0.78742035|-0.004960317|0.859720539|0.656172477|0.883775278|-0.060337884|-28.52000725|-32.48899638|8.724425117000001|167.2085719|0.1162247219999999|54.93613103|-15.35662744|4.123788393|1.773520599|-0.8935525440000001|-13.48059881|-12.42226332|37.24443236|0.477589721|2062.34011|-422.3569529|-5.871651668999999|5.805547147|11.11300329|0.914204295|4170.098082|202.1279819|-199.6361567|0.031789952|295.8603625|15.02620893|1.0|1.0|1.0|1.96|2.72|72.28|1.07|0.0|82.17|0.0|1.0|3.0|22.0|4.0|-6.85|1.97|-3.24|0.00147|423.0|0.000575|166.0|1.7|0.0|0.000258|-0.0435399999999999|5.1739|4.3437|-945.2642633|-945.2337612|831.92|285.43|0.61928|-945.153352|-0.18239|-0.22593|77.0|7.1135|7.1135
3d_a12|0|0|0|0.0|0|1|1.28383852|0.0|0.092417272|-0.053022041|-0.166233441|0.0|-0.360215148|-0.00259095|-0.002185753|-0.058191686|0|-0.000643935|-0.282667477|-0.237203828|-0.532019854|2|0.91670178|0.7697403429999999|-0.108208213|0.82682708|0.8605417409999999|0.8547246829999999|-0.066850425|-34.34601551|-49.24083018|5.717316796|74.39425719|0.145275317|74.63869204|-25.2986621|2.9374091630000003|0.0|-1.437621096|-17.64609244|-18.01493787|40.06333231|0.472404561|2148.979792|-738.6124526000001|-9.255608086|5.786006004|10.96674758|0.89539167|4509.417998|115.96727140000002|-379.4799315|0.01611886|410.9162081|8.281452338|0.0|1.0|1.0|2.71|2.19|50.17|2.26|0.0|100.28|0.0|1.0|3.0|24.0|4.0|-6.22|2.67|-3.91|0.000302|0.0945|0.000123|0.0385|2.81|0.0|9.64e-06|-0.06842|4.2114|3.7719|-1006.727999|-1006.704001|918.3|328.71|0.6572100000000001|-1006.556654|-0.15387|-0.22229|25.0|7.6021|7.6021
24_a47|0|1|1|0.0|1|0|1.304328602|1.225600378|0.0453435129999999|-0.1160443999999999|0.0251322929999999|1.081401467|-0.484848181|-0.0060410169999999|-0.063708635|0.071506228|1|-0.004514441|0.056234624|-0.2494728939999999|-0.540463145|2|0.662080166|0.812650394|0.113432542|0.875198713|0.627160379|0.7839491009999999|-0.075894947|-42.71324947|-51.21152885|12.11301576|41.72753688|0.216050899|121.5922303|-28.82156035|6.81713713|47.170683|-1.364926459|-24.03877652|-18.28983173|54.82626523|0.479188295|2642.775318|-768.1729327|-10.29341441|7.024694045|13.48797266|0.920079732|6022.202634|218.5873217|-432.3234052|0.032103375|457.1122177|18.06759887|0.0|1.0|2.0|3.12|4.64|84.73|2.86|1.0|104.73|0.0|1.0|5.0|28.0|5.0|-6.48|3.31|-4.52|2.46e-05|0.00975|3.05e-05|0.0121|3.16|0.0|9.22e-06|-0.06517|3.9675|3.9675|-1696.105723|-1696.071577|1002.04|312.5|0.6835|-1695.93106|-0.16333|-0.2285|3.0|8.5|8.5
13c_a6|1|0|0|0.0|0|1|1.424213869|0.0|-0.046663393|-0.0122495089999999|0.049627353|0.0|-0.605286688|-0.003346018|0.054910284|-0.0942387559999999|1|-0.000899678|0.081059709|-0.174259072|-0.490486317|1|0.845481322|0.780680481|-0.167542194|0.8353837409999999|0.7995080809999999|0.786809832|-0.093635525|-63.73961873|-75.71763296|20.79409503|157.60887419999997|0.213190168|145.12291069999998|-51.54254258|14.15496611|567.1031411|-2.11340057|-43.38886312|-27.1440571|84.53371376|0.466844407|2880.850692|-1438.635026|-18.47751526|8.038175951|15.07660437|0.875625075|6204.855629|155.1821156|-979.308309|0.018354398|692.8471883999999|12.49421473|1.0|1.0|2.0|2.53|4.57|95.85|1.5|2.0|121.6|0.0|1.0|6.0|32.0|5.0|-5.88|3.64|-5.27|1.11e-06|0.000471|5.42e-06|0.00229|4.23|0.0|1.68e-07|-0.05015|5.992000000000001|3.6519|-1389.39897|-1389.371325|1217.77|339.5|0.7008800000000001|-1389.122252|-0.14975|-0.1999|73.0|7.1367|7.1367
17_a12|0|0|0|0.0|0|1|0.610029543|0.0|0.132275232|-0.058347964|-0.210594127|0.0|-0.38018419|-0.002523977|-0.072956553|-0.070249784|1|-0.000651751|-0.3748198379999999|-0.202276514|-0.559137213|2|0.918713011|0.8198617429999999|-0.11976662|0.87653892|0.859088647|0.858119365|-0.069570363|-36.25249721|-50.13411606|5.849860887999999|69.36398419|0.141880635|73.93273708|-26.12444199|3.048310481|0.0|-1.443148294|-18.89085387|-18.34174978|42.10235809|0.466056241|2246.161353|-752.0117408|-9.557722681|5.669161963|10.61752641|0.8728564259999999|4866.339908|111.1480977|-391.8666299|0.015049295|431.5987143|7.842053909|0.0|1.0|1.0|2.97|2.56|78.41|2.47|0.0|103.12|0.0|1.0|3.0|24.0|4.0|-6.07|3.14|-4.24|3.1e-05|0.0103|5.7100000000000006e-05|0.0191|3.19|0.0|2.32e-05|-0.06322|4.4014|3.7723|-1366.804178|-1366.776169|933.62|328.67|0.62783|-1366.638303|-0.15459|-0.21781|16.0|7.7959|7.7959
32_a47|0|1|1|0.0|1|1|1.216307925|1.998170616|-0.1746026239999999|0.000921003|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|-0.044598914|1|0.002350172|-0.0274939029999999|-0.157688306|-0.2749014|2|0.6636125860000001|0.810444864|-0.078006445|0.858292442|0.634406338|0.851627782|-0.05770007|-41.57905445|-52.38450683|13.90468487|28.55112477|0.148372218|106.9180086|-37.74862456|10.01980854|44.50423685|-1.381205148|-29.9621436|-18.77935151|55.48373932|0.44289006|2808.210157|-995.3056298|-13.53252578|8.656942728999999|15.53902041|0.794977846|6235.398576|258.5816152|-717.2238666000001|0.022735861|682.9868225|16.38361254|1.0|1.0|2.0|3.67|5.07|67.66|3.11|2.0|125.17|0.0|1.0|5.0|31.0|5.0|-6.34|3.94|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|3.7|0.0|6.55e-07|-0.05682|4.9046|3.6829|-1778.127634|-1778.0970140000002|1184.76|336.65|0.68986|-1777.843462|-0.1509599999999999|-0.20778|0.1|7.0|7.0
11_a33|1|1|1|0.0|0|0|0.609352951|0.0|-0.151505631|-0.039406316|0.055664124|1.979284901|-0.32219686|-0.003303432|0.143981643|-0.008908194|3|-0.00103193|0.105574347|-0.232296883|-0.393892466|0|0.8389087140000001|0.85401347|-0.014463304|0.921896958|0.781083337|0.857287241|-0.070841241|-34.4118011|-50.94714637|16.37099833|45.43139569|0.142712759|69.3240686|-24.74805685|7.95236684|0.0|-1.048814353|-16.71585694|-14.98445481|50.78279943|0.4673066279999999|2220.315582|-509.4714637|-7.278840251|5.24049311|9.837729137|0.8772525659999999|4880.001461|217.193541|-247.4805685|0.035341374|335.4799765|17.16740584|1.0|1.0|1.0|2.31|4.13|120.17|0.89|0.0|89.77|0.0|1.0|3.0|22.0|4.0|-5.97|3.28|-4.38|3.32e-06|0.00109|4.13e-05|0.0136|3.28|0.0|0.000194|-0.05806|3.5049|3.5049|-1669.324638|-1669.304085|858.89|353.74|0.70381|-1669.202327|-0.14132|-0.19938|5.0|8.3188|8.3188
9_a27|1|0|0|0.0|1|0|1.391067068|1.830911754|0.164227115|-0.050617284|-0.152086653|1.233610009|-0.331842668|0.00611794|-0.051160217|-0.0447599329999999|1|0.00651856|-0.2559122789999999|-0.171520296|-0.541535578|2|0.677253824|0.8214321609999999|-0.071974951|0.8806964490000001|0.654138816|0.7988644709999999|-0.078270599|-40.3551562|-45.58003501|10.10030794|128.27738490000002|0.2011355289999999|103.702486|-23.50038785|5.20756849|65.12542467|-1.414471696|-20.80651808|-17.36382286|50.45546414|0.466349763|2256.4955670000004|-729.2805601|-8.952528705|5.03925321|9.442988795|0.873886547|4962.727436|108.6440173|-376.0062056|0.014524299|424.8821143|7.488512291|0.0|1.0|1.0|2.62|3.04|76.46|2.66|0.0|97.46|0.0|1.0|3.0|25.0|4.0|-6.33|2.99|-4.08|8.66e-05|0.0287|8.28e-05|0.0274|2.8|0.0|2.88e-05|-0.0471|5.5421|4.1673|-1083.143348|-1083.118736|945.35|297.52|0.59444|-1082.965434|-0.1716|-0.2187|2.0|8699.0|8699.0
2_a1|0|0|0|0.0|1|1|1.348828131|2.233384354|-0.049975995|-0.014296455|-0.1056298369999999|0.0|-0.175623923|0.001576763|-0.0619710709999999|0.101798469|1|0.003205156|-0.237981258|-0.326716897|-0.422863867|1|0.571324013|0.795932678|0.1766333219999999|0.8571146190000001|0.5574897879999999|0.808210065|-0.0622285999999999|-28.32386891|-35.17029414|5.135384136|6.281701359|0.191789935|87.29479691|-16.00805425|2.337413146|84.54541681|-0.927245426|-12.89184641|-12.05838656|33.45925305|0.39830426|1884.85038|-422.0435297|-5.488475744|5.2823820260000005|8.779158091000001|0.6619695520000001|3920.383175|139.0945801|-192.096651|0.017741989|299.6692382|8.075415099999999|1.0|1.0|0.0|2.69|4.12|30.71|2.49|0.0|79.77|0.0|1.0|2.0|21.0|3.0|-6.04|3.21|-3.78|0.000871|243.0|0.000167|0.0466|2.76|0.0|0.000185|-0.02966|4.0877|4.0877|-920.2093796|-920.184721|807.98|303.31|0.7007899999999999|-920.078239|-0.1686|-0.19826|5.8|5.2366|5.2366
3c_a12|0|0|0|0.0|0|1|0.610140703|0.0|0.06235058|-0.058516436|-0.14679559|0.0|-0.379362977|-0.003879878|-0.008931246|-0.056537396|1|-0.001825446|-0.267255164|-0.211367878|-0.545592465|1|0.923855679|0.826033688|-0.10295082|0.888353608|0.859899236|0.843855494|-0.071719601|-36.28720467|-50.25579322|6.688634392000001|73.9854678|0.156144506|79.00277721|-25.42738988|3.384177297|0.0|-1.291260406|-18.35985151|-17.19277136|42.97583906|0.427357986|2186.344105|-653.3253118|-8.698843907999999|6.231995392999999|10.88288188|0.746291708|4629.005722|148.9927848|-330.5560685|0.02155815|380.2468615|10.90754815|0.0|1.0|1.0|2.78|2.25|78.41|1.82|0.0|98.16|0.0|1.0|3.0|23.0|4.0|-6.18|2.76|-4.0|6.06e-05|0.0194|9.940000000000002e-05|0.0318|2.91|0.0|5.3200000000000006e-05|-0.07463|3.9848|3.5862|-1327.498519|-1327.471862|894.36|345.72|0.68067|-1327.351991|-0.14572|-0.22035|0.02|7699.0|7699.0
2_a4|0|0|0|0.0|0|1|1.189716144|0.0|-0.072708147|-0.103346554|0.08246129|0.0|-0.269140683|-0.001386521|0.090707854|0.076479666|0|-0.0016168089999999|0.127695325|0.228655117|-0.3881618|1|0.930871261|0.802438682|0.1355918559999999|0.847373823|0.912872667|0.742518847|-0.117395215|-49.45826819|-44.27948986|2.667094277|166.102249|0.257481153|108.4760726|-18.65482233|1.123639184|0.0|-1.366335816|-20.83662681|-15.98981578|52.12536246|0.3961813179999999|1623.668791|-575.6333682|-6.736463618999999|4.710383035|7.800989232999999|0.656126301|3396.86527|66.09827364|-242.5126903|0.011054731|284.26458360000004|4.657326379|1.0|0.0|2.0|0.0|0.83|45.15|1.63|0.0|79.59|0.0|2.0|2.0|19.0|4.0|-6.69|1.24|-2.77|0.0066|1.67|0.00171|434.0|1.62|0.0|0.00374|-0.01612|5.8961|3.2230000000000003|-819.9326497000001|-819.8996124|764.77|384.69|0.6885600000000001|-819.771754|-0.14614|-0.16226|31.0|7.5086|7.5086
4r_a46|0|0|0|-0.03033057|1|1|1.13129629|2.051582577|-0.173617329|-0.074041799|-0.15196733|0.0|-0.141309389|0.006236535|-0.1129698999999999|-0.048758575|1|0.0061041|-0.237647432|-0.086905208|-0.246070691|2|0.7794598220000001|0.810646641|-0.070397185|0.8549242340000001|0.76719475|0.8478197820000001|-0.079297367|-42.06465252|-43.14814202|6.071841742999999|176.18445569999997|0.152180218|80.72661483|-22.88867429|3.220912917|0.0|-1.220098292|-22.31391864|-13.77068362|48.13649426|0.456487948|2137.47734|-647.2221302999999|-7.304896049|5.81085807|10.69131411|0.839885604|4775.760774|151.3787482|-343.3301143|0.015225417|496.0386301|8.076584289|1.0|1.0|1.0|2.89|3.43|63.83|1.52|0.0|97.9|0.0|1.0|3.0|25.0|4.0|-6.83|2.7|-3.55|0.00081|271.0|0.000279|0.0933|2.12|0.0|0.000188|-0.03073|4.5209|4.5209|-1069.447946|-1069.419677|986.04|274.25|0.69085|-1069.231407|-0.18999|-0.2207199999999999|1413.0|5.8499|5.8499
8c_a32|1|1|1|0.0|0|0|0.609420757|0.0|0.080016722|-0.04699673|-0.026467635|2.143746338|-0.459589251|-0.003484915|-0.026048985|-0.0682721729999999|3|-0.001662219|-0.047650724|-0.1534110109999999|-0.578242111|0|0.788133615|0.845443342|-0.11492754|0.8966299409999999|0.7507116140000001|0.801747512|-0.076876481|-46.47597924|-58.93213925|9.818219446|126.6561213|0.198252488|119.85432240000002|-35.6276568|5.935643221|78.19443734|-1.267244762|-28.09723623|-16.654735000000002|56.29419869|0.447542891|2571.62241|-766.1178102000001|-10.06868562|7.079719717000001|12.81496717|0.8100952690000001|5773.240734|241.4075262|-463.1595384|0.025527931|557.1050635|15.43301109|1.0|1.0|2.0|2.82|4.19|140.04|1.1|1.0|110.47|1.0|1.0|7.0|27.0|4.0|-6.45|3.56|-4.39|1.5e-06|0.000597|4.11e-05|0.0164|3.21|0.0|8.86e-06|-0.04161|3.5673|3.5673|-1880.764533|-1880.733377|1090.0|347.56|0.70135|-1880.537558|-0.14712|-0.18873|37.0|7.4318|7.4318
12e_a40|0|0|0|0.0|1|0|0.604990524|1.6315143930000002|0.061944605|-0.262526337|0.174870826|0.665270062|-0.556620974|-0.013162335|0.130516751|-0.192362496|2|-0.014780739|0.292184471|0.172778196|-0.520457262|0|0.889386453|0.788800541|-0.279310345|0.858770467|0.8096582170000001|0.7798787840000001|-0.132226452|-71.78145688|-66.68049019|8.195398107|206.0119599|0.220121216|119.4966772|-36.19867792|4.4490161310000005|0.0|-1.596791495|-38.96782748|-26.26807189|79.97685498|0.491465612|2391.0322170000004|-866.8463724999999|-14.26008524|8.014314957|15.75963228|0.966435355|5478.52313|113.5576846|-470.5828129|0.021118537|348.3847394|11.46456937|0.0|0.0|2.0|3.05|4.84|98.89|2.93|2.0|95.8|0.0|1.0|2.0|24.0|4.0|-5.26|3.98|-5.64|2.98e-07|0.000113|2.27e-06|0.00086|4.72|0.0|0.000346|-0.07296|4.3236|3.0253|-2248.276958|-2248.244231|918.38|409.82|0.70157|-2248.154966|-0.12616|-0.19912|1.17|5.9318|5.9318
12k_a36|1|0|0|0.0|0|2|1.297043952|0.0|-0.076124222|-0.063399056|0.096315593|0.0|-0.413145744|0.002782748|0.003690005|-0.058284869|1|0.003724542|0.163804836|-0.1619981409999999|-0.4373676689999999|1|0.90500247|0.811903388|-0.102077284|0.8647233590000001|0.856135378|0.8427704640000001|-0.075717305|-49.87227128|-67.14870046|11.90012613|46.79001927|0.157229536|103.5614526|-44.22843899|7.838185977999999|0.0|-2.038936068|-32.84907515|-24.86988906|61.7723974|0.478908312|2792.202559|-1342.974009|-16.38090333|7.241602627000001|13.89698356|0.919048073|6027.033337|144.457092|-884.5687799000001|0.016847116|698.847203|11.0965905|1.0|0.0|2.0|0.0|2.42|69.2|2.38|1.0|133.84|0.0|1.0|6.0|31.0|4.0|-6.34|2.37|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|3.45|0.0|3.94e-05|-0.0497|5053.0|3.6631|-1310.3453949999998|-1310.312649|1186.08|338.46|0.70031|-1310.072976|-0.15053|-0.20023|14.0|7.8539|7.8539
4b_a46|0|0|0|0.206072846|1|1|1.1346370890000002|2.189591837|-0.155670183|-0.022119857|-0.082722572|0.0|-0.058945144|0.012332859|-0.135121207|-0.111103941|1|0.011806162|-0.128843936|-0.123416853|-0.16915334|2|0.6901151990000001|0.7306307590000001|-0.153841155|0.768651645|0.69830739|0.935245062|-0.0524080009999999|-28.58477842|-38.30877966|4.127907383|7.986637869|0.064754938|35.31914031|-20.89467173|2.251475261|56.7922535|-1.123779397|-15.59093155|-12.50898928|32.7126858|0.428987199|2105.172229|-612.9404746|-6.822749952000001|5.76401157|10.09436488|0.751274223|4681.895329999999|103.3759991|-334.31474760000003|0.007963679|538.4165208|4.343611349|1.0|1.0|0.0|3.03|4.77|43.6|2.58|1.0|101.7|0.0|1.0|2.0|25.0|3.0|-5.67|3.76|-4.63|4.49e-05|0.0149|2.35e-05|0.00782|3.74|0.0|2.12e-05|-0.02729|4.5515|4.5515|-1033.556797|-1033.535029|1020.9|272.4|0.68682|-1033.3243619999998|-0.19082|-0.21811|548.0|6.2612|6.2612
16e_a32|1|1|1|0.0|0|0|0.609420752|0.0|0.180914799|-0.06951854|-0.04474426|2.080236877|-0.772021601|-0.0048042729999999|-0.070351839|-0.01320745|3|-0.002310082|-0.079817994|-0.219947482|-0.698621582|0|0.804503712|0.86370575|-0.022651598|0.91471624|0.7619492790000001|0.7903051590000001|-0.087117996|-55.957388|-75.36830928|15.50894749|105.4021155|0.209694841|134.6906051|-48.41036206|9.961663868|39.27920316|-1.760072163|-35.94239328|-24.05371573|71.46633549|0.458956284|2710.157931|-1130.524639|-15.45011555|6.573687662|12.15001203|0.848279482|6142.277629|191.2650034|-726.1554308999999|0.023323257|573.3529948|14.98092934|1.0|1.0|2.0|3.36|4.6|149.27|1.12|3.0|111.95|1.0|1.0|8.0|28.0|5.0|-6.15|3.77|-4.75|2.58e-07|0.000107|1.7899999999999998e-05|0.0074099999999999|3.76|0.0|1.73e-05|-0.0505899999999999|3.6214|3.6214|-1955.993572|-1955.965644|1130.95|342.37|0.7022|-1955.766505|-0.14991|-0.2005|7.0|8.1367|8.1367
12y_a30|0|0|0|0.0|0|2|0.604984019|0.0|0.048343649|-0.037335306|-0.089502772|0.0|-0.353814891|0.00604028|0.061944378|-0.058184644|1|0.006346396|-0.153680104|-0.0922059569999999|-0.4579359229999999|1|0.842068099|0.768409873|-0.095969764|0.8146529229999999|0.803183654|0.8489185109999999|-0.070903795|-47.598277|-61.25585229|10.05775555|85.17057711|0.151081489|101.4221952|-41.1215369|6.751850651|0.0|-1.91621895|-31.95309886|-23.38859815|57.65603256|0.445723724|2847.362782|-1286.372898|-15.70095045|8.067590558|14.55517927|0.804154433|6301.067405|120.7628216|-863.552275|0.012362508|754.3941655|8.299049218|1.0|0.0|1.0|0.0|3.23|81.65|3.25|2.0|137.21|0.0|1.0|5.0|31.0|4.0|-5.64|3.19|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|4.6|0.0|1.76e-05|-0.05065|5.1973|3.4718|-1654.41361|-1654.382468|1227.82|357.11|0.6864399999999999|-1654.125015|-0.1475|-0.19815|22.0|7.6576|7.6576
8a_a31|1|0|0|0.0|0|1|0.610138387|0.0|-0.039027368|-0.158899731|-0.1480271209999999|0.0|-0.586331322|-0.013230176|-0.135144546|-0.01861065|2|-0.009293513|-0.258538098|-0.094359203|-0.520051508|0|0.938325481|0.837862749|-0.030149254|0.895174844|0.883113019|0.594139864|-0.122293189|-60.46233433|-67.46619355|18.56711239|131.2406629|0.405860136|200.6591816|-33.35560699|9.179668678|465.4559302|-1.501053781|-29.89286568|-20.61467025|79.02944672|0.4512945479999999|2128.209198|-742.1281291|-10.19199103|5.83708559|10.63792161|0.822471411|4538.505909|164.9149565|-366.9116769|0.030052065|324.7430642|14.85788369|1.0|1.0|2.0|2.05|2.54|114.29|0.36|0.0|83.83|0.0|2.0|3.0|22.0|5.0|-7.11|2.13|-3.11|0.000269|0.0846|0.000773|243.0|1.56|0.0|0.00145|-0.02993|3.8097|3.8097|-1347.541429|-1347.507102|872.11|325.45|0.7027100000000001|-1347.3959220000002|-0.1587599999999999|-0.18869|0.79|6.1024|6.1024
12s_a30|0|0|0|0.0|0|2|0.604984545|0.0|-0.00019297|-0.095120438|-0.0601024909999999|0.0|-0.403952011|-0.002544958|-0.035768573|-0.04950715|1|-0.001131023|-0.1597740919999999|-0.145315868|-0.446807335|1|0.609043558|0.83236194|-0.080971844|0.889479916|0.591758164|0.706713791|-0.090733404|-58.75255278|-67.11451776|12.51292194|89.91581294|0.2932862089999999|189.9114627|-43.45862792|8.102485674|0.0|-1.969293912|-38.04400919|-26.02399668|71.26547471|0.467381416|2977.11642|-1275.175837|-16.8513047|8.066744794|15.14544373|0.877516163|6639.7334200000005|135.66918710000002|-825.7139305|0.017398791|616.2856203|11.26623|1.0|0.0|1.0|0.0|3.74|81.65|3.58|2.0|127.19|0.0|1.0|5.0|31.0|6.0|-6.06|3.21|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|4.07|0.0|3e-05|-0.0551|5.0438|3.5348|-1774.236634|-1774.202623|1140.1|350.75|0.68458|-1774.01033|-0.14985|-0.20495|7.0|8129.0|8129.0
GW6604_a52|1|0|0|0.0|0|0|1.427583999|0.0|-0.277102285|-0.005328809|-0.0778992459999999|0.0|-0.085995143|0.007746755|-0.118272803|-0.028376521|1|0.0070554269999999|-0.131886693|0.067497086|-0.201462112|2|0.709088617|0.693399445|-0.057466653|0.7550228990000001|0.689009112|0.87346455|-0.071850787|-35.51891876|-35.62691523|4.459510077|157.2481263|0.12653545|62.55188751|-17.61190876|2.204526664|0.2386028039999999|-1.081038779|-17.55852148|-14.44334401|39.97842884|0.4597869779999999|2044.612273|-534.4037285|-7.13996301|6.2973559020000005|11.6571716|0.851121611|4168.525878|130.8549791|-264.17863140000003|0.01768964|359.1060668|8.744745933999999|1.0|1.0|1.0|1.76|4.2|54.46|1.91|0.0|90.49|0.0|1.0|3.0|23.0|3.0|-5.95|3.08|-4.16|0.000135|0.0402|6.929999999999999e-05|0.0207|3.06|0.0|2.78e-06||||||||||||107.0|6.9706|6.9706
18_a20|1|0|0|0.0|0|0|1.400923654|0.0|0.1160337319999999|-0.12050413|0.163548857|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|-0.054458882|1|-0.004071701|0.268927191|0.003282792|-0.597167441|2|0.809917509|0.7602869659999999|-0.090732503|0.8162774979999999|0.778639593|0.76136176|-0.0927760219999999|-61.73239771|-63.36348363|7.195302872999999|318.5587088|0.23863824|158.7879106|-42.1615378|4.787695004|82.70867776|-1.904546783|-41.07622672|-23.91074854|68.92770059|0.483668611|2809.844943|-1267.269673|-15.91001426|8.011174137000001|15.51556677|0.936740671|6206.896662|125.81822920000002|-843.230756|0.013457694|712.1606951|8.954638548|1.0|1.0|2.0|2.76|4.69|97.55|2.06|2.0|125.07|0.0|0.0|5.0|32.0|4.0|-6.13|3.78|-5.16|2.54e-06|0.00107|6.91e-06|0.0029|3.85|0.0|4.17e-08|-0.05604|5.9778|3.5355|-1352.364724|-1352.32685|1204.88|350.69|0.6953699999999999|-1352.073755|-0.14685|-0.20289|34.0|7.4685|7.4685
1_a3|0|0|0|0.0|0|1|0.6195934120000001|0.0|0.079857077|-0.073036903|-0.004409693|2.194605012|-0.248199745|-0.006610844|0.038572075|0.032569462|0|-0.005006707|-0.007705076|0.08803837|-0.486774367|2|1.005427002|0.7905285390000001|0.057919092|0.8457792829999999|0.943582278|0.7762512779999999|-0.098872259|-45.44133321|-42.54530997|3.693677623|289.8942564|0.2237487219999999|102.8341051|-19.55367089|1.697600903|0.0|-1.295994381|-20.88467272|-15.67458788|49.13501083|0.4490711529999999|2012.9704|-595.6343396000001|-7.203984013|4.984064981|9.046658216|0.8151164259999999|4510.611026|95.55665364|-273.7513925|0.014174378|373.1494221|6.514493077999999|1.0|1.0|1.0|0.0|1.85|77.1|1.52|0.0|91.52|0.0|2.0|2.0|22.0|4.0|-6.87|1.5|-3.3|0.0008529999999999|261.0|0.000503|154.0|1.83|0.0|0.000518|-53.0|5.8805|3.8645|-1273.316428|-1273.290432|845.2|320.83|0.68912|-1273.1763970000002|-0.1658599999999999|-0.21886|724.0|6.1403|6.1403
8a_a50|1|1|1|0.0|1|1|1.39826105|2.03117465|-0.0737162059999999|-0.021959577|-0.0224366579999999|1.99158738|-0.188998337|0.007671336|-0.150515325|-0.058014797|2|0.007801731|-0.038971589|-0.11385159|-0.352654037|1|0.75162266|0.804535572|-0.095292123|0.8718949979999999|0.7135713840000001|0.860876738|-0.069208148|-34.88425666|-41.48493288|9.480859015|133.8183888|0.139123262|70.12485884|-20.91041439|4.778811898|0.0|-1.234552044|-17.58335405|-15.95574341|44.36511568|0.46183401|2206.356773|-622.2739931|-8.042467074|5.754657432|10.69309012|0.858162757|4638.284496|125.2985144|-313.6562159|0.017017336|388.171611|8.577560914|1.0|1.0|1.0|2.01|3.71|59.39|2.02|0.0|94.75|0.0|1.0|2.0|24.0|3.0|-6.12|2.87|-4.13|0.000138|0.0433|7.48e-05|0.0234|2.95|0.0|0.000151|-0.0280699999999999|5.622000000000001|4.1738|-1006.671867|-1006.637067|912.7|297.06|0.60625|-1006.508913|-0.17244|-0.20051|47.0|7.3279|7.3279
17e_a50|0|1|1|0.0|2|2|1.320916122|4.3906140030000005|-0.153175103|0.038322942|-0.011278897|2.2384546640000003|-0.141076059|0.012036705|-0.086639125|-0.114420412|2|0.012372059|-0.017965698|-0.310566368|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.202197068|0.7791604190000001|0.736221185|0.930108205|-0.046347299|-32.24487658|-50.7956915|8.950665784|10.68364489|0.069891795|48.62532158|-35.33972521|6.227183052000001|86.98647608|-1.67926185|-22.43349867|-18.5444588|41.19554236|0.489797496|2883.936138|-1168.300905|-12.90180444|8.52101688|16.70124474|0.960006062|6301.28046|136.5904997|-812.8136797000001|0.010255676|904.3172644|7.135108233|1.0|1.0|0.0|4.23|4.68|51.77|2.91|2.0|138.0|0.0|1.0|6.0|33.0|4.0|-6.08|4.03|-5.18|1.34e-05|0.00589|6.58e-06|0.00288|4.08|0.0|2.03e-05|-0.03156|4.2373|4.0298|-1375.295877|-1375.268259|1312.91|307.67|0.66478|-1374.927998|-0.16649|-0.19805|155.0|6.8097|6.8097
