molecula|SddssS|n9FaRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|FPSA3|PNSA5|PPSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|GeomShapeIndex|WNSA2|DPSA4|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
15_a47|0.0|1|2.9226792460000004|0|0|1.304329657|0.0|-0.130885389|1.56205245|-0.0026314909999999|0.086682657|10.9497222|0.0506476009999999|1|-0.002377481|-0.299654464|-0.017562097|-0.332654104|2|0.644280611|0.830688568|-0.131424138|0.081171071|0.897881853|0.614613723|1|0.429825305|0.016669157|-48.36220049|8.917011222000001|61.0548099|111.3994409|-0.033307714|-25.87091101|4.770072524|-1.265693121|-24.15592798|59.79410145|0.477646539|2327.320914|-677.0708068|869.1027727|0.914412511|-362.1927541|25.03780079|951.4364299|383.4213189|11.43190096|1.0|1.0|1.0|1.0|2.89|0.06|21.0|-8.49|5.28|66.49|2.83|0.0|96.6|0.0|-4.89|4.0|-5.76|353.78|0.0|1.0|3.74|1.29e-05|0.00455|1.41e-05|0.0|3.22e-09|1.14e-06|-0.0591799999999999|4.3312|3.33|4.0594|-1527.4104|-1527.376145|930.51|305.43|0.2828|419.75|0.67203|0.68008|-0.16762|-0.2268|0.03425526|3.7709|7.8|7.8
18a_a25|0.0|0|0.0|1|0|1.194229606|1.875390684|0.062229409|2.050257213|0.007643634|-0.018419483|10.31286118|-0.019985937|1|0.007325341|0.106305991|-0.06333068|-0.2936794219999999|2|0.761417363|0.7385460309999999|-0.039007784|-0.035531959|0.792935475|0.7291583840000001|1|0.341320954|0.0095281269999999|-51.83514755|6.317215793|75.74077952|45.33086513|-0.03097773|-34.36707071|4.188358905|-1.641819678|-24.58404782|59.45091020000001|0.493301255|2857.88027|-1088.538099|2331.966135|0.973559258|-721.7084848|25.136651|1332.242503|759.4953883|7.615762647|1.0|1.0|1.0|1.0|3.5|0.08|27.0|-9.78|5.72|87.72|2.88|1.0|133.85|0.0|-6.33|3.0|-5.58|435.54|0.0|1.0|4.53|4.65e-07|0.000202|1.71e-06|0.0|1.67e-10|7.28e-08|-0.05591|5.4965|4.51|3.1711|-1675.274716|-1675.2501519999998|1229.09|390.98|0.3234|556.26|0.2834|0.5274399999999999|-0.15732|-0.21323|0.02456497|4.3839|7.0269|7.0269
9r_a24|0.0|0|2.950959457|0|0|1.353642494|0.0|-0.17821765|0.0|0.007861194|0.064425793|10.96129392|-0.043274854|1|0.008722018|-0.29065818|-0.2920573039999999|-0.3018627239999999|3|0.786430472|0.7958149290000001|-0.120617935|-0.083458647|0.841805128|0.7526889940000001|0|0.32720212|0.015557618|-54.99020696|10.4302588|71.31566881|106.1180928|-0.025821921|-36.86695997|6.992734796000001|-1.394383716|-27.82142546|70.79264457|0.473403843|2644.462265|-934.8335183|958.7578093|0.898988412|-626.7383196000001|28.13932796|1519.52371|670.2247423|15.80243761|1.0|1.0|1.0|1.0|3.53|0.22|23.0|-8.66|3.93|79.82|1.02|0.0|116.9|0.0|-4.02|6.0|-6.83|400.48|0.0|0.0|2.98|9.58e-05|0.0383|8.77e-05|0.0|2.21e-09|8.84e-07|-0.04313|4.4722|1.82|4.2877|-1294.486221|-1294.451958|1199.71|289.16|0.3398|616.11|0.3398|0.6204|-0.1676099999999999|-0.21074|0.03426339|3.0322|7.9586|7.9586
12aw_a36|0.0|0|3.28940051|0|2|1.297044239|0.0|0.066435701|0.0|-0.006877664|-0.1066959869999999|10.96021804|-0.034663063|1|-0.004358975|0.169961228|-0.250781298|-0.4191703539999999|1|0.653741315|0.836170906|-0.022464907|-0.056676035|0.892249657|0.632625562|0|0.373775982|0.023038651|-73.52224315|14.76755422|54.50894809|188.3390873|-0.041292362|-47.12705211|9.4658605|-2.06461809|-36.36860892|87.37742985|0.47322369|2901.451841|-1323.400377|2380.579051|0.898338973|-848.2869380000001|35.33532702|1766.7663510000002|593.6088758|13.8551867|1.0|0.0|1.0|0.0|4.73|0.14|17.0|-7.12|3.0|69.2|2.78|0.0|123.67|0.0|-3.99|6.0|-6.8|417.41|0.0|0.0|2.44|0.000102|0.0424|4.81e-05|0.0|7.599999999999999e-08|3.17e-05|-0.05513|5.2313|3.66|3.8763|-1431.404673|-1431.373326|1120.43|319.85|0.4088|507.71|0.38905|0.69109|-0.15688|-0.21201|0.03134789|6.5278|8.0458|8.0458
9h_a24|0.0|0|2.916716427|1|0|1.428198245|1.726213624|0.078066659|0.0|0.013595277|-0.209618231|10.96661419|-0.002471577|2|0.012380829|0.144624936|-0.047269812|-0.207206943|2|0.687815726|0.78742035|0.183289617|-0.004960317|0.859720539|0.656172477|0|0.4016070679999999|0.018457687|-32.48899638|8.724425117000001|167.2085719|54.93613103|-0.026280957|-15.35662744|4.123788393|-0.8935525440000001|-13.48059881|47.51520531|0.477589721|2062.34011|-422.3569529|768.1954692|0.914204295|-199.6361567|21.70315707|737.9073405|295.8603625|15.02620893|1.0|0.0|1.0|1.0|2.84|0.0|22.0|-6.05|2.72|72.28|1.07|0.0|82.17|0.0|-2.83|4.0|-6.85|288.31|0.0|1.0|1.97|0.00147|423.0|0.000575|0.0|8.95e-07|0.000258|-0.0435399999999999|5.1739|1.16|4.3437|-945.2642633|-945.2337612|831.92|285.43|0.3844|363.48|0.54606|0.61928|-0.18239|-0.22593|0.0305020989999999|7.7741|7.1135|7.1135
12j_a36|0.0|0|3.502198129|0|2|0.6293514410000001|0.0|0.091496219|0.0|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.003710345|0.161289379|-0.133106642|-0.436310965|1|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0|0.362692602|0.018160631|-69.66341599|11.99396966|26.39145693|97.35760604|-0.037113558|-46.00836307|7.921272637|-2.004132137|-30.5197407|80.59149538|0.457280037|2881.20453|-1323.6049039999998|2536.987511|0.8425708820000001|-874.1588982999999|31.59421634|1706.0876829999995|725.9470896|10.92807939|1.0|0.0|1.0|1.0|4.86|0.17|17.0|-7.05|2.61|94.5|2.51|0.0|135.47|0.0|-4.85|4.0|-6.64|427.52|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|0.0|8.95e-08|3.83e-05|-0.05098|5.2072|3.37|3.7807|-1670.448063|-1670.420129|1198.96|327.94|0.4981|536.01|0.37116|0.69967|-0.15495|-0.20593|0.02793415|8.5953|8.0|8.0
8d_a12|0.0|1|2.976279182|0|1|1.283835213|0.0|0.0276482139999999|2.075171777|0.000925796|-0.065870394|10.94458983|-0.046326855|1|0.001575111|0.0479437859999999|0.016135176|-0.484923957|1|0.8857286320000001|0.751098108|-0.091036025|-0.080872311|0.8078610759999999|0.8405406040000001|1|0.266886187|0.011348654|-57.57034769|6.309558958999999|90.34024296|78.55353315|-0.039118358|-32.00762818|3.507952014|-1.760326118|-24.05928792|64.53435462|0.465113852|2466.513191|-978.6959108|1288.818257|0.8695567329999999|-544.129679|26.08195789|1173.6881050000002|503.2240425|6.964006932|1.0|1.0|1.0|1.0|4.06|0.1|21.0|-8.37|2.67|65.96|2.83|0.0|112.14|0.0|-4.58|4.0|-5.96|352.39|0.0|1.0|3.02|2.64e-05|0.0093|2.43e-05|0.0|4.23e-09|1.49e-06|-0.05488|4.2383|3.53|3.7397|-1138.296407|-1138.256361|1007.85|331.53|0.2871|433.32|0.6661|0.4997399999999999|-0.15306|-0.20794|0.04004678|3.0277|7.6021|7.6021
9_a10|0.0|0|0.0|1|1|1.377786667|1.998759814|-0.048732912|1.754798254|0.007316125|-0.1189611519999999|10.92721632|-0.1048161059999999|1|0.007847998|-0.079150788|-0.239634564|-0.362724972|2|0.7141481129999999|0.791322552|-0.000865755|-0.169389445|0.837889476|0.692424727|1|0.6816795959999999|0.013842683|-59.80726117|9.815155744|86.66800495|92.56988349|-0.028592687|-42.40634438|6.959437141|-1.686968561|-29.00379197|71.07688871|0.45291714|2904.874289|-1196.145223|2284.568215|0.827876677|-848.1268877|27.72306267|1635.660698|816.3832816|11.26962754|1.0|1.0|1.0|1.0|4.0|0.23|21.0|-7.93|3.68|75.94|1.81|0.0|130.71|0.0|-4.23|5.0|-6.87|438.52|0.0|0.0|3.07|5.920000000000001e-05|0.0259|3.64e-05|0.0|1.17e-08|5.14e-06|-0.06118|5.5668|4.51|3.7309|-1410.041793|-1410.005954|1278.57|332.32|0.4138|631.5|0.2242|0.68962|-0.15045|-0.21163|0.03583924|4942.0|6.7144|6.7144
12bi_a36|0.0|0|3.466222049|0|2|1.297042566|0.0|0.03474497|0.0|0.000482522|-0.067142264|10.95958518|0.041834838|1|0.002872872|0.056936052|-0.289604649|-0.37220074|1|0.884226781|0.812921349|0.0997949019999999|0.071329141|0.858971809|0.8350231859999999|0|0.382000949|0.034602166|-75.1419557|24.16125901|129.685076|150.12481100000002|-0.027831043|-52.46851415|16.87080604|-1.614200516|-40.42611289999999|101.3899049|0.461975362|3044.149713|-1127.129336|2660.0547690000003|0.85865094|-787.0277122|38.89295091|2255.791153|766.4854363|26.24794923|1.0|0.0|1.0|1.0|4.97|0.21|17.0|-6.79|1.9|87.66|1.42|0.0|136.74|0.0|-4.11|6.0|-7.13|441.49|0.0|0.0|1.75|7.75e-05|0.0342|7.13e-05|0.0|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|3.8855|2.68|3.6851|-1461.997992|-1461.966152|1256.37|336.45|0.4214|603.92|0.68181|0.69207|-0.15078|-0.2018|0.0318395999999999|8.8903|7.8539|7.8539
19_a20|0.0|0|3.423603867|0|0|1.4009239059999998|0.0|0.103271147|1.622562232|-0.006620594|0.077469518|10.94899558|-0.063133522|1|-0.004654742|0.175308615|-0.083481481|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|0.7741509329999999|1|0.25624423|0.013643765|-65.49811346|8.964643162|339.8339889|161.33709|-0.038340404|-43.03556944|5.890223441|-1.993700989|-39.5992891|75.98477124|0.483310517|2849.084477|-1309.962269|1818.518838|0.935398401|-860.7113887|31.64490997|1645.535318|684.5377542|10.48665779|1.0|1.0|1.0|1.0|3.49|0.08|27.0|-9.63|4.08|110.44|1.33|0.0|122.86|0.0|-4.89|5.0|-6.8|420.47|0.0|1.0|3.16|1.29e-05|0.00541|2.6600000000000003e-05|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|3.3616|-1368.413151|-1368.378274|1190.68|368.83|0.2998|519.34|0.6987399999999999|0.6987399999999999|-0.13903|-0.2067|0.03487615|6.3327|5585.0|5585.0
12c_a30|0.0|0|0.0|0|2|0.604984133|0.0|-0.0983590219999999|0.0|0.00372838|0.019094532|10.31162888|-0.072247675|1|0.003603419|-0.172653074|-0.090173435|-0.468696709|1|0.8264832879999999|0.824373792|-0.031986012|-0.1240820219999999|0.880943609|0.7463962120000001|0|0.39541773|0.01588025|-62.99109515|10.36785909|82.07537640000001|101.8928318|-0.037411484|-41.12547305|6.768942632999999|-1.833162702|-32.72642202|72.5855533|0.452966315|2860.640481|-1196.830808|2456.062146|0.828040991|-781.3839879|30.29927658|1484.664552|652.8825454|9.594458155|1.0|0.0|1.0|0.0|4.62|0.14|17.0|-7.22|3.27|81.65|3.31|0.0|132.29|0.0|-5.93|4.0|-5.75|432.93|0.0|1.0|3.11|1.19e-06|0.0005139999999999|3.61e-06|0.0|6.03e-08|2.61e-05|-0.0542299999999999|5.0582|4.45|3.5286|-2035.373591|-2035.339256|1168.62|351.37|0.2155|541.39|0.32037|0.68457|-0.1496299999999999|-0.2038599999999999|0.03433522|4.7893|7.9914|7.9914
10_a47|0.0|0|0.0|0|0|1.381868067|0.0|-0.169242585|1.329777427|-0.008120645|0.0814897|10.93671036|0.007193585|0|-0.0065562469999999|-0.349569106|-0.045289209|-0.45272733|2|0.7027461220000001|0.754096463|-0.138304661|0.011239977|0.8077565520000001|0.6913602740000001|1|0.417511484|0.00951788|-50.08559665|5.088920549|103.41137940000002|84.97451737|-0.035388634|-26.77924406|2.720890925|-1.592488524|-21.81529334|57.59863288|0.411647394|2355.515804|-851.455143|1567.859561|0.699661037|-455.247149|23.5960035|1061.820157|498.0016816|7.51303623|1.0|1.0|1.0|1.0|3.02|0.09|22.0|-8.85|5.92|58.04|3.21|0.0|106.43|0.0|-5.75|4.0|-5.08|359.4|1.0|1.0|4.41|1.77e-06|0.000638|3.18e-06|0.0|1.4199999999999999e-09|5.110000000000001e-07|-0.0486399999999999|5.7693|4.37|3.7236|-1188.405988|-1188.3744|997.16|332.97|231.0|426.55|0.53909|0.69212|-0.15445|-0.20309|0.03158831|2.8795|7.9|7.9
14m_a23|0.0|1|0.0|2|0|1.197955072|3.1160758160000004|0.028217372|0.665608656|0.001027627|-0.034213923|10.3132176|-0.050626415|2|0.001951778|0.0879380709999999|-0.226146643|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|0.5415996160000001|1|0.268552591|0.017992415|-62.09952738|12.51396625|47.23604193|51.59888942|-0.039285786|-43.19105542|8.703631619|-1.964289314|-35.21393496|74.61692699|0.476833897|3255.247038|-1366.189602|2263.262957|0.911438824|-950.2032192|34.33353583|1716.6767920000002|658.8108151|12.51739962|1.0|0.0|1.0|1.0|3.51|0.09|26.0|-8.23|6.19|105.02|3.82|1.0|125.29|0.0|-6.38|7.0|-6.06|479.48|1.0|0.0|4.41|4.1200000000000004e-07|0.000198|1.61e-06|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|4.2|3.6774|-1966.968005|-1966.945041|1209.21|337.15|0.3335|572.31|0.65552|0.65552|-0.15208|-0.23555|0.02296475|8.5477|8.5171|8.5171
12b_a50|0.0|1|0.0|2|1|1.397986833|4.058595679|-0.08032584|2.112397566|0.01164808|-0.101728189|10.94501743|-0.115659308|2|0.011790103|-0.139522815|-0.291865836|-0.246831987|1|0.699597776|0.804535572|0.009081884|-0.189976035|0.8718949979999999|0.660148928|1|0.24516882|0.0214891|-33.25880166|10.80329197|8.07905572|37.24447201|-0.0237482779999999|-16.72031641|5.43117764|-0.926182858|-11.52561607|47.12729492|0.430791247|2224.116359|-465.6232233|1446.231761|0.756824707|-234.0844297|20.82911679|812.3355548|388.171611|13.86849326|1.0|1.0|1.0|1.0|3.31|0.11|20.0|-5.49|3.42|48.53|2.02|0.0|94.69|0.0|-3.16|3.0|-6.44|313.36|0.0|1.0|2.59|0.000685|215.0|0.000144|0.0|3.22e-06|0.00101|-0.02974|4.7089|2.47|3.9305|-1006.664619|-1006.641541|909.8|315.44|0.2425|401.64|0.6016199999999999|0.6581|-0.16451|-0.19425|0.02307802|5.6617|5.3242|5.3242
IN1166_a11|0.0|0|3.433539068|0|0|1.429020445|0.0|0.018376555|1.643912856|-0.003356527|0.0266218529999999|10.95053349|-0.037793156|1|-0.001446486|0.032420935|-0.223618825|-0.462344944|2|0.841211811|0.765593573|0.102257199|-0.067328767|0.827254552|0.790249345|1|0.551933595|0.0200246639999999|-61.90325275|13.82641888|112.0066065|94.40543077|-0.031642539|-42.74230509|9.546719887|-1.6137695069999998|-35.26269962|76.76995134|0.463497159|2865.055175|-1114.258549|2953.475057|0.8639230290000001|-769.3614916|31.46783535|1604.859603|676.2770877|14.86669859|1.0|1.0|1.0|1.0|3.51|0.08|27.0|-10.18|4.53|103.17|0.92|0.0|123.82|0.0|-5.11|5.0|-6.52|417.47|0.0|1.0|3.31|7.74e-06|0.00323|1.65e-05|0.0|6.59e-11|2.75e-08|-0.07275|4.9857|3.36|3.2827|-1347.298558|-1347.256659|1198.36|377.7|0.3425|554.63|0.4358399999999999|0.6998300000000001|-0.13823|-0.21098|0.04189898|4.3481|7.9318|7.9318
3n_a32|0.0|1|3.616639267|0|1|0.609420754|0.0|-0.056907012|2.22272854|0.000609539|-0.1006122119999999|10.3110027|-0.0711168609999999|3|0.002379137|-0.100681119|-0.153506065|-0.435658951|0|0.810658423|0.816774665|-0.018016496|-0.121627423|0.868826775|0.762657782|1|0.287402381|0.01889769|-53.32184118|10.86481886|121.6040686|91.96452611|-0.027401986|-30.65624207|6.246493173999999|-1.205687365|-24.62805609|65.41881458|0.456693072|2526.071154|-693.1839353999999|2426.73803|0.840580248|-398.5311469|24.27704797|1068.190111|522.1674161999999|12.0969734|1.0|0.0|1.0|1.0|3.51|0.32|19.0|-6.96|5.01|120.17|1.58|0.0|106.44|0.0|-5.96|4.0|-5.98|382.5|0.0|1.0|4.07|1.11e-06|0.000424|1.23e-05|0.0|1.1e-07|4.19e-05|-0.05535|3.5459|2.57|3.5459|-1825.378576|-1825.349557|1036.75|349.65|0.2839|464.67|0.7028399999999999|0.7028399999999999|-0.1472099999999999|-0.20256|0.02901944|6.2667|7.6778|7.6778
15c_a22|0.0|0|0.0|1|0|1.42291727|1.596256692|-0.026986769|1.568396937|0.003784292|-0.023927419|10.9464374|0.006275578|1|0.004362505|-0.047249795|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|0.615901609|0.024561528|-57.66130245|17.68362419|36.22825261|96.05497587|-0.0302219629999999|-41.51455167|12.731723|-1.60176404|-34.97658951|75.52188549|0.462157867|3079.491787|-1153.226049|2092.620825|0.859281634|-830.2910335|32.87972244|1742.625289|731.8178649|17.86058304|0.0|1.0|1.0|1.0|3.49|0.08|27.0|-9.28|4.18|109.38|1.08|0.0|128.77|0.0|-4.86|6.0|-6.96|445.48|0.0|0.0|2.98|1.39e-05|0.00618|2.4e-05|0.0|5.269999999999997e-10|2.35e-07|-0.07399|5.7361|4.79|3674.0|-1460.602657|-1460.571156|1241.07|337.46|0.5082|575.8|0.30831|0.69113|-0.15408|-0.22807|0.03150096|9.0393|6.1325|6.1325
17a_a22|0.0|0|0.0|1|0|1.2689202|1.866510299|-0.054347074|1.67348685|0.00220634|-0.094996254|10.94643739|-0.005724389|1|0.0027615779999999|-0.089641194|-0.126659773|-0.3626566539999999|2|0.830653242|0.7562495659999999|0.155547571|-0.010355535|0.805071997|0.7994946709999999|1|0.345497724|0.0140462319999999|-60.0620365|9.597299109|286.3611391|96.01444244|-0.030843667|-41.03828927|6.55749888|-1.758088991|-33.68866751|73.26110471|0.485943988|2910.035347|-1201.24073|1934.881271|0.945313306|-820.7657853999999|29.64221498|1689.6062539999998|784.2697099|13.19906822|1.0|1.0|1.0|1.0|4.02|0.15|27.0|-9.13|4.93|68.52|2.01|1.0|128.29|0.0|-4.75|5.0|-6.39|435.5|0.0|0.0|2.25|1.7899999999999998e-05|0.0078099999999999|1.09e-05|0.0|7.41e-10|3.23e-07|-0.15124|4.8502|5.13|1.3971|-1408.300966|-1408.279257|1253.39|887.46|185.0|577.52|0.46268|0.71303|-0.06214|-0.21338|0.02170866|2268.0|7.0862|7.0862
47d_a18|0.0|0|0.0|0|1|1.251175994|0.0|0.069914568|0.0|0.003376831|-0.07722825|10.94702255|0.016324953|0|0.005144085|0.104380139|-0.406388629|-0.417659275|0|0.7640994990000001|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0.741366815|0|0.445704576|0.015270278|-71.20388424|12.45251265|64.92967228|132.9229494|-0.028722356|-58.06490563|10.15469843|-2.182899066|-42.52098397|86.29525584|0.481311892|3304.705347|-1780.097106|1947.023498|0.927940864|-1451.622641|33.54943497|2549.757058|1255.618298|15.0913716|1.0|1.0|1.0|1.0|4.73|0.32|18.0|-8.83|3.21|88.97|2.6|2.0|159.67|1.0|-5.74|4.0|-6.57|527.66|0.0|0.0|2.56|1.83e-06|0.000968|5.23e-06|1.0|1.4800000000000003e-09|7.790000000000001e-07|-0.04561|3.1079|8.08|3.1079|-1704.061013|-1704.0327519999998|1544.09|398.94|0.5820000000000001|817.06|0.69905|0.69905|-0.12844|-0.17405|0.02826074|4.2225|8.0969|8.0969
11b_a31|0.0|0|3.248213341|0|1|0.610137403|0.0|-0.078907688|0.0|-0.014385937|-0.1488994619999999|10.31169957|-0.046362952|2|-0.010716217|-0.129901143|-0.16780872|-0.564706551|0|0.833717183|0.834596039|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0|0.26165445|0.037758271|-82.80602396|21.02499452|286.7721447|253.1028809|-0.044612791|-46.10900197|11.70737909|-1.784511651|-44.59898223|100.3071755|0.473305522|2410.572158|-993.6722875|1756.711832|0.8986339170000001|-553.3080237|37.09261324|1483.70453|397.3137532|17.50115151|1.0|0.0|1.0|1.0|3.41|0.24|16.0|-5.45|3.25|125.57|0.79|0.0|92.51|0.0|-4.74|6.0|-6.73|357.38|0.0|1.0|2.69|1.82e-05|0.00649|0.000178|0.0|3.59e-06|0.00128|-0.03574|3.8437|4.07|3.8437|-1520.085181|-1520.0430279999998|969.71|322.57|0.2634|479.66|0.70073|0.70073|-0.15936|-0.1951|0.04215313|4.7518|6.2757|6.2757
12ab_a30|0.0|0|0.0|0|2|0.604983638|0.0|0.018023992|0.0|0.003529389|0.038312857|10.31162784|0.01563558|1|0.005111479|0.03046828|-0.207153446|-0.384942092|1|0.8397577820000001|0.809127478|0.078325164|0.026596859|0.855880335|0.794193541|0|0.4605456229999999|0.031588146|-71.0035788|22.23130678|119.79740259999998|140.93076580000002|-0.031859359|-49.97135112|15.64609074|-1.815983471|-40.9825333|92.49334877|0.461207954|3118.431712|-1278.064418|2618.234172|0.856003642|-899.4843201|37.1257096|2116.165447|792.3440337000001|21.48976996|1.0|0.0|1.0|1.0|4.87|0.21|17.0|-6.83|2.63|100.11|2.2|0.0|140.26|0.0|-5.61|6.0|-6.39|458.54|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.0|1.47e-07|6.720000000000001e-05|-49.0|4.8018|3.34|3.4919|-1804.824495|-1804.79081|1275.19|355.06|0.1957|613.7|0.46561|0.68324|-0.14772|-0.19672|0.03368522|7.4968|7.7825|7.7825
12w_a30|0.0|0|0.0|0|2|0.604983445|0.0|-0.0999572419999999|0.0|0.002431329|0.028815747|10.31162873|-0.04950715|1|0.001805829|-0.173643543|-0.0857954809999999|-0.477636454|1|0.8149999040000001|0.83236194|-0.032835151|-0.080971844|0.889479916|0.711738503|0|0.4274948739999999|0.015446225|-65.85056003|10.59162334|82.06520565|101.3366249|-0.037237182|-45.15435649|7.262777048999999|-1.824621925|-36.02242934|75.77366969|0.451478593|2999.810425|-1251.160641|2783.769563|0.8230829059999999|-857.9327732|31.60926388|1548.85393|685.6665849999999|9.923109661|1.0|0.0|1.0|0.0|4.63|0.14|17.0|-7.8|3.92|81.65|3.79|0.0|137.3|0.0|-6.58|4.0|-5.52|467.37|0.0|1.0|3.59|2.64e-07|0.000123|9.14e-07|0.0|1.58e-08|7.39e-06|-0.05682|5.0632|5.08|3.5585|-2494.966575|-2494.932002|1211.28|348.42|0.2639|577.06|0.31353|0.68423|-0.15073|-0.20755|0.0345723|3.0068|7821.0|7821.0
12k_a36|0.0|0|3.483171769|0|2|1.297043952|0.0|0.096315593|0.0|0.002782748|0.003690005|10.94908765|-0.058284869|1|0.003724542|0.163804836|-0.1619981409999999|-0.4373676689999999|1|0.90500247|0.811903388|-0.09344781|-0.102077284|0.8647233590000001|0.856135378|0|0.367754573|0.018067063|-67.14870046|11.90012613|46.79001927|103.5614526|-0.037758075|-44.22843899|7.838185977999999|-2.038936068|-32.84907515|78.24529096|0.478908312|2792.202559|-1342.974009|2294.707886|0.919048073|-884.5687799000001|31.85663123|1720.258086|698.847203|11.0965905|1.0|0.0|1.0|0.0|4.89|0.12|17.0|-7.01|2.42|69.2|2.38|0.0|133.84|0.0|-4.58|4.0|-6.34|407.47|0.0|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|3.83|3.6631|-1310.3453949999998|-1310.312649|1186.08|338.46|0.3116|530.51|0.5249199999999999|0.70031|-0.15053|-0.20023|0.03274587|7.3988|7.8539|7.8539
12c_a36|0.0|0|3.447900368|0|2|1.29696741|0.0|0.085843909|0.0|0.0005016269999999|-0.0621599059999999|10.95982545|-0.056994595|1|0.0010871589999999|0.146546059|-0.177407665|-0.4423430339999999|1|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8741648479999999|0.8065052890000001|0|0.462597812|0.019582215|-67.84435546|12.5779546|60.79111287|102.2992907|-0.038024893|-43.57746274|8.079011794|-1.901244658|-30.27053327|80.22754474|0.473610011|2785.47514|-1221.198398|2365.641348|0.899732176|-784.3943293|32.34920911|1617.460455|629.5017194000001|12.38318928|1.0|0.0|1.0|0.0|4.74|0.14|17.0|-7.18|2.54|69.2|2.51|0.0|128.76|0.0|-4.44|4.0|-6.49|415.88|0.0|1.0|2.34|3.64e-05|0.0151|2.55e-05|0.0|6.65e-08|2.77e-05|-0.04992|3.8436|3.79|3.8436|-1692.540795|-1692.511019|1137.55|322.58|0.3927|509.61|0.68913|0.68913|-0.15835|-0.2082699999999999|0.02977602|6.6973|8.0458|8.0458
11a_a31|0.0|0|2.856083711|0|1|0.610138462|0.0|-0.087576474|0.0|-0.022093578|-0.1217573119999999|10.31170041|-0.019865299|2|-0.017433557|-0.149933348|-0.1829166189999999|-0.563537536|0|0.861302755|0.8433024170000001|0.022073976|-0.030335912|0.910334509|0.819138461|0|0.271818874|0.041435152|-81.26889906|20.91187076|258.8577775|259.0291941|-0.056833284|-41.01552988|10.55399384|-1.932331673|-38.68354874|97.23036756|0.451795285|2288.9694010000003|-975.2267888|1769.346573|0.8241360790000001|-492.1863586|39.01114987|1326.379096|302.14325319999995|15.96146849|0.0|0.0|0.0|1.0|3.26|0.13|16.0|-4.65|2.94|125.57|0.57|0.0|83.12|0.0|-4.81|6.0|-6.51|329.33|0.0|1.0|2.42|1.5399999999999998e-05|0.00506|0.000161|0.0|2.22e-05|0.00731|-0.05074|3.8042|3.97|3.8042|-1441.452616|-1441.411622|860.74|325.92|0.2797|407.76|0.69222|0.69222|-0.15515|-0.20589|0.04099365|8.9667|6.7212|6.7212
