molecula|SddssS|n9FaRing|SaaNH|NaasN|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aRing|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|PNSA2|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
11b_a50|0.0|1|0.0|2|1.3979498330000002|4.071188272|-0.154649459|5.82008293|-0.014702942|1|2.114272566|-0.13377846|0.011959339|-0.218953127|10.94500697|2|-0.277408878|-0.266743077|1|0.800774662|-0.20645662|0.862408925|0.667956827|1|0.931316325|-0.0445367309999999|-0.069841183|0.229754094|0.019455771|-23.23499995|10.1501574|7.949039772000001|-0.02494328|-19.0090431|86.04123302|0.642051995|-12.12179711|-13.01301376|33.38515735|0.42907551|-546.5465781|-6.788943965|5.697537591000001|9.979494111|0.751545111|186.7429782|-285.1356465|20.26785036|-148.2182458|11.28530137|0.0|1.0|1.0|0.0|3.44|0.15|20.0|-5.87|0.0|2.0|-3.58|25.0|3.0|-6.24|327.38|0.0|2.96|0.000263|6.97e-05|0.0228|2.9|0.0|0.000441|3.9863|-1045.98235|-1045.961211|311.03|266.8|0.53885|0.64477|0.0711|-0.16684|2.7805|-1045.849774|3.7922|1.7|5.7696|5.7696
15_a31|0.0|0|3.155574452|0|0.610137926|0.0|0.1893807519999999|5.733341277|-0.134784483|0|0.0|-0.775463115|-0.011797858|-0.070065105|10.31169996|2|-0.272545088|-0.6215974160000001|0|0.8022000659999999|-0.116356616|0.8582665429999999|0.782925607|0|0.567108776|-0.116196194|-0.131697567|0.287991212|0.038524836|-61.76522754|20.47825449|141.1489667|-0.041588706|-37.21191643|514.6215199|0.641533577|-32.83191294|-22.10688462|82.24348203|0.466164359|-840.0616157|-11.75113151|6.148947296|11.51842782|0.873235738|190.5463457|-446.5429972|34.45943505|-150.46712390000002|18.05372755|0.0|1.0|1.0|2.0|3.31|0.19|16.0|-5.66|0.0|4.0|-4.28|24.0|5.0|-6.84|342.37|0.0|2.27|5.27e-05|0.000272|0.0931|2.18|0.0|0.000749|4569.0|-1460.900291|-1460.861851|271.36|271.36|0.5241899999999999|0.5241899999999999|348.0|-0.15202|5.5793|-1460.790873|7.5831|1.1|5.9586|5.9586
11_a1|0.0|0|3.3361517380000003|0|1.430935838|0.0|0.033732316|5.351858133|-0.196819043|1|0.0|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|1|-0.117419838|-0.563650254|1|0.747358374|-0.075188762|0.8086124090000001|0.7846345840000001|0|0.5955245029999999|-0.131972845|-0.126108875|0.2027328789999999|0.034974992|-77.81495049|20.62225192|274.39137789999995|-0.048723884|-43.84323456|84.40380304|0.751878145|-45.88191258|-28.7289904|98.43720241|0.47723847|-1264.075578|-16.93943154|7.43666407|14.2257294|0.912918113|146.29971719999998|-745.3349875|38.20963621|-297.0290662|15.44994131|1.0|1.0|1.0|2.0|3.25|0.05|23.0|-7.47|0.0|4.0|-5.07|29.0|6.0|-6.27|385.37|0.0|3.22|8.48e-06|2.17e-05|0.00838|3.35|0.0|1.29e-05|3.1924|-1312.462371|-1312.4282380000002|388.38|331.66|0.68162|0.69914|0.3201|-0.12916|5.0526|-1312.2963630000002|7.1743|0.17|6.7696|6.7696
15a_a10|0.0|0|0.0|1|1.34383719|2.141907675|-0.214195114|5.4161004020000005|0.022297552|2|2.038992189|-0.144512841|0.011418154|-0.060539141|10.92966696|1|-0.285973309|-0.188634555|2|0.77630271|-0.1074837719999999|0.820233357|0.713078124|1|0.915137224|-0.0458501609999999|-0.076864276|0.754451037|0.0156991769999999|-29.50952422|10.10411407|42.41151044|-0.025155581|-31.83957238|122.7715002|0.676473201|-18.99256188|-16.19032994|39.61363829|0.407638879|-890.4681466|-10.42022369|6.71451044|11.33516398|0.68815941|208.2243923|-573.1123029|23.93343877|-227.1590805|11.51002664|0.0|1.0|1.0|0.0|3.5|0.29|21.0|-7.79|0.0|6.0|-3.97|30.0|5.0|-6.52|399.49|0.0|3.33|0.000108|3.94e-05|0.0157|3.12|0.0|6.51e-06|3.7639|-1278.452284|-1278.4225210000002|329.41|215.08|0.47484|0.68863|0.1583|-0.1559299999999999|4.7512|-1278.200428|6.1108|24.0|7.6198|7.6198
8_a1 (SB-202620)|0.0|0|3.296085365|0|1.4323973840000002|0.0|0.106916453|4.727387819|-0.226277123|1|0.0|-0.606562911|-0.012672753|-0.1402198369999999|10.94957568|1|-0.042643966|-0.612004804|1|0.743088715|0.063001656|0.805476065|0.658433571|0|0.648967503|-0.117682533|-0.105271458|0.174628594|0.015526845|-66.76765693|8.809217494|208.2071465|-0.041081545|-33.88588996|64.70432539|0.7742395870000001|-37.88089785|-23.30777912|75.57687443|0.4564697679999999|-955.6189441|-13.22376193|7.432247389|13.67402758|0.839824062|128.0860757|-542.1742393|30.104091200000003|-311.18185800000003|11.1459518|1.0|1.0|0.0|2.0|2.74|0.0|23.0|-8.02|0.0|4.0|-4.94|27.0|5.0|-5.94|359.35|0.0|3.7|1.14e-05|1.98e-05|0.00713|3.6|0.0|3.42e-06|3.4052|-1223.279021|-1223.117248|364.11|364.11|0.7026600000000001|0.7026600000000001|0.5339|-0.13683|3.4563|-1223.014114|5.5005|0.4|6.3979|6.3979
17_a12|0.0|0|0.0|0|0.610029543|0.0|0.132275232|4.727387819|-0.058347964|3|0.0|-0.38018419|-0.002523977|-0.072956553|10.31157659|1|-0.202276514|-0.559137213|2|0.8198617429999999|-0.11976662|0.87653892|0.859088647|0|0.858119365|-0.069570363|-0.096209886|0.318309599|0.011226177|-36.25249721|5.849860887999999|69.36398419|-0.035198739|-26.12444199|0.0|0.786701219|-18.89085387|-18.34174978|42.10235809|0.466056241|-752.0117408|-9.557722681|5.669161963|10.61752641|0.8728564259999999|111.1480977|-391.8666299|23.31475957|-298.7949107|7.842053909|1.0|0.0|1.0|1.0|4.13|0.17|17.0|-7.16|0.0|3.0|-4.51|24.0|4.0|-6.07|333.41|0.0|3.14|3.1e-05|5.7100000000000006e-05|0.0191|3.19|0.0|2.32e-05|3.7723|-1366.804178|-1366.776169|328.67|281.69|0.39539|0.62783|148.0|-0.15459|2128.0|-1366.689546|2.9806|16.0|7.7959|7.7959
10_a32|0.0|1|3.294952523|0|0.6094207629999999|0.0|0.153272514|5.733341277|-0.087497559|0|2.067772926|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|3|-0.229450999|-0.690879647|0|0.8607827790000001|-0.079818594|0.915639476|0.764217655|1|0.7622839570000001|-0.088310158|-0.1223816869999999|0.266552538|0.02575778|-54.55170955|15.91131724|57.97512956|-0.038939628|-46.69945835|52.24660367|0.6946347429999999|-33.69815077|-24.0541214|70.46302679|0.449853016|-1058.381342|-14.85891856|7.079344111|12.86809583|0.81769605|188.6328503|-653.7924168|34.62844557|-240.4628923|15.50900878|1.0|1.0|1.0|2.0|3.56|0.22|19.0|-6.99|0.0|7.0|-6.04|27.0|5.0|-6.44|399.49|1.0|3.42|9.17e-07|3.89e-05|0.0155|3.23|0.0|4.13e-05|3.6441|-1916.668776|-1916.631761|340.24|340.24|0.70228|0.70228|0.2983|-0.15088|2.4919|-1916.519894|3.2297|7.0|8.1427|8.1427
12s_a36|0.0|0|3.486136149|0|1.297044029|0.0|-0.057853364|5.351858133|-0.045035034|2|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|1|-0.1763783589999999|-0.434472457|1|0.8060798779999999|-0.086791463|0.856677627|0.856274847|0|0.8303378090000001|-0.07216709|-0.1000534719999999|0.4314309979999999|0.019457471|-46.58030248|12.55883918|110.6090028|-0.035868226|-41.6829437|10.23927133|0.754198383|-30.06529118|-23.15117315|59.13914165|0.4604765839999999|-1227.012177|-14.94294208|7.545963801|13.98635088|0.853487672|158.6528381|-791.9759303|30.69639722|-328.1450742|11.76167282|1.0|1.0|0.0|2.0|4.85|0.17|17.0|-6.97|0.0|5.0|-4.16|30.0|4.0|-6.55|395.46|0.0|2.14|6.929999999999999e-05|5.05e-05|0.02|3.04|0.0|4.270000000000001e-05|3.7604|-1272.270833|-1272.236664|329.71|319.95|0.6843600000000001|0.6928|0.0002|-0.15559|6.6068|-1272.061111|8.7738|9.0|8.0458|8.0458
12c_a36|0.0|0|3.447900368|0|1.29696741|0.0|-0.087096843|5.351858133|-0.04162109|2|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|1|-0.177407665|-0.4423430339999999|1|0.819222745|-0.097861598|0.8741648479999999|0.8065052890000001|0|0.840733512|-0.073370864|-0.105624703|0.462597812|0.019582215|-47.12722334|12.5779546|60.79111287|-0.038024893|-43.57746274|6.546878962999999|0.75500974|-30.27053327|-24.42396797|59.70517794|0.473610011|-1221.198398|-15.68788659|6.772454418|12.86584957|0.899732176|157.3609748|-784.3943293|32.34920911|-327.5932797|12.38318928|1.0|1.0|0.0|2.0|4.74|0.14|17.0|-7.18|0.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|2.34|3.64e-05|2.55e-05|0.0106|3.31|0.0|2.77e-05|3.8436|-1692.540795|-1692.511019|322.58|322.58|0.68913|0.68913|0.3927|-0.15835|4.9812|-1692.3713309999998|6.6973|9.0|8.0458|8.0458
7b_a10|0.0|0|0.0|0|1.186434511|0.0|-0.170920618|5.4161004020000005|0.037541178|2|2.079721225|-0.07459988|0.011041815|-0.01808249|10.93274506|0|-0.082499103|-0.1874708719999999|2|0.764865564|0.065705128|0.8200487120000001|0.586354126|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|0.009734392|-30.71062112|5.061217187|13.37827368|-0.027444463|-19.47494818|56.22969776|0.781045839|-15.96741933|-14.26924098|35.77183831|0.446575367|-599.3081212000001|-7.419027879|4.854451707|8.771658176|0.8069307729999999|113.8411654|-311.5991709|18.26940272|-292.2491701|6.46179973|1.0|1.0|0.0|0.0|3.9|0.25|16.0|-6.99|1.0|2.0|-5.28|25.0|3.0|-5.09|346.81|0.0|3.02|5.29e-06|5.25e-06|0.00182|4.68|0.0|3.54e-05|3.6426|-1450.09312|-1450.06366|340.37|205.85|0.4195399999999999|0.66228|0.0899|-0.1584799999999999|4.2068|-1450.124551|5.6147|19.8|4.7033|4.7033
3d_a12|0.0|0|0.0|0|1.28383852|0.0|0.092417272|0.0|-0.053022041|3|0.0|-0.360215148|-0.00259095|-0.002185753|10.95472859|0|-0.237203828|-0.532019854|2|0.7697403429999999|-0.108208213|0.82682708|0.8605417409999999|0|0.8547246829999999|-0.066850425|-0.0958414059999999|0.2443206489999999|0.011128076|-34.34601551|5.717316796|74.39425719|-0.035063929|-25.2986621|0.0|0.77428353|-17.64609244|-18.01493787|40.06333231|0.472404561|-738.6124526000001|-9.255608086|5.786006004|10.96674758|0.89539167|115.96727140000002|-379.4799315|23.26659057|-281.8395348|8.281452338|1.0|0.0|1.0|1.0|3.98|0.11|18.0|-7.51|0.0|3.0|-3.52|24.0|4.0|-6.22|313.36|0.0|2.67|0.000302|0.000123|0.0385|2.81|0.0|9.64e-06|3.7719|-1006.727999|-1006.704001|328.71|294.4|0.53114|0.6572100000000001|0.1583|-0.15387|2.2068|-1006.606666|3.0037|25.0|7.6021|7.6021
12ap_a36|0.0|0|3.4417292610000003|0|1.2970441659999998|0.0|-0.06398791|5.351858133|-0.010732275|2|0.0|-0.424579308|-0.000143196|-0.105824575|10.95430638|1|-0.175397741|-0.436880644|1|0.832758813|-0.074596774|0.893689741|0.8212311840000001|0|0.830587483|-0.082622504|-0.106173763|0.27547717|0.0217479329999999|-54.21070432|14.26936622|82.56761031|-0.037473093|-45.7078307|0.0|0.737851886|-35.56900768|-24.58703954|68.48007054|0.464588|-1253.939017|-16.13217554|8.766216204|16.37284224|0.86772056|172.00197649999998|-822.7409526|33.32245946|-312.1212186|13.50019441|1.0|1.0|0.0|2.0|4.78|0.13|17.0|-6.66|0.0|5.0|-3.99|31.0|5.0|-7.08|406.44|0.0|1.66|0.000101|0.000113|0.0458|2.4|0.0|8.97e-05|3.8801|-1325.199863|-1325.159466|319.54|252.39|0.59563|0.6929|0.3982|-0.15704|7.0249|-1325.0127220000002|9.6512|32.0|7.4949|7.4949
5d_a40|0.0|0|0.0|1|0.6049133329999999|1.601200869|-0.071479892|6.167516491000001|0.0418378229999999|0|0.716041667|-0.1868684619999999|0.007200253|0.2078052269999999|10.31198333|2|-0.009744685|-0.399968083|0|0.8092726020000001|0.0451110059999999|0.877722972|0.483934049|1|0.754010052|-0.086193996|-0.094277694|0.049855551|0.022027556|-39.55506228|10.10860823|181.4728912|-0.0377110779999999|-19.85450535|53.85026982|0.8111805740000001|-18.15211073|-17.30589257|49.66367051|0.479931934|-519.1767771000001|-7.94180214|6.288958592999999|12.09256826|0.922825231|86.65063178|-238.2540642|21.3342049|-285.606135|6.713853887999999|1.0|0.0|0.0|0.0|3.02|0.21|14.0|-4.32|1.0|3.0|-4.23|20.0|4.0|-5.94|287.31|0.0|3.1|5.9e-05|0.000152|0.0436|2.98|0.0|0.0137|3.7374|-1276.833831|-1276.817151|331.74|331.74|0.69613|0.69613|0.4493|-0.14851|7.0422|-1276.797751|9.2439|19.0|7.7212|7.7212
12as_a36|0.0|0|3.447017327|0|1.297043209|0.0|-0.051208473|5.351858133|-0.073735973|2|0.0|-0.452697599|0.000584134|-0.114290948|10.95347588|1|-0.166354116|-0.4358775279999999|1|0.817372883|-0.04244711|0.869455765|0.770400825|0|0.77043791|-0.082748367|-0.109492809|0.291030086|0.019229943|-55.75872553|12.95780416|88.17694537|-0.037824788|-49.71556877|0.0|0.768125394|-37.57216725|-25.48765709|68.71652969|0.454761514|-1401.82114|-17.17446921|8.768282531|16.08155469|0.834059821|156.2451686|-944.5958066|33.18163581|-361.3444194|11.75468972|1.0|1.0|0.0|2.0|4.86|0.17|17.0|-6.89|0.0|6.0|-3.81|32.0|5.0|-7.21|423.47|0.0|1.84|0.000154|0.000112|0.0476|2.36|0.0|5.4600000000000006e-05|3851.0|-1385.601917|-1385.5651710000002|321.96|274.29|0.53815|0.68211|0.2402|-0.1563|4.8580000000000005|-1385.384524|6.8556|59.0|7.2291|7.2291
12bg_a36|0.0|0|3.434779148|0|1.29692796|0.0|-0.040957653|5.351858133|-0.044573523|2|0.0|-0.414822602|-0.001012333|-0.060117593|10.95885259|1|-0.1716508239999999|-0.4459167329999999|1|0.836170906|-0.033696875|0.892249657|0.771220556|0|0.840610352|-0.075439837|-0.102664465|0.543472602|0.019606406|-51.74990566|13.44952052|107.3347739|-0.036959207|-48.31008346|14.85588272|0.747867728|-35.49918495|-25.35312333|65.19942617|0.46245521|-1267.656166|-17.39163005|7.549463377|14.04434294|0.860310096|172.9566471|-869.5815023|33.900544700000005|-340.0625449|13.35534589|1.0|1.0|0.0|2.0|4.75|0.14|17.0|-7.76|0.0|5.0|-5.08|31.0|4.0|-6.26|450.32|0.0|2.82|8.27e-06|6.55e-06|0.00295|3.93|0.0|7.83e-06|3.8944|-2152.13793|-2152.104584|318.36|318.36|0.69395|0.69395|0.4409|-0.15743|6.6844|-2151.975577|9.3601|15.0|7.8239|7.8239
LY580276_a4|0.0|0|0.0|1|1.344599701|2.067497166|-0.156842923|5.4161004020000005|-0.020236527|1|0.0|-0.063298854|0.010217376|-0.172607392|10.94681614|1|-0.042912895|-0.191806286|1|0.7921620090000001|0.019144144|0.847526918|0.518109998|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|-27.6229776|4.207217677|11.22286434|-0.028035586|-16.49563923|82.46094409|0.8478469959999999|-13.31233017|-13.51117823|31.83019528|0.437093506|-513.4247728|-6.511436537000001|5.456603642999999|9.693623538|0.7764939829999999|73.32703409|-247.4345884|15.93586849|-335.2755182|4.0060099860000005|1.0|1.0|1.0|0.0|3.01|0.22|17.0|-6.56|0.0|2.0|-3.67|22.0|3.0|-5.71|293.34|0.0|3.69|0.000213|6.18e-05|0.0181|3.35|0.0|8.08e-05|4.4918|-959.4958788|-959.4723321|276.03|234.01|0.36903|0.68002|0.1842|-0.18746|2.5355|-959.404416|3.2891|175.0|6757.0|6757.0
21c _a23|0.0|1|0.0|2|1.197962776|3.311482916|0.178300778|5.4161004020000005|-0.135572353|2|0.731360766|-0.576752175|0.003456487|-0.092608459|10.3132171|2|-0.036896213|-0.596546056|2|0.782543953|-0.060079444|0.838980345|0.7301130229999999|1|0.790596437|-0.08365474|-0.098699133|0.2571258939999999|0.014036138|-59.46209153|9.976937758|323.3651097|-0.040210758|-49.86692499|94.32302529|0.834557275|-42.26586935|-28.58195193|69.43902929|0.468609427|-1543.4254039999998|-20.31615463|8.945789862|16.83467928|0.881854988|117.597286|-1097.07235|34.24804117|-475.6090385|9.5615256|0.0|1.0|1.0|2.0|3.68|0.08|26.0|-7.33|1.0|6.0|-5.63|34.0|5.0|-7.13|468.53|1.0|3.0|2.35e-06|1.92e-05|9.0|2.86|0.0|2.2e-05|3.6649|-1837.964768|-1837.932192|338.3|338.3|0.5885699999999999|0.5885699999999999|0.3329999999999999|-0.15089|6.0226|-1837.736174|8.3979|67.0|7.1752|7.1752
9h_a40|0.0|0|0.0|1|0.604992856|1.7679629630000002|0.014753178|5.4161004020000005|-0.126968715|0|0.814591837|-0.343593366|0.003782277|0.133376308|10.31197223|2|0.08305063|-0.503000695|0|0.740778143|-0.299768519|0.8022014000000001|0.7528137909999999|1|0.864310149|-0.09201708|-0.095803029|0.219852623|0.012390387|-46.04148264|6.199629554|132.6583116|-0.041058441|-23.98506758|0.0|0.863884935|-23.03722449|-20.54391962|52.2411122|0.482124665|-719.0371868|-10.27931468|6.922257828999999|13.366649|0.930966649|68.10626265|-359.7760137|23.78085181|-364.1454816|5.664631335|1.0|0.0|1.0|0.0|3.3|0.11|20.0|-6.51|0.0|3.0|-5.65|23.0|3.0|-5.06|321.4|0.0|4.06|2.23e-06|7.6e-06|0.00244|4.51|0.0|9.93e-05|3.3675|-1293.174246|-1293.151333|368.18|292.61|0.64952|0.69809|0.2721|-0.14047|2.1413|-1293.083512|2841.0|3.98|5.4001|5.4001
12d_a31|0.0|0|3.441384322|0|0.61013528|0.0|0.039097757|5.733341277|-0.043220149|0|0.0|-0.697102094|-0.002456634|-0.085780934|10.31169788|2|-0.214049412|-0.550805937|0|0.8343242820000001|-0.057226679|0.873955169|0.771222772|0|0.7054497479999999|-0.0938723509999999|-0.11498416|0.3996192999999999|0.0296918329999999|-66.58534562|21.06095035|157.30671669999998|-0.032542687|-57.85220856|557.514503|0.6383648510000001|-47.23018217|-23.08311261|87.64629597|0.389382761|-1223.404968|-16.37326657|9.445278138|15.46841054|0.63768714|256.5143096|-867.7831284|36.15974873|-196.2893506|18.23846616|1.0|1.0|1.0|2.0|3.76|0.38|16.0|-7.63|0.0|9.0|-5.61|29.0|5.0|-6.36|412.51|0.0|3.76|2.48e-06|4.06e-05|0.0167|3.46|0.0|9.69e-06|3.8477|-1657.471849|-1657.428467|322.23|322.23|0.7006600000000001|0.7006600000000001|0.2566|-0.15968|2.4186|-1657.245177|3.3585|0.51|6.2924|6.2924
12k_a36|0.0|0|3.483171769|0|1.297043952|0.0|-0.076124222|5.351858133|-0.063399056|2|0.0|-0.413145744|0.002782748|0.003690005|10.94908765|1|-0.1619981409999999|-0.4373676689999999|1|0.811903388|-0.102077284|0.8647233590000001|0.856135378|0|0.8427704640000001|-0.075717305|-0.101946803|0.367754573|0.018067063|-49.87227128|11.90012613|46.79001927|-0.037758075|-44.22843899|0.0|0.7806817009999999|-32.84907515|-24.86988906|61.7723974|0.478908312|-1342.974009|-16.38090333|7.241602627000001|13.89698356|0.919048073|144.457092|-884.5687799000001|31.85663123|-369.7499256|11.0965905|1.0|1.0|0.0|2.0|4.89|0.12|17.0|-7.01|0.0|6.0|-4.58|31.0|4.0|-6.34|407.47|0.0|2.37|2.6e-05|2.82e-05|0.0115|3.45|0.0|3.94e-05|3.6631|-1310.3453949999998|-1310.312649|338.46|245.37|0.5249199999999999|0.70031|0.0908|-0.15053|5.7818|-1310.134752|7.3988|14.0|7.8539|7.8539
1i_a5|0.0|0|2.843224727|0|1.219028472|0.0|-0.145964178|4.59511985|-0.31059482|2|0.0|-0.279280326|-0.0012491689999999|-0.174016111|10.94550053|1|0.004923698|-0.403861432|2|0.780175595|-0.00496377|0.8436458929999999|0.513260607|0|0.8876055620000001|-0.091178745|-0.084018635|0.4729402929999999|0.008291428|-50.81756452|4.621144795|201.1526326|-0.03570792|-26.09853285|0.213644964|0.759459597|-28.32266298|-19.90145306|55.43870932|0.4697279689999999|-796.0581225|-11.09187646|7.314842247|13.79450888|0.8858245220000001|134.0627959|-443.6750585|26.20475553|-289.21443910000005|10.96226516|1.0|1.0|1.0|1.0|2.83|0.05|23.0|-8.88|0.0|4.0|-4.79|27.0|6.0|-5.73|366.34|1.0|4.12|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|4.3799|-1288.356212|-1288.322373|283.08|262.44|0.4571199999999999|0.50107|0.0207|-0.17945|2.6336|-1288.264271|2.8939|24.0|7.6198|7.6198
14z_a23|0.0|1|0.0|2|1.197960872|3.305974434|0.08752343|5.351858133|-0.024897956|2|0.729326158|-0.30053593|0.009174505|-0.0438568409999999|10.31321795|2|-0.125978901|-0.46459002|2|0.802520527|-0.035965909|0.8668730109999999|0.64069202|1|0.925301102|-0.0582387179999999|-0.079754981|0.228957475|0.018337664|-40.56245532|12.77192721|40.18308023|-0.03393829|-38.68856944|79.960755|0.785604449|-28.25118461|-23.63754572|53.33438253|0.474697407|-1110.964649|-16.46322104|7.834464959|14.91419434|0.903664694|149.3235124|-773.7713888999999|30.08835522|-397.8390333|11.22918692|0.0|0.0|1.0|1.0|3.42|0.05|26.0|-8.57|1.0|5.0|-6.77|32.0|4.0|-5.8|480.37|0.0|4.49|1.7e-07|7.37e-07|0.000354|4.83|0.0|1.29e-06|3.6632|-2549.107748|-2549.0953670000004|338.46|307.5|0.66217|0.69913|0.2917|-0.15195|5.9301|-2548.957384|7.9877|5.0|8.2941|8.2941
12m_a36|0.0|0|3.40403699|0|1.297043522|0.0|0.013543656|5.351858133|-0.133854569|2|0.0|-0.667165917|-0.006653538|-0.025127218|10.95440733|1|-0.090926893|-0.52644768|1|0.825587924|-0.064035403|0.8792981679999999|0.849217847|0|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|0.022725561|-67.27772044|15.24099981|42.78660249|-0.04260035|-54.45666327|107.233999|0.7471181240000001|-45.120107|-28.57011677|82.51872026|0.465323422|-1542.786306|-19.16067782|7.312794835|13.67704354|0.8702895190000001|169.596372|-1034.676602|38.24042793|-331.4617713|14.91990864|0.0|1.0|0.0|3.0|4.83|0.13|17.0|-6.14|0.0|6.0|-4.1|32.0|5.0|-7.39|424.46|0.0|1.26|7.96e-05|0.000159|0.0676|2.11|0.0|0.000305|3.8658|-1401.654499|-1401.6158890000002|320.72|320.72|0.69382|0.69382|0.4718|-0.15879|6.5789|-1401.446557|9.1003|0.03|7.5229|7.5229
13m_a6|0.0|0|3.415695704|0|1.429020166|0.0|0.031719435|4.727387819|-0.135152403|2|1.617900191|-0.628720289|-0.0093684169999999|0.054340057|10.9505335|1|-0.118693789|-0.568024162|2|0.7767360059999999|-0.031564227|0.832753533|0.82642394|1|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|0.01858251|-68.97140339|12.95736535|91.22689385|-0.0378750189999999|-52.33806464|95.67846949|0.7362989999999999|-48.09294654|-26.40980394|81.92876874|0.48094941|-1426.129413|-18.41524497|8.435961541000001|16.2526769|0.926594475|183.8755989|-994.4232282|35.8683143|-329.5370141|14.59313027|1.0|1.0|1.0|3.0|3.59|0.08|27.0|-9.67|0.0|6.0|-4.64|33.0|5.0|-7.23|435.48|0.0|2.67|2.27e-05|5.24e-05|0.0228|2.43|0.0|9.35e-08|3.3359|-1423.762467|-1423.712909|371.67|316.88|0.66475|0.64753|0.1924|-0.13817|4.2913|-1423.511471|6.5243|0.01|8.0|8.0
12u_a30|0.0|0|0.0|0|0.604983445|0.0|0.028039604|5.351858133|-0.027452346|2|0.0|-0.367578706|0.002431329|0.028815747|10.31162873|1|-0.0857954809999999|-0.467189145|1|0.83236194|-0.105767484|0.889479916|0.711738503|0|0.84944095|-0.0773921259999999|-0.097867106|0.477056017|0.015562896|-51.83732031|10.42404292|78.15130994|-0.03794847|-43.90644499|0.0|0.810462868|-34.72068676|-25.41792137|62.26136323|0.443167712|-1245.478147|-17.02494806|7.804487592999999|14.01586754|0.7958728709999999|126.9521524|-834.2224549|31.36222814|-415.8966522|9.709034401|1.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.8|0.0|5.0|-6.58|31.0|4.0|-5.52|467.37|0.0|3.59|2.64e-07|9.14e-07|0.0004269999999999|5.12|0.0|7.39e-06|3.5003|-2494.962309|-2494.927579|354.21|354.21|0.6847|0.6847|0.1502|-0.1486299999999999|5.3020000000000005|-2494.7995530000003|7.0553|34.0|7.4647|7.4647
4e_a46|-3.742323661|0|0.0|1|0.300205548|2.12386814|0.1369980459999999|5.587248657999999|-0.370202917|2|0.0|-0.4017151029999999|-0.001404912|-0.058626723|10.31928077|1|-0.049530834|-0.514537262|2|0.77019676|-0.076733489|0.8146060740000001|0.69063113|0|0.753715041|-0.0835371459999999|-0.084780904|0.68427144|0.010671173|-63.39469142|8.098142567|105.0139519|-0.030951758|-48.825259|20.27041189|0.7951078540000001|-48.10898007|-23.48867857|71.49283399|0.4753010039999999|-1479.78675|-17.82509456|7.906917146|15.06943449|0.905854609|155.48860530000002|-1122.980957|29.54149986|-447.9030518999999|9.533193534|1.0|1.0|1.0|2.0|4.5|0.27|23.0|-8.81|0.0|5.0|-6.08|35.0|6.0|-6.6|488.6|1.0|3.5|8.29e-07|3.92e-06|0.00191|3.78|0.0|7.64e-07|4.1773|-1884.613031|-1884.564974|296.81|292.1|0.5745600000000001|0.56481|0.3109|-0.17112|1.9941|-1884.324182|3.2466|154.0|6.8125|6.8125
