molecula|NaaNH|n9FaHRing|SaaNH|SRW09|nAHRing|MATS2c|n6HRing|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|WNSA3|DPSA5|DPSA3|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Leadlikeness|Brenk|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50
19_a31|1|0|3.2411335510000003|7.401841579|0|0.062492295|0|0.0|-0.46087445|-0.040386271|10.31169935|-0.081641954|2|-0.0038998559999999|-0.095997335|-0.081398052|0|0.8558149140000001|0.019858798|-0.138769819|0|0.7312647940000001|-0.0909201569999999|-0.113333675|0.279690511|-53.25742146|-66.3863707|-0.036060715|-38.88650245|5.035230173|67.42915967|-1.586671445|-31.1960848|75.31824576|61.85348014|2265.6917350000003|-929.4091898|1992.2502|0.223788196|7.0760696020000005|12.77501178|0.805382437|131.0862475|-544.4110343|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|1.0|1.0|2.0|2.62|0.28|16.0|1.0|0.0|7.0|-4.67|25.0|4.0|358.43|0.0|1.0|-3.92|2.14e-05|0.0076799999999999|0.0431|2.93|0.0|1.46e-05|-0.04308|5.0344|3.9477|-1489.532192|-1489.4951640000002|625.93|1028.58|314.06|0.3205|537.66|0.5385300000000001|0.7005600000000001|-1489.323855|0.2271|-0.16367|1.7076|-0.20675|2.4209|1.8|5.7447
8c_a12|0|0|0.0|0.0|1|0.1948786139999999|3|0.0|-0.447739674|-0.036504737|10.95472932|-0.07003012|0|-0.00160589|-0.1876771789999999|-0.210669119|2|0.782864175|-0.10899871|-0.130288596|0|0.840397446|-0.067004282|-0.101988384|0.239216075|-34.19075142|-52.04233846|-0.038245644|-26.55601426|5.104595615|0.0|-1.529825767|-17.44675795|61.66383178|44.19432689|2190.852814|-780.6350769|1245.6132289999998|0.235550168|5.670223821|10.74930819|0.8957467170000001|120.19586|-398.3402139|-269.8853937|1021.17241|390.0159026|9.621493319|0.0|1.0|0.0|0.0|1.0|1.0|2.24|0.11|18.0|0.0|0.0|3.0|-3.47|24.0|5.0|314.34|1.0|1.0|-3.72|0.000339|107.0|0.0598|2.5|0.0|2.28e-05|-0.06706|4.3598|3.8341|-1022.77302|-1022.750382|551.66|909.19|323.37|466.0|402.43|0.53657|0.67318|-1022.613451|0.1355|-0.15571|1.7305|-0.2227699999999999|2.4806|0.04|7.3979
12h_a30|0|0|0.0|7.412764017000001|2|0.046965756|2|0.0|-0.391119352|0.001698966|10.31162898|-0.072247675|1|0.002064369|-0.166613751|-0.0541804029999999|1|0.831176513|0.008644634|-0.1240820219999999|0|0.763568404|-0.083127678|-0.09907575|0.353607682|-52.88851758|-63.03519645|-0.038417127|-40.10503079|7.038974807000001|0.0|-1.882439244|-33.64938551|73.14241438|63.95204629|2848.98238|-1197.668733|2268.811589|0.202025127|8.066818026|15.1759206|0.881277172|128.5349203|-761.9955851|-379.1625034|1500.88527|618.6004214|10.10721793|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.14|17.0|2.0|0.0|5.0|-5.39|30.0|5.0|416.47|0.0|0.0|-5.01|4.12e-06|0.00171|0.00405|3.97|0.0|5.260000000000001e-05|-0.05347|5.0289|3.5101|-1675.011389|-1674.977665|672.54|1132.06|353.22|0.1878|518.06|-0.26697|0.68543|-1674.777786|155.0|-0.14889|2.9684|-0.2023599999999999|3.4138|9.0|8065.0
8_a10|0|0|0.0|7.535296702|1|-0.075368755|2|1.546251312|-0.296880569|-0.15615298|10.92578782|-0.106100115|1|0.009056935|-0.000504277|-0.082893697|2|0.809386132|-0.015871527|-0.167376069|1|0.874843982|-0.059655303|-0.086233061|0.597912185|-32.63117642|-47.16908772|-0.029917593|-25.80127401|4.714910465|9.35593124|-1.465962037|-17.849103399999997|56.7864899|41.25082928|2612.274447|-801.8744912000001|1899.542278|0.277350551|6.112185271|10.75705296|0.7599356820000001|151.7094758|-438.6216583|-243.5764486|1109.631361|583.7217118|9.617402178|0.0|0.0|1.0|1.0|1.0|0.0|3.27|0.22|21.0|1.0|0.0|4.0|-4.52|29.0|5.0|384.43|1.0|1.0|-4.62|3.05e-05|0.0117|0.00926|3.37|0.0|9.59e-06|-0.0623299999999999|4.6964|3684.0|-1257.84172|-1257.819281|594.63|1047.58|336.55|0.1596|416.69|0.41583|0.68815|-1257.59269|0.0916|-0.15556|1.2052|-0.21789|1.5482|526.0|6279.0
25c_a34|0|0|0.0|7.412764017000001|2|0.024837617|2|0.0|-0.834326082|-0.056443595|10.95957635|-0.041629027|1|0.001433865|-0.250299211|-0.3609280379999999|1|0.80135608|0.118901861|-0.072907053|0|0.683231623|-0.088513496|-0.113392997|0.478421157|-59.0359041|-75.6298008|-0.031498055|-50.44285726|19.49130854|93.28638171|-1.7008949569999998|-39.37521522|100.6665476|88.25954175|2884.104654|-1134.447012|2439.174137|0.4625715629999999|7.484891117|13.26192888|0.77182656|308.52165519999994|-756.6428589|-49.9273377|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|1.0|1.0|3.17|0.32|17.0|1.0|0.0|6.0|-2.81|31.0|6.0|421.45|0.0|0.0|-3.28|0.00156|659.0|0.22|1.3|0.0|0.0008289999999999|-0.03272|4.2095|4.2095|-1426.704645|-1426.666471|704.43|1180.85|294.54|0.2239999999999999|561.29|0.69247|0.69247|-1426.421463|0.2239999999999999|-0.17424|7.12|-0.2069599999999999|9.8087|1.78|5.7496
7b_a10|0|0|0.0|7.535296702|2|-0.170920618|2|2.079721225|-0.07459988|-0.01808249|10.93274506|0.039221939|0|0.010068964|-0.0982988509999999|-0.051052176|2|0.764865564|-0.108464916|0.065705128|1|0.92441666|-0.0590666679999999|-0.0720417159999999|0.5113525529999999|-30.71062112|-37.45675757|-0.027444463|-19.47494818|2.6314862480000003|56.22969776|-1.152667458|-15.96741933|43.9185573|35.77183831|2290.380138|-599.3081212000001|2150.375871|0.218954161|4.854451707|8.771658176|0.8069307729999999|113.8411654|-311.5991709|-292.2491701|767.3149142000001|459.0250226|6.46179973|1.0|0.0|1.0|1.0|0.0|0.0|0.0|0.25|16.0|1.0|1.0|2.0|-5.28|25.0|3.0|346.81|1.0|1.0|-5.28|5.29e-06|0.00183|0.00182|4.68|0.0|3.54e-05|-0.05377|6.0231|3.6426|-1450.09312|-1450.06366|562.31|951.55|340.37|0.1488|400.65|0.4195399999999999|0.66228|-1450.075119|0.0899|-0.1584799999999999|4.2068|-0.21225|5.6147|19.8|4.7033
12_a4|0|0|0.0|7.535296702|1|-0.1494133309999999|2|1.587386096|-0.113938738|-0.093414896|10.31168324|0.028152112|1|0.009024784|-0.055590089|-0.051501982|2|0.8157155359999999|-0.036425699|0.04172421|1|0.805238097|-0.070256284|-0.074699711|0.636722126|-41.69390404|-44.33087544|-0.025916226|-26.30835499|4.116653575|7.519189887|-1.269895089|-24.74343259|53.59101661|48.6306683|2927.48584|-753.6248824|1962.933988|0.282227427|6.223583758999999|11.7599245|0.889574393|167.4891205|-447.2420348|-258.476202|1049.9494|608.4548423|9.260141177|1.0|0.0|1.0|1.0|1.0|0.0|2.94|0.23|21.0|1.0|0.0|4.0|-4.18|29.0|5.0|404.48|0.0|1.0|-4.33|6.57e-05|0.0266|0.0188|2.72|0.0|5.85e-06|-0.06898|4.8592|3.8083|-1617.861623|-1617.826064|640.67|1101.33|325.57|0.1194|503.28|0.63967|0.68825|-1617.57796|0.0464|-0.16224|7.8701|-0.2312199999999999|10.1971|9.29|5032.0
21_a47|0|1|0.0|6.86171134|0|0.072733799|2|1.028199909|-0.511216716|-0.004063946|10.95058272|0.057225853|1|-0.004332497|-0.090969103|-0.1049885469999999|2|0.826796636|-0.080213904|0.0927058819999999|1|0.70582155|-0.082614966|-0.095249919|0.3188717339999999|-46.63227351|-53.76411184|-0.033866638|-30.34731959|7.244985517000001|47.95893876|-1.5239986980000002|-26.32173133|70.10126935|59.46768095|2691.697803|-860.2257893999999|1402.202743|0.355154704|7.071346534|13.17102891|0.862591353|200.4681737|-485.55711339999993|-163.5167523|1334.003357|482.9384172|16.33715751|0.0|1.0|1.0|1.0|1.0|2.0|3.32|0.1|21.0|1.0|0.0|6.0|-4.44|29.0|6.0|394.38|0.0|1.0|-4.32|3.6e-05|0.0142|0.0191|3.0|0.0|7.8e-06|-0.06339|3917.0|3917.0|-1375.061089|-1375.028093|583.37|1014.33|316.53|0.2249|441.93|0.68296|0.68296|-1374.858663|0.2249|-0.16158|3.6767|-0.2249699999999999|4.9172|5.0|8.3
11a_a5|1|0|2.9781886010000003|6.605297921|0|-0.165418719|2|0.0|-0.185262487|-0.1301505359999999|10.94877942|-0.02394636|1|0.007955512|-0.081506|0.003975818|2|0.73344478|-0.037220974|-0.0489811909999999|0|0.89343434|-0.064565402|-0.071517578|0.369563711|-46.13206353|-51.09940261|-0.026223112|-36.51058972|6.055083705|14.47576249|-1.573386716|-32.96141947|61.4470419|54.60662289|2727.027899|-1124.186857|1170.247903|0.259134725|9.740948724|18.25640338|0.874191508|185.1520983|-803.2329738|-344.1971057|1517.39715|835.912531|10.34763929|0.0|1.0|0.0|1.0|1.0|1.0|3.68|0.3|23.0|2.0|0.0|7.0|-7.25|32.0|4.0|424.54|0.0|1.0|-6.4|5.63e-08|2.39e-05|0.000167|6.13|0.0|5.019999999999999e-08|-0.03694|4.4033|4.0938|-1339.8362619999998|-1339.802852|739.79|1272.7|302.86|0.5473|578.8|0.6735|0.65363|-1339.493223|0.1838|-0.16735|2.8611|-0.20429|3.6525|81.0|7.0915
18_a20|1|0|3.463603867|6.842683282|0|0.1160337319999999|2|1.983673343|-0.5039851160000001|-0.011236836|10.93301779|-0.054458882|1|-0.004071701|0.268927191|0.001996439|2|0.7602869659999999|-0.107446431|-0.090732503|1|0.76136176|-0.0927760219999999|-0.095227339|0.356461863|-61.73239771|-63.36348363|-0.035934845|-42.1615378|4.787695004|82.70867776|-1.904546783|-41.07622672|72.31812218|68.92770059|2809.844943|-1267.269673|1822.210286|0.1890889589999999|8.011174137000001|15.51556677|0.936740671|125.81822920000002|-843.230756|-413.7552685|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|1.0|1.0|2.0|2.76|0.08|27.0|2.0|0.0|5.0|-5.59|32.0|4.0|419.48|0.0|1.0|-5.16|2.54e-06|0.00107|0.0029|3.85|0.0|4.17e-08|-0.05604|5.9778|3.5355|-1352.364724|-1352.32685|703.24|1204.88|350.69|0.2991|531.11|0.31154|0.6953699999999999|-1352.073755|0.2011|-0.14685|5.3978|-0.20289|8.0505|34.0|7.4685
12q_a30|0|0|0.0|7.412764017000001|2|0.144208934|2|0.0|-0.873376576|0.004165554|10.31162828|-0.021542639|1|-0.004395528|-0.0483777279999999|-0.077457998|1|0.816138015|0.01661722|-0.032887649|0|0.845745827|-0.087348134|-0.115589613|0.596557166|-59.52322773|-78.7683329|-0.045799658|-53.67653794|6.868090132000001|0.732186841|-2.427381881|-40.56199584|90.06607753|69.60189582|3305.289025|-1654.134991|2844.418547|0.179359278|7.346842839|13.96052394|0.900207238|122.2240555|-1127.2072970000002|-437.0000797|2015.662819|696.6414817000001|11.29774462|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.17|17.0|2.0|0.0|7.0|-6.7|34.0|8.0|482.48|0.0|0.0|-5.92|1.99e-07|9.63e-05|0.000579|5.05|0.0|3.19e-05|-0.05105|5.0573|3.4834|-1988.033527|-1987.999444|713.16|1214.92|355.93|0.1817|537.96|0.34138|0.68516|-1987.781386|0.1515|-0.14792|5.5755|-0.19897|6.821000000000001|36.0|7.4449
21_a10|0|0|0.0|7.535296702|1|0.036507898|2|1.817620533|-0.549176498|-0.023060773|10.92966143|-0.003554514|1|0.002099681|-0.051564917|-0.0236638829999999|2|0.7620337359999999|0.057775125|-0.005970601|1|0.7747854129999999|-0.091053776|-0.084654798|0.8663152820000001|-64.32920271|-59.80834512|-0.03292131|-42.25440548|9.430154402|74.3822498|-1.777750751|-45.44837698|75.80259699|77.676969|3104.255496|-1255.975247|2701.142106|0.295893365|8.388036625|13.78215169|0.643072426|209.0477207|-887.342515|-288.401376|1783.785559|746.5727327999999|15.99425187|1.0|1.0|1.0|1.0|0.0|1.0|3.17|0.11|27.0|2.0|0.0|5.0|-5.77|34.0|6.0|448.47|0.0|0.0|-5.51|1.69e-06|0.0007599999999999|0.0014|4.17|0.0|8.68e-07|-0.06082|5.9596|3.8599|-1485.499561|-1485.461532|716.1|1225.01|321.21|0.2574|517.44|0.4226399999999999|0.68165|-1485.216871|0.1489|-0.16178|1.5138|-0.2226|1.1872|4.8|5.3188
34_a47|0|1|0.0|6.842683282|0|-0.210257395|3|1.741433543|-0.191253079|-0.043634386|10.98214103|0.078153957|1|0.0047106|-0.208989427|-0.1430639269999999|3|0.833786184|0.046668352|0.128336294|1|0.8260556609999999|-0.061957581|-0.090141168|0.437215023|-34.3104683|-49.91779281|-0.029348287|-27.64315244|6.048527453999999|0.0|-1.261976347|-19.00022922|62.66739933|45.23285281|2371.236125|-698.8490993|918.6458674|0.346006784|7.066583143|12.96364153|0.834499257|191.6093987|-387.0041342|-170.55473480000003|1068.587688|439.9906467|12.74960652|1.0|1.0|1.0|1.0|1.0|1.0|3.0|0.16|21.0|0.0|0.0|4.0|-3.57|26.0|5.0|348.38|1.0|1.0|-3.9|0.000267|0.0929|0.0436|2.49|0.0|1.17e-05|-0.0545|4.2077|3.8892|-1162.4815230000002|-1162.450678|585.79|980.02|318.79|0.2309|436.88|0.6602399999999999|0.69314|-1162.283641|0.1718|-0.16086|4.4605|-0.21536|6.2235|2.0|8.7
16i_a32|1|1|3.352437091|7.765993078999999|0|0.175604846|0|2.078707411|-0.7748511779999999|-0.104899053|10.31100265|0.006037736|3|-0.001202032|-0.098841478|-0.120440534|0|0.836966894|0.134577711|0.009897928|1|0.801494708|-0.0857355019999999|-0.114771536|0.5368697929999999|-56.03343427|-75.01027196|-0.036726892|-49.02383532|9.540239197|32.3175507|-1.836344582|-36.62130242|88.80827938|70.6307405|2770.767996|-1200.164351|3450.514629|0.281035887|6.848009314|12.57892808|0.836873682|183.6742715|-784.3813651|-286.2130831|1669.296604|636.0251562999999|13.79800742|1.0|0.0|1.0|1.0|1.0|2.0|3.16|0.3|19.0|3.0|0.0|8.0|-7.03|29.0|5.0|427.54|0.0|0.0|-5.09|9.25e-08|3.96e-05|0.0035|4.19|0.0|1.7100000000000002e-05|-0.05044|3.6176|3.6176|-1995.307733|-1995.279632|692.96|1175.51|342.72|0.2857|573.38|0.70222|0.70222|-1995.055356|0.2857|-0.14976|3353.0|-0.2002|4.0568|6.0|8.2596
6_a3|0|0|0.0|6.823286122000001|0|0.155665791|2|2.000787282|-0.330577816|0.05584062|10.3116226|0.032782484|1|-0.006696449|-0.0445675709999999|0.020589494|2|0.790667152|-0.155862559|0.055002252|1|0.783322023|-0.1042506469999999|-0.098669224|0.556539611|-52.01903278|-49.23401228|-0.037726468|-24.56680878|2.7192240510000003|77.06094911|-1.282699916|-25.95647951|56.71997588|57.46859326|2196.107822|-640.0421597|1899.385061|0.19718501|5.498222293|8.982311462|0.633675574|98.39146166|-319.3685142|-302.19751|797.2473951000001|353.7528308|7.485963593999999|1.0|1.0|1.0|1.0|1.0|1.0|2.65|0.0|21.0|1.0|0.0|2.0|-5.44|23.0|3.0|338.81|0.0|1.0|-4.87|3.67e-06|0.00124|0.00455|3.79|0.0|1.11e-05|-0.06529|5.8279|3.3963|-1731.735113|-1731.7043199999998|524.88|884.88|365.05|0.1997|366.93|0.3369|0.69323|-1731.602363|129.0|-0.1465|2.8131|-0.21179|3.7185|1778.0|5.7501
12g_a36|1|0|3.5202147110000004|7.412764017000001|2|-0.063344124|2|0.0|-0.409214521|0.078155467|10.95259306|-0.0521750109999999|1|0.005035022|0.130052038|-0.099596099|1|0.8026482070000001|-0.19532883|-0.088251318|0|0.854238488|-0.069292341|-0.097067302|0.374686587|-47.63457647|-66.72829531|-0.034549379|-45.87193951|8.382969151000001|5.097410387|-2.038413337|-32.74608471|77.14470618|59.82898654|2829.45056|-1401.294202|2476.712654|0.2202546819999999|7.285010602000001|13.83075477|0.898522257|151.41267150000002|-963.3107298|-384.6182564|1797.1178149999998|799.5563855|10.41641087|1.0|0.0|1.0|1.0|1.0|2.0|0.0|0.24|17.0|2.0|0.0|6.0|-4.95|32.0|4.0|423.51|1.0|1.0|-4.86|1.13e-05|0.0047799999999999|0.00589|3.8|0.0|1.7800000000000002e-05|-0.0505199999999999|5.2092|3714.0|-1350.887005|-1350.861445|724.32|1241.66|333.83|0.4393|657.02|0.38165|0.70097|-1350.571683|45.0|-0.15236|5.912000000000001|-0.20288|7.8537|14.0|7.8539
4R4k_a46|0|0|0.0|7.825245291|1|-0.050636784|1|0.0|-0.252970193|-0.1149361969999999|10.94631314|-0.1032662209999999|1|0.006050983|-0.158788415|0.008544799|1|0.7477594870000001|-0.003017362|-0.141706595|0|0.890625164|-0.089699228|-0.085931818|0.237621572|-47.73036108|-45.72566346|-0.030434186|-24.33134018|2.232103603|0.0|-1.4608409080000002|-25.39807111|49.58292992|51.92513282|2105.035168|-777.3362788|1767.850427|0.133318901|5.522208638|10.33328154|0.871222588|70.94107067|-413.632783|-390.2334878|896.9115391|519.5743695|3.857266463|1.0|1.0|0.0|1.0|1.0|1.0|3.12|0.33|17.0|1.0|0.0|2.0|-4.82|25.0|3.0|333.43|1.0|1.0|-4.83|1.5e-05|5.0|0.0049299999999999|4.05|0.0|8.28e-05|-0.02045|5.2965|4.1392|-1053.439174|-1053.413412|565.94|994.13|299.53|0.2896|490.83|0.54119|0.68404|-1053.202129|0.1008|-0.17484|1.8559|-0.19529|1.9753|97.0|7.0132
14p_a23|0|1|0.0|7.423568444|0|0.044380583|2|0.733042138|-0.310730878|-0.060144819|10.31321773|-0.053921569|2|0.009266617|0.080581604|-0.0686282459999999|2|0.799506006|0.099883916|-0.090287278|1|0.923455749|-0.063033628|-0.080784473|0.223758613|-42.52653933|-54.50240143|-0.033660197|-36.77082544|10.06403753|84.65359899|-1.615689464|-28.69113861|67.36602512|57.44364296|3010.721939|-1090.0480289999998|2170.5738260000003|0.248361701|9.014073839|16.84664803|0.868927227|167.5607773|-735.4165088|-339.5427625|1450.229492|646.2584547|12.86362369|0.0|0.0|1.0|1.0|1.0|1.0|3.28|0.04|26.0|1.0|1.0|5.0|-5.68|32.0|5.0|436.49|0.0|0.0|-4.9|2.09e-06|0.0009109999999999|0.00554|3.3|0.0|1.4800000000000002e-05|-0.09046|3.5752|3.5752|-1722.181612|-1722.152257|699.61|1191.08|346.79|0.3802|573.24|0.6816|0.6816|-1721.933314|0.3802|-0.14774|7.4033|-0.2382|9986.0|3.0|8.5302
15_a4|0|0|0.0|7.535296702|1|-0.159419214|1|0.0|-0.077474847|-0.1979518539999999|10.94611612|0.022446689|1|0.00918585|0.097046535|-0.017259078|1|0.772721853|0.095534883|0.036363636|0|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|-29.80513879|-35.36161572|-0.030724393|-16.95780525|2.505098786|86.01453643|-1.106078158|-14.29317436|40.03406565|35.02894809|1973.978183|-530.4242358|1495.715718|0.156108698|5.459799482|9.709704127|0.7783994009999999|74.8625551|-254.3670787|-329.8289177|628.5456843999999|324.5687005|4.672449937|1.0|0.0|0.0|1.0|0.0|0.0|3.01|0.11|17.0|0.0|0.0|2.0|-3.82|22.0|3.0|291.32|1.0|1.0|-4.28|0.000152|0.0443|0.0151|3.49|0.0|0.000235|-0.03539|4.5048|4.2148|-958.270023|-958.251931|512.65|848.47|294.16|0.1996|396.58|0.4778699999999999|0.56413|-958.147682|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|3.0091|175.0|6757.0
4d_a46|0|0|0.0|7.825245291|1|-0.1397563859999999|2|0.0|-0.085744171|-0.111025108|10.96333164|-0.076521434|1|0.010756749|-0.206000242|-0.0814707009999999|2|0.764741337|-0.213089038|-0.103199079|0|0.936057958|-0.056384895|-0.070772596|0.290035518|-30.95621863|-38.85529917|-0.024616555|-21.33218735|2.607946825|74.62074724|-1.132361533|-16.99546444|43.60839351|35.70643728|2181.291783|-621.6847867|2233.65548|0.186572035|5.757075209|10.30138878|0.7893441379999999|102.4310631|-341.3149976|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|1.0|0.0|1.0|1.0|1.0|0.0|3.5|0.35|17.0|2.0|1.0|2.0|-4.93|25.0|3.0|352.86|1.0|1.0|-5.11|1.18e-05|0.00416|0.00275|4.3|0.0|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.4265|-1453.840712|-1453.817782|588.18|1009.78|280.09|0.1313|503.76|0.69884|0.69884|-1453.635434|0.1313|-0.18639|3.5318|-0.22603|3.7104|517.0|6.2865
4m_a46|0|0|0.0|7.825245291|1|-0.245599013|1|0.0|-0.0329557579999999|-0.142061192|10.94319657|0.007901235|1|0.010359417|-0.487230027|-0.017992096|1|0.747676221|-0.099662698|0.011235955|0|0.948973877|-0.067320375|-0.0672468|0.373463876|-35.4774406|-35.43866734|-0.0224155999999999|-18.67596877|3.028720082|35.77391986|-1.008702005|-18.69640205|41.88525631|41.22460182|2133.331634|-531.5800101|1639.260563|0.266763619|5.329061873000001|9.923886653|0.8622201970000001|140.5828543|-280.1395315|-245.828396|724.9776792|486.9589609|6.446588969|1.0|0.0|1.0|1.0|1.0|0.0|2.9|0.29|17.0|1.0|0.0|2.0|-4.52|25.0|3.0|328.41|1.0|1.0|-4.57|2.99e-05|0.00981|0.0088|3.69|0.0|4.31e-05|-0.04808|6.0419|4.3476|-1031.138426|-1031.109224|558.63|975.72|285.18|0.2465|468.63|0.38389|0.68505|-1030.929791|0.1557|-0.18308|3.9226|-0.23116|5.2326|1288.0|5.8901
6_a4|0|0|0.0|7.535296702|1|-0.19701009|2|2.186806868|-0.064723237|0.0032928379999999|10.92992785|-0.208689928|1|0.01098094|0.0671397079999999|-0.046166422|2|0.76089528|-0.169533683|-0.340860215|1|0.945545838|-0.052396457|-0.0670158929999999|0.417868437|-29.18838891|-37.33240845|-0.024618083|-20.7966895|2.408866521|45.93422613|-1.206286076|-16.25991695|42.27020924|33.5125766|2342.371538|-671.9833521|1968.0178670000005|0.1855291969999999|5.758624844|9.981741408|0.733355042|103.3523757|-374.340411|-350.36323230000005|825.0551765|578.2065561000001|4.937800786|0.0|1.0|1.0|1.0|1.0|0.0|3.45|0.26|21.0|2.0|0.0|3.0|-4.91|27.0|3.0|354.45|1.0|1.0|-5.11|1.24e-05|0.0043799999999999|0.00274|4.28|0.0|3.67e-06|-0.04867|4.8714|4.0354|-1108.585859|-1108.563418|613.83|1057.7|307.24|0.1235|453.87|0.60542|0.5877|-1108.338577|0.0772|-0.16959|2.8026|-0.2182599999999999|3.2192|1.3|5.8861
10_a47|0|0|0.0|0.0|0|-0.003570214|2|1.329777427|-0.384667159|0.0814897|10.93671036|0.007193585|0|-0.0065562469999999|-0.349569106|-0.021926603|2|0.754096463|-0.138304661|0.011239977|1|0.841070966|-0.076311525|-0.0936757959999999|0.417511484|-40.80144983|-50.08559665|-0.035388634|-26.77924406|2.720890925|0.0|-1.592488524|-21.81529334|57.59863288|45.89037038|2355.515804|-851.455143|1567.859561|0.198117368|6.277122171|10.66897998|0.699661037|105.9273263|-455.247149|-322.8149102|1061.820157|498.0016816|7.51303623|1.0|1.0|0.0|1.0|1.0|2.0|2.97|0.09|22.0|2.0|0.0|3.0|-5.75|27.0|4.0|359.4|0.0|1.0|-5.5|1.77e-06|0.000638|0.00114|4.8|0.0|5.110000000000001e-07|-0.0486399999999999|5.7693|3.7236|-1188.405988|-1188.3744|579.86|997.16|332.97|231.0|426.55|0.53909|0.69212|-1188.1907199999998|0.2175|-0.15445|1.9281|-0.20309|2.8795|13.0|7.9
3d_a49|0|0|0.0|7.535296702|1|-0.0960135969999999|2|1.775376197|-0.173318804|-0.068390038|10.35020259|0.017871379|1|-0.004253844|-0.149675594|-0.075636705|2|0.808676284|0.01450704|0.029549308|1|0.733071652|-0.099295364|-0.094384452|0.464410121|-57.52001036|-54.67520803|-0.036147237|-31.67236018|3.221917789|0.0|-1.698920144|-33.32030276|65.59130031|63.08192694|2809.9605100000003|-984.1537446|1660.7054380000002|0.243377955|6.612715522999999|12.87442833|0.946920034|140.9844521|-570.1024832|-297.31302830000004|1300.720421|549.3593871|10.91609228|1.0|0.0|0.0|1.0|1.0|3.0|0.0|0.15|21.0|1.0|0.0|4.0|-5.19|28.0|5.0|392.45|0.0|1.0|-4.44|6.42e-06|0.00252|0.0142|2.98|0.0|0.000278|-0.05766|5.1844|3.8907|-1594.595995|-1594.552258|615.3|1044.19|318.67|0.2899|455.47|0.3523699999999999|0.67215|-1594.380348|0.0931|-0.16147|2184.0|-0.21913|2.3278|2.34|5.6308
43_a18|0|0|0.0|7.03438793|2|0.032999679|1|0.0|-0.397752066|0.031746165|10.94702053|-0.032429984|0|0.003801459|-0.079184068|-0.140532044|0|0.713379703|-0.023109314|-0.0579590709999999|0|0.852344887|-0.070166168|-0.0822489459999999|0.3439906129999999|-54.49271386|-63.87648583|-0.0311212229999999|-49.60799696|4.156080507|21.60709738|-2.302970476|-42.32033664|69.46280937|59.84418608|3172.923606|-1788.541603|1579.614523|0.125626651|10.01438533|19.33108376|0.930331529|97.56464265|-1389.023915|-581.4944803999999|2045.512486|1228.492038|5.5863235410000005|0.0|1.0|0.0|1.0|1.0|2.0|0.0|0.34|18.0|3.0|1.0|9.0|-6.45|38.0|3.0|508.65|0.0|0.0|-5.96|3.55e-07|0.00018|0.000554|5.1|0.0|1.28e-07|-0.04949|3.2233|3.2233|-1611.621186|-1611.598032|843.1|1493.25|384.65|0.5429|702.4|0.6926800000000001|0.6926800000000001|-1611.126246|0.5429|-0.13196|3.0482|-0.18145|3.6943|625.0|6.2041
