molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|BCUTi-1|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8d|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|RPSA|WNSA5|FNSA1|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
11g_a5|0.0|0|0|2.9590700880000003|0.0|0|1.984996534|-0.204002571|-0.004593347|5.209486153|0.009272269|0.020943152|0.0|10.94877951|0.006964153|-0.14133011|-0.137739838|0.814159231|-0.01453517|0|-0.067247149|0.396049407|0.023215707|-44.19305139|-50.16001519|68.77977167|0.1620562619999999|-32.96383785|0.543581314|-1.297557078|71.21847290000001|59.4498014|0.485790997|2823.738452|-852.7202582999998|-10.98794595|0.456418686|18.16867625|0.944734523|5817.569415|299.94631180000005|-560.3852433999999|30.75897687|0.03204398|648.1198739|21.05845771|1.0|1.0|1.0|1.0|2.34|0.08|-9.04|4.17|81.51|1.06|1.0|0.0|118.35|0.0|7.0|-4.12|5.0|408.46|0.0|2.96|-4.31|7.65e-05|0.0312|2.75|0.0|0.0|9.229999999999999e-10|-0.04322|4.5106|4.2083|693.48|0.4609|0.63081|-1329.927772|-1329.988893|4314.0|7.5229|7.5229
15c_a22|0.0|0|0|0.0|0.0|0|1.596256692|-0.134137693|-0.005236206|4.727387819|-0.018518519|0.038137255|1.568396937|10.9464374|0.004362505|-0.047249795|-0.0917078119999999|0.773044788|0.010828071|1|-0.067475429|0.615901609|0.024561528|-48.58045253|-57.66130245|36.22825261|0.133414786|-41.51455167|0.661775114|-1.60176404|75.52188549|66.26407672|0.462157867|3079.491787|-1153.226049|-15.66586856|0.338224886|16.03890406|0.859281634|6882.442370999999|243.5126145|-830.2910335|32.87972244|0.0248073129999999|731.8178649|17.86058304|0.0|1.0|1.0|1.0|2.85|0.08|-9.28|3.9|109.38|1.08|1.0|0.0|128.77|0.0|6.0|-4.86|6.0|445.48|0.0|2.98|-4.62|1.39e-05|0.00618|2.9|0.0|0.0|5.269999999999997e-10|-0.07399|5.7361|3674.0|715.42|0.5082|0.69113|-1460.324493|-1460.387718|9.0393|6.1325|6.1325
GW6604_a52|0.0|0|0|2.944144148|0.0|0|0.0|-0.277102285|-0.002149879|4.59511985|-0.005328809|0.021346801|0.0|10.94914378|0.0070554269999999|-0.131886693|0.039867344|0.693399445|-0.057466653|0|-0.071850787|0.38374044|0.009021088|-35.51891876|-35.62691523|157.2481263|0.12653545|-17.61190876|0.73529506|-1.081038779|44.37166117|39.97842884|0.4597869779999999|2044.612273|-534.4037285|-7.13996301|0.26470494|11.6571716|0.851121611|4168.525878|130.8549791|-264.17863140000003|19.64292268|0.01768964|359.1060668|8.744745933999999|1.0|1.0|1.0|1.0|1.76|0.0|-8.03|4.49|54.46|1.91|0.0|0.0|90.49|0.0|3.0|-3.87|3.0|298.34|0.0|3.08|-4.16|0.000135|0.0402|3.06|0.0|0.0|9.31e-09||||||||||6.9706|6.9706
12bf_a36|0.0|0|0|3.31325137|0.0|2|0.0|-0.024689509|-0.00832865|5.351858133|-0.119979424|0.044197531|0.0|10.96022305|-0.004358975|0.359635716|-0.098027247|0.836170906|-0.033696875|0|-0.090461753|0.356652646|0.0217611939999999|-58.26326838|-71.01192632|87.14111344|0.320859336|-45.73631152|0.7054709690000001|-1.874348624|86.28460578|72.27889645|0.474826911|2902.591295|-1207.2027480000002|-15.55034592|0.294529031|14.37031118|0.904134124|6271.550446|189.6959033|-777.5172959|34.22402339|0.02371294|593.6088758|15.27267945|1.0|1.0|0.0|2.0|0.0|0.14|-7.12|3.55|69.2|2.78|1.0|0.0|123.67|0.0|5.0|-3.99|6.0|417.41|0.0|2.44|-4.32|0.000102|0.0424|2.88|0.0|0.0|7.599999999999999e-08|-0.0571299999999999|5.2319|3874.0|670.85|0.4518|0.69292|-1431.187555|-1431.246893|7.5932|8.2218|8.2218
40_a47|0.0|1|1|0.0|0.0|0|1.715145925|-0.246203395|-0.004181351|4.727387819|-0.0934645509999999|0.041396825|1.566109469|10.98214138|0.003634698|-0.130213023|-0.147591116|0.836942961|0.090270598|1|-0.060416547|0.237173658|0.02047837|-32.5926343|-44.90375373|54.11003524|0.1877663219999999|-24.22401965|0.573656733|-1.082087641|60.97203959|43.64000551|0.4574577489999999|2313.85811|-583.7487984|-7.872806386000001|0.426343267|12.98034048|0.843174422|4862.524893|229.9974239|-314.91225539999994|25.43981292|0.029785575|388.178924|16.06828586|0.0|1.0|1.0|1.0|2.91|0.11|-7.08|2.96|68.52|1.52|0.0|0.0|94.28|0.0|3.0|-3.26|5.0|334.35|0.0|2.72|-3.72|0.000546|183.0|2.19|0.0|0.0|8.339999999999999e-08|-0.05086|4.0176|3.7236|571.5|271.0|0.68492|-1122.9968210000002|-1123.049869|6.5995|8.4|8.4
15_a47|0.0|1|1|2.9226792460000004|0.0|0|0.0|-0.164258919|-0.00516949|4.59511985|-0.072588375|0.042285714|1.56205245|10.9497222|-0.002377481|-0.299654464|-0.007670908|0.830688568|0.081171071|1|-0.084413593|0.429825305|0.016669157|-45.1562696|-48.36220049|61.0548099|0.208246323|-25.87091101|0.711630105|-1.265693121|59.79410145|54.07328082|0.477646539|2327.320914|-677.0708068|-9.531388265|0.288369895|13.37174753|0.914412511|5075.773767000001|154.260803|-362.1927541|25.03780079|0.021370407|383.4213189|11.43190096|1.0|1.0|1.0|2.0|2.1|0.06|-8.49|4.69|66.49|2.83|2.0|0.0|96.6|0.0|3.0|-4.89|4.0|353.78|0.0|3.74|-4.85|1.29e-05|0.00455|3.8|0.0|0.0|3.22e-09|-0.0591799999999999|4.3312|4.0594|552.16|0.2828|0.68008|-1527.265523|-1527.316555|3.7709|7.8|7.8
12j_a30|0.0|0|0|0.0|0.0|2|0.0|0.04148877|-0.006336585|5.351858133|-0.033312179|0.043848238|0.0|10.31162861|0.005965451|-0.0431311459999999|-0.053644471|0.795446883|-0.130412856|0|-0.073909106|0.328405591|0.015613498|-47.76354083|-60.832977500000005|88.51817261|0.157800959|-39.31313154|0.8134611009999999|-1.882653966|69.55167701|57.85371764|0.476658597|2784.7999170000003|-1216.65955|-15.12043521|0.1865388989999999|15.41574553|0.91079856|6105.3402670000005|120.550211|-786.2626307999999|28.76265258|0.01349128|686.039456|8.71869951|1.0|1.0|0.0|1.0|0.0|0.17|-7.01|4.35|81.65|3.04|2.0|0.0|132.24|0.0|5.0|-5.66|4.0|412.51|0.0|2.91|-5.15|2.21e-06|0.0009119999999999|4.23|0.0|0.0|9.75e-08|-0.05106|5.1971|3.4788|695.8|0.2163|0.68625|-1614.831741|-1614.894278|5.1081|8058.0|8058.0
12r_a30|0.0|0|0|0.0|0.0|2|0.0|-0.015167821|-0.007553813|5.351858133|-0.093024002|0.043383838|0.0|10.31162892|-0.001131023|-0.247439715|-0.0546637159999999|0.83236194|-0.105767484|0|-0.090229387|0.451652492|0.019137908|-58.32042638|-71.0931422|90.4724548|0.27927255|-45.9515743|0.790065337|-1.979828309|82.06195604|70.6903535|0.464481911|2976.944611|-1279.67656|-16.88017015|0.209934663|13.94386247|0.867350555|6735.090739|135.6928105|-827.1283373|33.05530181|0.016970201|616.2856203|10.96881384|1.0|1.0|0.0|1.0|0.0|0.14|-7.16|4.67|81.65|3.58|2.0|0.0|127.19|0.0|5.0|-5.49|6.0|434.46|0.0|3.21|-5.17|3.24e-06|0.00141|4.07|0.0|0.0|6.900000000000002e-08|-0.05244|5067.0|3.5111|679.64|0.1908|0.68476|-1774.009422|-1774.070699|6.5511|7.5317|7.5317
16c_a32|0.0|1|1|3.329674745|0.0|0|0.0|0.191088217|-0.01639019|5.733341277|-0.087497559|0.03995614|2.077479142|10.31100271|-0.00369116|-0.057356214|-0.1260956869999999|0.8607827790000001|-0.061904762|1|-0.088841599|0.367322508|0.025791147|-53.00702241|-71.59058881|102.2022233|0.226956794|-42.71426897|0.6846367059999999|-1.679836163|86.97970500000001|68.39521789|0.463897164|2649.168528|-1002.268243|-13.59090376|0.3153632939999999|11.77670717|0.8653137670000001|5979.891916|188.1603823|-597.9997655000001|33.27140293|0.02579269|513.9156315|15.38911619|1.0|1.0|1.0|2.0|3.08|0.22|-6.99|5.64|149.27|0.88|1.0|0.0|107.14|1.0|7.0|-6.04|5.0|399.49|1.0|3.41|-4.41|9.17e-07|0.000366|3.23|0.0|0.0|1.0300000000000001e-07|-0.0505|3.6264|3.6264|639.66|0.2955|0.70198|-1916.478107|-1916.536967|5.3459|8.3468|8.3468
12b_a30|0.0|0|0|0.0|0.0|2|0.0|0.047132642|-0.007353271|5.351858133|-0.06631353|0.042804233|0.0|10.31162898|0.002064369|-0.165287712|-0.0541804029999999|0.824373792|-0.1240820219999999|0|-0.08354129|0.383979687|0.017341789|-53.05077947|-62.96700664|86.84905288|0.235262423|-39.98560202|0.798520682|-1.883979001|73.02913136|64.06324295|0.4676268939999999|2849.095245|-1196.373126|-15.50462119|0.201479318|13.88809428|0.878381889|6275.380072|127.9443353|-759.7264385|30.57626261|0.01584525|618.6004214|10.06212472|1.0|1.0|0.0|1.0|0.0|0.14|-6.9|4.25|81.65|3.2|2.0|0.0|127.24|0.0|5.0|-5.39|5.0|416.47|0.0|2.92|-5.01|4.12e-06|0.00171|3.97|0.0|0.0|1.26e-07|-0.05351|5.0567|3.5207|673.18|0.2079|0.68496|-1674.7778119999998|-1674.838225|4.5545|8.1543|8.1543
12b_a5|0.0|0|0|0.0|0.0|2|0.0|-0.297319874|-0.001991527|4.59511985|0.023224044|0.0252713179999999|0.0|10.94620104|0.00751901|-0.033279992|-0.070406884|0.779793078|-0.033036296|0|-0.066227158|0.350286421|0.016556707|-41.76622313|-43.25430513|138.67264319999998|0.172386307|-27.27837078|0.530379611|-1.165974822|59.53145615|52.20772716|0.480419002|2602.046823|-735.3231872|-8.135654442|0.4696203889999999|16.16438947|0.924627734|5501.255679|296.16656780000005|-463.7323032|24.32296891|0.025810077|727.8586176|16.27715102|0.0|1.0|1.0|1.0|0.0|0.33|-7.67|3.29|50.28|1.54|1.0|0.0|123.46|0.0|5.0|-2.3|6.0|397.47|0.0|1.44|-3.45|0.00503|2.0|1.63|0.0|0.0|2.14e-08|-0.10395|4.6156|1.4454|669.05|0.2345|0.70615|-1276.940335|-1276.9984029999998|8.2868|7.3768|7.3768
3b_a32|0.0|1|1|3.3653429710000005|0.0|0|0.0|0.046791596|-0.007388108|5.733341277|-0.064476472|0.042528736|2.21541916|10.31100281|0.00020567|-0.078754696|-0.0791178979999999|0.800396027|0.167519182|1|-0.073068133|0.2719741|0.014636992|-35.8437493|-49.22963237|74.63320519|0.159260619|-24.14971513|0.764128338|-1.103910485|56.82775081|43.023961|0.460751087|2092.213643|-541.5259561|-8.049905042|0.2358716619999999|10.69254007|0.854431185|4448.251276|115.707414|-265.6468664|21.47528975|0.0154889019999999|323.0421997|7.59811844|1.0|1.0|1.0|1.0|2.57|0.13|-6.5|6.25|110.94|1.45|1.0|0.0|88.24|0.0|2.0|-5.73|3.0|312.41|0.0|3.68|-4.65|1.86e-06|0.0005809999999999|3.71|0.0|0.0|3.19e-07|-0.05396|3.5545|3.5545|524.46|0.2905|0.70257|-1594.0008779999998|-1594.049677|5.7777|8.2366|8.2366
12at_a36|0.0|0|0|3.4361495580000003|0.0|2|0.0|-0.04229234|-0.010886502|5.351858133|-0.073048351|0.039952719|0.0|10.95446888|0.000906224|0.091520225|-0.136151085|0.8384626709999999|-0.063825255|0|-0.084721769|0.301423347|0.029516069|-58.66704838|-76.61315774|95.16663336|0.248143308|-53.05210062|0.6744421970000001|-2.102121151|95.60375457|79.10595873|0.49342323|3041.832389|-1455.649997|-17.99981985|0.325557803|17.44496351|0.974034457|6537.399158|225.4381077|-1007.989912|38.54110857|0.027424543|735.3783268|18.99059683|1.0|1.0|0.0|2.0|0.0|0.17|-6.62|2.7|95.5|1.89|1.0|0.0|135.03|0.0|7.0|-4.18|6.0|439.47|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|2.53|0.0|0.0|2.42e-07|-0.05703|4.7133|3.8408|733.29|0.4765|0.6802600000000001|-1460.549244|-1460.61293|8.9532|7.1079|7.1079
3g_a32|0.0|1|1|3.542426304|-0.047725143|0|0.0|0.015803466|-0.006258272|5.733341277|-0.072619634|0.05052381|2.2144733530000003|10.31100273|0.002565215|-0.105402305|-0.074808287|0.755211939|-0.1719626169999999|1|-0.070213101|0.273439311|0.0119962889999999|-38.9071564|-54.47722347|42.56199385|0.112304055|-30.18744099|0.8007401590000001|-1.278047464|60.55421302|45.55465473|0.447358137|2271.746759|-708.2039051|-9.343731735|0.199259841|10.70834299|0.809490137|5058.622432|110.4157723|-392.4367329|21.05801434|0.01096673|475.3634141|6.076989555|1.0|1.0|1.0|1.0|3.44|0.28|-7.29|7.02|110.94|2.18|2.0|0.0|102.55|0.0|3.0|-7.09|3.0|354.49|0.0|4.61|-5.59|8.12e-08|2.88e-05|5.02|0.0|0.0|5.08e-08|-0.0535|3.5456|3.5456|593.24|0.2859|0.70275|-1711.865318|-1711.919273|5.5816|7.8539|7.8539
11a_a50|0.0|1|1|0.0|0.0|1|4.088412042|-0.156121881|-0.002914262|5.82008293|-0.014702942|0.038040936|2.114272566|10.94500606|0.012037198|-0.0739260509999999|-0.162848233|0.792574879|-0.200986578|1|-0.048213112|0.2931724189999999|0.01848869|-25.48858279|-37.63057389|7.53108119|0.0828728879999999|-19.89396594|0.6543614329999999|-1.067705728|48.67321197|35.26290548|0.463749257|2286.226222|-564.4586084|-7.104987834|0.345638567|11.123941699999998|0.864799282|4858.670497|182.7270002|-298.409489|20.53832944|0.020887781|439.9973344|11.04263807|0.0|1.0|1.0|0.0|2.8|0.15|-5.87|3.09|48.53|2.25|0.0|0.0|99.65|0.0|2.0|-3.58|3.0|327.38|0.0|2.95|-4.16|0.000263|0.0862|2.9|0.0|0.0|1.35e-06|-0.03284|4.0636|4.0636|574.01|0.1761|0.65485|-1045.794689|-1045.84627|7.5619|7.2291|7.2291
14l_a23|0.0|1|1|0.0|0.0|0|3.402752757|0.060717916|-0.005344736|5.351858133|-0.026530366|0.046283951|0.758109562|10.313217800000002|0.01180744|0.07815878|-0.074441567|0.778602826|-0.1010279259999999|1|-0.053549434|0.215920645|0.018669073|-35.3275485|-51.59307331|40.34135162|0.078732333|-34.03690099|0.7896261940000001|-1.642298442|61.54673359|47.64388017|0.492922575|2879.181064|-1083.45454|-14.29549842|0.210373806|15.78926563|0.972085426|6444.7098240000005|138.7874759|-714.7749208|27.44221375|0.01508774|666.0036144999999|9.953660282|0.0|1.0|1.0|1.0|3.52|0.09|-7.78|3.88|105.02|3.24|2.0|1.0|125.25|0.0|5.0|-5.85|4.0|425.51|0.0|3.78|-5.25|1.43e-06|0.000608|3.94|0.0|0.0|1.65e-08|-0.07191|3.6274|3.6274|694.65|0.4239|0.67242|-1668.983787|-1669.04569|8.2422|8.1798|8.1798
17_a47|0.0|1|1|3.011740664|0.0|0|0.0|-0.181485377|-0.003764469|4.59511985|-0.019259259|0.031802469|1.699575434|10.9385382|0.004477366|-0.180898239|-0.0184347939999999|0.75807704|-0.010871607|1|-0.07185129|0.522140199|0.01291694|-43.82821253|-50.62550618|68.64478326|0.147717593|-30.88080199|0.7457517659999999|-1.493904005|60.33408274|51.70735256|0.46147021|2672.497352|-911.2591113|-11.11708872|0.2542482339999999|13.10144249|0.8569074879999999|5854.9736840000005|155.087622|-555.8544359|24.43867122|0.0159160889999999|630.8611986000001|9.708576558|1.0|1.0|1.0|2.0|2.39|0.08|-10.1|5.12|79.38|2.26|2.0|0.0|119.83|0.0|4.0|-5.4|4.0|392.46|0.0|3.85|-5.21|3.98e-06|0.00156|4.03|0.0|0.0|7.96e-11|-0.04873|4.2784|4.2784|656.78|0.4308|0.6844100000000001|-1254.737546|-1254.795084|5.6949|8.3|8.3
6b_a31|0.0|0|0|3.404988662|0.0|1|0.0|0.052690797|-0.016070861|5.733341277|-0.178758575|0.037803618|0.0|10.31169819|-0.008439437|0.1978523089999999|-0.002840672|0.78240875|-0.084489161|0|-0.12081047|0.146652651|0.032992761|-73.70779766|-78.37648097|159.79549319999998|0.372146926|-47.81835367|0.7459204140000001|-2.055402513|93.1058799|93.83704414|0.4807018779999999|2776.92804|-1254.023695|-17.0020813|0.254079586|14.46878435|0.925676135|6099.567787|155.0167518|-765.0936586|37.35947255|0.024142162|536.6368656000001|14.72939894|1.0|1.0|1.0|2.0|2.73|0.1|-7.33|5.19|131.36|1.36|1.0|0.0|109.69|0.0|4.0|-5.63|5.0|404.44|0.0|3.3|-4.66|2.34e-06|0.000947|3.2|0.0|0.0|4.67e-08|-0.05835|3.2949|3.2949|637.06|0.4967|0.7013199999999999|-1652.44739|-1652.505041|8.8379|7.2676|7.2676
8f_a8|0.0|0|0|2.939511291|0.0|0|1.241306689|0.024051247|-0.01032134|4.844187086|-0.249095464|0.043758865|0.0|10.94343488|-0.007036544|0.152294451|0.09830823|0.6971223040000001|0.010682683|0|-0.122135295|0.308621017|0.013566221|-71.22071405|-62.06002501|317.0847898|0.403186031|-36.18904175|0.90577048|-2.128515439|67.4402386|79.13157981|0.456995667|2622.044457|-1241.2005|-16.44956443|0.09422952|13.81994609|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|31.14376424|0.009226445|485.8626377000001|5.380213594|0.0|0.0|0.0|2.0|2.85|0.0|-7.95|4.69|80.88|4.11|2.0|0.0|105.27|0.0|4.0|-5.21|4.0|391.37|0.0|4.04|-5.0|6.11e-06|0.0023899999999999|3.82|0.0|0.0|1.13e-08|-0.0675299999999999|4.7027|3.4876|602.63|0.3188|0.69925|-1361.455053|-1361.510739|7.8014|4.6428|4.6428
22_a10|0.0|0|0|0.0|0.0|1|2.113627059|-0.067641834|-0.005035102|5.4161004020000005|-0.017163935|0.036101695|1.880539113|10.92966136|0.008903905|-0.042831367|-0.129989728|0.747363443|-0.033474297|1|-0.053881447|0.775071808|0.016720696|-41.96631248|-50.61577509|75.58376652|0.130170086|-39.42279832|0.564323334|-1.3647202319999998|71.13124588|54.98945848|0.422182297|3241.833491|-1062.931277|-13.57178303|0.435676666|15.30289992|0.730649641|7414.102179|339.3328129|-827.8787647|30.87787063|0.026340252|916.8601445|20.51547079|1.0|1.0|1.0|0.0|4.14|0.17|-9.37|4.64|73.14|2.8|2.0|0.0|139.53|0.0|6.0|-5.34|5.0|475.54|0.0|4.26|-5.53|4.55e-06|0.00217|4.1|0.0|0.0|4.27e-10|-0.05712|4.8251|3.8517|770.92|0.2624|0.6834100000000001|-1543.893507|-1543.959333|6.5841|5.9586|5.9586
12b_a50|0.0|1|1|0.0|0.0|1|4.058595679|-0.19841119|-0.002929899|5.82008293|-0.0016330379999999|0.034845679|2.112397566|10.94501743|0.011790103|-0.139522815|-0.168032508|0.804535572|-0.189976035|1|-0.045602469|0.24516882|0.0214891|-22.92589265|-33.25880166|8.07905572|0.074083915|-16.72031641|0.5731907470000001|-0.926182858|47.12729492|33.72918462|0.430791247|2224.116359|-465.6232233|-6.002164865|0.4268092529999999|10.05480253|0.756824707|4672.843578|214.5713436|-234.0844297|20.82911679|0.027586169|388.171611|13.86849326|1.0|1.0|1.0|0.0|2.45|0.11|-5.49|2.59|48.53|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|3.0|313.36|0.0|2.59|-3.84|0.000685|215.0|2.5|0.0|0.0|3.22e-06|-0.02974|4.7089|3.9305|539.15|0.2425|0.6581|-1006.501585|-1006.550688|5.6617|5.3242|5.3242
13p_a6|0.0|0|0|3.449535594|0.0|0|0.0|0.024837222|-0.010395243|4.727387819|-0.1144898999999999|0.042959184|1.633493259|10.95053423|-0.005708558|0.123575608|-0.068532678|0.784414352|-0.125636943|1|-0.099405155|0.196002517|0.01730144|-70.52421289|-76.17631587|80.30786544|0.273479442|-54.04422654|0.76005742|-2.14743793|89.17529231|82.79893305|0.412828992|3016.078786|-1523.526317|-18.9628865|0.23994258|14.91957306|0.703081362|6590.216479|170.2302215|-1080.8845310000002|35.16646396|0.018322293|794.5462391|12.99897644|1.0|1.0|1.0|3.0|2.34|0.12|-10.06|4.58|122.47|1.01|1.0|0.0|132.01|0.0|7.0|-5.09|5.0|449.51|0.0|2.96|-4.55|8.11e-06|0.00365|2.86|0.0|0.0|8.73e-11|-0.0746|4.7973|2.9837|752.82|0.4132|0.7056600000000001|-1462.740542|-1462.804694|12163.0|7.0362|7.0362
47k_a18|0.0|0|0|0.0|0.0|1|0.0|0.029145635|-0.0067578909999999|4.844187086|-0.0605329409999999|0.033777778|0.0|10.94702256|0.00493127|-0.026672956|-0.279965025|0.721697829|-0.014398731|0|-0.065324278|0.3533268229999999|0.015080484|-51.59195677|-69.77479556|20.66242736|0.169064596|-55.10689702|0.7153044209999999|-2.208671853|84.23875372|63.50225571|0.467246896|3245.964586|-1744.369889|-18.87222501|0.284695579|18.35217454|0.877042091|7575.637462000001|224.8475227|-1377.672426|33.40602576|0.018313855|1167.054827|14.46395816|1.0|1.0|1.0|2.0|0.0|0.3|-8.44|2.39|88.97|2.82|3.0|2.0|154.86|1.0|11.0|-5.84|4.0|513.63|0.0|2.53|-5.33|1.44e-06|0.000742|4.26|1.0|1.0|3.6099999999999997e-09|-0.04359|3.0948|3.0948|842.29|0.5920000000000001|0.69823|-1664.2657390000002|-1664.341238|5.2253|7.5376|7.5376
21_a34|0.0|0|0|0.0|0.0|2|1.88614418|0.026135784|-0.012535886|5.860786223|-0.091664226|0.036880342|0.0|10.94874873|0.00130996|-0.201539853|-0.254686357|0.740092842|-0.015568862|0|-0.09533089|0.527371706|0.034163186|-63.96857813|-79.03896823|168.9671187|0.323609157|-53.03643341|0.728260094|-2.120218984|95.12565978|86.89263143|0.4688149339999999|3115.110331|-1422.701428|-18.7187412|0.271739906|13.65523159|0.882583047|7048.305909000001|182.341897|-954.6558014|38.30514214|0.023973624|659.7484451|16.08669155|0.0|1.0|1.0|0.0|3.52|0.12|-7.68|3.64|86.55|1.72|1.0|1.0|122.59|0.0|4.0|-4.5|6.0|438.43|0.0|3.03|-4.71|3.14e-05|0.0138|3.02|0.0|0.0|2.07e-08|-0.07534|4.3011|3091.0|698.17|0.2174|0.69292|-1483.057743|-1483.12009|7.9399|5.4737|5.4737
14s_a23|0.0|1|1|0.0|0.0|0|3.336763335|0.020458621|-0.005854379|5.351858133|-0.022580082|0.045277778|0.740898446|10.31321812|0.009263715|0.0909774219999999|-0.071484865|0.7837821840000001|-0.1050445769999999|1|-0.055037441|0.2387634619999999|0.019970955|-35.30692476|-51.64162341|30.34480575|0.07236376|-33.12848261|0.7748161659999999|-1.610008704|62.75905983|48.11843993|0.470919749|2954.0751370000003|-1032.832468|-14.09722664|0.2251838339999999|14.26730044|0.890072438|6938.271179|144.457092|-662.5696522999999|28.36177131|0.017330177|633.3278634|11.11743642|0.0|0.0|1.0|1.0|3.66|0.05|-7.99|4.0|105.02|3.51|2.0|1.0|125.29|0.0|5.0|-6.13|4.0|445.93|0.0|4.01|-5.55|7.49e-07|0.000334|4.21|0.0|0.0|1.02e-08|-0.07783|3.6828|3.6828|668.66|0.3669|0.60323|-2089.2914530000003|-2089.352478|6.4428|8.5482|8.5482
4S4l_a46|0.0|0|0|0.0|0.171853072|1|2.155247543|-0.058870177|-0.004736212|5.587248657999999|-0.075241716|0.049498645|0.0|10.94631401|0.006162668|-0.1012114369999999|0.0071939419999999|0.726535412|-0.229089688|0|-0.090807851|0.213675946|0.007140583|-49.45536962|-46.10883478|178.19783940000002|0.105217893|-25.11158939|0.877939134|-1.523935543|49.6055056|53.34424204|0.469439238|2166.052483|-829.959026|-8.862913904|0.1220608659999999|10.68377935|0.884798257|4920.211524|66.47624804|-452.0086091|18.5362581|0.006420439|579.2365607|3.496670823|1.0|1.0|1.0|1.0|3.19|0.36|-7.0|4.64|50.94|3.06|1.0|0.0|105.77|0.0|3.0|-5.28|3.0|347.45|0.0|4.08|-5.11|5.25e-06|0.00182|4.49|0.0|0.0|9.980000000000001e-08|-0.02015|5.2929|4.1414|583.76|0.2586|0.6763600000000001|-1092.489558|-1092.543641|2.8473|6.5834|6.5834
13_a1|0.0|0|0|3.409865599|0.0|1|0.0|-0.046530797|-0.012199718|5.351858133|-0.144782061|0.036382114|0.0|10.94989555|-0.005924486|0.1769162319999999|-0.07665159|0.76714213|-0.150485437|0|-0.111667908|0.207843387|0.033737733|-64.94184903|-62.04288975|148.7311076|0.320539533|-36.08180773|0.7082629840000001|-1.813613202|77.55889436|84.56244352|0.477212829|2555.623166|-1054.729126|-13.63090514|0.291737016|14.33466671|0.912824292|5456.353212|169.6632599|-613.3907313999999|33.09282789|0.026679865|505.2124255|15.51600461|1.0|1.0|1.0|2.0|2.83|0.09|-7.94|4.75|80.26|1.74|1.0|0.0|104.88|0.0|4.0|-4.29|5.0|371.39|0.0|3.23|-4.34|5.16e-05|0.0192|2.94|0.0|0.0|1.14e-08|-0.04962|4.0783|3.4483|613.52|0.5339|0.69782|-1238.174491|-1238.22919|3.9446|6585.0|6585.0
14_a47|0.0|1|1|2.871076328|0.0|0|0.0|-0.126490693|-0.006070958|4.59511985|-0.136491228|0.036632997|1.484493371|10.95058279|-0.006335783|0.05124606|-0.020596219|0.777675668|0.050943962|1|-0.093553938|0.2662137639999999|0.020106089|-47.18187618|-47.47362906|64.60629385|0.318401536|-23.9422834|0.664709719|-1.223721666|61.62381153|57.32194098|0.474828277|2254.664317|-617.1571777|-8.892848121|0.335290281|13.15643085|0.904139078|4695.98899|169.0962983|-311.2496842|26.52746264|0.028057496|310.8026328|14.15018248|1.0|1.0|1.0|2.0|1.53|0.0|-7.79|3.97|66.49|2.49|0.0|0.0|86.58|0.0|3.0|-3.97|5.0|323.3|0.0|3.16|-4.13|0.000108|0.0349|2.91|0.0|0.0|1.63e-08|-0.06057|3.9671|3.9671|519.55|0.2452|0.68345|-1127.610422|-1127.6593779999998|3665.0|8.1|8.1
