molecula|MATS1c|Brenk|molar_refractivity|FPSA1|SaaNH|Log S (Ali)|RASA|Log S (SILICOS-IT)|BBB|CYP1A2 inhibitor|MATS2c|PAINS|MATS8i|WNSA3|log P|AATSC1pe|Total Energy (water) (Hartree)|GRAVp|pIC50
12w_a30|-0.477636454|0.0|137.3|0.192202301|0.0|-6.58|0.8522163970000001|-7.8|0.0|1.0|0.063514061|0.0|0.028815747|-36.02242934|5.08|0.001805829|-2494.966575|2999.810425|7.821
6a_a40|-0.620787469|2.0|120.14|0.132148181|0.0|-7.11|0.733750993|-4.05|0.0|1.0|0.117890918|1.0|0.104332675|-42.542782200000005|7.73|-0.001171195|-2371.579899|2936.1501780000003|7.3979
21c _a23|-0.596546056|1.0|133.35|0.165442725|0.0|-5.63|0.790596437|-7.33|0.0|0.0|0.178300778|0.0|-0.092608459|-42.26586935|4.47|0.0035741379999999|-1837.964768|3161.1237530000003|7.1752
14d_a23|-0.4483522929999999|1.0|125.25|0.209653392|0.0|-5.85|0.921694462|-7.78|0.0|0.0|0.058368697|0.0|-0.019307114|-23.33262837|3.79|0.01180744|-1669.24571|2878.955374|8.4001
7s_a46|-0.3638523629999999|0.0|91.19|0.1801125439999999|0.0|-4.07|0.858788462|-6.08|1.0|1.0|-0.0778653109999999|0.0|-0.005405515|-24.43308641|3.54|0.005577925|-974.8067569|1982.695462|5.7022
11_a15|-0.363940085|0.0|138.24|0.260684316|0.0|-6.32|0.8945381259999999|-8.9|0.0|0.0|-0.1758968389999999|0.0|-0.0856783419999999|-30.25595097|5.04|0.003766915|-1450.740771|3022.859488|6.1314
7_a3|-0.592753801|0.0|95.5|0.2007853889999999|0.0|-5.44|0.782294598|-7.48|0.0|1.0|0.198126776|0.0|0.054347129|-25.32764885|3.09|-0.006696449|-1731.7341420000002|2196.07224|5.9901
2_a33|-0.593915758|0.0|115.28|0.297402265|3.396444161|-6.35|0.8195154109999999|-7.67|0.0|1.0|0.047294725|0.0|0.070526947|-30.02592687|5.11|-0.000810928|-1920.079174|2632.195388|8.2596
12q_a36|-0.441747876|0.0|128.76|0.231307611|3.453150038|-4.44|0.82911927|-7.18|1.0|1.0|-0.0543475329999999|0.0|-0.0651906459999999|-31.79544084|3.79|0.0010871589999999|-1692.544456|2786.514757|8.2218
12as_a36|-0.4358775279999999|0.0|133.95|0.231874606|3.447017327|-3.81|0.77043791|-6.89|0.0|0.0|-0.051208473|0.0|-0.114290948|-37.57216725|4.84|0.0018565629999999|-1385.601917|2904.092809|7.2291
19a_a22|-0.496053375|0.0|132.15|0.315293811|0.0|-4.38|0.744354735|-8.76|0.0|0.0|-0.000989685|0.0|-0.011513343|-50.18975739|5.69|-0.001355145|-1537.071348|3167.140147|7.3188
14e_a23|-0.5232404310000001|1.0|125.29|0.203474128|0.0|-6.38|0.925392058|-8.23|0.0|0.0|0.059967018|0.0|0.021081733|-35.54678231|4.2|0.001951778|-1966.96594|3255.313968|8.5214
15a_a10|-0.188634555|0.0|118.92|0.323526799|0.0|-3.97|0.915137224|-7.79|1.0|1.0|-0.214195114|0.0|-0.060539141|-18.99256188|2.4|0.01192767|-1278.452284|2656.305166|7.6198
17a_a25|-0.362222339|0.0|131.06|0.244019498|0.0|-5.12|0.874586929|-9.98|0.0|1.0|0.0055894319999999|0.0|-0.0688716509999999|-31.71656603|6.04|0.006423059|-1391.625102|2907.309477|7.6021
9a_a40|-0.449508498|0.0|86.7|0.131523409|0.0|-5.49|0.937600185|-6.4|1.0|1.0|-0.028285975|0.0|0.157704751|-14.03449109|4.07|0.011966382|-1217.955997|1971.148912|6.6696
6g_a40|-0.588058458|2.0|124.18|0.175795811|0.0|-7.22|0.605346707|-2.87|0.0|0.0|0.102683335|1.0|0.07194868|-69.68682788|7.38|-0.018182514|-2522.023752|3142.74733|7.3279
22_a47|-0.538310301|0.0|104.64|0.390313552|0.0|-4.44|0.698649132|-7.69|0.0|1.0|0.048272293|0.0|-0.075111395|-28.11203407|4.4|-0.004332497|-1375.05033|2692.510471|9.0
12f_a40|-0.397377446|0.0|98.25|0.268555948|0.0|-6.58|0.909993912|-7.32|0.0|1.0|-0.03356339|0.0|0.108909202|-20.45387851|4.77|0.006841832|-2212.359379|2383.68369|6.4202
14b_a3|-0.575695827|0.0|93.25|0.233084567|0.0|-4.45|0.786476513|-6.89|0.0|1.0|0.143500839|0.0|-0.008040839|-21.76034149|2.22|-0.004161699|-1327.514377|2160.565755|6.4202
12m_a36|-0.52644768|0.0|131.85|0.252881876|3.40403699|-4.1|0.711961428|-6.14|0.0|0.0|0.013543656|0.0|-0.025127218|-45.120107|3.88|-0.004569485|-1401.654499|2925.315028|7.5229
15a_a22|-0.360663314|0.0|124.05|0.297264929|0.0|-4.65|0.86664032|-9.21|0.0|1.0|-0.136588366|0.0|-0.057308195|-28.45564196|4.98|0.005757758|-1368.35331|2884.815511|6.8447
16b_a23|-0.401493392|1.0|146.03|0.261023|0.0|-6.19|0.928579764|-7.33|0.0|0.0|0.031073244|0.0|-0.068280331|-27.80700713|4.24|0.011266252|-1877.655481|3370.826124|7.0191
12ab_a36|-0.4186639029999999|0.0|133.27|0.320974676|3.458948649|-3.92|0.8410557559999999|-7.05|0.0|0.0|-0.064515677|0.0|-0.032623802|-37.68448987|3.23|0.002112069|-1364.509957|2902.39241|7.9586
14_a15|-0.3848940629999999|0.0|119.95|0.229690275|0.0|-6.22|0.8870890459999999|-9.82|0.0|1.0|-0.058775738|0.0|-0.053931584|-26.20964538|5.16|0.0034254209999999|-1281.105795|2612.691478|7.5229
12g_a31|-0.57758443|0.0|103.26|0.311351131|3.42813681|-4.92|0.58271093|-6.45|0.0|1.0|0.0716209459999999|0.0|-0.0733026079999999|-48.43898314|4.17|-0.0054114869999999|-1578.846191|2514.363249|6.9586
6_a3|-0.594308852|0.0|95.5|0.19718501|0.0|-5.44|0.783322023|-7.48|0.0|1.0|0.155665791|0.0|0.05584062|-25.95647951|3.09|-0.006696449|-1731.735113|2196.107822|5.7501
47k_a18|-0.451417954|2.0|154.86|0.284695579|0.0|-5.84|0.8309354040000001|-8.44|0.0|0.0|0.029145635|1.0|-0.02822032|-40.74641317|8.45|0.00493127|-1664.756029|3245.964586|7.5376
3e_a32|-0.551661318|0.0|97.86|0.224744634|3.501917045|-6.52|0.8681696109999999|-6.92|0.0|1.0|0.015619823|0.0|-0.114649277|-21.32040233|3.52|0.002004382|-1672.748189|2212.661182|8.0862
12w_a36|-0.604676196|0.0|130.43|0.29463721|3.3131307480000003|-5.2|0.828363244|-7.14|0.0|0.0|0.081390556|0.0|-0.041402825|-44.76031023|4.86|-0.007897954|-1645.202839|3230.870697|7.6383
34_a47|-0.2829549719999999|0.0|99.09|0.346006784|0.0|-3.57|0.8260556609999999|-7.47|1.0|1.0|-0.210257395|0.0|-0.043634386|-19.00022922|2.41|0.0047106|-1162.4815230000002|2371.236125|8.7
5a_a40|-0.363338726|1.0|74.15|0.177534728|0.0|-4.13|0.8531783270000001|-4.05|1.0|1.0|-0.116583806|0.0|0.180125135|-15.30358975|4.36|0.010425818|-1177.598691|1847.672595|7.0915
16h_a32|-0.71364354|0.0|111.95|0.2640948939999999|3.340888605|-6.48|0.7991915079999999|-7.0|0.0|1.0|0.217139852|0.0|0.061727488|-32.75886858|4.54|-0.002310082|-1955.99895|2709.44587|8.0655
12b_a50|-0.246831987|0.0|94.69|0.4268092529999999|0.0|-3.16|0.925916085|-5.49|1.0|1.0|-0.19841119|0.0|-0.101728189|-11.52561607|2.47|0.011790103|-1006.664619|2224.116359|5.3242
1k_a5|-0.254495542|0.0|90.44|0.275045542|2.9020229360000003|-3.97|0.7836926809999999|-8.3|1.0|1.0|-0.216088148|0.0|-0.145151027|-20.67084672|3.1|0.003708988|-1050.548505|2171.394196|7.3188
3c_a32|-0.5427297289999999|0.0|93.05|0.306047878|3.452148526|-6.18|0.888766719|-6.89|0.0|1.0|0.025890116|0.0|-0.113334836|-17.94949454|3.02|0.00124359|-1633.443791|2152.627425|8.0458
12g_a30|-0.539112991|1.0|133.52|0.225689271|0.0|-6.0|0.783662781|-6.42|0.0|0.0|0.096186205|0.0|0.007330206|-39.593913|3.88|0.0026474159999999|-1743.214798|3058.2873170000003|8.0334
12ag_a36|-0.445549431|0.0|123.71|0.2411026289999999|3.408828027|-3.89|0.7468300940000001|-6.86|1.0|0.0|-0.042092217|0.0|0.0070889269999999|-32.81436052|3.41|-0.000673716|-1332.185403|2773.9654530000003|7.7696
4_a27|-0.480852615|0.0|97.55|0.317514326|0.0|-3.57|0.852604338|-6.22|1.0|1.0|0.082486268|0.0|0.13397347|-15.48073439|4.63|0.010329671|-1083.138303|2273.715366|8.3979
11_a47|-0.451384505|0.0|124.7|0.183391205|0.0|-6.29|0.796863393|-10.55|0.0|1.0|0.035230036|0.0|0.081235787|-30.64032829|4.84|-0.00580273|-1396.184699|2842.168734|7.4
13b_a5|-0.357011244|0.0|119.8|0.345923611|2.948625157|-4.24|0.831557236|-8.36|1.0|1.0|-0.142746146|0.0|-0.104404004|-29.05440446|4.66|0.0066003869999999|-1276.066049|2661.597781|6.9586
36_a18|-0.493920601|1.0|146.24|0.187943933|0.0|-5.68|0.804293867|-9.16|0.0|1.0|0.050448408|0.0|-0.0077246719999999|-39.43509046|7.75|0.000825855|-1493.686737|2979.013751|7.4949
8a_a31|-0.520051508|0.0|83.83|0.333562641|3.28085223|-3.57|0.594139864|-5.33|0.0|1.0|-0.039027368|0.0|-0.135144546|-29.89286568|1.53|-0.009293513|-1347.541429|2128.209198|6.1024
8c_a31|-0.513257014|0.0|93.45|0.27691747|3.435435563|-4.42|0.626072761|-6.13|0.0|1.0|-0.012583838|0.0|-0.1903992189999999|-35.61776956|1.83|-0.004832959|-1426.166503|2251.08563|6.0915
15_a10|-0.208590561|1.0|111.21|0.353587352|0.0|-4.48|0.915526801|-8.3|1.0|1.0|-0.166303336|0.0|-0.055918786|-21.03820054|3.12|0.009514122|-1604.08794|2549.580207|7.4815
12i _a30|-0.469854551|0.0|132.29|0.193700903|0.0|-5.93|0.8434291340000001|-7.22|0.0|1.0|0.04580336|0.0|0.0109710489999999|-32.64875738|4.45|0.003603419|-2035.373964|2860.704198|7.8013
14a_a22|-0.360663314|0.0|124.05|0.299209593|0.0|-4.65|0.864077619|-9.21|0.0|1.0|-0.136588366|0.0|-0.057308195|-28.88288575|4.98|0.005757758|-1368.35698|2885.858295|7.4202
4o_a46|-0.096073163|0.0|103.66|0.248979351|0.0|-4.91|0.950732618|-7.26|1.0|1.0|-0.24479566|0.0|-0.203025042|-19.49276784|3.76|0.010144781|-1070.456878|2195.436986|6.7905
13c_a6|-0.490486317|0.0|121.6|0.2279674589999999|3.441255118|-5.95|0.786809832|-9.4|0.0|1.0|-0.046663393|0.0|0.054910284|-43.38886312|4.5|-0.000899678|-1389.39897|2880.850692|7.1367
12ax_a36|-0.440372791|0.0|133.77|0.235146956|3.429529478|-5.08|0.846837721|-7.76|1.0|1.0|-0.0943348109999999|0.0|-0.057017299|-32.99232962|4.42|-0.00097037|-2152.130959|2926.929456|7.9208
47c_a18|-0.455055055|2.0|154.77|0.251001849|0.0|-5.73|0.8128616409999999|-9.18|0.0|0.0|0.02368001|1.0|-0.058748345|-46.26124419|7.72|0.002674691|-1664.753129|3228.879782|8.5229
11g_a5|-0.267507083|0.0|118.35|0.456418686|2.9590700880000003|-4.12|0.837943738|-9.04|0.0|0.0|-0.204002571|0.0|-0.137618073|-29.04250676|2.3|0.006964153|-1330.189793|2823.738452|7.5229
7l_a46|-0.1082221709999999|0.0|86.96|0.32532919|0.0|-3.18|0.907148114|-6.29|1.0|1.0|-0.2644255789999999|0.0|-0.074511843|-13.17144326|2.42|0.0125870169999999|-915.6081232|1920.310099|5.7122
13b_a50|-0.319215353|0.0|133.36|0.299589696|0.0|-5.02|0.906164013|-7.23|0.0|0.0|-0.067327798|0.0|-0.042022102|-26.31826007|3.63|0.011379776|-1470.401544|3036.874979|5.7375
7g_a8|-0.418049442|0.0|108.0|0.193261535|3.095238804|-5.78|0.699376143|-7.91|0.0|1.0|-0.092384028|0.0|-0.027838247|-38.68948451|6.26|0.0002620309999999|-1374.493069|2802.2242920000003|4.6772
12y_a30|-0.4579359229999999|0.0|137.21|0.179891855|0.0|-6.04|0.8489185109999999|-7.38|0.0|0.0|0.048343649|0.0|0.061944378|-31.95309886|4.45|0.006346396|-1654.41361|2847.362782|7.6576
43_a18|-0.460675034|1.0|160.76|0.125626651|0.0|-6.45|0.852344887|-9.6|0.0|0.0|0.032999679|0.0|0.031746165|-42.32033664|8.79|0.003801459|-1611.621186|3172.923606|6.2041
41_a18|-0.5421253970000001|1.0|141.34|0.0967605159999999|0.0|-5.56|0.7349388459999999|-8.38|0.0|1.0|0.115127295|0.0|0.022493846|-47.95199341|7.34|-0.002136837|-1454.374793|2899.29167|6.433
47o_a18|-0.490807196|1.0|139.63|0.127246923|0.0|-5.66|0.806872998|-9.37|0.0|1.0|0.052875948|0.0|0.011121222|-40.76618466|7.62|0.000787517|-1455.574672|2857.120021|7.3279
5a_a49|-0.51958118|0.0|116.62|0.393071247|0.0|-3.84|0.800090055|-6.92|1.0|1.0|0.079751437|0.0|-0.046327135|-24.67330519|4.14|0.008623164|-1311.995327|2797.737637|7.3665
3_a4|-0.133874898|0.0|95.12|0.280312336|0.0|-3.7|0.919804716|-7.19|1.0|1.0|-0.241609351|0.0|-0.010537082|-12.40663231|2.66|0.011276682|-990.6395508|2159.04913|6.983
LY364947_a10|-0.204644982|0.0|82.56|0.276515344|2.949609552|-3.54|0.8431045490000001|-7.2|1.0|1.0|-0.278922508|0.0|0.010202602|-15.02735938||0.006909045||1896.845282|7.2291
9_a10|-0.362724972|0.0|130.71|0.26870822|0.0|-4.23|0.8694452140000001|-7.93|1.0|0.0|-0.096384071|0.0|-0.1189611519999999|-29.00379197|4.51|0.007847998|-1410.041793|2904.874289|6.7144
15_a4|-0.226703465|0.0|85.06|0.156108698|0.0|-3.82|0.867716376|-6.09|1.0|1.0|-0.159419214|0.0|-0.1979518539999999|-14.29317436|3.8|0.00918585|-958.270023|1973.978183|6.757
8b_a8|-0.5058761820000001|0.0|114.18|0.218545278|3.191799887|-4.77|0.558354653|-7.13|0.0|0.0|-0.023718767|0.0|-0.0422693659999999|-48.85837649|6.41|-0.003593429|-1407.0843|2863.095568|5.2941
16d_a32|-0.68301199|0.0|102.33|0.384250302|3.311658163|-5.65|0.7554930740000001|-6.59|0.0|1.0|0.170838661|0.0|-0.134892903|-31.07481011|3.78|-0.005427254|-1877.360551|2588.214866|8.1135
12v_a30|-0.471153275|0.0|137.3|0.193930933|0.0|-6.58|0.8501212029999999|-7.8|0.0|1.0|0.037440652|0.0|0.020607357|-35.30820865|5.08|0.001805829|-2494.963646|3001.758432|7.6596
28_a47|-0.435485503|0.0|99.2|0.34774073|0.0|-3.67|0.605349345|-6.92|0.0|1.0|-0.053792245|0.0|-0.00496711|-40.02656804|3.51|-0.010153352|-1335.759232|2616.1598940000003|7.6
27_a47|-0.280944221|0.0|125.17|0.299267237|0.0|-4.81|0.846469886|-8.82|0.0|1.0|-0.160399235|0.0|0.0427469459999999|-25.8313393|2.97|0.002350172|-1778.1049670000002|2804.020752|5.6
8d_a12|-0.484923957|0.0|112.14|0.166136296|2.976279182|-4.58|0.858710112|-8.37|1.0|1.0|0.057525383|0.0|-0.065870394|-24.05928792|3.53|0.001575111|-1138.296407|2466.513191|7.6021
12bh_a36|-0.43574839|0.0|133.68|0.216705778|3.50075137|-4.54|0.833491953|-7.34|1.0|1.0|-0.052761366|0.0|0.075747971|-31.30825225|3.79|0.0045625|-1311.589612|2773.193279|7.8539
19_a47|-0.439165562|0.0|99.2|0.362167395|0.0|-3.67|0.639642891|-6.92|0.0|1.0|-0.038804671|0.0|-0.064557784|-32.2945343|3.51|-0.010153352|-1335.75742|2612.978054|7.3
IN1233_a59|-0.597167441|0.0|125.07|0.1892041019999999|3.463603867|-5.59|0.7613246490000001|-10.0|0.0|1.0|0.1160337319999999|0.0|-0.011236836|-41.08157616|5.35|-0.004071701|-1352.351584|2809.840422|7.4685
5_a4|-0.164263889|0.0|104.89|0.192648413|0.0|-4.57|0.943148502|-7.96|1.0|1.0|-0.196773454|0.0|-0.050389825|-14.64813624|3.71|0.0111310589999999|-1069.27374|2282.291204|7.1487
17_a12|-0.559137213|0.0|103.12|0.213298781|0.0|-4.51|0.858119365|-7.16|1.0|1.0|0.132275232|0.0|-0.072956553|-18.89085387|2.87|-0.000651751|-1366.804178|2246.161353|7.7959
1l_a5|-0.21108114|0.0|105.07|0.230593886|2.964063799|-5.04|0.890289002|-8.83|1.0|1.0|-0.244609612|0.0|-0.019865028|-21.91725365|3.89|0.007613233|-1069.261615|2227.730859|7.4949
12am_a36|-0.6080522279999999|0.0|130.43|0.211665165|3.340519946|-5.2|0.814986544|-7.14|0.0|0.0|0.088482802|1.0|-0.050505733|-43.65752487|4.86|-0.007897954|-1645.205296|3230.6292780000003|7.2218
14o_a23|-0.653629157|1.0|126.97|0.199698446|0.0|-6.89|0.904077943|-7.95|0.0|0.0|0.18835477|0.0|-0.029012777|-36.61307972|5.17|-0.0004039459999999|-2042.184285|3399.6213840000005|8.4815
9r_a24|-0.3018627239999999|0.0|116.9|0.384785172|2.950959457|-4.02|0.8417158379999999|-8.66|0.0|0.0|-0.134192489|0.0|0.064425793|-27.82142546|1.82|0.008722018|-1294.486221|2644.462265|7.9586
19k_a38|-0.51857087|0.0|133.79|0.24035311|3.218103741|-3.87|0.658700057|-6.41|0.0|0.0|0.0100827|0.0|0.016990252|-45.3966925|4.13|-0.00835812|-1500.8984380000002|3055.355167|7.9666
8_a1 (SB-202620)|-0.612004804|0.0|99.61|0.225760413|3.296085365|-4.94|0.648967503|-8.02|0.0|1.0|0.106916453|0.0|-0.1402198369999999|-37.88089785|5.32|-0.0106277489999999|-1223.279021|2431.842132|6.3979
8d_a32|-0.629535754|0.0|110.38|0.2914328639999999|3.474433107|-6.08|0.7107041559999999|-7.26|0.0|1.0|0.143684876|0.0|-0.044765977|-43.2918338|4.26|-0.005162219|-1880.773727|2556.198518|8.0809
6b_a31|-0.57983695|0.0|109.69|0.254079586|3.404988662|-5.63|0.627853074|-7.33|0.0|1.0|0.052690797|0.0|-0.032090772|-44.96993859|4.61|-0.008439437|-1652.671944|2776.92804|7.2676
9i_a24|-0.32068769|0.0|82.17|0.500761711|2.9199957480000003|-2.6|0.8260893640000001|-6.05|1.0|0.0|-0.113620183|0.0|-0.087363979|-14.44881966|1.13|0.005891639|-945.286637|2061.729154|7.0555
40_a47|-0.2636225|0.0|94.28|0.426343267|0.0|-3.26|0.812233678|-7.08|1.0|1.0|-0.246203395|0.0|-0.038143308|-17.58259718|2.06|0.003634698|-1123.174467|2313.85811|8.4
25_a12|-0.4288076329999999|0.0|99.48|0.082701363|0.0|-5.28|0.947937175|-8.78|1.0|1.0|0.00700113|0.0|-0.025245046|-14.85843094|4.73|0.001783739|-974.6569575|2067.69985|7.6576
12y_a36|-0.434990282|0.0|133.84|0.244264266|3.479963309|-4.58|0.83704133|-7.01|1.0|0.0|-0.061103469|0.0|-0.049845887|-34.61187706|3.83|0.003724542|-1310.350902|2793.629988|7.9208
13g_a6|-0.46487852|0.0|128.63|0.264266646|3.457632039|-5.56|0.871972049|-10.57|0.0|1.0|-0.0961994219999999|0.0|0.073394284|-35.98038956|3.83|-0.000644109|-1386.611265|2929.039254|6.9245
