molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|AATSC1are|BCUTi-1|AATSC7i|MATS1i|MATS1c|GATS1are|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
21_a10|0.0|0|0|0|0.0|1|7.535296702|1|2.093218896|-0.009308076|5.4161004020000005|2|-0.032405474|0.001533145|10.92966143|-0.051564917|-0.0236638829999999|-0.4636733179999999|0.7135035209999999|0.057775125|-0.005970601|0.81962595|0.68876002|1|0.7747854129999999|-0.091053776|-0.084654798|-59.80834512|13.34776629|159.11338909999998|-0.03292131|-42.25440548|74.3822498|-45.44837698|-23.25880088|77.676969|3104.255496|547.3834282|-1255.975247|-16.4322688|0.295893365|8.388036625|13.78215169|33.03306591|0.022638817|-288.401376|1783.785559|746.5727327999999|1.0|1.0|1.0|0.0|1.0|3.17|0.11|4.47|2.81|2.0|0.0|128.59|0.0|5.0|-5.77|34.0|6.0|-6.07|0.0|0.0|4.04|0.0007599999999999|3.12e-06|0.0014|4.17|0.0|8.68e-07|5.57|-1485.499561|716.1|321.21|517.44|0.68165|-1485.216871|0.1489|-0.16178|1.5138|-0.2226|0.03802869|-1485.278495|1.1872|5.3188|5.3188
43_a18|0.0|0|0|0|0.0|0|7.03438793|2|0.0|-0.005099385|4.844187086|1|-0.05314954|0.002712865|10.94702053|-0.079184068|-0.140532044|-0.460675034|0.718255592|-0.023109314|-0.0579590709999999|0.7458234990000001|0.712848727|0|0.852344887|-0.070166168|-0.0822489459999999|-63.87648583|5.35147222|114.6724699|-0.0311212229999999|-49.60799696|21.60709738|-42.32033664|-24.16948112|59.84418608|3172.923606|661.9512957999999|-1788.541603|-18.77059344|0.125626651|10.01438533|19.33108376|27.64206062|0.007193089|-581.4944803999999|2045.512486|1228.492038|0.0|1.0|1.0|1.0|2.0|0.0|0.34|4.5|3.7|3.0|1.0|160.76|0.0|9.0|-6.45|38.0|3.0|-5.78|0.0|0.0|3.48|0.00018|1.09e-06|0.000554|5.1|0.0|1.28e-07|8.79|-1611.621186|843.1|384.65|702.4|0.6926800000000001|-1611.126246|0.5429|-0.13196|3.0482|-0.18145|0.02315412|-1611.198355|3.6943|6.2041|6.2041
14h_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.309480899|-0.005921293|5.351858133|2|0.0316908439999999|0.009895793|10.31321773|0.060820238|-0.0686282459999999|-0.4460845129999999|0.708395022|0.143102066|-0.05745554|0.860920386|0.669357479|1|0.923430574|-0.063825076|-0.081058742|-54.6468131|14.81983413|51.620282|-0.033774476|-36.84086528|86.83095818|-29.00823506|-22.76950546|57.84834575|3010.418229|622.5428245|-1092.936262|-15.35036053|0.246899416|7.833334036|15.0735214|30.23434844|0.018981866|-341.2621515|1451.248725|646.2584547|0.0|0.0|1.0|1.0|1.0|3.2|0.04|3.4|2.39|1.0|1.0|125.0|0.0|5.0|-5.68|32.0|5.0|-6.62|0.0|0.0|3.23|0.0009109999999999|1.27e-05|0.00554|3.3|0.0|1.4800000000000002e-05|3.29|-1722.1762399999998|699.86|337.93|569.53|0.69933|-1721.9314420000003|0.2727|-0.15209|9.7146|-0.2374099999999999|0.02796857|-1721.99264|13.4823|8.3468|8.3468
11a_a50|0.0|0|1|1|0.0|2|7.927685046000001|1|4.088412042|-0.002914262|5.82008293|1|-0.04339705|0.011959339|10.94500606|-0.0739260509999999|-0.162848233|-0.267331063|0.701976536|-0.158172459|-0.200986578|0.8535780190000001|0.667956827|1|0.917127112|-0.048213112|-0.071180382|-37.63057389|9.774322692|43.81199235|-0.025421565|-19.89396594|67.28055926|-13.47492066|-13.43949068|35.26290548|2286.226222|484.8529701000001|-564.4586084|-7.104987834|0.345638567|5.965221997|11.123941699999998|20.53832944|0.020887781|-163.21096210000002|862.6098364|439.9973344|0.0|0.0|1.0|1.0|0.0|2.8|0.15|3.09|2.25|0.0|0.0|99.65|0.0|2.0|-3.58|25.0|3.0|-6.24|1.0|1.0|2.95|0.0862|6.97e-05|0.0228|2.9|0.0|0.000441|3.05|-1045.978598|574.01|305.11|437.9|0.65485|-1045.794689|0.1761|-0.16769|5.4342|-0.2005299999999999|0.02431947|-1045.84627|7.5619|7.2291|7.2291
12af_a36|0.0|1|0|0|3.448611715|0|7.412764017000001|2|0.0|-0.00989889|5.351858133|2|0.091263447|-0.00233752|10.96037047|0.154914099|-0.126068378|-0.505160213|0.859938421|-0.062279009|0.002492952|0.8631180940000001|0.817582774|0|0.755275519|-0.082549457|-0.1054605669999999|-73.23838519|15.22358698|169.9519197|-0.035153522|-50.86129548|127.6527374|-39.81177462|-24.41279506|72.55107063|3013.98446|524.5103537|-1391.529319|-16.95376516|0.329759081|8.59579222|15.59375751|36.42391023|0.0259433429999999|-236.4517911|2076.162883|757.7532208|0.0|0.0|1.0|0.0|3.0|0.0|0.17|2.38|1.49|1.0|0.0|138.06|0.0|7.0|-3.54|33.0|5.0|-7.66|0.0|0.0|1.47|128.0|0.000227|0.0997|1.85|0.0|5.18e-05|4.5|-1440.982935|737.4|383.86|589.48|0.70508|-1440.675702|0.0035|-0.13364|6.9003|-0.19246|0.02886569|-1440.740243|9.4631|7.8239|7.8239
3d_a49|0.0|0|0|0|0.0|1|7.535296702|1|2.089548665|-0.003398408|5.4161004020000005|2|-0.087308534|-0.00918253|10.35020259|-0.149675594|-0.075636705|-0.202380888|0.914407252|0.01450704|0.029549308|0.863438637|0.846953747|1|0.733071652|-0.099295364|-0.094384452|-54.67520803|5.561916586000001|154.6267696|-0.036147237|-31.67236018|0.0|-33.32030276|-20.93944137|63.08192694|2809.9605100000003|424.6551631|-984.1537446|-12.12984007|0.243377955|6.612715522999999|12.87442833|27.67490257|0.018844179|-297.31302830000004|1300.720421|549.3593871|1.0|0.0|1.0|1.0|3.0|0.0|0.15|0.72|1.07|1.0|0.0|111.41|0.0|4.0|-5.19|28.0|5.0|-6.58|0.0|1.0|1.85|0.00252|3.6200000000000006e-05|0.0142|2.98|0.0|0.000278|4.02|-1594.595995|615.3|318.67|455.47|0.67215|-1594.380348|0.0931|-0.16147|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|5.6308|5.6308
26_a20|0.0|0|0|0|0.0|1|6.842683282|0|1.877209467|-0.00578453|4.727387819|2|0.1516835819999999|0.003085806|10.93106273|0.249416844|0.0346782989999999|-0.446730587|0.7071284179999999|-0.070815554|-0.055150498|0.8096894440000001|0.690530489|1|0.79337253|-0.0862808009999999|-0.082729415|-55.81998701|8.604974082|139.417676|-0.0327795789999999|-37.66339899|80.47551422|-39.28020352|-22.11735334|66.82118688|2825.254798|535.3119506|-1172.219727|-14.92323356|0.215111274|7.598632688999999|14.40103379|28.17896678|0.014879363|-384.4457279|1493.485239|712.1606951|1.0|1.0|1.0|1.0|1.0|3.07|0.08|4.5|2.47|2.0|0.0|125.0|0.0|5.0|-5.14|32.0|4.0|-6.28|0.0|1.0|3.66|0.00305|9.51e-06|0.00399|3.63|0.0|2.780000000000001e-07|4.97|-1352.315376|715.27|318.77|543.96|0.68167|-1352.036122|0.0814|-0.16129|3.8173|-0.21226|0.03774288|-1352.098465|4.8742|6.8827|6.8827
17a_a50|0.0|0|1|1|0.0|2|7.934155233999999|1|4.319202937|-0.002225436|5.82008293|1|-0.109740063|0.012510153|10.94500663|-0.178162528|-0.239713023|-0.220088198|0.762224122|-0.204032723|-0.215448852|0.828062407|0.732114362|1|0.92300665|-0.045404408|-0.078525868|-51.14229199|8.977762705|50.14419437|-0.0280449529999999|-33.3079288|84.34722313|-19.25896309|-18.26510428|38.54872522|2644.4486420000003|601.1353533|-1022.84584|-11.89568886|0.2100891|8.087984548|15.76161018|23.12299308|0.011602876|-377.6260803|1294.887612|719.3470265|1.0|1.0|1.0|1.0|0.0|3.29|0.29|3.39|2.3|1.0|0.0|121.78|0.0|6.0|-3.99|30.0|4.0|-6.44|1.0|0.0|3.27|0.0408|3.61e-05|0.0144|3.23|0.0|6.97e-05|3.08|-1258.566007|705.96|306.31|616.93|0.66046|-1258.260865|0.1754|-0.16724|6.2113|-0.1992|0.02594911|-1258.322582|8.2991|7.0706|7.0706
6g_a40|0.0|0|0|0|0.0|1|8.421342866|1|1.628664494|-0.022381557|6.401917197|0|-0.120745388|-0.019683422|10.30179936|-0.221674172|0.0312035079999999|-0.588058458|0.8316888240000001|0.075283207|-0.340429901|0.8917390820000001|0.808096413|1|0.605346707|-0.164941808|-0.156296046|-101.5916383|11.53799852|256.5226419|-0.059045173|-66.03405036|47.36081569|-69.68682788|-38.37906336|118.7493383|3142.74733|393.4722933000001|-1727.0578510000005|-24.9461968|0.175795811|6.95079805|12.10032156|46.56499428|0.020240097|-421.4621621|2095.424743|590.1686672000001|0.0|0.0|0.0|1.0|3.0|2.28|0.21|3.43|0.59|1.0|2.0|124.18|1.0|5.0|-7.22|31.0|7.0|-7.02|0.0|0.0|2.37|2.87e-05|1.93e-05|0.00917|3.06|1.0|0.6459999999999999|7.38|-2522.023752|669.8|440.68|514.77|0.5794199999999999|-2521.8114530000003|0.1307|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|8.9454|7.3279|7.3279
35_a18|0.0|0|0|0|0.0|0|7.03438793|2|0.0|-0.00622005|4.844187086|1|-0.069149293|-7.44e-05|10.94702087|-0.104482176|-0.078001173|-0.5009599889999999|0.737701788|-0.032017257|-0.017913121|0.774007861|0.7277482059999999|0|0.800765945|-0.081822342|-0.084219749|-62.06945887|6.525195505|146.8343246|-0.033440195|-45.74482543|74.92670772|-44.44264921|-24.64522632|66.82777970000001|3038.429834|590.1597827|-1675.875389|-18.16338657|0.125426193|9.184536969|17.18442554|28.17969862|0.007954001|-552.1173777|1916.219506|1056.535856|1.0|1.0|1.0|1.0|3.0|0.0|0.3|4.13|3.33|3.0|1.0|151.05|0.0|8.0|-6.06|36.0|3.0|-6.0|0.0|1.0|3.07|0.000415|2.96e-06|0.0014199999999999|4.55|0.0|1.35e-07|8.09|-1533.002975|796.47|385.69|657.07|0.69279|-1532.557542|0.4981|-132.0|2.0432|-0.18079|0.02600607|-1532.627182|2.7788|7.6198|7.6198
5f_a40|0.0|0|0|0|0.0|1|8.149890544|0|1.656591081|-0.008387329|6.167516491000001|0|-0.085493191|0.000663516|10.31198329|-0.155235986|0.100535344|-0.4644854879999999|0.7039183109999999|-0.465573352|0.095322868|875.0|0.680674762|1|0.7414714309999999|-0.113521559|-0.10969397|-50.68028366|9.349692674|119.4441339|-0.041135239|-23.41506245|63.48466425|-24.23209217|-19.00510637|61.79838068|1932.388838|342.5710869|-608.163404|-8.780648419|0.185606315|5.780627322000001|11.20493646|23.33651|0.015000038|-290.5093357|746.7683199|269.0442248|1.0|0.0|1.0|1.0|1.0|2.05|0.21|2.94|1.29|0.0|2.0|78.56|0.0|3.0|-3.97|20.0|3.0|-6.47|0.0|1.0|2.23|0.0307|0.000491|0.14|2.2|0.0|0.0587|3.5|-1232.983157|487.57|405.03|361.03|0.69727|-1232.851443|0.0415|-0.13057|5.5961|-0.19284|0.02389588|-1232.898044|7.6183|6.9508|6.9508
18d_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.0072724869999999|5.351858133|2|-0.071608958|0.001139238|10.31163881|-0.159104532|-0.0541804029999999|-0.4624430539999999|0.669561738|-0.001699165|-0.149451598|0.870930234|0.64876559|0|0.803280262|-0.07812727|-0.103191184|-65.3088221|11.29282624|124.5022473|-0.037906966|-41.33339749|0.0|-31.29400567|-23.99099587|60.73891035|2848.574353|508.389239|-1175.558798|-15.18369704|0.216715605|7.063141946|12.69833771|30.62871675|0.016577694|-358.5765637|1500.807121|618.6004214|1.0|0.0|1.0|0.0|1.0|0.0|0.14|4.25|3.2|2.0|0.0|127.24|0.0|5.0|-5.39|30.0|5.0|-6.02|0.0|0.0|2.92|0.00171|9.71e-06|0.00405|3.97|0.0|5.260000000000001e-05|4.07|-1675.020297|669.66|357.49|508.7|0.69017|-1674.785879|0.3788|-0.14167|5.0115|-0.19673|0.03258724|-1674.8453470000002|6.2946|7.6737|7.6737
17_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.0|-0.009450704|4.727387819|2|-0.015463451|-0.007540435|10.31163036|-0.027542873|0.020589494|-0.633373061|0.881253042|0.1789147639999999|-0.085686119|0.838125715|0.773152968|1|0.803075623|-0.098658557|-0.096067661|-48.88298017|5.251911643|100.2028184|-0.039557272|-24.87357062|76.17242478|-25.54439812|-20.12828595|55.45324083|2196.728425|408.6362608|-684.3617224|-10.24205849|0.159937821|6.2477303310000005|11.12358659|23.96047156|0.012803096|-346.0738521|814.6560331000001|353.7528308|1.0|1.0|1.0|1.0|1.0|2.65|0.0|4.96|2.37|1.0|0.0|95.5|0.0|2.0|-5.53|23.0|3.0|-5.61|0.0|1.0|3.71|1.0|1.18e-05|0.00399|3.88|0.0|1.11e-05|3.57|-1731.75233|537.32|386.22|393.58|0.69481|-1731.6147670000005|0.4062|-0.13155|3.8077|-0.20359|0.02878063|-1731.663157|4.8815|7.6383|7.6383
12h_a40|0.0|0|0|0|0.0|1|7.515889085|0|1.760542171|-0.008044548|5.4161004020000005|0|0.208938531|-0.000134504|10.31197256|0.367928263|0.127299624|-0.556229094|0.809398262|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|0.839481749|-0.0954337969999999|-0.091448888|-48.34705035|6.193088525|84.86252967|-0.038796498|-25.56004046|59.68939644|-26.67382585|-20.51086984|56.64687411|2270.834041|443.8158546|-676.8587047999999|-10.84365353|0.155991416|7.989299324|15.84593062|24.30173133|0.012453938|-363.7398044|801.957134|350.9435025|1.0|0.0|1.0|1.0|1.0|3.0|0.0|4.59|3.76|2.0|1.0|96.16|0.0|2.0|-6.25|23.0|2.0|-5.13|0.0|1.0|4.22|0.0002009999999999|2.61e-06|0.000942|4.75|0.0|5.2e-05|4.14|-2153.207198|548.82|469.0|435.95|0.7041|-2153.072091|0.3693|-0.1092|2.5573|-0.18432|0.02044063|-2153.123274|3.5425|6.0846|6.0846
5_a18 (BIBF0775)|0.0|0|0|0|0.0|0|7.03438793|2|0.0|-0.005220163|4.844187086|1|-0.0366107389999999|0.002526619|10.94702058|-0.054916741|-0.144352593|-0.453086741|0.7140745620000001|-0.001626287|-0.040022105|0.774859029|0.7061155790000001|0|0.8432358679999999|-0.068989967|-0.078246932|-59.08151918|6.418873637000001|118.3671077|-0.029755876|-44.61038661|50.25564119|-39.33277643|-22.46761997|58.5107823|3115.979466|636.6978809999999|-1595.201018|-16.96451322|0.184058942|9.798677372|18.98829281|27.535837|0.010831199|-477.1120625|1955.044427|1140.896548|0.0|1.0|1.0|1.0|2.0|0.0|0.32|4.09|3.52|3.0|1.0|155.95|0.0|8.0|-6.07|37.0|3.0|-5.96|1.0|0.0|3.2|0.000425|1.91e-06|0.000946|4.73|0.0|3.06e-07|8.45|-1572.313227|817.02|378.13|691.68|0.69298|-1571.843719|0.4825|-0.13154|2.3389|-0.18092|0.02305362|-1571.914419|2.8009|7.4685|7.4685
12m_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.0|-0.01047558|5.351858133|2|-0.1305457069999999|0.001371944|10.31162838|-0.236661357|-0.084317059|-0.5409445629999999|0.817497287|-0.036924662|-0.0974968869999999|0.893689741|0.770326886|0|0.783260049|-0.085422479|-0.103359773|-70.1324196|18.55926485|147.06395700000002|-0.0405332439999999|-47.58675592|237.0982213|-39.32844052|-27.50290965|76.52074257|3058.3084710000003|531.4632661|-1402.648392|-18.66147291|0.226267233|9.025816604|16.40342255|35.54574762|0.019500715|-371.4702679|1812.833129|683.7405759|1.0|0.0|1.0|0.0|1.0|0.0|0.13|3.4|2.06|2.0|1.0|133.52|0.0|6.0|-6.0|32.0|6.0|-6.22|0.0|0.0|2.36|0.000444|9.71e-06|0.00427|3.89|0.0|0.000165|3.88|-1743.215323|714.92|349.29|578.87|0.68404|-1742.965888|0.1615|-0.15042|3.6891|-0.20742|0.04041755|-1743.030004|5.1279|7.5114|7.5114
16_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.0|-0.010031024|4.727387819|2|0.027762972|-0.010377537|10.31163046|0.069124437|0.0032314229999999|-0.614173961|0.659478546|-0.142670655|-0.031683873|0.838125715|0.640070307|1|0.6974791290000001|-0.108919585|-0.100138414|-49.45999101|6.027544549|149.4199775|-0.041233465|-24.42909382|82.16042286|-26.57128935|-20.36587865|59.82469895|2184.788331|344.4962834|-692.4398741|-10.05903863|0.1703181989999999|5.780331402000001|11.22152755|24.54661368|0.0143895839999999|-325.670405|834.5848652000001|328.71459869999995|1.0|1.0|1.0|1.0|1.0|2.59|0.0|4.74|2.26|0.0|0.0|90.44|0.0|2.0|-4.98|23.0|4.0|-5.89|0.0|1.0|3.5|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|0.0|2.25e-05|3.19|-1371.388717|520.28|384.94|368.22|0.6944100000000001|-1371.250459|0.3866|-0.13195|2.8688|-0.2029|0.02847445|-1371.297964|3613.0|7.3768|7.3768
11a_a5|0.0|1|0|0|2.9781886010000003|0|6.605297921|0|0.0|-0.002894726|4.59511985|2|-0.052944925|0.007993132|10.94877942|-0.081506|0.003975818|-0.254944026|0.7505403709999999|-0.037220974|-0.0489811909999999|0.773417838|0.7410766209999999|0|0.89343434|-0.064565402|-0.071517578|-51.09940261|8.474559367000001|76.14130253|-0.026223112|-36.51058972|14.47576249|-32.96141947|-18.73644762|54.60662289|2727.027899|638.3599998999999|-1124.186857|-13.38721623|0.259134725|9.740948724|18.25640338|25.28995251|0.014482324|-344.1971057|1517.39715|835.912531|0.0|1.0|1.0|1.0|1.0|3.68|0.3|6.38|3.05|2.0|0.0|128.51|0.0|7.0|-7.25|32.0|4.0|-4.54|0.0|1.0|5.16|2.39e-05|3.95e-07|0.000167|6.13|0.0|5.019999999999999e-08|4.83|-1339.8362619999998|739.79|302.86|578.8|0.65363|-1339.493223|0.1838|-0.16735|2.8611|-0.20429|0.03340977|-1339.555805|3.6525|7.0915|7.0915
25_a12|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.004103693|0.0|2|-0.089297664|0.000864238|10.93676625|-0.141917694|-0.0542354559999999|-0.4288076329999999|0.8472746290000001|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|1|0.947937175|-0.054734834|-0.080147596|-41.75851719|2.580489093|27.12578432|-0.03323193|-21.75703145|0.0|-14.85843094|-17.31450713|31.09844409|2067.69985|493.8944271000001|-709.8947922|-9.021208163|0.082701363|5.34703037|9.70173342|18.87554002|0.005118351|-434.8420476|773.8971409|430.4348528|1.0|1.0|1.0|1.0|1.0|3.43|0.05|4.7|3.2|1.0|0.0|99.48|0.0|3.0|-5.28|24.0|2.0|-4.82|1.0|1.0|4.29|0.00162|5.63e-06|0.00175|4.76|0.0|5.12e-07|4.73|-974.6569575|560.14|359.04|442.64|0.69029|-974.458128|0.1897|-0.14303|1.2494|-0.19655|0.024123749|-974.508059|2.2482|7.6576|7.6576
8_a1 (SB-202620)|0.0|1|0|0|3.296085365|0|6.86171134|0|0.0|-0.013785521|4.727387819|1|-0.0443137679999999|-0.012672753|10.94957568|-0.095271547|-0.019835038|-0.612004804|0.674381582|-0.042789124|0.063001656|0.805476065|0.658433571|0|0.648967503|-0.117682533|-0.105271458|-59.72618401|8.809217494|199.1596945|-0.041081545|-33.88588996|64.70432539|-37.88089785|-23.30777912|75.57687443|2431.842132|368.1943149|-955.6189441|-13.22376193|0.225760413|7.432247389|13.67402758|30.104091200000003|0.019645498|-311.18185800000003|1234.267739|433.2550452|1.0|1.0|1.0|0.0|2.0|2.21|0.0|4.86|2.78|2.0|0.0|99.61|0.0|4.0|-4.94|27.0|5.0|-5.94|0.0|1.0|3.7|0.0041|1.98e-05|0.00713|3.6|0.0|3.42e-06|5.32|-1223.279021|586.27|364.11|460.4|0.7026600000000001|-1222.9606720000002|0.5339|-0.13683|3.4563|-0.2105199999999999|0.16177304|-1223.014114|5.5005|6.3979|6.3979
7_a47|0.0|0|0|0|0.0|0|0.0|0|0.0|-0.008206422|0.0|2|-0.128433676|-0.0091074509999999|10.93671034|-0.262805289|-0.021071408|-0.46105149|0.6995252890000001|-0.04402021|-0.124285418|0.8755534909999999|0.671549194|1|0.8473227320000001|-0.081264417|-0.095957591|-54.113260200000006|5.027768049|86.09912617|-0.036250645|-30.51603217|0.0|-25.84337052|-20.44278719|50.85512286|2491.885862|477.8297898|-919.9254234|-11.52827882|0.1830206469999999|6.485224033|10.90440708|25.02240371|0.0130514639999999|-357.5076454|1126.008167|526.6144628999999|1.0|1.0|1.0|1.0|2.0|3.14|0.09|5.63|3.69|2.0|0.0|111.28|0.0|4.0|-6.47|28.0|4.0|-4.8|0.0|1.0|4.89|0.000134|8.75e-07|0.000345|5.49|0.0|1.3900000000000001e-07|5.08|-1647.996662|604.84|333.26|455.81|0.69314|-1647.7863539999998|0.2144|-0.1544|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|7.6|7.6
8_a27|0.0|1|0|0|2.599100867|1|6.605297921|0|1.7626247169999998|-0.008444078|4.59511985|2|-0.14212377|0.0040883959999999|10.93783465|-0.24946295|-0.106814855|-0.535352745|0.6812785379999999|0.141900468|0.11158995|0.8688656459999999|0.64927069|1|0.776384028|-0.078709803|-0.092265073|-43.96130162|10.41179748|106.5457267|-0.035880862|-20.94612822|61.18801154|-17.86879446|-17.09606174|47.91445451|2132.9321670000004|369.9216992|-615.4582227000001|-8.145716531|0.248298166|5.016799703|9.642697094|22.74314225|0.019394143|-239.8554499|818.753121|326.3351007|0.0|0.0|0.0|0.0|1.0|2.28|0.06|2.98|2.19|0.0|0.0|87.68|0.0|2.0|-3.23|23.0|4.0|-6.73|1.0|1.0|2.38|178.0|0.000299|0.0907|2.0|0.0|0.000158|3.96|-1004.515654|507.76|300.38|374.88|0.64893|-1004.385302|0.2336|-0.16958|3.0415|-0.21973|0.02665292|-1004.432889|4.2899|8.2218|8.2218
4S4k_a46|0.0|0|0|0|0.0|1|7.825245291|1|2.145043462|-0.0049602|5.587248657999999|1|-0.104665424|0.006550513|10.94631314|-0.158788415|0.008544799|-0.3860697829999999|0.78837943|-0.003017362|-0.141706595|0.787615341|0.784722915|0|0.891734458|-0.089589915|-0.0860536609999999|-45.61628327|4.1078333030000005|57.39060501|-0.030477338|-24.18078772|0.0|-25.17446332|-16.15576699|51.59865384|2105.538282|472.7005375|-775.4768155|-8.564028983|0.132090036|5.523352655|10.26616763|18.61456563|0.007182108|-390.0516264|893.4991504000001|519.5743695|1.0|1.0|1.0|1.0|1.0|3.03|0.33|4.26|2.84|1.0|0.0|100.96|0.0|2.0|-4.82|25.0|3.0|-5.46|1.0|1.0|3.79|5.0|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|8.28e-05|4.52|-1053.441953|566.82|304.07|487.43|0.67893|-1053.202208|0.0654|-0.17396|2.2655|-0.1947|0.02628818|-1053.255345|2.5693|6.7055|6.7055
8a_a50|0.0|1|1|1|3.139870661|1|7.860570786|1|2.03117465|-0.00439531|5.777652323|1|-0.0224366579999999|0.007671336|10.94501357|-0.038971589|-0.065546446|-0.352654037|0.75162266|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|1|0.860876738|-0.069208148|-0.08230347|-41.48493288|9.480859015|70.12485884|-0.031655181|-20.91041439|0.0|-17.58335405|-15.95574341|44.36511568|2206.356773|433.9235497|-622.2739931|-8.042467074|0.248584287|5.754657432|10.69309012|21.23424244|0.017017336|-253.4513797|828.1354551|388.171611|1.0|1.0|1.0|1.0|1.0|2.01|0.11|3.63|2.02|0.0|0.0|94.75|0.0|2.0|-3.86|24.0|3.0|-6.12|1.0|1.0|2.87|0.0433|7.48e-05|0.0234|2.95|0.0|0.000151|2.69|-1006.671867|548.47|297.06|396.63|0.60625|-1006.508913|0.1217|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|5.5319|7.3279|7.3279
14i_a23|0.0|0|1|1|0.0|2|7.423568444|0|3.2692375460000003|-0.010148243|5.351858133|2|0.040408197|0.002243702|10.31321758|0.075401108|-0.017918675|-0.569707595|0.77007911|0.158023239|-0.04255066|0.864206467|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|-66.02703063|14.65077903|151.83084580000002|-0.039760909|-45.14777443|93.48624142|-41.59306642|-27.18760085|75.47917433|3097.406945|531.9462982|-1386.567643|-18.59026006|0.221904316|8.107659819|15.53342127|34.94120504|0.019276934|-380.3109456|1782.001457|693.3423458|0.0|0.0|1.0|0.0|2.0|2.64|0.04|2.57|2.28|1.0|1.0|128.38|1.0|6.0|-5.21|33.0|5.0|-7.33|0.0|0.0|2.61|0.00278|4.03e-05|0.0183|2.46|0.0|5.03e-05|4.64|-1798.64228|715.68|335.72|580.74|0.55606|-1798.371346|0.3639|-0.1509599999999999|5.9563|-0.23121|0.03394466|-1798.434186|8.3755|8.4622|8.4622
4c_a46|0.0|0|0|0|0.0|1|7.825245291|1|2.137504882|-0.005085922|5.587248657999999|1|-0.111750026|0.010177371|10.94298307|-0.165951544|-0.056422062|-0.421467037|0.649753668|0.072412685|-0.0976963169999999|0.761921603|0.65145414|0|0.890777395|-0.063644365|-0.087503927|-55.2981278|8.799732282999999|69.02325225|-0.029688832|-34.9456654|53.13410852|-25.41708422|-18.76186479|49.01980408|2455.604167|562.9269925|-1050.664428|-11.85656505|0.159246215|7.172412106|13.06174141|22.31552819|0.008510983|-430.6788754|1249.669579|696.2528933|1.0|0.0|1.0|1.0|0.0|3.8|0.38|5.11|3.4|2.0|0.0|115.03|0.0|5.0|-5.55|29.0|4.0|-5.39|1.0|0.0|4.44|0.00109|5.3e-06|0.00207|4.63|0.0|9.32e-06|6.38|-1245.4159619999998|683.75|302.21|617.56|0.6986600000000001|-1245.114575|0.2083|-0.17085|4.1039|-0.21466|0.02299741|-1245.176359|5.4491|5.6972|5.6972
