molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|n6HRing|JGI4|SaaaC|AATSC1are|AATSC8d|n5aHRing|AATSC7i|MATS1i|MATS1c|MATS8s|GATS1pe|PBF|FPSA3|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|FNSA2|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|IC50|pIC50|pIC50
19h_a38|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.042622739|0.0|-0.002526241|-0.070688288|1|0.303981987|-0.101303149|-0.420225236|-0.054149342|0.698414933|0.3263113569999999|0.021234963|12.51014765|136.81322659999998|0.225371198|132.7728693|-0.03959525|-38.17354026|-1.979762478|76.70128100000001|-23.32673803|60.94327866|0.47459722|2774.611523|456.3568442|1839.424968|-13.74247449|12.98143834|0.903301693|145.047677|30.94580137|0.020207411|11.90478646|1.0|1.0|1.0|1.0|1.0|4.8|2.43|17.0|-6.86|3.13|2.55|81.23|2.4|1.0|125.69|5.0|-4.14|30.0|4.0|-6.77|401.44|0.0|1.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0|1.4e-07|5.610000000000001e-05|-0.05708|3.7384|-1332.187847|350.65|0.2355|452.01|0.68472|0.69012|-1331.941646|88.0|-0.1467099999999999|9.0777|9.0|8.0348|8.0348
7_a47|0.0|0|0|0.0|0|0.0|0|0|0.0|0.0|2|0.04030303|1.303301032|-0.0091074509999999|-0.0781924059999999|0|-0.262805289|-0.021071408|-0.46105149|-0.04402021|0.671549194|0.427432212|0.008915606|5.027768049|103.5602725|0.152677268|86.09912617|-0.036250645|-30.51603217|-1.631279045|61.47335819|-20.44278719|50.85512286|0.405265781|2491.885862|477.8297898|1968.695833|-11.52827882|10.90440708|0.681423344|103.2106353|25.02240371|0.0130514639999999|7.36009799|1.0|1.0|0.0|1.0|1.0|2.96|3.14|22.0|-9.45|5.63|6.52|58.04|3.69|2.0|111.28|4.0|-6.47|28.0|4.0|-4.8|393.84|1.0|1.0|-6.06|3.41e-07|0.000134|8.75e-07|0.0|3.52e-10|1.3900000000000001e-07|-0.05297|3.7203|-1647.996662|333.26|0.2144|455.81|0.69314|0.69314|-1647.7863539999998|0.2144|-0.1544|4.4255|25.0|7.6|7.6
12ap_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.042739018|0.0|-0.000143196|-0.042675894|1|0.117738331|-0.098598933|-0.436880644|-0.025198947|0.8212311840000001|0.27547717|0.0217479329999999|14.26936622|82.56761031|0.1694125169999999|111.1558165|-0.037473093|-45.7078307|-1.91112774|83.16347311|-24.58703954|68.48007054|0.464588|2843.18721|544.9693552|2328.307856|-16.13217554|16.37284224|0.86772056|172.00197649999998|33.32245946|0.020575639|13.50019441|1.0|0.0|0.0|1.0|0.0|4.78|0.0|17.0|-6.66|2.75|1.76|92.99|1.38|1.0|128.47|5.0|-3.99|31.0|5.0|-7.08|406.44|0.0|0.0|-3.95|0.000101|0.0412|0.000113|0.0|2.21e-07|8.97e-05|-0.06084|4.9124|-1325.199863|319.54|0.8819|553.28|0.59563|0.6929|-1324.95298|0.3982|-0.15704|9.6512|32.0|7.4949|7.4949
18_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.904090136|5.4161004020000005|1|0.042924837|0.0|0.000379379|-0.063708832|1|0.108754635|0.006968314|-0.319213511|0.102914528|0.615655659|0.269470313|0.017694182|8.729352711|203.5264327|0.224403961|110.7087804|-0.03479101|-20.88721799|-1.287267373|50.98777224|-17.16400317|55.21809494|0.405586004|2069.649003|382.6371479|1573.744396|-8.467791078|10.31843368|0.682329162|113.7466718|22.30718562|0.0175331289999999|8.649897756|0.0|1.0|0.0|1.0|0.0|3.32|2.56|17.0|-5.53|3.46|3.43|50.94|2.2|0.0|86.22|3.0|-2.95|23.0|4.0|-6.58|307.32|0.0|1.0|-3.51|0.00113|349.0|0.000312|0.0|2.96e-06|0.0009109999999999|-0.03538|4.5152|-1033.480025|294.88|0.2083|404.27|0.52475|0.57777|-1033.349218|0.1|-0.17345|3498.0|2.62|5.5817|5.5817
17_a4|0.0|0|0|-4.533317957|1|7.535296702|1|1|1.690442177|5.4161004020000005|1|0.043084795|0.0|0.001892883|-0.094767116|1|-0.073733221|-0.0179434139999999|-0.392770755|0.0147116789999999|0.484393047|0.332034943|0.01061251|5.472562628|17.08736223|0.111208775|57.34712812|-0.042181562|-23.75316417|-1.5185362180000002|52.67753395|-21.75180355|51.22364842|0.4440629029999999|2351.601697|458.3237652|1658.726841|-11.21677197|10.65499029|0.798764653|71.31904507|25.24299609|0.012827738|6.61489113|1.0|0.0|0.0|1.0|0.0|3.31|2.94|17.0|-6.56|4.59|6.26|30.71|3.66|1.0|85.09|3.0|-4.36|25.0|6.0|-5.56|345.29|1.0|1.0|-4.81|4.39e-05|0.0152|1.5399999999999998e-05|0.0|2.74e-07|9.44e-05|-0.04186|4.3363|-1255.994721|285.92|0.2045|413.28|0.47353|0.47353|-1255.881628|0.2045|-0.17559|6.3221|877.0|6057.0|6057.0
3i_a32|0.0|1|1|-4.547725143|0|7.78113851|0|0|0.0|5.733341277|0|0.05052381|1.711001131|-0.0131506889999999|0.022524712|3|-0.8373173840000001|-0.054335108|-0.537667101|-0.337053202|0.54844677|0.259644227|0.015296821|8.064907632|60.99385995|0.106172013|55.97682661|-0.044627482|-31.48976464|-1.472706897|71.27609889|-23.52884474|57.24454122|0.422644726|2471.4299920000003|471.2508776000001|2141.3084710000003|-12.4050588|10.09193014|0.732035793|120.8809386|30.52825775|0.021905206|11.54903146|1.0|0.0|1.0|1.0|1.0|3.1|2.49|19.0|-6.96|6.76|6.29|110.94|2.09|2.0|88.28|3.0|-6.27|24.0|6.0|-5.53|366.38|1.0|1.0|-5.16|5.37e-07|0.000197|6.85e-06|0.0|1.0900000000000001e-07|4.01e-05|-0.06518|3642.0|-1891.833327|340.43|0.4765|418.24|0.70322|0.70322|-1891.738614|0.4765|-0.1476|3.8572|6.0|8.2366|8.2366
19a_a38|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.043848238|0.0|-0.002526241|-0.077535135|1|0.116434494|-0.101303149|-0.4342819429999999|0.031696119|0.698414933|0.298938581|0.022142322|13.23456869|137.2318698|0.252847102|151.1278869|-0.038988111|-38.69037594|-1.949405536|77.20795279999999|-23.30337482|64.59623135|0.465829126|2774.129458|446.57675660000007|2304.055966|-13.92853534|12.96056449|0.872060139|152.5362948|31.28824271|0.020873781|12.47635608|1.0|1.0|1.0|1.0|1.0|4.83|2.56|17.0|-6.86|3.13|2.55|81.23|2.4|1.0|125.69|5.0|-4.14|30.0|4.0|-6.77|401.44|0.0|1.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.9212|-1332.186327|339.65|0.2668|466.55|0.6329100000000001|0.68835|-1331.94466|0.0721|-0.15108|6.0223|0.01|8.0106|8.0106
3t_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.0|5.733341277|0|0.03995614|2.141978747|9.83e-05|-0.086478322|3|0.049606573|-0.070331512|-0.496165036|0.0466380209999999|0.687253845|0.217914628|0.014242899|8.995863948|97.01046154|0.171323757|108.2086749|-0.026967947|-38.89478416|-1.267493496|72.43498782|-17.03304802|59.65287508|0.481726305|2530.60497|523.3947687|2241.507646|-10.75813179|15.64252992|0.929482453|199.2870037|24.88485469|0.017184783|10.85396804|1.0|1.0|1.0|1.0|1.0|3.58|3.41|19.0|-8.01|7.65|5.42|128.01|1.74|2.0|112.48|7.0|-6.48|27.0|4.0|-5.81|396.53|0.0|1.0|-4.93|3.28e-07|0.00013|1.16e-05|0.0|9.86e-09|3.91e-06|-0.05507|3.5487|-1864.708995|349.38|0.2906|575.45|0.70286|0.70286|-1864.472646|0.2906|-0.14739|2.7003|9.0|8.0458|8.0458
14m_a23|0.0|0|1|-4.405643132|2|7.423568444|0|0|3.1160758160000004|5.351858133|2|0.0431917209999999|0.665608656|0.001027627|-0.050626415|2|0.0879380709999999|-0.07256543|-0.527662006|0.0266555739999999|0.5415996160000001|0.268552591|0.017992415|12.51396625|47.23604193|0.0741882|51.59888942|-0.039285786|-43.19105542|-1.964289314|74.61692699|-27.32379205|63.1440955|0.476833897|3255.247038|643.9145427|2263.262957|-19.00406438|16.42895711|0.911438824|142.0002583|34.33353583|0.017997351|12.51739962|1.0|0.0|1.0|1.0|1.0|3.51|3.17|26.0|-8.23|4.42|6.19|105.02|3.82|2.0|125.29|6.0|-6.38|34.0|7.0|-6.06|479.48|1.0|0.0|-5.79|4.1200000000000004e-07|0.000198|1.61e-06|0.0|5.94e-09|2.85e-06|-0.08347|3.6774|-1966.968005|337.15|0.3335|572.31|0.65552|0.65552|-1966.721362|0.3335|-0.15208|8.5477|3.0|8.5171|8.5171
2_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.0|4.727387819|2|0.034166667|2.058239271|-0.006049098|0.036301827|1|-0.18746945|0.017902469|-0.568019422|-0.192034735|0.841871246|0.4551292289999999|0.011938463|5.601853871|228.178656|0.249793422|117.2099151|-0.033150466|-20.68016573|-1.127115845|53.05538527|-15.55510657|54.67257594|0.458202525|2056.399995|352.0174726|1314.679398|-7.298882022000001|9.016533738|0.845708123|127.637231|21.36736636|0.019143348|8.982583312000001|1.0|1.0|1.0|1.0|1.0|2.97|2.22|21.0|-6.89|4.34|4.01|92.93|1.6|0.0|90.49|2.0|-4.75|22.0|3.0|-5.93|304.37|0.0|1.0|-4.27|1.7800000000000002e-05|0.0054|5.33e-05|0.0|1.3e-07|3.9500000000000005e-05|-0.06423|5.4397|-1272.143337|371.73|0.1824|340.69|0.37284|0.69543|-1272.001389|0.0962|-0.14605|5.4999|3981.0|5.4|5.4
12_a3|0.0|0|0|0.0|0|6.823286122000001|0|0|0.0|4.727387819|2|0.042795699|2.07135708|-0.006049098|-0.069857022|1|-0.218774634|0.017902469|-0.604704476|-0.039834906|0.841871246|0.101891875|0.011076075|5.258353635|239.2266101|0.170600292|80.99228663|-0.039584548|-21.667278|-1.345874639|52.16354015|-18.79271742|49.333524|0.463780604|2056.502939|393.75653|1064.221958|-8.921820355|10.50748861|0.864908294|80.50854774|22.63041363|0.01374218|6.524083564|1.0|1.0|1.0|1.0|1.0|3.2|2.17|21.0|-6.89|4.34|4.01|92.93|1.6|1.0|90.49|2.0|-5.68|22.0|3.0|-5.3|304.37|0.0|1.0|-4.84|2.07e-06|0.000629|1.44e-05|0.0|1.3e-07|3.9500000000000005e-05|-0.06361|3263.0|-1272.152002|379.97|0.5056|361.95|0.69784|0.69784|-1272.010995|0.5056|-0.13153|3.1979|3548.0|5.45|5.45
11c_a5|0.0|1|0|0.0|0|6.605297921|0|0|0.0|4.59511985|2|0.027388889|0.0|0.005090155|-0.023856811|1|-0.138950411|-0.011677718|-0.269653478|0.030085871|0.658307423|0.389427402|0.01785211|10.85837291|31.61751609|0.19527649|118.7750305|-0.0322785379999999|-32.31269264|-1.484812761|66.02857181|-19.63310772|58.854300300000006|0.448016491|2497.685314|489.4652669|926.234805|-11.94164728|16.09582374|0.811648325|178.1902995|27.76804404|0.021214793|12.90369209|1.0|1.0|1.0|1.0|1.0|2.96|2.14|23.0|-8.47|4.79|4.17|80.76|1.13|1.0|106.79|6.0|-4.13|28.0|5.0|-6.59|370.4|0.0|1.0|-4.1|7.38e-05|0.0273|7.950000000000001e-05|0.0|3.4000000000000003e-09|1.26e-06|-0.04315|4.5035|-1218.492067|294.59|0.5327|512.32|0.60118|0.6267699999999999|-1218.278135|0.2186|-0.1713299999999999|3.3827|25.0|7.6021|7.6021
4a_a46|0.0|0|0|0.210988875|1|7.825245291|1|1|2.180332577|5.587248657999999|2|0.0473245609999999|0.0|0.012632881|-0.0466186959999999|1|-0.216904465|-0.082000707|-0.143806973|-0.215877982|0.683616517|0.264863483|0.00935578|4.858713991|6.579492736000001|0.076041983|39.49069232|-0.022129285|-18.30276019|-1.017947119|41.15334508|-11.49234623|33.36433008|0.4289963579999999|2042.529911|479.8368017|1427.844961|-5.968291366|9.831485239|0.751302315|133.66119809999998|15.47527339|0.011380391|5.910149982|1.0|1.0|0.0|1.0|1.0|3.76|2.8|17.0|-6.82|4.18|4.46|43.6|2.35|0.0|96.74|2.0|-3.93|24.0|3.0|-5.87|318.42|0.0|1.0|-4.31|0.000117|0.0372|4.89e-05|0.0|1.53e-07|4.86e-05|-0.02921|4.5454|-994.237445|272.77|0.1694|467.4|0.6893600000000001|0.6893600000000001|-994.028172|0.1694|-0.19067|3.7138|181.0|6.7423|6.7423
7h_a8|0.0|1|0|0.0|1|7.05012252|0|0|1.2793830309999998|4.844187086|0|0.04737037|0.0|0.00112124|0.0260356679999999|1|-0.043606497|0.052081992|-0.382578949|0.095758228|0.507325475|0.314190914|0.011647275|6.71377223|70.28953528|0.228988973|131.9948047|-0.041038456|-31.05895923|-1.6825766830000002|58.94376531|-23.65556243|60.42608164|0.4346108389999999|2534.324886|444.4294792|1919.19991|-13.63564064|13.42380338|0.768693264|61.77519141|26.49502512|0.00878112|5.061650885|1.0|0.0|1.0|0.0|0.0|3.12|3.2|23.0|-8.46|5.52|5.49|61.58|4.27|2.0|101.89|3.0|-5.68|28.0|4.0|-5.27|373.35|0.0|1.0|-5.5|2.09e-06|0.00078|3.16e-06|0.0|3.5e-09|1.31e-06|-0.06799|3.9282|-1285.182226|315.62|0.3885|500.94|0.6963199999999999|0.6963199999999999|-1285.017252|0.3885|-0.16076|9.1188|10.5|4.9788|4.9788
1n_a5|0.0|1|0|0.0|0|6.605297921|0|0|0.0|4.59511985|2|0.024388889|0.0|0.004367323|-0.047910067|1|0.004115733|-0.00966135|-0.393928416|-0.013686011|0.656280207|0.428980979|0.023129277|13.27640087|63.58796786|0.214789986|123.2912732|-0.030493391|-27.00168194|-1.311215832|63.57058627|-17.50346525|60.44890447|0.483868192|2437.279452|450.71720610000006|889.4388375|-10.04713747|15.27080096|0.937489579|213.67365440000003|27.88278228|0.028797525|16.53002342|1.0|1.0|1.0|1.0|1.0|2.88|2.67|23.0|-8.07|4.41|3.99|80.76|1.72|1.0|101.77|5.0|-4.27|27.0|5.0|-6.41|356.38|0.0|1.0|-4.18|5.41e-05|0.0193|6.56e-05|0.0|8.43e-09|3.01e-06|-0.06186|4.3838|-1179.209088|282.82|0.3789|481.06|0.44786|0.44786|-1179.018429|0.3789|-0.17092|0.7104|27.0|7.5686|7.5686
10_a27|0.0|0|0|0.0|2|6.605297921|0|0|3.383341915|4.59511985|2|0.040512821|1.296293777|0.00991794|-0.000903965|1|-0.309727442|-0.2030237389999999|-0.487435299|0.129719095|0.614205449|0.346344305|0.017676458|9.399794974|6.0140309720000005|0.147337847|78.34972221|-0.031079371|-24.60801194|-1.305333567|55.05868025|-16.5270506|41.99674607|0.477162521|2270.538352|453.4194305|943.2258247|-8.788575695|12.9316403|0.912640238|135.40932969999997|22.1732254|0.01651645|8.782938574|1.0|0.0|1.0|0.0|1.0|3.01|3.15|21.0|-6.24|2.81|2.97|65.6|2.25|0.0|97.39|3.0|-3.57|25.0|4.0|-6.51|331.37|0.0|1.0|-3.92|0.000266|0.0882|0.0001189999999999|0.0|5.81e-07|0.000192|-0.0498|4.1495|-1083.137871|298.79|0.4452|450.26|0.63894|0.63894|-1082.956472|0.4452|-0.16805|6.9456|69.0|7.1612|7.1612
8f_a12|0.0|0|1|0.0|0|6.580639137|1|1|0.0|4.59511985|2|0.038347953|2.177023629|-0.002596875|-0.024023866|1|-0.023769395|-0.070713228|-0.560548116|-0.13747286|0.8409290840000001|0.285353468|0.013287637|7.550959323|83.13642146|0.130176823|73.97552223|-0.03822396|-31.9483307|-1.6818542230000002|63.05721575|-21.72151161|48.82707007|0.460344828|2541.921472|494.2940092|1448.568734|-12.34367323|13.00131176|0.853035146|91.98952021|25.9168408|0.012030968|6.836832748|1.0|1.0|1.0|1.0|1.0|4.09|3.26|21.0|-8.42|4.99|3.41|78.41|3.1|2.0|115.66|3.0|-5.7|27.0|4.0|-5.47|369.44|0.0|1.0|-5.24|1.99e-06|0.000735|5.72e-06|0.0|3.79e-09|1.4e-06|-0.06179|4.1744|-1481.146454|339.35|312.0|441.97|0.59107|0.65098|-1480.955408|0.2466|-0.15061|1.4701|646.0|6.1898|6.1898
3c_a32|0.0|1|1|0.0|0|7.765993078999999|0|0|0.0|5.733341277|0|0.043817204|2.224112182|-0.00017094|-0.01180891|3|-0.097512832|-0.0779821129999999|-0.5427297289999999|-0.003205869|0.774363061|0.216289509|0.015118975|7.772301225|59.72163595|0.1112332809999999|57.18235134|-0.0288417079999999|-24.94510426|-1.038301506|57.94025396|-14.82682786|42.68833949|0.423167668|2152.627425|456.8935699|1393.156794|-7.622115192000001|9.717148607|0.733606015|157.331845|21.36577928|0.018316536|9.416090047|1.0|1.0|1.0|1.0|1.0|3.22|2.95|19.0|-6.89|6.61|4.68|110.94|1.7|1.0|93.05|3.0|-6.18|22.0|3.0|-5.35|326.44|0.0|1.0|-4.91|6.65e-07|0.000217|1.22e-05|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|-1633.443791|352.54|0.5017|425.74|0.7034600000000001|0.7034600000000001|-1633.297494|0.5017|-0.14219|5.0659|9.0|8.0458|8.0458
12k_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.039061728|0.0|0.002782748|-0.058284869|1|0.163804836|-0.095253274|-0.4373676689999999|-0.09344781|0.856135378|0.367754573|0.018067063|11.90012613|46.79001927|0.157229536|103.5614526|-0.037758075|-44.22843899|-2.038936068|78.24529096|-24.86988906|61.7723974|0.478908312|2792.202559|555.1026569|2294.707886|-16.38090333|13.89698356|0.919048073|144.457092|31.85663123|0.016847116|11.0965905|1.0|0.0|0.0|1.0|0.0|4.89|0.0|17.0|-7.01|3.62|2.42|69.2|2.38|1.0|133.84|6.0|-4.58|31.0|4.0|-6.34|407.47|0.0|0.0|-4.55|2.6e-05|0.0106|2.82e-05|0.0|9.66e-08|3.94e-05|-0.0497|5053.0|-1310.3453949999998|338.46|0.3116|530.51|0.5249199999999999|0.70031|-1310.072976|0.0908|-0.15053|7.3988|14.0|7.8539|7.8539
6_a47|0.0|0|0|0.0|0|0.0|0|0|0.0|0.0|2|0.042276423|1.291219116|-0.010708889|0.0402365489999999|0|-0.302730533|-0.020576777|-0.459934519|-0.149904224|0.672308592|0.446564415|0.009820713|5.323543706000001|101.7290544|0.158081588|85.6917678|-0.036834143|-28.411587800000003|-1.547034008|60.76103606|-19.96679614|48.75381069|0.4059072379999999|2431.668154|456.3812788|1577.98246|-10.82346202|10.90843226|0.6832388209999999|111.4552019|25.13472712|0.0154005|8.348196185|1.0|1.0|0.0|1.0|1.0|2.82|2.91|22.0|-9.06|5.24|6.27|58.04|3.48|2.0|106.47|3.0|-6.02|27.0|4.0|-5.02|379.81|1.0|1.0|-5.79|9.53e-07|0.000362|1.63e-06|0.0|8.71e-10|3.310000000000001e-07|-0.05354|5.5188|-1608.684886|333.32|0.2536|422.9|0.30468|0.69305|-1608.50108|0.2119|-0.1544|4.2153|13.0|7.9|7.9
15a_a10|0.0|0|0|0.0|1|7.535296702|1|1|2.141907675|5.4161004020000005|2|0.033912037|2.038992189|0.011418154|-0.062038567|1|-0.19937094|-0.179723568|-0.188634555|-0.0232534929999999|0.713078124|0.754451037|0.0156991769999999|10.10411407|42.41151044|0.084862776|54.61835033|-0.025155581|-31.83957238|-1.3835569680000002|60.98047923|-16.19032994|39.61363829|0.407638879|2656.305166|588.9895149|2413.560937|-10.42022369|11.33516398|0.68815941|208.2243923|23.93343877|0.017883602|11.51002664|0.0|1.0|1.0|1.0|1.0|3.5|3.58|21.0|-7.79|3.95|4.05|56.07|1.93|1.0|118.92|6.0|-3.97|30.0|5.0|-6.52|399.49|0.0|1.0|-4.4|0.000108|0.0432|3.94e-05|0.0|1.63e-08|6.51e-06|-0.04742|5.7646|-1278.452284|329.41|0.3558|563.27|0.47484|0.68863|-1278.141052|0.1583|-0.1559299999999999|6.1108|24.0|7.6198|7.6198
16j_a32|0.0|1|1|-0.082980188|0|7.765993078999999|0|0|0.0|5.733341277|0|0.046788618|2.076106145|-0.002456725|0.021997616|3|-0.11512706|-0.117577419|-0.704356423|0.168000908|0.762429418|0.509776381|0.023266265|16.63953228|34.66998636|0.174011588|124.4493461|-0.034287782|-54.6758122|-1.817252458|91.93816239|-24.52188465|71.35869023|0.442735754|2830.682695|590.7291534|3448.428146|-17.53752467|13.20372234|0.7944808170000001|214.7033741|35.04175088|0.021655546|15.48758085|1.0|0.0|1.0|1.0|1.0|3.86|3.38|19.0|-7.77|6.49|5.24|149.27|1.57|3.0|121.3|8.0|-7.45|30.0|5.0|-5.73|441.57|1.0|0.0|-5.41|3.56e-08|1.57e-05|3.89e-06|0.0|1.7e-08|7.5e-06|-0.05016|3629.0|-2034.621888|341.65|0.2907|631.34|0.70207|0.70207|-2034.344833|0.2907|-0.15012|4.0992|9.0|8.0315|8.0315
12h_a30|0.0|0|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.043848238|0.0|0.001139238|-0.072247675|1|-0.166613751|-0.0541804029999999|-0.4708582289999999|0.008644634|0.64876559|0.353607682|0.017389133|11.06352871|89.66095835|0.236431596|150.42542849999998|-0.038417127|-40.10503079|-1.882439244|73.14241438|-24.44221903|63.95204629|0.468446216|2848.98238|485.8069155|2268.811589|-15.55093031|15.1759206|0.881277172|128.5349203|30.63031164|0.015886049|10.10721793|1.0|0.0|1.0|1.0|0.0|4.63|0.0|17.0|-6.9|4.25|3.18|81.65|3.2|2.0|127.24|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|0.0|-5.01|4.12e-06|0.00171|9.71e-06|0.0|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|-1675.011389|353.22|0.1878|518.06|-0.26697|0.68543|-1674.777786|155.0|-0.14889|3.4138|9.0|8065.0|8065.0
12bi_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|0.0|5.351858133|2|0.043854875|0.0|0.000482522|0.041834838|1|0.056936052|-0.176729938|-0.37220074|0.0997949019999999|0.8350231859999999|0.382000949|0.034602166|24.16125901|129.685076|0.214998882|150.12481100000002|-0.027831043|-52.46851415|-1.614200516|101.3899049|-19.43326441|82.05687954|0.461975362|3044.149713|548.1337538|2660.0547690000003|-13.56944331|15.71382803|0.85865094|349.3664649|38.89295091|0.037590587|26.24794923|1.0|0.0|0.0|1.0|1.0|4.97|0.0|17.0|-6.79|2.83|1.9|87.66|1.42|1.0|136.74|7.0|-4.11|33.0|6.0|-7.13|441.49|0.0|0.0|-4.15|7.75e-05|0.0342|7.13e-05|0.0|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|3.8855|-1461.997992|336.45|0.4214|603.92|0.68181|0.69207|-1461.69263|0.0252|-0.15078|8.8903|14.0|7.8539|7.8539
13_a10|0.0|0|0|0.0|1|7.535296702|1|1|2.091672336|5.4161004020000005|2|0.038726287|1.794073077|0.00384732|-0.001592366|1|-0.154121136|-0.017015286|-0.345108701|0.00746881|0.736686715|0.4676169839999999|0.0122005|6.168030793|174.7319717|0.181972309|91.99711608|-0.030119651|-21.04167667|-1.234905671|51.21590298|-15.22715739|54.05778885|0.449563457|2261.82488|413.5584641|1630.880014|-7.698174391|9.209972585|0.816739845|144.338975|21.31179541|0.018979132|9.595006108|1.0|1.0|0.0|1.0|1.0|3.02|2.58|21.0|-6.6|3.52|3.81|63.83|1.88|0.0|97.14|2.0|-3.76|25.0|4.0|-6.34|328.37|0.0|1.0|-4.1|0.000176|0.0576|7.87e-05|0.0|2.49e-07|8.170000000000001e-05|-0.05022|5.8308|-1065.874094|322.72|0.3905|376.77|0.34881|0.68386|-1065.68351|0.1514|-0.15937|5.3726|0.16|6.7959|6.7959
4S4k_a46|0.0|0|0|0.173180233|1|7.825245291|1|1|2.145043462|5.587248657999999|1|0.0510113959999999|0.0|0.006550513|-0.1032662209999999|1|-0.158788415|0.008544799|-0.3860697829999999|-0.003017362|0.784722915|0.199356973|0.007749296|4.1078333030000005|172.7607401|0.1082655419999999|57.39060501|-0.030477338|-24.18078772|-1.46291223|49.42345536|-16.15576699|51.59865384|0.461984953|2105.538282|472.7005375|1729.18312|-8.564028983|10.26616763|0.858684076|70.01975807|18.61456563|0.007182108|3.807172093|1.0|1.0|0.0|1.0|1.0|3.8|3.03|17.0|-6.61|4.26|4.77|50.94|2.84|1.0|100.96|2.0|-4.82|25.0|3.0|-5.46|333.43|0.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|0.0|2.48e-07|8.28e-05|-0.02074|5.2854|-1053.441953|304.07|0.2623|487.43|0.5716|0.67893|-1053.202208|0.0654|-0.17396|2.5693|197.0|6.7055|6.7055
11_a33|0.0|1|1|0.0|0|7.686621335|0|0|0.0|5.6869753560000005|0|0.034984568|1.979284901|-0.003303432|-0.008908194|3|0.105574347|-0.122478641|-0.393892466|0.003391835|0.781083337|0.229250542|0.033701864|16.37099833|45.43139569|0.142712759|69.3240686|-0.030847481|-24.74805685|-1.048814353|68.11455221|-14.98445481|50.78279943|0.4673066279999999|2220.315582|416.4353629|979.349175|-7.278840251|9.837729137|0.8772525659999999|217.193541|27.10262364|0.035341374|17.16740584|1.0|1.0|1.0|1.0|1.0|3.19|2.31|19.0|-6.23|5.77|4.13|120.17|0.89|0.0|89.77|3.0|-5.48|22.0|4.0|-5.97|328.41|0.0|1.0|-4.38|3.32e-06|0.00109|4.13e-05|0.0|5.92e-07|0.000194|-0.05806|3.5049|-1669.324638|353.74|0.5408|378.1|0.70381|0.70381|-1669.202327|0.5408|-0.14132|4.5998|5.0|8.3188|8.3188
