molecula|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC7i|MATS1i|AATSC1i|GATS1are|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA3|RNCS|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|FPSA1|GeomRadius|GRAV|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
2_a1|0|0|0.0|0.0|1|7.535296702|1|1|2.233384354|-0.049975995|5.4161004020000005|1|0.0409444439999999|-0.1056298369999999|0.0|0.001576763|-0.0619710709999999|0.101798469|-0.237981258|-0.145015842|-0.326716897|0.571324013|0.8571146190000001|0.5574897879999999|0|0.808210065|-0.0622285999999999|-0.077270452|0.220315042|0.011282631|-28.32386891|6.281701359|87.29479691|-0.026492726|-16.00805425|2.337413146|0.6944040029999999|-0.927245426|-12.89184641|43.24570924|33.45925305|0.39830426|1884.85038|-422.0435297|1378.496713|0.305595997|5.2823820260000005|3920.383175|17.36508791|0.017741989|-176.9692239|299.6692382|8.075415099999999|1.0|2.91|17.0|4.0|4.12|30.71|0.0|79.77|0.0|2.0|21.0|0.0|1.0|3.21|-3.78|0.000871|0.000167|0.0466|2.76|0.0|6.64e-07|-0.02966|4.0877|-920.2093796|-920.184721|807.98|303.31|303.31|0.7007899999999999|-920.078239|0.2991|3.5853|0.024658671|5.8|5.2366|5.2366
27b_a34|0|0|0.0|0.0|1|7.412764017000001|1|1|2.013418486|-0.056026127|5.351858133|1|0.042739018|-0.106245942|0.0|-0.001438963|-0.029622037|-0.027175221|-0.175834895|-0.194619338|-0.322091086|0.820914556|0.8299950709999999|0.770240631|0|0.783431788|-0.08757938|-0.109683855|0.3307451819999999|0.031021066|-57.66200309|150.83624440000003|142.58786569999998|-0.037292511|-47.54648562|13.44721755|0.712312759|-1.864625537|-37.9644911|87.24055613|78.08618045|0.4072752529999999|2835.31543|-1227.6639|2431.595232|0.287687241|9.124440695|6032.666081|34.46979951|0.022820627|-279.5721769|627.4287311|15.02503259|1.0|3.54|23.0|3.94|4.11|84.99|0.0|116.33|0.0|5.0|31.0|0.0|1.0|3.46|-4.96|5.92e-06|1.1e-05|0.00449|3.75|0.0|6.53e-09|-0.04121|4.0935|-1350.055377|-1350.018975|1174.68|302.88|257.4|0.70001|-1349.811401|0.0252|11.8546|0.03640275|0.65|6.1871|6.1871
16b_a32|1|1|3.2902303|0.0|0|7.765993078999999|0|0|0.0|0.0873104119999999|5.733341277|0|0.041958333|-0.012739425|2.033356859|-0.008277865|-0.018753196|-0.0657820279999999|-0.023602065|-0.1202046419999999|-0.222700615|0.745820612|0.907055332|0.6762731040000001|1|0.7465375040000001|-0.088716278|-0.1083060409999999|0.559199331|0.015808858|-56.84546999|53.96132589|162.40756509999997|-0.0345657579999999|-44.4669946|6.490611388|0.7476362679999999|-1.624590613|-36.42406481|80.37824892|66.97508778|0.414997448|3037.795494|-1040.965864|3264.235184|0.252363732|6.466656381|6612.089615999999|29.62431176|0.017136832|-317.3487516|597.8890744|10.98052464|1.0|3.71|19.0|5.4|4.88|165.49|0.0|114.43|1.0|7.0|28.0|1.0|1.0|3.26|-4.55|5.19e-07|2.84e-05|0.0123|3.14|0.0|2.54e-08|-0.05946|3.6211|-2315.990437|-2315.951437|1137.73|342.39|342.39|0.70233|-2315.757928|0.2849|4.4055|0.03900066|17.0|7.7696|7.7696
16i_a32|1|1|3.352437091|0.0|0|7.765993078999999|0|0|0.0|0.175604846|5.733341277|0|0.0439583329999999|-0.056414399|2.078707411|-0.003511776|-0.104899053|0.006037736|-0.098841478|-0.120440534|-0.211019184|0.801401734|0.8829894|0.761506727|1|0.801494708|-0.0857355019999999|-0.114771536|0.5368697929999999|0.022335011|-56.03343427|90.08098301|129.7354415|-0.036726892|-49.02383532|9.540239197|0.718964113|-1.836344582|-36.62130242|88.80827938|70.6307405|0.455596751|2770.767996|-1200.164351|3450.514629|0.281035887|6.848009314|6355.471589|33.38593207|0.021112022|-286.2130831|636.0251562999999|13.79800742|1.0|3.75|19.0|6.25|4.85|149.27|0.0|116.75|1.0|8.0|29.0|1.0|0.0|3.96|-5.09|9.25e-08|8.18e-06|0.0035|4.19|0.0|4.01e-08|-0.05044|3.6176|-1995.307733|-1995.279632|1175.51|342.72|342.72|0.70222|-1995.055356|0.2857|3353.0|0.02810109|6.0|8.2596|8.2596
16h_a32|1|1|3.340888605|0.0|0|7.765993078999999|0|0|0.0|0.217139852|5.733341277|0|0.039958333|-0.069213021|2.075726759|-0.0048042729999999|0.061727488|-0.022634676|-0.1234671109999999|-0.123297852|-0.219947482|0.804503712|0.881181048|0.7619492790000001|1|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|0.02096013|-51.56009529|70.02855767|127.5843068|-0.038765425|-49.03221545|8.461051377999999|0.7359051059999999|-1.821974989|-32.75886858|90.15529448|64.87717961|0.459750275|2709.44587|-1157.597535|3282.554439|0.2640948939999999|6.710057805|6151.056721|33.46862873|0.020432929|-299.7661014|573.3529948|12.98212548|1.0|3.61|19.0|5.86|4.6|149.27|0.0|111.95|1.0|7.0|28.0|1.0|1.0|3.74|-4.75|3.28e-07|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|9.89e-08|-0.05028|3.6182|-1955.99895|-1955.970762|1130.4|342.67|342.67|0.70219|-1955.772465|0.2914|3516.0|0.02818755|9.0|8.0655|8.0655
12h_a36|1|0|3.468184524|0.0|0|7.412764017000001|2|2|0.0|-0.128701804|5.351858133|2|0.039061728|0.059920602|0.0|0.00127667|-0.003014954|-0.051080247|0.100530266|-0.1430106119999999|-0.239932418|0.8913597320000001|0.87043328|0.84179881|0|0.819614525|-0.073572836|-0.10720355|0.3726296|0.027905055|-48.17643878|82.11195464|118.1187282|-0.035734517|-45.96672487|11.96512593|0.665254541|-1.929663894|-31.5465515|87.85958486|66.44902736|0.464544951|2845.467486|-1263.568727|2391.856014|0.3347454589999999|7.428908584|6159.17335|35.1736357|0.026971557|-216.42159590000003|679.7230552999999|17.66132225|0.0|4.8|17.0|2.77|1.89|78.43|0.0|130.24|0.0|6.0|31.0|0.0|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|2.65|1.0|2.03e-07|-0.05013|3.4554|-1347.481013|-1347.451759|1177.89|358.81|238.44|0.7014600000000001|-1347.199963|0.0056|6754.0|0.02925492|14.0|7.8539|7.8539
12z_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|-0.1155022219999999|5.351858133|2|0.040566449|0.034848862|0.0|0.003529389|0.018796341|-0.045463448|0.05890953|-0.12254489|-0.207153446|0.8397577820000001|0.855880335|0.794193541|0|0.832920077|-0.071429418|-0.107776943|0.315493739|0.030875938|-49.68145417|54.40462246|116.2094523|-0.034034824|-52.13870496|14.93669572|0.630839856|-1.939984979|-34.55504699|95.20867045|71.1566605|0.48740649|3112.622632|-1349.321859|2435.831516|0.3691601439999999|8.071510779|7074.004131999999|37.52507564|0.029109145|-182.00664430000003|792.3440337000001|20.24634493|1.0|4.86|17.0|3.94|2.63|100.11|0.0|140.26|0.0|7.0|33.0|0.0|0.0|2.52|-5.0|2.47e-06|9.94e-06|0.00456|3.81|0.0|1.47e-07|-0.04679|3.4438|-1804.814868|-1804.785911|1266.9|360.02|257.96|0.6853199999999999|-1804.51674|0.1441|7.0446|0.02895763|44.0|7.3615|7.3615
7_a3|0|0|0.0|0.0|0|6.823286122000001|0|0|0.0|0.198126776|4.727387819|2|0.03757716|-0.047419994|1.989724777|-0.007540435|0.054347129|0.030246987|-0.084462575|0.020589494|0.036673175|0.881253042|0.8632654590000001|0.773152968|1|0.782294598|-0.1034274319999999|-0.096448591|0.5999725029999999|0.009708941|-51.18177092|230.9407974|107.7330046|-0.036877402|-23.61864737|2.377557323|0.7992146109999999|-1.253831681|-25.32764885|55.15105143|55.98630667|0.3987206729999999|2196.07224|-620.4671695000001|1952.029549|0.2007853889999999|5.198046584|5055.700186|22.83370969|0.0149999089999999|-296.13678660000005|353.7528308|7.422807617|1.0|3.02|21.0|4.96|4.66|92.93|0.0|95.5|0.0|2.0|23.0|0.0|1.0|3.63|-4.87|3.67e-06|1.34e-05|0.00455|3.79|0.0|3.28e-08|-0.0640299999999999|3.4435|-1731.7341420000002|-1731.703107|883.88|360.06|210.68|0.69224|-1731.602893|0.1262|3.1299|0.03103579|1023.0|5.9901|5.9901
12c_a30|0|0|0.0|0.0|0|7.412764017000001|2|2|0.0|0.045997203|5.351858133|2|0.042804233|-0.0983590219999999|0.0|0.00372838|0.019094532|-0.072247675|-0.172653074|-0.051371057|-0.090173435|0.8264832879999999|0.880943609|0.7463962120000001|0|0.8439327120000001|-0.076777688|-0.096482247|0.39541773|0.01588025|-50.12643041|82.07537640000001|101.8928318|-0.037411484|-41.12547305|6.768942632999999|0.8061287690000001|-1.833162702|-32.72642202|72.5855533|60.4942895|0.452966315|2860.640481|-1196.830808|2456.062146|0.193871231|7.652098812999999|6403.739746|30.29927658|0.014695647|-399.7292126|652.8825454|9.594458155|0.0|4.62|17.0|4.47|3.27|81.65|0.0|132.29|0.0|5.0|30.0|0.0|1.0|3.11|-5.44|1.19e-06|3.61e-06|0.00156|4.49|0.0|6.03e-08|-0.0542299999999999|3.5286|-2035.373591|-2035.339256|1168.62|351.37|245.12|0.68457|-2035.141497|0.1568|3.7377|0.03433522|0.01|7.9914|7.9914
3k_a32|1|1|3.644417045|0.0|0|7.97831097|0|1|0.0|-0.001009768|5.973809612|0|0.0381981979999999|-0.047167919|2.256213388|0.001221534|-0.0902541999999999|-0.077097565|-0.084055305|-0.050938823|-0.090775221|0.816196288|0.8306695270000001|0.7681279190000001|1|0.8777482409999999|-0.0711378679999999|-0.090839907|0.31016741|0.0123637989999999|-40.10830541|80.0971996|68.92687468|-0.029575784|-28.87643819|3.930238317|0.78057227|-1.271758703|-22.61349991|58.16707081|47.07915023|0.472646737|2392.3436100000004|-717.0314235000001|1970.06814|0.21942773|6.153598893|5259.698672|21.36272325|0.012327787|-316.3794102|506.658189|6.9505405620000005|1.0|3.47|19.0|7.12|5.78|110.94|0.0|105.36|0.0|3.0|25.0|0.0|1.0|4.75|-5.61|9.16e-08|2.47e-06|0.000904|4.97|0.0|5.86e-08|-0.05321|3.5363|-1750.164914|-1750.1383649999998|1022.89|350.6|350.6|0.70268|-1749.957584|0.3082|3.2233|0.02654958|9.0|8.0605|8.0605
16c_a32|1|1|3.329674745|0.0|0|7.765993078999999|0|0|0.0|0.191088217|5.733341277|0|0.03995614|-0.03152033|2.077479142|-0.0064007569999999|-0.031087095|-0.036931818|-0.057356214|-0.1260956869999999|-0.229450999|0.809370315|0.915639476|0.764217655|1|0.773043206|-0.088841599|-0.119988297|0.367322508|0.025791147|-53.00702241|102.2022233|135.41296|-0.038178095|-42.71426897|9.181311842|0.6846367059999999|-1.679836163|-31.62645048|86.97970500000001|68.39521789|0.463897164|2649.168528|-1002.268243|3143.196853|0.3153632939999999|6.313526111|5979.891916|33.27140293|0.02579269|-220.3256617|513.9156315|15.38911619|1.0|3.5|19.0|5.64|4.21|149.27|0.0|107.14|1.0|7.0|27.0|1.0|1.0|3.41|-4.41|9.17e-07|3.89e-05|0.0155|3.23|0.0|1.0300000000000001e-07|-0.0505|3.6264|-1916.6792|-1916.651132|1069.28|341.89|341.89|0.70198|-1916.478107|0.2955|4.0551|0.02806787|5.0|8.3468|8.3468
14ab_a23|0|1|0.0|0.0|2|7.423568444|0|0|3.4171257980000003|0.065530542|5.351858133|2|0.04314059|0.021287386|0.7586471459999999|0.013012022|0.010803172|-0.03821899|0.038241896|-0.074579388|-0.13397874|0.725358161|0.8072028240000001|0.693959193|1|0.92422233|-0.051974369|-0.076243539|0.20155691|0.017974612|-35.59605095|40.23721489|51.89838547|-0.031648261|-35.76253038|8.431109267|0.797837067|-1.677357849|-24.37891748|61.60741239|47.90644969|0.4695727329999999|2941.47118|-1148.783854|2332.352369|0.202162933|7.83369055|6654.62616|27.16741043|0.013710439|-407.9635285|733.3886349999999|9.389964491|1.0|3.63|26.0|4.4|4.63|105.02|1.0|130.22|0.0|5.0|32.0|0.0|0.0|4.12|-5.55|5.9e-07|2.81e-06|0.00123|4.31|0.0|6.9799999999999995e-09|-0.07146|3.6587|-1708.563399|-1708.543268|1238.27|338.88|338.88|0.66532|-1708.277193|0.3893|5.9624|0.02013145|4.0|8.4012|8.4012
8e_a46|0|0|0.0|0.252655541|1|7.727094485|1|1|2.161814059|-0.205882192|5.533389489|2|0.043238095|-0.126773923|0.0|0.012911107|-0.184317354|-0.016857659|-0.203086023|-0.08488645|-0.135984209|0.669602597|0.837678812|0.668786636|0|0.921352352|-0.053352779|-0.065982313|0.281227001|0.009576086|-27.16690715|7.389496216|40.04689925|-0.023017086|-17.10778729|2.482871976|0.7492419109999999|-0.989734694|-13.83322216|39.62167507|32.04299109|0.444693313|1982.950764|-503.9668235|1415.320228|0.2507580889999999|5.504080656|4239.252176|15.64268965|0.011830243|-253.8248986|426.71841|6.023886838999999|1.0|3.21|17.0|4.09|3.9|43.6|0.0|91.93|0.0|2.0|23.0|0.0|1.0|3.21|-4.04|0.0002569999999999|9.15e-05|0.0279|3.01|0.0|2.16e-07|-0.03175|4.5092|-954.9296396|-954.9056294|933.3|274.96|274.96|0.6967|-954.743261|0.2162|3.2194|0.024010215|406.0|6.3915|6.3915
5d_a40|0|0|0.0|0.0|1|8.149890544|0|1|1.601200869|-0.071479892|6.167516491000001|0|0.044526749|-0.1031436519999999|0.716041667|0.007200253|0.2078052269999999|0.029272031|-0.259985037|-0.0038660009999999|-0.009744685|0.496945486|0.877722972|0.483934049|1|0.754010052|-0.086193996|-0.094277694|0.049855551|0.022027556|-39.55506228|181.4728912|112.88660690000002|-0.0377110779999999|-19.85450535|4.638915105|0.8111805740000001|-1.131332331|-18.15211073|49.97858532|49.66367051|0.479931934|1974.583878|-519.1767771000001|511.3769101|0.188819426|6.288958592999999|4051.712713|21.3342049|0.014630084|-285.606135|243.4287716|6.713853887999999|0.0|3.02|14.0|4.08|3.64|75.5|1.0|74.11|0.0|3.0|20.0|0.0|1.0|3.1|-3.82|5.9e-05|0.000152|0.0436|2.98|0.0|4.7600000000000005e-05|-0.06796|3.7374|-1276.833831|-1276.817151|765.69|331.74|331.74|0.69613|-1276.751174|0.4493|7.0422|0.01667985|19.0|7.7212|7.7212
17b_a50|0|1|0.0|0.0|2|7.934155233999999|1|1|4.35392516|-0.145258626|5.82008293|1|0.032052154|0.035558152|2.206759705|0.012409091|-0.152660972|-0.15040528|0.05636897|-0.2252068689999999|-0.357011777|0.7715057479999999|0.799772151|0.748900413|1|0.931849183|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|9.9094658|47.42733742|-0.02681014|-36.59177249|6.247196459|0.803386523|-1.662228695|-23.14256283|59.65808461|42.23167946|0.4835366239999999|2765.537065|-1156.773821|1948.148592|0.1966134769999999|8.324966952|6059.076348|23.22374317|0.010169967|-422.2639022|862.3868512|7.077456382|1.0|4.17|20.0|4.18|4.92|51.77|0.0|131.39|0.0|8.0|32.0|0.0|0.0|3.87|-4.91|1.7899999999999998e-05|1.22e-05|0.0052|3.96|0.0|2.87e-08|-0.0318|4.0418|-1337.1910779999998|-1337.164673|1300.3|306.75|292.09|0.66195|-1336.833957|0.1758|6.3333|0.02640483|122.0|6.9136|6.9136
8m_a46|0|0|0.0|0.2148468989999999|1|7.727094485|1|1|2.126524943|-0.044830187|5.533389489|1|0.047345679|-0.134230003|0.0|0.0063680119999999|-0.120972269|-0.064176245|-0.206020062|0.010184776|0.015631887|0.783187801|0.8142050040000001|0.77612204|0|0.876210355|-0.0911455|-0.085204935|0.280198209|0.007059399|-48.32436573|166.8508795|65.63194084|-0.032188531|-23.9511632|1.984401749|0.8854896870000001|-1.448483903|-25.62105988|48.72163155|52.0671834|0.425802465|2045.330306|-767.9706141|1913.813025|0.114510313|5.684332261000001|4439.758321|19.27296714|0.006689855|-408.7649869|463.1469765|3.546889545|1.0|3.24|17.0|4.16|4.21|50.94|0.0|96.16|0.0|2.0|24.0|0.0|1.0|3.53|-4.56|3.3e-05|2.78e-05|0.0088799999999999|3.72|0.0|3.5e-07|-0.01818|4.2881|-1014.126693|-1014.091966|970.82|289.14|233.66|0.6997800000000001|-1013.91158|0.1441|2.0174|0.03472717|229.0|6.6402|6.6402
19_a3|1|0|2.917217813|0.0|0|6.605297921|0|0|0.0|-0.206312209|4.59511985|3|0.0386379929999999|-0.008897473|1.744747103|0.006821053|0.156485495|0.036226415|-0.015805561|-0.037291767|-0.066245471|0.718266758|0.8264237520000001|0.687139108|1|0.853017902|-0.067674689|-0.087730634|0.225451546|0.0116401719999999|-31.50932639|161.5312186|68.43484547|-0.032585664|-19.01853079|2.523394126|0.75798185|-1.140498238|-14.67073822|48.55416845|36.92898885|0.476813896|2000.66399|-531.0158295|869.7868956|0.24201815|5.342307798999999|4138.413977|20.01615321|0.016552404|-240.2326308|314.0966684|7.706796952|1.0|2.81|21.0|3.9|3.39|67.35|0.0|85.32|0.0|2.0|22.0|0.0|1.0|2.45|-3.58|0.000578|0.000266|0.0764|2.19|0.0|6.18e-08|-0.05757|3945.0|-929.2818523|-929.2608626|832.23|314.28|314.28|0.67351|-929.14689|0.3006|2191.0|0.020989746|23.0|7.6383|7.6383
9i_a24|1|0|2.9199957480000003|0.0|1|7.153833802|0|0|1.865102513|-0.113620183|5.209486153|2|0.023854167|-0.076024544|0.0|0.004814196|-0.087363979|-0.00532872|-0.140841749|-0.1818753839999999|-0.336939175|0.783500303|0.898194715|0.73094562|0|0.8260893640000001|-0.064657333|-0.069812876|0.379687415|0.025118046|-30.56504777|10.13249376|82.21166337|-0.024639839|-15.60091656|5.613069697999999|0.499238289|-0.837754515|-14.44881966|51.05832236|42.43894111|0.468272544|2061.729154|-396.0263368|761.9885477000001|0.500761711|5.946747117|4155.922671|23.33121014|0.038195951|0.720157264|295.8603625|18.05612763|1.0|2.76|22.0|2.42|2.72|72.28|0.0|82.17|0.0|3.0|22.0|0.0|0.0|1.73|-3.1|0.00248|0.000791|228.0|1.48|0.0|8.95e-07|-0.0473899999999999|4.1459|-945.286637|-945.2626532|825.7|299.06|268.3|0.6755800000000001|-945.174716|0.0029|7.1135|0.0239838|88.0|7.0555|7.0555
5a_a40|0|0|0.0|0.0|1|8.149890544|0|1|1.688148148|-0.116583806|6.167516491000001|0|0.0388888889999999|-0.108428634|0.808197279|0.011345707|0.180125135|-0.02394636|-0.191663433|0.004130836|0.007301856|0.538671739|0.820901326|0.5263598389999999|1|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|0.020641204|-34.5789643|174.99981530000002|64.97877226|-0.036396585|-17.82228195|4.042943749|0.8224652720000001|-1.091897544|-15.30358975|46.06507254|43.71412865|0.4889874279999999|1847.672595|-483.24038600000006|508.8362301|0.177534728|5.507689573|3736.248815|19.58503709|0.0130940839999999|-285.426492|244.8873477|5.795040371|1.0|3.04|14.0|3.68|3.08|75.5|1.0|74.15|0.0|3.0|19.0|0.0|1.0|2.8|-3.67|7.49e-05|0.000213|0.0574|2.88|0.0|8.950000000000001e-05|-0.0657799999999999|3.7921|-1177.598691|-1177.5835470000002|757.45|326.96|326.96|0.69499|-1177.51016|0.4461|5.7163|0.01514427|81.0|7.0915|7.0915
12q_a36|1|0|3.453150038|0.0|0|7.412764017000001|2|2|0.0|-0.0543475329999999|5.351858133|2|0.042804233|0.068040097|0.0|0.0005016269999999|-0.0651906459999999|-0.0433009009999999|0.1161527719999999|-0.103922055|-0.177407665|0.8941919290000001|0.8839272779999999|0.8065052890000001|0|0.82911927|-0.07607684|-0.1060430969999999|0.324924033|0.018562763|-49.18227989|82.68142965|110.4712541|-0.038175515|-44.31949385|7.758093617|0.768692389|-1.908775752|-31.79544084|80.15866795|61.18276554|0.486620426|2786.514757|-1233.988474|2380.245597|0.231307611|7.546533709|6040.52496|32.10617123|0.017949083|-347.4093916|629.5017194000001|11.60375275|0.0|4.74|17.0|3.35|2.54|69.2|0.0|128.76|0.0|5.0|30.0|0.0|1.0|2.34|-4.59|3.64e-05|2.55e-05|0.0106|3.31|0.0|6.65e-08|-0.05602|3.8653|-1692.544456|-1692.5102989999998|1148.35|320.77|236.72|0.6863199999999999|-1692.3116350000005|0.3419|4.6718|0.03415678|6.0|8.2218|8.2218
7_a4|0|0|0.0|0.0|1|7.535296702|1|1|2.060422336|-0.237954652|5.4161004020000005|2|0.037694444|-0.07290303|2.048170299|0.008409909|-0.125778587|0.04206117|-0.162314698|-0.042220092|-0.094000778|0.527072036|0.87010589|0.518356619|1|0.825830607|-0.0650223009999999|-0.071288428|0.470973822|0.01470626|-32.72992462|14.01468959|87.67070691|-0.026733161|-18.06277106|3.726212114|0.7179916670000001|-1.06932642|-16.47508541|44.34066533|40.13253521|0.437317462|2286.169166|-538.2610657|1915.566579|0.282008333|5.512905888|5022.496714|18.74189807|0.016800137|-219.4585767|407.1471338|8.456594282000001|1.0|3.05|21.0|4.42|4.67|43.6|0.0|95.07|0.0|2.0|25.0|0.0|1.0|3.56|-4.41|0.000156|3.92e-05|13.0|3.22|0.0|3.49e-08|-0.05217|4.0379|-1089.870249|-1089.847072|915.46|307.05|307.05|0.59702|-1089705.0|0.0697|3.9832|0.02317758|151.0|6821.0|6821.0
30_a47|0|1|0.0|0.0|1|6.842683282|0|0|1.435022468|-0.069449687|4.727387819|2|0.038387534|0.013114301|1.192095911|-0.0098410169999999|-0.008774855|0.0467853809999999|0.029343834|-0.035472095|-0.079370393|0.6850994429999999|0.913855507|0.651797437|1|0.67896733|-0.108232368|-0.107296835|0.384732322|0.022747897|-64.94243028|350.5257774|192.6285289|-0.0383202979999999|-38.63044093|8.190002019|0.679447569|-1.609452527|-38.96726396|81.25550675|78.59180109|0.4680850139999999|2626.927627|-965.7162688|1558.731067|0.320552431|6.886726437999999|5852.817155|33.84108731|0.028122734|-215.3470619|457.1122177|16.87442216|1.0|3.03|21.0|2.71|3.93|98.72|0.0|104.25|0.0|5.0|28.0|0.0|1.0|2.61|-4.1|6.05e-05|7.94e-05|0.0315|2.5|0.0|5.74e-08|-0.0564299999999999|3.7159|-1696.12008|-1696.078047|1032.35|333.66|333.66|0.6944899999999999|-1695.931037|0.3566|2.7493|0.0420327|13.0|7.9|7.9
8a_a8|1|0|3.150966553|0.0|1|7.535296702|1|1|1.4114120369999998|-0.021925912|5.4161004020000005|1|0.040243056|0.027531877|0.0|-0.0075336219999999|0.010118884|-0.0298924089999999|0.044579097|0.055198015|0.089375589|0.76592324|0.8220300859999999|0.7318727540000001|0|0.550829475|-0.131795179|-0.118763303|0.22299265|0.034374791|-78.93428863|170.9592896|269.0155755|-0.049054408|-42.60049244|12.33026525|0.76420633|-2.256502762|-47.27503672|86.57328508|99.52191337|0.481294455|2802.374154|-1351.456417|1746.6927010000002|0.23579367|7.533378788999999|6193.891189|38.44444383|0.025786572|-316.4749864|529.053307|15.44399996|0.0|3.37|23.0|3.13|2.72|112.23|0.0|109.21|0.0|4.0|30.0|0.0|0.0|2.56|-4.14|3.99e-05|7.28e-05|0.0292|2.4|0.0|1.74e-07|-0.06922|3.1039|-1367.776863|-1367.744724|1061.5|399.45|269.43|0.7036899999999999|-1367.539526|0.1729|5.4201|0.03213899|11.34|4.9454|4.9454
8a_a12|0|0|0.0|0.0|0|0.0|1|1|0.0|0.082323047|0.0|3|0.0420317459999999|-0.205012437|0.0|-0.001510006|-0.050603335|-0.084035283|-0.3422915179999999|-0.135424346|-0.226106307|0.913877696|0.8157289759999999|0.862306783|0|0.892656426|-0.05926895|-0.093050281|0.221703535|0.010336879|-30.69873711|46.32568673|55.59930083|-0.033836466|-24.96342938|2.773166902|0.791430726|-1.4888045019999998|-15.90061008|55.45388635|36.0527909|0.46777503|2212.38965|-771.1359521|2093.2274030000003|0.208569274|5.113243051|4806.044707999999|22.14447395|0.014012546|-301.89687089999995|464.1781753|7.257889351|1.0|4.06|18.0|3.87|2.5|50.17|0.0|105.24|0.0|3.0|25.0|0.0|1.0|3.1|-4.21|0.000125|6.19e-05|0.0203|3.18|0.0|1.28e-08|-0.06246|3.9091|-1046.0428949999998|-1046.0210880000002|952.71|317.17|317.17|0.6309100000000001|-1045.851982|0.2486|3.6588|0.02180654|199.0|6.7011|6.7011
9g_a24|1|0|2.931798469|0.0|1|7.273092596000001|0|0|1.7647373919999998|-0.318471716|5.283203728999999|2|0.0279797979999999|-0.162313932|0.0|0.0144065739999999|0.070915465|-0.02471184|-0.292600863|-0.0273623029999999|-0.049325609|0.683676657|0.859302479|0.657503038|0|0.8671367529999999|-0.064835725|-0.065668047|0.383340003|0.01876163|-32.080056199999994|174.88817269999998|65.73938109|-0.021297745|-16.07665151|4.593165278|0.4819264479999999|-0.788016565|-15.87288497|49.25777584|41.36311977|0.427531635|2123.257348|-389.9025677|1196.910121|0.518073552|6.124370267000001|4355.725609|21.8662148|0.033884884|17.88521849|341.3207334|16.76589519|1.0|2.8|22.0|2.91|2.93|72.28|0.0|87.53|0.0|3.0|23.0|0.0|0.0|1.93|-3.09|0.00323|0.0008179999999999|247.0|1.37|0.0|3.720000000000001e-07|-0.03585|4.2802|-984.5891383|-984.5565078|879.99|289.67|236.07|0.64993|-984.447764|0.1023|2.9691|0.032630457|68.0|7.1675|7.1675
3_a27|0|0|0.0|0.0|2|6.605297921|0|0|3.127072625|0.124551908|4.59511985|2|0.040512821|-0.172132163|1.177265999|0.009082086|0.042659548|0.024154412|-0.296039263|-0.1984716939999999|-0.341338963|0.640545265|0.8759548629999999|0.610158103|1|0.862115922|-0.06145119|-0.086153958|0.397733752|0.019234305|-31.82136336|10.71226495|71.40072181|-0.032307734|-23.10213938|5.157668895|0.733853752|-1.292309364|-16.47810502|54.32114618|41.78149261|0.44566003|2294.213272|-669.1985248999999|1043.697725|0.266146248|6.457886343999999|4960.583812|22.79740761|0.018747239|-242.1936891|401.7540197|9.707911187|1.0|3.03|21.0|2.8|2.94|65.6|0.0|97.71|0.0|3.0|25.0|0.0|1.0|2.74|-3.99|0.0002|0.000103|0.0339|2.67|0.0|1.29e-06|-0.05512|3962.0|-1081.905135|-1081.88481|931.06|312.93|225.24|0.6734600000000001|-1081.744053|0.2208|2.7811|0.02032437|4.0|8.3979|8.3979
