molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|AATSC1i|n6aHRing|GATS1are|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
4h_a46|-3.74433321|0|0|0.0|0.090767245|1|7.825245291|1|0.3002050539999999|5.587248657999999|2|0.040890805|-0.057256598|0.0|-0.404500343|-0.0008161889999999|-0.021951549|10.31928028|1|0.003087227|-0.0488847059999999|2|0.739180305|-0.134568896|0.6947264059999999|0|-0.083155747|-0.083997524|0.659584488|0.010068754|-65.24476749|-65.90523417|7.900037181|-0.0305445539999999|-51.70985599|19.09455432|0.805506105|74.99848132|-23.9655397|73.14480467|0.4866209529999999|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|0.194493895|15.85230406|7808.347937|152.6017078|-479.405829|1963642.0|1021.999374|9.093247153|1.0|1.0|4.63|2.99|0.3|-9.2|6.18|124.17|2.27|2.0|0.0|1.0|6.0|36.0|-6.38|1.0|0.0|0.0|2.97e-07|2.06e-06|0.00104|0.0|1.0|6.38e-10|-0.0389199999999999|8.5|4.18|-1923.878801|296.62|292.11|0.54445|-1923.543349|291.0|1.7601|-0.21008|0.04729184|-1923.611784|2.9086|229.0|6.6402|6.6402
25c_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|2|1.377881974|5.351858133|2|0.037424242|-0.16034464|0.0|-0.834326082|-0.002827527|-0.056443595|10.95957635|1|0.001433865|-0.563411433|1|0.809687672|-0.072907053|0.760055383|0|-0.088513496|-0.113392997|0.478421157|0.043815478|-59.0359041|-75.6298008|29.22363765|-0.031498055|-50.44285726|93.28638171|0.537428437|100.6665476|-21.008278|88.25954175|0.4356106729999999|2884.104654|455.6954382|-1134.447012|2439.174137|0.4625715629999999|13.26192888|6306.980593|308.52165519999994|-49.9273377|2110.880136|648.0187526000001|25.03674677|0.0|1.0|3.64|3.17|0.32|-5.71|1.98|90.74|1.0|1.0|0.0|2.0|6.0|31.0|-7.95|0.0|0.0|0.0|0.00156|0.000523|0.22|0.0|0.0|1.97e-06|-0.03272|4.32|4.2095|-1426.666471|294.54|294.54|0.69247|-1426.421463|0.2239999999999999|7.12|-0.2069599999999999|0.03817361|-1426.48597|9.8087|1.78|5.7496|5.7496
16_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.398650725|5.4161004020000005|1|0.04501634|0.007101649|0.0|-0.089168424|0.0067511459999999|-0.148022089|10.94592242|1|0.006466406|-0.0513920109999999|1|0.490768328|0.0293772029999999|0.482473457|0|-0.073335635|-0.080093659|0.292255386|0.013727656|-36.11951685|-39.44800181|6.761192037000001|-0.033372358|-19.42906425|74.430775|0.832461695|45.11883447|-16.43666742|42.88070889|0.455802506|2101.6948030000003|389.0176968|-591.7200271|1522.164774|0.167538305|10.19502391|4520.2597670000005|82.51653675|-327.4903335|710.807513|322.8922084|5.67083266|1.0|1.0|3.26|3.08|0.11|-6.36|4.96|30.71|3.44|1.0|0.0|1.0|2.0|23.0|-5.64|0.0|1.0|1.0|0.0001199999999999|3.68e-05|0.0114|0.0|0.0|4.33e-07|-0.03965|4.05|4.2257|-1057.478071|293.41|274.85|0.54061|-1057.3808390000002|0.1006|1863.0|-0.2134|0.01638524|-1057.429593|1.9873|343.0|6.4647|6.4647
17b_a50|0.0|0|1|0.0|0.0|2|7.934155233999999|1|1.348984601|5.82008293|1|0.032052154|0.035558152|2.206759705|-0.144000296|0.012409091|-0.152660972|10.94500663|2|0.012686493|-0.357011777|1|0.7715057479999999|-0.257646121|0.748900413|1|-0.047785496|-0.07555585|0.4220781729999999|0.0128994089999999|-33.25475672|-52.58062823|8.976922737999999|-0.02681014|-36.59177249|86.9549829|0.803386523|59.65808461|-18.65764227|42.23167946|0.4835366239999999|2765.537065|648.4900322000001|-1156.773821|1948.148592|0.1966134769999999|16.11918162|6059.076348|136.82673369999998|-422.2639022|1439.872076|862.3868512|7.077456382|1.0|1.0|4.17|3.57|0.35|-7.54|4.92|51.77|2.71|3.0|0.0|1.0|8.0|32.0|-6.09|0.0|1.0|0.0|1.7899999999999998e-05|1.22e-05|0.0052|0.0|0.0|2.87e-08|-0.0318|3.77|4.0418|-1337.164673|306.75|292.09|0.66195|-1336.833957|0.1758|6.3333|-0.19879|0.02640483|-1336.899093|8.4096|122.0|6.9136|6.9136
12q_a30|0.0|0|0|0.0|-4.76444841|0|7.412764017000001|2|0.60498366|5.351858133|2|0.0438779959999999|-0.016509571|0.0|-0.873376576|-0.00695299|0.004165554|10.31162828|1|-0.004395528|-0.226973911|1|0.613786308|-0.032887649|0.593245722|0|-0.087348134|-0.115589613|0.596557166|0.014790072|-59.52322773|-78.7683329|10.07866809|-0.045799658|-53.67653794|0.732186841|0.820640722|90.06607753|-31.21009417|69.60189582|0.473741611|3305.289025|576.3319634|-1654.134991|2844.418547|0.179359278|13.96052394|7990.060758|122.2240555|-437.0000797|2015.662819|696.6414817000001|11.29774462|1.0|1.0|4.73|0.0|0.17|-7.18|4.78|90.88|2.82|2.0|0.0|1.0|7.0|34.0|-5.66|0.0|0.0|0.0|1.99e-07|1.2e-06|0.000579|0.0|0.0|6.61e-08|-0.05105|5.52|3.4834|-1987.999444|355.93|245.16|0.68516|-1987.781386|0.1515|5.5755|-0.19897|0.03408298|-1987.847256|6.821000000000001|36.0|7.4449|7.4449
IN1233_a59|0.0|1|0|3.463603867|0.0|0|6.842683282|0|1.400923654|4.727387819|2|0.0396875|0.163548857|1.983673343|-0.5039851160000001|-0.005614194|-0.011236836|10.93301779|1|-0.004071701|0.003282792|2|0.809917509|-0.090732503|0.778639593|1|-0.092761756|-0.095213818|0.356444983|0.010831674|-61.73167061|-63.36348363|7.208329477|-0.035929742|-42.16752524|83.1557517|0.810795898|72.32484741|-23.91074854|68.94000009|0.483639625|2809.840422|506.6510632|-1267.269673|1822.396842|0.1892041019999999|15.51626497|6206.818668|125.91272279999998|-413.6607749|1562.994677|712.1606951|8.961363774|1.0|1.0|3.48|2.76|0.08|-10.0|4.69|97.55|2.06|2.0|0.0|0.0|5.0|32.0|-6.13|0.0|0.0|1.0|2.54e-06|6.91e-06|0.0029|0.0|0.0|9.93e-11|-0.05605|5.35|3.5355|-1352.326849|350.69|237.54|0.6953699999999999|-1352.073755|0.2011|5.4004|-0.20289|0.02473496|-1352.135303|7.6059|34.0|7.4685|7.4685
28_a47|0.0|0|1|0.0|0.0|1|6.842683282|0|1.4201653580000002|4.727387819|2|0.038387534|0.023813594|1.121067445|-0.436042548|-0.013020816|-0.00496711|10.95058275|1|-0.010153352|-0.126992366|2|0.635684951|0.074217097|0.614975047|1|-0.1132830309999999|-0.106779291|0.310094808|0.026080156|-67.33744077|-63.47150284|15.50250691|-0.038135461|-37.72858603|83.61576722|0.65225927|82.27079846|-22.66839387|82.83994768|0.472690874|2616.1598940000003|359.8303775|-952.0725426|1337.037733|0.34774073|14.91533234|5633.990508|206.7032519|-181.0112167|1459.653524|428.5826478|18.79929562|0.0|1.0|3.08|2.03|0.05|-6.92|3.84|98.72|1.67|1.0|0.0|1.0|5.0|28.0|-7.22|0.0|0.0|1.0|0.000214|0.000217|0.0824|0.0|0.0|1.2099999999999998e-07|-0.05471|3.51|3675.0|-1335.722248|337.37|337.37|0.69002|-1335.571655|0.2996|6.0847|-0.2052|0.03698465|-1335.6279869999998|8.17|25.0|7.6|7.6
7_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0.60501656|4.727387819|2|0.03757716|-0.047419994|1.989724777|-0.327648836|-0.007540435|0.054347129|10.3116226|1|-0.006696449|0.036673175|2|0.881253042|0.0507482109999999|0.773152968|1|-0.1034274319999999|-0.096448591|0.5999725029999999|0.009708941|-51.18177092|-47.72824381|4.804535747|-0.036877402|-23.61864737|76.07607751|0.7992146109999999|55.15105143|-18.2490344|55.98630667|0.3987206729999999|2196.07224|387.1238241|-620.4671695000001|1952.029549|0.2007853889999999|8.644978051|5055.700186|99.36002106|-296.13678660000005|776.3461295|353.7528308|7.422807617|1.0|1.0|3.02|2.61|0.0|-7.48|4.66|92.93|2.11|1.0|0.0|1.0|2.0|23.0|-5.68|0.0|0.0|1.0|3.67e-06|1.34e-05|0.00455|0.0|0.0|3.28e-08|-0.0640299999999999|3.09|3.4435|-1731.703107|360.06|210.68|0.69224|-1731.602893|0.1262|3.1299|-0.21219|0.03103579|-1731.651178|3.9813|1023.0|5.9901|5.9901
2_a47|0.0|0|0|0.0|0.0|0|0.0|0|1.381899691|0.0|2|0.027058824|-0.004557357|1.454085483|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|0|-0.006079384|-0.0274111779999999|2|0.916092248|-0.0253134039999999|0.875463345|1|-0.083455669|-0.095655954|0.482748996|0.008511123|-41.57671973|-47.65477123|4.240150185|-0.036790752|-23.74109633|0.958043241|0.784978115|55.81329383|-18.32875817|45.81686991|0.433425706|2105.761386|422.1277419|-714.8215685|1242.745585|0.215021885|9.369924133|4559.060763|107.1215986|-283.9460863|910.626111|392.6099255|8.158522603|1.0|1.0|2.58|2.54|0.0|-7.82|4.75|58.04|2.39|1.0|0.0|1.0|3.0|24.0|-5.0|0.0|1.0|1.0|3.46e-06|7.75e-06|0.00243|0.0|0.0|1.51e-08|-0.05285|3.49|3.7181|-1010.505024|333.46|333.46|0.69102|-1010.364507|0.2143|2.1266|-0.20731|0.03544055|-1010.412694|3.1004|631.0|6.2|6.2
8c_a31|0.0|1|0|3.435435563|0.0|0|7.765993078999999|1|0.610137334|5.733341277|0|0.03995098|-0.106461724|0.0|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|2|-0.004832959|-0.09039853|0|0.922486359|-0.1759864119999999|0.87237334|0|-0.1170607269999999|-0.128067781|0.280934088|0.029669107|-64.57121646|-70.64275621|16.3656112|-0.039640027|-38.96685783|477.2277896000001|0.72308253|82.77037329|-21.86561502|80.93682766|0.47508938|2251.08563|345.3445134|-918.3558307|1678.6836239999998|0.27691747|12.99457133|4835.748065|152.7489054|-246.1066271|1270.056726|423.1367008|12.12761708|1.0|1.0|3.51|2.9|0.29|-6.13|3.13|114.29|0.85|0.0|0.0|1.0|5.0|24.0|-6.7|0.0|0.0|1.0|3.79e-05|0.000237|0.0811|0.0|0.0|7.45e-07|-0.03222|1.83|3.8492|-1426.129055|322.11|322.11|0.7005|-1425.968408|0.2597|3.3453|-0.19207|0.03744829|-1426.024361|5.1815|0.81|6.0915|6.0915
20_a47|0.0|0|1|0.0|0.0|1|6.86171134|0|1.408721455|4.727387819|2|0.039520202|0.031814023|1.010373001|-0.505699304|-0.009220816|-0.052370531|10.95058273|1|-0.006342241|-0.297094867|2|0.61847122|0.113432542|0.59534794|1|-0.083811055|-0.092005493|0.213977589|0.023587109|-45.68149289|-50.14789824|12.85623208|-0.032859105|-27.33327788|49.00609086|0.595234209|69.09296541|-17.90996366|58.53772498|0.4642647929999999|2630.63609|375.4483088|-752.2184736|1219.306754|0.404765791|13.10815891|5896.060936|220.6189341|-103.815441|1263.735287|428.5826478|18.94506718|0.0|1.0|3.19|2.96|0.05|-7.31|4.54|84.73|2.75|1.0|0.0|1.0|5.0|28.0|-6.75|0.0|0.0|1.0|8.72e-05|8.32e-05|0.0316|0.0|0.0|4.89e-08|-0.06357|4.08|3.9808|-1335.708279|311.45|311.45|0.68219|-1335.566785|0.2807|3.1747|-0.22734|0.03389691|-1335.620783|4.3277|3.0|8.6|8.6
2_a33|0.0|1|1|3.396444161|0.0|0|7.765993078999999|0|0.609420748|5.733341277|0|0.039958333|-0.049900189|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|3|-0.000810928|-0.148024156|0|0.787714775|-0.096644295|0.753434785|1|-0.0804186|-0.104047115|0.411881091|0.018451635|-49.13901703|-63.57699532|11.27469555|-0.031851158|-38.84811555|44.34034244|0.702597735|75.44970552|-19.46234551|60.41371259|0.4699986339999999|2632.195388|500.7570617|-953.6549298|3245.244678|0.297402265|11.60906093|6067.635829|181.7248125|-247.5908207|1357.327077|618.9134881|11.8727102|1.0|1.0|3.57|3.51|0.3|-7.67|4.63|140.04|1.33|2.0|0.0|1.0|7.0|28.0|-6.17|1.0|0.0|1.0|4.44e-07|1.6800000000000002e-05|0.0069|0.0|0.0|2.13e-08|-0.04967|5.11|3.6281|-1920.049452|341.74|341.74|0.70205|-1919.830424|0.2911|4.2519|-0.19979|0.02972182|-1919.890628|5539.0|6.0|8.2596|8.2596
7_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.343865525|5.4161004020000005|2|0.037694444|-0.07290303|2.048170299|-0.076100699|0.008409909|-0.125778587|10.92992954|1|0.008242591|-0.094000778|2|0.527072036|0.0707653759999999|0.518356619|1|-0.0650223009999999|-0.071288428|0.470973822|0.01470626|-32.72992462|-35.88407105|7.402610584|-0.026733161|-18.06277106|79.08210981|0.7179916670000001|44.34066533|-13.45652664|40.13253521|0.437317462|2286.169166|415.6938929|-538.2610657|1915.566579|0.282008333|9.797542165|5022.496714|141.9530115|-219.4585767|749.6759227000001|407.1471338|8.456594282000001|1.0|1.0|3.05|2.7|0.15|-7.46|4.67|43.6|2.82|0.0|0.0|1.0|2.0|25.0|-6.03|0.0|1.0|1.0|0.000156|3.92e-05|13.0|0.0|0.0|3.49e-08|-0.05217|2.91|4.0379|-1089.847072|307.05|307.05|0.59702|-1089705.0|0.0697|3.9832|-0.2219199999999999|0.02317758|-1089.753885|4926.0|151.0|6821.0|6821.0
8f_a8|0.0|1|0|2.939511291|0.0|1|7.05012252|0|1.394802091|4.844187086|0|0.043758865|0.0587545909999999|0.0|-0.485102985|-0.007796225|-0.08540947|10.94343488|1|-0.007036544|0.254819201|0|0.578166105|0.010682683|0.56916135|0|-0.122135295|-0.1064257719999999|0.308621017|0.013566221|-71.22071405|-62.06002501|7.91086576|-0.048375351|-36.18904175|67.99102163|0.90577048|67.4402386|-28.20910228|79.13157981|0.456995667|2622.044457|348.0199311|-1241.2005|1892.066521|0.09422952|13.81994609|5948.547713|54.94802877|-473.23361|1370.325626|485.8626377000001|5.380213594|0.0|0.0|3.14|2.85|0.0|-7.95|4.72|80.88|4.11|2.0|0.0|1.0|4.0|29.0|-5.98|0.0|0.0|0.0|6.11e-06|1.01e-05|0.00395|0.0|0.0|1.13e-08|-0.0675299999999999|7.71|3.4876|-1361.626748|355.5|263.65|0.69925|-1361.455053|0.1659|5.8283|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428|4.6428
4o_a46|0.0|0|0|0.0|0.160026534|1|7.825245291|1|1.13463699|5.587248657999999|1|0.043320988|-0.2363624889999999|0.0|-0.032014955|0.010870588|-0.203025042|10.93828256|1|0.010144781|-0.028735607|1|0.626333846|-0.09492635|0.6418406720000001|0|-0.0648126359999999|-0.06570509|0.372146122|0.00972341|-35.54402423|-36.03345669|5.332434441|-0.021901697|-19.76117845|31.19780621|0.7510206490000001|42.00638612|-12.01115223|40.87645867|0.460981009|2195.436986|521.3931342|-576.535307|1705.3950960000002|0.248979351|10.25486577|4966.476822|136.5432529|-275.3254498|767.6690487000001|544.7877262000001|5.972929428|1.0|1.0|3.73|3.12|0.32|-7.26|4.94|54.5|2.72|1.0|0.0|1.0|2.0|26.0|-5.51|0.0|1.0|1.0|1.23e-05|1.34e-05|0.0045899999999999|0.0|0.0|5.5e-08|-0.04627|3.76|4.3255|-1070.428722|286.64|286.64|0.6843|-1070.223416|0.1598|3.4494|-0.22909|0.02815574|-1070.276387|4.8244|162.0|6.7905|6.7905
3_a20 (SB-525334)|0.0|1|0|3.502142227|-0.08980269|0|6.880384082000001|0|1.183765089|4.727387819|2|0.0526353279999999|0.001821898|1.728260385|-0.274640708|0.001924142|-0.175513234|10.95053359|1|0.0033523629999999|-0.277724429|2|0.818922083|-0.17447922|0.7835436240000001|1|-0.061128029|-0.0917096759999999|0.246005838|0.0123308269999999|-34.52869143|-51.80299691|6.965173618|-0.029269046|-29.26136697|0.0|0.784910502|58.45718743|-16.53287135|41.49386505|0.457398769|2243.481559|494.6267525|-777.0449536|1782.992456|0.215089498|10.9543133|4905.195832|121.495147|-321.8682802|989.9790502999998|520.6749407|6.654190521|1.0|1.0|3.37|2.82|0.24|-8.39|4.69|67.35|1.69|1.0|0.0|1.0|3.0|26.0|-5.74|0.0|1.0|1.0|1.42e-05|1.88e-05|0.00647|0.0|0.0|4.07e-09|-0.0671399999999999|3.9|3.1728|-1086.56485|390.77|248.86|0.70168|-1086.329436|0.1171|3.7291|-0.20131|0.02096048|-1086.383308|4.8164|162.0|6.7905|6.7905
18c_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|1.194229067|4.727387819|2|0.038137255|-0.044828537|1.642882533|-0.213698903|0.005449965|0.009519672|10.31286086|1|0.005597023|-0.143402172|2|0.7290394929999999|0.010828071|0.6922232890000001|1|-0.057956428|-0.076388478|0.5003904610000001|0.019843706|-40.094865000000006|-52.84635017|13.72808419|-0.028825841|-36.55965924|15.22791009|0.682690024|67.73280290000001|-19.94201893|53.82294919|0.4777430589999999|3090.601885|644.1264387|-1056.927003|2574.178324|0.317309976|14.04085897|7101.057047|219.5183688|-252.7737494|1548.179944|779.8043336000001|14.88645273|1.0|1.0|3.56|3.3|0.08|-9.46|4.98|124.4|1.47|1.0|1.0|1.0|6.0|34.0|-6.63|0.0|0.0|1.0|1.6e-06|7.98e-06|0.0036799999999999|0.0|0.0|3.4299999999999995e-10|-0.07207|3.5|3.7222|-1783.5397829999995|333.1|219.25|0.60449|-1783.277296|0.0817|1.2938|-0.22365|0.02279458|-1783.340519|1.0733|26.0|7585.0|7585.0
12h_a40|0.0|0|0|0.0|0.0|1|7.515889085|0|0.60499064|5.4161004020000005|0|0.041915709|0.208938531|0.803557099|-0.289603712|-0.000134504|0.189869851|10.31197256|2|-0.002126898|0.224167029|0|0.809398262|-0.335801908|0.6948809659999999|1|-0.0954337969999999|-0.091448888|0.006997021|0.0117142839999999|-50.45378559|-48.34705035|6.193088525|-0.038796498|-25.56004046|59.68939644|0.844008584|54.9311782|-20.51086984|56.64687411|0.4958138139999999|2270.834041|443.8158546|-676.8587047999999|603.6697997|0.155991416|15.84593062|5087.343024|82.46928995|-363.7398044|801.957134|350.9435025|6.584127851|1.0|1.0|3.19|3.0|0.0|-6.84|5.02|84.45|3.76|2.0|1.0|1.0|2.0|23.0|-5.13|0.0|0.0|1.0|5.58e-07|2.61e-06|0.000942|0.0|0.0|1.44e-07|-0.07512|4.14|2.6436|-2153.186757|469.0|298.7|0.7041|-2153.072091|0.3693|2.5573|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846|6.0846
4g_a49|0.0|0|0|0.0|0.0|2|8.228176896|2|1.343847279|6.107022888|4|0.036761229|-0.085731041|3.4246879480000003|-0.328081947|0.007953069|0.003456679|10.92777048|2|0.007845545|-0.066023903|4|0.651833607|0.144740607|0.626581708|2|-0.061465364|-0.0666753309999999|0.736530693|0.018944337|-61.24875669|-66.44036383|18.87757641|-0.0250032489999999|-66.20622488|74.95505057|0.6273572239999999|90.11923831|-24.91513644|80.12633309|0.48934952|4706.348867000001|857.1564845|-1993.210915|4747.967275999999|0.372642776|18.19125978|11516.07629|371.3295653|-253.8168226|3177.154639|1714.878736|23.67887448|0.0|1.0|4.83|4.36|0.1|-13.67|7.56|116.3|2.87|2.0|0.0|0.0|7.0|51.0|-6.6|1.0|0.0|0.0|3.3700000000000004e-08|3.72e-08|2.47e-05|0.0|1.0|2.13e-14|-0.06458|6.35|3.6269|-2147.66293|341.84|287.56|0.69238|-2147.217543|0.0265|3.4099|-0.21545|0.05838924|-2147.295787|4.5147|106.0|6.9747|6.9747
3_a47|0.0|0|0|0.0|0.0|0|0.0|0|1.304465159|0.0|2|0.03308642|-0.013350303|1.416887578|-0.367098851|-0.008828261|0.103847816|10.93671092|0|-0.007967014|-0.024240921|2|0.900251233|0.022804181|0.815682427|1|-0.083129079|-0.0948001|0.4661246329999999|0.008609292|-43.59237092|-49.71258151|4.514659074|-0.036461577|-26.06896797|1.139378223|0.7849694909999999|58.22383723|-19.12022366|48.10703|0.403777634|2243.894237|448.2137648|-745.6887227000001|1280.146703|0.2150305089999999|10.84023999|5022.029588|112.7606591|-298.8724505|949.95886|418.022895|8.511255722000001|1.0|1.0|2.59|2.89|0.0|-8.42|5.4|58.04|2.88|1.0|0.0|1.0|3.0|25.0|-5.16|0.0|1.0|1.0|2.86e-06|4.49e-06|0.00156|0.0|0.0|3.829999999999999e-09|-0.05717|4.12|3.7284|-1470.101469|332.54|217.52|0.69138|-1469.969304|0.2182|4.0226|-0.2119|0.03619487|-1470.0192869999998|5.3274|316.0|6.5|6.5
1i_a5|0.0|1|0|2.843224727|-4.358943904|0|6.605297921|0|1.219028472|4.59511985|2|0.0253888889999999|0.018196138|0.0|-0.279280326|-0.0012491689999999|-0.174016111|10.94550053|1|-0.000700145|0.004923698|2|0.525406088|-0.00496377|0.513260607|0|-0.091178745|-0.084018635|0.4729402929999999|0.008291428|-50.81756452|-46.82694838|4.621144795|-0.03570792|-26.09853285|0.213644964|0.759459597|57.78921354|-19.90145306|55.43870932|0.4697279689999999|2482.831286|494.6981114|-796.0581225|942.1618767|0.240540403|13.79450888|5432.586961|134.0627959|-289.21443910000005|1048.190221|403.396385|10.96226516|1.0|1.0|2.83|2.04|0.05|-8.88|6.37|54.46|2.73|2.0|0.0|1.0|4.0|27.0|-5.73|1.0|0.0|1.0|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|0.0|0.0|1.3300000000000002e-09|-0.05729|3.58|4.3799|-1288.322373|283.08|262.44|0.50107|-1288.210207|0.0207|2.6336|-0.23674|0.03383899|-1288.264271|2.8939|24.0|7.6198|7.6198
21a_a23|0.0|0|1|0.0|0.0|2|7.525639975|0|1.197963603|5.4161004020000005|2|0.042862319|0.071115216|0.773970837|-0.3082571839999999|0.01269616|-0.133417036|10.31321782|2|0.01180744|-0.136106024|2|0.725800261|-0.137122549|0.6906097959999999|1|-0.051521215|-0.082341001|0.224766417|0.011564247|-34.01266735|-54.35891011|7.634348008|-0.03458322|-35.88602363|82.08958626|0.842121383|61.73864319|-22.83074225|41.64701536|0.492301762|2880.257677|611.67123|-1141.537112|2272.736256|0.157878617|15.66066298|6464.524241|104.2264415|-451.7153132|1355.5493720000002|666.0036144999999|7.379733085|0.0|1.0|3.53|3.48|0.09|-7.78|4.33|105.02|3.24|2.0|1.0|1.0|5.0|31.0|-6.07|0.0|0.0|0.0|1.3e-06|5.29e-06|0.00225|0.0|0.0|1.65e-08|-0.07243|3.75|3.6993|-1669.23053|335.16|335.16|0.60824|-1668.989671|0.3692|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|7.9309|102.0|6.9914|6.9914
4p_a46|0.0|0|0|0.0|0.122217892|1|7.825245291|1|1.134636977|5.587248657999999|0|0.046533816|-0.164311513|0.0|-0.233901882|0.005152176|-0.205494852|10.93681929|1|0.004453195|0.101602982|0|0.7471162309999999|-0.1623103719999999|0.751334374|0|-0.0997229069999999|-0.083274013|0.3352802039999999|0.007398064|-56.55658053|-47.22779946|4.195717966|-0.029978645|-26.78464688|0.0|0.87420565|51.05047787|-17.00200781|60.7522985|0.423511708|2257.769185|513.8073925|-850.1003902999998|2219.4587530000003|0.12579435|10.10955243|5167.091582|71.34266847|-424.4519674|972.4260993|585.8536976|3.822678404|1.0|1.0|3.89|3.2|0.3|-7.05|5.25|61.84|3.2|2.0|0.0|1.0|2.0|27.0|-5.09|0.0|1.0|1.0|1.59e-06|4.03e-06|0.00144|0.0|0.0|8.95e-08|-0.0393|4.89|3.9958|-1129.618646|310.28|226.26|0.70138|-1129.3914619999998|0.0763|3.6961|-0.20749|0.03979459|-1129.4459470000002|5.3996|341.0|6.4672|6.4672
12aw_a36|0.0|1|0|3.28940051|0.0|0|7.412764017000001|2|1.297044239|5.351858133|2|0.043383838|0.066435701|0.0|-0.4478724979999999|-0.006877664|-0.1066959869999999|10.96021804|1|-0.004358975|-0.250781298|1|0.653741315|-0.056676035|0.632625562|0|-0.088516379|-0.114701005|0.373775982|0.023038651|-56.73814908|-73.52224315|14.76755422|-0.041292362|-47.12705211|1.343623915|0.749052287|87.37742985|-26.46800754|71.5057033|0.47322369|2901.451841|452.6513136|-1323.400377|2380.579051|0.250947713|14.32425315|6370.06138|160.8550748|-319.2802512|1766.7663510000002|593.6088758|13.8551867|1.0|1.0|4.73|0.0|0.14|-7.12|3.0|69.2|2.78|1.0|0.0|1.0|5.0|31.0|-6.8|0.0|1.0|0.0|0.000102|4.81e-05|0.0201|0.0|0.0|7.599999999999999e-08|-0.05513|3.66|3.8763|-1431.373326|319.85|237.0|0.69109|-1431.180191|0.3892|4.8181|-0.21201|0.03134789|-1431.239759|6.5278|9.0|8.0458|8.0458
18c_a25|0.0|0|0|0.0|0.0|1|6.842683282|0|1.193723817|4.727387819|2|0.043274232|0.007241543|2.069766482|-0.162271435|0.007804726|-0.038865826|10.31285373|1|0.007488918|-0.064145547|2|0.7644072209999999|0.0114970419999999|0.7357918440000001|1|-0.048636087|-0.0719340379999999|0.385593349|0.009585904|-31.96445203|-47.27625541|6.300016824|-0.026975264|-31.07074762|0.0|0.7479204509999999|56.83666555|-17.72859578|38.26446885|0.484730247|2917.369488|623.0528232|-992.8013635|2095.730631|0.2520795489999999|14.65844196|6736.25597|165.67090530000002|-325.8749539|1327.415719|831.3429628|9.560410146|1.0|1.0|3.58|3.89|0.11|-10.17|6.11|87.72|3.08|2.0|1.0|0.0|7.0|33.0|-5.85|1.0|0.0|1.0|8.86e-07|2.51e-06|0.00113|0.0|0.0|6.79e-11|-0.0622|4.75|3.3396|-1714.5777670000002|371.26|226.01|0.70516|-1714.280779|0.0041|6.1775|-0.19532|0.02003004|-1714.342386|7.9283|88.0|7.0555|7.0555
