molecula|SddssS|NaaNH|NaasN|nAHRing|SaasN|SRW07|JGI4|MATS7i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|MATS8s|MATS8d|nFaHRing|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|FNSA2|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
19a_a38|0.0|1|0|2|0.0|5.351858133|0.043848238|0.054257043|10.96083376|-0.077535135|1|-0.000673716|0.116434494|-0.101303149|-0.217394466|-0.4342819429999999|0.724208473|0.031696119|-0.133130383|0|-0.08593151|0.298938581|0.022142322|-51.36166266|-64.73159672|13.23456869|137.2318698|151.1278869|-38.69037594|7.910363161|-1.949405536|-23.30337482|0.465829126|446.57675660000007|-1165.168741|0.255203463|6.923156054|12.96056449|0.872060139|152.5362948|-696.4267669|0.020873781|-292.6320538|1564.412135|595.8790650000001|12.47635608|1.0|1.0|1.0|3.0|0.14|17.0|-6.86|3.13|81.23|1.0|0.0|0.0|1.0|5.0|30.0|-6.77|401.44|0.0|1.0|2.68|-4.17|7.209999999999999e-05|29.0|0.0|1.4e-07|-0.05271|3.9212|-1332.186327|-1332.1529369999998|628.65|1092.25|339.65|316.19|466.55|-1331.94466|0.0721|-0.15108|4.7986|-0.20379|0.03338983|-1332.002093|6.0223|0.01|8.0106|8.0106
12c_a5|0.0|1|0|1|0.0|4.59511985|0.0252713179999999|-0.086795626|10.9455378|0.0072946769999999|1|0.00586291|-0.1386392109999999|-0.01261147|-0.020144382|-0.223631474|0.808899433|0.05430631|0.014673577|0|-0.070873852|0.450827114|0.016374249|-46.62294305|-43.47195613|10.77147171|143.44655559999998|104.5338363|-28.59715492|7.085796743|-1.25559373|-14.74941369|0.4609383929999999|553.2961182|-825.9671665|0.416414105|7.293547043999999|13.53008071|0.855075538|273.9296719|-543.3459436|0.024214085|-109.9706106|1415.330929|735.3048881|15.92875034|0.0|1.0|0.0|2.0|0.24|23.0|-9.31|5.03|75.72|1.0|0.0|0.0|1.0|6.0|31.0|-6.79|411.5|0.0|0.0|3.31|-4.33|8.159999999999999e-05|0.0336|0.0|4.93e-10|-0.04565|4.6671|-1316.542713|-1316.5202869999998|694.24|1200.02|309.06|265.66|519.21|-1316.244961|105.0|-0.16563|3.0135|-0.21128|0.02242648|-1316.305277|3.5993|47.0|7.3279|7.3279
13d_a5 (GW788388)|0.0|1|0|1|0.0|4.59511985|0.027375887|-0.092509033|10.94530363|0.024793388|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|0.7333482170000001|0.024905619|0.047169811|0|-0.086824482|0.54169129|0.014571846|-57.42492153|-55.87383979|9.637686167|151.3669372|149.40573999999998|-36.95444874|6.374277851|-1.605106706|-19.30187193|0.488398052|511.985152|-1061.602956|0.330817879|8.077599766|15.788837|0.954644629|218.7999323|-702.1345259999999|0.022041749|-223.7910275|1586.418589|723.0631751|14.57821204|0.0|1.0|1.0|2.0|0.2|23.0|-8.84|4.56|92.79|1.0|0.0|0.0|1.0|6.0|32.0|-6.94|425.48|0.0|1.0|3.11|-4.35|4.429999999999999e-05|0.0189|0.0|1.45e-09|-0.05542|4.6091|-1390.589662|-1390.548362|707.09|1206.73|297.28|269.0|532.01|-1390.294368|0.1549|-0.17299|2.4867|-0.22841|0.04130059|-1390.355751|3355.0|18.0|7.7447|7.7447
IN1166_a11|0.0|1|0|0|0.0|4.727387819|0.044021739|0.018376555|10.95053349|-0.037793156|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|0.841211811|0.102257199|-0.067328767|1|-0.073965061|0.551933595|0.0200246639999999|-51.07061499|-61.90325275|13.82641888|112.0066065|94.40543077|-42.74230509|9.546719887|-1.6137695069999998|-21.84820685|0.463497159|596.0640225999999|-1114.258549|0.305697179|6.777827685|12.63334911|0.8639230290000001|211.0745642|-769.3614916|0.021531291|-268.3203251|1604.859603|676.2770877|14.86669859|1.0|1.0|1.0|2.0|0.08|27.0|-10.18|5.01|103.17|1.0|0.0|0.0|0.0|5.0|32.0|-6.52|417.47|0.0|1.0|3.31|-4.78|7.74e-06|0.00323|0.0|6.59e-11|-0.07275|4.9857|-1347.298558|-1347.256659|704.48|1198.36|377.7|248.68|554.63|-1347.012407|0.1239|-0.13823|3365.0|-0.21098|0.04189898|-1347.073528|4.3481|12.0|7.9318|7.9318
12e_a36|0.0|1|0|2|0.0|5.351858133|0.040899471|0.144415507|10.95346131|-0.084051264|1|0.003962098|0.244642918|-0.104118159|-0.1763783589999999|-0.43688276|0.90414347|-0.010494913|-0.144846626|0|-0.07049439|0.4347714629999999|0.019063245|-44.83739063|-64.2330904|12.12502373|65.27404529|102.9838531|-40.85494129999999|7.71202397|-1.918786459|-23.02695694|0.466721981|533.058116|-1220.428718|0.238923581|6.767371321000001|12.69013737|0.875194483|151.9654247|-776.2438847|0.017716522|-332.11111980000004|1603.556077|662.0530478999999|11.26845175|1.0|0.0|0.0|2.0|0.17|17.0|-6.97|3.24|69.2|1.0|0.0|0.0|1.0|5.0|30.0|-6.55|395.46|0.0|0.0|2.14|-4.3|6.929999999999999e-05|0.0274|0.0|1.08e-07|-0.04962|3.8364|-1272.2668210000002|-1272.23645|673.57|1142.19|337.84|323.18|507.03|-1271.999945|0.0006|-0.15189|6.5974|-0.20151|0.03037051|-1272.0579810000002|8735.0|14.0|7.8539|7.8539
12b_a32|0.0|1|0|0|0.0|5.733341277|0.0388738739999999|-0.044307211|10.31100269|-0.053480599|3|-0.001662219|-0.079768013|-0.0852122769999999|-0.1534110109999999|-0.584995111|0.788133615|-0.0533240309999999|-0.090027803|1|-0.081450418|0.2996018789999999|0.016282332|-50.88975159|-60.93328667|10.17310723|90.57560878|135.83463989999998|-38.07076621|6.356098747000001|-1.267829764|-17.22027667|0.430631506|488.9595947|-792.1327267000001|0.39579391|7.076348793999999|12.42841652|0.756331814|247.2897528|-494.9199607|0.025166975|-130.2147289|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|1.0|2.0|0.26|19.0|-7.65|6.49|140.04|1.0|0.0|1.0|1.0|7.0|27.0|-6.4|397.52|1.0|1.0|3.59|-4.43|1.27e-06|0.000505|0.0|2.23e-08|-0.05173|3.5703|-1880.770588|-1880.732075|663.89|1109.93|347.27|347.27|541.49|-1880.537231|0.2865|-0.14803|3208.0|-0.19976|0.0385132|-1880.599158|4.1080000000000005|26.0|7585.0|7585.0
3a_a12|0.0|0|0|1|0.0|0.0|0.032544803|-0.1231529169999999|10.95455336|-0.0161799839999999|0|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|-0.5274624179999999|0.943290857|-0.021522321|-0.032466697|0|-0.07121814|0.241900756|0.009433302|-34.84701355|-44.430225|4.615711776|71.11710277|62.63745781|-21.73969523|2.258466332|-1.362055589|-17.08854808|0.462077145|426.6622302|-666.453375|0.2189499039999999|5.924949067000001|11.01449587|0.859002624|107.1321197|-326.0954285|0.015909241|-275.0354486|853.2786545|381.0058252|7.784386645|1.0|1.0|1.0|1.0|0.05|18.0|-7.5|3.43|37.28|0.0|0.0|0.0|1.0|3.0|23.0|-5.88|298.34|0.0|1.0|2.98|-4.06|0.00025|0.0745|0.0|3.13e-08|-0.06829|4.2336|-951.3711872|-951.3480023|528.84|875.71|332.36|292.86|383.08|-951.217594|128.0|-0.15328|1.3824|-0.22157|0.023184956|-951.264072|1.9332|194.0|6.7122|6.7122
9h_a40|0.0|0|1|0|1.7679629630000002|5.4161004020000005|0.039444444|0.157606277|10.31197223|-185.0|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0.778613709|-0.160855189|-0.299768519|1|-0.09201708|0.219852623|0.012390387|-46.04148264|-47.93581245|6.199629554|132.6583116|67.89350333|-23.98506758|3.102034287|-1.437045429|-20.54391962|0.482124665|432.46450360000006|-719.0371868|0.136115065|6.922257828999999|13.366649|0.930966649|68.10626265|-359.7760137|0.011321157|-364.1454816|832.3298135|336.23227030000004|5.664631335|1.0|1.0|1.0|0.0|0.11|20.0|-6.51|4.59|67.66|1.0|0.0|0.0|1.0|3.0|23.0|-5.06|321.4|0.0|1.0|4.06|-5.12|2.23e-06|0.000716|0.0|3.09e-07|-0.05991|4.2372|-1293.174246|-1293.151333|526.38|868.84|368.18|292.61|410.18|-1293.033723|0.2721|-0.14047|2.1413|-0.20038|0.02291279|-1293.083512|2841.0|3.98|5.4001|5.4001
2_a47|0.0|0|0|0|0.0|0.0|0.027058824|-0.004557357|10.93671092|-0.013580367|0|-0.006079384|-0.007299676|-0.017113434|-0.0274111779999999|-0.444853768|0.916092248|0.115527282|-0.0253134039999999|1|-0.083455669|0.482748996|0.008511123|-41.57671973|-47.65477123|4.240150185|99.5619537|76.06154148|-23.74109633|2.112397382|-1.4348393119999998|-18.32875817|0.433425706|422.1277419|-714.8215685|0.215021885|5.308758149|9.369924133|0.764993595|107.1215986|-356.116445|0.016376351|-283.9460863|910.626111|392.6099255|8.158522603|1.0|1.0|0.0|2.0|0.0|22.0|-7.82|3.7|58.04|1.0|0.0|0.0|1.0|3.0|24.0|-5.0|313.35|0.0|1.0|3.58|-5.11|3.46e-06|0.00109|0.0|1.51e-08|-0.05285|3.7181|-1010.540464|-1010.505024|536.13|902.07|333.46|333.46|371.19|-1010.364507|0.2143|-0.15446|2.1266|-0.20731|0.03544055|-1010.412694|3.1004|631.0|6.2|6.2
3g_a32|0.0|1|0|0|0.0|5.733341277|0.05052381|-0.058985916|10.31100273|-0.125170068|3|0.002565215|-0.105402305|-0.074808287|-0.133675401|-0.563371932|0.833981748|-0.1015732219999999|-0.1719626169999999|1|-0.070213101|0.273439311|0.0119962889999999|-38.9071564|-54.47722347|6.647498326|42.56199385|62.23099889|-30.18744099|3.683575459|-1.278047464|-16.86199774|0.447358137|491.89858160000006|-708.2039051|0.199259841|5.917878616|10.70834299|0.809490137|110.4157723|-392.4367329|0.01096673|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|0.0|1.0|1.0|0.28|19.0|-7.29|7.02|110.94|2.0|0.0|0.0|1.0|3.0|24.0|-4.9|354.49|0.0|1.0|4.61|-5.59|8.12e-08|2.88e-05|0.0|5.08e-08|-0.0535|3.5456|-1712.060085|-1712.036238|593.24|998.86|349.68|349.68|495.4|-1711.865318|0.2859|-0.14715|3.3082|-0.20065|0.02384763|-1711.919273|5.5816|14.0|7.8539|7.8539
19j_a38|0.0|1|0|2|0.0|5.351858133|0.04391253|0.105682345|10.95429182|-0.036248822|1|-0.002443797|0.23209815|-0.09493054|-0.20848518|-0.42133715|0.7163622890000001|-0.001131945|-0.060360554|0|-0.0844479869999999|0.625966089|0.0250587|-57.80349365|-73.92901683|17.15233756|131.29876370000002|131.9851314|-50.60340201|11.74054073|-1.944118135|-26.09259418|0.408533267|552.5012068|-1330.722303|0.285630155|7.506210369|12.69084117|0.6907121629999999|195.5099392|-910.8612362|0.023555355|-293.4664598|1862.79182|640.025745|16.123318700000002|1.0|0.0|1.0|3.0|0.13|17.0|-6.92|3.17|105.02|1.0|0.0|0.0|1.0|5.0|32.0|-7.13|426.45|0.0|0.0|2.44|-4.12|4.46e-05|19.0|0.0|1.2099999999999998e-07|-0.06447|6.0361|-1424.426858|-1424.390074|686.26|1163.3|336.13|205.41|533.97|-1424.183388|0.2625|-0.15182|10.8124|-0.21629|0.03678378|-1424.24494|14.4895|8.0|8.1146|8.1146
2_a20 (SB-505124)|0.0|1|0|1|0.0|5.351858133|0.05042042|0.013612077|10.95129567|-0.137383329|1|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|0.827730504|0.082053195|-0.19681999|0|-0.083565835|0.214264156|0.02856542|-45.98170774|-64.55966745|15.71798823|122.8758934|126.8667205|-35.52365346|8.648749117000001|-1.759933279|-21.05206547|0.475937029|423.3785776|-968.3950117|0.1680806939999999|5.952040367|11.3574908|0.908167636|92.48561162|-532.854802|0.011470204|-365.2740749|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|0.3|17.0|-7.22|5.16|60.03|1.0|0.0|0.0|1.0|3.0|25.0|-5.31|335.4|0.0|1.0|3.81|-4.91|5.72e-06|0.0019199999999999|0.0|6.070000000000002e-08|-0.03717|3.6404|-1089.371784|-1089.358727|593.8|995.68|340.58|340.58|505.82|-1089.147716|0.3267|-0.14928|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|169.0|6.7721|6.7721
12t_a36|0.0|1|0|2|0.0|5.351858133|0.041767677|0.035510516|10.95395385|-0.0288761339999999|1|0.0045625|0.059266516|-0.101854847|-0.169994208|-0.436022708|0.902377067|-0.009662203|-0.050788309|0|-0.0735262|0.318666358|0.017627553|-48.97252784|-67.01551397|11.7409283|86.12920631|110.727965|-44.63604995|7.820109571000001|-2.012310282|-23.93411213|0.48189543|555.3275093999999|-1340.3102789999998|0.21683192|7.960344391|15.36435856|0.930112292|144.422087|-892.7209991000001|0.01547607|-377.2113003|1711.395437|729.1873176|10.30792105|1.0|0.0|0.0|2.0|0.21|17.0|-7.36|3.62|69.2|1.0|0.0|0.0|1.0|6.0|31.0|-6.33|409.49|0.0|0.0|2.4|-4.57|2.48e-05|0.0102|0.0|4.38e-08|-0.05302|3.8844|-1311.585049|-1311.552739|713.6|1208.04|337.89|319.18|562.72|-1311.287803|0.0155|-0.15088|5.9081|-0.2039|0.03230976|-1311.349439|7.9104|8.0|8.0969|8.0969
7h_a8|0.0|1|1|0|1.2793830309999998|4.844187086|0.04737037|-0.016074683|10.94341365|0.0260356679999999|1|0.00084936|-0.043606497|0.052081992|0.141285105|-0.382578949|0.515235986|0.095758228|0.041366689|0|-0.093181899|0.314190914|0.011647275|-53.71230941|-53.88211443|6.71377223|70.28953528|131.9948047|-31.05895923|3.86998135|-1.6825766830000002|-23.65556243|0.4346108389999999|444.4294792|-969.8780597|0.107169655|7.589672923999999|13.42380338|0.768693264|61.77519141|-559.0612661|0.00878112|-452.8739011|1086.29603|446.5544107|5.061650885|1.0|0.0|1.0|1.0|0.0|23.0|-8.46|5.52|61.58|2.0|0.0|0.0|1.0|3.0|28.0|-5.27|373.35|0.0|1.0|4.63|-5.5|2.09e-06|0.00078|0.0|3.5e-09|-0.06799|3.9282|-1285.182226|-1285.151298|593.53|999.62|315.62|315.62|500.94|-1285.017252|0.3885|-0.16076|7.0847|-0.22875|0.03092828|-1285.0707960000002|9.1188|10.5|4.9788|4.9788
8_a27|0.0|1|1|0|1.7626247169999998|4.59511985|0.039673203|-0.14212377|10.93783465|0.067074515|1|0.004801929|-0.24946295|-0.106814855|-0.187486926|-0.535352745|0.6812785379999999|0.141900468|0.11158995|1|-0.078709803|0.3608031339999999|0.021852066|-37.50265703|-43.96130162|10.41179748|122.0597403|106.5457267|-20.94612822|4.960882344|-1.291711016|-17.09606174|0.479730655|369.9216992|-615.4582227000001|0.248298166|5.016799703|9.642697094|0.92208134|118.305988|-293.2457951|0.019394143|-239.8554499|818.753121|326.3351007|9.240677197|0.0|0.0|0.0|1.0|0.06|21.0|-6.28|2.98|76.46|0.0|0.0|0.0|1.0|2.0|23.0|-6.73|303.32|0.0|1.0|2.38|-3.52|0.000586|178.0|0.0|5.2e-07|-0.05015|4.1276|-1004.515654|-1004.489001|507.76|848.58|300.38|300.38|374.88|-1004.385302|0.2336|-0.16958|3.0415|-0.21973|0.02665292|-1004.432889|4.2899|6.0|8.2218|8.2218
8g_a8|0.0|1|1|1|1.298078704|5.4161004020000005|0.0438779959999999|0.000966222|10.94318883|-0.03728368|1|-0.007047583|0.001970629|0.0794962979999999|0.162134281|-0.508072694|0.6784762320000001|0.121495775|-0.0571942009999999|0|-0.136742629|0.298992226|0.031118325|-83.78686741|-79.46906035|19.06725815|171.26571059999998|285.5736014|-48.6934008|11.68315869|-2.464220973|-32.12579035|0.479218966|327.1604688|-1509.912147|0.166939179|7.440878437999999|14.28792131|0.920192814|102.2893227|-925.1746152|0.017636126|-408.1554248|1812.487286|551.1746801|10.80625499|0.0|0.0|1.0|2.0|0.04|23.0|-7.4|4.11|99.34|2.0|0.0|0.0|1.0|4.0|31.0|-6.34|417.39|0.0|0.0|3.5|-4.94|5.01e-06|0.00209|0.0|4.01e-08|-0.05849|3.7495|-1450.9549470000002|-1450.913472|635.27|1083.78|330.67|330.67|489.97|-1450.728709|0.3904|-0.15542|6.0697|-0.21391|0.04147516|-1450.787398|7.5762|4.2|5.3768|5.3768
3d_a12|0.0|0|0|1|0.0|0.0|0.038787879|-0.166233441|10.95472859|-0.058191686|0|-0.000643935|-0.282667477|-0.1394967999999999|-0.237203828|-0.532019854|0.91670178|-0.097468573|-0.108208213|0|-0.066850425|0.2443206489999999|0.011128076|-34.34601551|-49.24083018|5.717316796|74.39425719|74.63869204|-25.2986621|2.9374091630000003|-1.437621096|-18.01493787|0.472404561|439.1353855|-738.6124526000001|0.22571647|5.786006004|10.96674758|0.89539167|115.96727140000002|-379.4799315|0.01611886|-281.8395348|953.9302134|410.9162081|8.281452338|1.0|1.0|1.0|1.0|0.11|18.0|-7.51|3.37|50.17|0.0|0.0|0.0|1.0|3.0|24.0|-6.22|313.36|0.0|1.0|2.67|-3.91|0.000302|0.0945|0.0|3.08e-08|-0.06842|4.2114|-1006.727999|-1006.704001|548.21|918.3|328.71|294.4|411.35|-1006.556654|0.1583|-0.15387|2.2068|-0.22229|0.02399772|-1006.606666|3.0037|25.0|7.6021|7.6021
14z_a23|0.0|0|2|0|3.305974434|5.351858133|0.04314059|0.038811869|10.31321795|-0.0229244|2|0.007229683|0.0708381429999999|-0.069023218|-0.125978901|-0.46459002|0.719722236|0.10796308|-0.035965909|1|-0.0582387179999999|0.228957475|0.018337664|-40.56245532|-55.54823244|12.77192721|40.18308023|52.02674091|-38.68856944|8.895469235|-1.595099623|-23.63754572|0.474697407|644.4593172|-1110.964649|0.214395551|7.834464959|14.91419434|0.903664694|149.3235124|-773.7713888999999|0.01612263|-397.8390333|1414.152695|665.6233736|11.22918692|0.0|0.0|1.0|1.0|0.05|26.0|-8.57|4.64|105.02|2.0|1.0|0.0|1.0|5.0|32.0|-5.8|480.37|0.0|0.0|4.49|-6.13|1.7e-07|8.18e-05|0.0|2.6899999999999996e-09|-0.08503|4032.0|-2549.107748|-2549.0953670000004|715.41|1221.92|338.46|307.5|586.28|-2548.895003|0.2917|-0.15195|5.9301|-0.23698|0.01238131|-2548.957384|7.9877|5.0|8.2941|8.2941
25c_a34|0.0|0|1|2|1.958290974|5.351858133|0.037424242|-0.16034464|10.95957635|-0.041629027|1|0.001433865|-0.250299211|-0.3609280379999999|-0.563411433|-0.5404076879999999|0.809687672|0.118901861|-0.072907053|0|-0.088513496|0.478421157|0.043815478|-59.0359041|-75.6298008|29.22363765|183.6812574|211.2752099|-50.44285726|19.49130854|-1.7008949569999998|-21.008278|0.4356106729999999|455.6954382|-1134.447012|0.4625715629999999|7.484891117|13.26192888|0.77182656|308.52165519999994|-756.6428589|0.037538004|-49.9273377|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|0.32|17.0|-5.71|2.18|90.74|1.0|0.0|0.0|2.0|6.0|31.0|-7.95|421.45|0.0|0.0|1.93|-3.28|0.00156|659.0|0.0|1.97e-06|-0.03272|4.2095|-1426.704645|-1426.666471|704.43|1180.85|294.54|294.54|561.29|-1426.421463|0.2239999999999999|-0.17424|7.12|-0.2069599999999999|0.03817361|-1426.48597|9.8087|1.78|5.7496|5.7496
12av_a36|0.0|1|0|2|0.0|5.351858133|0.04250591|0.06882889|10.96037173|-0.039627578|1|-0.000472698|0.1168328169999999|-0.126068378|-0.213993335|-0.507136551|0.859938421|-0.018133027|-0.067408377|0|-0.082283524|0.277834652|0.021666882|-57.31621925|-73.55299094|15.09249582|99.2415672|172.4374372|-51.2347934|10.51297704|-2.006269572|-24.51766365|0.491188387|524.1323793|-1397.506828|0.328083083|8.975655204|17.64042914|0.965363947|228.5327731|-973.4610746|0.025779468|-239.5042702|2079.880404|757.7532208|17.95719936|0.0|0.0|0.0|3.0|0.17|17.0|-6.93|2.38|98.3|1.0|0.0|0.0|1.0|7.0|33.0|-7.66|438.48|0.0|0.0|1.47|-3.64|0.000292|128.0|0.0|1.1800000000000001e-07|-0.05307|4.8408|-1440.988179|-1440.945099|733.21|1247.28|360.39|256.12|588.31|-1440.67411|0.0027|-0.14122|4.7666|-0.19429|0.04308001|-1440.738332|6.1075|39.0|7.4089|7.4089
4_a18 (SD-208)|0.0|0|0|2|0.0|0.0|0.040864198|-0.020226647|10.95382003|-0.056245435|0|-0.015153358|-0.047745689|-0.15379315|-0.3630339729999999|-0.564165402|0.773173718|-0.058455902|-0.098971722|0|-0.077885485|0.115284206|0.0211761979999999|-40.10670787|-51.27494074|10.90456851|103.6318511|113.7529353|-26.40375252|5.615248385|-1.2944582059999998|-18.01551972|0.454067432|401.1916387|-666.5742296|0.397970979|6.239898178|11.42979655|0.831728055|204.9329964|-343.2487827|0.035654206|-105.0785813|1107.212786|363.2306414|18.35993987|0.0|1.0|1.0|1.0|0.0|22.0|-8.15|3.54|76.48|1.0|0.0|0.0|1.0|3.0|25.0|-6.31|352.75|0.0|1.0|3.11|-4.38|5.12e-05|18.0|0.0|7.06e-09|-0.09992|5.1755|-1542.296276|-1542.276332|537.47|895.83|378.26|239.56|396.17|-1542.15786|0.2316|-0.13588|3.4629|-0.2358|0.0199445|-1542.207472|5.2085|0.08|7.0969|7.0969
3k_a32|0.0|1|0|0|0.0|5.973809612|0.0381981979999999|-0.047167919|10.31100271|-0.077097565|3|0.002509816|-0.084055305|-0.050938823|-0.090775221|-0.5265375529999999|0.816196288|-0.127713677|-0.129124455|1|-0.0711378679999999|0.31016741|0.0123637989999999|-40.10830541|-51.21653025|6.970844822|80.0971996|68.92687468|-28.87643819|3.930238317|-1.271758703|-16.67514938|0.472646737|494.8840288|-717.0314235000001|0.21942773|6.153598893|11.6688363|0.89626209|123.7157466|-404.2701347|0.012327787|-316.3794102|918.5970998|506.658189|6.9505405620000005|1.0|1.0|1.0|1.0|0.32|19.0|-7.23|7.12|110.94|2.0|0.0|0.0|1.0|3.0|25.0|-5.01|366.5|0.0|1.0|4.75|-5.61|9.16e-08|3.3600000000000004e-05|0.0|5.86e-08|-0.05321|3.5363|-1750.164914|-1750.1383649999998|611.65|1022.89|350.6|350.6|452.36|-1749.957584|0.3082|-0.14667|3.2233|-0.19988|0.02654958|-1750.0122420000002|5689.0|9.0|8.0605|8.0605
12q_a36|0.0|1|0|2|0.0|5.351858133|0.042804233|0.068040097|10.9598352|-0.0433009009999999|1|0.0010871589999999|0.1161527719999999|-0.103922055|-0.177407665|-0.441747876|0.8941919290000001|-0.017640538|-0.074349074|0|-0.07607684|0.324924033|0.018562763|-49.18227989|-68.5549152|12.00048565|82.68142965|110.4712541|-44.31949385|7.758093617|-1.908775752|-24.67976947|0.486620426|536.0103834|-1233.988474|0.231307611|7.546533709|14.69971555|0.947876484|149.536123|-797.7508892000001|0.017949083|-347.4093916|1605.308562|629.5017194000001|11.60375275|1.0|0.0|0.0|2.0|0.14|17.0|-7.18|3.35|69.2|1.0|0.0|0.0|1.0|5.0|30.0|-6.49|415.88|0.0|1.0|2.34|-4.59|3.64e-05|0.0151|0.0|6.65e-08|-0.05602|5.2375|-1692.544456|-1692.5102989999998|683.51|1148.35|320.77|236.72|531.58|-1692.3116350000005|0.3419|-0.1566|4.6718|-0.2126199999999999|0.03415678|-1692.370918|6.4226|6.0|8.2218|8.2218
14h_a23|0.0|0|2|0|3.309480899|5.351858133|0.04255787|0.0316908439999999|10.31321773|-0.034313725|2|0.009266617|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|0.708395022|0.143102066|-0.05745554|1|-0.063825076|0.223157991|0.021982565|-43.02851162|-54.6468131|14.81983413|41.34207782|51.620282|-36.84086528|9.990985411|-1.621174834|-22.76950546|0.48032488|622.5428245|-1092.936262|0.246899416|7.833334036|15.0735214|0.924279155|166.45047749999998|-736.8173055999999|0.018981866|-341.2621515|1451.248725|646.2584547|12.79687369|0.0|0.0|1.0|1.0|0.04|26.0|-7.47|3.4|128.81|1.0|1.0|0.0|1.0|5.0|32.0|-6.62|436.49|0.0|0.0|3.23|-4.9|2.09e-06|0.0009109999999999|0.0|3.39e-08|-0.08532|4.0506|-1722.1762399999998|-1722.148272|699.86|1190.62|337.93|306.09|569.53|-1721.9314420000003|0.2727|-0.15209|9.7146|-0.2374099999999999|0.02796857|-1721.99264|13.4823|5.0|8.3468|8.3468
13k_a6|0.0|1|0|1|0.0|5.351858133|0.04162037|0.051404465|10.95129637|-0.072504783|1|-0.006280295|0.08217847|-0.045794891|-0.073210645|-0.5627624379999999|0.8694295409999999|0.1373649019999999|-0.123105035|0|-0.11937574|0.212093198|0.0296987679999999|-82.8774254|-88.29427104|20.6185734|183.1261118|249.215618|-61.29890279999999|14.31458589|-2.543562101|-31.53366823|0.426031882|445.0412356000001|-1765.8854210000002|0.202868306|8.370126134|14.58291125|0.7422570490000001|140.8427117|-1225.9780560000002|0.017981419|-412.5714301|2215.299472|741.5222707|12.48372364|1.0|1.0|1.0|3.0|0.16|23.0|-8.89|4.55|115.15|1.0|0.0|0.0|1.0|7.0|33.0|-6.59|441.48|0.0|1.0|3.18|-4.77|3.26e-06|0.00144|0.0|1.29e-09|-0.04851|5112.0|-1465.862962|-1465.83213|731.25|1246.69|349.49|242.53|577.68|-1465.557346|0.0137|-0.14589|8.1639|-0.1944|0.0308324|-1465.621288|10.5079|46.0|7.3372|7.3372
