molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1s|MATS7i|SaaaC|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA5|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|Mor01p|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Brenk|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (water)|IC50|pIC50
7b_a10|0.0|0|0|0|0.0|7.535296702|2|1.186434511|-0.170920618|0.037541178|-0.060829392|2.079721225|0.011041815|-0.01808249|10.93274506|0.039221939|0|0|0.010068964|-0.0982988509999999|-0.051052176|-0.082499103|2|0.624866343|0.764865564|0.065705128|0.8200487120000001|0.586354126|-0.0590666679999999|0.5113525529999999|0.009734392|-37.45675757|5.061217187|0.07558334|-0.027444463|-19.47494818|2.6314862480000003|0.781045839|43.9185573|-14.26924098|0.446575367|0.218954161|8.771658176|5212.568172|113.8411654|-311.5991709|18.26940272|-292.2491701|459.0250226|0.0|1.0|0.0|0.0|3.9|4.34|3.03|3.04|1.0|1.0|2.0|-5.28|25.0|3.0|1.0|3.02|5.29e-06|5.25e-06|4.68|0.0|0.0|3.54e-05|6.0231|3.6426|-1450.09312|-1450.06366|562.31|205.85|400.65|0.4195399999999999|0.66228|-1450.075119|0.0899|-0.1584799999999999|5.6147|19.8|4.7033
3d_a49|0.0|0|0|0|0.0|7.535296702|1|0.406515615|-0.0960135969999999|-0.3456333889999999|-0.087308534|1.775376197|-0.00918253|-0.068390038|10.35020259|0.017871379|1|1|-0.004253844|-0.149675594|-0.075636705|-0.129666234|2|0.914407252|0.808676284|0.029549308|0.863438637|0.846953747|-0.099295364|0.464410121|0.009601398|-54.67520803|5.561916586000001|0.266928348|-0.036147237|-31.67236018|3.221917789|0.756622045|65.59130031|-20.93944137|0.486368221|0.243377955|12.87442833|6018.145364|140.9844521|-570.1024832|27.67490257|-297.31302830000004|549.3593871|0.0|1.0|1.0|3.0|3.29|0.72|4.46|1.07|0.0|1.0|4.0|-5.19|28.0|5.0|0.0|1.85|6.42e-06|3.6200000000000006e-05|2.98|0.0|0.0|0.000278|5.1844|3.8907|-1594.595995|-1594.552258|615.3|239.15|455.47|0.3523699999999999|0.67215|-1594.380348|0.0931|-0.16147|2.3278|2.34|5.6308
4c_a46|0.0|0|0|0|0.139403726|7.825245291|1|1.134637091|-0.068543882|-0.048990529|-0.111750026|0.0|0.010177371|-0.051150771|10.94298307|-0.068256579|1|1|0.010040825|-0.165951544|-0.056422062|-0.083788154|1|0.649753668|0.726862617|-0.0976963169999999|0.761921603|0.65145414|-0.063644365|0.305199509|0.013924723|-55.2981278|8.799732282999999|0.109222605|-0.029688832|-34.9456654|5.56099297|0.840753785|60.67664538|-18.76186479|0.450883931|0.159246215|13.06174141|5571.088357|100.6356847|-663.9676426|22.31552819|-430.6788754|696.2528933|0.0|1.0|1.0|0.0|4.09|5.11|5.24|3.4|0.0|1.0|5.0|-5.55|29.0|4.0|1.0|4.44|2.8e-06|5.3e-06|4.63|0.0|0.0|9.32e-06|5.4579|4.1026|-1245.4159619999998|-1245.392965|683.75|227.16|617.56|0.42391|0.6986600000000001|-1245.114575|0.2083|-0.17085|5.4491|2008.0|5.6972
1a_a5|0.0|0|0|0|0.0|6.605297921|1|1.189701889|-0.271170445|0.009305578|-0.075791863|0.0|0.005921049|-0.132197351|10.9502215|-0.004213083|0|0|0.00549829|-0.123867037|0.069867374|0.114184614|2|0.8309401009999999|0.7427901179999999|-0.008431181|0.794139321|0.808272639|-0.071887159|0.3602068089999999|0.008036994|-38.07869556|4.047117885|0.166361767|-0.027665419|-19.17495143|2.037971304|0.7256546770000001|46.38422909|-13.93123008|0.455258786|0.274345323|11.38004491|4005.068642|138.1496441|-287.62427139999994|19.19815378|-227.2618539|403.543273|1.0|1.0|1.0|1.0|3.54|3.08|1.42|2.09|0.0|1.0|3.0|-2.6|23.0|4.0|1.0|1.75|0.00253|0.000365|2.17|0.0|0.0|2.13e-05|4.6707|2.8332|-951.1394906|-951.110826|531.02|265.45|386.8|0.44868|0.54123|-951.178584|0.0126|-0.12226|6.7017|107.0|6.9706
12bf_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297043948|-0.024689509|-0.119979424|0.140577067|0.0|-0.006877664|-0.096665166|10.96022305|-0.0206090089999999|1|1|-0.004358975|0.359635716|-0.098027247|-0.250781298|1|0.653741315|0.836170906|-0.033696875|0.892249657|0.632625562|-0.090461753|0.356652646|0.0217611939999999|-71.01192632|14.01562806|0.320859336|-0.037486972|-45.73631152|9.026978489|0.7054709690000001|86.28460578|-24.14405495|0.474826911|0.294529031|14.37031118|6271.550446|189.6959033|-777.5172959|34.22402339|-264.6734075|593.6088758|0.0|1.0|0.0|2.0|4.72|3.55|3.0|2.78|0.0|1.0|5.0|-3.99|31.0|6.0|1.0|2.44|0.000102|4.81e-05|2.88|0.0|0.0|3.17e-05|5.2319|3874.0|-1431.413697|-1431.380702|670.85|236.98|517.66|0.40663|0.69292|-1431.187555|0.4006|-0.15677|7.5932|6.0|8.2218
9_a4|0.0|0|0|0|0.0|7.535296702|1|1.300485838|-0.211556011|0.016639331|-0.019160308|2.137757657|0.010709527|-0.091393763|10.92992723|-0.0454860859999999|1|1|0.009731833|-0.030976753|-0.0475186259999999|-0.076824065|2|0.625717993|0.801082857|-0.072130166|0.861113198|0.58669472|-0.052625548|0.472497372|0.009037784|-37.85762102|4.918284148|0.062897208|-0.025885299|-20.60179129|2.676487872|0.792890434|43.71760622|-14.08655666|0.43745176|0.207109566|10.21134541|5387.230364999999|112.7072422|-329.6286606|17.76608225|-318.7769026|489.7528555|0.0|1.0|1.0|0.0|3.18|5.14|5.07|3.15|0.0|1.0|2.0|-4.76|26.0|3.0|1.0|4.17|1.73e-05|7.06e-06|4.14|0.0|0.0|2.49e-06|4.7284|4.0137|-1489.554198|-1489.533032|586.24|262.21|430.12|0.5182100000000001|0.6464|-1489.36688|0.0584|-0.16948|5.4739|48.0|7.3188
47j_a18|0.0|0|0|0|0.0|7.03438793|1|1.251176464|0.070097424|-0.068902246|-0.048528478|0.0|0.00031105|-0.006923502|10.94702285|0.0033281|0|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|0|0.783538352|0.7444236670000001|0.005740124|0.77844379|0.757001264|-0.073041469|0.476575952|0.015967126|-73.69868165|12.42035127|0.19348155|-0.033837212|-57.32800549|9.661420661|0.764425062|86.31641604|-26.32095773|0.481373558|0.235574938|18.50538303|7316.123159000001|183.246715|-1433.2001369999998|34.43235841|-411.3767328|1081.726154|1.0|1.0|1.0|3.0|4.54|2.43|2.82|2.63|2.0|1.0|11.0|-5.83|37.0|4.0|0.0|2.39|1.49e-06|7.32e-06|4.07|1.0|0.0|8.159999999999999e-07|3.1054|3.1054|-1625.445572|-1625.413107|839.37|399.25|776.31|0.6983600000000001|0.6983600000000001|-1624.9784550000002|0.5439|-0.1285|5.2118|35.0|7.4559
3h_a32|0.0|1|1|1|0.0|7.765993078999999|0|0.609420752|0.01077056|-0.008243901|0.014517903|2.243113495|0.002101838|-0.003152613|10.31100268|-0.111111111|3|3|0.003284804|0.025035542|-0.071193103|-0.122769653|0|0.84279263|0.7926338540000001|-0.2|0.834881529|0.8030743229999999|-0.07183387|0.30907784|0.0111539339999999|-55.27575363|6.98327435|0.12119737|-0.027590124|-34.60714056|4.372100625|0.7734940029999999|62.63332945|-17.27367301|0.4089962629999999|0.226505997|13.71739929|5187.525619|141.8112711|-519.1071084|22.33200639|-342.4592076|593.0848817000001|1.0|1.0|1.0|1.0|3.65|8.11|6.24|2.64|0.0|1.0|7.0|-8.23|26.0|3.0|0.0|5.4|5.8700000000000014e-09|7.140000000000001e-07|6.12|0.0|0.0|1.29e-06|3.5552|3.5552|-1790.6908030000002|-1790.663897|676.22|348.74|578.86|0.70257|0.70257|-1790.440663|0.2926|-0.1474099999999999|5.8749|7.0|8.1549
12l_a30|0.0|0|0|0|-4.712037416|7.412764017000001|2|0.60498366|0.157020295|-0.274237737|-0.102468864|0.0|-0.00695299|0.154540315|10.31162828|-0.02588969|1|1|-0.004395528|-0.300262845|-0.077457998|-0.226973911|1|0.613786308|0.830875659|-0.0395239879999999|0.883029843|0.593245722|-0.0905026719999999|0.37422435|0.0154211289999999|-76.82494797|10.78883933|0.165720595|-0.045581702|-53.74781658|7.548024079|0.8218150790000001|88.64610824|-31.88960104|0.462727396|0.178184921|17.23248653|7576.362669|124.6606826|-1182.451965|38.8038646|-450.2927313999999|696.6414817000001|0.0|1.0|0.0|1.0|4.72|4.43|4.78|2.82|0.0|1.0|7.0|-6.7|34.0|8.0|0.0|3.42|1.99e-07|1.2e-06|5.05|0.0|0.0|3.19e-05|5.0454|3.5245|-1988.033039|-1987.998976|729.17|245.74|574.72|0.39486|0.68488|-1987.782294|0.1574|-0.14944|2.9851|61.0|7.2154
13d_a5 (GW788388)|0.0|1|0|0|0.0|6.605297921|1|1.236844097|-0.0959854909999999|-0.009710199|-0.092509033|0.0|0.002956745|-0.086484275|10.94530363|0.024793388|1|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|2|0.7333482170000001|0.78479342|0.047169811|0.834800344|0.71006207|-0.086824482|0.54169129|0.014571846|-55.87383979|9.637686167|0.2258962769999999|-0.0291837579999999|-36.95444874|6.374277851|0.669182121|70.45205183|-19.30187193|0.488398052|0.330817879|15.788837|6122.792779|218.7999323|-702.1345259999999|28.84397435|-223.7910275|723.0631751|1.0|1.0|1.0|2.0|3.21|4.56|4.11|1.37|0.0|1.0|6.0|-4.35|32.0|5.0|0.0|3.11|4.429999999999999e-05|4.5e-05|2.75|0.0|0.0|6.16e-07|4.6091|4.1706|-1390.589662|-1390.548362|707.09|269.0|532.01|0.42515|0.48848|-1390.294368|0.1549|-0.17299|3355.0|18.0|7.7447
4a_a46|0.0|0|0|0|0.210988875|7.825245291|1|1.13463711|-0.214093513|-0.008364558|-0.137420119|0.0|0.012632881|-0.11172225|10.96352058|-0.0466186959999999|1|1|0.0120924389999999|-0.216904465|-0.082000707|-0.129430244|2|0.679741138|0.764741337|-0.06611606|0.8075680409999999|0.683616517|-0.05488948|0.264863483|0.00935578|-35.24319509|4.858713991|0.076041983|-0.022129285|-18.30276019|2.523263761|0.742626378|41.15334508|-11.49234623|0.4289963579999999|0.2573736219999999|9.831485239|4481.754309|133.66119809999998|-274.5414028|15.47527339|-252.0050978|480.9500663|1.0|1.0|1.0|0.0|3.76|4.18|4.46|2.35|0.0|1.0|2.0|-3.93|24.0|3.0|1.0|3.43|0.000117|4.89e-05|3.34|0.0|0.0|4.86e-05|4.5454|4.5454|-994.237445|-994.2146342|560.87|272.77|467.4|0.6893600000000001|0.6893600000000001|-994.028172|0.1694|-0.19067|3.7138|181.0|6.7423
5f_a40|0.0|0|0|0|0.0|8.149890544|0|0.60491326|-0.004886759|-0.0468504759999999|-0.085493191|0.769837491|0.000663516|0.166865076|10.31198329|0.062183277|2|2|0.000706205|-0.155235986|0.100535344|0.18254908|0|0.7039183109999999|0.811339477|0.095322868|875.0|0.680674762|-0.113521559|0.0528268609999999|0.020236763|-50.68028366|9.349692674|0.258528569|-0.041135239|-23.41506245|4.319700326|0.814393685|57.61052946|-19.00510637|0.484099946|0.185606315|11.20493646|3963.475837|85.75294257|-280.9807494|23.33651|-290.5093357|269.0442248|0.0|1.0|1.0|1.0|3.08|2.94|2.68|1.29|2.0|3.0|3.0|-3.97|20.0|3.0|0.0|2.23|0.000108|0.000491|2.2|0.0|0.0|0.0587|3.8036|3.0611|-1232.983157|-1232.959261|487.57|325.97|361.03|0.56507|0.69727|-1232.851443|0.0415|-0.13057|7.6183|112.0|6.9508
12be_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297042758|-0.148313814|-0.0419484829999999|0.118420241|0.0|0.000482522|-0.08981965|10.95957887|0.00430921|1|1|0.002872872|0.19405344|-0.176729938|-0.289604649|1|0.884226781|0.812921349|0.00734728|0.858971809|0.8350231859999999|-0.0780531429999999|0.330453338|0.033763464|-75.59805505|23.42501577|0.201984123|-0.031937334|-52.44976141|16.25222352|0.5660743979999999|99.62604537|-22.15805062|0.4564615729999999|0.433925602|16.14074295|6592.168374|301.05661160000005|-891.645944|39.14335412|-91.68453892|766.4854363|0.0|1.0|1.0|2.0|4.96|2.83|1.9|1.42|0.0|1.0|7.0|-4.11|33.0|6.0|0.0|1.75|7.75e-05|7.13e-05|2.62|1.0|0.0|7.11e-05|5.2184|3.3487|-1462.0007349999998|-1461.968283|739.48|237.59|594.44|0.40844|0.70465|-1461.68274|0.0018|-0.13781|10.3044|44.0|7.3565
17b_a25|0.0|0|0|0|0.0|6.842683282|0|1.3732004619999998|0.001256821|-0.002108117|-0.026412432|1.968416259|0.005120507|-0.100018134|10.93106294|0.016982601|1|1|0.005244553|-0.044260194|-0.044156525|-0.073994564|2|0.653180996|0.780221059|0.029728702|0.838260077|0.636746066|-0.068207754|0.410780725|0.015879547|-60.19950116|12.04068508|0.1178296009999999|-0.029249891|-45.64634114|9.129863339|0.724866184|73.52844745|-22.17876359|0.476276266|0.275133816|18.52147096|6674.061446|208.6205329|-958.573164|30.59704545|-341.0100868|832.226697|1.0|1.0|1.0|1.0|3.56|4.88|5.18|2.0|0.0|0.0|7.0|-5.32|35.0|5.0|0.0|3.78|4.75e-06|8.59e-06|3.61|0.0|0.0|4.16e-08|5.4236|3961.0|-1483.873254|-1483.830524|781.08|228.6|654.18|0.31395|0.6594800000000001|-1483.563965|0.1741|-0.16408|5.2142|101.0|6.9957
14o_a23|0.0|0|1|1|-4.758526534|7.423568444|0|1.197958066|0.18835477|-0.301504331|0.135737344|0.6669152279999999|-0.002390707|-0.029012777|10.3132174|-0.049105045|2|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|2|0.598213287|0.802854174|-0.072078004|0.861597051|0.575188253|-0.072435569|0.328340215|0.018054548|-66.92857564|12.835973699999998|0.0959220569999999|-0.042454824|-47.58321438|9.125801389|0.800301554|80.64694246|-30.18347529|0.48945652|0.199698446|17.66041891|7967.617129|141.97663490000002|-1094.413931|37.71512766|-427.001863|676.4530574|0.0|0.0|1.0|1.0|3.55|3.97|6.18|3.04|1.0|1.0|7.0|-6.89|35.0|8.0|0.0|4.31|1.29e-07|1e-06|4.76|0.0|0.0|5.57e-06|3.6989|3.6989|-2042.184285|-2042.161288|729.11|335.19|582.89|0.58581|0.58581|-2041.934645|385.0|-0.1517|8.3591|3.0|8.4815
3c_a12|0.0|0|0|0|0.0|6.555356892000001|1|0.610140703|0.06235058|-0.058516436|-0.14679559|0.0|-0.003879878|-0.008931246|10.3117069|-0.056537396|1|1|-0.001825446|-0.267255164|-0.116098308|-0.211367878|1|0.923855679|0.826033688|-0.10295082|0.888353608|0.859899236|-0.071719601|0.242114395|0.013219706|-50.25579322|6.688634392000001|0.156144506|-0.033980537|-25.42738988|3.384177297|0.7055242159999999|61.16334136|-17.19277136|0.427357986|0.2944757839999999|10.88288188|4629.005722|148.9927848|-330.5560685|24.36878988|-207.9738085|380.2468615|1.0|0.0|1.0|1.0|3.94|4.01|2.25|1.82|0.0|1.0|3.0|-4.22|23.0|4.0|0.0|2.76|6.06e-05|9.940000000000002e-05|2.91|0.0|0.0|5.3200000000000006e-05|3.9848|3.5862|-1327.498519|-1327.471862|544.65|311.14|399.38|0.43415|0.68067|-1327.351991|0.1193|-0.14572|2.3061|0.02|7699.0
13j_a6|0.0|1|0|0|0.0|7.412764017000001|1|1.430640326|0.0353600779999999|-0.154502515|0.07522656|0.0|-0.011017781|-0.0951246069999999|10.95129557|-0.047513534|1|1|-0.007703306|0.121750719|-0.045418125|-0.073507141|1|0.8744720490000001|0.783333463|-0.079161042|0.8353837409999999|0.830577798|-0.120219472|0.205764388|0.03111288|-86.54032868|20.78979124|0.377035857|-0.046428683|-57.82670518|13.89184843|0.7841668409999999|99.85109065|-31.02389141|0.433600896|0.215833159|15.43329684|6276.316063|144.22085800000002|-1098.707398|39.56287079|-379.7635712|673.8038326000001|1.0|1.0|1.0|3.0|3.56|4.16|3.54|1.18|0.0|1.0|6.0|-5.03|32.0|5.0|0.0|2.82|9.32e-06|3.28e-05|2.95|0.0|0.0|1.36e-06|3.6504|3.5599|-1426.5532050000002|-1426.520775|712.52|339.64|555.0|0.69993|0.7045100000000001|-1426.272674|0.0259|-0.14602|10.9731|262.0|6.5817
16_a47|0.0|1|1|1|0.0|6.605297921|0|1.417579067|-0.134455235|-0.1246612469999999|-0.08282926|1.491023983|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|1|-0.004153659|-0.236994128|-0.02006804|-0.0574194159999999|2|0.591929006|0.812131575|0.081171071|0.87782381|0.57616624|-0.093207587|0.421094692|0.0186711289999999|-48.19609034|9.676588112|0.308139547|-0.034261359|-24.97833451|5.0150344780000005|0.697929921|60.36423869|-17.75645434|0.473257697|0.302070079|13.01476838|4952.972679|156.55227280000005|-349.69668310000003|25.44160067|-205.1602001|357.35851410000004|1.0|1.0|1.0|2.0|2.93|4.47|5.19|2.72|0.0|1.0|3.0|-4.34|25.0|5.0|0.0|3.52|4.56e-05|3.84e-05|3.27|0.0|0.0|2.3e-06|4.4393|4.0806|-1167.046301|-1167.0124560000002|534.69|279.29|395.28|0.59209|0.6743899999999999|-1166.901251|0.0909|-0.16851|3.8601|1.0|9.0
15_a31|0.0|1|0|0|0.0|7.765993078999999|1|0.610137926|0.1893807519999999|-0.134784483|-0.0302581979999999|0.0|-0.011797858|-0.070065105|10.31169996|-0.074455342|2|2|-0.007631228|-0.052339921|-0.157560864|-0.272545088|0|0.8314086070000001|0.8022000659999999|-0.116356616|0.8582665429999999|0.782925607|-0.116196194|0.287991212|0.038524836|-70.00513464|20.47825449|0.4328912239999999|-0.041588706|-37.21191643|10.88541717|0.641533577|88.05886218|-22.10688462|0.466164359|0.358466423|11.51842782|5087.628096|190.5463457|-446.5429972|34.45943505|-150.46712390000002|363.593507|1.0|1.0|1.0|2.0|3.31|4.12|3.0|0.41|0.0|2.0|4.0|-4.28|24.0|5.0|0.0|2.27|5.27e-05|0.000272|2.18|0.0|0.0|0.000749|4569.0|4569.0|-1460.900291|-1460.861851|556.68|271.36|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|348.0|-0.15202|7.5831|1.1|5.9586
12b_a50|0.0|0|1|1|0.0|7.927685046000001|1|1.397986833|-0.19841119|-0.0016330379999999|-0.08032584|2.112397566|0.01164808|-0.101728189|10.94501743|-0.115659308|2|2|0.011790103|-0.139522815|-0.168032508|-0.291865836|1|0.699597776|0.804535572|-0.189976035|0.8718949979999999|0.660148928|-0.045602469|0.24516882|0.0214891|-33.25880166|10.80329197|0.074083915|-0.0237482779999999|-16.72031641|5.43117764|0.5731907470000001|47.12729492|-11.93905701|0.430791247|0.4268092529999999|10.05480253|4672.843578|214.5713436|-234.0844297|20.82911679|-73.59089223|388.171611|1.0|1.0|1.0|0.0|3.31|2.59|3.42|2.02|0.0|2.0|2.0|-3.16|24.0|3.0|1.0|2.59|0.000685|0.000144|2.5|0.0|0.0|0.00101|4.7089|3.9305|-1006.664619|-1006.641541|539.15|263.3|401.64|0.6016199999999999|0.6581|-1006.501585|0.0777|-0.16451|5.6617|4.74|5.3242
4_a18 (SD-208)|0.0|0|0|0|0.0|0.0|2|1.304335262|0.055002235|-0.113324634|-0.020226647|0.0|-0.018723101|-0.009648044|10.95382003|-0.056245435|0|0|-0.015153358|-0.047745689|-0.15379315|-0.3630339729999999|1|0.773173718|0.83508768|-0.098971722|0.904723479|0.721664823|-0.077885485|0.115284206|0.0211761979999999|-51.27494074|10.90456851|0.22090326|-0.034985357|-26.40375252|5.615248385|0.602029021|69.63488061|-18.01551972|0.454067432|0.397970979|11.42979655|5348.394288|204.9329964|-343.2487827|29.9246699|-105.0785813|363.2306414|1.0|1.0|1.0|1.0|2.77|3.54|4.44|2.02|0.0|1.0|3.0|-4.29|25.0|6.0|0.0|3.11|5.12e-05|4.14e-05|3.02|0.0|0.0|2.49e-06|5.1755|3.2777|-1542.296276|-1542.276332|537.47|239.56|396.17|0.4646|0.69028|-1542.15786|0.2316|-0.13588|5.2085|0.08|7.0969
4g_a49|0.0|0|0|0|0.0|8.228176896|2|1.343847279|-0.087219006|-0.008414823|-0.085731041|3.4246879480000003|0.007953069|0.003456679|10.92777048|0.08591712|2|2|0.007845545|-0.146265064|-0.038698906|-0.066023903|4|0.651833607|0.7559263270000001|0.144740607|0.81242269|0.626581708|-0.061465364|0.736530693|0.018944337|-66.44036383|18.87757641|0.139812173|-0.0250032489999999|-66.20622488|18.81105094|0.6273572239999999|90.11923831|-24.91513644|0.48934952|0.372642776|18.19125978|11516.07629|371.3295653|-1986.186746|39.71443299|-253.8168226|1714.878736|0.0|1.0|0.0|1.0|4.83|6.09|7.56|2.87|0.0|0.0|7.0|-7.47|51.0|7.0|0.0|5.23|3.3700000000000004e-08|3.72e-08|5.28|0.0|1.0|1.4199999999999998e-11|4.3116|3.6269|-2147.721319|-2147.66293|985.89|287.56|662.84|0.33449|0.69238|-2147.217543|0.0265|-0.15087|4.5147|106.0|6.9747
1j_a5|0.0|1|0|0|0.0|6.605297921|0|1.427567371|-0.2031633169999999|-0.010620031|-0.115553003|0.0|0.00683534|-0.07622096|10.9487794|-0.032333695|1|1|0.006957291|-0.190920568|-0.010807075|-0.0178558139999999|2|0.74740095|0.7862755770000001|-0.0614852279999999|0.848473695|0.717355058|-0.073803258|0.35883584|0.019690225|-40.01980349|10.57633738|0.152836128|-0.027258236|-21.49609451|5.680936139|0.616489567|54.3827755|-14.64139152|0.469085779|0.383510433|13.80288876|4618.562904|205.997426|-322.4414176|23.74961767|-125.1415813|422.96706330000006|1.0|1.0|1.0|1.0|2.76|4.5|4.21|1.57|0.0|1.0|4.0|-4.03|25.0|4.0|1.0|3.19|9.27e-05|6.29e-05|3.03|0.0|0.0|2.36e-06|4.4331|4.1205|-1065.849941|-1065.817476|572.47|279.68|445.81|0.66182|0.6449|-1065.671975|0.1644|-0.16813|3.0364|24.0|7.6198
12g_a30|0.0|0|0|0|0.0|7.412764017000001|2|0.6049842529999999|0.096186205|0.024086432|-0.037395048|0.0|0.001371944|0.007330206|10.31162838|-0.049719762|1|1|0.0026474159999999|-0.067792064|-0.084317059|-0.152855196|1|0.817497287|0.826316772|-0.0885760969999999|0.886776351|0.770326886|-0.086195758|0.487608738|0.027436565|-70.11305057|18.59520651|0.216337219|-0.040568357|-47.51931027|12.60295167|0.7743107290000001|83.29752441|-27.49531395|0.459011202|0.225689271|16.07139949|6688.137428|152.961516|-950.3862054|35.50940589|-371.8296813|683.7405759|0.0|1.0|0.0|1.0|4.67|3.4|2.48|2.06|1.0|1.0|6.0|-6.0|32.0|6.0|0.0|2.36|1.01e-06|9.71e-06|3.89|0.0|0.0|0.000165|5.0703|3.5592|-1743.214798|-1743.174676|717.55|244.53|577.31|0.26238|0.68366|-1742.965961|0.1613|-0.15077|5.3027|9.0|8.0334
13_a15|0.0|0|0|0|0.0|0.0|1|1.4356889940000002|-0.139434143|-0.031457366|-0.006938727|0.0|0.001806571|-0.031047852|10.95980212|0.005149745|0|0|0.003766915|-0.010882979|-0.173728081|-0.272482143|2|0.843715005|0.729838386|0.009456191|0.7784213259999999|0.796300317|-0.068526782|0.708462114|0.016196467|-61.86632281|10.21906987|0.114512421|-0.033811561|-39.03420883|6.447664726|0.755283433|72.41636305|-21.33321476|0.482317225|0.244716567|10.07307988|7196.400881999999|154.4025434|-780.6841766|28.24531009|-322.1392954|830.7967967000001|1.0|0.0|0.0|1.0|4.13|4.33|6.69|2.52|0.0|1.0|6.0|-6.32|34.0|4.0|0.0|4.61|4.77e-07|7.970000000000001e-07|5.32|0.0|0.0|5.7e-07|3942.0|2.5721|-1450.756042|-1450.727602|674.36|314.52|549.33|0.63827|0.70626|-1450.399387|0.0003|-0.11283|6.0429|6.0|8.2218
9g_a40|0.0|0|0|0|0.0|7.515889085|0|0.604992427|-0.058811055|-0.0220464379999999|0.07954859|0.895670535|0.011921308|0.139758613|10.31197177|-0.145879501|2|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|0|0.694156166|0.764275277|-0.242405063|0.821935848|0.665414608|-0.063539055|0.002717414|0.021367335|-41.63731423|11.25704374|0.09545843|-0.031197254|-21.93596333|5.930596229|0.740240206|51.16627179|-16.43578193|0.476386801|0.259759794|15.62271835|4435.743087|136.8503571|-329.0394499|22.20330888|-253.1335385|384.6422631|1.0|1.0|1.0|1.0|2.8|2.91|2.93|0.64|0.0|1.0|3.0|-2.49|23.0|4.0|1.0|1.93|0.00323|0.0008179999999999|1.37|0.0|0.0|0.000113|3.0778|3.0778|-1332.487689|-1332.476347|559.04|402.84|469.6|0.70233|0.70233|-1332.31775|0.3563|-0.12765|5063.0|3548.0|5.45
12al_a36|0.0|1|0|0|0.0|7.412764017000001|2|1.297043737|-0.06777947|-0.04314418|0.1030147719999999|0.0|0.00127667|-0.074215038|10.96020817|-0.031635802|1|1|0.003077071|0.172830414|-0.1430106119999999|-0.239932418|1|0.8913597320000001|0.8344566859999999|-0.055405405|0.885733922|0.84179881|-0.077842923|0.2689491989999999|0.026927826|-69.69632923|17.71943397|0.198820783|-0.035305316|-45.86257662|11.65999569|0.671084645|86.77628559|-23.23210974|0.456856406|0.328915355|16.15533063|6049.668466|216.4375922|-825.5263792000001|34.61874732|-225.1591357|679.7230552999999|0.0|1.0|0.0|2.0|4.81|2.77|1.89|1.72|0.0|1.0|6.0|-3.95|31.0|5.0|0.0|1.81|0.000113|8.499999999999999e-05|2.65|1.0|0.0|8.340000000000001e-05|3878.0|3.5511|-1347.479819|-1347.445127|702.95|319.71|554.23|0.6945399999999999|0.70417|-1347.196501|0.0095|-0.14558|8.1781|48.0|7.3188
