molecula|SddssS|NaaNH|SaaNH|SssssC|NaasN|SRW09|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC7i|MATS1i|AATSC1i|n6aHRing|BIC2|MATS8s|SIC2|RASA|FNSA5|PBF|FPSA3|PNSA3|TPSA_x|FNSA4|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomShapeIndex|GRAV|PPSA1|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Gibbs Free Energy|pIC50
15b_a50|0.0|0|0.0|0.0|2|7.934155233999999|4.112770601|-0.144363623|-0.0045393|-0.05484142|1|0.032843915|-0.103807905|2.018777006|-0.22696498|0.004641091|-0.06083723|10.94501702|-0.17223348|-0.131737048|-0.2185722769999999|1|0.8259784720000001|0.000882622|0.8833003970000001|0.8209134840000001|-0.080700307|0.447220762|0.020083792|-47.20879251|102.3838797|-0.028069672|0.0|0.639017342|-26.98929785|60.03646705|-16.04745006|0.478989976|2441.264256|469.3167805|-738.1827030000001|0.3609826579999999|0.919348867|5205.2135960000005|206.3740238|-158.95261259999998|1155.184146|13.90004811|1.0|1.0|1.0|1.0|1.0|1.0|0.19|20.0|-5.72|2.71|68.76|1.0|105.46|0.0|5.0|-3.18|-6.98|0.0|1.0|2.37|0.000654|0.000249|0.0891|2.11|0.0|0.0|1.92e-06|4.0561|2.08|4.0561|-1160.4989460000002|-1160.463663|613.37|1035.3|305.67|0.1796|0.65917|-1160.275856|0.1796|-0.16737|-1160.330621|7.1024
34_a47|0.0|0|0.0|0.0|1|6.842683282|1.883479676|-0.210257395|-0.004157676|-0.064842466|3|0.03522792|-0.094313757|1.741433543|-0.191253079|0.003530307|-0.043634386|10.98214103|-0.208989427|-0.1430639269999999|-0.317014709|3|0.833786184|0.046668352|0.89234354|0.8260556609999999|-0.090141168|0.437215023|0.019723558|-34.3104683|96.32577107|-0.029348287|0.0|0.653993216|-19.00022922|62.66739933|-16.25230464|0.45489212|2371.236125|457.4477611|-698.8490993|0.346006784|0.834499257|5105.274301|191.6093987|-170.55473480000003|1068.587688|12.74960652|1.0|1.0|1.0|1.0|1.0|1.0|0.16|21.0|-7.47|3.34|68.52|0.0|99.09|0.0|4.0|-3.57|-6.66|0.0|1.0|3.02|0.000267|0.000125|0.0436|2.49|0.0|0.0|3.36e-08|4.2077|2.41|3.8892|-1162.4815230000002|-1162.450678|585.79|980.02|318.79|0.2309|0.69314|-1162.283641|0.1718|-0.16086|-1162.33788|8.7
18_a34|0.0|0|0.0|0.0|1|7.423568444|1.801574074|-0.063113846|-0.014733513|-0.101546926|1|0.040527066|-0.100548575|0.0|-0.677741618|-0.001615187|-0.141332289|10.9595763|-0.155197864|-0.3102088839999999|-0.478810922|1|0.805756513|0.0468829359999999|0.8584852479999999|0.68981472|-0.129784908|0.295523326|0.040845819|-49.86847383|171.24705480000003|-0.0422555509999999|54.26737825|0.695849945|-27.53138148|86.77082535|-23.32844015|0.441058733|2424.18137|380.8328339|-1003.122927|0.304150055|0.789096743|5296.289007|167.9151283|-216.2496321|1441.579371|15.11918774|1.0|1.0|1.0|0.0|1.0|0.0|0.21|17.0|-5.65|3.13|75.47|1.0|93.91|0.0|5.0|-4.32|-6.26|0.0|1.0|2.89|4.77e-05|7.829999999999999e-05|0.0275|3.07|0.0|0.0|2.22e-06|4.4335|5.07|4.1234|-1199.288654|-1199.259634|592.04|991.93|300.68|0.3525|0.60488|-1199.101028|0.0303|-0.17549|-1199.158044|5.6144
11_a4|0.0|0|0.0|0.0|1|7.535296702|2.159635561|-0.20567828|-0.001098364|0.032861655|2|0.03617284|-0.017835936|2.216390726|-0.056016567|0.011277653|-0.073554945|10.33765061|-0.030003079|-0.0278843589999999|-0.046906237|2|0.820318166|-0.163623353|0.875868891|0.930113409|-0.06530408|0.4523305489999999|0.009336075|-31.35942689|40.38918044|-0.023620625|59.55648883|0.7560913159999999|-18.12338426|44.63993001|-13.65094004|0.480360734|2452.527871|537.5354202000001|-641.5941818|0.243908684|0.924411925|5425.1341090000005|140.96082869999998|-296.0029432|848.5670554999999|6.89909579|1.0|1.0|1.0|1.0|1.0|0.0|0.23|21.0|-8.05|4.97|68.9|2.0|111.64|0.0|4.0|-5.14|-5.74|0.0|0.0|4.16|7.27e-06|1.06e-05|0.00395|3.99|0.0|0.0|8.89e-09|4907.0|3.2|3.78|-1467.463842|-1467.440475|630.04|1071.03|328.0|151.0|0.65942|-1467.20045|0.0403|-0.15885|-1467.255521|6.9586
17c_a50|0.0|0|0.0|0.0|2|7.934155233999999|4.349159921|-0.212075666|-0.002676029|0.024219848|2|0.031870748|0.021572081|2.193763306|-0.1766179239999999|0.01130519|-0.144763835|10.94500663|0.034485992|-0.233451925|-0.373205592|1|0.774994313|-0.139943634|0.816442883|0.89719894|-0.073693343|0.446454378|0.021675174|-35.70979598|70.72462009999998|-0.021745577|94.15397246|0.569750429|-24.567468100000003|66.7258111|-14.96042594|0.49503436|2951.495914|617.2509739|-912.5859825|0.430249571|0.98033276|6438.380804|296.00120400000003|-95.97318605|1601.729346|16.02658985|0.0|1.0|1.0|1.0|1.0|0.0|0.35|20.0|-6.79|3.59|61.0|1.0|134.28|0.0|6.0|-3.8|-6.96|0.0|1.0|3.1|0.000158|3.75e-05|0.0165|2.86|0.0|0.0|1.6100000000000005e-07|4.2397|2.74|4.0432|-1411.187392|-1411.157813|746.5|1289.05|306.65|0.1814|0.66213|-1410.838844|0.1801|-0.16697|-1410.902767|7.1612
5b_a50|0.0|0|0.0|0.0|2|7.927685046000001|4.190114953|-0.253064589|-0.00141071|-0.003549558|1|0.034845679|-0.052494624|2.473508677|-0.062071259|0.012641727|-0.137595558|10.9325725|-0.0873662269999999|-0.1052449509999999|-0.175158017|1|0.791163321|0.019856551|0.855527513|0.958606481|-0.061164973|0.271653991|0.012204641|-20.90908698|21.02890062|-0.02140774|60.5565203|0.5887490470000001|-10.62231784|42.76068675|-10.87564575|0.4462435279999999|2183.545404|486.9950914|-435.0258302|0.411250953|0.8058479690000001|4577.809819|208.925351|-90.17329003|738.8985723999999|11.68741316|1.0|1.0|0.0|1.0|1.0|0.0|0.1|20.0|-5.86|3.15|35.64|0.0|96.89|0.0|2.0|-3.48|-6.03|0.0|1.0|3.11|0.000335|6.47e-05|0.0202|3.06|0.0|0.0|1.37e-06|5.6332|2.81|4.0222|-990.6114185|-990.5849031|547.35|922.49|308.25|0.2749|0.66968|-990.43875|0.1094|-0.16683|-990.487545|4.9126
8g_a8|0.0|1|3.073183107|0.0|1|7.535296702|1.298078704|-0.000475415|-0.014340328|-0.222784884|0|0.0438779959999999|0.000966222|0.0|-0.731356723|-0.009140059|-0.025002199|10.94318883|0.001970629|0.0794962979999999|0.162134281|0|0.734188081|0.121495775|0.790058057|0.533935495|-0.129695841|0.298992226|0.031118325|-83.78686741|285.5736014|-0.052430233|67.54104396|0.8330608209999999|-51.33906829|90.27531534|-32.12579035|0.479218966|2889.141422|327.1604688|-1509.912147|0.166939179|0.920192814|6581.432140999999|102.2893227|-408.1554248|1812.487286|10.80625499|0.0|0.0|1.0|1.0|0.0|2.0|0.04|23.0|-7.4|4.11|99.34|2.0|111.38|0.0|4.0|-5.3|-6.34|0.0|0.0|3.5|5.01e-06|1.16e-05|0.00483|3.53|0.0|0.0|4.01e-08|3.7495|7.17|3.7495|-1450.9549470000002|-1450.913472|635.27|1083.78|330.67|0.3904|0.69221|-1450.728709|0.3904|-0.15542|-1450.787398|5.3768
13_a15|0.0|0|0.0|0.0|0|0.0|0.0|-0.139434143|-0.006348913|-0.031457366|3|0.029206349|-0.006938727|0.0|-0.393632585|0.001806571|-0.031047852|10.95980212|-0.010882979|-0.173728081|-0.272482143|2|0.729838386|0.008210506|0.7784213259999999|0.8854875790000001|-0.098053528|0.708462114|0.016196467|-43.2365883|72.25096855|-0.033811561|0.0|0.755283433|-27.279882500000003|72.41636305|-21.33321476|0.482317225|3028.485145|558.6934137000001|-1237.326456|0.244716567|0.931684902|7196.400881999999|154.4025434|-322.1392954|1638.227985|10.55004024|1.0|1.0|1.0|0.0|0.0|1.0|0.07|24.0|-8.9|4.33|59.51|2.0|138.24|0.0|6.0|-6.32|-5.26|1.0|0.0|4.61|4.77e-07|7.970000000000001e-07|0.000357|5.32|0.0|0.0|1.27e-09|3942.0|5.04|2.5721|-1450.756042|-1450.727602|674.36|1231.11|482.03|208.0|0.70626|-1450.399387|0.0003|-0.11283|-1450.462642|8.2218
9_a3|0.0|0|0.0|0.0|0|6.823286122000001|0.0|0.187952252|-0.007847313|-0.100592457|1|0.034166667|-0.126542538|2.4071976040000003|-0.298197887|-0.004918099|0.065373003|10.31162238|-0.216450234|0.083014843|0.141996379|1|0.6729843740000001|-0.260349706|0.7327715159999999|0.84649775|-0.083555008|0.506753484|0.007377805|-44.74600478|72.17854599|-0.038196575|72.50764604|0.886859678|-21.04009269|43.50933802|-17.96047462|0.413418346|2017.0704920000005|398.0331029|-628.6166118|0.1131403219999999|0.704792493|4430.929894|53.19989715|-363.8118546|708.8118076000001|4.220799781|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-7.26|4.9|80.04|1.0|92.69|0.0|2.0|-5.53|-5.21|0.0|0.0|3.7|2.96e-06|1.25e-05|0.00379|4.14|0.0|0.0|5.5e-08|5.8185|3.28|3.7356|-1256.087705|-1256.0634710000002|512.44|857.36|331.9|0.2069|0.6724600000000001|-1255.9558029999998|0.1127|-0.15834|-1256.002529|4.96
12j_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.0|0.04148877|-0.006336585|-0.033312179|2|0.043848238|-0.02473642|0.0|-0.354848778|0.005613018|0.0074730759999999|10.31162861|-0.0431311459999999|-0.053644471|-0.09353607|1|0.795446883|0.0060012969999999|0.846470093|0.842199041|-0.094132698|0.328405591|0.015613498|-47.76354083|101.9784021|-0.036204884|0.0|0.8134611009999999|-30.8670468|69.55167701|-23.39729904|0.476658597|2784.7999170000003|544.2686362000001|-1216.65955|0.1865388989999999|0.91079856|6105.3402670000005|120.550211|-405.1466163|1495.657934|8.71869951|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.01|4.35|81.65|2.0|132.24|0.0|5.0|-5.66|-5.81|0.0|0.0|2.91|2.21e-06|7.05e-06|0.00291|4.23|0.0|0.0|9.75e-08|5.1971|4.14|3.4788|-1615.096172|-1615.064152|695.8|1175.75|356.4|0.2163|0.68625|-1614.831741|0.1516|-0.14772|-1614.894278|8058.0
12e_a40|0.0|0|0.0|0.0|1|7.515889085|1.6315143930000002|0.061944605|-0.015461694|-0.262526337|0|0.04020202|0.174870826|0.665270062|-0.556620974|-0.013162335|0.130516751|10.31197242|0.292184471|0.103406816|0.172778196|0|0.788800541|0.047011204|0.858770467|0.7798787840000001|-0.122830115|0.284429447|0.015096495|-71.78145688|119.4966772|-0.048387621|0.0|0.790818822|-38.96782748|78.14505956|-26.26807189|0.491465612|2391.0322170000004|423.3709264|-866.8463724999999|0.209181178|0.966435355|5478.52313|113.5576846|-315.75223450000004|1096.13776|11.46456937|1.0|0.0|1.0|0.0|0.0|2.0|0.0|20.0|-6.04|4.34|98.89|2.0|95.8|0.0|2.0|-6.53|-5.26|0.0|0.0|3.98|2.98e-07|2.27e-06|0.00086|4.72|0.0|0.0|9.14e-07|4.3236|4.66|3.0253|-2248.276958|-2248.244231|552.91|918.38|409.82|0.4494|0.70157|-2248.154966|284.0|-0.12616|-2248.206714|5.9318
47t_a18|0.0|0|0.0|0.0|0|7.03438793|0.0|0.1115820769999999|-0.0128248239999999|-0.161517185|0|0.03672956|0.018018036|0.0|-0.756664598|-0.006573438|-0.011641394|10.94702032|0.027313444|-0.068787175|-0.104274108|0|0.750103977|0.005590928|0.796935152|0.67203319|-0.103295568|0.240001773|0.014067024|-79.78154029|219.5070758|-0.040580402|78.43695402|0.804531523|-53.39751484|80.00407742|-27.16032544|0.49779009|2872.533415|449.789539|-1520.978225|0.195468477|0.991199259|6603.597038|130.8263901|-407.6438346000001|1890.514146|10.86870356|0.0|0.0|0.0|1.0|0.0|3.0|0.15|18.0|-7.51|2.6|110.56|2.0|129.21|0.0|7.0|-5.58|-6.46|0.0|0.0|2.15|2.65e-06|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|0.0|3.09e-08|3.1164|9.4|3.1164|-1470.873743|-1470.836067|703.76|1218.95|397.84|0.5502|0.6895100000000001|-1470.528808|0.5502|-0.12692|-1470.593659|6.1068
7_a1|0.0|0|0.0|0.0|1|7.860570786|2.307091837|-0.055291895|-0.010040172|0.001018628|1|0.035718954|-0.048878707|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.077833285|-0.245732751|-0.391298966|1|0.801577133|-0.048198584|0.862051935|0.710959153|-0.098295453|0.289201649|0.035937867|-40.16416679|139.2595474|-0.031040669|404.7836105|0.603382856|-19.35104936|61.72628137|-14.95535873|0.452829665|2150.215999|342.53930230000003|-568.3036318|0.396617144|0.827584457|4519.238270000001|191.0896839|-99.61948195|941.8624118|14.36764539|0.0|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-5.64|3.43|49.17|0.0|85.88|0.0|2.0|-3.16|-6.4|0.0|1.0|2.72|0.000696|0.000195|0.0595|2.48|0.0|0.0|2.29e-06|4.0504|2.76|4.0504|-1009.509475|-1009.48087|515.2|864.85|306.1|0.2961|0.69902|-1009.350293|0.2961|-0.16734|-1009.398029|6.3372
14a_a5|0.0|1|2.948727373|0.0|0|6.605297921|0.0|-0.056730193|-0.0053665219999999|-0.005002101|3|0.027375887|-0.132625457|0.0|-0.316624785|0.002956745|-0.086229994|10.9488747|-0.213526163|-0.010147323|-0.016337128|2|0.79661948|0.144729708|0.847379958|0.7909255559999999|-0.078681402|0.4398855029999999|0.0173669719999999|-54.69145586|141.38542919999998|-0.0271808479999999|55.04914434|0.629783335|-36.98479273|69.71575554|-18.38089729|0.470085022|2836.468636|534.8590069|-1010.949351|0.370216665|0.88709518|6177.303329|250.3569601|-175.53051609999997|1605.23357|16.50789498|0.0|1.0|1.0|1.0|1.0|2.0|0.2|23.0|-8.84|4.56|92.79|1.0|123.0|0.0|6.0|-4.15|-7.08|0.0|0.0|3.05|7.15e-05|6.02e-05|0.0256|2.55|0.0|0.0|1.45e-09|4.1501|4.3|4.1501|-1390.592722|-1390.546425|692.8|1195.01|298.75|0.5853|0.65789|-1390.29207|0.5853|-0.1676|-1390.352729|6.9508
12aa_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.0|-0.101407312|-0.008848121|-0.028524865|2|0.043854875|-0.014017531|0.0|-0.539735362|0.003529389|0.059360681|10.31162784|-0.023695642|-0.12254489|-0.207153446|1|0.809127478|0.024991407|0.855880335|0.8126513129999999|-0.101368383|0.418522684|0.030906491|-54.50378741|130.84205079999998|-0.033789461|0.0|0.630759573|-38.06478415|91.51563481|-23.59814969|0.4659424379999999|3115.249471|567.5458219999999|-1345.094532|0.369240427|0.872457337|6944.511023|257.8730361|-182.6418006|2132.499591|20.72118575|1.0|0.0|1.0|1.0|1.0|1.0|0.21|17.0|-6.83|3.94|100.11|2.0|140.26|0.0|7.0|-5.61|-6.39|0.0|0.0|2.52|2.47e-06|9.94e-06|0.00456|3.81|0.0|0.0|1.47e-07|5.1925|3.34|3.4642|-1804.818818|-1804.784381|748.78|1275.73|357.9|0.1667|0.68642|-1804.516348|0.1506|-0.1472099999999999|-1804.582558|8.1135
4g_a46|0.0|0|0.0|0.171759574|1|7.825245291|2.156712018|-0.153373738|-0.001702489|-0.010706405|2|0.046415344|-0.093447672|0.0|-0.088529411|0.011488768|-0.055084605|10.96333695|-0.144064904|-0.078780402|-0.121452903|2|0.74106323|-0.200628401|0.7796270059999999|0.946829733|-0.070153728|0.318162858|0.00801562|-32.64186634|30.50581108|-0.024339048|72.82863401|0.826861093|-18.72788427|44.72726697|-13.96424081|0.448462961|2242.010126|543.2323468999999|-684.2477996|0.1731389069999999|0.8131148579999999|5176.321714|99.33639766|-375.0653627|827.5244845|4.477396402|1.0|0.0|1.0|1.0|1.0|0.0|0.38|17.0|-7.8|5.19|43.6|2.0|106.55|0.0|3.0|-5.38|-5.18|0.0|1.0|4.39|4.22e-06|4.16e-06|0.00153|4.73|0.0|0.0|1.57e-08|4.4163|4.65|4.4163|-1493.154666|-1493.132001|615.33|1064.92|280.74|0.1294|0.6983199999999999|-1492.923098|0.1294|-0.18602|-1492.979142|5.5615
8g_a12|0.0|1|2.897921027|0.0|0|6.580639137|0.0|0.10205033|-0.0084227909999999|-0.029907264|2|0.038347953|-0.038463841|1.714060666|-0.40429396|0.005898773|-0.094550033|10.95472263|-0.068810076|0.068559367|0.122649613|1|0.7475224290000001|-0.04981165|0.80546986|0.8576253690000001|-0.1045061519999999|0.274352085|0.008910823|-42.39297373|78.53214058|-0.042752517|0.0|0.90166696|-23.38345638|61.99654413|-23.58177591|0.463772637|2506.427441|473.055878|-1037.59814|0.09833304|0.864880588|5327.736626|54.23932676|-443.109365|1150.7554189999998|4.352203029|0.0|1.0|1.0|1.0|1.0|2.0|0.1|21.0|-8.0|3.31|78.85|1.0|109.93|0.0|3.0|-4.38|-6.28|0.0|0.0|2.77|4.15e-05|4.61e-05|0.0163|3.06|0.0|0.0|9.98e-09|4.2057|3.68|3731.0|-1154.321531|-1154.281986|590.93|989.66|332.31|0.3786|0.55027|-1154.121362|0.1601|-0.1520099999999999|-1154.173831|5.43
19_a34|0.0|0|0.0|0.0|1|7.412764017000001|1.898101852|-0.068004837|-0.013066507|-0.169170251|1|0.044107744|-0.189862762|0.0|-0.5357267960000001|-0.00802652|-0.143343425|10.95957634|-0.29861864|-0.255220734|-0.401414514|1|0.8022000659999999|0.08178394|0.8582665429999999|0.6399024520000001|-0.1255804019999999|0.308793959|0.039589023|-56.30608209|179.6256831|-0.039656969|470.4453529|0.662289492|-28.08688512|77.38527508|-19.78189027|0.467358389|2127.363207|319.1993829|-751.7118302|0.3377105079999999|0.877434994|4496.516479|168.4584665|-161.90813300000002|1135.020017|14.74262256|0.0|1.0|0.0|1.0|1.0|1.0|0.18|17.0|-5.03|2.69|69.4|0.0|83.95|0.0|3.0|-2.73|-7.01|0.0|1.0|2.1|0.00186|0.000704|218.0|1.66|0.0|0.0|9.42e-06|4.1721|2.7|4.1721|-1046.606458|-1046.5747720000002|538.96|882.87|297.18|0.2189|0.6897300000000001|-1046.458335|0.2189|-0.1735|-1046.509891|6.0044
1f_a5|0.0|1|2.824395738|-4.398485453999999|0|6.605297921|0.0|-0.139907335|-0.00645569|-0.31059482|2|0.029105691|-0.118028278|0.0|-0.277594656|-0.0012491689999999|-0.174016111|10.94527671|-0.389011185|0.001493879|0.004923698|2|0.771487328|-0.060528915|0.834250802|0.888073448|-0.083857856|0.45528118|0.008403353|-50.98614411|62.42799372|-0.035639589|0.21377016|0.757522389|-28.43795894|57.83835135|-19.87828616|0.4670794829999999|2482.949545|495.3305784|-795.1314464|0.242477611|0.8764524309999999|5474.331675|135.2439659|-287.2706403|1049.647453|11.06591332|1.0|1.0|0.0|1.0|1.0|1.0|0.05|23.0|-8.88|5.48|54.46|2.0|95.49|0.0|4.0|-4.79|-5.73|1.0|0.0|4.23|1.6100000000000002e-05|1.0800000000000002e-05|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|4.7485|3.58|4.5758|-1288.353339|-1288.3196369999998|577.11|958.06|270.96|0.6959|0.42446|-1288.209882|0.0228|-0.18224|-1288.263745|6.6198
4k_a46|0.0|0|0.0|0.173180233|1|7.825245291|2.145043462|-0.050636784|-0.0049602|-0.088084767|1|0.0510113959999999|-0.104665424|0.0|-0.252970193|0.006550513|-0.1149361969999999|10.94631314|-0.158788415|0.008544799|0.012963356|1|0.7477594870000001|-0.003017362|0.787615341|0.8789113709999999|-0.086581945|0.260665072|0.007038271|-49.65634024|65.39662252|-0.0306644389999999|0.0|0.8732380740000001|-26.8180173|50.48291318|-16.56101615|0.417368922|2104.876032|474.67574630000007|-794.928775|0.126761926|0.7163519709999999|4685.0322320000005|68.46061366|-403.1511415|910.3230822|3.722397006000001|1.0|1.0|0.0|1.0|1.0|1.0|0.33|17.0|-6.61|4.26|50.94|1.0|100.96|0.0|2.0|-4.82|-5.46|0.0|1.0|3.79|1.5e-05|1.4800000000000002e-05|0.0049299999999999|4.05|0.0|0.0|2.48e-07|5.4228|4.52|4.4485|-1053.433249|-1053.396715|582.84|1001.96|278.71|0.2259|0.68553|-1053.196897|0.1505|-0.18542|-1053.249847|7.0969
4R4l_a46|0.0|0|0.0|0.171853072|1|7.825245291|2.155247543|-0.058870177|-0.004736212|-0.075241716|1|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.1012114369999999|0.0071939419999999|0.010799648|1|0.726535412|-0.001318857|0.762625193|0.896653672|-0.084697739|0.208818132|0.007084496|-49.12015477|56.0891211|-0.02989332|0.0|0.8782984840000001|-26.65896664|49.44228224|-16.223992300000003|0.4568839389999999|2165.83681|486.6405745|-827.4236073|0.121701516|0.8412270820000001|4923.057044|66.05102684|-410.6276419|942.0756413|3.474304058|1.0|1.0|1.0|1.0|1.0|1.0|0.36|17.0|-7.0|4.64|50.94|1.0|105.77|0.0|3.0|-5.28|-5.23|0.0|1.0|4.09|5.25e-06|7.78e-06|0.0027|4.49|0.0|0.0|9.980000000000001e-08|4.6497|4.99|4.1152|-1092.75416|-1092.728268|584.44|1038.78|301.29|0.1678|0.67823|-1092.4898449999998|0.0851|-0.17475|-1092.544322|6.8633
3l_a32|0.0|1|3.672194822|0.0|0|7.773594467000001|0.0|-0.003342759|-0.0054004|0.0043645509999999|0|0.035643275|-0.039331295|2.259257465|-0.270019992|0.0016954029999999|-0.09393062|10.31100268|-0.068876714|-0.04980249|-0.087213805|0|0.751853889|-0.136589369|0.7973741999999999|0.8855584879999999|-0.088417589|0.270668623|0.012244965|-40.30321333|66.55229892|-0.028831823|0.0|0.788236719|-23.43792428|58.10243176|-16.76685351|0.453630671|2453.759435|514.9875423000001|-771.2752615|0.211763281|0.8302637909999999|5429.531532999999|123.148785|-335.2422712|978.4817724|6.6840809960000005|1.0|0.0|1.0|1.0|1.0|1.0|0.35|19.0|-7.5|7.34|110.94|2.0|110.16|0.0|3.0|-7.6|-4.71|1.0|0.0|5.04|2.52e-08|9.7e-07|0.0003689999999999|5.51|0.0|0.0|3.16e-08|3.5319|4.21|3.5319|-1789.475625|-1789.4501510000002|629.26|1062.47|351.04|0.2876|0.70282|-1789.242839|0.2876|-0.14664|-1789.298086|7.9208
14l_a23|0.0|0|0.0|0.0|2|7.423568444|3.402752757|0.060717916|-0.005344736|-0.026530366|2|0.046283951|0.042748013|0.758109562|-0.288615723|0.01269616|-0.060692376|10.313217800000002|0.07815878|-0.074441567|-0.136106024|2|0.778602826|0.156652778|0.836852328|0.921267667|-0.078204688|0.215920645|0.018669073|-35.3275485|51.94117061|-0.0328459689999999|81.90812552|0.7896261940000001|-23.306234600000003|61.54673359|-21.66909079|0.492922575|2879.181064|607.777253|-1083.45454|0.210373806|0.972085426|6444.7098240000005|138.7874759|-382.1434717|1372.110688|9.953660282|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-7.78|3.88|105.02|2.0|125.25|0.0|5.0|-5.85|-6.1|0.0|0.0|3.78|1.43e-06|5.61e-06|0.0023899999999999|3.94|0.0|0.0|1.65e-08|3.6274|3.79|3.6274|-1669.2363289999998|-1669.224647|694.65|1185.79|341.8|0.4239|0.67242|-1668.983787|0.4239|-0.14639|-1669.04569|8.1798
12x_a30|0.0|0|0.0|0.0|0|7.412764017000001|0.0|0.044575215|-0.006008579|-0.0335688279999999|2|0.043383838|-0.0606216429999999|0.0|-0.3545061539999999|0.00604028|0.027312213|10.31162819|-0.104089964|-0.053700437|-0.0922059569999999|1|0.782514704|-0.062251445|0.829606585|0.848844277|-0.091725339|0.398925866|0.014757946|-47.48669555|99.81775209|-0.035022402|0.0|0.824674971|-31.35848986|68.52587215|-23.12752311|0.4490846539999999|2845.417984|560.5459455|-1272.013771|0.175325029|0.815160907|6359.545311|115.7782842|-428.8071293|1542.442557|7.953787804|1.0|0.0|1.0|1.0|0.0|1.0|0.21|17.0|-7.38|4.87|81.65|2.0|137.21|0.0|5.0|-6.04|-5.64|0.0|0.0|3.19|9.14e-07|3.48e-06|0.00148|4.6|0.0|0.0|4.12e-08|3.4831|4.45|3.4831|-1654.40976|-1654.3784|703.75|1211.79|355.95|0.1517|0.68589|-1654.1207|0.1517|-0.14783|-1654.183467|7.6556
12bb_a36|0.0|1|3.3296932480000003|0.0|0|7.412764017000001|0.0|-0.07834963|-0.008239316|-0.117921811|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|10.96022185|0.2463876689999999|-0.098027247|-0.250781298|1|0.836170906|0.0534307559999999|0.892249657|0.6888482109999999|-0.114330726|0.314702945|0.022069757|-58.19935506|199.7440352|-0.038872447|0.0|0.719294078|-37.36110291|88.14984373|-24.95418524|0.4808928389999999|2902.055617|442.2064275|-1247.709262|0.280705922|0.926384521|6285.088971|180.1992964|-281.5518699|1734.6302440000002|14.75518126|1.0|0.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.12|3.55|69.2|1.0|123.67|0.0|5.0|-3.99|-6.8|0.0|1.0|2.44|0.000102|4.81e-05|0.0201|2.88|0.0|0.0|7.599999999999999e-08|5.2382|3.66|3.8001|-1431.4091|-1431.374881|667.88|1120.72|326.27|0.4172|688.0|-1431.178978|0.0736|-0.15507|-1431.238418|8.0
