molecula|NaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|AATSC1are|MATS8i|n5aHRing|AATSC7i|MATS1i|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
4f_a49|0|0.0|1|7.535296702|1|1.343848013|2.066693174|0.010266272|-0.087045007|2|0.038839506|0.001532832|-0.064058097|1|-0.14414265|-0.015845165|2|0.69044503|0.7927086309999999|-0.00953448|0.114367229|0.8557769120000001|1|0.7370618040000001|-0.089955514|0.016591015|-55.88123394|-48.83888562|9.007637695|193.615884|142.7551002|-26.51573683|-30.33918719|60.18871783|-18.1726086|0.437355335|2458.261097|400.1675422|1629.651745|-9.866320682|0.2816937089999999|6.302023735|5422.650822|152.9378926|-424.2517893|25.29924744|0.020905063|-237.0468572|1087.86764|11.34983222|0.0|1.0|1.0|0.0|3.07|2.35|2.03|1.0|0.0|3.0|27.0|5.0|0.0|0.0|2.85|0.000102|0.0365|0.0|0.0|2.92e-07|0.000104|4.6249|4.07|3.7098|-1179.23587|-1179.201105|575.01|982.46|268.08|0.39584|-1179.029099|0.0579999999999999|0.03476467|-1179.080799|1.8254|0.04|7.3979
8_a20 (IN-1130)|1|0.0|0|6.842683282|0|1.400923668|0.0|0.063195236|-0.124997065|2|0.0396875|-0.006620594|-0.019554464|1|0.293415753|-0.049177437|2|0.811128636|0.760688473|-0.1221465319999999|-0.0957193819999999|0.817914963|1|0.7274271309999999|-0.097790028|0.0158089389999999|-63.72828772|-64.75689362|10.46873389|336.574332|180.4986934|-42.88223811|-42.20109173|77.31081766|-23.66117267|0.4824986429999999|2849.395895|481.70475260000006|1829.419484|-15.66851008|0.251893628|8.005662608|6291.586155|166.8048285|-814.7625241000001|31.628086|0.018957805|-328.593789|1644.660472|12.55392404|1.0|1.0|1.0|1.0|3.49|2.43|1.33|1.0|0.0|5.0|32.0|5.0|0.0|0.0|3.14|1.42e-05|0.00596|0.0|0.0|2.34e-10|9.86e-08|4.9797|4.53|3.2329|-1368.412748|-1368.372708|696.06|1192.01|248.98|0.4377|-1368.118751|0.1361|0.04004011|-1368.180121|5.4751|36.0|7.4437
4o_a46|0|0.160026534|1|7.825245291|1|1.13463699|2.138144369|-0.24479566|0.042766097|1|0.043320988|0.010870588|-0.203025042|1|-0.376106593|-0.018058762|1|0.626333846|0.7699448320000001|-0.121466731|-0.09492635|0.8176134690000001|0|0.950732618|-0.06570509|0.00972341|-35.54402423|-36.03345669|5.332434441|5.821925821000001|27.01882145|-19.76117845|-19.49276784|42.00638612|-12.01115223|0.460981009|2195.436986|521.3931342|1705.3950960000002|-6.587059484|0.248979351|5.527567399|4966.476822|136.5432529|-316.1788552|15.99310518|0.0108913189999999|-275.3254498|767.6690487000001|5.972929428|1.0|1.0|1.0|1.0|3.73|3.12|2.72|1.0|0.0|2.0|26.0|3.0|0.0|1.0|3.92|1.23e-05|0.00422|0.0|0.0|5.5e-08|1.88e-05|4.3255|3.76|4.3255|-1070.456878|-1070.428722|581.59|1022.29|286.64|0.6843|-1070.223416|0.1598|0.02815574|-1070.276387|4.8244|162.0|6.7905
9g_a40|0|0.0|1|7.515889085|0|0.604992427|1.849105962|-0.058811055|-0.0220464379999999|0|0.043730159|0.011921308|0.139758613|2|0.133954053|-0.037217966|0|0.694156166|0.764275277|-0.384131901|-0.242405063|0.821935848|1|0.90454157|-0.079033043|0.021367335|-33.47455057|-41.63731423|11.25704374|65.74631496|50.29077056|-21.93596333|-17.63553984|51.16627179|-16.43578193|0.476386801|2169.234651|476.5434822|349.4421673|-8.658932892000001|0.259759794|8.180261533|4435.743087|136.8503571|-329.0394499|22.20330888|0.018087202|-253.1335385|843.7257374|9.528957565|0.0|0.0|1.0|1.0|2.8|1.78|0.64|0.0|0.0|3.0|23.0|4.0|0.0|1.0|1.93|0.00323|977.0|0.0|0.0|3.720000000000001e-07|0.000113|3.0778|3.83|3.0778|-1332.487689|-1332.476347|559.04|923.42|402.84|0.70233|-1332.31775|0.3563|0.01134289|-1332.369643|5063.0|3548.0|5.45
5_a47|0|0.0|0|0.0|0|1.304329328|0.0|0.019688132|-0.188550227|2|0.037492877|-0.012670377|-0.002627182|0|0.0083528919999999|-0.019811664|2|0.7063295709999999|0.795032176|0.065981732|0.0743193|0.861595935|1|0.807957755|-0.1001981959999999|0.009936558|-46.33853208|-52.90420509|5.246458665|104.9032216|101.3974575|-27.93318665|-24.46654029|62.14504725|-20.34777119|0.4736061789999999|2368.870941|426.5981263000001|1349.003107|-10.74353333|0.218428796|5.861037845|5501.708422|115.3294396|-418.9977997|26.03444329|0.017501741|-297.3367046|1015.343288|9.240842159|1.0|0.0|1.0|1.0|2.67|2.79|3.26|2.0|0.0|3.0|26.0|4.0|1.0|0.0|4.29|2.25e-06|0.000824|0.0|0.0|2.07e-09|7.590000000000001e-07|3.7083|4.37|3.7083|-1569.369195|-1569.333281|561.61|951.68|334.35|0.69291|-1569.20723|0.2108|0.03591467|-1569.258939|3.8816|0.02|7.7
4b_a49|0|0.0|1|7.535296702|1|1.343847828|2.075628989|-0.109946885|-0.077626337|2|0.036555556|0.001769804|-0.033486358|1|-0.10158752|-0.0563571629999999|2|0.720824193|0.798826417|0.005818676|0.049923437|0.852400617|1|0.7581492670000001|-0.090284437|0.0241270029999999|-56.45224362|-55.5653235|14.84890147|41.97072627|148.84640819999998|-34.19753462|-34.74338731|71.2971749|-18.89220999|0.477868186|2708.998101|466.6010051|1701.832352|-11.62716177|0.354669161|7.588962922|6025.790417|218.2802175|-581.3580885|29.27523192|0.02556165|-178.8869784|1463.761596|15.73185141|1.0|1.0|1.0|1.0|3.37|3.1|1.66|1.0|0.0|6.0|30.0|6.0|0.0|0.0|2.8|0.000155|62.0|0.0|0.0|8.91e-08|3.570000000000001e-05|4.6422|3.56|3.7413|-1333.063439|-1333.026419|664.86|1121.45|267.08|0.4151899999999999|-1332.800229|0.0615|0.03702033|-1332.8586269999998|2.2306|79.0|7.1024
12av_a36|1|0.0|0|7.412764017000001|2|1.297042752|0.0|0.049150854|-0.081537769|2|0.04250591|-0.00233752|-0.021036176|1|0.1168328169999999|-0.126068378|1|0.859938421|0.8076780109999999|-0.018133027|-0.067408377|0.8571025990000001|0|0.752447733|-0.105593135|0.021666882|-57.31621925|-73.55299094|15.09249582|99.2415672|172.4374372|-51.2347934|-39.92474833|91.5101903|-24.51766365|0.491188387|3011.024457|524.1323793|2354.591519|-17.07826447|0.328083083|8.975655204|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|-239.5042702|2079.880404|17.95719936|0.0|0.0|1.0|0.0|4.96|0.0|1.49|1.0|0.0|7.0|33.0|5.0|0.0|0.0|1.47|0.000292|128.0|0.0|0.0|1.1800000000000001e-07|5.18e-05|4.8408|4.5|3.4402|-1440.988179|-1440.945099|733.21|1247.28|256.12|0.43212|-1440.67411|0.0027|0.04308001|-1440.738332|6.1075|39.0|7.4089
1i_a5|1|-4.358943904|0|6.605297921|0|1.219028472|0.0|-0.145964178|-0.31059482|2|0.0253888889999999|-0.0012491689999999|-0.174016111|1|0.059972925|0.001493879|2|0.525406088|0.780175595|-0.058385936|-0.00496377|0.8436458929999999|0|0.8876055620000001|-0.084018635|0.008291428|-50.81756452|-46.82694838|4.621144795|201.1526326|62.64191946|-26.09853285|-28.32266298|57.78921354|-19.90145306|0.4697279689999999|2482.831286|494.6981114|942.1618767|-11.09187646|0.240540403|7.314842247|5432.586961|134.0627959|-443.6750585|26.20475553|0.0196689|-289.21443910000005|1048.190221|10.96226516|1.0|0.0|1.0|1.0|2.83|2.04|2.73|2.0|0.0|4.0|27.0|6.0|1.0|0.0|4.12|1.6100000000000002e-05|0.00589|0.0|0.0|1.3300000000000002e-09|4.86e-07|4.7243|3.58|4.3799|-1288.356212|-1288.322373|569.42|957.58|262.44|0.4571199999999999|-1288.210207|0.0207|0.03383899|-1288.264271|2.8939|24.0|7.6198
7_a27|0|0.0|2|6.842683282|0|1.40247849|3.330197625|0.112935885|-0.050197188|2|0.049625|0.010291744|-0.096754293|1|-0.220626658|-0.19575909|2|0.6413629129999999|0.801251575|0.147753647|-0.08694032|0.8546689820000001|1|0.85111414|-0.084531496|0.015099075|-34.09779211|-47.44936449|8.475438874|10.66993367|83.57286704|-26.6343589|-19.13983132|55.55559276|-16.87088515|0.466714317|2334.058688|477.7488532|1497.873267|-9.469994277|0.236435287|6.446345598|5082.120742|132.7162621|-426.1497425|22.09489892|0.014441323|-295.8891961|994.2704516|8.106228264|1.0|1.0|0.0|1.0|3.24|3.41|2.88|0.0|0.0|3.0|26.0|4.0|0.0|1.0|3.14|8.66e-05|0.0299|0.0|0.0|2.43e-07|8.4e-05|4.1205|5.37|4.1205|-1122.455548|-1122.433757|606.74|1016.96|300.9|0.61278|-1122.249324|0.4179|0.02179141|-1122.304359|6.3813|1.0|9.0
1o_a5|1|0.0|0|6.605297921|0|1.427566509|0.0|-0.266637757|0.033105871|2|0.025987654|0.0057302559999999|-0.102739602|1|-0.05876042|0.038275248|2|0.670787375|0.78144982|-0.003561205|-0.016408975|0.85693939|0|0.88430372|-0.072886362|0.01325562|-42.63505279|-39.1638643|7.122612351|167.3051756|62.16682117|-21.04383087|-22.90899675|50.11479279|-15.45942012|0.470590799|2238.291862|475.1609233|833.537568|-8.306775343|0.300086449|7.522366517000001|4572.818263|161.2447749|-315.657463|22.08761368|0.020380352|-214.8381946|839.3293197999999|10.95092849|1.0|1.0|1.0|1.0|2.81|2.2|1.23|0.0|0.0|3.0|25.0|4.0|0.0|0.0|2.95|8.329999999999999e-05|0.0269|0.0|0.0|7.85e-09|2.54e-06|4.5011|2.66|4.1692|-1043.577386|-1043.536121|561.04|938.37|275.45|0.4988899999999999|-1043.422345|0.0071|0.04126499|-1043.472984|5.4919|35.0|7.4559
11e_a5|1|0.0|0|7.139660336|1|1.338814635|0.0|-0.2114441819999999|0.038643235|2|0.020943152|0.008268901|-0.16669151|1|-0.127225457|-0.0924814769999999|2|0.77509232|0.775794895|-0.048843135|-0.02059071|0.8215345|0|0.876758791|-0.0790189759999999|0.0120552589999999|-41.64560703|-52.34653881|7.986070113999999|62.84782002|81.64179149|-34.67724171|-27.58835281|63.5644542|-18.69519243|0.483563144|2721.416353|580.8135016|960.0428704|-12.38472918|0.27836484|9.387474824|5675.693973|184.4042616|-693.5448342|25.90670947|0.016933845|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|1.0|3.22|3.43|1.83|2.0|0.0|7.0|31.0|5.0|0.0|1.0|3.63|2.23e-05|0.00919|0.0|0.0|1.13e-09|4.64e-07|4.4179|2.91|4.1036|-1316.547103|-1316.512503|717.76|1220.1|280.64|0.66478|-1316.239803|0.2125|0.03460011|-1316.301553|2.8694|0.04|7.3979
13m_a6|1|0.0|0|6.842683282|0|1.429020166|0.0|0.031719435|-0.135152403|2|0.0446875|-0.0093684169999999|0.054340057|1|0.037052986|-0.068956229|2|0.870730542|0.7767360059999999|0.156982046|-0.031564227|0.832753533|1|0.715612461|-0.107644789|0.01858251|-68.97140339|-75.05944278|12.95736535|91.22689385|198.3000783|-52.33806464|-48.09294654|89.65257305|-26.40980394|0.48094941|2951.567781|498.9881336|2574.030011|-18.41524497|0.263701|8.435961541000001|6412.592679|183.8755989|-994.4232282|35.8683143|0.020928405|-329.5370141|1936.888972|14.59313027|1.0|1.0|1.0|1.0|3.59|2.18|0.81|1.0|0.0|6.0|33.0|5.0|0.0|0.0|2.67|2.27e-05|0.00987|0.0|0.0|2.1499999999999998e-10|9.35e-08|3.9127|4.27|3.3359|-1423.762467|-1423.712909|726.28|1231.54|316.88|0.66475|-1423.448957|0.1924|0.04955777|-1423.511471|6.5243|0.01|8.0
32_a47|0|0.0|1|6.842683282|1|1.216307925|1.998170616|-0.1746026239999999|0.000921003|3|0.035568182|0.001861676|-0.026022099|1|-0.0274939029999999|-0.077485193|2|0.6636125860000001|0.810444864|-0.0094137619999999|-0.078006445|0.858292442|1|0.851627782|-0.0726950079999999|0.019295804|-41.57905445|-52.38450683|13.90468487|28.55112477|106.9180086|-37.74862456|-29.9621436|68.76811937|-18.77935151|0.44289006|2808.210157|613.6886524|2255.632049|-13.53252578|0.35883878|8.656942728999999|6235.398576|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|16.38361254|1.0|0.0|1.0|1.0|3.35|3.67|3.11|2.0|0.0|5.0|31.0|5.0|0.0|0.0|3.94|1.5399999999999998e-05|0.00674|0.0|0.0|1.5e-09|6.55e-07|4.9046|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|252.79|0.48011|-1777.843462|0.2839|0.03062031|-1777.90286|6.3139|0.1|7.0
12_a4|0|0.0|1|7.535296702|1|0.295190368|2.070952433|-0.1494133309999999|-0.271149771|2|0.0381179139999999|0.005795666|-0.093414896|1|-0.055590089|-0.051501982|2|0.5687812560000001|0.8157155359999999|-0.036425699|0.04172421|0.8749408470000001|1|0.805238097|-0.074699711|0.01168879|-41.69390404|-44.33087544|6.936764267999999|15.80191019|115.5823166|-26.30835499|-24.74343259|53.59101661|-15.38009964|0.470780296|2927.48584|477.8721263000001|1962.933988|-9.127388465|0.282227427|6.223583758999999|6390.233612|167.4891205|-447.2420348|21.42753878|0.015603795|-258.476202|1049.9494|9.260141177|1.0|1.0|1.0|1.0|3.41|2.94|2.17|1.0|0.0|4.0|29.0|5.0|0.0|0.0|3.3|6.57e-05|0.0266|0.0|0.0|1.45e-08|5.85e-06|4.8592|6.12|3.8083|-1617.861623|-1617.826064|640.67|1101.33|255.16|0.63967|-1617.57796|0.0464|0.03555871|-1617.634733|10.1971|9.29|5032.0
16_a47|1|0.0|0|6.605297921|0|1.417579067|0.0|-0.134455235|-0.1246612469999999|2|0.042285714|-0.005688938|0.001426202|1|-0.236994128|-0.02006804|2|0.591929006|0.812131575|-0.113476605|0.081171071|0.87782381|1|0.691860453|-0.092995116|0.0186711289999999|-48.30620628|-48.19609034|9.676588112|63.13219447|159.6978638|-24.97833451|-25.03540372|60.36423869|-17.75645434|0.473257697|2315.178558|358.566882|833.8646097|-9.202544293|0.302070079|6.855429069|4952.972679|156.55227280000005|-349.69668310000003|25.44160067|0.0234786339999999|-205.1602001|966.7808252999998|12.16814835|1.0|0.0|1.0|1.0|2.93|1.95|2.72|0.0|0.0|3.0|25.0|5.0|0.0|0.0|3.52|4.56e-05|0.0154|0.0|0.0|6.8099999999999994e-09|2.3e-06|4.4393|2.95|4.0806|-1167.046301|-1167.0124560000002|534.69|894.43|279.29|0.59209|-1166.901251|0.0909|0.03384512|-1166.951551|3.8601|1.0|9.0
12h_a40|0|0.0|1|7.515889085|0|0.60499064|1.760542171|0.104392974|-0.107711573|0|0.041915709|-0.000134504|0.189869851|2|0.367928263|0.127299624|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|1|0.839481749|-0.091448888|0.0117142839999999|-50.45378559|-48.34705035|6.193088525|208.6717565|84.86252967|-25.56004046|-26.67382585|54.9311782|-20.51086984|0.4958138139999999|2270.834041|443.8158546|603.6697997|-10.84365353|0.155991416|7.989299324|5087.343024|82.46928995|-357.8405665|24.30173133|0.012453938|-363.7398044|801.957134|6.584127851|1.0|1.0|1.0|1.0|3.19|3.0|3.76|2.0|0.0|2.0|23.0|2.0|0.0|0.0|4.22|5.58e-07|0.0002009999999999|0.0|0.0|1.44e-07|5.2e-05|4.1508|4.14|2.6436|-2153.207198|-2153.186757|548.82|910.77|298.7|0.6503899999999999|-2153.072091|0.3693|0.02044063|-2153.123274|3.5425|823.0|6.0846
34_a47|0|0.0|1|6.842683282|0|1.40499556|1.883479676|-0.210257395|-0.064842466|3|0.03522792|0.003530307|-0.043634386|1|-0.208989427|-0.1430639269999999|3|0.62974551|0.833786184|0.046668352|0.128336294|0.89234354|1|0.8260556609999999|-0.090141168|0.019723558|-34.3104683|-49.91779281|10.92238452|31.17423189|96.32577107|-27.64315244|-19.00022922|62.66739933|-16.25230464|0.45489212|2371.236125|457.4477611|918.6458674|-9.000096143|0.346006784|7.066583143|5105.274301|191.6093987|-387.0041342|24.85087647|0.023023142|-170.55473480000003|1068.587688|12.74960652|1.0|1.0|1.0|1.0|3.19|3.0|1.75|0.0|0.0|4.0|26.0|5.0|0.0|1.0|3.02|0.000267|0.0929|0.0|0.0|3.36e-08|1.17e-05|4.2077|2.41|3.8892|-1162.4815230000002|-1162.450678|585.79|980.02|294.66|0.6602399999999999|-1162.283641|0.1718|0.03084502|-1162.33788|6.2235|2.0|8.7
25c_a34|0|0.0|1|7.412764017000001|2|1.377881974|1.958290974|0.024837617|-0.047513652|2|0.037424242|-0.002827527|-0.056443595|1|-0.250299211|-0.3609280379999999|1|0.809687672|0.80135608|0.118901861|-0.072907053|0.844690266|0|0.683231623|-0.113392997|0.043815478|-59.0359041|-75.6298008|29.22363765|183.6812574|211.2752099|-50.44285726|-39.37521522|100.6665476|-21.008278|0.4356106729999999|2884.104654|455.6954382|2439.174137|-14.01190479|0.4625715629999999|7.484891117|6306.980593|308.52165519999994|-756.6428589|39.09037289|0.037538004|-49.9273377|2110.880136|25.03674677|0.0|1.0|1.0|1.0|3.64|3.17|1.0|1.0|0.0|6.0|31.0|6.0|0.0|0.0|1.93|0.00156|659.0|0.0|0.0|1.97e-06|0.0008289999999999|4.2095|4.32|4.2095|-1426.704645|-1426.666471|704.43|1180.85|294.54|0.69247|-1426.421463|0.2239999999999999|0.03817361|-1426.48597|9.8087|1.78|5.7496
47d_a18|0|0.0|0|7.03438793|1|1.251175994|0.0|-0.017398129|-0.041876322|0|0.032916667|0.003376831|-0.07722825|0|0.104380139|-0.272202025|0|0.7640994990000001|0.7430748709999999|-0.002494715|0.027971797|0.773981237|0|0.836999127|-0.087315963|0.015270278|-52.14267013|-71.20388424|12.45251265|64.92967228|132.9229494|-58.06490563|-42.52098397|86.29525584|-23.42233034|0.481311892|3304.705347|682.5509007|1947.023498|-19.1002979|0.30185619|9.940531282|7780.945962999999|246.1558296|-1451.622641|33.54943497|0.018506261|-323.1621908|2549.757058|15.0913716|1.0|0.0|1.0|1.0|4.73|0.0|2.6|3.0|1.0|12.0|39.0|4.0|0.0|0.0|2.56|1.83e-06|0.000968|1.0|1.0|1.4800000000000003e-09|7.790000000000001e-07|3.1079|8.08|3.1079|-1704.061013|-1704.0327519999998|875.6|1544.09|398.94|0.69905|-1703.545539|0.5820000000000001|0.02826074|-1703.622959|4.2225|8.0|8.0969
16h_a32|1|0.0|0|7.765993078999999|0|0.609420754|0.0|0.217139852|-0.098975084|0|0.039958333|-0.0048042729999999|0.061727488|3|-0.1234671109999999|-0.123297852|0|0.804503712|0.832040698|-0.003188883|-0.03617945|0.881181048|1|0.7991915079999999|-0.121464999|0.02096013|-51.56009529|-77.17316899|13.31708433|70.02855767|127.5843068|-49.03221545|-32.75886858|90.15529448|-24.62973479|0.459750275|2709.44587|507.7688359|3282.554439|-15.6485794|0.2640948939999999|6.710057805|6151.056721|167.7935207|-735.4832318|33.46862873|0.020432929|-299.7661014|1573.02555|12.98212548|1.0|1.0|1.0|1.0|3.61|3.45|1.12|2.0|1.0|7.0|28.0|5.0|1.0|0.0|3.74|3.28e-07|0.000136|0.0|0.0|9.89e-08|4.09e-05|3.6182|4.54|3.6182|-1955.99895|-1955.970762|679.82|1130.4|342.67|0.70219|-1955.772465|0.2914|0.02818755|-1955.832545|4.2275|9.0|8.0655
2_a3|0|0.0|0|6.823286122000001|0|0.605017347|0.0|0.176032668|-0.09743592|2|0.034166667|-0.006049098|0.09933632|1|-0.18746945|0.017902469|2|0.899733837|0.769486995|-0.192034735|0.065162907|0.8401405609999999|1|0.750206578|-0.09392632|0.011938463|-49.07072207|-44.07280196|5.601853871|228.178656|117.2099151|-20.68016573|-23.02532673|53.05538527|-15.55510657|0.458202525|2056.399995|352.0174726|1314.679398|-7.298882022000001|0.272015731|4.88513521|4446.904467|127.637231|-248.1619888|21.36736636|0.019143348|-213.9529255|726.4904564|8.982583312000001|1.0|1.0|1.0|1.0|2.97|2.22|1.6|0.0|0.0|2.0|22.0|3.0|0.0|0.0|3.06|1.7800000000000002e-05|0.0054|0.0|0.0|1.3e-07|3.9500000000000005e-05|5.4397|1.97|3.3354|-1272.143337|-1272.114086|503.34|841.85|227.92|0.37284|-1272.001389|0.0962|0.02925101|-1272.04778|5.4999|3981.0|5.4
14b_a50|0|0.0|2|7.934155233999999|2|1.267593742|4.240438135|-0.092558007|0.0228205129999999|2|0.030219907|0.010215823|0.037777505|2|-0.106938404|-0.1786649189999999|1|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.831689551|1|0.904076348|-0.076674952|0.022423099|-33.02344264|-50.27694576|14.70317076|25.31245624|62.89861413|-32.9673668|-21.65397937|64.58491917|-16.75898192|0.445384689|2967.872393|592.81677|2984.248708|-10.98912227|0.362718946|6.3538844910000005|6737.145102|237.8403928|-659.347336|26.29763086|0.021820402|-180.03459850000002|1577.857852|14.30797341|1.0|1.0|1.0|1.0|4.64|3.64|2.32|2.0|0.0|7.0|33.0|5.0|0.0|1.0|3.6|2.51e-05|0.0111|0.0|0.0|1.3900000000000001e-07|6.12e-05|5.2834|3.05|4.0775|-1431.068494|-1431.037684|718.64|1253.87|234.67|0.55594|-1430.72987|0.1373|0.03081037|-1430.7933859999998|6.7927|6.58|5.1818
12g_a31|1|0.0|0|7.765993078999999|1|0.6101363000000001|0.0|0.0716209459999999|-0.1044685569999999|0|0.0388738739999999|-0.008464411|-0.0733026079999999|2|0.074878295|-0.0497478109999999|0|0.837044054|0.819234772|-0.076150332|-0.1386819869999999|0.8639814490000001|0|0.58271093|-0.131126805|0.030961426|-78.87508829|-80.52794936|19.01411466|152.7424573|256.26669530000004|-49.45404266|-48.43898314|95.97385383|-23.98704875|0.470244801|2514.363249|357.8560168|1859.940155|-14.73099143|0.311351131|8.098256552|5398.678971|191.2078009|-692.3565973|34.8320455|0.02515117|-231.70711040000003|1637.106139|15.44590447|1.0|1.0|1.0|1.0|3.61|2.51|0.86|1.0|0.0|7.0|27.0|5.0|0.0|0.0|2.9|1.19e-05|0.00457|0.0|0.0|3.55e-07|0.000136|3.8349|4.17|3.8349|-1578.846191|-1578.800869|664.44|1090.41|323.3|0.70068|-1578.605452|265.0|0.04532186|-1578.66792|2.4038|0.11|6.9586
4a_a49|0|0.0|1|7.535296702|1|1.343847746|2.085628989|-0.076526919|-0.074495823|2|0.036555556|-1.8100000000000003e-05|-0.053787795|1|-0.130491035|-0.037142108|2|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.856023531|1|0.7570436159999999|-0.087863033|0.017143497|-57.79201133|-53.88810275|10.51443916|313.22432680000003|149.0098632|-33.05061877|-35.44496163|68.37721704|-17.96270092|0.4716382|2675.628678|464.3095353|1647.61849|-11.01687292|0.349698461|7.934892916|5950.370212|214.47685|-561.8605190000001|27.62211044|0.023624093|-184.3656985|1408.727632|14.48911428|0.0|1.0|1.0|1.0|3.35|2.89|1.25|1.0|0.0|6.0|30.0|5.0|0.0|0.0|2.42|0.000528|211.0|0.0|0.0|4.35e-08|1.74e-05|4.7259|3.34|3.7876|-1313.19945|-1313.158118|660.19|1128.22|262.35|0.35731|-1312.924353|0.0789|0.04133192|-1312.98289|4.8706|32.0|7.4949
9s_a24|1|0.0|0|6.605297921|1|1.4275963180000002|0.0|-0.222173285|-0.00570386|4|0.023585859|0.006748865|-0.060407836|1|-0.0897306019999999|-0.204128966|3|0.799076569|0.773544454|0.030228027|0.0256742079999999|0.8327425070000001|0|0.8833498320000001|-0.063587778|0.016792118|-30.93968263|-39.48555839|10.42725806|33.24649431|72.43525688|-24.51900941|-19.21235005|61.19761205|-12.08741583|0.47085169|2747.809842|548.5261887|969.5210193|-7.505819207999999|0.554839231|9.124394347|5767.9102490000005|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|1330.4932|21.71205366|0.0|1.0|1.0|1.0|3.43|2.78|0.81|1.0|0.0|4.0|30.0|4.0|0.0|0.0|2.63|0.000434|171.0|0.0|0.0|7.73e-09|3.04e-06|3.0726|1.82|2.6707|-1271.031372|-1270.994965|654.28|1121.42|403.51|0.69475|-1270.738032|0.0839|0.03640642|-1270.796154|7.0312|32.0|7.4949
1e_a5|1|0.0|0|6.605297921|0|1.427503886|0.0|-0.260066152|-0.009075016|2|0.027873016|0.008031558|-0.1197834419999999|1|-0.133677441|0.034752304|2|0.71274658|0.771487328|0.045376705|-0.075239398|0.834250802|0|0.8805795|-0.069725333|0.008587563|-35.30075748|-36.22202792|4.461204261000001|159.537038|62.03846573|-18.81719677|-18.33860051|44.38364879|-14.48881117|0.482579989|2107.092939|457.4574833|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|775.4313476|8.161620868|1.0|0.0|1.0|1.0|2.83|2.17|2.13|0.0|0.0|3.0|24.0|3.0|0.0|1.0|3.44|5.5700000000000005e-05|0.0174|0.0|0.0|3.87e-09|1.21e-06|4746.0|3.17|4.4292|-990.6320386|-990.6006645|560.58|935.47|261.24|0.56258|-990.471803|0.1355|0.0313740589999999|-990.522307|3.0386|191.0|6719.0
47r_a18|0|0.0|0|7.03438793|1|0.403924645|0.0|0.029358241|-0.216996268|0|0.035706215|-0.005176133|-0.02952923|0|0.0646283159999999|-0.233665901|0|0.806477847|0.7698681909999999|0.017110504|-0.048143486|0.8075001|0|0.769578222|-0.087091542|0.0155038689999999|-62.75220741|-65.12700692|11.59378448|13.30156885|172.30927739999998|-48.70193962|-46.92606587|81.99788849|-23.68254797|0.49394971|3389.050097|575.4901675|1504.28892|-17.70979622|0.311925149|9.819988422|7727.455993|233.2574532|-1168.846551|34.41856352|0.0225607039999999|-281.2845386|2271.625192|16.87088158|1.0|1.0|1.0|1.0|4.55|0.0|2.23|3.0|0.0|9.0|36.0|4.0|0.0|0.0|2.2|2.26e-07|0.0001139999999999|0.0|1.0|3.48e-08|1.76e-05|3.1705|9.2|3.1705|-1964.841529|-1964.813473|790.57|1387.23|391.06|0.69545|-1964.443758|0.6007|0.02805567|-1964.516246|3.2001|231.0|6.6364
