molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|SaaaC|MATS8i|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|FPSA1|GRAV|PPSA1|DPSA4|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
1i_a5|0.0|0|0|2.843224727|-4.358943904|0|6.605297921|0|1.219028472|-0.145964178|-0.006494891|4.59511985|-0.31059482|0.0|-0.174016111|10.94550053|1|-0.000700145|0.059972925|0.001493879|0.004923698|-0.403861432|2|0.780175595|0.8436458929999999|0.513260607|0.8876055620000001|-0.091178745|-0.084018635|0.4729402929999999|-50.81756452|-46.82694838|62.64191946|-0.03570792|-26.09853285|2.575548983|0.213644964|0.759459597|-1.428316788|-28.32266298|57.78921354|0.4697279689999999|494.6981114|0.240540403|5432.586961|134.0627959|26.20475553|1048.190221|403.396385|10.96226516|1.0|0.0|1.0|1.0|1.0|2.04|0.05|6.37|2.73|95.49|0.0|1.0|4.0|-4.79|27.0|6.0|-5.73|366.34|0.0|1.0|4.12|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|3.58|4.3799|-1288.356212|-1288.322373|569.42|283.08|0.7585|262.44|443.05|0.50107|-0.17945|2.6336|0.03383899|2.8939|24.0|7.6198|7.6198
14x_a23|0.0|1|1|0.0|0.0|2|7.423568444|0|1.197963189|0.0944818319999999|-0.0065692219999999|5.351858133|-0.111315218|0.6753138120000001|-0.075184011|10.31321817|2|0.003906274|0.160327487|-0.073958723|-0.206574435|-0.443633823|2|0.802520527|0.8668730109999999|0.558482531|0.7768288609999999|-0.0708831479999999|-0.084244058|0.229141189|-46.97594633|-55.83053941|147.90081730000003|-0.034056109|-37.00022522|9.704599953|87.28077098|0.722211323|-1.6006371069999998|-31.13207597|70.40248829|0.468120981|514.8229467|0.277788677|6989.569075|184.0971574|31.25095356|1468.794817|597.2903597999999|14.57194888|0.0|1.0|1.0|0.0|1.0|3.42|0.05|5.14|3.78|120.2|0.0|1.0|5.0|-5.68|32.0|6.0|-6.35|447.46|0.0|0.0|4.06|2.09e-06|0.0009369999999999|5.41e-06|3.97|3.6941|-1828.393372|-1828.371718|675.21|335.63|0.3184|305.07|537.48|0.62836|-0.15259|5.7933|0.02165405|8.1916|3.0|8.4949|8.4949
12j_a36|0.0|0|0|3.502198129|0.0|0|7.412764017000001|2|0.6293514410000001|-0.084183025|-0.007086381|5.351858133|-0.0446165029999999|0.0|0.039869055|10.33556498|1|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|1|0.820041835|0.87043328|0.855081905|0.852586292|-0.069970795|-0.105480639|0.362692602|-46.2113679|-69.66341599|97.35760604|-0.037113558|-46.00836307|7.921272637|2.098786266|0.7758129420000001|-2.004132137|-30.5197407|80.59149538|0.457280037|563.0803357000001|0.224187058|6352.018345|148.06163930000002|31.59421634|1706.0876829999995|725.9470896|10.92807939|0.0|1.0|1.0|1.0|2.0|0.0|0.17|2.61|2.51|135.47|0.0|1.0|6.0|-4.85|31.0|4.0|-6.64|427.52|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|3.37|3.7807|-1670.448063|-1670.420129|694.28|327.94|0.4981|238.1|536.01|0.69967|-0.15495|6.4451|0.02793415|8.5953|0.01|8.0|8.0
16a_a10|0.0|0|0|0.0|0.0|1|7.535296702|1|1.325756911|-0.187414728|-0.00230615|5.4161004020000005|0.023926176|2.009832665|0.014886502|10.92947902|1|0.011558506|-0.133979603|-0.162508526|-0.254024476|-0.1948324069999999|2|0.772481675|0.813036304|0.72613292|0.916148686|-0.052574986|-0.076950669|0.3637074329999999|-36.408063|-53.28817038|58.06685151|-0.026063936|-36.90194151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|-25.21250404|63.53441386|0.4629532229999999|634.4309626|0.272940681|6366.0631060000005|189.0108247|24.82496066|1539.147561|879.8636987|10.24624348|1.0|1.0|1.0|1.0|0.0|4.46|0.3|5.19|2.47|133.66|0.0|1.0|9.0|-5.22|33.0|5.0|-5.91|439.55|1.0|1.0|4.24|6e-06|0.00264|6.76e-06|3.46|3.8718|-1395.158387|-1395.13019|760.0|320.22|0.3843|221.33|629.65|0.6852199999999999|-0.1605|3.8323|0.02819643|4.6574|47.0|7.3279|7.3279
18_a34|0.0|0|0|0.0|0.0|1|7.423568444|1|1.4547811819999998|-0.063113846|-0.014733513|5.351858133|-0.101546926|0.0|-0.141332289|10.9595763|1|0.002183342|-0.155197864|-0.3102088839999999|-0.478810922|-0.493450778|1|0.805756513|0.8584852479999999|0.713979177|0.68981472|-0.090328365|-0.129784908|0.295523326|-49.86847383|-71.65163761|171.24705480000003|-0.0422555509999999|-39.55742812|12.44948722|54.26737825|0.695849945|-1.816988713|-27.53138148|86.77082535|0.441058733|380.8328339|0.304150055|5296.289007|167.9151283|33.52510165|1441.579371|428.6241319|15.11918774|1.0|1.0|0.0|1.0|0.0|3.61|0.21|3.15|1.49|93.91|0.0|2.0|5.0|-4.32|26.0|6.0|-6.26|351.36|1.0|1.0|2.89|4.77e-05|0.0167|7.829999999999999e-05|5.07|4.1234|-1199.288654|-1199.259634|592.04|300.68|0.3525|279.66|483.87|0.60488|-0.17549|5.0935|0.02902032|6.7806|2.43|5.6144|5.6144
18_a20|0.0|0|0|3.463603867|0.0|0|6.842683282|0|1.400923654|0.1160337319999999|-0.008841844|4.727387819|-0.12050413|1.983673343|-0.011236836|10.93301779|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|0.7602869659999999|0.8162774979999999|0.778639593|0.76136176|-0.0927760219999999|-0.095227339|0.356461863|-61.73239771|-63.36348363|158.7879106|-0.035934845|-42.1615378|4.787695004|82.70867776|0.8109110409999999|-1.904546783|-41.07622672|72.31812218|0.483668611|506.6038164|0.1890889589999999|6206.896662|125.81822920000002|29.4862782|1562.772745|712.1606951|8.954638548|1.0|1.0|1.0|1.0|2.0|2.76|0.08|4.69|2.06|125.07|0.0|0.0|5.0|-5.59|32.0|4.0|-6.13|419.48|0.0|1.0|3.78|2.54e-06|0.00107|6.91e-06|5.35|3.5355|-1352.364724|-1352.32685|703.24|350.69|0.2991|207.41|531.11|0.6953699999999999|-0.14685|5.3978|0.03787435|8.0505|34.0|7.4685|7.4685
13c_a6|0.0|0|0|3.441255118|0.0|0|7.412764017000001|1|1.424213869|-0.046663393|-0.010619065|5.351858133|-0.0122495089999999|0.0|0.054910284|10.95129637|1|-0.000899678|0.081059709|-0.106686991|-0.174259072|-0.490486317|1|0.780680481|0.8353837409999999|0.7995080809999999|0.786809832|-0.093635525|-0.111231609|0.22875443|-63.73961873|-75.71763296|145.12291069999998|-0.039875482|-51.54254258|14.15496611|567.1031411|0.772032541|-2.11340057|-43.38886312|88.21184769|0.466844407|535.5975578|0.2279674589999999|6204.855629|155.1821156|35.15921372|1863.438327|692.8471883999999|12.49421473|1.0|1.0|1.0|1.0|2.0|2.53|0.16|4.57|1.5|121.6|0.0|1.0|6.0|-5.95|32.0|5.0|-5.88|423.47|0.0|1.0|3.64|1.11e-06|0.000471|5.42e-06|4.5|3.6519|-1389.39897|-1389.371325|719.8|339.5|0.5471|206.92|596.15|0.7008800000000001|-0.14975|7.7129|0.0276450999999999|9.2467|73.0|7.1367|7.1367
4e_a46|-3.742323661|0|0|0.0|0.092094405|1|7.825245291|1|0.300205548|0.1369980459999999|-0.005995748|5.587248657999999|-0.370202917|0.0|-0.058626723|10.31928077|1|0.002688298|-0.135489528|-0.030065705|-0.049530834|-0.514537262|2|0.77019676|0.8146060740000001|0.69063113|0.753715041|-0.0835371459999999|-0.084780904|0.68427144|-63.39469142|-64.33855433|186.9007941|-0.030951758|-48.825259|6.145520557|20.27041189|0.7951078540000001|-1.949960781|-48.10898007|73.87174786|0.4753010039999999|571.9794684|0.204892146|7615.063066|155.48860530000002|29.54149986|1861.114491|942.2127953|9.533193534|0.0|0.0|1.0|1.0|2.0|2.68|0.27|5.93|2.06|137.28|0.0|1.0|5.0|-6.08|35.0|6.0|-6.6|488.6|0.0|0.0|3.5|8.29e-07|0.000405|3.92e-06|8.03|4.1773|-1884.613031|-1884.564974|757.1|296.81|0.4814|292.1|655.69|0.56481|-0.17112|1.9941|0.04805633|3.2466|154.0|6.8125|6.8125
37_a18|0.0|0|0|0.0|0.0|0|7.03438793|2|1.251176176|-0.0013530679999999|-0.005351023|4.844187086|-0.018808538|0.0|-0.034593342|10.94702064|0|0.003512954|-0.0276034839999999|-0.1483628609999999|-0.224171123|-0.44541772|0|0.725028151|0.761336899|0.699483099|0.831783747|-0.068500679|-0.074857954|0.385121249|-50.09028298|-54.7389628|123.0060763|-0.0286221589999999|-40.02719655|4.865006968|60.1335413|0.7648766029999999|-1.946306811|-36.62790634|65.15554136|0.488368082|608.2316837999999|0.2351233969999999|7035.839448000001|171.9311063|27.36337253|1860.709332|1056.535856|10.41657856|1.0|0.0|1.0|1.0|2.0|0.0|0.3|3.3|3.33|151.14|0.0|1.0|7.0|-5.68|36.0|3.0|-6.14|480.6|1.0|0.0|2.93|2.08e-06|0.000999|3.35e-06|8.11|3.2127|-1532.997117|-1532.974371|794.5|385.91|499.0|385.91|673.45|0.69305|-0.13194|2.2872|0.02274574|3.0375|35.0|7.4559|7.4559
16h_a32|0.0|1|1|3.340888605|0.0|0|7.765993078999999|0|0.609420754|0.217139852|-0.015656019|5.733341277|-0.098975084|2.075726759|0.061727488|10.31100268|3|-0.002310082|-0.1234671109999999|-0.123297852|-0.219947482|-0.71364354|0|0.832040698|0.881181048|0.7619492790000001|0.7991915079999999|-0.081151869|-0.121464999|0.44308098|-51.56009529|-77.17316899|127.5843068|-0.038765425|-49.03221545|8.461051377999999|35.90298920000001|0.7359051059999999|-1.821974989|-32.75886858|90.15529448|0.459750275|507.7688359|0.2640948939999999|6151.056721|167.7935207|33.46862873|1573.02555|573.3529948|12.98212548|0.0|1.0|1.0|1.0|2.0|3.45|0.26|4.6|1.12|111.95|1.0|1.0|7.0|-6.48|28.0|5.0|-6.22|413.52|0.0|1.0|3.74|3.28e-07|0.000136|1.7800000000000002e-05|4.54|3.6182|-1955.99895|-1955.970762|679.82|342.67|0.2914|342.67|556.05|0.70219|-0.14972|3516.0|0.02818755|4.2275|9.0|8.0655|8.0655
47p_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.25117677|-0.001819106|-0.005394244|4.844187086|-0.04760181|0.0|-0.015960677|10.94701988|0|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0|0.726294118|0.7611910209999999|0.710266593|0.832954548|-0.06909945|-0.082580968|0.278332428|-51.14496913|-61.12351185|123.6411353|-0.030813794|-45.24146169|4.377217987|48.48855261|0.818459442|-2.0645242|-37.85569728|69.19354871|0.488811071|616.5234972999999|0.181540558|6726.61969|134.3699001|27.86610962|1867.029344|1011.163774|8.070036862|1.0|0.0|1.0|1.0|2.0|0.0|0.28|3.34|3.13|144.53|0.0|1.0|9.0|-5.67|35.0|3.0|-6.07|468.59|1.0|0.0|2.9|2.13e-06|0.000998|5.34e-06|7.98|3.2036|-1493.759811|-1493.731375|795.43|387.01|595.0|387.01|732.84|0.6937800000000001|-0.13118|3.6452|0.02843634|4.6652|64.0|7.1938|7.1938
15_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1.399867493|-0.159419214|-0.001986535|5.4161004020000005|-0.061469545|0.0|-0.1979518539999999|10.94611612|1|0.00918585|0.097046535|-0.017259078|-0.038707204|-0.226703465|1|0.772721853|0.8347553529999999|0.509447294|0.867716376|-0.062151785|-0.073738544|0.2517542889999999|-29.80513879|-35.36161572|63.43714456|-0.030724393|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-1.106078158|-14.29317436|40.03406565|0.437696617|416.1168833|0.156108698|4134.603400999999|74.8625551|17.45960235|628.5456843999999|324.5687005|4.672449937|0.0|0.0|1.0|0.0|0.0|3.01|0.11|4.4|3.05|85.06|0.0|1.0|2.0|-3.82|22.0|3.0|-5.6|291.32|1.0|1.0|3.61|0.000152|0.0443|5.19e-05|3.8|4.2148|-958.270023|-958.251931|512.65|294.16|0.1996|275.22|396.58|0.56413|-0.17373|2.1603|0.018092091|3.0091|175.0|6757.0|6757.0
12_a4|-3.2834578760000004|0|0|0.0|0.0|1|7.535296702|1|0.295190368|-0.1494133309999999|-0.0021497879999999|5.4161004020000005|-0.271149771|1.587386096|-0.093414896|10.31168324|1|0.009024784|-0.055590089|-0.051501982|-0.085553511|-0.220286906|2|0.8157155359999999|0.8749408470000001|0.531333552|0.805238097|-0.070256284|-0.074699711|0.636722126|-41.69390404|-44.33087544|115.5823166|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|-24.74343259|53.59101661|0.470780296|477.8721263000001|0.282227427|6390.233612|167.4891205|21.42753878|1049.9494|608.4548423|9.260141177|0.0|1.0|1.0|1.0|0.0|2.94|0.23|4.98|2.17|113.02|0.0|1.0|4.0|-4.18|29.0|5.0|-6.84|404.48|0.0|1.0|3.3|6.57e-05|0.0266|4.64e-05|6.12|3.8083|-1617.861623|-1617.826064|640.67|325.57|0.1194|255.16|503.28|0.68825|-0.16224|7.8701|0.03555871|10.1971|9.29|5032.0|5032.0
3a_a12|0.0|0|0|0.0|0.0|0|0.0|1|1.28383802|0.13714555|-0.007671441|0.0|-0.042445446|0.0|-0.062973953|10.95455336|0|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|-0.5274624179999999|1|0.7038021990000001|0.759068438|0.8847197109999999|0.871985494|-0.07121814|-0.090803706|0.241900756|-34.84701355|-44.430225|62.63745781|-0.034924502|-21.73969523|2.258466332|0.0|0.781050096|-1.362055589|-17.05063286|52.21461165|0.462077145|426.6622302|0.2189499039999999|4230.717811|107.1321197|21.87893986|853.2786545|381.0058252|7.784386645|1.0|1.0|0.0|1.0|1.0|2.74|0.05|2.49|3.09|97.52|0.0|1.0|3.0|-3.6|23.0|3.0|-5.88|298.34|1.0|1.0|2.98|0.00025|0.0745|8.8e-05|3.33|3.7304|-951.3711872|-951.3480023|528.84|332.36|0.3201|292.86|383.08|0.66895|-0.15328|1.3824|0.023184956|1.9332|194.0|6.7122|6.7122
3b_a12|0.0|0|0|0.0|0.0|0|0.0|1|1.283824445|0.156777705|-0.007916598|0.0|-0.043495794|0.0|-0.065558712|10.9540388|0|-0.003019113|-0.19952566|-0.071149325|-0.116772665|-0.547002361|1|0.768772928|0.82914101|0.802482465|0.903204699|-0.064393592|-0.088443201|0.073824142|-33.57216667|-46.11064215|50.46508298|-0.034016616|-24.04018959|2.816328871|0.0|0.7688221909999999|-1.326648015|-17.50314491|54.77629766|0.390744506|470.8937285|0.2311778089999999|4665.346939|120.5265876|23.06757345|899.6353646|406.0361621|8.665655511|1.0|1.0|0.0|1.0|1.0|2.98|0.05|3.14|3.99|102.53|0.0|1.0|3.0|-4.26|24.0|3.0|-5.65|332.79|1.0|1.0|3.59|5.539999999999999e-05|0.0184|2.28e-05|3.96|3.7741|-1410.971864|-1410.947421|548.05|328.51|0.5013|294.55|426.66|0.6654800000000001|-0.15229|5.9551|0.02444371|8.5678|49.0|7.3098|7.3098
15_a15|0.0|0|0|0.0|0.0|0|0.0|1|1.435688991|-0.132759299|-0.006378587|0.0|-0.031457366|0.0|0.000676845|10.95980315|0|0.003766915|-0.098862691|-0.173728081|-0.272482143|-0.3597407929999999|2|0.724319314|0.7725348679999999|0.796300317|0.8972060479999999|-0.061884697|-0.091075463|0.7028760070000001|-41.11675625|-60.51136736|68.29723829999999|-0.031405332|-40.20430373|9.115534766|4.306196778|0.702544178|-1.821509261|-27.31834743|73.99578515|0.435723718|596.1118717|0.297455822|7039.747576999999|197.6323578|29.700607300000005|1722.635223|830.7967967000001|13.48441779|1.0|1.0|0.0|0.0|1.0|4.34|0.07|6.69|2.52|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|-5.26|448.52|0.0|0.0|4.64|4.77e-07|0.000214|7.970000000000001e-07|5.04|2582.0|-1450.7538470000002|-1450.725355|700.82|480.19|0.4459|335.38|573.46|0.70572|-0.10964|1.6365|0.02849263|2.9566|109.0|6.9626|6.9626
19e_a38|0.0|0|0|3.376977671|0.0|0|7.412764017000001|2|1.297043576|-0.082311936|-0.007550899|5.351858133|-0.10490608|0.0|-0.104569193|10.94917392|1|0.000347207|0.045449529|-0.091460175|-0.191751024|-0.436305701|1|0.839953955|0.89459881|0.700181525|0.776562593|-0.083623427|-0.10214405|0.552393659|-56.34606212|-68.82539051|150.553721|-0.03783113|-46.37503972|9.619015829|16.39385667|0.749190974|-2.042881001|-37.96637911|82.37885703|0.4655978389999999|523.2534216|0.250809026|6531.762734|168.99691289999998|34.02454948|1837.325672|696.3887025|13.55346651|0.0|1.0|1.0|1.0|3.0|3.08|0.12|3.09|2.75|135.78|0.0|1.0|6.0|-4.94|32.0|4.0|-6.39|427.48|0.0|1.0|3.3|1.15e-05|0.0049|1.89e-05|4.08|3.8587|-1409.582478|-1409.547647|685.34|321.31|0.3948|236.96|532.67|0.58509|-0.15584|5.8426|0.03483011|8.0952|0.01|8.0083|8.0083
18_a15|0.0|0|0|0.0|0.0|0|0.0|0|1.435689019|-0.020185809|-0.006149666|0.0|-0.090130715|0.0|-0.066226471|10.95986315|0|0.000539978|-0.190640601|-0.072506962|-0.145790726|-0.431836192|2|0.7162974740000001|0.765450925|0.645117465|0.8362289070000001|-0.067562078|-0.090730185|0.819442071|-41.31992544|-55.48918283|100.159876|-0.035181092|-33.93632895|2.672871589|1.833724661|0.867430881|-1.723873519|-25.27062952|60.86009645|0.415796832|511.4247108|0.132569119|5705.360332|81.07723009|24.80452821|1215.421882|590.2470602999999|5.370913621000001|1.0|0.0|1.0|1.0|1.0|3.75|0.08|6.86|3.6|113.42|0.0|1.0|5.0|-6.16|29.0|4.0|-4.8|385.43|0.0|1.0|5.06|6.86e-07|0.000265|1.18e-06|5.65|3.8232|-1265.810138|-1265.770242|650.53|324.29|0.2686|272.91|535.02|0.70427|-0.1579|4.2476|0.03989594|6.5864|129.0|6.8894|6.8894
12bc_a36|0.0|0|0|3.43846811|0.0|0|7.412764017000001|2|1.284647662|-0.058020733|-0.007661816|5.351858133|-0.042515909|0.0|-0.079009683|10.95883416|1|-0.00097037|0.115647623|-0.101451485|-0.1716508239999999|-0.442519304|1|0.836170906|0.892249657|0.771220556|0.834305498|-0.077192869|-0.107107992|0.326764696|-51.87437401|-71.97763346|111.3483497|-0.038558877|-48.36968394|8.238431664|0.0|0.77146807|-1.927943855|-34.8600941|83.97121855|0.467645467|560.6615736|0.22853193|6587.689277|153.57572439999998|33.5878425|1679.392125|661.6709012|11.99358509|0.0|1.0|1.0|0.0|2.0|0.0|0.14|3.19|2.99|133.77|0.0|1.0|5.0|-5.08|31.0|4.0|-6.26|450.32|1.0|1.0|2.82|8.27e-06|0.00372|6.55e-06|4.42|3.8696|-2152.134749|-2152.100551|705.12|320.4|0.7456|237.57|563.76|0.69094|-0.15671|6.5854|0.03419831|9.2445|8.0|8.0969|8.0969
12b_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|0.047132642|-0.007353271|5.351858133|-0.06631353|0.0|-0.037209579|10.31162898|1|0.002064369|-0.165287712|-0.0541804029999999|-0.120380857|-0.468842459|1|0.824373792|0.880943609|0.64876559|0.764737577|-0.08354129|-0.09915679|0.383979687|-53.05077947|-62.96700664|149.39744040000002|-0.038448551|-39.98560202|6.99318589|0.0|0.798520682|-1.883979001|-33.68855323|73.02913136|0.4676268939999999|485.6272203|0.201479318|6275.380072|127.9443353|30.57626261|1498.236868|618.6004214|10.06212472|0.0|1.0|1.0|0.0|1.0|0.0|0.14|3.18|3.2|127.24|0.0|1.0|5.0|-5.39|30.0|5.0|-6.02|416.47|0.0|0.0|2.92|4.12e-06|0.00171|9.71e-06|4.07|3.5207|-1675.0107779999998|-1674.977262|673.18|352.16|0.2079|245.19|516.78|0.68496|-0.1493799999999999|3.7327|0.03351603|4.5545|7.0|8.1543|8.1543
3d_a49|0.0|0|0|0.0|0.0|1|7.535296702|1|0.406515615|-0.0960135969999999|-0.003398408|5.4161004020000005|-0.3456333889999999|1.775376197|-0.068390038|10.35020259|1|-0.004253844|-0.149675594|-0.075636705|-0.129666234|-0.202380888|2|0.808676284|0.863438637|0.846953747|0.733071652|-0.099295364|-0.094384452|0.464410121|-57.52001036|-54.67520803|154.6267696|-0.036147237|-31.67236018|3.221917789|0.0|0.756622045|-1.698920144|-33.32030276|65.59130031|0.486368221|424.6551631|0.243377955|6018.145364|140.9844521|27.67490257|1300.720421|549.3593871|10.91609228|0.0|0.0|1.0|1.0|3.0|0.0|0.15|4.46|1.07|111.41|0.0|1.0|4.0|-5.19|28.0|5.0|-6.58|392.45|0.0|1.0|1.85|6.42e-06|0.00252|3.6200000000000006e-05|4.02|3.8907|-1594.595995|-1594.552258|615.3|318.67|0.2899|239.15|455.47|0.67215|-0.16147|2184.0|0.04373784|2.3278|2.34|5.6308|5.6308
9o_a24|0.0|0|0|2.9340792330000003|0.0|0|6.605297921|1|1.294229152|-0.064667223|-0.007052095|4.59511985|-0.044044637|0.0|-0.097596429|10.94506726|1|0.002019902|-0.145366976|0.00177843|0.00294424|-0.38043264|2|0.785672769|0.846075714|0.7086274779999999|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|-51.29122728|-51.14964436|133.0106596|-0.032911684|-29.61546471|6.1994599720000005|44.8382925|0.668046377|-1.678495905|-29.69744072|66.24061038|0.4861134689999999|445.9858336|0.331953623|6697.297449000001|192.1999837|28.52459128|1454.754155|663.2688909|15.09096602|0.0|1.0|1.0|1.0|2.0|2.84|0.04|4.36|1.23|120.73|0.0|1.0|6.0|-4.49|32.0|5.0|-6.83|421.45|0.0|0.0|3.01|3.2500000000000004e-05|0.0137|3.9500000000000005e-05|4.41|4.2643|-1388.147972|-1388.094657|611.03|290.75|0.1409|210.85|432.84|0.65292|-0.17826|4.3816|0.0533144|5.9089|446.0|6.3507|6.3507
11b_a31|0.0|0|0|3.248213341|0.0|0|7.765993078999999|1|0.610137403|0.078614731|-0.01950528|5.733341277|-0.172248605|0.0|-0.1488994619999999|10.31169957|2|-0.010716217|-0.129901143|-0.101934423|-0.16780872|-0.564706551|0|0.834596039|0.889561759|0.7943850720000001|0.545458754|-0.143839236|-0.148709304|0.26165445|-80.0942166|-82.80602396|253.1028809|-0.044612791|-46.10900197|11.70737909|87.78853803|0.669723835|-1.784511651|-44.59898223|100.3071755|0.473305522|303.7286124|0.330276165|5202.545866|183.9081702|37.09261324|1483.70453|397.3137532|17.50115151|0.0|1.0|1.0|1.0|2.0|2.29|0.24|3.25|0.79|92.51|0.0|2.0|5.0|-4.74|25.0|6.0|-6.73|357.38|0.0|1.0|2.69|1.82e-05|0.00649|0.000178|4.07|3.8437|-1520.085181|-1520.0430279999998|589.56|322.57|0.2634|322.57|479.66|0.70073|-0.15936|3.2104|0.04215313|4.7518|0.53|6.2757|6.2757
12m_a36|0.0|0|0|3.40403699|0.0|0|7.412764017000001|2|1.297043522|0.013543656|-0.011502861|5.351858133|-0.133854569|0.0|-0.025127218|10.95440733|1|-0.004569485|0.245908938|-0.052743904|-0.090926893|-0.52644768|1|0.825587924|0.8792981679999999|0.849217847|0.711961428|-0.10031651|-0.121074678|0.4493096629999999|-67.27772044|-81.19927925|193.174369|-0.04260035|-54.45666327|10.22144534|107.233999|0.7471181240000001|-2.300418875|-45.120107|96.11918789|0.465323422|477.48014630000006|0.252881876|6434.374756|169.596372|38.24042793|2064.983108|689.2886595|14.91990864|0.0|0.0|1.0|0.0|3.0|0.0|0.13|0.98|1.28|131.85|0.0|1.0|6.0|-4.1|32.0|5.0|-7.39|424.46|0.0|0.0|1.26|7.96e-05|0.0338|0.000159|3.88|3.8658|-1401.654499|-1401.6158890000002|692.4|320.72|0.4718|320.72|505.51|0.69382|-0.15879|6.5789|0.03861003|9.1003|0.03|7.5229|7.5229
3f_a32|0.0|1|1|3.553167045|0.0|0|7.773594467000001|0|0.6094207770000001|0.0067550119999999|-0.00611496|5.733341277|-0.0434359079999999|2.227330929|-0.113189563|10.31100273|3|0.002565215|-0.112493266|-0.074808287|-0.133675401|-0.5487283829999999|0|0.820782305|0.871865543|0.786074011|0.874026684|-0.073433055|-0.097374443|0.3217719189999999|-41.40131823|-54.8993954|71.02334697|-0.030139709|-30.95210106|3.78194259|0.0|0.78919828|-1.265867765|-23.34192893|61.47296003|0.435176082|492.7734095|0.21080172|4993.667711|118.8493262|21.53155987|904.3255145|475.3634141|6.573564628|1.0|1.0|1.0|1.0|1.0|3.31|0.28|5.63|2.18|102.66|0.0|1.0|4.0|-6.89|24.0|3.0|-5.03|354.49|0.0|1.0|4.63|1.28e-07|4.53e-05|3.96e-06|3.92|3.5569|-1712.0610190000002|-1712.034952|604.9|348.58|293.0|348.58|488.74|0.70255|-0.1474599999999999|3.4678|0.02606687|5.7161|9.0|8.0458|8.0458
47s_a18|0.0|0|0|0.0|0.0|0|7.03438793|1|1.251176205|0.026229332|-0.0054038509999999|4.844187086|-0.045792331|0.0|0.0134295589999999|10.94702059|0|0.003686393|-0.040169986|-0.168728915|-0.252119673|-0.46304239|0|0.712629555|0.745196689|0.716761234|0.84543779|-0.070258863|-0.08106112|0.306379663|-53.18668656|-61.36410696|117.0051929|-0.030108416|-46.45326408|4.840414512|51.05656345|0.820470855|-2.107589125|-40.26287221|69.29837549|0.4740142|640.0051571|0.179529145|6968.705069|135.90542109999998|27.77963709|1944.574596|1093.725912|7.934268528|1.0|0.0|1.0|1.0|2.0|0.0|0.3|3.93|3.33|149.34|0.0|1.0|10.0|-5.95|36.0|3.0|-5.96|482.62|1.0|0.0|3.19|1.12e-06|0.000539|3.53e-06|8.41|3218.0|-1534.196027|-1534.174077|809.4|385.29|0.5203|385.29|736.36|0.6926800000000001|-0.13195|2.3134|0.02195039|2.9991|616.0|6.2104|6.2104
