molecula|SddssS|NaaNH|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|n6HRing|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA3|PPSA3|RNCS|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|WNSA2|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
13a_a30|0.0|0|0|0|7.412764017000001|2|2|0.604984129|0.0|0.113424769|-0.118776867|2|-0.036541822|0.0|-0.627166322|0.0317047379999999|10.31162842|-0.0351777|1|1|-0.002215642|-0.065043716|1|0.841060094|0.019603815|-0.058608635|0.885516463|0.6963945559999999|0.478381813|0.01856512|-74.02777574|12.53013554|381.9643801|-0.042832838|-51.70573895|8.456950359|102.6479456|0.799862466|86.55791128|0.4661332179999999|3002.811441|-1532.183327|-19.5115996|0.2001375339999999|8.066980235|15.1104742|0.873126469|-1034.114779|1915.558478|1.0|0.0|0.0|1.0|2.0|17.0|-6.19|124.74|2.06|135.37|0.0|1.0|-7.05|0.0|0.0|1.91|-4.3|9.68e-06|5e-05|0.0221|2.74|0.0|0.0|6.520000000000001e-07|4.54|-1744.4457100000002|721.66|351.35|0.1788|0.26119|0.6845600000000001|-1744.217986|-0.14953|0.7158|-0.20503|-1744.281248|1.4855|14.0|7.8665|7.8665
17_a4|0.0|0|0|1|7.535296702|1|1|1.219995452|1.690442177|-0.188642713|-0.319716072|1|-0.01849014|0.0|-0.25315101|-0.3948966229999999|10.94611837|-0.094767116|1|1|0.002155864|-0.073733221|1|0.49887819|0.0147116789999999|-0.12969185|0.8347553529999999|0.888791225|0.332034943|0.01061251|-45.75108579|5.472562628|17.08736223|-0.042181562|-23.75316417|2.822041259|0.0|0.861696586|51.22364842|0.4440629029999999|2351.601697|-783.0649279|-11.21677197|0.138303414|5.923504372999999|10.65499029|0.798764653|-403.8037909|908.7478594|1.0|0.0|0.0|1.0|0.0|17.0|-6.56|30.71|3.66|85.09|0.0|1.0|-5.56|0.0|1.0|4.29|-4.81|4.39e-05|1.5399999999999998e-05|0.00532|4.01|0.0|0.0|2.74e-07|4.44|-1255.968357|527.39|285.92|0.2045|0.47353|0.47353|-1255.881628|-0.17559|4.8197|-0.21745|-1255.932407|6.3221|877.0|6057.0|6057.0
19i_a38|0.0|1|0|0|7.412764017000001|2|2|1.297043925|0.0|-0.125335237|-0.115864198|2|0.08414367|0.0|-0.4561702689999999|-0.074033381|10.96052467|-0.053762162|1|1|-0.004358975|0.215263198|1|0.653741315|-0.040954326|-0.087904124|0.892249657|0.747158407|0.4748744179999999|0.022576308|-51.15830416|13.83587388|137.7658863|-0.040770109|-42.53502816|8.479305267|10.71501217|0.7419238420000001|64.99417804|0.444551315|2896.470706|-1249.2965869999998|-15.31261014|0.258076158|6.690507557999999|12.04523072|0.800346329|-765.6305068|1683.860952|1.0|1.0|1.0|1.0|3.0|17.0|-7.12|81.23|2.78|125.65|0.0|1.0|-6.81|0.0|1.0|3.04|-4.33|5.68e-05|4.67e-05|0.0196|2.88|0.0|0.0|7.599999999999999e-08|3.66|-1431.384243|641.31|343.17|0.2156|0.4342|0.69267|-1431.181148|-0.14872|6.6636|-0.2052|-1431.239177|8.6365|13.0|7.9031|7.9031
21c _a23|0.0|0|1|2|7.525639975|0|0|1.197962776|3.311482916|0.178300778|-0.135572353|2|0.0645437059999999|0.731360766|-0.576752175|-0.092608459|10.3132171|-0.039311241|2|2|0.0035741379999999|0.118226959|2|0.7641222459999999|0.149511954|-0.060079444|0.838980345|0.790596437|0.2571258939999999|0.014036138|-59.46209153|9.976937758|323.3651097|-0.040210758|-49.86692499|7.09164338|94.32302529|0.834557275|69.43902929|0.468609427|3161.1237530000003|-1543.4254039999998|-20.31615463|0.165442725|8.945789862|16.83467928|0.881854988|-1097.07235|1849.394223|0.0|0.0|1.0|1.0|2.0|26.0|-7.33|148.11|2.49|133.35|1.0|1.0|-7.13|0.0|0.0|3.0|-4.72|2.35e-06|1.92e-05|9.0|2.86|0.0|0.0|4.69e-08|4.47|-1837.932192|747.88|338.3|0.3329999999999999|0.5885699999999999|0.5885699999999999|-1837.67081|-0.15089|6.0226|-0.22981|-1837.736174|8.3979|67.0|7.1752|7.1752
17b_a50|0.0|0|1|2|7.934155233999999|1|1|1.348984601|4.35392516|-0.145258626|0.013050204|1|0.035558152|2.206759705|-0.144000296|-0.152660972|10.94500663|-0.15040528|2|2|0.012686493|0.05636897|1|0.7715057479999999|-0.1585336269999999|-0.257646121|0.799772151|0.931849183|0.4220781729999999|0.0128994089999999|-33.25475672|8.976922737999999|9.9094658|-0.02681014|-36.59177249|6.247196459|86.9549829|0.803386523|42.23167946|0.4835366239999999|2765.537065|-1156.773821|-12.98417734|0.1966134769999999|8.324966952|16.11918162|0.936245718|-805.0189948|1439.872076|1.0|1.0|1.0|1.0|0.0|20.0|-7.54|51.77|2.71|131.39|0.0|1.0|-6.09|1.0|0.0|3.87|-4.91|1.7899999999999998e-05|1.22e-05|0.0052|3.96|0.0|0.0|2.87e-08|3.77|-1337.164673|752.09|306.75|0.1817|0.6269899999999999|0.66195|-1336.833957|-0.16699|6.3333|-0.19879|-1336.899093|8.4096|122.0|6.9136|6.9136
1a_a18 (SB-431542)|0.0|1|0|0|7.423568444|1|1|1.430935835|0.0|0.043282217|-0.175408303|1|0.1008839219999999|0.0|-0.766207981|-0.029658865|10.94959842|-0.0492229479999999|1|1|-0.008385698|0.164429684|1|0.838928085|-0.08530265|-0.083341531|0.805877431|0.5940412860000001|0.210046675|0.033020439|-74.98172333|19.58668728|160.410387|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|0.7531996609999999|94.56841061|0.472443977|2678.82389|-1235.8353619999998|-16.29019397|0.2468003389999999|7.52384981|14.26170773|0.895533283|-733.0587287000001|1640.78056|1.0|1.0|1.0|1.0|2.0|23.0|-7.69|103.12|1.54|106.85|0.0|1.0|-6.73|0.0|1.0|2.85|-4.25|3.03e-05|5.660000000000001e-05|0.0218|2.7|0.0|0.0|2.03e-08|4.57|-1292.553086|620.23|376.27|0.5767|0.55409|0.69868|-1292.358966|-0.13329|5.9926|-193.0|-1292.414518|8.8609|125.0|6.9031|6.9031
9i_a40|0.0|0|0|1|7.515889085|0|0|0.604992808|1.841293462|0.074116257|-0.105556952|0|0.187127708|0.891973262|-0.279092262|0.201624407|10.31197226|-0.1788455119999999|2|2|0.004019925|0.333430103|0|0.831946443|-0.154977678|-0.28972973|0.824009442|0.830980762|0.006324687|0.011010661|-46.80087537|5.548036224|213.7117392|-0.036869006|-22.46593254|2.795536563|62.68854553|0.8590224540000001|52.34891159|0.477626156|2056.370683|-668.7900768999999|-9.360805225|0.140977546|7.700852478|14.74203307|0.91433781|-336.98898810000003|778.5478408|1.0|1.0|1.0|1.0|1.0|20.0|-6.03|84.45|2.99|91.11|0.0|1.0|-5.44|0.0|1.0|3.52|-4.71|4.79e-06|1.97e-05|0.00603|3.85|0.0|0.0|9.31e-07|3.2|-1273.31399|534.44|428.48|0.5012|0.56118|0.70339|-1273.167389|-0.11967|2.0895|-0.17956|-1273.217301|2.7887|1.25|5.9031|5.9031
12g_a36|0.0|1|0|0|7.412764017000001|2|2|1.2678464|0.0|-0.063344124|-0.039008054|2|0.078990142|0.0|-0.409214521|0.078155467|10.95259306|-0.0521750109999999|1|1|0.005035022|0.130052038|1|0.901715152|-0.19532883|-0.088251318|0.847239339|0.854238488|0.374686587|0.017738779|-47.63457647|12.19441007|24.29006276|-0.034549379|-45.87193951|8.382969151000001|5.097410387|0.779745318|59.82898654|0.473274545|2829.45056|-1401.294202|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|0.898522257|-963.3107298|1797.1178149999998|1.0|0.0|1.0|1.0|2.0|17.0|-7.38|69.2|2.66|138.33|0.0|1.0|-6.19|1.0|1.0|2.66|-4.86|1.13e-05|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|4.21|-1350.861445|724.32|333.83|0.4393|0.38165|0.70097|-1350.571683|-0.15236|5.912000000000001|-0.20288|-1350.633209|7.8537|14.0|7.8539|7.8539
15_a10|0.0|0|0|1|7.535296702|1|1|1.277647202|2.124460476|-0.166303336|0.035396617|2|-0.0729795729999999|1.981569297|-0.142251304|-0.055918786|10.92966702|-0.05940848|1|1|0.009514122|-0.1157120169999999|2|0.682616223|-0.079744227|-0.105662909|0.863438637|0.915526801|0.710970489|0.018614889|-35.30133759|11.09373722|33.67392858|-0.025240716|-26.33385303|6.61142847|108.7226878|0.646412648|46.39507481|0.434181679|2549.580207|-706.9960069|-8.964715924|0.353587352|6.35937164|11.23924661|0.767351752|-421.3416484|1093.722422|1.0|1.0|1.0|1.0|0.0|21.0|-8.3|52.83|2.53|111.21|0.0|1.0|-6.07|1.0|1.0|3.83|-4.81|3.32e-05|1.56e-05|0.0061|3.68|0.0|0.0|5.01e-09|3.12|-1604.057542|641.98|326.3|0.4553|0.41458|0.68543|-1603.851644|-0.1574|4.5192|-0.20983|-1603.907391|6.1563|33.0|7.4815|7.4815
11b_a5|0.0|1|0|0|6.605297921|0|0|1.277648917|0.0|-0.2023158669999999|0.008093965|2|-0.067519041|0.0|-0.1833048739999999|-0.118167947|10.94877958|-0.0536971829999999|1|1|0.005685558|-0.108457009|2|0.735954089|-0.0497097529999999|-0.106187688|0.8645824520000001|0.8737310509999999|0.378154801|0.016373566|-45.82509318|9.829471091|55.25128526|-0.029332646|-29.07084703|5.900883275|1.880682804|0.66824472|55.65456427|0.456131351|2434.505303|-774.8021092|-10.5712171|0.33175528|8.936258446|16.43091298|0.83867925|-465.13355250000006|1159.458633|1.0|1.0|1.0|1.0|1.0|23.0|-9.15|63.69|2.01|106.58|0.0|1.0|-6.03|1.0|1.0|3.68|-4.69|2.26e-05|2.04e-05|0.00767|3.62|0.0|0.0|7.109999999999997e-10|3.31|-1564.72614|635.55|295.32|0.5806|0.61027|0.6284|-1564.56504|-0.17107|1.9569|-0.21291|-1564.621301|2.8531|19.0|7.7212|7.7212
11b_a50|0.0|0|1|2|7.927685046000001|1|1|1.3979498330000002|4.071188272|-0.154649459|-0.014702942|1|-0.007722567|2.114272566|-0.13377846|-0.218953127|10.94500697|-0.133073229|2|2|0.012037198|-0.013155246|1|0.701976536|-0.146696566|-0.20645662|0.862408925|0.931316325|0.229754094|0.019455771|-23.23499995|10.1501574|7.949039772000001|-0.02494328|-19.0090431|5.295379767|86.04123302|0.642051995|33.38515735|0.42907551|2286.724895|-546.5465781|-6.788943965|0.357948005|5.697537591000001|9.979494111|0.751545111|-285.1356465|851.2497152000001|0.0|0.0|1.0|1.0|0.0|20.0|-5.87|48.53|2.25|99.65|0.0|2.0|-6.24|1.0|1.0|2.96|-4.16|0.000263|6.97e-05|0.0228|2.9|0.0|0.0|1.35e-06|3.05|-1045.961211|560.06|311.03|195.0|0.53885|0.64477|-1045.798634|-0.16684|2.7805|-0.19501|-1045.849774|3.7922|1.7|5.7696|5.7696
9_a1|0.0|1|0|0|6.86171134|0|0|1.432397289|0.0|0.020428974|-0.1075163359999999|1|-0.110185988|0.0|-0.282769361|-0.079063236|10.94877277|0.016589221|1|1|-0.0018191779999999|-0.232860777|1|0.582499378|-0.053460262|0.02778394|0.7964939409999999|0.755276458|0.166794384|0.011266799|-46.63553015|6.495805626|63.73880199|-0.031896718|-28.49439431|3.745117974|0.0|0.7816897429999999|53.13133578|0.452572261|2387.143654|-790.7640749|-10.60256533|0.2183102569999999|7.61577077|13.91191974|0.826725116|-455.910309|1011.608611|1.0|1.0|1.0|1.0|1.0|23.0|-8.98|58.64|2.74|102.84|0.0|1.0|-5.81|0.0|1.0|4.12|-4.79|2.07e-05|1.62e-05|0.0057799999999999|3.76|0.0|0.0|1.04e-09|5.6|-1187.193365|600.6|370.88|0.5409|0.70296|0.70296|-1187.011122|-0.13413|4.1623|-0.21015|-1187.065335|6.4447|6.0|5.2218|5.2218
4_a38 (LY-2157299)|0.0|0|0|1|7.535296702|1|1|1.343847059|2.0959524330000003|0.050460026|-0.080432741|2|-0.0501467259999999|1.721297609|-0.325515636|-0.159241692|10.9277672|-0.020954339|1|1|0.003107816|-0.083399128|2|0.702976795|-0.041794304|-0.032369326|0.868207983|0.754313773|0.459041332|0.01243241|-52.90108631|7.104736984|260.7739337|-0.03235283|-29.21101111|4.060137052|71.22674185|0.7861170609999999|60.00582329|0.487041509|2501.945802|-868.9660769|-10.56568487|0.213882939|6.54753874|12.76426621|0.949475478|-496.5871888|1105.390176|0.0|1.0|1.0|1.0|1.0|21.0|-7.13|86.69|1.84|108.18|0.0|1.0|-6.86|0.0|1.0|2.81|-3.99|0.0001409999999999|0.000102|0.0375|2.39|0.0|0.0|7.45e-08|3.95|-1198.64695|617.61|327.69|0.2|0.4|0.68|-1198.442536|-0.16|5.9043|-0.22|-1198.49738|7.6529|69.0|7.1586|7.1586
19h_a38|0.0|1|0|0|7.412764017000001|2|2|1.297044177|0.0|-0.088176988|-0.082283951|2|0.14165187|0.0|-0.420209249|-0.043452674|10.96083376|-0.070688288|1|1|-0.000673716|0.303981987|1|0.724208473|-0.054149342|-0.121374121|0.8741648479999999|0.7746288020000001|0.3263113569999999|0.021234963|-48.43313101|12.51014765|136.81322659999998|-0.03959525|-38.17354026|7.370099699|0.0|0.75379331|60.94327866|0.47459722|2774.611523|-1166.336902|-13.74247449|0.24620669|6.820483788|12.98143834|0.903301693|-687.1237247|1547.290068|1.0|1.0|1.0|1.0|3.0|17.0|-6.86|81.23|2.4|125.69|0.0|1.0|-6.77|0.0|1.0|2.66|-4.17|7.209999999999999e-05|6.77e-05|0.0272|2.78|0.0|0.0|1.4e-07|3.41|-1332.1538779999998|626.65|350.65|0.2355|0.68472|0.69012|-1331.941646|-0.1467099999999999|6.9749|-0.20379|-1331.999352|9.0777|9.0|8.0348|8.0348
6_a3|0.0|0|0|0|6.823286122000001|0|0|0.605016564|0.0|0.155665791|-0.106234254|2|-0.025021661|2.000787282|-0.330577816|0.05584062|10.3116226|0.032782484|1|1|-0.006696449|-0.0445675709999999|2|0.881253042|-0.155862559|0.055002252|0.8632654590000001|0.783322023|0.556539611|0.010921391|-52.01903278|5.449560482000001|236.2008316|-0.037726468|-24.56680878|2.7192240510000003|77.06094911|0.80281499|57.46859326|0.387883362|2196.107822|-640.0421597|-9.393191593|0.19718501|5.498222293|8.982311462|0.633675574|-319.3685142|797.2473951000001|1.0|1.0|1.0|1.0|1.0|21.0|-7.48|92.93|2.11|95.5|0.0|1.0|-5.68|0.0|1.0|3.63|-4.87|3.67e-06|1.34e-05|0.00455|3.79|0.0|0.0|3.28e-08|3.09|-1731.7043199999998|524.88|365.05|0.1997|0.3369|0.69323|-1731.602363|-0.1465|2.8131|-0.21179|-1731.6508010000002|3.7185|1778.0|5.7501|5.7501
47t_a18|0.0|0|0|0|7.03438793|1|1|1.25117758|0.0|0.1115820769999999|-0.161517185|0|0.018018036|0.0|-0.756664598|-0.011641394|10.94702032|-0.04785474|0|0|-0.004985656|0.027313444|0|0.704602886|0.005590928|-0.074774521|0.796935152|0.67203319|0.240001773|0.014067024|-79.78154029|9.415011332|280.622476|-0.040580402|-46.27207168|6.301435212|78.43695402|0.804531523|89.19655162|0.49779009|2872.533415|-1520.978225|-18.17831387|0.195468477|8.780037801|17.48280476|0.991199259|-1017.985577|1890.514146|0.0|0.0|0.0|1.0|3.0|18.0|-7.51|110.56|1.64|129.21|0.0|1.0|-6.46|0.0|0.0|2.15|-4.77|2.65e-06|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|0.0|3.09e-08|9.4|-1470.836067|703.76|397.84|0.5502|0.6895100000000001|0.6895100000000001|-1470.528808|-0.12692|7.7656|-0.19514|-1470.593659|9.6938|782.0|6.1068|6.1068
17_a3|0.0|0|0|0|6.823286122000001|0|0|0.605019885|0.0|0.188373421|-0.118246266|2|-0.015463451|1.709081227|-0.349676046|-0.041723219|10.31163036|-0.0510707059999999|1|1|-0.006696449|-0.027542873|2|0.881253042|0.1789147639999999|-0.085686119|0.838125715|0.803075623|0.225087454|0.010321361|-50.20132919|5.251911643|234.4907116|-0.039557272|-24.87357062|2.672377884|76.17242478|0.840062179|55.45324083|0.4383349039999999|2196.728425|-684.3617224|-10.24205849|0.159937821|6.2477303310000005|11.12358659|0.780420408|-348.2299886|814.6560331000001|1.0|1.0|1.0|1.0|1.0|21.0|-7.48|92.93|2.37|95.5|0.0|1.0|-5.61|0.0|1.0|3.71|-4.93|2.96e-06|1.18e-05|0.00399|3.88|0.0|0.0|3.28e-08|3.57|-1731.72355|537.32|386.22|0.4062|0.69481|0.69481|-1731.6147670000005|-0.13155|3.8077|-0.20359|-1731.663157|4.8815|23.0|7.6383|7.6383
4e_a49|0.0|0|0|1|7.535296702|1|1|1.343847746|2.085628989|-0.076526919|-0.074495823|2|-0.080255074|1.713107022|-0.3631108529999999|-0.053787795|10.92777282|0.018857363|1|1|0.000660956|-0.130491035|2|0.7541604690000001|0.0063958109999999|0.032396301|0.856023531|0.757062331|0.433385455|0.017142176|-57.79309816|10.51443916|313.22432680000003|-0.029288891|-33.05708028|6.449206277999999|60.11195021|0.650328475|68.30753733|0.471635821|2675.626006|-916.2062675|-11.01902676|0.349671525|7.934910277|15.01788083|0.892633982|-561.9703647000001|1408.836153|0.0|1.0|1.0|1.0|2.0|21.0|-7.36|92.93|1.25|114.08|0.0|1.0|-7.52|0.0|1.0|2.42|-3.52|0.000528|0.000305|122.0|1.71|0.0|0.0|4.35e-08|3.34|-1313.158118|660.22|327.34|0.2273|0.4078199999999999|0.68043|-1312.924353|-0.1585099999999999|3.9718|-0.2231199999999999|-1312.98289|4.8707|34.0|7.4685|7.4685
15a_a22|0.0|0|0|1|6.842683282|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|2|0.021482585|1.614660505|-0.280236463|-0.057308195|10.9464374|-0.015194063|1|1|0.005757758|0.036467904|2|0.6819423609999999|-0.09744639|-0.027029438|0.794858486|0.86664032|0.410151945|0.02126757|-41.92018177|14.43653926|96.58317516|-0.031425179|-37.6479704|9.799599501|65.53409434|0.702735071|56.35672103|0.444668211|2884.815511|-1109.242072|-14.47998862|0.297264929|8.157552588|14.6895113|0.800725296|-752.9594081|1578.4640869999998|1.0|1.0|1.0|1.0|1.0|27.0|-9.21|85.59|1.73|124.05|0.0|1.0|-6.61|0.0|1.0|3.19|-4.68|2.25e-05|2.1e-05|0.00881|3.18|0.0|0.0|6.1e-10|4.98|-1368.321775|696.57|339.72|312.0|0.41078|0.69076|-1368.0755869999998|-0.15281|5.2588|-0.21285|-1368.1368730000002|6.8666|143.0|6.8447|6.8447
3e_a32|0.0|1|1|0|7.773594467000001|0|0|0.609420788|0.0|0.015619823|-0.058503168|0|-0.057366352|2.220794149|-0.275255791|-0.114649277|10.31100276|-0.080731823|3|3|0.002004382|-0.1046390059999999|0|0.8315372|-0.061561535|-0.12378337|0.85921771|0.8681696109999999|0.290874543|0.0124235339999999|-39.56206964|6.69516884|47.09895162|-0.030786645|-29.05885545|3.608094688|0.0|0.7752553659999999|46.25723848|0.4513338939999999|2212.661182|-647.0582188|-8.941186293|0.224744634|5.863649531|10.68709999|0.822602107|-348.70626539999995|834.6388134|1.0|1.0|1.0|1.0|1.0|19.0|-6.92|110.94|1.94|97.86|0.0|1.0|-5.2|0.0|1.0|4.3|-5.18|3.02e-07|6.6e-06|0.00225|4.47|0.0|0.0|1.2099999999999998e-07|3.52|-1672.722302|578.77|348.38|0.2914|0.7025399999999999|0.7025399999999999|-1672.576776|-0.14754|3.4537|-0.20098|-1672.62984|5.6928|8.0|8.0862|8.0862
9h_a24|0.0|1|0|1|7.153833802|0|0|1.428198245|1.726213624|-0.203768024|2.01e-05|2|0.078066659|0.0|-0.105982525|-0.209618231|10.96661419|-0.002471577|2|2|0.012380829|0.144624936|2|0.687815726|0.183289617|-0.004960317|0.859720539|0.883775278|0.4016070679999999|0.018457687|-28.52000725|8.724425117000001|167.2085719|-0.026280957|-15.35662744|4.123788393|1.773520599|0.572371258|37.24443236|0.477589721|2062.34011|-422.3569529|-5.871651668999999|0.427628742|5.805547147|11.11300329|0.914204295|-199.6361567|737.9073405|1.0|0.0|0.0|1.0|1.0|22.0|-6.05|72.28|1.07|82.17|0.0|1.0|-6.85|1.0|1.0|1.97|-3.24|0.00147|0.000575|166.0|1.7|0.0|0.0|8.95e-07|1.16|-945.2337612|506.68|285.43|0.3844|0.54606|0.61928|-945.153352|-0.18239|5.6654|-0.22593|-945.200628|7.7741|77.0|7.1135|7.1135
15_a3|0.0|0|0|0|6.823286122000001|1|1|0.619596467|0.0|0.079167398|-0.092127078|3|-0.182934001|1.809035179|-0.289938297|0.126641951|10.33806279|0.021805556|0|0|-0.004459728|-0.325227172|3|0.968837995|-0.103599654|0.036380489|0.866559772|0.7789088340000001|0.451058529|0.007901554|-47.26593592|4.04445331|315.5421792|-0.037667|-28.19600959|2.070175472|0.0|0.850327497|51.31038923|0.461565365|2116.88728|-771.2023653|-9.868603355|0.149672503|5.371119692000001|9.975434973|0.85723565|-394.7441342|906.9474625|1.0|1.0|0.0|1.0|1.0|16.0|-5.78|89.99|0.96|94.29|0.0|2.0|-7.35|0.0|0.0|1.2|-3.02|0.0017|0.000951|306.0|1.28|0.0|0.0|1.66e-06|2.33|-1328.665275|553.81|334.44|0.4107|0.2843199999999999|0.67902|-1328.531138|-0.1576|1.9539|-0.22079|-1328.581677|2.3271|25.0|7.6021|7.6021
19_a4|-3.21497177|0|0|1|7.535296702|1|1|0.29641517|1.943606348|-0.121320311|-0.3929802189999999|1|-0.052325802|0.0|-0.105763614|-0.211341677|10.30966825|-0.136621315|1|1|0.009687676|-0.086166959|1|0.55269662|0.152550043|-0.190513834|0.834377354|0.820765063|0.285282038|0.013022539|-38.9063534|7.168604362000001|15.411502800000004|-0.028945757|-23.02459887|3.946149569|13.25878373|0.764880253|46.07495776|0.460486754|2558.336814|-669.2264932|-8.771275759|0.235119747|5.9448291|11.01887515|0.85352261|-368.3935819|874.9428297000001|1.0|0.0|1.0|0.0|0.0|17.0|-6.09|73.23|2.16|98.19|0.0|1.0|-6.58|1.0|1.0|2.92|-3.97|0.000156|0.000106|0.0373|2.62|0.0|0.0|8.070000000000001e-07|6.67|-1446.909868|583.39|296.2|0.3806|0.67535|0.67535|-1446.760398|-0.17004|5.8295|-0.22298|-1446.813896|7.1079|19.5|4.71|4.71
2_a27|0.0|0|0|2|6.605297921|0|0|1.402655014|3.250529415|0.09890645|-0.0609613559999999|2|-0.196529806|1.267636369|-0.276758209|0.11675125|10.93783218|0.017751479|1|1|0.00988756|-0.337316432|2|0.639024713|0.137868605|0.027777778|0.8585302370000001|0.8468699609999999|0.408120957|0.019809599|-29.42169804|9.972342226|9.194894069|-0.029261411|-20.65736087|5.020172886|53.58106492|0.6684621829999999|39.39404027|0.4424192289999999|2210.487938|-574.4885436000001|-7.415462877|0.331537817|5.312170441|9.527176544|0.7934621359999999|-289.2030522|859.4181658|0.0|0.0|1.0|0.0|0.0|21.0|-5.84|65.6|2.42|92.58|0.0|2.0|-6.69|1.0|1.0|2.52|-3.7|0.000644|0.0002009999999999|0.0638|2.18|0.0|0.0|1.45e-06|4.32|-1043.7984|538.57|297.87|0.3217|0.55857|0.55857|-1043.665151|-0.16769|4.7049|-0.21702|-1043.715364|6.8854|13.0|7.8861|7.8861
A8301_a51|0.0|0|0|1|6.86171134|0|0|1.197963627|1.700610355|0.0245770529999999|-0.028789626|2|0.078523314|1.987294898|-0.242873103|-0.012770742|10.31321735|-0.1227504419999999|1|1|0.007083041|0.135886548|2|0.7595189840000001|-0.013846396|-0.21474885|0.750630149|0.934739895|0.339244706|0.008152073|-35.90764428|5.293803823|36.55933899|-0.032775831|-32.90818536|3.437697042|78.46116212|0.854959635|41.20144811|0.4799553379999999|2799.106729|-1064.200534|-13.82143785|0.145040365|6.890532887999999|13.24988678|0.922911768|-691.0718926|1244.737752|1.0|1.0|1.0|1.0|1.0|27.0|-9.38|87.72|3.35|129.04|0.0|1.0|-5.31|0.0|1.0|4.58|-5.93|2.5e-07|1.17e-06|0.000495|5.02|0.0|0.0|4.12e-10||||||||||||||12.0|7.9208|7.9208
4c_a46|0.0|0|0|1|7.825245291|1|1|1.134637091|2.137504882|-0.068543882|-0.048990529|1|-0.111750026|0.0|-0.300069396|-0.051150771|10.94298307|-0.068256579|1|1|0.010040825|-0.165951544|1|0.649753668|0.072412685|-0.0976963169999999|0.761921603|0.890777395|0.305199509|0.013924723|-40.22007179|8.799732282999999|35.22734468|-0.029688832|-34.9456654|5.56099297|53.13410852|0.840753785|49.01980408|0.450883931|2455.604167|-1050.664428|-11.85656505|0.159246215|7.172412106|13.06174141|0.8211086059999999|-663.9676426|1249.669579|1.0|0.0|1.0|1.0|0.0|17.0|-7.62|57.01|3.4|115.03|0.0|1.0|-5.39|1.0|0.0|4.44|-5.28|2.8e-06|5.3e-06|0.00207|4.63|0.0|0.0|2.39e-08|6.38|-1245.392965|683.75|302.21|0.2296|0.42391|0.6986600000000001|-1245.114575|-0.17085|4.1039|-0.21466|-1245.176359|5.4491|2008.0|5.6972|5.6972
8m_a46|0.0|0|0|1|7.727094485|1|1|1.160371261|2.126524943|-0.044830187|-0.085284636|1|-0.134230003|0.0|-0.248590088|-0.120972269|10.94650201|-0.064176245|1|1|0.005865049|-0.206020062|1|0.783187801|-0.084989948|-0.090247845|0.8142050040000001|0.876210355|0.280198209|0.007059399|-48.32436573|3.742817678|166.8508795|-0.032188531|-23.9511632|1.984401749|0.0|0.8854896870000001|52.0671834|0.425802465|2045.330306|-767.9706141|-9.04821721|0.114510313|5.684332261000001|9.899611044|0.7415609409999999|-407.1697745|867.2835213999999|0.0|1.0|0.0|1.0|1.0|17.0|-6.46|50.94|2.62|96.16|0.0|1.0|-5.61|1.0|1.0|3.53|-4.56|3.3e-05|2.78e-05|0.0088799999999999|3.72|0.0|0.0|3.5e-07|4.12|-1014.091966|570.72|289.14|0.3905|0.43001|0.6997800000000001|-1013.91158|-0.17897|2.0174|-0.19715|-1013.962913|3.1675|229.0|6.6402|6.6402
