molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|AATSC1c|SRW07|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|nFaHRing|RASA|FNSA5|PBF|FPSA3|PNSA3|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|WNSA3|DPSA5|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
12a_a40|0.0|0|0|0|0.0|1|7.515889085|0|0.604990853|-0.00431394|5.4161004020000005|0.036587302|0.17758258|0.8332127109999999|-0.14667395|0.01039129|-0.226763788|2|0.007890601|0.298197213|0.018655637|0.031326603|-0.4764003679999999|0.023863832|1|0.940879765|-0.074840643|0.000279043|0.011766311|-32.81611621|-38.17175304|107.5277007|30.15370934|-0.033799|3.060902482|-16.73754566|43.65970865|38.81741016|0.476055146|479.8867095|-534.4045424999999|600.1247016|-8.792513441|0.14863036|7.563170499|0.908597808|4873.458436|-272.5679167|20.24838026|-358.4254366|627.699788|1.0|1.0|0.0|0.0|3.2|3.39|0.0|-7.21|5.33|5.43|58.43|4.34|1.0|91.76|1.0|-6.41|22.0|2.0|-4.56|0.0|1.0|4.78|-5.95|3.86e-07|0.000134|1.13e-06|0.00039|0.0|2.13e-05|-0.08015|3.0966|5.01|-2097.8163050000003|530.55|0.3701|400.39|0.6998800000000001|0.3701|2491.0|-0.2091|0.0104658999999999|-2097.779499|3.8054|5.7501|5.7501
4b_a49|0.0|0|0|0|0.0|1|7.535296702|1|1.343847828|-0.0074627159999999|5.4161004020000005|0.036555556|-0.064060521|1.645329244|-0.402986655|0.001769804|0.02907541|1|0.002557204|-0.10158752|-0.0563571629999999|-0.089371493|-0.390006034|0.005818676|1|0.7581492670000001|-0.090284437|0.438784865|0.0241270029999999|-56.45224362|-55.5653235|41.97072627|148.84640819999998|-0.030696709|9.138717999|-34.74338731|71.2971749|71.30114509|0.477868186|466.6010051|-944.6104994|1701.832352|-11.62716177|0.354669161|7.588962922|0.915225186|6025.790417|-581.3580885|29.27523192|-178.8869784|1463.761596|1.0|1.0|1.0|1.0|3.37|3.1|0.22|-7.05|3.71|3.26|90.13|1.66|1.0|112.36|1.0|-3.81|30.0|6.0|-7.12|0.0|1.0|2.8|-3.88|0.000155|62.0|0.000132|0.0527|0.0|3.570000000000001e-05|-0.06731|4.6422|3.56|-1333.026419|664.86|0.2856|267.08|0.4151899999999999|0.0615|1.8265|-0.22366|0.03702033|-1332.8586269999998|2.2306|7.1024|7.1024
12c_a30|0.0|0|0|0|0.0|0|7.412764017000001|2|0.604984133|-0.006900253|5.351858133|0.042804233|-0.0983590219999999|0.0|-0.3657134279999999|0.00372838|-0.072247675|1|0.003603419|-0.172653074|-0.051371057|-0.090173435|-0.468696709|-0.031986012|0|0.8439327120000001|-0.096482247|0.39541773|0.01588025|-50.12643041|-62.99109515|82.07537640000001|101.8928318|-0.037411484|6.768942632999999|-32.72642202|72.5855533|60.4942895|0.452966315|550.9847369|-1196.830808|2456.062146|-15.946612|0.193871231|7.652098812999999|0.828040991|6403.739746|-781.3839879|30.29927658|-399.7292126|1484.664552|1.0|1.0|0.0|1.0|4.62|0.0|0.14|-7.22|4.47|3.27|81.65|3.31|2.0|132.29|1.0|-5.93|30.0|4.0|-5.75|0.0|1.0|3.11|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|2.61e-05|-0.0542299999999999|5.0582|4.45|-2035.339256|695.96|0.2155|245.12|0.32037|0.1568|3.7377|-0.2038599999999999|0.03433522|-2035.202565|4.7893|7.9914|7.9914
4_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.60501714|-0.008561428|4.727387819|0.035345345|-0.08769805|1.882124381|-0.325334256|-0.008407895|0.0248526079999999|1|-0.007022144|-0.208888686|0.053425134|0.127253753|-0.607238634|-0.028924747|1|0.74053397|-0.098695428|0.5842630360000001|0.008006786|-52.4583525|-46.9200748|235.6982345|123.350856|-0.039478171|1.809595554|-24.93884341|51.71950126|56.26480013|0.415852758|352.05186289999995|-656.8810472|1548.626215|-8.922372453|0.133023729|5.05182773|0.711897153|4885.093366|-312.2830359|21.6476858|-348.9230345|757.6690029|1.0|0.0|1.0|1.0|2.94|2.6|0.0|-7.53|5.3|5.17|80.04|3.07|1.0|92.65|1.0|-5.69|23.0|3.0|-5.21|0.0|1.0|4.09|-5.09|2.02e-06|0.00065|8.22e-06|0.00264|0.0|9.48e-06|-0.0584299999999999|5.9341|3.53|-1355.303098|504.29|0.1776|208.93|0.3809|119.0|2.3542|-0.20826|0.02921941|-1355.239905|3.1409|5.9|5.9
3b_a12|0.0|0|0|0|0.0|0|0.0|1|1.283824445|-0.007916598|0.0|0.0375|-0.1215705419999999|0.0|-0.332497127|-0.004028952|-0.003968827|0|-0.003019113|-0.19952566|-0.071149325|-0.116772665|-0.547002361|-0.008328578|0|0.903204699|-0.088443201|0.073824142|0.0103611969999999|-33.57216667|-46.11064215|41.13468455|50.46508298|-0.034016616|2.816328871|-17.50314491|54.77629766|38.97406803|0.390744506|470.8937285|-691.6596323|1935.211747|-9.246226764|0.2311778089999999|6.6333156660000006|0.64134753|4665.346939|-360.6028438|23.06757345|-280.3056362|899.6353646|1.0|1.0|1.0|1.0|3.82|2.98|0.05|-8.1|4.05|3.14|37.28|3.99|1.0|102.53|1.0|-4.26|24.0|3.0|-5.65|0.0|1.0|3.59|-4.64|5.539999999999999e-05|0.0184|2.28e-05|0.00759|0.0|2.63e-06|-0.07091|4.2092|3.96|-1410.947421|548.05|0.5013|294.55|0.53738|0.2418|5.9551|-0.2232|0.02444371|-1410.8759220000002|8.5678|7.3098|7.3098
17a_a6|0.0|1|0|0|3.3685510360000004|0|7.412764017000001|1|1.424257628|-0.012704951|5.351858133|0.041767677|0.04129257|0.0|-0.686067347|-0.00460563|-0.060774312|1|-0.00194781|0.068338372|-0.10896749|-0.180339002|-0.5624663560000001|0.08716369|0|0.753082653|-0.109388399|0.350977745|0.031147305|-63.02857512|-71.75703418|157.13173490000003|161.9738174|-0.041567592|13.40315088|-41.34573382|84.75077935|83.46070738|0.483320982|494.010135|-1363.383649|2217.333474|-17.887155899999996|0.22806502|8.337470517|0.935437602|5996.580489|-894.3577948999999|35.323795000000004|-356.769966|1766.18975|1.0|1.0|1.0|2.0|3.52|2.88|0.12|-9.01|4.98|4.32|95.85|1.7|2.0|116.79|1.0|-5.81|31.0|5.0|-5.89|0.0|1.0|3.59|-5.17|1.56e-06|0.000637|6.69e-06|0.00274|0.0|4e-07|-0.05753|3.5421|4.04|-1350.078838|696.96|0.3933|350.03|0.69627|0.0101|4.1627|-0.18178|0.02379552|-1349.892285|5604.0|7.6198|7.6198
4S4l_a46|0.0|0|0|0|0.0|1|7.825245291|1|1.134637095|-0.004736212|5.587248657999999|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.161358058|1|0.006162668|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|-0.001318857|0|0.894782107|-0.084663086|0.213675946|0.007140583|-49.45536962|-46.10883478|178.19783940000002|57.30330315|-0.029881089|2.117940478|-26.93416438|49.6055056|53.34424204|0.469439238|487.3122681|-829.959026|1744.8220399999998|-8.862913904|0.1220608659999999|5.668394116|0.884798257|4920.211524|-452.0086091|18.5362581|-411.6630752|945.3491632|1.0|1.0|1.0|1.0|3.92|3.19|0.36|-7.0|4.64|5.02|50.94|3.06|1.0|105.77|1.0|-5.28|26.0|3.0|-5.23|0.0|1.0|4.08|-5.11|5.25e-06|0.00182|7.78e-06|0.0027|0.0|3.47e-05|-0.02015|5.2929|4.99|-1092.727031|583.76|0.2586|234.25|0.57885|0.0614|2.5083|-0.19647|0.02696794|-1092.543641|2.8473|6.5834|6.5834
1e_a5|0.0|1|0|0|2.953259375|0|6.605297921|0|1.427503886|-0.001975193|4.59511985|0.027873016|-0.080321049|0.0|-0.084933308|0.008031558|-0.040441176|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|0.045376705|0|0.8805795|-0.069725333|0.373935381|0.008587563|-35.30075748|-36.22202792|159.537038|62.03846573|-0.0278901329999999|2.317577542|-18.33860051|44.38364879|39.76196174|0.482579989|457.4574833|-579.5524467|827.4861275000001|-7.526878708|0.2526063739999999|6.41473183|0.932665879|4342.827698|-301.0751483|19.38578369|-257.0399733|775.4313476|1.0|0.0|1.0|1.0|2.83|2.17|0.05|-8.41|4.99|4.51|54.46|2.13|0.0|95.45|1.0|-4.25|24.0|3.0|-5.77|0.0|1.0|3.44|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|0.0|1.21e-06|-0.04186|4746.0|3.17|-990.6006645|560.58|0.5156|261.24|0.56258|0.1355|1916.0|-0.22291|0.0313740589999999|-990.522307|3.0386|6719.0|6719.0
6e_a40|0.0|0|0|0|0.0|1|8.421342866|1|0.604892975|-0.0148450439999999|6.401917197|0.039160494|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|-0.205140551|2|-0.002992481|-0.276969278|-0.020200684|-0.037027769|-0.6319354389999999|-0.011405885|1|0.74620476|-0.1164147119999999|0.376602018|0.015875595|-70.52033811|-76.50178121|185.1473293|166.7812216|-0.04873174|6.85578763|-46.34235117|84.95203628|80.95296505|0.441911406|490.3675161000001|-1377.032062|3854.417113|-21.04453212|0.133008824|6.972949117000001|0.791830204|7585.605268000001|-904.9148811|36.93694043|-482.3355765|1588.2884390000002|1.0|1.0|1.0|1.0|3.98|3.16|0.21|-4.63|5.02|3.72|173.43|2.12|2.0|125.15|2.0|-7.76|30.0|5.0|-6.09|1.0|1.0|3.68|-5.58|1.74e-08|8.31e-06|2.6e-06|0.00124|1.0|0.0112|-0.09682|2.9549|8.35|-2831.156883|671.95|0.3625|419.59|0.67187|0.3625|8.3311|-0.2164|0.03482243|-2831.048968|11.5248|7.7447|7.7447
3a_a12|0.0|0|0|0|0.0|0|0.0|1|1.28383802|-0.007671441|0.0|0.032544803|-0.1231529169999999|0.0|-0.322200517|-0.0025830939999999|-0.0161799839999999|0|-0.001011111|-0.205054123|-0.072889493|-0.1213636769999999|-0.5274624179999999|-0.021522321|0|0.871985494|-0.090803706|0.241900756|0.009433302|-34.84701355|-44.430225|71.11710277|62.63745781|-0.034924502|2.258466332|-17.05063286|52.21461165|39.46272532|0.462077145|426.6622302|-666.453375|1050.730179|-8.361421244|0.2189499039999999|5.924949067000001|0.859002624|4230.717811|-326.0954285|21.87893986|-275.0354486|853.2786545|1.0|1.0|1.0|1.0|3.84|2.74|0.05|-7.5|3.43|2.49|37.28|3.09|0.0|97.52|1.0|-3.6|23.0|3.0|-5.88|0.0|1.0|2.98|-4.06|0.00025|0.0745|8.8e-05|0.0263|0.0|9.33e-06|-0.06829|4.2336|3.33|-951.3480023|528.84|0.3201|292.86|-0.34688|128.0|1.3824|-0.22157|0.023184956|-951.264072|1.9332|6.7122|6.7122
7b_a8|0.0|1|0|0|3.213855584|1|7.535296702|1|1.395658671|-0.009659873|5.4161004020000005|0.040873016|-0.024156447|0.0|-0.4829936279999999|0.002074537|-0.0254956129999999|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|-0.415894017|0.048462902|0|0.7223476129999999|-0.1000685009999999|0.282366236|0.033167971|-60.75943432|-59.93853201|145.0783004|166.30684230000003|-0.041332642|11.89970852|-36.39338307|73.70461365|80.62622045|0.4787988|432.6681725|-1138.832108|1780.952171|-14.82895606|0.246064343|7.698000901|0.918644854|6185.0105140000005|-682.1319788|32.83731114|-304.2022276|1510.516312|0.0|1.0|1.0|1.0|3.49|3.37|0.09|-7.65|4.48|3.8|92.93|2.23|2.0|110.8|1.0|-5.25|30.0|5.0|-6.15|0.0|1.0|3.5|-4.94|5.64e-06|0.00224|1.14e-05|0.00454|0.0|8.94e-06|-0.06833|4.5945|5.51|-1330.595067|621.4|0.2517|269.85|0.44725|139.0|9.9463|-0.20472|0.0273745|-1330.448193|12.7344|4.8687|4.8687
41_a18|0.0|0|0|0|0.0|0|7.03438793|2|1.251176562|-0.007587553|4.844187086|0.038034188|-0.089781154|0.0|-0.500778516|-0.0034878|0.0212700929999999|0|-0.002136837|-0.137860739|-0.005930813|-0.0091068809999999|-0.5421253970000001|-0.032217299|0|0.7349388459999999|-0.089139464|0.3888308139999999|0.009550224|-69.94639412|-61.10986894|347.42621339999994|181.7135945|-0.037381065|4.488448275|-47.95199341|65.83786886|76.49358329|0.487248278|503.8398786|-1588.856592|1491.296991|-17.56848637|0.0967605159999999|8.787657952|0.950261611|6605.095612|-1089.246155|28.37200951|-552.8844577000001|1759.064589|1.0|0.0|1.0|3.0|4.07|0.0|0.25|-8.38|3.26|2.7|99.28|2.94|2.0|141.34|1.0|-5.56|34.0|3.0|-6.38|0.0|1.0|2.53|-5.02|2.76e-06|0.00125|9.49e-06|0.0042899999999999|0.0|1.89e-06|-0.04956|3.2123|7.34|-1454.3467460000002|736.59|482.0|385.97|0.69308|482.0|2.0934|-0.1814599999999999|0.0280471999999999|-1454.045308|2721.0|6433.0|6433.0
13f_a6|0.0|1|0|0|3.440154557|0|6.842683282|0|1.429020649|-0.006930367|4.727387819|45.0|0.04505613|1.651047524|-0.381170169|-0.003356527|-0.049928822|1|-0.001446486|0.079490516|-0.126749697|-0.223618825|-0.466314952|-0.028317736|1|0.863222493|-0.092939631|0.176745407|0.018554018|-49.2635105|-62.41821579999999|62.42897239999999|91.85971442|-0.032802223|8.368715213|-33.08535238|75.61173794|61.72438096|0.401838426|579.7398537|-1123.527884|3253.287533|-14.79531062|0.279288145|9.050440345|0.6717890999999999|6128.208571|-754.5608419|30.56694343|-296.4599736|1558.914115|1.0|1.0|1.0|2.0|3.56|2.21|0.08|-10.18|5.01|4.53|103.17|0.92|1.0|123.82|0.0|-5.11|32.0|5.0|-6.52|0.0|1.0|3.19|-4.78|7.74e-06|0.00323|1.65e-05|0.00688|0.0|2.75e-08|-0.07786|4.8413|3.36|-1347.266914|711.29|901.0|256.1|0.49643|0.0048|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|7.3768|7.3768
2_a20 (SB-505124)|0.0|1|0|0|3.485765306|0|7.434257382|1|1.183764955|-0.010175551|5.351858133|0.05042042|0.013612077|0.0|-0.498602014|0.001622309|-0.137383329|1|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|0.082053195|0|0.7694360659999999|-0.117328885|0.214264156|0.02856542|-45.98170774|-64.55966745|122.8758934|126.8667205|-0.0382594189999999|8.648749117000001|-25.30121848|70.87109323|61.69969596|0.475937029|423.3785776|-968.3950117|1709.9571620000002|-11.58380004|0.1680806939999999|5.952040367|0.908167636|4762.83693|-532.854802|25.30541763|-365.2740749|1164.049211|1.0|1.0|1.0|1.0|3.4|3.1|0.3|-7.22|5.16|4.47|60.03|2.06|1.0|97.55|1.0|-5.24|25.0|4.0|-5.31|0.0|1.0|3.81|-4.91|5.72e-06|0.0019199999999999|1.22e-05|0.0040799999999999|0.0|2.03e-05|-0.03717|3.6404|4.57|-1089.358727|593.8|0.3267|340.58|0.69947|0.3267|2.5584|-0.18645|0.01305739|-1089.201587|3.9392|6.7721|6.7721
10_a3|0.0|0|0|0|0.0|0|6.823286122000001|0|0.605017375|-0.010609861|4.727387819|0.034166667|0.017396832|1.684975382|-0.381954986|-0.008037672|0.043342516|1|-0.005959152|0.033279122|-0.0495219879999999|-0.0947326669999999|-0.616256033|-0.140523767|1|0.747406318|-0.0989320009999999|0.518341632|0.014615264|-46.64544572|-45.8148076|248.0820067|116.9745968|-0.0359752729999999|3.134330682|-21.60122201|56.68388955|53.41368558|0.41220272|346.1193167|-549.7776912|1361.86525|-7.715112198|0.293370676|5.031169383|0.701266803|4600.496436|-254.5987025|23.57661855|-191.3775649|778.0284121000001|0.0|0.0|1.0|1.0|3.02|1.78|0.0|-6.51|3.79|3.41|105.82|1.2|0.0|88.28|1.0|-4.3|22.0|4.0|-6.44|0.0|1.0|2.52|-3.84|5.07e-05|0.0155|0.000145|0.0443|0.0|9.35e-05|-0.06238|5375.0|1.64|-1288.150029|498.67|0.2124|230.67|0.41894|0.0463|6.7458|-0.21249|0.04080931|-1288.097561|9.3381|5.1|5.1
47j_a18|0.0|0|0|0|0.0|0|7.03438793|1|1.251176464|-0.007807275|4.844187086|0.033563218|-0.048528478|0.0|-0.569931053|0.00031105|0.0033281|0|0.002317206|-0.073551529|-0.218974385|-0.331885553|-0.48833504|-0.002262399|0|0.80651845|-0.094744194|0.476575952|0.015967126|-56.816779|-73.69868165|95.57657747|150.5035248|-0.033837212|9.661420661|-44.19607713|86.31641604|69.23713027|0.481373558|627.366638|-1842.467041|2064.803327|-20.47428768|0.235574938|9.597380968|0.928170101|7316.123159000001|-1433.2001369999998|34.43235841|-411.3767328|2410.265089|1.0|0.0|1.0|3.0|4.54|0.0|0.28|-8.79|2.43|2.82|97.76|2.63|3.0|149.96|1.0|-5.83|37.0|4.0|-6.46|0.0|0.0|2.39|-5.14|1.49e-06|0.000743|7.32e-06|0.00366|1.0|8.159999999999999e-07|-0.04423|3.1054|8.09|-1625.413107|839.37|0.5439|399.25|0.6983600000000001|0.5439|4.1619|-0.17273|0.03246539|1625.053346|5.2118|7.4559|7.4559
15_a31|0.0|1|0|0|3.155574452|0|7.765993078999999|1|0.610137926|-0.018913735|5.733341277|0.038809524|-0.0302581979999999|0.0|-0.775463115|-0.011797858|-0.074455342|2|-0.007631228|-0.052339921|-0.157560864|-0.272545088|-0.6215974160000001|-0.0869591359999999|0|0.567108776|-0.131697567|0.287991212|0.038524836|-61.76522754|-70.00513464|141.1489667|230.1075793|-0.041588706|10.88541717|-32.83191294|88.05886218|82.24348203|0.466164359|301.452236|-840.0616157|1675.977147|-11.75113151|0.358466423|6.148947296|0.873235738|5087.628096|-446.5429972|34.45943505|-150.46712390000002|1309.458532|0.0|1.0|1.0|2.0|3.31|1.64|0.19|-5.66|4.12|3.0|117.37|0.41|0.0|90.47|2.0|-4.28|24.0|5.0|-6.84|0.0|1.0|2.27|-3.57|5.27e-05|18.0|0.000272|0.0931|0.0|0.000749|-0.04192|4569.0|3.9|-1460.861851|556.68|348.0|271.36|0.5241899999999999|348.0|5.5793|-0.19394|0.03843988|-1460.790873|7.5831|5.9586|5.9586
12h_a36|0.0|1|0|0|3.468184524|0|7.412764017000001|2|1.297043828|-0.0086750619999999|5.351858133|0.039061728|0.059920602|0.0|-0.503153567|0.00127667|-0.051080247|1|0.003077071|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|-0.10861416|0|0.819614525|-0.10720355|0.3726296|0.027905055|-48.17643878|-70.19826261|82.11195464|118.1187282|-0.035734517|11.96512593|-31.5465515|87.85958486|66.44902736|0.464544951|536.6941285|-1263.568727|2391.856014|-15.32224162|0.3347454589999999|7.428908584|0.8675704009999999|6159.17335|-827.4010477|35.1736357|-216.42159590000003|1899.376328|1.0|0.0|0.0|2.0|4.8|0.0|0.17|-6.69|2.77|1.89|78.43|1.72|1.0|130.24|1.0|-3.95|31.0|5.0|-6.93|0.0|0.0|1.81|-4.07|0.000113|0.0464|8.499999999999999e-05|35.0|1.0|8.340000000000001e-05|-0.05013|5.1998|2.92|-1347.451759|697.29|0.5756|238.44|0.34589|0.0056|6754.0|-0.1926|0.02925492|-1347.260478|8.7377|7.8539|7.8539
13b_a6|0.0|1|0|0|3.423777636|0|7.412764017000001|1|1.430640379|-0.011206134|5.351858133|0.042739018|0.060593678|0.0|-0.6051312529999999|-0.00460563|-0.064811009|1|-0.00194781|0.100281317|-0.10896749|-0.180339002|-0.490758329|-0.029988734|0|0.7757172059999999|-0.112915801|0.202093555|0.032036214|-61.06841733|-74.04643339|154.7847961|147.0772097|-0.0406496879999999|13.77653618|-40.04664055|87.39962829999999|82.07670290000002|0.408780634|508.6895893|-1332.835801|2587.000662|-17.48058934|0.2427663219999999|9.087172635|0.69141956|6000.952027|-874.0294667999999|35.20276076|-337.3706117|1760.1380379999998|1.0|1.0|1.0|2.0|3.56|2.85|0.12|-9.01|4.98|4.32|95.85|1.29|2.0|116.79|1.0|-5.51|31.0|5.0|-6.1|0.0|1.0|3.45|-4.99|3.11e-06|0.0012699999999999|1.02e-05|0.00417|0.0|4e-07|-0.0525799999999999|4.8494|4.04|-1350.061187|694.33|0.7846|255.67|0.58026|0.2461|10.8032|-0.20156|0.02920955|-1349.898848|13.5746|6.7595|6.7595
14ae_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.1979624290000002|-0.007539122|5.351858133|0.042903564|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|0.0289586779999999|2|0.009675528|0.047563299|-0.143336826|-0.253318853|-0.363230717|0.107765697|1|0.872362051|-0.087074783|0.202342743|0.03467374|-46.69131269|-62.38566188|111.4422142|91.4475768|-0.0269140239999999|17.79858399|-33.45249142|87.09501229|71.53368511|0.479058976|625.0131414|-1060.556252|2575.36078|-13.81539807|0.46959234|8.123993885|0.919603093|7308.981869|-759.846894|36.35475577|-43.57178809|1999.511567|0.0|1.0|1.0|1.0|3.74|3.76|0.12|-7.6|3.48|4.03|123.48|2.42|2.0|133.27|1.0|-5.8|34.0|6.0|-6.68|0.0|0.0|3.44|-5.08|1.6e-06|0.000753|8.22e-06|0.0038799999999999|0.0|1.17e-05|-0.07122|3.6036|2.99|-1858.952529|751.57|0.3205|344.06|0.58144|0.3205|7.0211|-0.21659|0.01449323|-1858.7404850000005|9.5944|8.6038|8.6038
16g_a32|0.0|1|1|1|3.363965155|0|7.765993078999999|0|0.609420729|-0.013775701|5.733341277|0.03898374|-0.049658216|2.084553994|-0.771439265|-0.002456725|0.004735761|3|-0.00030659|-0.085591073|-0.117577419|-0.202656848|-0.696926204|-0.026098259|1|0.8206422409999999|-0.105500574|0.542303725|0.023959586|-57.77542509|-77.75914881|90.88837862|132.1955522|-0.033839807|13.01585399|-42.58335004|94.54074206|75.43482709|0.3972359179999999|604.8539801|-1321.90553|3497.469035|-18.38320476|0.313667656|9.3963701|0.65902387|6372.261243999999|-974.3098525|36.34043182|-274.67233460000006|1926.042887|1.0|1.0|1.0|2.0|3.87|3.42|0.33|-8.16|6.81|5.38|149.27|1.57|3.0|121.56|1.0|-7.51|30.0|5.0|-5.69|1.0|1.0|4.37|-5.32|3.08e-08|1.36e-05|4.83e-06|0.00213|0.0|3.04e-06|-0.05|3.6161|5.38|-2034.593036|752.29|0.2879|342.86|0.70222|0.2879|3.7346|-0.19968|0.02895494|-2034.408165|4.3204|7.9586|7.9586
7f_a10|0.0|0|0|0|0.0|1|7.535296702|1|1.240141822|-0.011104817|5.4161004020000005|0.037386831|-0.104120245|0.740070757|-0.5663456689999999|0.00189949|-0.0971900919999999|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|-0.009545801|1|0.931773786|-0.095196098|0.7359022890000001|0.00797443|-35.78096407|-53.02456669|15.96885516|38.0022453|-0.03645808|2.474090768|-19.93012491|60.16185231|40.22275023|0.402568457|519.0013298|-954.4422004|2375.702381|-11.31122804|0.178213448|6.115784565|0.6738319429999999|7070.755931000001|-531.6277179|24.71113795|-358.4725202|1161.423484|1.0|1.0|1.0|0.0|3.37|2.97|0.23|-8.13|5.07|6.57|52.83|2.64|2.0|106.77|1.0|-5.54|30.0|7.0|-5.47|1.0|0.0|4.39|-5.6|2.9e-06|0.00119|2.52e-06|0.00103|0.0|3.03e-06|-0.0613|5.7757|4.93|-1442.200124|597.28|348.0|214.67|0.34467|0.0191|2.2631|-0.2175699999999999|0.01616879|-1442.058773|3.2524|6.8508|6.8508
14y_a23|0.0|0|1|1|0.0|2|7.423568444|0|1.197960595|-0.005875443|5.351858133|0.046678487|0.041892637|0.731397292|-0.2996475999999999|0.009174505|-0.031435038|2|0.007229683|0.07646106|-0.069023218|-0.125978901|-0.4598871539999999|0.137426346|1|0.925252932|-0.080613242|0.2271539169999999|0.018804822|-39.9727336|-55.74067298|39.66769923|51.68445972|-0.034303507|8.990852582999999|-27.63946733|67.16839951|52.97547894|0.486730407|639.7735629|-1114.8134599999998|2336.815247|-16.40099384|0.21677451|8.213390641|0.948293868|7320.809595999999|-770.8467102999999|30.28429949|-391.6770747|1423.362076|0.0|1.0|1.0|1.0|3.41|3.49|0.05|-8.57|4.64|5.32|105.02|3.99|2.0|130.3|1.0|-6.77|32.0|4.0|-5.8|0.0|0.0|4.45|-6.13|1.7e-07|8.18e-05|7.37e-07|0.000354|0.0|1.29e-06|-0.08374|3.6413|4.73|-2549.091817|713.1|444.0|340.49|0.61338|444.0|4.8799|-0.2331599999999999|0.01307741|-2548.953933|6.5205|8.4225|8.4225
11e_a5|0.0|1|0|0|2.971327032|0|7.139660336|1|1.338814635|-0.003208975|5.209486153|0.020943152|-0.07965|0.0|-0.192538515|0.008268901|-0.010236262|1|0.008721244|-0.127225457|-0.0924814769999999|-0.147721258|-0.234433859|-0.048843135|0|0.876758791|-0.0790189759999999|0.372098505|0.0120552589999999|-41.64560703|-52.34653881|62.84782002|81.64179149|-0.0282210629999999|5.290414418|-27.58835281|63.5644542|49.63167715|0.483563144|580.8135016|-1046.930776|960.0428704|-12.38472918|0.27836484|9.387474824|0.936345148|5675.693973|-693.5448342|25.90670947|-293.6467698|1450.77573|0.0|1.0|1.0|1.0|3.22|3.43|0.24|-8.95|5.03|4.29|66.93|1.83|2.0|125.71|1.0|-4.65|31.0|5.0|-6.28|0.0|0.0|3.63|-4.72|2.23e-05|0.00919|1.9e-05|0.00782|0.0|4.64e-07|-0.03808|4.4179|2.91|-1316.512503|717.76|0.5347|280.64|0.66478|0.2125|2.3124|-0.20559|0.03460011|-1316.301553|2.8694|7.3979|7.3979
