molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|MATS7i|SaaaC|ATSC1c|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|MATS8d|nFaHRing|RASA|FNSA3|FNSA5|FPSA3|PNSA5|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|Fraction Csp3|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|E solv. Water  (Hartree)|pIC50
7g_a8|0.0|1|0|0.0|1|7.535296702|1|1.39137419|1.336155045|-0.092384028|5.4161004020000005|0|-0.030968098|0.0|-0.481134236|1|1|0.0002620309999999|-0.065174707|0.021974492|0.046246982|-0.418049442|0|0.098510683|-0.044866536|0|0.699376143|-0.107714754|-0.1122315669999999|0.031841955|-67.26263865|19.08352484|0.300623857|180.1699331|-40.31185423|11.43714084|56.75323443|0.806738465|-2.020168201|-38.68948451|78.41805331|-27.51653399|2802.2242920000003|-1210.7274960000002|2079.55195|7.588498875|14.3346384|6293.364606|115.825531|-725.6133762000001|34.10836993|0.018613449|-367.6690814|1500.768277|509.2753308|0.0|0.04|4.94|80.04|3.4|108.0|3.0|-5.78|5.0|-5.63|399.37|0.0|1.0|1.67e-06|0.0|1.23e-08|4.92e-06|-0.06621|3.7874|6.26|3.7874|620.67|1053.9|327.36|0.5165|327.36|0.62073|0.62073|-1374.291597|0.03974865|4.6772
8c_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.080016722|5.733341277|0|-0.026467635|2.143746338|-0.459589251|3|3|-0.001662219|-0.047650724|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|-0.024032462|-0.11492754|1|0.801747512|-0.076876481|-0.097480366|0.016240436|-58.93213925|9.818219446|0.198252488|119.85432240000002|-35.6276568|5.935643221|78.19443734|0.600684883|-1.267244762|-28.09723623|74.36515033|-16.654735000000002|2571.62241|-766.1178102000001|3038.837633|7.079719717000001|12.81496717|5773.240734|241.4075262|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|557.1050635|1.0|0.26|6.49|140.04|1.1|110.47|7.0|-5.82|4.0|-6.45|397.52|0.0|1.0|1.5e-06|0.0|2.23e-08|8.86e-06|-0.04161|3.5673|4.28|3.5673|646.97|1090.0|347.56|0.3272|347.56|0.70135|0.70135|-1880.537558|0.03115673|7.4318
8b_a8|0.0|1|0|0.0|1|7.535296702|1|1.395658149|1.42474537|-0.023718767|5.4161004020000005|1|0.019958073|0.0|-0.733216119|1|1|-0.003593429|0.031896755|0.049587543|0.079250224|-0.5058761820000001|1|0.097555876|-0.0527918259999999|0|0.558354653|-0.130159955|-0.11627069|0.032440348|-71.23625346|19.87542051|0.441645347|270.5854753|-43.64473805|12.1771918|89.09854311|0.781454722|-2.325413799|-48.85837649|84.97574547|-29.07602182|2863.095568|-1424.7250689999998|1821.324722|7.507665421|14.53652808|6471.7604200000005|133.8974321|-872.8947609999999|37.20755791|0.022425382|-344.8810688|1823.170337|589.263087|0.0|0.09|3.65|112.23|2.12|114.18|4.0|-4.77|5.0|-6.87|414.41|0.0|0.0|1.6899999999999997e-05|0.0|7.33e-08|3.04e-05|-0.06114|4.5819|6.41|3.2992|640.35|1098.17|375.8|0.2618|270.59|0.57234|0.70195|-1406.829227|0.03204403|5.2941
19_a20|0.0|1|0|0.0|0|6.842683282|0|1.4009239059999998|0.0|0.071176085|4.727387819|3|0.103271147|1.622562232|-0.539158264|1|1|-0.004654742|0.175308615|-0.049177437|-0.083481481|-0.5838248970000001|3|-0.143992458|-0.105118869|1|0.754452534|-0.091725453|-0.099685049|0.013643765|-65.49811346|8.964643162|0.245547466|161.33709|-43.03556944|5.890223441|88.19441661|0.796070588|-1.993700989|-39.5992891|75.98477124|-25.1915821|2849.084477|-1309.962269|1818.518838|7.950138729|15.38668579|6325.747732|133.9919257|-860.7113887|31.64490997|0.0159602|-389.0666676|1645.535318|684.5377542|1.0|0.08|4.97|110.44|1.33|122.86|5.0|-4.89|5.0|-6.8|420.47|0.0|1.0|1.29e-05|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|3.3616|687.79|1190.68|368.83|0.2998|368.83|0.6987399999999999|0.6987399999999999|-1368.129074|0.03487615|5585.0
5b_a50|0.0|0|1|0.0|2|7.927685046000001|1|1.397278957|4.190114953|-0.253064589|5.82008293|1|-0.052494624|2.473508677|-0.062071259|2|2|0.012290091|-0.0873662269999999|-0.1052449509999999|-0.175158017|-0.140506919|1|0.019856551|-0.1866330389999999|1|0.958606481|-0.041157676|-0.061164973|0.012204641|-31.07327358|6.200250541|0.041393519|21.02890062|-15.78596849|3.149876031|60.5565203|0.5887490470000001|-0.8563096170000001|-10.62231784|42.76068675|-10.87564575|2183.545404|-435.0258302|1452.442728|5.543302677000001|10.01036188|4577.809819|208.925351|-221.0035589|18.47246431|0.023005632|-90.17329003|738.8985723999999|409.0289917|1.0|0.1|3.15|35.64|2.4|96.89|2.0|-3.48|2.0|-6.03|312.37|1.0|1.0|0.000335|0.0|1.37e-06|0.0004269999999999|-0.0256899999999999|5.6332|2.81|4.0222|547.35|922.49|308.25|0.2749|220.09|0.4270899999999999|0.66968|-990.43875|0.02651535|4.9126
12m_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.6049842529999999|0.0|0.096631895|5.351858133|2|-0.1305457069999999|0.0|-0.57615692|1|1|0.0026474159999999|-0.236661357|-0.084317059|-0.152855196|-0.5409445629999999|1|-0.036924662|-0.0974968869999999|0|0.783260049|-0.085422479|-0.103359773|0.027352277|-70.1324196|18.55926485|0.216739951|147.06395700000002|-47.58675592|12.59296644|237.0982213|0.773732767|-2.067195455|-39.32844052|83.3641853|-27.50290965|3058.3084710000003|-1402.648392|2370.879718|9.025816604|16.40342255|6658.711303|153.52847759999997|-951.7351184|35.54574762|0.019500715|-371.4702679|1812.833129|683.7405759|0.0|0.13|3.4|114.67|2.06|133.52|6.0|-6.0|6.0|-6.22|439.49|0.0|0.0|1.01e-06|0.0|3.7600000000000003e-07|0.000165|-57.0|5.0617|3.88|3.5496|714.92|1204.39|349.29|255.0|244.95|0.33392|0.68404|-1742.965888|0.04041755|7.5114
32_a47|0.0|0|1|0.0|1|6.842683282|1|1.216307925|1.998170616|-0.1746026239999999|4.727387819|3|-0.013510009|1.6507707980000002|-0.2037028839999999|1|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|-0.0094137619999999|-0.078006445|1|0.851627782|-0.05770007|-0.0726950079999999|0.019295804|-52.38450683|13.90468487|0.148372218|106.9180086|-37.74862456|10.01980854|44.50423685|0.64116122|-1.381205148|-29.9621436|68.76811937|-18.77935151|2808.210157|-995.3056298|2255.632049|8.656942728999999|15.53902041|6235.398576|258.5816152|-717.2238666000001|29.28959351|0.022735861|-203.4434306|1552.348456|682.9868225|1.0|0.26|4.18|67.66|3.11|125.17|5.0|-4.81|5.0|-6.34|436.91|0.0|1.0|1.5399999999999998e-05|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|692.49|1184.76|336.65|0.2969|252.79|0.48011|0.68986|-1777.843462|0.03062031|7.0
11c_a5|0.0|1|0|0.0|0|6.605297921|0|1.427567332|0.0|-0.2117133739999999|4.59511985|2|-0.0859098|0.0|-0.224938556|1|1|0.005383056|-0.138950411|-0.011677718|-0.018887528|-0.269653478|2|0.030085871|-0.044126759|0|0.80472351|-0.078909483|-0.0873419269999999|0.01785211|-53.12487972|10.85837291|0.19527649|118.7750305|-32.31269264|6.604499968|4.089828494|0.707039635|-1.484812761|-29.19305715|66.02857181|-19.63310772|2497.685314|-903.1229552|926.234805|8.88462927|16.09582374|5202.741647999999|178.1902995|-549.3157749|27.76804404|0.021214793|-251.8596984|1277.330026|523.8031619|1.0|0.09|4.79|80.76|1.13|106.79|6.0|-4.13|5.0|-6.59|370.4|0.0|1.0|7.38e-05|0.0|3.4000000000000003e-09|1.26e-06|-0.04315|4.5035|4.53|4.2087|636.14|1071.71|294.59|0.5327|275.3|0.60118|0.6267699999999999|-1218.278135|0.03798847|7.6021
14e_a23|0.0|0|1|-4.45581912|2|7.423568444|0|1.197957573|3.052208981|0.059967018|5.351858133|2|0.023369734|0.650989437|-0.4787294729999999|2|2|0.001951778|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.133270225|-0.014216155|1|0.925392058|-0.073376247|-0.089453046|0.018022127|-62.2612068|12.5437807|0.074607942|51.92870134|-43.33511299|8.73073591|0.5612316039999999|0.796525872|-1.96796702|-35.54678231|74.75779594|-27.39493099|3255.313968|-1369.74655|2428.874279|8.020794334|15.89643482|7663.17288|141.6222839|-953.3724859|34.39302091|0.017954325|-412.7765217|1719.6510460000002|658.8108151|0.0|0.09|4.42|105.02|3.82|125.29|6.0|-6.38|7.0|-6.06|479.48|0.0|0.0|4.1200000000000004e-07|0.0|5.94e-09|2.85e-06|-0.08122|3.7033|4.2|3.7033|706.39|1209.58|334.8|0.3178|334.8|0.63922|0.63922|-1966.720803|0.02250947|8.5214
4S4k_a46|0.0|0|0|0.173180233|1|7.825245291|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|1|-0.104665424|0.0|-0.252970193|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|-0.003017362|-0.141706595|0|0.891734458|-0.089589915|-0.0860536609999999|0.007749296|-45.61628327|4.1078333030000005|0.1082655419999999|57.39060501|-24.18078772|2.177526049|0.0|0.8679099640000001|-1.46291223|-25.17446332|49.42345536|-16.15576699|2105.538282|-775.4768155|1729.18312|5.523352655|10.26616763|4719.2906570000005|70.01975807|-411.0733912|18.61456563|0.007182108|-390.0516264|893.4991504000001|519.5743695|1.0|0.33|4.26|50.94|2.84|100.96|2.0|-4.82|3.0|-5.46|333.43|1.0|1.0|1.5e-05|0.0|2.48e-07|8.28e-05|-0.02074|5.2854|4.52|4.0774|566.82|997.07|304.07|0.2623|234.58|0.5716|0.67893|-1053.202208|0.02628818|6.7055
6_a4|0.0|0|0|0.0|1|7.535296702|1|1.271761557|2.170234316|-0.19701009|5.4161004020000005|2|0.042096749|2.186806868|-0.064723237|1|1|0.01098094|0.0671397079999999|-0.046166422|-0.073630392|-0.1738111839999999|2|-0.169533683|-0.340860215|1|0.945545838|-0.052396457|-0.0670158929999999|0.0077624059999999|-37.33240845|4.324187697|0.054454162|30.33467048|-20.7966895|2.408866521|45.93422613|0.814470803|-1.206286076|-16.25991695|42.27020924|-13.71394596|2342.371538|-671.9833521|1968.0178670000005|5.758624844|9.981741408|5256.215815|103.3523757|-374.340411|16.83786074|0.008863911|-350.36323230000005|825.0551765|578.2065561000001|1.0|0.26|5.1|43.6|3.09|109.7|3.0|-4.91|3.0|-5.42|354.45|1.0|1.0|1.24e-05|0.0|1.04e-08|3.67e-06|-0.04867|4.8714|4.11|4.0354|613.83|1057.7|307.24|0.1235|254.51|0.60542|0.5877|-1108.338577|0.02244097|5.8861
1m_a5|0.0|1|0|0.0|0|6.605297921|0|1.3047206409999998|0.0|-0.252787668|4.59511985|2|-0.07112464|0.0|-0.096417794|1|1|0.00520748|-0.118494698|0.042813643|0.07132816|-0.2274929269999999|2|0.077347244|-0.022280685|0|0.8823955520000001|-0.070959368|-0.071478865|0.009030414|-37.65438054|4.7571353730000006|0.117604448|61.95289543|-19.83596661|2.506013299|0.235629561|0.73847373|-1.072182971|-19.69180207|46.74648368|-15.26528941|2183.167528|-564.8157081|841.0375686000001|6.911100301|13.35855701|4584.808374|137.7695311|-297.5394992|20.67140479|0.0172594319999999|-251.2513491|764.8419772000001|383.4128238|1.0|0.0|5.11|54.46|2.4|95.5|3.0|-4.52|3.0|-5.71|332.79|1.0|1.0|2.99e-05|0.0|2.35e-09|7.82e-07|-0.0507699999999999|4.6678|3.48|4.3983|553.42|926.13|281.89|0.5497|265.61|0.4527899999999999|0.45426|-1410.783167|0.03223201|7.3665
12a_a50|0.0|0|1|0.0|2|7.927685046000001|1|1.397770359|4.075037557|-0.199881787|5.82008293|1|-0.111689174|2.112397566|-0.126263256|2|2|0.011790103|-0.193999688|-0.168032508|-0.291865836|-0.247407423|1|-0.030758487|-0.2018898489999999|1|0.904119689|-0.05075501|-0.0663902|0.021013336|-33.44733598|10.58650394|0.095880311|48.30443297|-16.85074424|5.333473207|69.83817338|0.575218972|-0.929462803|-12.88231829|47.2792242|-12.00673599|2223.666558|-468.2627037|1462.827156|5.116970861|9.648744341|4665.239724|214.004382|-235.9104193|20.873331|0.027455156|-75.79052945|814.0599092|388.171611|1.0|0.11|2.59|48.53|2.02|94.69|2.0|-3.16|3.0|-6.44|313.36|1.0|1.0|0.000685|0.0|3.22e-06|0.00101|-0.03366|4.0783|2.47|4.0783|545.54|908.22|304.01|0.1807|304.01|0.65267|0.65267|-1006.498352|0.02648238|7.1249
19b_a38|0.0|1|0|0.0|0|7.412764017000001|2|1.297044256|0.0|-0.122009545|5.351858133|2|0.013765516|0.0|-0.467227005|1|1|-0.004358975|0.035216067|-0.098027247|-0.250781298|-0.443325632|1|0.019437461|-0.114123934|0|0.7293105670000001|-0.086013549|-0.11557289|0.0224393089999999|-71.73053105|13.92699891|0.270689433|168.00390359999997|-44.51968852|8.643817972|0.0|0.7596369590000001|-2.0803120280000003|-33.13317155|84.49751102|-25.82299118|2897.652112|-1291.149559|2436.66785|7.159317935|13.74014387|6518.872269|149.181772|-801.3543933999999|33.99385836|0.020570275|-322.28833010000005|1699.692918|593.6088758|0.0|0.14|3.55|81.23|2.78|125.65|5.0|-4.25|5.0|-6.81|419.43|0.0|1.0|5.68e-05|0.0|7.599999999999999e-08|3.19e-05|-0.05031|5363.0|3.66|3.7509|646.81|1111.29|330.55|0.4634|231.18|0.38952|0.69411|-1431.18309|0.03336932|7.9172
9_a10|0.0|0|0|0.0|1|7.535296702|1|1.377786667|1.998759814|-0.096384071|5.4161004020000005|2|-0.048732912|1.754798254|-0.285441469|1|1|0.007847998|-0.079150788|-0.1475423119999999|-0.239634564|-0.362724972|2|-0.000865755|-0.169389445|1|0.8694452140000001|-0.057690053|-0.084348428|0.013842683|-59.80726117|9.815155744|0.130554786|92.56988349|-42.40634438|6.959437141|59.95939417|0.73129178|-1.686968561|-29.00379197|71.07688871|-20.27364785|2904.874289|-1196.145223|2284.568215|8.765421221|16.02210901|6606.83687|190.5275895|-848.1268877|27.72306267|0.015893979|-327.9949188|1635.660698|816.3832816|1.0|0.23|3.69|75.94|1.81|130.71|7.0|-4.23|5.0|-6.87|438.52|1.0|0.0|5.920000000000001e-05|0.0|1.17e-08|5.14e-06|-0.06118|5.5668|4.51|3.7309|740.24|1278.57|332.32|0.4138|222.72|0.2242|0.68962|-1409.69933|0.03583924|6.7144
18d_a25|0.0|0|0|0.0|1|6.842683282|0|1.193723212|1.918453956|-0.0881447869999999|4.727387819|2|-0.031867489|2.029297802|-0.180590503|1|1|0.0062422|-0.055336237|-0.035684977|-0.061965108|-0.292727912|2|-0.03671629|0.029728702|1|0.937813705|-0.061527513|-0.076328248|0.011158458|-57.45144813|8.39885106|0.062186295|46.80695276|-43.24308488|6.3217245360000005|0.389087507|0.75793699|-1.602893201|-34.85786147|68.15463481|-21.166323|3113.122552|-1206.480411|2625.142499|9.479218984|18.11893325|6876.316137000001|182.1982146|-908.1047824|27.92623037|0.014219928|-388.2927768|1591.795131|883.4030667999999|1.0|0.11|6.33|111.51|2.4|143.37|7.0|-6.26|4.0|-6.21|474.58|0.0|1.0|5.47e-07|0.0|5.92e-11|2.81e-08|-0.07287|5.6512|4.56|3.6392|792.79|1358.25|340.69|0.3986|219.39|0.41694|0.6823899999999999|-1806.514606|0.03560672|6.6345
13c_a5|0.0|1|0|0.0|0|6.605297921|1|1.377702625|0.0|-0.2071929139999999|4.59511985|3|-0.010689086|0.0|-0.284610951|1|1|0.006110714|-0.017427549|-0.092592608|-0.150963534|-0.324868153|2|0.003545487|-0.033833834|0|0.80019672|-0.077308234|-0.076591149|0.023143526|-50.50012762|15.25960958|0.19980328|131.7396496|-33.29709668|10.06137448|51.93687546|0.551328235|-1.302049531|-33.60884086|70.46156718|-16.50965711|2793.480751|-858.5021696|1235.709541|8.492261628|15.90846721|5989.714507|295.8302846|-566.0506435|29.94524142|0.0302745689999999|-67.68621352|1557.152554|656.208474|1.0|0.17|4.23|84.0|1.16|120.88|5.0|-3.55|5.0|-7.28|411.46|0.0|1.0|0.0002839999999999|0.0|8.170000000000001e-09|3.36e-06|-0.05615|4706.0|3.99|4.2145|676.53|1153.36|294.18|509.0|263.46|0.41594|0.51479|-1351.008469|0.03747691|6.9101
4R4k_a46|0.0|0|0|0.173180233|1|7.825245291|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|1|-0.104665424|0.0|-0.252970193|1|1|0.006050983|-0.158788415|0.008544799|0.012963356|-0.3860697829999999|1|-0.003017362|-0.141706595|0|0.890625164|-0.089699228|-0.085931818|0.007883196|-45.72566346|4.194771739|0.109374836|58.20005971|-24.33134018|2.232103603|0.0|0.866681099|-1.4608409080000002|-25.39807111|49.58292992|-16.19450581|2105.035168|-777.3362788|1767.850427|5.522208638|10.33328154|4711.736397|70.94107067|-413.632783|18.68565706|0.007248925|-390.2334878|896.9115391|519.5743695|1.0|0.33|4.26|50.94|2.84|100.96|2.0|-4.82|3.0|-5.46|333.43|1.0|1.0|1.5e-05|0.0|2.48e-07|8.28e-05|-0.02045|5.2965|4.52|4.1392|565.94|994.13|299.53|0.2896|234.09|0.54119|0.68404|-1053.202129|0.0257622|7.0132
9h_a40|0.0|0|0|0.0|1|7.515889085|0|0.604992856|1.7679629630000002|0.014753178|5.4161004020000005|0|0.157606277|0.814591837|-0.343593366|2|2|0.003099029|0.270048551|0.048470175|0.08305063|-0.503000695|0|-0.160855189|-0.299768519|1|0.864310149|-0.09201708|-0.095803029|0.012390387|-47.93581245|6.199629554|0.135689851|67.89350333|-23.98506758|3.102034287|0.0|0.863884935|-1.437045429|-23.03722449|53.60044379|-20.54391962|2073.354193|-719.0371868|418.2915223|6.922257828999999|13.366649|4322.734135|68.10626265|-359.7760137|23.78085181|0.011321157|-364.1454816|832.3298135|336.23227030000004|1.0|0.11|4.59|67.66|3.22|93.19|3.0|-5.65|3.0|-5.06|321.4|1.0|1.0|2.23e-06|0.0|3.09e-07|9.93e-05|-0.05991|4.2372|3.9|3.3675|526.38|868.84|368.18|0.3851|292.61|0.64952|0.69809|-1293.033723|0.02291279|5.4001
14_a15|0.0|0|0|0.0|0|0.0|0|1.43568901|0.0|-0.058775738|0.0|2|-0.033982971|0.0|-0.374014235|0|0|0.0034254209999999|-0.051908601|-0.120626133|-0.184255041|-0.3848940629999999|2|-0.021648026|-0.028227917|0|0.8870890459999999|-0.063809873|-0.0917424269999999|0.014672137|-58.79722871|9.403293601|0.112910954|72.36402409|-37.68282812|6.026520371|2.923143027|0.770309725|-1.743106111|-26.20964538|68.59458198|-21.0782518|2612.691478|-1117.1473460000002|2731.841165|6.040010666000001|10.18067005|5861.387612|147.2072638|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|673.7288405|1.0|0.12|5.32|56.27|2.87|119.95|6.0|-6.22|4.0|-4.97|397.47|0.0|1.0|5.99e-07|0.0|1.51e-10|5.99e-08|-0.0338199999999999|4.4518|5.16|3.6209|689.8|1177.14|342.41|0.3131|278.5|0.65079|0.7055899999999999|-1280.809256|0.03885834|7.5229
GW6604_a52|0.0|1|0|0.0|0|6.605297921|0|1.427583999|0.0|-0.277102285|4.59511985|2|-0.0778992459999999|0.0|-0.085995143|1|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|-0.201462112|2|0.074868979|-0.057466653|0|0.87346455|-0.071850787|-0.072069252|0.009021088|-35.62691523|4.459510077|0.12653545|62.55188751|-17.61190876|2.204526664|0.2386028039999999|0.73529506|-1.081038779|-17.55852148|44.37166117|-14.44334401|2044.612273|-534.4037285|799.8313017999999|6.2973559020000005|11.6571716|4168.525878|130.8549791|-264.17863140000003|19.64292268|0.01768964|-232.6328342|726.7881391|359.1060668|1.0|0.0|4.49|54.46|1.91|90.49|3.0|-3.87|3.0|-5.95|298.34|1.0|1.0|0.000135|0.0|9.31e-09|2.78e-06||||||||||||||6.9706
A8301_a51|0.0|0|0|0.0|1|6.86171134|0|1.197963627|1.700610355|0.0245770529999999|4.727387819|2|0.078523314|1.987294898|-0.242873103|1|1|0.007083041|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|-0.013846396|-0.21474885|1|0.934739895|-0.055295165|-0.0780376929999999|0.008152073|-50.67621589|5.293803823|0.065260105|42.37868986|-32.90818536|3.437697042|78.46116212|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|2799.106729|-1064.200534|2461.663545|6.890532887999999|13.24988678|6401.6494600000005|94.18649643|-691.0718926|24.89475504|0.009586697|-461.0082758|1244.737752|690.8826121000001|1.0|0.04|5.5|87.72|3.35|129.04|5.0|-6.6|3.0|-5.31|421.52|0.0|1.0|2.5e-07|0.0|4.12e-10|1.74e-07||||||||||||||7.9208
13d_a5 (GW788388)|0.0|1|0|0.0|0|6.605297921|1|1.236844097|0.0|-0.0959854909999999|4.59511985|3|-0.092509033|0.0|-0.33442223|1|1|0.003668464|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|2|0.024905619|0.047169811|0|0.774103723|-0.086824482|-0.0844793|0.014571846|-55.87383979|9.637686167|0.2258962769999999|149.40573999999998|-36.95444874|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|70.45205183|-19.30187193|2834.036315|-1061.602956|1377.863026|8.077599766|15.788837|6122.792779|218.7999323|-702.1345259999999|28.84397435|0.022041749|-223.7910275|1586.418589|723.0631751|1.0|0.2|4.56|92.79|1.37|121.68|6.0|-4.35|5.0|-6.94|425.48|0.0|1.0|4.429999999999999e-05|0.0|1.45e-09|6.16e-07|-0.05542|4.6091|3.81|4.1706|707.09|1206.73|297.28|0.5251|269.0|0.42515|0.48848|-1390.294368|0.04130059|7.7447
1e_a5|0.0|1|0|0.0|0|6.605297921|0|1.427503886|0.0|-0.260066152|4.59511985|2|-0.080321049|0.0|-0.084933308|1|1|0.007357977|-0.133677441|0.034752304|0.0578378779999999|-0.201027861|2|0.045376705|-0.075239398|0|0.8805795|-0.06795194|-0.069725333|0.008587563|-36.22202792|4.461204261000001|0.1194205|62.03846573|-18.81719677|2.317577542|0.0|0.7473936259999999|-1.115605324|-18.33860051|44.38364879|-14.48881117|2107.092939|-579.5524467|827.4861275000001|6.41473183|12.39753333|4342.827698|131.2279879|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|775.4313476|409.0289917|1.0|0.05|4.99|54.46|2.13|95.45|3.0|-4.25|3.0|-5.77|312.37|1.0|1.0|5.5700000000000005e-05|0.0|3.87e-09|1.21e-06|-0.04186|4746.0|3.17|4.4292|560.58|935.47|279.92|0.5156|261.24|0.56258|0.51802|-990.471803|0.0313740589999999|6719.0
4_a27|0.0|0|0|0.0|2|6.823286122000001|0|1.4008954130000002|3.294369174|0.082486268|4.727387819|2|-0.273119343|1.274166982|-0.278154179|1|1|0.010329671|-0.459570857|-0.2030237389999999|-0.341622797|-0.480852615|2|-0.07759915|-0.024800302|1|0.852604338|-0.057748369|-0.078787867|0.0201467639999999|-40.79296366|10.43112657|0.1473956619999999|76.31512503|-21.12083948|5.40078803|58.27512057|0.682485674|-1.181818|-15.48073439|51.33640873|-14.56891559|2273.715366|-611.8944548999999|1213.060761|6.01592535|10.82331334|4988.6278600000005|164.3952417|-316.8125922|21.34684457|0.020363697|-188.9664429|896.5674718|424.8821143|0.0|0.16|2.94|65.6|2.66|97.55|2.0|-3.57|4.0|-6.51|331.37|1.0|1.0|0.000266|0.0|6.04e-07|0.0002|-0.0449899999999999|5.5485|4.63|4.1288|555.75|946.77|300.29|0.2002|223.46|0.36899|0.6089899999999999|-1082.963712|0.01877181|8.3979
7e_a8|0.0|1|0|0.0|1|7.05012252|0|1.394799915|1.3496955309999998|-0.150447714|4.844187086|0|-0.03633378|0.0|-0.289324602|1|1|0.002669179|-0.075638618|0.034227147|0.07125309|-0.341022848|0|-0.023521398|-0.072307692|0|0.8291560379999999|-0.08608941|-0.0886889709999999|0.0215993429999999|-53.04282692|12.91806855|0.170843962|102.177831|-31.72369068|7.725998682999999|63.5628736|0.776001552|-1.6850904519999998|-30.79383811|64.23177694|-22.39586026|2605.914474|-1007.813711|2032.501296|7.70387217|14.654025199999998|5808.479788000001|133.9683023|-602.7501229|28.86058693|0.018708212|-330.14031780000005|1298.726412|519.5762494|0.0|0.04|5.16|70.81|3.54|108.43|4.0|-5.75|4.0|-5.43|385.39|0.0|1.0|1.78e-06|0.0|5.07e-09|1.95e-06|-0.0697|3.8142|6.32|3.2363|622.23|1060.05|383.1|0.3461|325.06|0.6998300000000001|0.70177|-1300.271093|0.02845071|4.4547
3c_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.6094207970000001|0.0|0.025890116|5.733341277|0|-0.0522536959999999|2.224112182|-0.270034997|3|3|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|0|-0.003205869|-0.019130435|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.015118975|-48.52416391|7.772301225|0.1112332809999999|57.18235134|-24.94510426|3.995552912|0.0|0.693952122|-1.038301506|-17.94949454|57.94025396|-14.82682786|2152.627425|-533.7658031000001|1393.156794|5.605165488|9.717148607|4598.027604999999|157.331845|-274.3961469|21.36577928|0.018316536|-199.4122311|769.1680542|370.5811396|1.0|0.19|6.61|110.94|1.7|93.05|3.0|-6.18|3.0|-5.35|326.44|0.0|1.0|6.65e-07|0.0|1.28e-07|4.18e-05|-0.05487|3.5169|3.02|3.5169|544.22|903.81|352.54|0.5017|352.54|0.7034600000000001|0.7034600000000001|-1633.297494|0.02415856|8.0458
