molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|PNSA4|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
14b_a50|0.0|0|1|1|0.0|0.0|2|2|4.240438135|-0.092558007|-0.003935732|0.0228205129999999|2|0.030219907|-0.068176984|2.115127752|-0.255822608|0.010215823|2|0.011249462|-0.106938404|-0.1786649189999999|-0.280243276|-0.306633966|0.74726683|0.7887047979999999|0.030057537|0.831689551|0.71456262|1|-33.02344264|-50.27694576|0.095923652|62.89861413|-0.025558317|-32.9673668|9.64109526|192.8987555|-1.533499045|64.58491917|-16.75898192|2967.872393|592.81677|-1005.538915|2984.248708|0.362718946|6.3538844910000005|11.45638132|6737.145102|237.8403928|26.29763086|-180.03459850000002|1577.857852|1.0|1.0|1.0|0.0|20.0|3.72|4.81|2.32|2.0|0.0|0.0|1.0|7.0|-4.6|33.0|5.0|-6.5|0.0|1.0|0.0|2.51e-05|0.0111|1.6800000000000002e-05|0.0074099999999999|3.51|0.0|6.12e-05|-0.02486|5.2834|4.0775|1253.87|304.07|234.67|533.25|0.64303|-1430.72987|0.1373|-0.16874|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.58|5.1818|5.1818
14c_a22|0.0|0|0|0|0.0|0.0|1|0|1.596256692|-0.134137693|-0.005236206|-0.018518519|2|0.038137255|-0.026986769|1.568396937|-0.298463715|0.003784292|1|0.004362505|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|0.667111824|0.773044788|-0.096749121|0.8353837409999999|0.639264982|1|-48.57709197|-57.64986681|0.133423541|96.05497587|-0.030217952|-41.50359456|12.73426132|78.22334636|-1.60155147|75.5139152|-21.75466672|3079.4894480000003|623.8702703|-1152.997336|2092.7515510000003|0.33831271|8.626337592|16.03849168|6882.45|243.5598613|32.87756477|-232.8055235|1742.5109329999998|0.0|1.0|1.0|1.0|27.0|3.9|4.18|1.08|1.0|0.0|0.0|1.0|6.0|-4.86|34.0|6.0|-6.96|0.0|0.0|0.0|1.39e-05|0.00618|2.4e-05|0.0107|2.9|0.0|2.35e-07|-0.07399|5.7361|3.6741|1241.55|337.45|216.15|575.8|0.69113|-1460.324494|0.0694|-0.15408|7.3824|-0.22807|0.03150011|-1460.38772|153.0|6.8153|6.8153
17f_a50|0.0|0|1|1|0.0|0.0|2|1|4.305828452|-0.2208117919999999|-0.002205848|0.022892513|1|0.03135101|-0.167275895|2.187498662|-0.125733326|0.012475826|2|0.0129274519999999|-0.275290802|-0.247590736|-0.407467272|-0.204651539|0.758335704|0.7851209440000001|-0.132153434|0.8314734309999999|0.7241275009999999|1|-29.10566644|-46.03121141|0.088541266|54.44410182|-0.026836447|-28.30463221|6.206439227000001|82.90209608|-1.422331714|55.9791334|-16.50175503|2582.272632|560.4567739|-874.5930167000001|1929.981543|0.278877895|7.200480876|13.65716648|5579.97966|171.48226169999998|22.88344084|-271.9363523|1212.822364|1.0|1.0|1.0|0.0|20.0|2.87|3.83|2.09|1.0|0.0|0.0|1.0|6.0|-3.58|29.0|4.0|-6.64|0.0|1.0|1.0|0.000266|102.0|7.57e-05|0.0291|2.83|0.0|0.00016|-0.0336399999999999|4.0664|4.0664|1146.22|304.9|304.9|564.52|0.6573899999999999|-1218.966516|0.1708|-0.16784|6.1931|-0.20148|0.0276719|-1219.02507|398.0|6.4001|6.4001
17e_a50|0.0|0|1|1|0.0|0.0|2|2|4.3906140030000005|-0.153175103|-0.0020746479999999|0.038322942|2|0.031870748|-0.011278897|2.2384546640000003|-0.141076059|0.012036705|2|0.012372059|-0.017965698|-0.1949741189999999|-0.310566368|-0.229030473|0.7596299459999999|0.7409645029999999|-0.1710526319999999|0.7791604190000001|0.736221185|1|-32.24487658|-50.7956915|0.069891795|48.62532158|-0.02665495|-35.33972521|6.227183052000001|86.98647608|-1.67926185|57.93079973|-18.5444588|2883.936138|647.0975667|-1168.300905|1981.934841|0.196328886|8.52101688|16.70124474|6301.28046|136.5904997|23.07468625|-422.5418889|1453.705234|0.0|1.0|1.0|0.0|20.0|4.23|4.68|2.91|2.0|0.0|0.0|1.0|6.0|-4.87|33.0|4.0|-6.08|0.0|1.0|0.0|1.34e-05|0.00589|6.58e-06|0.00288|4.08|0.0|2.03e-05|-0.03156|4.2373|4.0298|1312.91|307.67|292.6|602.89|0.66478|-1374.927998|0.1785|-0.16649|6.7175|-0.19805|0.02761851|-1374.992422|155.0|6.8097|6.8097
6_a15|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.199979249|-0.00951284|-0.048804012|1|0.042926829|0.106485923|0.0|-0.513693384|0.001080419|0|0.003942615|0.153430865|-0.195267558|-0.281352401|-0.35221474|0.8511056929999999|0.691316481|0.0371776429999999|0.7248900659999999|0.810779115|0|-41.14459066|-71.76572566|0.140691569|82.0880213|-0.0307500179999999|-41.87249058|10.03794313|55.65697829|-1.599000943|88.94853813|-17.94143141|2454.904173|501.3728188|-932.9544335|1971.005637|0.4180252789999999|6.110075236|10.02135591|5589.043165|243.9013805|30.82854077|-95.65807914|1603.08412|1.0|1.0|1.0|1.0|18.0|4.43|5.26|2.18|2.0|0.0|0.0|1.0|7.0|-5.66|28.0|5.0|-5.33|0.0|1.0|1.0|2.16e-06|0.000823|7.32e-06|0.00278|4.64|0.0|4.3e-06|-0.02419|4.3423|3.7696|1092.02|328.9|285.52|545.21|0.70554|-1262.75978|0.0113|-0.15714|1.3789|-0.18133|0.01711539|-1262.820532|35.0|7.4559|7.4559
1f_a5|0.0|1|0|0|2.824395738|-4.398485453999999|0|0|0.0|-0.139907335|-0.00645569|-0.31059482|2|0.029105691|-0.118028278|0.0|-0.277594656|-0.0012491689999999|1|-0.000700145|-0.389011185|0.001493879|0.004923698|-0.401165734|0.525406088|0.771487328|-0.060528915|0.834250802|0.513260607|0|-50.98614411|-46.77243802|0.111926552|62.42799372|-0.035639589|-26.08772825|2.614237829|0.21377016|-1.425583552|57.83835135|-19.87828616|2482.949545|495.3305784|-795.1314464|979.2285994|0.242477611|7.117418022000001|13.35549635|5474.331675|135.2439659|26.24118632|-287.2706403|1049.647453|1.0|0.0|1.0|1.0|23.0|5.48|6.37|2.73|2.0|0.0|0.0|1.0|4.0|-4.79|27.0|6.0|-5.73|1.0|0.0|1.0|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|4.86e-07|-0.05346|4.7485|4.5758|958.06|270.96|261.1|442.04|0.42446|-1288.209882|0.0228|-0.18224|3.7852|-0.2357|0.03370206|-1288.263745|0.24|6.6198|6.6198
12bg_a36|0.0|1|0|0|3.434779148|0.0|0|2|0.0|-0.040957653|-0.0076819|-0.044573523|2|0.044197531|0.057879142|0.0|-0.414822602|-0.001012333|1|-0.00097037|0.097928606|-0.101451485|-0.1716508239999999|-0.4459167329999999|0.884841888|0.836170906|-0.023460562|0.892249657|0.771220556|0|-51.74990566|-70.42534258|0.159389648|109.3374477|-0.036959207|-48.31008346|9.22604612|14.85588272|-1.847960372|83.78068847|-25.35312333|2925.402039|576.6383913|-1267.656166|2915.548359|0.252132272|7.549463377|14.04434294|6753.439903|172.9566471|33.900544700000005|-340.0625449|1695.0272350000002|1.0|1.0|0.0|2.0|17.0|3.99|3.19|2.99|2.0|0.0|0.0|1.0|5.0|-5.08|31.0|4.0|-6.26|0.0|1.0|1.0|8.27e-06|0.00372|6.55e-06|0.00295|3.93|0.0|7.83e-06|-0.0542299999999999|3.8944|3.8944|1186.75|318.36|318.36|554.7|0.69395|-2151.914954|0.4409|-0.15743|6.6844|-0.21166|0.03334656|-2151.975577|15.0|7.8239|7.8239
18d_a25|0.0|0|0|0|0.0|0.0|1|0|1.918453956|-0.0881447869999999|-0.0029605|0.024310576|2|0.042843137|-0.031867489|2.029297802|-0.180590503|0.006452854|1|0.0062422|-0.055336237|-0.035684977|-0.061965108|-0.292727912|0.722349659|0.780221059|-0.03671629|0.838260077|0.696372329|1|-46.31109519|-57.45144813|0.062186295|46.80695276|-0.0281209329999999|-43.24308488|6.3217245360000005|0.389087507|-1.602893201|68.15463481|-21.166323|3113.122552|705.8822532|-1206.480411|2625.142499|0.24206301|9.479218984|18.11893325|6876.316137000001|182.1982146|27.92623037|-388.2927768|1591.795131|1.0|1.0|1.0|1.0|27.0|6.33|5.98|2.4|2.0|1.0|0.0|0.0|7.0|-6.26|35.0|4.0|-6.21|1.0|0.0|1.0|5.47e-07|0.00026|2.86e-06|0.0013599999999999|4.21|0.0|2.81e-08|-0.07287|5.6512|3.6392|1358.25|340.69|219.39|664.72|0.6823899999999999|-1806.514606|0.0389|-0.14723|3.2353|-0.2201|0.03560672|-1806.582751|232.0|6.6345|6.6345
12a_a36|0.0|1|0|0|3.4715209280000003|0.0|0|2|0.0|-0.0632801509999999|-0.007471648|-0.0427777779999999|2|0.040166667|0.078063311|0.0|-0.403468978|0.002039107|1|0.003199301|0.134423193|-0.1063550619999999|-0.183140926|-0.432975237|0.907322874|0.7934042040000001|-0.012112722|0.846614758|0.855821486|0|-46.76212019|-64.36949846|0.179315373|110.1075804|-0.037738352|-39.52572284|7.388485123|5.277117996|-1.886917597|76.09903547|-23.17301945|2647.835699|503.9367075|-1158.650972|2258.5909920000004|0.244684566|6.600635115|12.464492300000002|5710.355735|150.24716030000002|30.67992313|-313.5499672|1533.996157|1.0|0.0|0.0|2.0|17.0|2.72|1.88|2.02|1.0|0.0|0.0|1.0|5.0|-3.79|29.0|4.0|-6.72|0.0|1.0|0.0|0.000164|0.0625|0.000101|0.0384|2.68|0.0|9.78e-05|-0.04946|3.8343|3.6682|1096.31|338.0|323.35|481.98|0.6997|-1232.707754|0.0012|-0.1519299999999999|6.3637|-0.20139|0.03544528|-1232.764108|13.0|7.8861|7.8861
12ag_a36|0.0|1|0|0|3.408828027|0.0|0|2|0.0|-0.042092217|-0.008085448|-0.084341564|2|0.043848238|0.063109409|0.0|-0.436614203|-0.002526241|1|-0.000673716|0.135431487|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.835013502|0.124298337|0.8910146309999999|0.698414933|0|-52.02834065|-68.21579593|0.253169906|159.6746787|-0.038937089|-43.02381535|8.009946323|0.0|-1.946854457|80.40643223|-24.55768654|2773.9654530000003|471.0269757|-1227.884327|2305.164626|0.2411026289999999|7.849377942|15.13240062|5906.879919|152.06382680000002|32.35969377|-326.5740008|1617.984688|1.0|0.0|0.0|2.0|17.0|3.13|2.44|2.4|1.0|0.0|0.0|1.0|5.0|-3.89|30.0|5.0|-6.76|0.0|1.0|0.0|0.000129|0.0515|6.96e-05|0.0278|2.78|0.0|5.58e-05|-0.05486|3.8893|3.7117|1112.68|334.04|318.79|507.72|0.7024699999999999|-1331.9454449999998|0.0191|-0.15227|5.4459|-0.20713|0.03415856|-1332.003616|17.0|7.7696|7.7696
8d_a32|0.0|1|1|1|3.474433107|0.0|0|0|0.0|0.143684876|-0.010604502|-0.089662873|0|0.0388738739999999|0.062782795|2.146260246|-0.519620595|-0.006974711|3|-0.005162219|0.113030335|0.001558357|0.002805572|-0.629535754|0.825020753|0.825978584|-0.054095278|0.875986707|0.789198712|1|-68.88621406|-69.11005922|0.2892958439999999|181.8092016|-0.03346862|-43.43251025|6.291941176|89.20994250000001|-1.539556512|81.54594837|-21.03349629|2556.198518|446.6450457|-967.5408291|2371.595484|0.2914328639999999|8.106843676|15.29958432|5523.492436|183.1522214|29.684549600000004|-262.14980440000005|1365.489282|1.0|1.0|1.0|2.0|19.0|6.42|4.32|1.1|1.0|0.0|1.0|1.0|7.0|-6.08|27.0|4.0|-6.47|1.0|0.0|1.0|8.41e-07|0.000334|4.36e-05|0.0173|3.17|0.0|2.19e-05|-0.0535|3.5588|3.5588|111.16|348.39|348.39|540.98|0.7026100000000001|-1880.540067|0.3018|-0.14765|1.0269|-0.20115|0.04065536|-1880.602038|8.0|8.0809|8.0809
14ae_a23|0.0|0|1|1|0.0|0.0|2|0|3.338149829|-0.033049777|-0.007539122|-0.029948314|2|0.042903564|0.026913008|0.7338690390000001|-0.4448081789999999|0.008996289|2|0.009675528|0.047563299|-0.143336826|-0.253318853|-0.363230717|0.7763406840000001|0.7830067820000001|0.107765697|0.8356326820000001|0.7317531540000001|1|-46.69131269|-62.38566188|0.127637949|91.4475768|-0.0269140239999999|-44.69687612|17.79858399|110.5716332|-1.480271319|87.09501229|-19.28284095|3212.850883|625.0131414|-1060.556252|2575.36078|0.46959234|8.123993885|15.59484379|7308.981869|336.444465|36.35475577|-43.57178809|1999.511567|0.0|1.0|1.0|1.0|26.0|3.48|4.03|2.42|2.0|1.0|0.0|1.0|7.0|-5.8|34.0|6.0|-6.68|0.0|0.0|0.0|1.6e-06|0.000753|8.22e-06|0.0038799999999999|3.52|0.0|1.17e-05|-0.07122|3.6036|3.6036|1285.52|344.06|344.06|627.57|0.58144|-1858.675325|0.3205|-0.14537|7.0211|-0.21659|0.01449323|-1858.7404850000005|2.0|8.6038|8.6038
12c_a5|0.0|1|0|0|2.977832018|0.0|0|1|0.0|-0.212798523|-0.002685954|0.020594766|3|0.0252713179999999|-0.086795626|0.0|-0.16115723|0.0054189009999999|1|0.00586291|-0.1386392109999999|-0.01261147|-0.020144382|-0.223631474|0.808899433|0.797601178|0.05430631|0.8446264459999999|0.782051277|0|-46.62294305|-43.47195613|0.158907079|104.5338363|-0.022421317|-28.59715492|7.085796743|13.26856229|-1.25559373|59.40070647|-14.74941369|2697.345008|553.2961182|-825.9671665|2045.184304|0.416414105|7.293547043999999|13.53008071|5877.765289|273.9296719|25.27376659|-109.9706106|1415.330929|0.0|0.0|1.0|2.0|23.0|5.03|4.32|1.57|1.0|0.0|0.0|1.0|6.0|-4.09|31.0|5.0|-6.79|0.0|0.0|0.0|8.159999999999999e-05|0.0336|4.64e-05|0.0191|2.84|0.0|2.03e-07|-0.04565|4.6671|4.0116|1200.02|309.06|265.66|519.21|0.6893600000000001|-1316.244961|105.0|-0.16563|3.0135|-0.21128|0.02242648|-1316.305277|47.0|7.3279|7.3279
13_a4|0.0|0|0|0|0.0|0.0|1|1|2.050136054|-0.210975191|-0.000990136|-0.019846488|1|0.044357639|-0.059300584|0.0|-0.04158572|0.012994083|1|0.012019888|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|0.645708528|0.744134785|-0.215746851|0.7986239909999999|0.6490618429999999|0|-24.48959182|-33.41617993|0.029972995|14.67530603|-0.0279998139999999|-16.36114989|2.096831328|54.71349575|-1.091992764|37.12083496|-13.70920202|1910.137758|474.9422962|-534.6588788|1439.176684|0.137460473|5.663493161|9.917593683|3983.972795|67.30306705|15.89399858|-355.01146810000006|619.8659446|1.0|0.0|0.0|0.0|17.0|4.18|4.15|2.9|1.0|0.0|0.0|1.0|2.0|-4.09|22.0|2.0|-5.39|0.0|1.0|1.0|8.18e-05|0.0235|3.77e-05|0.0108|3.75|0.0|0.00018|-0.03168|4.4811|4.1733|893.0|297.09|276.68|429.36|0.59537|-898.2009630000001|0.1282|-0.17204|2471.0|-0.20372|0.018124154|-898.2503529999999|4.0|5.3979|5.3979
12an_a36|0.0|1|0|0|3.489959714|0.0|0|2|0.0|-0.05423417|-0.0070293469999999|-0.046532211|2|0.042739018|0.0966393909999999|0.0|-0.407702102|0.00285431|1|0.003710345|0.170355752|-0.07550872|-0.133106642|-0.434819796|0.906423012|0.8344566859999999|-0.009636347|0.885733922|0.855081905|0|-49.67568778|-71.0446809|0.163559846|110.5140393|-0.036995649|-48.0034364|7.903608682000001|0.0|-1.997765039|81.70091433|-24.99720254|2881.978785|565.1654879|-1349.848937|2399.367452|0.216487385|8.773001855|15.82907093|6162.848939|146.2760938|31.9040205|-383.1273396|1722.817107|1.0|1.0|1.0|2.0|17.0|3.33|2.61|2.51|1.0|0.0|0.0|1.0|6.0|-4.85|31.0|4.0|-6.64|0.0|0.0|0.0|1.4300000000000002e-05|0.0061|3.09e-05|0.0132|3.19|0.0|3.83e-05|-0.05561|5.1771|3.7872|1215.98|327.38|239.49|571.76|0.69094|-1670.182102|0.0644|-0.15474|4.3963|-0.21035|0.0345115999999999|-1670.244686|0.04|7.3979|7.3979
47r_a18|0.0|0|0|0|0.0|0.0|0|1|0.0|0.029358241|-0.0058631659999999|-0.216996268|0|0.035706215|0.041686585|0.0|-0.40455848|-0.005176133|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.362261236|-0.360670551|0.806477847|0.7698681909999999|0.017110504|0.8075001|0.7554975009999999|0|-62.75220741|-65.12700692|0.230421778|172.30927739999998|-0.031669652|-48.70193962|8.669825595|60.66168882|-2.090197013|81.99788849|-23.68254797|3389.050097|575.4901675|-1563.048166|1504.28892|0.311925149|9.819988422|19.40516312|7727.455993|233.2574532|34.41856352|-281.2845386|2271.625192|1.0|1.0|1.0|2.0|18.0|0.43|3.76|2.23|3.0|1.0|0.0|1.0|9.0|-6.65|36.0|4.0|-6.12|0.0|0.0|0.0|2.26e-07|0.0001139999999999|2.31e-06|0.00117|4.59|1.0|1.76e-05|-0.0522799999999999|3.1705|3.1705|1387.23|391.06|391.06|729.75|0.69545|-1964.443758|0.6007|-0.13021|2.3873|-0.18249|0.02805567|-1964.516246|231.0|6.6364|6.6364
31_a47|0.0|0|1|1|0.0|0.0|1|0|1.441825189|-0.075563891|-0.00869363|-0.171198936|2|0.042906977|-0.086842911|1.198626524|-0.417294247|-0.007525849|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|0.677766155|0.856640117|-0.1978980839999999|0.917597019|0.6463892179999999|1|-66.4670426|-65.56344002|0.303979962|188.5600536|-0.037580665|-40.66927863|8.234748813|81.01707367|-1.691129939|80.58054906|-23.31144534|2689.159869|431.7441681|-1049.01504|1322.82831|0.29335997|8.214180216|15.6194341|6019.5391740000005|181.972428|32.98913783|-256.3593656|1484.511202|1.0|1.0|1.0|2.0|21.0|3.23|4.24|2.0|1.0|0.0|0.0|1.0|5.0|-4.59|29.0|5.0|-6.78|0.0|0.0|1.0|2.56e-05|0.0105|4.03e-05|0.0166|2.86|0.0|9.95e-06|-0.0532|3.9744|3.6369|1079.4|340.91|311.96|508.69|0.69894|-1735.225703|83.0|-0.15143|6.4248|-0.20463|0.03449081|-1735.284957|16.0|7.8|7.8
16_a3|0.0|0|0|0|0.0|0.0|0|0|0.0|0.183636734|-0.010031024|-0.186717242|2|0.045993266|0.027762972|1.614080058|-0.371147877|-0.010377537|1|-0.008409607|0.069124437|0.0032314229999999|0.008045619|-0.614173961|0.659478546|0.767641592|-0.142670655|0.838125715|0.640070307|1|-53.7971544|-49.45999101|0.302520871|149.4199775|-0.041233465|-24.42909382|2.977102266|82.16042286|-1.401937796|56.56724056|-20.36587865|2184.788331|344.4962834|-692.4398741|1290.305313|0.1703181989999999|5.780331402000001|11.22152755|4733.033232|84.12292796|24.54661368|-325.670405|834.5848652000001|1.0|1.0|1.0|1.0|21.0|4.74|4.57|2.26|0.0|0.0|0.0|1.0|2.0|-4.98|23.0|4.0|-5.89|0.0|0.0|1.0|1.05e-05|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|0.0|2.25e-05|-0.07095|3.2208|3.2208|856.09|384.94|384.94|368.22|0.6944100000000001|-1371.250459|0.3866|-0.13195|2.8688|-0.2029|0.02847445|-1371.297964|42.0|7.3768|7.3768
12i _a30|0.0|0|0|0|0.0|0.0|0|2|0.0|0.04580336|-0.00691453|-0.030422458|2|0.043848238|-0.0982344169999999|0.0|-0.366470081|0.00372838|1|0.003603419|-0.172434349|-0.051371057|-0.090173435|-0.469854551|0.8264832879999999|0.831176513|-0.029080032|0.888213143|0.7463962120000001|0|-50.00086637|-63.00408424|0.156570866|102.235113|-0.037414255|-41.13938837|6.740110893|0.0|-1.833298476|72.59006433|-24.43015511|2860.704198|550.7287204|-1197.077601|2280.31966|0.193700903|8.097008872|15.56818082|6362.153853|126.4796844|30.29912252|-400.0044646|1484.657003|1.0|1.0|0.0|1.0|17.0|4.47|3.27|3.31|2.0|0.0|0.0|1.0|5.0|-5.93|30.0|4.0|-5.75|0.0|0.0|1.0|1.19e-06|0.0005139999999999|3.61e-06|0.00156|4.49|0.0|2.61e-05|-0.05465|5.0358|3.5242|1167.27|351.81|246.2|542.74|0.68497|-2035.141693|0.1577|-0.14945|2.5397|-0.2041|0.03436093|-2035.203042|16.0|7.8013|7.8013
1k_a5|0.0|1|0|0|2.9020229360000003|0.0|0|0|0.0|-0.216088148|-0.0030192829999999|-0.064652321|2|0.026339869|-0.095857885|0.0|-0.120771321|0.003886035|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.254495542|0.567806811|0.7824502320000001|-0.011552666|0.851987765|0.558485747|0|-40.40908188|-38.00629774|0.216307319|110.6497654|-0.0301207529999999|-19.44172742|2.850231839|0.498979532|-1.114467843|47.83775802|-15.40795854|2171.394196|400.8898627|-570.0944662|824.0133397999999|0.275045542|6.710535795|12.9461019|4479.484358|140.69669409999997|21.25369168|-230.14624|786.3865923|1.0|0.0|1.0|1.0|23.0|4.88|4.76|2.29|0.0|0.0|0.0|1.0|3.0|-3.97|24.0|4.0|-5.99|0.0|1.0|1.0|0.000106|0.0336|4.970000000000001e-05|0.0157|3.16|0.0|1.58e-06|-0.04516|4.7221|4.4063|890.76|281.38|262.56|398.63|0.5282|-1050.418953|0.1239|-0.1798799999999999|1.5911|-0.22504|0.03133456|-1050.468159|48.0|7.3188|7.3188
3o_a32|0.0|1|1|1|3.644417045|0.0|0|1|0.0|-0.022603806|-0.006253394|-0.014299905|1|0.035643275|-0.064818511|2.240993002|-0.306416317|-0.001411347|3|0.000243592|-0.117744493|-0.061774721|-0.11221537|-0.483580522|0.90022001|0.8214857240000001|-0.074509084|0.872498916|0.840991936|1|-42.51640563|-55.03672286|0.162219176|93.52833522|-0.031819276|-31.73171751|4.161738248|0.0|-1.4318674340000002|62.56936516|-18.34557429|2488.133192|483.0270239|-825.5508427999999|2469.87467|0.214905181|6.392329273|11.73098001|5488.777096|123.9047338|23.36733582|-328.7458915|1051.530112|1.0|1.0|1.0|2.0|19.0|6.39|4.2|1.58|1.0|0.0|0.0|1.0|3.0|-5.72|26.0|4.0|-6.17|0.0|0.0|1.0|1.89e-06|0.00072|1.87e-05|0.00714|3.46|0.0|2.04e-05|-0.05413|3.5333|3.5333|1049.14|350.9|350.9|464.85|0.70216|-1805.277864|0.2851|-0.14652|3.2729|-0.20065|0.03088166|-1805.333039|0.24|6.6198|6.6198
13b_a5|0.0|1|0|0|2.948625157|0.0|0|1|0.0|-0.142746146|-0.004573365|0.011339656|2|0.02468599|-0.006314305|0.0|-0.251535058|0.0064510459999999|1|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|-0.357011244|0.6700114770000001|0.765309977|0.03431921|0.8184221559999999|0.653356347|0|-44.93506461|-48.3067033|0.168442764|108.9128108|-0.02636836|-31.23446039|5.806729729|46.77748445|-1.344786367|62.24204745|-17.04942469|2661.597781|537.6736515|-869.5206594|1177.571784|0.345923611|8.427551282000001|15.48959317|5678.380299|223.6695238|26.06641209|-199.2474147|1329.387016|0.0|1.0|1.0|1.0|23.0|4.64|4.06|1.96|1.0|0.0|0.0|1.0|5.0|-4.24|30.0|4.0|-6.58|0.0|1.0|1.0|5.69e-05|0.0225|3.75e-05|0.0148|3.01|0.0|1.72e-06|-0.05177|4.6733|4.1793|1138.73|296.66|265.31|503.93|0.57482|-1275.806761|0.3064|-0.17274|3.5881|-0.22451|0.035153|-1275.865034|0.11|6.9586|6.9586
17b_a50|0.0|0|1|1|0.0|0.0|2|1|4.35392516|-0.145258626|-0.002181823|0.013050204|1|0.032052154|0.035558152|2.206759705|-0.144000296|0.012409091|2|0.012686493|0.05636897|-0.2252068689999999|-0.357011777|-0.237489143|0.7715057479999999|0.7621727979999999|-0.1585336269999999|0.799772151|0.748900413|1|-33.25475672|-52.58062823|0.068150817|47.42733742|-0.02681014|-36.59177249|6.247196459|86.9549829|-1.662228695|59.65808461|-18.65764227|2765.537065|648.4900322000001|-1156.773821|1948.148592|0.1966134769999999|8.324966952|16.11918162|6059.076348|136.82673369999998|23.22374317|-422.2639022|1439.872076|1.0|1.0|1.0|0.0|20.0|4.18|4.92|2.71|3.0|0.0|0.0|1.0|8.0|-4.75|32.0|4.0|-6.09|0.0|1.0|0.0|1.7899999999999998e-05|0.00763|1.22e-05|0.0052|3.96|0.0|1.22e-05|-0.0318|4.2447|4.0418|1300.3|306.75|292.09|647.75|0.66195|-1336.833957|0.1758|-0.16699|6.3333|-0.19879|0.02640483|-1336.899093|122.0|6.9136|6.9136
12c_a36|0.0|1|0|0|3.447900368|0.0|0|2|0.0|-0.087096843|-0.007667703|-0.04162109|2|0.040899471|0.085843909|0.0|-0.414055975|0.0005016269999999|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|0.8941919290000001|0.819222745|-0.033217921|0.8741648479999999|0.8065052890000001|0|-47.12722334|-67.84435546|0.159266488|102.2992907|-0.038024893|-43.57746274|8.079011794|6.546878962999999|-1.901244658|80.22754474|-24.42396797|2785.47514|540.0159387|-1221.198398|2365.641348|0.24499026|6.772454418|12.86584957|6256.172329|157.3609748|32.34920911|-327.5932797|1617.460455|1.0|0.0|0.0|2.0|17.0|3.35|2.54|2.51|1.0|0.0|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|0.0|1.0|1.0|3.64e-05|0.0151|2.55e-05|0.0106|3.31|0.0|2.77e-05|-0.04992|3.8436|3.8436|1137.55|322.58|322.58|509.61|0.68913|-1692.312906|0.3927|-0.15835|4.9812|-0.2082699999999999|0.02977602|-1692.3713309999998|9.0|8.0458|8.0458
