molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|n6aHRing|MATS8s|GATS1pe|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|TPSA_x|WPSA3|RPCS|FNSA1|DPSA5|GeomPetitjeanIndex|TASA|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
18a_a22|0.0|0|0|0.0|0.0|1|6.842683282|1.194229718|4.727387819|-0.018344659|0.038167849|1.6891461019999998|-0.19538364|0.007066388|10.31286146|1|1|0.007079018|0.059645624|-0.0835538409999999|2|-0.042139855|0.722009212|0.926535704|-0.050645213|-0.076119803|-34.36220678|-51.6464295|11.62443251|49.84469832|7.887046626|18.5219848|0.710467198|64.80092090000001|0.487405342|628.6440468999999|2213.859172|-13.47750813|0.289532802|13.72951861|0.950859191|6630.646100999999|196.4447473|-285.5992506|1453.872315|13.15449139|1.0|1.0|1.0|1.0|3.49|3.17|-9.4|5.32|5.11|100.61|2.13|2.0|131.64|0.0|-5.59|4.0|-6.28|436.53|0.0|0.0|1.0|3.9|0.00113|6.98e-06|0.00305|3.78|0.0|-0.0706799999999999|5.0214|3.4832|-1691.3151059999998|695.35|1211.84|355.95|0.3174|246.91|531.16|0.35107|-1691.036502|0.0354|-0.21148|0.01932946|-1691.097989|5.3946|13.0|7.8861
25c_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1.377881974|5.351858133|-0.047513652|0.037424242|0.0|-0.834326082|-0.002827527|10.95957635|1|1|0.001433865|-0.250299211|-0.3609280379999999|1|0.118901861|0.760055383|0.683231623|-0.088513496|-0.113392997|-59.0359041|-75.6298008|29.22363765|211.2752099|19.49130854|93.28638171|0.537428437|100.6665476|0.4356106729999999|455.6954382|2439.174137|-14.01190479|0.4625715629999999|13.26192888|0.77182656|6306.980593|308.52165519999994|-49.9273377|2110.880136|25.03674677|0.0|1.0|1.0|1.0|3.64|3.17|-5.71|2.18|1.98|90.74|1.0|1.0|116.0|0.0|-2.81|6.0|-7.95|421.45|0.0|0.0|0.0|1.93|659.0|0.000523|0.22|1.3|0.0|-0.03272|4.2095|4.2095|-1426.704645|704.43|1180.85|294.54|0.2239999999999999|294.54|561.29|0.69247|-1426.421463|0.2239999999999999|-0.2069599999999999|0.03817361|-1426.48597|9.8087|1.78|5.7496
14a_a23|0.0|1|1|0.0|0.0|2|7.423568444|1.197964042|5.351858133|-0.0246126279999999|0.042992424|0.757767133|-0.289658385|0.012219066|10.31321831|2|2|0.011363191|0.083206288|-0.073893976|2|0.114693804|0.6888154959999999|0.918677038|-0.055677662|-0.08032517|-35.20994211|-50.79675604|12.33442989|51.42774883|7.800158102999999|80.54176247|0.7807587890000001|61.36268093|0.462434482|580.9612768999999|2173.7139190000003|-13.66949407|0.219241211|14.2658736|0.8602383659999999|6269.28943|138.6457355|-355.0975547|1301.215093|10.56592489|1.0|1.0|1.0|1.0|3.41|2.86|-7.41|3.36|4.02|105.02|3.03|2.0|120.28|0.0|-5.47|4.0|-6.27|411.48|0.0|0.0|0.0|3.37|0.00139|1.1e-05|0.0045299999999999|3.58|0.0|-0.07379|3.7119|3.7119|-1629.928331|665.5|1134.02|334.02|0.3764|334.02|516.58|0.6289100000000001|-1629.690316|0.3764|-0.2238099999999999|0.0216412|-1629.748476|8.3962|3.0|8.5498
18b_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604987149|5.351858133|0.0075638519999999|0.041767677|0.0|-0.375139476|0.003099827|10.31163838|1|1|0.0036417359999999|-0.072825879|-0.049287858|1|0.022695194|0.760234689|0.869340364|-0.078751666|-0.09536285|-52.09100293|-63.07862164|13.14992762|86.42600053|8.698138813|0.0|0.759715688|75.30642440000001|0.424912258|575.0330633|3057.267112|-15.85509189|0.240284312|13.0644231|0.7388650920000001|6387.715069|158.9382363|-343.5825913|1577.555697|12.22780277|1.0|1.0|1.0|0.0|4.78|0.0|-6.7|3.87|2.49|105.44|2.17|2.0|131.99|0.0|-5.49|5.0|-6.33|423.49|0.0|0.0|0.0|2.42|0.00137|1.57e-05|0.0066599999999999|3.59|0.0|-0.06142|3.5256|3.5256|-1668.034279|697.37|1178.08|351.66|0.3576|351.66|563.55|0.67715|-1667.788575|0.3576|-0.2052699999999999|0.03910602|-1667.849173|6.5037|25.0|7.6003
14s_a23|0.0|1|1|0.0|0.0|2|7.423568444|1.197958333|5.351858133|-0.022580082|0.045277778|0.740898446|-0.298573309|0.010682694|10.31321812|2|2|0.009263715|0.0909774219999999|-0.071484865|2|0.096014944|0.659570836|0.92763624|-0.055037441|-0.080500435|-35.30692476|-51.64162341|12.81151517|46.42188642|8.218681552|82.55990607|0.7748161659999999|62.75905983|0.470919749|595.0854952000001|2316.634024|-14.09722664|0.2251838339999999|14.26730044|0.890072438|6938.271179|144.457092|-352.5931977|1333.003252|11.11743642|0.0|1.0|0.0|1.0|3.45|3.66|-7.99|4.0|4.67|105.02|3.51|2.0|125.29|0.0|-6.13|4.0|-6.03|445.93|0.0|0.0|0.0|4.01|0.000334|2.83e-06|0.00126|4.21|0.0|-0.07783|3.6828|3.6828|-2089.521231|668.66|1164.32|336.66|0.3669|336.66|528.82|0.60323|-2089.2914530000003|0.3669|-0.22933|0.02112956|-2089.352478|6.4428|3.0|8.5482
12z_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604983642|5.351858133|-0.026703371|0.040566449|0.0|-0.537984876|0.003529389|10.31162784|1|1|0.005111479|0.05890953|-0.12254489|1|-0.02232319|0.794193541|0.832920077|-0.071429418|-0.107776943|-49.68145417|-74.96232552|21.47520633|116.2094523|14.93669572|0.0|0.630839856|95.20867045|0.48740649|579.3226647000001|2435.831516|-16.464854199999998|0.3691601439999999|15.74641625|0.950863559|7074.004131999999|256.7627363|-182.00664430000003|2138.929312|20.24634493|1.0|1.0|1.0|1.0|4.86|0.0|-6.83|3.94|2.63|100.11|2.2|2.0|140.26|0.0|-5.61|6.0|-6.39|458.54|0.0|0.0|0.0|2.52|0.00113|9.94e-06|0.00456|3.81|0.0|-0.04679|4.8063|3.4438|-1804.814868|739.33|1266.9|360.02|0.1855|257.96|580.6|0.5513100000000001|-1804.51674|0.1441|-0.19279|0.02895763|-1804.581882|7.2113|44.0|7.3615
18d_a25|0.0|0|0|0.0|0.0|1|6.842683282|1.193723212|4.727387819|0.024310576|0.042843137|2.029297802|-0.180590503|0.006452854|10.31285314|1|1|0.0062422|-0.055336237|-0.035684977|2|-0.03671629|0.696372329|0.937813705|-0.061527513|-0.076328248|-46.31109519|-57.45144813|8.39885106|46.80695276|6.3217245360000005|0.389087507|0.75793699|68.15463481|0.476833495|705.8822532|2625.142499|-15.93166285|0.24206301|18.11893325|0.911437354|6876.316137000001|182.1982146|-388.2927768|1591.795131|10.70318668|1.0|1.0|1.0|1.0|3.66|3.57|-10.23|6.33|5.98|111.51|2.4|2.0|143.37|0.0|-6.26|4.0|-6.21|474.58|1.0|0.0|1.0|4.5|0.00026|2.86e-06|0.0013599999999999|4.21|0.0|-0.07287|5.6512|3.6392|-1806.848384|792.79|1358.25|340.69|0.3986|219.39|664.72|0.41694|-1806.514606|0.0389|-0.2201|0.03560672|-1806.582751|4.3658|232.0|6.6345
7b_a10|0.0|0|0|0.0|0.0|0|7.535296702|1.186434511|5.4161004020000005|0.037541178|0.037804233|2.079721225|-0.07459988|0.011041815|10.93274506|0|0|0.010068964|-0.0982988509999999|-0.051052176|2|-0.108464916|0.586354126|0.92441666|-0.0590666679999999|-0.0720417159999999|-30.71062112|-37.45675757|5.061217187|39.29815915|2.6314862480000003|56.22969776|0.781045839|43.9185573|0.446575367|480.6333417|2150.375871|-7.419027879|0.218954161|8.771658176|0.8069307729999999|5212.568172|113.8411654|-292.2491701|767.3149142000001|6.46179973|1.0|1.0|1.0|0.0|3.9|0.0|-6.99|4.34|3.03|41.38|3.04|1.0|105.44|0.0|-5.28|3.0|-5.09|346.81|0.0|1.0|1.0|3.02|0.00183|5.25e-06|0.00182|4.68|0.0|-0.05377|6.0231|3.6426|-1450.09312|562.31|951.55|340.37|0.1488|205.85|400.65|0.4195399999999999|-1450.075119|0.0899|-0.21225|0.02946054|-1450.124551|5.6147|19.8|4.7033
14v_a23|0.0|1|1|0.0|-4.844615416|2|7.423568444|1.1979575059999998|5.351858133|-0.299484129|0.047323232|0.636416435|-0.8122700340000001|-0.002390707|10.3132174|2|2|-0.0004039459999999|0.170475376|-0.0962526|2|0.132882353|0.575188253|0.916605275|-0.067342061|-0.09479984|-44.4776373|-62.61276875|13.08518422|55.07999434|8.64241561|0.912757854|0.788328659|76.42257099|0.457213347|605.3933675|2679.111279|-18.64987284|0.211671341|14.26610767|0.84234449|8458.789829000001|139.8032821|-380.8667976|1826.768144|13.80980223|0.0|1.0|0.0|1.0|3.62|3.46|-7.95|3.97|6.18|114.25|3.04|2.0|126.97|0.0|-6.89|8.0|-5.94|495.48|1.0|0.0|0.0|4.28|6.38e-05|1e-06|0.0004969999999999|4.76|0.0|-0.07843|3694.0|3694.0|-2042.182282|679.5|1206.02|335.64|348.0|335.64|533.44|0.6017100000000001|-2041.93452|348.0|-0.2308599999999999|0.02053833|-2041.998955|6.3758|4.0|8.4001
9b_a31|0.0|0|0|3.338934004|0.0|0|7.765993078999999|0.610136326|5.733341277|-0.070525429|0.03995614|0.0|-0.706953442|-0.0050444109999999|10.31169871|2|2|-0.001981487|-0.075191042|-0.143280211|0|0.01752821|0.77051712|0.669120552|-0.103937658|-0.131125311|-63.73317225|-80.40427495|21.21368453|202.8908225|13.00794571|552.0968813|0.689175183|95.78862992|0.469546953|410.2957125|1711.969694|-14.68594601|0.310824817|15.2652837|0.88518099|5524.468603|190.5935925|-231.99935|1633.343563|15.38435497|1.0|1.0|1.0|1.0|3.58|2.76|-6.84|5.26|3.5|117.37|0.86|1.0|103.36|0.0|-4.76|5.0|-6.77|384.45|0.0|0.0|1.0|3.0|0.00675|0.000137|0.0527|2.64|0.0|-0.0422899999999999|5.5119|3.8435|-1578.839267|663.06|1091.21|322.58|0.2732|224.94|562.68|0.41622|-1578.604164|0.2627|-0.2013599999999999|0.03769117|-1578.665571|6.8028|63.0|7.2007
12d_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|0.604984421|5.351858133|-0.033312179|0.042804233|0.0|-0.354778373|0.005613018|10.31162861|1|1|0.005965451|-0.162129948|-0.053644471|1|-0.0430927579999999|0.7991060659999999|0.843009925|-0.073829724|-0.094239701|-47.69710881|-60.88281322|10.05700314|101.4221952|6.497247279|0.0|0.8143892140000001|69.55534551|0.4572733479999999|544.6198897999999|2323.480646|-15.12802292|0.185610786|13.92427286|0.84254817|6120.329513000001|119.91237920000002|-406.2173266|1495.177298|8.672532296|1.0|1.0|1.0|0.0|4.75|0.0|-7.01|4.35|2.93|81.65|3.04|2.0|132.24|0.0|-5.66|4.0|-5.81|412.51|0.0|0.0|1.0|2.91|0.0009119999999999|7.05e-06|0.00291|4.23|0.0|-0.05119|3.4821|3.4821|-1615.095823|695.57|1176.22|356.06|149.0|356.06|545.94|0.68608|-1614.831682|149.0|-0.1991|0.03187624|-1614.894406|4.8843|11.0|7.9508
3c_a49|0.0|0|0|0.0|0.0|1|7.535296702|1.343850149|5.4161004020000005|-0.016347266|0.036335697|1.879769411|-0.248722888|0.006218639|10.92976555|1|1|0.006470561|-0.0780996759999999|-0.0612829229999999|2|0.005559828|0.64702083|0.7963363840000001|-0.071786669|-0.074135885|-41.0524769|-42.3959176|8.477406111|116.4686425|4.8479546860000005|77.29181095|0.637222556|54.85343388|0.4791465279999999|455.3990518|1667.1178220000002|-8.253567879|0.362777444|12.60874968|0.919925763|5544.351498|207.4607002|-156.9462939|1064.517686|12.45751629|0.0|1.0|1.0|1.0|3.18|2.67|-7.54|3.63|3.87|72.7|1.84|1.0|109.43|0.0|-3.45|4.0|-6.93|369.42|0.0|1.0|1.0|2.86|0.13|0.000137|0.0505|2.29|0.0|-0.0606|5.1584|3842.0|-1198.668772|613.33|1046.53|322.71|0.4321|240.36|456.22|0.32539|-1198.430306|0.0729|-0.21913|0.03394942|-1198.484646|3.7789|87.0|7.0605
6_a27|0.0|0|0|2.6137160880000003|0.0|1|6.823286122000001|1.404458667|4.727387819|-0.072298665|0.042942943|1.221528093|-0.330715016|0.00526746|10.93737136|1|1|0.0058042269999999|-0.406859288|-0.1044763|2|-0.1322552659999999|0.650575651|0.785047616|-0.0786267609999999|-0.090025109|-38.92545695|-44.56839492|10.17466399|106.4156743|5.03713293|61.10118428|0.774820398|52.66373343|0.47262982|388.6505938|1193.992326|-8.486272674|0.2251796019999999|9.500048379|0.896201262|4761.820508|111.4788253|-272.1086175|862.8140479|8.095338503999999|0.0|0.0|0.0|0.0|3.0|2.49|-6.67|3.48|2.79|76.46|2.42|0.0|92.65|0.0|-3.62|4.0|-6.55|317.34|0.0|1.0|1.0|2.71|0.0768|0.000153|0.0485|2.37|0.0|-0.04793|5.5447|4.1391|-1043.831559|526.9|896.68|299.55|0.1915|223.61|401.49|0.3366099999999999|-1043.678244|163.0|-218.0|0.02494141|-1043.728133|4.0597|1.0|9.0
12b_a5|0.0|0|0|0.0|0.0|0|6.605297921|1.189701783|4.59511985|0.023224044|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|10.94620104|0|0|0.00751901|-0.033279992|-0.070406884|2|0.066588785|0.8121510009999999|0.827613693|-0.066227158|-0.068586754|-41.76622313|-43.25430513|10.44150403|108.7155967|6.584944956|0.0|0.530379611|59.53145615|0.480419002|521.9354031|1071.500538|-8.135654442|0.4696203889999999|16.16438947|0.924627734|5501.255679|296.16656780000005|-38.31786425|1386.409228|16.27715102|0.0|0.0|1.0|1.0|4.05|0.0|-7.67|3.29|0.72|50.28|1.54|1.0|123.46|0.0|-2.3|6.0|-7.57|397.47|0.0|1.0|0.0|1.44|2.0|0.000359|143.0|1.63|0.0|-0.10395|4.6156|1.4454|-1276.928859|669.05|1149.51|857.76|0.2345|268.62|505.16|0.42949|-1276.940335|0.0001|-0.16607|0.03447919|-1276.9984029999998|8.2868|42.0|7.3768
12i_a36|0.0|0|0|3.27619957|-4.787087299|0|7.412764017000001|1.2401347459999998|5.351858133|-0.29543904|0.0438779959999999|0.0|-0.929568494|-0.011700732|10.96020192|1|1|-0.007897954|0.135587069|-0.1187503719999999|1|0.141564781|0.624142499|0.830964232|-0.0850745409999999|-0.117424873|-54.81607619|-75.66036485|12.71877085|108.9148111|8.195085212|0.52902639|0.7691298590000001|90.11282843|0.460246812|535.4151566|2351.232652|-18.95842684|0.230870141|13.98728916|0.8526986440000001|7707.634338|148.7565508|-346.8168661|2065.79896|14.45246358|1.0|1.0|1.0|0.0|4.8|0.0|-7.14|3.31|4.04|78.43|2.04|2.0|130.43|0.0|-5.2|8.0|-6.4|465.43|0.0|0.0|0.0|2.65|0.00291|8.6e-06|4.0|3.86|0.0|-0.05065|5.2297|3.7496|-1645.2030949999998|666.79|1172.5|330.66|0.5402|237.08|504.47|0.34255|-1644.954647|0.1516|-0.20475|0.03165678|-1645.017702|6.6124|12.0|7.9208
galu_a46|0.0|0|0|0.0|0.0|1|7.535296702|1.343828866|5.4161004020000005|-0.080432741|0.039550827|1.721297609|-0.327651527|0.002865697|10.92740177|1|1|0.003107816|-0.150645957|0.028964355|2|0.044184467|0.6848692759999999|0.7637964079999999|-0.0910072869999999|-0.089050651|-50.93538037|-49.84028137|6.915480101|132.199522|3.870487977|68.43088526|0.7832175929999999|57.65745491|0.468241745|427.4851161|1755.2047|-10.08962292|0.2167824069999999|12.12170938|0.880553787|5641.451892|121.3297832|-317.0250717|1081.799989|7.817173532999999|0.0|1.0|1.0|1.0|3.27|2.75|-7.13|3.69|3.51|86.69|1.84|1.0|108.18|0.0|-3.85|4.0|-6.86|369.42|0.0|0.0|1.0|2.84|52.0|0.000102|0.0375|2.39|0.0||||||||||||||||||51.0|7.2924
9o_a24|0.0|0|0|2.9340792330000003|0.0|0|6.605297921|1.294229152|4.59511985|-0.044044637|0.028472222|0.0|-0.387865233|0.0012214139999999|10.94506726|1|1|0.002019902|-0.145366976|0.00177843|2|-0.0062180169999999|0.7086274779999999|0.770273808|-0.088586421|-0.08834189|-51.29122728|-51.14964436|10.7072496|133.0106596|6.1994599720000005|44.8382925|0.668046377|66.24061038|0.4861134689999999|445.9858336|1906.512273|-11.03321234|0.331953623|11.83284872|0.945954873|6697.297449000001|192.1999837|-194.5965258|1454.754155|15.09096602|1.0|1.0|1.0|1.0|3.96|2.84|-7.91|3.75|4.36|92.79|1.23|1.0|120.73|0.0|-4.49|5.0|-6.83|421.45|0.0|0.0|0.0|3.01|0.0137|3.9500000000000005e-05|0.0167|2.88|0.0|-0.04527|5.8802|4.2643|-1388.147972|611.03|1126.94|290.75|0.1409|210.85|432.84|0.41688|-1387.887227|0.0288|-0.22353|0.0533144|-1387.945865|5.9089|446.0|6.3507
8b_a12|0.0|0|0|0.0|0.0|0|0.0|1.283836078|0.0|-0.1676879319999999|0.03977208|0.0|-0.618894925|-0.010117477|10.95438057|0|0|-0.007926474|0.047425677|0.003898807|1|-0.010950243|0.856390139|0.740926309|-0.1053827859999999|-0.116554734|-60.97837482|-67.44287685|6.513753986|149.9096134|3.769098814|76.80174559999999|0.888936354|72.85978933|0.480938153|428.7273481000001|1437.536303|-15.27062922|0.111063646|12.27845608|0.926552694|5217.318476|64.26553043|-450.1059006|1365.645333|5.416912474|0.0|1.0|1.0|1.0|4.11|2.57|-7.45|3.11|1.9|80.37|2.23|1.0|110.58|0.0|-4.1|4.0|-6.51|355.39|0.0|0.0|0.0|2.51|28.0|9.74e-05|0.0346|2.76|0.0|-0.0589|4.2263|3.7446|-1159.405202|611.93|1020.47|331.1|0.3179|293.37|460.08|0.53425|-1159.188228|127.0|-0.21184|0.03936706|-1159.2425119999998|6.1286|263.0|6.58
1_a6 (SB-431542)|0.0|0|0|3.3674017380000003|0.0|0|7.423568444|1.430935835|5.351858133|-0.175408303|0.035620155|0.0|-0.766207981|-0.011639964|10.94959842|1|1|-0.008385698|0.164429684|-0.020716495|1|-0.08530265|0.795744863|0.5940412860000001|-0.126408788|-0.122555709|-74.98172333|-72.69619778|19.58668728|240.8019609|11.61820782|105.3125675|0.7531996609999999|87.15852628|0.472445176|352.3666367|1890.228713|-16.29019397|0.2468003389999999|14.26172029|0.895537592|5748.417262|146.3942108|-300.3801761|1640.78056|14.4623285|1.0|1.0|1.0|1.0|3.25|2.35|-7.69|4.04|3.63|103.12|1.54|1.0|106.85|0.0|-4.52|5.0|-6.73|384.39|0.0|0.0|1.0|2.85|0.0116|5.660000000000001e-05|0.0218|2.7|0.0|-0.05971|3.8208|3295.0|-1292.588032|619.92|1049.69|376.28|0.5765|324.5|464.07|0.55256|-1292.358966|0.3346|-193.0|0.03494577|-1292.41452|8.8611|1542.0|5.8119
21_a34|0.0|0|0|0.0|0.0|1|8.002694162000001|1.425532331|5.860786223|-0.091664226|0.036880342|0.0|-0.7020096440000001|-0.001643445|10.94874873|1|1|0.00130996|-0.201539853|-0.254686357|1|0.116926272|0.660871869|0.676390843|-0.09533089|-0.117789944|-63.96857813|-79.03896823|22.9240533|217.1470086|15.38241267|77.34839362|0.728260094|95.12565978|0.4688149339999999|453.8692584|2429.6035|-18.7187412|0.271739906|13.65523159|0.882583047|7048.305909000001|182.341897|-306.332473|1953.562249|16.08669155|0.0|1.0|1.0|1.0|3.43|3.52|-7.68|3.64|3.23|86.55|1.72|1.0|122.59|0.0|-4.5|6.0|-6.83|438.43|0.0|0.0|0.0|3.03|0.0138|1.94e-05|0.0085|3.02|0.0|-0.07534|4.3011|3091.0|-1483.3359380000002|698.17|1182.6|401.11|0.2174|288.26|530.93|0.6893199999999999|-1483.057743|0.0002|-0.20872|0.03023936|-1483.12009|7.9399|3.36|5.4737
11d_a31|0.0|0|0|3.39688681|0.0|0|7.765993078999999|0.610136352|5.733341277|-0.116385886|0.0388738739999999|0.0|-0.848545873|-0.009496378|10.31169874|2|2|-0.006496772|0.026806221|-0.096447723|0|-0.057505249|0.78396996|0.585212816|-0.134031221|-0.134048091|-82.05480081|-82.06512842|21.07078977|253.9354598|12.89967697|91.25756269|0.6817705409999999|98.8237718|0.4816588089999999|358.2711594|2039.207676|-15.29068277|0.318229459|15.21323794|0.929231204|5420.356537|194.8221811|-222.5622569|1685.188386|16.75864338|1.0|1.0|1.0|1.0|3.6|2.83|-6.23|5.43|4.03|125.57|1.26|1.0|102.13|0.0|-5.48|6.0|-6.4|385.44|0.0|0.0|1.0|3.34|0.00128|6.26e-05|0.0241|3.17|0.0|-0.03404|3.8009|3.8009|-1598.7152199999998|650.64|1077.69|326.2|0.2642|326.2|551.86|703.0|-1598.4848980000002|0.2642|-0.19226|0.04390452|-1598.546288|4.6622|0.03|7.5229
9_a1|0.0|0|0|3.358585365|0.0|0|6.86171134|1.432397289|4.727387819|-0.1075163359999999|0.037578348|0.0|-0.282769361|-0.00314411|10.94877277|1|1|-0.0018191779999999|-0.232860777|-0.044035724|1|-0.053460262|0.572272366|0.755276458|-0.080888063|-0.085722429|-46.63553015|-49.42275468|6.495805626|141.093898|3.745117974|0.0|0.7816897429999999|57.60218193|0.452572261|435.4501351|1739.0376789999998|-10.60256533|0.2183102569999999|13.91191974|0.826725116|5063.330971|125.865476|-324.81308110000003|1011.608611|8.17942725|1.0|1.0|1.0|1.0|2.78|2.66|-8.98|5.86|5.57|58.64|2.74|2.0|102.84|0.0|-4.68|4.0|-5.81|357.38|0.0|0.0|1.0|4.12|0.00739|1.62e-05|0.0057799999999999|3.76|0.0|-0.07602|3343.0|3343.0|-1187.226314|600.6|1007.04|370.88|0.5409|370.88|487.19|0.70296|-1187.011122|0.5409|-0.21015|0.03294951|-1187.065335|6.4447|6.0|5.2218
27b_a34|0.0|0|0|0.0|0.0|1|7.412764017000001|1.4335271040000002|5.351858133|-0.016803292|0.042739018|0.0|-0.549928192|-0.001438963|10.95430634|1|1|0.001228116|-0.175834895|-0.194619338|1|0.00102838|0.770240631|0.783431788|-0.08757938|-0.109683855|-57.66200309|-72.21552354|20.42417736|142.58786569999998|13.44721755|540.9533124|0.712312759|87.24055613|0.4072752529999999|515.8091561000001|2431.595232|-16.16580511|0.287687241|15.39406063|0.687123753|6032.666081|189.4124225|-279.5721769|1723.489976|15.02503259|1.0|1.0|1.0|1.0|3.54|3.66|-8.19|3.94|4.11|84.99|1.83|2.0|116.33|0.0|-5.23|5.0|-6.14|409.44|0.0|0.0|1.0|3.46|0.00243|1.1e-05|0.00449|3.75|0.0|-0.04121|4.8168|4.0935|-1350.055377|691.97|1174.68|302.88|0.3621|257.4|577.39|0.47412|-1349.811401|0.0252|-0.20649|0.03640275|-1349.873325|15.2147|0.65|6.1871
LY580276_a4|0.0|0|0|0.0|0.0|1|7.535296702|1.344599701|5.4161004020000005|-0.020236527|0.044357639|0.0|-0.063298854|0.010217376|10.94681614|1|1|0.009622161|0.064209689|-0.019747846|1|0.035666446|0.518109998|0.8685269959999999|-0.057317455|-0.071023484|-27.6229776|-34.22831819|4.207217677|63.36073061|2.027582675|82.46094409|0.8478469959999999|38.23432817|0.437093506|418.5688558|1511.5340210000002|-6.511436537000001|0.152153004|9.693623538|0.7764939829999999|4098.640927|73.32703409|-335.2755182|605.5630025|4.0060099860000005|1.0|0.0|1.0|1.0|3.01|3.04|-6.56|4.49|4.43|30.71|3.13|0.0|84.74|0.0|-3.67|3.0|-5.71|293.34|0.0|1.0|1.0|3.69|0.0624|6.18e-05|0.0181|3.35|0.0|-0.0225|5.2983|4.4918|-959.4958788|519.23|865.23|276.03|0.1905|234.01|402.99|0.36903|-959.356125|0.1842|-0.2099599999999999|0.023546627|-959.404416|3.2891|175.0|6757.0
12a_a5|0.0|0|0|2.981252568|0.0|0|7.139660336|1.338814635|5.209486153|0.043132749|0.023108466|0.0|-0.09350376|0.00873078|10.94553751|1|1|0.008649556|-0.006024869|-0.057691345|2|0.1121034509999999|0.741588813|0.894590896|-0.058605038|-0.067680123|-36.01436435|-41.59124655|5.032443973|64.77671525|3.0925714930000003|0.0|0.746785093|50.40529807|0.457755771|549.7500455|899.5599904|-9.830359239|0.253214907|16.12184989|0.844187448|5294.775577|155.6073368|-303.31208710000004|1113.8745800000002|8.814051518|0.0|1.0|1.0|1.0|3.06|2.96|-8.83|5.12|4.26|57.7|2.17|1.0|119.38|0.0|-4.27|4.0|-6.23|381.47|0.0|1.0|0.0|3.58|0.0205|2.56e-05|0.00977|3.38|0.0|-0.04076|4.6865|4.1610000000000005|-1202.02622|667.31|1140.24|297.97|0.4794|264.55|508.81|0.50831|-1201.750315|0.0296|-0.21228|0.03567816|-1201.8082029999998|3.9457|19.0|7.7212
11e_a5|0.0|0|0|2.971327032|0.0|0|7.139660336|1.338814635|5.209486153|0.038643235|0.020943152|0.0|-0.192538515|0.008268901|10.9487795|1|1|0.008721244|-0.127225457|-0.0924814769999999|2|-0.048843135|0.747366251|0.876758791|-0.062865536|-0.0790189759999999|-41.64560703|-52.34653881|7.986070113999999|81.64179149|5.290414418|0.0|0.72163516|63.5644542|0.483563144|580.8135016|960.0428704|-12.38472918|0.27836484|18.17739133|0.936345148|5675.693973|184.4042616|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|1.0|3.22|3.43|-8.95|5.03|4.29|66.93|1.83|2.0|125.71|0.0|-4.65|5.0|-6.28|411.5|0.0|1.0|0.0|3.63|0.00919|1.9e-05|0.00782|3.56|0.0|-0.03808|4.4179|4.1036|-1316.547103|717.76|1220.1|302.14|0.5347|280.64|571.06|0.66478|-1316.239803|0.2125|-0.20559|0.03460011|-1316.301553|2.8694|0.04|7.3979
