molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|BCUTs-1|AATSC1c|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|GATS1are|nFaHRing|PBF|PNSA3|PPSA3|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50
3b_a32|1|1|1|3.3653429710000005|0.0|0|0.609420808|-0.007388108|5.733341277|-0.064476472|0.042528736|2.21541916|-0.265971895|-0.1113575119999999|0.10614163|3|3|0.00020567|-0.0791178979999999|-0.151445075|-0.536470812|0.833920105|1|0.2719741|-35.8437493|7.180211702|0.159260619|78.12568166|-0.033451833|-24.14971513|3.522270202|0.0|0.764128338|-1.103910485|43.023961|2092.213643|412.4267349|-541.5259561|1084.520517|-8.049905042|0.2358716619999999|4448.251276|115.707414|-265.6468664|0.0154889019999999|-259.1375886|323.0421997|7.59811844|1.0|1.0|1.0|1.0|1.0|3.11|0.13|19.0|-6.5|6.25|4.43|110.94|1.45|0.0|88.24|0.0|1.0|2.0|-5.73|21.0|3.0|-5.57|1.0|3.68|0.0005809999999999|0.00697|9.97e-05|-0.05396|3.5545|2.45|-1594.121087|348.81|0.2905|348.81|0.70257|0.70257|-1594.0008779999998|0.2905|-0.1474099999999999|3.5719|-0.20137|-1594.049677|6.0|8.2366
1a_a5|0|0|0|0.0|0.0|0|1.189701889|-0.001785522|4.59511985|0.009305578|0.021346801|0.0|-0.078562954|-0.132197351|-0.004213083|0|0|0.00549829|0.069867374|0.114184614|-0.179831877|0.8309401009999999|0|0.3602068089999999|-36.19957997|4.047117885|0.166361767|83.77332129999999|-0.027665419|-19.17495143|2.037971304|0.0|0.7256546770000001|-1.134282187|40.24669785|1940.139869|419.7878208000001|-571.1804334|902.6910106|-7.015226132|0.274345323|4005.068642|138.1496441|-287.62427139999994|0.016493595|-227.2618539|403.543273|8.305533524|0.0|1.0|0.0|1.0|1.0|3.54|0.16|18.0|-7.15|3.08|1.42|37.81|2.09|0.0|93.49|0.0|1.0|3.0|-2.6|23.0|4.0|-6.58|0.0|1.75|755.0|109.0|2.13e-05|-0.1040099999999999|4.6707|2.85|-951.1394906|437.61|0.2109|265.45|0.44868|0.54123|-951.178584|0.0126|-0.12226|4.4956|-0.2262699999999999|-951.226623|107.0|6.9706
20_a31|1|1|1|3.3852303|0.0|0|0.609420757|-0.009722467|5.733341277|-0.057200812|0.03995614|2.114008068|-0.476400874|-0.020082435|-0.078213611|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.594513619|0.788133615|1|0.246878555|-53.79798102|12.1160662|0.2045729339999999|128.1960117|-0.033537774|-43.27297051|7.592555532|75.10345696|0.710707042|-1.542737604|65.91404723|2576.1287230000003|498.4558574|-966.7594033|1758.762093|-13.1700345|0.289292958|5678.167489|181.2859728|-605.8215871|0.019624081|-264.0799235|557.1050635|12.29746712|1.0|1.0|1.0|1.0|2.0|3.46|0.26|19.0|-7.65|6.49|4.38|140.04|1.1|0.0|110.47|1.0|1.0|7.0|-5.91|27.0|4.0|-6.39|1.0|3.6|0.000493|0.0146|8.86e-06|-0.06065|3.5381|4.78|-1880.768349|350.43|0.2011|350.43|0.7036600000000001|0.7036600000000001|-1880.538664|0.2011|-0.1483|3.7403|-0.20895|-1880.599777|8.0|8.0862
28_a34|0|0|0|0.0|0.0|1|1.454781307|-0.016942875|5.351858133|-0.206909349|0.04515873|0.0|-0.6946578940000001|-0.15803127|-0.0500053959999999|1|1|-0.007544188|-0.189821204|-0.311884247|-0.5437894289999999|0.8318609690000001|0|0.316156689|-66.89539627|19.29162755|0.4540644379999999|232.4555747|-0.048190604|-36.91879876|9.876233397|88.32197602|0.7298701059999999|-1.831242935|86.18702382|2252.098123|279.4884473|-937.4938731|1689.357471|-12.63011537|0.270129894|4803.256974|138.2913845|-479.9443839|0.0271102189999999|-235.3612529|344.69029950000004|13.87891455|0.0|1.0|1.0|1.0|1.0|3.02|0.12|17.0|-4.78|1.99|2.07|92.26|0.88|0.0|85.92|0.0|2.0|3.0|-3.27|24.0|5.0|-7.04|1.0|1.84|172.0|182.0|0.00535|-0.03896|4.2857|4.11|-1100.797628|289.3|0.2043|289.3|0.69263|0.69263|-1100.6525880000002|0.2043|-0.17802|6.4596|-0.21698|-1100.704833|3.82|5.4179
15c_a10|0|0|0|0.0|0.0|1|1.343850105|-0.002218445|5.4161004020000005|0.040869377|0.034807692|2.063253638|-0.153072705|-0.1036030219999999|0.0123939039999999|1|1|0.012271987|-0.226679901|-0.35845963|-0.1742732839999999|0.7655272009999999|1|0.418835517|-32.5870313|10.2013281|0.095541483|66.28884934|-0.019267867|-34.91899195|7.077912953999999|136.2098503|0.528228415|-1.233143495|42.7883594|3012.018586|627.5338454|-855.5829431|1817.047455|-9.275357237|0.471771585|6673.826433|327.3258326|-593.6228632|0.023432886|-39.17102961|924.9341455|16.25826809|0.0|1.0|1.0|1.0|0.0|3.85|0.37|21.0|-7.79|3.77|2.97|59.31|1.74|0.0|141.96|0.0|1.0|6.0|-3.85|34.0|6.0|-6.99|0.0|3.1|0.0646|0.0122|7.3e-06|-0.04724|5.5913|2.2|-1450.241475|337.75|0.3939999999999999|221.75|-0.26999|0.70511|-1450.139335|0.0|-0.14739|2.4256|-0.19463|-1450.201574|0.1|7.0
13i_a6|1|0|0|3.399318783|0.0|0|1.430639411|-0.0149593219999999|5.351858133|-0.154502515|0.042560386|0.0|-0.852681372|0.034304189|-0.032549318|1|1|-0.007703306|-0.045418125|-0.073507141|-0.560601136|0.8744720490000001|0|0.221116773|-80.75190740000001|20.90143854|0.375953882|252.0312146|-0.046433945|-58.20996912|14.01186473|116.5456632|0.783597763|-2.460999087|101.6533459|2906.257489|418.3467934|-1649.799665|2880.134143|-20.86772478|0.216402237|6306.951561999999|145.07130039999998|-1105.989413|0.019989461|-380.2354072|673.8038326000001|13.40049533|1.0|1.0|1.0|1.0|3.0|3.59|0.12|23.0|-8.5|4.16|3.54|115.15|1.18|0.0|120.17|0.0|1.0|6.0|-5.03|32.0|5.0|-6.81|1.0|2.91|0.00398|14.0|1.36e-06|-0.0481399999999999|3.6668|4.94|-1426.549926|348.14|0.2903|338.12|0.7004600000000001|0.70517|-1426.269916|19.0|-0.1464|7.8342|-0.19454|-1426.332492|21.0|7.6778
12v_a36|1|0|0|3.468871488|0.0|0|1.297043692|-0.008411281|5.351858133|-0.04314418|0.041767677|0.0|-0.487854327|-0.086194201|-0.023932402|1|1|0.003077071|-0.1430106119999999|-0.239932418|-0.401336708|0.8913597320000001|0|0.334379501|-51.4172081|17.85767346|0.197708661|130.0637965|-0.033118671|-45.52806671|11.74777471|0.462992841|0.6276553979999999|-1.788408258|69.27488156|2846.057239|527.7920397|-1176.51481|2328.221818|-14.33290989|0.372344602|6065.593390999999|244.9490697|-773.9771341000001|0.02867403|-167.9576969|679.7230552999999|18.86337805|1.0|0.0|0.0|0.0|2.0|4.82|0.17|17.0|-6.69|2.77|1.89|78.43|1.72|0.0|130.24|0.0|1.0|6.0|-3.95|31.0|5.0|-6.93|0.0|1.81|0.0464|35.0|8.340000000000001e-05|-0.05219|3.8847|2.65|-1347.475543|334.77|0.4247|319.16|0.69298|0.7016100000000001|-1347.2000369999998|0.0223|-0.15185|6.1869|-0.20404|-1347.260743|14.0|7.8539
4f_a49|0|0|0|0.0|0.0|1|1.343848013|-0.008903208|5.4161004020000005|-0.087045007|0.038839506|1.5830545580000002|-0.418450768|-0.064058097|0.0705130559999999|1|1|0.001714014|-0.015845165|-0.025995042|-0.46436755|0.69044503|1|0.480786546|-55.88123394|9.007637695|0.262938196|142.7551002|-0.033471819|-26.51573683|4.89045046|59.72286429999999|0.718306291|-1.439288231|64.88887164|2458.261097|400.1675422|-781.4221699|1629.651745|-9.866320682|0.2816937089999999|5422.650822|152.9378926|-424.2517893|0.020905063|-237.0468572|467.1194103|11.34983222|0.0|1.0|1.0|0.0|1.0|3.07|0.14|21.0|-6.54|3.42|3.8|80.9|2.03|0.0|102.08|0.0|1.0|3.0|-3.99|27.0|5.0|-6.6|1.0|2.85|0.0365|0.0289|0.000104|-0.06954|4.6249|4.07|-1179.23587|334.21|0.2368|268.08|0.39584|0.68474|-1179.029099|0.0579999999999999|-0.15517|1.7833|-0.22471|-1179.080799|0.04|7.3979
8m_a46|0|0|0|0.0|0.2148468989999999|1|1.160371261|-0.00517896|5.533389489|-0.085284636|0.047345679|0.0|-0.248590088|-0.120972269|-0.064176245|1|1|0.005865049|0.010184776|0.015631887|-0.380393836|0.783187801|0|0.280198209|-48.32436573|3.742817678|0.123789645|65.63194084|-0.032188531|-23.9511632|1.984401749|0.0|0.8854896870000001|-1.448483903|52.0671834|2045.330306|464.5573228999999|-767.9706141|1913.813025|-9.04821721|0.114510313|4439.758321|60.71213839999999|-407.1697745|0.006689855|-408.7649869|463.1469765|3.546889545|0.0|1.0|0.0|1.0|1.0|3.24|0.3|17.0|-6.46|4.16|4.21|50.94|2.62|0.0|96.16|0.0|1.0|2.0|-4.48|24.0|3.0|-5.61|1.0|3.53|0.0105|0.0088799999999999|0.000112|-0.01818|5.3062|4.12|-1014.126693|289.14|0.3905|233.66|0.43001|0.6997800000000001|-1013.91158|0.1441|-0.17897|2.0174|-0.19715|-1013.962913|229.0|6.6402
6_a4|0|0|0|0.0|0.0|1|1.271761557|-0.001221193|5.4161004020000005|0.010164572|0.035283951|2.186806868|-0.064723237|0.0032928379999999|-0.208689928|1|1|0.01098094|-0.046166422|-0.073630392|-0.1738111839999999|0.664591856|1|0.417868437|-29.18838891|4.324187697|0.054454162|30.33467048|-0.024618083|-20.7966895|2.408866521|45.93422613|0.814470803|-1.206286076|33.5125766|2342.371538|526.7333132|-671.9833521|1968.0178670000005|-7.639600225|0.1855291969999999|5256.215815|103.3523757|-374.340411|0.008863911|-350.36323230000005|578.2065561000001|4.937800786|0.0|1.0|1.0|1.0|0.0|3.38|0.26|21.0|-7.99|5.1|5.23|43.6|3.09|0.0|109.7|0.0|1.0|3.0|-4.91|27.0|3.0|-5.42|1.0|4.23|0.0043799999999999|0.00274|3.67e-06|-0.04867|4.8714|4.11|-1108.585859|307.24|0.1235|254.51|0.60542|0.5877|-1108.338577|0.0772|-0.16959|2.8026|-0.2182599999999999|-1108.392115|1.3|5.8861
19b_a38|1|0|0|3.26554965|0.0|0|1.297044256|-0.008652352|5.351858133|-0.115864198|0.044392765|0.0|-0.467227005|-0.1381849369999999|-0.0697981979999999|1|1|-0.004358975|-0.098027247|-0.250781298|-0.443325632|0.653741315|0|0.336505882|-53.38447032|13.92699891|0.270689433|168.00390359999997|-0.041606241|-44.51968852|8.643817972|0.0|0.7596369590000001|-2.0803120280000003|67.31146923|2897.652112|452.6479704|-1291.149559|2436.66785|-16.02708787|0.240363041|6518.872269|149.181772|-801.3543933999999|0.020570275|-322.28833010000005|593.6088758|12.76697997|1.0|0.0|1.0|0.0|3.0|4.82|0.14|17.0|-7.12|3.55|3.11|81.23|2.78|0.0|125.65|0.0|1.0|5.0|-4.25|31.0|5.0|-6.81|1.0|2.94|0.0238|0.0196|3.19e-05|-0.05031|5363.0|3.66|-1431.414099|330.55|0.4634|231.18|0.38952|0.69411|-1431.18309|0.1945|-0.15414|5.5253|-0.20445|-1431.2418630000002|12.0|7.9172
14ac_a23|0|1|1|0.0|-9.994971573|2|1.1979507740000002|-0.011656739|5.351858133|-0.4422550999999999|0.048351548|0.544211741|-0.66443411|0.0518788009999999|0.043387326|2|2|-0.004445662|-0.069765112|-0.287952039|-0.562985112|0.5562570379999999|1|0.300389872|-66.72452104|12.70997824|0.068856366|51.99287907|-0.043970249|-55.36344264|9.597200637|0.327656318|0.8077820920000001|-2.330423202|79.43449928|3695.344378|703.0989434999999|-1759.6835030000002|3417.45156|-25.07023818|0.192217908|9203.543798|145.1421706|-1328.722623|0.019122137|-464.8074813999999|718.3324686000001|14.43896921|1.0|0.0|1.0|1.0|1.0|3.69|0.12|26.0|-9.03|5.52|8.36|105.02|4.6|1.0|130.29|0.0|1.0|7.0|-7.31|38.0|10.0|-5.84|0.0|5.43|2.69e-05|0.000123|5.06e-07|-0.08813|4.0014|4.93|-2304.001319|341.32|0.3209|309.85|0.6408|0.69962|-2303.749331|0.2391|-0.15055|6.3004|-0.23868|-2303.819891|4.0|8.3851
12t_a30|0|0|0|0.0|0.0|0|0.60498454|-0.007755575|5.351858133|-0.097216874|0.044197531|0.0|-0.411045472|-0.0682882559999999|-0.04950715|1|1|-0.001131023|-0.0546637159999999|-0.145315868|-0.464720444|0.609043558|0|0.408290036|-58.89093185|12.26965165|0.303586418|197.4742794|-0.037159417|-42.80050261|7.981057356|0.0|0.745705883|-1.82081145|71.1605835|2976.648597|452.99711|-1184.385754|2479.787504|-15.72263361|0.254294117|6617.834146|165.4110479|-770.409047|0.020029588|-319.6492937|616.2856203|13.02867425|1.0|0.0|1.0|0.0|1.0|4.63|0.14|17.0|-7.16|4.67|3.74|81.65|3.58|0.0|127.19|0.0|1.0|5.0|-5.49|31.0|6.0|-6.06|0.0|3.21|0.00141|0.00291|3e-05|-0.05542|5.0693|4.32|-1774.2421780000002|349.67|0.2094|244.58|0.33647|0.6842600000000001|-1774.0165149999998|0.1561|-0.15029|2.6784|-0.20571|-1774.077985|9.0|8.0496
17d_a50|0|1|1|0.0|0.0|2|1.338814635|-0.002166617|6.042632834|0.03538699|0.031990741|2.234730384|-0.140830095|-0.136180713|-0.125540541|2|2|0.01245647|-0.200725906|-0.323333765|-0.2294807539999999|0.754575205|1|0.8020670809999999|-30.63468215|10.55016861|0.070113177|48.62532158|-0.025589979|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|41.18485076|2824.70142|644.9008302|-1064.839192|2950.99157|-12.30823045|0.24594297|6281.764548|170.5678813|-738.4938272999999|0.013178555|-352.3903892|829.3813984|9.139672835|0.0|1.0|1.0|1.0|0.0|4.07|0.35|20.0|-7.07|4.0|4.29|51.77|2.71|0.0|133.19|0.0|1.0|6.0|-4.5|32.0|4.0|-6.25|0.0|3.68|0.0135|0.00557|3.63e-05|-0.03251|4.0506|3.41|-1335.989008|306.09|0.1819|306.09|0.66103|0.66103|-1335.649722|0.1819|-0.16716|5.6557|-0.19967|-1335.713194|74.0|7.1308
A8301_a51|0|0|0|0.0|0.0|1|1.197963627|-0.00449765|4.727387819|-0.028789626|0.039058957|1.987294898|-0.242873103|-0.012770742|-0.1227504419999999|1|1|0.007083041|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|0.7595189840000001|1|0.339244706|-35.90764428|5.293803823|0.065260105|42.37868986|-0.032775831|-32.90818536|3.437697042|78.46116212|0.854959635|-1.6387915469999998|41.20144811|2799.106729|607.0025787000001|-1064.200534|2461.663545|-13.82143785|0.145040365|6401.6494600000005|94.18649643|-691.0718926|0.009586697|-461.0082758|690.8826121000001|6.225421319|1.0|1.0|1.0|1.0|1.0|3.49|0.04|27.0|-9.38|5.5|5.52|87.72|3.35|1.0|129.04|0.0|1.0|5.0|-6.6|31.0|3.0|-5.31|1.0|4.58|0.000105|0.000495|1.74e-07||||||||||||||||12.0|7.9208
12f_a36|1|0|0|3.50900085|0.0|0|1.297042537|-0.006773586|5.351858133|-0.032343041|0.039061728|0.0|-0.40641518|0.012286423|-0.06756661|1|1|0.0045625|-0.101854847|-0.169994208|-0.438198895|0.902377067|0|0.3416917479999999|-46.86832019|11.77610852|0.156443092|103.2191714|-0.035813075|-43.65234724|7.769727312|0.835268043|0.7803018709999999|-2.00553221|58.64442871|2770.818472|556.5681681|-1323.224761|2380.393255|-15.59012402|0.219698129|6000.985822|144.9540437|-873.0469447999999|0.015685228|-369.879252|729.1873176|10.34891518|1.0|0.0|0.0|0.0|2.0|4.94|0.21|17.0|-7.36|3.62|2.45|69.2|2.45|0.0|133.52|0.0|1.0|6.0|-4.61|31.0|4.0|-6.33|0.0|2.4|0.0102|0.0109|1.7899999999999998e-05|-0.05035|5.2106|3.87|-1311.57896|339.27|0.4374|237.95|0.37095|0.70126|-1311.285102|0.0231|-0.15011|5.9228|-0.20046|-1311.345557|11.0|7.9586
15_a3|0|0|0|0.0|0.0|0|0.619596467|-0.006742751|4.727387819|-0.092127078|0.045993266|1.809035179|-0.289938297|0.126641951|0.021805556|0|0|-0.004459728|-0.022386155|-0.039798975|-0.505519936|0.968837995|1|0.451058529|-47.26593592|4.04445331|0.221091166|113.1667185|-0.037667|-28.19600959|2.070175472|0.0|0.850327497|-1.50667999|51.31038923|2116.88728|398.6887321|-771.2023653|1433.713715|-9.868603355|0.149672503|4617.470007|76.61068671|-394.7441342|0.010200078|-358.6340772|402.781061|5.220965278|1.0|1.0|0.0|1.0|1.0|4.12|0.24|16.0|-5.78|2.21|1.56|89.99|0.96|0.0|94.29|0.0|2.0|2.0|-2.77|23.0|5.0|-7.35|0.0|1.2|547.0|306.0|0.000535|-0.06319|6.0077|2.33|-1328.688126|334.44|0.4107|206.37|0.2843199999999999|0.67902|-1328.531138|0.0173|-0.1576|1.9539|-0.22079|-1328.581677|25.0|7.6021
12e_a30|0|0|0|0.0|0.0|0|0.604984231|-0.0077937519999999|5.351858133|-0.029595542|0.041767677|0.0|-0.444243861|0.005418617|-0.055954785|1|1|0.0053380919999999|-0.089279071|-0.154412059|-0.417089226|0.838579475|0|0.407218612|-52.50202674|16.08914569|0.183296295|121.5880081|-0.035153347|-43.14823836|10.6725953|0.0|0.7071208529999999|-1.863127413|68.59117243|2920.484542|541.7533217|-1235.889416|2392.685958|-15.46823639|0.292879147|6421.289402|194.2788429|-819.8165288|0.022696477|-274.7836441|704.0353382000001|15.05551106|1.0|0.0|1.0|1.0|1.0|4.72|0.17|17.0|-6.74|3.89|2.63|90.88|2.51|0.0|133.77|0.0|1.0|6.0|-5.44|31.0|5.0|-6.19|0.0|2.57|0.00154|0.0050799999999999|7.87e-05|-0.05044|5.0412|3.58|-1690.3021629999998|356.82|0.2055|245.94|0.3304|0.68605|-1690.030824|151.0|-0.1476|5551.0|-0.19804|-1690.092998|11.0|7.9431
5b_a40|0|0|0|0.0|0.0|1|0.604912077|-0.0049439079999999|6.167516491000001|0.064329005|0.044946237|0.7222376540000001|-0.163148971|0.179058252|0.020344828|2|2|0.006372485|0.007986879|0.013573521|-0.389789991|0.537115914|1|0.313503463|-38.64461938|9.59023102|0.118735598|59.56617021|-0.036507111|-22.96968039|4.811137897|49.25022097|0.829018186|-1.095213344|48.2348504|2126.9310920000003|442.1045286|-549.4364437|764.9528181|-9.187872156|0.1709818139999999|4813.179854|85.77656597|-275.6361647|0.012549086|-330.1175669|285.9136384|6.2955085660000005|1.0|0.0|1.0|0.0|0.0|3.13|0.21|14.0|-5.25|4.93|4.39|75.5|2.89|1.0|84.17|0.0|2.0|3.0|-5.43|21.0|3.0|-5.42|1.0|3.83|0.00125|0.00488|0.00191|-0.07069|3.9759|5.62|-2096.782087|311.84|0.3005|311.84|0.59928|0.59928|-2096.707754|0.3005|-0.15999|7.2947|-0.23068|-2096.757832|64.0|7.1938
14_a15|0|0|0|0.0|0.0|0|1.43568901|-0.006678826|0.0|-0.0455566929999999|0.037073171|0.0|-0.374014235|-0.053931584|-0.015736888|0|0|0.0034254209999999|-0.120626133|-0.184255041|-0.3848940629999999|0.8310685940000001|0|0.7461324029999999|-40.89540491|9.403293601|0.112910954|72.36402409|-0.032888795|-37.68282812|6.026520371|2.923143027|0.770309725|-1.743106111|50.29869851|2612.691478|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|5861.387612|147.2072638|-715.9737342999999|0.015286995|-346.4801021|673.7288405|9.797353271|1.0|1.0|0.0|1.0|1.0|3.56|0.12|24.0|-9.82|5.32|6.3|56.27|2.87|0.0|119.95|0.0|1.0|6.0|-6.22|30.0|4.0|-4.97|1.0|4.7|0.0002379999999999|0.000584|5.99e-08|-0.0338199999999999|4.4518|5.16|-1281.105795|342.41|0.3131|278.5|0.65079|0.7055899999999999|-1280.809256|0.0054|-0.14997|3.3596|-0.18379|-1280.87015|0.03|7.5229
17a_a10|0|0|0|0.0|0.0|1|1.3438501040000002|-0.004333189|5.4161004020000005|0.021150127|0.036545455|1.863045777|-0.2946568739999999|-0.093735748|0.031632653|1|1|0.01029375|-0.225935253|-0.360142554|-0.275154041|0.7019075779999999|1|0.463842217|-39.18491085|14.20303963|0.146175016|103.34686|-0.023625536|-41.33310046|10.04165819|87.61514901|0.564726042|-1.488408763|53.38795048|3154.628148|603.6608262999999|-1052.3164359999998|1855.293376|-11.80945728|0.4352739579999999|7078.918870999999|307.7420338|-743.9958084|0.0254938|-91.52361858|911.2106544|18.02431251|0.0|1.0|1.0|1.0|0.0|3.8|0.33|21.0|-7.32|3.31|2.5|76.38|1.29|0.0|142.16|0.0|1.0|6.0|-3.68|35.0|6.0|-7.43|0.0|2.64|0.0986|0.0222|2.22e-05|-0.04641|5.5285|3.95|-1524.557372|310.84|0.2142|224.26|0.32889|0.67671|-1524.187115|0.0867|-0.16562|4.1012|-0.21203|-1524.252023|49.0|7.3098
6c_a31|1|0|0|3.423005244|0.0|0|0.6101347220000001|-0.015192833|5.733341277|-0.151732713|0.038901235|0.0|-0.790027307|-0.00219333|-0.107687565|2|2|-0.00668344|-0.0055763209999999|-0.009333123|-0.582545668|0.831901219|0|0.138124296|-76.54198229|20.09112958|0.358802727|227.1490414|-0.044739967|-50.62888027|12.71919216|105.7632176|0.7653239190000001|-2.147518413|96.63311186|2837.949799|405.9259734|-1359.540251|2357.829685|-17.93106176|0.234676081|6283.091868|148.5675636|-860.6909647|0.0212421629999999|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|1.0|1.0|2.0|3.67|0.14|22.0|-7.72|5.58|4.26|131.36|1.58|0.0|114.5|0.0|1.0|5.0|-6.09|30.0|5.0|-6.27|1.0|3.64|0.000343|0.0048|7.9e-06|-0.0581799999999999|3.2974|5.08|-1691.984862|376.01|0.5028|376.01|0.7014699999999999|0.7014699999999999|-1691.734564|0.5028|-0.13351|5.9253|-0.19169|-1691.794585|0.34|6.4685
16a_a10|0|0|0|0.0|0.0|1|1.325756911|-0.00230615|5.4161004020000005|0.023926176|0.0334858389999999|2.009832665|-0.152205915|0.014886502|-0.0048530629999999|1|1|0.011558506|-0.162508526|-0.254024476|-0.1948324069999999|0.748039584|1|0.3637074329999999|-36.408063|9.606840334|0.083851314|58.06685151|-0.026063936|-36.90194151|6.652715932|99.81657855|0.7270593190000001|-1.615964058|46.01490333|2862.681038|634.4309626|-1119.0515779999998|1823.310808|-12.4990447|0.272940681|6366.0631060000005|189.0108247|-774.9407716|0.014796066|-314.4761648|879.8636987|10.24624348|1.0|1.0|1.0|1.0|0.0|4.11|0.3|21.0|-8.5|4.73|5.19|56.07|2.47|0.0|133.66|0.0|1.0|9.0|-5.22|33.0|5.0|-5.91|1.0|4.24|0.00264|0.00297|1.4e-06|-0.04647|5.6019|3.46|-1395.158387|320.22|0.3843|221.33|332.0|0.6852199999999999|-1394.797092|0.0841|-0.1605|3.8323|-0.20697|-1394.861824|47.0|7.3279
9h_a24|1|0|0|2.916716427|0.0|1|1.428198245|-0.002864393|5.209486153|2.01e-05|0.023854167|0.0|-0.105982525|-0.209618231|-0.002471577|2|2|0.012380829|-0.02551563|-0.047269812|-0.207206943|0.687815726|0|0.4016070679999999|-28.52000725|8.724425117000001|0.1162247219999999|54.93613103|-0.026280957|-15.35662744|4.123788393|1.773520599|0.572371258|-0.8935525440000001|37.24443236|2062.34011|417.7355164|-422.3569529|768.1954692|-5.871651668999999|0.427628742|4170.098082|202.1279819|-199.6361567|0.031789952|-68.41568372|295.8603625|15.02620893|1.0|0.0|0.0|1.0|1.0|2.84|0.0|22.0|-6.05|2.42|2.72|72.28|1.07|0.0|82.17|0.0|1.0|3.0|-2.83|22.0|4.0|-6.85|1.0|1.97|423.0|166.0|0.000258|-0.0435399999999999|5.1739|1.16|-945.2642633|285.43|0.3844|239.63|0.54606|0.61928|-945.153352|0.0073|-0.18239|5.6654|-0.22593|-945.200628|77.0|7.1135
1_a15|0|0|0|0.0|0.0|0|1.419940974|-0.0084598019999999|0.0|-0.043374667|0.0381893|0.0|-0.541427319|-0.068297833|-0.000905902|0|0|0.003816011|-0.1816819589999999|-0.270248221|-0.34192045|0.836466114|0|0.7100707390000001|-44.01415991|16.94887506|0.124276535|80.34898605|-0.031142386|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|60.96303497|3000.975833|566.1848585|-1228.210985|2855.495631|-13.01770443|0.394072483|7284.337537|254.7811976|-794.0799704|0.0280791829999999|-136.9714493|851.7423982|18.15414234|1.0|1.0|1.0|1.0|1.0|3.91|0.19|24.0|-10.02|5.46|6.32|74.73|2.2|0.0|132.94|0.0|0.0|8.0|-6.55|34.0|6.0|-5.38|0.0|4.68|0.00013|0.000495|4.36e-08|-0.04142|4.3834|4.68|-1510.136281|385.18|0.2464|282.85|0.64662|0.70553|-1509.785098|0.0061|-0.1365|1.2218|-0.17792|-1509.851127|44.0|7.3565
12t_a36|1|0|0|3.500121488|0.0|0|1.297042607|-0.00673635|5.351858133|-0.034194893|0.041767677|0.0|-0.404180985|-0.030990165|-0.0288761339999999|1|1|0.0045625|-0.101854847|-0.169994208|-0.436022708|0.902377067|0|0.318666358|-48.97252784|11.7409283|0.166244358|110.727965|-0.035934112|-44.63604995|7.820109571000001|0.417511887|0.78316808|-2.012310282|60.71345614|2771.211293|555.3275093999999|-1340.3102789999998|2320.375227|-15.94144641|0.21683192|5936.009091|144.422087|-892.7209991000001|0.01547607|-377.2113003|729.1873176|10.30792105|1.0|0.0|0.0|0.0|2.0|4.94|0.21|17.0|-7.36|3.62|2.45|69.2|2.45|0.0|133.52|0.0|1.0|6.0|-4.61|31.0|4.0|-6.33|0.0|2.4|0.0102|0.0109|1.7899999999999998e-05|-0.05302|3.8844|3.87|-1311.585049|337.89|0.4297|319.18|0.69297|0.70313|-1311.287803|0.0155|-0.15088|5.9081|-0.2039|-1311.349439|8.0|8.0969
