molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|SRW07|MATS7i|SaaaC|ATSC1c|AATSC1are|BCUTi-1|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPSA|WNSA5|FNSA1|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|MOMI-Z|WNSA4|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
3c_a12|0|0|0|0.0|0.0|6.555356892000001|1|1|0.610140703|0.0|4.59511985|-0.14679559|0.0|-0.379362977|-0.003879878|10.3117069|-0.001825446|-0.267255164|-0.545592465|1|0.923855679|0.826033688|-0.0461654159999999|-0.10295082|0.859899236|0|-0.071719601|-0.099327724|0.013219706|-36.28720467|-50.25579322|73.9854678|0.156144506|-25.42738988|0.7055242159999999|61.16334136|-17.19277136|0.427357986|2186.344105|1139.340748|-8.698843907999999|0.746291708|4629.005722|148.9927848|-330.5560685|-207.9738085|380.2468615|10.90754815|1.0|1.0|1.0|0.0|1.0|3.94|2.78|0.12|17.0|-6.78|1.82|0.0|98.16|0.0|1.0|4.0|-6.18|0.0|0.0|1.0|-4.0|6.06e-05|0.0194|9.940000000000002e-05|0.0318|2.91|1.67e-07|5.3200000000000006e-05|-0.07463|3.5862|-1327.471862|544.65|894.36|345.72|311.14|399.38|0.43415|0.68067|0.1193|0.02665687|-1327.4004710000002|0.02|7699.0|7699.0
6f_a40|0|0|0|0.0|0.0|8.421342866|1|2|0.604893424|1.750582483|6.401917197|-0.122783873|0.737582436|-0.8287570679999999|-0.009302776|10.30179966|-0.008368734|-0.233222505|-0.628934821|0|0.7710013309999999|0.836826225|-0.032826285|-0.268802228|0.742681934|1|-0.134203859|-0.130571562|0.015998475|-86.21963207|-83.88605319|207.7174501|0.344213487|-53.89282175|0.8628087240000001|92.77827871|-33.55442128|0.410805404|3021.330686|3072.581297|-21.5571287|0.69723213|7328.308886|88.13890599|-970.0707913999998|-466.1748926|593.503189|8.892225517|1.0|0.0|1.0|0.0|2.0|4.05|2.53|0.21|14.0|-3.67|1.1|3.0|124.54|1.0|3.0|5.0|-6.9|1.0|0.0|0.0|-4.64|1.13e-07|5.18e-05|2.3e-05|0.0105|3.09|0.0002109999999999|0.0967|-0.08982|2.57|-2426.924155|668.95|1139.55|482.43|346.89|507.64|0.66642|0.69911|0.0158|0.04845403|-2426.787111|42.0|7.3768|7.3768
6a_a40|0|0|0|0.0|0.0|8.421342866|1|2|0.604893625|1.78213955|6.401917197|-0.146542353|0.775942224|-0.68730803|-0.001347823|10.30179985|-0.001171195|-0.272320301|-0.620787469|0|0.682273668|0.801647855|-0.012261923|-0.340539542|0.657059571|1|-0.109047987|-0.117413572|0.016399125|-68.11170799|-73.33687786|185.06174|0.266249007|-45.80643937|0.8678518190000001|81.37714586|-30.69915817|0.41480944|2936.1501780000003|2536.88262|-19.17478857|0.708845065|7059.617542|82.54016015|-824.5159087000001|-459.522754|557.4018948|8.040268001|1.0|0.0|1.0|0.0|1.0|3.99|3.01|0.21|14.0|-4.05|1.62|2.0|120.14|1.0|2.0|5.0|-6.32|1.0|0.0|1.0|-4.99|7.85e-08|3.47e-05|1.03e-05|0.00457|3.77|8.950000000000001e-05|0.0396|-0.0926|2.9836|-2371.560378|649.48|1103.4|415.55|415.55|497.78|0.6782699999999999|0.6782699999999999|0.4015|0.01952089|-2371.443161|0.04|7.3979|7.3979
8_a27|1|0|0|2.599100867|0.0|6.605297921|0|0|1.406757715|1.7626247169999998|4.59511985|-0.14212377|1.21499748|-0.329319041|0.0040883959999999|10.93783465|0.004801929|-0.24946295|-0.535352745|2|0.6812785379999999|0.8000360390000001|0.141900468|0.11158995|0.64927069|1|-0.078709803|-0.092265073|0.021852066|-37.50265703|-43.96130162|122.0597403|0.223615972|-20.94612822|0.751701834|53.20197882|-17.09606174|0.479730655|2132.9321670000004|989.0070768|-8.145716531|0.92208134|4522.989286999999|118.305988|-293.2457951|-239.8554499|326.3351007|9.240677197|0.0|0.0|0.0|0.0|1.0|2.79|2.28|0.06|21.0|-6.28|2.19|0.0|87.68|0.0|1.0|4.0|-6.73|0.0|1.0|1.0|-3.52|0.000586|178.0|0.000299|0.0907|2.0|5.2e-07|0.000158|-0.05015|4.1276|-1004.489001|507.76|848.58|300.38|300.38|374.88|0.64893|0.64893|0.2336|0.02665292|-1004.432889|6.0|8.2218|8.2218
2_a4|0|0|0|0.0|0.0|6.605297921|1|1|1.189716144|0.0|4.59511985|0.08246129|0.0|-0.269140683|-0.001386521|10.95268469|-0.0016168089999999|0.127695325|-0.3881618|1|0.930871261|0.802438682|0.11821091|0.1355918559999999|0.912872667|0|-0.117395215|-0.105102755|0.006330673|-49.45826819|-44.27948986|166.102249|0.257481153|-18.65482233|0.843107708|48.93681624|-15.98981578|0.3961813179999999|1623.668791|910.3327882|-6.736463618999999|0.656126301|3396.86527|66.09827364|-242.5126903|-289.1005902|284.26458360000004|4.657326379|0.0|1.0|0.0|1.0|2.0|3.33|0.0|0.27|12.0|-4.83|1.63|0.0|79.59|0.0|2.0|4.0|-6.69|0.0|1.0|0.0|-2.77|0.0066|1.67|0.00171|434.0|1.62|1.4800000000000002e-05|0.00374|-0.01612|3.2230000000000003|-819.8996124|458.73|764.77|384.69|210.28|333.36|0.4682|0.6885600000000001|0.0008|0.033037353|-819.8174190000001|31.0|7.5086|7.5086
47n_a18|0|0|0|0.0|0.0|7.03438793|1|1|1.251175627|0.0|4.844187086|0.017491759|0.0|-0.609196374|0.000271488|10.94702025|0.001705837|0.026244774|-0.529441732|0|0.722991132|0.696612213|-0.09714337|-0.083719099|0.711628292|0|-0.079299822|-0.091185806|0.0106152389999999|-65.43887366|-75.24728669|61.29571241|0.207570604|-62.09468789|0.783921929|86.44740177|-26.38541222|0.482565384|3349.802294|2052.393389|-21.77346199|0.932611327|7909.580851999999|178.30942439999998|-1676.556573|-468.58948260000005|1306.125688|11.20011508|1.0|1.0|0.0|1.0|3.0|4.69|0.0|0.31|18.0|-9.76|2.72|1.0|162.18|1.0|1.0|4.0|-6.68|0.0|0.0|0.0|-5.24|9.48e-07|0.000511|5.7e-06|0.00308|4.1|1.7500000000000002e-10|9.44e-08|-0.0525299999999999|3.2028|-1743.299948|879.92|1565.37|387.11|387.11|799.02|0.6914600000000001|0.6914600000000001|0.5056|0.02839695|-1740.663577|64.0|7.1938|7.1938
6_a15|0|0|0|0.0|0.0|0.0|0|0|1.419941278|0.0|0.0|0.106485923|0.0|-0.513693384|0.001080419|10.95880677|0.003942615|0.153430865|-0.35221474|1|0.8511056929999999|0.691316481|0.0371776429999999|-0.015484797|0.810779115|0|-0.07051817|-0.123000073|0.02948637|-41.14459066|-71.76572566|105.4415725|0.140691569|-41.87249058|0.581974721|88.94853813|-17.94143141|0.3902945579999999|2454.904173|1971.005637|-10.46812265|0.640136254|5589.043165|243.9013805|-544.3423775|-95.65807914|592.4420375|17.18281248|1.0|1.0|1.0|0.0|1.0|3.29|4.03|0.23|18.0|-7.95|2.18|0.0|109.7|0.0|1.0|5.0|-5.33|0.0|1.0|1.0|-5.14|2.16e-06|0.000823|7.32e-06|0.00278|4.64|1.13e-08|4.3e-06|-0.02419|3.7696|-1263.0072300000002|612.22|1092.02|328.9|285.52|545.21|0.65191|0.70554|0.0113|0.01711539|-1262.820532|35.0|7.4559|7.4559
13a_a5|1|0|0|2.931642415|0.0|6.605297921|0|0|1.393002748|0.0|4.59511985|-0.007871499|0.0|-0.328417593|0.002355511|10.94530369|0.003196482|-0.012798693|-0.367284642|2|0.746303189|0.8045357209999999|-0.048584084|-0.048575318|0.720100768|0|-0.08903048|-0.0839257009999999|0.016739606|-57.31787843|-54.03141848|126.2663658|0.233249839|-34.78546088|0.598791539|72.13276165|-18.01047283|0.460877309|2657.14588|1314.232685|-11.59515363|0.854865353|5628.9694|258.29825730000005|-591.3528349999999|-127.2041084|620.5697596|18.10134317|1.0|1.0|1.0|1.0|2.0|3.07|2.46|0.13|23.0|-8.9|0.95|0.0|114.18|0.0|1.0|5.0|-7.18|0.0|0.0|1.0|-3.74|0.000169|0.0675|0.000184|0.0734|2.19|1.26e-09|5.02e-07|-0.05534|4.2107|-1313.126035|688.18|1160.81|294.45|267.87|567.51|0.41806|0.50037|0.1992|0.04138695|-1312.968936|91.0|7041.0|7041.0
19j_a38|1|0|0|3.235947106|0.0|7.412764017000001|2|2|1.29704352|0.0|5.351858133|0.105682345|0.0|-0.438688445|-0.004442319|10.95429182|-0.002443797|0.23209815|-0.42133715|1|0.7163622890000001|0.846765471|-0.001131945|-0.060360554|0.6885713729999999|0|-0.0844479869999999|-0.108006563|0.0250587|-57.80349365|-73.92901683|131.29876370000002|0.192823617|-50.60340201|0.714369845|90.05233553|-26.09259418|0.408533267|2969.234865|3109.238056|-17.86002424|0.6907121629999999|6704.612831|195.5099392|-910.8612362|-293.4664598|640.025745|16.123318700000002|1.0|0.0|1.0|1.0|3.0|4.81|2.34|0.13|17.0|-6.92|1.76|0.0|130.41|0.0|1.0|5.0|-7.13|0.0|0.0|0.0|-4.12|4.46e-05|19.0|7.55e-05|0.0322|2.5|1.2099999999999998e-07|5.14e-05|-0.06447|3.6886|-1424.390074|686.26|1163.3|336.13|205.41|533.97|0.30419|0.69435|0.2625|0.03678378|-1424.24494|8.0|8.1146|8.1146
12aj_a36|1|0|0|3.482902101|0.0|7.412764017000001|2|2|1.29704406|0.0|5.351858133|0.064171987|0.0|-0.402433117|0.002951176|10.95354213|0.003962098|0.1087087|-0.43462267|1|0.90414347|0.812278823|0.091113865|-0.072770961|0.856274847|0|-0.073002742|-0.10279655|0.018305468|-46.79363201|-65.89100364|82.34300699|0.173013687|-42.23511741|0.77492734|76.5855549|-23.62130319|0.47532973|2710.647462|2275.825451|-15.14089115|0.905958957|5763.333098|144.26810480000003|-802.4672307|-352.4483722|662.0530478999999|10.69455126|1.0|0.0|0.0|1.0|2.0|4.84|0.0|0.17|17.0|-6.97|2.24|0.0|128.72|0.0|1.0|4.0|-6.55|0.0|1.0|0.0|-4.3|6.929999999999999e-05|0.0274|5.05e-05|0.02|3.04|1.08e-07|4.270000000000001e-05|-0.05275|3.6017|-1272.241135|682.84|1157.64|344.24|237.06|539.55|0.4112|0.70423|0.0082|0.03225532|-1272.060325|17.0|7.7696|7.7696
8d_a8|1|0|0|3.190160226|0.0|7.05012252|0|0|1.395657339|1.41693287|4.844187086|0.071729931|0.0|-0.633521883|-0.00267541|10.94649761|-0.001038264|0.111668404|-0.4385133129999999|1|0.76211539|0.757805416|0.0780635059999999|-0.179357354|0.734212688|0|-0.1072746469999999|-0.103150936|0.028038295|-69.95878302|-67.26951954|57.93693239|0.306707511|-43.86958028|0.675359878|86.29065071|-24.91463687|0.483207744|2863.968296|2093.380666|-16.2479927|0.935013517|6596.888351|211.7129122|-877.3916055999999|-228.7206541|682.0472537|19.02113117|0.0|0.0|1.0|1.0|2.0|3.61|2.92|0.12|23.0|-7.62|1.92|0.0|121.1|0.0|1.0|5.0|-6.87|0.0|0.0|0.0|-4.47|1.24e-05|0.00533|3.4200000000000005e-05|0.0147|2.89|2.38e-08|1.03e-05|-0.0600299999999999|3.2963|-1447.559429|690.78|1185.65|376.13|265.12|572.21|0.62361|0.70165|0.1879|0.03604461|-1447.354662|18.61|4.7303|4.7303
8e_a8|1|0|0|3.01599663|0.0|7.05012252|0|0|1.394799502|1.311619189|4.844187086|-0.000766016|0.0|-0.539547088|-0.005310149|10.94332438|-0.004224671|-0.0015448089999999|-0.475941912|0|0.650073857|0.7233950809999999|0.02023118|-0.079493088|0.636205913|0|-0.115572516|-0.105450888|0.0211004739999999|-70.49962428|-64.32539698|106.0087621|0.338509724|-39.238709|0.803307236|75.57562034|-26.80224874|0.483244415|2692.975753|2080.07805|-16.34946208|0.935150832|6095.6213210000005|119.9832494|-784.77418|-370.0368722|561.882658|11.25022336|0.0|0.0|1.0|0.0|2.0|3.2|2.98|0.04|23.0|-7.78|3.4|0.0|111.81|0.0|1.0|4.0|-6.14|0.0|0.0|0.0|-4.9|5.34e-06|0.00215|1.25e-05|0.00504|3.69|1.6399999999999998e-08|6.63e-06|-0.06253|3.2737|-1376.924308|639.38|1090.07|378.73|267.77|526.86|0.50055|0.7013|0.1671|0.03298991|-1376.766245|19.89|4.7014|4.7014
19_a20|1|0|0|3.423603867|0.0|6.842683282|0|0|1.4009239059999998|0.0|4.727387819|0.103271147|1.622562232|-0.539158264|-0.006620594|10.94899558|-0.004654742|0.175308615|-0.5838248970000001|3|0.811128636|0.7619768840000001|-0.143992458|-0.105118869|0.7741509329999999|1|-0.091725453|-0.099685049|0.013643765|-60.26825633|-65.49811346|339.8339889|0.245547466|-43.03556944|0.796070588|75.98477124|-25.1915821|0.483310517|2849.084477|1818.518838|-16.55214209|0.935398401|6325.747732|133.9919257|-860.7113887|-389.0666676|684.5377542|10.48665779|1.0|1.0|1.0|1.0|2.0|3.49|2.49|0.08|27.0|-9.63|1.33|0.0|122.86|0.0|1.0|5.0|-6.8|0.0|0.0|1.0|-4.57|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|2.91|2.34e-10|9.86e-08|-0.06767|3.3616|-1368.378274|687.79|1190.68|368.83|368.83|519.34|0.6987399999999999|0.6987399999999999|0.2998|0.03487615|-1368.190746|2.6|5585.0|5585.0
7b_a10|0|0|0|0.0|0.0|7.535296702|2|2|1.186434511|0.0|5.4161004020000005|-0.060829392|2.079721225|-0.07459988|0.011041815|10.93274506|0.010068964|-0.0982988509999999|-0.1874708719999999|2|0.624866343|0.764865564|-0.108464916|0.065705128|0.586354126|1|-0.0590666679999999|-0.0720417159999999|0.009734392|-30.71062112|-37.45675757|13.37827368|0.07558334|-19.47494818|0.781045839|43.9185573|-14.26924098|0.446575367|2290.380138|2150.375871|-7.419027879|0.8069307729999999|5212.568172|113.8411654|-311.5991709|-292.2491701|459.0250226|6.46179973|1.0|0.0|1.0|1.0|0.0|3.9|0.0|0.25|16.0|-6.99|3.04|1.0|105.44|0.0|1.0|3.0|-5.09|0.0|1.0|1.0|-5.28|5.29e-06|0.00183|5.25e-06|0.00182|4.68|1.0200000000000001e-07|3.54e-05|-0.05377|3.6426|-1450.06366|562.31|951.55|340.37|205.85|400.65|0.4195399999999999|0.66228|0.0899|0.02946054|-1450.124551|19.8|4.7033|4.7033
7a_a8|1|0|0|3.1730222510000003|0.0|7.535296702|1|1|1.4000287219999998|1.4494883790000002|5.4161004020000005|-0.017706371|0.0|-0.482688615|0.000736369|10.94671402|0.002028046|-0.02923588|-0.412963751|1|0.7168594159999999|0.764224152|0.033708575|-0.032562221|0.681200974|0|-0.102174163|-0.101880506|0.035405618|-60.00793116|-59.83546383|145.3710976|0.281589625|-35.14198015|0.733884399|75.4573633|-25.04740346|0.477611327|2715.360649|1702.719465|-14.71059634|0.914283468|5907.9340090000005|156.2924154|-632.5556427|-274.7254012|488.0169522|15.62189947|0.0|0.0|1.0|1.0|1.0|3.34|3.06|0.05|23.0|-7.27|2.01|0.0|105.83|0.0|1.0|5.0|-6.33|0.0|0.0|1.0|-4.64|1.36e-05|0.00522|2.29e-05|0.00874|3.24|5.3600000000000004e-08|2.05e-05|-0.07616|3.0704|-1291.287017|605.72|1031.61|403.8|270.66|494.48|0.61257|0.70367|0.1575|0.0269461|-1291.156661|24.73|4.6068|4.6068
27a_a34|0|0|0|0.0|0.0|7.412764017000001|1|1|0.300206665|1.963136117|5.351858133|-0.082271189|0.0|-0.7320090459999999|-0.012495918|10.319282|-0.005234221|-0.13716603|-0.53047808|1|0.8186389829999999|0.779284547|-0.07177581|-0.012251785|0.749941528|0|-0.106669294|-0.123191967|0.026573385|-74.78290605|-86.36649751|176.4623026|0.3990357329999999|-60.54917431|0.764921711|100.7752505|-30.38821209|0.436895447|3394.470264|2252.433058|-21.30433911|0.7758691440000001|7104.26596|164.80691819999998|-1150.434312|-371.4586403|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|2.0|3.66|2.58|0.13|23.0|-7.61|1.06|0.0|122.61|0.0|1.0|7.0|-7.29|0.0|0.0|0.0|-4.47|1.09e-05|0.00504|3.43e-05|0.0159|2.59|2.44e-08|1.13e-05|-0.03924|4.1228|-1861.695683|737.7|1247.85|300.73|247.91|598.18|0.40378|0.69818|0.0203|0.04629882|-1861.534743|0.24|6.6198|6.6198
12s_a30|0|0|0|0.0|0.0|7.412764017000001|2|2|0.604984545|0.0|5.351858133|-0.0601024909999999|0.0|-0.403952011|-0.002544958|10.31162892|-0.001131023|-0.1597740919999999|-0.446807335|1|0.609043558|0.83236194|0.006789196|-0.080971844|0.591758164|0|-0.090733404|-0.103647048|0.019324097|-58.75255278|-67.11451776|89.91581294|0.2932862089999999|-43.45862792|0.790481833|78.38074776|-26.02399668|0.467381416|2977.11642|2368.4646620000003|-16.8513047|0.877516163|6639.7334200000005|135.66918710000002|-825.7139305|-376.1910929|616.2856203|11.26623|1.0|0.0|1.0|1.0|1.0|4.63|0.0|0.14|17.0|-7.16|3.58|0.0|127.19|0.0|1.0|6.0|-6.06|0.0|0.0|0.0|-5.17|3.24e-06|0.00141|6.71e-06|0.00291|4.07|6.900000000000002e-08|3e-05|-0.0551|3.5348|-1774.202623|677.35|1140.1|350.75|245.81|526.07|0.43338|0.68458|0.1576|0.03401064|-1774.072418|7.0|8129.0|8129.0
19e_a38|1|0|0|3.376977671|0.0|7.412764017000001|2|2|1.297043576|0.0|5.351858133|0.021678225|0.0|-0.4379521229999999|-0.001197042|10.94917392|0.000347207|0.045449529|-0.436305701|1|0.723755855|0.839953955|0.04818471|-0.064035403|0.700181525|0|-0.083623427|-0.10214405|0.02118651|-56.34606212|-68.82539051|118.734325|0.223437407|-46.37503972|0.749190974|82.37885703|-25.49088538|0.4655978389999999|2920.436229|3426.997928|-17.17594064|0.871249918|6531.762734|168.99691289999998|-927.5007945|-335.8133169|696.3887025|13.55346651|1.0|0.0|1.0|1.0|3.0|4.96|3.08|0.12|17.0|-7.28|2.75|0.0|135.78|0.0|1.0|4.0|-6.39|0.0|0.0|1.0|-4.72|1.15e-05|0.0049|1.89e-05|0.00807|3.55|5.27e-08|2.25e-05|-0.05139|3.8587|-1409.547647|685.34|1183.12|321.31|236.96|532.67|0.41961|0.58509|0.3738|0.03483011|-1409.37733|0.01|8.0083|8.0083
10_a32|1|1|1|3.294952523|0.0|7.765993078999999|0|0|0.6094207629999999|0.0|5.733341277|-0.020186906|2.067772926|-0.771023817|-0.0064007569999999|10.31100271|-0.00369116|-0.03673326|-0.690879647|0|0.809370315|0.8607827790000001|0.012125768|-0.079818594|0.764217655|1|-0.088310158|-0.1223816869999999|0.02575778|-54.55170955|-75.59866726|57.97512956|0.237716043|-46.69945835|0.6946347429999999|91.10767604|-24.0541214|0.449853016|2649.882742|2980.525719|-14.85891856|0.81769605|5842.926058|188.6328503|-653.7924168|-240.4628923|513.9156315|15.50900878|1.0|0.0|1.0|1.0|2.0|3.56|3.12|0.22|19.0|-6.99|0.88|0.0|107.14|1.0|1.0|5.0|-6.44|1.0|0.0|1.0|-4.41|9.17e-07|0.000366|3.89e-05|0.0155|3.23|1.0300000000000001e-07|4.13e-05|-0.05434|3.6441|-1916.631761|654.7|1086.09|340.24|340.24|533.89|0.70228|0.70228|0.2983|0.03701539|-1916.519894|7.0|8.1427|8.1427
5d_a40|0|0|0|0.0|0.0|8.149890544|0|1|0.6049133329999999|1.601200869|6.167516491000001|-0.1031436519999999|0.716041667|-0.1868684619999999|0.007200253|10.31198333|0.006642869|-0.259985037|-0.399968083|0|0.496945486|0.8092726020000001|0.145024458|0.0451110059999999|0.483934049|1|-0.086193996|-0.094277694|0.022027556|-39.55506228|-43.26473143|181.4728912|0.245989948|-19.85450535|0.8111805740000001|49.97858532|-17.30589257|0.479931934|1974.583878|511.3769101|-7.94180214|0.922825231|4051.712713|86.65063178|-238.2540642|-285.606135|243.4287716|6.713853887999999|1.0|0.0|1.0|0.0|0.0|3.02|2.56|0.21|14.0|-4.32|2.25|1.0|74.11|0.0|2.0|4.0|-5.94|0.0|1.0|1.0|-3.82|5.9e-05|17.0|0.000152|0.0436|2.98|4.7600000000000005e-05|0.0137|-0.06796|3.7374|-1276.817151|473.48|765.69|331.74|331.74|365.74|0.69613|0.69613|0.4493|0.01667985|-1276.797751|19.0|7.7212|7.7212
14i_a23|0|1|1|0.0|0.0|7.423568444|0|0|1.197963212|3.2692375460000003|5.351858133|0.040408197|0.7151570629999999|-0.558153376|0.002243702|10.31321758|0.002496501|0.075401108|-0.569707595|2|0.77007911|0.8025091329999999|0.158023239|-0.04255066|0.7333675390000001|1|-0.0889593869999999|-0.096562208|0.0214262489999999|-60.8283953|-66.02703063|324.811841|0.222047267|-45.14777443|0.7780956840000001|79.20815775|-27.18760085|0.478050606|3097.406945|2447.1741030000003|-18.59026006|0.915894552|7030.347905|151.7330992|-948.103263|-380.3109456|693.3423458|13.18112713|0.0|0.0|1.0|1.0|2.0|3.56|2.64|0.04|26.0|-6.96|2.28|1.0|128.38|1.0|1.0|5.0|-7.33|1.0|0.0|0.0|-4.39|6.11e-06|0.00278|4.03e-05|0.0183|2.46|1.11e-07|5.03e-05|-0.08025|3.6931|-1798.608335|715.68|1224.02|335.72|335.72|580.74|0.55606|0.55606|0.3639|0.03394466|-1798.434186|3.0|8.4622|8.4622
6e_a40|0|0|0|0.0|0.0|8.421342866|1|2|0.604892975|1.75595616|6.401917197|-0.15110197|0.744550501|-0.69771706|-0.0026177839999999|10.30179954|-0.002992481|-0.276969278|-0.6319354389999999|0|0.685858263|0.8361555479999999|-0.011405885|-0.289988439|0.648802794|1|-0.107312598|-0.1164147119999999|0.015875595|-70.52033811|-76.50178121|185.1473293|0.25379524|-50.27304895|0.866991176|84.95203628|-32.02400144|0.441911406|3075.060648|3854.417113|-21.04453212|0.791830204|7585.605268000001|87.40658058|-904.9148811|-482.3355765|587.7345677999999|8.450255075|1.0|0.0|1.0|0.0|1.0|3.98|3.16|0.21|14.0|-4.63|2.12|2.0|125.15|1.0|2.0|5.0|-6.09|1.0|0.0|1.0|-5.58|1.74e-08|8.31e-06|2.6e-06|0.00124|4.4|2.35e-05|0.0112|-0.09682|2.9549|-2831.156883|671.95|1149.77|419.59|419.59|537.07|0.67187|0.67187|0.3625|0.03482243|-2831.048968|18.0|7.7447|7.7447
3h_a32|1|1|1|3.579396967|0.0|7.765993078999999|0|0|0.609420752|0.0|5.733341277|0.014517903|2.243113495|-0.269379119|0.002101838|10.31100268|0.003284804|0.025035542|-0.531669815|0|0.84279263|0.7926338540000001|-0.169197453|-0.2|0.8030743229999999|1|-0.07183387|-0.0882883959999999|0.0111539339999999|-44.97387528|-55.27575363|76.38838542|0.12119737|-34.60714056|0.7734940029999999|62.63332945|-17.27367301|0.4089962629999999|2398.020434|2911.160989|-10.81473143|0.692036677|5187.525619|141.8112711|-519.1071084|-342.4592076|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|1.0|3.65|3.88|0.35|19.0|-8.47|2.64|0.0|112.28|0.0|1.0|3.0|-4.29|1.0|0.0|1.0|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|6.12|3.37e-09|1.29e-06|-0.05318|3.5552|-1790.663897|676.22|1127.45|348.74|348.74|578.86|0.70257|0.70257|0.2926|0.02690554|-1790.5004850000005|7.0|8.1549|8.1549
16_a3|0|0|0|0.0|0.0|6.823286122000001|0|0|0.605020428|0.0|4.727387819|0.027762972|1.614080058|-0.371147877|-0.010377537|10.31163046|-0.008409607|0.069124437|-0.614173961|2|0.659478546|0.767641592|-0.142670655|-0.031683873|0.640070307|1|-0.108919585|-0.100138414|0.012203576|-53.7971544|-49.45999101|248.6415425|0.302520871|-24.42909382|0.8296818009999999|56.56724056|-20.36587865|0.484889078|2184.788331|1290.305313|-10.05903863|0.941329444|4733.033232|84.12292796|-342.00731349999995|-325.670405|328.71459869999995|7.107249553|1.0|1.0|1.0|1.0|1.0|3.13|2.59|0.0|21.0|-7.16|2.26|0.0|90.44|0.0|1.0|4.0|-5.89|0.0|0.0|1.0|-4.49|1.05e-05|0.0033799999999999|3.2200000000000003e-05|0.0104|3.35|6.97e-08|2.25e-05|-0.07095|3.2208|-1371.360243|520.28|856.09|384.94|384.94|368.22|0.6944100000000001|0.6944100000000001|0.3866|0.02847445|-1371.297964|42.0|7.3768|7.3768
3c_a49|0|0|0|0.0|0.0|7.535296702|1|1|1.343850149|2.108416128|5.4161004020000005|-0.04696024|1.879769411|-0.248722888|0.006218639|10.92976555|0.006470561|-0.0780996759999999|-0.384874446|2|0.666785606|0.802792677|0.005559828|0.0211518929999999|0.64702083|1|-0.071786669|-0.074135885|0.0148240689999999|-41.0524769|-42.3959176|89.34479838|0.203663616|-24.24485565|0.637222556|54.85343388|-14.4326528|0.4791465279999999|2521.794855|1667.1178220000002|-8.253567879|0.919925763|5544.351498|207.4607002|-387.9176903|-156.9462939|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|3.18|2.67|0.18|21.0|-7.54|1.84|0.0|109.43|0.0|1.0|4.0|-6.93|0.0|1.0|1.0|-3.86|0.0003509999999999|0.13|0.000137|0.0505|2.29|2.89e-08|1.07e-05|-0.0606|3842.0|-1198.634822|613.33|1046.53|322.71|240.36|456.22|0.32539|0.6692100000000001|0.0729|0.03394942|-1198.484646|87.0|7.0605|7.0605
