molecula|SddssS|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|SaasN|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|BIC2|MATS8s|MATS8d|SIC2|RASA|PBF|FPSA3|PNSA5|RPSA|TPSA_x|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|DPSA4|FPSA5|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Leadlikeness|Brenk|Class [Log S (SILICOS-IT)]|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
47k_a18|0.0|0|0.0|0.0|0|7.03438793|1|1|0.0|4.844187086|-0.0605329409999999|0|0.033777778|-0.017736343|0.0|-0.02822032|-0.008576013|0|0|0.00493127|-0.279965025|-0.421027889|0.721697829|0.022512501|-0.014398731|0.753132457|0.8309354040000001|0.3533268229999999|0.015080484|-69.77479556|0.169064596|133.5242222|9.406543039|58.77865447|0.7153044209999999|-2.208671853|-40.74641317|84.23875372|0.467246896|656.2580564|-1744.369889|2009.418849|0.284695579|9.777177947|18.35217454|0.877042091|33.40602576|0.018313855|14.46395816|1.0|1.0|1.0|1.0|2.0|4.66|0.3|18.0|2.39|88.97|3.0|2.0|1.0|38.0|-6.41|513.63|0.0|0.0|2.53|-5.33|0.000742|4.65e-06|0.0023899999999999|1.0|1.0|3.6099999999999997e-09|-0.04359|3.0948|-1664.728002|400.63|793.48|0.69823|-1664.2657390000002|-0.1277599999999999|4.1818|-0.17135|0.02802749|-1664.341238|29.0|7.5376|7.5376
12_a15|0.0|0|0.0|0.0|0|0.0|0|0|0.0|0.0|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|-0.106061273|-0.01062828|0|0|0.0034254209999999|-0.120626133|-0.184255041|0.723852961|0.049877871|-0.019064393|0.769289315|0.89637291|0.738437971|0.015018226|-60.15445365|0.10362709|66.16793071|6.123040777999999|4.192089814|0.746489397|-1.695766456|-24.90456371|70.6606311|0.476419838|572.3516967|-1082.780166|2661.728915|0.253510603|5.448223888999999|10.40571107|0.909927213|27.36785616|0.016453962|10.50617745|1.0|0.0|1.0|1.0|1.0|3.56|0.12|24.0|5.32|56.27|2.0|0.0|1.0|30.0|-4.97|397.47|1.0|0.0|4.7|-5.83|0.0002379999999999|1.47e-06|0.000584|0.0|0.0|1.51e-10|-0.03196|3.8538|-1281.060163|276.63|585.26|0.70444|-1280.810963|-0.15858|4.3338|-0.19054|0.02694613|-1280.871722|4.0|8.3979|8.3979
16b_a23|0.0|1|0.0|0.0|2|7.423568444|1|1|3.418247774|5.351858133|-0.013240238|3|0.037664609|0.054655144|0.754232958|-0.068280331|-0.05237763|2|2|0.011266252|-0.123524943|-0.224300431|0.7740962779999999|0.14319927|-0.09063701|0.830577373|0.928579764|0.2256448969999999|0.018614978|-58.69232154|0.071420236|52.92522904|10.22222569|100.0262487|0.738977|-1.821661419|-27.80700713|72.31582904|0.4870072789999999|688.1144512|-1349.923395|2256.698672|0.261023|9.472884487|18.46592377|0.949345397|31.49562341|0.018384316|13.6235075|0.0|1.0|1.0|0.0|1.0|4.19|0.07|26.0|3.02|108.26|2.0|1.0|1.0|36.0|-6.3|489.57|0.0|0.0|2.9|-5.67|0.000314|2.16e-06|0.00106|0.0|0.0|4.6200000000000003e-08|-0.07352|1.6041|-1877.615701|772.92|607.92|0.95419|-1877.270284|-0.13741|9.2317|-0.21093|0.03978022|-1877.335869|96.0|7.0191|7.0191
9h_a24|0.0|0|2.916716427|0.0|1|7.153833802|0|0|1.726213624|5.209486153|2.01e-05|2|0.023854167|0.078066659|0.0|-0.209618231|-0.002471577|2|2|0.012380829|-0.02551563|-0.047269812|0.78742035|0.183289617|-0.004960317|0.859720539|0.883775278|0.4016070679999999|0.018457687|-32.48899638|0.1162247219999999|54.93613103|4.123788393|1.773520599|0.572371258|-0.8935525440000001|-13.48059881|47.51520531|0.477589721|417.7355164|-422.3569529|768.1954692|0.427628742|5.805547147|11.11300329|0.914204295|21.70315707|0.031789952|15.02620893|0.0|0.0|1.0|1.0|1.0|2.84|0.0|22.0|2.42|72.28|0.0|0.0|1.0|22.0|-6.85|288.31|0.0|1.0|1.97|-3.24|423.0|0.000575|166.0|0.0|0.0|8.95e-07|-0.0435399999999999|4.3437|-945.2337612|239.63|363.48|0.61928|-945.153352|-0.18239|5.6654|-0.22593|0.0305020989999999|-945.200628|77.0|7.1135|7.1135
12n_a36|-3.404662145|0|3.400581499|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.350034917|2|0.0438779959999999|0.027627601|0.0|-0.035989956|-0.000273044|1|1|-0.001160331|-0.15024383|-0.261631709|0.81793955|0.162338703|-0.000421339|0.869718963|0.720111143|0.239018516|0.0211044289999999|-78.42650015|0.279888857|189.4391835|9.668119648|26.74179417|0.741751453|-2.317440678|-40.89805687|92.79755725|0.454498749|487.397992|-1568.530003|3465.537153|0.258248547|6.863551112000001|12.58209967|0.833176363|36.45914091|0.021232665|14.3710571|0.0|0.0|1.0|0.0|3.0|5.03|0.17|17.0|1.28|123.75|1.0|0.0|1.0|34.0|-8.03|474.54|0.0|0.0|1.18|-3.72|0.0668|0.0001889999999999|0.0897|0.0|0.0|1.36e-07|-0.05056|3.6382|-1876.168847|231.43|566.87|0.7046600000000001|-1875.89723|-0.14928|10.8395|-0.19984|0.03261661|-1875.961945|15.0|7.8239|7.8239
13b_a50|0.0|1|0.0|0.0|2|7.934155233999999|2|2|4.253030728|5.82008293|0.010464577|2|0.032833333|-0.0204949039999999|2.117002752|-0.042022102|-0.054716607|2|2|0.011379776|-0.173463805|-0.269353185|0.788327682|-0.041506802|-0.097736369|0.828965118|0.906164013|0.435064196|0.019899348|-57.74541064|0.093835987|67.07377798|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|70.09526468|0.4321103879999999|647.7242444|-1212.6536230000002|2147.355856|0.299589696|9.514897025|16.75483549|0.7609056040000001|27.48170624|0.017277404|12.34985404|1.0|1.0|1.0|1.0|0.0|4.78|0.37|20.0|4.24|66.99|2.0|0.0|1.0|34.0|-6.3|455.55|0.0|0.0|3.99|-5.1|0.0044|7.92e-06|0.00361|0.0|0.0|5.87e-08|-0.02606|4.1161|-1470.3699789999998|293.0|617.26|0.63872|-1470.039226|-0.1701599999999999|5.5271|-0.19622|0.03156473|1470.104535|1.83|5.7375|5.7375
16j_a32|0.0|1|3.359912013|-0.082980188|0|7.765993078999999|0|0|0.0|5.733341277|-0.086195934|0|0.046788618|-0.0667943999999999|2.076106145|-0.135618491|0.021997616|3|3|-0.00030659|-0.117577419|-0.202656848|0.798237393|0.168000908|0.032797932|0.839271289|0.8259884120000001|0.509776381|0.023266265|-76.45058155|0.174011588|124.4493461|11.90023573|45.81893652|0.699790508|-1.817252458|-39.13396528|91.93816239|0.442735754|590.7291534|-1299.659886|3448.428146|0.3002094919999999|7.357962381|13.20372234|0.7944808170000001|35.04175088|0.021655546|15.48758085|0.0|1.0|1.0|1.0|2.0|3.86|0.33|19.0|6.49|149.27|3.0|0.0|1.0|30.0|-5.73|441.57|1.0|0.0|4.25|-5.41|1.57e-05|3.89e-06|0.00172|0.0|0.0|1.7e-08|-0.05016|3629.0|-2034.593521|341.65|631.34|0.70207|-2034.344833|-0.15012|3.4656|-0.2002799999999999|0.0283671|-2034.408854|9.0|8.0315|8.0315
26_a47|0.0|1|0.0|0.0|1|6.86171134|0|0|1.06819297|4.727387819|-0.200192886|2|0.045681818|-0.110530752|0.956774672|-0.046771537|0.0081426509999999|1|1|-0.008325552|-0.035472095|-0.079370393|0.845040087|-0.11288313|0.0120097289999999|0.910081385|0.7104381999999999|0.549740398|0.020884606|-59.08415114|0.2895618|168.2587945|7.0517889060000005|60.07342336|0.717639177|-1.626876095|-33.13315474|73.39007585|0.474969855|412.8219782|-945.3464183|1341.904566|0.282360823|6.945070057000001|13.22794532|0.90465254|31.36429668|0.024619511|14.3059247|1.0|1.0|0.0|1.0|2.0|3.13|0.05|21.0|2.84|98.72|1.0|0.0|1.0|28.0|-6.51|396.81|0.0|0.0|3.18|-4.56|0.00545|2.77e-05|11.0|0.0|0.0|5.97e-08|-0.06279|3992.0|-1696.075481|258.5|443.78|0.68707|-1695.9387359999998|-0.16642|3.6825|-0.22921|0.02111593|-1695.993821|13.0|7.9|7.9
12d_a40|0.0|0|0.0|0.0|1|7.515889085|0|0|1.753432382|5.4161004020000005|-0.107711573|0|0.043185185|0.209157499|0.794852923|0.087954209|-0.166080871|2|2|-0.002126898|0.127299624|0.224167029|0.7769829840000001|-0.0065648919999999|-0.254735308|0.845904643|0.840431415|0.0913543|0.01171131|-48.54239742|0.159568585|84.53363343|3.286773518|60.80168183|0.844283549|-1.282824111|-26.85139526|55.13932669|0.470893531|445.2300015|-679.5935638999999|643.5166227999999|0.155716451|7.877041626|14.88744155|0.8899787840000001|24.39197636|0.01245259|6.596929268999999|0.0|1.0|1.0|1.0|1.0|3.23|0.0|20.0|4.59|84.45|2.0|1.0|1.0|23.0|-5.13|361.25|0.0|0.0|4.21|-5.58|0.0002009999999999|2.61e-06|0.000942|0.0|0.0|1.44e-07|-0.07765|2.7962|-2153.180821|282.05|435.41|0.70435|-2153.071733|-0.11604|1.2683|-0.19369|0.0164339|-2153.123107|19.0|7.7212|7.7212
47c_a18|0.0|0|0.0|0.0|0|7.03438793|1|1|0.0|4.844187086|-0.048726885|0|0.032688172|0.047739847|0.0|-0.058748345|0.028947131|0|0|0.002674691|-0.212991596|-0.320309303|0.758269842|-0.027873485|0.050944273|0.7912974190000001|0.8128616409999999|0.246894346|0.015864085|-75.57063623|0.1871383589999999|150.4485025|10.25333491|103.416376|0.7489981509999999|-2.350000928|-46.26124419|88.76073429|0.489290189|653.4941186000001|-1889.265906|2027.892739|0.251001849|9.566965871|18.73268473|0.958059115|34.55329606|0.016406766|13.19009806|1.0|0.0|1.0|1.0|3.0|4.61|0.3|18.0|2.84|97.76|3.0|2.0|1.0|38.0|-6.61|513.63|0.0|0.0|2.42|-5.09|0.000947|8.12e-06|0.00417|1.0|1.0|6.67e-10|-0.0449|3.1096|-1664.721977|398.71|790.07|0.6983199999999999|-1664.201034|-0.12841|3.3075|-0.17331|0.03115159|-1664.277127|3.0|8.5229|8.5229
20_a31|0.0|1|3.3852303|0.0|0|7.765993078999999|0|0|0.0|5.733341277|-0.057200812|0|0.03995614|-0.013040402|2.114008068|-0.020082435|-0.078213611|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0.8602874540000001|0.028036914|-0.131662689|0.912372776|0.7954270659999999|0.246878555|0.019334605|-69.0542431|0.2045729339999999|128.1960117|7.592555532|75.10345696|0.710707042|-1.542737604|-33.71260536|81.35171021|0.464597945|498.4558574|-966.7594033|1758.762093|0.289292958|8.289864307|15.48343758|0.86775525|29.5712685|0.019624081|12.29746712|1.0|1.0|1.0|1.0|2.0|3.46|0.26|19.0|6.49|140.04|1.0|0.0|1.0|27.0|-6.39|397.52|1.0|0.0|3.6|-4.44|0.000493|3.66e-05|0.0146|0.0|0.0|2.23e-08|-0.06065|3.5381|-1880.734655|350.43|560.67|0.7036600000000001|-1880.538664|-0.1483|3.7403|-0.20895|0.0336943|-1880.599777|8.0|8.0862|8.0862
11f_a5|0.0|0|2.967866825|0.0|0|6.605297921|1|1|0.0|4.59511985|0.022233547|3|0.021060606|-0.083432989|0.0|-0.178881726|-0.0080939669999999|1|1|0.008309782|-0.128153787|-0.203228986|0.756843253|-0.008110526|-0.016518403|0.800575032|0.847356138|0.368815548|0.0221464629999999|-51.92819555|0.152643862|106.23633909999998|10.72733576|13.29510896|0.5109475960000001|-1.268406334|-33.11311829|73.05195434|0.463183664|589.7388387999999|-882.7793242999999|1125.122028|0.489052404|9.683662007|18.03905985|0.8628345190000001|30.31104695|0.030351311|21.12375879|1.0|1.0|1.0|1.0|1.0|3.35|0.24|23.0|4.61|76.16|1.0|0.0|1.0|32.0|-6.99|427.5|0.0|1.0|2.95|-4.26|0.0477|5.479999999999999e-05|0.0234|0.0|0.0|2.12e-09|-0.03862|4.1356|-1391.722248|278.47|579.1|0.64937|-1391.444853|-0.1691|2.1313|-0.20772|0.03804804|-1391.50739|12.0|7.9208|7.9208
19_a47|0.0|1|0.0|0.0|1|6.842683282|0|0|1.445775615|4.727387819|-0.227538423|2|0.032764858|0.027033021|1.174354482|-0.064557784|0.0604168609999999|1|1|-0.010153352|-0.046265509|-0.126992366|0.823945134|-0.024256505|0.095841135|0.8873627890000001|0.639642891|0.270767873|0.026805875|-57.87554797|0.360357109|199.6541807|8.228498913|66.13355777|0.637832605|-1.566899206|-32.2945343|76.13237258|0.463378097|354.3911695|-868.1332196000001|1238.799875|0.362167395|7.06969105|13.17443625|0.8635094740000001|32.40636867|0.03295186|18.25682461|1.0|1.0|1.0|1.0|2.0|3.13|0.05|21.0|2.49|98.72|1.0|0.0|1.0|28.0|-7.22|380.35|0.0|0.0|2.34|-3.66|0.0816|0.000217|0.0824|0.0|0.0|1.2099999999999998e-07|-0.05326|3.8423|-1335.725639|322.68|412.31|0.68924|-1335.580357|-0.15845|5.1151|-0.2117099999999999|0.03178118|-1335.634976|0.05|7.3|7.3
15_a47|0.0|1|2.9226792460000004|0.0|0|6.605297921|0|0|0.0|4.59511985|-0.072588375|2|0.042285714|-0.130885389|1.56205245|0.086682657|0.0506476009999999|1|1|-0.002377481|-0.007670908|-0.017562097|0.830688568|-0.131424138|0.081171071|0.897881853|0.791753677|0.429825305|0.016669157|-48.36220049|0.208246323|111.3994409|4.770072524|0.0|0.711630105|-1.265693121|-24.15592798|59.79410145|0.477646539|423.5412927|-677.0708068|869.1027727|0.288369895|6.984778596|13.37174753|0.914412511|25.03780079|0.021370407|11.43190096|1.0|0.0|1.0|1.0|2.0|2.89|0.06|21.0|4.69|66.49|2.0|0.0|1.0|25.0|-5.76|353.78|0.0|0.0|3.74|-4.85|0.00455|1.41e-05|0.00499|0.0|0.0|3.22e-09|-0.0591799999999999|4.0594|-1527.376145|286.26|419.75|0.68008|-1527.265523|-0.16762|2.2271|-0.2268|0.03425526|-1527.316555|16.0|7.8|7.8
12b_a5|0.0|0|0.0|0.0|0|6.605297921|2|2|0.0|4.59511985|0.023224044|3|0.0252713179999999|-0.021265946|0.0|-0.119503073|-0.016614746|0|0|0.00751901|-0.070406884|-0.110182753|0.779793078|0.066588785|-0.033036296|0.819417554|0.827613693|0.350286421|0.016556707|-43.25430513|0.172386307|108.7155967|6.584944956|0.0|0.530379611|-1.165974822|-26.33991037|59.53145615|0.480419002|521.9354031|-735.3231872|1071.500538|0.4696203889999999|8.398709622|16.16438947|0.924627734|24.32296891|0.025810077|16.27715102|1.0|0.0|1.0|1.0|1.0|4.05|0.33|18.0|3.29|50.28|1.0|0.0|1.0|30.0|-7.57|397.47|0.0|1.0|1.44|-3.45|2.0|0.000359|143.0|0.0|0.0|2.14e-08|-0.10395|1.4454|-1276.8943800000002|268.62|505.16|0.70615|-1276.940335|-0.06212|5.7174|-0.16607|0.03447919|-1276.9984029999998|42.0|7.3768|7.3768
3c_a12|0.0|0|0.0|0.0|0|6.555356892000001|1|1|0.0|4.59511985|-0.058516436|2|0.039605735|-0.14679559|0.0|-0.008931246|-0.056537396|1|1|-0.001825446|-0.116098308|-0.211367878|0.826033688|-0.0461654159999999|-0.10295082|0.888353608|0.843855494|0.242114395|0.013219706|-50.25579322|0.156144506|79.00277721|3.384177297|0.0|0.7055242159999999|-1.291260406|-18.35985151|61.16334136|0.427357986|426.9566009|-653.3253118|1139.340748|0.2944757839999999|6.231995392999999|10.88288188|0.746291708|24.36878988|0.02155815|10.90754815|1.0|1.0|0.0|1.0|1.0|3.94|0.12|17.0|4.01|78.41|0.0|0.0|1.0|23.0|-6.18|319.38|0.0|0.0|2.76|-4.0|0.0194|9.940000000000002e-05|0.0318|0.0|0.0|1.67e-07|-0.07463|3.5862|-1327.471862|311.14|399.38|0.68067|-1327.351991|-0.14572|1.6035|-0.22035|0.02665687|-1327.4004710000002|0.02|7699.0|7699.0
10_a1|0.0|0|3.261363142|0.0|0|6.86171134|0|0|0.0|4.727387819|-0.23385288|1|0.037578348|0.049971022|0.0|-0.020225596|0.010430299|1|1|-0.0106277489999999|-0.019835038|-0.042643966|0.7227844929999999|-0.0369911079999999|0.017498337|0.783467165|0.669963758|0.126889306|0.014751098|-61.93104798|0.330036242|186.6625065|4.718623023|64.49041745|0.8340962559999999|-1.861495069|-37.31383317|70.6564636|0.459673515|378.9193385|-1052.827816|1768.2330920000002|0.165903744|7.376231317999999|13.65143394|0.850732895|30.78628757|0.015427326|8.725415617000001|1.0|0.0|1.0|0.0|2.0|3.0|0.0|23.0|4.86|78.87|2.0|0.0|1.0|27.0|-5.91|359.35|0.0|0.0|3.7|-4.73|0.00372|1.87e-05|0.00673|0.0|0.0|9.53e-09|-0.06802|3.4067|-1223.125689|363.94|464.77|0.70345|-1222.969096|-0.13576|5.3861|-0.20378|0.03426532|-1223.022387|1.5|5.8239|5.8239
9o_a24|0.0|0|2.9340792330000003|0.0|0|6.605297921|1|1|0.0|4.59511985|-0.044044637|3|0.028472222|-0.087807028|0.0|-0.097596429|-0.000236595|1|1|0.002019902|0.00177843|0.00294424|0.785672769|-0.0062180169999999|-0.000453155|0.846075714|0.770273808|0.6253256110000001|0.018492771|-51.14964436|0.229726192|133.0106596|6.1994599720000005|44.8382925|0.668046377|-1.678495905|-29.69744072|66.24061038|0.4861134689999999|445.9858336|-971.8432428|1906.512273|0.331953623|6.080741586|11.83284872|0.945954873|28.52459128|0.026064002|15.09096602|0.0|1.0|1.0|1.0|2.0|3.96|0.04|23.0|3.75|92.79|1.0|0.0|1.0|32.0|-6.83|421.45|0.0|0.0|3.01|-4.4|0.0137|3.9500000000000005e-05|0.0167|0.0|0.0|1.24e-08|-0.04527|4.2643|-1388.094657|210.85|432.84|0.65292|-1387.887227|-0.17826|4.3816|-0.22353|0.0533144|-1387.945865|446.0|6.3507|6.3507
4a_a46|0.0|0|0.0|0.210988875|1|7.825245291|1|1|2.180332577|5.587248657999999|-0.008364558|2|0.0473245609999999|-0.137420119|0.0|-0.11172225|-0.0466186959999999|1|1|0.0120924389999999|-0.082000707|-0.129430244|0.764741337|-0.215877982|-0.06611606|0.8075680409999999|0.923958017|0.264863483|0.00935578|-35.24319509|0.076041983|39.49069232|2.523263761|55.05332552|0.742626378|-1.017947119|-14.80375017|41.15334508|0.4289963579999999|479.8368017|-528.6479264|1427.844961|0.2573736219999999|5.613813876|9.831485239|0.751302315|15.47527339|0.011380391|5.910149982|1.0|0.0|1.0|1.0|0.0|3.76|0.35|17.0|4.18|43.6|0.0|0.0|1.0|24.0|-5.87|318.42|0.0|1.0|3.43|-4.31|0.0372|4.89e-05|0.0156|0.0|0.0|1.53e-07|-0.02921|4.5454|-994.2146342|272.77|467.4|0.6893600000000001|-994.028172|-0.19067|3.1825|-0.21988|0.022810825|-994.079365|181.0|6.7423|6.7423
LY580276_a4|0.0|0|0.0|0.0|1|7.535296702|1|1|2.067497166|5.4161004020000005|-0.020236527|1|0.044357639|0.0295482979999999|0.0|-0.172607392|0.011772853|1|1|0.009622161|-0.019747846|-0.042912895|0.7921620090000001|0.035666446|0.019144144|0.847526918|0.8685269959999999|0.243350596|0.008729943|-34.22831819|0.131473004|63.36073061|2.027582675|82.46094409|0.8478469959999999|-1.065352257|-13.31233017|38.23432817|0.437093506|418.5688558|-513.4247728|1511.5340210000002|0.152153004|5.456603642999999|9.693623538|0.7764939829999999|15.93586849|0.008312438|4.0060099860000005|1.0|0.0|1.0|1.0|0.0|3.01|0.22|17.0|4.49|30.71|0.0|0.0|1.0|22.0|-5.71|293.34|0.0|1.0|3.69|-4.21|0.0624|6.18e-05|0.0181|0.0|0.0|2.75e-07|-0.0225|4.4918|-959.4723321|234.01|402.99|0.68002|-959.356125|-0.18746|2.5355|-0.2099599999999999|0.023546627|-959.404416|175.0|6757.0|6757.0
27_a47|0.0|1|0.0|0.0|1|6.842683282|1|1|2.041063341|4.727387819|0.006768957|3|0.0304347829999999|-0.067535989|1.807806182|0.0427469459999999|0.013336016|1|1|0.002350172|-0.077485193|-0.157688306|0.804224077|0.0436226579999999|0.023325573|0.8517043879999999|0.846469886|0.337815064|0.016506051|-50.87821306|0.153530114|98.27436776|6.762956126000001|3.180329084|0.700732763|-1.510214943|-25.8313393|63.02085767|0.475450742|541.8239522999999|-966.6860481|2181.236691|0.299267237|7.083168776|13.50334344|0.906398657|26.02898047|0.018969968|12.14264461|1.0|0.0|1.0|1.0|2.0|3.37|0.26|21.0|4.18|67.66|2.0|0.0|1.0|31.0|-6.34|436.91|0.0|0.0|3.91|-5.05|0.00674|8.89e-06|0.0038799999999999|0.0|0.0|1.5e-09|-0.05814|3.8125|-1778.078632|251.19|517.82|0.69381|-1777.830739|-0.1578|4.0365|-0.21594|0.02633483|-1777.891054|2512.0|5.6|5.6
6_a4|0.0|0|0.0|0.0|1|7.535296702|1|1|2.170234316|5.4161004020000005|0.010164572|2|0.035283951|0.042096749|2.186806868|0.0032928379999999|-0.208689928|1|1|0.01098094|-0.046166422|-0.073630392|0.76089528|-0.169533683|-0.340860215|0.810030118|0.945545838|0.417868437|0.0077624059999999|-37.33240845|0.054454162|30.33467048|2.408866521|45.93422613|0.814470803|-1.206286076|-16.25991695|42.27020924|0.423084148|526.7333132|-671.9833521|1968.0178670000005|0.1855291969999999|5.758624844|9.981741408|0.733355042|16.83786074|0.008863911|4.937800786|1.0|1.0|1.0|1.0|0.0|3.38|0.26|21.0|5.1|43.6|2.0|0.0|1.0|27.0|-5.42|354.45|0.0|1.0|4.23|-5.11|0.0043799999999999|7.74e-06|0.00274|0.0|0.0|1.04e-08|-0.04867|4.0354|-1108.563418|254.51|453.87|0.5877|-1108.338577|-0.16959|2.8026|-0.2182599999999999|0.02244097|-1108.392115|1.3|5.8861|5.8861
12az_a36|0.0|0|3.465535084|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.040156368|2|0.040566449|0.078817323|0.0|-0.024018255|-0.012800556|1|1|0.002872872|-0.176729938|-0.289604649|0.812921349|-0.061924322|-0.021825174|0.858971809|0.819163613|0.411597359|0.034771534|-75.58351856|0.180836387|126.71905359999998|17.0740303|8.104966044|0.583865006|-1.941527339|-35.23783652|99.82512582|0.462897841|574.0196415|-1360.503334|2455.7577530000003|0.416134994|8.449849817|15.73229538|0.861843195|40.17530387|0.034594361|24.24160725|0.0|0.0|1.0|1.0|2.0|4.96|0.21|17.0|2.83|87.66|1.0|0.0|1.0|33.0|-7.13|441.49|0.0|0.0|1.75|-4.15|0.0342|7.13e-05|0.0315|0.0|0.0|1.6100000000000005e-07|-0.04967|3.6095|-1461.962459|319.03|576.54|0.70333|-1461.686269|-0.14879|6.3778|-0.19846|0.02800521|-1461.750394|58.0|7.2366|7.2366
24_a47|0.0|1|0.0|0.0|1|6.86171134|0|0|1.225600378|4.727387819|-0.1160443999999999|2|0.039520202|0.0251322929999999|1.081401467|-0.063708635|0.071506228|1|1|-0.004514441|-0.111494046|-0.2494728939999999|0.812650394|-0.005097239|0.113432542|0.875198713|0.7839491009999999|0.214985826|0.021522987|-51.21152885|0.216050899|121.5922303|6.81713713|47.170683|0.611603578|-1.364926459|-24.03877652|69.27912772|0.479188295|441.2021442|-768.1729327|1239.381181|0.388396422|7.024694045|13.48797266|0.920079732|29.90471672|0.032103375|18.06759887|1.0|1.0|0.0|1.0|2.0|3.14|0.05|21.0|2.78|84.73|1.0|0.0|1.0|28.0|-6.48|396.81|0.0|0.0|3.31|-4.52|0.00975|3.05e-05|0.0121|0.0|0.0|2.32e-08|-0.06517|3.9675|-1696.071577|312.5|450.98|0.6835|-1695.93106|-0.16333|2.6517|-0.2285|0.03414611|-1695.98597|3.0|8.5|8.5
14a_a25|0.0|0|0.0|0.0|1|6.842683282|0|0|1.667057351|4.727387819|-0.05112778|2|0.038167849|0.051906412|1.975771616|-0.046802062|-0.019985937|1|1|0.006158124|-0.0469914379999999|-0.077269115|0.7385460309999999|-0.085643386|-0.035531959|0.792935475|0.850426305|0.326595394|0.012870836|-55.27820709|0.149573695|98.18816423|5.546443318|58.18995584|0.8067529940000001|-1.76835447|-30.017374100000005|63.96772039|0.492236681|558.2652611000001|-1160.842349|2142.5112510000004|0.193247006|7.39139255|14.55676745|0.969421506|27.14918443|0.01323706|8.689513304|1.0|1.0|1.0|1.0|1.0|3.43|0.08|27.0|4.44|72.7|2.0|0.0|1.0|32.0|-5.91|419.48|0.0|0.0|3.81|-5.29|0.0016899999999999|5.13e-06|0.00215|0.0|0.0|2.58e-10|-0.05083|3.9479|-1352.265931|231.18|548.29|0.6714|-1352.024616|-0.16347|3.0824|-0.2143|0.03250632|-1352.086073|207.0|6684.0|6684.0
12e_a36|0.0|0|3.490984269|0.0|0|7.412764017000001|2|2|0.0|5.351858133|-0.043085717|2|0.040899471|0.144415507|0.0|-0.0586405829999999|-0.084051264|1|1|0.003962098|-0.104118159|-0.1763783589999999|0.7975411790000001|-0.010494913|-0.144846626|0.847602953|0.838086387|0.4347714629999999|0.019063245|-64.2330904|0.161913613|102.9838531|7.71202397|5.735288795|0.7610764190000001|-1.918786459|-28.51846223|75.50154216|0.466721981|533.058116|-1220.428718|2309.239105|0.238923581|6.767371321000001|12.69013737|0.875194483|30.25577504|0.017716522|11.26845175|0.0|0.0|1.0|0.0|2.0|4.85|0.17|17.0|3.24|69.2|1.0|0.0|1.0|30.0|-6.55|395.46|0.0|1.0|2.14|-4.3|0.0274|5.05e-05|0.02|0.0|0.0|1.08e-07|-0.04962|3.6699|-1272.23645|323.18|507.03|0.70007|-1271.999945|-0.15189|6.5974|-0.20151|0.03037051|-1272.0579810000002|14.0|7.8539|7.8539
