molecula|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|AATSC8d|n5aRing|AATSC7i|AATSC1i|n6aHRing|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA5|FPSA3|PNSA3|PNSA5|FNSA4|WPSA3|RPCS|FNSA2|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
15_a10|0|0|0|1|7.535296702|1|1|1.277647202|-0.0027892409999999|5.4161004020000005|0.035396617|2|0.0353864729999999|-0.0729795729999999|1.981569297|-0.055918786|-0.05940848|1|-0.1157120169999999|-0.136323668|2|-0.079744227|0.863438637|0.635064845|1|0.915526801|-0.074144604|0.018614889|-35.30133759|-44.18725043|-0.025240716|6.61142847|108.7226878|-1.186313662|2549.580207|545.6177511|-706.9960069|2288.954984|-8.964715924|6.35937164|11.23924661|0.767351752|5769.347123|210.7240726|-421.3416484|23.27068984|-174.5122907|1093.722422|563.875765|12.47504566|1.0|1.0|1.0|1.0|3.29|0.23|21.0|4.91|52.83|2.53|111.21|0.0|1.0|5.0|-6.07|390.87|0.0|1.0|3.83|-4.81|3.32e-05|3.68|0.0|0.0|-0.05243|3.12|3.7997|641.98|1086.19|326.3|0.4553|484.05|0.68543|0.1647|-0.1574|4.5192|0.03039798|6.1563|33.0|7.4815
3m_a32|1|1|1|0|7.773594467000001|0|1|0.609420748|-0.006290106|5.733341277|-0.017268778|0|0.03962963|-0.0370712179999999|2.175099216|-0.084132138|-0.078038283|3|-0.065422345|-0.086806406|0|-0.0067207069999999|0.872498916|0.6672533589999999|1|0.798023273|-0.09390309|0.013428623|-50.60363458|-56.15082133|-0.027127559|4.801577352|0.0|-1.220740175|2588.590536|477.1904954|-729.9606772999999|2363.601309|-9.699808932|7.0752395770000005|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|-208.6520032|1082.275864|554.9424306|11.00984957|0.0|1.0|1.0|1.0|3.51|0.3|19.0|7.02|128.01|1.74|110.36|0.0|1.0|3.0|-6.17|394.51|0.0|0.0|4.12|-4.86|1.14e-06|3.57|0.0|0.0|-0.05731|5.1|3.5749|641.52|1073.31|346.82|0.2952|484.34|0.7026600000000001|0.2952|-0.14835|5082.0|0.0339106999999999|8.0755|23.0|7.6383
4d_a46|0|0|0|1|7.825245291|1|1|1.134637067|-0.001749881|5.587248657999999|-0.017469934|2|0.047736111|-0.131948546|0.0|-0.111025108|-0.076521434|1|-0.206000242|-0.1271933999999999|2|-0.213089038|0.8075680409999999|0.623144956|0|0.936057958|-0.070772596|0.008652238|-30.95621863|-38.85529917|-0.024616555|2.607946825|74.62074724|-1.132361533|2181.291783|513.9109507000001|-621.6847867|2233.65548|-7.419891252999999|5.757075209|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|0.0|1.0|1.0|1.0|3.78|0.35|17.0|4.81|43.6|2.84|101.75|0.0|1.0|2.0|-5.4|352.86|0.0|1.0|4.11|-5.11|1.18e-05|4.3|0.0|0.0|-0.0396399999999999|4.18|4.4265|588.18|1009.78|280.09|0.1313|503.76|0.69884|0.1313|-0.18639|3.5318|0.02292966|3.7104|517.0|6.2865
4a_a49|0|0|0|1|7.535296702|1|1|1.343847746|-0.006602016|5.4161004020000005|-0.074495823|2|0.036555556|-0.080255074|1.713107022|-0.053787795|0.018857363|1|-0.130491035|-0.060391347|2|0.0063958109999999|0.856023531|0.731643066|1|0.7570436159999999|-0.087863033|0.017143497|-57.79201133|-53.88810275|-0.0292876779999999|6.448709504|60.11195021|-1.4936715669999998|2675.628678|464.3095353|-916.0977468|1647.61849|-11.01687292|7.934892916|15.01791558|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|27.62211044|-184.3656985|1408.727632|620.5697596|14.48911428|1.0|1.0|1.0|1.0|3.35|0.22|21.0|3.4|92.93|1.25|114.08|0.0|1.0|6.0|-7.52|399.45|0.0|0.0|2.42|-3.52|0.000528|1.71|0.0|0.0|-0.06461|3.34|3.7876|660.19|1128.22|327.34|0.1935|504.63|0.68042|0.0789|-0.1585099999999999|3.9716|0.04133192|4.8706|32.0|7.4949
8a_a50|1|1|1|1|7.860570786|1|1|1.39826105|-0.00439531|5.777652323|-0.021959577|1|0.03904321|-0.0224366579999999|1.99158738|-0.150515325|-0.058014797|2|-0.038971589|-0.11385159|1|-0.188882361|0.8718949979999999|0.7135713840000001|1|0.860876738|-0.08230347|0.018809422|-34.88425666|-41.48493288|-0.031655181|4.778811898|0.0|-1.234552044|2206.356773|433.9235497|-622.2739931|1503.563342|-8.042467074|5.754657432|10.69309012|0.858162757|4638.284496|125.2985144|-313.6562159|21.23424244|-253.4513797|828.1354551|388.171611|8.577560914|1.0|0.0|1.0|1.0|3.34|0.11|20.0|3.63|59.39|2.02|94.75|0.0|1.0|2.0|-6.12|313.36|0.0|1.0|2.87|-4.13|0.000138|2.95|0.0|0.0|-0.0280699999999999|2.69|4.1738|548.47|912.7|297.06|0.18|396.63|0.60625|0.1217|-0.17244|3.5509|0.03479985|5.5319|47.0|7.3279
13j_a6|1|0|0|0|7.412764017000001|1|1|1.430640326|-0.015004989|5.351858133|-0.154502515|1|0.041728395|0.07522656|0.0|-0.0951246069999999|-0.047513534|1|0.121750719|-0.073507141|1|-0.063948098|0.8353837409999999|0.830577798|0|0.6229641429999999|-0.129511589|0.03111288|-80.33128667|-86.54032868|-0.046428683|13.89184843|114.6910805|-2.460720196|2907.3053210000003|416.2679342|-1644.266245|2634.320708|-20.73032827|8.741405506|15.43329684|0.765539515|6276.316063|144.22085800000002|-1098.707398|39.56287079|-379.7635712|2096.832152|673.8038326000001|13.31076198|1.0|1.0|1.0|1.0|3.56|0.12|23.0|4.16|115.15|1.18|120.17|0.0|1.0|6.0|-6.81|427.46|0.0|0.0|2.82|-4.48|9.32e-06|2.95|0.0|0.0|-0.0488899999999999|4.94|3.5599|712.52|1196.6|348.28|0.2857|555.0|0.7045100000000001|0.0259|-0.14602|8.3187|0.03242949|10.9731|262.0|6.5817
9o_a24|1|0|0|0|6.605297921|1|1|1.294229152|-0.007052095|4.59511985|-0.044044637|3|0.028472222|-0.087807028|0.0|-0.097596429|-0.000236595|1|-0.145366976|0.00294424|2|-0.0062180169999999|0.846075714|0.7086274779999999|0|0.770273808|-0.08834189|0.018492771|-51.29122728|-51.14964436|-0.032911684|6.1994599720000005|44.8382925|-1.678495905|2892.333138|445.9858336|-971.8432428|1906.512273|-11.03321234|6.080741586|11.83284872|0.945954873|6697.297449000001|192.1999837|-562.6938294|28.52459128|-194.5965258|1454.754155|663.2688909|15.09096602|0.0|1.0|1.0|1.0|3.96|0.04|23.0|3.75|92.79|1.23|120.73|0.0|1.0|6.0|-6.83|421.45|0.0|0.0|3.01|-4.4|3.2500000000000004e-05|2.88|0.0|0.0|-0.04527|4.41|4.2643|611.03|1126.94|290.75|0.1409|432.84|0.65292|0.0288|-0.17826|4.3816|0.0533144|5.9089|446.0|6.3507
33_a47|0|1|1|1|6.823286122000001|0|0|1.409403453|-0.004263267|4.727387819|-0.085712613|3|0.034691358|-0.11544858|1.688794654|-0.033554816|0.0741098479999999|1|-0.26447859|-0.338113214|3|0.065468525|0.8913954909999999|0.607650682|1|0.8197001309999999|-0.083739854|0.022346992|-32.1568697|-44.81989209|-0.0272154529999999|6.401714296000001|0.0|-1.088618103|2311.28828|438.726241|-582.6585971|787.797733|-7.79637597|6.979305126|12.94292541|0.854471925|4889.09585|226.5011607|-311.85503880000005|25.25333652|-82.22540944|1010.133461|388.178924|15.83240237|1.0|1.0|1.0|1.0|3.08|0.11|21.0|2.96|68.52|1.52|94.28|0.0|1.0|3.0|-6.78|334.35|0.0|1.0|2.69|-3.72|0.000546|2.19|0.0|0.0|-0.05462|2.06|4.1869|566.29|934.34|296.13|0.2566|423.52|0.67508|0.2566|-0.15985|4.5647|0.02924367|6.2284|4.0|8.4
36_a18|0|0|0|0|7.03438793|2|2|1.25117638|-0.006407141|4.844187086|-0.020339784|1|0.036625514|-0.05224259|0.0|-0.0077246719999999|0.003321395|0|-0.079553246|-0.12139648|0|-0.010091893|0.780206307|0.721836103|0|0.804293867|-0.079805761|0.009440278|-55.38202488|-56.82615305|-0.031922305|4.786442152|83.34177364|-2.074949798|2979.013751|572.70209|-1477.479979|1547.485543|-16.1853561|9.560644525|18.21710397|0.905426346|6799.65027|133.8265619|-1052.048147|27.99124609|-444.4026478999999|1819.430996|975.4099618|8.767974776|1.0|0.0|1.0|1.0|4.19|0.28|18.0|3.73|85.29|3.13|146.24|0.0|1.0|7.0|-6.18|466.57|0.0|0.0|2.8|-5.28|2.09e-06|4.18|0.0|0.0|-0.04991|7.75|3.1908|769.73|1350.57|388.57|0.4674|636.33|0.69372|0.4674|-0.13133|1.9944|0.02564498|2.7547|32.0|7.4949
13d_a5 (GW788388)|1|0|0|0|6.605297921|1|1|1.236844097|-0.005668173|4.59511985|-0.009710199|3|0.027375887|-0.092509033|0.0|-0.086484275|0.024793388|1|-0.14893897|-0.016337128|2|0.024905619|0.834800344|0.71006207|0|0.774103723|-0.0844793|0.014571846|-57.42492153|-55.87383979|-0.0291837579999999|6.374277851|44.69922692|-1.605106706|2834.036315|511.985152|-1061.602956|1377.863026|-12.76608229|8.077599766|15.788837|0.954644629|6122.792779|218.7999323|-702.1345259999999|28.84397435|-223.7910275|1586.418589|723.0631751|14.57821204|1.0|1.0|1.0|1.0|3.21|0.2|23.0|4.56|92.79|1.37|121.68|0.0|1.0|6.0|-6.94|425.48|0.0|0.0|3.11|-4.35|4.429999999999999e-05|2.75|0.0|0.0|-0.05542|3.81|4.1706|707.09|1206.73|297.28|0.5251|532.01|0.48848|0.1549|-0.17299|2.4867|0.04130059|3355.0|18.0|7.7447
2_a33|1|1|1|0|7.765993078999999|0|0|0.609420748|-0.009168933|5.733341277|-0.064926835|0|0.039958333|-0.049900189|2.112255684|0.070526947|-0.05997501|3|-0.0881938509999999|-0.148024156|0|-0.0212158239999999|0.8799816220000001|0.753434785|1|0.8195154109999999|-0.104047115|0.018451635|-49.13901703|-63.57699532|-0.031851158|6.889294995|44.34034244|-1.56070672|2632.195388|500.7570617|-953.6549298|3245.244678|-11.89228027|6.152818143999999|11.60906093|0.8867875909999999|6067.635829|181.7248125|-582.7217333|27.70055258|-247.5908207|1357.327077|618.9134881|11.8727102|0.0|1.0|1.0|1.0|3.57|0.3|19.0|6.7|140.04|1.33|115.28|1.0|1.0|7.0|-6.17|411.54|1.0|0.0|3.98|-4.78|4.44e-07|3.72|0.0|0.0|-0.04967|5.11|3.6281|655.74|1128.98|341.74|0.2911|525.38|0.70205|0.2911|-0.15012|4.2519|0.02972182|5539.0|6.0|8.2596
14ab_a23|0|1|1|2|7.423568444|0|0|1.197962873|-0.0050415|5.351858133|-0.028841865|2|0.04314059|0.021287386|0.7586471459999999|0.010803172|-0.03821899|2|0.038241896|-0.13397874|2|-0.085303124|0.8072028240000001|0.693959193|1|0.92422233|-0.076243539|0.017974612|-35.59605095|-52.21744789|-0.031648261|8.431109267|82.79560776|-1.677357849|2941.47118|632.9786397|-1148.783854|2332.352369|-14.84482393|7.83369055|14.76864227|0.885272615|6654.62616|138.4567483|-786.7756682999999|27.16741043|-407.9635285|1439.872753|733.3886349999999|9.389964491|0.0|1.0|1.0|1.0|3.63|0.12|26.0|4.4|105.02|3.45|130.22|0.0|1.0|5.0|-5.92|439.54|0.0|0.0|4.12|-5.55|5.9e-07|4.31|0.0|0.0|-0.07146|4.1|3.6587|719.66|1238.27|338.88|0.3893|595.23|0.66532|0.3893|-0.14778|5.9624|0.02013145|8.4721|4.0|8.4012
7_a15|0|0|0|0|0.0|0|0|1.419941457|-0.010310394|0.0|-0.038088878|1|0.035075075|0.145944639|0.0|0.038636783|0.0019353679999999|0|0.213947987|-0.310081401|1|0.154068618|0.740089344|0.8115121240000001|0|0.841400327|-0.110819329|0.036600739|-41.29775265|-61.50761094|-0.026500274|11.27499976|56.30310755|-1.2190126140000002|2330.667514|466.9990754|-676.5837204|1624.468817|-8.163512395|6.01738192|9.971755103|0.657158418|5097.868552|306.0056033|-375.5215702|32.78250222|56.98518567|1507.995102|474.9756287|23.75461091|1.0|1.0|0.0|1.0|3.16|0.15|18.0|3.38|61.84|1.74|99.77|0.0|1.0|7.0|-5.72|352.38|0.0|1.0|3.35|-4.49|1.46e-05|3.84|0.0|0.0|-0.0284899999999999|2.78|3.7495|580.73|1000.95|330.67|0.3463|499.86|0.70497|0.0169|-0.15605|1.1115|0.01827873|1631.0|227.0|6644.0
7l_a46|0|0|0|1|7.727094485|1|1|1.160371354|-0.00090473|5.533389489|0.017668261|2|0.04006734|-0.203375108|0.0|-0.074511843|0.050638298|1|-0.331246137|-0.143129469|2|-0.1237456669999999|0.825629852|0.6539666829999999|0|0.907148114|-0.06289606|0.011594057|-27.30136533|-30.34397256|-0.022013621|2.698568452|51.39110437|-0.880544835|1920.310099|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|5.273701985|9.825660656|0.863142947|4046.614178|156.9538706|-204.9507309|15.74158869|-168.5385796|629.6635476|375.721552|7.878766604|1.0|0.0|1.0|1.0|3.04|0.28|17.0|3.59|43.6|1.89|86.96|0.0|1.0|2.0|-6.22|290.36|0.0|1.0|2.86|-3.72|0.000668|2.61|0.0|0.0|-0.03324|2.42|4.5464|517.29|879.87|272.71|0.2024|414.82|0.68834|0.2024|-0.18993|3.3119|0.025086919|3.9009|1.94|5.7122
4h_a46|0|0|0|1|7.825245291|1|1|0.3002050539999999|-0.005778576|5.587248657999999|-0.346835467|2|0.040890805|-0.057256598|0.0|-0.021951549|-0.09922757|1|-0.0932537609999999|-0.0488847059999999|2|0.075704004|0.7955809979999999|0.6947264059999999|0|0.767244275|-0.083997524|0.010068754|-65.24476749|-65.90523417|-0.0305445539999999|6.198442205|19.09455432|-2.015940586|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|-18.803584|8.138240742999999|15.85230406|0.947878486|7808.347937|152.6017078|-1241.036544|29.75215152|-479.405829|1963642.0|1021.999374|9.093247153|0.0|0.0|1.0|1.0|4.63|0.3|23.0|3.46|124.17|2.27|142.08|0.0|1.0|6.0|-6.38|502.63|1.0|0.0|3.82|-5.69|2.97e-07|4.21|0.0|1.0|-0.0389199999999999|8.5|4.18|792.61|1397.46|296.62|0.5451|682.14|0.54445|291.0|-0.1711599999999999|1.7601|0.04729184|2.9086|229.0|6.6402
32_a47|0|1|1|1|6.842683282|1|1|1.216307925|-0.003573735|4.727387819|0.000921003|3|0.035568182|-0.013510009|1.6507707980000002|-0.026022099|-0.044598914|1|-0.0274939029999999|-0.157688306|2|-0.0094137619999999|0.858292442|0.634406338|1|0.851627782|-0.0726950079999999|0.019295804|-41.57905445|-52.38450683|-0.026060474|10.01980854|44.50423685|-1.381205148|2808.210157|613.6886524|-995.3056298|2255.632049|-13.53252578|8.656942728999999|15.53902041|0.794977846|6235.398576|258.5816152|-717.2238666000001|29.28959351|-203.4434306|1552.348456|682.9868225|16.38361254|1.0|0.0|1.0|1.0|3.35|0.26|21.0|4.18|67.66|3.11|125.17|0.0|1.0|5.0|-6.34|436.91|0.0|0.0|3.94|-5.05|1.5399999999999998e-05|3.7|0.0|0.0|-0.05682|2.97|3.6829|692.49|1184.76|336.65|0.2969|548.86|0.68986|0.2839|-0.1509599999999999|4.8234|0.03062031|6.3139|0.1|7.0
13d_a6|1|0|0|0|7.412764017000001|1|1|1.424214188|-0.010665225|5.351858133|-0.0122495089999999|1|0.041728395|0.077158715|0.0|-0.042531782|-0.10528143|1|0.126028544|-0.174259072|1|-0.027209556|0.841971795|0.7995080809999999|0|0.78862121|-0.110731261|0.030793771|-63.04181168|-75.40072983|-0.039696112|14.27820079|564.780402|-2.103893962|2882.382522|536.999346|-1432.613867|3075.022992|-18.40596467|9.086171078|15.47559904|0.703203572|6185.117192000001|157.0011174|-975.5161277|35.13035671|-366.9322097|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|3.64|0.16|23.0|5.38|95.85|1.5|121.6|0.0|1.0|6.0|-5.88|423.47|0.0|0.0|3.74|-5.27|1.11e-06|4.23|0.0|0.0|-0.05252|4.5|3.6298|723.61|1219.11|341.57|0.7905|598.06|0.7007399999999999|0.2513|-0.14894|11.0994|0.02846332|14.0012|0.36|6.4437
27_a47|0|1|1|1|6.842683282|1|1|1.216250059|-0.003631596|4.727387819|0.006768957|3|0.0304347829999999|-0.067535989|1.807806182|0.0427469459999999|0.013336016|1|-0.137440913|-0.157688306|2|0.0436226579999999|0.8517043879999999|0.634406338|1|0.846469886|-0.079484997|0.016506051|-40.35526807|-50.87821306|-0.028494622|6.762956126000001|3.180329084|-1.510214943|2804.020752|541.8239522999999|-966.6860481|2181.236691|-11.67498331|7.083168776|13.50334344|0.906398657|6433.288104|191.5604557|-618.7741154|26.02898047|-256.9774086|1379.535965|682.9868225|12.14264461|1.0|0.0|1.0|1.0|3.37|0.26|21.0|4.18|67.66|3.11|125.17|0.0|1.0|5.0|-6.34|436.91|0.0|0.0|3.91|-5.05|1.5399999999999998e-05|3.7|0.0|0.0|-0.05814|2.97|3.8125|673.27|1165.54|325.21|0.4007|517.82|0.69381|0.1839|-0.1578|4.0365|0.02633483|5.2214|2512.0|5.6
12_a1|1|0|0|0|7.423568444|1|1|1.430936075|-0.011221829|5.351858133|-0.02164054|1|0.036382114|0.076867966|0.0|-0.0811332759999999|-0.051772288|1|0.127560614|-0.173618873|1|-0.045776997|0.817998205|0.7534284040000001|0|0.765121385|-0.104724018|0.033770552|-55.99493147|-60.78517756|-0.039894864|11.37734536|477.1158679|-1.675584287|2592.245875|444.1009824|-972.562841|1825.150911|-13.44063462|7.679719277999999|14.34104294|0.867391557|5468.378562|159.81230209999998|-564.5066541|31.95435864|-260.8074567|1342.083063|473.040639|14.21231622|1.0|1.0|1.0|1.0|3.29|0.05|23.0|4.87|83.82|1.67|103.47|0.0|1.0|3.0|-6.02|366.37|0.0|0.0|3.44|-4.75|1.04e-05|3.54|0.0|0.0|-0.07042|3.67|3.1744|607.42|1018.84|390.57|0.5867|482.51|0.69763|0.2821|-0.12874|7.7454|0.0296752|10.1801|2.95|5.5302
22_a4|0|0|0|1|7.535296702|1|1|1.399866564|-0.006436201|5.4161004020000005|-0.115883451|1|0.044357639|0.004808337|0.0|-0.2078428719999999|-0.023072107|1|0.00771584|0.034720243|1|0.086940934|0.8404413829999999|0.755510052|0|0.8612031509999999|-0.089955967|0.010702353|-45.61565825|-43.23011833|-0.036468635|2.47167963|0.0|-1.349339509|1950.173729|413.8681986|-648.451775|1477.437886|-8.422332951|5.495481464|9.742413394|0.772804341|4074.564287|74.7444381|-311.62631919999995|20.75359108|-331.080892|767.88287|338.71903330000004|5.428686137000001|1.0|0.0|1.0|0.0|3.3|0.11|17.0|3.19|50.94|2.09|87.12|0.0|2.0|2.0|-5.91|289.33|0.0|1.0|2.81|-3.98|0.000172|3.03|0.0|0.0|-0.03046|3.38|4.0537|519.39|860.77|305.85|0.1675|400.29|0.65771|0.1293|-0.16754|3.5548|0.030263407|5.4110000000000005|47.0|7.3279
16d_a32|1|1|1|0|7.765993078999999|0|0|0.609420775|-0.017249763|5.733341277|-0.087123461|0|0.0421759259999999|0.0115077539999999|2.07416189|-0.134892903|-0.0517549079999999|3|0.021406827|-0.239509216|0|0.107238939|0.916850163|0.7689748270000001|1|0.7554930740000001|-0.11491796|0.032003415|-53.23914436|-67.07571683|-0.036437402|10.90312918|48.61700321|-1.493933474|2588.214866|440.9688416|-871.9843187999999|3152.666302|-12.41372827|6.221435089|11.16880283|0.79521327|5768.495166|224.2805611|-508.962859|34.53986301|-135.1223777|1416.134383|457.7130665|19.43393087|0.0|1.0|1.0|1.0|3.35|0.18|19.0|5.26|149.27|0.65|102.33|1.0|1.0|6.0|-6.62|385.46|1.0|0.0|3.12|-4.18|2.22e-06|2.86|0.0|0.0|-0.05068|3.78|3.6271|621.59|1023.44|341.83|0.2915|489.97|0.70217|0.2915|-0.15009|3.2048|0.02818209|3.8853|8.0|8.1135
13c_a5|1|0|0|0|6.605297921|1|1|1.377702625|-0.005082338|4.59511985|-0.0090268969999999|3|0.024822695|-0.010689086|0.0|-0.098760742|-0.018055556|1|-0.017427549|-0.150963534|2|0.003545487|0.822789227|0.6775573359999999|0|0.80019672|-0.076591149|0.023143526|-50.97293525|-50.50012762|-0.025039414|10.06137448|51.93687546|-1.302049531|2793.480751|527.6071331999999|-858.5021696|1235.709541|-10.8855893|8.492261628|15.90846721|0.873289814|5989.714507|295.8302846|-566.0506435|29.94524142|-67.68621352|1557.152554|656.208474|19.96143955|1.0|1.0|1.0|1.0|3.13|0.17|23.0|4.23|84.0|1.16|120.88|0.0|1.0|5.0|-7.28|411.46|0.0|0.0|2.68|-3.96|0.0002839999999999|2.15|0.0|0.0|-0.05615|3.99|4.2145|676.53|1153.36|294.18|509.0|513.33|0.51479|0.1666|-0.17324|2.3276|0.03747691|2.9732|123.0|6.9101
17d_a50|0|1|1|2|8.105609402|2|2|1.338814635|-0.002166617|6.042632834|0.03538699|1|0.031990741|0.006071856|2.234730384|-0.136180713|-0.125540541|2|0.009780681|-0.323333765|1|-0.1921395789999999|0.789310938|0.7276268779999999|1|0.929886823|-0.069790853|0.0152123589999999|-30.63468215|-48.40178147|-0.025589979|7.31681784|86.38197811|-1.535398758|2824.70142|644.9008302|-1064.839192|2950.99157|-12.30823045|6.996105516|12.62170017|0.8041037459999999|6281.764548|170.5678813|-738.4938272999999|23.53577933|-352.3903892|1412.14676|829.3813984|9.139672835|1.0|1.0|1.0|1.0|4.07|0.35|20.0|4.0|51.77|2.71|133.19|0.0|1.0|6.0|-6.25|424.54|0.0|1.0|3.68|-4.88|3.17e-05|3.72|0.0|0.0|-0.03251|3.41|4.0506|727.15|1263.22|306.09|0.1819|579.45|0.66103|0.1819|-0.16716|5.6557|0.02625058|7.9942|74.0|7.1308
1i_a5|1|0|0|0|6.605297921|0|0|1.219028472|-0.006494891|4.59511985|-0.31059482|2|0.0253888889999999|0.018196138|0.0|-0.174016111|-0.003198529|1|0.059972925|0.004923698|2|-0.058385936|0.8436458929999999|0.513260607|0|0.8876055620000001|-0.084018635|0.008291428|-50.81756452|-46.82694838|-0.03570792|2.575548983|0.213644964|-1.428316788|2482.831286|494.6981114|-796.0581225|942.1618767|-11.09187646|7.314842247|13.79450888|0.8858245220000001|5432.586961|134.0627959|-443.6750585|26.20475553|-289.21443910000005|1048.190221|403.396385|10.96226516|1.0|0.0|1.0|1.0|2.83|0.05|23.0|5.48|54.46|2.73|95.49|0.0|1.0|4.0|-5.73|366.34|1.0|0.0|4.12|-4.97|1.6100000000000002e-05|3.95|0.0|0.0|-0.05729|3.58|4.3799|569.42|957.58|283.08|0.7585|443.05|0.50107|0.0207|-0.17945|2.6336|0.03383899|2.8939|24.0|7.6198
8e_a46|0|0|0|1|7.727094485|1|1|1.160371308|-0.001015139|5.533389489|0.000950213|2|0.043238095|-0.126773923|0.0|-0.184317354|-0.016857659|1|-0.203086023|-0.135984209|2|-0.241393458|0.837678812|0.668786636|0|0.921352352|-0.065982313|0.009576086|-27.16690715|-33.59778824|-0.023017086|2.482871976|53.05984592|-0.989734694|1982.950764|469.146955|-503.9668235|1415.320228|-5.967832774|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|-256.61680930000006|15.64268965|-253.8248986|672.6356549999999|426.71841|6.023886838999999|1.0|0.0|1.0|1.0|3.21|0.32|17.0|4.09|43.6|2.13|91.93|0.0|1.0|2.0|-6.02|304.39|0.0|1.0|3.21|-4.04|0.0002569999999999|3.01|0.0|0.0|-0.03175|3.0|4.5092|552.99|933.3|274.96|0.2162|457.96|0.6967|0.2162|-0.18835|3.2194|0.024010215|3.7755|406.0|6.3915
13e_a6|1|0|0|0|6.842683282|0|0|1.429020445|-0.006882528|4.727387819|-0.008507023|2|0.044021739|0.018376555|1.643912856|0.0266218529999999|-0.037793156|1|0.032420935|-0.223618825|2|0.102257199|0.827254552|0.790249345|1|0.861676601|-0.093298845|0.0183790889999999|-49.62570093|-62.36320497|-0.032929004|8.211609879|0.0|-1.679379203|2868.489025|575.965487|-1122.537689|3457.565879|-14.71237941|7.973429837999999|14.346067199999998|0.799234143|6147.8097210000005|185.4673146|-750.3313497|30.46313253|-297.4895642|1553.619759|676.2770877|13.06309302|1.0|1.0|1.0|1.0|3.51|0.08|27.0|5.01|103.17|0.92|123.82|0.0|0.0|5.0|-6.52|417.47|0.0|0.0|3.31|-4.78|7.74e-06|3.27|0.0|0.0|-0.07534|3.36|3.2475|713.3|1202.5|381.78|0.8312|567.24|0.7034199999999999|0.0104|-0.1327|10.1884|0.03809808|13.2999|12.0|7.9208
14a_a5|1|0|0|0|6.605297921|1|1|1.226142247|-0.0053665219999999|4.59511985|-0.005002101|3|0.027375887|-0.132625457|0.0|-0.086229994|0.024793388|1|-0.213526163|-0.016337128|2|0.144729708|0.847379958|0.71006207|0|0.7909255559999999|-0.078681402|0.0173669719999999|-54.69145586|-53.20786056|-0.0271808479999999|7.942029745|55.04914434|-1.494946644|2836.468636|534.8590069|-1010.949351|1315.573182|-12.42997952|8.424031251|15.89694877|0.88709518|6177.303329|250.3569601|-683.6488737000001|29.18606491|-175.53051609999997|1605.23357|723.0631751|16.50789498|1.0|1.0|1.0|1.0|3.24|0.2|23.0|4.56|92.79|1.37|123.0|0.0|1.0|6.0|-7.08|425.48|0.0|0.0|3.05|-4.22|7.15e-05|2.55|0.0|0.0|-0.0507699999999999|4.3|4.1501|692.8|1195.01|298.75|0.5853|508.64|0.65789|0.5853|-0.1676|2.7115|0.04629687|2.8163|112.0|6.9508
