molecula|SddssS|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|pIC50
8d_a12|0.0|1|0.0|0|6.580639137|1|1.283835213|0.0|0.057525383|-0.0076893469999999|4.59511985|-0.048642535|2|0.038347953|10.94458983|-0.046326855|1|1|0.001575111|0.0479437859999999|0.00930483|0.016135176|-0.484923957|-0.091036025|0.8078610759999999|0.8405406040000001|1|0.858710112|-0.077834742|-0.103548595|0.266886187|-43.27410838|-57.57034769|6.309558958999999|78.55353315|-0.039118358|3.507952014|-1.760326118|-24.05928792|-21.74879802|49.58366734|0.465113852|2466.513191|1288.818257|6.93584319|12.96695233|0.8695567329999999|92.36749461|-544.129679|26.08195789|0.012525773|-371.2392138|1173.6881050000002|503.2240425|1.0|1.0|2.0|4.06|2.23|0.1|21.0|-8.37|2.67|65.96|2.83|0.0|112.14|0.0|1.0|3.0|27.0|4.0|0.0|1.0|3.02|0.0093|2.43e-05|0.0085799999999999|0.0|0.0|1.49e-06|4.2383|3.53|3.7397|-1138.256361|0.4997399999999999|-1138.086709|0.0853|-0.15306|-0.20794|7.6021
3c_a12|0.0|0|0.0|0|6.555356892000001|1|0.610140703|0.0|0.06235058|-0.009252756|4.59511985|-0.058516436|2|0.039605735|10.3117069|-0.056537396|1|1|-0.001825446|-0.267255164|-0.116098308|-0.211367878|-0.545592465|-0.0461654159999999|0.888353608|0.859899236|0|0.843855494|-0.071719601|-0.099327724|0.242114395|-36.28720467|-50.25579322|6.688634392000001|79.00277721|-0.033980537|3.384177297|-1.291260406|-18.35985151|-17.19277136|42.97583906|0.427357986|2186.344105|1139.340748|6.231995392999999|10.88288188|0.746291708|148.9927848|-330.5560685|24.36878988|0.02155815|-207.9738085|926.0140155|380.2468615|1.0|1.0|1.0|3.94|2.78|0.12|17.0|-6.78|2.25|78.41|1.82|0.0|98.16|0.0|1.0|3.0|23.0|4.0|0.0|1.0|2.76|0.0194|9.940000000000002e-05|0.0318|0.0|0.0|5.3200000000000006e-05|3.9848|2.56|3.5862|-1327.471862|0.68067|-1327.351991|0.1193|-0.14572|-0.22035|7699.0
6_a15|0.0|0|0.0|0|0.0|0|1.419941278|0.0|-0.199979249|-0.00951284|0.0|-0.048804012|1|0.042926829|10.95880677|-0.009025163|0|0|0.003942615|0.153430865|-0.195267558|-0.281352401|-0.35221474|0.0371776429999999|0.7248900659999999|0.810779115|0|0.859308431|-0.07051817|-0.123000073|0.398681391|-41.14459066|-71.76572566|17.20414198|82.0880213|-0.0307500179999999|10.03794313|-1.599000943|-24.00625743|-17.94143141|58.34873264|0.3902945579999999|2454.904173|1971.005637|6.110075236|10.02135591|0.640136254|243.9013805|-544.3423775|30.82854077|0.029449813|-95.65807914|1603.08412|592.4420375|1.0|1.0|1.0|3.29|4.03|0.23|18.0|-7.95|5.26|61.84|2.18|0.0|109.7|0.0|1.0|7.0|28.0|5.0|0.0|1.0|4.11|0.000823|7.32e-06|0.00278|0.0|0.0|4.3e-06|4.3423|3.94|3.7696|-1263.0072300000002|0.70554|-1262.75978|0.0113|-0.15714|-0.18133|7.4559
21a_a23|0.0|1|0.0|2|7.525639975|0|1.197963603|3.43622302|0.1049806919999999|-0.005708466|5.4161004020000005|-0.038876045|2|0.042862319|10.31321782|-0.083864151|2|2|0.01180744|0.130024255|-0.074441567|-0.136106024|-0.484404194|0.1022509819999999|0.79188323|0.6906097959999999|1|0.926538469|-0.051521215|-0.082341001|0.224766417|-34.01266735|-54.35891011|7.634348008|48.49696614|-0.03458322|5.039953753|-1.729161021|-22.45408125|-22.83074225|41.64701536|0.492301762|2880.257677|2272.736256|7.950891003|15.66066298|0.969673962|104.2264415|-753.6064963|27.11098744|0.011178565|-451.7153132|1355.5493720000002|666.0036144999999|0.0|0.0|1.0|3.53|3.48|0.09|26.0|-7.78|4.33|105.02|3.24|1.0|125.25|0.0|1.0|5.0|31.0|4.0|0.0|0.0|3.78|0.000552|5.29e-06|0.00225|0.0|0.0|7.03e-06|3.6993|3.75|3.6993|-1669.23053|0.60824|-1668.989671|0.3692|-0.15024|-0.2226699999999999|6.9914
12b_a36 (EW-7197)|0.0|0|0.0|0|7.412764017000001|2|1.2970445309999998|0.0|-0.104514139|-0.008137593|5.351858133|-0.082283951|2|0.040899471|10.96052467|-0.056994595|1|1|-0.000673716|0.059005046|-0.101303149|-0.217394466|-0.442656599|-0.001567914|0.8741648479999999|0.698414933|0|0.7635183720000001|-0.081357853|-0.10866747|0.458627252|-50.90136206|-67.98756422|13.41367899|147.9542111|-0.039120289|8.392238798|-1.956014468|-31.84632538|-24.47552312|64.31504105|0.45988432|2772.832013|2338.370858|6.764872303|12.52485821|0.851455231|158.4469629|-765.6528642999999|32.77617664|0.020730147|-308.7538779|1638.808832|595.8790650000001||||||||||||||||||||||||||||3.8475|3.41|3.7725|-1332.147999|0.69991|-1331.9479310000002|0.0197|-0.15571|-0.20546|8.1549
8_a15|0.0|0|0.0|0|0.0|0|1.419941362|0.0|-0.208657545|-0.009853404|0.0|-0.044406425|1|0.039181287|10.95880707|-0.014489333|0|0|0.003160815|0.225620047|-0.203104439|-0.295062413|-0.342749125|0.0937475619999999|0.742680335|0.8105478740000001|0|0.853896482|-0.071552706|-0.118293578|0.381651497|-41.7821007|-69.07571287|19.65860939|85.31489861|-0.028969856|11.47934212|-1.419522941|-24.39801408|-16.91650111|61.44071008|0.389723411|2393.276181|1919.535904|6.093505548|9.984825987|0.638601279|280.62296039999995|-484.0283816000001|32.56759415|0.035495625|-22.68867482|1595.8121130000002|532.0914339999999|1.0|1.0|1.0|3.14|3.76|0.19|18.0|-7.57|4.95|61.84|1.96|0.0|104.74|0.0|1.0|7.0|27.0|5.0|0.0|1.0|3.76|0.00206|1.53e-05|0.00562|0.0|0.0|9.86e-06|4.4346|3.36|3.7426|-1223.687714|0.70524|-1223.463981|0.0155|-0.1558|-0.18303|6.9666
8f_a12|0.0|1|0.0|0|6.580639137|1|0.609895166|0.0|0.110310585|-0.008295703|4.59511985|-0.062406088|2|0.038347953|10.31134658|-0.024023866|1|1|-0.00094279|-0.023769395|-0.070713228|-0.125424286|-0.560548116|-0.13747286|0.80546986|0.8409290840000001|1|0.869823177|-0.072634742|-0.098932601|0.285353468|-41.27611074|-56.220383|7.550959323|73.97552223|-0.03822396|4.290980116|-1.6818542230000002|-23.45595611|-21.72151161|48.82707007|0.460344828|2541.921472|1448.568734|7.016225129|13.00131176|0.853035146|91.98952021|-543.1216218999999|25.9168408|0.012030968|-384.290491|1140.340995|524.0516742|1.0|1.0|1.0|4.09|3.26|0.1|21.0|-8.42|3.41|78.41|3.1|0.0|115.66|0.0|1.0|3.0|27.0|4.0|0.0|1.0|3.82|0.000735|5.72e-06|0.00211|0.0|0.0|1.4e-06|4.1744|4.19|3.6536|-1481.115891|0.65098|-1480.955408|0.2466|-0.15061|-0.2124|6.1898
7f_a10|0.0|0|-4.8022906380000006|1|7.535296702|1|1.240141822|1.924772416|0.103083789|-0.011104817|5.4161004020000005|-0.2347037789999999|2|0.037386831|10.92948443|-0.0971900919999999|1|1|0.0030999659999999|-0.309622111|-0.058093287|-0.172751862|-0.5846516820000001|-0.009545801|0.8499946070000001|0.5209683970000001|1|0.931773786|-0.064238302|-0.095196098|0.7359022890000001|-35.78096407|-53.02456669|4.441786155|38.0022453|-0.03645808|2.474090768|-1.713529756|-19.93012491|-20.30728086|40.22275023|0.402568457|2803.359424|2375.702381|6.115784565|10.23679556|0.6738319429999999|99.26552746|-531.6277179|24.71113795|0.012813716|-358.4725202|1161.423484|527.8079877|1.0|0.0|0.0|3.37|2.97|0.23|21.0|-8.13|6.57|52.83|2.64|0.0|106.77|0.0|1.0|4.0|30.0|7.0|1.0|0.0|4.39|0.00119|2.52e-06|0.00103|0.0|0.0|3.03e-06|5.7757|4.93|3.6256|-1442.200124|0.6833600000000001|-1442.001311|0.0191|-0.15627|-0.2175699999999999|6.8508
20a_a10|0.0|0|0.0|1|7.535296702|1|1.343837243|2.113798134|-0.0774974029999999|-0.0034618129999999|5.4161004020000005|0.049376168|2|0.036415094|10.9296614|0.011011878|1|1|0.008297595|-0.058994157|-0.049146504|-0.081587712|-0.281099208|0.036092601|0.817646497|0.63495222|1|0.913681336|-0.066386563|-0.072821454|0.591835899|-43.19189039|-47.37850712|8.860330345|56.1599532|-0.028008251|5.764636687|-1.456429076|-28.10115947|-18.22250274|52.05222074|0.452402751|2998.608651|2021.669282|8.419180593|15.37476788|0.826159649|173.41938059999998|-616.5004457|24.84485067|0.016540298|-303.7731758|1291.932235|719.5272609|1.0|0.0|0.0|3.48|3.63|0.11|27.0|-9.44|5.77|76.62|2.53|0.0|126.35|0.0|1.0|4.0|33.0|5.0|0.0|1.0|4.27|0.000888|2.56e-06|0.0011|0.0|0.0|1.55e-07|4.7841|3.98|3.8312|-1389.1321289999998|0.6864600000000001|-1388.897416|107.0|-0.1613099999999999|-0.2274199999999999|5.9208
11a_a50|0.0|1|0.0|2|7.927685046000001|1|1.397733996|4.088412042|-0.156121881|-0.002914262|5.82008293|-0.014702942|1|0.038040936|10.94500606|-0.129547471|2|2|0.012037198|-0.0739260509999999|-0.162848233|-0.277408878|-0.267331063|-0.158172459|0.8535780190000001|0.667956827|1|0.917127112|-0.048213112|-0.071180382|0.2931724189999999|-25.48858279|-37.63057389|9.774322692|43.81199235|-0.025421565|5.167341939|-1.067705728|-13.47492066|-13.43949068|35.26290548|0.463749257|2286.226222|1550.320581|5.965221997|11.123941699999998|0.864799282|182.7270002|-298.409489|20.53832944|0.020887781|-163.21096210000002|862.6098364|439.9973344|0.0|0.0|0.0|3.44|2.8|0.15|20.0|-5.87|3.73|48.53|2.25|0.0|99.65|0.0|2.0|2.0|25.0|3.0|0.0|1.0|2.95|0.0862|6.97e-05|0.0228|0.0|0.0|0.000441|4.0636|3.05|4.0636|-1045.954278|0.65485|-1045.794689|0.1761|-0.16769|-0.2005299999999999|7.2291
34_a20|0.0|0|0.0|1|6.842683282|0|1.416932073|1.877209467|0.0305860929999999|-0.0057643419999999|4.727387819|-0.104520106|2|0.0396875|10.93244905|-0.054458882|1|1|0.003149352|0.327535029|0.0346782989999999|0.057022334|-0.4478820739999999|-0.101401966|0.80310139|0.690530489|1|0.7966571459999999|-0.0851907119999999|-0.085459595|0.408491116|-57.31821177|-57.49912174|8.766605631000001|136.81360859999998|-0.032248904|5.898367836|-1.709191893|-38.56497154|-21.69778179|66.0848174|0.462785432|2825.042137|2319.742032|7.940146766|14.7802149|0.8614536140000001|150.43359099999998|-773.7338361000001|27.94614651|0.01491516|-371.9551262|1481.145765|712.1606951|1.0|1.0|1.0|3.43|2.92|0.08|27.0|-9.18|4.62|86.69|2.47|0.0|125.0|0.0|1.0|5.0|32.0|4.0|0.0|1.0|3.63|0.00305|9.51e-06|0.00399|0.0|0.0|2.780000000000001e-07|5.4132|4.97|3.8699|-1352.2836220000002|0.68845|-1352.041015|0.0766|-0.16103|-0.21284|7.2147
13g_a6|0.0|0|0.0|0|6.842683282|0|1.424099171|0.0|-0.0961994219999999|-0.006574579|4.727387819|0.004767264|2|0.043020833|10.95053423|-0.080022038|1|1|-0.000644109|0.061423911|-0.12414699|-0.215607882|-0.46487852|0.095969451|0.832753533|0.789769968|1|0.871972049|-0.074216821|-0.091949419|0.2141642839999999|-51.67543048|-64.02222283|12.28038897|89.14285747|-0.0323525729999999|8.550546653|-1.747038966|-35.98038956|-22.52633766|63.95581946|0.444443571|2929.039254|3916.754765|7.968172425|14.34268783|0.7999971709999999|184.0026638|-846.9662551000001|30.61752948|0.017929016|-328.2712049|1653.346592|744.1359788|1.0|1.0|2.0|3.61|2.34|0.12|27.0|-10.57|4.79|103.17|1.13|0.0|128.63|0.0|0.0|6.0|33.0|5.0|0.0|1.0|3.47|0.0012|8.8e-06|0.0038|0.0|0.0|1.15e-08|5.9869|3.83|3.2472|-1386.573241|0.7034100000000001|-1386.3020800000002|0.0105|-0.1327|-0.20806|6.9245
12c_a36|0.0|0|0.0|0|7.412764017000001|2|1.29696741|0.0|-0.087096843|-0.007667703|5.351858133|-0.04162109|2|0.040899471|10.95982545|-0.056994595|1|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|-0.033217921|0.8741648479999999|0.8065052890000001|0|0.840733512|-0.073370864|-0.105624703|0.462597812|-47.12722334|-67.84435546|12.5779546|102.2992907|-0.038024893|8.079011794|-1.901244658|-30.27053327|-24.42396797|59.70517794|0.473610011|2785.47514|2365.641348|6.772454418|12.86584957|0.899732176|157.3609748|-784.3943293|32.34920911|0.019278991|-327.5932797|1617.460455|629.5017194000001|1.0|0.0|2.0|4.74|0.0|0.14|17.0|-7.18|2.54|69.2|2.51|0.0|128.76|0.0|1.0|5.0|30.0|4.0|0.0|1.0|2.34|0.0151|2.55e-05|0.0106|0.0|0.0|2.77e-05|3.8436|3.79|3.8436|-1692.511019|0.68913|-1692.312906|0.3927|-0.15835|-0.2082699999999999|8.0458
9a_a31|0.0|0|0.0|0|7.765993078999999|1|0.6101356720000001|0.0|-0.009086485|-0.01391798|5.733341277|-0.093457477|0|0.036891534|10.31169772|-0.0007638889999999|2|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0.045292529|0.837697452|0.76226755|0|0.691768132|-0.100906991|-0.122626525|0.235442032|-64.75697831|-78.6954713|21.33533299|197.8075471|-0.043430228|13.69193237|-2.0846509230000003|-41.55773748|-27.87131275|86.0923113|0.484502446|2855.751316|1955.13855|7.812278516|15.15483138|0.939873412|168.29310269999996|-858.5468158|37.77835579999999|0.0239033229999999|-305.16297060000005|1813.361078|597.3075924999999|1.0|1.0|2.0|3.6|2.78|0.14|22.0|-8.13|4.02|117.37|1.58|0.0|113.64|0.0|1.0|6.0|30.0|5.0|0.0|1.0|3.47|0.00101|1.7100000000000002e-05|0.00715|0.0|0.0|3.07e-06|3.7892|5.27|3.7892|-1691.9137670000002|0.7028|-1691.716118|0.7028|-0.15757|-0.20032|6.8239
24_a20|0.0|0|0.0|1|6.842683282|0|1.40648755|1.959359883|-0.217098257|-0.001547029|4.727387819|0.029711934|2|0.03625|10.93106245|-0.04104|1|1|0.008780074|0.1468474119999999|-0.036258691|-0.060582944|-0.188335708|0.070857143|0.802353442|0.607038752|1|0.952027295|-0.061437722|-0.067869875|0.531656762|-38.76683848|-42.82548904|8.085691548|30.27049276|-0.02714795|5.102023479|-1.357397496|-24.46164548|-17.13019562|46.85253003|0.457794721|2736.601949|1961.887639|6.852820269|12.63879297|0.844319927|144.47729840000002|-540.4525990000001|22.21722343|0.013436544|-342.0394805|1110.861171|664.4562602999999|1.0|1.0|0.0|3.4|3.21|0.08|27.0|-9.32|4.78|80.28|1.86|0.0|119.42|0.0|1.0|4.0|31.0|5.0|0.0|1.0|3.63|0.00519|1.17e-05|0.00469|0.0|0.0|1.94e-07|5.3396|3.74|3.5876|-1291.867578|0.44916|-1291.647083|0.0108|-0.15687|-0.22435|6.4976
4a_a46|0.0|0|0.210988875|1|7.825245291|1|1.13463711|2.180332577|-0.214093513|-0.001042349|5.587248657999999|-0.008364558|2|0.0473245609999999|10.96352058|-0.0466186959999999|1|1|0.0120924389999999|-0.216904465|-0.082000707|-0.129430244|-0.143806973|-0.215877982|0.8075680409999999|0.683616517|0|0.923958017|-0.05488948|-0.067863141|0.264863483|-28.50561609|-35.24319509|4.858713991|39.49069232|-0.022129285|2.523263761|-1.017947119|-14.80375017|-11.49234623|33.36433008|0.4289963579999999|2042.529911|1427.844961|5.613813876|9.831485239|0.751302315|133.66119809999998|-274.5414028|15.47527339|0.011380391|-252.0050978|711.8625758999999|480.9500663|1.0|1.0|0.0|3.76|2.8|0.35|17.0|-6.82|4.46|43.6|2.35|0.0|96.74|0.0|1.0|2.0|24.0|3.0|0.0|1.0|3.43|0.0372|4.89e-05|0.0156|0.0|0.0|4.86e-05|4.5454|3.4|4.5454|-994.2146342|0.6893600000000001|-994.028172|0.1694|-0.19067|-0.21988|6.7423
12a_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420757|0.0|0.087371302|-0.009460484|5.733341277|-0.057200812|0|0.036711712|10.31100269|-0.074344282|3|3|-0.001662219|-0.024155151|-0.0852122769999999|-0.1534110109999999|-0.583507277|-0.018578911|0.8966299409999999|0.7507116140000001|1|0.788702323|-0.085324121|-0.109151429|0.288267255|-53.20970382|-68.06885478|10.31184223|131.7691491|-0.0308471429999999|6.430656017|-1.4189685719999998|-33.18255791|-19.23685026|63.52154605|0.456641145|2572.916338|3030.946307|7.083688576|13.03685125|0.840404348|207.2244662|-551.8369996|28.81034388|0.021399091|-209.1696096|1325.275819|557.1050635|1.0|1.0|2.0|3.45|2.85|0.26|19.0|-7.65|4.19|140.04|1.1|0.0|110.47|1.0|1.0|7.0|27.0|4.0|1.0|1.0|3.6|0.000389|3.17e-05|0.0126|0.0|0.0|8.86e-06|3576.0|4.63|3576.0|-1880.734215|0.7025600000000001|-1880.539078|0.2908|-0.14827|-0.20049|7.6021
9s_a24|0.0|0|0.0|0|6.605297921|1|1.4275963180000002|0.0|-0.222173285|-0.003599664|4.59511985|-0.00570386|4|0.023585859|10.96129902|0.013901071|1|1|0.007695726|-0.0897306019999999|-0.204128966|-0.359715589|-0.248704391|0.030228027|0.8327425070000001|0.748077475|0|0.8833498320000001|-0.049825449|-0.063587778|0.483170382|-30.93968263|-39.48555839|10.42725806|72.43525688|-0.019465646|6.474925237000001|-0.953816666|-19.21235005|-12.08741583|41.36694069|0.47085169|2747.809842|969.5210193|9.124394347|17.24354813|0.889829339|344.5337711|-367.7851412|27.15292246|0.03496522|68.10609672|1330.4932|604.8829955|0.0|1.0|1.0|3.43|2.78|0.04|29.0|-8.11|4.29|77.21|0.81|0.0|115.67|0.0|1.0|4.0|30.0|4.0|0.0|0.0|2.63|171.0|8.71e-05|0.0343|0.0|0.0|3.04e-06|3.0726|1.82|2.6707|-1270.994965|0.6907300000000001|-1270.738032|0.0839|-0.10865|-0.14462|7.4949
13h_a6|0.0|0|0.0|0|6.842683282|0|1.424099498|0.0|-0.094781725|-0.006619944|4.727387819|0.004767264|2|0.04393617|10.95053423|-0.090944829|1|1|-0.000644109|0.105918119|-0.12414699|-0.215607882|-0.468842137|-0.0256002129999999|0.8391892870000001|0.789769968|1|0.867910741|-0.074151997|-0.091977068|0.300800177|-51.85624128|-64.32173453|12.1971464|92.37313621|-0.032362302|8.529752344|-1.747564296|-36.26429338|-22.63172141|64.05338768|0.461667017|2926.745635|2829.19698|9.11292243|16.928040300000003|0.8575863490000001|183.9790404|-854.6524332|30.71129129|0.017825256|-331.36552|1658.40973|744.1359788|1.0|1.0|2.0|3.64|3.03|0.12|27.0|-10.57|4.79|103.17|1.13|0.0|128.63|0.0|0.0|6.0|33.0|5.0|0.0|1.0|3.61|0.0012|8.8e-06|0.0038|0.0|0.0|1.15e-08|4.8701|3.83|3392.0|-1386.569017|0.69001|-1386.302668|0.2121|-0.14097|-0.2153199999999999|7.3279
3c_a32|0.0|1|0.0|0|7.765993078999999|0|0.6094207970000001|0.0|0.025890116|-0.006923974|5.733341277|-0.048337951|0|0.043817204|10.31100278|-0.01180891|3|3|0.00124359|-0.097512832|-0.0779821129999999|-0.145525719|-0.5427297289999999|-0.003205869|0.901864778|0.774363061|1|0.888766719|-0.0679200029999999|-0.0943910459999999|0.216289509|-34.91603827|-48.52416391|7.772301225|57.18235134|-0.0288417079999999|3.995552912|-1.038301506|-17.94949454|-14.82682786|42.68833949|0.423167668|2152.627425|1393.156794|5.605165488|9.717148607|0.733606015|157.331845|-274.3961469|21.36577928|0.018316536|-199.4122311|769.1680542|370.5811396|1.0|1.0|1.0|3.22|2.95|0.19|19.0|-6.89|4.68|110.94|1.7|0.0|93.05|0.0|1.0|3.0|22.0|3.0|0.0|1.0|4.02|0.000217|1.22e-05|0.00399|0.0|0.0|4.18e-05|3.5169|3.02|3.5169|-1633.419633|0.7034600000000001|-1633.297494|0.5017|-0.14219|-0.1970599999999999|8.0458
17_a3|0.0|0|0.0|0|6.823286122000001|0|0.605019885|0.0|0.188373421|-0.009450704|4.727387819|-0.118246266|2|0.047430556|10.31163036|-0.0510707059999999|1|1|-0.006696449|-0.027542873|0.020589494|0.036673175|-0.633373061|0.1789147639999999|0.838125715|0.773152968|1|0.803075623|-0.098658557|-0.096067661|0.225087454|-50.20132919|-48.88298017|5.251911643|100.2028184|-0.039557272|2.672377884|-1.344947254|-25.54439812|-20.12828595|55.45324083|0.4383349039999999|2196.728425|1667.279771|6.2477303310000005|11.12358659|0.780420408|81.38261354|-348.2299886|23.96047156|0.012803096|-346.0738521|814.6560331000001|353.7528308|1.0|1.0|1.0|3.13|2.65|0.0|21.0|-7.48|4.66|92.93|2.37|0.0|95.5|0.0|1.0|2.0|23.0|3.0|0.0|1.0|3.71|1.0|1.18e-05|0.00399|0.0|0.0|1.11e-05|3.2102|3.57|3.2102|-1731.72355|0.69481|-1731.6147670000005|0.4062|-0.13155|-0.20359|7.6383
15b_a10|0.0|0|0.0|1|7.535296702|1|1.3438370730000002|2.145379897|-0.197213588|-0.002413027|5.4161004020000005|0.024214591|2|0.033219955|10.92966694|-0.058911857|1|1|0.011928706|-0.175869992|-0.174170642|-0.27395395|-0.195505087|-0.058258414|0.83320417|0.7199249390000001|1|0.921918974|-0.046334564|-0.07358373|0.697099355|-31.76194123|-50.44100799|10.94939968|53.52386591|-0.024105015|7.505718446|-1.398090862|-21.77253505|-16.52377848|42.7113409|0.414077981|2716.468606|2603.829652|6.6940006620000005|11.42472965|0.706711759|226.0501037|-656.9605906|24.65365821|0.017637846|-233.3911134|1429.912176|766.4127559|0.0|1.0|0.0|3.61|3.89|0.32|21.0|-8.18|4.44|56.07|2.14|0.0|123.73|0.0|1.0|7.0|31.0|5.0|0.0|0.0|3.66|0.0185|2.28e-05|0.00943|0.0|0.0|2.73e-06|5.7620000000000005|2.74|3.7625|-1317.736865|0.68906|-1317.429772|0.1595|-0.15579|-0.20313|7.0706
13b_a50|0.0|1|0.0|2|7.934155233999999|2|1.267593379|4.253030728|-0.067327798|-0.003876697|5.82008293|0.010464577|2|0.032833333|10.94500743|-0.054716607|2|2|0.011379776|-0.03182432|-0.173463805|-0.269353185|-0.319215353|-0.041506802|0.828965118|0.71935296|1|0.906164013|-0.051509874|-0.080785633|0.435064196|-36.81915624|-57.74541064|14.22401427|67.07377798|-0.026928544|10.16729727|-1.696498291|-26.31826007|-19.24847021|51.04317051|0.4321103879999999|3036.874979|2147.355856|9.514897025|16.75483549|0.7609056040000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|1.0|1.0|0.0|4.78|4.17|0.37|20.0|-7.23|5.12|66.99|2.52|0.0|133.36|0.0|1.0|7.0|34.0|5.0|0.0|0.0|3.99|0.0044|7.92e-06|0.00361|0.0|0.0|2.68e-05|4.2315|3.63|4.1161|-1470.3699789999998|0.63872|-1470.039226|0.1553|-0.1701599999999999|-0.19622|5.7375
18d_a30|0.0|0|0.0|0|7.412764017000001|2|0.6049874|0.0|0.041146136|-0.0072724869999999|5.351858133|-0.064217094|2|0.040899471|10.31163881|-0.087019298|1|1|0.002064369|-0.159104532|-0.0541804029999999|-0.120380857|-0.4624430539999999|-0.001699165|0.870930234|0.64876559|0|0.803280262|-0.07812727|-0.103191184|0.346980269|-49.44608411|-65.3088221|11.29282624|124.5022473|-0.037906966|7.147133584|-1.85744132|-31.29400567|-23.99099587|60.73891035|0.443774287|2848.574353|2894.162522|7.063141946|12.69833771|0.797831306|137.15746130000002|-744.0011548|30.62871675|0.016577694|-358.5765637|1500.807121|618.6004214|1.0|0.0|1.0|4.75|0.0|0.14|17.0|-6.9|3.18|81.65|3.2|0.0|127.24|0.0|1.0|5.0|30.0|5.0|0.0|0.0|2.92|0.00171|9.71e-06|0.00405|0.0|0.0|5.260000000000001e-05|5.0125|4.07|3.4682|-1674.987709|0.69017|-1674.785879|0.3788|-0.14167|-0.19673|7.6737
12_a47|0.0|1|0.0|0|6.605297921|0|1.304330736|0.0|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.036632997|10.95005729|0.0295267039999999|1|1|-0.004332024|0.003417588|-0.006318684|-0.015039637|-0.326846977|0.055943216|0.90246604|0.618808977|1|0.7840710409999999|-0.084846808|-0.091853238|0.266995634|-44.18983348|-47.83891561|9.382250925|112.4599133|-0.034116917|4.886454935|-1.1940921|-23.01490672|-17.76874008|53.5720844|0.4792593739999999|2266.78114|702.3796319|7.042279354|13.52358352|0.920341815|166.28511369999998|-323.9004363|26.10271529|0.025457205|-188.2488142|913.5950352|335.1175012|1.0|1.0|2.0|2.73|1.67|0.0|21.0|-8.11|4.98|66.49|2.6|0.0|91.63|0.0|1.0|3.0|24.0|4.0|0.0|1.0|3.37|0.0106|2.77e-05|0.00943|0.0|0.0|2.61e-06|4.2907|3.01|3.9538|-1488.064043|0.68557|-1487.974738|0.2241|-0.1633|-0.2256|8.2
6d_a40|0.0|0|0.0|1|8.421342866|1|0.604893491|1.695192271|0.12627602|-0.015362927|6.401917197|-0.091548968|0|0.039160494|10.30179973|-0.205140551|2|2|-0.00448098|-0.249967637|-0.025143559|-0.0603134|-0.624951805|-0.039077432|0.8988141140000001|0.604211552|1|0.663670372|-0.115007564|-0.119563634|0.372705643|-73.59650182|-76.51205671|11.10859664|215.22657540000003|-0.050049893|7.108696385|-2.15214542|-47.09642482|-32.02830281|84.70509846|0.428134701|3063.227702|3212.360755|6.908972922999999|12.08146906|0.7486635420000001|89.55631|-881.3190339|37.23994308|0.01400787|-460.8148719|1601.317552|555.2010623|1.0|0.0|1.0|3.98|2.84|0.21|14.0|-4.31|3.63|173.43|2.01|2.0|120.09|1.0|2.0|5.0|30.0|6.0|1.0|1.0|3.43|2.85e-05|7.1e-06|0.00327|1.0|0.0|0.0226|2.9559|7.98|2.9559|-2470.793925|0.6624800000000001|-2470.62267|0.3518|-0.11938|-214.0|8.9208
