molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|MATS2c|AATSC1c|n6HRing|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|PPSA3|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|BBB|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Gibbs Free Energy|pIC50
47o_a18|0.0|0|0|0|0.0|0|1|1|0.052875948|-0.006476544|0|0.037484277|0.0|-0.4339284229999999|-0.00046896|0.011121222|10.94702017|0|0.000787517|-0.103458566|-0.156998637|-0.490807196|0|0.7452092359999999|0.7435044540000001|0.001673737|-0.066242713|0.781148177|0.733228144|0|-0.088436375|6.313168526|140.2610102|-0.034545459|-46.6464782|4.585021184|82.54478365|0.872753077|-2.210909375|-40.76618466|70.23090572|-25.08909125|62.44459815|0.493146875|1393.529823|0.127246923|9.808930716|19.35260972|6462.6049570000005|92.41474142|-1166.161955|28.74706708|0.008265369|-541.4335917000001|1839.812293|931.8364349|6.002832126|1.0|0.0|1.0|1.0|3.0|4.17|0.0|18.0|-9.37|3.69|85.29|2.94|3.0|1.0|139.63|0.0|1.0|-5.66|34.0|454.56|0.0|0.0|0.000996|0.00381|4.16|0.0|1.93e-07|-0.0502|3.22|7.62|3.22|-1455.547304|783.22|1352.29|385.04|0.5065|706.49|0.69248|0.69248|0.5065|2.2316|-1455.231246|7.3279
9g_a24|0.0|1|0|0|0.0|1|0|0|-0.318471716|-0.00106361|2|0.0279797979999999|0.0|-0.0425444|0.0144065739999999|0.070915465|10.96318169|2|0.013119312|-0.0273623029999999|-0.049325609|-0.079421802|2|0.683676657|0.7931626959999999|0.13372961|-0.045107345|0.859302479|0.657503038|0|-0.065668047|9.283063574|65.73938109|-0.021297745|-16.07665151|4.593165278|0.0|0.4819264479999999|-0.788016565|-15.87288497|49.25777584|-10.53790724|41.36311977|0.427531635|1196.910121|0.518073552|6.124370267000001|10.69818114|4355.725609|256.3375151|-192.9198181|21.8662148|0.033884884|17.88521849|809.0499476|341.3207334|16.76589519|1.0|0.0|1.0|1.0|1.0|2.8|1.78|22.0|-6.43|2.91|72.28|0.64|0.0|0.0|87.53|0.0|1.0|-2.49|23.0|302.33|0.0|1.0|977.0|247.0|1.37|0.0|0.000113|-0.03585|5.2521|0.75|4.2802|-984.5565078|524.03|879.99|289.67|0.2444|400.47|0.4227399999999999|0.64993|0.1023|2.9691|-984.497752|7.1675
12bh_a36|0.0|1|0|0|0.0|0|2|2|-0.052761366|-0.006687484|2|0.044197531|0.0|-0.401249012|0.003676818|0.075747971|10.94728093|1|0.0045625|-0.101854847|-0.169994208|-0.43574839|1|0.902377067|0.78699829|-0.211972014|-0.0591586759999999|0.833398429|0.857993338|0|-0.09959401|11.73109101|110.81353529999998|-0.035569289|-44.11115058|7.807212275|0.0|0.783294222|-1.991880197|-31.30825225|76.46867897|-23.6718811|58.77476595|0.482052584|2437.805332|0.216705778|7.545637217999999|14.56834609|5957.443236|144.22085800000002|-882.2230117|30.2209316|0.015307571|-377.0728785|1692.3721690000002|729.1873176|10.18741188|0.0|0.0|1.0|0.0|2.0|4.95|0.0|17.0|-7.34|3.76|69.2|2.45|1.0|0.0|133.68|0.0|1.0|-4.54|31.0|409.49|0.0|1.0|0.0117|0.0102|3.41|0.0|1.86e-05|-0.0525299999999999|3.8811|3.79|3.6255|-1311.558898|715.94|1208.61|341.97|0.4386|575.23|0.69377|0.7039|11.0|5.8338|-1311.356102|7.8539
12_a3|0.0|0|0|0|0.0|0|0|0|0.167987916|-0.009093383|2|0.042795699|2.07135708|-0.336455156|-0.006049098|-0.045382017|10.31163031|1|-0.0045709459999999|0.017902469|0.032450556|-0.604704476|2|0.899733837|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|1|-0.096133903|5.258353635|80.99228663|-0.039584548|-21.667278|2.496397166|76.23910943|0.830418645|-1.345874639|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|1064.221958|0.169581355|5.6343192|10.50748861|4400.493202000001|80.50854774|-303.3418921|22.63041363|0.01374218|-313.7317211|769.4340634|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|3.2|2.17|21.0|-6.89|4.34|92.93|1.6|1.0|0.0|90.49|0.0|1.0|-5.68|22.0|304.37|0.0|0.0|0.000629|0.0044|4.03|0.0|3.9500000000000005e-05|-0.06361|3263.0|2.94|3263.0|-1272.125792|515.23|847.25|379.97|0.5056|361.95|0.69784|0.69784|0.5056|2.3762|-1272.058487|5.45
3f_a32|0.0|1|1|1|0.0|0|0|0|0.0067550119999999|-0.00611496|0|0.042380952|2.227330929|-0.275173181|0.001276735|-0.113189563|10.31100273|3|0.002565215|-0.074808287|-0.133675401|-0.5487283829999999|0|0.833981748|0.820782305|-0.110248899|-0.1743238839999999|0.871865543|0.786074011|1|-0.097374443|6.707989266|71.02334697|-0.030139709|-30.95210106|3.78194259|0.0|0.78919828|-1.265867765|-23.34192893|61.47296003|-16.99267001|48.1093075|0.435176082|2130.756016|0.21080172|6.153728636|10.89495051|4993.667711|118.8493262|-402.3773138|21.53155987|0.011659458|-326.0981041|904.3255145|475.3634141|6.573564628|1.0|1.0|1.0|1.0|1.0|3.9|3.31|19.0|-7.31|7.18|110.94|2.18|2.0|0.0|102.66|0.0|1.0|-6.89|24.0|354.49|0.0|0.0|4.53e-05|0.0014|4.83|0.0|1.73e-05|-0.05315|3.5569|3.92|3.5569|-1712.034952|604.9|1006.92|348.58|293.0|488.74|0.70255|0.70255|293.0|3.4678|-1711.9193289999998|8.0458
17g_a50|0.0|0|1|1|0.0|2|2|2|-0.185924266|-0.002050512|2|0.029160757|2.236579664|-0.13328325|0.012079|-0.022378911|10.94501702|2|0.01245647|-0.200725906|-0.323333765|-0.213708251|1|0.754575205|0.738521694|-0.10642733|-0.2126789369999999|0.7787714459999999|0.7276268779999999|1|-0.0706879109999999|9.710172008|52.94662161|-0.025918901|-31.48270383|6.48022912|85.51402581|0.749948388|-1.555134042|-21.45417373|56.28102287|-17.29736764|41.85775712|0.467997084|1975.996014|0.250051612|8.130878433|15.28352231|6102.424958|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|829.3813984|9.106383854|1.0|1.0|1.0|1.0|0.0|4.04|3.66|20.0|-6.96|3.71|51.77|2.71|2.0|0.0|133.03|0.0|1.0|-4.46|32.0|424.54|0.0|1.0|0.0148|0.0059|3.68|0.0|4.6500000000000005e-05|-0.0323|4.0458|3.22|4.0458|-1335.946919|725.92|1259.05|306.45|0.1795|559.45|0.6623600000000001|0.6623600000000001|0.1795|7.0584|-1335.693266|6.6091
4d_a46|0.0|0|0|0|0.173086735|1|1|1|-0.1397563859999999|-0.001749881|2|0.047736111|0.0|-0.085744171|0.0116902869999999|-0.111025108|10.96333164|1|0.010756749|-0.0814707009999999|-0.1271933999999999|-0.240143042|2|0.6535171|0.764741337|-0.213089038|-0.103199079|0.8075680409999999|0.623144956|0|-0.070772596|4.750218646|35.10521457|-0.024616555|-21.33218735|2.607946825|74.62074724|0.813427965|-1.132361533|-16.99546444|43.60839351|-13.51488667|35.70643728|0.441136013|2233.65548|0.186572035|5.757075209|10.30138878|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|-344.15403910000003|764.2776167999999|509.0572545|4.753094337|0.0|1.0|1.0|1.0|0.0|3.78|3.5|17.0|-7.41|4.81|43.6|2.84|2.0|1.0|101.75|0.0|1.0|-4.93|25.0|352.86|0.0|1.0|0.00416|0.00275|4.3|0.0|1.3699999999999998e-05|-0.0396399999999999|4.4265|4.18|4.4265|-1453.817782|588.18|1009.78|280.09|0.1313|503.76|0.69884|0.69884|0.1313|3.5318|-1453.688943|6.2865
3n_a32|0.0|1|1|1|0.0|0|1|1|-0.0376583329999999|-0.00615216|1|0.035643275|2.22272854|-0.295303659|0.000609539|-0.1006122119999999|10.3110027|3|0.002379137|-0.086764744|-0.153506065|-0.435658951|0|0.810658423|0.816774665|-0.018016496|-0.121627423|0.868826775|0.762657782|1|-0.092745182|10.86481886|91.96452611|-0.027401986|-30.65624207|6.246493173999999|0.0|0.648933114|-1.205687365|-24.62805609|65.41881458|-15.75418035|53.70155314|0.456693072|2426.73803|0.351066886|6.369579712999999|11.72372261|5553.014016|201.8383309|-398.5311469|24.27704797|0.0210408339999999|-171.25176130000003|1068.190111|522.1674161999999|12.0969734|0.0|1.0|1.0|1.0|1.0|3.51|3.29|19.0|-6.96|6.71|120.17|1.58|2.0|0.0|106.44|0.0|1.0|-5.96|26.0|382.5|0.0|0.0|0.000424|0.0047|3.74|0.0|4.19e-05|-0.05535|3.5459|2.57|3.5459|-1825.349557|614.67|1036.75|349.65|0.2839|464.67|0.7028399999999999|0.7028399999999999|0.2839|3.5849|-1825.218291|7.6778
14_a1|0.0|1|0|0|0.0|0|1|1|0.043282217|-0.015636898|1|0.035620155|0.0|-0.766207981|-0.011639964|-0.029658865|10.94959842|1|-0.008385698|-0.020716495|-0.033765606|-0.567791164|1|0.838928085|0.7462411859999999|-0.08530265|-0.083341531|0.805877431|0.795744863|0|-0.122581374|19.5711254|240.9270705|-0.046308519|-42.99041175|11.59015807|104.2594419|0.753357398|-2.083883365|-44.39360096|87.02320758|-27.42423067|94.53410059|0.47517581|1876.042189|0.246642602|7.46120838|14.21658628|5748.712211|146.0634832|-730.8369997000001|36.40268318|0.0243658979999999|-300.0800645|1638.120743|513.4628663999999|14.42965582|1.0|1.0|1.0|1.0|2.0|3.25|2.35|23.0|-7.69|4.04|103.12|1.54|1.0|0.0|106.85|0.0|1.0|-4.52|29.0|384.39|0.0|0.0|0.0116|0.0218|2.7|0.0|7.81e-06|-0.05962|3.8344|4.57|3.3061|-1292.55322|621.08|1049.56|375.01|0.4442|464.08|0.6572600000000001|0.69894|0.3497|4.1207|-1292.415211|7.0269
4a_a46|0.0|0|0|0|0.210988875|1|1|1|-0.214093513|-0.001042349|2|0.0473245609999999|0.0|-0.051075084|0.012632881|-0.11172225|10.96352058|1|0.0120924389999999|-0.082000707|-0.129430244|-0.143806973|2|0.679741138|0.764741337|-0.215877982|-0.06611606|0.8075680409999999|0.683616517|0|-0.067863141|4.858713991|39.49069232|-0.022129285|-18.30276019|2.523263761|55.05332552|0.742626378|-1.017947119|-14.80375017|41.15334508|-11.49234623|33.36433008|0.4289963579999999|1427.844961|0.2573736219999999|5.613813876|9.831485239|4481.754309|133.66119809999998|-274.5414028|15.47527339|0.011380391|-252.0050978|711.8625758999999|480.9500663|5.910149982|1.0|0.0|1.0|1.0|0.0|3.76|2.8|17.0|-6.82|4.18|43.6|2.35|0.0|0.0|96.74|0.0|1.0|-3.93|24.0|318.42|0.0|1.0|0.0372|0.0156|3.34|0.0|4.86e-05|-0.02921|4.5454|3.4|4.5454|-994.2146342|560.87|967.0|272.77|0.1694|467.4|0.6893600000000001|0.6893600000000001|0.1694|3.1825|-994.079365|6.7423
1_a3|0.0|0|0|0|0.0|0|1|1|0.079857077|-0.006053652|2|0.034166667|2.194605012|-0.248199745|-0.006610844|0.038572075|10.33805862|0|-0.005006707|0.05038525|0.08803837|-0.486774367|2|1.005427002|0.7905285390000001|-0.126299711|0.057919092|0.8457792829999999|0.943582278|1|-0.0925710269999999|3.693677623|102.8341051|-0.034105115|-19.55367089|1.697600903|0.0|0.7920857179999999|-1.295994381|-20.88467272|49.05980305|-15.67458788|49.13501083|0.4490711529999999|1162.737831|0.207914282|4.984064981|9.046658216|4510.611026|95.55665364|-273.7513925|19.78900457|0.014174378|-268.4830832|751.9821735|373.1494221|6.514493077999999|1.0|0.0|1.0|1.0|1.0|3.83|0.0|16.0|-5.77|2.28|77.1|1.52|0.0|0.0|91.52|0.0|2.0|-3.07|22.0|306.38|0.0|0.0|261.0|154.0|1.83|0.0|0.000518|-53.0|5.8805|2.08|3.8645|-1273.290432|496.09|845.2|320.83|0.1775|316.61|0.30619|0.68912|0.0096|2.2332|-1273.22339|6.1403
8a_a31|0.0|1|0|0|0.0|0|1|1|-0.039027368|-0.015034136|0|0.043817204|0.0|-0.586331322|-0.013230176|-0.135144546|10.31170053|2|-0.009293513|-0.054025775|-0.094359203|-0.520051508|0|0.938325481|0.837862749|0.0502030679999999|-0.030149254|0.895174844|0.883113019|0|-0.136459435|18.56711239|200.6591816|-0.0416959379999999|-33.35560699|9.179668678|465.4559302|0.666437359|-1.501053781|-29.89286568|82.32407724|-20.61467025|79.02944672|0.4512945479999999|1443.955093|0.333562641|5.83708559|10.63792161|4538.505909|164.9149565|-366.9116769|30.93264504|0.030052065|-164.57484340000002|1113.575221|324.7430642|14.85788369|1.0|0.0|1.0|1.0|2.0|3.34|2.05|16.0|-5.33|4.16|114.29|0.36|0.0|0.0|83.83|0.0|2.0|-3.57|22.0|314.36|0.0|0.0|0.0846|243.0|1.56|0.0|0.00145|-0.02993|3.8097|1.53|3.8097|-1347.507102|538.75|872.11|325.45|0.2604|396.15|0.7027100000000001|0.7027100000000001|0.2604|3.7141|-1347.446223|6.1024
12s_a36|0.0|1|0|0|0.0|0|2|2|-0.057853364|-0.007059109|2|0.042804233|0.0|-0.4023692|0.002951176|0.0056370119999999|10.95352614|1|0.003962098|-0.104118159|-0.1763783589999999|-0.434472457|1|0.90414347|0.8060798779999999|-0.118671653|-0.086791463|0.856677627|0.856274847|0|-0.1000534719999999|12.55883918|109.5085883|-0.035868226|-41.6829437|8.106112169|10.23927133|0.754198383|-1.901015959|-30.06529118|76.34126108|-23.15117315|59.13914165|0.4604765839999999|2294.468358|0.245801617|7.545963801|13.98635088|5890.905249|158.6528381|-791.9759303|30.69639722|0.018222417|-328.1450742|1626.909053|662.0530478999999|11.76167282|0.0|0.0|1.0|0.0|2.0|4.85|0.0|17.0|-6.97|3.24|69.2|2.24|1.0|0.0|128.72|0.0|1.0|-4.16|30.0|395.46|0.0|1.0|0.0274|0.02|3.04|0.0|4.270000000000001e-05|-0.04908|3.8751|3.48|3.7604|-1272.236664|683.24|1150.67|329.71|0.4501|523.72|0.6843600000000001|0.6928|0.0002|6.6068|-1272.061111|8.0458
12c_a36|0.0|1|0|0|0.0|0|2|2|-0.087096843|-0.007667703|2|0.040899471|0.0|-0.414055975|0.0005016269999999|-0.0621599059999999|10.95982545|1|0.0010871589999999|-0.103922055|-0.177407665|-0.4423430339999999|1|0.8941919290000001|0.819222745|-0.033217921|-0.097861598|0.8741648479999999|0.8065052890000001|0|-0.105624703|12.5779546|102.2992907|-0.038024893|-43.57746274|8.079011794|6.546878962999999|0.75500974|-1.901244658|-30.27053327|80.22754474|-24.42396797|59.70517794|0.473610011|2365.641348|0.24499026|6.772454418|12.86584957|6256.172329|157.3609748|-784.3943293|32.34920911|0.019278991|-327.5932797|1617.460455|629.5017194000001|12.38318928|0.0|0.0|1.0|0.0|2.0|4.74|0.0|17.0|-7.18|3.35|69.2|2.51|1.0|0.0|128.76|0.0|1.0|-4.44|30.0|415.88|0.0|1.0|0.0151|0.0106|3.31|0.0|2.77e-05|-0.04992|3.8436|3.79|3.8436|-1692.511019|672.74|1137.55|322.58|0.3927|509.61|0.68913|0.68913|0.3927|4.9812|-1692.3713309999998|8.0458
12h_a36|0.0|1|0|0|0.0|0|2|2|-0.128701804|-0.0086750619999999|2|0.039061728|0.0|-0.503153567|0.00127667|-0.003014954|10.96020037|1|0.003077071|-0.1430106119999999|-0.239932418|-0.410826531|1|0.8913597320000001|0.820041835|-0.10861416|-0.089459459|0.87043328|0.84179881|0|-0.10720355|18.27258858|118.1187282|-0.035734517|-45.96672487|11.96512593|1.413982241|0.665254541|-1.929663894|-31.5465515|87.85958486|-23.39942087|66.44902736|0.464544951|2391.856014|0.3347454589999999|7.428908584|13.87400978|6159.17335|219.1956304|-827.4010477|35.1736357|0.026971557|-216.42159590000003|1899.376328|679.7230552999999|17.66132225|0.0|0.0|1.0|0.0|2.0|4.8|0.0|17.0|-6.69|2.77|78.43|1.72|1.0|0.0|130.24|0.0|1.0|-3.95|31.0|411.46|0.0|0.0|0.0464|35.0|2.65|0.0|8.340000000000001e-05|-0.05013|5.1998|2.92|3.4554|-1347.451759|697.29|1177.89|358.81|0.5756|535.67|0.34589|0.7014600000000001|0.0056|6754.0|-1347.260478|7.8539
15c_a22|0.0|0|0|0|0.0|1|0|0|-0.134137693|-0.005236206|2|0.038137255|1.568396937|-0.298463715|0.003784292|-0.023927419|10.9464374|1|0.004362505|-0.0917078119999999|-0.160566657|-0.364626967|2|0.667111824|0.773044788|-0.096749121|0.010828071|0.8353837409999999|0.639264982|1|-0.080088202|17.68362419|96.05497587|-0.0302219629999999|-41.51455167|12.731723|78.22334636|0.661775114|-1.60176404|-34.97658951|75.52188549|-21.75898206|66.26407672|0.462157867|2092.620825|0.338224886|8.626398368|16.03890406|6882.442370999999|243.5126145|-830.2910335|32.87972244|0.0248073129999999|-232.9472639|1742.625289|731.8178649|17.86058304|1.0|1.0|1.0|1.0|1.0|3.49|2.85|27.0|-9.28|3.9|109.38|1.08|1.0|0.0|128.77|0.0|1.0|-4.86|34.0|445.48|0.0|0.0|0.00618|0.0107|2.9|0.0|2.35e-07|-0.07399|5.7361|4.79|3674.0|-1460.571156|715.42|1241.07|337.46|0.5082|575.8|0.30831|0.69113|0.0694|7.382000000000001|-1460.387718|6.1325
12bc_a36|0.0|1|0|0|0.0|0|2|2|-0.058020733|-0.007661816|2|0.04625323|0.0|-0.413738077|-0.001012333|-0.079009683|10.95883416|1|-0.00097037|-0.101451485|-0.1716508239999999|-0.442519304|1|0.884841888|0.836170906|0.006621918|-0.045186455|0.892249657|0.771220556|0|-0.107107992|12.2593899|111.3483497|-0.038558877|-48.36968394|8.238431664|0.0|0.77146807|-1.927943855|-34.8600941|83.97121855|-25.91194805|64.13376391|0.467645467|2623.395239|0.22853193|8.273766079|15.54183457|6587.689277|153.57572439999998|-870.6543108999999|33.5878425|0.017847333|-364.8584744|1679.392125|661.6709012|11.99358509|0.0|1.0|1.0|0.0|2.0|4.73|0.0|17.0|-7.76|3.99|69.2|2.99|2.0|0.0|133.77|0.0|1.0|-5.08|31.0|450.32|0.0|1.0|0.00372|0.00295|3.93|0.0|7.83e-06|-0.05828|5.2189|4.42|3.8696|-2152.100551|705.12|1188.37|320.4|0.7456|563.76|0.35775|0.69094|0.3478|6.5854|-2151.971485|8.0969
22_a20|0.0|0|0|0|0.0|1|0|0|-0.238401323|-0.00147607|2|0.0388043479999999|2.041494094|-0.079707783|0.009265667|-0.066832578|10.93106272|1|0.008780074|-0.036258691|-0.060582944|-0.177976478|2|0.616352201|0.7478675859999999|-0.044184455|-0.067650395|0.809440795|0.607038752|1|-0.067797027|8.001165067999999|34.8271111|-0.027118811|-28.7463017|5.21001405|54.71081293|0.77063827|-1.3559405430000002|-25.39523478|52.90592556|-17.65860151|47.00134116|0.477376285|2396.806062|0.22936173|7.408914181|14.17638345|5924.626340999999|149.350479|-574.9260339|22.91425458|0.01345209|-352.4559681|1145.712729|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|0.0|3.36|3.41|27.0|-9.69|5.33|67.39|2.61|2.0|0.0|121.62|0.0|1.0|-5.6|31.0|401.46|0.0|0.0|0.000997|0.0012|4.47|0.0|8.199999999999999e-08|-0.0568|5.5591|4.07|3.9732|-1275.816275|694.15|1181.95|312.05|0.2636|563.43|0.38233|0.66063|0.0015|4.8308|-1275.657902|6.6364
14w_a23|0.0|0|1|1|0.0|2|0|0|0.013971812|-0.006481882|2|0.046678487|0.6813799420000001|-0.330575965|0.003379755|-0.042151195|10.31321817|2|0.003906274|-0.073958723|-0.206574435|-0.427696371|2|0.5788469970000001|0.802520527|0.059273664|-0.049318182|0.8668730109999999|0.558482531|1|-0.088508061|14.84036772|140.15462380000002|-0.035779855|-38.70975831|9.814393755|90.15900589|0.743451788|-1.681653166|-30.92760432|72.23920014|-23.66232347|61.60607046|0.4972095239999999|2283.383402|0.256548212|7.833745658|15.58053709|6998.078982999999|169.6632599|-735.4854078|31.82765022|0.020725002|-322.004381|1495.89956|597.2903597999999|13.70608418|0.0|1.0|1.0|0.0|1.0|3.42|3.35|26.0|-7.93|4.2|105.02|3.78|2.0|1.0|120.2|0.0|1.0|-5.68|32.0|447.46|0.0|0.0|0.0009369999999999|0.00242|3.78|0.0|5.23e-06|-0.0798|3.6632|3.97|3.6632|-1828.363862|676.92|1150.31|338.46|0.3855|535.54|0.6219399999999999|0.6219399999999999|0.3855|7.0157|-1828.222578|8.6737
11b_a31|0.0|1|0|0|0.0|0|1|1|0.078614731|-0.01950528|0|0.043380952|0.0|-0.838727032|-0.014385937|-0.1488994619999999|10.31169957|2|-0.010716217|-0.101934423|-0.16780872|-0.564706551|0|0.833717183|0.834596039|0.067031897|-0.074254978|0.889561759|0.7943850720000001|0|-0.148709304|21.02499452|253.1028809|-0.044612791|-46.10900197|11.70737909|87.78853803|0.669723835|-1.784511651|-44.59898223|100.3071755|-24.84180719|101.1192111|0.473305522|1756.711832|0.330276165|6.83089364|12.96936635|5202.545866|183.9081702|-553.3080237|37.09261324|0.0314298879999999|-189.0151528|1483.70453|397.3137532|17.50115151|0.0|1.0|1.0|1.0|2.0|3.41|2.29|16.0|-5.45|4.67|125.57|0.79|1.0|0.0|92.51|0.0|2.0|-4.74|25.0|357.38|0.0|0.0|0.00649|0.0637|2.46|0.0|0.00128|-0.03574|3.8437|4.07|3.8437|-1520.0430279999998|589.56|969.71|322.57|0.2634|479.66|0.70073|0.70073|0.2634|3.2104|-1519.967224|6.2757
12bi_a36|0.0|1|0|0|0.0|0|2|2|-0.088734077|-0.00902707|2|0.043854875|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|1|0.002872872|-0.176729938|-0.289604649|-0.37220074|1|0.884226781|0.812921349|0.0997949019999999|0.071329141|0.858971809|0.8350231859999999|0|-0.107613368|24.16125901|150.12481100000002|-0.027831043|-52.46851415|16.87080604|0.0|0.4996603229999999|-1.614200516|-40.42611289999999|101.3899049|-19.43326441|82.05687954|0.461975362|2660.0547690000003|0.500339677|8.454426643|15.71382803|6572.410403|349.3664649|-787.0277122|38.89295091|0.037590587|0.474365004|2255.791153|766.4854363|26.24794923|0.0|0.0|1.0|1.0|2.0|4.97|0.0|17.0|-6.79|2.83|87.66|1.42|1.0|0.0|136.74|0.0|1.0|-4.11|33.0|441.49|0.0|0.0|0.0342|0.0315|2.62|0.0|7.11e-05|-0.0510199999999999|3.8855|2.68|3.6851|-1461.966152|742.94|1256.37|336.45|0.4214|603.92|0.68181|0.69207|0.0252|7.0514|-1461.75632|7.8539
12ab_a30|0.0|0|0|0|0.0|0|2|2|-0.026189286|-0.008528077|2|0.043854875|0.0|-0.520212725|0.003529389|0.038312857|10.31162784|1|0.005111479|-0.12254489|-0.207153446|-0.384942092|1|0.8397577820000001|0.809127478|0.078325164|0.026596859|0.855880335|0.794193541|0|-0.1008879709999999|22.23130678|140.93076580000002|-0.031859359|-49.97135112|15.64609074|0.0|0.603952976|-1.815983471|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|2618.234172|0.3960470239999999|8.44310703|15.6704374|6918.884105|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|2116.165447|792.3440337000001|21.48976996|0.0|1.0|1.0|1.0|1.0|4.87|0.0|17.0|-6.83|3.94|100.11|2.2|2.0|0.0|140.26|0.0|1.0|-5.61|33.0|458.54|0.0|0.0|0.00113|0.00456|3.81|0.0|6.720000000000001e-05|-49.0|4.8018|3.34|3.4919|-1804.79081|753.75|1275.19|355.06|0.1957|613.7|0.46561|0.68324|0.1511|6.9089|-1804.589076|7.7825
9_a27|0.0|1|0|0|0.0|1|0|0|0.164227115|-0.0073742819999999|2|0.042847222|1.233610009|-0.331842668|0.00611794|-0.051160217|10.93740461|1|0.00651856|-0.101933162|-0.171520296|-0.541535578|2|0.677253824|0.8214321609999999|0.017503266|-0.071974951|0.8806964490000001|0.654138816|1|-0.088404481|10.10030794|103.702486|-0.033677898|-23.50038785|5.20756849|65.12542467|0.7892801540000001|-1.414471696|-20.80651808|53.0685473|-17.36382286|50.45546414|0.466349763|1463.168883|0.210719846|5.03925321|9.442988795|4962.727436|108.6440173|-376.0062056|21.99956856|0.014524299|-298.297086|923.9818797|424.8821143|7.488512291|0.0|1.0|0.0|1.0|1.0|3.12|2.62|21.0|-7.06|3.85|76.46|2.66|0.0|0.0|97.46|0.0|1.0|-4.06|25.0|331.37|0.0|1.0|0.0287|0.0274|2.8|0.0|2.88e-05|-0.0471|5.5421|4.67|4.1673|-1083.118736|549.64|945.35|297.52|0.1982|425.08|0.35593|0.59444|134.0|2.7456|-1083.017359|8699.0
6e_a31|0.0|1|0|0|0.0|0|1|1|0.06650322|-0.016012184|0|0.037803618|0.0|-0.784597028|-0.011483229|-0.008757878|10.31165994|2|-0.008439437|-0.002840672|-0.004825446|-0.579941248|0|0.838789705|0.78240875|-0.071378445|-0.072882794|0.841537966|0.795570315|0|-0.130898441|19.89514173|229.6732654|-0.046541668|-48.66969791|12.13134981|99.0823033|0.7604979040000001|-2.0943750530000003|-45.72760428|93.68572477|-28.37945369|94.88738762|0.4782688439999999|2188.417358|0.239502096|7.513687859|14.40145519|6053.812282|146.03985980000002|-778.7151665|37.31693873|0.022744048|-317.6847132|1679.262243|536.6368656000001|13.86851128|1.0|1.0|1.0|1.0|2.0|3.55|2.62|22.0|-7.33|5.19|131.36|1.36|1.0|0.0|109.69|0.0|1.0|-5.63|29.0|404.44|0.0|0.0|0.000947|0.00883|3.2|0.0|1.89e-05|-0.05426|3.3083|4.31|3.3083|-1652.63264|634.34|1077.48|374.76|0.5103|490.75|0.70391|0.70391|0.5103|5.8193|-1652.503557|6.4318
