molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|JGI4|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|MATS8d|SIC2|nFaHRing|PNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|FNSA1|DPSA5|PNSA4|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA2|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
12h_a30|0|0|0.0|0.0|0|2|0.0|0.046965756|-0.00737961|0.043848238|-0.074988669|-0.391119352|0.001698966|10.31162898|-0.072247675|1|0.002064369|-0.166613751|-0.0541804029999999|-0.120380857|-0.4708582289999999|1|0.669561738|0.008644634|-0.1240820219999999|0.888213143|0|-52.88851758|-63.03519645|0.236431596|150.42542849999998|-0.038417127|-40.10503079|7.038974807000001|0.7979748729999999|73.14241438|-24.44221903|485.8069155|2268.811589|-15.55093031|0.202025127|8.066818026|15.1759206|0.881277172|6252.192213|128.5349203|-761.9955851|1500.88527|10.10721793|1.0|1.0|0.0|4.63|17.0|-6.9|4.25|3.18|3.2|127.24|1.0|5.0|-5.39|30.0|5.0|-6.02|0.0|0.0|2.92|-5.01|0.00171|0.00405|3.97|0.0|5.260000000000001e-05|-0.05347|-1674.977665|672.54|1132.06|353.22|246.54|518.06|0.68543|155.0|-0.14889|2.9684|-0.2023599999999999|0.03372393|9.0|8065.0|8065.0
21_a47|0|1|0.0|0.0|1|0|1.2247108|0.072733799|-0.010650348|0.037801932|-0.034419528|-0.511216716|-0.004063946|10.95058272|0.057225853|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|2|0.612295986|-0.080213904|0.0927058819999999|0.8856299320000001|1|-46.63227351|-53.76411184|0.29417845|166.049938|-0.033866638|-30.34731959|7.244985517000001|0.6448452960000001|70.10126935|-19.11612865|398.4031618|1402.202743|-10.79015808|0.355154704|7.071346534|13.17102891|0.862591353|6103.311635|200.4681737|-485.55711339999993|1334.003357|16.33715751|0.0|1.0|1.0|3.29|21.0|-7.7|2.94|4.93|2.97|104.49|1.0|6.0|-4.44|29.0|6.0|-6.58|0.0|0.0|3.43|-4.32|0.0142|0.0191|3.0|0.0|7.8e-06|-0.06339|-1375.028093|583.37|1014.33|316.53|316.53|441.93|0.68296|0.2249|-0.16158|3.6767|-0.2249699999999999|0.03299607|5.0|8.3|8.3
14ad_a23|0|1|0.0|0.0|2|0|3.3437482860000003|-0.1101542319999999|-0.00790478|0.0444129979999999|0.118047355|-0.4663820279999999|-0.05348283|10.31321689|-0.031279567|2|0.009675528|0.2086248289999999|-0.143336826|-0.253318853|-0.376350719|2|0.7763406840000001|0.165157698|-0.050707765|0.8356326820000001|1|-42.29008971|-61.35364811|0.112868365|80.67170209999999|-0.029653934|-43.85199724|17.28310144|0.575880959|85.20135045|-21.19489662|634.0697778|2339.533586|-15.14887177|0.424119041|8.661363236|16.34071148|0.8866211979999999|7308.229822|303.1354708|-833.1879476|2024.236598|23.84770234|0.0|1.0|1.0|3.73|26.0|-7.6|3.48|4.03|2.42|133.27|1.0|7.0|-5.8|34.0|6.0|-6.68|0.0|0.0|3.39|-5.08|0.000753|0.0038799999999999|3.52|0.0|1.17e-05|-0.06925|-1858.942973|747.83|1287.26|366.09|366.09|618.01|0.6956600000000001|0.4106|-0.13734|5.2331|-0.20659|0.01481488|4.0|8.3595|8.3595
7_a3|0|0|0.0|0.0|0|0|0.0|0.198126776|-0.008855374|0.03757716|-0.047419994|-0.327648836|0.054347129|10.3116226|0.030246987|1|-0.006696449|-0.084462575|0.020589494|0.036673175|-0.592753801|2|0.881253042|-0.224253635|0.0507482109999999|0.8632654590000001|1|-51.18177092|-47.72824381|0.217705402|107.7330046|-0.036877402|-23.61864737|2.377557323|0.7992146109999999|55.15105143|-18.2490344|387.1238241|1952.029549|-9.030659289|0.2007853889999999|5.198046584|8.644978051|0.663120542|5055.700186|99.36002106|-307.0424158|776.3461295|7.422807617|1.0|1.0|1.0|3.02|21.0|-7.48|4.96|4.66|2.11|95.5|1.0|2.0|-5.44|23.0|3.0|-5.68|0.0|0.0|3.63|-4.87|0.00124|0.00455|3.79|0.0|1.11e-05|-0.0640299999999999|-1731.703107|522.73|883.88|360.06|210.68|362.61|0.69224|0.1262|-0.14816|3.1299|-0.21219|0.03103579|1023.0|5.9901|5.9901
LY580276_a4|0|0|0.0|0.0|1|1|2.067497166|-0.156842923|-0.001543874|0.044357639|0.0295482979999999|-0.063298854|-0.172607392|10.94681614|0.011772853|1|0.009622161|0.064209689|-0.019747846|-0.042912895|-0.191806286|1|0.5162208110000001|0.035666446|0.019144144|0.847526918|0|-27.6229776|-34.22831819|0.131473004|63.36073061|-0.028035586|-16.49563923|2.027582675|0.8478469959999999|38.23432817|-13.51117823|418.5688558|1511.5340210000002|-6.511436537000001|0.152153004|5.456603642999999|9.693623538|0.7764939829999999|4098.640927|73.32703409|-247.4345884|605.5630025|4.0060099860000005|1.0|1.0|1.0|3.01|17.0|-6.56|4.49|4.43|3.13|84.74|1.0|2.0|-3.67|22.0|3.0|-5.71|0.0|1.0|3.69|-4.21|0.0624|0.0181|3.35|0.0|8.08e-05|-0.0225|-959.4723321|519.23|865.23|276.03|234.01|402.99|0.68002|0.1842|-0.18746|2.5355|-0.2099599999999999|0.023546627|175.0|6757.0|6757.0
4i_a46|0|0|0.0|0.19654443|1|1|2.184105962|-0.167244168|-0.002360192|0.049498645|-0.088884176|-0.127450387|-0.160741899|10.94638684|-0.125773054|1|0.011931187|-0.133434195|-0.060809732|-0.091288438|-0.22302552|1|0.7204791309999999|-0.0656636|-0.17856753|0.786754478|0|-33.08099617|-42.48203383|0.0592195629999999|33.45060163|-0.025069479|-23.99628633|4.997521397|0.763831778|49.04951810000001|-14.16067794|531.4066842|2253.484644|-7.998762108999999|0.2361682219999999|6.218233741000001|10.47951666|0.685288314|4893.587424|133.40134070000002|-407.9368676|945.4890404|6.567484272000001|1.0|1.0|1.0|3.88|17.0|-7.3|4.79|5.07|3.06|105.43|1.0|3.0|-4.94|26.0|3.0|-5.31|0.0|1.0|4.16|-5.04|0.00403|0.00317|4.38|0.0|1.75e-05|-0.01646|-1092.70435|611.74|1058.5|280.31|229.66|546.24|0.69035|0.1421|-0.18438|2.8538|-0.20084|0.02614355|612.0|6.2132|6.2132
18_a47|1|1|2.969619451|0.0|0|0|0.0|-0.141396999|-0.004337918|0.037919622|-0.026357805|-0.2342475789999999|0.018164141|10.93838451|-0.016728205|1|0.0015586929999999|-0.056674151|-0.02470455|-0.053119347|-0.322800033|3|0.646771311|-0.059779939|-0.027351545|0.851462739|1|-49.44908758|-52.88049505|0.222175975|139.1786571|-0.0303894239999999|-33.12615721|5.784962137000001|0.7327484470000001|63.72933669|-19.03697822|487.2556678|2184.962887|-11.9254166|0.267251553|7.018342267|12.35791568|0.7608026529999999|6261.441874|167.41554630000002|-596.2708299|1299.011844|10.84884165|1.0|1.0|1.0|3.47|27.0|-10.36|5.53|6.0|2.63|119.78|0.0|4.0|-5.5|31.0|5.0|-5.87|1.0|0.0|4.16|-5.37|0.00129|0.00176|4.13|0.0|1.78e-08|-0.04964|-1354.180815|652.12|1130.76|293.65|290.58|487.81|0.63359|0.0516|-0.17349|3.4464|-0.22313|0.04031146|3.0|8.6|8.6
18_a20|1|0|3.463603867|0.0|0|0|0.0|0.1160337319999999|-0.008841844|0.0396875|0.163548857|-0.5039851160000001|-0.011236836|10.93301779|-0.054458882|1|-0.004071701|0.268927191|0.001996439|0.003282792|-0.597167441|2|0.809917509|-0.107446431|-0.090732503|0.8162774979999999|1|-61.73239771|-63.36348363|0.23863824|158.7879106|-0.035934845|-42.1615378|4.787695004|0.8109110409999999|72.31812218|-23.91074854|506.6038164|1822.210286|-15.91001426|0.1890889589999999|8.011174137000001|15.51556677|0.936740671|6206.896662|125.81822920000002|-843.230756|1562.772745|8.954638548|1.0|1.0|1.0|3.48|27.0|-10.0|5.54|4.69|2.06|125.07|0.0|5.0|-5.59|32.0|4.0|-6.13|0.0|0.0|3.78|-5.16|0.00107|0.0029|3.85|0.0|4.17e-08|-0.05604|-1352.32685|703.24|1204.88|350.69|207.41|531.11|0.6953699999999999|0.2011|-0.14685|5.3978|-0.20289|0.03787435|34.0|7.4685|7.4685
14c_a23|0|1|0.0|0.0|2|0|3.349976042|0.06596946|-0.005822256|0.043538647|0.04174584|-0.296935034|-0.047853455|10.31321813|-0.047410593|2|0.009263715|0.077009731|-0.071484865|-0.13187015|-0.4589840189999999|2|0.722187957|0.1114214519999999|-0.077808321|0.857184548|1|-37.73933093|-53.17009158|0.077064961|51.21382308|-0.034046252|-35.33439343|8.321492112|0.7834075309999999|64.05912299|-22.62557089|613.3401089|2379.221378|-15.0359121|0.2165924689999999|7.832948614|14.49533577|0.8505592829999999|6755.962581999999|143.9373772|-706.6878684999999|1357.40568|10.88903141|0.0|0.0|1.0|3.4|26.0|-7.99|4.0|4.67|3.51|125.29|1.0|5.0|-6.13|31.0|4.0|-6.03|0.0|0.0|4.0|-5.55|0.000334|0.00126|4.21|0.0|4.55e-06|-0.0795299999999999|-2089.501598|693.64|1177.63|334.81|334.81|549.86|0.56781|356.0|-0.15143|7.2704|-0.23096|0.02236136|2.0|8.6253|8.6253
4a_a49|0|0|0.0|0.0|1|1|2.085628989|-0.076526919|-0.006602016|0.036555556|-0.080255074|-0.3631108529999999|-0.053787795|10.92777282|0.018857363|1|0.000660956|-0.130491035|-0.037142108|-0.060391347|-0.403194204|2|0.7541604690000001|0.0063958109999999|0.032396301|0.856023531|1|-57.79201133|-53.88810275|0.242956384|149.0098632|-0.0292876779999999|-33.05061877|6.448709504|0.650301539|68.37721704|-17.96270092|464.3095353|1647.61849|-11.01687292|0.349698461|7.934892916|15.01791558|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|1408.727632|14.48911428|0.0|1.0|1.0|3.35|21.0|-7.36|3.4|2.83|1.25|114.08|1.0|6.0|-3.28|30.0|5.0|-7.52|0.0|0.0|2.42|-3.52|211.0|122.0|1.71|0.0|1.74e-05|-0.06461|-1313.158118|660.19|1128.22|327.34|262.35|504.63|0.68042|0.0789|-0.1585099999999999|3.9716|-0.2231199999999999|0.04133192|32.0|7.4949|7.4949
47p_a18|0|0|0.0|0.0|0|1|0.0|-0.001819106|-0.005394244|0.037575758|0.025217016|-0.3775970529999999|-0.015960677|10.94701988|-0.049428094|0|0.003537135|0.037961877|-0.1736074389999999|-0.261349889|-0.441700685|0|0.72025564|0.030970815|-0.082977829|0.7611910209999999|0|-51.14496913|-61.12351185|0.1670454519999999|123.6411353|-0.030813794|-45.24146169|4.377217987|0.818459442|69.19354871|-22.80728054|616.5234972999999|1367.4309119999998|-16.88114242|0.181540558|9.923659881|19.41290064|0.956223901|6726.61969|134.3699001|-1131.036542|1867.029344|8.070036862|1.0|1.0|1.0|4.29|18.0|-9.03|3.65|3.34|3.13|144.53|1.0|9.0|-5.67|35.0|3.0|-6.07|0.0|1.0|2.9|-5.27|0.000998|0.0025|4.35|0.0|4.38e-07|-0.05628|-1493.731375|795.43|1391.71|387.01|387.01|732.84|0.6937800000000001|595.0|-0.13118|3.6452|-0.18746|0.02843634|64.0|7.1938|7.1938
16b_a23|0|1|0.0|0.0|2|1|3.418247774|0.031073244|-0.005139233|0.037664609|0.054655144|-0.3237716519999999|-0.068280331|10.31321583|-0.05237763|2|0.011266252|0.099244509|-0.123524943|-0.224300431|-0.401493392|2|0.75524548|0.14319927|-0.09063701|0.830577373|1|-37.52431601|-58.69232154|0.071420236|52.92522904|-0.031407956|-43.49333918|10.22222569|0.738977|72.31582904|-23.2745413|688.1144512|2256.698672|-17.24735864|0.261023|9.472884487|18.46592377|0.949345397|7575.784511|193.4284005|-1000.346801|1826.746158|13.6235075|1.0|1.0|0.0|4.19|26.0|-7.33|3.02|4.1|3.14|146.03|1.0|6.0|-6.19|36.0|4.0|-6.3|0.0|0.0|2.9|-5.67|0.000314|0.00106|4.21|0.0|2.26e-05|-0.07352|-1877.615701|772.84|1340.35|772.92|772.92|607.92|0.95419|0.3456|-0.13741|9.2317|-0.21093|0.03978022|96.0|7.0191|7.0191
1o_a5|1|0|2.923171926|0.0|0|0|0.0|-0.266637757|-0.002633927|0.025987654|-0.033273504|-0.1079910069999999|-0.102739602|10.94518594|-0.008511304|1|0.0051989459999999|-0.05876042|0.038275248|0.06759341|-0.231165601|2|0.670787375|-0.003561205|-0.016408975|0.85693939|0|-42.63505279|-39.1638643|0.11569628|62.16682117|-0.028770932|-21.04383087|3.827177229|0.699913551|50.11479279|-15.45942012|475.1609233|833.537568|-8.306775343|0.300086449|7.522366517000001|14.20898333|0.8888980340000001|4572.818263|161.2447749|-315.657463|839.3293197999999|10.95092849|1.0|1.0|1.0|2.81|23.0|-8.11|4.48|4.07|1.23|95.2|1.0|3.0|-4.08|25.0|4.0|-6.3|0.0|0.0|2.95|-4.08|0.0269|27.0|2.78|0.0|2.54e-06|-0.07037|-1043.536121|561.04|938.37|297.38|275.45|443.88|0.5492100000000001|0.0071|-0.1693599999999999|4.7435|-0.23973|0.04126499|35.0|7.4559|7.4559
14a_a22|0|0|0.0|0.0|1|0|1.646649187|-0.136588366|-0.0050042229999999|0.038167849|0.021482585|-0.280236463|-0.057308195|10.9464374|-0.015194063|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|-0.09744639|-0.027029438|0.794858486|1|-42.39063895|-55.51601021|0.135922381|92.61079081|-0.031338217|-37.82586486|9.873779458|0.7007904070000001|70.33046351|-21.35231162|588.739773|2169.870866|-14.54840956|0.299209593|8.052850876|14.55117701|0.8069597009999999|6348.976909|203.8666248|-756.5172972|1584.38271|14.81445329|1.0|1.0|1.0|3.42|27.0|-9.21|3.87|4.31|1.73|124.05|1.0|6.0|-4.65|32.0|5.0|-6.61|0.0|0.0|3.19|-4.68|0.00945|0.00881|3.18|0.0|2.56e-07|-0.06145|-1368.321586|695.62|1191.81|347.23|244.77|534.87|0.63156|0.0578|-0.15029|4.9775|-0.21174|0.03539365|38.0|7.4202|7.4202
13b_a6|1|0|3.423777636|0.0|0|1|0.0|-0.0411179|-0.011206134|0.042739018|0.060593678|-0.6051312529999999|-0.104663349|10.95129557|-0.064811009|1|-0.00194781|0.100281317|-0.10896749|-0.180339002|-0.490758329|1|0.850080948|-0.029988734|-0.11338525|0.8370824240000001|0|-61.06841733|-74.04643339|0.2242827939999999|147.0772097|-0.0406496879999999|-48.5571926|13.77653618|0.757233678|87.39962829999999|-26.65671602|508.6895893|2587.000662|-17.48058934|0.2427663219999999|9.087172635|15.37022155|0.69141956|6000.952027|159.1980937|-874.0294667999999|1760.1380379999998|13.35319491|1.0|1.0|1.0|3.56|23.0|-9.01|4.98|4.32|1.29|116.79|1.0|5.0|-5.51|31.0|5.0|-6.1|0.0|0.0|3.45|-4.99|0.0012699999999999|0.00417|3.8|0.0|4e-07|-0.0525799999999999|-1350.061187|694.33|1167.21|341.35|255.67|574.07|0.7006600000000001|0.2461|-0.14898|10.8032|-0.20156|0.02920955|174.0|6.7595|6.7595
IN1166_a11|1|0|3.433539068|0.0|0|0|0.0|-0.089778965|-0.006882528|0.044021739|0.018376555|-0.378539035|0.0266218529999999|10.95053349|-0.037793156|1|-0.001446486|0.032420935|-0.126749697|-0.223618825|-0.462344944|2|0.841211811|0.102257199|-0.067328767|0.827254552|1|-51.07061499|-61.90325275|0.136726441|94.40543077|-0.031642539|-42.74230509|9.546719887|0.694302821|76.76995134|-21.84820685|596.0640225999999|2953.475057|-15.08551944|0.305697179|6.777827685|12.63334911|0.8639230290000001|6310.825439|211.0745642|-769.3614916|1604.859603|14.86669859|1.0|1.0|1.0|3.51|27.0|-10.18|5.01|4.53|0.92|123.82|0.0|5.0|-5.11|32.0|5.0|-6.52|0.0|0.0|3.31|-4.78|0.00323|0.00688|3.27|0.0|2.75e-08|-0.07275|-1347.256659|704.48|1198.36|377.7|248.68|554.63|0.6998300000000001|0.1239|-0.13823|3365.0|-0.21098|0.04189898|12.0|7.9318|7.9318
11d_a5|1|0|2.9590700880000003|0.0|0|0|0.0|-0.245058546|-0.003373937|0.0228184279999999|-0.125546291|-0.185566552|-0.138265707|10.94877952|0.01948342|1|0.008809179|-0.202307745|-0.12451554|-0.200646773|-0.22897714|2|0.786587307|-0.018747485|0.036918829|0.831190148|0|-40.04753555|-53.84338206|0.12909714|82.02685783|-0.029333375|-34.21147402|5.179111638|0.712305422|65.35645739|-18.63809379|553.3617954|900.3825317|-11.84243331|0.287694578|8.920296087|17.62784804|0.976150552|5283.02167|182.7978704|-615.8065323|1360.625438|11.51307533|1.0|1.0|1.0|3.13|23.0|-8.64|4.41|4.14|1.42|114.29|1.0|7.0|-4.14|29.0|5.0|-6.47|0.0|1.0|3.28|-4.29|0.0278|0.0198|3.07|0.0|8.909999999999999e-07|-0.03767|-1239.093739|682.09|1154.67|301.89|280.66|594.45|0.6533399999999999|0.2068|-0.16762|2.8731|-0.20529|0.03371838|15.0|7.8239|7.8239
3o_a32|1|1|3.644417045|0.0|0|1|0.0|-0.022603806|-0.006253394|0.035643275|-0.064818511|-0.306416317|-0.117781901|10.3110027|-0.090297882|3|0.000243592|-0.117744493|-0.061774721|-0.11221537|-0.483580522|0|0.90022001|-0.074509084|-0.154436834|0.872498916|1|-42.51640563|-55.03672286|0.162219176|93.52833522|-0.031819276|-31.73171751|4.161738248|0.7850948190000001|62.56936516|-18.34557429|483.0270239|2469.87467|-10.57723917|0.214905181|6.392329273|11.73098001|0.835165165|5488.777096|123.9047338|-475.9757626|1051.530112|7.532642302|1.0|1.0|1.0|3.47|19.0|-7.27|6.39|4.2|1.58|112.07|1.0|3.0|-5.72|26.0|4.0|-6.17|0.0|0.0|3.74|-4.73|0.00072|0.00714|3.46|0.0|2.04e-05|-0.05413|-1805.473626|620.56|1049.14|350.9|350.9|464.85|0.70216|0.2851|-0.14652|3.2729|-0.20065|0.03088166|0.24|6.6198|6.6198
32_a47|0|1|0.0|0.0|1|1|1.998170616|-0.1746026239999999|-0.003573735|0.035568182|-0.013510009|-0.2037028839999999|-0.026022099|10.95005715|-0.044598914|1|0.002350172|-0.0274939029999999|-0.077485193|-0.157688306|-0.2749014|2|0.6636125860000001|-0.0094137619999999|-0.078006445|0.858292442|1|-41.57905445|-52.38450683|0.148372218|106.9180086|-0.026060474|-37.74862456|10.01980854|0.64116122|68.76811937|-18.77935151|613.6886524|2255.632049|-13.53252578|0.35883878|8.656942728999999|15.53902041|0.794977846|6235.398576|258.5816152|-717.2238666000001|1552.348456|16.38361254|1.0|1.0|1.0|3.35|21.0|-8.82|4.18|5.07|3.11|125.17|1.0|5.0|-4.81|31.0|5.0|-6.34|0.0|0.0|3.94|-5.05|0.00674|0.0038799999999999|3.7|0.0|6.55e-07|-0.05682|-1778.0970140000002|692.49|1184.76|336.65|252.79|548.86|0.68986|0.2839|-0.1509599999999999|4.8234|-0.20778|0.03062031|0.1|7.0|7.0
5b_a49|0|0|0.0|0.0|1|2|2.119588967|0.1108916119999999|-0.007610481|0.034466231|-0.072128552|-0.418576471|-0.0695402359999999|10.9297646|0.059834711|1|0.006696215|-0.12209302|-0.13632743|-0.230763367|-0.515894968|2|0.6981815290000001|-0.006962617|0.099724518|0.839963111|1|-41.03213895|-44.96093486|0.203066756|119.3565117|-0.026008|-26.42668087|7.020013952999999|0.608694741|59.85065205|-15.28671785|468.4133145|1956.050085|-8.985071494|0.3913052589999999|6.270195553|11.94760614|0.905459892|6225.302624|229.9974239|-449.2535747|1255.69656|14.88971719|0.0|1.0|1.0|3.34|21.0|-7.24|2.98|2.87|2.07|122.26|1.0|3.0|-3.3|30.0|4.0|-7.24|0.0|1.0|2.58|-3.93|0.1969999999999999|0.0468|2.08|0.0|2.3e-05|-0.04453|-1292.100239|633.92|1093.32|316.21|240.03|451.32|0.65269|0.0747|-0.1624799999999999|4.3767|-0.20701|0.03937634|28.0|7.5528|7.5528
14q_a23|0|1|0.0|0.0|2|0|3.292130907|0.141057047|-0.0101981219999999|0.044138322|0.064903564|-0.5608967029999999|-0.058543701|10.31321757|-0.056324491|2|0.002496501|0.121109106|-0.017918675|-0.033435987|-0.573130981|2|0.77007911|0.067394607|-0.089657283|0.871119857|1|-61.51997721|-66.16349731|0.226805402|155.7136729|-0.039682061|-45.42467289|10.17264683|0.777340899|79.42966327|-27.24379301|530.8381985000001|2213.1193780000003|-18.70427707|0.222659101|8.732265278|16.53853737|0.893957277|6982.066379000001|152.86702240000002|-953.9181308|1787.418422|13.26616596|0.0|1.0|0.0|3.52|26.0|-6.96|2.57|3.12|2.28|128.38|1.0|6.0|-5.21|33.0|5.0|-7.33|1.0|0.0|2.62|-4.39|0.00278|0.0183|2.46|0.0|5.03e-05|-0.08159|-1798.6108739999995|714.22|1222.17|340.33|340.33|554.59|0.5949|0.4943|-0.14854|8375.0|-0.23013|0.03458552|16.0|7.8069|7.8069
13_a12|0|0|0.0|0.0|0|0|0.0|0.202052156|-0.0069874069999999|0.037948718|-0.21832579|-0.272508888|-0.083760082|10.96083169|0.021322992|0|0.002279068|-0.362308767|-0.169387652|-0.281096572|-0.595629719|2|0.845823047|-0.226526433|0.039235452|0.7300173240000001|0|-28.51381164|-45.33566159|0.09993609|48.98899535|-0.034993718|-22.2236882|1.96760628|0.8829921740000001|48.99243638|-17.15403411|441.2142447|664.9830294|-8.408963103|0.117007826|6.06407675|11.36787272|0.874625469|3647.657976|57.35761558|-311.13163480000003|718.8050825|3.656774794|1.0|0.0|1.0|2.7|18.0|-7.14|3.63|3.9|2.42|84.74|1.0|3.0|-4.26|21.0|3.0|-5.49|0.0|1.0|3.22|-4.2|0.0152|0.0174|3.51|0.0|2.01e-05|-0.04445|-876.3370809|532.86|867.79|315.25|273.31|437.91|0.64974|0.0155|-0.16458|1.3023|-0.20903|0.0290811829999999|93.0|7.0315|7.0315
18_a31|1|0|3.281949877|0.0|0|0|0.0|0.0690370959999999|-0.013634202|0.0427124179999999|-0.051184519|-0.640807491|-0.001973566|10.31169929|-0.096301845|2|-0.007811355|-0.084218532|-0.065041042|-0.107017926|-0.604728055|0|0.868704545|0.022160691|-0.1647054359999999|0.904870098|0|-69.19879619|-75.99442464|0.27411287|160.8952371|-0.040279446|-44.60622732|4.984491996|0.7774768320000001|85.81723707|-23.64270989|426.0718665|1935.374782|-13.87749294|0.222523168|7.076684189|12.84812443|0.8155571290000001|4856.251645|130.6137795|-624.4871824|1368.42913|9.822812434|1.0|1.0|1.0|3.41|16.0|-6.54|4.9|3.48|0.75|99.32|1.0|7.0|-4.62|25.0|4.0|-6.72|0.0|0.0|2.89|-3.62|0.00862|86.0|2.47|0.0|0.000104|-0.03702|-1465.4803960000002|630.26|1041.21|317.05|247.51|541.33|0.70058|0.2457|-0.16212|3.0607|-0.19914|0.04825999|0.13|6.8861|6.8861
4f_a46|0|0|0.0|0.2096617139999999|1|1|2.190536659|-0.2265364489999999|-0.001035775|0.045958333|-0.099507167|-0.053860324|-0.056114865|10.96352592|-0.115631645|1|0.011806162|-0.154986658|-0.079238184|-0.123416853|-0.150189733|2|0.6901151990000001|-0.2076648489999999|-0.1697014539999999|0.7796270059999999|0|-30.29079362|-36.60887321|0.065026794|35.27635517|-0.022035297|-19.85993046|2.570614463|0.759842275|42.21890747|-11.95391778|507.213176|1563.375755|-6.484875252999999|0.240157725|5.654067072999999|9.828175385|0.7382488140000001|4661.569032|130.2830519|-317.7588874|770.8731021000001|5.6100342670000005|1.0|1.0|1.0|3.88|17.0|-7.21|4.56|4.71|2.58|101.54|1.0|3.0|-4.38|25.0|3.0|-5.65|0.0|1.0|3.76|-4.58|0.0139|0.00872|3.77|0.0|2.04e-05|-0.02947|-1033.528421|591.51|1020.33|272.61|272.61|493.53|0.69208|0.1719|-0.19079|3.2783|-0.2202599999999999|0.02238723|183.0|6.7375|6.7375
4g_a46|0|0|0.0|0.171759574|1|1|2.156712018|-0.153373738|-0.001702489|0.046415344|-0.093447672|-0.088529411|-0.055084605|10.96333695|-0.138341481|1|0.010608122|-0.144064904|-0.078780402|-0.121452903|-0.2455749539999999|2|0.662386484|-0.200628401|-0.193115055|0.7796270059999999|0|-32.64186634|-40.24987057|0.053170267|30.50581108|-0.024339048|-23.0928866|2.638545451|0.826861093|44.72726697|-13.96424081|543.2323468999999|2285.43285|-8.0118178|0.1731389069999999|5.8466355000000005|10.60062169|0.8131148579999999|5176.321714|99.33639766|-392.5790722|827.5244845|4.477396402|1.0|1.0|1.0|3.9|17.0|-7.8|5.19|5.37|3.06|106.55|1.0|3.0|-5.38|26.0|3.0|-5.18|0.0|1.0|4.39|-5.38|0.00155|0.00153|4.73|0.0|5.75e-06|-0.03985|-1493.132001|615.33|1064.92|280.74|280.74|530.39|0.6983199999999999|0.1294|-0.18602|3.5526|-0.22587|0.02266493|2745.0|5.5615|5.5615
47f_a18|0|0|0.0|0.0|0|1|0.0|-0.005500039|-0.005817448|0.031179487|-0.048472184|-0.477030713|0.033759227|10.94702253|-0.008224928|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.765824398|-0.009917608|-0.014370598|0.780474694|0|-54.18475173|-72.03501774|0.161843119|137.3980967|-0.0289997239999999|-61.15474298|9.979328976|0.726550657|86.11217859|-24.61956302|711.5604361000001|2343.062749|-20.90098811|0.273449343|10.55465562|20.44855806|0.937396993|7870.103594|232.14715330000004|-1651.17806|2676.957843|14.07716085|1.0|1.0|1.0|4.87|18.0|-9.22|3.22|3.6|2.79|164.47|1.0|13.0|-6.11|40.0|4.0|-6.4|0.0|0.0|2.83|-5.52|0.000421|0.00163|4.52|1.0|3.27e-07|-0.04439|-1743.346389|908.66|1602.99|400.42|400.42|874.24|0.6984600000000001|0.5741|-0.12802|3.8532|-0.1724099999999999|0.02902413|9.0|8.0458|8.0458
