molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|MATS7i|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|RNCS|RPSA|FNSA4|WNSA5|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|IC50|pIC50|pIC50
12a_a30|0.0|0|0|0|0|7.412764017000001|2|2|0.604984824|0.0|-0.006711725|5.351858133|-0.02919335|2|-0.096804291|0.0|0.005050384|0.009586623|-0.094932667|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|1|0.8421237309999999|0.7885597609999999|-0.031179517|-0.171895425|0.842671963|0.7961424690000001|0|-0.097138462|0.016292604|-47.73588073|85.47365107|0.163785284|-0.037665934|-37.34272719|0.0|0.805190202|-29.59731695|69.45678454|-23.35372432|57.83766054|0.469799116|2722.217443|518.4718832|2256.680391|-14.47983299|0.194809798|120.786445|29.00398472|0.014884556|-378.4495438|620.9195447000001|0.0|1.0|4.65|0.0|0.14|17.0|2.62|81.65|2.82|0.0|5.0|-5.28|29.0|-5.98|398.48|0.0|0.0|0.0|2.63|5.23e-06|0.00208|1.4e-05|0.0|9.21e-05|-0.05184|5045.0|3.82|245.76|507.17|0.35338|-1575.538241|0.1511|-0.1481|11.0|7.9469|7.9469
41_a18|0.0|0|0|0|0|7.03438793|2|2|1.251176562|0.0|-0.007587553|4.844187086|-0.059936864|1|-0.089781154|0.0|-0.0034878|0.022493846|0.0212700929999999|-0.002136837|-0.137860739|-0.005930813|-0.0091068809999999|-0.5421253970000001|0|0.759941674|0.733589101|-0.032217299|0.037097204|0.774395455|0.745631286|0|-0.089139464|0.009550224|-69.94639412|347.42621339999994|0.2650611539999999|-0.037381065|-41.89408289|93.99687836|0.903239484|-47.95199341|65.83786886|-25.62671923|76.49358329|0.487248278|2899.29167|503.8398786|1491.296991|-17.56848637|0.0967605159999999|66.33450764|28.37200951|0.006896617|-552.8844577000001|897.5188662|1.0|3.0|4.07|0.0|0.25|18.0|2.7|99.28|2.94|0.0|6.0|-5.56|34.0|-6.38|452.55|0.0|0.0|1.0|2.53|2.76e-06|0.00125|9.49e-06|0.0|1.89e-06|-0.04956|3.2123|7.34|385.97|576.83|0.69308|-1453.980175|482.0|-0.1319|369.0|6433.0|6433.0
19i_a38|0.0|1|0|0|0|7.412764017000001|2|2|1.297043925|0.0|-0.008447598|5.351858133|-0.115864198|2|0.08414367|0.0|-0.006877664|-0.074033381|-0.053762162|-0.004358975|0.215263198|-0.098027247|-0.250781298|-0.430016467|1|0.653741315|0.836170906|-0.040954326|-0.087904124|0.892249657|0.632625562|0|-0.113250303|0.022576308|-51.15830416|137.7658863|0.252841593|-0.040770109|-42.53502816|10.71501217|0.7419238420000001|-31.35232957|82.98550237|-24.98593175|64.99417804|0.444551315|2896.470706|457.89548719999993|2335.0953870000003|-15.31261014|0.258076158|158.161786|33.67721904|0.022159015|-296.5257022|593.6088758|1.0|3.0|4.8|2.88|0.14|17.0|3.11|81.23|2.78|0.0|5.0|-4.25|31.0|-6.81|419.43|0.0|0.0|1.0|3.04|5.68e-05|0.0238|4.67e-05|0.0|3.19e-05|-0.0564799999999999|5.7041|3.66|217.36|457.26|0.4342|-1431.181148|0.1886|-0.14872|13.0|7.9031|7.9031
12j_a36|0.0|1|0|0|0|7.412764017000001|2|2|0.6293514410000001|0.0|-0.007086381|5.351858133|-0.0446165029999999|2|0.091496219|0.0|0.00285431|0.039869055|-0.051080247|0.003710345|0.161289379|-0.07550872|-0.133106642|-0.436310965|1|0.906423012|0.820041835|-0.1241793309999999|-0.089459459|0.87043328|0.855081905|0|-0.105480639|0.018160631|-46.2113679|26.39145693|0.147413708|-0.037113558|-46.00836307|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|58.20533756|0.457280037|2881.20453|563.0803357000001|2536.987511|-16.18812775|0.224187058|148.06163930000002|31.59421634|0.016546717|-364.314663|725.9470896|0.0|2.0|4.86|0.0|0.17|17.0|2.61|94.5|2.51|0.0|6.0|-4.85|31.0|-6.64|427.52|0.0|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|3.09e-05|0.0|3.83e-05|-0.05098|5.2072|3.37|238.1|536.01|0.37116|-1670.184251|98.0|-0.15495|0.01|8.0|8.0
12_a1|0.0|1|0|0|0|7.423568444|1|1|1.430936075|0.0|-0.011221829|5.351858133|-0.02164054|1|0.076867966|0.0|-0.0038943009999999|-0.0811332759999999|-0.051772288|-0.001416381|0.127560614|-0.104622651|-0.173618873|-0.487073772|1|0.8016064479999999|0.749817035|-0.045776997|-0.093957115|0.817998205|0.7534284040000001|0|-0.104724018|0.033770552|-55.99493147|133.6600817|0.234878615|-0.039894864|-35.28166588|477.1158679|0.724666653|-32.50125347|74.99749378|-23.15625812|75.59644237|0.46449367|2592.245875|444.1009824|1825.150911|-13.44063462|0.275333347|159.81230209999998|31.95435864|0.024485753|-260.8074567|473.040639|1.0|1.0|3.29|2.72|0.05|23.0|4.41|83.82|1.67|0.0|3.0|-4.98|28.0|-6.02|366.37|0.0|0.0|1.0|3.44|1.04e-05|0.00379|1.77e-05|0.0|2.3e-06|-0.07042|3734.0|3.67|332.04|482.51|0.69114|-1215.922313|0.2821|-0.12874|2.95|5.5302|5.5302
3_a27|0.0|0|0|0|2|6.605297921|0|0|1.402697639|3.127072625|-0.00648099|4.59511985|-0.096132106|2|-0.172132163|1.177265999|0.009082086|0.042659548|0.024154412|0.00955169|-0.296039263|-0.1984716939999999|-0.341338963|-0.479874452|2|0.640545265|0.810053853|0.136381755|0.038685745|0.8759548629999999|0.610158103|1|-0.086153958|0.019234305|-31.82136336|10.71226495|0.137884078|-0.032307734|-23.10213938|57.97805043|0.733853752|-16.47810502|54.32114618|-16.72996312|41.78149261|0.44566003|2294.213272|446.4308003|1043.697725|-8.663302268999999|0.266146248|137.8189165|22.79740761|0.018747239|-242.1936891|401.7540197|0.0|0.0|3.03|3.11|0.05|21.0|2.94|65.6|2.18|0.0|3.0|-3.7|25.0|-6.41|329.36|0.0|1.0|1.0|2.74|0.0002|0.0658|0.000103|0.0|0.000423|-0.05512|5.5045|4.92|225.24|425.72|0.34864|-1081.744053|0.2208|-0.16457|4.0|8.3979|8.3979
14e_a23|0.0|0|1|1|2|7.423568444|0|0|1.197957573|3.052208981|-0.008865361|5.351858133|-0.272389934|2|0.023369734|0.650989437|0.001027627|0.021081733|-0.009871698|0.001951778|0.072830644|-0.07256543|-0.226146643|-0.5232404310000001|2|0.560094237|0.791790895|0.133270225|-0.014216155|0.8510270329999999|0.5415996160000001|1|-0.089453046|0.018022127|-51.07141556|48.244071000000005|0.074607942|-0.03935934|-43.33511299|0.5612316039999999|0.796525872|-35.54678231|74.75779594|-27.39493099|63.61519626|0.49543439|3255.313968|644.0923882999999|2428.874279|-19.06744972|0.203474128|141.6222839|34.39302091|0.017954325|-412.7765217|658.8108151|0.0|1.0|3.54|3.62|0.09|26.0|6.19|105.02|3.82|0.0|6.0|-6.38|34.0|-6.06|479.48|1.0|0.0|0.0|4.5|4.1200000000000004e-07|0.000198|1.61e-06|0.0|2.85e-06|-0.08122|3.7033|4.2|334.8|571.39|0.63922|-1966.720803|0.3178|-153.0|3.0|8.5214|8.5214
12r_a30|0.0|0|0|0|0|7.412764017000001|2|2|0.604984545|0.0|-0.007553813|5.351858133|-0.093024002|2|-0.093079817|0.0|-0.002544958|-0.0682882559999999|-0.0646674999999999|-0.001131023|-0.247439715|-0.0546637159999999|-0.145315868|-0.44083509|1|0.609043558|0.83236194|-0.007140234|-0.105767484|0.889479916|0.591758164|0|-0.109990462|0.019137908|-58.32042638|90.4724548|0.27927255|-0.040404659|-45.9515743|0.0|0.790065337|-37.69583567|82.06195604|-26.11584816|70.6903535|0.464481911|2976.944611|465.8474777|2433.580273|-16.88017015|0.209934663|135.6928105|33.05530181|0.016970201|-374.9717191|616.2856203|0.0|1.0|4.66|0.0|0.14|17.0|3.74|81.65|3.58|0.0|5.0|-5.49|31.0|-6.06|434.46|0.0|0.0|0.0|3.21|3.24e-06|0.00141|6.71e-06|0.0|3e-05|-0.05244|5067.0|4.32|244.69|516.03|0.32409|-1774.009422|0.1522|-0.14894|29.0|7.5317|7.5317
12bf_a36|0.0|1|0|0|0|7.412764017000001|2|2|1.297043948|0.0|-0.00832865|5.351858133|-0.119979424|2|0.140577067|0.0|-0.006877664|-0.096665166|-0.0206090089999999|-0.004358975|0.359635716|-0.098027247|-0.250781298|-0.433281391|1|0.653741315|0.836170906|-0.0480253509999999|-0.033696875|0.892249657|0.632625562|0|-0.110255801|0.0217611939999999|-58.26326838|87.14111344|0.320859336|-0.037486972|-45.73631152|0.0|0.7054709690000001|-37.52534442|86.28460578|-24.14405495|72.27889645|0.474826911|2902.591295|437.4108773|2522.341812|-15.55034592|0.294529031|189.6959033|34.22402339|0.02371294|-264.6734075|593.6088758|0.0|2.0|4.72|0.0|0.14|17.0|3.0|69.2|2.78|0.0|5.0|-3.99|31.0|-6.8|417.41|0.0|1.0|0.0|2.44|0.000102|0.0424|4.81e-05|0.0|3.17e-05|-0.0571299999999999|5.2319|3.66|236.98|517.66|0.40663|-1431.187555|0.4006|-0.15677|6.0|8.2218|8.2218
12_a47|0.0|1|1|1|0|6.605297921|0|0|1.304330736|0.0|-0.005522244|4.59511985|-0.078935336|2|0.001435849|1.555521837|-0.0047488359999999|-0.018573056|0.0295267039999999|-0.004332024|0.003417588|-0.006318684|-0.015039637|-0.326846977|2|0.6505449670000001|0.8288334490000001|0.055943216|0.050943962|0.90246604|0.618808977|1|-0.091853238|0.018014416|-44.18983348|63.89392714|0.2159289589999999|-0.034116917|-24.91541818|0.0|0.680723821|-23.01490672|61.09751253|-17.76874008|53.5720844|0.4792593739999999|2266.78114|408.3591283|702.3796319|-9.25429818|0.319276179|166.28511369999998|26.10271529|0.025457205|-188.2488142|335.1175012|1.0|2.0|2.73|1.67|0.0|21.0|4.98|66.49|2.6|0.0|3.0|-4.51|24.0|-5.94|339.75|0.0|1.0|1.0|3.37|3.11e-05|0.0106|2.77e-05|0.0|2.61e-06|-0.0623|4.2907|3.01|288.96|400.09|0.66387|-1487.974738|0.2241|-0.1633|6.0|8.2|8.2
36_a18|0.0|0|0|0|0|7.03438793|2|2|1.25117638|0.0|-0.006407141|4.844187086|-0.020339784|1|-0.05224259|0.0|-0.000451777|-0.0077246719999999|0.003321395|0.000825855|-0.079553246|-0.079721028|-0.12139648|-0.493920601|0|0.7343989059999999|0.741135729|-0.010091893|0.0059061|0.780206307|0.721836103|0|-0.079805761|0.009440278|-55.38202488|110.8288932|0.195706133|-0.031922305|-40.46339026|83.34177364|0.812056067|-39.43509046|65.59412783|-22.73046122|62.10402945|0.4751830729999999|2979.013751|572.70209|1547.485543|-16.1853561|0.187943933|133.8265619|27.99124609|0.0123136069999999|-444.4026478999999|975.4099618|1.0|3.0|4.19|0.0|0.28|18.0|2.96|85.29|3.13|0.0|7.0|-5.68|35.0|-6.18|466.57|0.0|0.0|1.0|2.8|2.09e-06|0.000975|5.19e-06|0.0|3.210000000000001e-07|-0.04991|3.1908|7.75|388.57|636.33|0.69372|-1493.266344|0.4674|-0.13133|32.0|7.4949|7.4949
12b_a50|0.0|0|1|1|2|7.927685046000001|1|1|1.397986833|4.058595679|-0.002929899|5.82008293|-0.0016330379999999|1|-0.08032584|2.112397566|0.01164808|-0.101728189|-0.115659308|0.011790103|-0.139522815|-0.168032508|-0.291865836|-0.246831987|1|0.699597776|0.804535572|0.009081884|-0.189976035|0.8718949979999999|0.660148928|1|-0.066155918|0.0214891|-22.92589265|8.07905572|0.074083915|-0.0237482779999999|-16.72031641|86.49656508|0.5731907470000001|-11.52561607|47.12729492|-11.93905701|33.72918462|0.430791247|2224.116359|465.4891075000001|1446.231761|-6.002164865|0.4268092529999999|214.5713436|20.82911679|0.027586169|-73.59089223|388.171611|1.0|0.0|3.31|2.45|0.11|20.0|3.42|48.53|2.02|0.0|2.0|-3.16|24.0|-6.44|313.36|0.0|1.0|1.0|2.59|0.000685|215.0|0.000144|0.0|0.00101|-0.02974|4.7089|2.47|263.3|401.64|0.6016199999999999|-1006.501585|0.0777|-0.16451|4.74|5.3242|5.3242
3q_a32|0.0|1|1|1|0|7.765993078999999|0|0|0.609420748|0.0|-0.008072705|5.733341277|-0.04718311|0|0.02785755|2.120544848|0.000773658|-0.022925245|-0.098400506|0.002487149|0.0492355779999999|-0.167040501|-0.295228244|-0.5448044360000001|0|0.751733573|0.853737093|0.010109949|-0.1585635|0.901790225|0.716172604|1|-0.097961799|0.018527744|-41.72706804|41.73511731|0.15006201|-0.027989085|-37.3203761|53.27315741|0.6349739010000001|-25.7550561|74.3682963|-17.27560785|53.16288420000001|0.46136998|2649.276311|524.6043311000001|3335.898591|-10.6629646|0.365026099|225.3038157|27.20679986|0.022526037|-166.61896299999998|618.9134881|0.0|1.0|3.57|3.34|0.3|19.0|4.72|131.25|1.33|0.0|7.0|-5.91|28.0|-6.35|411.54|0.0|0.0|1.0|3.86|1.24e-06|0.000508|2.4100000000000003e-05|0.0|2.01e-05|-0.04968|3.6236|5.15|342.16|549.78|0.70216|-1919.821707|0.2897|-0.15001|28.0|7.5528|7.5528
AKLKII_a46|0.0|1|0|0|0|6.605297921|0|0|1.4316666480000002|0.0|-0.003417504|4.59511985|-0.030657|3|-0.008897473|1.744747103|0.006821053|0.156485495|0.036226415|0.006731579|-0.015805561|-0.037291767|-0.066245471|-0.270506095|3|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.8264237520000001|0.687139108|1|-0.089369278|0.010384859|-34.061229|160.85204040000002|0.162358606|-0.033194303|-20.09682339|0.0|0.7721395329999999|-16.15213359|49.76981906|-15.74102977|38.98582025|0.47999819|2000.353437|397.2168972|792.7439217|-7.464534402999999|0.2278604669999999|108.05343229999998|20.38625028|0.015584114|-258.10190780000005|314.0966684|1.0|1.0|2.81|1.6|0.06|21.0|3.39|67.35|1.18|0.0|2.0|-3.24|22.0|-6.5|287.32|0.0|1.0|1.0|2.45|0.000578|166.0|0.000266|0.0|1.7800000000000002e-05||||||||||181.0|6.7423|6.7423
47c_a18|0.0|0|0|0|0|7.03438793|1|1|1.251176227|0.0|-0.007068829|4.844187086|-0.048726885|0|0.047739847|0.0|0.0007979619999999|-0.058748345|0.028947131|0.002674691|0.071793992|-0.212991596|-0.320309303|-0.455055055|0|0.784328127|0.758269842|-0.027873485|0.050944273|0.7912974190000001|0.7601847759999999|0|-0.094000037|0.015864085|-57.54296759|67.68084951|0.1871383589999999|-0.0321917939999999|-60.75445536|103.416376|0.7489981509999999|-46.26124419|88.76073429|-25.88035487|70.29678191|0.489290189|3228.879782|653.4941186000001|2027.892739|-20.80632033|0.251001849|201.7910841|34.55329606|0.016406766|-400.3604527|1167.054827|1.0|3.0|4.61|0.0|0.3|18.0|2.87|97.76|2.41|1.0|12.0|-5.73|38.0|-6.61|513.63|0.0|0.0|0.0|2.42|1.84e-06|0.000947|8.12e-06|1.0|3.42e-07|-0.0449|3.1096|7.72|398.71|790.07|0.6983199999999999|-1664.201034|0.5869|-0.12841|3.0|8.5229|8.5229
7g_a8|0.0|1|0|0|1|7.535296702|1|1|1.39137419|1.336155045|-0.01002363|5.4161004020000005|-0.067360394|0|-0.030968098|0.0|-0.00087806|-0.027838247|-0.027717137|0.0002620309999999|-0.065174707|0.021974492|0.046246982|-0.418049442|0|0.627990269|0.7363841520000001|0.098510683|-0.044866536|0.79995525|0.606087461|0|-0.1122315669999999|0.031841955|-64.55562181|144.290464|0.300623857|-0.045912914|-40.31185423|56.75323443|0.806738465|-38.68948451|78.41805331|-27.51653399|83.63914665|0.470618047|2802.2242920000003|419.1502102|2079.55195|-16.4912131|0.193261535|115.825531|34.10836993|0.018613449|-367.6690814|509.2753308|0.0|1.0|3.29|3.32|0.04|23.0|4.66|80.04|3.4|0.0|3.0|-5.78|30.0|-5.63|399.37|0.0|0.0|1.0|4.14|1.67e-06|0.000667|3.59e-06|0.0|4.92e-06|-0.06621|3.7874|6.26|327.36|507.78|0.62073|-1374.291597|0.5165|-0.15508|21.03|4.6772|4.6772
2_a20 (SB-505124)|0.0|1|0|0|0|7.434257382|1|1|1.183764955|0.0|-0.010175551|5.351858133|-0.076310057|1|0.013612077|0.0|0.001622309|-0.177905025|-0.137383329|0.003789399|0.02072518|-0.150708132|-0.229461916|-0.520284161|1|0.827730504|0.725030162|0.082053195|-0.19681999|0.765632979|0.790275077|0|-0.117328885|0.02856542|-45.98170774|122.8758934|0.230563934|-0.0382594189999999|-35.52365346|441.9400248|0.831919306|-25.30121848|70.87109323|-21.05206547|61.69969596|0.475937029|2195.369524|423.3785776|1709.9571620000002|-11.58380004|0.1680806939999999|92.48561162|25.30541763|0.011470204|-365.2740749|477.95809620000006|1.0|1.0|3.4|3.1|0.3|17.0|4.47|60.03|2.06|0.0|3.0|-5.24|25.0|-5.31|335.4|0.0|1.0|1.0|3.81|5.72e-06|0.0019199999999999|1.22e-05|0.0|2.03e-05|-0.03717|3.6404|4.57|340.58|505.82|0.69947|-1089.147716|0.3267|-0.14928|169.0|6.7721|6.7721
17c_a50|0.0|0|1|1|2|7.934155233999999|2|2|1.347835869|4.349159921|-0.002676029|5.82008293|0.024219848|2|0.021572081|2.193763306|0.01130519|-0.144763835|-0.120904775|0.012222674|0.034485992|-0.233451925|-0.373205592|-0.2256811219999999|1|0.762883243|0.774994313|-0.139943634|-0.212611846|0.816442883|0.728169863|1|-0.073693343|0.021675174|-35.70979598|133.46240020000002|0.10280106|-0.021745577|-34.87982686|94.15397246|0.569750429|-24.567468100000003|66.7258111|-14.96042594|50.6217864|0.49503436|2951.495914|617.2509739|2014.72331|-10.29240792|0.430249571|296.00120400000003|26.25785813|0.0232952879999999|-95.97318605|849.1345426000001|1.0|0.0|4.12|3.61|0.35|20.0|3.53|61.0|1.91|0.0|6.0|-3.8|33.0|-6.96|440.54|0.0|1.0|0.0|3.1|0.000158|0.0698|3.75e-05|0.0|7.08e-05|-0.03121|4.2397|2.74|292.44|596.23|0.63122|-1410.838844|0.1801|-0.16697|69.0|7.1612|7.1612
7l_a46|0.0|0|0|0|1|7.727094485|1|1|1.160371354|2.1525548|-0.00090473|5.533389489|0.017668261|2|-0.203375108|0.0|0.013150047|-0.074511843|0.050638298|0.0125870169999999|-0.331246137|-0.087877164|-0.143129469|-0.1082221709999999|2|0.659888413|0.7746144629999999|-0.1237456669999999|0.076724694|0.825629852|0.6539666829999999|0|-0.06289606|0.011594057|-27.30136533|8.13531199|0.092851886|-0.022013621|-14.63933792|51.39110437|0.67467081|-13.17144326|38.22273917|-10.620390400000002|32.8948756|0.46327253|1920.310099|437.65027010000006|1246.417766|-5.1237682730000005|0.32532919|156.9538706|15.74158869|0.016330867|-168.5385796|375.721552|1.0|0.0|3.04|2.64|0.28|17.0|3.59|43.6|1.89|0.0|2.0|-3.18|22.0|-6.22|290.36|0.0|1.0|1.0|2.86|0.000668|0.1939999999999999|0.0001889999999999|0.0|0.000151|-0.03324|4.5464|2.42|272.71|414.82|0.68834|-915.446686|0.2024|-0.18993|1.94|5.7122|5.7122
3m_a32|0.0|1|1|1|0|7.773594467000001|0|1|0.609420748|0.0|-0.006290106|5.733341277|-0.017268778|0|-0.0370712179999999|2.175099216|-0.000514191|-0.084132138|-0.078038283|0.000822186|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.872498916|0.6672533589999999|1|-0.09390309|0.013428623|-50.60363458|92.61088121|0.201976727|-0.027127559|-33.57626169|0.0|0.674468222|-30.25923462|67.1606709|-16.22134838|58.63348955|0.4687361229999999|2588.590536|477.1904954|2363.601309|-9.699808932|0.325531778|194.65681730000003|24.05057475|0.018412178|-208.6520032|554.9424306|0.0|1.0|3.51|2.93|0.3|19.0|5.35|128.01|1.74|0.0|3.0|-5.94|27.0|-6.17|394.51|0.0|0.0|1.0|4.12|1.14e-06|0.000449|1.39e-05|0.0|1.65e-05|-0.05731|3.5749|5.1|346.82|484.34|0.7026600000000001|-1863.279862|0.2952|-0.14835|23.0|7.6383|7.6383
12h_a40|0.0|0|0|0|1|7.515889085|0|0|0.60499064|1.760542171|-0.008044548|5.4161004020000005|-0.107711573|0|0.208938531|0.803557099|-0.000134504|0.189869851|-0.21893421|-0.002126898|0.367928263|0.127299624|0.224167029|-0.556229094|0|0.809398262|0.7769829840000001|0.116873629|-0.335801908|0.845904643|0.6948809659999999|1|-0.091448888|0.0117142839999999|-50.45378559|208.6717565|0.160518251|-0.038796498|-25.56004046|59.68939644|0.844008584|-26.67382585|54.9311782|-20.51086984|56.64687411|0.4958138139999999|2270.834041|443.8158546|603.6697997|-10.84365353|0.155991416|82.46928995|24.30173133|0.012453938|-363.7398044|350.9435025|0.0|1.0|3.19|3.0|0.0|20.0|5.02|84.45|3.76|0.0|2.0|-6.25|23.0|-5.13|361.25|0.0|0.0|1.0|4.22|5.58e-07|0.0002009999999999|2.61e-06|0.0|5.2e-05|-0.07512|4.1508|4.14|298.7|435.95|0.6503899999999999|-2153.072091|0.3693|-0.1092|823.0|6.0846|6.0846
14m_a23|0.0|0|1|1|2|7.423568444|0|0|1.197955072|3.1160758160000004|-0.008929306|5.351858133|-0.272389934|2|0.028217372|0.665608656|0.001027627|-0.034213923|-0.050626415|0.001951778|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|2|0.560094237|0.798384929|0.0266555739999999|-0.072906704|0.8581143859999999|0.5415996160000001|1|-0.089285878|0.017992415|-50.63012925|47.23604193|0.0741882|-0.039285786|-43.19105542|0.0|0.7958339090000001|-35.21393496|74.61692699|-27.32379205|63.1440955|0.476833897|3255.247038|643.9145427|2263.262957|-19.00406438|0.204166091|142.0002583|34.33353583|0.017997351|-411.5129154|658.8108151|0.0|1.0|3.51|3.17|0.09|26.0|6.19|105.02|3.82|0.0|6.0|-6.38|34.0|-6.06|479.48|1.0|0.0|0.0|4.41|4.1200000000000004e-07|0.000198|1.61e-06|0.0|2.85e-06|-0.08347|3.6774|4.2|337.15|572.31|0.65552|-1966.721362|0.3335|-0.15208|3.0|8.5171|8.5171
14a_a22|0.0|0|0|0|1|6.842683282|0|0|1.4229176680000002|1.646649187|-0.0050042229999999|4.727387819|-0.052476637|2|0.021482585|1.614660505|0.005288335|-0.057308195|-0.015194063|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|2|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.794858486|0.655865336|1|-0.081479363|0.021268761|-42.39063895|93.21042936|0.135922381|-0.031338217|-37.82586486|60.38977977|0.7007904070000001|-28.88288575|70.33046351|-21.35231162|56.88212098|0.446584227|2885.858295|588.739773|2169.870866|-14.54840956|0.299209593|203.8666248|30.46889826|0.021742777|-273.61731430000003|684.5377542|1.0|1.0|3.42|2.86|0.08|27.0|4.31|85.59|1.73|0.0|6.0|-4.65|32.0|-6.61|420.47|0.0|0.0|1.0|3.19|2.25e-05|0.00945|2.1e-05|0.0|2.56e-07|-0.06145|5.0653|4.98|244.77|534.87|0.45928|-1368.075682|0.0578|-0.15029|38.0|7.4202|7.4202
9n_a24|0.0|1|0|0|0|6.605297921|0|0|1.388847168|0.0|-0.003323852|4.59511985|0.001099755|2|-0.141205159|0.0|0.008307337|-0.036651001|-0.03088354|0.008809179|-0.22754075|-0.12451554|-0.200646773|-0.225226606|2|0.786587307|0.7584388259999999|0.048359202|-0.058520736|0.804201677|0.755793189|0|-0.0777274979999999|0.017608478|-35.21502941|48.691073|0.095443402|-0.026905672|-35.50139138|24.72120326|0.652126509|-23.79925701|67.36550766|-18.18357165|47.11530904|0.4331595789999999|2542.730334|611.3234977000001|1361.307012|-12.28894317|0.347873491|235.1021924|27.88350328|0.021951174|-205.6223122|631.9206508|1.0|1.0|3.17|2.6|0.17|23.0|4.14|66.93|1.42|0.0|7.0|-4.14|29.0|-6.47|385.46|0.0|1.0|0.0|3.13|7.2e-05|0.0278|5.14e-05|0.0|8.909999999999999e-07|-0.03818|4.9139|2.59|252.31|587.05|0.44042|-1238.856882|0.0334|-0.1658099999999999|19.0|7.7212|7.7212
16j_a32|0.0|1|1|1|0|7.765993078999999|0|0|0.609420735|0.0|-0.0139074189999999|5.733341277|-0.086195934|0|-0.0667943999999999|2.076106145|-0.002456725|-0.135618491|0.021997616|-0.00030659|-0.11512706|-0.117577419|-0.202656848|-0.704356423|0|0.79965447|0.798237393|0.168000908|0.032797932|0.839271289|0.762429418|1|-0.106897203|0.023266265|-54.71915795|34.66998636|0.174011588|-0.034287782|-54.6758122|45.81893652|0.699790508|-39.13396528|91.93816239|-24.52188465|71.35869023|0.442735754|2830.682695|590.7291534|3448.428146|-17.53752467|0.3002094919999999|214.7033741|35.04175088|0.021655546|-285.7717513|701.9321161|0.0|2.0|3.86|3.38|0.33|19.0|5.24|149.27|1.57|1.0|8.0|-7.45|30.0|-5.73|441.57|1.0|0.0|0.0|4.25|3.56e-08|1.57e-05|3.89e-06|0.0|7.5e-06|-0.05016|3629.0|5.5|341.65|631.34|0.70207|-2034.344833|0.2907|-0.15012|9.0|8.0315|8.0315
6a_a40|0.0|0|0|0|1|8.421342866|1|2|0.604893625|1.78213955|-0.014623575|6.401917197|-0.077397672|0|-0.146542353|0.775942224|-0.001347823|0.104332675|-0.230955427|-0.001171195|-0.272320301|-0.021759541|-0.040435852|-0.620787469|0|0.682273668|0.801647855|-0.012261923|-0.340539542|0.861720535|0.657059571|1|-0.117413572|0.016399125|-68.11170799|185.06174|0.266249007|-0.049149867|-45.80643937|36.84483305|0.8678518190000001|-42.542782200000005|81.37714586|-30.69915817|78.35465194|0.41480944|2936.1501780000003|458.303126|2536.88262|-19.17478857|0.132148181|82.54016015|35.37373259|0.012872604|-459.522754|557.4018948|0.0|1.0|3.99|3.01|0.21|14.0|3.07|173.43|1.62|1.0|5.0|-7.11|29.0|-6.32|442.53|1.0|0.0|1.0|3.17|7.85e-08|3.47e-05|1.03e-05|1.0|0.0396|-0.0926|2.9836|7.73|415.55|497.78|0.6782699999999999|-2371.3827|0.4015|-0.11995|0.04|7.3979|7.3979
