molecula|SddssS|n9FaRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|MATS7i|ATSC1c|MATS8i|BCUTi-1|AATSC8d|AATSC7i|AATSC1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|RNCS|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|GeomRadius|PPSA1|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|pIC50|pIC50
12c_a31|0.0|0|0.0|0|7.765993078999999|1|1|0.6101358029999999|0.0|-0.013026643|5.733341277|0|-0.030192572|-0.690412101|-0.094991098|10.311698300000002|-0.056866055|-0.048694677|-0.223856622|0|0.842823186|0.066071056|-0.098452311|0.8856644770000001|0.770283733|0|0.665463503|-0.104643824|-0.129736755|0.343619017|0.030543026|-82.33748068|19.38414321|153.400467|-0.036326291|12.30215386|-1.816314565|-42.14855504|97.28775086|-23.05449459|85.79638585|0.448512808|422.3366652|-1152.7247289999998|8.091269314|202.0036947|33.81868912|-230.6429907|14.95027019|1.0|1.0|1.0|1.0|1.0|2.0|0.35|16.0|-7.24|5.64|1.08|0.0|108.16|0.0|8.0|-5.23|28.0|-6.53|398.48|0.0|1.0|-4.16|5.85e-06|0.00233|6.94e-05|0.0277|0.0|0.0|5.79e-08|-0.0338399999999999|3.8328|679.71|1138.89|323.48|0.2625|323.48|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|-0.19288|-1617.951882|6.4202|6.4202
15a_a50|0.0|1|0.0|2|7.934155233999999|1|1|1.3530592819999998|4.126145086|-0.004429392|5.82008293|1|-0.0446629609999999|-0.234757789|-0.15010386|10.94500663|-0.125205943|-0.072976638|-0.209259615|1|0.821868651|-0.051676609|-0.207610131|0.8749408470000001|0.76745052|1|0.837789896|-0.0783960279999999|-0.084501726|0.4349386739999999|0.018014615|-50.56454577|10.77967103|275.287923|-0.029316925|6.450390922|-1.436529349|-28.07082095|61.78266878|-17.54280159|57.69065967|0.4476230879999999|501.3207109|-859.5972780999999|8.095541483|176.277812|24.86892274|-245.8291419|11.21812301|0.0|1.0|1.0|1.0|1.0|1.0|0.23|20.0|-6.09|3.23|1.87|0.0|110.43|0.0|5.0|-3.6|28.0|-6.78|371.44|0.0|1.0|-3.92|0.000251|0.0933|0.0001189999999999|0.0444|0.0|0.0|8.070000000000001e-07|-0.03255|4.0408|644.4|1091.64|306.83|0.1767|306.83|0.66132|0.66132|-1199.572081|0.1767|-0.19948|-1199.629702|7.3872|7.3872
8_a20 (IN-1130)|0.0|0|0.0|0|6.842683282|0|0|1.400923668|0.0|-0.009430196|4.727387819|2|0.1728459339999999|-0.528090969|-0.019554464|10.94899447|-0.0574882679999999|0.293415753|-0.083481481|2|0.760688473|-0.1221465319999999|-0.0957193819999999|0.817914963|0.7741509329999999|1|0.7274271309999999|-0.09623672|-0.097790028|0.354945501|0.0158089389999999|-64.75689362|10.46873389|336.574332|-0.035730972|6.93243166|-1.858010535|-42.20109173|77.31081766|-23.66117267|74.19702161|0.4824986429999999|481.70475260000006|-1230.3809789999998|8.005662608|166.8048285|31.628086|-328.593789|12.55392404|1.0|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-9.63|4.97|1.33|0.0|122.86|0.0|5.0|-4.85|32.0|-6.83|420.47|0.0|1.0|-4.55|1.42e-05|0.00596|2.82e-05|0.0119|0.0|0.0|2.34e-10|-0.07014|4.9797|696.06|1192.01|383.5|0.3782|248.98|0.4377|0.7007399999999999|-1368.118751|0.1361|-0.20636|-1368.180121|7.4437|7.4437
5e_a40|0.0|0|0.0|1|8.149890544|0|1|0.604912776|1.661964758|-0.004925115|6.167516491000001|0|-0.106497535|-0.162528785|0.158430496|10.31198323|0.029272031|-0.184667138|0.010397494|0|0.8092726020000001|-0.402340487|0.0451110059999999|0.877722972|0.5087199929999999|1|0.864422751|-0.076883794|-0.089724264|0.0499188609999999|0.019851304|-42.66853738|9.440323938|170.7311133|-0.035889706|4.489363277|-1.076691165|-17.38723451|48.81318333|-17.06741495|46.00255248|0.47779156|411.0778166|-512.0224486000001|6.533857846|84.47727896|20.75420252|-306.597267|6.144645946|1.0|0.0|1.0|0.0|0.0|0.0|0.21|14.0|-4.65|4.3|2.37|1.0|79.16|0.0|3.0|-4.78|20.0|-5.66|303.77|0.0|1.0|-4.25|1.66e-05|0.00505|5.56e-05|0.0169|0.0|0.0|2.23e-05|-0.07231|3.7138|493.19|802.38|333.85|0.5262|333.85|0.69675|0.69675|-1637.115238|0.5262|-0.2201699999999999|-1637.162552|7.6021|7.6021
27_a47|0.0|1|0.0|1|6.842683282|1|1|1.216250059|2.041063341|-0.003631596|4.727387819|3|-0.067535989|-0.207000956|0.0427469459999999|10.95005714|0.013336016|-0.137440913|-0.157688306|2|0.804224077|0.0436226579999999|0.023325573|0.8517043879999999|0.634406338|1|0.846469886|-0.0630454209999999|-0.079484997|0.337815064|0.016506051|-50.87821306|10.56549582|20.73428323|-0.028494622|6.762956126000001|-1.510214943|-25.8313393|63.02085767|-18.2393594|50.9207639|0.475450742|541.8239522999999|-966.6860481|7.083168776|191.5604557|26.02898047|-256.9774086|12.14264461|1.0|1.0|0.0|1.0|1.0|2.0|0.26|21.0|-8.82|4.18|3.11|0.0|125.17|0.0|5.0|-4.81|31.0|-6.34|436.91|0.0|1.0|-5.05|1.5399999999999998e-05|0.00674|8.89e-06|0.0038799999999999|0.0|0.0|1.5e-09|-0.05814|4.9358|673.27|1165.54|325.21|0.4007|251.19|0.40976|0.69381|-1777.830739|0.1839|-0.21594|-1777.891054|5.6|5.6
19_a20|0.0|0|0.0|0|6.842683282|0|0|1.4009239059999998|0.0|-0.0096278259999999|4.727387819|3|0.103271147|-0.539158264|0.077469518|10.94899558|-0.063133522|0.175308615|-0.083481481|3|0.7619768840000001|-0.143992458|-0.105118869|0.8193003000000001|0.7741509329999999|1|0.754452534|-0.091725453|-0.099685049|0.25624423|0.013643765|-65.49811346|8.964643162|339.8339889|-0.038340404|5.890223441|-1.993700989|-39.5992891|75.98477124|-25.1915821|69.23289949|0.483310517|495.7134289|-1309.962269|7.950138729|133.9919257|31.64490997|-389.0666676|10.48665779|1.0|1.0|1.0|1.0|1.0|2.0|0.08|27.0|-9.63|4.97|1.33|0.0|122.86|0.0|5.0|-4.89|32.0|-6.8|420.47|0.0|1.0|-4.57|1.29e-05|0.00541|2.6600000000000003e-05|0.0112|0.0|0.0|2.34e-10|-0.06767|3.3616|687.79|1190.68|368.83|0.2998|368.83|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|-0.2067|-1368.190746|5585.0|5585.0
1c_a5|0.0|0|0.0|0|6.605297921|0|0|1.424607938|0.0|-0.001983746|4.59511985|2|-0.080321049|-0.085301064|-0.228971551|10.9433337|-0.058823529|-0.133677441|0.0578378779999999|2|0.7595197290000001|0.128385959|-0.109439124|0.821309592|0.6977404359999999|0|0.88631419|-0.068062282|-0.070346332|0.436308619|0.008349498|-35.99212225|4.27195187|160.5407184|-0.0281385329999999|2.185709046|-1.12554131|-17.81716094|43.86175561|-14.3968489|39.09545876|0.476413155|453.4753671|-575.8739559999999|6.063350238|126.3615674|19.11862892|-258.918642|7.869633359|1.0|1.0|0.0|1.0|1.0|1.0|0.05|23.0|-8.41|4.99|2.13|0.0|95.45|0.0|3.0|-4.25|24.0|-5.77|312.37|0.0|1.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|0.0111|0.0|0.0|3.87e-09|-0.03965|4.8783|556.84|929.31|274.99|271.0|254.15|0.4444899999999999|0.53838|-990.467026|0.1076|-0.22684|-990.516371|5.4|5.4
16a_a32|0.0|1|0.0|0|7.765993078999999|0|0|0.6094207620000001|0.0|-0.014399612|5.733341277|0|-0.053745649|-0.6911813920000001|-0.062610718|10.31100271|-0.058518519|-0.0999399409999999|-0.199563743|0|0.8567078770000001|0.039965071|-0.098258706|0.909908319|0.81143469|1|0.756542831|-0.090389538|-0.119471489|0.283324612|0.020664867|-74.35152328|12.86051026|92.00611646|-0.037168908|8.003570876|-1.6726008419999998|-35.00816569|88.96104768|-23.13158502|69.11326055|0.450892763|470.82456669999993|-1040.921326|7.183246604|188.6800971|33.19592405|-244.9767673|14.6095244|1.0|0.0|1.0|1.0|1.0|3.0|0.22|19.0|-7.3|5.32|0.88|0.0|108.86|1.0|7.0|-5.49|27.0|-6.85|398.51|1.0|1.0|-4.04|3.2e-06|0.00128|9.14e-05|0.0364|0.0|0.0|5.04e-08|-0.0567299999999999|3.6314|664.67|1096.48|341.42|0.2859|341.42|0.70245|0.70245|-1896.589348|0.2859|-0.20718|-1896.649286|7.9586|7.9586
13_a10|0.0|0|0.0|1|7.535296702|1|1|1.343837907|2.091672336|-0.0057715859999999|5.4161004020000005|2|-0.093280469|-0.259721373|-0.002128014|10.9296146|-0.001592366|-0.154121136|-0.02811323|2|0.78472614|0.00746881|-0.002671425|0.84680169|0.736686715|1|0.818027691|-0.094726989|-0.082327045|0.4676169839999999|0.0122005|-41.62089688|6.168030793|174.7319717|-0.030119651|3.118282386|-1.234905671|-24.21093442|51.21590298|-15.22715739|54.05778885|0.449563457|413.5584641|-624.3134531000001|5.069505473|144.338975|21.31179541|-216.8776303|9.595006108|1.0|1.0|0.0|1.0|1.0|1.0|0.15|21.0|-6.6|3.52|1.88|0.0|97.14|0.0|2.0|-3.76|25.0|-6.34|328.37|0.0|1.0|-4.1|0.000176|0.0576|7.87e-05|0.0258|0.0|0.0|2.49e-07|-0.05022|5.8308|550.83|926.41|322.72|0.3905|212.63|0.34881|0.68386|-1065.68351|0.1514|-0.20959|-1065.732389|6.7959|6.7959
12_a3|0.0|0|0.0|0|6.823286122000001|0|0|0.605020506|0.0|-0.009093383|4.727387819|2|-0.120694579|-0.336455156|-0.045382017|10.31163031|-0.069857022|-0.218774634|0.032450556|2|0.718481325|-0.039834906|-0.125395523|0.784451598|0.841871246|1|0.829399708|-0.092838926|-0.096133903|0.101891875|0.011076075|-45.63945658|5.258353635|239.2266101|-0.039584548|2.496397166|-1.345874639|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|393.75653|-638.9523922000001|5.6343192|80.50854774|22.63041363|-313.7317211|6.524083564|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-6.89|4.34|1.6|0.0|90.49|0.0|2.0|-5.68|22.0|-5.3|304.37|0.0|1.0|-4.84|2.07e-06|0.000629|1.44e-05|0.0044|0.0|0.0|1.3e-07|-0.06361|3263.0|515.23|847.25|379.97|0.5056|379.97|0.69784|0.69784|-1272.010995|0.5056|-0.19514|-1272.058487|5.45|5.45
25d_a34|0.0|0|0.0|1|7.412764017000001|1|1|1.433689841|1.940324546|-0.015046463|5.351858133|1|-0.163072107|-0.8576484190000001|-0.1266965|10.95957635|0.00670464|-0.263924686|-0.342090037|1|0.7498681140000001|0.14554928|0.011919831|0.799694715|0.778903495|0|0.674282353|-0.100582621|-0.124111479|0.631894475|0.0292772039999999|-82.09024497|19.36462983|174.9700398|-0.044492794|12.8082206|-2.358118108|-44.00298587|95.24066462|-29.42857839|85.89233572|0.478308897|445.9861716|-1559.714654|6.933980884|147.36277019999997|37.86469665|-366.6979266|13.15041965|1.0|1.0|1.0|1.0|1.0|2.0|0.12|23.0|-8.08|3.05|2.26|0.0|119.81|0.0|7.0|-4.61|32.0|-6.74|427.46|0.0|1.0|-4.48|2.44e-05|0.0104|3.3e-05|0.0141|0.0|0.0|8.26e-09|-0.03521|4.2732|706.21|1198.19|290.15|0.2106|290.15|0.6764600000000001|0.6764600000000001|-1426.243341|0.2106|-0.21234|-1426.307095|6.0223|6.0223
11c_a31|0.0|0|0.0|0|7.765993078999999|1|1|0.6101368770000001|0.0|-0.0184155389999999|5.733341277|0|-0.031640011|-0.847114804|-0.137912959|10.31169916|-0.085216451|-0.0512371409999999|-0.16065803|0|0.839810365|0.013528742|-0.139933586|0.8906705429999999|0.787929678|0|0.564143263|-0.138002689|-0.14043574|0.3608415239999999|0.034256743|-82.24513417|20.06220362|264.7428792|-0.042457317|11.74927853|-1.825664624|-47.33176279|99.31985763|-24.864808|100.8824395|0.47997061|330.3862551|-1069.186744|7.259183801|189.6959033|36.77740577|-206.2506659|17.07472346|1.0|0.0|1.0|1.0|1.0|2.0|0.28|16.0|-5.84|5.04|1.03|0.0|97.32|0.0|6.0|-5.11|26.0|-6.56|371.41|0.0|1.0|-3.98|7.68e-06|0.00285|0.000105|39.0|0.0|0.0|1.45e-06|-0.03532|3.8551|622.22|1022.77|321.61|0.2627|321.61|0.7005899999999999|0.7005899999999999|-1559.194237|0.2627|-0.19526|-1559.253116|6.8861|6.8861
14w_a23|0.0|1|0.0|2|7.423568444|0|0|1.197963556|3.132012648|-0.006481882|5.351858133|2|0.045196333|-0.330575965|-0.042151195|10.31321817|-0.031435038|0.126238077|-0.206574435|2|0.802520527|0.059273664|-0.049318182|0.8668730109999999|0.558482531|1|0.7880718659999999|-0.070714528|-0.088508061|0.228641034|0.022440155|-58.53311596|14.84036772|43.30287556|-0.035779855|9.814393755|-1.681653166|-30.92760432|72.23920014|-23.66232347|61.60607046|0.4972095239999999|521.1762769999999|-1112.129203|7.833745658|169.6632599|31.82765022|-322.004381|13.70608418|0.0|0.0|1.0|1.0|0.0|1.0|0.05|26.0|-7.93|4.2|3.78|1.0|120.2|0.0|5.0|-5.68|32.0|-6.35|447.46|0.0|0.0|-5.27|2.09e-06|0.0009369999999999|5.41e-06|0.00242|0.0|0.0|1.17e-08|-0.0798|3.6632|676.92|1150.31|338.46|0.3855|338.46|0.6219399999999999|0.6219399999999999|-1828.161957|0.3855|-0.22824|-1828.222578|8.6737|8.6737
13m_a6|0.0|0|0.0|0|6.842683282|0|0|1.429020166|0.0|-0.010840005|4.727387819|2|0.021526267|-0.628720289|0.054340057|10.9505335|-0.018628955|0.037052986|-0.118693789|2|0.7767360059999999|0.156982046|-0.031564227|0.832753533|0.82642394|1|0.715612461|-0.0989137669999999|-0.107644789|0.429009107|0.01858251|-75.05944278|12.95736535|91.22689385|-0.0378750189999999|9.035018118|-2.045251|-48.09294654|89.65257305|-26.40980394|81.92876874|0.48094941|498.9881336|-1426.129413|8.435961541000001|183.8755989|35.8683143|-329.5370141|14.59313027|1.0|1.0|1.0|1.0|1.0|3.0|0.08|27.0|-9.67|4.19|0.81|0.0|127.2|0.0|6.0|-4.64|33.0|-7.23|435.48|0.0|1.0|-4.28|2.27e-05|0.00987|5.24e-05|0.0228|0.0|0.0|2.1499999999999998e-10|-0.07137|3.9127|726.28|1231.54|371.67|275.0|316.88|0.66475|0.64753|-1423.448957|0.1924|-0.20954|-1423.511471|8.0|8.0
4i_a46|0.0|0|0.19654443|1|7.825245291|1|1|1.1346370959999998|2.184105962|-0.002360192|5.587248657999999|1|-0.088884176|-0.127450387|-0.160741899|10.94638684|-0.125773054|-0.133434195|-0.091288438|1|0.749522825|-0.0656636|-0.17856753|0.786754478|0.7172344890000001|0|0.940780437|-0.058565229|-0.075208437|0.263514985|0.015663081|-42.48203383|8.847405392999999|67.51603424|-0.025069479|4.997521397|-1.278543436|-18.68604171|49.04951810000001|-14.16067794|41.92840157|0.406629719|531.4066842|-722.1945751000001|6.218233741000001|133.40134070000002|18.53900079|-298.0546045|6.567484272000001|1.0|0.0|1.0|1.0|1.0|0.0|0.36|17.0|-7.3|4.79|3.06|0.0|105.43|0.0|3.0|-4.94|26.0|-5.31|347.45|0.0|1.0|-5.04|1.16e-05|0.00403|9.13e-06|0.00317|0.0|0.0|5.04e-08|-0.01646|5.3987|611.74|1058.5|280.31|0.2805|229.66|0.41877|0.69035|-1092.473422|0.1421|-0.20084|-1092.528145|6.2132|6.2132
17a_a50|0.0|1|0.0|2|7.934155233999999|1|1|1.349854788|4.319202937|-0.002225436|5.82008293|1|-0.109740063|-0.133526134|-0.0979202769999999|10.94500663|-0.131632653|-0.178162528|-0.3891730779999999|1|0.784570118|-0.204032723|-0.215448852|0.828062407|0.732114362|1|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|0.013784807|-51.14229199|8.977762705|10.03717565|-0.0280449529999999|5.847033234|-1.570517366|-19.25896309|58.69900789|-18.26510428|38.54872522|0.486855438|601.1353533|-1022.84584|8.087984548|136.82673369999998|23.12299308|-377.6260803|7.556715901|1.0|1.0|1.0|1.0|1.0|0.0|0.29|20.0|-6.76|3.39|2.3|0.0|121.78|0.0|6.0|-3.99|30.0|-6.44|398.5|0.0|0.0|-4.44|0.000102|0.0408|3.61e-05|0.0144|0.0|0.0|1.75e-07|-0.03196|4.2478|705.96|1204.79|306.31|0.1817|291.88|0.6244|0.66046|-1258.260865|0.1754|-0.1992|-1258.322582|7.0706|7.0706
8j_a46|0.0|0|0.214753401|1|7.727094485|1|1|1.160371125|2.1279894180000003|-0.0017688329999999|5.533389489|2|-0.129276363|-0.081366324|-0.174853546|10.96391738|-0.053618988|-0.204674804|-0.133413527|2|0.789844634|-0.223292257|-0.074207717|0.837678812|0.6109926379999999|0|0.934648421|-0.054707287|-0.068971544|0.308052557|0.008672342|-37.04976799|4.658562801|7.723448142|-0.02566383|2.5024620580000003|-1.103544698|-15.7861518|41.80044861|-13.78596018|34.04593326|0.427798746|502.0694817|-592.7962878|5.617748211|95.55665364|16.76894569|-346.061389|4.750680627|1.0|0.0|1.0|1.0|1.0|0.0|0.32|17.0|-7.26|4.71|2.62|1.0|96.94|0.0|2.0|-4.59|24.0|-5.55|338.83|0.0|1.0|-4.83|2.59e-05|0.00878|1.47e-05|0.00497|0.0|0.0|5.46e-08|-0.04068|4.9636|576.48|978.4|281.1|0.1728|249.79|0.50703|0.70121|-1414.349865|0.1427|-0.22599|-1414.402087|5.9108|5.9108
8d_a8|0.0|0|0.0|1|7.05012252|0|0|1.395657339|1.41693287|-0.0111144189999999|4.844187086|1|0.071729931|-0.633521883|-0.077977198|10.94649761|-0.117111249|0.111668404|0.025642021|1|0.757805416|0.0780635059999999|-0.179357354|0.804372443|0.734212688|0|0.6932924890000001|-0.1072746469999999|-0.103150936|0.377028311|0.028038295|-67.26951954|18.28507531|57.93693239|-0.03820405|11.92454747|-2.063018716|-45.62337399|86.29065071|-24.91463687|88.24385833|0.483207744|452.1282556|-1345.390391|7.507839835|211.7129122|36.89090464|-228.7206541|19.02113117|0.0|0.0|1.0|1.0|1.0|2.0|0.12|23.0|-7.62|3.93|1.92|0.0|121.1|0.0|6.0|-4.91|32.0|-6.87|430.46|0.0|0.0|-4.47|1.24e-05|0.00533|3.4200000000000005e-05|0.0147|0.0|0.0|2.38e-08|-0.0600299999999999|4.6765|690.78|1185.65|376.13|0.3|265.12|0.62361|0.70165|-1447.2928029999998|0.1879|-0.19757|-1447.354662|4.7303|4.7303
1f_a5|0.0|0|-4.398485453999999|0|6.605297921|0|0|1.218960329|0.0|-0.00645569|4.59511985|2|-0.118028278|-0.277594656|-0.174016111|10.94527671|-0.000625|-0.389011185|0.004923698|2|0.771487328|-0.060528915|-0.000969932|0.834250802|0.513260607|0|0.888073448|-0.091412569|-0.083857856|0.45528118|0.008403353|-46.77243802|4.687041957|201.7057715|-0.035639589|2.614237829|-1.425583552|-28.43795894|57.83835135|-19.87828616|55.67318607|0.4670794829999999|495.3305784|-795.1314464|7.117418022000001|135.2439659|26.24118632|-287.2706403|11.06591332|1.0|1.0|0.0|1.0|1.0|1.0|0.05|23.0|-8.88|5.48|2.73|0.0|95.49|0.0|4.0|-4.79|27.0|-5.73|366.34|1.0|1.0|-4.97|1.6100000000000002e-05|0.00589|1.0800000000000002e-05|0.00396|0.0|0.0|1.3300000000000002e-09|-0.05346|4.7485|577.11|958.06|270.96|0.6959|261.1|0.47267|0.42446|-1288.209882|0.0228|-0.2357|-1288.263745|6.6198|6.6198
8e_a8|0.0|0|0.0|1|7.05012252|0|0|1.394799502|1.311619189|-0.010579355|4.844187086|0|-0.000766016|-0.539547088|-0.102167262|10.94332438|-0.051339286|-0.0015448089999999|0.183313231|0|0.7233950809999999|0.02023118|-0.079493088|0.7742101929999999|0.636205913|0|0.661490276|-0.115572516|-0.105450888|0.280304418|0.0211004739999999|-64.32539698|12.87136047|106.0087621|-0.04393787|7.851573274|-2.109017754|-43.00500847|75.57562034|-26.80224874|83.37098475|0.483244415|403.5112981|-1286.50794|7.50719734|119.9832494|33.36487904|-370.0368722|11.25022336|0.0|0.0|1.0|0.0|0.0|2.0|0.04|23.0|-7.78|4.33|3.4|0.0|111.81|0.0|5.0|-5.27|30.0|-6.14|403.41|0.0|0.0|-4.9|5.34e-06|0.00215|1.25e-05|0.00504|0.0|0.0|1.6399999999999998e-08|-0.06253|4.6303|639.38|1090.07|378.73|0.3731|267.77|0.50055|0.7013|-1376.708067|0.1671|-0.19972|-1376.766245|4.7014|4.7014
GW6604_a52|0.0|0|0.0|0|6.605297921|0|0|1.427583999|0.0|-0.002149879|4.59511985|2|-0.0778992459999999|-0.085995143|-0.118272803|10.94914378|-0.028376521|-0.131886693|0.067497086|2|0.693399445|0.074868979|-0.057466653|0.7550228990000001|0.689009112|0|0.87346455|-0.071850787|-0.072069252|0.38374044|0.009021088|-35.62691523|4.459510077|157.2481263|-0.029217264|2.204526664|-1.081038779|-17.55852148|44.37166117|-14.44334401|39.97842884|0.4597869779999999|431.7909048|-534.4037285|6.2973559020000005|130.8549791|19.64292268|-232.6328342|8.744745933999999|1.0|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.03|4.49|1.91|0.0|90.49|0.0|3.0|-3.87|23.0|-5.95|298.34|0.0|1.0|-4.16|0.000135|0.0402|6.929999999999999e-05|0.0207|0.0|0.0|9.31e-09||||||||||||||6.9706|6.9706
12ao_a36|0.0|0|0.0|0|7.412764017000001|2|2|1.297043885|0.0|-0.007081548|5.351858133|2|0.0895536619999999|-0.410729809|-0.113963585|10.94919858|-0.033032344|0.1523047569999999|-0.1619981409999999|1|0.82626942|0.040831815|-0.05785124|0.8800240009999999|0.856135378|0|0.832582759|-0.077866573|-0.1019516769999999|0.264688501|0.017784426|-67.45579866|11.76697353|85.17634667|-0.03775988|7.785557064|-2.039033535|-34.08795068|78.51108393|-24.98362913|63.28698809|0.462968912|550.8740683|-1349.115973|8.769931502999999|144.1736112|31.9443643|-373.2975961|11.05528527|1.0|0.0|0.0|1.0|0.0|2.0|0.12|17.0|-7.01|3.62|2.38|0.0|133.84|0.0|6.0|-4.58|31.0|-6.34|407.47|0.0|0.0|-4.55|2.6e-05|0.0106|2.82e-05|0.0115|0.0|0.0|9.66e-08|-0.05455|4.6597|701.9|1190.17|356.86|0.6249|266.08|0.4962|0.7045|-1310.077853|0.0033|-0.19662|-1310.138396|7.5229|7.5229
13b_a50|0.0|1|0.0|2|7.934155233999999|2|2|1.267593379|4.253030728|-0.003876697|5.82008293|2|-0.0204949039999999|-0.263615417|-0.042022102|10.94500743|-0.054716607|-0.03182432|-0.269353185|1|0.788327682|-0.041506802|-0.097736369|0.828965118|0.71935296|1|0.906164013|-0.051509874|-0.080785633|0.435064196|0.019899348|-57.74541064|14.22401427|104.0753113|-0.026928544|10.16729727|-1.696498291|-26.31826007|70.09526468|-19.24847021|51.04317051|0.4321103879999999|647.7242444|-1212.6536230000002|9.514897025|214.1461224|27.48170624|-286.5057775|12.34985404|1.0|1.0|1.0|1.0|1.0|0.0|0.37|20.0|-7.23|4.24|2.52|0.0|133.36|0.0|7.0|-5.02|34.0|-6.3|455.55|0.0|0.0|-5.1|9.65e-06|0.0044|7.92e-06|0.00361|0.0|0.0|5.87e-08|-0.02606|4.2315|780.4|1339.39|301.22|0.1589|293.0|0.65332|0.63872|-1470.039226|0.1553|-0.19622|1470.104535|5.7375|5.7375
12y_a30|0.0|0|0.0|0|7.412764017000001|2|2|0.604984019|0.0|-0.005996863|5.351858133|2|-0.089502772|-0.353814891|0.061944378|10.31162818|-0.058184644|-0.153680104|-0.0922059569999999|1|0.768409873|-0.05346283|-0.095969764|0.8146529229999999|0.803183654|0|0.8489185109999999|-0.070903795|-0.091248521|0.374181804|0.0149823289999999|-61.25585229|10.05775555|85.17057711|-0.034840345|6.751850651|-1.91621895|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|569.8856940000001|-1286.372898|8.067590558|120.7628216|28.51891948|-429.782246|8.299049218|1.0|0.0|1.0|1.0|0.0|1.0|0.21|17.0|-7.38|4.87|3.25|0.0|137.21|0.0|5.0|-6.04|31.0|-5.64|426.54|0.0|0.0|-5.46|9.14e-07|0.00039|3.48e-06|0.00148|0.0|0.0|4.12e-08|-0.05065|5.1973|728.75|1227.82|357.11|0.2173|238.56|0.30617|0.6864399999999999|-1654.125015|0.1489|-0.19815|-1654.190369|7.6576|7.6576
12g_a40|0.0|0|0.0|1|7.515889085|0|0|0.604990688|1.687211672|-0.01011728|5.4161004020000005|0|0.167050952|-0.354104815|0.075327376|10.31197254|-0.211162861|0.280045216|0.106286677|0|0.769016155|0.020185301|-0.326139923|0.8396782220000001|0.6941475490000001|1|0.8702014570000001|-0.0951493559999999|-0.099521372|0.289122732|0.012706769|-52.24208444|6.670206427999999|130.7472028|-0.0435406|3.501413627|-1.393299206|-26.21888031|59.29860462|-22.85591194|56.61727428|0.465725912|456.7977427|-731.3891821000001|7.692740528|77.67373972|26.82520454|-369.5858437|7.056520179|1.0|0.0|1.0|0.0|0.0|1.0|0.0|20.0|-6.63|4.83|3.76|0.0|93.78|0.0|2.0|-6.46|23.0|-4.91|362.23|0.0|1.0|-5.79|3.43e-07|0.000124|1.62e-06|0.000586|0.0|0.0|2.37e-07|-0.07424|4.0224|540.25|896.63|392.64|0.3539|308.23|0.67055|0.6988|-2172.9382|0.2682|-0.20615|-2172.988604|6.1403|6.1403
