molecula|n9FaRing|SssssC|NaasN|nARing|SaasN|MATS2c|AATSC1c|SRW07|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|MATS8d|SIC2|GATS1pe|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|TASA|WNSA4|FPSA1|GeomShapeIndex|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
14r_a23|1|0.0|2|0|3.201732471|-0.009140243|-0.006323791|5.351858133|0.045277778|-0.322513347|0.007671236|-0.079935667|10.31321824|-0.064006338|2|2|0.0075222369999999|0.033038452|-0.454010253|2|-0.1050445769999999|0.846632079|0.5935522360000001|-40.32463891|-55.30494931|12.35476415|47.26552456|0.133777381|86.14846171|-0.03654528|-35.61466281|55.62948521|-1.717628177|66.31173073|52.67940305|557.8203557999999|-15.15517566|0.211777163|0.873329024|136.37788909999998|29.85706563|-371.2130393|599.5697147999999|11.00678143|0.0|0.0|1.0|1.0|1.0|0.05|3.78|4.58|3.4|2.0|1.0|120.24|0.0|5.0|-5.58|31.0|5.0|-6.31|0.0|3.7|-5.11|0.00114|7.73e-06|0.00332|0.0|2.14e-08|9.18e-06|-0.06842|3.72|3.1797|-1729.1556449999998|678.08|1145.51|0.2346|208.71|513.71|0.30482|0.0008|-0.15536|6.2620000000000005|-0.22378|0.02296354|8.8722|5.0|8.2684|8.2684
12bc_a36|0|0.0|0|2|0.0|-0.058020733|-0.007661816|5.351858133|0.04625323|-0.413738077|-0.001012333|-0.079009683|10.95883416|-0.027636036|1|1|-0.00097037|0.115647623|-0.442519304|1|-0.045186455|0.892249657|0.771220556|-51.87437401|-71.97763346|12.2593899|83.35308244|0.165694502|111.3483497|-0.038558877|-48.36968394|0.0|-1.927943855|83.97121855|64.13376391|560.6615736|-17.41308622|0.22853193|0.878447423|153.57572439999998|33.5878425|-364.8584744|661.6709012|11.99358509|1.0|0.0|1.0|1.0|2.0|0.14|3.99|3.19|2.99|2.0|0.0|133.77|0.0|5.0|-5.08|31.0|4.0|-6.26|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|0.0|1.74e-08|7.83e-06|-0.05828|4.42|3.8696|-2152.134749|705.12|1188.37|0.7456|237.57|563.76|0.35775|0.3478|-0.15671|6.5854|-0.21499|0.03419831|9.2445|8.0|8.0969|8.0969
13d_a6|0|0.0|0|1|0.0|-0.045686501|-0.010665225|5.351858133|0.041728395|-0.607917822|-0.003346018|-0.042531782|10.95129636|-0.10528143|1|1|-0.000899678|0.126028544|-0.49314765|1|-0.187174391|0.841971795|0.7995080809999999|-63.04181168|-75.40072983|20.96853949|156.67194009999997|0.21137879|143.9350986|-0.039696112|-51.34295409|564.780402|-2.103893962|88.02705449|84.01035117|536.999346|-18.40596467|0.230567155|0.703203572|157.0011174|35.13035671|-366.9322097|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|2.0|0.16|5.38|4.57|1.5|2.0|0.0|121.6|0.0|6.0|-5.95|32.0|5.0|-5.88|1.0|3.74|-5.27|0.000471|5.42e-06|0.00229|0.0|3.96e-10|1.68e-07|-0.05252|4.5|3.6298|-1389.403308|723.61|1219.11|0.7905|255.64|598.06|0.58381|0.2513|-0.14894|11.0994|-0.20146|0.02846332|14.0012|0.36|6.4437|6.4437
16a_a32|1|0.0|0|0|0.0|0.205693867|-0.014399612|5.733341277|0.03995614|-0.6911813920000001|-0.008098765|-0.062610718|10.31100271|-0.058518519|3|3|-0.005552127|-0.0999399409999999|-0.707456102|0|-0.098258706|0.909908319|0.81143469|-56.2527503|-74.35152328|12.86051026|92.00611646|0.2434571689999999|151.5123947|-0.037168908|-46.27170107|66.13699638|-1.6726008419999998|88.96104768|69.11326055|470.82456669999993|-14.39564033|0.303179963|0.8211379000000001|188.6800971|33.19592405|-244.9767673|532.685565|14.6095244|1.0|0.0|1.0|1.0|3.0|0.22|5.32|3.79|0.88|1.0|0.0|108.86|1.0|7.0|-5.49|27.0|4.0|-6.85|1.0|3.06|-4.04|0.00128|9.14e-05|0.0364|0.0|5.04e-08|2.01e-05|-0.0567299999999999|3.9|3.6314|-1896.81177|664.67|1096.48|0.2859|341.42|535.63|0.70245|0.2859|-0.15045|1.3736|-0.20718|0.04088655|1.8274|11.0|7.9586|7.9586
16h_a32|1|0.0|0|0|0.0|0.217139852|-0.015656019|5.733341277|0.039958333|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|3|-0.002310082|-0.1234671109999999|-0.71364354|0|-0.03617945|0.881181048|0.7619492790000001|-51.56009529|-77.17316899|13.31708433|70.02855767|0.200808492|127.5843068|-0.038765425|-49.03221545|35.90298920000001|-1.821974989|90.15529448|64.87717961|507.7688359|-15.6485794|0.2640948939999999|0.850995852|167.7935207|33.46862873|-299.7661014|573.3529948|12.98212548|1.0|0.0|1.0|1.0|2.0|0.26|5.86|4.6|1.12|2.0|0.0|111.95|1.0|7.0|-6.48|28.0|5.0|-6.22|1.0|3.74|-4.75|0.000136|1.7800000000000002e-05|0.0073599999999999|0.0|9.89e-08|4.09e-05|-0.05028|4.54|3.6182|-1955.99895|679.82|1130.4|0.2914|342.67|556.05|0.70219|0.2914|-0.14972|3516.0|-0.2|0.02818755|4.2275|9.0|8.0655|8.0655
12as_a36|0|0.0|0|2|0.0|-0.051208473|-0.007672841|5.351858133|0.041728395|-0.452697599|0.000584134|-0.114290948|10.95347588|-0.025398105|1|1|0.0018565629999999|0.162571317|-0.4358775279999999|1|-0.04244711|0.869455765|0.770400825|-55.75872553|-73.78005999|12.95780416|88.17694537|0.22956209|154.6869148|-0.037824788|-49.71556877|0.0|-2.080363362|85.53474971|68.71652969|519.1478419|-17.17446921|0.231874606|0.834059821|156.2451686|33.18163581|-361.3444194|716.9974499|11.75468972|1.0|0.0|0.0|1.0|2.0|0.17|3.16|2.09|1.59|1.0|0.0|133.95|0.0|6.0|-3.81|32.0|5.0|-7.21|0.0|1.84|-3.95|0.0653|0.000112|0.0476|0.0|1.29e-07|5.4600000000000006e-05|-0.05789|4.84|3851.0|-1385.601917|712.04|1207.35|0.5902|274.29|568.52|0.53815|0.2402|-0.1563|4.8580000000000005|-0.21419|0.03674596|6.8556|59.0|7.2291|7.2291
3p_a32|1|0.0|0|1|0.0|0.007752757|-0.008735261|6.008813185|0.036666667|-0.419292538|-0.000971341|-0.111150118|10.31100269|-0.074544773|3|3|0.000920756|-0.092884784|-0.53666614|0|-0.120768771|0.918782026|0.6956696440000001|-41.73212799|-58.13283248|12.5150622|40.28175307|0.180429124|106.1908248|-0.029183126|-34.21384146|57.82331968|-1.28405753|73.07639870000001|54.24719019|482.3550967|-10.10863498|0.380032117|0.713035367|223.6663527|27.70403125|-141.21321609999998|530.5658569|14.94356622|1.0|0.0|1.0|1.0|1.0|0.26|6.06|3.71|1.1|1.0|0.0|112.37|0.0|4.0|-5.11|27.0|4.0|-6.8|1.0|3.23|-4.25|0.00308|5.629999999999999e-05|0.0222|0.0|1.62e-07|6.4e-05|-0.04963|4.26|3.6436|-1879.554272|626.32|1057.58|0.3083|340.28|471.04|0.7017100000000001|0.3083|-0.15055|4.3094|-0.20018|0.02642856|5.4496|26.0|7585.0|7585.0
6_a47|0|0.0|0|0|0.0|0.011739916|-0.008723045|0.0|0.042276423|-0.392537045|-0.010708889|0.051455447|10.93671042|0.0402365489999999|0|0|-0.0094242819999999|-0.302730533|-0.459934519|2|0.062425042|0.84654143|0.672308592|-43.43026699|-52.41283988|5.323543706000001|101.7290544|0.158081588|85.6917678|-0.036834143|-28.411587800000003|0.0|-1.547034008|60.76103606|48.75381069|456.3812788|-10.82346202|0.205609194|0.6832388209999999|111.4552019|25.13472712|-319.1626428|469.7495559|8.348196185|1.0|1.0|0.0|1.0|2.0|0.05|5.24|6.27|3.48|2.0|0.0|106.47|0.0|3.0|-6.02|27.0|4.0|-5.02|1.0|4.59|-5.79|0.000362|1.63e-06|0.000619|0.0|8.71e-10|3.310000000000001e-07|-0.05354|4.69|3.7196|-1608.684886|576.56|990.85|0.2536|224.66|422.9|0.30468|0.2119|-0.1544|3.2606|-0.20794|0.03288085|4.2153|13.0|7.9|7.9
9n_a24|0|0.0|0|0|0.0|-0.2452954769999999|-0.003323852|4.59511985|0.024179894|-0.182811885|0.008307337|-0.036651001|10.94875265|-0.03088354|1|1|0.008809179|-0.22754075|-0.225226606|2|-0.058520736|0.804201677|0.755793189|-35.21502941|-52.53031811|11.90027964|48.691073|0.095443402|64.50319929|-0.026905672|-35.50139138|24.72120326|-1.399094961|67.36550766|47.11530904|611.3234977000001|-12.28894317|0.347873491|0.764164944|235.1021924|27.88350328|-205.6223122|631.9206508|14.83518955|1.0|1.0|1.0|1.0|1.0|0.17|4.41|4.14|1.42|1.0|0.0|114.29|0.0|7.0|-4.14|29.0|5.0|-6.47|0.0|3.13|-4.29|0.0278|5.14e-05|0.0198|0.0|2.31e-09|8.909999999999999e-07|-0.03818|2.59|4.1028|-1239.1274939999998|686.19|1155.03|0.2522|252.31|587.05|0.44042|0.0334|-0.1658099999999999|2.8552|-0.20399|0.03188309|4.8123|19.0|7.7212|7.7212
14k_a23|1|0.0|2|0|3.358995671|0.070940371|-0.005866159|5.351858133|0.046283951|-0.299174093|0.010682694|-0.055500851|10.31321813|-0.055708465|2|2|0.009263715|0.082632648|-0.463402169|2|-0.091426449|0.864845456|0.659570836|-37.43135588|-53.17069631|12.53019305|38.76597615|0.077602272|51.64167457|-0.033999976|-35.38329134|80.31548917|-1.597998852|64.04991522|49.96154892|613.8243395|-15.05671972|0.216437606|0.948005074|144.0318708|28.87559227|-377.4022725|633.3278634|10.87921891|0.0|0.0|1.0|0.0|1.0|0.05|4.0|4.67|3.51|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|4.0|-6.03|0.0|3.99|-5.55|0.000334|2.83e-06|0.00126|0.0|1.02e-08|4.55e-06|-0.07933|4.1|3.6421|-2089.524497|691.9|1179.17|0.4694|340.42|552.65|0.63765|0.4694|-0.14784|5.8718|-0.2271699999999999|0.02271117|8.3627|4.0|8.4123|8.4123
1n_a5|0|0.0|0|0|0.0|-0.1387762669999999|-0.007315978|4.59511985|0.024388889|-0.3365350029999999|0.004367323|-0.150600424|10.94528897|-0.047910067|1|1|0.004754079|0.004115733|-0.393928416|2|-0.087019366|0.8402078140000001|0.656280207|-47.1725036|-47.04056285|13.27640087|63.58796786|0.214789986|123.2912732|-0.030493391|-27.00168194|55.29041202|-1.311215832|63.57058627|60.44890447|450.71720610000006|-10.04713747|0.372248254|0.937489579|213.67365440000003|27.88278228|-146.6611704|467.1194103|16.53002342|1.0|1.0|1.0|1.0|1.0|0.05|4.41|3.99|1.72|1.0|0.0|101.77|0.0|5.0|-4.27|27.0|5.0|-6.41|1.0|3.14|-4.18|0.0193|6.56e-05|0.0234|0.0|8.43e-09|3.01e-06|-0.06186|4.19|4.3838|-1179.209088|607.15|1017.23|0.3789|282.82|481.06|0.44786|0.3789|-0.17092|0.6234|-0.23278|0.03956123|0.7104|27.0|7.5686|7.5686
14h_a23|1|0.0|2|0|3.309480899|0.043538466|-0.005921293|5.351858133|0.04255787|-0.307907256|0.009895793|-0.024318144|10.31321773|-0.034313725|2|2|0.009266617|0.060820238|-0.4460845129999999|2|-0.05745554|0.860920386|0.669357479|-43.02851162|-54.6468131|14.81983413|41.34207782|0.076569426|51.620282|-0.033774476|-36.84086528|86.83095818|-1.621174834|67.44368679|57.84834575|622.5428245|-15.35036053|0.246899416|0.924279155|166.45047749999998|30.23434844|-341.2621515|646.2584547|12.79687369|0.0|0.0|1.0|1.0|1.0|0.04|3.4|3.89|2.39|1.0|1.0|125.0|0.0|5.0|-5.68|32.0|5.0|-6.62|0.0|3.23|-4.9|0.0009109999999999|1.27e-05|0.00554|0.0|3.39e-08|1.4800000000000002e-05|-0.08532|3.29|3.6689|-1722.1762399999998|699.86|1190.62|0.3424|306.09|569.53|0.67365|0.2727|-0.15209|9.7146|-0.2374099999999999|0.02796857|13.4823|5.0|8.3468|8.3468
12f_a30|0|-4.734662095|0|2|0.0|0.156569208|-0.015345198|5.351858133|0.041555556|-0.874676289|-0.00695299|-0.008663584|10.31162828|-0.046588557|1|1|-0.004395528|0.4304505939999999|-0.6394697460000001|1|-0.071123509|0.876441789|0.593245722|-63.81176255|-76.85198573|11.07796031|101.2862703|0.164253554|115.8783181|-0.0452183279999999|-54.21787616|1.45550709|-2.396571368|89.21786458|74.88972286|589.6060704|-22.5055335|0.184824668|0.8958126809999999|130.3909181|39.1336968|-444.7025522|696.6414817000001|12.36587885|1.0|0.0|1.0|1.0|1.0|0.17|4.43|4.78|2.82|2.0|0.0|133.96|0.0|7.0|-6.7|34.0|8.0|-5.66|0.0|3.42|-5.92|9.63e-05|1.2e-06|0.000579|0.0|6.61e-08|3.19e-05|-0.05464|5.52|3.5298|-1988.032639|729.87|1225.63|0.2166|245.09|574.31|0.32483|0.1596|-0.14958|3.6633|-0.20422|0.03400408|4.6865|19.0|7.7144|7.7144
12am_a36|0|-4.723487246|0|2|0.0|0.088482802|-0.015884751|5.351858133|0.044036281|-0.921315581|-0.011700732|-0.050505733|10.9602097|-0.037654321|1|1|-0.007897954|0.345949079|-0.6080522279999999|1|-0.05754717|0.885733922|0.624142499|-63.19394154|-81.59051640000001|12.15249658|128.69607109999998|0.185013456|127.81651770000002|-0.045928425|-56.3667958|1.038361162|-2.480134939|95.53118838|75.34643812|563.0333297999999|-21.92042059|0.211665165|0.940085891|146.228847|40.24894481|-398.3921535|672.4630346|13.94067198|1.0|0.0|1.0|1.0|2.0|0.17|3.31|4.04|2.04|2.0|0.0|130.43|0.0|7.0|-5.2|34.0|8.0|-6.4|0.0|2.65|-5.07|0.00291|8.6e-06|4.0|1.0|7.24e-08|3.37e-05|-0.0569799999999999|4.86|3.8606|-1645.205296|714.21|1206.77|0.4894|236.99|562.14|0.40752|0.2987|-0.15658|5.9258|-0.21356|0.03550681|8.0872|0.06|7.2218|7.2218
12e_a40|0|0.0|1|0|1.6315143930000002|0.061944605|-0.015461694|5.4161004020000005|0.04020202|-0.556620974|-0.013162335|0.130516751|10.31197242|-0.192362496|2|2|-0.014780739|0.292184471|-0.520457262|0|-0.279310345|0.858770467|0.8096582170000001|-71.78145688|-66.68049019|8.195398107|206.0119599|0.220121216|119.4966772|-0.048387621|-36.19867792|0.0|-1.596791495|78.14505956|79.97685498|423.3709264|-14.26008524|0.209181178|0.966435355|113.5576846|33.21629575|-315.75223450000004|348.3847394|11.46456937|1.0|0.0|1.0|0.0|2.0|0.0|4.34|4.84|2.93|2.0|0.0|95.8|0.0|2.0|-6.53|24.0|4.0|-5.26|1.0|3.98|-5.64|0.000113|2.27e-06|0.00086|0.0|9.14e-07|0.000346|-0.07296|4.66|3.0253|-2248.276958|552.91|918.38|0.4494|286.76|445.12|0.6826|284.0|-0.12616|2.5946|-0.19912|0.03272669|3.7268|1.17|5.9318|5.9318
8b_a8|0|0.0|1|1|1.42474537|-0.023718767|-0.013834266|5.4161004020000005|0.040054466|-0.733216119|-0.0055544409999999|-0.0422693659999999|10.94650923|-0.03443232|1|1|-0.003593429|0.031896755|-0.5058761820000001|1|-0.0527918259999999|0.8354024290000001|0.726912742|-79.74587194|-71.23625346|19.87542051|172.84152849999998|0.441645347|270.5854753|-0.047457424|-43.64473805|89.09854311|-2.325413799|84.97574547|99.62129245|342.0904577|-17.8141788|0.218545278|0.936224813|133.8974321|37.20755791|-344.8810688|589.263087|13.73949201|0.0|0.0|1.0|1.0|2.0|0.09|3.65|3.03|2.12|1.0|0.0|114.18|0.0|4.0|-4.77|31.0|5.0|-6.87|0.0|2.9|-4.43|7.0|3.69e-05|0.0153|0.0|7.33e-08|3.04e-05|-0.06114|6.41|3.2992|-1407.0843|640.35|1098.17|0.2618|270.59|488.56|0.57234|0.1515|-0.13807|5.8389|-0.19921|0.03204403|7.4497|5.08|5.2941|5.2941
15_a4|0|0.0|1|1|1.956386054|-0.159419214|-0.001986535|5.4161004020000005|0.044357639|-0.077474847|0.009823083|-0.1979518539999999|10.94611612|0.022446689|1|1|0.00918585|0.097046535|-0.226703465|1|0.036363636|0.8347553529999999|0.509447294|-29.80513879|-35.36161572|5.223809291|12.70877085|0.132283624|63.43714456|-0.030724393|-16.95780525|86.01453643|-1.106078158|40.03406565|35.02894809|416.1168833|-7.065752187|0.156108698|0.7783994009999999|74.8625551|17.45960235|-329.8289177|324.5687005|4.672449937|1.0|0.0|0.0|1.0|0.0|0.11|4.09|4.4|3.05|0.0|0.0|85.06|0.0|2.0|-3.82|22.0|3.0|-5.6|1.0|3.61|-4.28|0.0443|5.19e-05|0.0151|0.0|8.070000000000001e-07|0.000235|-0.03539|3.8|4.2148|-958.270023|512.65|848.47|0.1996|275.22|396.58|0.4778699999999999|0.0969999999999999|-0.17373|2.1603|-0.2091199999999999|0.018092091|3.0091|175.0|6757.0|6757.0
14c_a23|1|0.0|2|0|3.349976042|0.06596946|-0.005822256|5.351858133|0.043538647|-0.296935034|0.010682694|-0.047853455|10.31321813|-0.047410593|2|2|0.009263715|0.077009731|-0.4589840189999999|2|-0.077808321|0.857184548|0.659570836|-37.73933093|-53.17009158|12.52192141|38.43627129|0.077064961|51.21382308|-0.034046252|-35.33439343|81.41541733|-1.600173862|64.05912299|50.26125234|613.3401089|-15.0359121|0.2165924689999999|0.8505592829999999|143.9373772|28.88097191|-376.6791777|633.3278634|10.88903141|0.0|0.0|1.0|0.0|1.0|0.05|4.0|4.67|3.51|2.0|1.0|125.29|0.0|5.0|-6.13|31.0|4.0|-6.03|0.0|4.0|-5.55|0.000334|2.83e-06|0.00126|0.0|1.02e-08|4.55e-06|-0.0795299999999999|4.1|3.7031|-2089.523959|693.64|1177.63|356.0|334.81|549.86|0.56781|356.0|-0.15143|7.2704|-0.23096|0.02236136|10.369000000000002|2.0|8.6253|8.6253
12a_a50|1|0.0|2|1|4.075037557|-0.199881787|-0.002936355|5.82008293|0.034845679|-0.126263256|0.01164808|0.014596049|10.94501645|-0.122912558|2|2|0.011790103|-0.193999688|-0.247407423|1|-0.2018898489999999|0.862192416|0.660148928|-25.57033815|-33.44733598|10.58650394|7.457998037999999|0.095880311|48.30443297|-0.02383238|-16.85074424|69.83817338|-0.929462803|47.2792242|36.15684209|455.4948605000001|-6.048985111|0.4247810279999999|0.885635975|214.004382|20.873331|-75.79052945|388.171611|13.83188822|1.0|1.0|0.0|1.0|0.0|0.11|2.59|3.42|2.02|0.0|0.0|94.69|0.0|2.0|-3.16|24.0|3.0|-6.44|1.0|2.55|-3.84|215.0|0.000144|45.0|0.0|3.22e-06|0.00101|-0.03366|2.47|4.0783|-1006.659456|545.54|908.22|0.1807|304.01|394.52|0.65267|0.1807|-0.16806|5.7662|-0.20172|0.02648238|7.9123|75.0|7.1249|7.1249
8_a1 (SB-202620)|0|0.0|0|0|0.0|0.106916453|-0.013785521|4.727387819|0.037578348|-0.606562911|-0.012672753|-0.1402198369999999|10.94957568|0.037553634|1|1|-0.0106277489999999|-0.095271547|-0.612004804|1|0.063001656|0.805476065|0.658433571|-66.76765693|-59.72618401|8.809217494|208.2071465|0.351032497|199.1596945|-0.041081545|-33.88588996|64.70432539|-1.684343335|70.8721358|75.57687443|368.1943149|-13.22376193|0.225760413|0.839824062|128.0860757|30.104091200000003|-311.18185800000003|433.2550452|11.1459518|1.0|1.0|0.0|1.0|2.0|0.0|4.86|5.06|2.78|2.0|0.0|99.61|0.0|4.0|-4.94|27.0|5.0|-5.94|1.0|3.7|-4.7|0.0041|1.98e-05|0.00713|0.0|9.53e-09|3.42e-06|-0.0736899999999999|5.32|3.4052|-1223.279021|586.27|977.87|0.5339|364.11|460.4|0.7026600000000001|0.5339|-0.13683|3.4563|-0.2105199999999999|0.16177304|5.5005|0.4|6.3979|6.3979
12ad_a36|0|0.0|0|2|0.0|-0.040810025|-0.01083262|5.351858133|0.040787037|-0.649957196|-0.001148437|-0.0072527669999999|10.95445455|0.010723827|1|1|0.000906224|0.077659878|-0.478461478|1|0.018207862|0.8846605|0.7767870459999999|-58.34300549|-76.30379737|21.78471426|94.12528108|0.239732231|169.7321223|-0.0365657189999999|-54.02363038|81.68309557|-2.047680239|96.81391944|80.12771975|538.2749789|-18.32944602|0.343592539|0.912420081|243.2659577|39.44011905|-221.4751857|735.3783268|20.51012207|1.0|0.0|0.0|1.0|2.0|0.17|2.7|1.67|1.89|1.0|0.0|135.03|0.0|7.0|-4.18|33.0|6.0|-7.18|0.0|1.76|-4.08|0.0289|8.36e-05|0.0367|0.0|2.42e-07|0.000106|-0.05406|4.5|3.8512|-1460.8311199999998|737.53|1236.64|0.6073|216.26|588.2|0.27316|0.2532|-0.15638|5.3349|-0.21044|0.03648828|6.8996|17.0|7.7696|7.7696
14j_a23|1|0.0|2|0|3.278390512|0.074424082|-0.006327927|5.351858133|0.046283951|-0.322724299|0.007671236|-0.026319216|10.31321824|-0.055708465|2|2|0.0075222369999999|0.087218599|-0.463194548|2|-0.091426449|0.864845456|0.5935522360000001|-40.35191855|-53.34139172|13.28905737|40.38957571|0.154547838|100.2571987|-0.034989992|-34.60325668|83.17168000000001|-1.644529644|64.88069411|53.64097592|548.455847|-14.72479008|0.226032829|0.988615047|146.63044480000002|29.32742551|-355.4521561|599.5697147999999|11.53930239|0.0|0.0|1.0|1.0|1.0|0.05|3.78|4.58|3.4|2.0|1.0|120.24|0.0|5.0|-5.58|31.0|5.0|-6.31|0.0|3.77|-5.11|0.00114|7.73e-06|0.00332|0.0|2.14e-08|9.18e-06|-0.07581|3.72|3.6671|-1729.15999|670.6|1142.37|0.3886|338.1|528.18|0.65128|0.3886|-0.14816|5.8037|-0.2239699999999999|0.02207124|8.3233|4.0|8.3883|8.3883
47u_a18|0|0.0|0|1|0.0|0.039883149|-0.010219187|4.844187086|0.035393939|-0.633589579|-0.000829573|0.031337464|10.94702032|-0.033209663|0|0|0.00082284|0.0121925089999999|-0.539738821|0|-0.053126304|0.7960273840000001|0.646724968|-62.99873374|-64.32800179|14.42377665|86.37253771|0.258933526|180.5187465|-0.0344062|-44.84707106|77.59162925|-2.029965788|79.06741651|77.42251040000001|516.6437614|-16.72263667|0.278162537|0.937307962|193.9244919|33.23007431|-309.31352410000005|818.9389171|14.73941472|0.0|0.0|1.0|1.0|2.0|0.19|3.15|3.02|2.95|3.0|1.0|133.53|0.0|8.0|-5.69|34.0|4.0|-6.31|0.0|2.6|-4.98|0.000932|1.04e-05|0.00472|0.0|6.34e-09|2.89e-06|-0.06392|9.34|3.1186|-1510.182477|738.53|1282.66|0.5849|397.57|646.45|0.69143|0.5849|-0.12717|4.4624|-0.19109|0.02892505|5.8058|1.97|5.7055|5.7055
10_a32|1|0.0|0|0|0.0|0.153272514|-0.016404762|5.733341277|0.03995614|-0.771023817|-0.0064007569999999|-0.028431775|10.31100271|-0.047619048|3|3|-0.00369116|-0.03673326|-0.690879647|0|-0.079818594|0.915639476|0.764217655|-54.55170955|-75.59866726|15.91131724|57.97512956|0.237716043|146.8439966|-0.038939628|-46.69945835|52.24660367|-1.7133436169999998|91.10767604|70.46302679|470.8845962|-14.85891856|0.305365257|0.81769605|188.6328503|34.62844557|-240.4628923|513.9156315|15.50900878|1.0|0.0|1.0|1.0|2.0|0.22|5.64|4.21|0.88|1.0|0.0|107.14|1.0|7.0|-6.04|27.0|5.0|-6.44|1.0|3.42|-4.41|0.000366|3.89e-05|0.0155|0.0|1.0300000000000001e-07|4.13e-05|-0.05434|4.12|3.6441|-1916.668776|654.7|1086.09|0.2983|340.24|533.89|0.70228|0.2983|-0.15088|2.4919|-0.2052199999999999|0.03701539|3.2297|7.0|8.1427|8.1427
5f_a40|0|0.0|1|1|1.656591081|-0.004886759|-0.008387329|6.167516491000001|0.042936508|-0.293556526|0.000663516|0.166865076|10.31198329|0.062183277|2|2|0.000706205|-0.155235986|-0.4644854879999999|0|0.095322868|875.0|0.680674762|-52.44868801|-50.68028366|9.349692674|222.1847349|0.258528569|119.4441339|-0.041135239|-23.41506245|63.48466425|-1.316327637|57.61052946|61.79838068|342.5710869|-8.780648419|0.185606315|0.938359946|85.75294257|23.33651|-290.5093357|269.0442248|6.930245797|1.0|0.0|0.0|1.0|1.0|0.21|2.94|2.68|1.29|0.0|2.0|78.56|0.0|3.0|-3.97|20.0|3.0|-6.47|1.0|2.23|-3.31|0.0307|0.000491|0.14|0.0|0.000207|0.0587|-0.06227|3.5|3.0611|-1232.983157|487.57|793.54|0.2747|325.97|361.03|0.56507|0.0415|-0.13057|5.5961|-0.19284|0.02389588|7.6183|112.0|6.9508|6.9508
17a_a50|1|0.0|2|1|4.319202937|-0.186084687|-0.002225436|5.82008293|0.034142512|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|2|0.012893333|-0.178162528|-0.220088198|1|-0.215448852|0.828062407|0.732114362|-29.57096251|-51.14229199|8.977762705|10.03717565|0.07699335|50.14419437|-0.0280449529999999|-33.3079288|84.34722313|-1.570517366|58.69900789|38.54872522|601.1353533|-11.89568886|0.2100891|0.948768582|136.82673369999998|23.12299308|-377.6260803|719.3470265|7.556715901|1.0|1.0|1.0|1.0|0.0|0.29|3.39|4.14|2.3|1.0|0.0|121.78|0.0|6.0|-3.99|30.0|4.0|-6.44|0.0|3.27|-4.44|0.0408|3.61e-05|0.0144|0.0|1.75e-07|6.97e-05|-0.03196|3.08|4.0477|-1258.566007|705.96|1204.79|0.1817|291.88|616.93|0.6244|0.1754|-0.16724|6.2113|-0.1992|0.02594911|8.2991|85.0|7.0706|7.0706
