molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|AATSC1are|BCUTi-1|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|WNSA2|FPSA5|DPSA2|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Molecular Mass|Egan filter|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
12at_a36|0.0|0|0|3.4361495580000003|7.412764017000001|2|1.297042863|0.0|-0.04229234|5.351858133|2|0.039952719|0.054794728|0.0|-0.001148437|10.95446888|1|0.000906224|0.091520225|-0.136151085|-0.227404687|1|0.7767870459999999|0|0.751856692|-0.084721769|-0.110637955|-58.66704838|-76.61315774|20.43891035|95.16663336|171.8311073|-53.05210062|14.1532755|80.75773169|0.6744421970000001|-40.6250081|95.60375457|-25.99374995|520.6361161|-1455.649997|-17.99981985|0.325557803|17.44496351|-1007.989912|0.027424543|2158.30208|1.0|1.0|0.0|2.0|0.17|-6.62|2.7|1.67|1.89|135.03|0.0|7.0|-4.18|33.0|439.47|0.0|-4.08|2.53|0.0|2.42e-07|4.5|3.8408|-1460.833958|733.29|589.75|0.6802600000000001|-1460.549244|-0.15607|6.4676|-0.2131|0.03651452|-1460.61293|78.0|7.1079|7.1079
12ak_a36|0.0|0|0|3.501132553|7.412764017000001|2|1.270373882|0.0|-0.052930979|5.351858133|2|0.041728395|0.12041792|0.0|0.0042553209999999|10.95268014|1|0.005035022|0.198260132|-0.099596099|-0.163978382|1|0.860667615|0|0.848705143|-0.069176342|-0.091761476|-49.87483724|-66.15829243|14.3700664|113.186508|109.0807368|-47.69888026|10.36054668|25.9007405|0.737439195|-35.95881638|79.17567486|-23.5478668|611.9003905000001|-1389.324141|-16.97756755|0.262560805|13.86156772|-1001.676485|0.018055095|1883.984673|1.0|1.0|1.0|2.0|0.24|-7.38|3.85|3.01|2.66|138.33|0.0|6.0|-4.95|32.0|423.51|0.0|-4.86|3.8|0.0|4.2e-08|4.21|3.6895|-1350.900117|730.3|584.05|0.7034699999999999|-1350.57563|-0.15275|6.3682|-0.20204|0.03471045|-1350.637958|46.0|7.3372|7.3372
12g_a30|0.0|0|0|0.0|7.412764017000001|2|0.6049842529999999|0.0|0.096186205|5.351858133|2|0.039951691|-0.037395048|0.0|0.001371944|10.31162838|1|0.0026474159999999|-0.067792064|-0.084317059|-0.152855196|1|0.770326886|0|0.783662781|-0.086195758|-0.10344931|-58.41940906|-70.11305057|18.59520651|133.2169768|146.623137|-47.51931027|12.60295167|237.7754135|0.7743107290000001|-39.593913|83.29752441|-27.49531395|531.1295763|-1402.261011|-18.63502363|0.225689271|16.07139949|-950.3862054|0.019453222|1810.9797|1.0|1.0|0.0|1.0|0.13|-6.42|3.4|2.48|2.06|133.52|0.0|6.0|-6.0|32.0|439.49|0.0|-5.01|3.89|0.0|3.7600000000000003e-07|3.88|3.5592|-1743.214798|717.55|577.31|0.68366|-1742.965961|-0.15077|3875.0|-0.2083699999999999|0.04012224|-1743.029147|9.0|8.0334|8.0334
8k_a46|-3.737070812|0|0|0.0|7.727094485|1|0.300205953|2.105349622|0.1436554669999999|5.533389489|2|0.038616352|-0.061030265|0.0|-0.002099764|10.31928125|1|0.002202734|-0.1017929319999999|-0.030019362|-0.050069565|2|0.687020939|0|0.7381768390000001|-0.08638304|-0.0863473759999999|-61.98124174|-61.95565276|6.774333772|104.0919365|187.86239430000003|-44.45419269|4.860695117|19.34993627|0.8265691140000001|-44.4725532|70.036452|-23.74966689|529.6539372999999|-1424.980013|-17.04077386|0.173430886|15.94634031|-1022.446432|0.0112621819999999|1723.969585|1.0|1.0|1.0|2.0|0.24|-8.66|2.94|5.37|1.86|132.47|0.0|5.0|-5.74|34.0|474.58|0.0|-5.13|3.45|0.0|2.17e-09|7.63|4.1034|-1845.304274|742.04|642.39|0.5577300000000001|-1844.970617|-0.16967|3.4118|-0.20954|0.04718819|-1845.037411|147.0|6.8327|6.8327
11d_a31|0.0|0|0|3.39688681|7.765993078999999|1|0.610136352|0.0|0.064475882|5.733341277|0|0.0388738739999999|0.016799834|0.0|-0.009496378|10.31169874|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|0|0.78396996|0|0.585212816|-0.134031221|-0.134048091|-82.05480081|-82.06512842|21.07078977|296.2476128|253.9354598|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-50.23449218|98.8237718|-24.97634343|358.2711594|-1148.911798|-15.29068277|0.318229459|15.21323794|-703.3714074|0.027374162|1685.188386|1.0|1.0|1.0|2.0|0.32|-6.23|5.43|4.03|1.26|102.13|0.0|7.0|-5.48|27.0|385.44|0.0|-4.2|3.17|0.0|5.83e-07|4.87|3.8009|-1598.7152199999998|650.64|551.86|703.0|-1598.4848980000002|-0.15822|3.1919|-0.19226|0.04390452|-1598.546288|0.03|7.5229|7.5229
7_a15|0.0|0|0|0.0|0.0|0|1.419941457|0.0|-0.2269896539999999|0.0|1|0.035075075|0.145944639|0.0|-0.0013239329999999|10.95880715|0|0.002150323|0.213947987|-0.211522056|-0.310081401|1|0.8115121240000001|0|0.841400327|-0.074406877|-0.110819329|-41.29775265|-61.50761094|20.31436245|103.8062879|88.02694557|-34.13832456|11.27499976|56.30310755|0.448664402|-22.92132733|85.26222186|-14.70834175|466.9990754|-676.5837204|-8.163512395|0.551335598|9.971755103|-375.5215702|0.042799094|1507.995102|1.0|0.0|1.0|1.0|0.15|-7.19|3.38|4.64|1.74|99.77|0.0|7.0|-4.83|26.0|352.38|0.0|-4.49|3.84|0.0|6.41e-08|2.78|3.7495|-1184.385377|580.73|499.86|0.70497|-1184.168094|-0.15605|1.1115|-0.18454|0.01827873|-1184.224637|227.0|6644.0|6644.0
10_a47|0.0|0|0|0.0|0.0|0|1.381868067|0.0|-0.003570214|0.0|2|0.042276423|-0.169242585|1.329777427|-0.008120645|10.93671036|0|-0.0065562469999999|-0.349569106|-0.021926603|-0.045289209|2|0.6913602740000001|1|0.841070966|-0.076311525|-0.0936757959999999|-40.80144983|-50.08559665|5.088920549|103.41137940000002|84.97451737|-26.77924406|2.720890925|0.0|0.801882632|-21.81529334|57.59863288|-18.9212254|449.6950454|-851.455143|-10.11660331|0.198117368|10.66897998|-455.247149|0.014051737|1061.820157|1.0|1.0|1.0|2.0|0.09|-8.85|5.12|5.92|3.21|106.43|0.0|3.0|-5.75|27.0|359.4|1.0|-5.5|4.8|0.0|1.4199999999999999e-09|4.37|3.7236|-1188.405988|579.86|426.55|0.69212|-1188.1907199999998|-0.15445|1.9281|-0.20309|0.03158831|-1188.244739|13.0|7.9|7.9
12b_a5|0.0|0|0|0.0|6.605297921|2|1.189701783|0.0|-0.297319874|4.59511985|3|0.0252713179999999|-0.021265946|0.0|0.0068803119999999|10.94620104|0|0.00751901|-0.033279992|-0.070406884|-0.110182753|2|0.8121510009999999|0|0.827613693|-0.066227158|-0.068586754|-41.76622313|-43.25430513|10.44150403|138.67264319999998|108.7155967|-27.27837078|6.584944956|0.0|0.530379611|-26.33991037|59.53145615|-12.90040679|521.9354031|-735.3231872|-8.135654442|0.4696203889999999|16.16438947|-463.7323032|0.025810077|1386.409228|0.0|1.0|1.0|1.0|0.33|-7.67|3.29|0.72|1.54|123.46|0.0|5.0|-2.3|30.0|397.47|0.0|-3.45|1.63|0.0|2.14e-08|2.24|1.4454|-1276.928859|669.05|505.16|0.70615|-1276.940335|-0.06212|5.7174|-0.16607|0.03447919|-1276.9984029999998|42.0|7.3768|7.3768
14e_a25|0.0|0|0|0.0|6.842683282|0|1.4200152069999998|1.5926486519999998|0.039261746|4.727387819|2|0.0389622639999999|0.0065927719999999|1.906869097|-0.00131452|10.93106299|1|-0.0005394919999999|0.010976703|0.015497482|0.025802692|2|0.6954126970000001|1|0.7240504329999999|-0.1011107469999999|-0.1004553119999999|-73.99302943|-73.51338088|10.99497534|372.1805977|201.94039730000003|-53.79722636|8.046143033|97.78313402|0.806446896|-54.14823405|84.60373462|-28.3735856|529.8614286999999|-1617.294379|-20.76384175|0.1935531039999999|16.63781964|-1183.53898|0.015154859|2005.4567600000005|1.0|1.0|1.0|2.0|0.07|-9.14|3.65|4.02|1.69|134.35|0.0|7.0|-5.14|35.0|462.5|0.0|-4.73|3.04|0.0|7.31e-10|6.51|3.9613|-1521.012915|760.96|596.96|0.69958|-1520.701142|-0.15787|5.3651|-0.2116699999999999|0.04875868|-1520.767443|75.0|7.1249|7.1249
6_a27|0.0|0|0|2.6137160880000003|6.823286122000001|0|1.404458667|1.7996617540000002|0.1718757239999999|4.727387819|2|0.042942943|-0.237047381|1.221528093|0.00526746|10.93737136|1|0.0058042269999999|-0.406859288|-0.1044763|-0.179319226|2|0.650575651|1|0.785047616|-0.0786267609999999|-0.090025109|-38.92545695|-44.56839492|10.17466399|125.8234721|106.4156743|-22.06430895|5.03713293|61.10118428|0.774820398|-19.27068071|52.66373343|-17.14169035|388.6505938|-668.5259238|-8.486272674|0.2251796019999999|9.500048379|-330.96463430000006|0.01635203|862.8140479|0.0|0.0|0.0|1.0|0.11|-6.67|3.48|2.79|2.42|92.65|0.0|2.0|-3.62|24.0|317.34|0.0|-3.82|2.37|0.0|2.16e-07|4.27|4.1391|-1043.831559|526.9|401.49|0.61083|-1043.678244|-0.17007|2.7521|-218.0|0.02494141|-1043.728133|1.0|9.0|9.0
6g_a40|0.0|0|0|0.0|8.421342866|1|0.604893315|1.628664494|0.102683335|6.401917197|0|0.039863946|-0.120745388|0.607999575|-0.019683422|10.30179936|2|-0.018182514|-0.221674172|0.0312035079999999|0.05728593|0|0.808096413|1|0.605346707|-0.164941808|-0.156296046|-107.2113398|-101.5916383|11.53799852|328.78166810000005|256.5226419|-66.03405036|7.499640603|47.36081569|0.824204189|-69.68682788|114.7475987|-38.37906336|393.4722933000001|-1727.0578510000005|-24.9461968|0.175795811|12.10032156|-1122.578856|0.020240097|2095.424743|0.0|0.0|1.0|3.0|0.21|-2.87|3.43|2.48|0.59|124.18|1.0|5.0|-7.22|31.0|474.53|1.0|-4.71|3.06|1.0|0.0013599999999999|7.38|2.8135|-2522.023752|669.8|514.77|0.5794199999999999|-2521.8114530000003|-0.11857|6.7231|-0.20479|0.03363483|-2521.87499|47.0|7.3279|7.3279
15_a47|0.0|1|1|2.9226792460000004|6.605297921|0|1.304329657|0.0|-0.164258919|4.59511985|2|0.042285714|-0.130885389|1.56205245|-0.0026314909999999|10.9497222|1|-0.002377481|-0.299654464|-0.007670908|-0.017562097|2|0.614613723|1|0.791753677|-0.084413593|-0.0904066519999999|-45.1562696|-48.36220049|8.917011222000001|61.0548099|111.3994409|-25.87091101|4.770072524|0.0|0.711630105|-24.15592798|59.79410145|-17.81765281|423.5412927|-677.0708068|-9.531388265|0.288369895|13.37174753|-362.1927541|0.021370407|951.4364299|1.0|1.0|1.0|2.0|0.06|-8.49|4.69|5.28|2.83|96.6|0.0|3.0|-4.89|25.0|353.78|0.0|-4.85|3.8|0.0|3.22e-09|3.33|4.0594|-1527.4104|552.16|419.75|0.68008|-1527.265523|-0.16762|2.2271|-0.2268|0.03425526|-1527.316555|16.0|7.8|7.8
8e_a8|0.0|0|0|3.01599663|7.05012252|0|1.394799502|1.311619189|-0.018155171|4.844187086|0|0.0427891159999999|-0.000766016|0.0|-0.005310149|10.94332438|1|-0.004224671|-0.0015448089999999|0.090898585|0.183313231|0|0.636205913|0|0.661490276|-0.115572516|-0.105450888|-70.49962428|-64.32539698|12.87136047|106.0087621|206.4920729|-39.238709|7.851573274|76.40535608|0.803307236|-43.00500847|75.57562034|-26.80224874|403.5112981|-1286.50794|-16.34946208|0.196692764|14.52755918|-784.77418|0.0184428869999999|1601.514194|0.0|0.0|0.0|2.0|0.04|-7.78|4.33|4.17|3.4|111.81|0.0|5.0|-5.27|30.0|403.41|0.0|-4.9|3.69|0.0|1.6399999999999998e-08|7.22|3.2737|-1376.957298|639.38|526.86|0.7013|-1376.708067|-0.13719|6.1505|-0.19972|0.03298991|-1376.766245|19.89|4.7014|4.7014
12d_a40|0.0|0|0|0.0|7.515889085|0|0.60499064|1.753432382|0.1028826769999999|5.4161004020000005|0|0.043185185|0.209157499|0.794852923|-0.000134504|10.31197256|2|-0.002126898|0.3683138529999999|0.127299624|0.224167029|0|0.6948809659999999|1|0.840431415|-0.095675903|-0.091630294|-50.68561427|-48.54239742|6.204226377|207.39648|84.53363343|-25.71599691|3.286773518|60.80168183|0.844283549|-26.85139526|55.13932669|-20.59374436|445.2300015|-679.5935638999999|-10.90981687|0.155716451|14.88744155|-360.0239567|0.01245259|804.9352200000001|1.0|1.0|1.0|1.0|0.0|-6.84|4.59|5.02|3.76|96.16|0.0|2.0|-6.25|23.0|361.25|0.0|-5.58|4.75|0.0|1.44e-07|4.14|2.7962|-2153.197255|552.57|435.41|0.70435|-2153.071733|-0.11604|1.2683|-0.19369|0.0164339|-2153.123107|19.0|7.7212|7.7212
15_a4|0.0|0|0|0.0|7.535296702|1|1.399867493|1.956386054|-0.159419214|5.4161004020000005|1|0.044357639|0.0432718859999999|0.0|0.009823083|10.94611612|1|0.00918585|0.097046535|-0.017259078|-0.038707204|1|0.509447294|0|0.867716376|-0.062151785|-0.073738544|-29.80513879|-35.36161572|5.223809291|12.70877085|63.43714456|-16.95780525|2.505098786|86.01453643|0.8438913020000001|-14.29317436|40.03406565|-14.73400655|416.1168833|-530.4242358|-7.065752187|0.156108698|9.709704127|-254.3670787|0.009743323|628.5456843999999|1.0|1.0|0.0|0.0|0.11|-6.09|4.09|4.4|3.05|85.06|0.0|2.0|-3.82|22.0|291.32|0.0|-4.28|3.49|0.0|8.070000000000001e-07|3.8|4.2148|-958.270023|512.65|396.58|0.56413|-958.147682|-0.17373|2.1603|-0.2091199999999999|0.018092091|-958.195344|175.0|6757.0|6757.0
LY580276_a4|0.0|0|0|0.0|7.535296702|1|1.344599701|2.067497166|-0.156842923|5.4161004020000005|1|0.044357639|0.0295482979999999|0.0|0.010217376|10.94681614|1|0.009622161|0.064209689|-0.019747846|-0.042912895|1|0.518109998|0|0.8685269959999999|-0.057317455|-0.071023484|-27.6229776|-34.22831819|4.207217677|11.22286434|63.36073061|-16.49563923|2.027582675|82.46094409|0.8478469959999999|-13.31233017|38.23432817|-13.51117823|418.5688558|-513.4247728|-6.511436537000001|0.152153004|9.693623538|-247.4345884|0.008312438|605.5630025|1.0|1.0|1.0|0.0|0.22|-6.56|4.49|4.43|3.13|84.74|0.0|2.0|-3.67|22.0|293.34|0.0|-4.21|3.35|0.0|2.75e-07|3.64|4.4918|-959.4958788|519.23|402.99|0.68002|-959.356125|-0.18746|2.5355|-0.2099599999999999|0.023546627|-959.404416|175.0|6757.0|6757.0
GW6604_a52|0.0|0|0|2.944144148|6.605297921|0|1.427583999|0.0|-0.277102285|4.59511985|2|0.021346801|-0.0778992459999999|0.0|0.007746755|10.94914378|1|0.0070554269999999|-0.131886693|0.039867344|0.067497086|2|0.689009112|0|0.87346455|-0.071850787|-0.072069252|-35.51891876|-35.62691523|4.459510077|157.2481263|62.55188751|-17.61190876|2.204526664|0.2386028039999999|0.73529506|-17.55852148|44.37166117|-14.44334401|431.7909048|-534.4037285|-7.13996301|0.26470494|11.6571716|-264.17863140000003|0.01768964|726.7881391|1.0|1.0|1.0|1.0|0.0|-8.03|4.49|4.2|1.91|90.49|0.0|3.0|-3.87|23.0|298.34|0.0|-4.16|3.06|0.0|9.31e-09|||||||||||||107.0|6.9706|6.9706
47l_a18|0.0|0|0|0.0|7.03438793|1|1.251176792|0.0|0.0340353029999999|4.844187086|0|0.035308642|-0.0057783619999999|0.0|-0.00046896|10.94702063|0|0.000787517|-0.008768679|-0.103458566|-0.156998637|0|0.733228144|0|0.803473313|-0.08034939|-0.083884237|-57.15119372|-59.6654726|6.543729374|11.54768766|139.7861865|-42.43906517|4.654446622|51.44279524|0.796109347|-40.65070014|68.83398609|-22.37455223|571.4972966|-1431.971342|-15.91464944|0.203890653|18.46922943|-1018.537564|0.012890098|1798.711882|1.0|1.0|1.0|3.0|0.25|-9.37|3.69|3.19|2.94|139.63|0.0|9.0|-5.26|34.0|454.56|0.0|-4.84|3.78|0.0|4.26e-10|7.71|3.2026|-1455.5758039999998|764.74|667.5|0.69291|-1455.165122|-0.1314|2.4594|-0.18344|0.02606651|-1455.233431|32.0|7.4949|7.4949
47f_a18|0.0|0|0|0.0|7.03438793|1|1.251175676|0.0|-0.005500039|4.844187086|0|0.031179487|-0.048472184|0.0|0.0036509859999999|10.94702253|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|0|0.745431271|0|0.838156881|-0.063824969|-0.084851044|-54.18475173|-72.03501774|11.75478965|111.1889928|137.3980967|-61.15474298|9.979328976|58.84834254|0.726550657|-46.00060733|86.11217859|-24.61956302|711.5604361000001|-1944.945479|-20.90098811|0.273449343|20.44855806|-1651.17806|0.016581683|2676.957843|1.0|1.0|1.0|2.0|0.34|-9.22|3.22|3.6|2.79|164.47|1.0|13.0|-6.11|40.0|541.68|0.0|-5.52|4.52|1.0|6.04e-10|8.13|3.0964|-1743.375413|908.66|874.24|0.6984600000000001|-1741.724929|-0.12802|3.8532|-0.1724099999999999|0.02902413|-1741.802171|9.0|8.0458|8.0458
14i_a23|0.0|1|1|0.0|7.423568444|0|1.197963212|3.2692375460000003|0.142566578|5.351858133|2|0.0432555559999999|0.040408197|0.7151570629999999|0.002243702|10.31321758|2|0.002496501|0.075401108|-0.017918675|-0.033435987|2|0.7333675390000001|1|0.777952733|-0.0889593869999999|-0.096562208|-60.8283953|-66.02703063|14.65077903|324.811841|151.83084580000002|-45.14777443|10.01786784|93.48624142|0.7780956840000001|-41.59306642|79.20815775|-27.18760085|531.9462982|-1386.567643|-18.59026006|0.221904316|15.53342127|-948.103263|0.019276934|1782.001457|0.0|1.0|0.0|2.0|0.04|-6.96|2.57|3.12|2.28|128.38|1.0|6.0|-5.21|33.0|454.51|1.0|-4.39|2.46|0.0|1.11e-07|4.64|3.6931|-1798.64228|715.68|580.74|0.55606|-1798.371346|-0.1509599999999999|5.9563|-0.23121|0.03394466|-1798.434186|3.0|8.4622|8.4622
12j_a36|0.0|0|0|3.502198129|7.412764017000001|2|0.6293514410000001|0.0|-0.084183025|5.351858133|2|0.039061728|0.091496219|0.0|0.00285431|10.33556498|1|0.003710345|0.161289379|-0.07550872|-0.133106642|1|0.855081905|0|0.852586292|-0.069970795|-0.105480639|-46.2113679|-69.66341599|11.99396966|26.39145693|97.35760604|-46.00836307|7.921272637|2.098786266|0.7758129420000001|-30.5197407|80.59149538|-24.51120192|563.0803357000001|-1323.6049039999998|-16.18812775|0.224187058|13.78874575|-874.1588982999999|0.016546717|1706.0876829999995|1.0|1.0|1.0|2.0|0.17|-7.05|3.33|2.61|2.51|135.47|0.0|6.0|-4.85|31.0|427.52|0.0|-4.51|3.19|0.0|8.95e-08|3.37|3.7807|-1670.448063|694.28|536.01|0.69967|-1670.184251|-0.15495|6.4451|-0.20593|0.02793415|-1670.245584|0.01|8.0|8.0
9g_a40|0.0|0|0|0.0|7.515889085|0|0.604992427|1.849105962|-0.058811055|5.4161004020000005|0|0.043730159|0.07954859|0.895670535|0.011921308|10.31197177|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|0|0.665414608|1|0.90454157|-0.063539055|-0.079033043|-33.47455057|-41.63731423|11.25704374|65.74631496|50.29077056|-21.93596333|5.930596229|64.08637519|0.740240206|-17.63553984|51.16627179|-16.43578193|476.5434822|-624.5597134|-8.658932892000001|0.259759794|15.62271835|-329.0394499|0.018087202|843.7257374|0.0|1.0|1.0|1.0|0.06|-6.43|2.91|2.93|0.64|87.53|0.0|3.0|-2.49|23.0|302.33|0.0|-3.09|1.37|0.0|3.720000000000001e-07|3.83|3.0778|-1332.487689|559.04|469.6|0.70233|-1332.31775|-0.12765|3.4787|-0.19005|0.01134289|-1332.369643|3548.0|5.45|5.45
9a_a36|0.0|0|0|3.4090209280000003|7.412764017000001|2|1.297044807|0.0|-0.109305298|5.351858133|2|0.040166667|0.095192109|0.0|0.0034852859999999|10.96066876|1|0.00484375|0.160672128|-0.12019672|-0.202876718|1|0.79302567|0|0.826559623|-0.073689118|-0.10869601|-45.04449811|-66.44342306|14.47407729|49.52042402|106.0201967|-40.61536816|8.847677483|0.0|0.7638345870000001|-27.53468726|78.37175688|-24.40778806|505.25728260000005|-1195.981615|-14.91993116|0.236165413|13.79893984|-731.0766269999999|0.019513779|1565.759963|1.0|1.0|0.0|1.0|0.14|-6.28|3.04|2.04|2.02|120.94|0.0|5.0|-3.71|29.0|382.42|0.0|-3.99|2.66|0.0|5.26e-07|3.38|3.8677|-1252.802159|648.41|495.18|0.68682|-1252.578886|-0.15925|5.7274|-0.20969|0.02701893|-1252.636005|13.0|7.8861|7.8861
12_a3|0.0|0|0|0.0|6.823286122000001|0|0.605020506|0.0|0.167987916|4.727387819|2|0.042795699|-0.120694579|2.07135708|-0.006049098|10.31163031|1|-0.0045709459999999|-0.218774634|0.017902469|0.032450556|2|0.841871246|1|0.829399708|-0.092838926|-0.096133903|-44.07517037|-45.63945658|5.258353635|239.2266101|80.99228663|-21.667278|2.496397166|76.23910943|0.830418645|-20.92463497|52.16354015|-18.79271742|393.75653|-638.9523922000001|-8.921820355|0.169581355|10.50748861|-303.3418921|0.01374218|769.4340634|1.0|1.0|1.0|1.0|0.0|-6.89|4.34|4.01|1.6|90.49|0.0|2.0|-5.68|22.0|304.37|0.0|-4.84|4.03|0.0|1.3e-07|2.94|3263.0|-1272.152002|515.23|361.95|0.69784|-1272.010995|-0.13153|2.3762|-0.19514|0.02620998|-1272.058487|3548.0|5.45|5.45
22_a4|0.0|0|0|0.0|7.535296702|1|1.399866564|1.987636054|-0.043165663|5.4161004020000005|1|0.044357639|0.004808337|0.0|0.004765062|10.94586213|1|0.004237768|0.00771584|0.021636871|0.034720243|1|0.755510052|0|0.8612031509999999|-0.09491995|-0.089955967|-45.61565825|-43.23011833|5.1432274630000006|162.9809584|66.70156956|-20.77508795|2.47167963|0.0|0.8444670409999999|-21.92150631|48.65880447|-17.52572365|413.8681986|-648.451775|-8.422332951|0.155532959|9.742413394|-311.62631919999995|0.011296354|767.88287|1.0|1.0|0.0|1.0|0.11|-5.24|3.19|3.54|2.09|87.12|0.0|2.0|-3.77|22.0|289.33|0.0|-3.98|3.03|0.0|5.77e-06|3.38|4.0537|-934.2706743999998|519.39|400.29|0.65771|-934.12356|-0.16754|3.5548|-198.0|0.030263407|-934.171365|47.0|7.3279|7.3279
18_a20|0.0|0|0|3.463603867|6.842683282|0|1.400923654|0.0|0.1160337319999999|4.727387819|2|0.0396875|0.163548857|1.983673343|-0.005614194|10.93301779|1|-0.004071701|0.268927191|0.001996439|0.003282792|2|0.778639593|1|0.76136176|-0.0927760219999999|-0.095227339|-61.73239771|-63.36348363|7.195302872999999|318.5587088|158.7879106|-42.1615378|4.787695004|82.70867776|0.8109110409999999|-41.07622672|72.31812218|-23.91074854|506.6038164|-1267.269673|-15.91001426|0.1890889589999999|15.51556677|-843.230756|0.013457694|1562.772745|1.0|1.0|1.0|2.0|0.08|-10.0|5.54|4.69|2.06|125.07|0.0|5.0|-5.59|32.0|419.48|0.0|-5.16|3.85|0.0|9.93e-11|5.35|3.5355|-1352.364724|703.24|531.11|0.6953699999999999|-1352.073755|-0.14685|5.3978|-0.20289|0.03787435|-1352.135304|34.0|7.4685|7.4685
14a_a10|0.0|0|0|0.0|7.535296702|2|1.3438495730000002|2.156210368|-0.2090476269999999|5.4161004020000005|3|0.035660377|0.027446544|2.070512208|0.011509975|10.92970798|1|0.012272222|0.042968756|-0.220250238|-0.344811314|2|0.740051323|1|0.911549451|-0.044416218|-0.070610745|-32.23041637|-51.23835032|9.840503082|67.52851799|64.18371923|-37.18086445|7.140714112|134.15514270000003|0.542015878|-23.38784787|67.14248252|-13.76552695|661.4615097|-922.2903058|-9.988888957|0.457984122|18.88856367|-669.2555601|0.0219172279999999|1701.592784|0.0|1.0|1.0|0.0|0.39|-8.18|4.16|3.36|1.94|146.76|0.0|7.0|-4.21|35.0|468.59|0.0|-4.8|3.29|0.0|6.55e-09|2.25|3802.0|-1489.655581|800.01|645.26|0.7047100000000001|-1489.42155|0.2422099999999999|3.1205|0.19621|-0.14757681|-1489.487381|74.0|7.1308|7.1308
15c_a10|0.0|0|0|0.0|7.535296702|2|1.343850105|2.154210861|-0.236118846|5.4161004020000005|3|0.034807692|-0.06400528|2.063253638|0.01143745|10.92970798|1|0.012271987|-0.101214571|-0.226679901|-0.35845963|2|0.733973277|1|0.904458517|-0.046967376|-0.072537853|-32.5870313|-50.32840842|10.2013281|65.41494073|66.28884934|-34.91899195|7.077912953999999|136.2098503|0.528228415|-22.60962187|66.5866765|-13.36848349|627.5338454|-855.5829431|-9.275357237|0.471771585|15.6886947|-593.6228632|0.023432886|1619.721543|0.0|1.0|1.0|0.0|0.37|-7.79|3.77|2.97|1.74|141.96|0.0|6.0|-3.85|34.0|454.57|0.0|-4.57|2.94|0.0|1.6100000000000002e-08|2.2|3.6709|-1450.241475|762.21|595.63|0.70511|-1450.139335|-0.14739|2.4256|-0.19463|-0.25919486|-1450.201574|0.1|7.0|7.0
14o_a23|0.0|1|1|0.0|7.423568444|0|1.197958066|3.133942289|0.18835477|5.351858133|2|0.046090147|0.135737344|0.6669152279999999|-0.002390707|10.3132174|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|2|0.575188253|1|0.904077943|-0.072435569|-0.094138958|-51.49843925|-66.92857564|12.835973699999998|110.3941788|68.19627862|-47.58321438|9.125801389|0.8929505459999999|0.800301554|-36.61307972|80.64694246|-30.18347529|642.7588542000001|-1539.35724|-21.45909668|0.199698446|17.66041891|-1094.413931|0.019295686|1923.471511|0.0|0.0|1.0|1.0|0.09|-7.95|3.97|6.18|3.04|126.97|0.0|7.0|-6.89|35.0|495.48|1.0|-6.0|4.76|0.0|1.12e-08|5.17|3.6989|-2042.184285|729.11|582.89|0.58581|-2041.934645|-0.1517|5.9294|-0.23229|0.02299729|-2042.000938|3.0|8.4815|8.4815
