molecula|n9FaHRing|SssssC|SRW09|nARing|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|n6aHRing|BIC2|MATS8s|MATS8d|SIC2|RASA|FNSA3|FNSA5|PBF|FPSA3|PNSA5|PPSA3|WNSA5|WPSA3|FNSA2|DPSA5|PNSA4|DPSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Gibbs Free Energy|IC50|pIC50|pIC50
1m_a5|0|0.0|6.605297921|0|1.3047206409999998|-0.252787668|-0.002410445|4.59511985|2|0.026339869|-0.07112464|-0.096417794|0.006422789|10.94856032|-0.011848312|1|-0.118494698|0.042813643|2|0.7824502320000001|0.077347244|-0.022280685|0.851987765|0.8823955520000001|-0.070959368|-0.071478865|0.429612762|0.009030414|-37.65438054|4.7571353730000006|-19.83596661|2.506013299|-1.072182971|46.74648368|-15.26528941|42.13785007|464.8375158|-564.8157081|841.0375686000001|-8.041608085|0.26152627|6.911100301|0.932913201|137.7695311|-297.5394992|20.67140479|0.0172594319999999|-251.2513491|383.4128238|9.092103139|1.0|1.0|1.0|2.69|23.0|-8.63|54.46|2.4|1.0|0.0|95.5|3.0|24.0|3.0|-5.71|332.79|1.0|3.63|-4.74|1.82e-05|0.00607|0.0|2.35e-09|7.82e-07|4.3983|-1410.88022|553.42|281.89|265.61|423.2|0.4527899999999999|0.45426|0.2373|-0.22857|-1410.833395|43.0|7.3665|7.3665
27a_a34|0|0.0|7.412764017000001|1|0.300206665|0.0257175079999999|-0.012620846|5.351858133|1|0.0408037829999999|-0.082271189|-0.7320090459999999|-0.012495918|10.319282|-0.008138446|1|-0.13716603|-0.158932197|1|0.779284547|-0.07177581|-0.012251785|0.832753533|0.600964267|-0.106669294|-0.123191967|0.4305370679999999|0.026573385|-86.36649751|18.62986903|-60.54917431|13.06088842|-2.340647376|100.7752505|-30.38821209|93.41277507|421.319507|-1640.9634529999998|2252.433058|-21.30433911|0.235078289|8.960143164|0.7758691440000001|164.80691819999998|-1150.434312|39.72721867|0.020552444|-371.4586403|718.5861133999999|14.40875302|1.0|1.0|2.0|3.66|23.0|-7.61|129.74|1.06|1.0|0.0|122.61|6.0|33.0|7.0|-7.29|463.51|0.0|2.44|-4.47|3.43e-05|0.0159|0.0|2.44e-08|1.13e-05|4.1228|-1861.695683|737.7|300.73|247.91|598.18|0.40378|0.69818|0.0203|-0.20615|-1861.534743|0.24|6.6198|6.6198
13l_a6|0|0.0|7.412764017000001|1|1.4242139390000002|0.03093879|-0.0143011819999999|5.351858133|1|0.0408037829999999|0.090187973|-0.858070925|-0.009326562|10.95129637|-0.086595185|1|0.144180269|-0.045794891|1|0.7908110340000001|-0.058931734|-0.1470289659999999|0.84018367|0.643098986|-0.118071236|-0.126521431|0.210844002|0.030012523|-88.13242567|20.90615311|-61.3913735|14.56282911|-2.53042863|100.8610837|-31.47586631|103.1523329|447.9705372|-1762.648513|3127.831037|-21.92549054|0.206328863|8.810095892|0.7413520309999999|143.7247666|-1227.82747|39.65857501|0.018273048|-409.1314702|741.5222707|12.72865798|1.0|1.0|3.0|3.64|23.0|-8.89|115.15|1.39|1.0|0.0|124.98|7.0|33.0|5.0|-6.59|441.48|0.0|3.07|-4.77|1.7100000000000002e-05|0.0075599999999999|0.0|1.29e-09|5.7e-07|3.5499|-1465.834958|735.52|349.26|338.07|578.91|0.7002|0.70515|0.0165|-0.19447|-1465.624566|385.0|6.4145|6.4145
8b_a12|0|0.0|0.0|1|1.283836078|0.190292199|-0.012630509|0.0|2|0.03977208|0.028584223|-0.618894925|-0.010117477|10.95438057|-0.1090955359999999|0|0.047425677|0.003898807|1|0.7407532059999999|-0.010950243|-0.183648492|0.792160599|0.740926309|-0.1053827859999999|-0.116554734|0.4384536329999999|0.011257065|-67.44287685|6.513753986|-39.02494133|3.769098814|-2.097985204|72.85978933|-26.39069094|67.49212879999999|428.7273481000001|-1213.971783|1437.536303|-15.27062922|0.111063646|6.373278096|0.926552694|64.26553043|-702.4489440000001|29.68794201|0.009361504|-450.1059006|510.3677388|5.416912474|0.0|1.0|2.0|4.11|18.0|-7.45|80.37|2.23|1.0|0.0|110.58|4.0|27.0|4.0|-6.51|355.39|0.0|2.51|-4.01|9.74e-05|0.0346|0.0|3.56e-08|1.26e-05|3.7446|-1159.365835|611.93|331.1|293.37|460.08|0.53425|0.57773|127.0|-0.21184|-1159.2425119999998|263.0|6.58|6.58
18b_a25|0|0.0|6.842683282|0|1.194228955|-0.147813831|-0.003259453|4.727387819|2|0.038137255|-0.018632104|-0.189048258|0.006181503|10.31286058|0.0009956189999999|1|-0.032776381|-0.034703635|2|0.7723870909999999|-0.026045966|0.001715854|0.8333962429999999|0.936253893|-0.063132226|-0.078644297|0.348987182|0.01278627|-55.18621997|8.972372556|-38.7252349|6.296086869|-1.6515302369999998|64.81723515|-21.46130777|53.27347337|656.9874135|-1158.910619|2327.4502850000003|-15.05981357|0.215220531|8.654596906|0.974811521|151.02439719999998|-813.229933|27.34692815|0.013724883|-399.6704921|809.2903831|9.631015182|1.0|1.0|1.0|3.58|27.0|-9.84|111.51|2.2|2.0|1.0|138.56|6.0|34.0|4.0|-5.93|460.55|0.0|4.35|-5.71|1.95e-06|0.000899|0.0|1.4500000000000002e-10|6.690000000000001e-08|3.6826|-1767.494087|728.12|336.67|223.65|612.24|0.36733|0.54166|0.0468|-0.22145|-1767.286778|51.0|7.2924|7.2924
12b_a32|1|0.0|7.765993078999999|0|0.609420757|0.115940697|-0.009432679|5.733341277|0|0.0388738739999999|-0.044307211|-0.462201267|-0.003484915|10.31100269|-0.053480599|3|-0.079768013|-0.0852122769999999|0|0.838021287|-0.0533240309999999|-0.090027803|0.8887585240000001|0.782593|-0.081450418|-0.097525366|0.2996018789999999|0.016282332|-60.93328667|10.17310723|-38.07076621|6.356098747000001|-1.267829764|76.65746734|-17.22027667|61.06285882|488.9595947|-792.1327267000001|3148.185476|-10.75912958|0.39579391|7.076348793999999|0.756331814|247.2897528|-494.9199607|28.50066715|0.025166975|-130.2147289|557.1050635|15.72418067|1.0|1.0|2.0|3.47|19.0|-7.65|140.04|1.1|1.0|0.0|110.47|7.0|27.0|4.0|-6.4|397.52|0.0|3.59|-4.43|3.72e-05|0.0148|0.0|2.23e-08|8.86e-06|3.5703|-1880.732075|663.89|347.27|347.27|541.49|0.70258|0.70258|0.2865|-0.19976|-1880.599158|26.0|7585.0|7585.0
15d_a10|0|0.0|7.535296702|2|1.343850133|-0.233802395|-0.002831383|5.4161004020000005|3|0.031742919|-0.059217023|-0.184039927|0.010215823|10.92970801|0.007032164|1|-0.092884337|-0.1786649189999999|2|0.745184875|0.02497303|0.0131101969999999|0.7857977740000001|0.87609771|-0.057588609|-0.070612242|0.565801561|0.02281891|-47.58559595|15.37766538|-32.06793721|10.36301002|-1.129795872|66.95020436|-12.68949225|54.18663419|590.402322|-761.3695352999999|2036.192049|-8.551449923|0.5280998339999999|8.429169102000001|0.900629528|355.8865234|-513.0869954|26.89020509|0.028735133|37.87296065|825.4425942|19.36460841|0.0|1.0|0.0|3.71|21.0|-7.82|65.3|1.54|1.0|0.0|131.43|6.0|33.0|6.0|-7.04|441.52|1.0|3.18|-4.38|4.1200000000000005e-05|0.0182|0.0|1.5e-08|6.62e-06|3.8591|-1431.051425|737.09|321.28|221.39|565.91|0.3685|0.6814100000000001|0.0856|-0.20918|-1430.795367|69.0|7.1612|7.1612
12ab_a30|0|0.0|7.412764017000001|2|0.604983638|-0.026189286|-0.008528077|5.351858133|2|0.043854875|0.018023992|-0.520212725|0.003529389|10.31162784|0.01563558|1|0.03046828|-0.12254489|1|0.809127478|0.078325164|0.026596859|0.855880335|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|-71.0035788|22.23130678|-49.97135112|15.64609074|-1.815983471|92.49334877|-22.42218278|80.46280277|562.8556061|-1278.064418|2618.234172|-15.78042667|0.3960470239999999|8.44310703|0.856003642|278.7324985|-899.4843201|37.1257096|0.030534507|-146.321375|792.3440337000001|21.48976996|1.0|1.0|1.0|4.87|17.0|-6.83|100.11|2.2|2.0|0.0|140.26|7.0|33.0|6.0|-6.39|458.54|0.0|2.52|-5.0|9.94e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|3.4919|-1804.79081|753.75|355.06|258.2|613.7|0.46561|0.68324|0.1511|-0.19672|-1804.589076|17.0|7.7825|7.7825
16_a15|0|0.0|0.0|0|0.300207157|0.072882981|-0.008593957|0.0|2|0.035555556|-0.003882928|-0.4898555739999999|-0.009769916|10.31928197|-0.011969556|0|-0.006331105|-0.046871961|2|0.729432583|0.080837546|-0.018331526|0.77948108|0.723597405|-0.08870471|-0.101500719|0.7427725270000001|0.0070920509999999|-69.38556779999999|4.848103252|-47.4317527|3.31414791|-2.131515106|76.07332645|-26.98327637|65.48636021|494.6488764|-1457.096924|3014.308422|-18.44568161|0.131539493|6.798937229|0.7238723509999999|89.91997762|-996.0668068|31.07023998|0.009783192|-503.7568532|728.353441|6.687758643|1.0|1.0|2.0|3.59|24.0|-9.21|115.58|1.72|2.0|0.0|124.45|6.0|32.0|6.0|-6.27|446.52|0.0|3.59|-5.21|6.14e-06|0.00274|0.0|6.1e-10|2.72e-07|4.1295|-1770.448668|716.79|300.24|297.1|600.98|0.6541100000000001|0.66615|0.1409|-0.20953|-1770.281427|21.0|7.6778|7.6778
8a_a8|0|0.0|7.535296702|1|1.400027874|-0.021925912|-0.014658222|5.4161004020000005|1|0.040243056|0.027531877|-0.732911106|-0.0075336219999999|10.94671414|-0.0298924089999999|1|0.044579097|0.055198015|1|0.762577159|0.089031731|-0.048064085|0.8220300859999999|0.550829475|-0.131795179|-0.118763303|0.22299265|0.034374791|-71.12928513|20.58762475|-42.60049244|12.33026525|-2.256502762|86.57328508|-29.37948733|99.52191337|329.9007832|-1351.456417|1746.6927010000002|-17.59585557|0.23579367|7.533378788999999|0.927876056|141.2206861|-809.4093564|38.44444383|0.025786572|-316.4749864|529.053307|15.44399996|0.0|0.0|2.0|3.37|23.0|-6.76|112.23|1.9|1.0|0.0|109.21|4.0|30.0|5.0|-7.04|400.39|0.0|2.56|-4.14|7.28e-05|0.0292|0.0|1.74e-07|6.96e-05|3.1039|-1367.744724|620.68|399.45|269.43|476.69|0.4927399999999999|0.7036899999999999|0.1729|-0.19937|-1367.595683|11.34|4.9454|4.9454
14ac_a23|1|-9.994971573|7.423568444|0|1.1979507740000002|0.0763230759999999|-0.011656739|5.351858133|2|0.048351548|0.016532702|-0.66443411|-0.0066006519999999|10.3132169|0.043387326|2|0.068237909|-0.069765112|2|0.7797862459999999|0.1374474|0.054652466|0.834426845|0.931143634|-0.0883661019999999|-0.097100967|0.300389872|0.016832361|-73.32014595|12.70997824|-55.36344264|9.597200637|-2.330423202|87.75911516|-33.20157553|79.43449928|703.0989434999999|-1759.6835030000002|3417.45156|-25.07023818|0.192217908|8.122941134|0.95751094|145.1421706|-1328.722623|41.10214358|0.019122137|-464.8074813999999|718.3324686000001|14.43896921|1.0|1.0|1.0|3.69|26.0|-9.03|105.02|4.6|2.0|1.0|130.29|7.0|38.0|10.0|-5.84|547.48|0.0|5.43|-6.65|2.24e-07|0.000123|2.0|9.25e-10|5.06e-07|3.6325|-2303.9786940000004|751.54|341.32|309.85|627.76|0.6408|0.69962|0.2391|-0.23868|-2303.819891|4.0|8.3851|8.3851
12bd_a36|0|0.0|7.412764017000001|2|1.297043358|-0.051990612|-0.006695407|5.351858133|2|0.04625323|0.025649557|-0.4017244129999999|0.003676818|10.94639828|-0.0288761339999999|1|0.042808724|-0.101854847|1|0.78699829|-0.011529973|-0.047786573|0.833398429|0.832478093|-0.071083327|-0.099460046|0.279020022|0.0177487689999999|-65.65179884|11.7156452|-43.33557909|7.733288012999999|-1.989200921|75.7932235|-23.44707102|58.63647911|549.5039111000001|-1313.035977|2403.371086|-15.47699253|0.21755876|8.050812711|0.905749421|143.6066496|-866.7115819|29.96655829|0.015363883|-372.868829|729.1873176|10.14142465|1.0|0.0|2.0|4.95|17.0|-7.34|69.2|2.45|1.0|0.0|133.68|5.0|31.0|4.0|-6.38|409.49|1.0|2.42|-4.6|2.5e-05|0.0102|0.0|4.55e-08|1.86e-05|3544.0|-1311.560669|706.26|349.84|319.66|568.94|0.69411|0.7044100000000001|0.0058|-0.19826|-1311.352257|17.0|7.7696|7.7696
1h_a5|0|0.0|6.605297921|0|1.427564094|-0.259241577|-0.001978474|4.59511985|2|0.026339869|-0.02598568|-0.085074391|0.008031558|10.94466758|-0.044117647|1|-0.043247682|0.034752304|2|0.780175595|0.070628165|-0.082079343|0.8436458929999999|0.8806402259999999|-0.067599619|-0.069496749|0.39793593|0.008798715|-36.2462047|4.588992214|-18.90429957|2.393400474|-1.111947978|44.51475742|-14.49848188|39.84574434|459.3001331|-579.9392753|819.6979313999999|-7.561719827|0.2549450239999999|6.711386288|0.958891501|132.96722079999998|-302.4687931|19.45961351|0.01585373|-255.618083|409.0289917|8.268552715|1.0|1.0|1.0|2.8|23.0|-8.41|54.46|2.13|0.0|0.0|95.45|3.0|24.0|3.0|-5.77|312.37|1.0|3.43|-4.45|3.5600000000000005e-05|0.0111|0.0|3.87e-09|1.21e-06|4.3651|-990.6032645|556.57|284.03|266.52|430.83|0.4112699999999999|0.57155|0.1754|-0.21921|-990.523098|28.0|7.5528|7.5528
28_a34|0|0.0|7.423568444|1|1.454781307|0.000561166|-0.016942875|5.351858133|1|0.04515873|-0.201047053|-0.6946578940000001|-0.012039484|10.9595763|-0.0500053959999999|1|-0.33032879|-0.189821204|1|0.798057295|0.092890802|-0.078146961|0.8582665429999999|0.545935562|-0.1306693569999999|-0.140864841|0.316156689|0.03768308|-72.11491331|19.29162755|-36.91879876|9.876233397|-1.831242935|85.99382787|-24.6708914|86.18702382|279.4884473|-937.4938731|1689.357471|-12.63011537|0.270129894|5.613534285|0.832642882|138.2913845|-479.9443839|33.80175623|0.0271102189999999|-235.3612529|344.69029950000004|13.87891455|0.0|1.0|1.0|3.02|17.0|-4.78|92.26|0.88|0.0|0.0|85.92|3.0|24.0|5.0|-7.04|322.32|0.0|1.84|-3.25|0.000565|182.0|0.0|1.66e-05|0.00535|4.2857|-1100.760824|544.24|289.3|289.3|417.28|0.69263|0.69263|0.2043|-0.21698|-1100.704833|3.82|5.4179|5.4179
14n_a23|1|0.0|7.423568444|0|1.197963531|0.009802461|-0.0068536419999999|5.351858133|2|0.045165485|0.079559363|-0.376950283|0.010561248|10.3132176|-0.059870135|2|0.144230149|-0.110069159|2|0.802854174|0.219354173|-0.099694124|0.861597051|0.89327435|-0.058928845|-0.082430028|0.209387766|0.027028617|-55.70499288|18.26553926|-37.64460956|12.34358104|-1.648600566|72.09248208|-21.84509525|58.08878013|603.6615822000001|-1114.099858|2195.877777|-14.76259199|0.313179459|8.662092555|0.885393105|211.642042|-752.8921912999999|31.80611809|0.0242495529999999|-252.5011125|683.7405759|16.3874892|0.0|1.0|1.0|3.53|26.0|-7.51|114.25|2.72|2.0|1.0|126.78|6.0|32.0|5.0|-6.47|441.51|0.0|3.48|-5.02|9.57e-06|0.0042299999999999|0.0|3.11e-08|1.3699999999999998e-05|3.4217|-1744.42791|710.48|362.35|362.35|575.71|0.6955|0.6955|0.4229|-0.2077099999999999|-1744.244532|1.0|9.2441|9.2441
3_a4|0|0.0|7.535296702|1|1.343866299|-0.241609351|-0.001141383|5.4161004020000005|2|0.033760684|-0.07806942|-0.0502208409999999|0.011825591|10.92992985|0.050638298|1|-0.129930078|-0.048796855|2|0.773786787|-0.0862461019999999|0.0904255319999999|0.8367373309999999|0.919804716|-0.052578183|-0.06572153|0.462670692|0.010568144|-31.92506825|5.133610255|-15.5080075|2.493716402|-0.985822953|39.38579676|-11.97190059|30.67413075|446.8068266|-478.8760237|1602.411021|-5.815502811|0.280312336|4.832514477|0.7560922609999999|136.1652785|-232.6201124|16.63485592|0.015358792|-213.4321476|409.0289917|7.460728516|1.0|1.0|0.0|2.99|21.0|-7.19|43.6|2.44|0.0|0.0|95.12|2.0|24.0|3.0|-5.99|312.37|1.0|3.31|-4.26|5.520000000000001e-05|0.0173|0.0|6.49e-08|2.03e-05|4.0639|-990.6149055|535.44|305.09|252.57|350.36|0.58445|0.58615|0.0871|-0.21969|-990.514888|104.0|6983.0|6983.0
19d_a38|0|0.0|7.412764017000001|2|1.297043205|0.013465335|-0.0120676969999999|5.351858133|2|0.04572104|0.019858574|-0.6999264340000001|-0.011156837|10.95446448|-0.024688524|1|0.041924146|-0.060668296|1|0.853092207|0.111104525|-0.039361255|0.908591797|0.63167949|-0.116424545|-0.1248815919999999|0.3509455999999999|0.024158903|-80.2776536|15.53007152|-51.60489663|9.98319831|-2.372750256|94.84426896|-28.24584108|90.37127996|406.0626253|-1525.275418|2995.494247|-18.15727844|0.250518301|7.056031803|0.916264002|161.0407189|-980.493036|37.68716585|0.022660131|-320.7487188|686.8472757999999|14.56661536|0.0|0.0|4.0|4.91|17.0|-6.41|124.32|1.65|1.0|0.0|133.79|6.0|33.0|5.0|-7.84|444.46|0.0|1.94|-3.62|0.0002399999999999|107.0|0.0|3.94e-07|0.000175|3.6586|-1500.850957|679.08|338.89|230.58|517.77|0.3356699999999999|0.6957800000000001|0.0699|-0.20145|-1500.683599|11.0|7.9586|7.9586
11c_a5|0|0.0|6.605297921|0|1.427567332|-0.2117133739999999|-0.004590583|4.59511985|2|0.027388889|-0.0859098|-0.224938556|0.005090155|10.94877953|-0.023856811|1|-0.138950411|-0.011677718|2|0.8020105409999999|0.030085871|-0.044126759|0.86113162|0.80472351|-0.078909483|-0.0873419269999999|0.389427402|0.01785211|-53.12487972|10.85837291|-32.31269264|6.604499968|-1.484812761|66.02857181|-19.63310772|58.854300300000006|489.4652669|-903.1229552|926.234805|-11.94164728|0.292960365|8.88462927|0.811648325|178.1902995|-549.3157749|27.76804404|0.021214793|-251.8596984|523.8031619|12.90369209|1.0|1.0|1.0|2.96|23.0|-8.47|80.76|1.13|1.0|0.0|106.79|6.0|28.0|5.0|-6.59|370.4|0.0|3.0|-4.1|7.950000000000001e-05|0.0294|0.0|3.4000000000000003e-09|1.26e-06|4.2087|-1218.454079|636.14|294.59|275.3|512.32|0.60118|0.6267699999999999|0.2186|-0.21448|-1218.336116|25.0|7.6021|7.6021
12ag_a36|0|0.0|7.412764017000001|2|1.297044434|-0.042092217|-0.008085448|5.351858133|2|0.043848238|0.063109409|-0.436614203|-0.002526241|10.96052849|-0.050147748|1|0.135431487|-0.101303149|1|0.835013502|0.124298337|-0.0861053359999999|0.8910146309999999|0.7468300940000001|-0.082492792|-0.1081585809999999|0.26896187|0.020136392|-68.21579593|12.70005599|-43.02381535|8.009946323|-1.946854457|80.40643223|-24.55768654|64.72839664|471.0269757|-1227.884327|2305.164626|-15.48857353|0.2411026289999999|7.849377942|0.927847116|152.06382680000002|-774.4286762999999|32.35969377|0.019328689|-326.5740008|595.8790650000001|12.1906363|1.0|0.0|2.0|4.72|17.0|-6.86|69.2|2.4|1.0|0.0|123.71|5.0|30.0|5.0|-6.76|399.42|1.0|2.15|-4.16|6.96e-05|0.0278|0.0|1.4e-07|5.58e-05|3.7117|-1332.151245|658.68|334.04|318.79|507.72|0.69204|0.7024699999999999|0.0191|-0.20713|-1332.003616|17.0|7.7696|7.7696
6_a15|0|0.0|0.0|0|1.419941278|-0.199979249|-0.00951284|0.0|1|0.042926829|0.106485923|-0.513693384|0.001080419|10.95880677|-0.009025163|0|0.153430865|-0.195267558|1|0.691316481|0.0371776429999999|-0.015484797|0.7248900659999999|0.859308431|-0.07051817|-0.123000073|0.398681391|0.02948637|-71.76572566|17.20414198|-41.87249058|10.03794313|-1.599000943|88.94853813|-17.94143141|58.34873264|501.3728188|-932.9544335|1971.005637|-10.46812265|0.4180252789999999|6.110075236|0.640136254|243.9013805|-544.3423775|30.82854077|0.029449813|-95.65807914|592.4420375|17.18281248|1.0|1.0|1.0|3.29|18.0|-7.95|61.84|2.18|2.0|0.0|109.7|7.0|28.0|5.0|-5.33|380.44|1.0|4.11|-5.14|7.32e-06|0.00278|0.0|1.13e-08|4.3e-06|3.7696|-1263.0072300000002|612.22|328.9|285.52|545.21|0.65191|0.70554|0.0113|-0.18133|-1262.820532|35.0|7.4559|7.4559
16a_a32|1|0.0|7.765993078999999|0|0.6094207620000001|0.205693867|-0.014399612|5.733341277|0|0.03995614|-0.053745649|-0.6911813920000001|-0.008098765|10.31100271|-0.058518519|3|-0.0999399409999999|-0.107321286|0|0.8567078770000001|0.039965071|-0.098258706|0.909908319|0.756542831|-0.090389538|-0.119471489|0.283324612|0.020664867|-74.35152328|12.86051026|-46.27170107|8.003570876|-1.6726008419999998|88.96104768|-23.13158502|69.11326055|470.82456669999993|-1040.921326|2992.60858|-14.39564033|0.303179963|7.183246604|0.8211379000000001|188.6800971|-647.803815|33.19592405|0.023475264|-244.9767673|532.685565|14.6095244|1.0|1.0|3.0|3.53|19.0|-7.3|152.07|0.88|1.0|0.0|108.86|7.0|27.0|4.0|-6.85|398.51|0.0|3.06|-4.04|9.14e-05|0.0364|0.0|5.04e-08|2.01e-05|3.6314|-1896.770883|664.67|341.42|341.42|535.63|0.70245|0.70245|0.2859|-0.20718|-1896.649286|11.0|7.9586|7.9586
9c_a31|0|0.0|7.765993078999999|1|0.610135804|0.031715924|-0.013082561|5.733341277|0|0.03482906|-0.0384827639999999|-0.6933757159999999|-0.003618466|10.311698300000002|-0.062737615|2|-0.062065125|-0.138799714|0|0.842823186|-0.000533581|-0.108617754|0.8856644770000001|0.6746901059999999|-0.103325018|-0.128097622|0.287455956|0.030296721|-81.63444414|19.30758668|-52.02424796|12.30439782|-1.7933667130000002|97.22026028|-22.85764436|85.15486955|429.9685721|-1142.882218|2242.189942|-14.56678943|0.329283294|8.188627935|0.837843885|209.8466636|-728.3394714|34.07943198|0.024456662|-217.5897278|583.9691392000001|15.58581614|1.0|1.0|2.0|3.66|16.0|-7.24|117.37|1.08|2.0|0.0|108.16|8.0|28.0|5.0|-6.53|398.48|0.0|3.32|-4.16|6.94e-05|0.0277|0.0|5.79e-08|2.31e-05|3849.0|-1618.115927|691.3|322.12|322.12|588.58|0.7007399999999999|0.7007399999999999|0.2554|-0.19224|-1617.9568470000002|0.42|6.3768|6.3768
2_a4|0|0.0|6.605297921|1|1.189716144|-0.072708147|-0.00708265|4.59511985|1|0.037777778|0.08246129|-0.269140683|-0.001386521|10.95268469|0.076479666|0|0.127695325|0.147657684|1|0.802438682|0.11821091|0.1355918559999999|0.847373823|0.742518847|-0.117395215|-0.105102755|0.442778552|0.006330673|-44.27948986|2.667094277|-18.65482233|1.123639184|-1.366335816|48.93681624|-15.98981578|52.12536246|312.82106489999995|-575.6333682|910.3327882|-6.736463618999999|0.156892292|4.710383035|0.656126301|66.09827364|-242.5126903|18.96532986|0.011054731|-289.1005902|284.26458360000004|4.657326379|0.0|0.0|2.0|3.33|12.0|-4.83|45.15|1.63|0.0|0.0|79.59|2.0|19.0|4.0|-6.69|253.3|1.0|1.24|-2.77|0.00171|434.0|0.0|1.4800000000000002e-05|0.00374|3.2230000000000003|-819.8996124|458.73|384.69|210.28|333.36|0.4682|0.6885600000000001|0.0008|-0.16226|-819.8174190000001|31.0|7.5086|7.5086
14c_a23|1|0.0|7.423568444|0|1.197962449|0.06596946|-0.005822256|5.351858133|2|0.043538647|0.04174584|-0.296935034|0.010682694|10.31321813|-0.047410593|2|0.077009731|-0.071484865|2|0.793551289|0.1114214519999999|-0.077808321|0.857184548|0.922935039|-0.0567889659999999|-0.0800086929999999|0.2273163289999999|0.018842596|-53.17009158|12.52192141|-35.33439343|8.321492112|-1.600173862|64.05912299|-22.62557089|50.26125234|613.3401089|-1063.401832|2379.221378|-15.0359121|0.2165924689999999|7.832948614|0.8505592829999999|143.9373772|-706.6878684999999|28.88097191|0.016385474|-376.6791777|633.3278634|10.88903141|0.0|1.0|1.0|3.4|26.0|-7.99|105.02|3.51|2.0|1.0|125.29|5.0|31.0|4.0|-6.03|445.93|0.0|4.0|-5.55|2.83e-06|0.00126|0.0|1.02e-08|4.55e-06|3.7031|-2089.501598|693.64|334.81|334.81|549.86|0.56781|0.56781|356.0|-0.23096|-2089.354057|2.0|8.6253|8.6253
6c_a31|0|0.0|7.78113851|1|0.6101347220000001|0.047405064|-0.015192833|5.733341277|0|0.038901235|0.137523742|-0.790027307|-0.009477764|10.31169965|-0.107687565|2|0.2301743489999999|-0.0055763209999999|0|0.790900932|-0.078059285|-0.172780048|0.846458013|0.641197273|-0.120905075|-0.126324613|0.138124296|0.03173578|-79.97295595|20.09112958|-50.62888027|12.71919216|-2.147518413|93.4208388|-28.32375523|96.63311186|405.9259734|-1359.540251|2357.829685|-17.93106176|0.234676081|8.102804662|0.8061548709999999|148.5675636|-860.6909647|37.00884624|0.0212421629999999|-335.9398876|597.3075924999999|13.44788285|1.0|1.0|2.0|3.67|22.0|-7.72|131.36|1.58|2.0|0.0|114.5|5.0|30.0|5.0|-6.27|418.47|0.0|3.64|-4.94|1.15e-05|0.0048|0.0|1.89e-08|7.9e-06|3.2974|-1691.948653|667.01|376.01|376.01|524.56|0.7014699999999999|0.7014699999999999|0.5028|-0.19169|-1691.794585|0.34|6.4685|6.4685
4b_a49|0|0.0|7.535296702|1|1.343847828|-0.109946885|-0.0074627159999999|5.4161004020000005|2|0.036555556|-0.064060521|-0.402986655|0.001769804|10.92776533|0.02907541|1|-0.10158752|-0.0563571629999999|2|0.798826417|0.005818676|0.049923437|0.852400617|0.7581492670000001|-0.091725536|-0.090284437|0.438784865|0.0241270029999999|-55.5653235|14.84890147|-34.19753462|9.138717999|-1.534835437|71.2971749|-18.89220999|71.30114509|466.6010051|-944.6104994|1701.832352|-11.62716177|0.354669161|7.588962922|0.915225186|218.2802175|-581.3580885|29.27523192|0.02556165|-178.8869784|600.3287567000001|15.73185141|1.0|1.0|1.0|3.37|21.0|-7.05|90.13|1.66|1.0|0.0|112.36|6.0|30.0|6.0|-7.12|400.43|0.0|2.8|-3.88|0.000132|0.0527|0.0|8.91e-08|3.570000000000001e-05|3.7413|-1333.026419|664.86|331.39|267.08|509.78|0.4151899999999999|0.68242|0.0615|-0.22366|-1332.8586269999998|79.0|7.1024|7.1024
