molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SRW09|nARing|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|n5aRing|n5aHRing|AATSC7i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|RASA|FNSA3|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|RPCS|FNSA2|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GRAV|PPSA1|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|IC50|pIC50|pIC50
6b_a40|0.0|0|0|0.0|1|8.421342866|2|0.135693438|-0.014861289|6.401917197|-0.069975812|0|0.039863946|-0.137534783|2|2|-0.248560671|-0.630957955|0.691778838|0.842573207|0.003163118|0.90571269|0.753431574|-0.107699967|-0.118488624|-72.13527644|-79.36130196|9.771129787|176.8246355|0.246568426|-0.049599889|6.544506614|34.43877986|-2.132795227|-48.31476032|-33.22101012|81.90640622|3214.047452|504.6333458|-1428.503435|4049.386572|-22.2507658|8482.600495|81.61884754|-506.5422338|1626.736212|618.8882797|7.929311055|1.0|1.0|1.0|1.0|4.02|3.36|0.21|14.0|-5.21|173.43|2.61|2.0|2.0|1.0|5.0|-8.41|5.0|-5.85|511.42|0.0|1.0|-6.18|3.86e-09|6.55e-07|0.000335|1.0|1.0|0.00318|-0.09533|3.1026|8.98|3.1026|-3290.745084|1183.07|399.62|0.4962|552.01|0.69429|-3290.583786|-0.1237099999999999|8193.0|-3290.648012|0.03|7.5229|7.5229
4_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.2122551539999999|-0.008561428|4.727387819|-0.161259999|1|0.035345345|-0.08769805|1|1|-0.208888686|-0.607238634|0.640351067|0.721302096|-0.028924747|0.785381728|0.74053397|-0.110345083|-0.098695428|-52.4583525|-46.9200748|3.806447632|235.6982345|0.25946603|-0.039478171|1.809595554|77.51574252|-1.381735991|-24.93884341|-18.76802992|56.26480013|2142.972568|352.05186289999995|-656.8810472|1548.626215|-8.922372453|4885.093366|63.23984222|-348.9230345|757.6690029|347.9532383|4.799426464|1.0|0.0|1.0|1.0|2.94|2.6|0.0|21.0|-7.53|80.04|3.07|1.0|0.0|0.0|2.0|-5.69|3.0|-5.21|321.37|0.0|1.0|-5.09|2.02e-06|8.22e-06|0.00264|0.0|0.0|9.48e-06|-0.0584299999999999|5.9341|3.53|3.4771|-1355.303098|858.45|356.58|0.1776|338.33|0.3809|-1355.192416|-0.14983|2.3542|-1355.239905|1259.0|5.9|5.9
4a_a49|0.0|0|0|0.0|1|7.535296702|1|-0.076526919|-0.006602016|5.4161004020000005|-0.074495823|2|0.036555556|-0.080255074|1|1|-0.130491035|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.856023531|0.7570436159999999|-0.094228246|-0.087863033|-57.79201133|-53.88810275|10.51443916|313.22432680000003|0.242956384|-0.0292876779999999|6.448709504|60.11195021|-1.4936715669999998|-35.44496163|-17.96270092|68.30645049|2675.628678|464.3095353|-916.0977468|1647.61849|-11.01687292|5950.370212|214.47685|-184.3656985|1408.727632|620.5697596|14.48911428|0.0|1.0|1.0|2.0|3.35|2.89|0.22|21.0|-7.36|92.93|1.25|1.0|0.0|0.0|6.0|-3.28|5.0|-7.52|399.45|0.0|1.0|-3.52|0.000528|0.000305|122.0|0.0|0.0|1.74e-05|-0.06461|4.7259|3.34|3.7876|-1313.158118|1128.22|327.34|0.1935|504.63|0.35731|-1312.924353|-0.1585099999999999|3.9716|-1312.98289|32.0|7.4949|7.4949
12_a47|0.0|1|1|0.0|0|6.605297921|0|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.036632997|0.001435849|1|1|0.003417588|-0.326846977|0.6505449670000001|0.8288334490000001|0.055943216|0.90246604|0.7840710409999999|-0.084846808|-0.091853238|-44.18983348|-47.83891561|9.382250925|63.89392714|0.2159289589999999|-0.034116917|4.886454935|0.0|-1.1940921|-23.01490672|-17.76874008|53.5720844|2266.78114|408.3591283|-621.9059029|702.3796319|-9.25429818|4816.005822|166.28511369999998|-188.2488142|913.5950352|335.1175012|13.25859692|1.0|0.0|1.0|2.0|2.73|1.67|0.0|21.0|-8.11|66.49|2.6|0.0|0.0|0.0|3.0|-4.51|4.0|-5.94|339.75|1.0|1.0|-4.56|3.11e-05|2.77e-05|0.00943|0.0|0.0|2.61e-06|-0.0623|4.2907|3.01|3.9538|-1488.064043|886.46|313.58|0.2306|400.09|0.66387|-1487.974738|-0.1633|2.1019|-1488.024564|6.0|8.2|8.2
47c_a18|0.0|0|0|0.0|0|7.03438793|1|0.02368001|-0.007068829|4.844187086|-0.048726885|0|0.032688172|0.047739847|0|0|0.071793992|-0.455055055|0.784328127|0.758269842|-0.027873485|0.7912974190000001|0.8128616409999999|-0.0715759629999999|-0.094000037|-57.54296759|-75.57063623|12.75381432|67.68084951|0.1871383589999999|-0.0321917939999999|10.25333491|103.416376|-2.350000928|-46.26124419|-25.88035487|70.29678191|3228.879782|653.4941186000001|-1889.265906|2027.892739|-20.80632033|7527.530240999999|201.7910841|-400.3604527|2522.390613|1167.054827|13.19009806|1.0|0.0|1.0|3.0|4.61|0.0|0.3|18.0|-9.18|97.76|2.41|3.0|2.0|1.0|12.0|-5.73|4.0|-6.61|513.63|0.0|0.0|-5.09|1.84e-06|8.12e-06|0.00417|1.0|1.0|3.42e-07|-0.0449|3.1096|7.72|3.1096|-1664.721977|1505.09|398.71|0.5869|790.07|0.6983199999999999|-1664.201034|-0.12841|3.3075|-1664.277127|3.0|8.5229|8.5229
8d_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.143684876|-0.010604502|5.733341277|-0.089662873|0|0.0388738739999999|0.062782795|3|3|0.113030335|-0.629535754|0.825020753|0.825978584|-0.054095278|0.875986707|0.7107041559999999|-0.109612139|-0.109968322|-68.88621406|-69.11005922|10.01177286|321.2496412|0.2892958439999999|-0.03346862|6.291941176|89.20994250000001|-1.539556512|-43.2918338|-21.03349629|78.89798692|2556.198518|446.6450457|-967.5408291|2371.595484|-13.21859008|5523.492436|183.1522214|-262.14980440000005|1365.489282|557.1050635|12.43588915|1.0|1.0|1.0|2.0|3.5|2.84|0.26|19.0|-7.26|154.03|1.1|1.0|0.0|1.0|7.0|-6.08|4.0|-6.47|397.52|0.0|1.0|-4.36|8.41e-07|4.36e-05|0.0173|0.0|0.0|2.19e-05|-0.0535|3.5588|4.26|3.5588|-1880.733071|111.16|348.39|0.3018|540.98|0.7026100000000001|-1880.540067|-0.14765|1.0269|-1880.602038|8.0|8.0809|8.0809
12b_a40|0.0|0|0|0.0|1|7.515889085|0|0.084915315|-0.004650218|5.4161004020000005|-0.011794908|0|0.04020202|0.1744506639999999|2|2|0.279216571|-0.513870527|0.58925219|0.7137941109999999|0.026452642|0.7818091140000001|0.955647156|-0.065048707|-0.074921647|-37.05091872|-42.67442006|6.17734692|80.72126798|0.044352844|-0.0338355829999999|3.518538455|48.17000329|-1.048903063|-21.10373336|-19.27231874|43.22826564|2462.878448|544.3244990000001|-597.4418808999999|860.5059425000001|-10.97726831|5933.385347|81.54797734|-406.4913617|697.2702616|370.3261123|5.872257692000001|0.0|1.0|0.0|0.0|3.26|3.87|0.0|20.0|-8.39|58.43|5.07|2.0|0.0|0.0|2.0|-7.71|2.0|-4.09|415.12|0.0|1.0|-7.11|1.95e-08|7.82e-08|3.2500000000000004e-05|0.0|1.0|1.7e-06|-0.08279|3407.0|6.27|3407.0|-3016.9868100000003|960.94|363.91|306.0|490.5|0.69476|-3016.927883|-0.14267|4.5528|-3016.980996|0.04|7.3979|7.3979
8_a4|0.0|0|0|0.0|1|7.535296702|1|-0.208165266|-0.001277205|5.4161004020000005|0.03148225|2|0.038726287|-0.072752231|1|1|-0.1193184819999999|-0.150276481|0.619844116|0.813333185|-0.07377839|0.879500982|0.925132446|-0.05397993|-0.065595042|-27.90231822|-33.90618946|5.362918401|11.02158946|0.074867554|-0.024598141|2.772101712|37.17889653|-0.983925625|-14.42275611|-12.71482105|33.26523662|2297.5526170000003|478.2025467|-508.5928419|1737.932042|-6.572312789|5162.482272|141.55141369999998|-233.7988862|700.3924376|434.9654405|7.671983829|1.0|1.0|1.0|0.0|2.99|3.19|0.15|21.0|-7.78|43.6|2.93|1.0|0.0|0.0|2.0|-4.35|3.0|-5.76|346.81|1.0|1.0|-4.84|4.49e-05|1.46e-05|0.00506|0.0|0.0|5.72e-06|-0.05864|5.3544|3.29|3.9863|-1450.21384|949.09|311.03|0.1687|391.01|0.30471|-1450.071352|-0.16821|4.5781|-1450.121028|54.0|7.2676|7.2676
8_a10|0.0|0|0|0.0|1|7.535296702|1|-0.075368755|-0.00560152|5.4161004020000005|-0.012055162|2|0.035828092|-0.000315856|1|1|-0.000504277|-0.368590322|0.6357042860000001|0.809386132|-0.015871527|0.864927472|0.874843982|-0.059655303|-0.086233061|-32.63117642|-47.16908772|8.619652859|32.98071169999999|0.125156018|-0.029917593|4.714910465|9.35593124|-1.465962037|-17.849103399999997|-16.36478554|41.25082928|2612.274447|478.5356341|-801.8744912000001|1899.542278|-8.951462413|6289.86818|151.7094758|-243.5764486|1109.631361|583.7217118|9.617402178|0.0|1.0|1.0|0.0|3.42|3.27|0.22|21.0|-7.6|69.9|2.46|1.0|0.0|0.0|4.0|-4.52|5.0|-6.25|384.43|1.0|1.0|-4.62|3.05e-05|2.4100000000000003e-05|0.00926|0.0|0.0|9.59e-06|-0.0623299999999999|4.6964|4.58|3684.0|-1257.819281|1047.58|336.55|0.1596|416.69|0.41583|-1257.59269|-0.15556|1.2052|-1257.648047|526.0|6279.0|6279.0
3g_a32|0.0|1|1|-0.047725143|0|7.78113851|0|0.015803466|-0.006258272|5.733341277|-0.072619634|0|0.05052381|-0.058985916|3|3|-0.105402305|-0.563371932|0.833981748|0.755211939|-0.1015732219999999|0.802214256|0.887695945|-0.070213101|-0.098311343|-38.9071564|-54.47722347|6.647498326|42.56199385|0.112304055|-0.030429702|3.683575459|0.0|-1.278047464|-21.55960626|-16.86199774|45.55465473|2271.746759|491.89858160000006|-708.2039051|1886.244271|-9.343731735|5058.622432|110.4157723|-333.29803589999995|884.4366022|475.3634141|6.076989555|1.0|1.0|1.0|1.0|3.43|3.44|0.28|19.0|-7.29|110.94|2.18|2.0|0.0|0.0|3.0|-7.09|3.0|-4.9|354.49|0.0|1.0|-5.59|8.12e-08|2.58e-06|0.000915|0.0|0.0|1.8e-05|-0.0535|3.5456|4.13|3.5456|-1712.036238|998.86|349.68|0.2859|495.4|0.70275|-1711.865318|-0.14715|3.3082|-1711.919273|14.0|7.8539|7.8539
14_a47|0.0|1|1|0.0|0|6.605297921|0|-0.126490693|-0.006070958|4.59511985|-0.136491228|2|0.036632997|0.017068634|1|1|0.05124606|-0.33240126|0.5975877820000001|0.777675668|-0.085385518|0.8467634620000001|0.681598464|-0.093553938|-0.094132436|-47.18187618|-47.47362906|10.1400648|64.60629385|0.318401536|-0.034963476|5.113919242|0.0|-1.223721666|-23.79514424|-17.63306222|57.32194098|2254.664317|343.7492333|-617.1571777|670.2518865000001|-8.892848121|4695.98899|169.0962983|-166.1354667|928.4611922|310.8026328|14.15018248|1.0|0.0|1.0|2.0|2.78|1.53|0.0|21.0|-7.79|66.49|2.49|0.0|0.0|0.0|3.0|-3.97|5.0|-6.21|323.3|1.0|1.0|-4.13|0.000108|7.46e-05|0.0241|0.0|0.0|5.27e-06|-0.06057|3.9671|2.64|3.9671|-1127.700693|849.76|312.53|0.2452|375.43|0.68345|-1127.610422|-0.16377|2.2485|-1127.6593779999998|8.0|8.1|8.1
6a_a31|0.0|0|0|0.0|0|7.703007682000001|1|0.038376178|-0.01694403|5.6869753560000005|-0.181987023|0|0.0357275129999999|0.08881108|2|2|0.1533239019999999|-0.568500407|0.848282918|0.784022685|-0.07385392|0.848080284|0.57216168|-0.132158278|-0.126430958|-77.60012959|-74.23718620000001|20.08876284|157.9971748|0.42783832|-0.045153913|11.79563339|98.49408082|-1.896464366|-45.56491046|-26.51328079|97.68889243|2713.694431|335.9594356|-1113.557793|1671.917893|-15.56795422|5908.282843|180.411907|-226.3518866|1607.453976|479.200937|18.29245122|1.0|1.0|1.0|2.0|3.42|2.51|0.05|22.0|-6.96|131.36|1.13|1.0|0.0|0.0|4.0|-5.22|5.0|-6.69|390.42|0.0|1.0|-4.34|6.09e-06|4.55e-05|0.0178|0.0|0.0|4.3200000000000007e-05|-0.05563|3.5428|4.03|3.5428|-1613.295461|1028.95|349.96|0.6404|447.66|0.70416|-1613.1416|-0.1428|7.7514|-1613.198178|1.1|5.9586|5.9586
14x_a23|0.0|1|1|0.0|2|7.423568444|0|0.0944818319999999|-0.0065692219999999|5.351858133|-0.111315218|2|0.04314059|0.05740118|2|2|0.160327487|-0.443633823|0.5788469970000001|0.802520527|-0.035031888|0.8668730109999999|0.7768288609999999|-0.0708831479999999|-0.084244058|-46.97594633|-55.83053941|14.64350681|42.44114495|0.223171139|-0.034056109|9.704599953|87.28077098|-1.6006371069999998|-31.13207597|-22.56979253|61.61945314|3071.48868|514.8229467|-1060.780249|2382.851643|-14.95753786|6989.569075|184.0971574|-294.5294492|1468.794817|597.2903597999999|14.57194888|0.0|1.0|0.0|1.0|3.42|3.42|0.05|26.0|-7.93|105.02|3.78|2.0|1.0|0.0|5.0|-5.68|6.0|-6.35|447.46|0.0|0.0|-5.27|2.09e-06|5.41e-06|0.00242|0.0|0.0|5.23e-06|-0.08216|4.0641|3.97|3.6941|-1828.371718|1149.42|335.63|0.3184|537.48|0.6757|-1828.168422|-0.15259|5.7933|-1828.228912|3.0|8.4949|8.4949
13e_a6|0.0|0|0|0.0|0|6.842683282|0|-0.089778965|-0.006882528|4.727387819|-0.008507023|2|0.044021739|0.018376555|1|1|0.032420935|-0.462344944|0.841211811|0.765593573|0.102257199|0.827254552|0.861676601|-0.074242826|-0.093298845|-49.62570093|-62.36320497|12.28502792|66.59852278|0.138323399|-0.032929004|8.211609879|0.0|-1.679379203|-33.17101912|-22.01054293|61.91072885|2868.489025|575.965487|-1122.537689|3457.565879|-14.71237941|6147.8097210000005|185.4673146|-297.4895642|1553.619759|676.2770877|13.06309302|1.0|1.0|1.0|2.0|3.51|2.79|0.08|27.0|-10.18|103.17|0.92|1.0|0.0|0.0|5.0|-5.11|5.0|-6.52|417.47|0.0|1.0|-4.78|7.74e-06|1.65e-05|0.00688|0.0|0.0|2.75e-08|-0.07534|5.9885|3.36|3.2475|-1347.25954|1202.5|381.78|0.8312|567.24|0.38609|-1347.014564|-0.1327|10.1884|-1347.074898|12.0|7.9208|7.9208
19k_a38|0.0|0|0|0.0|0|7.412764017000001|2|0.0100827|-0.011877064|5.351858133|-0.17467835|2|0.0445691609999999|0.098947776|1|1|0.208892195|-0.51857087|0.7581164340000001|0.853092207|0.04833864|0.908591797|0.658700057|-0.112748779|-0.126936513|-71.54314527|-80.54577161|14.76615358|157.4834779|0.341299943|-0.044662847|9.369654226|116.0039747|-2.411793744|-45.3966925|-28.3401789|86.30929885|3055.355167|417.968819|-1530.369661|2929.493496|-17.9828603|7091.215492|152.51267140000002|-329.5105352|2014.5803|686.8472757999999|13.8345897|0.0|0.0|0.0|4.0|4.89|2.2|0.13|17.0|-6.41|124.32|1.65|1.0|0.0|0.0|6.0|-3.87|5.0|-7.84|444.46|0.0|0.0|-3.62|0.000134|0.0002399999999999|107.0|0.0|0.0|0.000175|-0.05534|5.1869|4.13|3.5378|-1500.852284|1172.22|350.45|0.2038|502.43|0.38269|-1500.618667|-0.14568|9.1508|-1500.680373|11.0|7.9666|7.9666
14l_a23|0.0|1|1|0.0|2|7.423568444|0|0.060717916|-0.005344736|5.351858133|-0.026530366|2|0.046283951|0.042748013|2|2|0.07815878|-0.448622017|0.725800261|0.778602826|0.156652778|0.836852328|0.921267667|-0.053549434|-0.078204688|-35.3275485|-51.59307331|12.31633167|40.34135162|0.078732333|-0.0328459689999999|8.125310915|81.90812552|-1.642298442|-23.306234600000003|-21.66909079|47.64388017|2879.181064|607.777253|-1083.45454|2176.038061|-14.29549842|6444.7098240000005|138.7874759|-382.1434717|1372.110688|666.0036144999999|9.953660282|0.0|1.0|1.0|1.0|3.51|3.52|0.09|26.0|-7.78|105.02|3.24|2.0|1.0|0.0|5.0|-5.85|4.0|-6.1|425.51|0.0|0.0|-5.25|1.43e-06|5.61e-06|0.0023899999999999|0.0|0.0|7.03e-06|-0.07191|3.6274|3.79|3.6274|-1669.224647|1185.79|341.8|0.4239|560.51|0.67242|-1668.983787|-0.14639|6.0563|-1669.04569|7.0|8.1798|8.1798
12bi_a36|0.0|0|0|0.0|0|7.412764017000001|2|-0.088734077|-0.00902707|5.351858133|-0.043740597|2|0.043854875|0.03474497|1|1|0.056936052|-0.37220074|0.884226781|0.812921349|0.0997949019999999|0.858971809|0.7850011179999999|-0.082914301|-0.107613368|-57.89562053|-75.1419557|24.16125901|129.685076|0.214998882|-0.027831043|16.87080604|0.0|-1.614200516|-40.42611289999999|-19.43326441|82.05687954|3044.149713|548.1337538|-1127.129336|2660.0547690000003|-13.56944331|6572.410403|349.3664649|0.474365004|2255.791153|766.4854363|26.24794923|1.0|0.0|1.0|2.0|4.97|0.0|0.21|17.0|-6.79|87.66|1.42|1.0|0.0|0.0|7.0|-4.11|6.0|-7.13|441.49|0.0|0.0|-4.15|7.75e-05|7.13e-05|0.0315|0.0|0.0|7.11e-05|-0.0510199999999999|3.8855|2.68|3.6851|-1461.966152|1256.37|336.45|0.4214|603.92|0.68181|-1461.69263|-0.15078|7.0514|-1461.75632|14.0|7.8539|7.8539
18_a47|0.0|1|1|0.0|0|6.605297921|0|-0.141396999|-0.004337918|4.59511985|-0.06345679|3|0.037919622|-0.026357805|1|1|-0.056674151|-0.322800033|0.646771311|0.792196273|-0.059779939|0.851462739|0.777824025|-0.078937385|-0.084415066|-49.44908758|-52.88049505|9.234746417|70.55642796|0.222175975|-0.0303894239999999|5.784962137000001|3.684585007|-1.5194711930000002|-30.97660579|-19.03697822|58.68383399|2800.3745940000003|487.2556678|-951.8489108|2184.962887|-11.9254166|6261.441874|167.41554630000002|-291.6032324|1299.011844|628.5247532999999|10.84884165|1.0|0.0|1.0|2.0|3.47|2.5|0.08|27.0|-10.36|79.38|2.63|2.0|0.0|0.0|4.0|-5.5|5.0|-5.87|410.45|0.0|1.0|-5.37|3.13e-06|4.29e-06|0.00176|0.0|0.0|1.78e-08|-0.04964|4.2668|3.32|4.2222|-1354.180815|1130.76|293.65|0.4335|487.81|0.4659|-1353.979194|-0.17349|3.4464|-1354.037606|3.0|8.6|8.6
12p_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.038440292|-0.0063403159999999|5.351858133|-0.031328052|2|0.040899471|-0.062956958|1|1|-0.109773594|-0.456474815|0.8414737059999999|0.7867133140000001|-0.051402518|0.8371763179999999|0.843381594|-0.074356395|-0.094870978|-47.54197452|-60.65858419|9.659715461|75.21136863|0.156618406|-0.0364888379999999|6.176226649|0.0|-1.897419563|-30.39737673|-23.33022469|57.20168999|2783.628159|539.2411292|-1213.171684|2326.5244390000003|-14.91687369|6166.812731|115.116829|-409.146112|1479.558007|686.039456|8.3245726|1.0|1.0|0.0|1.0|4.76|0.0|0.17|17.0|-7.01|81.65|3.04|2.0|0.0|0.0|5.0|-5.66|4.0|-5.81|412.51|0.0|1.0|-5.15|2.21e-06|7.05e-06|0.00291|0.0|0.0|4.02e-05|-0.05169|5.1922|4.14|3.4955|-1615.0623480000002|1167.16|354.69|0.1768|526.91|0.33929|-1614.830085|-0.14823|4.0456|-1614.890598|17.0|7.7721|7.7721
8b_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.113639567|-0.009362305|5.733341277|-0.057200812|0|0.03995614|-0.008128765|3|3|-0.014634534|-0.577864293|0.788133615|0.845443342|0.060636167|0.8966299409999999|0.788218098|-0.0850068559999999|-0.108971309|-53.36442734|-68.4085006|10.49093175|102.4297669|0.211781902|-0.03079624|6.585851946|68.21751748|-1.4166270230000002|-33.50038167|-19.33283713|63.85535908|2573.703546|494.8166492|-889.3105078|2275.886421|-12.13650094|5619.400983|207.6969342|-212.3722924|1329.016762|557.1050635|13.32443194|1.0|1.0|1.0|2.0|3.46|3.04|0.26|19.0|-7.65|140.04|1.1|1.0|0.0|1.0|7.0|-5.83|4.0|-6.44|397.52|0.0|1.0|-4.39|1.47e-06|4.06e-05|0.0161|0.0|0.0|8.86e-06|-0.05404|3.5442|4.22|3.5442|-1880.735397|1114.24|349.82|0.2943|558.16|0.70285|-1880.539698|-0.14717|846.0|-1880.602014|12.0|7.9208|7.9208
3k_a32|0.0|1|1|0.0|0|7.97831097|1|-0.001009768|-0.005745086|5.973809612|-0.001250803|0|0.0381981979999999|-0.047167919|3|3|-0.084055305|-0.5265375529999999|0.816196288|0.779649252|-0.127713677|0.8306695270000001|0.8777482409999999|-0.0711378679999999|-0.090839907|-40.10830541|-51.21653025|6.970844822|80.0971996|0.122251759|-0.029575784|3.930238317|0.0|-1.271758703|-22.61349991|-16.67514938|47.07915023|2392.3436100000004|494.8840288|-717.0314235000001|1970.06814|-9.40163104|5259.698672|123.7157466|-316.3794102|918.5970998|506.658189|6.9505405620000005|1.0|1.0|1.0|1.0|3.47|3.48|0.32|19.0|-7.23|110.94|2.41|2.0|0.0|0.0|3.0|-7.04|3.0|-5.01|366.5|0.0|1.0|-5.61|9.16e-08|2.47e-06|0.000904|0.0|0.0|2.15e-05|-0.05321|3.5363|3.81|3.5363|-1750.1383649999998|1022.89|350.6|0.3082|452.36|0.70268|-1749.957584|-0.14667|3.2233|-1750.0122420000002|9.0|8.0605|8.0605
8c_a32|0.0|1|1|0.0|0|7.765993078999999|0|0.080016722|-0.0093793719999999|5.733341277|-0.04699673|0|0.036711712|-0.026467635|3|3|-0.047650724|-0.578242111|0.788133615|0.845443342|-0.024032462|0.8966299409999999|0.801747512|-0.076876481|-0.097480366|-46.47597924|-58.93213925|9.818219446|126.6561213|0.198252488|-0.027548799|5.935643221|78.19443734|-1.267244762|-28.09723623|-16.654735000000002|56.29419869|2571.62241|484.6996147|-766.1178102000001|3038.837633|-10.06868562|5773.240734|241.4075262|-121.7388847|1275.407176|557.1050635|15.43301109|1.0|1.0|1.0|2.0|3.46|2.82|0.26|19.0|-7.65|140.04|1.1|1.0|0.0|1.0|7.0|-5.82|4.0|-6.45|397.52|0.0|1.0|-4.39|1.5e-06|4.11e-05|0.0164|0.0|0.0|8.86e-06|-0.04161|3.5673|4.28|3.5673|-1880.733377|1090.0|347.56|0.3272|516.78|0.70135|-1880.537558|-0.14712|8.4922|-1880.597039|37.0|7.4318|7.4318
18_a10|0.0|0|0|0.0|1|7.78113851|2|-0.182332901|-0.00309846|5.733341277|0.0307177839999999|2|0.035770975|-0.092424959|1|1|-0.144233311|-0.220292492|0.7155022459999999|0.785539083|0.048377088|0.832812971|0.885552955|-0.0575419659999999|-0.076052353|-36.52271591|-48.27152552|12.12013168|40.99617452|0.114447045|-0.024889861|7.692822451|123.3621791|-1.368942347|-23.18149476|-15.79795381|48.64284759|2788.499133|562.0732377|-868.8874593|2137.914113|-10.02718922|6213.631543|227.471785|-179.7708584|1354.218219|713.2632062000001|13.11704755|0.0|1.0|1.0|0.0|4.07|3.41|0.32|21.0|-7.88|62.06|2.14|1.0|0.0|0.0|5.0|-4.48|5.0|-6.34|412.48|1.0|1.0|-4.77|3.34e-05|1.7100000000000002e-05|0.00705|0.0|0.0|5.44e-06|-0.0495699999999999|5.7687|2.65|3.7977|-1336.404041|1181.5|326.47|0.2962|504.61|0.37729|-1336.126835|-0.15735|4.7596|-1336.185978|0.13|6.8861|6.8861
46_a18|0.0|0|0|0.0|0|7.03438793|2|-0.001181461|-0.005378956|4.844187086|-0.018808538|1|0.03531746|-0.046124025|0|0|-0.069691797|-0.448177615|0.7100921609999999|0.729629263|-0.015124585|0.76616843|0.8265445990000001|-0.069742249|-0.076485888|-49.54738918|-54.33831169|6.376289807000001|0.946462387|0.173455401|-0.029244604|4.5299444310000005|58.66827342|-1.988633091|-35.20023815|-20.77641329|55.92367899|3052.94234|587.2068577|-1412.796104|1848.661552|-14.76030741|7150.333139|154.7096476|-401.0164861|1806.107079|1056.535856|9.36454702|0.0|0.0|1.0|2.0|4.27|0.0|0.3|18.0|-8.82|76.5|3.33|2.0|1.0|0.0|7.0|-5.68|3.0|-6.14|480.6|1.0|0.0|-5.47|2.08e-06|3.35e-06|0.00161|0.0|0.0|7.27e-07|-0.04995|3225.0|8.11|3225.0|-1532.968527|1380.79|384.45|0.4249|635.89|0.69181|-1532.493789|-0.13224|2656.0|-1532.562476|186.0|6.7305|6.7305
9i_a24|0.0|0|0|0.0|1|7.153833802|0|-0.113620183|-0.005148312|5.209486153|2.01e-05|2|0.023854167|-0.076024544|2|2|-0.140841749|-0.32068769|0.783500303|0.822658951|0.139004845|0.898194715|0.8260893640000001|-0.064657333|-0.069812876|-30.56504777|-33.00219474|11.87389334|10.13249376|0.173910636|-0.024639839|5.613069697999999|1.634015079|-0.837754515|-14.44881966|-11.64783344|42.43894111|2061.729154|390.5119445|-396.0263368|761.9885477000001|-5.506205845|4155.922671|236.7218826|0.720157264|793.2611447|295.8603625|18.05612763|1.0|0.0|1.0|1.0|2.76|1.36|0.0|22.0|-6.05|72.28|0.67|0.0|0.0|0.0|3.0|-2.6|4.0|-7.01|288.31|1.0|0.0|-3.1|0.00248|0.000791|228.0|0.0|0.0|0.000258|-0.0473899999999999|4.6212|1.13|4.1459|-945.2626532|825.7|299.06|0.2373|363.15|0.58977|-945.174716|-0.17204|7.1135|-945.222448|88.0|7.0555|7.0555
