molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|nFaHRing|FNSA3|FPSA3|PNSA3|PPSA3|RPSA|TPSA_x|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lipinski|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|IC50|pIC50|pIC50
4i_a46|0.0|0|0|0.0|1|7.825245291|1|1.1346370959999998|2.184105962|-0.167244168|-0.002360192|-0.018872727|1|0.049498645|-0.088884176|-0.127450387|0.012211602|-0.125773054|1|1|0.011931187|-0.060809732|-0.091288438|-0.22302552|1|0.7204791309999999|0.749522825|0|-0.058565229|0.015663081|-33.08099617|8.847405392999999|0.0592195629999999|33.45060163|-23.99628633|4.997521397|0.763831778|-1.278543436|-18.68604171|-14.16067794|41.92840157|0.406629719|2200.19132|531.4066842|-722.1945751000001|2253.484644|-7.998762108999999|0.685288314|133.40134070000002|-407.9368676|18.53900079|-298.0546045|945.4890404|579.2365607|1.0|1.0|1.0|0.0|3.5|17.0|-7.3|4.79|5.07|1.0|0.0|105.43|0.0|1.0|-4.94|26.0|-5.31|0.0|1.0|0.00403|0.0|0.0|-0.01646|5.3987|4.4232|-1092.70435|611.74|1058.5|229.66|546.24|0.41877|0.69035|0.1421|-0.18438|2.8538|-0.20084|612.0|6.2132|6.2132
8c_a32|0.0|1|1|3.46252244|0|7.765993078999999|0|0.609420757|0.0|0.080016722|-0.0093793719999999|-0.04699673|0|0.036711712|-0.026467635|-0.459589251|-0.003484915|-0.0682721729999999|3|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|-0.578242111|0|0.788133615|0.845443342|1|-0.076876481|0.016240436|-46.47597924|9.818219446|0.198252488|119.85432240000002|-35.6276568|5.935643221|0.600684883|-1.267244762|-28.09723623|-16.654735000000002|56.29419869|0.447542891|2571.62241|484.6996147|-766.1178102000001|3038.837633|-10.06868562|0.8100952690000001|241.4075262|-463.1595384|27.72624296|-121.7388847|1275.407176|557.1050635|1.0|1.0|1.0|2.0|2.82|19.0|-7.65|6.49|4.19|1.0|0.0|110.47|1.0|1.0|-5.82|27.0|-6.45|1.0|1.0|0.000597|0.0|0.0|-0.04161|3.5673|3.5673|-1880.733377|646.97|1090.0|347.56|516.78|0.70135|0.70135|0.3272|-0.14712|8.4922|-0.18873|37.0|7.4318|7.4318
3b_a12|0.0|0|0|0.0|0|0.0|1|1.283824445|0.0|0.156777705|-0.007916598|-0.043495794|2|0.0375|-0.1215705419999999|-0.332497127|-0.004028952|-0.003968827|0|0|-0.003019113|-0.071149325|-0.116772665|-0.547002361|1|0.914614654|0.768772928|0|-0.064393592|0.0103611969999999|-33.57216667|5.401901357000001|0.096795301|50.46508298|-24.04018959|2.816328871|0.7688221909999999|-1.326648015|-17.50314491|-17.73486237|38.97406803|0.390744506|2186.64676|470.8937285|-691.6596323|1935.211747|-9.246226764|0.64134753|120.5265876|-360.6028438|23.06757345|-280.3056362|899.6353646|406.0361621|1.0|1.0|0.0|1.0|2.98|18.0|-8.1|4.05|3.14|1.0|0.0|102.53|0.0|1.0|-4.26|24.0|-5.65|0.0|1.0|0.0184|0.0|0.0|-0.07091|4.2092|3.7741|-1410.947421|548.05|915.37|294.55|426.66|0.53738|0.6654800000000001|0.2418|-0.15229|5.9551|-0.2232|49.0|7.3098|7.3098
12f_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.60498366|0.0|0.156569208|-0.015345198|-0.274237737|2|0.041555556|0.1468972409999999|-0.874676289|-0.00695299|-0.046588557|1|1|-0.004395528|-0.077457998|-0.226973911|-0.6394697460000001|1|0.613786308|0.8246767140000001|0|-0.090450992|0.01570263|-63.81176255|11.07796031|0.164253554|115.8783181|-54.21787616|7.815328055|0.815175332|-2.396571368|-45.01820228|-31.90082427|74.88972286|0.472521727|3305.792133|589.6060704|-1690.743686|2712.844784|-22.5055335|0.8958126809999999|130.3909181|-1192.793275|39.1336968|-444.7025522|2074.08593|696.6414817000001|1.0|1.0|1.0|1.0|0.0|17.0|-7.18|4.43|4.78|2.0|0.0|133.96|0.0|1.0|-6.7|34.0|-5.66|0.0|0.0|9.63e-05|0.0|0.0|-0.05464|5.0587|3.5298|-1987.998635|729.87|1225.63|245.09|574.31|0.32483|0.68471|0.1596|-0.14958|3.6633|-0.20422|19.0|7.7144|7.7144
14n_a23|0.0|1|1|0.0|2|7.423568444|0|1.197963531|3.3716621960000004|0.009802461|-0.0068536419999999|-0.027380305|2|0.045165485|0.079559363|-0.376950283|0.010561248|-0.059870135|2|2|0.010508236|-0.110069159|-0.199540201|-0.404569286|2|0.756252127|0.802854174|1|-0.058928845|0.027028617|-39.82324087|18.26553926|0.10672565|72.12361433|-37.64460956|12.34358104|0.6868205409999999|-1.648600566|-26.91195666|-21.84509525|58.08878013|0.469606631|3014.591033|603.6615822000001|-1114.099858|2195.877777|-14.76259199|0.885393105|211.642042|-752.8921912999999|31.80611809|-252.5011125|1622.112023|683.7405759|0.0|1.0|1.0|1.0|3.66|26.0|-7.51|3.42|4.03|2.0|1.0|126.78|0.0|1.0|-5.63|32.0|-6.47|0.0|0.0|0.0010199999999999|0.0|0.0|-0.06951|3.4217|3.4217|-1744.42791|710.48|1209.95|362.35|575.71|0.6955|0.6955|0.4229|-0.1382|5.2196|-0.2077099999999999|1.0|9.2441|9.2441
47c_a18|0.0|0|0|0.0|0|7.03438793|1|1.251176227|0.0|0.02368001|-0.007068829|-0.048726885|0|0.032688172|0.047739847|-0.537230966|0.0007979619999999|0.028947131|0|0|0.002674691|-0.212991596|-0.320309303|-0.455055055|0|0.784328127|0.758269842|0|-0.0715759629999999|0.015864085|-57.54296759|12.75381432|0.1871383589999999|150.4485025|-60.75445536|10.25333491|0.7489981509999999|-2.350000928|-46.26124419|-25.88035487|70.29678191|0.489290189|3228.879782|653.4941186000001|-1889.265906|2027.892739|-20.80632033|0.958059115|201.7910841|-1518.861384|34.55329606|-400.3604527|2522.390613|1167.054827|1.0|0.0|1.0|3.0|0.0|18.0|-9.18|2.84|2.87|3.0|2.0|154.77|1.0|1.0|-5.73|38.0|-6.61|0.0|0.0|0.000947|1.0|1.0|-0.0449|3.1096|3.1096|-1664.721977|850.89|1505.09|398.71|790.07|0.6983199999999999|0.6983199999999999|0.5869|-0.12841|3.3075|-0.17331|3.0|8.5229|8.5229
12aq_a36|0.0|0|0|3.427017327|0|7.412764017000001|2|1.297043497|0.0|0.0332421529999999|-0.0116333169999999|-0.135770278|2|0.041728395|0.076517478|-0.674732412|-0.006653538|-0.028591187|1|1|-0.004569485|-0.052743904|-0.090926893|-0.5356623070000001|1|0.892815402|0.839953955|0|-0.1093001919999999|0.021389734|-73.0277723|14.29132551|0.318529388|212.8220574|-54.49698711|9.548598682|0.7619767479999999|-2.319486422|-48.79273723|-28.69889692|87.31909781|0.426481765|2932.54604|455.31741460000006|-1549.740434|2906.024504|-19.17486584|0.743623723|159.03272990000002|-1035.442755|37.66374367|-350.0740123|2033.842158|689.2886595|0.0|0.0|1.0|3.0|0.0|17.0|-6.14|1.92|0.98|1.0|0.0|131.85|0.0|1.0|-3.52|32.0|-7.79|0.0|0.0|129.0|0.0|0.0|-0.06059|3.9049|3.3759|-1401.637414|703.04|1190.22|317.51|534.96|0.6933199999999999|0.7058300000000001|0.0059|-0.13908|6.7649|-0.19967|55.0|7.2596|7.2596
12_a3|0.0|0|0|0.0|0|6.823286122000001|0|0.605020506|0.0|0.167987916|-0.009093383|-0.118456941|2|0.042795699|-0.120694579|-0.336455156|-0.006049098|-0.069857022|1|1|-0.0045709459999999|0.017902469|0.032450556|-0.604704476|2|0.899733837|0.718481325|1|-0.092838926|0.011076075|-44.07517037|5.258353635|0.170600292|80.99228663|-21.667278|2.496397166|0.830418645|-1.345874639|-20.92463497|-18.79271742|49.333524|0.463780604|2056.502939|393.75653|-638.9523922000001|1064.221958|-8.921820355|0.864908294|80.50854774|-303.3418921|22.63041363|-313.7317211|769.4340634|330.4083896|1.0|1.0|1.0|1.0|2.17|21.0|-6.89|4.34|4.01|1.0|0.0|90.49|0.0|1.0|-5.68|22.0|-5.3|0.0|1.0|0.000629|0.0|0.0|-0.06361|3263.0|3263.0|-1272.125792|515.23|847.25|379.97|361.95|0.69784|0.69784|0.5056|-0.13153|2.3762|-0.19514|3548.0|5.45|5.45
A7701_a51|0.0|0|0|2.9690728930000003|0|6.605297921|0|1.390164251|0.0|-0.221071791|-0.002377784|-0.0162614089999999|2|0.031405229|0.070581466|-0.0927335619999999|0.008062393|-0.0299823629999999|1|1|0.00740235|0.036217274|0.061434294|-0.22798944|2|0.7078647990000001|0.7451039290000001|1|-0.071384149|0.007404204|-32.97926236|3.420720075|0.134885227|62.31656919|-16.67652408|1.580362387|0.799046392|-1.09384371|-15.23632002|-14.03756956|36.39998243|0.420350923|1959.582581|399.6804233|-505.3525041|1108.114062|-6.485314917999999|0.7251817340000001|92.83996262|-233.4713371|17.56790307|-276.3170672|632.4445105000001|332.8814548|1.0|0.0|1.0|1.0|2.05|21.0|-7.58|4.46|4.0|0.0|0.0|87.52|0.0|1.0|-3.95|22.0|-5.82|0.0|1.0|0.0319|0.0|0.0|||||||||||||||25.0|7.6021|7.6021
4c_a46|0.0|0|0|0.0|1|7.825245291|1|1.134637091|2.137504882|-0.068543882|-0.005085922|-0.048990529|1|0.0440307329999999|-0.111750026|-0.300069396|0.010177371|-0.068256579|1|1|0.010040825|-0.056422062|-0.083788154|-0.421467037|1|0.649753668|0.726862617|0|-0.063644365|0.013924723|-40.22007179|8.799732282999999|0.109222605|69.02325225|-34.9456654|5.56099297|0.840753785|-1.662574604|-25.41708422|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|2487.942529|-11.85656505|0.8211086059999999|100.6356847|-663.9676426|22.31552819|-430.6788754|1249.669579|696.2528933|1.0|1.0|1.0|0.0|3.8|17.0|-7.62|5.11|5.24|2.0|0.0|115.03|0.0|1.0|-5.55|29.0|-5.39|0.0|0.0|0.00109|0.0|0.0|-0.04381|5.4579|4.1026|-1245.392965|683.75|1176.07|227.16|617.56|0.42391|0.6986600000000001|0.2083|-0.17085|4.1039|-0.21466|2008.0|5.6972|5.6972
EW7203_a60|0.0|0|0|0.0|0|7.412764017000001|2|0.604984431|0.0|0.025672274|-0.00698487|0.0075638519999999|2|0.041767677|-0.092774356|-0.377182982|0.003099827|-0.051413084|1|1|0.0036417359999999|-0.049287858|-0.090115975|-0.458129101|1|0.80330079|0.822401103|0|-0.076068195|0.020156795|-49.19385637|13.03554647|0.113924842|73.67602619|-40.24477665|8.430183|0.766837077|-1.828300603|-31.81402579|-23.64750675|62.22940284|0.497298165|2913.880231|573.0312689|-1182.375337|1660.077477|-15.29301513|0.989250745|150.7881632|-764.6507562999999|30.83771958|-345.1309687|1541.885979|666.0036144999999|1.0|1.0|1.0|2.0|3.21|17.0|-6.7|3.87|2.6|2.0|0.0|133.97|0.0|1.0|-5.74|31.0|-6.35|0.0|0.0|0.000768|0.0|0.0|-0.06188|5.0166|3.5192|-1667.993536|678.83|1166.44|247.15|546.85|0.40883|0.69857|0.0448|-0.1446599999999999|1.7676|-0.20654|9.0|8.0334|8.0334
3a_a49|0.0|0|0|0.0|1|7.535296702|1|1.343850114|2.09865947|-0.05210989|-0.006374689|-0.072328354|2|0.0355787039999999|-0.044367345|-0.337858497|-0.000349523|0.00497674|1|1|0.000521532|0.002357097|0.003978478|-0.421478185|2|0.775818577|0.8145214209999999|1|-0.094437035|0.016205613|-55.30832478|9.491036042|0.27109473|158.77029040000002|-30.35026007|5.558553447|0.689774813|-1.504232653|-32.39206742|-17.97906469|64.79936082|0.474653816|2599.121578|426.893216|-880.9741697000001|1793.526571|-10.52968207|0.903506738|181.6875706|-515.9544212000001|26.06512204|-222.2883651|1277.19098|578.2841135|0.0|0.0|1.0|2.0|2.11|21.0|-7.19|2.77|2.81|1.0|0.0|112.14|0.0|1.0|-3.06|29.0|-7.67|0.0|1.0|0.3379999999999999|0.0|0.0|-0.05732|5.1647|3874.0|-1253.973708|635.89|1082.21|240.06|449.68|0.53794|0.66614|0.0793|-0.15978|3801.0|-0.2171|64.0|7.1938|7.1938
4g_a46|0.0|0|0|0.0|1|7.825245291|1|1.134637064|2.156712018|-0.153373738|-0.001702489|-0.010706405|2|0.046415344|-0.093447672|-0.088529411|0.011488768|-0.138341481|1|1|0.010608122|-0.078780402|-0.121452903|-0.2455749539999999|2|0.662386484|0.74106323|0|-0.056893316|0.00801562|-32.64186634|4.598866947|0.053170267|30.50581108|-23.0928866|2.638545451|0.826861093|-1.192613373|-18.72788427|-13.96424081|37.24073329|0.448462961|2242.010126|543.2323468999999|-684.2477996|2285.43285|-8.0118178|0.8131148579999999|99.33639766|-392.5790722|16.88825479|-375.0653627|827.5244845|568.1534007|1.0|1.0|1.0|0.0|3.61|17.0|-7.8|5.19|5.37|2.0|1.0|106.55|0.0|1.0|-5.38|26.0|-5.18|0.0|1.0|0.00155|0.0|0.0|-0.03985|4.4163|4.4163|-1493.132001|615.33|1064.92|280.74|530.39|0.6983199999999999|0.6983199999999999|0.1294|-0.18602|3.5526|-0.22587|2745.0|5.5615|5.5615
galu_a46|0.0|0|0|0.0|1|7.535296702|1|1.343828866|2.082220175|0.048375705|-0.00642454|-0.080432741|2|0.039550827|-0.090581301|-0.327651527|0.002865697|-0.1121767259999999|1|1|0.003107816|0.028964355|0.0481706809999999|-0.4671565689999999|2|0.702976795|0.81708619|1|-0.0910072869999999|0.01235603|-50.93538037|6.915480101|0.236203592|132.199522|-27.89483984|3.870487977|0.7832175929999999|-1.513861067|-28.50774993|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|-847.2847833999999|1755.2047|-10.08962292|0.880553787|121.3297832|-474.2122773|23.01702105|-317.0250717|1081.799989|542.7276591|0.0|1.0|1.0|1.0|2.75|21.0|-7.13|3.69|3.51|1.0|0.0|108.18|0.0|1.0|-3.85|28.0|-6.86|0.0|1.0|52.0|0.0|0.0|||||||||||||||51.0|7.2924|7.2924
17_a20|0.0|0|0|3.445659565|0|6.842683282|0|1.4012598180000002|0.0|-0.064380628|-0.005457467|0.00038506|3|0.0388043479999999|0.065447136|-0.28924577|-0.000495713|-0.072863159|1|1|0.000922796|-0.116922879|-0.202695123|-0.456415963|3|0.760575852|0.7494736590000001|1|-0.063665681|0.015032258|-41.75129828|9.857999796|0.0879464559999999|57.67438055|-35.00871763|6.4647747870000005|0.75430388|-1.5466805119999998|-27.38007162|-20.699942|51.60929807|0.455285305|2761.976599|598.1153253|-1014.297158|2210.790304|-13.57480888|0.83582343|161.12498630000002|-665.1656349|27.44244402|-333.5397332|1344.679757|637.7803874|0.0|1.0|1.0|1.0|2.83|27.0|-10.14|5.8|4.85|2.0|0.0|119.48|0.0|0.0|-5.36|31.0|-6.09|0.0|1.0|0.0017699999999999|0.0|0.0|-0.0706799999999999|3.3926|3.3926|-1291.918735|673.68|1157.26|365.45|543.09|0.69839|0.69839|0.2977|-0.14021|3.9703|-0.21089|2.25|5.6478|5.6478
14_a47|0.0|1|1|2.871076328|0|6.605297921|0|1.417758105|0.0|-0.126490693|-0.006070958|-0.136491228|2|0.036632997|0.017068634|-0.2306964|-0.008212621|0.0295267039999999|1|1|-0.006335783|-0.020596219|-0.061837113|-0.33240126|2|0.5975877820000001|0.777675668|1|-0.093553938|0.020106089|-47.18187618|10.1400648|0.318401536|160.57883|-23.9422834|5.113919242|0.664709719|-1.223721666|-23.79514424|-17.63306222|57.32194098|0.474828277|2254.664317|343.7492333|-617.1571777|670.2518865000001|-8.892848121|0.904139078|169.0962983|-311.2496842|26.52746264|-166.1354667|928.4611922|310.8026328|1.0|0.0|1.0|2.0|1.53|21.0|-7.79|3.97|4.88|0.0|0.0|86.58|0.0|1.0|-3.97|24.0|-6.21|0.0|1.0|0.0349|0.0|0.0|-0.06057|3.9671|3.9671|-1127.700693|519.55|849.76|312.53|375.43|0.68345|0.68345|0.2452|-0.16377|2.2485|-0.22434|8.0|8.1|8.1
16g_a32|0.0|1|1|3.363965155|0|7.765993078999999|0|0.609420729|0.0|0.1739995319999999|-0.013775701|-0.0429252429999999|0|0.03898374|-0.049658216|-0.771439265|-0.002456725|0.004735761|3|3|-0.00030659|-0.117577419|-0.202656848|-0.696926204|0|0.79965447|0.83902731|1|-0.078387439|0.023959586|-57.77542509|17.659402|0.1793577589999999|132.1955522|-57.31234426|13.01585399|0.6863323440000001|-1.79350976|-42.58335004|-24.94161377|75.43482709|0.3972359179999999|2833.521937|604.8539801|-1321.90553|3497.469035|-18.38320476|0.65902387|231.1885989|-974.3098525|36.34043182|-274.67233460000006|1926.042887|701.9321161|1.0|1.0|1.0|2.0|3.42|19.0|-8.16|6.81|5.38|3.0|0.0|121.56|1.0|1.0|-7.51|30.0|-5.69|1.0|1.0|1.36e-05|0.0|0.0|-0.05|3.6161|3.6161|-2034.593036|752.29|1245.25|342.86|639.49|0.70222|0.70222|0.2879|-0.14968|3.7346|-0.19968|11.0|7.9586|7.9586
5g_a40|0.0|0|0|0.0|1|8.149890544|1|0.604913142|1.534673091|0.0094595959999999|-0.016033575|-0.190406197|0|0.044946237|-0.0602779129999999|-0.5611751220000001|-0.012794054|-0.091116241|2|2|-0.012008571|0.07917206|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|1|-0.153687065|0.024937196|-72.93994279|11.83520323|0.32227256|152.9506864|-32.29667648|5.616992201|0.745349319|-1.577227413|-34.61732609|-23.39227384|84.77514603|0.488538966|2054.810452|321.64971460000004|-748.5527627|593.8133184|-11.10198254|0.955183157|120.8573152|-355.2634413|31.38430965|-232.8857705|1004.297909|266.8102663|0.0|0.0|1.0|2.0|1.96|14.0|-2.89|2.69|2.5|0.0|1.0|78.2|0.0|3.0|-4.24|21.0|-6.6|0.0|1.0|0.0174|0.0|0.0|-0.0540299999999999|3.48|3.48|-1328.015099|489.04|800.98|356.27|367.19|0.6563|0.6563|261.0|-0.14505|4.9132|-0.19908|123.0|6.9101|6.9101
7l_a46|0.0|0|0|0.0|1|7.727094485|1|1.160371354|2.1525548|-0.2644255789999999|-0.00090473|0.017668261|2|0.04006734|-0.203375108|-0.038903382|0.013150047|0.050638298|1|1|0.0125870169999999|-0.087877164|-0.143129469|-0.1082221709999999|2|0.659888413|0.7746144629999999|0|-0.0565894359999999|0.011594057|-27.30136533|5.5935102720000005|0.092851886|44.79605077|-14.63933792|2.698568452|0.67467081|-0.880544835|-13.17144326|-10.620390400000002|32.8948756|0.46327253|1920.310099|437.65027010000006|-424.8156159|1246.417766|-5.1237682730000005|0.863142947|156.9538706|-204.9507309|15.74158869|-168.5385796|629.6635476|375.721552|1.0|0.0|1.0|0.0|2.64|17.0|-6.29|3.59|3.59|0.0|0.0|86.96|0.0|1.0|-3.18|22.0|-6.22|0.0|1.0|0.1939999999999999|0.0|0.0|-0.03324|4.5464|4.5464|-915.5830363|517.29|879.87|272.71|414.82|0.68834|0.68834|0.2024|-0.18993|3.3119|-0.2231699999999999|1.94|5.7122|5.7122
12b_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984682|0.0|0.047132642|-0.007353271|-0.06631353|2|0.042804233|-0.074391852|-0.3897233479999999|0.001139238|-0.072247675|1|1|0.002064369|-0.0541804029999999|-0.120380857|-0.468842459|1|0.669561738|0.824373792|0|-0.08354129|0.017341789|-53.05077947|11.01246349|0.235262423|149.39744040000002|-39.98560202|6.99318589|0.798520682|-1.883979001|-33.68855323|-24.41577808|64.06324295|0.4676268939999999|2849.095245|485.6272203|-1196.373126|2347.979099|-15.50462119|0.878381889|127.9443353|-759.7264385|30.57626261|-379.1359902|1498.236868|618.6004214|1.0|1.0|1.0|1.0|0.0|17.0|-6.9|4.25|3.18|2.0|0.0|127.24|0.0|1.0|-5.39|30.0|-6.02|0.0|0.0|0.00171|0.0|0.0|-0.05351|5.0567|3.5207|-1674.977262|673.18|1130.68|245.19|516.78|0.3159099999999999|0.68496|0.1525|-0.1493799999999999|3.7327|-0.20289|7.0|8.1543|8.1543
21_a10|0.0|0|0|0.0|1|7.535296702|1|1.343837211|2.093218896|0.036507898|-0.009308076|-0.085463279|2|0.035818182|-0.032405474|-0.549176498|0.001533145|-0.003554514|1|1|0.002099681|-0.0236638829999999|-0.03765494|-0.4636733179999999|2|0.7135035209999999|0.7620337359999999|1|-0.091053776|0.018892889|-64.32920271|13.34776629|0.225214587|159.11338909999998|-42.25440548|9.430154402|0.704106635|-1.777750751|-45.44837698|-23.25880088|77.676969|0.391384102|3104.255496|547.3834282|-1255.975247|2701.142106|-16.4322688|0.643072426|209.0477207|-887.342515|33.03306591|-288.401376|1783.785559|746.5727327999999|1.0|1.0|1.0|1.0|3.17|27.0|-8.71|4.47|5.6|2.0|0.0|128.59|0.0|1.0|-5.77|34.0|-6.07|0.0|0.0|0.0007599999999999|0.0|0.0|-0.06082|5.9596|3.8599|-1485.461532|716.1|1225.01|208.04|517.44|0.4226399999999999|0.68165|0.1489|-0.16178|1.5138|-0.2226|4.8|5.3188|5.3188
12p_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984421|0.0|0.038440292|-0.0063403159999999|-0.031328052|2|0.040899471|-0.062956958|-0.3550576729999999|0.005613018|-0.128484994|1|1|0.005965451|-0.053644471|-0.09353607|-0.456474815|1|0.8414737059999999|0.7867133140000001|0|-0.074356395|0.015107947|-47.54197452|9.659715461|0.156618406|100.1386407|-38.78387161|6.176226649|0.8199554720000001|-1.897419563|-30.39737673|-23.33022469|57.20168999|0.469983155|2783.628159|539.2411292|-1213.171684|2326.5244390000003|-14.91687369|0.886732486|115.116829|-775.6774321|28.4530386|-409.146112|1479.558007|686.039456|1.0|1.0|1.0|1.0|0.0|17.0|-7.01|4.35|2.93|2.0|0.0|132.24|0.0|1.0|-5.66|30.0|-5.81|0.0|1.0|0.0009119999999999|0.0|0.0|-0.05169|5.1922|3.4955|-1615.0623480000002|685.08|1167.16|238.79|526.91|0.33929|0.68561|0.1527|-0.14823|4.0456|-0.19992|17.0|7.7721|7.7721
12an_a36|0.0|0|0|3.489959714|0|7.412764017000001|2|0.6294007110000001|0.0|-0.05423417|-0.0070293469999999|-0.046532211|2|0.042739018|0.0966393909999999|-0.407702102|0.00285431|-0.031635802|1|1|0.003710345|-0.07550872|-0.133106642|-0.434819796|1|0.906423012|0.8344566859999999|0|-0.073519599|0.0173118669999999|-49.67568778|11.69727417|0.163559846|110.5140393|-48.0034364|7.903608682000001|0.783512615|-1.997765039|-33.56484523|-24.99720254|61.37296195|0.44576647|2881.978785|565.1654879|-1349.848937|2399.367452|-16.89009799|0.8042935809999999|146.2760938|-912.0652916|31.9040205|-383.1273396|1722.817107|725.9470896|1.0|1.0|1.0|2.0|0.0|17.0|-7.05|3.33|2.61|1.0|0.0|135.47|0.0|1.0|-4.85|31.0|-6.64|0.0|0.0|0.0061|0.0|0.0|-0.05561|5.1771|3.7872|-1670.417726|718.98|1215.98|239.49|571.76|0.44822|0.69094|0.0644|-0.15474|4.3963|-0.21035|0.04|7.3979|7.3979
12j_a30|0.0|0|0|0.0|0|7.412764017000001|2|0.604984421|0.0|0.04148877|-0.006336585|-0.033312179|2|0.043848238|-0.02473642|-0.354848778|0.005613018|-0.075816941|1|1|0.005965451|-0.053644471|-0.09353607|-0.456342646|1|0.8414737059999999|0.795446883|0|-0.073909106|0.015613498|-47.76354083|10.09017681|0.157800959|101.9784021|-39.31313154|6.520746879|0.8134611009999999|-1.882653966|-30.8670468|-23.39729904|57.85371764|0.476658597|2784.7999170000003|544.2686362000001|-1216.65955|2258.891981|-15.12043521|0.91079856|120.550211|-786.2626307999999|28.76265258|-405.1466163|1495.657934|686.039456|1.0|1.0|1.0|1.0|0.0|17.0|-7.01|4.35|2.93|2.0|0.0|132.24|0.0|1.0|-5.66|30.0|-5.81|0.0|1.0|0.0009119999999999|0.0|0.0|-0.05106|5.1971|3.4788|-1615.064152|695.8|1175.75|238.56|549.64|0.3087|0.68625|0.1516|-0.14772|4.6727|-0.1987799999999999|9.0|8058.0|8058.0
30_a47|0.0|1|1|0.0|1|6.842683282|0|1.304327883|1.435022468|-0.069449687|-0.0092264759999999|-0.184735553|2|0.038387534|0.013114301|-0.415191425|-0.0098410169999999|0.0467853809999999|1|1|-0.008325552|-0.035472095|-0.079370393|-0.4370608039999999|2|0.6850994429999999|0.8485444809999999|1|-0.108232368|0.022747897|-64.94243028|13.64937081|0.32103267|192.6285289|-38.63044093|8.190002019|0.679447569|-1.609452527|-38.96726396|-22.9932445|78.59180109|0.4680850139999999|2626.927627|407.3992771|-965.7162688|1558.731067|-13.79658605|0.879999675|192.3403721|-579.456614|33.84108731|-215.3470619|1421.325667|457.1122177|1.0|1.0|1.0|2.0|2.12|21.0|-7.24|2.71|3.93|1.0|0.0|104.25|0.0|1.0|-4.22|28.0|-6.95|0.0|1.0|24.0|0.0|0.0|-0.0564299999999999|3.7159|3.7159|-1696.078047|615.85|1032.35|333.66|478.04|0.6944899999999999|0.6944899999999999|0.3566|-0.1517|2.7493|-0.20813|13.0|7.9|7.9
6_a1|0.0|0|0|0.0|1|7.535296702|1|1.3488280769999998|2.325221088|-0.092471477|-0.005477033|0.021203156|1|0.039635417|-0.114683042|-0.230035376|0.005054086|-0.0538497079999999|1|1|0.006851583|-0.230322048|-0.3632559589999999|-0.353456514|1|0.781885145|0.798346291|0|-0.057199415|0.021009352|-27.63847818|10.15161645|0.121740384|58.82435931|-18.076387|4.905211525|0.576759436|-0.929068634|-13.35477777|-11.51080589|37.79009463|0.4218263379999999|1956.144556|424.3707604|-448.9214297|1383.161829|-5.56196523|0.7295841470000001|204.5077752|-216.916644|19.95772445|-74.17956941|778.3512535|359.9965854|1.0|0.0|1.0|0.0|2.54|17.0|-6.02|3.61|3.57|0.0|0.0|86.31|0.0|1.0|-3.12|22.0|-6.21|0.0|1.0|221.0|0.0|0.0|-0.02214|4.0635|4.0635|-935.4750982|527.41|875.29|305.12|405.23|0.69818|0.69818|0.3399|-0.16784|5.8386|-0.1899799999999999|5.1|5.2924|5.2924
