molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|SaaaC|ATSC1c|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|FNSA5|PNSA3|RNCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|pIC50|pIC50
1d_a5|0.0|1|0|0|-4.455320158|0|0|0|1.217311475|0.0|-0.133500214|-0.006252818|4.59511985|-0.308010841|2|0.030074074|0.0|-0.2688711589999999|-0.2261588939999999|10.94437658|-0.010183824|1|-0.000700145|0.001493879|0.004923698|2|0.525406088|0.7595197290000001|-0.058872605|0.821309592|0|-0.086213657|-47.76176205|204.4506579|-1.465632167|56.83734591|52.05055075|0.471074204|2481.822293|-791.897671|1172.890724|-10.69678217|0.229495885|11.5640749|5717.438103|-427.8712868|25.69414151|0.018980039|1027.76566|1.0|1.0|1.0|1.0|0.05|23.0|5.48|6.37|2.73|2.0|0.0|95.49|0.0|1.0|-4.79|27.0|6.0|366.34|1.0|1.0|-4.97|1.0800000000000002e-05|0.00396|3.95|0.0|1.3300000000000002e-09|4.86e-07|-0.04528|3.58|4.6112|-1288.306458|951.63|254.46|0.5764600000000001|0.0982|-0.18991|3.7798|5.03|5.03
13a_a6|0.0|1|0|0|0.0|0|1|1|1.430639975|0.0|-0.042110772|-0.01115741|5.351858133|-0.0265090529999999|1|0.041767677|0.0|-0.602500119|0.0015242189999999|10.95129557|-0.0525259259999999|1|-0.00194781|-0.10896749|-0.180339002|1|0.850080948|0.7722228729999999|0.090839165|0.8299950709999999|0|-0.113446379|-61.52313164|154.9639272|-2.042034827|87.37044493|82.36189896|0.467070451|2820.31296|-1335.353173|2626.396685|-17.46461983|0.240087608|15.08351934|6019.922535|-873.2309916000002|35.14492428|0.02016134|1757.246214|1.0|1.0|1.0|2.0|0.12|23.0|4.98|4.32|1.29|2.0|0.0|116.79|0.0|1.0|-5.51|31.0|5.0|409.44|0.0|1.0|-4.99|1.02e-05|0.00417|3.8|0.0|9.77e-10|4e-07|-0.05018|4.04|3651.0|-1350.057702|1166.79|206.87|0.70072|0.2697|-0.14969|7.7145|7.3372|7.3372
12a_a32|0.0|1|1|1|0.0|0|0|0|0.609420757|0.0|0.087371302|-0.009460484|5.733341277|-0.057200812|0|0.036711712|2.136609567|-0.463563696|-0.031249617|10.31100269|-0.074344282|3|-0.001662219|-0.0852122769999999|-0.1534110109999999|0|0.788133615|0.845443342|-0.018578911|0.8966299409999999|1|-0.109151429|-53.20970382|111.9735444|-1.4189685719999998|81.41372467|63.52154605|0.456641145|2572.916338|-884.8951120999999|3030.946307|-11.99645651|0.332293625|13.03685125|5656.0082|-551.8369996|28.81034388|0.021399091|1325.275819|1.0|1.0|1.0|2.0|0.26|19.0|6.49|4.19|1.1|1.0|0.0|110.47|1.0|1.0|-6.01|27.0|4.0|397.52|1.0|1.0|-4.5|3.17e-05|0.0126|3.39|0.0|2.23e-08|8.86e-06|-0.05222|4.63|3576.0|-1880.734215|1114.3|346.71|0.7025600000000001|0.2908|-0.14827|3.0517|7.6021|7.6021
4f_a49|0.0|0|0|0|0.0|1|1|1|1.343848013|2.066693174|0.010266272|-0.008903208|5.4161004020000005|-0.087045007|2|0.038839506|1.5830545580000002|-0.418450768|-0.064058097|10.92775957|0.0705130559999999|1|0.001714014|-0.015845165|-0.025995042|2|0.69044503|0.7927086309999999|-0.00953448|0.8557769120000001|1|-0.089955514|-55.88123394|193.615884|-1.439288231|60.18871783|64.88887164|0.437355335|2458.261097|-781.4221699|1629.651745|-9.866320682|0.2816937089999999|11.20071713|5422.650822|-424.2517893|25.29924744|0.020905063|1087.86764|0.0|1.0|0.0|1.0|0.14|21.0|3.42|3.8|2.03|1.0|0.0|102.08|0.0|1.0|-3.99|27.0|5.0|356.38|0.0|1.0|-4.09|8.120000000000001e-05|0.0289|2.64|0.0|2.92e-07|0.000104|-0.06954|4.07|3.7098|-1179.201105|982.46|268.08|0.68474|0.0579999999999999|-0.15517|1.7833|7.3979|7.3979
4_a27|0.0|0|0|0|0.0|2|0|0|1.4008954130000002|3.294369174|0.082486268|-0.006181204|4.727387819|-0.058641975|2|0.0456410259999999|1.274166982|-0.278154179|0.13397347|10.93736915|-0.01660383|1|0.010329671|-0.2030237389999999|-0.341622797|2|0.639413469|0.7853766809999999|-0.07759915|0.842039655|1|-0.078787867|-29.89961815|8.590238252999999|-1.181818|51.33640873|40.33074472|0.444169714|2273.715366|-611.8944548999999|1213.060761|-7.543156957000001|0.317514326|10.82331334|4988.6278600000005|-316.8125922|21.34684457|0.020363697|896.5674718|0.0|0.0|1.0|0.0|0.16|21.0|2.94|2.8|2.66|0.0|0.0|97.55|0.0|1.0|-3.57|25.0|4.0|331.37|0.0|1.0|-3.99|0.000102|0.0339|2.55|0.0|6.04e-07|0.0002|-0.0449899999999999|4.63|4.1288|-1083.119531|946.77|223.46|0.6089899999999999|0.1741|-0.17034|2.7371|8.3979|8.3979
13d_a6|0.0|1|0|0|0.0|0|1|1|1.424214188|0.0|-0.045686501|-0.010665225|5.351858133|-0.0122495089999999|1|0.041728395|0.0|-0.607917822|-0.042531782|10.95129636|-0.10528143|1|-0.000899678|-0.106686991|-0.174259072|1|0.845481322|0.786837131|-0.027209556|0.841971795|0|-0.110731261|-63.04181168|156.67194009999997|-2.103893962|88.02705449|84.01035117|0.4128711229999999|2882.382522|-1432.613867|3075.022992|-18.40596467|0.230567155|15.47559904|6185.117192000001|-975.5161277|35.13035671|0.018542644|1861.908905|1.0|1.0|1.0|2.0|0.16|23.0|5.38|4.57|1.5|2.0|0.0|121.6|0.0|1.0|-5.95|32.0|5.0|423.47|0.0|1.0|-5.27|5.42e-06|0.00229|4.23|0.0|3.96e-10|1.68e-07|-0.05252|4.5|3.6298|-1389.374844|1219.11|255.64|0.7007399999999999|0.2513|-0.14894|11.0994|6.4437|6.4437
11_a27|0.0|1|0|0|0.0|0|1|2|1.1606177359999998|0.0|0.100091619|-0.0067474069999999|5.4161004020000005|-0.003527607|2|0.042533875|1.3706083080000002|-0.344117757|-0.0864111069999999|10.93910312|-0.027287578|0|0.005111147|-0.041662169|-0.067428705|2|0.734834532|0.814843016|-0.0357410779999999|0.8629676709999999|1|-0.094820973|-42.27430065|143.3238715|-1.611956546|56.8702158|50.82822357|0.4528656239999999|2339.465471|-852.6444161000001|1646.903525|-9.595877966|0.1911041289999999|9.562117063|5186.240841|-451.0062644|22.42732497|0.012694323|1054.084273|1.0|0.0|0.0|1.0|0.35|16.0|2.72|1.67|3.06|0.0|0.0|106.33|0.0|1.0|-3.68|26.0|4.0|345.4|0.0|0.0|-4.02|9.45e-05|0.0326|2.73|0.0|8.2e-07|0.000283|-0.05985|4.54|2.4836|-1122.433411|974.29|370.92|0.59222|0.0793|-0.1022|3.1278|8301.0|8301.0
12_a15|0.0|0|0|0|0.0|0|0|0|1.435689014|0.0|-0.071096525|-0.006620824|0.0|-0.0455566929999999|2|0.034285714|0.0|-0.370766171|-0.106061273|10.95973444|-0.01062828|0|0.0034254209999999|-0.120626133|-0.184255041|2|0.8310685940000001|0.723852961|0.049877871|0.769289315|0|-0.094209248|-39.00359933|72.18361893|-1.695766456|70.6606311|48.59303169|0.476419838|2613.57759|-1082.780166|2661.728915|-13.04483751|0.253510603|10.40571107|5897.820841|-691.376388|27.36785616|0.016453962|1450.496376|1.0|1.0|1.0|1.0|0.12|24.0|5.32|6.3|2.87|2.0|0.0|119.95|0.0|1.0|-6.22|30.0|4.0|397.47|1.0|1.0|-5.83|1.47e-06|0.000584|5.29|0.0|1.51e-10|5.99e-08|-0.03196|5.16|3.8538|-1281.060163|1177.81|276.63|0.70444|0.0093|-0.15858|4.3338|8.3979|8.3979
3e_a32|0.0|1|1|1|0.0|0|0|0|0.609420788|0.0|0.015619823|-0.006553709|5.733341277|-0.058503168|0|0.044949495|2.220794149|-0.275255791|-0.114649277|10.31100276|-0.080731823|3|0.002004382|-0.076494363|-0.1395294259999999|0|0.8315372|0.8046468659999999|-0.061561535|0.85921771|1|-0.100056595|-39.56206964|47.09895162|-1.200679139|60.86894767|46.25723848|0.4513338939999999|2212.661182|-647.0582188|1732.3689949999998|-8.941186293|0.224744634|10.68709999|4827.877259000001|-348.70626539999995|21.40099522|0.012891628|834.6388134|1.0|1.0|1.0|1.0|0.24|19.0|6.8|5.24|1.94|1.0|0.0|97.86|0.0|1.0|-6.52|23.0|3.0|340.47|0.0|1.0|-5.18|6.6e-06|0.00225|4.47|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.52|3.5589|-1672.722302|956.67|348.38|0.7025399999999999|0.2914|-0.14754|3.4537|8.0862|8.0862
9b_a36|0.0|1|0|0|0.0|0|2|2|0.62670079|0.0|-0.053019801|-0.0058276019999999|5.351858133|-0.023369916|2|0.040166667|0.0|-0.308862918|-0.077361324|10.33767255|-0.06502499|1|0.005458948|-0.053309522|-0.094526372|1|0.8421237309999999|0.7885597609999999|-0.034830997|0.842671963|0|-0.098301686|-46.58565720000001|67.12293326|-1.769430355|71.70079424|57.26650122|0.453252346|2715.020034|-1111.193067|2464.2160510000003|-14.24129533|0.21757783|13.80758516|5838.085413000001|-697.8234711|28.98359786|0.015872498|1420.196295|1.0|0.0|0.0|1.0|0.14|17.0|3.6|2.76|2.82|1.0|0.0|126.17|0.0|1.0|-4.6|29.0|4.0|398.48|0.0|0.0|-4.43|3.71e-05|0.0148|3.2|0.0|2.3100000000000002e-07|9.21e-05|-0.05146|3.82|3.8535|-1575.751975|1127.85|321.74|0.69763|0.5392|-0.15833|6.2846|7.6778|7.6778
20b_a10|0.0|0|0|0|0.0|1|1|1|1.343837209|2.103422978|0.048567614|-0.007463406|5.4161004020000005|-0.073703704|2|0.035818182|1.854149459|-0.447804373|-0.042013549|10.92966143|-0.013623188|1|0.002637529|0.019531637|0.031942481|2|0.725009545|0.761071345|0.052265135|0.817426568|1|-0.088479815|-60.68950774|81.39248686|-1.85807612|67.46831286|69.02087825|0.454087415|3085.433676|-1187.308396|2257.777328|-13.79433873|0.238378673|13.838742600000002|7173.225184999999|-758.6886304|28.34404003|0.0171045989999999|1558.922202|1.0|1.0|1.0|1.0|0.11|27.0|4.23|5.0|2.41|2.0|0.0|129.73|0.0|1.0|-5.22|34.0|5.0|447.49|0.0|1.0|-5.09|8.13e-06|0.00364|3.52|0.0|1.1699999999999999e-09|5.26e-07|-0.0578399999999999|4.88|3.9013|-1465.587932|1218.74|208.89|669.0|0.1382|-0.16388|5725.0|5.9586|5.9586
15a_a50|0.0|0|1|1|0.0|2|1|1|1.3530592819999998|4.126145086|-0.113976703|-0.004429392|5.82008293|-0.06317118|1|0.035694444|2.020652006|-0.234757789|-0.15010386|10.94500663|-0.125205943|2|0.005828749|-0.128070491|-0.209259615|1|0.797917311|0.821868651|-0.051676609|0.8749408470000001|1|-0.084501726|-46.91098865|275.287923|-1.436529349|61.78266878|57.69065967|0.4476230879999999|2503.770258|-859.5972780999999|1754.903963|-10.49734522|0.294589405|14.65582885|5401.219537|-514.369916|24.86892274|0.018747341|1218.577214|0.0|1.0|1.0|1.0|0.23|20.0|3.23|3.57|1.87|1.0|0.0|110.43|0.0|1.0|-3.6|28.0|4.0|371.44|0.0|1.0|-3.92|0.0001189999999999|0.0444|2.51|0.0|8.070000000000001e-07|0.0003|-0.03255|2.66|4.0408|-1199.784983|1091.64|306.83|0.66132|0.1767|-0.16693|6.6307|7.3872|7.3872
4e_a46|-3.742323661|0|0|0|0.092094405|1|1|1|0.300205548|2.12386814|0.1369980459999999|-0.005995748|5.587248657999999|-0.370202917|2|0.041636905|0.0|-0.4017151029999999|-0.058626723|10.31928077|-0.05803828|1|0.002688298|-0.030065705|-0.049530834|2|0.738134189|0.77019676|0.075271624|0.8146060740000001|0|-0.084780904|-63.39469142|105.0139519|-1.949960781|73.87174786|71.49283399|0.4753010039999999|3411.457836|-1479.78675|3129.575458|-17.82509456|0.204892146|15.06943449|7615.063066|-1122.980957|29.54149986|0.0125621839999999|1861.114491|1.0|0.0|1.0|2.0|0.27|23.0|3.05|5.93|2.06|2.0|0.0|137.28|0.0|1.0|-6.08|35.0|6.0|488.6|1.0|0.0|-5.41|3.92e-06|0.00191|3.78|0.0|1.56e-09|7.64e-07|-0.03893|8.03|4.1773|-1884.564974|1343.97|292.1|0.56481|0.3109|-0.17112|1.9941|6.8125|6.8125
12_a1|0.0|1|0|0|0.0|0|1|1|1.430936075|0.0|-0.0455890429999999|-0.011221829|5.351858133|-0.02164054|1|0.036382114|0.0|-0.516204114|-0.0811332759999999|10.94945122|-0.051772288|1|-0.001416381|-0.104622651|-0.173618873|1|0.8016064479999999|0.749817035|-0.045776997|0.817998205|0|-0.104724018|-55.99493147|133.6600817|-1.675584287|74.99749378|75.59644237|0.46449367|2592.245875|-972.562841|1825.150911|-13.44063462|0.275333347|14.34104294|5468.378562|-564.5066541|31.95435864|0.024485753|1342.083063|1.0|1.0|1.0|1.0|0.05|23.0|4.87|4.41|1.67|2.0|0.0|103.47|0.0|1.0|-4.98|28.0|5.0|366.37|0.0|1.0|-4.75|1.77e-05|0.00649|3.54|0.0|6.28e-09|2.3e-06|-0.07042|3.67|3.1744|-1216.099134|1018.84|332.04|0.69763|0.2821|-0.12874|7.7454|5.5302|5.5302
8g_a8|0.0|1|0|0|0.0|1|1|1|1.39137364|1.298078704|-0.000475415|-0.014340328|5.4161004020000005|-0.222784884|0|0.0438779959999999|0.0|-0.731356723|-0.025002199|10.94318883|-0.03728368|1|-0.007047583|0.0794962979999999|0.162134281|0|0.6784762320000001|0.734188081|0.121495775|0.790058057|0|-0.129695841|-83.78686741|171.26571059999998|-2.464220973|90.27531534|102.8541256|0.479218966|2889.141422|-1509.912147|2148.49832|-19.68456628|0.166939179|14.28792131|6581.432140999999|-925.1746152|38.56355928|0.017636126|1812.487286|0.0|0.0|0.0|2.0|0.04|23.0|4.11|3.89|3.01|2.0|0.0|111.38|0.0|1.0|-5.3|31.0|5.0|417.39|0.0|0.0|-4.94|1.16e-05|0.00483|3.53|0.0|4.01e-08|1.67e-05|-0.05849|7.17|3.7495|-1450.913472|1083.78|330.67|0.69221|0.3904|-0.15542|6.0697|5.3768|5.3768
19k_a38|0.0|1|0|0|0.0|0|2|2|1.297042875|0.0|0.0100827|-0.011877064|5.351858133|-0.17467835|2|0.0445691609999999|0.0|-0.6888696990000001|0.016990252|10.95446448|-0.0184136539999999|1|-0.00835812|-0.060668296|-0.128079012|1|0.7581164340000001|0.853092207|0.04833864|0.908591797|0|-0.126936513|-71.54314527|157.4834779|-2.411793744|94.38036132|86.30929885|0.4769127179999999|3055.355167|-1530.369661|2929.493496|-17.9828603|0.24035311|12.89431427|7091.215492|-971.0744563|37.3070426|0.021802691|2014.5803|0.0|0.0|0.0|4.0|0.13|17.0|2.34|1.65|1.65|1.0|0.0|133.79|0.0|1.0|-3.87|33.0|5.0|444.46|0.0|0.0|-3.62|0.0002399999999999|107.0|1.65|0.0|3.94e-07|0.000175|-0.05534|4.13|3.5378|-1500.852284|1172.22|239.03|0.70327|0.1156|-0.14568|9.1508|7.9666|7.9666
8f_a8|0.0|1|0|0|0.0|1|0|0|1.394802091|1.241306689|0.024051247|-0.01032134|4.844187086|-0.249095464|0|0.043758865|0.0|-0.485102985|-0.08540947|10.94343488|0.007079485|1|-0.007036544|0.09830823|0.254819201|0|0.578166105|0.6971223040000001|-0.016217844|0.751162751|0|-0.1064257719999999|-71.22071405|317.0847898|-2.128515439|67.4402386|79.13157981|0.456995667|2622.044457|-1241.2005|1892.066521|-16.44956443|0.09422952|13.81994609|5948.547713|-723.7808349999999|31.14376424|0.009226445|1370.325626|0.0|0.0|0.0|2.0|0.0|23.0|4.69|4.72|4.11|2.0|0.0|105.27|0.0|1.0|-5.21|29.0|4.0|391.37|0.0|0.0|-5.0|1.01e-05|0.00395|3.82|0.0|1.13e-08|4.43e-06|-0.0675299999999999|7.71|3.4876|-1361.626748|1022.89|263.65|0.69925|0.1659|-0.14532|5.8283|4.6428|4.6428
11a_a31|0.0|1|0|0|0.0|0|1|1|0.610138462|0.0|-0.045290366|-0.02376325|5.733341277|-0.259732443|0|0.044949495|0.0|-0.8792402579999999|-0.1217573119999999|10.31170041|-0.019865299|2|-0.017433557|-0.1068420919999999|-0.1829166189999999|0|0.861302755|0.8433024170000001|0.022073976|0.910334509|0|-0.161027639|-76.64827023|258.8577775|-1.932331673|97.23036756|97.560141|0.451795285|2288.9694010000003|-975.2267888|1769.346573|-14.47606937|0.264745055|10.5643234|4940.657452|-492.1863586|39.01114987|0.031626337|1326.379096|0.0|0.0|1.0|2.0|0.13|16.0|3.93|2.94|0.57|0.0|0.0|83.12|0.0|2.0|-4.81|23.0|6.0|329.33|0.0|1.0|-3.79|0.000161|0.0531|2.53|0.0|2.22e-05|0.00731|-0.05074|3.97|3.8042|-1441.411622|860.74|325.92|0.69222|0.2797|-0.15515|6.4691|6.7212|6.7212
14z_a23|0.0|0|1|1|0.0|2|0|0|1.197960872|3.305974434|0.08752343|-0.005892861|5.351858133|-0.024897956|2|0.04314059|0.729326158|-0.30053593|-0.0438568409999999|10.31321795|-0.0229244|2|0.007229683|-0.069023218|-0.125978901|2|0.719722236|0.802520527|0.10796308|0.8668730109999999|1|-0.079754981|-40.56245532|40.18308023|-1.595099623|66.77741935|53.33438253|0.474697407|3094.698027|-1110.964649|2692.627452|-16.46322104|0.214395551|14.91419434|7285.13008|-773.7713888999999|30.08835522|0.01612263|1414.152695|0.0|0.0|1.0|1.0|0.05|26.0|4.64|5.32|3.99|2.0|1.0|130.3|0.0|1.0|-6.77|32.0|4.0|480.37|0.0|0.0|-6.13|7.37e-07|0.000354|4.83|0.0|2.6899999999999996e-09|1.29e-06|-0.08503|4.73|3.6632|-2549.0953670000004|1221.92|307.5|0.69913|0.2917|-0.15195|5.9301|8.2941|8.2941
19h_a38|0.0|1|0|0|0.0|0|2|2|1.297044177|0.0|-0.088176988|-0.007781653|5.351858133|-0.082283951|2|0.042622739|0.0|-0.420209249|-0.043452674|10.96083376|-0.070688288|1|-0.000673716|-0.101303149|-0.217394466|1|0.724208473|0.819222745|-0.054149342|0.8741648479999999|0|-0.109986804|-48.43313101|136.81322659999998|-1.979762478|76.70128100000001|60.94327866|0.47459722|2774.611523|-1166.336902|1839.424968|-13.74247449|0.24620669|12.98143834|6253.901215|-687.1237247|30.94580137|0.020207411|1547.290068|1.0|1.0|1.0|3.0|0.14|17.0|3.13|2.55|2.4|1.0|0.0|125.69|0.0|1.0|-4.14|30.0|4.0|401.44|0.0|1.0|-4.17|6.77e-05|0.0272|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05708|3.41|3.5358|-1332.1538779999998|1092.17|331.65|0.69012|88.0|-0.1467099999999999|6.9749|8.0348|8.0348
8_a4|0.0|0|0|0|0.0|1|1|1|1.304250488|2.126514848|-0.208165266|-0.001277205|5.4161004020000005|0.03148225|2|0.038726287|1.987684188|-0.056197036|-0.011835327|10.9295757|0.05775266|1|0.009595591|-0.048133994|-0.078942941|2|0.619844116|0.813333185|-0.07377839|0.879500982|1|-0.065595042|-27.90231822|11.02158946|-0.983925625|41.57817329|33.26523662|0.428884426|2297.5526170000003|-508.5928419|1737.932042|-6.572312789|0.273845898|9.972991122|5162.482272|-262.8925116|17.50981094|0.0148422489999999|700.3924376|1.0|1.0|1.0|0.0|0.15|21.0|4.63|4.76|2.93|1.0|0.0|100.13|0.0|1.0|-4.35|25.0|3.0|346.81|0.0|1.0|-4.84|1.46e-05|0.00506|3.74|0.0|1.65e-08|5.72e-06|-0.05864|3.29|3.9863|-1450.21384|949.09|231.56|0.57675|0.0642|-0.16821|4.5781|7.2676|7.2676
14ad_a23|0.0|0|1|1|0.0|2|0|0|1.197962774|3.3437482860000003|-0.1101542319999999|-0.00790478|5.351858133|-0.028065075|2|0.0444129979999999|0.735584095|-0.4663820279999999|-0.05348283|10.31321689|-0.031279567|2|0.009675528|-0.143336826|-0.253318853|2|0.7763406840000001|0.7830067820000001|0.165157698|0.8356326820000001|1|-0.085840335|-42.29008971|52.63180108|-1.630966366|85.20135045|66.47100256|0.46995189|3209.330728|-1165.7193140000002|2339.533586|-15.14887177|0.424119041|16.34071148|7308.229822|-833.1879476|36.80430179|0.033365494|2024.236598|0.0|0.0|1.0|1.0|0.12|26.0|3.48|4.03|2.42|2.0|1.0|133.27|0.0|1.0|-5.8|34.0|6.0|471.53|0.0|0.0|-5.08|8.22e-06|0.0038799999999999|3.52|0.0|2.49e-08|1.17e-05|-0.06925|2.99|3.3867|-1858.942973|1287.26|366.09|0.6956600000000001|0.4106|-0.13734|5.2331|8.3595|8.3595
16h_a32|0.0|1|1|1|0.0|0|0|0|0.609420754|0.0|0.217139852|-0.015656019|5.733341277|-0.098975084|0|0.039958333|2.075726759|-0.7828009570000001|0.061727488|10.31100268|-0.022634676|3|-0.002310082|-0.123297852|-0.219947482|0|0.804503712|0.832040698|-0.003188883|0.881181048|1|-0.121464999|-51.56009529|70.02855767|-1.821974989|90.15529448|64.87717961|0.459750275|2709.44587|-1157.597535|3282.554439|-15.6485794|0.2640948939999999|12.42028916|6151.056721|-735.4832318|33.46862873|0.020432929|1573.02555|1.0|0.0|1.0|2.0|0.26|19.0|5.86|4.6|1.12|2.0|0.0|111.95|1.0|1.0|-6.48|28.0|5.0|413.52|1.0|1.0|-4.75|1.7800000000000002e-05|0.0073599999999999|3.66|0.0|9.89e-08|4.09e-05|-0.05028|4.54|3.6182|-1955.970762|1130.4|342.67|0.70219|0.2914|-0.14972|3516.0|8.0655|8.0655
galu_a46|0.0|0|0|0|0.0|1|1|1|1.343828866|2.082220175|0.048375705|-0.00642454|5.4161004020000005|-0.080432741|2|0.039550827|1.721297609|-0.327651527|-0.094815394|10.92740177|-0.1121767259999999|1|0.003107816|0.028964355|0.0481706809999999|2|0.702976795|0.81708619|0.044184467|0.875868891|1|-0.089050651|-50.93538037|261.2602893|-1.513861067|57.65745491|57.85086047|0.468241745|2501.785113|-847.2847833999999|1755.2047|-10.08962292|0.2167824069999999|12.12170938|5641.451892|-474.2122773|23.01702105|0.013967104|1081.799989|0.0|1.0|1.0|1.0|0.18|21.0|3.69|3.51|1.84|1.0|0.0|108.18|0.0|1.0|-3.85|28.0|4.0|369.42|0.0|1.0|-3.99|0.000102|0.0375|2.39|0.0|7.45e-08|2.75e-05|||||||||||7.2924|7.2924
19_a20|0.0|1|0|0|0.0|0|0|0|1.4009239059999998|0.0|0.071176085|-0.0096278259999999|4.727387819|-0.130949446|3|0.0396875|1.622562232|-0.539158264|0.077469518|10.94899558|-0.063133522|1|-0.004654742|-0.049177437|-0.083481481|3|0.811128636|0.7619768840000001|-0.143992458|0.8193003000000001|1|-0.099685049|-60.26825633|339.8339889|-1.993700989|75.98477124|69.23289949|0.483310517|2849.084477|-1309.962269|1818.518838|-16.55214209|0.203929412|15.38668579|6325.747732|-860.7113887|31.64490997|0.0159602|1645.535318|1.0|1.0|1.0|2.0|0.08|27.0|4.97|4.08|1.33|1.0|0.0|122.86|0.0|1.0|-4.89|32.0|5.0|420.47|0.0|1.0|-4.57|2.6600000000000003e-05|0.0112|2.91|0.0|2.34e-10|9.86e-08|-0.06767|5.01|3.3616|-1368.378274|1190.68|368.83|0.6987399999999999|0.2998|-0.13903|4.2507|5585.0|5585.0
15_a15|0.0|0|0|0|0.0|0|1|1|1.435688991|0.0|-0.132759299|-0.006378587|0.0|-0.031457366|3|0.029814815|0.0|-0.395472407|0.000676845|10.95980315|0.0020555079999999|0|0.003766915|-0.173728081|-0.272482143|2|0.843715005|0.724319314|0.007958332|0.7725348679999999|0|-0.091075463|-41.11675625|142.8140301|-1.821509261|73.99578515|54.83651811|0.435723718|3027.719888|-1210.227347|2868.890383|-13.86355301|0.297455822|11.8273735|7039.747576999999|-804.0860746000001|29.700607300000005|0.0202953539999999|1722.635223|1.0|1.0|0.0|1.0|0.07|24.0|4.33|6.69|2.52|2.0|0.0|138.24|0.0|1.0|-6.32|34.0|4.0|448.52|1.0|0.0|-6.1|7.970000000000001e-07|0.000357|5.32|0.0|1.27e-09|5.7e-07|-0.03786|5.04|2582.0|-1450.725355|1265.55|335.38|0.70572|0.0066|-0.10964|1.6365|6.9626|6.9626
4h_a46|-3.74433321|0|0|0|0.090767245|1|1|1|0.3002050539999999|2.134072222|0.128214845|-0.005778576|5.587248657999999|-0.346835467|2|0.040890805|0.0|-0.404500343|-0.021951549|10.31928028|-0.09922757|1|0.003087227|-0.030014575|-0.0488847059999999|2|0.739180305|0.7543177040000001|0.075704004|0.7955809979999999|0|-0.083997524|-65.24476749|105.2773797|-2.015940586|74.99848132|73.14480467|0.4866209529999999|3472.1185880000003|-1581.72562|3180.526173|-18.803584|0.194493895|15.85230406|7808.347937|-1241.036544|29.75215152|0.011589523|1963642.0|1.0|0.0|1.0|2.0|0.3|23.0|3.46|6.18|2.27|2.0|0.0|142.08|0.0|1.0|-6.53|36.0|6.0|502.63|1.0|0.0|-5.69|2.06e-06|0.00104|4.21|0.0|6.38e-10|3.210000000000001e-07|-0.0389199999999999|8.5|4.18|-1923.878801|1397.46|292.11|0.54445|291.0|-0.1711599999999999|1.7601|6.6402|6.6402
4c_a49|0.0|0|0|0|0.0|1|1|1|1.343847672|2.102052126|-0.048954892|-0.0057600559999999|5.4161004020000005|-0.044371138|2|0.03583878|1.78683516|-0.339843311|-0.102999091|10.92777281|0.006194124|1|0.00202792|-0.001005604|-0.001647802|2|0.7745214140000001|0.7796063109999999|-0.052237757|0.826523164|1|-0.086290519|-56.5385923|82.02101639|-1.639519861|66.77901229|64.32113331|0.473304159|2719.702873|-1056.328332|1683.872161|-12.37423857|0.275946172|16.089682800000002|6046.668361|-680.5831211|26.5256103|0.0173567219999999|1458.908567|1.0|1.0|1.0|2.0|0.25|21.0|3.55|3.19|1.47|1.0|0.0|120.43|0.0|1.0|-3.5|31.0|5.0|412.49|0.0|1.0|-3.58|0.000265|109.0|1.81|0.0|1.07e-08|4.4e-06|-0.0623299999999999|3.04|3.8067|-1332.607539|1199.04|216.0|0.67789|0.0821|-0.15925|3.4931|6.5935|6.5935
