molecula|n9FaRing|Gibbs Free Energy|AATSC1s|MATS7i|ATSC1c|AATSC8d|AATSC1pe|SIC2|GATS1pe|RASA|TPSA_x|RPCS|FNSA2|WNSA4|GeomDiameter|PPSA5|CYP2D6 inhibitor|Fraction Csp3|TPSA_y|Molar refractivity|Heavy atom count|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (ESOL)] (mol/l)|Area (grid)|pIC50
12a_a36|0|-1232.764108|-0.0427777779999999|0.078063311|-0.403468978|-0.065913514|0.003199301|0.846614758|0.855821486|0.820684627|110.1075804|5.277117996|-1.886917597|-14.22926022|12.464492300000002|11.72953701|0.0|0.14|69.2|123.75|29.0|0.0|1.0|-4.0|0.000101|653.94|7.8861
9_a10|0|-1409.764013|-0.032199235|-0.048732912|-0.285441469|-0.1048161059999999|0.007847998|0.837889476|0.692424727|0.8694452140000001|92.56988349|59.95939417|-1.686968561|-14.37503199|16.02210901|11.26962754|1.0|0.23|75.94|130.71|33.0|0.0|1.0|-4.44|3.64e-05|740.24|6.7144
9c_a31|0|-1617.9568470000002|-0.055520387|-0.0384827639999999|-0.6933757159999999|-0.062737615|-0.000813398|0.8856644770000001|0.770283733|0.6746901059999999|207.3144829|552.8237349999999|-1.7933667130000002|-14.56678943|15.04941978|15.58581614|1.0|0.35|117.37|108.16|28.0|0.0|0.0|-4.16|6.94e-05|691.3|6.3768
1e_a5|0|-990.522307|-0.009075016|-0.080321049|-0.084933308|-0.040441176|0.007357977|0.834250802|0.6977404359999999|0.8805795|62.03846573|0.0|-1.115605324|-7.526878708|12.39753333|8.161620868|1.0|0.05|54.46|95.45|24.0|0.0|1.0|-4.45|3.5600000000000005e-05|560.58|6719.0
19d_a38|0|-1500.683599|-0.17467835|0.019858574|-0.6999264340000001|-0.024688524|-0.00835812|0.908591797|0.730686013|0.63167949|236.7675313|115.6739235|-2.372750256|-18.15727844|13.52121974|14.56661536|0.0|0.13|124.32|133.79|33.0|0.0|0.0|-3.62|0.0002399999999999|679.08|7.9586
21b_a23|1|-1761.294175|-0.008526338|0.057405955|-0.326506055|-0.0490623259999999|0.009872313|0.8339434929999999|0.668547062|0.930728719|48.56114386|86.65837165|-1.745210489|-16.81701905|16.20152864|9.421307298|0.0|0.08|128.81|129.97|33.0|0.0|0.0|-5.22|6.06e-06|735.65|7.0691
16b_a32|1|-2315.819979|-0.3723824429999999|-0.012739425|-0.423467596|-0.0657820279999999|-0.00180101|0.907055332|0.6762731040000001|0.7465375040000001|162.40756509999997|9.827907321|-1.624590613|-14.19159402|11.05406524|10.98052464|0.0|0.28|165.49|114.43|28.0|1.0|0.0|-4.55|2.84e-05|676.92|7.7696
5e_a40|0|-1637.162552|0.0601021459999999|-0.106497535|-0.162528785|0.029272031|0.008306061|0.877722972|0.5087199929999999|0.864422751|64.47400829|51.7148695|-1.076691165|-8.116440327000001|12.51197289|6.144645946|0.0|0.21|75.5|79.16|20.0|0.0|1.0|-4.25|5.56e-05|493.19|7.6021
1b_a5|0|-1050.462425|-0.061874543|-0.095857885|-0.111923619|-0.028797464|0.003708988|0.827319059|0.558485747|0.808828623|96.23685048|0.769931305|-1.158327367|-7.933533473|11.64312636|9.680212283|1.0|0.0|54.46|90.44|24.0|0.0|1.0|-4.3|4.970000000000001e-05|536.59|7.2291
galu_a46|0||-0.080432741|-0.090581301|-0.327651527|-0.1121767259999999|0.003107816|0.875868891|0.6848692759999999|0.7637964079999999|132.199522|68.43088526|-1.513861067|-10.08962292|12.12170938|7.817173532999999|1.0|0.18|86.69|108.18|28.0|0.0|0.0|-3.99|0.000102||7.2924
4n_a46|0|-1090.151267|-0.036492128|-0.2264394139999999|-0.234842682|-0.064683066|0.0042595609999999|0.7681452190000001|0.7427183759999999|0.903145407|53.22165035|0.0|-1.459248362|-9.374920341|9.921794991|4.235817757|0.0|0.27|61.84|102.92|26.0|0.0|1.0|-5.1|7.95e-06|578.83|5.2845
IN1233_a59|0|-1352.135303|-0.12050413|0.163548857|-0.5039851160000001|-0.054458882|-0.004071701|0.80310139|0.778639593|0.7613246490000001|158.8351574|83.1557517|-1.904276352|-15.91227368|15.51626497|8.961363774|1.0|0.08|97.55|125.07|32.0|0.0|0.0|-5.16|6.91e-06|703.47|7.4685
12_a47|1|-1488.024564|-0.078935336|0.001435849|-0.209845277|0.0295267039999999|-0.004332024|0.90246604|0.618808977|0.7840710409999999|112.4599133|0.0|-1.1940921|-9.25429818|13.52358352|13.25859692|1.0|0.0|66.49|91.63|24.0|0.0|1.0|-4.56|2.77e-05|537.79|8.2
12aq_a36|0|-1401.452487|-0.135770278|0.076517478|-0.674732412|-0.028591187|-0.004569485|0.89459881|0.849217847|0.681470612|212.8220574|112.415579|-2.319486422|-19.17486584|14.98931431|13.83147784|0.0|0.13|112.29|131.85|32.0|0.0|0.0|-3.45|0.000359|703.04|7.2596
12s_a30|0|-1774.072418|-0.095120438|-0.0601024909999999|-0.403952011|-0.04950715|-0.001131023|0.889479916|0.591758164|0.706713791|189.9114627|0.0|-1.969293912|-16.8513047|15.14544373|11.26623|0.0|0.14|81.65|127.19|31.0|0.0|0.0|-5.17|6.71e-06|677.35|8129.0
24_a47|1|-1695.98597|-0.1160443999999999|0.0251322929999999|-0.484848181|0.071506228|-0.004514441|0.875198713|0.627160379|0.7839491009999999|121.5922303|47.170683|-1.364926459|-10.29341441|13.48797266|18.06759887|1.0|0.05|84.73|104.73|28.0|0.0|0.0|-4.52|3.05e-05|578.94|8.5
12a_a32|1|-1880.600043|-0.057200812|-0.0134169989999999|-0.463563696|-0.074344282|-0.001662219|0.8966299409999999|0.7507116140000001|0.788702323|131.7691491|62.28768050000001|-1.4189685719999998|-11.99645651|13.03685125|13.34486989|1.0|0.26|140.04|110.47|27.0|1.0|0.0|-4.5|3.17e-05|667.68|7.6021
12d_a40|0|-2153.123107|-0.107711573|0.209157499|-0.288158151|-0.166080871|-0.002126898|0.845904643|0.6948809659999999|0.840431415|84.53363343|60.80168183|-1.282824111|-10.90981687|14.88744155|6.596929268999999|0.0|0.0|84.45|96.16|23.0|0.0|0.0|-5.58|2.61e-06|552.57|7.7212
17a_a6|0|-1349.892285|-0.0265090529999999|0.04129257|-0.686067347|-0.060774312|-0.00194781|0.8299950709999999|0.8013954109999999|0.753082653|161.9738174|554.1936506|-2.078379577|-17.887155899999996|16.13665395|12.99374518|1.0|0.12|95.85|116.79|31.0|0.0|0.0|-5.17|6.69e-06|696.96|7.6198
12f_a31|0|-1696.53373|-0.033056721|0.043286807|-0.698273995|-0.0164221939999999|0.000889251|0.8530975000000001|0.7730604259999999|0.700992225|208.6022728|569.7325277000001|-1.891830012|-16.44247509|19.05849748|15.04120547|1.0|0.41|117.37|117.78|30.0|0.0|0.0|-4.63|2.37e-05|755.33|6.8861
17_a12|0|-1366.689546|-0.058347964|-0.210594127|-0.38018419|-0.070249784|-0.000651751|0.87653892|0.859088647|0.858119365|73.93273708|0.0|-1.443148294|-9.557722681|10.61752641|7.842053909|1.0|0.17|78.41|103.12|24.0|0.0|1.0|-4.24|5.7100000000000006e-05|560.09|7.7959
1l_a5|0|-1069.101032|-0.0052651969999999|-0.111303801|-0.089997343|-0.05139414|0.007613233|0.818803517|0.71872376|0.890289002|61.974288|0.0|-1.219595099|-8.460199385|14.03493287|7.374136537999999|1.0|0.14|54.46|105.07|26.0|0.0|1.0|-4.98|1.04e-05|609.85|7.4949
14o_a23|1|-2042.000938|-0.301504331|0.135737344|-0.807407518|-0.049105045|-0.0004039459999999|0.861597051|0.575188253|0.904077943|68.19627862|0.8929505459999999|-2.165196042|-21.45909668|17.66041891|13.71836682|0.0|0.09|114.25|126.97|35.0|1.0|0.0|-6.0|1e-06|729.11|8.4815
15a_a50|1|-1199.629702|-0.06317118|-0.0446629609999999|-0.234757789|-0.125205943|0.005828749|0.8749408470000001|0.76745052|0.837789896|97.06405493|0.0|-1.436529349|-10.49734522|14.65582885|11.21812301|1.0|0.23|68.76|110.43|28.0|0.0|1.0|-3.92|0.0001189999999999|644.4|7.3872
4k_a46|0|-1053.249847|-0.088084767|-0.104665424|-0.252970193|-0.1032662209999999|0.006050983|0.787615341|0.784722915|0.8789113709999999|65.39662252|0.0|-1.471893066|-8.94414722|9.829220349|3.722397006000001|1.0|0.33|50.94|100.96|25.0|0.0|1.0|-4.83|1.4800000000000002e-05|582.84|7.0969
12e_a30|0|-1690.092998|-0.029595542|-0.010682095|-0.444243861|-0.055954785|0.0053380919999999|0.876441789|0.7933543279999999|0.816703705|121.5880081|0.0|-1.863127413|-15.46823639|15.14403079|15.05551106|0.0|0.17|90.88|133.77|31.0|0.0|0.0|-4.93|1.19e-05|709.98|7.9431
8_a1 (SB-202620)|0|-1223.014114|-0.226277123|-0.0443137679999999|-0.606562911|0.037553634|-0.0106277489999999|0.805476065|0.658433571|0.648967503|199.1596945|64.70432539|-1.684343335|-13.22376193|13.67402758|11.1459518|1.0|0.0|78.87|99.61|27.0|0.0|0.0|-4.7|1.98e-05|586.27|6.3979
38_a18|0|-1611.206669|-0.009006798|-0.066676644|-0.448742607|-0.003893067|0.001602741|0.751875124|0.7400818459999999|0.8310704529999999|134.4282836|74.46052717|-2.385427574|-20.41289434|20.5922319|5.701753365|1.0|0.34|85.29|160.66|38.0|0.0|0.0|-6.11|7.85e-07|861.93|7041.0
14z_a23|1|-2548.957384|-0.024897956|0.038811869|-0.30053593|-0.0229244|0.007229683|0.8668730109999999|0.64069202|0.925301102|52.02674091|79.960755|-1.595099623|-16.46322104|14.91419434|11.22918692|0.0|0.05|105.02|130.3|32.0|0.0|0.0|-6.13|7.37e-07|715.41|8.2941
43_a18|0|-1611.198355|-0.01369899|-0.05314954|-0.397752066|-0.032429984|0.003801459|0.7458234990000001|0.712848727|0.852344887|114.6724699|21.60709738|-2.302970476|-18.77059344|19.33108376|5.5863235410000005|1.0|0.34|76.5|160.76|38.0|0.0|0.0|-5.96|1.09e-06|843.1|6.2041
6g_a40|0|-2521.87499|-0.261952754|-0.120745388|-1.09669629|-0.251161616|-0.018182514|0.8917390820000001|0.808096413|0.605346707|256.5226419|47.36081569|-2.657032782|-24.9461968|12.10032156|13.1559604|0.0|0.21|213.89|124.18|31.0|1.0|0.0|-4.71|1.93e-05|669.8|7.3279
18_a20|0|-1352.135304|-0.12050413|0.163548857|-0.5039851160000001|-0.054458882|-0.004071701|0.8162774979999999|0.778639593|0.76136176|158.7879106|82.70867776|-1.904546783|-15.91001426|15.51556677|8.954638548|1.0|0.08|97.55|125.07|32.0|0.0|0.0|-5.16|6.91e-06|703.24|7.4685
13b_a50|1|1470.104535|0.010464577|-0.0204949039999999|-0.263615417|-0.054716607|0.011379776|0.828965118|0.71935296|0.906164013|67.07377798|150.45293569999998|-1.696498291|-13.75876844|16.75483549|12.34985404|1.0|0.37|66.99|133.36|34.0|0.0|0.0|-5.1|7.92e-06|780.4|5.7375
17_a47|1|-1254.795084|-0.019259259|-0.105849578|-0.2032813319999999|-0.006331624|0.004477366|0.814790949|0.7666613659999999|0.852282407|90.10552332|0.0|-1.493904005|-11.11708872|13.10144249|9.708576558|1.0|0.08|79.38|119.83|30.0|0.0|0.0|-5.21|6.11e-06|656.78|8.3
12l_a36|0|-1325.0137550000002|-0.008712073|0.128666217|-0.4203659179999999|-0.0452558729999999|0.001194592|0.8772535459999999|0.8212311840000001|0.84381923|101.6575135|1.281955437|-1.940683231|-16.12160667|13.88638723|13.59224175|0.0|0.13|92.99|128.47|31.0|0.0|0.0|-4.29|5.08e-05|686.83|7699.0
12bb_a36|0|-1431.238418|-0.117921811|0.096309833|-0.444923056|-0.027636036|-0.004358975|0.892249657|0.632625562|0.6888482109999999|199.7440352|0.0|-1.943622342|-16.01935076|15.13083401|14.75518126|0.0|0.14|69.2|123.67|31.0|0.0|1.0|-4.32|4.81e-05|667.88|8.0
15c_a22|0|-1460.387718|-0.018518519|-0.026986769|-0.298463715|0.006275578|0.004362505|0.8353837409999999|0.639264982|0.8665852140000001|96.05497587|78.22334636|-1.60176404|-15.66586856|16.03890406|17.86058304|1.0|0.08|109.38|128.77|34.0|0.0|0.0|-4.62|2.4e-05|715.42|6.1325
9b_a36|0|-1575.616432|-0.023369916|0.082806042|-0.308862918|-0.06502499|0.005458948|0.842671963|0.7961424690000001|0.8453794609999999|97.10089515|0.0|-1.769430355|-14.24129533|13.80758516|9.967846072|0.0|0.14|82.47|126.17|29.0|0.0|0.0|-4.43|3.71e-05|666.01|7.6778
13g_a6|0|-1386.364067|0.004767264|0.03536788|-0.381325604|-0.080022038|-0.000644109|0.832753533|0.789769968|0.871972049|89.14285747|0.0|-1.747038966|-15.68456028|14.34268783|12.48355309|1.0|0.12|103.17|128.63|33.0|0.0|0.0|-5.06|8.8e-06|739.55|6.9245
3b_a12|0|-1410.8759220000002|-0.043495794|-0.1215705419999999|-0.332497127|-0.003968827|-0.003019113|0.82914101|0.802482465|0.903204699|50.46508298|0.0|-1.326648015|-9.246226764|10.88757628|8.665655511|1.0|0.05|37.28|102.53|24.0|0.0|1.0|-4.64|2.28e-05|548.05|7.3098
12l_a30|0|-1987.848331|-0.274237737|-0.102468864|-0.876151158|-0.02588969|-0.004395528|0.883029843|0.593245722|0.834279405|115.9404641|1.697908189|-2.415830189|-22.31041443|17.23248653|11.82116027|0.0|0.17|90.88|133.96|34.0|0.0|0.0|-5.92|1.2e-06|729.17|7.2154
18d_a30|0|-1674.8453470000002|-0.064217094|-0.071608958|-0.385441836|-0.087019298|0.002064369|0.870930234|0.64876559|0.803280262|124.5022473|0.0|-1.85744132|-15.18369704|12.69833771|10.49188139|0.0|0.14|81.65|127.24|30.0|0.0|0.0|-5.01|9.71e-06|669.66|7.6737
10_a4|0|-1183.602045|0.005483539|0.00941601|-0.159792527|-0.090413559|0.011142889|0.861225169|0.6799081490000001|0.921653019|45.34497624|64.26218096|-1.350352423|-9.046715915|11.20225306|8.126406226|1.0|0.26|52.83|111.38|28.0|0.0|1.0|-4.85|1.4e-05|619.99|7.0555
47k_a18|0|-1664.341238|-0.0605329409999999|-0.017736343|-0.5135996820000001|-0.008576013|0.00493127|0.753132457|0.737517943|0.8309354040000001|133.5242222|58.77865447|-2.208671853|-18.87222501|18.35217454|14.46395816|1.0|0.3|88.97|154.86|38.0|0.0|0.0|-5.33|4.65e-06|842.29|7.5376
19b_a38|0|-1431.2418630000002|-0.115864198|0.013765516|-0.467227005|-0.0697981979999999|-0.004358975|0.8851623040000001|0.632625562|0.7293105670000001|168.00390359999997|0.0|-2.0803120280000003|-16.02708787|13.74014387|12.76697997|0.0|0.14|81.23|125.65|31.0|0.0|0.0|-4.33|4.67e-05|646.81|7.9172
9d_a31|0|-1657.245966|-0.043220149|-0.057650507|-0.696763933|-0.021171445|0.000127275|0.873955169|0.771222772|0.6943358040000001|208.401866|560.5224416|-1.793772606|-15.732784099999998|17.39409698|16.31369927|1.0|0.38|117.37|112.97|29.0|0.0|0.0|-4.39|4.06e-05|727.27|6.2218
IN1166_a11|0|-1347.073528|-0.008507023|0.018376555|-0.378539035|-0.037793156|-0.001446486|0.827254552|0.790249345|0.863273559|94.40543077|20.83871871|-1.6137695069999998|-15.08551944|12.63334911|14.86669859|1.0|0.08|103.17|123.82|32.0|0.0|0.0|-4.78|1.65e-05|704.48|7.9318
4R4l_a46|0|-1092.544322|-0.075241716|-0.067419714|-0.255755434|-0.161358058|0.006162668|0.762625193|0.7936534740000001|0.896653672|56.0891211|0.0|-1.524559305|-8.805242402000001|10.43942503|3.474304058|1.0|0.36|50.94|105.77|26.0|0.0|1.0|-5.11|7.78e-06|584.44|6.8633
4_a38 (LY-2157299)|0|-1198.49738|-0.080432741|-0.0501467259999999|-0.325515636|-0.020954339|0.003107816|0.868207983|0.6848692759999999|0.754313773|140.40206619999998|71.22674185|-1.520583011|-10.56568487|12.76426621|7.880803302999999|1.0|0.18|86.69|108.18|28.0|0.0|0.0|-3.99|0.000102|617.61|7.1586
4_a27|0|-1083.01571|-0.058641975|-0.273119343|-0.278154179|-0.01660383|0.010329671|0.842039655|0.614205449|0.852604338|76.31512503|58.27512057|-1.181818|-7.543156957000001|10.82331334|10.54344507|0.0|0.16|65.6|97.55|25.0|0.0|1.0|-3.99|0.000102|555.75|8.3979
17a_a10|0|-1524.252023|0.021150127|-0.082914437|-0.2946568739999999|0.031632653|0.01029375|0.8044827790000001|0.673253555|0.8538249840000001|103.34686|87.61514901|-1.488408763|-11.80945728|16.96492079|18.02431251|1.0|0.33|76.38|142.16|35.0|0.0|1.0|-4.32|4.74e-05|767.6|7.3098
4d_a49|0|-1293.107454|-0.058204482|-0.090862681|-0.343596561|0.013451218|0.001356445|0.834151595|0.749565191|0.752634646|152.3727245|57.16412513|-1.461432343|-10.66380249|15.09148245|13.56373757|1.0|0.22|98.72|115.63|30.0|0.0|0.0|-3.35|0.0004509999999999|668.09|7.7447
20_a47|1|-1335.620783|-0.161476442|0.031814023|-0.505699304|0.071506228|-0.006342241|0.8575369009999999|0.59534794|0.6888286020000001|169.6050003|49.00609086|-1.38008239|-9.761884958|13.10815891|18.94506718|1.0|0.05|84.73|99.68|28.0|0.0|0.0|-4.08|8.32e-05|557.84|8.6
13b_a30|0|-1744.281763|-0.118776867|-0.035340334|-0.627919307|-0.0463169629999999|-0.002215642|0.892104517|0.802578397|0.694101802|206.54056530000005|105.341977|-2.271099499|-19.53516918|16.1428924|11.59580043|0.0|0.13|124.74|135.37|32.0|0.0|0.0|-4.3|5e-05|721.48|7.5901
5_a47|0|-1569.258939|-0.188550227|0.003858593|-0.390426|0.045246333|-0.011237954|0.861595935|0.675164258|0.807957755|101.3974575|0.0|-1.502972943|-10.74353333|11.13432113|9.240842159|1.0|0.0|58.04|101.51|26.0|1.0|0.0|-5.5|3.18e-06|561.61|7.7
12f_a40|0|-2212.275094|-0.015621373|0.070099257|-0.235838511|-0.172869148|0.006841832|0.841769186|0.605644757|0.909993912|49.72883796|61.55859085|-1.150781297|-10.03685385|16.49362536|11.1163852|0.0|0.06|67.66|98.25|24.0|0.0|0.0|-5.99|1.02e-06|572.63|6.4202
24_a20|0|-1291.706729|0.029711934|0.087887688|-0.083539572|-0.04104|0.008780074|0.802353442|0.607038752|0.952027295|30.27049276|406.1522673|-1.357397496|-10.80905198|12.63879297|8.478379683|1.0|0.08|80.28|119.42|31.0|0.0|0.0|-4.93|1.17e-05|685.66|6.4976
2_a4|0|-819.8174190000001|-0.103346554|0.08246129|-0.269140683|0.076479666|-0.0016168089999999|0.847373823|0.912872667|0.742518847|108.4760726|0.0|-1.366335816|-6.736463618999999|7.800989232999999|4.657326379|1.0|0.27|45.15|79.59|19.0|0.0|1.0|-2.77|0.00171|458.73|7.5086
4h_a46|0|-1923.611784|-0.346835467|-0.057256598|-0.404500343|-0.09922757|0.003087227|0.7955809979999999|0.6947264059999999|0.767244275|182.6222935|19.09455432|-2.015940586|-18.803584|15.85230406|9.093247153|0.0|0.3|124.17|142.08|36.0|1.0|0.0|-5.69|2.06e-06|792.61|6.6402
31_a47|1|-1735.284957|-0.171198936|-0.086842911|-0.417294247|0.001073537|-0.006265667|0.917597019|0.6463892179999999|0.696020038|188.5600536|81.01707367|-1.691129939|-14.46018796|15.6194341|15.01710904|1.0|0.1|98.72|109.21|29.0|0.0|0.0|-4.39|4.03e-05|642.11|7.8
25b_a34|0|-1313.194808|-0.0929479709999999|-0.150946163|-0.861190687|-0.061390533|-0.000223677|0.83883012|0.787858064|0.656573108|214.470853|49.2835599|-2.206786613|-16.55102732|11.00434095|11.90766609|1.0|0.29|90.3|108.21|29.0|0.0|0.0|-3.69|0.000202|668.48|5.6819
5b_a40|0|-2096.757832|0.064329005|-0.096549823|-0.163148971|0.020344828|0.006372485|0.88618123|0.503365018|0.881264402|59.56617021|49.25022097|-1.095213344|-9.187872156|12.47657231|6.2955085660000005|0.0|0.21|75.5|84.17|21.0|0.0|0.0|-4.84|1.44e-05|515.23|7.1938
3d_a12|0|-1006.606666|-0.053022041|-0.166233441|-0.360215148|-0.058191686|-0.000643935|0.82682708|0.8605417409999999|0.8547246829999999|74.63869204|0.0|-1.437621096|-9.255608086|10.96674758|8.281452338|1.0|0.11|50.17|100.28|24.0|0.0|1.0|-3.91|0.000123|548.21|7.6021
18a_a30|0|-1575.604922|-0.02919335|-0.041327798|-0.353677943|-0.094932667|0.005458948|0.842671963|0.7961424690000001|0.85918121|87.66676984|0.0|-1.812552105|-14.33650253|12.72666325|9.968457988|0.0|0.14|81.65|127.28|29.0|0.0|0.0|-4.85|1.4e-05|665.12|7.6108
16h_a32|1|-1955.832545|-0.098975084|-0.069213021|-0.7828009570000001|-0.022634676|-0.002310082|0.881181048|0.7619492790000001|0.7991915079999999|127.5843068|35.90298920000001|-1.821974989|-15.6485794|12.42028916|12.98212548|0.0|0.26|149.27|111.95|28.0|1.0|0.0|-4.75|1.7800000000000002e-05|679.82|8.0655
16a_a10|0|-1394.861824|0.023926176|-0.085711535|-0.152205915|-0.0048530629999999|0.011558506|0.813036304|0.72613292|0.916148686|58.06685151|99.81657855|-1.615964058|-12.4990447|15.88633689|10.24624348|1.0|0.3|56.07|133.66|33.0|0.0|1.0|-5.17|6.76e-06|760.0|7.3279
36_a18|0|-1493.333297|-0.020339784|-0.05224259|-0.442092758|0.003321395|0.000825855|0.780206307|0.721836103|0.804293867|139.3536816|83.34177364|-2.074949798|-16.1853561|18.21710397|8.767974776|1.0|0.28|85.29|146.24|35.0|0.0|0.0|-5.28|5.19e-06|769.73|7.4949
12b_a30|0|-1674.838225|-0.06631353|-0.074391852|-0.3897233479999999|-0.072247675|0.002064369|0.880943609|0.64876559|0.764737577|149.39744040000002|0.0|-1.883979001|-15.50462119|13.88809428|10.06212472|0.0|0.14|81.65|127.24|30.0|0.0|0.0|-5.01|9.71e-06|673.18|8.1543
14k_a23|1|-2089.354026|-0.024758731|0.04479394|-0.299174093|-0.055708465|0.009263715|0.864845456|0.659570836|0.922397728|51.64167457|80.31548917|-1.597998852|-15.05671972|15.99703938|10.87921891|0.0|0.05|105.02|125.29|31.0|0.0|0.0|-5.55|2.83e-06|691.9|8.4123
14j_a23|1|-1728.988797|-0.071396109|0.037350515|-0.322724299|-0.055708465|0.0075222369999999|0.864845456|0.5935522360000001|0.8454521620000001|100.2571987|83.17168000000001|-1.644529644|-14.72479008|15.57933561|11.53930239|0.0|0.05|105.02|120.24|31.0|0.0|0.0|-5.11|7.73e-06|670.6|8.3883
12v_a36|0|-1347.260743|-0.04314418|0.073329354|-0.487854327|-0.023932402|0.003077071|0.8792981679999999|0.84179881|0.802291339|130.0637965|0.462992841|-1.788408258|-14.33290989|15.71271745|18.86337805|0.0|0.17|78.43|130.24|31.0|0.0|0.0|-4.07|8.499999999999999e-05|671.56|7.8539
12j_a36|0|-1670.245584|-0.0446165029999999|0.091496219|-0.41101009|-0.051080247|0.003710345|0.87043328|0.855081905|0.852586292|97.35760604|2.098786266|-2.004132137|-16.18812775|13.78874575|10.92807939|0.0|0.17|94.5|135.47|31.0|0.0|0.0|-4.51|3.09e-05|694.28|8.0
9i_a40|0|-1273.217301|-0.105556952|0.187127708|-0.279092262|-0.1788455119999999|0.004019925|0.824009442|0.7947633409999999|0.830980762|85.16517222|62.68854553|-1.327284222|-9.360805225|14.74203307|5.226560183|1.0|0.06|84.45|91.11|22.0|0.0|0.0|-4.71|1.97e-05|534.44|5.9031
4o_a46|0|-1070.276387|0.042766097|-0.2363624889999999|-0.032014955|-0.06855792|0.010144781|0.8176134690000001|0.6418406720000001|0.950732618|27.01882145|31.19780621|-1.051281434|-6.587059484|10.25486577|5.972929428|0.0|0.32|54.5|103.66|26.0|0.0|1.0|-4.87|1.34e-05|581.59|6.7905
8g_a12|1|-1154.173831|-0.029907264|-0.038463841|-0.40429396|-0.040257632|0.005405355|0.80546986|0.7714487940000001|0.8576253690000001|78.53214058|0.0|-1.881110729|-13.00742505|12.83559677|4.352203029|1.0|0.1|78.85|109.93|27.0|0.0|0.0|-4.34|4.61e-05|590.93|5.43
16e_a32|1|-1955.827194|-0.06951854|-0.04474426|-0.772021601|-0.01320745|-0.002310082|0.91471624|0.7619492790000001|0.7903051590000001|134.6906051|39.27920316|-1.760072163|-15.45011555|12.15001203|14.98092934|0.0|0.26|149.27|111.95|28.0|1.0|0.0|-4.75|1.7899999999999998e-05|677.82|8.1367
47g_a18|0|-1742.847918|-0.034211867|-0.048472184|-0.477030713|-0.008224928|0.00531392|0.780474694|0.745431271|0.834424154|140.5114492|47.07867403|-2.307753726|-21.03738872|20.32265524|13.79782369|1.0|0.34|88.97|164.47|40.0|0.0|0.0|-5.52|3.01e-06|905.71|8.0458
14a_a22|0|-1368.13858|-0.052476637|0.021482585|-0.280236463|-0.015194063|0.005757758|0.794858486|0.655865336|0.864077619|92.61079081|60.38977977|-1.629587269|-14.54840956|14.55117701|14.81445329|1.0|0.08|85.59|124.05|32.0|0.0|0.0|-4.68|2.1e-05|695.62|7.4202
16b_a23|1|-1877.335869|-0.013240238|0.054655144|-0.3237716519999999|-0.05237763|0.011266252|0.830577373|0.711576167|0.928579764|52.92522904|100.0262487|-1.821661419|-17.24735864|18.46592377|13.6235075|0.0|0.07|108.26|146.03|36.0|0.0|0.0|-5.67|2.16e-06|772.84|7.0191
26_a20|0|-1352.098465|-0.104520106|0.1516835819999999|-0.3297182369999999|-0.033102079|0.003149352|0.8096894440000001|0.690530489|0.79337253|139.417676|80.47551422|-1.737317706|-14.92323356|14.40103379|10.03954725|1.0|0.08|86.69|125.0|32.0|0.0|0.0|-5.02|9.51e-06|715.27|6.8827
14c_a23|1|-2089.354057|-0.024758731|0.04174584|-0.296935034|-0.047410593|0.009263715|0.857184548|0.659570836|0.922935039|51.21382308|81.41541733|-1.600173862|-15.0359121|14.49533577|10.88903141|0.0|0.05|105.02|125.29|31.0|0.0|0.0|-5.55|2.83e-06|693.64|8.6253
4e_a46|0|-1884.324182|-0.370202917|-0.08224348|-0.4017151029999999|-0.05803828|0.002688298|0.8146060740000001|0.69063113|0.753715041|186.9007941|20.27041189|-1.949960781|-17.82509456|15.06943449|9.533193534|0.0|0.27|124.17|137.28|35.0|1.0|0.0|-5.41|3.92e-06|757.1|6.8125
7b_a10|0|-1450.124551|0.037541178|-0.060829392|-0.07459988|0.039221939|0.010068964|0.8200487120000001|0.586354126|0.92441666|39.29815915|56.22969776|-1.152667458|-7.419027879|8.771658176|6.46179973|0.0|0.25|41.38|105.44|25.0|0.0|1.0|-5.28|5.25e-06|562.31|4.7033
13i_a6|0|-1426.332492|-0.154502515|0.035242754|-0.852681372|-0.032549318|-0.007703306|0.8287956870000001|0.830577798|0.624046118|252.0312146|116.5456632|-2.460999087|-20.86772478|14.54375165|13.40049533|1.0|0.12|115.15|120.17|32.0|0.0|0.0|-4.48|3.28e-05|703.43|7.6778
21_a4|0|-973.449892|-0.014982235|0.019346682|-0.131928225|-0.104638158|0.012094249|0.833191212|0.674434042|0.932146735|34.4171635|66.03320922|-1.147056976|-7.377915035|9.956436217|8.908964226|1.0|0.16|39.94|91.59|23.0|0.0|1.0|-4.19|6.51e-05|549.71|6.9172
11_a4|0|-1467.255521|0.032861655|-0.017835936|-0.056016567|-0.0043410079999999|0.010782511|0.875868891|0.647727179|0.930113409|40.38918044|59.55648883|-1.110169356|-7.889214068999999|13.18281017|6.89909579|1.0|0.23|68.9|111.64|27.0|0.0|0.0|-4.97|1.06e-05|630.04|6.9586
12ae_a36|0|-1875.963244|-0.351827031|0.087069205|-0.611759277|0.006615826|-0.001160331|0.8837136859999999|0.750657639|0.7162413209999999|211.4077529|19.97715962|-2.11297219|-20.22131065|16.22570287|19.05051961|0.0|0.17|123.75|142.02|34.0|0.0|0.0|-3.72|0.0001889999999999|754.15|7.8239
