molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|MATS1i|MATS1c|n6aHRing|FNSA3|FNSA5|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|CYP1A2 inhibitor|Log S (ESOL)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Dipole (water)|pIC50
17a_a22|0.0|0|0|0.0|0.0|1|0|0|1.866510299|-0.0422459529999999|-0.005149751|4.727387819|-0.092107225|2|0.043274232|-0.054347074|1.67348685|-0.094996254|10.94643739|-0.005724389|1|1|-0.076790454|-0.3626566539999999|2|-0.072161482|-0.08790445|-49.30541729|9.597299109|286.3611391|0.140522986|-0.030843667|-41.03828927|6.55749888|0.710958975|-1.758088991|-33.68866751|73.26110471|-21.07439877|58.9027164|0.485943988|587.2505892999999|-1201.24073|-14.39939974|16.63169381|6343.687177000001|197.4916253|29.64221498|-288.28178110000005|1689.6062539999998|13.19906822|1.0|1.0|1.0|-3.24|0.15|27.0|-9.13|3.93|4.93|68.52|2.01|2.0|1.0|128.29|0.0|1.0|33.0|5.0|0.0|0.0|-4.96|3.62|0.0|0.0|7.41e-10|3.23e-07|4.8502|1.3971|-1408.300966|731.19|255.63|577.52|0.71303|-1407.8711|0.0085|3.0156|0.02170866|2268.0|7.0862
14e_a25|0.0|0|0|0.0|0.0|1|0|0|1.5926486519999998|0.039261746|-0.008591251|4.727387819|-0.138693649|2|0.0389622639999999|0.0065927719999999|1.906869097|0.002856489|10.93106299|0.011176663|1|1|0.015497482|-0.50909623|2|-0.1011107469999999|-0.1004553119999999|-73.99302943|10.99497534|372.1805977|0.275949567|-0.038772226|-53.79722636|8.046143033|0.806446896|-2.2100168680000003|-54.14823405|84.60373462|-28.3735856|84.98800478|0.491527882|529.8614286999999|-1617.294379|-20.76384175|16.63781964|6952.485076999999|141.642515|35.18345194|-448.516796|2005.4567600000005|11.09035375|1.0|1.0|2.0|2.72|0.07|27.0|-9.14|3.65|4.02|115.79|1.69|1.0|0.0|134.35|0.0|1.0|35.0|5.0|0.0|0.0|-4.73|3.04|0.0|0.0|7.31e-10|3.38e-07|5.8431|3.9613|-1521.012915|760.96|212.19|596.96|0.69958|-1520.701142|0.0007|5.3651|0.04875868|7.2625|7.1249
16c_a32|0.0|1|1|3.329674745|0.0|0|0|0|0.0|0.191088217|-0.01639019|5.733341277|-0.087497559|0|0.03995614|-0.03152033|2.077479142|-0.031087095|10.31100271|-0.036931818|3|3|-0.1260956869999999|-0.697601261|0|-0.088841599|-0.119988297|-53.00702241|15.38819548|102.2022233|0.226956794|-0.038178095|-42.71426897|9.181311842|0.6846367059999999|-1.679836163|-31.62645048|86.97970500000001|-22.77882371|68.39521789|0.463897164|461.2334662|-1002.268243|-13.59090376|11.77670717|5979.891916|188.1603823|33.27140293|-220.3256617|1463.941729|15.38911619|1.0|0.0|2.0|3.08|0.22|19.0|-6.99|5.64|4.21|149.27|0.88|1.0|0.0|107.14|1.0|1.0|27.0|5.0|1.0|1.0|-4.41|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|3.6264|3.6264|-1916.6792|639.66|341.89|508.43|0.70198|-1916.478107|0.2955|4.0551|0.02806787|5.3459|8.3468
A8301_a51|0.0|0|0|0.0|0.0|1|0|0|1.700610355|0.0245770529999999|-0.00449765|4.727387819|-0.028789626|2|0.039058957|0.078523314|1.987294898|-0.012770742|10.31321735|-0.1227504419999999|1|1|-0.0357324579999999|-0.4354420879999999|2|-0.055295165|-0.0780376929999999|-35.90764428|5.293803823|36.55933899|0.065260105|-0.032775831|-32.90818536|3.437697042|0.854959635|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|41.20144811|0.4799553379999999|607.0025787000001|-1064.200534|-13.82143785|13.24988678|6401.6494600000005|94.18649643|24.89475504|-461.0082758|1244.737752|6.225421319|1.0|1.0|1.0|3.5|0.04|27.0|-9.38|5.5|5.52|87.72|3.35|2.0|1.0|129.04|0.0|1.0|31.0|3.0|0.0|1.0|-5.93|5.02|0.0|0.0|4.12e-10|1.74e-07|||||||||||||7.9208
12z_a30|0.0|0|0|0.0|0.0|0|2|2|0.0|-0.1155022219999999|-0.008819424|5.351858133|-0.026703371|2|0.040566449|0.034848862|0.0|0.018796341|10.31162784|-0.045463448|1|1|-0.12254489|-0.39205163|1|-0.071429418|-0.107776943|-49.68145417|21.47520633|54.40462246|0.167079923|-0.034034824|-52.13870496|14.93669572|0.630839856|-1.939984979|-34.55504699|95.20867045|-23.67231332|71.1566605|0.48740649|579.3226647000001|-1349.321859|-16.464854199999998|15.74641625|7074.004131999999|256.7627363|37.52507564|-182.00664430000003|2138.929312|20.24634493|1.0|0.0|1.0|0.0|0.21|17.0|-6.83|3.94|2.63|100.11|2.2|2.0|0.0|140.26|0.0|1.0|33.0|6.0|0.0|0.0|-5.0|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|4.8063|3.4438|-1804.814868|739.33|257.96|580.6|0.6853199999999999|-1804.51674|0.1441|7.0446|0.02895763|7.2113|7.3615
19j_a38|0.0|1|0|3.235947106|0.0|0|2|2|0.0|-0.089207643|-0.007976154|5.351858133|-0.04575843|2|0.04391253|0.105682345|0.0|0.003554228|10.95429182|-0.036248822|1|1|-0.09493054|-0.42133715|1|-0.0844479869999999|-0.108006563|-57.80349365|17.15233756|131.29876370000002|0.192823617|-0.038119963|-50.60340201|11.74054073|0.714369845|-1.944118135|-39.565701700000005|90.05233553|-26.09259418|74.95583121|0.408533267|552.5012068|-1330.722303|-17.86002424|12.69084117|6704.612831|195.5099392|36.5253298|-293.4664598|1862.79182|16.123318700000002|1.0|0.0|3.0|2.34|0.13|17.0|-6.92|3.17|2.42|105.02|1.76|1.0|0.0|130.41|0.0|1.0|32.0|5.0|0.0|0.0|-4.12|2.5|0.0|0.0|1.2099999999999998e-07|5.14e-05|6.0361|3.6886|-1424.426858|686.26|205.41|533.97|0.69435|-1424.183388|0.2625|10.8124|0.03678378|14.4895|8.1146
9i_a40|0.0|0|0|0.0|0.0|1|0|0|1.841293462|0.074116257|-0.0071562119999999|5.4161004020000005|-0.105556952|0|0.045555556|0.187127708|0.891973262|0.201624407|10.31197226|-0.1788455119999999|2|2|0.105172175|-0.542471361|0|-0.092881258|-0.088485615|-46.80087537|5.548036224|213.7117392|0.169019238|-0.036869006|-22.46593254|2.795536563|0.8590224540000001|-1.327284222|-23.58195819|49.81256531|-18.57750214|52.34891159|0.477626156|418.7133986|-668.7900768999999|-9.360805225|14.74203307|4201.058793|71.03556427|21.62632891|-361.8074422|778.5478408|5.226560183|1.0|1.0|1.0|2.9|0.06|20.0|-6.03|3.84|4.02|84.45|2.99|1.0|1.0|91.11|0.0|1.0|22.0|2.0|0.0|1.0|-4.71|3.85|0.0|0.0|9.31e-07|0.000285|4.3611|2.8936|-1273.334714|534.44|284.3|417.75|0.70339|-1273.167389|0.3362|2.0895|0.02072395|2.7887|5.9031
1n_a5|0.0|1|0|2.91912867|0.0|0|0|0|0.0|-0.1387762669999999|-0.007315978|4.59511985|-0.0533837329999999|2|0.024388889|0.002508727|0.0|-0.150600424|10.94528897|-0.047910067|1|1|-0.00966135|-0.393928416|2|-0.082180848|-0.081950989|-47.1725036|13.27640087|63.58796786|0.214789986|-0.030493391|-27.00168194|7.620766672|0.627751746|-1.311215832|-27.07741706|63.57058627|-17.50346525|60.44890447|0.483868192|450.71720610000006|-752.6490056|-10.04713747|15.27080096|5101.31614|213.67365440000003|27.88278228|-146.6611704|1198.959638|16.53002342|1.0|1.0|1.0|2.67|0.05|23.0|-8.07|4.41|3.99|80.76|1.72|1.0|0.0|101.77|0.0|1.0|27.0|5.0|0.0|1.0|-4.18|2.91|0.0|0.0|8.43e-09|3.01e-06|4.3838|4.3838|-1179.209088|607.15|282.82|481.06|0.44786|-1179.018429|0.3789|0.6234|0.03956123|0.7104|7.5686
16a_a32|0.0|1|1|3.357452523|0.0|0|0|0|0.0|0.205693867|-0.014399612|5.733341277|-0.0848387459999999|0|0.03995614|-0.053745649|2.095743605|-0.062610718|10.31100271|-0.058518519|3|3|-0.107321286|-0.707456102|0|-0.090389538|-0.119471489|-56.2527503|12.86051026|92.00611646|0.2434571689999999|-0.037168908|-46.27170107|8.003570876|0.6968200370000001|-1.6726008419999998|-35.00816569|88.96104768|-23.13158502|69.11326055|0.450892763|470.82456669999993|-1040.921326|-14.39564033|13.08168264|5746.082161|188.6800971|33.19592405|-244.9767673|1493.816582|14.6095244|1.0|0.0|3.0|2.66|0.22|19.0|-7.3|5.32|3.79|152.07|0.88|1.0|0.0|108.86|1.0|1.0|27.0|4.0|1.0|1.0|-4.04|2.65|0.0|0.0|5.04e-08|2.01e-05|3.6314|3.6314|-1896.81177|664.67|341.42|535.63|0.70245|-1896.589348|0.2859|1.3736|0.04088655|1.8274|7.9586
14a_a3|0.0|0|0|0.0|0.0|0|0|0|0.0|0.111575338|-0.009312773|4.727387819|-0.1160619169999999|3|0.043464052|-0.143740653|1.772745969|-0.039177314|10.3116301|-0.172643335|1|1|-0.050943323|-0.582572884|3|-0.091731577|-0.094609848|-45.12132248|6.904918591|256.5548327|0.209105063|-0.036792719|-22.89086827|3.396421044|0.7608768779999999|-1.324537874|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|389.0288018|-651.519384|-8.902004327|10.24853699|4716.423352000001|117.6209094|23.78539971|-256.6424807|856.2743893999999|9.307045698|0.0|1.0|1.0|2.2|0.06|21.0|-6.89|4.28|3.71|105.82|1.04|0.0|0.0|93.25|0.0|1.0|23.0|4.0|0.0|1.0|-3.99|2.58|0.0|0.0|1.28e-07|4.08e-05|3.2363|3.2363|-1327.513792|528.91|383.1|373.85|0.69708|-1327.354384|0.4524|3.5358|0.02860456|4.6689|7.5229
12aw_a36|0.0|1|0|3.28940051|0.0|0|2|2|0.0|-0.135690414|-0.008293935|5.351858133|-0.115864198|2|0.043383838|0.066435701|0.0|-0.1066959869999999|10.96021804|-0.034663063|1|1|-0.098027247|-0.4191703539999999|1|-0.088516379|-0.114701005|-56.73814908|14.76755422|54.50894809|0.2938251289999999|-0.041292362|-47.12705211|9.4658605|0.749052287|-2.06461809|-36.36860892|87.37742985|-26.46800754|71.5057033|0.47322369|452.6513136|-1323.400377|-16.96573876|14.32425315|6370.06138|160.8550748|35.33532702|-319.2802512|1766.7663510000002|13.8551867|1.0|0.0|2.0|0.0|0.14|17.0|-7.12|3.55|3.0|69.2|2.78|1.0|0.0|123.67|0.0|1.0|31.0|6.0|0.0|0.0|-4.32|2.88|0.0|0.0|7.599999999999999e-08|3.17e-05|5.2313|3.8763|-1431.404673|666.09|237.0|507.71|0.69109|-1431.180191|0.3892|4.8181|0.03134789|6.5278|8.0458
1d_a5|0.0|1|0|2.79978458|-4.455320158|0|0|0|0.0|-0.133500214|-0.006252818|4.59511985|-0.308010841|2|0.030074074|-0.118028278|0.0|-0.2261588939999999|10.94437658|-0.010183824|1|1|0.001493879|-0.38633065|2|-0.088396743|-0.086213657|-47.76176205|4.288788702|204.4506579|0.1034962359999999|-0.036640804|-25.16889922|2.317281143|0.770504115|-1.465632167|-25.80622135|56.83734591|-19.79744178|52.05055075|0.471074204|484.3911442|-791.897671|-10.69678217|11.5640749|5717.438103|123.9992274|25.69414151|-292.3128788|1027.76566|10.25512997|1.0|1.0|1.0|2.19|0.05|23.0|-8.88|5.48|6.37|54.46|2.73|2.0|0.0|95.49|0.0|1.0|27.0|6.0|1.0|1.0|-4.97|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|4.8725|4.6112|-1288.340378|567.04|254.46|414.59|0.5764600000000001|-1288.201219|0.0982|3.7798|0.03392008|5.3765|5.03
10_a32|0.0|1|1|3.294952523|0.0|0|0|0|0.0|0.153272514|-0.016404762|5.733341277|-0.087497559|0|0.03995614|-0.020186906|2.067772926|-0.028431775|10.31100271|-0.047619048|3|3|-0.1260956869999999|-0.690879647|0|-0.088310158|-0.1223816869999999|-54.55170955|15.91131724|57.97512956|0.237716043|-0.038939628|-46.69945835|9.828875607|0.6946347429999999|-1.7133436169999998|-33.69815077|91.10767604|-24.0541214|70.46302679|0.449853016|470.8845962|-1058.381342|-14.85891856|12.86809583|5842.926058|188.6328503|34.62844557|-240.4628923|1523.651605|15.50900878|1.0|0.0|2.0|3.12|0.22|19.0|-6.99|5.64|4.21|149.27|0.88|1.0|0.0|107.14|1.0|1.0|27.0|5.0|1.0|1.0|-4.41|3.23|0.0|0.0|1.0300000000000001e-07|4.13e-05|3.6441|3.6441|-1916.668776|654.7|340.24|533.89|0.70228|-1916.460049|0.2983|2.4919|0.03701539|3.2297|8.1427
9_a4|0.0|0|0|0.0|0.0|1|1|1|2.130445484|-0.211556011|-0.00136737|5.4161004020000005|0.016639331|2|0.040449735|-0.019160308|2.137757657|-0.091393763|10.92992723|-0.0454860859999999|1|1|-0.0475186259999999|-0.172904817|2|-0.052625548|-0.069566741|-28.63837014|4.918284148|13.6577411|0.062897208|-0.025885299|-20.60179129|2.676487872|0.792890434|-1.113067849|-15.58475436|43.71760622|-14.08655666|33.55665428|0.43745176|509.9632679|-605.7219363|-7.665782805|10.21134541|5387.230364999999|112.7072422|17.76608225|-318.7769026|763.9415367|5.859985199|1.0|0.0|0.0|3.37|0.19|21.0|-8.16|5.14|5.07|43.6|3.15|2.0|0.0|105.09|0.0|1.0|26.0|3.0|0.0|1.0|-5.15|4.14|0.0|0.0|6.9e-09|2.49e-06|4.7284|4.0137|-1489.554198|586.24|262.21|430.12|0.6464|-1489.36688|0.0584|4.4343|0.02116575|5.4739|7.3188
12_a3|0.0|0|0|0.0|0.0|0|0|0|0.0|0.167987916|-0.009093383|4.727387819|-0.118456941|2|0.042795699|-0.120694579|2.07135708|-0.045382017|10.31163031|-0.069857022|1|1|0.017902469|-0.604704476|2|-0.092838926|-0.096133903|-44.07517037|5.258353635|239.2266101|0.170600292|-0.039584548|-21.667278|2.496397166|0.830418645|-1.345874639|-20.92463497|52.16354015|-18.79271742|49.333524|0.463780604|393.75653|-638.9523922000001|-8.921820355|10.50748861|4400.493202000001|80.50854774|22.63041363|-313.7317211|769.4340634|6.524083564|1.0|1.0|1.0|2.17|0.0|21.0|-6.89|4.34|4.01|92.93|1.6|1.0|0.0|90.49|0.0|1.0|22.0|3.0|0.0|1.0|-4.84|4.03|0.0|0.0|1.3e-07|3.9500000000000005e-05|3263.0|3263.0|-1272.152002|515.23|379.97|361.95|0.69784|-1272.010995|0.5056|2.3762|0.02620998|3.1979|5.45
7_a3|0.0|0|0|0.0|0.0|0|0|0|0.0|0.198126776|-0.008855374|4.727387819|-0.106234254|2|0.03757716|-0.047419994|1.989724777|0.054347129|10.3116226|0.030246987|1|1|0.020589494|-0.592753801|2|-0.1034274319999999|-0.096448591|-51.18177092|4.804535747|230.9407974|0.217705402|-0.036877402|-23.61864737|2.377557323|0.7992146109999999|-1.253831681|-25.32764885|55.15105143|-18.2490344|55.98630667|0.3987206729999999|387.1238241|-620.4671695000001|-9.030659289|8.644978051|5055.700186|99.36002106|22.83370969|-296.13678660000005|776.3461295|7.422807617|1.0|1.0|1.0|2.61|0.0|21.0|-7.48|4.96|4.66|92.93|2.11|1.0|0.0|95.5|0.0|1.0|23.0|3.0|0.0|1.0|-4.87|3.79|0.0|0.0|3.28e-08|1.11e-05|5.8849|3.4435|-1731.7341420000002|522.73|210.68|362.61|0.69224|-1731.602893|0.1262|3.1299|0.03103579|3.9813|5.9901
12b_a50|0.0|0|1|0.0|0.0|2|1|1|4.058595679|-0.19841119|-0.002929899|5.82008293|-0.0016330379999999|1|0.034845679|-0.08032584|2.112397566|-0.101728189|10.94501743|-0.115659308|2|2|-0.168032508|-0.246831987|1|-0.045602469|-0.066155918|-22.92589265|10.80329197|8.07905572|0.074083915|-0.0237482779999999|-16.72031641|5.43117764|0.5731907470000001|-0.926182858|-11.52561607|47.12729492|-11.93905701|33.72918462|0.430791247|465.4891075000001|-465.6232233|-6.002164865|10.05480253|4672.843578|214.5713436|20.82911679|-73.59089223|812.3355548|13.86849326|1.0|1.0|0.0|2.45|0.11|20.0|-5.49|2.59|3.42|48.53|2.02|0.0|0.0|94.69|0.0|2.0|24.0|3.0|0.0|1.0|-3.84|2.5|0.0|0.0|3.22e-06|0.00101|4.7089|3.9305|-1006.664619|539.15|263.3|401.64|0.6581|-1006.501585|0.0777|4.0567|0.02307802|5.6617|5.3242
11e_a5|0.0|1|0|2.971327032|0.0|0|1|1|0.0|-0.2114441819999999|-0.003208975|5.209486153|0.038643235|2|0.020943152|-0.07965|0.0|-0.16669151|10.9487795|-0.010236262|1|1|-0.0924814769999999|-0.234433859|2|-0.062865536|-0.0790189759999999|-41.64560703|7.986070113999999|62.84782002|0.123241209|-0.0282210629999999|-34.67724171|5.290414418|0.72163516|-1.580379517|-27.58835281|63.5644542|-18.69519243|49.63167715|0.483563144|580.8135016|-1046.930776|-12.38472918|18.17739133|5675.693973|184.4042616|25.90670947|-293.6467698|1450.77573|11.21791539|0.0|1.0|1.0|3.43|0.24|23.0|-8.95|5.03|4.29|66.93|1.83|2.0|0.0|125.71|0.0|1.0|31.0|5.0|0.0|0.0|-4.72|3.56|0.0|0.0|1.13e-09|4.64e-07|4.4179|4.1036|-1316.547103|717.76|280.64|571.06|0.6505|-1316.239803|0.2125|2.3124|0.03460011|2.8694|7.3979
13_a47|0.0|1|1|2.920663104|0.0|0|0|0|0.0|-0.174238791|-0.0049262279999999|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|1.5940801480000002|0.003874205|10.9452934|0.038682232|1|1|-0.0101047869999999|-0.316563793|2|-0.081148294|-0.088128939|-41.79730418|9.13564442|63.12660940000001|0.2183244369999999|-0.032468557|-23.38063458|4.705524762|0.688261242|-1.23380515|-21.52866736|57.38622954|-16.72368034|50.9329486|0.472007922|402.6200617|-635.4998528|-8.613918003|13.33103985|4542.479565|160.5682509|24.29844849|-193.936606|923.3410426|11.99338291|1.0|1.0|2.0|1.75|0.06|21.0|-7.9|4.06|4.63|66.49|2.34|0.0|0.0|91.59|0.0|1.0|24.0|4.0|0.0|1.0|-4.27|3.17|0.0|0.0|1.26e-08|4.04e-06|4.0302|4.0302|-1067.820961|542.62|307.63|404.73|0.67466|-1067.665127|0.3382|3.5455|0.03639189|4.8308|7.8
7b_a8|0.0|1|0|3.213855584|0.0|1|1|1|1.4628217119999998|-0.119760914|-0.009659873|5.4161004020000005|-0.038810124|1|0.040873016|-0.024156447|0.0|-0.052309137|10.9465091|-0.0254956129999999|1|1|-0.021509048|-0.415894017|1|-0.101439013|-0.1000685009999999|-60.75943432|19.86678613|145.0783004|0.277652387|-0.041332642|-35.90168309|11.89970852|0.753935657|-1.901301524|-36.39338307|73.70461365|-24.75721974|80.62622045|0.4787988|432.6681725|-1138.832108|-14.82895606|14.76972982|6185.0105140000005|147.3863936|32.83731114|-304.2022276|1510.516312|13.76608164|0.0|0.0|1.0|3.37|0.09|23.0|-7.65|4.48|3.8|92.93|2.23|2.0|0.0|110.8|0.0|1.0|30.0|5.0|0.0|1.0|-4.94|3.61|0.0|0.0|2.25e-08|8.94e-06|4.5945|3.26|-1330.622441|621.4|269.85|506.21|0.7025100000000001|-1330.392289|139.0|9.9463|0.0273745|12.7344|4.8687
47s_a18|0.0|0|0|0.0|0.0|0|1|1|0.0|0.026229332|-0.0054038509999999|4.844187086|-0.045792331|0|0.035632184|-0.026883417|0.0|0.0134295589999999|10.94702059|-0.031515152|0|0|-0.168728915|-0.46304239|0|-0.070258863|-0.08106112|-53.18668656|6.394119331000001|10.92659868|0.15456221|-0.030108416|-46.45326408|4.840414512|0.820470855|-2.107589125|-40.26287221|69.29837549|-22.79238258|59.58080589|0.4740142|640.0051571|-1595.466781|-17.25406952|18.65422248|6968.705069|135.90542109999998|27.77963709|-485.1995077|1944.574596|7.934268528|1.0|1.0|2.0|0.0|0.3|18.0|-9.42|4.06|3.93|76.5|3.33|3.0|1.0|149.34|0.0|1.0|36.0|3.0|0.0|0.0|-5.45|4.62|0.0|0.0|3.8199999999999997e-10|1.84e-07|3218.0|3218.0|-1534.196027|809.4|385.29|736.36|0.6926800000000001|-1533.737579|0.5203|2.3134|0.02195039|2.9991|6.2104
22_a4|0.0|0|0|0.0|0.0|1|1|1|1.987636054|-0.043165663|-0.006436201|5.4161004020000005|-0.115883451|1|0.044357639|0.004808337|0.0|-0.2078428719999999|10.94586213|-0.023072107|1|1|0.021636871|-0.3877007|1|-0.09491995|-0.089955967|-45.61565825|5.1432274630000006|162.9809584|0.138796849|-0.036468635|-20.77508795|2.47167963|0.8444670409999999|-1.349339509|-21.92150631|48.65880447|-17.52572365|50.75888571|0.4359219589999999|413.8681986|-648.451775|-8.422332951|9.742413394|4074.564287|74.7444381|20.75359108|-331.080892|767.88287|5.428686137000001|1.0|1.0|1.0|2.2|0.11|17.0|-5.24|3.19|3.54|50.94|2.09|0.0|0.0|87.12|0.0|2.0|22.0|3.0|0.0|1.0|-3.98|3.03|0.0|0.0|5.77e-06|0.0016699999999999|4.468999999999999|4.0537|-934.2706743999998|519.39|277.43|400.29|0.65771|-934.12356|0.1293|3.5548|0.030263407|5.4110000000000005|7.3279
33_a20|0.0|0|0|0.0|0.0|1|0|0|1.915285809|-0.188733405|-0.00145476|4.727387819|0.023539095|2|0.0388043479999999|0.148855442|2.0219022580000003|-0.061975089|10.93244905|-0.062750442|1|1|-0.036258691|-0.1771816269999999|2|-0.058927252|-0.069838312|-38.58254635|8.340767701|8.680600701|0.0506104|-0.0265385579999999|-29.9394021|5.46110745|0.759356182|-1.326927921|-25.26187502|54.60811436|-17.37608867|46.92331405|0.465855239|621.611679|-868.8044333999999|-11.3769728|15.094865900000002|5916.443448|157.56124519999997|22.88265911|-339.6262863|1144.132956|8.881565237|1.0|0.0|0.0|3.59|0.08|27.0|-9.69|5.33|5.39|67.39|2.61|2.0|0.0|121.62|0.0|1.0|31.0|4.0|0.0|1.0|-5.53|4.47|0.0|0.0|2.04e-10|8.199999999999999e-08|5443.0|3.8867|-1275.852801|689.51|227.79|563.98|0.6129|-1275.602977|0.0463|3.5714|0.02957286|5.0369|7.4685
12ad_a36|0.0|1|0|3.428443248|0.0|0|2|2|0.0|-0.040810025|-0.01083262|5.351858133|-0.073048351|2|0.040787037|0.046496301|0.0|-0.0072527669999999|10.95445455|0.010723827|1|1|-0.136151085|-0.478461478|1|-0.082404548|-0.107772644|-58.34300549|21.78471426|94.12528108|0.239732231|-0.0365657189999999|-54.02363038|15.4237324|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|80.12771975|0.477102332|538.2749789|-1449.77215|-18.32944602|16.772513699999998|6569.653402|243.2659577|39.44011905|-221.4751857|2208.646667|20.51012207|1.0|0.0|2.0|0.0|0.17|17.0|-6.62|2.7|1.67|95.5|1.89|1.0|0.0|135.03|0.0|1.0|33.0|6.0|0.0|0.0|-4.08|2.53|0.0|0.0|2.42e-07|0.000106|5733.0|3.8512|-1460.8311199999998|737.53|216.26|588.2|0.67215|-1460.5468529999998|0.2532|5.3349|0.03648828|6.8996|7.7696
1i_a5|0.0|1|0|2.843224727|-4.358943904|0|0|0|0.0|-0.145964178|-0.006494891|4.59511985|-0.31059482|2|0.0253888889999999|0.018196138|0.0|-0.174016111|10.94550053|-0.003198529|1|1|0.001493879|-0.403861432|2|-0.091178745|-0.084018635|-50.81756452|4.621144795|201.1526326|0.112394438|-0.03570792|-26.09853285|2.575548983|0.759459597|-1.428316788|-28.32266298|57.78921354|-19.90145306|55.43870932|0.4697279689999999|494.6981114|-796.0581225|-11.09187646|13.79450888|5432.586961|134.0627959|26.20475553|-289.21443910000005|1048.190221|10.96226516|1.0|1.0|1.0|2.04|0.05|23.0|-8.88|5.48|6.37|54.46|2.73|2.0|0.0|95.49|0.0|1.0|27.0|6.0|1.0|1.0|-4.97|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|4.7243|4.3799|-1288.356212|569.42|262.44|443.05|0.50107|-1288.210207|0.0207|2.6336|0.03383899|2.8939|7.6198
3d_a12|0.0|0|0|0.0|0.0|0|1|1|0.0|0.092417272|-0.008186708|0.0|-0.053022041|3|0.038787879|-0.166233441|0.0|-0.002185753|10.95472859|-0.058191686|0|0|-0.1394967999999999|-0.532019854|2|-0.066850425|-0.0958414059999999|-34.34601551|5.717316796|74.39425719|0.145275317|-0.035063929|-25.2986621|2.9374091630000003|0.77428353|-1.437621096|-17.64609244|57.52228251|-18.01493787|40.06333231|0.472404561|439.1353855|-738.6124526000001|-9.255608086|10.96674758|4509.417998|115.96727140000002|23.26659057|-281.8395348|953.9302134|8.281452338|1.0|1.0|1.0|2.71|0.11|18.0|-7.51|3.37|2.19|50.17|2.26|0.0|0.0|100.28|0.0|1.0|24.0|4.0|0.0|1.0|-3.91|2.81|0.0|0.0|3.08e-08|9.64e-06|4.2114|3.7719|-1006.727999|548.21|294.4|411.35|0.6572100000000001|-1006.556654|0.1583|2.2068|0.02399772|3.0037|7.6021
12ab_a30|0.0|0|0|0.0|0.0|0|2|2|0.0|-0.026189286|-0.008528077|5.351858133|-0.030346359|2|0.043854875|0.018023992|0.0|0.038312857|10.31162784|0.01563558|1|1|-0.12254489|-0.384942092|1|-0.082740301|-0.1008879709999999|-58.23149599999999|22.23130678|119.79740259999998|0.200246511|-0.031859359|-49.97135112|15.64609074|0.603952976|-1.815983471|-40.9825333|92.49334877|-22.42218278|80.46280277|0.461207954|562.8556061|-1278.064418|-15.78042667|15.6704374|6918.884105|278.7324985|37.1257096|-146.321375|2116.165447|21.48976996|1.0|0.0|1.0|0.0|0.21|17.0|-6.83|3.94|2.63|100.11|2.2|2.0|0.0|140.26|0.0|1.0|33.0|6.0|0.0|0.0|-5.0|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|4.8018|3.4919|-1804.824495|753.75|258.2|613.7|0.68324|-1804.523449|0.1511|6.9089|0.03368522|7.4968|7.7825
