molecula|SddssS|n9FaHRing|n9FaRing|NaasN|nAHRing|nARing|SaasN|n6HRing|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|AATSC1i|n6aHRing|GATS1are|BIC2|MATS8d|GATS1pe|FNSA3|FPSA3|PNSA3|PPSA3|RPSA|FNSA4|WNSA5|WPSA3|RPCS|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|Mor01p|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
8c_a31|0.0|0|0|0|1|1|0.0|0|-0.106461724|-0.574140137|-0.0080009219999999|-0.1903992189999999|10.31169969|-0.1029580369999999|2|-0.004832959|-0.178276512|-0.09039853|0|0.922486359|0.847752299|-0.1759864119999999|0.87237334|-0.1170607269999999|0.029669107|-64.57121646|16.3656112|0.3739272389999999|-0.039640027|-38.96685783|9.027343766|477.2277896000001|-35.61776956|82.77037329|-21.86561502|0.47508938|345.3445134|-918.3558307|0.27691747|6.820988495|12.99457133|0.90508624|4835.748065|-506.5691518|30.23944586|0.021986076|-246.1066271|423.1367008|1.0|1.0|1.0|2.0|2.9|0.29|4.89|0.0|93.45|5.0|-4.42|5.0|-6.7|0.0|0.0|-3.63|3.79e-05|2.38|0.0|0.0|7.45e-07|-0.03222|3.8492|-1426.166503|-1426.129055|981.89|322.11|322.11|0.7005|0.7005|0.2597|-0.15985|3.3453|0.03744829|-1426.024361|0.81|6.0915|6.0915
12u_a30|0.0|0|0|0|2|2|0.0|2|-0.091507428|-0.367578706|0.002431329|0.028815747|10.31162873|-0.0646674999999999|1|0.001805829|-0.15896471|-0.0857954809999999|1|0.8149999040000001|0.83236194|-0.105767484|0.711738503|-0.0773921259999999|0.015562896|-51.83732031|10.42404292|0.15055905|-0.03794847|-43.90644499|6.982033926000001|0.0|-34.72068676|75.26051582|-25.41792137|0.443167712|568.9563615000001|-1245.478147|0.189537132|7.804487592999999|14.01586754|0.7958728709999999|7133.515802|-834.2224549|31.36222814|0.014495402|-415.8966522|685.6665849999999|1.0|1.0|0.0|1.0|0.0|0.14|5.11|2.0|137.3|5.0|-6.58|4.0|-5.52|0.0|0.0|-6.04|2.64e-07|5.12|0.0|0.0|1.58e-08|-0.0528299999999999|3.5003|-2494.962309|-2494.927579|1202.06|354.21|354.21|0.6847|0.6847|0.1502|-0.1486299999999999|5.3020000000000005|0.03472994|-2494.7995530000003|34.0|7.4647|7.4647
16_a15|-3.726252327|0|0|0|0|0|0.0|2|-0.003882928|-0.4898555739999999|-0.009769916|-0.109386268|10.31928197|-0.011969556|0|-0.00379317|-0.006331105|-0.0764246109999999|2|0.787100127|0.729432583|-0.018331526|0.72660548|-0.08870471|0.0070920509999999|-60.63825695|4.848103252|0.276402595|-0.039472502|-47.4317527|3.31414791|17.68542055|-41.45211893|76.07332645|-26.98327637|0.419910645|494.6488764|-1457.096924|0.131539493|6.798937229|11.720499900000002|0.7238723509999999|6931.531554000001|-996.0668068|31.07023998|0.009783192|-503.7568532|728.353441|1.0|0.0|1.0|2.0|2.93|0.08|3.37|2.0|124.45|6.0|-6.0|6.0|-6.27|1.0|0.0|-5.21|9.89e-07|3.88|0.0|0.0|6.1e-10|-0.04082|4.1731|-1770.509465|-1770.448668|1229.58|300.24|297.1|0.6541100000000001|0.66615|0.1409|-0.16871|8.0361|0.06079704|-1770.281427|21.0|7.6778|7.6778
9o_a24|0.0|0|0|0|1|1|0.0|3|-0.087807028|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|-0.000236595|1|0.002019902|-0.145366976|0.00294424|2|0.738419215|0.785672769|-0.000453155|0.7086274779999999|-0.088586421|0.018492771|-51.29122728|10.7072496|0.229726192|-0.032911684|-29.61546471|6.1994599720000005|44.8382925|-29.69744072|66.24061038|-19.05574986|0.4861134689999999|445.9858336|-971.8432428|0.331953623|6.080741586|11.83284872|0.945954873|6697.297449000001|-562.6938294|28.52459128|0.026064002|-194.5965258|663.2688909|1.0|1.0|1.0|2.0|2.84|0.04|3.75|1.0|120.73|6.0|-4.49|5.0|-6.83|0.0|0.0|-4.4|3.2500000000000004e-05|2.88|0.0|0.0|1.24e-08|-0.04527|5.8802|-1388.147972|-1388.094657|1126.94|290.75|210.85|0.41688|0.65292|0.0288|-0.17826|4.3816|0.0533144|-1387.945865|446.0|6.3507|6.3507
14r_a23|0.0|1|1|2|0|0|3.201732471|2|0.014148395|-0.322513347|0.007671236|-0.079935667|10.31321824|-0.064006338|2|0.0075222369999999|0.033038452|-0.17267308|2|0.616699629|0.7837821840000001|-0.1050445769999999|0.5935522360000001|-0.062618931|0.019185345|-40.32463891|12.35476415|0.133777381|-0.03654528|-35.61466281|7.956082857|55.62948521|-25.96781003|66.31173073|-23.53402098|0.4661909429999999|557.8203557999999|-1106.098986|0.211777163|7.555307147000001|14.15357616|0.873329024|6744.848704999999|-712.2932561000001|29.85706563|0.017092103|-371.2130393|599.5697147999999|1.0|1.0|0.0|1.0|3.06|0.05|3.78|2.0|120.24|5.0|-5.58|5.0|-6.31|0.0|0.0|-5.11|2.66e-06|3.68|0.0|0.0|2.14e-08|-0.06842|5.9406|-1729.1556449999998|-1729.1326809999998|1145.51|389.92|208.71|0.30482|0.68115|0.0008|-0.15536|6.2620000000000005|0.02296354|-1728.98403|5.0|8.2684|8.2684
18c_a25|0.0|0|0|1|0|0|1.959418462|2|0.007241543|-0.162271435|0.007804726|-0.038865826|10.31285373|0.006360768|1|0.007488918|0.01222181|-0.064145547|2|0.7644072209999999|0.748718056|0.0114970419999999|0.7357918440000001|-0.048636087|0.009585904|-31.96445203|6.300016824|0.05198276|-0.026975264|-31.07074762|4.140476673999999|0.0|-21.00757374|56.83666555|-17.72859578|0.484730247|623.0528232|-992.8013635|0.2520795489999999|7.553051762000001|14.65844196|0.940731034|6736.25597|-652.4856999|23.70385212|0.014546814|-325.8749539|831.3429628|1.0|1.0|1.0|1.0|3.89|0.11|6.29|2.0|138.65|7.0|-6.05|3.0|-5.85|1.0|0.0|-5.6|8.86e-07|4.49|0.0|0.0|6.79e-11|-0.0622|5.4858|-1714.597797|-1714.5777670000002|1243.76|371.26|226.01|0.31993|0.70516|0.0041|-0.13312|6.1775|0.02003004|-1714.342386|88.0|7.0555|7.0555
12m_a36|0.0|0|0|0|2|2|0.0|2|0.14264424|-0.667165917|-0.006653538|-0.025127218|10.95440733|-0.038386106|1|-0.004569485|0.245908938|-0.090926893|1|0.892815402|0.825587924|-0.064035403|0.849217847|-0.10031651|0.022725561|-67.27772044|15.24099981|0.288038572|-0.04260035|-54.45666327|10.22144534|107.233999|-45.120107|96.11918789|-28.57011677|0.465323422|477.48014630000006|-1542.786306|0.252881876|7.312794835|13.67704354|0.8702895190000001|6434.374756|-1034.676602|38.24042793|0.0222467879999999|-331.4617713|689.2886595|0.0|1.0|0.0|3.0|0.0|0.13|1.92|1.0|131.85|6.0|-4.1|5.0|-7.39|0.0|0.0|-3.8|7.96e-05|2.11|0.0|0.0|7.19e-07|-0.05114|3.8658|-1401.654499|-1401.6158890000002|1177.15|320.72|320.72|0.69382|0.69382|0.4718|-0.15879|6.5789|0.03861003|-1401.446557|0.03|7.5229|7.5229
1e_a5|0.0|0|0|0|0|0|0.0|2|-0.080321049|-0.084933308|0.008031558|-0.1197834419999999|10.94440038|-0.040441176|1|0.007357977|-0.133677441|0.0578378779999999|2|0.71274658|0.771487328|-0.075239398|0.6977404359999999|-0.06795194|0.008587563|-35.30075748|4.461204261000001|0.1194205|-0.0278901329999999|-18.81719677|2.317577542|0.0|-18.33860051|44.38364879|-14.48881117|0.482579989|457.4574833|-579.5524467|0.2526063739999999|6.41473183|12.39753333|0.932665879|4342.827698|-301.0751483|19.38578369|0.0157106539999999|-257.0399733|409.0289917|0.0|1.0|1.0|1.0|2.17|0.05|4.99|0.0|95.45|3.0|-4.25|3.0|-5.77|0.0|1.0|-4.45|5.5700000000000005e-05|3.43|0.0|0.0|3.87e-09|-0.04186|4746.0|-990.6320386|-990.6006645|935.47|279.92|261.24|0.56258|0.51802|0.1355|-0.18105|1916.0|0.0313740589999999|-990.522307|191.0|6719.0|6719.0
36_a18|0.0|0|0|0|2|2|0.0|1|-0.05224259|-0.442092758|-0.000451777|-0.0077246719999999|10.94702093|0.003321395|0|0.000825855|-0.079553246|-0.12139648|0|0.7343989059999999|0.741135729|0.0059061|0.721836103|-0.07777765|0.009440278|-55.38202488|6.722004572|0.195706133|-0.031922305|-40.46339026|4.786442152|83.34177364|-39.43509046|65.59412783|-22.73046122|0.4751830729999999|572.70209|-1477.479979|0.187943933|9.560644525|18.21710397|0.905426346|6799.65027|-1052.048147|27.99124609|0.0123136069999999|-444.4026478999999|975.4099618|0.0|1.0|1.0|3.0|0.0|0.28|3.73|2.0|146.24|7.0|-5.68|3.0|-6.18|0.0|0.0|-5.28|2.09e-06|4.18|0.0|0.0|6.87e-10|-0.04991|3.1908|-1493.686737|-1493.661092|1350.57|388.57|388.57|0.69372|0.69372|0.4674|-0.13133|1.9944|0.02564498|-1493.333297|32.0|7.4949|7.4949
17_a47|0.0|1|1|0|0|0|0.0|3|-0.105849578|-0.2032813319999999|0.0042378929999999|0.075303828|10.9385382|-0.006331624|1|0.004477366|-0.180898239|-0.031505291|3|0.8007970640000001|0.75807704|-0.010871607|0.7666613659999999|-0.07185129|0.01291694|-43.82821253|7.87914003|0.147717593|-0.02987808|-30.88080199|4.806157636|0.0|-26.73455447|60.33408274|-18.22518223|0.46147021|519.8795281|-911.2591113|0.2542482339999999|7.055517075|13.10144249|0.8569074879999999|5854.9736840000005|-555.8544359|24.43867122|0.0159160889999999|-299.80980739999995|630.8611986000001|0.0|1.0|1.0|2.0|2.39|0.08|5.12|2.0|119.83|4.0|-5.4|4.0|-5.83|0.0|0.0|-5.21|3.98e-06|4.03|0.0|0.0|7.96e-11|-0.04873|4.2784|-1254.985125|-1254.943823|1127.7|289.79|289.79|0.6844100000000001|0.6844100000000001|0.4308|-0.17606|3.4454|0.04130125|-1254.795084|5.0|8.3|8.3
SB431542_a8|0.0|0|0|1|1|1|1.4114120369999998|1|0.096884952|-0.721718925|-0.0075336219999999|-0.029382296|10.94951956|-0.0453332859999999|1|-0.005306541|0.156874293|0.089375589|1|0.76592324|0.762577159|-0.072891515|0.7318727540000001|-0.128342313|0.034730361|-76.82006387|20.78806656|0.434670151|-0.048754953|-44.6389196|12.44282236|89.26670319|-45.98111161|89.64885355|-29.18257067|0.476091179|338.38158389999995|-1342.398251|0.239171941|7.360028263999999|14.04829994|0.908729075|6203.505123|-803.5005528|38.35632812|0.025179219|-312.2404091|529.053307|1.0|1.0|0.0|2.0|2.75|0.05|3.13|1.0|109.21|4.0|-4.4|5.0|-7.04|0.0|0.0|-4.14|3.99e-05|2.4|0.0|0.0|1.74e-07|||||||||||||||79.08|4.1019|4.1019
17b_a6|0.0|0|0|0|1|1|0.0|1|0.139594234|-0.6869226490000001|-0.00460563|-0.0385646|10.949638|-0.0791229359999999|1|-0.00194781|0.231025646|-0.180339002|1|0.850080948|0.7788169070000001|-0.138423611|0.8013954109999999|-0.095450984|0.03122461|-62.63196368|20.48861696|0.246050902|-0.041494349|-47.0150166|13.44399246|557.7093661|-41.0971443|84.71888279|-27.2272998|0.4548818979999999|494.7179214|-1361.36499|0.229332826|8.974770742|16.46390151|0.834464855|5985.963521|-893.2853154999999|35.32951798|0.019915748|-355.2067434|627.4287311|1.0|1.0|1.0|2.0|2.89|0.12|4.98|2.0|116.79|5.0|-5.81|5.0|-5.89|0.0|0.0|-5.17|1.56e-06|4.09|0.0|0.0|9.77e-10|-0.05736|3.5444|-1350.102764|-1350.078181|1168.62|413.78|349.8|0.69615|0.7016100000000001|0.0033|-0.12545|5.3385|0.02458322|-1349.892156|153.0|6.8153|6.8153
32_a47|0.0|1|1|1|1|1|1.998170616|3|-0.013510009|-0.2037028839999999|0.001861676|-0.026022099|10.95005715|-0.044598914|1|0.002350172|-0.0274939029999999|-0.157688306|2|0.6636125860000001|0.810444864|-0.078006445|0.634406338|-0.05770007|0.019295804|-41.57905445|13.90468487|0.148372218|-0.026060474|-37.74862456|10.01980854|44.50423685|-29.9621436|68.76811937|-18.77935151|0.44289006|613.6886524|-995.3056298|0.35883878|8.656942728999999|15.53902041|0.794977846|6235.398576|-717.2238666000001|29.28959351|0.022735861|-203.4434306|682.9868225|0.0|1.0|1.0|2.0|3.67|0.26|4.18|2.0|125.17|5.0|-4.81|5.0|-6.34|0.0|0.0|-5.05|1.5399999999999998e-05|3.7|0.0|0.0|1.5e-09|-0.05682|4.9046|-1778.127634|-1778.0970140000002|1184.76|336.65|252.79|0.48011|0.68986|0.2839|-0.1509599999999999|4.8234|0.03062031|-1777.90286|0.1|7.0|7.0
16e_a32|0.0|1|1|0|0|0|0.0|0|-0.04474426|-0.772021601|-0.0048042729999999|-0.070351839|10.31100268|-0.01320745|3|-0.002310082|-0.079817994|-0.219947482|0|0.804503712|0.86370575|-0.022651598|0.7619492790000001|-0.087117996|0.024145309|-55.957388|15.50894749|0.209694841|-0.037448344|-48.41036206|9.961663868|39.27920316|-35.94239328|90.34923861|-24.05371573|0.458956284|507.6266039|-1130.524639|0.297773438|6.573687662|12.15001203|0.848279482|6142.277629|-726.1554308999999|34.2534974|0.023323257|-259.78720209999994|573.3529948|1.0|1.0|1.0|2.0|3.36|0.26|6.03|3.0|111.95|8.0|-6.59|5.0|-6.15|1.0|0.0|-4.75|2.58e-07|3.76|0.0|0.0|4.18e-08|-0.0505899999999999|3.6214|-1955.993572|-1955.965644|1130.95|342.37|342.37|0.7022|0.7022|0.2858|-0.14991|3.2372|0.02792775|-1955.827194|7.0|8.1367|8.1367
5_a18 (BIBF0775)|0.0|0|0|0|2|2|0.0|1|-0.0366107389999999|-0.391512249|0.002526619|0.0002403959999999|10.94702058|-0.022817602|0|0.0036739159999999|-0.054916741|-0.216531385|0|0.7140745620000001|0.7395978390000001|-0.040022105|0.7061155790000001|-0.068989967|0.008501088|-52.09190866|6.418873637000001|0.156764132|-0.029755876|-44.61038661|4.846666751|50.25564119|-39.33277643|67.25977848|-22.46761997|0.483962172|636.6978809999999|-1595.201018|0.184058942|9.798677372|18.98829281|0.937842434|7221.114573000001|-1204.480438|27.535837|0.010831199|-477.1120625|1140.896548|0.0|1.0|1.0|2.0|0.0|0.32|4.09|3.0|155.95|8.0|-6.07|3.0|-5.96|0.0|1.0|-5.72|8.590000000000001e-07|4.73|0.0|0.0|6.18e-10|-0.04938|3.2027|-1572.313227|-1572.290174|1446.02|378.13|378.13|0.69298|0.69298|0.4825|-0.13154|2.3389|0.02305362|-1571.914419|34.0|7.4685|7.4685
14a_a25|0.0|0|0|1|0|0|1.667057351|2|0.051906412|-0.255585831|0.006085806|-0.046802062|10.93106303|-0.019985937|1|0.006158124|0.085350921|-0.077269115|2|0.6716839040000001|0.7385460309999999|-0.035531959|0.653818362|-0.069657015|0.012870836|-45.72658614|8.449104086|0.149573695|-0.033365179|-36.28756839|5.546443318|58.18995584|-30.017374100000005|63.96772039|-21.90268583|0.492236681|558.2652611000001|-1160.842349|0.193247006|7.39139255|14.55676745|0.969421506|6315.975408|-762.0389362000001|27.14918443|0.01323706|-402.7381076|712.1606951|1.0|1.0|1.0|1.0|3.06|0.08|4.44|2.0|126.26|6.0|-5.39|4.0|-5.91|0.0|0.0|-5.29|4.03e-06|4.16|0.0|0.0|2.58e-10|-0.05083|5.3631|-1352.298438|-1352.265931|1202.13|314.05|231.18|0.42461|0.6714|0.1756|-0.16347|3.0824|0.03250632|-1352.086073|207.0|6684.0|6684.0
4o_a46|0.0|0|0|1|1|1|2.138144369|1|-0.2363624889999999|-0.032014955|0.010870588|-0.203025042|10.93828256|-0.06855792|1|0.010144781|-0.376106593|-0.028735607|1|0.626333846|0.7699448320000001|-0.09492635|0.6418406720000001|-0.0648126359999999|0.00972341|-35.54402423|5.332434441|0.049267382|-0.021901697|-19.76117845|2.9243708|31.19780621|-19.49276784|42.00638612|-12.01115223|0.460981009|521.3931342|-576.535307|0.248979351|5.527567399|10.25486577|0.855222204|4966.476822|-316.1788552|15.99310518|0.0108913189999999|-275.3254498|544.7877262000001|1.0|1.0|1.0|0.0|3.12|0.32|4.77|1.0|103.66|2.0|-4.91|3.0|-5.51|0.0|1.0|-4.87|1.23e-05|4.06|0.0|0.0|5.5e-08|-0.04627|4.3255|-1070.456878|-1070.428722|1022.29|286.64|286.64|0.6843|0.6843|0.1598|-0.18282|3.4494|0.02815574|-1070.276387|162.0|6.7905|6.7905
47t_a18|0.0|0|0|0|1|1|0.0|0|0.018018036|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|-0.004985656|0.027313444|-0.104274108|0|0.704602886|0.750103977|-0.074774521|0.688453085|-0.119202068|0.014067024|-79.78154029|9.415011332|0.32796681|-0.040580402|-46.27207168|6.301435212|78.43695402|-53.39751484|80.00407742|-27.16032544|0.49779009|449.789539|-1520.978225|0.195468477|8.780037801|17.48280476|0.991199259|6603.597038|-1017.985577|33.75918118|0.016238994|-407.6438346000001|747.6927426|0.0|1.0|0.0|3.0|0.0|0.15|2.6|2.0|129.21|7.0|-5.58|4.0|-6.46|0.0|0.0|-4.77|2.65e-06|3.57|0.0|0.0|3.09e-08|-0.06822|3.1164|-1470.873743|-1470.836067|1218.95|397.84|397.84|0.6895100000000001|0.6895100000000001|0.5502|-0.12692|7.7656|0.03767603|-1470.593659|782.0|6.1068|6.1068
1a_a18 (SB-431542)|0.0|0|0|0|1|1|0.0|1|0.1008839219999999|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|-0.008385698|0.164429684|-0.033765606|1|0.838928085|0.7462411859999999|-0.083341531|0.795744863|-0.126408788|0.033020439|-74.98172333|19.58668728|0.405958714|-0.0462988229999999|-43.12110169|11.61820782|105.3125675|-44.47680367|87.15852628|-27.46300805|0.472443977|352.3666367|-1235.8353619999998|0.2468003389999999|7.52384981|14.26170773|0.895533283|5748.422847|-733.0587287000001|36.46179023|0.02438148|-300.3801761|513.4628663999999|1.0|1.0|1.0|2.0|2.35|0.05|4.04|1.0|106.85|4.0|-4.52|5.0|-6.73|0.0|0.0|-4.25|3.03e-05|2.7|0.0|0.0|2.03e-08|-0.05971|3.8208|-1292.588031|-1292.553086|1048.7|376.27|324.5|0.55409|0.69868|0.3347|-0.13329|5.9926|0.03494548|-1292.414518|125.0|6.9031|6.9031
EW7203_a60|0.0|0|0|0|2|2|0.0|2|-0.092774356|-0.377182982|0.003099827|0.03824498|10.31162855|-0.051413084|1|0.0036417359999999|-0.1696249719999999|-0.090115975|1|0.80330079|0.822401103|-0.089945913|0.760234689|-0.076068195|0.020156795|-49.19385637|13.03554647|0.113924842|-0.036566012|-40.24477665|8.430183|0.0|-31.81402579|73.82739839|-23.64750675|0.497298165|573.0312689|-1182.375337|0.233162923|8.310125852|16.53092404|0.989250745|6403.777228|-764.6507562999999|30.83771958|0.01793256|-345.1309687|666.0036144999999|1.0|1.0|1.0|2.0|3.21|0.13|3.87|2.0|133.97|5.0|-5.74|4.0|-6.35|0.0|0.0|-4.82|1.81e-06|3.59|0.0|0.0|2e-07|-0.06188|5.0166|-1668.025575|-1667.993536|1166.44|352.3|247.15|0.40883|0.69857|0.0448|-0.1446599999999999|1.7676|0.03203878|-1667.848192|9.0|8.0334|8.0334
8_a10|0.0|0|0|1|1|1|2.071128354|2|-0.000315856|-0.296880569|0.0087730469999999|-0.15615298|10.92578782|-0.106100115|1|0.009056935|-0.000504277|-0.132343104|2|0.6357042860000001|0.809386132|-0.167376069|0.616731847|-0.059655303|0.015758182|-32.63117642|8.619652859|0.125156018|-0.029917593|-25.80127401|4.714910465|9.35593124|-17.849103399999997|56.7864899|-16.36478554|0.431797417|478.5356341|-801.8744912000001|0.277350551|6.112185271|10.75705296|0.7599356820000001|6289.86818|-438.6216583|22.64553798|0.017582236|-243.5764486|583.7217118|1.0|1.0|1.0|0.0|3.27|0.22|4.46|1.0|111.36|4.0|-4.52|5.0|-6.25|0.0|1.0|-4.62|3.05e-05|3.37|0.0|0.0|2.49e-08|-0.0623299999999999|4.6964|-1257.84172|-1257.819281|1047.58|336.55|264.0|0.41583|0.68815|0.0916|-0.15556|1.2052|0.02243902|-1257.648047|526.0|6279.0|6279.0
18_a3|0.0|0|0|0|0|0|0.0|3|0.08269134|-0.122072724|0.0057881999999999|0.042606196|10.96965878|-0.025890816|1|0.005799063|0.150826737|-0.064953613|3|0.7226687409999999|0.714658751|-0.051083228|0.6858831809999999|-0.069839069|0.013796397|-31.07331853|6.1383958|0.158042379|-0.031753312|-16.76239841|2.73114076|0.0|-13.82537222|48.19055867|-14.12792012|0.483376636|374.610053|-452.0934439|0.317507797|5.293627315|10.24658906|0.935646099|3928.183499|-201.1487809|20.70048575|0.02363555|-162.3915791|270.539096|0.0|1.0|1.0|1.0|1.81|0.0|3.42|0.0|80.35|2.0|-2.82|4.0|-6.7|0.0|1.0|-3.27|0.0015|1.79|0.0|0.0|1.49e-07|-0.05769|3.9765|-889.9619321|-889.9402005000001|784.04|311.79|311.79|0.6671699999999999|0.6671699999999999|0.3326|-0.1641099999999999|2.6366|0.02173162|-889.894728|0.03|7.5229|7.5229
12ao_a36|0.0|0|0|0|2|2|0.0|2|0.0895536619999999|-0.410729809|0.002782748|-0.113963585|10.94919858|-0.033032344|1|0.003724542|0.1523047569999999|-0.1619981409999999|1|0.90500247|0.82626942|-0.05785124|0.856135378|-0.077866573|0.017784426|-51.52001456|11.76697353|0.167417241|-0.03775988|-44.63177966|7.785557064|0.0|-34.08795068|78.51108393|-24.98362913|0.462968912|550.8740683|-1349.115973|0.217901822|8.769931502999999|16.33039817|0.8620895909999999|5943.227395|-892.6355932|31.9443643|0.016708791|-373.2975961|698.847203|0.0|1.0|0.0|2.0|0.0|0.12|3.62|1.0|133.84|6.0|-4.58|4.0|-6.34|0.0|1.0|-4.55|2.6e-05|3.45|0.0|0.0|9.66e-08|-0.05455|4.6597|-1310.361099|-1310.328652|1190.17|356.86|266.08|0.4962|0.7045|0.0033|-0.14207|5.4691|0.03244719|-1310.138396|0.03|7.5229|7.5229
4S4l_a46|0.0|0|0|1|1|1|2.155247543|1|-0.067419714|-0.255755434|0.0066560469999999|-0.060895366|10.94631401|-0.161358058|1|0.006162668|-0.1012114369999999|0.010799648|1|0.7940662409999999|0.726535412|-0.229089688|0.7936534740000001|-0.090807851|0.007140583|-49.45536962|3.888872426|0.105217893|-0.029881089|-25.11158939|2.117940478|0.0|-26.93416438|49.6055056|-16.27370639|0.469439238|487.3122681|-829.959026|0.1220608659999999|5.668394116|10.68377935|0.884798257|4920.211524|-452.0086091|18.5362581|0.006420439|-411.6630752|579.2365607|1.0|1.0|1.0|1.0|3.19|0.36|4.64|1.0|105.77|3.0|-5.28|3.0|-5.23|0.0|1.0|-5.11|5.25e-06|4.49|0.0|0.0|9.980000000000001e-08|-0.02015|5.2929|-1092.753999|-1092.727031|1040.96|299.38|234.25|0.57885|0.6763600000000001|0.0614|-0.17632|2.5083|0.02696794|-1092.543641|261.0|6.5834|6.5834
18b_a25|0.0|0|0|1|0|0|1.824998189|2|-0.018632104|-0.189048258|0.006181503|0.014055398|10.31286058|0.0009956189999999|1|0.00598031|-0.032776381|-0.061048368|2|0.721100414|0.7723870909999999|0.001715854|0.6915652390000001|-0.063132226|0.01278627|-44.30110081|8.972372556|0.063746107|-0.0305838929999999|-38.7252349|6.296086869|0.0|-31.08693686|64.81723515|-21.46130777|0.493622561|656.9874135|-1158.910619|0.215220531|8.654596906|17.09119768|0.974811521|6973.180791|-813.229933|27.34692815|0.013724883|-399.6704921|809.2903831|1.0|1.0|1.0|1.0|3.56|0.07|5.93|2.0|138.56|6.0|-6.54|4.0|-5.93|0.0|0.0|-5.71|2.87e-07|4.48|0.0|0.0|1.4500000000000002e-10|-0.07066|5.5437|-1767.52411|-1767.494087|1284.89|336.67|223.65|0.36733|0.54166|0.0468|-0.15079|2.8141|0.03002332|-1767.286778|51.0|7.2924|7.2924
11_a1|0.0|0|0|0|1|1|0.0|1|0.08043435|-0.867849442|-0.0127744789999999|-0.05257082|10.94957487|-0.044235537|1|-0.009578125|0.126722854|-0.117419838|1|0.823460272|0.747358374|-0.075188762|0.7846345840000001|-0.131972845|0.034974992|-77.81495049|20.62225192|0.404475497|-0.048723884|-43.84323456|12.15946748|84.40380304|-45.88191258|89.80732824|-28.7289904|0.47723847|351.1382199|-1264.075578|0.248121855|7.43666407|14.2257294|0.912918113|5798.645137|-745.3349875|38.20963621|0.02620284|-297.0290662|495.0560271000001|1.0|1.0|1.0|2.0|2.31|0.05|4.28|1.0|105.71|4.0|-5.07|6.0|-6.27|0.0|0.0|-4.66|8.48e-06|3.35|0.0|0.0|3.35e-08|-0.06546|3.7383|-1312.462371|-1312.4282380000002|1036.18|388.38|331.66|0.68162|0.69914|0.3201|-0.12916|5.0526|0.03413353|-1312.2963630000002|0.17|6.7696|6.7696
14y_a23|0.0|1|1|2|0|0|3.3149940630000003|2|0.041892637|-0.2996475999999999|0.009174505|-0.051539811|10.31321795|-0.031435038|2|0.007229683|0.07646106|-0.125978901|2|0.719722236|0.802520527|-0.049318182|0.64069202|-0.057809342|0.018804822|-39.9727336|13.00274534|0.074747068|-0.034303507|-38.54233552|8.990852582999999|82.29531392|-27.63946733|67.16839951|-23.71943531|0.486730407|639.7735629|-1114.8134599999998|0.21677451|8.213390641|16.00209862|0.948293868|7320.809595999999|-770.8467102999999|30.28429949|0.016527|-391.6770747|665.6233736|1.0|0.0|1.0|1.0|3.49|0.05|4.64|2.0|130.3|5.0|-6.77|4.0|-5.8|0.0|0.0|-6.13|1.7e-07|4.83|0.0|0.0|2.6899999999999996e-09|-0.08374|3.6413|-2549.104894|-2549.091817|1217.48|340.49|340.49|0.61338|0.61338|444.0|-0.14942|4.8799|0.01307741|-2548.953933|4.0|8.4225|8.4225
