molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|MATS1i|GATS1are|BIC2|MATS8s|SIC2|nFaHRing|RASA|FNSA5|PNSA5|PPSA3|TPSA_x|WPSA3|RPCS|WNSA3|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Egan filter|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
20a_a10|0|0.0|0.0|1|7.535296702|1|1.343837243|0.049376168|2|0.036415094|-0.035536682|1.896409603|-0.197323337|0.008214031|-0.010695558|0.011011878|0.008297595|-0.058994157|-0.049146504|0.661219642|0.755429696|0.036092601|0.817646497|1|0.913681336|-0.072821454|-47.37850712|8.860330345|56.1599532|5.764636687|47.01787447|-28.10115947|-18.22250274|0.452402751|2998.608651|594.4519837|-947.5701424|2021.669282|8.419180593|15.37476788|6729.996773999999|173.41938059999998|-616.5004457|24.84485067|10.76131538|1.0|1.0|1.0|1.0|0.0|0.11|27.0|-9.44|5.77|76.62|0.0|1.0|4.0|33.0|-5.82|0.0|1.0|2.07e-06|0.000888|2.56e-06|0.0|0.0|1.55e-07|-0.06611|3.98|3.8312|-1389.164302|696.63|1200.92|323.62|0.2738|259.16|524.02|-1388.897416|107.0|-0.1613099999999999|-0.2274199999999999|0.03217287|-1388.957848|3.2116|5.9208|5.9208
19c_a38|1|3.332128134|0.0|0|7.412764017000001|2|1.297043851|-0.04575843|2|0.04508642|0.02192428|0.0|-0.449745181|-0.004442319|-0.0725602509999999|-0.0431896509999999|-0.002443797|0.04814981|-0.09493054|0.7163622890000001|0.846765471|0.073931688|0.908721232|0|0.7591916240000001|-0.108301657|-68.18641054|15.30924906|151.612258|9.638658988|4.848162625|-36.38913762|-24.06579196|0.477803802|2967.98627|477.9848537|-1227.35539|2660.812979|6.97753104|13.36189552|6618.350708|177.10114030000005|-772.7394084|33.48483537|14.55670345|1.0|1.0|1.0|1.0|3.0|0.13|17.0|-6.92|2.42|105.02|0.0|1.0|5.0|32.0|-7.13|0.0|0.0|4.46e-05|19.0|7.55e-05|0.0|0.0|5.14e-05|-0.05691|3.23|3.8322|-1424.42734|652.09|1138.6|323.53|0.2961|210.74|517.28|-1424.1880119999998|0.1417|-0.15612|-0.21303|0.03740877|-1424.247603|3.2846|8.0348|8.0348
24_a20|0|0.0|0.0|1|6.842683282|0|1.40648755|0.029711934|2|0.03625|0.087887688|2.041494094|-0.083539572|0.009265667|-0.060940703|-0.04104|0.008780074|0.1468474119999999|-0.036258691|0.616352201|0.74131936|0.070857143|0.802353442|1|0.952027295|-0.067869875|-42.82548904|8.085691548|30.27049276|5.102023479|406.1522673|-24.46164548|-17.13019562|0.457794721|2736.601949|600.7235847000001|-856.5097809|1961.887639|6.852820269|12.63879297|6109.1040920000005|144.47729840000002|-540.4525990000001|22.21722343|8.478379683|1.0|1.0|1.0|1.0|0.0|0.08|27.0|-9.32|4.78|80.28|0.0|1.0|4.0|31.0|-6.26|0.0|1.0|1.29e-05|0.00519|1.17e-05|0.0|0.0|1.94e-07|-0.06748|3.74|3.5876|-1291.896802|685.66|1169.35|345.59|0.2495|232.2|551.25|-1291.647083|0.0108|-0.15687|-0.22435|0.02922392|-1291.706729|4.3906|6.4976|6.4976
14_a1|1|3.3674017380000003|0.0|0|7.423568444|1|1.430935835|-0.175408303|1|0.035620155|0.1008839219999999|0.0|-0.766207981|-0.011639964|-0.029658865|-0.0492229479999999|-0.008385698|0.164429684|-0.020716495|0.838928085|0.7462411859999999|-0.08530265|0.805877431|0|0.593170871|-0.122581374|-72.59355177|19.5711254|240.9270705|11.59015807|104.2594419|-44.39360096|-27.42423067|0.47517581|2678.985809|351.2799603|-1234.09038|1876.042189|7.46120838|14.21658628|5748.712211|146.0634832|-730.8369997000001|36.40268318|14.42965582|1.0|1.0|1.0|1.0|2.0|0.05|23.0|-7.69|3.63|103.12|0.0|1.0|4.0|29.0|-6.73|0.0|1.0|3.03e-05|0.0116|5.660000000000001e-05|0.0|0.0|7.81e-06|-0.05962|4.57|3.3061|-1292.588129|621.08|1049.56|375.01|0.4442|323.35|464.08|-1292.359534|0.3497|-0.1336|-0.19322|0.03490867|-1292.415211|5.3099|7.0269|7.0269
4_a27|0|0.0|0.0|2|6.823286122000001|0|1.4008954130000002|-0.058641975|2|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|0.13397347|-0.01660383|0.010329671|-0.459570857|-0.2030237389999999|0.639413469|0.7853766809999999|-0.07759915|0.842039655|1|0.852604338|-0.078787867|-40.79296366|10.43112657|76.31512503|5.40078803|58.27512057|-15.48073439|-14.56891559|0.444169714|2273.715366|441.4418013|-611.8944548999999|1213.060761|6.01592535|10.82331334|4988.6278600000005|164.3952417|-316.8125922|21.34684457|10.54344507|0.0|1.0|0.0|1.0|0.0|0.16|21.0|-6.22|2.8|65.6|0.0|1.0|2.0|25.0|-6.51|0.0|1.0|0.000266|0.0882|0.000102|0.0|0.0|0.0002|-0.0449899999999999|4.63|4.1288|-1083.138303|555.75|946.77|300.29|0.2002|223.46|445.65|-1082.963712|0.1741|-0.17034|-0.21533|0.01877181|-1083.01571|3.9202|8.3979|8.3979
19_a4|0|0.0|0.0|1|7.535296702|1|0.29641517|-0.3929802189999999|1|0.040511696|-0.052325802|0.0|-0.105763614|0.006243904|-0.211341677|-0.136621315|0.009687676|-0.086166959|-0.0255403279999999|0.55269662|0.774746438|0.152550043|0.834377354|0|0.820765063|-0.0759826109999999|-41.82665583|7.168604362000001|98.66465411|3.946149569|13.25878373|-21.41704046|-15.93396412|0.460486754|2558.336814|451.8120313999999|-669.2264932|1697.595595|5.9448291|11.01887515|5232.561157|129.4279389|-368.3935819|20.83197214|7.912166787999999|1.0|1.0|0.0|1.0|0.0|0.16|17.0|-6.09|4.32|73.23|0.0|1.0|3.0|25.0|-6.58|0.0|1.0|0.000156|0.0547|0.000106|0.0|0.0|0.0002839999999999|-0.05294|6.67|4.1858|-1446.939719|583.39|983.4|296.2|0.3806|296.2|500.34|-1446.760398|0.3806|-0.17004|-0.22298|0.02985188|-1446.813896|7.1079|4.71|4.71
8k_a46|0|0.0|0.1337610719999999|1|7.727094485|1|0.300205953|-0.380857136|2|0.038616352|-0.061030265|0.0|-0.397337564|-0.002099764|-0.114070359|-0.038125|0.002202734|-0.1017929319999999|-0.030019362|0.73768327|0.786206898|0.095179795|0.8341090329999999|0|0.7381768390000001|-0.0863473759999999|-61.95565276|6.774333772|187.86239430000003|4.860695117|19.34993627|-44.4725532|-23.74966689|0.4938768979999999|3351.548891|529.6539372999999|-1424.980013|2328.360804|8.070811215|15.94634031|7352.280688|124.4394929|-1022.446432|28.73282642|8.080799245|1.0|1.0|1.0|1.0|2.0|0.24|23.0|-8.66|5.37|124.17|0.0|1.0|5.0|34.0|-6.75|0.0|0.0|1.82e-06|0.000866|7.47e-06|0.0|0.0|1.03e-06|-0.0398699999999999|7.63|4.1034|-1845.304274|742.04|1302.56|302.15|0.1354|246.1|642.39|-1844.970617|0.1166|-0.16967|-0.20954|0.04718819|-1845.037411|3.8107|6.8327|6.8327
13a_a5|1|2.931642415|0.0|0|6.605297921|0|1.393002748|-0.033436214|2|0.023989899|-0.007871499|0.0|-0.328417593|0.002355511|-0.139517787|-0.025324157|0.003196482|-0.012798693|-0.035005746|0.746303189|0.8045357209999999|-0.048584084|0.857293078|0|0.7667501609999999|-0.0839257009999999|-54.03141848|10.77696869|150.1663914|6.938219155|39.93934134|-36.90128585|-18.01047283|0.460877309|2657.14588|493.6342317|-918.5341141|1314.232685|8.571729592999999|15.89940424|5628.9694|258.29825730000005|-591.3528349999999|30.07803494|18.10134317|1.0|1.0|1.0|1.0|2.0|0.13|23.0|-8.9|3.58|92.79|0.0|1.0|8.0|30.0|-7.18|0.0|1.0|0.000169|0.0675|0.000184|0.0|0.0|5.02e-07|-0.05534|3.81|4.2107|-1313.167422|688.18|1160.81|294.45|0.5953|267.87|567.51|-1312.907813|0.1992|-0.17364|-0.22898|0.04138695|-1312.968936|4.1671|7041.0|7041.0
LY580276_a4|0|0.0|0.0|1|7.535296702|1|1.344599701|-0.020236527|1|0.044357639|0.0295482979999999|0.0|-0.063298854|0.010217376|-0.172607392|0.011772853|0.009622161|0.064209689|-0.019747846|0.5162208110000001|0.7921620090000001|0.035666446|0.847526918|0|0.8685269959999999|-0.071023484|-34.22831819|4.207217677|63.36073061|2.027582675|82.46094409|-13.31233017|-13.51117823|0.437093506|1948.220005|418.5688558|-513.4247728|1511.5340210000002|5.456603642999999|9.693623538|4098.640927|73.32703409|-247.4345884|15.93586849|4.0060099860000005|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-6.56|4.43|30.71|0.0|1.0|2.0|22.0|-5.71|0.0|1.0|0.000213|0.0624|6.18e-05|0.0|0.0|8.08e-05|-0.0225|3.64|4.4918|-959.4958788|519.23|865.23|276.03|0.1905|234.01|402.99|-959.356125|0.1842|-0.18746|-0.2099599999999999|0.023546627|-959.404416|3.2891|6757.0|6757.0
4r_a46|0|0.0|-0.03033057|1|7.832410927000001|1|1.13129629|-0.074041799|2|0.044728682|-0.15196733|0.0|-0.141309389|0.006236535|-0.1129698999999999|-0.048758575|0.0061041|-0.237647432|-0.055572881|0.7794598220000001|0.810646641|-0.077483502|0.8549242340000001|0|0.8478197820000001|-0.081339886|-43.14814202|6.071841742999999|80.72661483|3.220912917|0.0|-22.31391864|-13.77068362|0.456487948|2137.47734|449.7405899|-647.2221302999999|1451.6122289999998|5.81085807|10.69131411|4775.760774|151.3787482|-343.3301143|19.26963463|8.076584289|0.0|0.0|1.0|1.0|1.0|0.35|17.0|-6.25|3.43|63.83|0.0|1.0|3.0|25.0|-6.83|0.0|0.0|0.00081|271.0|0.000279|0.0|0.0|0.000188|-0.03073|2.3|4.5209|-1069.447946|571.75|986.04|274.25|0.1404|274.25|467.85|-1069.231407|0.1404|-0.18999|-0.2207199999999999|0.02826942|-1069.284137|3.5979|5.8499|5.8499
10_a3|0|0.0|0.0|0|6.823286122000001|0|0.605017375|-0.1152010919999999|3|0.034166667|0.017396832|1.684975382|-0.381954986|-0.008037672|0.018484177|0.043342516|-0.005959152|0.033279122|-0.0495219879999999|0.8947911009999999|0.743072638|-0.140523767|0.8136572320000001|1|0.747406318|-0.0989320009999999|-45.8148076|6.768239856|116.9745968|3.134330682|80.37219813|-21.60122201|-16.65993003|0.41220272|2098.79955|346.1193167|-549.7776912|1361.86525|5.031169383|8.559361451000001|4600.496436|135.8581743|-254.5987025|23.57661855|10.86908195|0.0|0.0|1.0|1.0|1.0|0.0|21.0|-6.51|3.41|105.82|0.0|1.0|2.0|22.0|-6.44|0.0|1.0|5.07e-05|0.0155|0.000145|0.0|0.0|9.35e-05|-0.06238|1.64|3.4217|-1288.190838|498.67|830.63|362.35|0.2124|230.67|323.26|-1288.050987|0.0463|-0.15011|-0.21249|0.04080931|-1288.097561|9.3381|5.1|5.1
9b_a36|1|3.513187594|0.0|0|7.412764017000001|2|0.62670079|-0.023369916|2|0.040166667|0.082806042|0.0|-0.308862918|0.005050384|-0.077361324|-0.06502499|0.005458948|0.146828453|-0.053309522|0.8421237309999999|0.7885597609999999|-0.034830997|0.842671963|0|0.8453794609999999|-0.098301686|-61.73294817|10.68084402|97.10089515|6.707514535|0.0|-29.25555061|-22.67740953|0.453252346|2715.020034|530.8939077|-1111.193067|2464.2160510000003|7.549264797|13.80758516|5838.085413000001|136.63774650000002|-697.8234711|28.98359786|9.967846072|1.0|1.0|1.0|0.0|1.0|0.14|17.0|-6.64|2.76|82.47|0.0|1.0|5.0|29.0|-6.46|0.0|0.0|2.49e-05|0.00992|3.71e-05|0.0|0.0|9.21e-05|-0.05146|3.82|3.8535|-1575.7800140000002|666.01|1127.85|321.74|0.5392|321.74|514.45|-1575.557248|0.5392|-0.15833|-0.20979|0.02803905|-1575.616432|8.4288|7.6778|7.6778
17_a3|0|0.0|0.0|0|6.823286122000001|0|0.605019885|-0.118246266|2|0.047430556|-0.015463451|1.709081227|-0.349676046|-0.007540435|-0.041723219|-0.0510707059999999|-0.006696449|-0.027542873|0.020589494|0.881253042|0.767641592|0.1789147639999999|0.838125715|1|0.803075623|-0.096067661|-48.88298017|5.251911643|100.2028184|2.672377884|76.17242478|-25.54439812|-20.12828595|0.4383349039999999|2196.728425|408.6362608|-684.3617224|1667.279771|6.2477303310000005|11.12358659|4839.543958|81.38261354|-348.2299886|23.96047156|6.514715538|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-7.48|4.66|92.93|0.0|1.0|2.0|23.0|-5.61|0.0|1.0|2.96e-06|1.0|1.18e-05|0.0|0.0|1.11e-05|-0.0720399999999999|3.57|3.2102|-1731.75233|537.32|891.3|386.22|0.4062|386.22|393.58|-1731.6147670000005|0.4062|-0.13155|-0.20359|0.02878063|-1731.663157|4.8815|7.6383|7.6383
12v_a36|1|3.468871488|0.0|0|7.412764017000001|2|1.297043692|-0.04314418|2|0.041767677|0.073329354|0.0|-0.487854327|0.00127667|-0.086194201|-0.023932402|0.003077071|0.123026459|-0.1430106119999999|0.8913597320000001|0.828393514|0.024751559|0.8792981679999999|0|0.802291339|-0.105200486|-69.20675352|17.85767346|130.0637965|11.74777471|0.462992841|-33.82511043|-21.78731129|0.461799225|2846.057239|527.7920397|-1176.51481|2328.221818|8.456596706000001|15.71271745|6065.593390999999|244.9490697|-773.9771341000001|34.71221847|18.86337805|1.0|0.0|1.0|0.0|2.0|0.17|17.0|-6.69|1.89|78.43|0.0|1.0|6.0|31.0|-6.93|0.0|0.0|0.000113|0.0464|8.499999999999999e-05|0.0|0.0|8.340000000000001e-05|-0.05219|2.65|3.7035|-1347.475543|671.56|1150.38|334.77|0.4247|319.16|502.83|-1347.2000369999998|0.0223|-0.15185|-0.20404|0.03275089|-1347.260743|7.9237|7.8539|7.8539
9a_a36|1|3.4090209280000003|0.0|0|7.412764017000001|2|1.297044807|-0.046964839|2|0.040166667|0.095192109|0.0|-0.41624054|0.0034852859999999|-0.078488872|-0.06502499|0.00484375|0.160672128|-0.12019672|0.839235677|0.7885597609999999|-0.019008343|0.842671963|0|0.826559623|-0.10869601|-66.44342306|14.47407729|106.0201967|8.847677483|0.0|-27.53468726|-24.40778806|0.453098452|2682.572663|505.25728260000005|-1195.981615|2167.77208|7.546661564|13.79893984|5693.562367|144.36259840000002|-731.0766269999999|31.95428497|11.92833382|1.0|0.0|1.0|0.0|1.0|0.14|17.0|-6.28|2.04|66.4|0.0|1.0|5.0|29.0|-6.74|0.0|0.0|0.000197|0.0753|0.000102|0.0|0.0|0.0002009999999999|-0.05044|3.38|3.8677|-1252.802159|648.41|1092.66|320.56|0.4811|320.56|495.18|-1252.578886|0.4811|-0.15925|-0.20969|0.02701893|-1252.636005|7.4992|7.8861|7.8861
13_a15|0|0.0|0.0|0|0.0|1|1.4356889940000002|-0.031457366|3|0.029206349|-0.006938727|0.0|-0.393632585|0.001806571|-0.031047852|0.005149745|0.003766915|-0.010882979|-0.173728081|0.843715005|0.729838386|0.008210506|0.7784213259999999|0|0.8854875790000001|-0.098053528|-61.86632281|10.21906987|72.25096855|6.447664726|0.0|-27.279882500000003|-21.33321476|0.482317225|3028.485145|558.6934137000001|-1237.326456|3581.589629|5.21465994|10.07307988|7196.400881999999|154.4025434|-780.6841766|28.24531009|10.55004024|1.0|1.0|0.0|0.0|1.0|0.07|24.0|-8.9|6.69|59.51|0.0|1.0|6.0|34.0|-5.26|1.0|0.0|4.77e-07|0.000214|7.970000000000001e-07|0.0|0.0|5.7e-07|-0.03946|5.04|2.5721|-1450.756042|674.36|1231.11|482.03|208.0|314.52|549.33|-1450.399387|0.0003|-0.11283|-0.15229|0.02844037|-1450.462642|6.0429|8.2218|8.2218
12bd_a36|1|3.497517322|0.0|0|7.412764017000001|2|1.297043358|-0.045630197|2|0.04625323|0.025649557|0.0|-0.4017244129999999|0.003676818|-0.030990165|-0.0288761339999999|0.0045625|0.042808724|-0.101854847|0.902377067|0.78699829|-0.011529973|0.833398429|0|0.832478093|-0.099460046|-65.65179884|11.7156452|110.578217|7.733288012999999|0.0|-30.9716039|-23.44707102|0.475272043|2772.776922|549.5039111000001|-1313.035977|2403.371086|8.050812711|15.34283166|5957.939097|143.6066496|-866.7115819|29.96655829|10.14142465|1.0|0.0|1.0|0.0|2.0|0.21|17.0|-7.34|2.5|69.2|0.0|1.0|5.0|31.0|-6.38|0.0|1.0|2.8600000000000004e-05|0.0117|2.5e-05|0.0|0.0|1.86e-05|-0.05236|3.79|3544.0|-1311.591775|706.26|1200.23|349.84|0.4467|319.66|568.94|-1311.291779|0.0058|-0.1459|-0.19826|0.03110617|-1311.352257|7.6908|7.7696|7.7696
7d_a10|0|0.0|0.0|1|7.535296702|1|1.34384996|-0.017919404|2|0.041369509|-0.042667459|1.591760572|-0.0845736919999999|0.00870171|-0.071185424|-0.0325418129999999|0.008513576|-0.09209689|-0.041520889|0.531023495|0.809056885|0.0658971929999999|0.869684772|1|0.841052067|-0.070901708|-37.61597161|5.567989142999999|84.32774259|2.9540236560000004|89.87999909999999|-16.69900016|-13.12185056|0.484115691|2348.343588|446.2091497|-564.2395741|1597.531619|6.100927672|11.82615475|5174.981962|143.4649092|-299.34991010000005|17.98535187|7.468948447000001|1.0|1.0|1.0|1.0|0.0|0.19|21.0|-7.83|4.97|43.6|0.0|1.0|2.0|26.0|-5.83|0.0|1.0|5.98e-05|0.0206|1.9e-05|0.0|0.0|5.04e-06|-0.05634|3.49|3.8856|-1129.198363|574.87|970.29|319.09|0.2593|212.18|417.68|-1129.003694|0.0941|-0.1633099999999999|-0.21965|0.02250617|-1129.0552810000002|3.4695|6.0325|6.0325
12aa_a30|0|0.0|0.0|0|7.412764017000001|2|0.604983643|-0.028524865|2|0.043854875|-0.014017531|0.0|-0.539735362|0.003529389|0.059360681|-0.007369513|0.005111479|-0.023695642|-0.12254489|0.8397577820000001|0.809127478|0.024991407|0.855880335|0|0.8126513129999999|-0.101368383|-70.79444906|21.58471858|130.84205079999998|15.0745057|0.0|-38.06478415|-23.59814969|0.4659424379999999|3115.249471|567.5458219999999|-1345.094532|2455.130164|8.65813938|16.21199661|6944.511023|257.8730361|-939.3977091|37.41227352|20.72118575|1.0|1.0|1.0|1.0|1.0|0.21|17.0|-6.83|2.63|100.11|0.0|1.0|7.0|33.0|-6.39|0.0|0.0|2.47e-06|0.00113|9.94e-06|0.0|0.0|6.720000000000001e-05|-0.04966|3.34|3.4642|-1804.818818|748.78|1275.73|357.9|0.1667|238.78|605.07|-1804.516348|0.1506|-0.1472099999999999|-0.19687|0.03443621|-1804.582558|6.4878|8.1135|8.1135
3d_a32|1|3.503398526|0.0|0|7.765993078999999|0|0.609420786|-0.034290847|0|0.041161616|-0.0620110029999999|2.230648962|-0.269655316|0.000655875|-0.113314811|-0.0602430179999999|0.002004382|-0.1131110759999999|-0.076494363|0.8315372|0.8444218509999999|-0.069007775|0.90169022|1|0.892845502|-0.093187219|-50.45435743|7.807299836|58.01666174|4.22710649|0.0|-20.13777259|-15.52441767|0.427813496|2213.978384|483.4133562|-605.4522892000001|1855.167124|6.15119195|10.75032687|4752.534658|151.30787800000002|-327.8100438|21.54552351|8.697152881000001|1.0|1.0|1.0|1.0|1.0|0.24|19.0|-7.29|5.07|110.94|0.0|1.0|4.0|23.0|-5.18|0.0|1.0|2.81e-07|9.58e-05|7.36e-06|0.0|0.0|1.75e-05|-0.05482|3.42|3.5105|-1672.758552|569.29|959.11|353.18|0.5031|353.18|465.41|-1672.585902|0.5031|-0.14189|-0.19671|0.02457348|-1672.638515|5.1728|8.0915|8.0915
14c_a23|0|0.0|0.0|2|7.423568444|0|1.197962449|-0.024758731|2|0.043538647|0.04174584|0.743546646|-0.296935034|0.010682694|-0.047853455|-0.047410593|0.009263715|0.077009731|-0.071484865|0.722187957|0.793551289|0.1114214519999999|0.857184548|1|0.922935039|-0.0800086929999999|-53.17009158|12.52192141|51.21382308|8.321492112|81.41541733|-25.07982076|-22.62557089|0.459622824|2955.304496|613.3401089|-1063.401832|2379.221378|7.832948614|14.49533577|6755.962581999999|143.9373772|-706.6878684999999|28.88097191|10.88903141|0.0|1.0|0.0|1.0|1.0|0.05|26.0|-7.99|4.67|105.02|0.0|1.0|5.0|31.0|-6.03|0.0|0.0|7.49e-07|0.000334|2.83e-06|0.0|0.0|4.55e-06|-0.0795299999999999|4.1|3.7031|-2089.523959|693.64|1177.63|334.81|356.0|334.81|549.86|-2089.293299|356.0|-0.15143|-0.23096|0.02236136|-2089.354057|10.369000000000002|8.6253|8.6253
12az_a36|1|3.465535084|0.0|0|7.412764017000001|2|1.297042831|-0.040156368|2|0.040566449|0.078817323|0.0|-0.593399474|0.000482522|-0.024018255|-0.012800556|0.002872872|0.129156742|-0.176729938|0.884226781|0.812921349|-0.061924322|0.858971809|0|0.819163613|-0.10786263|-75.58351856|24.36575918|126.71905359999998|17.0740303|8.104966044|-35.23783652|-23.45695404|0.462897841|3039.528467|574.0196415|-1360.503334|2455.7577530000003|8.449849817|15.73229538|6700.839465|291.60189260000004|-953.3573311|40.17530387|24.24160725|1.0|0.0|1.0|1.0|2.0|0.21|17.0|-6.79|1.9|87.66|0.0|1.0|7.0|33.0|-7.13|0.0|0.0|7.75e-05|0.0342|7.13e-05|0.0|0.0|7.11e-05|-0.04967|2.68|3.6095|-1461.990465|737.12|1252.18|343.5|0.4383|319.03|576.54|-1461.686269|0.0146|-0.14879|-0.19846|0.02800521|-1461.750394|7.821000000000001|7.2366|7.2366
12ah_a36|1|3.456839001|0.0|0|7.412764017000001|2|1.297013411|-0.043678703|2|0.043848238|0.078459408|0.0|-0.41302559|0.0005016269999999|-0.083956827|-0.050147748|0.0010871589999999|0.133939811|-0.103922055|0.8941919290000001|0.835013502|0.011674455|0.8910146309999999|0|0.828405275|-0.1059368909999999|-68.45222166|11.93961081|110.8777131|7.714903458999999|0.0|-31.66734951|-24.6427998|0.468162246|2786.56479|535.2826672|-1232.13999|2334.380591|8.26712637|15.54445187|6015.129321|149.3235124|-796.1600443|32.04915319|11.57242717|1.0|0.0|1.0|0.0|2.0|0.14|17.0|-7.18|2.54|69.2|0.0|1.0|5.0|30.0|-6.49|0.0|1.0|3.64e-05|0.0151|2.55e-05|0.0|0.0|2.77e-05|-0.05637|3.79|3.7792|-1692.545871|682.21|1148.39|328.07|0.6729|237.25|532.36|-1692.3109559999998|0.0485|-0.15434|-0.2107099999999999|0.03300341|-1692.369929|7.6265|7.9586|7.9586
17_a4|0|0.0|-4.533317957|1|7.535296702|1|1.219995452|-0.319716072|1|0.043084795|-0.01849014|0.0|-0.25315101|0.001892883|-0.3948966229999999|-0.094767116|0.002155864|-0.073733221|-0.0179434139999999|0.49887819|0.772721853|0.0147116789999999|0.8347553529999999|0|0.888791225|-0.08932566|-46.06264282|5.472562628|57.34712812|2.822041259|0.0|-23.59250328|-21.75180355|0.4440629029999999|2351.601697|458.3237652|-783.0649279|1658.726841|5.923504372999999|10.65499029|5322.773303|71.31904507|-403.8037909|25.24299609|6.61489113|1.0|0.0|1.0|0.0|0.0|0.11|17.0|-6.56|6.26|30.71|0.0|1.0|3.0|25.0|-5.56|1.0|1.0|4.39e-05|0.0152|1.5399999999999998e-05|0.0|0.0|9.44e-05|-0.04186|4.44|4.3363|-1255.994721|527.39|873.5|285.92|0.2045|285.92|413.28|-1255.881628|0.2045|-0.17559|-0.21745|0.02636403|-1255.932407|6.3221|6057.0|6057.0
16a_a10|0|0.0|0.0|1|7.535296702|1|1.325756911|0.023926176|2|0.0334858389999999|-0.085711535|2.009832665|-0.152205915|0.011207938|0.014886502|-0.0048530629999999|0.011558506|-0.133979603|-0.162508526|0.748039584|0.772481675|-0.068377262|0.813036304|1|0.916148686|-0.076950669|-53.28817038|9.606840334|58.06685151|6.652715932|99.81657855|-25.21250404|-18.049219|0.4629532229999999|2862.681038|634.4309626|-1119.0515779999998|1823.310808|8.531706024|15.88633689|6366.0631060000005|189.0108247|-774.9407716|24.82496066|10.24624348|1.0|1.0|1.0|1.0|0.0|0.3|21.0|-8.5|5.19|56.07|0.0|1.0|9.0|33.0|-5.91|0.0|1.0|6e-06|0.00264|6.76e-06|0.0|0.0|1.4e-06|-0.04647|3.46|3.8718|-1395.158387|760.0|1310.44|320.22|0.3843|221.33|629.65|-1394.797092|0.0841|-0.1605|-0.20697|0.02819643|-1394.861824|4.6574|7.3279|7.3279
41_a47|0|0.0|0.0|1|6.842683282|0|1.420292383|-0.072088843|3|0.042537538|-0.080388467|1.601942802|-0.187859623|0.003530307|0.024881402|0.075316535|0.0047106|-0.178132441|-0.1430639269999999|0.62974551|0.8417952740000001|0.08640454|0.900915114|1|0.823168463|-0.0899793719999999|-50.81597048|10.36256127|99.86584673|5.852270304|0.0|-19.48810377|-16.54473457|0.447046066|2374.594252|464.8854878|-711.4235867000001|1073.170368|7.168742909|12.96444871|5042.636398|195.8852341|-401.77742|25.33076615|13.02756406|1.0|1.0|1.0|1.0|1.0|0.16|21.0|-7.47|4.52|68.52|0.0|1.0|4.0|26.0|-6.66|0.0|1.0|0.000267|0.0929|0.000125|0.0|0.0|1.17e-05|-0.05053|2.41|3.7144|-1162.492089|603.1|995.43|333.8|0.2849|308.67|471.9|-1162.288187|0.2504|-0.15208|-0.2026099999999999|0.02982752|-1162.342476|6.8546|8.0|8.0
35_a18|0|0.0|0.0|0|7.03438793|2|1.251175948|-0.020425504|1|0.03531746|-0.069149293|0.0|-0.44784362|-7.44e-05|0.027469086|-0.0098863069999999|0.00113101|-0.104482176|-0.078001173|0.737701788|0.737094825|-0.032017257|0.774007861|0|0.800765945|-0.084219749|-62.06945887|6.525195505|146.8343246|4.809030636|74.92670772|-44.44264921|-24.64522632|0.465531336|3038.429834|590.1597827|-1675.875389|1761.858479|9.184536969|17.18442554|6995.248058|92.43836482|-1235.110287|28.17969862|5.862051629|1.0|0.0|1.0|1.0|3.0|0.3|18.0|-9.55|3.35|85.29|0.0|1.0|8.0|36.0|-6.0|0.0|1.0|8.629999999999999e-07|0.000415|2.96e-06|0.0|0.0|1.35e-07|-0.04879|8.09|3.2146|-1533.002975|796.47|1400.62|385.69|0.4981|385.69|657.07|-1532.557542|0.4981|-132.0|-0.18079|0.02600607|-1532.627182|2.7788|7.6198|7.6198
