molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|nAHRing|nARing|BCUTs-1|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|n5aRing|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|nFaHRing|RASA|FNSA3|PBF|PPSA3|RPSA|TPSA_x|FNSA4|FNSA2|WNSA3|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|DPSA4|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50
4S4l_a46|0.0|0|0|0.0|0.171853072|1|1|1.134637095|-0.004736212|5.587248657999999|1|0.049498645|-0.255755434|0.0066560469999999|1|1|0.006162668|-0.1012114369999999|0.010799648|-0.3888343979999999|0.7940662409999999|0.726535412|-0.001318857|-0.229089688|0.7936534740000001|0|0.894782107|-0.090807851|0.213675946|3.888872426|0.105217893|57.30330315|-0.029881089|-1.523935543|-26.93416438|487.3122681|-829.959026|1744.8220399999998|-8.862913904|0.1220608659999999|10.68377935|4920.211524|66.47624804|18.5362581|-411.6630752|579.2365607|3.496670823|1.0|1.0|1.0|1.0|1.0|1.0|3.19|0.36|5.02|50.94|3.06|1.0|0.0|105.77|1.0|3.0|-5.28|26.0|3.0|347.45|1.0|4.08|-5.11|0.00182|0.0027|4.49|0.0|3.47e-05|4.1414|-1092.753999|-1092.727031|583.76|299.38|234.25|500.66|0.6763600000000001|0.0614|-0.19647|0.02696794|2.8473|6.5834
6g_a40|0.0|0|0|0.0|0.0|1|2|0.604893315|-0.022381557|6.401917197|0|0.039863946|-1.09669629|-0.019683422|2|2|-0.018182514|-0.221674172|0.05728593|-0.588058458|0.8316888240000001|0.832499949|0.075283207|-0.340429901|0.808096413|1|0.605346707|-0.164941808|0.400587529|11.53799852|0.3946532929999999|256.5226419|-0.059045173|-2.657032782|-69.68682788|393.4722933000001|-1727.0578510000005|3198.69909|-24.9461968|0.175795811|12.10032156|7822.892656|114.2663866|46.56499428|-421.4621621|590.1686672000001|13.1559604|0.0|0.0|1.0|0.0|1.0|3.0|2.28|0.21|2.48|213.89|0.59|1.0|2.0|124.18|3.0|5.0|-7.22|31.0|7.0|474.53|0.0|2.37|-4.71|2.87e-05|0.00917|3.06|0.0|0.6459999999999999|2.8135|-2522.023752|-2521.990118|669.8|440.68|373.48|514.77|0.5794199999999999|0.1307|-0.20479|0.03363483|8.9454|7.3279
17a_a25|0.0|0|0|0.0|0.0|0|0|1.373200859|-0.004137083|4.727387819|2|0.043274232|-0.248224991|0.0063846319999999|1|1|0.006423059|-0.02776212|-0.07654898|-0.362222339|0.6741827509999999|0.748718056|0.168247187|0.0114970419999999|0.659740852|1|0.874586929|-0.06234901|0.348821736|9.033070252|0.125413071|89.44809639|-0.0297670279999999|-1.666953566|-31.71656603|623.7797651000001|-1188.917727|2432.071525|-15.142307999999998|0.244019498|16.93624014|6250.571217000001|174.0415044|28.08362601|-365.1448527|781.7487682|10.96472369|1.0|1.0|1.0|1.0|1.0|1.0|3.47|0.11|5.31|72.7|2.67|2.0|0.0|131.06|1.0|7.0|-5.12|33.0|4.0|433.5|0.0|4.04|-5.13|0.00325|0.00323|3.9|0.0|4.54e-08|3.9347|-1391.625102|-1391.588873|747.06|315.11|235.34|598.67|0.6722|0.1735|-0.21559|0.0362293|5.1401|7.6021
7c_a10|0.0|0|0|0.0|0.0|1|1|1.343178184|-0.00375251|5.4161004020000005|2|0.039433962|-0.206388032|0.01006918|1|1|0.0107756969999999|-0.176560297|-0.191576261|-0.215874011|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|0.6952665379999999|1|0.906276489|-0.05074318|0.487148112|16.04055193|0.093723511|54.79389751|-0.0223398779999999|-1.139333798|-17.34382833|529.8395322|-666.0926258|1881.379304|-7.635686595|0.47369361|12.58937144|6034.895823|276.93712|24.81565867|-30.75918962|611.4957509|15.7764728|1.0|1.0|1.0|1.0|1.0|0.0|3.49|0.26|4.43|62.06|1.99|1.0|0.0|113.07|1.0|4.0|-4.44|29.0|5.0|386.45|1.0|3.59|-4.69|0.0139|0.00793|3.46|0.0|6.4e-06|3.8357|-1259.011598|-1258.985004|635.47|323.24|228.47|488.89|0.68708|0.0921|-0.20059|0.02659395|5.0714|5.4191
19_a31|0.0|1|0|3.2411335510000003|0.0|0|0|0.61013725|-0.01001901|5.351858133|0|0.0427124179999999|-0.46087445|-0.005956522|2|2|-0.0038998559999999|-0.095997335|-0.1751017789999999|-0.615878515|0.656654981|0.8558149140000001|0.019858798|-0.138769819|0.6427749970000001|0|0.7312647940000001|-0.0909201569999999|0.279690511|8.596058678|0.268735206|157.414423|-0.036060715|-1.586671445|-31.1960848|428.3459076|-929.4091898|1992.2502|-12.37297805|0.223788196|12.77501178|4917.329034|131.0862475|27.21285095|-323.5878356|460.3754405|8.931875058|1.0|1.0|1.0|1.0|1.0|2.0|2.62|0.28|4.33|98.91|1.68|1.0|0.0|97.25|1.0|7.0|-4.67|25.0|4.0|358.43|0.0|3.47|-3.92|0.0076799999999999|0.0431|2.93|0.0|1.46e-05|3.9477|-1489.532192|-1489.4951640000002|625.93|314.06|246.28|537.66|0.7005600000000001|0.2271|-0.20675|0.03702801|2.4209|5.7447
12m_a30|0.0|0|0|0.0|0.0|2|2|0.6049842529999999|-0.01047558|5.351858133|2|0.040839506|-0.57615692|0.001371944|1|1|0.0026474159999999|-0.236661357|-0.152855196|-0.5409445629999999|0.817497287|0.832758813|-0.036924662|-0.0974968869999999|0.770326886|0|0.783260049|-0.085422479|0.415971907|18.55926485|0.216739951|147.06395700000002|-0.0405332439999999|-2.067195455|-39.32844052|531.4632661|-1402.648392|2370.879718|-18.66147291|0.226267233|16.40342255|6658.711303|153.52847759999997|35.54574762|-371.4702679|683.7405759|13.2317657|1.0|0.0|1.0|1.0|0.0|1.0|0.0|0.13|2.48|114.67|2.06|2.0|1.0|133.52|1.0|6.0|-6.0|32.0|6.0|439.49|0.0|2.36|-5.01|0.000444|0.00427|3.89|0.0|0.000165|3.5496|-1743.215323|-1743.174906|714.92|349.29|244.95|578.87|0.68404|0.1615|-0.20742|0.04041755|5.1279|7.5114
16a_a23|0.0|0|1|0.0|0.0|1|1|1.197962324|-0.0054940769999999|5.351858133|3|0.046283951|-0.302174246|0.012426121|2|2|0.01226642|0.115499047|-0.335065967|-0.380779155|0.765869487|0.8323974470000001|0.154144584|-0.116894582|0.7199622309999999|1|0.934837094|-0.041095401|0.181301571|13.80568132|0.0651629059999999|42.07919382|-0.025724725|-1.311960953|-17.13669862|603.6746046|-847.2037686000001|1801.957216|-10.72715788|0.414079278|15.89802615|6552.801739|267.3932664|28.35168303|-110.9672657|668.3493171|18.14339594|1.0|0.0|0.0|1.0|0.0|1.0|0.0|0.14|2.52|108.26|2.04|1.0|1.0|125.79|2.0|5.0|-4.58|31.0|4.0|427.5|0.0|1.85|-4.31|0.0111|0.0208|2.66|0.0|0.0023|1.6239|-1685.913359|-1685.8794469999998|670.04|763.49|763.49|555.21|0.96307|0.2066|-0.12645|0.03391189|18.4446|7.4037
6a_a31|0.0|1|0|3.3855253210000003|0.0|1|1|0.610184884|-0.01694403|5.6869753560000005|0|0.0357275129999999|-0.779425376|-0.013930701|2|2|-0.010591881|0.1533239019999999|0.001117583|-0.568500407|0.848282918|0.784022685|-0.07385392|-0.0436046509999999|0.803505125|0|0.57216168|-0.132158278|0.259133072|20.08876284|0.42783832|251.216265|-0.045153913|-1.896464366|-45.56491046|335.9594356|-1113.557793|1671.917893|-15.56795422|0.307253701|14.408653400000002|5908.282843|180.411907|38.27271371|-226.3518866|479.200937|18.29245122|1.0|1.0|1.0|1.0|1.0|2.0|2.51|0.05|3.69|131.36|1.13|1.0|0.0|104.73|1.0|4.0|-5.22|28.0|5.0|390.42|0.0|2.96|-4.34|0.00238|0.0178|2.8|0.0|4.3200000000000007e-05|3.5428|-1613.34153|-1613.295461|607.79|349.96|349.96|447.66|0.70416|0.6404|-0.19843|0.04606915|11.2387|5.9586
14a_a22|0.0|0|0|0.0|0.0|0|0|1.4229176680000002|-0.0050042229999999|4.727387819|2|0.038167849|-0.280236463|0.005288335|1|1|0.005757758|0.036467904|-0.165471815|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.655865336|1|0.864077619|-0.062215607|0.490491034|14.49148204|0.135922381|92.61079081|-0.031338217|-1.629587269|-28.88288575|588.739773|-1110.320204|2169.870866|-14.54840956|0.299209593|14.55117701|6348.976909|203.8666248|30.46889826|-273.61731430000003|684.5377542|14.81445329|1.0|1.0|1.0|1.0|1.0|1.0|2.86|0.08|4.31|85.59|1.73|1.0|0.0|124.05|1.0|6.0|-4.65|32.0|5.0|420.47|0.0|3.19|-4.68|0.00945|0.00881|3.18|0.0|2.56e-07|3.5707|-1368.35698|-1368.321586|695.62|347.23|244.77|534.87|0.63156|0.0578|-0.21174|0.03539365|6603.0|7.4202
18c_a30|0.0|0|0|0.0|0.0|2|2|0.604986846|-0.0109670669999999|5.351858133|2|0.042560386|-0.625122815|-0.003436924|1|1|-0.002215642|0.0211588229999999|0.006103754|-0.562807327|0.841060094|0.8303425640000001|0.034468997|-0.058608635|0.802578397|0|0.717052026|-0.105618255|0.42531141|13.07260474|0.282947974|191.0545887|-0.042101245|-2.2313660090000003|-48.15493021|484.1740985|-1506.682341|3094.729399|-19.19537998|0.214007997|13.8741593|6685.737642|144.5043388|36.16826708|-386.2200097|713.7769663|12.43138832|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.13|1.72|124.74|2.06|1.0|0.0|135.37|1.0|6.0|-5.01|32.0|5.0|441.51|0.0|1.91|-4.3|0.00427|0.0221|2.74|0.0|0.000288|3.4848|-1744.500825|-1744.455795|711.56|355.78|355.78|543.46|0.69123|0.3879|-198.0|0.04503016|8.64|7.9208
22_a20|0.0|0|0|0.0|0.0|0|0|1.4170330269999998|-0.00147607|4.727387819|2|0.0388043479999999|-0.079707783|0.009265667|1|1|0.008780074|0.155407313|-0.060582944|-0.177976478|0.616352201|0.7478675859999999|-0.044184455|-0.067650395|0.607038752|1|0.946515026|-0.059893667|0.425968568|8.001165067999999|0.053484974|34.8271111|-0.027118811|-1.3559405430000002|-25.39523478|616.3298149|-882.9300756000001|2396.806062|-11.49852068|0.22936173|14.17638345|5924.626340999999|149.350479|22.91425458|-352.4559681|664.4562602999999|8.759421782|1.0|1.0|1.0|1.0|1.0|0.0|3.41|0.08|5.39|67.39|2.61|2.0|0.0|121.62|1.0|4.0|-5.6|31.0|4.0|401.46|0.0|4.24|-5.53|0.000997|0.0012|4.47|0.0|8.199999999999999e-08|3.9732|-1275.84854|-1275.816275|694.15|312.05|223.03|563.43|0.66063|0.0015|-0.21856|0.03226475|6141.0|6.6364
12b_a50|0.0|0|1|0.0|0.0|1|1|1.397986833|-0.002929899|5.82008293|1|0.034845679|-0.125985651|0.01164808|2|2|0.011790103|-0.139522815|-0.291865836|-0.246831987|0.699597776|0.804535572|0.009081884|-0.189976035|0.660148928|1|0.925916085|-0.045602469|0.24516882|10.80329197|0.074083915|37.24447201|-0.0237482779999999|-0.926182858|-11.52561607|465.4891075000001|-465.6232233|1446.231761|-6.002164865|0.4268092529999999|10.05480253|4672.843578|214.5713436|20.82911679|-73.59089223|388.171611|13.86849326|1.0|1.0|0.0|1.0|1.0|0.0|2.45|0.11|3.42|48.53|2.02|0.0|0.0|94.69|2.0|2.0|-3.16|24.0|3.0|313.36|1.0|2.59|-3.84|215.0|45.0|2.5|0.0|0.00101|3.9305|-1006.664619|-1006.641541|539.15|315.44|263.3|401.64|0.6581|0.0777|-0.19425|0.02307802|5.6617|5.3242
13c_a5|0.0|1|0|2.944180713|0.0|1|1|1.377702625|-0.005082338|4.59511985|3|0.024822695|-0.284610951|0.005288472|1|1|0.006110714|-0.017427549|-0.150963534|-0.324868153|0.705487111|0.770478689|0.003545487|-0.033833834|0.6775573359999999|0|0.80019672|-0.077308234|0.4148662979999999|15.25960958|0.19980328|131.7396496|-0.025039414|-1.302049531|-33.60884086|527.6071331999999|-858.5021696|1235.709541|-10.8855893|0.448671765|15.90846721|5989.714507|295.8302846|29.94524142|-67.68621352|656.208474|19.96143955|0.0|1.0|1.0|1.0|1.0|1.0|2.58|0.17|3.29|84.0|1.16|1.0|0.0|120.88|1.0|5.0|-3.55|31.0|5.0|411.46|0.0|2.68|-3.96|0.1169999999999999|0.0446|2.15|0.0|3.36e-06|4.2145|-1351.274441|-1351.2369640000002|676.53|294.18|263.46|513.33|0.51479|0.1666|-0.22939|0.03747691|2.9732|6.9101
15_a4|0.0|0|0|0.0|0.0|1|1|1.399867493|-0.001986535|5.4161004020000005|1|0.044357639|-0.077474847|0.009823083|1|1|0.00918585|0.097046535|-0.038707204|-0.226703465|0.5118792910000001|0.772721853|0.095534883|0.036363636|0.509447294|0|0.867716376|-0.062151785|0.2517542889999999|5.223809291|0.132283624|63.43714456|-0.030724393|-1.106078158|-14.29317436|416.1168833|-530.4242358|1495.715718|-7.065752187|0.156108698|9.709704127|4134.603400999999|74.8625551|17.45960235|-329.8289177|324.5687005|4.672449937|1.0|0.0|0.0|1.0|0.0|0.0|3.01|0.11|4.4|30.71|3.05|0.0|0.0|85.06|1.0|2.0|-3.82|22.0|3.0|291.32|1.0|3.61|-4.28|0.0443|0.0151|3.49|0.0|0.000235|4.2148|-958.270023|-958.251931|512.65|294.16|275.22|396.58|0.56413|0.0969999999999999|-0.2091199999999999|0.018092091|3.0091|6757.0
19b_a38|0.0|1|0|3.26554965|0.0|2|2|1.297044256|-0.008652352|5.351858133|2|0.044392765|-0.467227005|-0.006877664|1|1|-0.004358975|0.035216067|-0.250781298|-0.443325632|0.653741315|0.8295290000000001|0.019437461|-0.114123934|0.632625562|0|0.7293105670000001|-0.086013549|0.336505882|13.92699891|0.270689433|168.00390359999997|-0.041606241|-2.0803120280000003|-33.13317155|452.6479704|-1291.149559|2436.66785|-16.02708787|0.240363041|13.74014387|6518.872269|149.181772|33.99385836|-322.28833010000005|593.6088758|12.76697997|1.0|0.0|1.0|1.0|0.0|3.0|2.37|0.14|3.11|81.23|2.78|1.0|0.0|125.65|1.0|5.0|-4.25|31.0|5.0|419.43|0.0|2.94|-4.33|0.0238|0.0196|2.88|0.0|3.19e-05|3.7509|-1431.414099|-1431.38073|646.81|330.55|231.18|485.64|0.69411|0.1945|-0.20445|0.03336932|6.3396|7.9172
12bg_a36|0.0|1|0|3.434779148|0.0|2|2|1.29692796|-0.0076819|5.351858133|2|0.044197531|-0.414822602|-0.001012333|1|1|-0.00097037|0.097928606|-0.1716508239999999|-0.4459167329999999|0.884841888|0.836170906|-0.023460562|-0.033696875|0.771220556|0|0.840610352|-0.075439837|0.543472602|13.44952052|0.159389648|109.3374477|-0.036959207|-1.847960372|-35.49918495|576.6383913|-1267.656166|2915.548359|-17.39163005|0.252132272|14.04434294|6753.439903|172.9566471|33.900544700000005|-340.0625449|661.6709012|13.35534589|1.0|0.0|1.0|1.0|0.0|2.0|0.0|0.14|3.19|69.2|2.99|2.0|0.0|133.77|1.0|5.0|-5.08|31.0|4.0|450.32|1.0|2.82|-5.18|0.00372|0.00295|3.93|0.0|7.83e-06|3.8944|-2152.13793|-2152.104584|703.94|318.36|318.36|554.7|0.69395|0.4409|-0.21166|0.03334656|9.3601|7.8239
14o_a23|0.0|0|1|0.0|-4.758526534|0|0|1.197958066|-0.014680137|5.351858133|2|0.046090147|-0.807407518|-0.002390707|2|2|-0.0004039459999999|0.416392114|-0.2952674819999999|-0.653629157|0.598213287|0.802854174|0.000891427|-0.072078004|0.575188253|1|0.904077943|-0.072435569|0.328340215|12.835973699999998|0.0959220569999999|68.19627862|-0.042454824|-2.165196042|-36.61307972|642.7588542000001|-1539.35724|2297.392496|-21.45909668|0.199698446|17.66041891|7967.617129|141.97663490000002|37.71512766|-427.001863|676.4530574|13.71836682|0.0|0.0|1.0|0.0|1.0|1.0|3.62|0.09|6.18|114.25|3.04|2.0|1.0|126.97|1.0|7.0|-6.89|35.0|8.0|495.48|0.0|4.31|-6.0|6.38e-05|0.0004969999999999|4.76|0.0|5.57e-06|3.6989|-2042.184285|-2042.161288|729.11|335.19|335.19|582.89|0.58581|385.0|-0.23229|0.02299729|8.3591|8.4815
8_a10|0.0|0|0|0.0|0.0|1|1|1.3430438530000002|-0.00560152|5.4161004020000005|2|0.035828092|-0.296880569|0.0087730469999999|1|1|0.009056935|-0.000504277|-0.132343104|-0.368590322|0.6357042860000001|0.809386132|-0.015871527|-0.167376069|0.616731847|1|0.874843982|-0.059655303|0.597912185|8.619652859|0.125156018|68.45976606|-0.029917593|-1.465962037|-17.849103399999997|478.5356341|-801.8744912000001|1899.542278|-8.951462413|0.277350551|10.75705296|6289.86818|151.7094758|22.64553798|-243.5764486|583.7217118|9.617402178|0.0|0.0|1.0|1.0|1.0|0.0|3.27|0.22|4.2|69.9|2.46|1.0|0.0|111.36|1.0|4.0|-4.52|29.0|5.0|384.43|1.0|3.55|-4.62|0.0117|0.00926|3.37|0.0|9.59e-06|3684.0|-1257.84172|-1257.819281|594.63|336.55|264.0|416.69|0.68815|0.0916|-0.21789|0.02243902|1.5482|6279.0
11c_a31|0.0|1|0|3.336985072|0.0|1|1|0.6101368770000001|-0.0184155389999999|5.733341277|0|0.037731481|-0.847114804|-0.011679927|2|2|-0.008375297|-0.0512371409999999|-0.16065803|-0.572548808|0.825336018|0.839810365|0.013528742|-0.139933586|0.787929678|0|0.564143263|-0.138002689|0.3608415239999999|20.06220362|0.435856737|255.2562173|-0.042457317|-1.825664624|-47.33176279|330.3862551|-1069.186744|1770.045716|-14.56188764|0.323910768|13.95917988|5329.481371|189.6959033|36.77740577|-206.2506659|449.7512005|17.07472346|1.0|0.0|1.0|1.0|1.0|2.0|2.66|0.28|3.64|125.57|1.03|1.0|0.0|97.32|2.0|6.0|-5.11|26.0|6.0|371.41|0.0|3.04|-3.98|0.00285|39.0|2.82|0.0|0.000537|3.8551|-1559.3980869999998|-1559.353434|622.22|321.61|321.61|512.9|0.7005899999999999|0.2627|-0.19526|0.04465349|7.5091|6.8861
11a_a50|0.0|0|1|0.0|0.0|1|1|1.397733996|-0.002914262|5.82008293|1|0.038040936|-0.134056065|0.011959339|2|2|0.012037198|-0.0739260509999999|-0.277408878|-0.267331063|0.701976536|0.792574879|-0.158172459|-0.200986578|0.667956827|1|0.917127112|-0.048213112|0.2931724189999999|9.774322692|0.0828728879999999|43.81199235|-0.025421565|-1.067705728|-13.47492066|484.8529701000001|-564.4586084|1550.320581|-7.104987834|0.345638567|11.123941699999998|4858.670497|182.7270002|20.53832944|-163.21096210000002|439.9973344|11.04263807|0.0|0.0|1.0|1.0|1.0|0.0|2.8|0.15|3.73|48.53|2.25|0.0|0.0|99.65|2.0|2.0|-3.58|25.0|3.0|327.38|1.0|2.95|-4.16|0.0862|0.0228|2.9|0.0|0.000441|4.0636|-1045.978598|-1045.954278|574.01|305.11|305.11|437.9|0.65485|0.1761|-0.2005299999999999|0.02431947|7.5619|7.2291
10_a1|0.0|1|0|3.261363142|0.0|0|0|1.435871163|-0.014135827|4.727387819|1|0.037578348|-0.621976404|-0.012672753|1|1|-0.0106277489999999|0.107434253|-0.042643966|-0.623957903|0.674381582|0.7227844929999999|-0.0369911079999999|0.017498337|0.658433571|0|0.669963758|-0.116648443|0.126889306|8.34295348|0.330036242|186.6625065|-0.045402319|-1.861495069|-37.31383317|378.9193385|-1052.827816|1768.2330920000002|-14.52342192|0.165903744|13.65143394|5192.858899|93.83214542|30.78628757|-377.9175542|433.2550452|8.725415617000001|1.0|1.0|0.0|1.0|0.0|2.0|2.18|0.0|5.06|78.87|2.78|2.0|0.0|99.61|1.0|4.0|-4.98|27.0|5.0|359.35|0.0|3.7|-4.73|0.00372|0.00673|3.64|0.0|3.42e-06|3.4067|-1223.159954|-1223.125689|585.51|363.94|363.94|464.77|0.70345|0.6754|-0.20378|0.03426532|7807.0|5.8239
4i_a46|0.0|0|0|0.0|0.19654443|1|1|1.1346370959999998|-0.002360192|5.587248657999999|1|0.049498645|-0.127450387|0.012211602|1|1|0.011931187|-0.133434195|-0.091288438|-0.22302552|0.7204791309999999|0.749522825|-0.0656636|-0.17856753|0.7172344890000001|0|0.940780437|-0.058565229|0.263514985|8.847405392999999|0.0592195629999999|33.45060163|-0.025069479|-1.278543436|-18.68604171|531.4066842|-722.1945751000001|2253.484644|-7.998762108999999|0.2361682219999999|10.47951666|4893.587424|133.40134070000002|18.53900079|-298.0546045|579.2365607|6.567484272000001|1.0|0.0|1.0|1.0|1.0|0.0|3.5|0.36|5.07|39.94|3.06|1.0|0.0|105.43|1.0|3.0|-4.94|26.0|3.0|347.45|1.0|4.16|-5.04|0.00403|0.00317|4.38|0.0|1.75e-05|4.4232|-1092.730494|-1092.70435|611.74|280.31|229.66|546.24|0.69035|0.1421|-0.20084|0.02614355|3.8696|6.2132
9i_a24|0.0|1|0|2.9199957480000003|0.0|0|0|1.4281889280000002|-0.005148312|5.209486153|2|0.023854167|-0.190487553|0.004814196|2|2|0.005891639|-0.140841749|-0.336939175|-0.32068769|0.783500303|0.822658951|0.139004845|-0.0106944439999999|0.73094562|0|0.8260893640000001|-0.064657333|0.379687415|11.87389334|0.173910636|82.21166337|-0.024639839|-0.837754515|-14.44881966|390.5119445|-396.0263368|761.9885477000001|-5.506205845|0.500761711|11.18382556|4155.922671|236.7218826|23.33121014|0.720157264|295.8603625|18.05612763|1.0|1.0|0.0|1.0|1.0|1.0|1.36|0.0|2.72|72.28|0.67|0.0|0.0|82.17|1.0|3.0|-2.6|22.0|4.0|288.31|1.0|1.73|-3.1|716.0|228.0|1.48|0.0|0.000258|4.1459|-945.286637|-945.2626532|501.48|299.06|268.3|363.15|0.6755800000000001|0.0029|-0.21943|0.0239838|9.2818|7.0555
8_a47|0.0|0|0|0.0|0.0|0|1|1.24688044|-0.007835945|5.476463552|2|0.0363475179999999|-0.391797226|-0.008756|0|0|-0.007648516|-0.177626636|-0.003223628|-0.4497577479999999|0.686795267|0.7847248109999999|-0.035681436|-0.223459904|0.659210804|1|0.8497568740000001|-0.075955381|0.517797505|5.043798869|0.150243126|87.2263982|-0.035797309|-1.646676195|-25.60148752|493.3419136|-956.0080185|2217.264922|-12.06582525|0.180297967|11.08581716|6219.278078|104.6752861|25.35407034|-371.2177396|559.4973856|7.509972037000001|1.0|1.0|0.0|1.0|1.0|2.0|3.21|0.13|6.77|58.04|3.9|2.0|0.0|113.97|1.0|4.0|-6.59|29.0|4.0|405.85|0.0|5.03|-6.19|0.000104|0.000263|5.61|0.0|2.28e-07|3.6696|-1686.068471|-1686.0356350000002|621.06|337.87|337.87|433.38|0.6877800000000001|0.2249|-0.2085199999999999|0.03283575|4.6281|7.3
13k_a6|0.0|1|0|3.423411754|0.0|1|1|1.42421381|-0.014257799|5.351858133|1|0.04162037|-0.8554679409999999|-0.009326562|1|1|-0.006280295|0.08217847|-0.073210645|-0.5627624379999999|0.8694295409999999|0.7908110340000001|0.1373649019999999|-0.123105035|0.827754203|0|0.641032542|-0.11937574|0.212093198|20.6185734|0.3589674579999999|249.215618|-0.045420752|-2.543562101|-57.53822059|445.0412356000001|-1765.8854210000002|3332.974951|-21.89246528|0.202868306|14.58291125|6492.211639|140.8427117|39.55891914|-412.5714301|741.5222707|12.48372364|1.0|1.0|1.0|1.0|1.0|3.0|2.8|0.16|3.8|115.15|1.39|1.0|0.0|124.98|1.0|7.0|-5.49|33.0|5.0|441.48|0.0|3.18|-4.77|0.00144|0.0075599999999999|3.39|0.0|5.7e-07|3.5476|-1465.862962|-1465.83213|731.25|349.49|242.53|577.68|0.70536|0.0137|-0.1944|0.0308324|10.5079|7.3372
17b_a6|0.0|1|0|3.375166525|0.0|1|1|1.425925343|-0.01272079|5.351858133|1|0.042739018|-0.6869226490000001|-0.00460563|1|1|-0.00194781|0.231025646|-0.180339002|-0.563310199|0.850080948|0.7788169070000001|0.002947625|-0.138423611|0.8013954109999999|0|0.753949098|-0.095450984|0.318652397|20.48861696|0.246050902|161.4509401|-0.041494349|-2.074717455|-41.0971443|494.7179214|-1361.36499|2207.972178|-17.86570631|0.229332826|16.46390151|5985.963521|150.48105900000002|35.32951798|-355.2067434|627.4287311|13.06809384|1.0|1.0|1.0|1.0|1.0|2.0|2.89|0.12|4.32|95.85|1.7|2.0|0.0|116.79|1.0|5.0|-5.81|31.0|5.0|409.44|0.0|3.6|-5.17|0.000637|0.00274|4.09|0.0|4e-07|2.9964|-1350.102764|-1350.078181|690.98|413.78|349.8|575.2|0.7016100000000001|0.0033|-0.18281|0.02458322|7.3188|6.8153
4b_a49|0.0|0|0|0.0|0.0|1|1|1.343847828|-0.0074627159999999|5.4161004020000005|2|0.036555556|-0.402986655|0.001769804|1|1|0.002557204|-0.10158752|-0.089371493|-0.390006034|0.720824193|0.798826417|0.005818676|0.049923437|0.6967593559999999|1|0.7581492670000001|-0.091725536|0.438784865|14.84890147|0.241850733|148.84640819999998|-0.030696709|-1.534835437|-34.74338731|466.6010051|-944.6104994|1701.832352|-11.62716177|0.354669161|14.53457293|6025.790417|218.2802175|29.27523192|-178.8869784|600.3287567000001|15.73185141|1.0|1.0|1.0|1.0|1.0|1.0|3.1|0.22|3.26|90.13|1.66|1.0|0.0|112.36|1.0|6.0|-3.81|30.0|6.0|400.43|0.0|2.8|-3.88|62.0|0.0527|2.28|0.0|3.570000000000001e-05|3.7413|-1333.063439|-1333.026419|664.86|331.39|267.08|509.78|0.68242|0.0615|-0.22366|0.03702033|2.2306|7.1024
12e_a36|0.0|1|0|3.490984269|0.0|2|2|1.29704412|-0.007100632|5.351858133|2|0.040899471|-0.404736007|0.002951176|1|1|0.003962098|0.244642918|-0.1763783589999999|-0.43688276|0.90414347|0.7975411790000001|-0.010494913|-0.144846626|0.856274847|0|0.838086387|-0.07049439|0.4347714629999999|12.12502373|0.161913613|102.9838531|-0.036203518|-1.918786459|-28.51846223|533.058116|-1220.428718|2309.239105|-14.64611103|0.238923581|12.69013737|5929.071389|151.9654247|30.25577504|-332.11111980000004|662.0530478999999|11.26845175|1.0|0.0|0.0|1.0|0.0|2.0|0.0|0.17|2.19|69.2|2.24|1.0|0.0|128.72|1.0|5.0|-4.16|30.0|4.0|395.46|1.0|2.14|-4.3|0.0274|0.02|3.04|0.0|4.270000000000001e-05|3.6699|-1272.2668210000002|-1272.23645|673.57|337.84|323.18|507.03|0.70007|0.0006|-0.20151|0.03037051|8735.0|7.8539
