molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SssssC|NaasN|nARing|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC7i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PPSA3|RPSA|FNSA4|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w MLOGP|Veber filter|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
12j_a36|0.0|1|0|0|0.0|0|2|0.0|-0.007086381|5.351858133|-0.0446165029999999|2|0.039061728|0.091496219|-0.41101009|0.00285431|0.039869055|10.33556498|-0.051080247|1|0.161289379|-0.133106642|-0.436310965|0.820041835|-0.089459459|0.87043328|0.855081905|0.852586292|-0.069970795|-0.105480639|0.362692602|-46.2113679|11.99396966|0.147413708|-0.037113558|7.921272637|2.098786266|-2.004132137|80.59149538|58.20533756|0.457280037|2881.20453|-1323.6049039999998|2536.987511|-16.18812775|0.224187058|7.483427579|13.78874575|6352.018345|148.06163930000002|31.59421634|0.016546717|1706.0876829999995|725.9470896|10.92807939|1.0|1.0|1.0|1.0|4.86|0.17|-7.05|2.51|0.0|4.0|-6.64|427.52|0.0|2.33|-4.51|1.4300000000000002e-05|3.09e-05|0.0132|3.19|0.0|0.0|3.83e-05|-0.05098|3.37|3.7807|-1670.420129|694.28|0.4981|0.37116|0.69967|98.0|6.4451|-0.20593|0.02793415|-1670.245584|8.5953|0.01|8.0|8.0
25c_a34|0.0|0|0|0|0.0|1|2|1.958290974|-0.014384932|5.351858133|-0.047513652|2|0.037424242|-0.16034464|-0.834326082|-0.002827527|-0.056443595|10.95957635|-0.041629027|1|-0.250299211|-0.563411433|-0.5404076879999999|0.80135608|-0.072907053|0.844690266|0.760055383|0.683231623|-0.088513496|-0.113392997|0.478421157|-59.0359041|29.22363765|0.316768377|-0.031498055|19.49130854|93.28638171|-1.7008949569999998|100.6665476|88.25954175|0.4356106729999999|2884.104654|-1134.447012|2439.174137|-14.01190479|0.4625715629999999|7.484891117|13.26192888|6306.980593|308.52165519999994|39.09037289|0.037538004|2110.880136|648.0187526000001|25.03674677|0.0|1.0|1.0|1.0|3.64|0.32|-5.71|1.0|0.0|6.0|-7.95|421.45|0.0|1.93|-3.28|0.00156|0.000523|0.22|1.3|0.0|0.0|0.0008289999999999|-0.03272|4.32|4.2095|-1426.666471|704.43|0.2239999999999999|0.69247|0.69247|0.2239999999999999|7.12|-0.2069599999999999|0.03817361|-1426.48597|9.8087|1.78|5.7496|5.7496
9_a47|0.0|0|0|0|0.0|0|0|0.0|-0.008501246|0.0|-0.1789147139999999|2|0.037492877|-0.043270202|-0.382556052|-0.009607222|0.022031244|10.93671087|0.045804989|0|-0.091848897|-0.045757939|-0.4477815529999999|0.792070785|0.075092937|0.853035126|0.689770023|0.805149969|-0.084368438|-0.0969292319999999|0.492394184|-44.13640712|4.991260197|0.194850031|-0.036925422|2.611122094|0.0|-1.550867715|58.96976407|49.12766732|0.482896681|2292.652212|-811.319145|1333.091472|-10.10553715|0.209348023|5.653392499|10.93281031|5212.504394|109.5180831|24.43189048|0.015793737|1026.1394|442.7664664|8.262317504|1.0|0.0|1.0|1.0|2.87|0.05|-8.47|2.99|0.0|4.0|-5.26|345.37|0.0|4.09|-5.2|4.29e-06|6.3e-06|0.00218|4.43|0.0|0.0|1.17e-06|-0.05037|4.06|3.7183|-1149.055456|566.1|0.2294|0.3885099999999999|0.69084|0.2208|2.2966|-0.20488|0.03463008|-1148.949486|3.4815|25.0|7.6|7.6
18_a15|0.0|0|0|0|0.0|0|0|0.0|-0.006149666|0.0|-0.090130715|2|0.037948718|-0.094812415|-0.319782642|-0.001044324|-0.066226471|10.95986315|0.002685285|0|-0.190640601|-0.145790726|-0.431836192|0.7162974740000001|0.004699248|0.765450925|0.645117465|0.8362289070000001|-0.067562078|-0.090730185|0.819442071|-41.31992544|4.370403779|0.163771093|-0.035181092|2.672871589|1.833724661|-1.723873519|60.86009645|45.69032922|0.415796832|2541.440611|-1054.294474|2510.854462|-13.15898469|0.132569119|5.990767063|10.2545953|5705.360332|81.07723009|24.80452821|0.008781964|1215.421882|590.2470602999999|5.370913621000001|1.0|0.0|1.0|1.0|3.37|0.08|-9.98|3.6|0.0|4.0|-4.8|385.43|1.0|5.06|-5.93|6.86e-07|1.18e-06|0.0004559999999999|5.42|0.0|0.0|4.01e-08|-0.03581|5.65|3.8232|-1265.770242|650.53|0.2686|0.6074|0.70427|0.0066|4.2476|-0.19371|0.03989594|-1265.614679|6.5864|129.0|6.8894|6.8894
3_a20 (SB-525334)|0.0|1|0|0|-0.08980269|0|0|0.0|-0.005492814|4.727387819|-0.053897691|2|0.0526353279999999|0.001821898|-0.274640708|0.001924142|-0.175513234|10.95053359|-0.119584218|1|0.002992397|-0.277724429|-0.500412918|0.7186587|-0.17447922|0.76423988|0.7835436240000001|0.8756647679999999|-0.061128029|-0.0917096759999999|0.246005838|-34.52869143|6.965173618|0.1243352319999999|-0.029269046|3.934338039|0.0|-1.375645142|58.45718743|41.49386505|0.457398769|2243.481559|-777.0449536|1782.992456|-9.33873414|0.215089498|5.943823875|10.9543133|4905.195832|121.495147|21.06338405|0.0117802769999999|989.9790502999998|520.6749407|6.654190521|1.0|1.0|1.0|1.0|3.37|0.24|-8.39|1.69|0.0|4.0|-5.74|343.42|0.0|3.63|-4.73|1.42e-05|1.88e-05|0.00647|3.74|0.0|0.0|1.4e-06|-0.0671399999999999|3.9|3.1728|-1086.56485|605.71|367.0|0.49443|0.70168|0.1171|3.7291|-0.20131|0.02096048|-1086.383308|4.8164|162.0|6.7905|6.7905
17g_a50|0.0|0|1|1|0.0|2|2|4.377239517|-0.002050512|5.82008293|0.052557574|2|0.029160757|-0.05611228|-0.13328325|0.012079|-0.022378911|10.94501702|-0.1155555559999999|2|-0.090386911|-0.323333765|-0.213708251|0.738521694|-0.2126789369999999|0.7787714459999999|0.7276268779999999|0.920663175|-0.048170917|-0.0706879109999999|0.442201795|-32.14758511|9.710172008|0.079336825|-0.025918901|6.48022912|85.51402581|-1.555134042|56.28102287|41.85775712|0.467997084|2821.3922|-1037.842058|1975.996014|-11.54365807|0.250051612|8.130878433|15.28352231|6102.424958|166.8756987|23.06474408|0.013645282|1383.884645|829.3813984|9.106383854|0.0|1.0|1.0|1.0|4.04|0.35|-6.96|2.71|0.0|4.0|-6.28|424.54|0.0|3.63|-4.86|3.4899999999999995e-05|1.39e-05|0.0059|3.68|0.0|0.0|4.6500000000000005e-05|-0.0323|3.22|4.0458|-1335.946919|725.92|0.1795|0.6623600000000001|0.6623600000000001|0.1795|7.0584|-0.19929|0.02957267|-1335.693266|9.1706|246.0|6.6091|6.6091
4_a4|0.0|0|0|0|0.0|1|1|2.156628874|-0.001234337|5.4161004020000005|0.0159331539999999|2|0.036775068|-0.0214610589999999|-0.058013858|0.011760626|-0.110597574|10.92992837|-0.037623601|1|-0.035166634|-0.078747188|-0.157959343|0.77276149|-0.063012715|0.8306695270000001|0.636572383|0.933276024|-0.049768752|-0.06873731|0.456474074|-25.64211031|4.4155367960000005|0.0667239759999999|-0.0255766729999999|2.274995377|42.42341622|-1.099796957|40.86951119|30.05764711|0.398500394|2221.6122010000004|-566.6429946000001|1883.42405|-6.78950447|0.2062820269999999|5.326452915|8.855289118|4878.070704|106.2816773|16.60255217|0.010586293|713.9097433|462.1867149|5.454324025|1.0|0.0|1.0|1.0|3.15|0.19|-7.57|2.66|0.0|3.0|-5.79|326.39|0.0|3.64|-4.57|7.59e-05|2.69e-05|0.00877|3.52|0.0|0.0|8.85e-06|-0.04865|3.24|4.0261|-1029.93716|566.84|0.1106|0.55032|0.6010800000000001|67.0|2.6814|-0.21831|0.02323788|-1029.813844|3.1195|78.0|7.1079|7.1079
47t_a18|0.0|0|0|0|0.0|0|1|0.0|-0.0128248239999999|4.844187086|-0.161517185|0|0.03672956|0.018018036|-0.756664598|-0.006573438|-0.011641394|10.94702032|-0.04785474|0|0.027313444|-0.104274108|-0.600890268|0.750103977|-0.074774521|0.796935152|0.688453085|0.67203319|-0.119202068|-0.103295568|0.240001773|-79.78154029|9.415011332|0.32796681|-0.040580402|6.301435212|78.43695402|-2.272502492|80.00407742|89.19655162|0.49779009|2872.533415|-1520.978225|1326.524873|-18.17831387|0.195468477|8.780037801|17.48280476|6603.597038|130.8263901|33.75918118|0.016238994|1890.514146|747.6927426|10.86870356|0.0|0.0|1.0|0.0|3.86|0.15|-7.51|1.64|0.0|4.0|-6.46|441.48|0.0|2.15|-4.77|2.65e-06|1.7100000000000002e-05|0.0075299999999999|3.57|0.0|0.0|1.36e-05|-0.06822|9.4|3.1164|-1470.836067|703.76|0.5502|0.6895100000000001|0.6895100000000001|0.5502|7.7656|-0.19514|0.03767603|-1470.593659|9.6938|782.0|6.1068|6.1068
7_a47|0.0|0|0|0|0.0|0|0|0.0|-0.008206422|0.0|-0.143650735|2|0.04030303|-0.128433676|-0.3939082339999999|-0.0091074509999999|-0.085507035|10.93671034|-0.0781924059999999|0|-0.262805289|-0.04311702|-0.46105149|0.817389583|-0.124285418|0.8755534909999999|0.671549194|0.8473227320000001|-0.081264417|-0.095957591|0.427432212|-45.82735481|5.027768049|0.152677268|-0.036250645|2.8353037860000003|0.0|-1.631279045|61.47335819|50.85512286|0.405265781|2491.885862|-919.9254234|1968.695833|-11.52827882|0.1830206469999999|6.485224033|10.90440708|5958.904826|103.2106353|25.02240371|0.0130514639999999|1126.008167|526.6144628999999|7.36009799|1.0|0.0|1.0|1.0|2.96|0.09|-9.45|3.69|0.0|4.0|-4.8|393.84|1.0|4.89|-6.06|3.41e-07|8.75e-07|0.000345|5.49|0.0|0.0|1.3900000000000001e-07|-0.05297|5.08|3.7203|-1647.963177|604.84|0.2144|0.69314|0.69314|0.2144|3406.0|-0.2073699999999999|0.03348545|-1647.841533|4.4255|25.0|7.6|7.6
9g_a24|0.0|1|0|0|0.0|1|0|1.7647373919999998|-0.00106361|5.283203728999999|0.001126633|2|0.0279797979999999|-0.162313932|-0.0425444|0.0144065739999999|0.070915465|10.96318169|-0.02471184|2|-0.292600863|-0.049325609|-0.079421802|0.7931626959999999|-0.045107345|0.859302479|0.657503038|0.8671367529999999|-0.064835725|-0.065668047|0.383340003|-32.080056199999994|9.283063574|0.132863247|-0.021297745|4.593165278|0.0|-0.788016565|49.25777584|41.36311977|0.427531635|2123.257348|-389.9025677|1196.910121|-5.214049137|0.518073552|6.124370267000001|10.69818114|4355.725609|256.3375151|21.8662148|0.033884884|809.0499476|341.3207334|16.76589519|0.0|0.0|1.0|1.0|2.8|0.06|-6.43|0.64|0.0|4.0|-7.17|302.33|0.0|1.93|-3.09|0.00323|0.0008179999999999|247.0|1.37|0.0|0.0|0.000113|-0.03585|0.75|4.2802|-984.5565078|524.03|0.2444|0.4227399999999999|0.64993|0.1023|2.9691|-0.21391|0.032630457|-984.497752|4.4131|68.0|7.1675|7.1675
12d_a31|0.0|1|0|0|0.0|0|1|0.0|-0.012448252|5.733341277|-0.043220149|0|0.0359583329999999|-0.042401695|-0.697102094|-0.002456634|-0.085780934|10.31169788|-0.032270224|2|-0.067477864|-0.214049412|-0.550805937|0.8343242820000001|-0.057226679|0.873955169|0.771222772|0.7054497479999999|-0.0938723509999999|-0.11498416|0.3996192999999999|-66.58534562|21.06095035|0.294550252|-0.032542687|14.93891054|557.514503|-1.724762406|99.79879739|87.64629597|0.389382761|2653.867767|-1223.404968|2434.226776|-16.37326657|0.361635149|9.445278138|15.46841054|5753.290126|256.5143096|36.15974873|0.02571268|1916.466682|647.1500428999999|18.23846616|1.0|1.0|1.0|1.0|3.76|0.38|-7.63|1.31|0.0|5.0|-6.36|412.51|0.0|3.76|-4.39|2.48e-06|4.06e-05|0.0167|3.46|0.0|0.0|9.69e-06|-0.03128|5.0|3.8477|-1657.428467|730.86|0.2566|0.7006600000000001|0.7006600000000001|0.2566|2.4186|-0.19096|0.04338158|-1657.245177|3.3585|0.51|6.2924|6.2924
12x_a36|0.0|1|0|0|0.0|0|2|0.0|-0.007008724|5.351858133|-0.046532211|2|0.041767677|0.021670322|-0.40650598|0.00285431|-0.054184069|10.33556641|-0.023932402|1|0.038200407|-0.133106642|-0.4331246039999999|0.828393514|-0.041914045|0.8792981679999999|0.855081905|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|-49.60929169|11.85578416|0.163597165|-0.036722107|7.974776509|0.8295471390000001|-1.982993755|81.1499815|61.46507585|0.458792701|2884.428214|-1333.8579550000002|2391.802689|-16.61514211|0.223146459|8.770758009|16.20591229|6193.10485|150.09915149999998|31.79630645|0.016274369|1717.000548|725.9470896|10.94693123|1.0|1.0|1.0|1.0|4.87|0.17|-7.05|2.51|0.0|4.0|-6.64|427.52|0.0|2.33|-4.51|1.4300000000000002e-05|3.09e-05|0.0132|3.19|0.0|0.0|3.83e-05|-0.05311|3.37|3.7364|-1670.419519|719.63|0.3901|0.6853600000000001|0.68112|0.0199|5.6653|-0.2048199999999999|0.03331471|-1670.244307|7.2812|7.0|8.1549|8.1549
7e_a8|0.0|1|0|0|0.0|1|0|1.3496955309999998|-0.006027596|4.844187086|-0.052939815|0|0.043758865|-0.03633378|-0.289324602|0.0024398329999999|-0.11032771|10.94332434|-0.0446343779999999|1|-0.075638618|0.07125309|-0.341022848|0.732001738|-0.072307692|0.790500031|0.577394732|0.8291560379999999|-0.08608941|-0.0886889709999999|0.286669793|-51.4880895|12.91806855|0.170843962|-0.037446454|7.725998682999999|63.5628736|-1.6850904519999998|64.23177694|64.40615805|0.4742828629999999|2605.914474|-1007.813711|2032.501296|-13.39444718|0.223998448|7.70387217|14.654025199999998|5808.479788000001|133.9683023|28.86058693|0.018708212|1298.726412|519.5762494|11.18895001|1.0|1.0|0.0|0.0|3.2|0.04|-8.29|3.54|0.0|4.0|-5.43|385.39|0.0|4.31|-5.41|1.78e-06|3.87e-06|0.00149|4.54|0.0|0.0|1.95e-06|-0.0697|6.32|3.2363|-1300.467069|622.23|0.3461|0.6998300000000001|0.70177|0.1522|9.0006|-0.2054699999999999|0.02845071|-1300.327213|11.4436|35.1|4.4547|4.4547
12x_a30|0.0|0|0|0|0.0|0|2|0.0|-0.006008579|5.351858133|-0.0335688279999999|2|0.043383838|-0.0606216429999999|-0.3545061539999999|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|-0.104089964|-0.0922059569999999|-0.458718546|0.782514704|-0.1759406839999999|0.829606585|0.803183654|0.848844277|-0.071909912|-0.091725339|0.398925866|-47.48669555|9.745611551|0.151155723|-0.035022402|6.435648079|0.0|-1.926232129|68.52587215|57.2323071|0.4490846539999999|2845.417984|-1272.013771|2374.777496|-15.27257668|0.175325029|7.794822643|14.14885734|6359.545311|115.7782842|28.04441012|0.012044556|1542.442557|754.3941655|7.953787804|1.0|1.0|1.0|0.0|4.86|0.21|-7.38|3.25|0.0|4.0|-5.64|426.54|0.0|3.19|-5.46|9.14e-07|3.48e-06|0.00148|4.6|0.0|0.0|1.76e-05|-0.05093|4.45|3.4831|-1654.3784|703.75|0.1517|0.68589|0.68589|0.1517|4.3702|-0.19876|0.03136007|-1654.183467|4.8197|22.0|7.6556|7.6556
12d_a30|0.0|0|0|0|0.0|0|2|0.0|-0.006335328|5.351858133|-0.033312179|2|0.042804233|-0.092984185|-0.354778373|0.005613018|0.036688757|10.31162861|-0.075816941|1|-0.162129948|-0.09353607|-0.4562256979999999|0.8017873000000001|-0.130412856|0.8532172109999999|0.7991060659999999|0.843009925|-0.073829724|-0.094239701|0.366319099|-47.69710881|10.05700314|0.156990075|-0.036246039|6.497247279|0.0|-1.884794029|69.55534551|57.75411196|0.4572733479999999|2784.836855|-1217.656264|2323.480646|-15.12802292|0.185610786|7.557073995|13.92427286|6120.329513000001|119.91237920000002|28.75340957|0.013424098|1495.177298|686.039456|8.672532296|1.0|1.0|1.0|0.0|4.75|0.17|-7.01|3.04|0.0|4.0|-5.81|412.51|0.0|2.91|-5.15|2.21e-06|7.05e-06|0.00291|4.23|0.0|0.0|4.02e-05|-0.05119|4.14|3.4821|-1615.063947|695.57|149.0|0.68608|0.68608|149.0|4434.0|-0.1991|0.03187624|-1614.894406|4.8843|11.0|7.9508|7.9508
11g_a5|0.0|1|0|0|0.0|1|0|1.984996534|-0.004593347|5.209486153|0.009272269|2|0.020943152|-0.083337229|-0.252634073|0.00599982|-0.137618073|10.94877951|-0.007175378|2|-0.14133011|-0.233590516|-0.267507083|0.814159231|-0.01453517|0.8737292720000001|0.73551511|0.837943738|-0.067247149|-0.076326887|0.396049407|-44.19305139|15.25675|0.1620562619999999|-0.025442296|10.02633335|0.0|-1.297557078|71.21847290000001|59.4498014|0.485790997|2823.738452|-852.7202582999998|935.4227938|-10.98794595|0.456418686|9.342496899|18.16867625|5817.569415|299.94631180000005|30.75897687|0.03204398|1568.70782|648.1198739|21.05845771|1.0|1.0|1.0|1.0|3.17|0.08|-9.04|1.06|0.0|5.0|-6.84|408.46|0.0|2.96|-4.31|7.65e-05|4.88e-05|0.0199|2.75|0.0|0.0|3.770000000000001e-07|-0.04322|2.3|4.2083|-1330.144218|693.48|0.4609|0.56924|0.63081|0.2403|3.2282|-0.2146199999999999|0.04557484|-1329.988893|4314.0|0.03|7.5229|7.5229
12n_a30|0.0|0|0|0|0.0|0|2|0.0|-0.007311044|5.351858133|-0.064217094|2|0.040899471|-0.1144447669999999|-0.387485343|0.001139238|-0.037209579|10.31162898|-0.087019298|1|-0.254279374|-0.120380857|-0.464204099|0.815003426|-0.149451598|0.870930234|0.64876559|0.7781502140000001|-0.083120674|-0.10528124|0.390449649|-52.4873066|10.77573511|0.221849786|-0.038674741|6.804436105|0.0|-1.895062322|76.16725916|63.2630417|0.4701566479999999|2848.910641|-1196.654368|2349.172094|-15.42118984|0.200596792|7.385790169|13.93957316|6353.890039|126.6686716|30.54968688|0.0153398069999999|1496.934657|618.6004214|9.686460958|1.0|1.0|1.0|0.0|4.66|0.14|-6.9|3.2|0.0|5.0|-6.02|416.47|0.0|2.92|-5.01|4.12e-06|9.71e-06|0.00405|3.97|0.0|0.0|5.260000000000001e-05|-0.05076|4.07|3.4859|-1674.978015|669.57|0.1826|0.27009|0.6854|0.1489|5.3143|-0.19876|0.0334036|-1674.83759|6.32|0.01|7983.0|7983.0
12bh_a36|0.0|1|0|0|0.0|0|2|0.0|-0.006687484|5.351858133|-0.047482048|2|0.044197531|0.001012669|-0.401249012|0.003676818|0.075747971|10.94728093|-0.035747988|1|0.0016901289999999|-0.169994208|-0.43574839|0.78699829|-0.0591586759999999|0.833398429|0.857993338|0.833491953|-0.070687668|-0.09959401|0.317612728|-47.04367494|11.73109101|0.166508047|-0.035569289|7.807212275|0.0|-1.991880197|76.46867897|58.77476595|0.482052584|2773.193279|-1325.625342|2437.805332|-15.75398235|0.216705778|7.545637217999999|14.56834609|5957.443236|144.22085800000002|30.2209316|0.015307571|1692.3721690000002|729.1873176|10.18741188|1.0|0.0|1.0|0.0|4.95|0.21|-7.34|2.45|0.0|4.0|-6.38|409.49|0.0|2.42|-4.6|2.8600000000000004e-05|2.5e-05|0.0102|3.41|0.0|0.0|1.86e-05|-0.0525299999999999|3.79|3.6255|-1311.558898|715.94|0.4386|0.69377|0.7039|11.0|5.8338|-0.20168|0.03071385|-1311.356102|7.7975|14.0|7.8539|7.8539
17a_a50|0.0|0|1|1|0.0|2|1|4.319202937|-0.002225436|5.82008293|0.009691515|1|0.034142512|-0.109740063|-0.133526134|0.012510153|-0.0979202769999999|10.94500663|-0.131632653|2|-0.178162528|-0.3891730779999999|-0.220088198|0.784570118|-0.215448852|0.828062407|0.732114362|0.92300665|-0.045404408|-0.078525868|0.4062532579999999|-29.57096251|8.977762705|0.07699335|-0.0280449529999999|5.847033234|84.34722313|-1.570517366|58.69900789|38.54872522|0.486855438|2644.4486420000003|-1022.84584|1799.721631|-11.89568886|0.2100891|8.087984548|15.76161018|5718.782531|136.82673369999998|23.12299308|0.011602876|1294.887612|719.3470265|7.556715901|1.0|1.0|1.0|1.0|3.95|0.29|-6.76|2.3|0.0|4.0|-6.44|398.5|0.0|3.27|-4.44|0.000102|3.61e-05|0.0144|3.23|0.0|0.0|6.97e-05|-0.03196|3.08|4.0477|-1258.540058|705.96|0.1817|0.6244|0.66046|0.1754|6.2113|-0.1992|0.02594911|-1258.322582|8.2991|85.0|7.0706|7.0706
3h_a32|0.0|1|1|1|0.0|0|0|0.0|-0.005281944|5.733341277|-0.008243901|0|0.037731481|0.014517903|-0.269379119|0.002101838|-0.003152613|10.31100268|-0.111111111|3|0.025035542|-0.122769653|-0.531669815|0.7926338540000001|-0.2|0.834881529|0.8030743229999999|0.87880263|-0.07183387|-0.0882883959999999|0.30907784|-44.97387528|6.98327435|0.12119737|-0.027590124|4.372100625|0.0|-1.324325944|62.63332945|51.95714963|0.4089962629999999|2398.020434|-829.1363044|2911.160989|-10.81473143|0.226505997|8.107034244|13.71739929|5187.525619|141.8112711|22.33200639|0.011751781|1071.936307|593.0848817000001|7.357575822|1.0|1.0|1.0|1.0|3.65|0.35|-8.47|2.64|0.0|3.0|-4.29|382.55|1.0|5.4|-6.15|5.8700000000000014e-09|7.140000000000001e-07|0.000273|6.12|0.0|0.0|1.29e-06|-0.05318|4.61|3.5552|-1790.663897|676.22|0.2926|0.70257|0.70257|0.2926|3.5952|-0.20059|0.02690554|-1790.5004850000005|5.8749|7.0|8.1549|8.1549
12a_a30|0.0|0|0|0|0.0|0|2|0.0|-0.006711725|5.351858133|-0.02919335|2|0.040166667|-0.096804291|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|-0.171649606|-0.094526372|-0.454270252|0.7885597609999999|-0.171895425|0.842671963|0.7961424690000001|0.836214716|-0.07699057|-0.097138462|0.337975309|-47.73588073|10.10177981|0.163785284|-0.037665934|6.263330101|0.0|-1.845630786|69.45678454|57.83766054|0.469799116|2722.217443|-1144.332492|2256.680391|-14.47983299|0.194809798|7.362386058999999|13.88603128|5936.682602000001|120.786445|29.00398472|0.014884556|1421.195251|620.9195447000001|9.228758655|1.0|1.0|1.0|0.0|4.65|0.14|-6.64|2.82|0.0|4.0|-5.98|398.48|0.0|2.63|-4.85|5.23e-06|1.4e-05|0.0056|3.87|0.0|0.0|9.21e-05|-0.05184|3.82|3.4885|-1575.745502|668.81|0.1866|0.35338|0.68599|0.1511|4.1875|-0.19994|0.03289568|-1575.597759|4.7368|11.0|7.9469|7.9469
12b_a5|0.0|0|0|0|0.0|0|2|0.0|-0.001991527|4.59511985|0.023224044|3|0.0252713179999999|-0.021265946|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|-0.033279992|-0.110182753|-0.1708042239999999|0.779793078|-0.033036296|0.819417554|0.8121510009999999|0.827613693|-0.066227158|-0.068586754|0.350286421|-41.76622313|10.44150403|0.172386307|-0.020455699|6.584944956|0.0|-1.165974822|59.53145615|52.20772716|0.480419002|2602.046823|-735.3231872|1071.500538|-8.135654442|0.4696203889999999|8.398709622|16.16438947|5501.255679|296.16656780000005|24.32296891|0.025810077|1386.409228|727.8586176|16.27715102|0.0|0.0|1.0|1.0|4.05|0.33|-7.67|1.54|0.0|6.0|-7.57|397.47|0.0|1.44|-3.45|0.00503|0.000359|143.0|1.63|0.0|0.0|8.5e-06|-0.10395|2.24|1.4454|-1276.8943800000002|669.05|0.2345|0.42949|0.70615|0.0001|5.7174|-0.16607|0.03447919|-1276.9984029999998|8.2868|42.0|7.3768|7.3768
43_a18|0.0|0|0|0|0.0|0|2|0.0|-0.005099385|4.844187086|-0.01369899|1|0.033734062|-0.05314954|-0.397752066|0.002712865|0.031746165|10.94702053|-0.032429984|0|-0.079184068|-0.2093696189999999|-0.460675034|0.713379703|-0.0579590709999999|0.7458234990000001|0.712848727|0.852344887|-0.070166168|-0.0822489459999999|0.3439906129999999|-54.49271386|5.35147222|0.147655113|-0.0311212229999999|4.156080507|21.60709738|-2.302970476|69.46280937|59.84418608|0.481954273|3172.923606|-1788.541603|1579.614523|-18.77059344|0.125626651|10.01438533|19.33108376|7428.282915000001|97.56464265|27.64206062|0.007193089|2045.512486|1228.492038|5.5863235410000005|0.0|0.0|1.0|1.0|4.54|0.34|-9.6|3.7|0.0|3.0|-5.78|508.65|0.0|3.48|-5.96|3.55e-07|1.09e-06|0.000554|5.1|0.0|1.0|1.28e-07|-0.04949|8.79|3.2233|-1611.598032|843.1|0.5429|0.6926800000000001|0.6926800000000001|0.5429|3.0482|-0.18145|0.02315412|-1611.198355|3.6943|625.0|6.2041|6.2041
14h_a23|0.0|0|1|1|0.0|2|0|3.309480899|-0.005921293|5.351858133|0.006191846|2|0.04255787|0.0316908439999999|-0.307907256|0.009895793|-0.024318144|10.31321773|-0.034313725|2|0.060820238|-0.131709531|-0.4460845129999999|0.79263722|-0.05745554|0.860920386|0.669357479|0.923430574|-0.063825076|-0.081058742|0.223157991|-43.02851162|14.81983413|0.076569426|-0.033774476|9.990985411|86.83095818|-1.621174834|67.44368679|57.84834575|0.48032488|3010.418229|-1092.936262|2371.16134|-15.35036053|0.246899416|7.833334036|15.0735214|6722.809649|166.45047749999998|30.23434844|0.018981866|1451.248725|646.2584547|12.79687369|0.0|1.0|1.0|1.0|3.47|0.04|-7.47|2.39|0.0|5.0|-6.62|436.49|0.0|3.23|-4.9|2.09e-06|1.27e-05|0.00554|3.3|0.0|0.0|1.4800000000000002e-05|-0.08532|3.29|3.6689|-1722.148272|699.86|0.3424|0.67365|0.69933|0.2727|9.7146|-0.2374099999999999|0.02796857|-1721.99264|13.4823|5.0|8.3468|8.3468
