molecula|SddssS|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|nAHRing|nARing|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|GATS1pe|RASA|FNSA5|FPSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Leadlikeness|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
8_a1 (SB-202620)|0.0|1|0|0|3.296085365|0.0|0|0|0.0|0.106916453|-0.013785521|4.727387819|1|0.037578348|-0.606562911|-0.012672753|-0.1402198369999999|10.94957568|0.037553634|1|1|-0.095271547|-0.019835038|-0.042643966|1|0.674381582|-0.042789124|0.658433571|0.648967503|-0.105271458|0.015526845|-59.72618401|8.809217494|208.2071465|0.351032497|-0.041081545|-37.88089785|70.8721358|-23.30777912|0.4564697679999999|2431.842132|368.1943149|-955.6189441|-13.22376193|0.225760413|7.432247389|13.67402758|5170.286136|-542.1742393|30.104091200000003|0.019645498|-311.18185800000003|1234.267739|1.0|1.0|0.0|0.0|2.74|2.21|0.0|4.86|5.06|2.0|99.61|0.0|4.0|-4.94|27.0|-5.94|359.35|0.0|1.0|3.7|1.14e-05|0.0041|0.00713|3.6|0.0|3.42e-06|3.4052|-1223.117248|586.27|977.87|0.5339|460.4|0.7026600000000001|-0.13683|3.4563|0.16177304|-1223.014114|5.5005|6.3979|6.3979
8c_a32|0.0|1|1|1|3.46252244|0.0|0|0|0.0|0.080016722|-0.0093793719999999|5.733341277|0|0.036711712|-0.459589251|-0.003484915|-0.026048985|10.31100269|-0.0682721729999999|3|3|-0.047650724|-0.0852122769999999|-0.1534110109999999|0|0.788133615|-0.024032462|0.7507116140000001|0.801747512|-0.097480366|0.016240436|-58.93213925|9.818219446|126.6561213|0.198252488|-0.027548799|-28.09723623|74.36515033|-16.654735000000002|0.447542891|2571.62241|484.6996147|-766.1178102000001|-10.06868562|0.399315117|7.079719717000001|12.81496717|5773.240734|-463.1595384|27.72624296|0.025527931|-121.7388847|1275.407176|1.0|1.0|1.0|1.0|3.46|2.82|0.26|6.49|4.19|1.0|110.47|1.0|7.0|-5.82|27.0|-6.45|397.52|0.0|1.0|3.56|1.5e-06|0.000597|0.0164|3.21|0.0|8.86e-06|3.5673|-1880.733377|646.97|1090.0|0.3272|516.78|0.70135|-0.14712|8.4922|0.03115673|-1880.597039|10.2656|7.4318|7.4318
8g_a8|0.0|1|0|0|3.073183107|0.0|1|1|1.298078704|-0.000475415|-0.014340328|5.4161004020000005|0|0.0438779959999999|-0.731356723|-0.009140059|-0.025002199|10.94318883|-0.03728368|1|1|0.001970629|0.0794962979999999|0.162134281|0|0.6784762320000001|0.121495775|0.656457444|0.533935495|-0.129695841|0.031118325|-79.46906035|19.06725815|171.26571059999998|0.466064505|-0.052430233|-51.33906829|90.27531534|-32.12579035|0.479218966|2889.141422|327.1604688|-1509.912147|-19.68456628|0.166939179|7.440878437999999|14.28792131|6581.432140999999|-925.1746152|38.56355928|0.017636126|-408.1554248|1812.487286|0.0|0.0|1.0|0.0|3.31|2.96|0.04|4.11|3.89|2.0|111.38|0.0|4.0|-5.3|31.0|-6.34|417.39|0.0|0.0|3.5|5.01e-06|0.00209|0.00483|3.53|0.0|1.67e-05|3.7495|-1450.913472|635.27|1083.78|0.3904|489.97|0.69221|-0.15542|6.0697|0.04147516|-1450.787398|7.5762|5.3768|5.3768
19h_a38|0.0|1|0|0|3.2723542610000003|0.0|2|2|0.0|-0.088176988|-0.007781653|5.351858133|2|0.042622739|-0.420209249|-0.002526241|-0.043452674|10.96083376|-0.070688288|1|1|0.303981987|-0.101303149|-0.217394466|1|0.724208473|-0.054149342|0.698414933|0.7746288020000001|-0.109986804|0.021234963|-64.79649453|12.51014765|136.81322659999998|0.225371198|-0.03959525|-28.533396600000003|76.70128100000001|-23.32673803|0.47459722|2774.611523|456.3568442|-1166.336902|-13.74247449|0.24620669|6.820483788|12.98143834|6253.901215|-687.1237247|30.94580137|0.020207411|-299.0343596|1547.290068|1.0|1.0|1.0|1.0|4.8|2.43|0.14|3.13|2.55|1.0|125.69|0.0|5.0|-4.14|30.0|-6.77|401.44|0.0|1.0|2.66|7.209999999999999e-05|29.0|0.0272|2.78|0.0|5.610000000000001e-05|3.5358|-1332.1538779999998|626.65|1092.17|0.2355|452.01|0.68472|-0.1467099999999999|6.9749|0.03396934|-1331.999352|9.0777|8.0348|8.0348
8d_a8|0.0|1|0|0|3.190160226|0.0|0|0|1.41693287|-0.12349902|-0.0111144189999999|4.844187086|1|0.042323232|-0.633521883|-0.00267541|-0.077977198|10.94649761|-0.117111249|1|1|0.111668404|0.016471091|0.025642021|1|0.76211539|0.0780635059999999|0.734212688|0.6932924890000001|-0.103150936|0.028038295|-67.26951954|18.28507531|57.93693239|0.306707511|-0.03820405|-45.62337399|86.29065071|-24.91463687|0.483207744|2863.968296|452.1282556|-1345.390391|-16.2479927|0.324640122|7.507839835|14.52777156|6596.888351|-877.3916055999999|36.89090464|0.029166961|-228.7206541|1992.108851|0.0|0.0|1.0|1.0|3.61|2.92|0.12|3.93|3.32|1.0|121.1|0.0|6.0|-4.91|32.0|-6.87|430.46|0.0|0.0|3.0|1.24e-05|0.00533|0.0147|2.89|0.0|1.03e-05|3.2963|-1447.559429|690.78|1185.65|0.3|572.21|0.62361|-0.13754|6.0111|0.03604461|-1447.354662|7.5674|4.7303|4.7303
7_a15|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.2269896539999999|-0.010310394|0.0|1|0.035075075|-0.494898891|-0.0013239329999999|0.038636783|10.95880715|0.0019353679999999|0|0|0.213947987|-0.211522056|-0.310081401|1|0.857287135|0.154068618|0.8115121240000001|0.841400327|-0.110819329|0.036600739|-61.50761094|20.31436245|103.8062879|0.158599673|-0.026500274|-22.92132733|85.26222186|-14.70834175|0.396557391|2330.667514|466.9990754|-676.5837204|-8.163512395|0.551335598|6.01738192|9.971755103|5097.868552|-375.5215702|32.78250222|0.042799094|56.98518567|1507.995102|1.0|1.0|1.0|1.0|3.16|3.14|0.15|3.38|4.64|2.0|99.77|0.0|7.0|-4.83|26.0|-5.72|352.38|1.0|1.0|3.35|1.46e-05|0.00516|0.0113|3.84|0.0|2.26e-05|3.7495|-1184.367098|580.73|1000.95|0.3463|499.86|0.64652|-0.15605|1.1115|0.01827873|-1184.224637|1631.0|6644.0|6644.0
17c_a50|0.0|0|1|1|0.0|0.0|2|2|4.349159921|-0.212075666|-0.002676029|5.82008293|2|0.031870748|-0.1766179239999999|0.01130519|-0.144763835|10.94500663|-0.120904775|2|2|0.034485992|-0.233451925|-0.373205592|1|0.762883243|-0.139943634|0.728169863|0.89719894|-0.073693343|0.021675174|-50.69922125|14.91199042|133.46240020000002|0.10280106|-0.021745577|-24.567468100000003|66.7258111|-14.96042594|0.49503436|2951.495914|617.2509739|-912.5859825|-10.29240792|0.430249571|8.310163601000001|16.45688922|6438.380804|-627.8368834|26.25785813|0.0232952879999999|-95.97318605|1601.729346|0.0|1.0|1.0|1.0|4.12|3.61|0.35|3.59|3.53|1.0|134.28|0.0|6.0|-3.8|33.0|-6.96|440.54|1.0|0.0|3.1|0.000158|0.0698|0.0165|2.86|0.0|7.08e-05|4.0432|-1411.157813|746.5|1289.05|0.1814|596.23|0.63122|-0.16697|6.3989|0.02957871|-1410.902767|8.5146|7.1612|7.1612
11d_a5|0.0|1|0|0|2.9590700880000003|0.0|0|0|0.0|-0.245058546|-0.003373937|4.59511985|2|0.0228184279999999|-0.185566552|0.008307337|-0.138265707|10.94877952|0.01948342|1|1|-0.202307745|-0.12451554|-0.200646773|2|0.786587307|-0.018747485|0.755793189|0.87090286|-0.0847408619999999|0.012828514|-53.84338206|8.151092424|61.45330587|0.12909714|-0.029333375|-25.44574968|65.35645739|-18.63809379|0.49396568|2540.78984|553.3617954|-969.1808771|-11.84243331|0.287694578|8.920296087|17.62784804|5283.02167|-615.8065323|26.16587381|0.018119737|-269.7929124|1360.625438|1.0|1.0|1.0|1.0|3.13|3.37|0.17|4.41|4.14|1.0|114.29|0.0|7.0|-4.14|29.0|-6.47|385.46|1.0|1.0|3.28|7.2e-05|0.0278|0.0198|3.07|0.0|8.909999999999999e-07|4107.0|-1239.093739|682.09|1154.67|507.0|594.45|0.66686|-0.16762|2.8731|0.03371838|-1238.914819|3.7008|7.8239|7.8239
12m_a30|0.0|0|0|0|0.0|0.0|2|2|0.0|0.096631895|-0.01047558|5.351858133|2|0.040839506|-0.57615692|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|1|-0.236661357|-0.084317059|-0.152855196|1|0.817497287|-0.036924662|0.770326886|0.783260049|-0.103359773|0.027352277|-70.1324196|18.55926485|133.774348|0.216739951|-0.0405332439999999|-39.32844052|83.3641853|-27.50290965|0.44976016|3058.3084710000003|531.4632661|-1402.648392|-18.66147291|0.226267233|9.025816604|16.40342255|6658.711303|-951.7351184|35.54574762|0.019500715|-371.4702679|1812.833129|1.0|0.0|1.0|0.0|4.66|0.0|0.13|3.4|2.48|2.0|133.52|0.0|6.0|-6.0|32.0|-6.22|439.49|0.0|0.0|2.36|1.01e-06|0.000444|0.00427|3.89|0.0|0.000165|3.5496|-1743.174906|714.92|1204.39|255.0|578.87|0.33392|-0.15042|3.6891|0.04041755|-1743.030004|5.1279|7.5114|7.5114
14e_a25|0.0|0|0|0|0.0|0.0|0|0|1.5926486519999998|0.039261746|-0.008591251|4.727387819|2|0.0389622639999999|-0.524066339|-0.00131452|0.002856489|10.93106299|0.011176663|1|1|0.010976703|0.015497482|0.025802692|2|0.717460414|-0.144369439|0.6954126970000001|0.7240504329999999|-0.1004553119999999|0.015024526|-73.51338088|10.99497534|372.1805977|0.275949567|-0.038772226|-54.14823405|84.60373462|-28.3735856|0.491527882|3126.080106|529.8614286999999|-1617.294379|-20.76384175|0.1935531039999999|8.459867391|16.63781964|6952.485076999999|-1183.53898|35.18345194|0.015154859|-448.516796|2005.4567600000005|1.0|1.0|1.0|1.0|3.62|2.72|0.07|3.65|4.02|1.0|134.35|0.0|7.0|-5.14|35.0|-6.96|462.5|0.0|0.0|3.02|7.29e-06|0.00337|0.0085799999999999|3.04|0.0|3.38e-07|3.9613|-1520.964156|760.96|1300.08|0.2409|596.96|0.31019|-0.15787|5.3651|0.04875868|-1520.767443|7.2625|7.1249|7.1249
6_a47|0.0|0|0|0|0.0|0.0|0|0|0.0|0.011739916|-0.008723045|0.0|2|0.042276423|-0.392537045|-0.010708889|0.051455447|10.93671042|0.0402365489999999|0|0|-0.302730533|-0.020576777|-0.04324355|2|0.701994505|-0.149904224|0.672308592|0.8419184120000001|-0.096689626|0.009820713|-52.41283988|5.323543706000001|101.7290544|0.158081588|-0.036834143|-23.54237714|60.76103606|-19.96679614|0.4059072379999999|2431.668154|456.3812788|-838.6054381|-10.82346202|0.205609194|6.480620646|10.90843226|5766.962611999999|-454.5854048000001|25.13472712|0.0154005|-319.1626428|1055.658539|1.0|1.0|0.0|1.0|2.82|2.91|0.05|5.24|6.27|2.0|106.47|0.0|3.0|-6.02|27.0|-5.02|379.81|0.0|1.0|4.59|9.53e-07|0.000362|0.000619|5.06|0.0|3.310000000000001e-07|3.7196|-1608.652005|576.56|990.85|0.2536|422.9|0.30468|-0.1544|3.2606|0.03288085|-1608.554019|4.2153|7.9|7.9
17a_a10|0.0|0|0|0|0.0|0.0|2|2|2.118111229|-0.218519541|-0.004333189|5.4161004020000005|3|0.036545455|-0.2946568739999999|0.009206558|-0.093735748|10.92970797|0.031632653|1|1|-0.132166258|-0.225935253|-0.360142554|2|0.7019075779999999|0.029106767|0.673253555|0.8538249840000001|-0.082689376|0.020088947|-58.46202420000001|14.20303963|51.96456548|0.146175016|-0.023625536|-27.70403316|76.48633670000001|-16.70343549|0.4918223679999999|3154.628148|603.6608262999999|-1052.3164359999998|-11.80945728|0.4352739579999999|8.621193279|16.96492079|7078.918870999999|-743.9958084|29.57794442|0.0254938|-91.52361858|1863.410498|0.0|1.0|1.0|1.0|3.8|3.66|0.33|3.31|2.5|1.0|142.16|0.0|6.0|-3.68|35.0|-7.43|468.55|1.0|0.0|2.64|0.00021|0.0986|0.0222|2.43|0.0|2.22e-05|3.9887|-1524.52012|767.6|1326.24|0.2142|603.73|0.32889|-0.16562|4.1012|0.03725238|-1524.252023|5.3803|7.3098|7.3098
9a_a40|0.0|0|0|0|0.0|0.0|0|0|1.865740741|-0.028285975|-0.003680068|5.4161004020000005|0|0.0397333329999999|-0.136162501|0.01310675|0.157704751|10.31197235|-0.1720337089999999|2|2|0.291102625|0.009844552|0.016958188|0|0.624889926|-0.394662853|0.61091688|0.937600185|-0.072887601|0.011033601|-35.24260989|5.334966331|109.9916614|0.062399815|-0.032156295|-14.03449109|39.45618424|-15.54821024|0.493941591|1971.148912|453.3484005|-528.6391483|-7.51786994|0.131523409|6.749223592000001|13.33684703|3991.317015|-255.607578|17.90285474|0.008714375|-356.33157|608.6970611|1.0|0.0|1.0|1.0|3.26|3.28|0.06|4.58|4.43|1.0|86.7|0.0|2.0|-5.49|21.0|-4.85|291.37|1.0|1.0|4.08|3.24e-06|0.000944|0.00243|4.54|0.0|0.000117|3.3192|-1217.9449|515.96|847.69|0.4746|411.01|0.47831|-0.13808|3.8656|0.01109672|-1217.873686|5.09|6.6696|6.6696
14s_a23|0.0|0|1|1|0.0|0.0|0|0|3.336763335|0.020458621|-0.005854379|5.351858133|2|0.045277778|-0.298573309|0.010682694|-0.044305947|10.31321812|-0.064006338|2|2|0.0909774219999999|-0.071484865|-0.13187015|2|0.722187957|0.096014944|0.659570836|0.92763624|-0.080500435|0.019970955|-51.64162341|12.81151517|30.34480575|0.07236376|-0.034255504|-22.64965286|62.75905983|-21.9751589|0.470919749|2954.0751370000003|595.0854952000001|-1032.832468|-14.09722664|0.2251838339999999|7.548546899|14.26730044|6938.271179|-662.5696522999999|28.36177131|0.017330177|-352.5931977|1333.003252|0.0|0.0|1.0|1.0|3.45|3.66|0.05|4.0|4.67|2.0|125.29|0.0|5.0|-6.13|31.0|-6.03|445.93|0.0|0.0|4.01|7.49e-07|0.000334|0.00126|4.21|0.0|4.55e-06|3.6828|-2089.500101|668.66|1164.32|0.3669|528.82|0.60323|-0.1515|4.7032|0.02112956|-2089.352478|6.4428|8.5482|8.5482
21_a12|0.0|0|0|0|0.0|0.0|1|1|0.0|0.04375233|-0.008833375|4.59511985|3|0.037992832|-0.362168355|-0.003879878|-0.01367083|10.31140747|-0.0546514309999999|1|1|-0.388196876|-0.116098308|-0.211367878|2|0.923855679|-0.061915124|0.859899236|0.84827776|-0.100098765|0.012230115|-50.37198585|6.154473157000001|75.46830038|0.15172224|-0.036878492|-17.416202300000002|59.10840872|-18.55810005|0.473492395|2185.835701|426.8727514|-705.2078018999999|-9.338859985|0.229181643|5.891343219|11.18947411|4652.242111|-354.8766794|24.07584081|0.017360942|-272.5639702|914.8819508|1.0|1.0|1.0|1.0|4.05|2.81|0.12|4.01|2.25|0.0|98.16|0.0|3.0|-3.82|23.0|-6.45|319.38|0.0|1.0|2.68|0.00015|48.0|0.0551|2.53|0.0|5.3200000000000006e-05|3.9971|-1327.451966|539.67|893.17|0.3665|397.31|0.59386|-0.16784|2327.0|0.02758166|-1327.397348|3.2551|7.6576|7.6576
19_a4|-3.21497177|0|0|0|0.0|0.0|1|1|1.943606348|-0.121320311|-0.0023503029999999|5.4161004020000005|1|0.040511696|-0.105763614|0.006243904|-0.211341677|10.30966825|-0.136621315|1|1|-0.086166959|-0.0255403279999999|-0.042058265|1|0.55269662|0.152550043|0.514505012|0.820765063|-0.0759826109999999|0.013022539|-41.82665583|7.168604362000001|15.411502800000004|0.1792349369999999|-0.028945757|-21.41704046|49.73882261|-15.93396412|0.460486754|2558.336814|451.8120313999999|-669.2264932|-8.771275759|0.235119747|5.9448291|11.01887515|5232.561157|-368.3935819|20.83197214|0.0143733|-291.6208078|874.9428297000001|1.0|0.0|1.0|1.0|3.46|2.52|0.16|2.97|4.32|1.0|98.19|0.0|3.0|-3.81|25.0|-6.58|351.42|1.0|1.0|2.92|0.000156|0.0547|0.0373|2.62|0.0|0.0002839999999999|4.1858|-1446.909868|583.39|983.4|0.3806|500.34|0.67535|-0.17004|5.8295|0.02985188|-1446.813896|7.1079|4.71|4.71
12bd_a36|0.0|1|0|0|3.497517322|0.0|2|2|0.0|-0.051990612|-0.006695407|5.351858133|2|0.04625323|-0.4017244129999999|0.003676818|-0.030990165|10.94639828|-0.0288761339999999|1|1|0.042808724|-0.101854847|-0.169994208|1|0.902377067|-0.011529973|0.857993338|0.832478093|-0.099460046|0.0177487689999999|-65.65179884|11.7156452|83.92365468|0.167521907|-0.035521445|-30.9716039|75.7932235|-23.44707102|0.475272043|2772.776922|549.5039111000001|-1313.035977|-15.47699253|0.21755876|8.050812711|15.34283166|5957.939097|-866.7115819|29.96655829|0.015363883|-372.868829|1678.127264|1.0|0.0|0.0|0.0|4.95|0.0|0.21|3.76|2.5|1.0|133.68|0.0|5.0|-4.54|31.0|-6.38|409.49|1.0|1.0|2.42|2.8600000000000004e-05|0.0117|0.0102|3.41|0.0|1.86e-05|3544.0|-1311.560669|706.26|1200.23|0.4467|568.94|0.69411|-0.1459|5.7533|0.03110617|-1311.352257|7.6908|7.7696|7.7696
12c_a30|0.0|0|0|0|0.0|0.0|2|2|0.0|0.045997203|-0.006900253|5.351858133|2|0.042804233|-0.3657134279999999|0.00372838|0.019094532|10.31162888|-0.072247675|1|1|-0.172653074|-0.051371057|-0.090173435|1|0.8264832879999999|-0.031986012|0.7463962120000001|0.8439327120000001|-0.096482247|0.01588025|-62.99109515|10.36785909|82.07537640000001|0.156067288|-0.037411484|-32.72642202|72.5855533|-24.42511853|0.452966315|2860.640481|550.9847369|-1196.830808|-15.946612|0.193871231|7.652098812999999|13.9883503|6403.739746|-781.3839879|30.29927658|0.014695647|-399.7292126|1484.664552|1.0|0.0|1.0|0.0|4.62|0.0|0.14|4.47|3.27|2.0|132.29|0.0|5.0|-5.93|30.0|-5.75|432.93|0.0|1.0|3.11|1.19e-06|0.0005139999999999|0.00156|4.49|0.0|2.61e-05|3.5286|-2035.339256|695.96|1168.62|0.2155|541.39|0.32037|-0.1496299999999999|3.7377|0.03433522|-2035.202565|4.7893|7.9914|7.9914
12q_a30|0.0|0|0|0|0.0|-4.76444841|2|2|0.0|0.144208934|-0.015322396|5.351858133|2|0.0438779959999999|-0.873376576|-0.00695299|0.004165554|10.31162828|-0.021542639|1|1|-0.0483777279999999|-0.077457998|-0.226973911|1|0.613786308|0.01661722|0.593245722|0.845745827|-0.115589613|0.014790072|-78.7683329|10.07866809|82.72757145|0.154254173|-0.045799658|-40.56199584|90.06607753|-31.21009417|0.473741611|3305.289025|576.3319634|-1654.134991|-21.2680622|0.179359278|7.346842839|13.96052394|7990.060758|-1127.2072970000002|38.03137394|0.016579022|-437.0000797|2015.662819|1.0|0.0|1.0|0.0|4.73|0.0|0.17|4.43|4.78|2.0|133.96|0.0|7.0|-6.7|34.0|-5.66|482.48|0.0|0.0|3.42|1.99e-07|9.63e-05|0.000579|5.05|0.0|3.19e-05|3.4834|-1987.999444|713.16|1214.92|0.1817|537.96|0.34138|-0.14792|5.5755|0.03408298|-1987.847256|6.821000000000001|7.4449|7.4449
5b_a49|0.0|0|0|0|0.0|0.0|2|2|2.119588967|0.1108916119999999|-0.007610481|5.777652323|2|0.034466231|-0.418576471|0.005836378|-0.0695402359999999|10.9297646|0.059834711|1|1|-0.12209302|-0.13632743|-0.230763367|2|0.6981815290000001|-0.006962617|0.666573331|0.7969332440000001|-0.076494119|0.020319986|-44.96093486|11.94347454|170.0796998|0.203066756|-0.026008|-24.11745318|59.85065205|-15.28671785|0.475192312|2764.188493|468.4133145|-764.3358925|-8.985071494|0.3913052589999999|6.270195553|11.94760614|6225.302624|-449.2535747|25.1139312|0.025332565|-127.7749783|1255.69656|0.0|1.0|1.0|1.0|3.34|2.9|0.22|2.98|2.87|1.0|122.26|0.0|3.0|-3.3|30.0|-7.24|396.44|1.0|1.0|2.58|0.000496|0.1969999999999999|0.0468|2.08|0.0|2.3e-05|3.9209|-1292.100239|633.92|1093.32|0.4653|451.32|0.39241|-0.1624799999999999|4.3767|0.03937634|-1291.929428|6.1996|7.5528|7.5528
28_a20|0.0|0|0|0|0.0|0.0|0|0|1.837209467|-0.013841559|-0.006492092|4.727387819|3|0.0396875|-0.363557127|0.002234763|0.0313932529999999|10.94963925|-0.039965901|1|1|0.155263557|-0.016955137|-0.028782305|3|0.715067047|-0.104458316|0.690655217|0.7817507370000001|-0.091179288|0.014682607|-60.85602167|9.799649234|318.7453661|0.218249263|-0.035068957|-38.44343857|71.98460956|-23.40616218|0.468838001|2865.917291|521.7658603|-1217.120433|-15.62203369|0.226358273|7.587188177000001|14.28413212|6348.941881000001|-812.3457521|30.25452396|0.016673728|-365.2747728|1573.2352460000002|0.0|1.0|1.0|1.0|3.45|2.86|0.08|3.93|4.01|1.0|122.8|0.0|5.0|-4.42|32.0|-6.96|420.47|0.0|1.0|3.04|3.77e-05|0.0159|0.0156|2.68|0.0|6.590000000000001e-07|3.5798|-1368.32781|704.42|1198.32|0.2354|531.85|0.50352|-0.15572|3.5284|0.03534166|-1368.146882|4.7428|6.5935|6.5935
16h_a32|0.0|1|1|1|3.340888605|0.0|0|0|0.0|0.217139852|-0.015656019|5.733341277|0|0.039958333|-0.7828009570000001|-0.0048042729999999|0.061727488|10.31100268|-0.022634676|3|3|-0.1234671109999999|-0.123297852|-0.219947482|0|0.804503712|-0.003188883|0.7619492790000001|0.7991915079999999|-0.121464999|0.02096013|-77.17316899|13.31708433|70.02855767|0.200808492|-0.038765425|-32.75886858|90.15529448|-24.62973479|0.459750275|2709.44587|507.7688359|-1157.597535|-15.6485794|0.2640948939999999|6.710057805|12.42028916|6151.056721|-735.4832318|33.46862873|0.020432929|-299.7661014|1573.02555|1.0|0.0|1.0|1.0|3.61|3.45|0.26|5.86|4.6|2.0|111.95|1.0|7.0|-6.48|28.0|-6.22|413.52|0.0|1.0|3.74|3.28e-07|0.000136|0.0073599999999999|3.66|0.0|4.09e-05|3.6182|-1955.970762|679.82|1130.4|0.2914|556.05|0.70219|-0.14972|3516.0|0.02818755|-1955.832545|4.2275|8.0655|8.0655
14_a1|0.0|1|0|0|3.3674017380000003|0.0|1|1|0.0|0.043282217|-0.015636898|5.351858133|1|0.035620155|-0.766207981|-0.011639964|-0.029658865|10.94959842|-0.0492229479999999|1|1|0.164429684|-0.020716495|-0.033765606|1|0.838928085|-0.08530265|0.795744863|0.593170871|-0.122581374|0.033047776|-72.59355177|19.5711254|161.1772893|0.406829129|-0.046308519|-44.39360096|87.02320758|-27.42423067|0.47517581|2678.985809|351.2799603|-1234.09038|-16.24082222|0.246642602|7.46120838|14.21658628|5748.712211|-730.8369997000001|36.40268318|0.0243658979999999|-300.0800645|1638.120743|1.0|1.0|1.0|1.0|3.25|2.35|0.05|4.04|3.63|1.0|106.85|0.0|4.0|-4.52|29.0|-6.73|384.39|0.0|1.0|2.85|3.03e-05|0.0116|0.0218|2.7|0.0|7.81e-06|3.3061|-1292.55322|621.08|1049.56|0.4442|464.08|0.6572600000000001|-0.1336|4.1207|0.03490867|-1292.415211|5.3099|7.0269|7.0269
15_a3|0.0|0|0|0|0.0|0.0|1|1|0.0|0.079167398|-0.006742751|4.727387819|3|0.045993266|-0.289938297|-0.006419472|0.126641951|10.33806279|0.021805556|0|0|-0.325227172|-0.022386155|-0.039798975|3|0.968837995|-0.103599654|0.911346861|0.7789088340000001|-0.107619999|0.007901554|-55.08588323|4.04445331|315.5421792|0.221091166|-0.037667|-24.19332693|60.30684851|-19.28005913|0.461565365|2116.88728|398.6887321|-771.2023653|-9.868603355|0.149672503|5.371119692000001|9.975434973|4617.470007|-394.7441342|22.67368656|0.010200078|-358.6340772|906.9474625|1.0|1.0|0.0|1.0|4.12|0.0|0.24|2.21|1.56|0.0|94.29|0.0|2.0|-2.77|23.0|-7.35|321.4|0.0|0.0|1.2|0.0017|547.0|306.0|1.28|0.0|0.000535|3.7072|-1328.665275|553.81|916.07|0.4107|398.12|0.2843199999999999|-0.1576|1.9539|0.0228507|-1328.581677|2.3271|7.6021|7.6021
2_a47|0.0|0|0|0|0.0|0.0|0|0|0.0|-0.002024001|-0.008527649|0.0|2|0.027058824|-0.3581612489999999|-0.007479445|0.107297513|10.93671092|-0.013580367|0|0|-0.007299676|-0.017113434|-0.0274111779999999|2|0.916092248|0.115527282|0.875463345|0.847324011|-0.095655954|0.008511123|-47.65477123|4.240150185|99.5619537|0.152675989|-0.036790752|-20.71307621|55.81329383|-18.32875817|0.433425706|2105.761386|422.1277419|-714.8215685|-9.131190896|0.215021885|5.308758149|9.369924133|4559.060763|-356.116445|23.34938746|0.016376351|-283.9460863|910.626111|1.0|1.0|0.0|1.0|2.58|2.54|0.0|3.7|4.75|1.0|96.54|0.0|3.0|-5.46|24.0|-5.0|313.35|1.0|1.0|3.58|3.46e-06|0.00109|0.00243|4.52|0.0|4.73e-06|3.7181|-1010.505024|536.13|902.07|0.2143|371.19|0.69102|-0.15446|2.1266|0.03544055|-1010.412694|3.1004|6.2|6.2
17a_a25|0.0|0|0|0|0.0|0.0|0|0|1.826085128|0.0055894319999999|-0.004137083|4.727387819|2|0.043274232|-0.248224991|0.0063846319999999|-0.0688716509999999|10.93106298|0.006360768|1|1|-0.02776212|-0.047099434|-0.07654898|2|0.6741827509999999|0.168247187|0.659740852|0.874586929|-0.079378741|0.012665055|-56.61512986|9.033070252|93.75234138|0.125413071|-0.0297670279999999|-31.71656603|67.57985355|-21.2306737|0.468791604|2907.309477|623.7797651000001|-1188.917727|-15.142307999999998|0.244019498|8.996672966|16.93624014|6250.571217000001|-847.969248|28.08362601|0.015373381|-365.1448527|1572.683056|1.0|1.0|1.0|1.0|3.48|3.47|0.11|4.83|5.31|2.0|131.06|0.0|7.0|-5.12|33.0|-6.18|433.5|0.0|1.0|4.04|7.5e-06|0.00325|0.00323|3.9|0.0|4.54e-08|3.9347|-1391.588873|747.06|1271.9|0.4076|598.67|0.35172|-0.16304|3.4677|0.0362293|-1391.385492|5.1401|7.6021|7.6021
