molecula|SaaNH|SssssC|SRW09|nAHRing|nARing|SaasN|MATS2c|SRW07|n6HRing|JGI4|MATS7i|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC1pe|AATSC7i|MATS1i|BIC2|MATS8d|SIC2|GATS1pe|FNSA3|PBF|FPSA3|PNSA3|PNSA5|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
21_a12|0.0|0.0|6.605297921|1|1|0.0|0.04375233|4.59511985|3|0.037992832|-0.213225401|-0.003879878|10.31140747|-0.0546514309999999|1|1|-0.001825446|-0.388196876|-0.116098308|0.835359152|-0.099516604|0.89838263|0.859899236|-0.068775342|0.192026642|0.012230115|-34.60932333|-50.37198585|75.46830038|-0.036878492|-25.34833425|3.097071518|0.770818357|-17.416202300000002|59.10840872|-18.55810005|40.76379649|0.473492395|426.8727514|-705.2078018999999|1080.052791|-9.338859985|0.229181643|5.891343219|0.8993077970000001|115.3294396|-354.8766794|24.07584081|0.017360942|-272.5639702|914.8819508|380.2468615|1.0|1.0|1.0|4.05|2.81|-6.78|4.01|2.25|0.0|98.16|0.0|1.0|3.0|23.0|-6.45|319.38|0.0|1.0|2.68|-3.76|48.0|0.000173|2.53|0.0|0.0|5.3200000000000006e-05|-0.0546899999999999|4.6851|3.9971|-1327.479547|539.67|893.17|310.18|264.64|397.31|0.57644|0.1668|2327.0|-0.22253|0.02758166|-1327.397348|3.2551|7.6576
18a_a22|0.0|0.0|6.842683282|0|0|1.854982521|-0.197348157|4.727387819|2|0.038167849|0.033735832|0.007066388|10.31286146|-0.015194063|1|1|0.007079018|0.059645624|-0.0835538409999999|0.7329701259999999|-0.027029438|0.7881113679999999|0.722009212|-0.050645213|0.573315195|0.01713283|-34.36220678|-51.6464295|29.59800426|-0.029276847|-35.04152115|7.887046626|0.710467198|-23.31437056|64.80092090000001|-19.86401135|45.98663929|0.487405342|628.6440468999999|-1032.92859|2213.859172|-13.47750813|0.289532802|7.037677899|0.950859191|196.4447473|-700.830423|27.95908297|0.0193879289999999|-285.5992506|1453.872315|730.9420477000001|1.0|1.0|1.0|3.49|3.17|-9.4|5.32|5.11|1.0|131.64|0.0|1.0|6.0|32.0|-6.28|436.53|0.0|1.0|3.9|-5.16|0.00113|6.98e-06|3.78|0.0|0.0|1.73e-07|-0.0706799999999999|5.0214|3.4832|-1691.3151059999998|695.35|1211.84|355.95|246.91|531.16|0.68577|0.0354|3851.0|-0.21148|0.01932946|-1691.097989|5.3946|7.8861
13a_a6|3.417162147|0.0|7.412764017000001|1|1|0.0|-0.042110772|5.351858133|1|0.041767677|0.031837397|-0.00460563|10.95129557|-0.0525259259999999|1|1|-0.00194781|0.05269025|-0.10896749|0.7722228729999999|-0.091892803|0.8299950709999999|0.8013954109999999|-0.094081761|0.22670695|0.031866842|-61.52313164|-74.18628740000001|154.9639272|-0.040840697|-48.51283287|13.62714959|0.759912392|-40.23198232|87.37044493|-26.70706346|82.36189896|0.467070451|506.474367|-1335.353173|2626.396685|-17.46461983|0.240087608|8.038453162|0.8764206290000001|157.0011174|-873.2309916000002|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|1.0|1.0|2.0|3.53|3.2|-9.01|4.98|4.32|0.0|116.79|0.0|1.0|5.0|31.0|-6.1|409.44|0.0|1.0|3.52|-4.99|0.0012699999999999|1.02e-05|3.8|0.0|0.0|4e-07|-0.05018|5.9934|3651.0|-1350.085889|695.29|1166.79|339.59|206.87|571.9|0.70072|0.2697|7.7145|-0.19987|0.02818646|-1349.895534|9.2157|7.3372
13b_a50|0.0|0.0|7.934155233999999|2|2|4.253030728|-0.067327798|5.82008293|2|0.032833333|-0.0204949039999999|0.010435712|10.94500743|-0.054716607|2|2|0.011379776|-0.03182432|-0.173463805|0.788327682|-0.097736369|0.828965118|0.71935296|-0.051509874|0.435064196|0.019899348|-36.81915624|-57.74541064|104.0753113|-0.026928544|-41.27630533|10.16729727|0.700410304|-26.31826007|70.09526468|-19.24847021|51.04317051|0.4321103879999999|647.7242444|-1212.6536230000002|2147.355856|-13.75876844|0.299589696|9.514897025|0.7609056040000001|214.1461224|-866.8024118999999|27.48170624|0.017277404|-286.5057775|1731.347493|900.2031356000001|1.0|1.0|0.0|4.78|4.17|-7.23|4.24|5.12|0.0|133.36|0.0|1.0|7.0|34.0|-6.3|455.55|0.0|0.0|3.99|-5.1|0.0044|7.92e-06|3.91|0.0|0.0|2.68e-05|-0.02606|4.2315|4.1161|-1470.401544|780.4|1339.39|301.22|293.0|617.26|0.63872|0.1553|5.5271|-0.19622|0.03156473|1470.104535|7.1645|5.7375
12y_a30|0.0|0.0|7.412764017000001|2|2|0.0|0.048343649|5.351858133|2|0.044197531|-0.089502772|0.00604028|10.31162818|-0.058184644|1|1|0.006346396|-0.153680104|-0.053700437|0.768409873|-0.095969764|0.8146529229999999|0.803183654|-0.070903795|0.374181804|0.0149823289999999|-47.598277|-61.25585229|85.17057711|-0.034840345|-41.1215369|6.751850651|0.820108145|-31.95309886|69.55490151|-23.38859815|57.65603256|0.445723724|569.8856940000001|-1286.372898|2411.415644|-15.70095045|0.179891855|8.067590558|0.804154433|120.7628216|-863.552275|28.51891948|0.012362508|-429.782246|1568.540572|754.3941655|1.0|0.0|1.0|4.86|0.0|-7.38|4.87|3.23|0.0|137.21|0.0|1.0|5.0|31.0|-5.64|426.54|0.0|0.0|3.19|-5.46|0.00039|3.48e-06|4.6|0.0|0.0|1.76e-05|-0.05065|5.1973|3.4718|-1654.41361|728.75|1227.82|357.11|238.56|585.59|0.6864399999999999|0.1489|4.7043|-0.19815|0.0311422|-1654.190369|5.1209|7.6576
14a_a5|2.948727373|0.0|6.605297921|1|1|0.0|-0.056730193|4.59511985|3|0.027375887|-0.132625457|0.002956745|10.9488747|0.024793388|1|1|0.003668464|-0.213526163|-0.010147323|0.79661948|0.047169811|0.847379958|0.71006207|-0.080875277|0.4398855029999999|0.0173669719999999|-54.69145586|-53.20786056|134.62273080000003|-0.0271808479999999|-35.98151967|7.942029745|0.629783335|-36.98479273|69.71575554|-18.38089729|66.43577392|0.470085022|534.8590069|-1010.949351|1315.573182|-12.42997952|0.370216665|8.424031251|0.88709518|250.3569601|-683.6488737000001|29.18606491|0.024411136|-175.53051609999997|1605.23357|723.0631751|0.0|1.0|2.0|3.24|2.41|-8.84|4.56|4.38|0.0|123.0|0.0|1.0|6.0|32.0|-7.08|425.48|0.0|1.0|3.05|-4.22|0.0304|6.02e-05|2.55|0.0|0.0|6.16e-07|-0.0507699999999999|4.1501|4.1501|-1390.592722|692.8|1195.01|298.75|298.75|508.64|0.65789|0.5853|2.7115|-0.2183699999999999|0.04629687|-1390.352729|2.8163|6.9508
8e_a12|0.0|0.0|6.803505258|1|1|1.873617728|0.050021617|4.727387819|2|0.037430556|0.0661362779999999|0.005196034|10.94458094|-0.0309579439999999|1|1|0.005744805|0.112673977|-0.079913108|0.761892879|-0.051240735|0.815412281|0.797199175|-0.05202522|0.001151979|0.0155147339999999|-29.79080011|-50.273571200000006|51.38557748|-0.031094185|-28.78776717|5.0872236|0.7112578709999999|-17.05887601|61.4656313|-17.80522313|38.67488258|0.45384745|538.051884|-854.6507103|2112.908299|-10.19566754|0.2887421289999999|6.446557205|0.830990262|165.34017769999997|-489.392042|25.03342862|0.019545275|-241.94192880000003|1201.604574|561.9859171|1.0|1.0|1.0|4.11|3.01|-7.93|3.34|2.68|0.0|117.04|0.0|1.0|3.0|28.0|-6.03|366.42|1.0|1.0|3.12|-4.69|0.0156|2.03e-05|3.53|0.0|0.0|4.34e-06|-0.05739|5.247999999999999|3.3044|-1177.619013|612.59|1048.44|375.21|236.25|481.04|0.6954899999999999|0.2252|1.0295|-0.19338|0.02580783|-1177.436953|1.9327|6.2306
3m_a32|3.575728458|0.0|7.773594467000001|0|1|0.0|0.013867955|5.733341277|0|0.03962963|-0.0370712179999999|-0.000514191|10.31100268|-0.078038283|3|3|0.000822186|-0.065422345|-0.04918838|0.817967125|-0.126422018|0.872498916|0.6672533589999999|-0.084626325|0.317009723|0.013428623|-50.60363458|-56.15082133|92.61088121|-0.027127559|-33.57626169|4.801577352|0.674468222|-30.25923462|67.1606709|-16.22134838|58.63348955|0.4687361229999999|477.1904954|-729.9606772999999|2363.601309|-9.699808932|0.325531778|7.0752395770000005|0.882303773|194.65681730000003|-436.4914018999999|24.05057475|0.018412178|-208.6520032|1082.275864|554.9424306|1.0|1.0|1.0|3.51|2.93|-7.38|7.02|5.35|0.0|110.36|0.0|1.0|3.0|27.0|-6.17|394.51|0.0|1.0|4.12|-4.86|0.000449|1.39e-05|3.57|0.0|0.0|1.65e-05|-0.05731|3.5749|3.5749|-1863.502681|641.52|1073.31|346.82|346.82|484.34|0.7026600000000001|0.2952|5082.0|-0.2056599999999999|0.0339106999999999|-1863.337677|8.0755|7.6383
8_a10|0.0|0.0|7.535296702|1|1|2.071128354|-0.075368755|5.4161004020000005|2|0.035828092|-0.000315856|0.0087730469999999|10.92578782|-0.106100115|1|1|0.009056935|-0.000504277|-0.082893697|0.809386132|-0.167376069|0.864927472|0.616731847|-0.059655303|0.597912185|0.015758182|-32.63117642|-47.16908772|32.98071169999999|-0.029917593|-25.80127401|4.714910465|0.722649449|-17.849103399999997|56.7864899|-16.36478554|41.25082928|0.431797417|478.5356341|-801.8744912000001|1899.542278|-8.951462413|0.277350551|6.112185271|0.7599356820000001|151.7094758|-438.6216583|22.64553798|0.017582236|-243.5764486|1109.631361|583.7217118|0.0|1.0|0.0|3.42|3.27|-7.6|4.46|4.2|0.0|111.36|0.0|1.0|4.0|29.0|-6.25|384.43|1.0|1.0|3.55|-4.62|0.0117|2.4100000000000003e-05|3.37|0.0|0.0|9.59e-06|-0.0623299999999999|4.6964|3684.0|-1257.84172|594.63|1047.58|336.55|264.0|416.69|0.68815|0.0916|1.2052|-0.21789|0.02243902|-1257.648047|1.5482|6279.0
15a_a22|0.0|0.0|6.842683282|0|0|1.646649187|-0.136588366|4.727387819|2|0.038167849|0.021482585|0.005288335|10.9464374|-0.015194063|1|1|0.005757758|0.036467904|-0.097476465|0.7392451729999999|-0.027029438|0.794858486|0.655865336|-0.061755825|0.410151945|0.02126757|-41.92018177|-55.4621036|96.58317516|-0.031425179|-37.6479704|9.799599501|0.702735071|-28.45564196|70.12529157|-21.33157831|56.35672103|0.444668211|588.2800507999999|-1109.242072|2169.226845|-14.47998862|0.297264929|8.157552588|0.800725296|201.7850124|-752.9594081|30.3550786|0.0216014629999999|-275.2352849|1578.4640869999998|684.5377542|1.0|1.0|1.0|3.42|2.86|-9.21|3.87|4.31|0.0|124.05|0.0|1.0|6.0|32.0|-6.61|420.47|0.0|1.0|3.19|-4.68|0.00945|2.1e-05|3.18|0.0|0.0|2.56e-07|-0.0600399999999999|5.0577|3.6496|-1368.35331|696.57|1189.31|339.72|245.14|541.27|0.69076|0.0955|5.2588|-0.21285|0.03153544|-1368.1368730000002|6.8666|6.8447
14_a15|0.0|0.0|0.0|0|0|0.0|-0.058775738|0.0|2|0.037073171|-0.033982971|0.001740635|10.9597359|-0.015736888|0|0|0.0034254209999999|-0.051908601|-0.120626133|0.719993769|-0.028227917|0.7651878809999999|0.7933685340000001|-0.063809873|0.7461324029999999|0.014672137|-40.89540491|-58.79722871|92.51564418|-0.032888795|-37.68282812|6.026520371|0.770309725|-26.20964538|68.59458198|-21.0782518|50.29869851|0.406717767|568.5306056|-1117.1473460000002|2731.841165|-13.50893838|0.229690275|6.040010666000001|0.685538423|147.2072638|-715.9737342999999|27.36334635|0.015286995|-346.4801021|1450.257357|673.7288405|1.0|1.0|1.0|3.56|3.72|-9.82|5.32|6.3|0.0|119.95|0.0|1.0|6.0|30.0|-4.97|397.47|0.0|1.0|4.7|-5.83|0.0002379999999999|1.47e-06|5.29|0.0|0.0|5.99e-08|-0.0338199999999999|4.4518|3.6209|-1281.105795|689.8|1177.14|342.41|278.5|584.18|0.7055899999999999|0.0054|3.3596|-0.18379|0.03885834|-1280.87015|5.0894|7.5229
27a_a34|0.0|0.0|7.412764017000001|1|1|1.963136117|0.0257175079999999|5.351858133|1|0.0408037829999999|-0.082271189|-0.012495918|10.319282|-0.008138446|1|1|-0.005234221|-0.13716603|-0.158932197|0.779284547|-0.012251785|0.832753533|0.749941528|-0.106669294|0.4305370679999999|0.026573385|-74.78290605|-86.36649751|176.4623026|-0.043345322|-60.54917431|13.06088842|0.764921711|-52.42823715|100.7752505|-30.38821209|93.41277507|0.436895447|421.319507|-1640.9634529999998|2252.433058|-21.30433911|0.235078289|8.960143164|0.7758691440000001|164.80691819999998|-1150.434312|39.72721867|0.020552444|-371.4586403|2145.269808|718.5861133999999|1.0|1.0|2.0|3.66|2.58|-7.61|2.01|3.97|0.0|122.61|0.0|1.0|6.0|33.0|-7.29|463.51|0.0|0.0|2.44|-4.47|0.00504|3.43e-05|2.59|0.0|0.0|1.13e-05|-0.03924|5.0012|4.1228|-1861.741982|737.7|1247.85|300.73|247.91|598.18|0.69818|0.0203|10.8591|-0.20615|0.04629882|-1861.534743|13.9023|6.6198
8b_a12|0.0|0.0|0.0|1|1|0.0|0.190292199|0.0|2|0.03977208|0.028584223|-0.010117477|10.95438057|-0.1090955359999999|0|0|-0.007926474|0.047425677|0.003898807|0.7407532059999999|-0.183648492|0.792160599|0.856390139|-0.1053827859999999|0.4384536329999999|0.011257065|-60.97837482|-67.44287685|319.0086845|-0.045608374|-39.02494133|3.769098814|0.888936354|-35.28434152|72.85978933|-26.39069094|67.49212879999999|0.480938153|428.7273481000001|-1213.971783|1437.536303|-15.27062922|0.111063646|6.373278096|0.926552694|64.26553043|-702.4489440000001|29.68794201|0.009361504|-450.1059006|1365.645333|510.3677388|0.0|1.0|2.0|4.11|2.57|-7.45|3.11|1.9|0.0|110.58|0.0|1.0|4.0|27.0|-6.51|355.39|0.0|0.0|2.51|-4.01|28.0|9.74e-05|2.76|0.0|0.0|1.26e-05|-0.0589|4.2263|3.7446|-1159.405202|611.93|1020.47|331.1|293.37|460.08|0.57773|127.0|4.2554|-0.21184|0.03936706|-1159.2425119999998|6.1286|6.58
14q_a23|0.0|0.0|7.423568444|0|0|3.292130907|0.141057047|5.351858133|2|0.044138322|0.064903564|0.002243702|10.31321757|-0.056324491|2|2|0.002496501|0.121109106|-0.017918675|0.808928963|-0.089657283|0.871119857|0.7333675390000001|-0.08960718|0.227948491|0.02158178|-61.51997721|-66.16349731|350.836102|-0.039682061|-45.42467289|10.17264683|0.777340899|-42.23665548|79.42966327|-27.24379301|76.3369885|0.472004985|530.8381985000001|-1389.433443|2213.1193780000003|-18.70427707|0.222659101|8.732265278|0.893957277|152.86702240000002|-953.9181308|35.04742005|0.01932289|-380.8178266000001|1787.418422|693.3423458|0.0|0.0|2.0|3.52|2.66|-6.96|2.57|3.12|1.0|128.38|1.0|1.0|6.0|33.0|-7.33|454.51|0.0|0.0|2.62|-4.39|0.00278|4.03e-05|2.46|0.0|0.0|5.03e-05|-0.08159|3.6431|3.6431|-1798.645459|714.22|1222.17|340.33|340.33|554.59|0.5949|0.4943|8375.0|-0.23013|0.03458552|-1798.433122|12.0503|7.8069
9b_a31|3.338934004|0.0|7.765993078999999|1|1|0.0|0.010411229|5.733341277|0|0.03995614|-0.045938305|-0.0050444109999999|10.31169871|-0.091236608|2|2|-0.001981487|-0.075191042|-0.143280211|0.852813666|-0.154083843|0.899394425|0.77051712|-0.103937658|0.241728566|0.034595809|-63.73317225|-80.40427495|152.8702381|-0.039058603|-49.30281875|13.00794571|0.689175183|-39.08032306|95.78862992|-23.95020956|84.94685678|0.469546953|410.2957125|-1125.659849|1711.969694|-14.68594601|0.310824817|8.097516252|0.88518099|190.5935925|-690.2394625|34.75199071|0.025089192|-231.99935|1633.343563|524.0230338|1.0|1.0|2.0|3.58|2.76|-6.84|5.26|3.5|0.0|103.36|0.0|1.0|7.0|27.0|-6.77|384.45|0.0|1.0|3.0|-3.86|0.00675|0.000137|2.64|0.0|0.0|5.520000000000001e-05|-0.0422899999999999|5.5119|3.8435|-1578.839267|663.06|1091.21|322.58|224.94|562.68|0.70102|0.2627|5.2851|-0.2013599999999999|0.03769117|-1578.665571|6.8028|7.2007
8f_a8|2.939511291|0.0|7.05012252|0|0|1.241306689|0.024051247|4.844187086|0|0.043758865|0.0587545909999999|-0.007796225|10.94343488|0.007079485|1|1|-0.007036544|0.152294451|0.09830823|0.6971223040000001|0.010682683|0.751162751|0.56916135|-0.122135295|0.308621017|0.013566221|-71.22071405|-62.06002501|317.0847898|-0.048375351|-36.18904175|4.613060521|0.90577048|-41.53091131|67.4402386|-28.20910228|79.13157981|0.456995667|348.0199311|-1241.2005|1892.066521|-16.44956443|0.09422952|7.504290616|0.8416059290000001|54.94802877|-723.7808349999999|31.14376424|0.009226445|-473.23361|1370.325626|485.8626377000001|0.0|0.0|2.0|3.14|2.85|-7.95|4.69|4.72|0.0|105.27|0.0|1.0|4.0|29.0|-5.98|391.37|0.0|0.0|4.04|-5.0|0.0023899999999999|1.01e-05|3.82|0.0|0.0|4.43e-06|-0.0675299999999999|4.7027|3.4876|-1361.658484|602.63|1022.89|355.5|263.65|477.92|0.69925|0.1659|5.8283|-0.21285|0.03173623|-1361.510739|7.8014|4.6428
2_a49|0.0|0.0|7.535296702|1|1|2.12788659|-0.084499704|5.4161004020000005|2|0.038726287|-0.100166139|0.004524556|10.92973199|0.005918367|1|1|0.004580676|-0.170631119|0.032521855|0.79056501|0.00991453|0.851413454|0.7701578720000001|-0.08647612|0.41397907|0.01105681|-44.066695|-40.34672657|226.4450566|-0.028277173|-20.55997527|2.871166625|0.7154059890000001|-22.45560511|49.26352575|-14.409545199999998|49.7010488|0.454163307|414.5350312|-605.2008985|1550.010086|-7.34284831|0.284594011|5.667936413|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|0.017498253|-219.534132|845.9544764000001|439.9973344|0.0|1.0|1.0|3.09|2.5|-6.82|3.28|3.7|1.0|99.52|0.0|1.0|2.0|25.0|-6.57|327.38|1.0|1.0|2.76|-3.89|0.0955|0.000129|2.43|0.0|0.0|4.94e-05|-0.04372|5.4614|3743.0|-1046.018455|553.52|941.6|331.24|227.02|371.96|0.68172|0.0572|4.8986|-0.19923|0.0366366999999999|-1045.8595810000002|6.7117|7.2291
17g_a50|0.0|0.0|7.934155233999999|2|2|4.377239517|-0.185924266|5.82008293|2|0.029160757|-0.05611228|0.012079|10.94501702|-0.1155555559999999|2|2|0.01245647|-0.090386911|-0.200725906|0.738521694|-0.2126789369999999|0.7787714459999999|0.7276268779999999|-0.048170917|0.442201795|0.014550016|-32.14758511|-47.17463902|10.60268439|-0.025918901|-31.48270383|6.48022912|0.749948388|-21.45417373|56.28102287|-17.29736764|41.85775712|0.467997084|614.4183967|-1037.842058|1975.996014|-11.54365807|0.250051612|8.130878433|0.879688945|166.8756987|-692.6194843|23.06474408|0.013645282|-333.6136209|1383.884645|829.3813984|0.0|1.0|0.0|4.04|3.66|-6.96|3.71|4.37|0.0|133.03|0.0|1.0|6.0|32.0|-6.28|424.54|1.0|0.0|3.63|-4.86|0.0148|1.39e-05|3.68|0.0|0.0|4.6500000000000005e-05|-0.0323|4.0458|4.0458|-1335.976491|725.92|1259.05|306.45|306.45|559.45|0.6623600000000001|0.1795|7.0584|-0.19929|0.02957267|-1335.693266|9.1706|6.6091
14b_a50|0.0|0.0|7.934155233999999|2|2|4.240438135|-0.092558007|5.82008293|2|0.030219907|-0.068176984|0.010215823|10.94501788|-0.041169251|2|2|0.011249462|-0.106938404|-0.1786649189999999|0.7887047979999999|-0.076752616|0.831689551|0.71456262|-0.050362464|0.7031402240000001|0.022423099|-33.02344264|-50.27694576|25.31245624|-0.025558317|-32.9673668|9.64109526|0.637281054|-21.65397937|64.58491917|-16.75898192|47.72661339|0.445384689|592.81677|-1005.538915|2984.248708|-10.98912227|0.362718946|6.3538844910000005|0.8030515570000001|237.8403928|-659.347336|26.29763086|0.021820402|-180.03459850000002|1577.857852|825.4425942|1.0|1.0|0.0|4.64|3.64|-6.86|3.72|4.81|0.0|128.39|0.0|1.0|7.0|33.0|-6.5|441.52|1.0|0.0|3.6|-4.78|0.0111|1.6800000000000002e-05|3.51|0.0|0.0|6.12e-05|-0.02486|5.2834|4.0775|-1431.068494|718.64|1253.87|304.07|234.67|533.25|0.64303|0.1373|5.3711|-0.1936|0.03081037|-1430.7933859999998|6.7927|5.1818
7f_a10|0.0|-4.8022906380000006|7.535296702|1|1|1.924772416|0.103083789|5.4161004020000005|2|0.037386831|-0.104120245|0.00189949|10.92948443|-0.0971900919999999|1|1|0.0030999659999999|-0.309622111|-0.058093287|0.796084921|-0.137271684|0.8499946070000001|0.5209683970000001|-0.064238302|0.7359022890000001|0.00797443|-35.78096407|-53.02456669|15.96885516|-0.03645808|-29.53487321|2.474090768|0.8217865520000001|-19.93012491|60.16185231|-20.30728086|40.22275023|0.402568457|519.0013298|-954.4422004|2375.702381|-11.31122804|0.178213448|6.115784565|0.6738319429999999|99.26552746|-531.6277179|24.71113795|0.012813716|-358.4725202|1161.423484|527.8079877|1.0|1.0|0.0|3.37|2.97|-8.13|5.07|6.57|0.0|106.77|0.0|1.0|4.0|30.0|-5.47|410.39|0.0|0.0|4.39|-5.6|0.00119|2.52e-06|4.7|0.0|0.0|3.03e-06|-0.0613|5.7757|3.6256|-1442.216293|597.28|1034.38|341.96|214.67|426.07|0.6833600000000001|0.0191|2.2631|-0.2175699999999999|0.01616879|-1442.058773|3.2524|6.8508
8_a47|0.0|0.0|7.252053952000001|0|1|0.0|0.003732288|5.476463552|2|0.0363475179999999|-0.087101663|-0.008756|10.93671024|-0.14203855|0|0|-0.007648516|-0.177626636|-0.00158075|0.7847248109999999|-0.223459904|0.842571655|0.659210804|-0.075955381|0.517797505|0.008687692|-44.09728708|-53.11155658|90.32612351|-0.035797309|-30.83488674|2.928269795|0.819702033|-25.60148752|60.62152862|-20.78278301|49.14108595|0.414302597|493.3419136|-956.0080185|2217.264922|-12.06582525|0.180297967|6.492934319|0.707366287|104.6752861|-555.0279614|25.35407034|0.012935553|-371.2177396|1166.287236|559.4973856|1.0|1.0|2.0|3.02|3.21|-9.25|5.67|6.77|0.0|113.97|0.0|1.0|4.0|29.0|-4.79|405.85|0.0|1.0|5.03|-6.19|0.000104|6.490000000000001e-07|5.61|0.0|0.0|2.28e-07|-0.05495|3.6696|3.6696|-1686.068471|621.06|1071.62|337.87|337.87|433.38|0.6877800000000001|0.2249|3585.0|-0.2085199999999999|0.03283575|-1685.908004|4.6281|7.3
13f_a6|3.440154557|0.0|6.842683282|0|0|0.0|-0.088329567|4.727387819|2|45.0|0.04505613|-0.003356527|10.95053349|-0.049928822|1|1|-0.001446486|0.079490516|-0.126749697|0.77199166|-0.088948538|0.834167942|0.790249345|-0.073352505|0.176745407|0.018554018|-49.2635105|-62.41821579999999|62.42897239999999|-0.032802223|-41.92004677|8.368715213|0.720711855|-33.08535238|75.61173794|-22.02995852|61.72438096|0.401838426|579.7398537|-1123.527884|3253.287533|-14.79531062|0.279288145|9.050440345|0.6717890999999999|187.5697972|-754.5608419|30.56694343|0.0196449239999999|-296.4599736|1558.914115|676.2770877|1.0|1.0|2.0|3.56|2.21|-10.18|5.01|4.53|0.0|123.82|0.0|0.0|5.0|32.0|-6.52|417.47|0.0|1.0|3.19|-4.78|0.00323|1.65e-05|3.27|0.0|0.0|2.75e-08|-0.07786|4.8413|3139.0|-1347.301285|711.29|1202.78|394.98|256.1|568.41|0.70541|0.0048|10.8469|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|7.3768
4c_a49|0.0|0.0|7.535296702|1|1|2.102052126|-0.048954892|5.4161004020000005|2|0.03583878|-0.099764463|0.001379959|10.92777281|0.006194124|1|1|0.00202792|-0.163476035|-0.001005604|0.7796063109999999|0.010868461|0.826523164|0.752601535|-0.087753156|0.407675441|0.012079228|-56.5385923|-55.59622798|82.02101639|-0.029809452|-35.82016427|5.014223225|0.724053828|-36.42732137|66.77901229|-19.20596967|64.32113331|0.473304159|490.6910965|-1056.328332|1683.872161|-12.37423857|0.275946172|8.474369008|0.898629005|177.78970959999998|-680.5831211|26.5256103|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|1.0|1.0|2.0|3.49|2.97|-7.97|3.55|3.19|0.0|120.43|0.0|1.0|7.0|31.0|-7.53|412.49|0.0|1.0|2.6|-3.58|0.13|0.000265|1.81|0.0|0.0|4.4e-06|-0.0623299999999999|5.74|3.8067|-1332.647233|705.55|1199.04|325.7|216.0|533.87|0.67789|0.0821|3.4931|-0.22158|0.03969431|-1332.398001|4.9358|6.5935
7_a3|0.0|0.0|6.823286122000001|0|0|0.0|0.198126776|4.727387819|2|0.03757716|-0.047419994|-0.007540435|10.3116226|0.030246987|1|1|-0.006696449|-0.084462575|0.020589494|0.790667152|0.0507482109999999|0.8632654590000001|0.773152968|-0.1034274319999999|0.5999725029999999|0.009708941|-51.18177092|-47.72824381|230.9407974|-0.036877402|-23.61864737|2.377557323|0.7992146109999999|-25.32764885|55.15105143|-18.2490344|55.98630667|0.3987206729999999|387.1238241|-620.4671695000001|1952.029549|-9.030659289|0.2007853889999999|5.198046584|0.663120542|99.36002106|-307.0424158|22.83370969|0.0149999089999999|-296.13678660000005|776.3461295|353.7528308|1.0|1.0|1.0|3.02|2.61|-7.48|4.96|4.66|0.0|95.5|0.0|1.0|2.0|23.0|-5.68|338.81|0.0|1.0|3.63|-4.87|0.00124|1.34e-05|3.79|0.0|0.0|1.11e-05|-0.0640299999999999|5.8849|3.4435|-1731.7341420000002|522.73|883.88|360.06|210.68|362.61|0.69224|0.1262|3.1299|-0.21219|0.03103579|-1731.651178|3.9813|5.9901
