molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|SaasN|MATS2c|AATSC1s|n6HRing|JGI4|SaaaC|AATSC1are|BCUTi-1|AATSC1pe|AATSC7i|n6aHRing|MATS8s|MATS8d|FNSA3|FNSA5|FPSA3|PNSA5|RNCS|TPSA_x|FNSA4|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|FPSA5|DPSA1|DPSA2|Mor01p|PPSA5|CYP2D6 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Egan filter|CYP1A2 inhibitor|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|IC50|pIC50|pIC50
8b_a8|0|0|7.535296702|1|1|1.42474537|-0.023718767|-0.182065125|1|0.040054466|0.0|-0.0055544409999999|10.94650923|-0.003593429|0.031896755|1|0.097555876|-0.0527918259999999|-0.130159955|-0.11627069|0.032440348|-71.23625346|172.84152849999998|270.5854753|-0.047457424|12.1771918|89.09854311|0.781454722|-2.325413799|-48.85837649|-29.07602182|99.62129245|0.4835310479999999|342.0904577|-1424.7250689999998|1821.324722|0.218545278|7.507665421|0.022425382|-344.8810688|1823.170337|589.263087|13.73949201|0.0|0.0|2.0|3.52|2.93|0.09|23.0|3.65|3.03|112.23|2.12|114.18|1.0|-4.77|31.0|0.0|0.0|2.9|-4.43|7.0|3.69e-05|0.0153|0.0|7.33e-08|3.04e-05|6.41|3.2992|640.35|1098.17|375.8|270.59|488.56|0.57234|0.70195|0.1515|-0.13807|5.8389|-0.19921|7.4497|5.08|5.2941|5.2941
12b_a32|1|1|7.765993078999999|0|0|0.0|0.115940697|-0.055500132|0|0.0388738739999999|2.153718992|-0.003484915|10.31100269|-0.001662219|-0.079768013|0|-0.0533240309999999|-0.090027803|-0.081450418|-0.097525366|0.016282332|-60.93328667|90.57560878|135.83463989999998|-0.027561517|6.356098747000001|65.29222164|0.60420609|-1.267829764|-31.79562339|-17.22027667|61.06285882|0.430631506|488.9595947|-792.1327267000001|3148.185476|0.39579391|7.076348793999999|0.025166975|-130.2147289|1311.0306890000002|557.1050635|15.72418067|1.0|1.0|2.0|3.47|2.9|0.26|19.0|6.49|4.19|140.04|1.1|110.47|1.0|-5.9|27.0|1.0|1.0|3.59|-4.43|0.000505|3.72e-05|0.0148|0.0|2.23e-08|8.86e-06|4.12|3.5703|663.89|1109.93|347.27|347.27|541.49|0.70258|0.70258|0.2865|-0.14803|3208.0|-0.19976|4.1080000000000005|26.0|7585.0|7585.0
18a_a30|0|0|7.412764017000001|2|2|0.0|0.045071414|-0.02919335|2|0.040166667|0.0|0.005050384|10.31163887|0.005458948|-0.073280844|1|0.003991162|-0.171895425|-0.072474599|-0.095397479|0.017060045|-59.38972262|79.18861306|87.66676984|-0.036990859|6.611941026|0.0|0.7904991659999999|-1.812552105|-28.08889239|-23.02866795|55.73981304|0.445995681|534.88346|-1128.40473|2814.429655|0.209500834|7.050626413|0.016012295|-361.7006453|1427.458469|620.9195447000001|9.968457988|0.0|0.0|1.0|4.75|0.0|0.14|17.0|3.84|2.62|81.65|2.82|127.28|1.0|-5.28|29.0|0.0|0.0|2.63|-4.85|0.00208|1.4e-05|0.0056|0.0|2.3100000000000002e-07|9.21e-05|3.82|3.4712|665.12|1120.46|357.18|357.18|508.08|0.69033|0.69033|0.3781|-0.1418|4.2514|-0.19785|5.2813|25.0|7.6108|7.6108
12c_a5|0|0|6.605297921|1|1|0.0|-0.212798523|0.020594766|3|0.0252713179999999|0.0|0.0054189009999999|10.9455378|0.00586291|-0.1386392109999999|2|0.05430631|0.014673577|-0.070873852|-0.066083881|0.016374249|-43.47195613|143.44655559999998|104.5338363|-0.022421317|7.085796743|13.26856229|0.583585895|-1.25559373|-30.6699685|-14.74941369|57.39441476|0.4609383929999999|553.2961182|-825.9671665|2045.184304|0.416414105|7.293547043999999|0.024214085|-109.9706106|1415.330929|735.3048881|15.92875034|1.0|1.0|2.0|3.27|2.78|0.24|23.0|5.03|4.32|75.72|1.57|121.26|1.0|-4.09|31.0|0.0|0.0|3.31|-4.33|0.0336|4.64e-05|0.0191|0.0|4.93e-10|2.03e-07|2.06|4.0116|694.24|1200.02|309.06|265.66|519.21|0.52074|0.6893600000000001|105.0|-0.16563|3.0135|-0.21128|3.5993|47.0|7.3279|7.3279
12aa_a30|0|0|7.412764017000001|2|2|0.0|-0.101407312|-0.028524865|2|0.043854875|0.0|0.003529389|10.31162784|0.005111479|-0.023695642|1|0.024991407|-0.012535889|-0.078042288|-0.101368383|0.030906491|-70.79444906|55.0567406|130.84205079999998|-0.033789461|15.0745057|0.0|0.630759573|-1.925999268|-38.06478415|-23.59814969|76.08850600000001|0.4659424379999999|567.5458219999999|-1345.094532|2455.130164|0.369240427|8.65813938|0.029670025|-182.6418006|2132.499591|792.3440337000001|20.72118575|0.0|1.0|1.0|4.86|0.0|0.21|17.0|3.94|2.63|100.11|2.2|140.26|1.0|-5.61|33.0|0.0|0.0|2.52|-5.0|0.00113|9.94e-06|0.00456|0.0|1.47e-07|6.720000000000001e-05|3.34|3.4642|748.78|1275.73|357.9|238.78|605.07|0.30341|0.68642|0.1506|-0.1472099999999999|5.8962|-0.19687|6.4878|8.0|8.1135|8.1135
20a_a10|0|0|7.535296702|1|1|2.113798134|-0.0774974029999999|0.049376168|2|0.036415094|1.896409603|0.008214031|10.9296614|0.008297595|-0.058994157|2|0.036092601|0.019448804|-0.066386563|-0.072821454|0.013618456|-47.37850712|66.52185003|56.1599532|-0.028008251|5.764636687|47.01787447|0.733451892|-1.456429076|-28.10115947|-18.22250274|52.05222074|0.452402751|594.4519837|-947.5701424|2021.669282|0.266548108|8.419180593|0.016540298|-303.7731758|1291.932235|719.5272609|10.76131538|0.0|1.0|0.0|3.48|3.63|0.11|27.0|5.06|5.77|76.62|2.53|126.35|1.0|-5.68|33.0|0.0|1.0|4.27|-5.59|0.000888|2.56e-06|0.0011|0.0|3.61e-10|1.55e-07|3.98|3.8312|696.63|1200.92|323.62|259.16|524.02|0.50193|0.6864600000000001|107.0|-0.1613099999999999|2.9429|-0.2274199999999999|3.2116|1.2|5.9208|5.9208
15b_a50|1|1|7.934155233999999|1|1|4.112770601|-0.144363623|-0.05484142|1|0.032843915|2.018777006|0.004641091|10.94501702|0.005203263|-0.17223348|1|0.000882622|-0.216393362|-0.082576068|-0.080700307|0.020083792|-46.13641893|274.85729960000003|102.3838797|-0.028069672|6.564219549|0.0|0.639017342|-1.291204916|-26.98929785|-16.04745006|58.69070955|0.478989976|469.3167805|-738.1827030000001|1692.3273379999998|0.3609826579999999|6.89125222|0.024313507|-158.95261259999998|1155.184146|510.3677388|13.90004811|1.0|1.0|1.0|3.56|2.11|0.19|20.0|2.71|3.26|68.76|1.66|105.46|2.0|-3.18|27.0|0.0|1.0|2.37|-3.6|0.2339999999999999|0.000249|0.0891|0.0|1.92e-06|0.000687|2.08|4.0561|613.37|1035.3|305.67|305.67|475.99|0.65917|0.65917|0.1796|-0.16737|6.9054|-0.20071|9.3788|79.0|7.1024|7.1024
3b_a12|0|0|0.0|1|1|0.0|0.156777705|-0.043495794|2|0.0375|0.0|-0.004028952|10.9540388|-0.003019113|-0.19952566|1|-0.008328578|-0.007397776|-0.064393592|-0.088443201|0.0103611969999999|-46.11064215|41.13468455|50.46508298|-0.034016616|2.816328871|0.0|0.7688221909999999|-1.326648015|-17.50314491|-17.73486237|38.97406803|0.390744506|470.8937285|-691.6596323|1935.211747|0.2311778089999999|6.6333156660000006|0.0166212889999999|-280.3056362|899.6353646|406.0361621|8.665655511|1.0|1.0|1.0|3.82|2.98|0.05|18.0|4.05|3.14|37.28|3.99|102.53|1.0|-4.26|24.0|0.0|1.0|3.59|-4.64|0.0184|2.28e-05|0.00759|0.0|7.91e-09|2.63e-06|3.96|3.7741|548.05|915.37|328.51|294.55|426.66|0.53738|0.6654800000000001|0.2418|-0.15229|5.9551|-0.2232|8.5678|49.0|7.3098|7.3098
12q_a36|0|0|7.412764017000001|2|2|0.0|-0.0543475329999999|-0.043678703|2|0.042804233|0.0|0.0005016269999999|10.9598352|0.0010871589999999|0.1161527719999999|1|-0.017640538|-0.074349074|-0.07607684|-0.1060430969999999|0.018562763|-68.5549152|82.68142965|110.4712541|-0.038175515|7.758093617|0.0|0.768692389|-1.908775752|-31.79544084|-24.67976947|61.18276554|0.486620426|536.0103834|-1233.988474|2380.245597|0.231307611|7.546533709|0.017949083|-347.4093916|1605.308562|629.5017194000001|11.60375275|0.0|0.0|2.0|4.74|0.0|0.14|17.0|3.35|2.54|69.2|2.51|128.76|1.0|-4.44|30.0|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|0.0|6.65e-08|2.77e-05|3.79|3.8653|683.51|1148.35|320.77|236.72|531.58|0.39919|0.6863199999999999|0.3419|-0.1566|4.6718|-0.2126199999999999|6.4226|6.0|8.2218|8.2218
7_a27|0|0|6.842683282|0|0|3.330197625|0.112935885|-0.050197188|2|0.049625|1.280380317|0.010291744|10.93773474|0.010596392|-0.220626658|2|0.147753647|-0.08694032|-0.060745542|-0.084531496|0.015099075|-47.44936449|10.66993367|83.57286704|-0.0300556429999999|4.757447929|60.73467304|0.763564713|-1.352503929|-19.13983132|-16.87088515|42.57323098|0.466714317|477.7488532|-759.1898319000001|1497.873267|0.236435287|6.446345598|0.014441323|-295.8891961|994.2704516|479.0078184|8.106228264|0.0|1.0|0.0|3.24|3.41|0.2|21.0|3.32|3.05|65.6|2.88|102.36|1.0|-4.06|26.0|0.0|1.0|3.14|-4.28|0.0299|5.2e-05|18.0|0.0|2.43e-07|8.4e-05|5.37|4.1205|606.74|1016.96|300.9|300.9|505.5|0.61278|0.61278|0.4179|-0.16734|4.2487|-0.2162099999999999|6.3813|1.0|9.0|9.0
12f_a40|0|0|7.515889085|0|0|1.768354671|-0.03356339|-0.015621373|0|0.040501792|0.807254372|0.008525796|10.31197207|0.006841832|0.115814835|0|-0.160218113|-0.271493213|-0.067004323|-0.082198664|0.021549915|-45.41519509|62.72992556|49.72883796|-0.032879466|6.57837176|61.55859085|0.7314440520000001|-1.150781297|-20.45387851|-18.16607804|48.92668311|0.490421149|502.7764322|-635.8127312999999|628.5604981|0.268555948|8.404802652999999|0.0201199619999999|-255.7481174|869.2568204|384.1423925|11.1163852|0.0|0.0|0.0|3.24|3.61|0.06|20.0|5.35|5.44|67.66|3.99|98.25|1.0|-6.58|24.0|0.0|1.0|4.76|-5.99|0.0001|1.02e-06|0.0003819999999999|0.0|4.81e-08|1.8100000000000003e-05|4.77|2.8374|572.63|951.55|436.97|286.25|487.85|0.6679999999999999|0.7029|0.3858|-0.11765|3.2818|-0.19526|4.8562|0.38|6.4202|6.4202
13b_a50|1|1|7.934155233999999|2|2|4.253030728|-0.067327798|0.010464577|2|0.032833333|2.117002752|0.010435712|10.94500743|0.011379776|-0.03182432|1|-0.041506802|-0.097736369|-0.051509874|-0.080785633|0.019899348|-57.74541064|104.0753113|67.07377798|-0.026928544|10.16729727|150.45293569999998|0.700410304|-1.696498291|-26.31826007|-19.24847021|51.04317051|0.4321103879999999|647.7242444|-1212.6536230000002|2147.355856|0.299589696|9.514897025|0.017277404|-286.5057775|1731.347493|900.2031356000001|12.34985404|1.0|1.0|0.0|4.78|4.17|0.37|20.0|4.24|5.12|66.99|2.52|133.36|1.0|-5.02|34.0|0.0|0.0|3.99|-5.1|0.0044|7.92e-06|0.00361|0.0|5.87e-08|2.68e-05|3.63|4.1161|780.4|1339.39|301.22|293.0|617.26|0.65332|0.63872|0.1553|-0.1701599999999999|5.5271|-0.19622|7.1645|1.83|5.7375|5.7375
21a_a23|1|1|7.525639975|0|0|3.43622302|0.1049806919999999|-0.038876045|2|0.042862319|0.773970837|0.01269616|10.31321782|0.01180744|0.130024255|2|0.1022509819999999|-0.137122549|-0.051521215|-0.082341001|0.011564247|-54.35891011|39.56172507|48.49696614|-0.03458322|5.039953753|82.08958626|0.842121383|-1.729161021|-22.45408125|-22.83074225|41.64701536|0.492301762|611.67123|-1141.537112|2272.736256|0.157878617|7.950891003|0.011178565|-451.7153132|1355.5493720000002|666.0036144999999|7.379733085|0.0|1.0|1.0|3.53|3.48|0.09|26.0|3.88|4.33|105.02|3.24|125.25|1.0|-5.89|31.0|0.0|0.0|3.78|-5.28|0.000552|5.29e-06|0.00225|0.0|1.65e-08|7.03e-06|3.75|3.6993|701.01|1189.63|335.16|335.16|558.61|0.60824|0.60824|0.3692|-0.15024|5.3733|-0.2226699999999999|7.9309|102.0|6.9914|6.9914
4q_a46|0|0|7.832410927000001|1|1|2.151582577|-0.2520920439999999|0.004704245|2|0.0462962959999999|0.0|0.012173202|10.96363644|0.012222698|-0.019471024|2|-0.15266708|-0.121752717|-0.052170875|-0.070035423|0.014510206|-39.09149156|38.31894407|48.25357162|-0.021010627|4.520667361|72.14599138|0.61955726|-1.050531344|-16.25388148|-11.72744747|37.21920695|0.487775649|509.9138517|-586.3723734|1491.412605|0.38044274|6.038093227999999|0.018430997|-133.46593529999998|946.4377411|554.3688216|10.28758193|1.0|1.0|0.0|3.95|3.16|0.38|17.0|4.09|4.09|52.83|1.75|102.63|1.0|-3.41|26.0|0.0|0.0|3.15|-3.89|135.0|0.000129|0.0449|0.0|1.14e-07|3.97e-05|2.57|4.5296|606.7333|1043.05|273.72|273.72|510.13|0.69002|0.69002|0.1432|-0.1903|2.7026|-0.2207199999999999|3.2968|743.0|6129.0|6129.0
4f_a46|0|0|7.825245291|1|1|2.190536659|-0.2265364489999999|-0.001868546|2|0.045958333|0.0|0.012332859|10.96352592|0.011806162|-0.154986658|2|-0.2076648489999999|-0.1697014539999999|-0.055836642|-0.0674830959999999|0.008734825|-36.60887321|7.730129301|35.27635517|-0.022035297|2.570614463|56.50645576|0.759842275|-1.079729539|-16.43243843|-11.95391778|35.0293449|0.424708366|507.213176|-585.7419712999999|1563.375755|0.240157725|5.654067072999999|0.010341277|-281.9234274|770.8731021000001|538.4165208|5.6100342670000005|1.0|1.0|0.0|3.88|3.16|0.38|17.0|4.56|4.71|43.6|2.58|101.54|1.0|-4.38|25.0|0.0|1.0|3.76|-4.58|0.0139|2.62e-05|0.00872|0.0|6.12e-08|2.04e-05|3.87|4548.0|591.51|1020.33|272.61|272.61|493.53|0.69208|0.69208|0.1719|-0.19079|3.2783|-0.2202599999999999|3.7419|183.0|6.7375|6.7375
9o_a24|0|0|6.605297921|1|1|0.0|-0.064667223|-0.044044637|3|0.028472222|0.0|0.0012214139999999|10.94506726|0.002019902|-0.145366976|2|-0.0062180169999999|-0.000453155|-0.088586421|-0.08834189|0.018492771|-51.14964436|32.50178358|133.0106596|-0.032911684|6.1994599720000005|44.8382925|0.668046377|-1.678495905|-29.69744072|-19.05574986|61.99847688|0.4861134689999999|445.9858336|-971.8432428|1906.512273|0.331953623|6.080741586|0.026064002|-194.5965258|1454.754155|663.2688909|15.09096602|0.0|1.0|2.0|3.96|2.84|0.04|23.0|3.75|4.36|92.79|1.23|120.73|1.0|-4.49|32.0|0.0|0.0|3.01|-4.4|0.0137|3.9500000000000005e-05|0.0167|0.0|1.24e-08|5.23e-06|4.41|4.2643|611.03|1126.94|290.75|210.85|432.84|0.41688|0.65292|0.0288|-0.17826|4.3816|-0.22353|5.9089|446.0|6.3507|6.3507
5g_a40|0|0|8.149890544|0|1|1.534673091|0.0094595959999999|-0.190406197|0|0.044946237|0.64025463|-0.012794054|10.31198315|-0.012008571|-0.104356485|0|0.006643696|-0.1312278909999999|-0.153687065|-0.14338431|0.024937196|-68.05025116|216.425542|152.9506864|-0.049288357|5.616992201|0.0|0.745349319|-1.577227413|-34.61732609|-23.39227384|84.77514603|0.488538966|321.64971460000004|-748.5527627|593.8133184|0.254650681|6.193485364|0.025660198|-232.8857705|1004.297909|266.8102663|12.1783403|0.0|0.0|2.0|3.13|1.96|0.21|14.0|2.69|2.5|115.96|0.74|78.2|3.0|-4.24|21.0|0.0|1.0|2.01|-3.37|0.0174|0.000426|128.0|0.0|0.0013|391.0|4.02|3.48|489.04|800.98|356.27|356.27|367.19|0.6563|0.6563|261.0|-0.14505|4.9132|-0.19908|6.7957|123.0|6.9101|6.9101
13d_a6|0|0|7.412764017000001|1|1|0.0|-0.045686501|-0.0122495089999999|1|0.041728395|0.0|-0.003346018|10.95129636|-0.000899678|0.126028544|1|-0.027209556|-0.187174391|-0.092581323|-0.110731261|0.030793771|-75.40072983|156.67194009999997|143.9350986|-0.039696112|14.27820079|564.780402|0.769432845|-2.103893962|-42.92734103|-27.03045032|84.01035117|0.4128711229999999|536.999346|-1432.613867|3075.022992|0.230567155|9.086171078|0.018542644|-366.9322097|1861.908905|692.8471883999999|12.62632467|1.0|1.0|2.0|3.64|3.03|0.16|23.0|5.38|4.57|95.85|1.5|121.6|1.0|-5.95|32.0|0.0|1.0|3.74|-5.27|0.000471|5.42e-06|0.00229|0.0|3.96e-10|1.68e-07|4.5|3.6298|723.61|1219.11|341.57|255.64|598.06|0.58381|0.7007399999999999|0.2513|-0.14894|11.0994|-0.20146|14.0012|0.36|6.4437|6.4437
17_a47|1|1|6.605297921|0|0|0.0|-0.181485377|-0.019259259|3|0.031802469|1.699575434|0.0042378929999999|10.9385382|0.004477366|-0.180898239|3|-0.034891905|-0.010871607|-0.07185129|-0.082994667|0.01291694|-50.62550618|68.64478326|90.10552332|-0.02987808|4.806157636|0.0|0.7457517659999999|-1.493904005|-26.73455447|-18.22518223|51.70735256|0.46147021|519.8795281|-911.2591113|1573.836082|0.2542482339999999|7.055517075|0.0159160889999999|-299.80980739999995|1221.9335609999998|630.8611986000001|9.708576558|1.0|1.0|2.0|3.44|2.39|0.08|27.0|5.12|5.44|79.38|2.26|119.83|0.0|-5.4|30.0|0.0|1.0|3.85|-5.21|0.00156|6.11e-06|0.0024|0.0|7.96e-11|3.12e-08|3.07|4.2784|656.78|1127.7|289.79|289.79|477.67|0.6844100000000001|0.6844100000000001|0.4308|-0.17606|3.4454|-0.22479|5.6949|5.0|8.3|8.3
8e_a12|1|1|6.803505258|1|1|1.873617728|0.050021617|-0.049397555|2|0.037430556|2.197856963|0.005196034|10.94458094|0.005744805|0.112673977|1|-0.036433876|-0.051240735|-0.05202522|-0.087795345|0.0155147339999999|-50.273571200000006|51.38557748|34.57040021|-0.031094185|5.0872236|0.0|0.7112578709999999|-1.492520871|-17.05887601|-17.80522313|38.67488258|0.45384745|538.051884|-854.6507103|2112.908299|0.2887421289999999|6.446557205|0.019545275|-241.94192880000003|1201.604574|561.9859171|11.19206011|1.0|1.0|1.0|4.11|3.01|0.14|21.0|3.34|2.68|55.1|3.05|117.04|1.0|-4.37|28.0|0.0|1.0|3.12|-4.69|0.0156|2.03e-05|0.00744|0.0|1.19e-08|4.34e-06|3.45|3.3044|612.59|1048.44|375.21|236.25|481.04|0.38889|0.6954899999999999|0.2252|-0.13599|1.0295|-0.19338|1.9327|588.0|6.2306|6.2306
12ah_a36|0|0|7.412764017000001|2|2|0.0|-0.050415481|-0.043678703|2|0.043848238|0.0|0.0005016269999999|10.95983779|0.0010871589999999|0.133939811|1|0.011674455|-0.0861053359999999|-0.0758457179999999|-0.1059368909999999|0.0184777819999999|-68.45222166|82.70705743|110.8777131|-0.038137281|7.714903458999999|0.0|0.768906425|-1.906864035|-31.66734951|-24.6427998|60.9481085|0.468162246|535.2826672|-1232.13999|2334.380591|0.231093575|8.26712637|0.017909528|-347.5133554|1602.457659|629.5017194000001|11.57242717|0.0|0.0|2.0|4.73|0.0|0.14|17.0|3.35|2.54|69.2|2.51|128.76|1.0|-4.44|30.0|0.0|1.0|2.34|-4.59|0.0151|2.55e-05|0.0106|0.0|6.65e-08|2.77e-05|3.79|3.7792|682.21|1148.39|328.07|237.25|532.36|0.40051|0.6970000000000001|0.0485|-0.15434|5.4979|-0.2107099999999999|7.6265|11.0|7.9586|7.9586
14u_a23|1|1|7.423568444|0|0|3.357982471|-0.066969083|-0.025360103|2|0.043321995|0.743634137|0.010561248|10.31321759|0.010508236|0.091604179|2|-0.001778422|-0.094773814|-0.055259924|-0.086465795|0.0254134689999999|-57.75236052|43.06242147|60.27663131|-0.033908155|11.3374334|50.47632596|0.702868983|-1.729315897|-24.65250654|-22.64798452|53.88349042|0.47648509|607.6448353|-1155.04721|2430.634114|0.297131017|7.392527755|0.023582305|-271.0010972|1643.332169|683.7405759|15.75112771|0.0|1.0|1.0|3.59|3.68|0.09|26.0|3.42|4.03|114.25|2.72|126.78|1.0|-5.63|32.0|0.0|0.0|3.48|-5.02|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|3.11e-08|1.3699999999999998e-05|3.23|3.1819|712.54|1214.4|389.66|306.82|549.0|0.4523|0.6703100000000001|0.0008|-0.1543|5.9743|-0.21613|8.1549|6.0|8.2449|8.2449
12p_a30|0|0|7.412764017000001|2|2|0.0|0.038440292|-0.031328052|2|0.040899471|0.0|0.005613018|10.31162861|0.005965451|-0.109773594|1|-0.051402518|-0.2210072669999999|-0.074356395|-0.094870978|0.015107947|-60.65858419|75.21136863|100.1386407|-0.0364888379999999|6.176226649|0.0|0.8199554720000001|-1.897419563|-30.39737673|-23.33022469|57.20168999|0.469983155|539.2411292|-1213.171684|2326.5244390000003|0.180044528|7.392482526|0.0130197619999999|-409.146112|1479.558007|686.039456|8.3245726|0.0|0.0|1.0|4.76|0.0|0.17|17.0|4.35|2.93|81.65|3.04|132.24|1.0|-5.66|30.0|0.0|1.0|2.91|-5.15|0.0009119999999999|7.05e-06|0.00291|0.0|9.75e-08|4.02e-05|4.14|3.4955|685.08|1167.16|354.69|238.79|526.91|0.33929|0.68561|0.1527|-0.14823|4.0456|-0.19992|4.6103|17.0|7.7721|7.7721
4b_a46|0|0|7.825245291|1|1|2.189591837|-0.155670183|-0.022119857|2|0.047736111|0.0|0.012332859|10.96200942|0.011806162|-0.128843936|2|-0.263387881|-0.153841155|-0.0524080009999999|-0.070236212|0.007568202|-38.30877966|7.986637869|35.31914031|-0.0229342729999999|2.251475261|56.7922535|0.8104680259999999|-1.123779397|-15.59093155|-12.50898928|32.7126858|0.428987199|510.1086157|-612.9404746|1750.333702|0.189531974|5.76401157|0.007963679|-338.6757579|756.2796491|538.4165208|4.343611349|0.0|1.0|0.0|3.9|3.03|0.38|17.0|4.69|4.77|43.6|2.58|101.7|1.0|-4.35|25.0|0.0|1.0|3.76|-4.63|0.0149|2.35e-05|0.00782|0.0|6.38e-08|2.12e-05|3.98|4.5515|588.79|1020.9|272.4|272.4|508.79|0.68682|0.68682|0.1784|-0.19082|3127.0|-0.21811|3.7571|548.0|6.2612|6.2612
19g_a38|0|0|7.412764017000001|2|2|0.0|-0.077355838|-0.117921811|2|0.042419753|0.0|-0.006877664|10.96052467|-0.004358975|-0.096139701|1|-0.063110203|-0.076414544|-0.086314802|-0.114243258|0.022953686|-72.29378538|137.56612280000002|177.181631|-0.038842708|9.191644336|18.41027014|0.719941993|-1.942135378|-34.56416368|-24.57988703|69.14572278|0.455443492|455.6240763999999|-1228.994351|2506.378649|0.280058007|6.327835378|0.0228937029999999|-278.3610963|1707.074131|593.6088758|14.48726605|1.0|1.0|3.0|4.82|2.52|0.14|17.0|3.55|3.11|81.23|2.78|125.65|1.0|-4.25|31.0|0.0|1.0|2.97|-4.33|0.0238|4.67e-05|0.0196|0.0|7.599999999999999e-08|3.19e-05|3.66|3.6887|638.82|1104.29|336.12|234.97|475.84|0.3937|0.69982|0.0962|-0.15269|5.0677|-0.20748|6.1765|42.0|7.3778|7.3778
47d_a18|0|0|7.03438793|1|1|0.0|-0.017398129|-0.041876322|0|0.032916667|0.0|0.003376831|10.94702255|0.005144085|0.104380139|0|-0.002494715|0.027971797|-0.06394156|-0.087315963|0.015270278|-71.20388424|64.92967228|132.9229494|-0.028722356|10.15469843|58.93717545|0.69814381|-2.182899066|-42.52098397|-23.42233034|64.59518279|0.481311892|682.5509007|-1780.097106|1947.023498|0.30185619|9.940531282|0.018506261|-323.1621908|2549.757058|1255.618298|15.0913716|1.0|1.0|2.0|4.73|0.0|0.32|18.0|2.81|3.21|88.97|2.6|159.67|1.0|-5.74|39.0|0.0|0.0|2.56|-5.28|0.000968|5.23e-06|0.00276|1.0|1.4800000000000003e-09|7.790000000000001e-07|8.08|3.1079|875.6|1544.09|398.94|398.94|817.06|0.69905|0.69905|0.5820000000000001|-0.12844|3.7605|-0.17405|4.2225|8.0|8.0969|8.0969
12bg_a36|0|0|7.412764017000001|2|2|0.0|-0.040957653|-0.044573523|2|0.044197531|0.0|-0.001012333|10.95885259|-0.00097037|0.097928606|1|-0.023460562|-0.033696875|-0.075439837|-0.102664465|0.019606406|-70.42534258|107.3347739|109.3374477|-0.036959207|9.22604612|14.85588272|0.747867728|-1.847960372|-35.49918495|-25.35312333|65.19942617|0.46245521|576.6383913|-1267.656166|2915.548359|0.252132272|7.549463377|0.01946912|-340.0625449|1695.0272350000002|661.6709012|13.35534589|0.0|0.0|2.0|4.75|0.0|0.14|17.0|3.99|3.19|69.2|2.99|133.77|1.0|-5.08|31.0|0.0|1.0|2.82|-5.18|0.00372|6.55e-06|0.00295|0.0|1.74e-08|7.83e-06|4.42|3.8944|703.94|1186.75|318.36|318.36|554.7|0.69395|0.69395|0.4409|-0.15743|6.6844|-0.21166|9.3601|15.0|7.8239|7.8239
19_a34|0|0|7.412764017000001|1|1|1.898101852|-0.068004837|-0.169170251|1|0.044107744|0.0|-0.00802652|10.95957634|-0.0042364759999999|-0.29861864|1|0.08178394|-0.0235903339999999|-0.112877411|-0.1255804019999999|0.039589023|-62.64265252|131.5318459|179.6256831|-0.039656969|9.850795895|470.4453529|0.662289492|-1.506964829|-28.08688512|-19.78189027|76.05407906|0.467358389|319.1993829|-751.7118302|1537.244187|0.3377105079999999|5.495780422|0.029554695|-161.90813300000002|1135.020017|337.9440349|14.74262256|1.0|1.0|1.0|3.07|2.77|0.18|17.0|2.69|2.31|69.4|1.08|83.95|2.0|-2.73|23.0|0.0|1.0|2.1|-3.15|574.0|0.000704|218.0|0.0|9.42e-06|0.00291|2.7|4.1721|538.96|882.87|297.18|297.18|421.62|0.6897300000000001|0.6897300000000001|0.2189|-0.1735|3.4272|-0.20251|5.0441|0.99|6.0044|6.0044
