molecula|SddssS|n9FaRing|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|AATSC1s|n6HRing|MATS7i|ATSC1c|AATSC1are|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA5|PBF|PNSA3|RNCS|FNSA4|WNSA5|WPSA3|FNSA1|WNSA3|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Volume|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
14ac_a23|0.0|1|7.423568444|0|1.1979507740000002|0.0763230759999999|-0.011656739|-0.4422550999999999|2|0.016532702|-0.66443411|-0.0066006519999999|0.043387326|2|2|0.068237909|-0.069765112|-0.287952039|-0.562985112|0.5562570379999999|0.7797862459999999|0.1374474|0.054652466|0.537271445|0.931143634|-0.097100967|0.300389872|-66.72452104|57.45545019|-0.043970249|-55.36344264|9.597200637|0.8077820920000001|-50.3831402|87.75911516|0.489147172|3695.344378|703.0989434999999|3417.45156|-25.07023818|8.122941134|15.90074614|0.95751094|9203.543798|145.1421706|-1328.722623|41.10214358|-464.8074813999999|14.43896921|1.0|1.0|1.0|1.0|3.69|26.0|5.52|105.02|4.6|1.0|130.29|0.0|7.0|-7.31|38.0|10.0|-5.84|547.48|1.0|5.43|-6.65|4.92e-08|2.24e-07|0.000123|5.35|2.0|5.06e-07|3.6325|-2304.001319|1285.58|0.3209|627.76|0.6408|-2303.749331|0.2391|6.3004|0.02262555|-2303.819891|4.0|8.3851
12d_a31|0.0|0|7.765993078999999|1|0.61013528|0.039097757|-0.012448252|-0.043220149|0|-0.042401695|-0.697102094|-0.002456634|-0.032270224|2|2|-0.067477864|-0.134504227|-0.214049412|-0.550805937|0.8066174070000001|0.8343242820000001|-0.00658148|-0.057226679|0.771222772|0.7054497479999999|-0.11498416|0.3996192999999999|-66.58534562|157.30671669999998|-0.032542687|-57.85220856|14.93891054|0.6383648510000001|-47.23018217|99.79879739|0.389382761|2653.867767|500.3881827|2434.226776|-16.37326657|9.445278138|15.46841054|0.63768714|5753.290126|256.5143096|-867.7831284|36.15974873|-196.2893506|18.23846616|1.0|1.0|1.0|2.0|3.76|16.0|6.04|117.37|1.31|0.0|112.97|0.0|9.0|-5.61|29.0|5.0|-6.36|412.51|0.0|3.76|-4.39|2.48e-06|4.06e-05|0.0167|3.46|0.0|9.69e-06|3.8477|-1657.471849|1201.63|0.2566|626.33|0.7006600000000001|-1657.1792779999998|0.2566|2.4186|0.04338158|-1657.245177|0.51|6.2924
14f_a23|0.0|1|7.423568444|0|1.197963246|-0.002304087|-0.006791105|-0.027380305|2|0.056215377|-0.373510774|0.010561248|-0.041351617|2|2|0.101910723|-0.110069159|-0.199540201|-0.399688849|0.756252127|0.796412133|0.070514687|-0.06885759|0.71381683|0.894162392|-0.084419703|0.2096108239999999|-40.51498423|96.47955427|-0.031450478|-38.58595734|12.40242234|0.665778294|-27.39103254|74.08536976|0.478733036|3014.916135|604.5178506|2322.5224120000003|-14.37516058|8.124287407|15.58565565|0.918402793|6768.918745|225.9578225|-733.1331894|31.93672236|-224.1560124|17.01160115|1.0|1.0|1.0|1.0|3.57|26.0|3.42|114.25|2.72|1.0|126.78|0.0|6.0|-5.63|32.0|5.0|-6.47|441.51|0.0|3.46|-5.02|2.32e-06|9.57e-06|0.0042299999999999|3.55|0.0|1.3699999999999998e-05|3.5753|-1744.452086|1210.19|0.2462|572.35|0.60917|-1744.182678|0.1699|6.3534|0.02255331|-1744.2443850000002|2.0|8.6459
4a_a49|0.0|0|7.535296702|1|1.343847746|-0.076526919|-0.006602016|-0.074495823|2|-0.080255074|-0.3631108529999999|-1.8100000000000003e-05|0.018857363|1|1|-0.130491035|-0.037142108|-0.060391347|-0.403194204|0.7541604690000001|0.803344301|0.0063958109999999|0.032396301|0.731643066|0.7570436159999999|-0.087863033|0.433367368|-57.79201133|313.22432680000003|-0.0292876779999999|-33.05061877|6.448709504|0.650301539|-35.44496163|68.37721704|0.4716382|2675.628678|464.3095353|1647.61849|-11.01687292|7.934892916|15.01791558|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|27.62211044|-184.3656985|14.48911428|1.0|1.0|1.0|2.0|3.35|21.0|3.4|92.93|1.25|0.0|114.08|0.0|6.0|-3.28|30.0|5.0|-7.52|399.45|0.0|2.42|-3.52|0.000528|0.000305|122.0|1.71|0.0|1.74e-05|3.7876|-1313.19945|1128.22|0.1935|504.63|0.35731|-1312.924353|0.0789|3.9716|0.04133192|-1312.98289|32.0|7.4949
33_a20|0.0|0|6.842683282|0|1.4175014119999998|-0.188733405|-0.00145476|0.023539095|2|0.148855442|-0.078557022|0.009265667|-0.062750442|1|1|0.248715569|-0.036258691|-0.060582944|-0.1771816269999999|0.616352201|0.74131936|-0.0854333469999999|-0.10978034|0.607038752|0.9493896|-0.069838312|0.399354817|-38.58254635|8.680600701|-0.0265385579999999|-29.9394021|5.46110745|0.759356182|-25.26187502|54.60811436|0.465855239|2737.8873550000003|621.611679|2274.654579|-11.3769728|8.062843544|15.094865900000002|0.8721516570000001|5916.443448|157.56124519999997|-568.84864|22.88265911|-339.6262863|8.881565237|1.0|1.0|1.0|0.0|3.39|27.0|5.33|67.39|2.61|0.0|121.62|0.0|4.0|-5.6|31.0|4.0|-5.58|401.46|0.0|4.28|-5.53|2.48e-06|2.98e-06|0.0012|4.47|0.0|8.199999999999999e-08|3.8867|-1275.852801|1174.95|0.6157|563.98|0.27375|-1275.602977|0.0463|3.5714|0.02957286|-1275.662457|34.0|7.4685
14l_a23|0.0|1|7.423568444|0|1.1979636809999998|0.060717916|-0.005344736|-0.026530366|2|0.042748013|-0.288615723|0.01269616|-0.061788679|2|2|0.07815878|-0.074441567|-0.136106024|-0.448622017|0.725800261|0.778602826|0.156652778|-0.1010279259999999|0.6906097959999999|0.921267667|-0.078204688|0.215920645|-35.3275485|40.34135162|-0.0328459689999999|-34.03690099|8.125310915|0.7896261940000001|-23.306234600000003|61.54673359|0.492922575|2879.181064|607.777253|2176.038061|-14.29549842|8.006380163|15.78926563|0.972085426|6444.7098240000005|138.7874759|-714.7749208|27.44221375|-382.1434717|9.953660282|1.0|1.0|1.0|1.0|3.51|26.0|3.88|105.02|3.24|1.0|125.25|0.0|5.0|-5.85|31.0|4.0|-6.1|425.51|0.0|3.78|-5.25|1.43e-06|5.61e-06|0.0023899999999999|3.94|0.0|7.03e-06|3.6274|-1669.2363289999998|1185.79|0.4239|560.51|0.67242|-1668.983787|0.4239|6.0563|0.01168219|-1669.04569|7.0|8.1798
25b_a34|0.0|0|7.412764017000001|1|1.290860233|0.133975789|-0.015658012|-0.0929479709999999|1|-0.150946163|-0.861190687|-0.00378755|-0.061390533|1|1|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|0.832166825|0.7969500890000001|0.08214612|-0.101529052|0.787858064|0.656573108|-0.137924163|0.5020264870000001|-64.37123451|165.2408865|-0.042438204|-53.79083879|11.75402804|0.76274549|-40.19997818|98.0416108|0.419904835|2611.55928|410.0313565|2671.608537|-16.55102732|6.383564979|11.00434095|0.723855085|5786.015654|148.1659658|-860.6534206|34.74652105|-328.1702779|11.90766609|1.0|1.0|1.0|2.0|3.53|17.0|2.63|90.3|1.56|0.0|108.21|0.0|7.0|-3.82|29.0|5.0|-7.07|393.44|0.0|2.58|-3.69|0.00015|0.000202|0.0796|2.29|0.0|0.00015|4.2253|-1313.388114|1136.16|0.2259|562.84|0.6925600000000001|-1313.132261|0.2259|7.0586|0.02655501|-1313.194808|2.08|5.6819
12i _a30|0.0|0|7.412764017000001|2|0.604984133|0.04580336|-0.00691453|-0.030422458|2|-0.0982344169999999|-0.366470081|0.00372838|-0.072247675|1|1|-0.172434349|-0.051371057|-0.090173435|-0.469854551|0.8264832879999999|0.831176513|-0.029080032|-0.1240820219999999|0.7463962120000001|0.8434291340000001|-0.096489393|0.356921662|-50.00086637|84.78576301|-0.037414255|-41.13938837|6.740110893|0.806299097|-32.64875738|72.59006433|0.479900127|2860.704198|550.7287204|2280.31966|-15.95200773|8.097008872|15.56818082|0.92270764|6362.153853|126.4796844|-781.648379|30.29912252|-400.0044646|9.585980094|1.0|1.0|0.0|1.0|4.62|17.0|4.47|81.65|3.31|0.0|132.29|0.0|5.0|-5.93|30.0|4.0|-5.75|432.93|0.0|3.11|-5.44|1.19e-06|3.61e-06|0.00156|4.49|0.0|2.61e-05|3.5242|-2035.373964|1167.27|0.2384|542.74|0.43157|-2035.141693|0.1577|2.5397|0.03436093|-2035.203042|16.0|7.8013
13n_a6|0.0|0|6.842683282|0|1.4290206230000002|0.030890422|-0.010884884|-0.135152403|2|0.058267173|-0.631323273|-0.0093684169999999|-0.033224059|1|1|0.100294804|-0.068956229|-0.118693789|-0.57091314|0.870730542|0.7767360059999999|-0.064779873|-0.056293641|0.82642394|0.70890216|-0.109392959|0.307384948|-68.88015714|90.97854097|-0.038490115|-51.52585133|8.36448634|0.748967057|-47.27287681|88.73738138|0.47066442|2952.259627|486.5239262|2535.307313|-18.12946621|8.872063579|16.76075427|0.889160748|6386.381394|172.28545730000002|-978.9911754|35.2699138|-341.7352549|13.66031867|1.0|1.0|1.0|3.0|3.55|27.0|4.19|122.47|0.81|0.0|127.2|0.0|6.0|-4.64|33.0|5.0|-7.23|435.48|0.0|2.62|-4.28|2.27e-05|5.24e-05|0.0228|2.43|0.0|9.35e-08|3.3510000000000004|-1423.765005|1232.6|0.9117|548.09|0.55028|-1423.451366|0.1945|7.1946|0.05026727|-1423.514154|75.0|7.1249
8_a10|0.0|0|7.535296702|1|1.3430438530000002|-0.075368755|-0.00560152|-0.012055162|2|-0.000315856|-0.296880569|0.0087730469999999|-0.106100115|1|1|-0.000504277|-0.082893697|-0.132343104|-0.368590322|0.6357042860000001|0.809386132|-0.015871527|-0.167376069|0.616731847|0.874843982|-0.086233061|0.597912185|-32.63117642|32.98071169999999|-0.029917593|-25.80127401|4.714910465|0.722649449|-17.849103399999997|56.7864899|0.431797417|2612.274447|478.5356341|1899.542278|-8.951462413|6.112185271|10.75705296|0.7599356820000001|6289.86818|151.7094758|-438.6216583|22.64553798|-243.5764486|9.617402178|1.0|1.0|1.0|0.0|3.42|21.0|4.46|69.9|2.46|0.0|111.36|0.0|4.0|-4.52|29.0|5.0|-6.25|384.43|0.0|3.55|-4.62|3.05e-05|2.4100000000000003e-05|0.00926|3.37|0.0|9.59e-06|3684.0|-1257.84172|1047.58|0.1596|416.69|0.41583|-1257.59269|0.0916|1.2052|0.02243902|-1257.648047|526.0|6279.0
3_a3|0.0|0|7.285506549|0|0.605000514|0.159413311|-0.010040064|-0.114647585|1|-0.015653979|-0.3413621639999999|-0.007818326|0.069435247|2|2|-0.030486489|0.041786524|0.081380229|-0.599804962|0.913546349|0.8083172479999999|-0.082619043|0.123113049|0.8495058259999999|0.7538064790000001|-0.098797066|0.583866845|-48.91675544|228.5396864|-0.035057023|-20.54492513|2.623868963|0.7000038270000001|-22.30683222|55.67251784|0.415122657|2092.406045|343.74795510000007|1349.6286710000002|-7.290134722999999|5.025797436|8.592908408|0.709760196|4677.617255|136.8031103|-225.9941764|22.83783244|-182.4099648|10.6194566|1.0|1.0|1.0|1.0|3.11|20.0|5.0|121.17|1.41|0.0|88.36|0.0|2.0|-5.48|21.0|3.0|-5.88|310.4|0.0|3.23|-4.39|3.32e-06|4.06e-05|0.0126|3.26|0.0|0.000218|3.3475|-1592.904586|817.21|0.2383|316.65|0.29441|-1592.792349|0.0851|2.1507|0.03099295|-1592.839065|1175.0|5.93
9r_a24|0.0|0|6.605297921|0|1.353642494|-0.134192489|-0.004640179|0.013567512|3|-0.17821765|-0.264490176|0.007861194|-0.043274854|1|1|-0.29065818|-0.179075526|-0.2920573039999999|-0.3018627239999999|0.786430472|0.7958149290000001|-0.120617935|-0.083458647|0.7526889940000001|0.8417158379999999|-0.082022572|0.32720212|-41.49802275|71.31566881|-0.025821921|-36.86695997|6.992734796000001|0.6152148279999999|-27.82142546|70.79264457|0.473403843|2644.462265|564.3096436000001|958.7578093|-11.60626518|9.672636984|18.36822555|0.898988412|5501.824326|257.9706516|-626.7383196000001|28.13932796|-154.486433|15.80243761|1.0|1.0|1.0|1.0|3.53|23.0|4.23|79.82|1.02|0.0|116.9|0.0|8.0|-4.02|30.0|6.0|-6.83|400.48|0.0|2.98|-4.06|9.58e-05|8.77e-05|0.0351|2.69|0.0|8.84e-07|4.2877|-1294.486221|1199.71|0.3398|616.11|0.3398|-1294.201456|0.0029|1.9698|0.03426339|-1294.263358|11.0|7.9586
12a_a40|0.0|0|7.515889085|0|0.604990853|0.021610099|-0.00431394|-0.012791297|0|0.17758258|-0.14667395|0.01039129|-0.226763788|2|2|0.298197213|0.018655637|0.031326603|-0.4764003679999999|0.58630452|0.718281767|0.023863832|-0.375724138|0.525051106|0.940879765|-0.074840643|0.000279043|-32.81611621|107.5277007|-0.033799|-19.46913691|3.060902482|0.85136964|-16.73754566|43.65970865|0.476055146|2185.594734|479.8867095|600.1247016|-8.792513441|7.563170499|14.43505064|0.908597808|4873.458436|75.8074911|-272.5679167|20.24838026|-358.4254366|5.487955617999999|1.0|0.0|0.0|0.0|3.2|20.0|5.33|58.43|4.34|0.0|91.76|0.0|2.0|-6.41|22.0|2.0|-4.56|346.23|0.0|4.78|-5.95|3.86e-07|1.13e-06|0.00039|5.43|1.0|2.13e-05|3.0966|-2097.826771|875.15|0.3701|429.21|0.6998800000000001|-2097.7296100000003|0.3701|2491.0|0.0104658999999999|-2097.779499|1778.0|5.7501
11b_a50|0.0|1|7.927685046000001|1|1.3979498330000002|-0.154649459|-0.002908227|-0.014702942|1|-0.007722567|-0.13377846|0.011959339|-0.133073229|2|2|-0.013155246|-0.162848233|-0.277408878|-0.266743077|0.701976536|0.800774662|-0.146696566|-0.20645662|0.667956827|0.931316325|-0.069841183|0.229754094|-23.23499995|7.949039772000001|-0.02494328|-19.0090431|5.295379767|0.642051995|-12.12179711|47.72173991|0.42907551|2286.724895|485.8716402|1650.235214|-6.788943965|5.697537591000001|9.979494111|0.751545111|4884.730303|186.7429782|-285.1356465|20.26785036|-148.2182458|11.28530137|1.0|1.0|1.0|0.0|3.44|20.0|3.09|48.53|2.25|0.0|99.65|0.0|2.0|-3.58|25.0|3.0|-6.24|327.38|0.0|2.96|-4.16|0.000263|6.97e-05|0.0228|2.9|0.0|0.000441|3.9863|-1045.98235|955.4|195.0|431.63|0.53885|-1045.798634|0.0711|2.7805|0.02113855|-1045.849774|1.7|5.7696
21b_a23|0.0|1|7.525639975|0|1.197963051|0.094654108|-0.005936474|-0.008526338|2|0.057405955|-0.326506055|0.01055698|-0.0490623259999999|2|2|0.107996329|-0.069382957|-0.130528352|-0.481470603|0.7038407329999999|0.7717839409999999|0.131951284|-0.078097375|0.668547062|0.930728719|-0.083105261|0.224930782|-41.81114831|41.6766724|-0.034219814|-40.84133198|7.117014296|0.812334718|-29.31080756|67.68046598|0.458461834|3074.083057|652.4673795|2531.041828|-16.81701905|8.773746105|16.20152864|0.846591917|6919.229053|131.5587155|-857.6679716|29.53101081|-437.9110924|9.421307298|1.0|1.0|1.0|1.0|3.59|26.0|3.92|128.81|2.6|1.0|129.97|0.0|5.0|-6.1|33.0|5.0|-6.42|450.52|0.0|3.57|-5.22|8.02e-07|6.06e-06|0.00273|3.7|0.0|6.45e-06|3.6237|-1761.498874|1247.38|0.2607|611.6|0.57848|-1761.230923|0.2333|9.5312|0.02657688|-1761.294175|85.0|7.0691
34_a20|0.0|0|6.842683282|0|1.416932073|0.0305860929999999|-0.0057643419999999|-0.104520106|2|0.199191385|-0.328567476|0.003085806|-0.054458882|1|1|0.327535029|0.0346782989999999|0.057022334|-0.4478820739999999|0.7071284179999999|0.74801464|-0.101401966|-0.090732503|0.690530489|0.7966571459999999|-0.085459595|0.408491116|-57.31821177|297.5548445|-0.032248904|-38.68669181|5.898367836|0.776414086|-38.56497154|67.53437417|0.462785432|2825.042137|536.0086996|2319.742032|-14.59875162|7.940146766|14.7802149|0.8614536140000001|6211.26199|150.43359099999998|-773.7338361000001|27.94614651|-371.9551262|10.03525243|1.0|1.0|1.0|1.0|3.43|27.0|4.5|86.69|2.47|0.0|125.0|0.0|5.0|-5.14|32.0|4.0|-6.28|419.48|0.0|3.63|-5.02|7.27e-06|9.51e-06|0.00399|3.63|0.0|2.780000000000001e-07|3.8699|-1352.31921|1205.64|0.4388|544.93|0.38519|-1352.041015|0.0766|3.8519|0.03558836|-1352.102407|61.0|7.2147
3m_a32|0.0|1|7.773594467000001|0|0.609420748|0.013867955|-0.006290106|-0.017268778|0|-0.0370712179999999|-0.3082152019999999|-0.000514191|-0.078038283|3|3|-0.065422345|-0.04918838|-0.086806406|-0.49476131|0.6943636479999999|0.817967125|-0.0067207069999999|-0.126422018|0.6672533589999999|0.798023273|-0.09390309|0.317009723|-50.60363458|92.61088121|-0.027127559|-33.57626169|4.801577352|0.674468222|-30.25923462|67.1606709|0.4687361229999999|2588.590536|477.1904954|2363.601309|-9.699808932|7.0752395770000005|13.31775015|0.882303773|5724.714257|194.65681730000003|-436.4914018999999|24.05057475|-208.6520032|11.00984957|1.0|1.0|1.0|1.0|3.51|19.0|7.02|128.01|1.74|0.0|110.36|0.0|3.0|-5.94|27.0|4.0|-6.17|394.51|0.0|4.12|-4.86|1.14e-06|1.39e-05|0.00547|3.57|0.0|1.65e-05|3.5749|-1863.502681|1073.31|0.2952|484.34|0.7026600000000001|-1863.279862|0.2952|5082.0|0.0339106999999999|-1863.337677|23.0|7.6383
IN1233_a59|0.0|0|6.842683282|0|1.400923654|0.1160337319999999|-0.008841844|-0.12050413|2|0.163548857|-0.5039851160000001|-0.005614194|-0.054458882|1|1|0.268927191|0.001996439|0.003282792|-0.597167441|0.809917509|0.74801464|-0.107446431|-0.090732503|0.778639593|0.7613246490000001|-0.095213818|0.356444983|-61.73167061|318.5587088|-0.035929742|-42.16752524|4.79704394|0.810795898|-41.08157616|72.32484741|0.483639625|2809.840422|506.6510632|1822.396842|-15.91227368|8.011984402000001|15.51626497|0.936631949|6206.818668|125.91272279999998|-843.3505049|29.49046561|-413.6607749|8.961363774|1.0|1.0|1.0|2.0|3.48|27.0|5.54|97.55|2.06|0.0|125.07|0.0|5.0|-5.59|32.0|4.0|-6.13|419.48|0.0|3.78|-5.16|2.54e-06|6.91e-06|0.0029|3.85|0.0|4.17e-08|3.5355|-1352.351584|1204.16|0.2623|531.14|0.51285|-1352.073755|0.2011|5.4004|0.02473496|-1352.135303|34.0|7.4685
12a_a50|0.0|1|7.927685046000001|1|1.397770359|-0.199881787|-0.002936355|-0.0016330379999999|1|-0.111689174|-0.126263256|0.01164808|-0.122912558|2|2|-0.193999688|-0.168032508|-0.291865836|-0.247407423|0.699597776|0.795582575|-0.030758487|-0.2018898489999999|0.660148928|0.904119689|-0.0663902|0.29507467|-25.57033815|7.457998037999999|-0.02383238|-16.85074424|5.333473207|0.575218972|-12.88231829|47.2792242|0.469674946|2223.666558|455.4948605000001|1462.827156|-6.048985111|5.116970861|9.648744341|0.885635975|4665.239724|214.004382|-235.9104193|20.873331|-75.79052945|13.83188822|0.0|1.0|1.0|0.0|3.3|20.0|2.59|48.53|2.02|0.0|94.69|0.0|2.0|-3.16|24.0|3.0|-6.44|313.36|0.0|2.55|-3.84|0.000685|0.000144|45.0|2.5|0.0|0.00101|4.0783|-1006.659456|908.22|0.1807|394.52|0.65267|-1006.498352|0.1807|5.7662|0.02648238|-1006.546706|75.0|7.1249
12al_a36|0.0|0|7.412764017000001|2|1.297043737|-0.06777947|-0.008463062|-0.04314418|2|0.1030147719999999|-0.4908576189999999|0.00127667|-0.031635802|1|1|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|0.8913597320000001|0.8344566859999999|0.125005134|-0.055405405|0.84179881|0.801179217|-0.105915949|0.2689491989999999|-51.22331485|114.2305891|-0.035305316|-45.86257662|11.65999569|0.671084645|-33.70669917|86.77628559|0.456856406|2843.740855|527.2034213000001|2244.88081|-15.28752554|8.774664332|16.15533063|0.841133748|6049.668466|216.4375922|-825.5263792000001|34.61874732|-225.1591357|17.07995636|0.0|1.0|0.0|2.0|4.81|17.0|2.77|78.43|1.72|0.0|130.24|0.0|6.0|-3.95|31.0|5.0|-6.93|411.46|0.0|1.81|-4.07|0.000113|8.499999999999999e-05|35.0|2.65|0.0|8.340000000000001e-05|3.5511|-1347.479819|1181.84|0.4466|554.23|0.6945399999999999|-1347.196501|0.0095|6.4473|0.03469224|-1347.257936|48.0|7.3188
21c _a23|0.0|1|7.525639975|0|1.197962776|0.178300778|-0.009944003|-0.135572353|2|0.0645437059999999|-0.576752175|0.003456487|-0.039311241|2|2|0.118226959|-0.0201427689999999|-0.036896213|-0.596546056|0.7641222459999999|0.782543953|0.149511954|-0.060079444|0.7301130229999999|0.790596437|-0.098699133|0.2571258939999999|-59.46209153|323.3651097|-0.040210758|-49.86692499|7.09164338|0.834557275|-42.26586935|79.71722579|0.468609427|3161.1237530000003|561.9588018|2628.628799|-20.31615463|8.945789862|16.83467928|0.881854988|7227.157398|117.597286|-1097.07235|34.24804117|-475.6090385|9.5615256|1.0|1.0|1.0|2.0|3.68|26.0|3.1|148.11|2.49|1.0|133.35|1.0|6.0|-5.63|34.0|5.0|-7.13|468.53|1.0|3.0|-4.72|2.35e-06|1.92e-05|9.0|2.86|0.0|2.2e-05|3.6649|-1837.964768|1275.12|0.3329999999999999|587.02|0.5885699999999999|-1837.67081|0.3329999999999999|6.0226|0.03257532|-1837.736174|67.0|7.1752
12x_a30|0.0|0|7.412764017000001|2|0.604984021|0.044575215|-0.006008579|-0.0335688279999999|2|-0.0606216429999999|-0.3545061539999999|0.00604028|-0.1066694919999999|1|1|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|0.842068099|0.782514704|-0.062251445|-0.1759406839999999|0.803183654|0.848844277|-0.091725339|0.398925866|-47.48669555|74.51844582|-0.035022402|-39.99960559|6.435648079|0.824674971|-31.35848986|68.52587215|0.4490846539999999|2845.417984|560.5459455|2374.777496|-15.27257668|7.794822643|14.14885734|0.815160907|6359.545311|115.7782842|-839.9917174000001|28.04441012|-428.8071293|7.953787804|1.0|1.0|0.0|1.0|4.86|17.0|4.87|81.65|3.25|0.0|137.21|0.0|5.0|-6.04|31.0|4.0|-5.64|426.54|0.0|3.19|-5.46|9.14e-07|3.48e-06|0.00148|4.6|0.0|1.76e-05|3.4831|-1654.40976|1211.79|0.1517|558.65|0.68589|-1654.1207|0.1517|4.3702|0.03136007|-1654.183467|22.0|7.6556
19d_a38|0.0|0|7.412764017000001|2|1.297043205|0.013465335|-0.0120676969999999|-0.17467835|2|0.019858574|-0.6999264340000001|-0.011156837|-0.024688524|1|1|0.041924146|-0.060668296|-0.128079012|-0.529632789|0.7581164340000001|0.853092207|0.111104525|-0.039361255|0.730686013|0.63167949|-0.1248815919999999|0.3509455999999999|-74.84120843|158.6487879|-0.04393982|-51.60489663|9.98319831|0.7494816990000001|-48.11018574|94.84426896|0.478151237|3055.168373|406.0626253|2995.494247|-18.15727844|7.056031803|13.52121974|0.916264002|6934.7619620000005|161.0407189|-980.493036|37.68716585|-320.7487188|14.56661536|0.0|1.0|0.0|4.0|4.91|17.0|2.34|124.32|1.65|0.0|133.79|0.0|6.0|-3.87|33.0|5.0|-7.84|444.46|0.0|1.94|-3.62|0.000134|0.0002399999999999|107.0|1.65|0.0|0.000175|3.6586|-1500.898316|1171.77|0.3167|517.77|0.3356699999999999|-1500.621723|0.0699|7.9959|0.04735828|-1500.683599|11.0|7.9586
16a_a23|0.0|1|7.423568444|1|1.197962324|-0.0147904689999999|-0.0054940769999999|-0.013055633|3|0.062601621|-0.302174246|0.012426121|-0.071458049|2|2|0.115499047|-0.181609054|-0.335065967|-0.380779155|0.765869487|0.8323974470000001|0.154144584|-0.116894582|0.7199622309999999|0.934837094|-0.07288672|0.181301571|-26.53751114|9.922436905|-0.025724725|-30.39361398|8.915071155|0.585920722|-17.13669862|65.21027197|0.49525751|2924.629647|603.6746046|1801.957216|-10.72715788|8.024409307|15.89802615|0.981208279|6552.801739|267.3932664|-547.0850515999999|28.35168303|-110.9672657|18.14339594|0.0|1.0|0.0|1.0|3.94|20.0|2.03|108.26|2.04|1.0|125.79|0.0|5.0|-4.58|31.0|4.0|-7.02|427.5|0.0|1.85|-4.31|2.6e-05|4.86e-05|0.0208|2.66|0.0|0.0023|1.6239|-1685.913359|1172.0|0.2066|555.21|0.96307|-1685.580443|0.2066|11.6254|0.03391189|-1685.6419010000002|39.0|7.4037
14p_a23|0.0|1|7.423568444|0|1.197963748|0.044380583|-0.005975594|0.006191846|2|0.041987653|-0.310730878|0.009895793|-0.053921569|2|2|0.080581604|-0.0686282459999999|-0.131709531|-0.4510651779999999|0.708395022|0.799506006|0.099883916|-0.090287278|0.669357479|0.923455749|-0.080784473|0.223758613|-42.52653933|40.58186569|-0.033660197|-36.77082544|10.06403753|0.751638299|-28.69113861|67.36602512|0.464933687|3010.721939|623.0226425|2170.5738260000003|-15.32117727|9.014073839|16.84664803|0.868927227|6696.264498|167.5607773|-735.4165088|30.21311441|-339.5427625|12.86362369|1.0|1.0|1.0|1.0|3.48|26.0|3.4|128.81|2.39|1.0|125.0|0.0|5.0|-5.68|32.0|5.0|-6.62|436.49|0.0|3.25|-4.9|2.09e-06|1.27e-05|0.00554|3.3|0.0|1.4800000000000002e-05|3.5752|-1722.181612|1191.08|0.3802|573.24|0.6816|-1721.933314|0.3802|7.4033|0.02935511|-1721.994023|3.0|8.5302
9b_a31|0.0|0|7.765993078999999|1|0.610136326|0.010411229|-0.0141390689999999|-0.070525429|0|-0.045938305|-0.706953442|-0.0050444109999999|-0.091236608|2|2|-0.075191042|-0.143280211|-0.2345186269999999|-0.554573699|0.811212624|0.852813666|0.01752821|-0.154083843|0.77051712|0.669120552|-0.131125311|0.241728566|-63.73317225|152.8702381|-0.039058603|-49.30281875|13.00794571|0.689175183|-39.08032306|95.78862992|0.469546953|2534.356888|410.2957125|1711.969694|-14.68594601|8.097516252|15.2652837|0.88518099|5524.468603|190.5935925|-690.2394625|34.75199071|-231.99935|15.38435497|1.0|1.0|1.0|2.0|3.58|16.0|5.26|117.37|0.86|0.0|103.36|0.0|7.0|-4.76|27.0|5.0|-6.77|384.45|0.0|3.0|-3.86|1.76e-05|0.000137|0.0527|2.64|0.0|5.520000000000001e-05|3.8435|-1578.839267|1091.21|0.2732|562.68|0.41622|-1578.604164|0.2627|5.2851|0.03769117|-1578.665571|63.0|7.2007
