molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|NaasN|SRW09|nAHRing|BCUTs-1|SaasN|MATS2c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|MATS8s|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|PNSA5|RPSA|TPSA_x|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|WNSA2|DPSA4|DPSA1|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Molar refractivity|Veber filter|Num. of Rotatable bonds|Log S (Ali)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50
3o_a32|1|1|1|3.644417045|0|7.773594467000001|1|0.609420753|0.0|-0.022603806|-0.001411347|-0.117781901|10.3110027|-0.090297882|3|0.000243592|-0.117744493|-0.11221537|-0.483580522|0|0.90022001|-0.074509084|0.872498916|0.840991936|1|0.8377808240000001|-0.073742105|-55.03672286|0.162219176|93.52833522|-0.031819276|-31.73171751|4.161738248|0.0|0.7850948190000001|-1.4318674340000002|-24.51306152|-18.34557429|49.73468603|0.455089918|2488.133192|-825.5508427999999|2469.87467|-10.57723917|0.214905181|6.392329273|11.73098001|0.835165165|5488.777096|-475.9757626|23.36733582|-328.7458915|7.532642302|1.0|1.0|1.0|1.0|2.0|3.47|0.32|19.0|-7.27|4.2|122.97|112.07|0.0|3.0|-5.72|-6.17|381.52|0.0|0.0|3.74|-4.73|1.89e-06|0.00072|0.0|-0.05413|2.35|3.5333|-1805.504508|620.56|0.2851|464.85|0.70216|-1805.277864|3.2729|-0.20065|0.03088166|-1805.333039|5.8476|6.6198
12bi_a36|1|0|0|3.466222049|0|7.412764017000001|2|1.297042566|0.0|-0.088734077|0.000482522|-0.067142264|10.95958518|0.041834838|1|0.002872872|0.056936052|-0.289604649|-0.37220074|1|0.884226781|0.0997949019999999|0.858971809|0.8350231859999999|0|0.7850011179999999|-0.082914301|-75.1419557|0.214998882|150.12481100000002|-0.027831043|-52.46851415|16.87080604|0.0|0.4996603229999999|-1.614200516|-40.42611289999999|-19.43326441|82.05687954|0.461975362|3044.149713|-1127.129336|2660.0547690000003|-13.56944331|0.500339677|8.454426643|15.71382803|0.85865094|6572.410403|-787.0277122|38.89295091|0.474365004|26.24794923|1.0|0.0|1.0|1.0|2.0|4.97|0.21|17.0|-6.79|1.9|87.66|136.74|0.0|7.0|-4.11|-7.13|441.49|0.0|0.0|1.75|-4.15|7.75e-05|0.0342|0.0|-0.0510199999999999|2.68|3.6851|-1461.997992|742.94|0.4214|603.92|0.69207|-1461.69263|7.0514|-0.2018|0.0318395999999999|-1461.75632|8.8903|7.8539
13m_a6|1|0|0|3.415695704|0|6.842683282|0|1.429020166|0.0|0.031719435|-0.0093684169999999|0.054340057|10.9505335|-0.018628955|1|-0.00687003|0.037052986|-0.118693789|-0.568024162|2|0.870730542|0.156982046|0.832753533|0.82642394|1|0.715612461|-0.0989137669999999|-75.05944278|0.2843875389999999|198.3000783|-0.0378750189999999|-52.33806464|9.035018118|95.67846949|0.7362989999999999|-2.045251|-48.09294654|-26.40980394|81.92876874|0.48094941|2951.567781|-1426.129413|2574.030011|-18.41524497|0.263701|8.435961541000001|16.2526769|0.926594475|6412.592679|-994.4232282|35.8683143|-329.5370141|14.59313027|1.0|1.0|1.0|1.0|3.0|3.59|0.08|27.0|-9.67|3.76|122.47|127.2|0.0|6.0|-4.64|-7.23|435.48|0.0|0.0|2.67|-4.28|2.27e-05|0.00987|0.0|-0.07137|4.27|3.3359|-1423.762467|726.28|275.0|546.69|0.64753|-1423.448957|4.2913|-0.20954|0.04955777|-1423.511471|6.5243|8.0
14r_a23|0|1|1|0.0|2|7.423568444|0|1.197963203|3.201732471|-0.009140243|0.007671236|-0.079935667|10.31321824|-0.064006338|2|0.0075222369999999|0.033038452|-0.17267308|-0.454010253|2|0.616699629|0.03753491|0.846632079|0.5935522360000001|1|0.8662226190000001|-0.062618931|-55.30494931|0.133777381|86.14846171|-0.03654528|-35.61466281|7.956082857|55.62948521|0.7882228370000001|-1.717628177|-25.96781003|-23.53402098|52.67940305|0.4661909429999999|2945.137191|-1106.098986|2306.754114|-15.15517566|0.211777163|7.555307147000001|14.15357616|0.873329024|6744.848704999999|-712.2932561000001|29.85706563|-371.2130393|11.00678143|0.0|0.0|1.0|0.0|1.0|3.47|0.05|26.0|-7.67|4.58|105.02|120.24|0.0|5.0|-5.58|-6.31|429.47|0.0|0.0|3.7|-5.11|2.66e-06|0.00114|0.0|-0.06842|3.72|3.1797|-1729.1556449999998|678.08|0.2346|513.71|0.68115|-1728.924789|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.8722|8.2684
21_a34|0|0|0|0.0|1|8.002694162000001|2|1.425532331|1.88614418|0.026135784|-0.001643445|-0.004734657|10.94874873|-0.009996155|1|0.00130996|-0.201539853|-0.407759867|-0.514364527|1|0.702772307|0.116926272|0.796991578|0.660871869|0|0.676390843|-0.09533089|-79.03896823|0.323609157|217.1470086|-0.041572921|-53.03643341|15.38241267|77.34839362|0.728260094|-2.120218984|-42.9239565|-27.89610644|86.89263143|0.4688149339999999|3115.110331|-1422.701428|2429.6035|-18.7187412|0.271739906|7.253455092999999|13.65523159|0.882583047|7048.305909000001|-954.6558014|38.30514214|-306.332473|16.08669155|0.0|0.0|1.0|1.0|0.0|3.43|0.12|23.0|-7.68|3.23|86.55|122.59|0.0|4.0|-4.5|-6.83|438.43|0.0|0.0|3.03|-4.71|3.14e-05|0.0138|0.0|-0.07534|7.78|3091.0|-1483.3359380000002|698.17|0.2174|530.93|0.69292|-1483.057743|5.3432|-0.20872|0.03023936|-1483.12009|7.9399|5.4737
4d_a46|0|0|0|0.0|1|7.825245291|1|1.134637067|2.146507937|-0.1397563859999999|0.0116902869999999|-0.111025108|10.96333164|-0.076521434|1|0.010756749|-0.206000242|-0.1271933999999999|-0.240143042|2|0.6535171|-0.213089038|0.8075680409999999|0.623144956|0|0.936057958|-0.056384895|-38.85529917|0.063942042|35.10521457|-0.024616555|-21.33218735|2.607946825|74.62074724|0.813427965|-1.132361533|-16.99546444|-13.51488667|35.70643728|0.441136013|2181.291783|-621.6847867|2233.65548|-7.419891252999999|0.186572035|5.757075209|10.30138878|0.7893441379999999|4993.774007|-341.3149976|16.6147308|-344.15403910000003|4.753094337|1.0|0.0|1.0|1.0|0.0|3.78|0.35|17.0|-7.41|5.11|43.6|101.75|0.0|2.0|-4.93|-5.4|352.86|0.0|1.0|4.11|-5.11|1.18e-05|0.00416|0.0|-0.0396399999999999|4.18|4.4265|-1453.840712|588.18|0.1313|503.76|0.69884|-1453.635434|3.5318|-0.22603|0.02292966|-1453.688943|3.7104|6.2865
12m_a30|0|0|0|0.0|0|7.412764017000001|2|0.6049842529999999|0.0|0.096631895|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|0.0026474159999999|-0.236661357|-0.152855196|-0.5409445629999999|1|0.817497287|-0.036924662|0.893689741|0.770326886|0|0.783260049|-0.085422479|-70.1324196|0.216739951|147.06395700000002|-0.0405332439999999|-47.58675592|12.59296644|237.0982213|0.773732767|-2.067195455|-39.32844052|-27.50290965|76.52074257|0.44976016|3058.3084710000003|-1402.648392|2370.879718|-18.66147291|0.226267233|9.025816604|16.40342255|0.8173893040000001|6658.711303|-951.7351184|35.54574762|-371.4702679|13.2317657|1.0|0.0|1.0|0.0|1.0|4.66|0.13|17.0|-6.42|2.48|114.67|133.52|0.0|6.0|-6.0|-6.22|439.49|0.0|0.0|2.36|-5.01|1.01e-06|0.000444|0.0|-57.0|3.88|3.5496|-1743.215323|714.92|255.0|578.87|0.68404|-1742.965888|3.6891|-0.20742|0.04041755|-1743.030004|5.1279|7.5114
12ad_a36|1|0|0|3.428443248|0|7.412764017000001|2|1.297042846|0.0|-0.040810025|-0.001148437|-0.0072527669999999|10.95445455|0.010723827|1|0.000906224|0.077659878|-0.227404687|-0.478461478|1|0.817851296|0.1563642469999999|0.8846605|0.7767870459999999|0|0.760267769|-0.082404548|-76.30379737|0.239732231|169.7321223|-0.0365657189999999|-54.02363038|15.4237324|81.68309557|0.656407461|-2.047680239|-41.30726219|-25.88878839|80.12771975|0.477102332|3041.082692|-1449.77215|2474.175727|-18.32944602|0.343592539|8.770308295|16.772513699999998|0.912420081|6569.653402|-1026.448977|39.44011905|-221.4751857|20.51012207|1.0|0.0|1.0|0.0|2.0|4.9|0.17|17.0|-6.62|1.67|95.5|135.03|0.0|7.0|-4.18|-7.18|439.47|0.0|0.0|1.76|-4.08|6.579999999999999e-05|0.0289|0.0|-0.05406|4.5|3.8512|-1460.8311199999998|737.53|0.6073|588.2|0.67215|-1460.5468529999998|5.3349|-0.21044|0.03648828|-1460.610659|6.8996|7.7696
11_a27|1|0|0|2.680511093|0|7.535296702|1|1.1606177359999998|0.0|0.100091619|0.004538653|-0.0864111069999999|10.93910312|-0.027287578|0|0.005111147|-0.1299181459999999|-0.067428705|-0.488734846|2|0.734834532|-0.0357410779999999|0.8629676709999999|0.7146215429999999|1|0.7645505|-0.079921166|-50.15555389|0.2354494999999999|124.5410133|-0.034296948|-26.52978026|4.524597532|72.60399149|0.8088958709999999|-1.611956546|-22.36099135|-18.14137056|50.82822357|0.4528656239999999|2339.465471|-852.6444161000001|1646.903525|-9.595877966|0.1911041289999999|5.231762955|9.562117063|0.82770457|5186.240841|-451.0062644|22.42732497|-326.780942|6.714661907000001|1.0|0.0|1.0|0.0|1.0|3.95|0.35|16.0|-6.09|1.67|61.88|106.33|0.0|2.0|-3.68|-6.47|345.4|0.0|1.0|2.04|-4.02|0.000207|0.0716|0.0|-0.05985|4.54|2.4836|-1122.456105|571.4|0.3492|415.32|0.59222|-1122.190727|3.1278|-0.16205|0.0226944|-1122.242519|4.2894|8301.0
17d_a50|0|1|1|0.0|2|8.105609402|2|1.338814635|4.380250483|-0.152030219|0.012079|-0.136180713|10.94500663|-0.125540541|2|0.01245647|0.009780681|-0.323333765|-0.2294807539999999|1|0.754575205|-0.1921395789999999|0.789310938|0.7276268779999999|1|0.929886823|-0.044172353|-48.40178147|0.070113177|48.62532158|-0.025589979|-33.56790124|7.31681784|86.38197811|0.75405703|-1.535398758|-21.24595322|-17.74731987|41.18485076|0.445708152|2824.70142|-1064.839192|2950.99157|-12.30823045|0.24594297|6.996105516|12.62170017|0.8041037459999999|6281.764548|-738.4938272999999|23.53577933|-352.3903892|9.139672835|0.0|1.0|1.0|1.0|0.0|4.07|0.35|20.0|-7.07|4.29|51.77|133.19|0.0|6.0|-4.5|-6.25|424.54|0.0|1.0|3.68|-4.88|3.17e-05|0.0135|0.0|-0.03251|3.41|4.0506|-1335.989008|727.15|0.1819|579.45|0.66103|-1335.649722|5.6557|-0.19967|0.02625058|-1335.713194|7.9942|7.1308
7f_a10|0|0|0|0.0|1|7.535296702|1|1.240141822|1.924772416|0.103083789|0.00189949|-0.000498274|10.92948443|-0.0971900919999999|1|0.0030999659999999|-0.309622111|-0.172751862|-0.5846516820000001|2|0.5371733989999999|-0.009545801|0.8499946070000001|0.5209683970000001|1|0.931773786|-0.064238302|-53.02456669|0.068226214|38.0022453|-0.03645808|-29.53487321|2.474090768|0.3440879|0.8217865520000001|-1.713529756|-19.93012491|-20.30728086|40.22275023|0.402568457|2803.359424|-954.4422004|2375.702381|-11.31122804|0.178213448|6.115784565|10.23679556|0.6738319429999999|7070.755931000001|-531.6277179|24.71113795|-358.4725202|7.137285626000001|1.0|0.0|1.0|1.0|0.0|3.37|0.23|21.0|-8.13|6.57|52.83|106.77|0.0|4.0|-5.54|-5.47|410.39|1.0|0.0|4.39|-5.6|2.9e-06|0.00119|0.0|-0.0613|4.93|3.6256|-1442.216293|597.28|348.0|426.07|0.6833600000000001|-1442.001311|2.2631|-0.2175699999999999|0.01616879|-1442.058773|3.2524|6.8508
19a_a38|1|0|0|3.3685352889999995|0|7.412764017000001|2|1.297044508|0.0|-0.084389038|-0.002526241|-0.122385526|10.96083376|-0.077535135|1|-0.000673716|0.116434494|-0.217394466|-0.4342819429999999|1|0.724208473|0.031696119|0.8741648479999999|0.698414933|0|0.747152898|-0.08593151|-64.73159672|0.252847102|151.1278869|-0.038988111|-38.69037594|7.910363161|0.0|0.744796537|-1.949405536|-30.69910427|-23.30337482|64.59623135|0.465829126|2774.129458|-1165.168741|2304.055966|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|6115.030149|-696.4267669|31.28824271|-292.6320538|12.47635608|1.0|1.0|1.0|1.0|3.0|4.83|0.14|17.0|-6.86|2.55|81.23|125.69|0.0|5.0|-4.14|-6.77|401.44|0.0|0.0|2.68|-4.17|7.209999999999999e-05|29.0|0.0|-0.05271|3.41|3.6504|-1332.186327|628.65|0.2668|466.55|0.68835|-1331.94466|4.7986|-0.20379|0.03338983|-1332.002093|6.0223|8.0106
11b_a5|1|0|0|2.943854668|0|6.605297921|0|1.277648917|0.0|-0.2023158669999999|0.006121601|-0.118167947|10.94877958|-0.0536971829999999|1|0.005685558|-0.108457009|-0.017658026|-0.252164213|2|0.735954089|-0.0497097529999999|0.8645824520000001|0.682032125|0|0.8737310509999999|-0.07633373|-48.42513182|0.126268949|75.80248447|-0.029332646|-29.07084703|5.900883275|1.880682804|0.66824472|-1.290636432|-27.50997723|-17.60913884|55.65456427|0.456131351|2434.505303|-774.8021092|913.0178976|-10.5712171|0.33175528|8.936258446|16.43091298|0.83867925|5107.577902|-465.13355250000006|26.35133256|-202.0032297|13.73773299|1.0|1.0|1.0|1.0|1.0|2.99|0.1|23.0|-9.15|4.82|63.69|106.58|0.0|6.0|-4.65|-6.03|376.84|0.0|1.0|3.68|-4.69|2.26e-05|0.00853|0.0|-0.0418399999999999|3.31|4.1982|-1564.761898|635.55|0.5806|511.28|0.6284|-1564.56504|1.9569|-0.21291|0.03575776|-1564.621301|2.8531|7.7212
5b_a49|0|0|0|0.0|1|7.853604813|2|1.343848745|2.119588967|0.1108916119999999|0.005836378|-0.0695402359999999|10.9297646|0.059834711|1|0.006696215|-0.12209302|-0.230763367|-0.515894968|2|0.6981815290000001|-0.006962617|0.839963111|0.666573331|1|0.7969332440000001|-0.0698098759999999|-44.96093486|0.203066756|119.3565117|-0.026008|-26.42668087|7.020013952999999|69.07083505|0.608694741|-1.300400018|-24.11745318|-15.28671785|52.97561349|0.475192312|2764.188493|-764.3358925|1956.050085|-8.985071494|0.3913052589999999|6.270195553|11.94760614|0.905459892|6225.302624|-449.2535747|25.1139312|-127.7749783|14.88971719|0.0|1.0|1.0|1.0|1.0|3.34|0.22|21.0|-7.24|2.87|75.94|122.26|0.0|3.0|-3.3|-7.24|396.44|0.0|1.0|2.58|-3.93|0.000496|0.1969999999999999|0.0|-0.04453|3.92|3.9209|-1292.139616|633.92|0.4653|451.32|0.65269|-1291.873941|4.3767|-0.20701|0.03937634|-1291.929428|6.1996|7.5528
19_a15|0|0|0|0.0|0|0.0|0|0.300209223|0.0|0.156105985|-0.012350591|-0.04003124|10.31928434|-0.032407407|0|-0.00534669|0.060683674|-0.045543362|-0.571686169|1|0.7981860159999999|0.042424078|0.770451673|0.7358168620000001|0|0.691069123|-0.0946599869999999|-64.78818183|0.308930877|178.5363184|-0.042351319|-37.44217335|1.761006946|15.76831619|0.922135562|-1.905809364|-31.61527447|-24.47553536|57.75275299|0.405429114|2625.952212|-1101.399091|1857.369806|-14.14482104|0.077864438|6.10227122|10.26331993|0.681885245|5417.777463|-636.516947|26.54223128|-487.9183964|3.321475588|1.0|1.0|0.0|1.0|2.0|2.99|0.11|18.0|-7.14|4.96|102.69|101.22|0.0|5.0|-5.12|-6.22|369.44|0.0|0.0|2.88|-4.39|7.56e-06|0.00279|0.0|-0.0372399999999999|7.53|4.1742|-1523.404372|601.23|0.4895|519.04|0.68945|-1523.196562|6.7515|-0.20742|0.04315771|-1523.254714|9326.0|7.1427
12r_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984545|0.0|-0.015167821|-0.002544958|-0.0682882559999999|10.31162892|-0.0646674999999999|1|-0.001131023|-0.247439715|-0.145315868|-0.44083509|1|0.609043558|-0.007140234|0.889479916|0.591758164|0|0.72072745|-0.090229387|-71.0931422|0.27927255|180.5098625|-0.040404659|-45.9515743|7.995393191000001|0.0|0.790065337|-1.979828309|-37.69583567|-26.11584816|70.6903535|0.464481911|2976.944611|-1279.67656|2433.580273|-16.88017015|0.209934663|7.467190577999999|13.94386247|0.867350555|6735.090739|-827.1283373|33.05530181|-374.9717191|10.96881384|1.0|0.0|1.0|0.0|1.0|4.66|0.14|17.0|-7.16|3.74|81.65|127.19|0.0|5.0|-5.49|-6.06|434.46|0.0|0.0|3.21|-5.17|3.24e-06|0.00141|0.0|-0.05244|4.32|3.5111|-1774.236548|679.64|0.1908|516.03|0.68476|-1774.009422|5.2021|-0.20138|0.03388131|-1774.070699|6.5511|7.5317
14j_a23|0|1|1|0.0|2|7.423568444|0|1.197963927|3.278390512|0.074424082|0.007671236|-0.026319216|10.31321824|-0.055708465|2|0.0075222369999999|0.087218599|-0.17267308|-0.463194548|2|0.616699629|0.143567854|0.864845456|0.5935522360000001|1|0.8454521620000001|-0.062203032|-53.34139172|0.154547838|100.2571987|-0.034989992|-34.60325668|8.620784882999999|83.17168000000001|0.7739671709999999|-1.644529644|-26.17681598|-22.69846456|53.64097592|0.497137467|2943.385528|-1066.827834|2175.598042|-14.72479008|0.226032829|7.83426417|15.57933561|0.988615047|6597.039681|-692.0651337|29.32742551|-355.4521561|11.53930239|0.0|0.0|1.0|1.0|1.0|3.39|0.05|26.0|-7.67|4.58|105.02|120.24|0.0|5.0|-5.58|-6.31|429.47|0.0|0.0|3.77|-5.11|2.66e-06|0.00114|0.0|-0.07581|3.72|3.6671|-1729.15999|670.6|0.3886|528.18|0.65128|-1728.9293280000002|5.8037|-0.2239699999999999|0.02207124|-1728.988797|8.3233|8.3883
12n_a30|0|0|0|0.0|0|7.412764017000001|2|0.604984682|0.0|0.0304762079999999|0.001139238|-0.037209579|10.31162898|-0.087019298|1|0.002064369|-0.254279374|-0.120380857|-0.464204099|1|0.669561738|-0.015189554|0.870930234|0.64876559|0|0.7781502140000001|-0.083120674|-66.48079820000001|0.221849786|140.0890685|-0.038674741|-41.97990569|6.804436105|0.0|0.799403208|-1.895062322|-33.14358793|-24.42151771|63.2630417|0.4701566479999999|2848.910641|-1196.654368|2349.172094|-15.42118984|0.200596792|7.385790169|13.93957316|0.887350282|6353.890039|-755.6383024|30.54968688|-378.1217671|9.686460958|1.0|0.0|1.0|0.0|1.0|4.66|0.14|17.0|-6.9|3.18|81.65|127.24|0.0|5.0|-5.39|-6.02|416.47|0.0|0.0|2.92|-5.01|4.12e-06|0.00171|0.0|-0.05076|4.07|3.4859|-1675.011418|669.57|0.1826|506.94|0.6854|-1674.777231|5.3143|-0.19876|0.0334036|-1674.83759|6.32|7983.0
12bb_a36|1|0|0|3.3296932480000003|0|7.412764017000001|2|1.29704416|0.0|-0.07834963|-0.006877664|-0.018516159|10.96022185|-0.027636036|1|-0.004358975|0.2463876689999999|-0.250781298|-0.421445726|1|0.653741315|0.0534307559999999|0.892249657|0.632625562|0|0.6888482109999999|-0.090660196|-73.39466247|0.311151789|199.7440352|-0.038872447|-47.11573753|9.094955748|0.0|0.719294078|-1.943622342|-37.36110291|-24.95418524|72.36704599|0.4808928389999999|2902.055617|-1247.709262|2458.790147|-16.01935076|0.280705922|7.854524291000001|15.13083401|0.926384521|6285.088971|-800.967538|34.69260487|-281.5518699|14.75518126|1.0|0.0|1.0|0.0|2.0|4.72|0.14|17.0|-7.12|3.0|69.2|123.67|0.0|5.0|-3.99|-6.8|417.41|0.0|1.0|2.44|-4.32|0.000102|0.0424|0.0|-0.0566799999999999|3.66|3.8001|-1431.4091|667.88|0.4172|515.92|688.0|-1431.178978|6251.0|-0.21175|0.03421884|-1431.238418|8657.0|8.0
8b_a31|1|0|0|3.37710223|0|7.765993078999999|1|0.610137861|0.0|-0.01883655|-0.010300564|-0.211457443|10.31170011|-0.069423138|2|-0.006785954|-0.222667869|-0.092604362|-0.510259793|0|0.928940547|-0.058494079|0.8956498159999999|0.8761979520000001|0|0.6076192260000001|-0.120703408|-69.24221375|0.392380774|204.9365822|-0.040792077|-36.1645207|8.823644775|472.8995873|0.703469355|-1.590890986|-32.92631065|-21.30529654|79.93633765|0.479278|2189.617009|-830.906565|1587.743824|-11.12754483|0.296530645|6.142377144|11.79588561|0.920410507|4696.728592|-433.9742484|30.28603362|-212.5400476|12.97217579|0.0|1.0|1.0|1.0|2.0|3.4|0.25|16.0|-5.73|2.74|114.29|88.64|0.0|4.0|-4.05|-6.87|328.39|0.0|0.0|2.52|-3.4|8.97e-05|0.0294|0.0|-0.0325|1.77|3.8582|-1386.852117|566.18|0.2643|439.96|0.70036|-1386.681003|3.6945|-0.19265|0.03659821|-1386.734257|5.6001|5.6576
12f_a31|1|0|0|3.4780522210000004|0|7.765993078999999|1|0.6101347579999999|0.0|0.034876922|-0.00150321|-0.0944165219999999|10.31169747|-0.0164221939999999|2|0.000889251|0.068054139|-0.205011573|-0.551471017|0|0.805862937|-0.021938988|0.8530975000000001|0.7730604259999999|0|0.700992225|-0.097676974|-82.48950216|0.299007775|208.6022728|-0.0337826789999999|-57.54866283|13.44201623|569.7325277000001|0.686882955|-1.891830012|-47.54067074|-23.56842919|87.41178754|0.482666192|2710.311963|-1319.832035|1805.921786|-16.44247509|0.313117045|9.859605078|19.05849748|0.932987917|5845.744358|-920.7786053|34.31214739|-260.7571603|15.04120547|1.0|1.0|1.0|1.0|2.0|3.86|0.41|16.0|-8.02|4.48|117.37|117.78|0.0|10.0|-5.98|-6.19|426.53|0.0|0.0|4.01|-4.63|1.05e-06|0.0004469999999999|0.0|-0.03317|5.39|3.8305|-1696.785527|755.33|0.2664|665.22|0.7006600000000001|-1696.466804|1.8803|-0.19211|0.04363832|-1696.53373|3.3538|6.8861
17_a12|0|0|0|0.0|0|6.823286122000001|1|0.610029543|0.0|0.132275232|-0.002523977|-0.072956553|10.31157659|-0.070249784|1|-0.000651751|-0.3748198379999999|-0.202276514|-0.559137213|2|0.918713011|-0.043392747|0.87653892|0.859088647|0|0.858119365|-0.069570363|-50.13411606|0.141880635|73.93273708|-0.035198739|-26.12444199|3.048310481|0.0|0.786701219|-1.443148294|-18.89085387|-18.34174978|42.10235809|0.466056241|2246.161353|-752.0117408|1470.257187|-9.557722681|0.213298781|5.669161963|10.61752641|0.8728564259999999|4866.339908|-391.8666299|23.31475957|-298.7949107|7.842053909|1.0|1.0|0.0|1.0|1.0|4.13|0.17|17.0|-7.16|2.56|78.41|103.12|0.0|3.0|-4.51|-6.07|333.41|0.0|1.0|3.14|-4.24|3.1e-05|0.0103|0.0|-0.06322|2.87|3.7723|-1366.804178|560.09|0.2213|419.49|0.62783|-1366.638303|2128.0|-0.21781|0.02800938|-1366.689546|2.9806|7.7959
9_a15|0|0|0|0.0|0|0.0|0|1.419941378|0.0|-0.217598467|1.7800000000000002e-05|0.05688176|10.95880687|0.005692073|0|0.003160815|0.140072812|-0.295062413|-0.344978312|1|0.85357243|0.088615068|0.742680335|0.8105478740000001|0|0.846156316|-0.073701648|-65.07462414|0.153843684|85.79894134|-0.028575549|-36.29225274|10.09761131|54.69975317|0.51257747|-1.400201879|-22.92354152|-15.93664265|59.20930631|0.4517825079999999|2392.3164920000004|-780.8954896|1689.926339|-8.88789863|0.48742253|5.485176331|10.00547485|0.8240935659999999|5375.400861|-435.5070329|31.09118831|-14.02896218|20.06953345|1.0|1.0|0.0|1.0|1.0|3.16|0.19|18.0|-7.57|4.95|61.84|104.74|0.0|7.0|-5.25|-5.52|366.41|0.0|1.0|3.69|-4.81|5.63e-06|0.00206|0.0|-0.0258899999999999|3.36|3.7487|-1223.705126|588.55|0.2693|507.33|0.70552|-1223.463757|1.4625|-0.1824|0.01773342|-1223.522216|2188.0|6.9706
6_a27|1|0|0|2.6137160880000003|1|6.823286122000001|0|1.404458667|1.7996617540000002|0.1718757239999999|0.00526746|0.075248207|10.93737136|0.081320966|1|0.0058042269999999|-0.406859288|-0.179319226|-0.541168953|2|0.678057835|-0.1322552659999999|0.849515128|0.650575651|1|0.785047616|-0.0786267609999999|-44.56839492|0.214952384|106.4156743|-0.034625042|-22.06430895|5.03713293|61.10118428|0.774820398|-1.35037664|-19.27068071|-17.14169035|49.10012093|0.47262982|2196.1151210000003|-668.5259238|1193.992326|-8.486272674|0.2251796019999999|5.010042219|9.500048379|0.896201262|4761.820508|-330.96463430000006|22.12343713|-272.1086175|8.095338503999999|0.0|0.0|0.0|0.0|1.0|3.0|0.11|21.0|-6.67|2.79|76.46|92.65|0.0|2.0|-3.62|-6.55|317.34|0.0|1.0|2.71|-3.82|0.000242|0.0768|0.0|-0.04793|4.27|4.1391|-1043.831559|526.9|0.1915|401.49|0.61083|-1043.678244|2.7521|-218.0|0.02494141|-1043.728133|4.0597|9.0
12ae_a36|1|0|0|3.412870974|0|7.412764017000001|2|0.299253957|0.0|0.069118289|-0.006862238|-0.083959343|10.31810353|0.006615826|1|-0.001160331|0.151620635|-0.261631709|-0.513686975|1|0.8183043390000001|-0.0931249669999999|0.8837136859999999|0.750657639|0|0.7162413209999999|-0.085851235|-78.71102033|0.2837586789999999|211.4077529|-0.036430555|-58.64180087|13.25108213|19.97715962|0.6849975640000001|-2.11297219|-47.65297933|-27.14173115|81.74750345|0.465246185|3486.122819|-1574.220407|2634.745208|-20.22131065|0.315002436|8.676756505|16.22570287|0.870019385|7331.209763|-1172.836017|39.62310606|-275.6561988|19.05051961|0.0|0.0|1.0|0.0|3.0|5.03|0.17|17.0|-6.87|2.15|123.75|142.02|0.0|7.0|-3.85|-8.03|474.54|0.0|0.0|1.18|-3.72|0.0001409999999999|0.0668|0.0|-0.0548899999999999|6.24|3.8664|-1876.203168|754.15|0.4832|615.71|0.68591|-1875.897072|6.7458|-0.21149|0.0508577|-1875.963244|8.9297|7.8239
