molecula|n9FaRing|SssssC|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|PBF|PNSA3|PPSA3|RNCS|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|DPSA5|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Lipinski|Lowest Unoccupied Molecular Orbital Energy|log P|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50|pIC50
10_a27|0|0.0|6.605297921|0|0|1.400533489|3.383341915|-0.006285923|-0.044164147|0.040512821|-0.184068581|-0.282866526|0.00991794|10.93783185|1|0.010329671|-0.309727442|-0.2030237389999999|-0.487435299|2|0.639413469|0.804375252|0.129719095|-0.001453596|0.862408925|0.614205449|1|0.346344305|-32.5969511|9.399794974|6.0140309720000005|0.147337847|-0.031079371|-24.60801194|4.998521009|49.19800605|0.7453606909999999|-1.305333567|55.05868025|2270.538352|453.4194305|-694.1361252|-8.788575695|0.254639309|12.9316403|4894.8090170000005|135.40932969999997|-369.1201792|22.1732254|0.01651645|931.2754667000002|424.8821143|8.782938574|1.0|0.0|1.0|0.0|1.0|3.01|3.15|-6.24|2.81|2.97|65.6|2.25|0.0|0.0|97.39|0.0|1.0|3.0|-3.57|25.0|4.0|0.0|2.74|0.000266|0.0882|0.0001189999999999|2.55|0.0|-0.0498|4.66|-1083.1151289999998|573.31|958.95|0.4452|298.79|450.26|0.63894|-1082.956472|-0.16805|4.6684|0.0227416|-1083.008551|69.0|7.1612|7.1612
47r_a18|0|0.0|7.03438793|1|1|0.403924645|0.0|-0.0058631659999999|-0.216996268|0.035706215|0.041686585|-0.40455848|-0.005176133|10.35082951|0|-0.0001597829999999|0.0646283159999999|-0.233665901|-0.360670551|0|0.806477847|0.7698681909999999|0.017110504|-0.048143486|0.8075001|0.7554975009999999|0|0.26560995|-62.75220741|11.59378448|13.30156885|0.230421778|-0.031669652|-48.70193962|8.669825595|60.66168882|0.688074851|-2.090197013|81.99788849|3389.050097|575.4901675|-1563.048166|-17.70979622|0.311925149|19.40516312|7727.455993|233.2574532|-1168.846551|34.41856352|0.0225607039999999|2271.625192|1005.982493|16.87088158|1.0|1.0|1.0|1.0|1.0|4.55|0.0|-7.46|0.43|3.76|111.03|2.23|3.0|1.0|145.82|0.0|1.0|9.0|-6.65|36.0|4.0|0.0|2.2|2.26e-07|0.0001139999999999|2.31e-06|4.59|1.0|-0.0522799999999999|9.2|-1964.813473|790.57|1387.23|0.6007|391.06|729.75|0.69545|-1964.443758|-0.13021|2.3873|0.02805567|-1964.516246|231.0|6.6364|6.6364
12t_a36|0|0.0|7.412764017000001|2|2|1.297042607|0.0|-0.00673635|-0.034194893|0.041767677|0.035510516|-0.404180985|0.003676818|10.95395385|1|0.0045625|0.059266516|-0.101854847|-0.436022708|1|0.902377067|0.829598864|-0.009662203|-0.050788309|0.878510663|0.857993338|0|0.318666358|-48.97252784|11.7409283|86.12920631|0.166244358|-0.035934112|-44.63604995|7.820109571000001|0.417511887|0.78316808|-2.012310282|77.32343502|2771.211293|555.3275093999999|-1340.3102789999998|-15.94144641|0.21683192|15.36435856|5936.009091|144.422087|-892.7209991000001|30.56063281|0.01547607|1711.395437|729.1873176|10.30792105|1.0|0.0|0.0|1.0|0.0|4.94|0.0|-7.36|3.62|2.45|69.2|2.45|1.0|0.0|133.52|0.0|1.0|6.0|-4.61|31.0|4.0|0.0|2.4|2.48e-05|0.0102|2.6600000000000003e-05|3.47|0.0|-0.05302|3.87|-1311.552739|713.6|1208.04|0.4297|319.18|562.72|0.69297|-1311.287803|-0.15088|5.9081|0.03230976|-1311.349439|8.0|8.0969|8.0969
22_a4|0|0.0|7.535296702|1|1|1.399866564|1.987636054|-0.006436201|-0.115883451|0.044357639|0.004808337|-0.257448045|0.004765062|10.94586213|1|0.004237768|0.00771584|0.021636871|-0.3877007|1|0.774689758|0.7797803109999999|0.086940934|-0.037423832|0.8404413829999999|0.755510052|0|0.242642229|-45.61565825|5.1432274630000006|162.9809584|0.138796849|-0.036468635|-20.77508795|2.47167963|0.0|0.8444670409999999|-1.349339509|48.65880447|1950.173729|413.8681986|-648.451775|-8.422332951|0.155532959|9.742413394|4074.564287|74.7444381|-311.62631919999995|20.75359108|0.011296354|767.88287|338.71903330000004|5.428686137000001|1.0|1.0|0.0|1.0|0.0|3.3|2.2|-5.24|3.19|3.54|50.94|2.09|0.0|0.0|87.12|0.0|2.0|2.0|-3.77|22.0|3.0|0.0|2.81|0.000172|0.0497|0.000104|3.03|0.0|-0.03046|3.38|-934.240411|519.39|860.77|0.1675|277.43|400.29|628.0|-934.12356|-0.16754|3.5548|0.030263407|-934.171365|47.0|7.3279|7.3279
25_a12|0|0.0|0.0|0|0|1.404967476|0.0|-0.004103693|-0.045725323|0.038787879|-0.089297664|-0.180562493|0.000864238|10.93676625|0|0.001783739|-0.141917694|-0.0542354559999999|-0.4288076329999999|2|0.8472746290000001|0.638255008|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|1|0.120087607|-28.517955|2.580489093|37.96125329|0.052062825|-0.03323193|-21.75703145|1.3444869730000002|0.0|0.917298637|-1.362509125|44.42528172|2067.69985|493.8944271000001|-709.8947922|-9.021208163|0.082701363|9.70173342|4329.321091|43.08908189|-369.8695347|18.87554002|0.005118351|773.8971409|430.4348528|2.666764531|1.0|1.0|0.0|1.0|1.0|2.81|3.43|-8.78|4.7|5.35|37.81|3.2|1.0|0.0|99.48|0.0|1.0|3.0|-5.28|24.0|2.0|0.0|4.29|5.19e-06|0.00162|5.63e-06|4.76|0.0|-0.05352|4.73|-974.6328337|560.14|945.73|0.4483|290.68|442.64|0.63284|-974.458128|-0.14303|1.2494|0.024123749|-974.508059|22.0|7.6576|7.6576
12d_a30|0|0.0|7.412764017000001|2|2|0.604984421|0.0|-0.006335328|-0.033312179|0.042804233|-0.092984185|-0.354778373|0.005613018|10.31162861|1|0.005965451|-0.162129948|-0.053644471|-0.4562256979999999|1|0.8414737059999999|0.8017873000000001|-0.0430927579999999|-0.130412856|0.8532172109999999|0.7991060659999999|0|0.366319099|-47.69710881|10.05700314|85.1932288|0.156990075|-0.036246039|-39.33285959|6.497247279|0.0|0.8143892140000001|-1.884794029|69.55534551|2784.836855|544.6198897999999|-1217.656264|-15.12802292|0.185610786|13.92427286|6120.329513000001|119.91237920000002|-786.6571918999999|28.75340957|0.013424098|1495.177298|686.039456|8.672532296|1.0|0.0|1.0|1.0|0.0|4.75|0.0|-7.01|4.35|2.93|81.65|3.04|2.0|0.0|132.24|0.0|1.0|5.0|-5.66|30.0|4.0|0.0|2.91|2.21e-06|0.0009119999999999|7.05e-06|4.23|0.0|-0.05119|4.14|-1615.063947|695.57|1176.22|149.0|356.06|545.94|0.68608|-1614.831682|-0.1479099999999999|4434.0|0.03187624|-1614.894406|11.0|7.9508|7.9508
14ab_a23|1|0.0|7.423568444|0|0|1.197962873|3.4171257980000003|-0.0050415|-0.028841865|0.04314059|0.021287386|-0.287365522|0.013012022|10.313217300000002|2|0.012103325|0.038241896|-0.074579388|-0.449699921|2|0.725358161|0.75434493|-0.085303124|-0.05990912|0.8072028240000001|0.693959193|1|0.20155691|-35.59605095|12.31039874|40.23721489|0.07577767|-0.031648261|-35.76253038|8.431109267|82.79560776|0.797837067|-1.677357849|61.60741239|2941.47118|632.9786397|-1148.783854|-14.84482393|0.202162933|14.76864227|6654.62616|138.4567483|-786.7756682999999|27.16741043|0.013710439|1439.872753|733.3886349999999|9.389964491|0.0|0.0|1.0|1.0|1.0|3.63|3.82|-8.16|4.4|4.63|105.02|3.45|2.0|1.0|130.22|0.0|1.0|5.0|-6.23|32.0|4.0|0.0|4.12|5.9e-07|0.000259|2.81e-06|4.31|0.0|-0.07146|4.1|-1708.543268|719.66|1238.27|0.3893|338.88|595.23|0.66532|-1708.277193|-0.14778|5.9624|0.02013145|-1708.3414239999995|4.0|8.4012|8.4012
12_a4|0|0.0|7.535296702|1|1|0.295190368|2.070952433|-0.0021497879999999|-0.271149771|0.0381179139999999|-0.0334644329999999|-0.113938738|0.005795666|10.31168324|1|0.009024784|-0.055590089|-0.051501982|-0.220286906|2|0.5687812560000001|0.8157155359999999|-0.036425699|0.04172421|0.8749408470000001|0.531333552|1|0.636722126|-41.69390404|6.936764267999999|15.80191019|0.194761903|-0.025916226|-26.30835499|4.116653575|7.519189887|0.717772573|-1.269895089|53.59101661|2927.48584|477.8721263000001|-753.6248824|-9.127388465|0.282227427|11.7599245|6390.233612|167.4891205|-447.2420348|21.42753878|0.015603795|1049.9494|608.4548423|9.260141177|1.0|0.0|1.0|1.0|1.0|3.41|2.94|-7.84|3.69|4.98|86.12|2.17|1.0|0.0|113.02|0.0|1.0|4.0|-4.18|29.0|5.0|0.0|3.3|6.57e-05|0.0266|4.64e-05|2.72|0.0|-0.06898|6.12|-1617.826064|640.67|1101.33|0.1194|255.16|503.28|0.63967|-1617.57796|-0.16224|7.8701|0.03555871|-1617.634733|9.29|5032.0|5032.0
11d_a31|0|0.0|7.765993078999999|1|1|0.610136352|0.0|-0.017317263|-0.116385886|0.0388738739999999|0.016799834|-0.848545873|-0.009496378|10.31169874|2|-0.006496772|0.026806221|-0.096447723|-0.574318121|0|0.819298311|0.822077662|-0.057505249|-0.13169885|0.868115289|0.78396996|0|0.197166451|-82.05480081|21.07078977|296.2476128|0.414787184|-0.040797245|-50.24081482|12.89967697|91.25756269|0.6817705409999999|-1.87667327|98.8237718|2532.447962|358.2711594|-1148.911798|-15.29068277|0.318229459|15.21323794|5420.356537|194.8221811|-703.3714074|36.63453013|0.027374162|1685.188386|505.4234462|16.75864338|1.0|1.0|1.0|1.0|1.0|3.6|2.83|-6.23|5.43|4.03|125.57|1.26|1.0|0.0|102.13|0.0|1.0|7.0|-5.48|27.0|6.0|0.0|3.34|3.33e-06|0.00128|6.26e-05|3.17|0.0|-0.03404|4.87|-1598.671315|650.64|1077.69|0.2642|326.2|551.86|703.0|-1598.4848980000002|-0.15822|3.1919|0.04390452|-1598.546288|0.03|7.5229|7.5229
7c_a10|0|0.0|7.535296702|1|1|1.343178184|2.1219657030000003|-0.00375251|0.012145872|0.039433962|-0.1122332619999999|-0.206388032|0.01006918|10.92926158|1|0.0107756969999999|-0.176560297|-0.12177839|-0.215874011|2|0.725146704|0.7928588059999999|-0.087063341|-0.105104647|0.84177174|0.6952665379999999|1|0.487148112|-29.66615908|16.04055193|87.99694927|0.093723511|-0.0223398779999999|-29.95538587|9.377842892|58.07647902|0.52630639|-1.139333798|67.01436709|2616.8970870000003|529.8395322|-666.0926258|-7.635686595|0.47369361|12.58937144|6034.895823|276.93712|-389.4200163|24.81565867|0.0269852389999999|1265.598592|611.4957509|15.7764728|1.0|1.0|1.0|1.0|1.0|3.48|3.49|-7.78|4.59|4.43|62.06|1.99|1.0|0.0|113.07|0.0|1.0|4.0|-4.44|29.0|5.0|0.0|3.59|3.59e-05|0.0139|2.05e-05|3.46|0.0|-0.04004|2.76|-1258.985004|635.47|1102.43|0.4049|228.47|488.89|0.41348|-1258.744382|-0.16055|3.9465|0.02659395|-1258.801509|3.81|5.4191|5.4191
47j_a18|0|0.0|7.03438793|1|1|1.251176464|0.0|-0.007807275|-0.068902246|0.033563218|-0.048528478|-0.569931053|0.00031105|10.94702285|0|0.002317206|-0.073551529|-0.218974385|-0.48833504|0|0.783538352|0.7444236670000001|-0.002262399|0.005740124|0.77844379|0.757001264|0|0.476575952|-56.816779|12.42035127|95.57657747|0.19348155|-0.033837212|-57.32800549|9.661420661|99.50526447|0.764425062|-2.368604851|86.31641604|3172.831382|627.366638|-1842.467041|-20.47428768|0.235574938|18.50538303|7316.123159000001|183.246715|-1433.2001369999998|34.43235841|0.016220875|2410.265089|1081.726154|12.6177344|1.0|1.0|0.0|1.0|1.0|4.54|0.0|-8.79|2.43|2.82|97.76|2.63|3.0|2.0|149.96|1.0|1.0|11.0|-5.83|37.0|4.0|0.0|2.39|1.49e-06|0.000743|7.32e-06|4.07|0.0|-0.04423|8.09|-1625.413107|839.37|1459.55|0.5439|399.25|776.31|0.6983600000000001|-1624.9784550000002|-0.1285|4.1619|0.03246539|1625.053346|35.0|7.4559|7.4559
12b_a36 (EW-7197)|0|0.0|7.412764017000001|2|2|1.2970445309999998|0.0|-0.008137593|-0.082283951|0.040899471|0.027495626|-0.439429998|-0.002526241|10.96052467|1|-0.000673716|0.059005046|-0.101303149|-0.442656599|1|0.724208473|0.819222745|-0.001567914|-0.097861598|0.8741648479999999|0.698414933|0|0.458627252|-50.90136206|13.41367899|81.63796416|0.236481628|-0.039120289|-42.53627024|8.392238798|5.958751634|0.746747352|-1.956014468|80.95733534|2772.832013|477.6935927|-1223.776156|-15.31305729|0.253252648|12.52485821|6096.459089|158.4469629|-765.6528642999999|32.77617664|0.020730147|1638.808832|595.8790650000001|12.96977113|||||||||||||||||||||||||||||-0.04975|3.41|-1332.147999|659.48|1104.61|0.4491|322.25|486.64|0.6824899999999999|-1331.9479310000002|-0.15571|5432.0|0.03202977|-1332.005651|7.0|8.1549|8.1549
38_a18|0|0.0|7.03438793|2|2|1.251175383|0.0|-0.00575311|-0.009006798|0.035478927|-0.066676644|-0.448742607|0.000520558|10.94702086|0|0.001602741|-0.0993372269999999|-0.074661643|-0.498932552|0|0.745084567|0.719168079|-0.03302891|-0.007310849|0.751875124|0.7400818459999999|0|0.423402315|-61.25359673|6.675707878|100.7046282|0.1689295469999999|-0.0322355079999999|-52.08807522|5.3122971560000005|74.46052717|0.880927895|-2.385427574|71.15832778|3162.36475|661.3370874|-1898.240658|-20.41289434|0.119072105|20.5922319|7261.130718|94.75345803|-1510.554181|29.11918324|0.007165119|2154.819559|1228.492038|5.701753365|1.0|1.0|0.0|1.0|1.0|4.53|0.0|-10.33|4.94|4.13|85.29|3.7|3.0|1.0|160.66|0.0|0.0|10.0|-6.98|38.0|3.0|0.0|3.64|1.05e-07|5.36e-05|7.85e-07|5.43|1.0|-0.0483699999999999|8.95|-1611.60375|861.93|1515.64|0.5147|384.55|734.93|0.69235|-1611.133158|-0.13229|1.9877|0.02653109|-1611.206669|91.0|7041.0|7041.0
6b_a40|0|0.0|8.421342866|1|2|0.604892326|1.710647518|-0.014861289|-0.069975812|0.039863946|-0.137534783|-0.698480566|-0.003851208|10.30179924|2|-0.004728928|-0.248560671|-0.018582337|-0.630957955|0|0.691778838|0.842573207|0.003163118|-0.307881994|0.90571269|0.6462648870000001|1|0.417254814|-72.13527644|9.771129787|176.8246355|0.246568426|-0.049599889|-53.15460718|6.544506614|34.43877986|0.878140798|-2.132795227|87.29061302|3214.047452|504.6333458|-1428.503435|-22.2507658|0.1218592019999999|12.51342818|8482.600495|81.61884754|-956.7829293|37.83107469|0.011838681|1626.736212|618.8882797|7.929311055|1.0|0.0|1.0|0.0|1.0|4.02|3.36|-5.21|5.67|4.38|173.43|2.61|2.0|2.0|130.16|1.0|2.0|5.0|-8.41|31.0|5.0|1.0|4.21|3.86e-09|1.98e-06|6.55e-07|5.03|1.0|-0.09533|8.98|-3290.745084|687.2|1183.07|0.4962|399.62|552.01|0.69429|-3290.583786|-0.1237099999999999|8193.0|0.03026498|-3290.648012|0.03|7.5229|7.5229
12aa_a36|0|0.0|7.412764017000001|2|2|1.297043479|0.0|-0.011588438|-0.135770278|0.042560386|0.03597264|-0.672129428|-0.006653538|10.95446449|1|-0.004569485|0.0620143779999999|-0.052743904|-0.53315493|1|0.892815402|0.833911317|0.156337925|-0.023185884|0.888163057|0.849217847|0|0.4679233379999999|-72.94175494|16.1504726|132.3194611|0.3110547589999999|-0.04126187|-54.83906299|11.04423694|109.0001157|0.731335741|-2.228140982|96.18613736|2928.7759760000004|471.12395210000005|-1523.677823|-19.29522587|0.2686642589999999|14.60824604|6438.603019|183.7216658|-1041.942197|38.58180913|0.023386634|2083.417693|689.2886595|15.99256772|0.0|0.0|0.0|1.0|0.0|4.83|0.0|-6.14|1.92|0.98|112.29|1.28|1.0|0.0|131.85|0.0|1.0|6.0|-3.52|32.0|5.0|0.0|1.15|0.000304|129.0|0.000359|1.55|0.0|-0.05111|3.88|-1401.617177|701.99|1183.76|0.4446|318.73|520.19|0.6931|-1401.389257|-0.15718|3.5904|0.04550032|-1401.45065|9.0|8.0458|8.0458
3c_a49|0|0.0|7.535296702|1|1|1.343850149|2.108416128|-0.004876919|-0.016347266|0.036335697|-0.04696024|-0.248722888|0.006218639|10.92976555|1|0.006470561|-0.0780996759999999|-0.0612829229999999|-0.384874446|2|0.666785606|0.802792677|0.005559828|0.0211518929999999|0.8605470759999999|0.64702083|1|0.501887054|-41.0524769|8.477406111|89.34479838|0.203663616|-0.0252377479999999|-24.24485565|4.8479546860000005|77.29181095|0.637222556|-1.186174159|54.85343388|2521.794855|455.3990518|-678.3346816000001|-8.253567879|0.362777444|12.60874968|5544.351498|207.4607002|-387.9176903|22.64931248|0.021783913|1064.517686|542.7276591|12.45751629|0.0|1.0|1.0|1.0|1.0|3.18|2.67|-7.54|3.63|3.87|72.7|1.84|1.0|0.0|109.43|0.0|1.0|4.0|-3.45|28.0|4.0|0.0|2.86|0.0003509999999999|0.13|0.000137|2.29|0.0|-0.0606|3.99|-1198.634822|613.33|1046.53|0.4321|240.36|456.22|0.32539|-1198.430306|-0.15853|3.6122|0.03394942|-1198.484646|87.0|7.0605|7.0605
2_a20 (SB-505124)|0|-0.09011519|7.434257382|1|1|1.183764955|0.0|-0.010175551|-0.076310057|0.05042042|0.013612077|-0.498602014|0.001622309|10.95129567|1|0.003789399|0.02072518|-0.150708132|-0.520284161|1|0.827730504|0.725030162|0.082053195|-0.19681999|0.765632979|0.790275077|0|0.214264156|-45.98170774|15.71798823|122.8758934|0.230563934|-0.0382594189999999|-35.52365346|8.648749117000001|441.9400248|0.831919306|-1.759933279|70.87109323|2195.369524|423.3785776|-968.3950117|-11.58380004|0.1680806939999999|11.3574908|4762.83693|92.48561162|-532.854802|25.30541763|0.011470204|1164.049211|477.95809620000006|6.311425784|1.0|1.0|1.0|1.0|1.0|3.4|3.1|-7.22|5.16|4.47|60.03|2.06|1.0|0.0|97.55|0.0|1.0|3.0|-5.24|25.0|4.0|0.0|3.81|5.72e-06|0.0019199999999999|1.22e-05|4.27|0.0|-0.03717|4.57|-1089.358727|593.8|995.68|0.3267|340.58|505.82|0.69947|-1089.147716|-0.14928|2.5584|0.01305739|-1089.201587|169.0|6.7721|6.7721
40_a47|1|0.0|6.823286122000001|0|0|1.420389717|1.715145925|-0.004181351|-0.0934645509999999|0.041396825|-0.056839794|-0.179798097|0.002212256|10.98214138|1|0.003634698|-0.130213023|-0.147591116|-0.2636225|3|0.63155995|0.836942961|0.018609507|0.090270598|0.900790582|0.607650682|1|0.237173658|-32.5926343|11.04737121|54.11003524|0.1877663219999999|-0.027052191|-24.22401965|5.959674083|0.0|0.573656733|-1.082087641|60.97203959|2313.85811|438.171933|-583.7487984|-7.872806386000001|0.426343267|12.98034048|4862.524893|229.9974239|-314.91225539999994|25.43981292|0.029785575|1017.592517|388.178924|16.06828586|0.0|1.0|1.0|1.0|1.0|3.07|2.91|-7.08|2.96|4.04|68.52|1.52|0.0|0.0|94.28|0.0|1.0|3.0|-3.26|25.0|5.0|0.0|2.72|0.000546|183.0|0.000192|2.19|0.0|-0.05086|2.06|-1123.144637|571.5|947.27|271.0|308.6|444.47|0.67615|-1122.9968210000002|-0.15231|4.7542|0.02983032|-1123.049869|4.0|8.4|8.4
27a_a34|0|0.0|7.412764017000001|1|1|0.300206665|1.963136117|-0.012620846|-0.456594848|0.0408037829999999|-0.082271189|-0.7320090459999999|-0.012495918|10.319282|1|-0.005234221|-0.13716603|-0.158932197|-0.53047808|1|0.8186389829999999|0.779284547|-0.07177581|-0.012251785|0.832753533|0.749941528|0|0.4305370679999999|-74.78290605|18.62986903|176.4623026|0.3990357329999999|-0.043345322|-60.54917431|13.06088842|22.69787432|0.764921711|-2.340647376|100.7752505|3394.470264|421.319507|-1640.9634529999998|-21.30433911|0.235078289|15.91204178|7104.26596|164.80691819999998|-1150.434312|39.72721867|0.020552444|2145.269808|718.5861133999999|14.40875302|1.0|1.0|1.0|1.0|1.0|3.66|2.58|-7.61|2.01|3.97|129.74|1.06|1.0|0.0|122.61|0.0|1.0|6.0|-4.96|33.0|7.0|0.0|2.44|1.09e-05|0.00504|3.43e-05|2.59|0.0|-0.03924|7.38|-1861.695683|737.7|1247.85|0.2896|247.91|598.18|0.40378|-1861.468024|-0.16691|10.8591|0.04629882|-1861.534743|0.24|6.6198|6.6198
30_a47|1|0.0|6.842683282|0|0|1.304327883|1.435022468|-0.0092264759999999|-0.184735553|0.038387534|0.013114301|-0.415191425|-0.0098410169999999|10.95005723|1|-0.008325552|0.029343834|-0.035472095|-0.4370608039999999|2|0.6850994429999999|0.8485444809999999|-0.1340278869999999|0.074217097|0.913855507|0.651797437|1|0.384732322|-64.94243028|13.64937081|350.5257774|0.32103267|-0.0383202979999999|-38.63044093|8.190002019|76.90733636|0.679447569|-1.609452527|81.25550675|2626.927627|407.3992771|-965.7162688|-13.79658605|0.320552431|12.94704346|5852.817155|192.3403721|-579.456614|33.84108731|0.028122734|1421.325667|457.1122177|16.87442216|1.0|1.0|1.0|1.0|1.0|3.03|2.12|-7.24|2.71|3.93|98.72|1.78|1.0|0.0|104.25|0.0|1.0|5.0|-4.22|28.0|5.0|0.0|2.61|6.05e-05|24.0|7.94e-05|2.5|0.0|-0.0564299999999999|3.89|-1696.078047|615.85|1032.35|0.3566|333.66|478.04|0.6944899999999999|-1695.931037|-0.1517|2.7493|0.0420327|-1695.9887|13.0|7.9|7.9
1m_a5|0|0.0|6.605297921|0|0|1.3047206409999998|0.0|-0.002410445|-0.005518104|0.026339869|-0.07112464|-0.096417794|0.006422789|10.94856032|1|0.00520748|-0.118494698|0.042813643|-0.2274929269999999|2|0.691858366|0.7824502320000001|0.077347244|-0.022280685|0.851987765|0.63664685|0|0.429612762|-37.380714700000006|4.7571353730000006|154.6334216|0.117604448|-0.028977918|-19.83596661|2.506013299|0.235629561|0.73847373|-1.072182971|46.74648368|2183.167528|464.8375158|-564.8157081|-8.041608085|0.26152627|13.35855701|4584.808374|137.7695311|-297.5394992|20.67140479|0.0172594319999999|764.8419772000001|383.4128238|9.092103139|1.0|1.0|0.0|1.0|1.0|2.69|2.11|-8.63|5.11|4.85|54.46|2.4|1.0|0.0|95.5|0.0|1.0|3.0|-4.52|24.0|3.0|0.0|3.63|2.99e-05|0.00996|1.82e-05|3.69|0.0|-0.0507699999999999|3.48|-1410.88022|553.42|926.13|0.5497|265.61|423.2|0.4527899999999999|-1410.783167|-0.1778|1939.0|0.03223201|-1410.833395|43.0|7.3665|7.3665
1_a15|0|0.0|0.0|0|0|1.419940974|0.0|-0.0084598019999999|-0.043374667|0.0381893|0.06459652|-0.541427319|0.001244652|10.95880609|0|0.003816011|0.096086011|-0.1816819589999999|-0.34192045|2|0.836466114|0.705825714|0.101406325|-0.001544849|0.74357498|0.795437721|0|0.7100707390000001|-44.01415991|16.94887506|121.3844816|0.124276535|-0.031142386|-46.71058649|10.95802135|63.14412039|0.605927517|-1.899685524|90.40184737|3000.975833|566.1848585|-1228.210985|-13.01770443|0.394072483|11.7078005|7284.337537|254.7811976|-794.0799704|33.22939752|0.0280791829999999|2026.993248|851.7423982|18.15414234|1.0|1.0|1.0|1.0|1.0|3.91|4.18|-10.02|5.46|6.32|74.73|2.2|3.0|0.0|132.94|0.0|0.0|8.0|-6.55|34.0|6.0|1.0|4.68|2.830000000000001e-07|0.00013|1.08e-06|5.23|0.0|-0.04142|4.68|-1510.117336|697.35|1271.06|0.2464|282.85|598.34|0.64662|-1509.785098|-0.1365|1.2218|0.01894559|-1509.851127|44.0|7.3565|7.3565
17_a15|0|0.0|0.0|0|0|1.43568899|0.0|-0.0071363569999999|-0.071708785|0.036595745|-0.033968088|-0.442454151|0.0016674189999999|10.9544604|0|0.0032452509999999|-0.052628162|-0.170008473|-0.461493931|2|0.769376831|0.721188086|0.001376853|-0.023779626|0.76362781|0.740986227|0|0.605886597|-40.50376584|9.875456386|34.35335309|0.119540765|-0.027065991|-46.86345493|7.56573889|58.47512431|0.653207369|-1.596893495|77.82445248|2852.085573|674.5333498|-1223.4046460000002|-15.88591693|0.346792631|15.15194163|6352.266784|265.6831633|-937.2690986|31.74439379|0.0217385279999999|1872.919233|822.8625688|16.654220199999997|1.0|1.0|1.0|1.0|1.0|3.63|3.99|-9.72|4.89|6.0|67.35|2.53|2.0|0.0|131.36|0.0|1.0|7.0|-5.93|33.0|4.0|1.0|4.44|1.19e-06|0.00052|2.26e-06|4.78|0.0|-0.03936|6.89|-1413.857182|752.08|1298.37|0.7247|299.04|663.81|0.68787|-1413.559128|-0.15573|5.1268|0.04051306|-1413.624817|12.0|7.9208|7.9208
6_a4|0|0.0|7.535296702|1|1|1.271761557|2.170234316|-0.001221193|0.010164572|0.035283951|0.042096749|-0.064723237|0.011457667|10.92992785|1|0.01098094|0.0671397079999999|-0.046166422|-0.1738111839999999|2|0.664591856|0.76089528|-0.169533683|-0.340860215|0.810030118|0.664247086|1|0.417868437|-29.18838891|4.324187697|14.1731579|0.054454162|-0.024618083|-20.7966895|2.408866521|45.93422613|0.814470803|-1.206286076|42.27020924|2342.371538|526.7333132|-671.9833521|-7.639600225|0.1855291969999999|9.981741408|5256.215815|103.3523757|-374.340411|16.83786074|0.008863911|825.0551765|578.2065561000001|4.937800786|0.0|1.0|1.0|1.0|1.0|3.38|3.45|-7.99|5.1|5.23|43.6|3.09|2.0|0.0|109.7|0.0|1.0|3.0|-4.91|27.0|3.0|0.0|4.23|1.24e-05|0.0043799999999999|7.74e-06|4.28|0.0|-0.04867|4.11|-1108.563418|613.83|1057.7|0.1235|254.51|453.87|0.60542|-1108.338577|-0.16959|2.8026|0.02244097|-1108.392115|1.3|5.8861|5.8861
