molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|nARing|MATS2c|AATSC1s|JGI4|MATS7i|AATSC1are|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC7i|MATS1c|GATS1are|MATS8d|GATS1pe|RASA|FNSA5|FPSA3|PNSA3|RNCS|FNSA4|WNSA5|FNSA1|WNSA3|GRAVp|TASA|PNSA2|WNSA4|GeomRadius|GRAV|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|pIC50|pIC50
6_a1|0|0|0|0.0|1|-0.092471477|0.021203156|0.039635417|-0.114683042|0.005054086|-0.00983397|10.95180041|1|1|-0.180874123|-0.353456514|0.781885145|-0.095907969|0.741035199|0.8782596159999999|-0.077422386|0.021009352|-27.63847818|64.63457366|-0.0238222729999999|-18.076387|0.576759436|-13.35477777|1956.144556|424.3707604|-448.9214297|-5.56196523|5.555887839|4061.042516|204.5077752|19.95772445|0.025250885|-74.17956941|778.3512535|359.9965854|1.0|1.0|1.0|0.0|2.94|2.54|0.22|3.61|3.57|39.94|1.75|0.0|0.0|86.31|0.0|1.0|3.0|22.0|-6.21|1.0|-3.68|0.0007599999999999|221.0|0.00021|0.0613|0.0|0.0|9.51e-07|-0.02214|4.0635|2.81|4.0635|-935.5024827|-935.4750982|305.12|0.3399|305.12|405.23|0.69818|0.69818|-0.16784|5.8386|-0.1899799999999999|0.027384499|8.0033|5.2924|5.2924
SB431542_a8|1|0|0|3.172627551|1|-0.007805495|-0.1950388569999999|0.041909722|0.096884952|-0.0075336219999999|-0.029382296|10.94951956|1|1|0.156874293|-0.494976661|0.76592324|-0.072891515|0.7318727540000001|0.5653298489999999|-0.124595991|0.034730361|-76.82006387|170.1252996|-0.048754953|-44.6389196|0.7608280590000001|-45.98111161|2801.428659|338.38158389999995|-1342.398251|-17.46740332|7.360028263999999|6203.505123|143.157805|38.35632812|0.025179219|-312.2404091|1764.391093|529.053307|0.0|0.0|1.0|2.0|3.35|2.75|0.05|3.13|2.72|112.23|1.9|1.0|0.0|109.21|0.0|1.0|4.0|30.0|-7.04|0.0|-4.14|3.99e-05|16.0|7.28e-05|0.0292|0.0|0.0|1.74e-07||||||||||||||||||4.1019|4.1019
12c_a30|0|0|0|0.0|2|0.045997203|-0.030422458|0.042804233|-0.0983590219999999|0.00372838|0.019094532|10.31162888|1|1|-0.172653074|-0.468696709|0.8264832879999999|-0.1240820219999999|0.7463962120000001|0.8439327120000001|-0.096482247|0.01588025|-50.12643041|82.07537640000001|-0.037411484|-41.12547305|0.8061287690000001|-32.72642202|2860.640481|550.9847369|-1196.830808|-15.946612|7.652098812999999|6403.739746|126.574178|30.29927658|0.014695647|-399.7292126|1484.664552|652.8825454|1.0|0.0|1.0|1.0|4.62|0.0|0.14|4.47|3.27|81.65|3.31|2.0|0.0|132.29|0.0|1.0|5.0|30.0|-5.75|0.0|-5.44|1.19e-06|0.0005139999999999|3.61e-06|0.00156|0.0|0.0|6.03e-08|-0.0542299999999999|5.0582|4.45|3.5286|-2035.373591|-2035.339256|351.37|0.2155|245.12|541.39|0.32037|0.68457|-0.1496299999999999|3.7377|-0.2038599999999999|0.03433522|4.7893|7.9914|7.9914
1k_a5|1|0|0|2.9020229360000003|0|-0.216088148|-0.064652321|0.026339869|-0.095857885|0.003886035|-0.145151027|10.9489659|1|1|-0.220946861|-0.254495542|0.567806811|-0.022280685|0.558485747|0.7836926809999999|-0.074297856|0.010892351|-40.40908188|165.11680719999998|-0.0301207529999999|-19.44172742|0.724954458|-20.67084672|2171.394196|400.8898627|-570.0944662|-7.881781385|6.710535795|4479.484358|140.69669409999997|21.25369168|0.019219352|-230.14624|786.3865923|357.34245360000006|1.0|1.0|1.0|1.0|2.71|2.02|0.0|4.88|4.76|54.46|2.29|0.0|0.0|90.44|0.0|1.0|3.0|24.0|-5.99|1.0|-4.3|0.000106|0.0336|4.970000000000001e-05|0.0157|0.0|0.0|4.99e-09|-0.04516|4.7221|3.1|4.4063|-1050.548505|-1050.51717|281.38|0.6242|262.56|398.63|0.53086|0.5282|-0.1798799999999999|1.5911|-0.22504|0.03133456|2.3036|7.3188|7.3188
12av_a36|1|0|0|3.4520047430000003|2|0.049150854|-0.081537769|0.04250591|0.06882889|-0.00233752|-0.021036176|10.96037173|1|1|0.1168328169999999|-0.507136551|0.859938421|-0.067408377|0.817582774|0.752447733|-0.105593135|0.021666882|-57.31621925|99.2415672|-0.035197712|-51.2347934|0.671916917|-39.92474833|3011.024457|524.1323793|-1397.506828|-17.07826447|8.975655204|6460.1184140000005|228.5327731|36.48912989|0.025779468|-239.5042702|2079.880404|757.7532208|0.0|0.0|1.0|3.0|4.96|0.0|0.17|2.38|1.65|98.3|1.49|1.0|0.0|138.06|0.0|1.0|7.0|33.0|-7.66|0.0|-3.64|0.000292|128.0|0.000227|0.0997|0.0|0.0|1.1800000000000001e-07|-0.05307|4.8408|4.5|3.4402|-1440.988179|-1440.945099|360.39|0.6698|256.12|588.31|0.43212|0.70455|-0.14122|4.7666|-0.19429|0.04308001|6.1075|7.4089|7.4089
7d_a10|0|0|0|0.0|1|-0.117302383|-0.017919404|0.041369509|-0.042667459|0.00870171|-0.071185424|10.929819300000002|1|1|-0.09209689|-0.2018053139999999|0.531023495|-0.051603612|0.525816226|0.841052067|-0.070901708|0.010495008|-31.47566249|12.32220006|-0.024733154|-19.95666068|0.729585423|-16.69900016|2348.343588|446.2091497|-564.2395741|-6.961625817000001|6.100927672|5174.981962|143.4649092|17.98535187|0.014078094|-243.607074|773.3701306|460.1866123|1.0|1.0|1.0|0.0|3.21|3.21|0.19|4.92|4.97|43.6|3.04|1.0|0.0|100.04|0.0|1.0|2.0|26.0|-5.83|1.0|-4.72|5.98e-05|0.0206|1.9e-05|0.00654|0.0|0.0|1.46e-08|-0.05634|5.8433|3.49|3.8856|-1129.198363|-1129.175857|319.09|0.2593|212.18|417.68|0.32059|0.68393|-0.1633099999999999|3.0178|-0.21965|0.02250617|3.4695|6.0325|6.0325
5a_a49|0|0|0|0.0|2|0.079751437|0.007039248|0.034466231|-0.072902329|0.007647515|-0.046327135|10.92976459|1|1|-0.1205081119999999|-0.51958118|0.66494289|0.127914587|0.632463498|0.800090055|-0.0787216|0.028578361|-42.1802818|124.92862240000002|-0.027311576|-26.93578408|0.6069287529999999|-24.67330519|2797.737637|468.0117167|-782.8177953|-9.345067946|6.0732145310000005|6294.404170000001|229.9265537|26.32248561|0.0270848489999999|-125.09569170000002|1289.801795|592.5885712|0.0|0.0|1.0|0.0|3.37|2.93|0.22|3.3|3.68|73.14|2.07|1.0|0.0|116.62|0.0|1.0|3.0|30.0|-6.84|1.0|-4.29|0.000146|0.0578|5.09e-05|0.0202|0.0|0.0|1.1900000000000001e-07|-0.05062|5.2443|4.14|3.9219|-1311.995327|-1311.960542|316.13|795.0|236.42|443.78|0.31953|0.66225|-0.16176|5.6104|-0.21238|0.03478454|7.0102|7.3665|7.3665
13_a12|0|0|0|0.0|0|0.202052156|-0.0619247109999999|0.037948718|-0.21832579|0.000830398|-0.083760082|10.96083169|0|0|-0.362308767|-0.595629719|0.845823047|0.039235452|0.804066411|0.90006391|-0.092483398|0.008188151|-28.51381164|64.74666684|-0.034993718|-22.2236882|0.8829921740000001|-13.97756285|1812.788134|441.2142447|-634.6992622|-8.408963103|6.06407675|3647.657976|57.35761558|19.42716439|0.0074597119999999|-375.4880089|718.8050825|327.9594923|1.0|1.0|0.0|1.0|2.7|2.64|0.12|3.63|3.9|50.7|2.42|1.0|0.0|84.74|0.0|1.0|3.0|21.0|-5.49|1.0|-4.2|5.520000000000001e-05|0.0152|6.3e-05|0.0174|0.0|0.0|7.26e-08|-0.04445|4.5363|3.83|3.9329|-876.3661620999999|-876.3370809|315.25|0.6528|273.31|437.91|0.6622399999999999|0.64974|-0.16458|1.3023|-0.20903|0.0290811829999999|1.5686|7.0315|7.0315
9h_a24|1|0|0|2.916716427|0|-0.203768024|2.01e-05|0.023854167|0.078066659|0.013595277|-0.209618231|10.96661419|2|2|0.144624936|-0.207206943|0.687815726|-0.004960317|0.656172477|0.883775278|-0.0687348109999999|0.018457687|-28.52000725|167.2085719|-0.026280957|-15.35662744|0.572371258|-13.48059881|2062.34011|417.7355164|-422.3569529|-5.871651668999999|5.805547147|4170.098082|202.1279819|21.70315707|0.031789952|-68.41568372|737.9073405|295.8603625|1.0|0.0|1.0|1.0|2.84|1.96|0.0|2.42|2.72|72.28|1.07|0.0|0.0|82.17|0.0|1.0|3.0|22.0|-6.85|1.0|-3.24|0.00147|423.0|0.000575|166.0|0.0|0.0|8.95e-07|-0.0435399999999999|5.1739|1.16|4.3437|-945.2642633|-945.2337612|285.43|0.3844|239.63|363.48|0.54606|0.61928|-0.18239|5.6654|-0.22593|0.0305020989999999|7.7741|7.1135|7.1135
13l_a6|1|0|0|3.433158672|1|0.03093879|-0.132667824|0.0408037829999999|0.090187973|-0.009326562|-0.037558466|10.95129637|1|1|0.144180269|-0.564860904|0.8694295409999999|-0.1470289659999999|0.827754203|0.643098986|-0.126521431|0.030012523|-82.24617981|182.8275745|-0.0451862259999999|-61.3913735|0.793671137|-57.29112645|2967.923804|447.9705372|-1762.648513|-21.92549054|8.810095892|6462.086665999999|143.7247666|39.65857501|0.018273048|-409.1314702|2220.880201|741.5222707|1.0|1.0|1.0|3.0|3.64|2.22|0.16|4.55|3.8|115.15|1.39|1.0|0.0|124.98|0.0|1.0|7.0|33.0|-6.59|0.0|-4.77|3.26e-06|0.00144|1.7100000000000002e-05|0.0075599999999999|0.0|0.0|1.29e-09|-0.04885|3.6675|5.41|3.5499|-1465.865882|-1465.834958|349.26|0.3115|338.07|578.91|0.7002|0.70515|-0.14562|7.2582|-0.19447|0.03092407|8.9893|6.4145|6.4145
A8301_a51|0|0|0|0.0|0|0.0245770529999999|-0.028789626|0.039058957|0.078523314|0.00740124|-0.012770742|10.31321735|1|1|0.135886548|-0.4354420879999999|0.7595189840000001|-0.21474885|0.7234449559999999|0.934739895|-0.0780376929999999|0.008152073|-35.90764428|36.55933899|-0.032775831|-32.90818536|0.854959635|-23.3177516|2799.106729|607.0025787000001|-1064.200534|-13.82143785|6.890532887999999|6401.6494600000005|94.18649643|24.89475504|0.009586697|-461.0082758|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|3.49|3.5|0.04|5.5|5.52|87.72|3.35|2.0|1.0|129.04|0.0|1.0|5.0|31.0|-5.31|0.0|-5.93|2.5e-07|0.000105|1.17e-06|0.000495|0.0|0.0|4.12e-10||||||||||||||||||7.9208|7.9208
3h_a32|1|1|1|3.579396967|0|0.01077056|-0.008243901|0.037731481|0.014517903|0.002101838|-0.003152613|10.31100268|3|3|0.025035542|-0.531669815|0.84279263|-0.2|0.8030743229999999|0.87880263|-0.0882883959999999|0.0111539339999999|-44.97387528|76.38838542|-0.027590124|-34.60714056|0.7734940029999999|-28.15732254|2398.020434|550.2022886|-829.1363044|-10.81473143|8.107034244|5187.525619|141.8112711|22.33200639|0.011751781|-342.4592076|1071.936307|593.0848817000001|1.0|1.0|1.0|1.0|3.65|3.88|0.35|8.11|6.24|110.94|2.64|2.0|0.0|112.28|0.0|1.0|7.0|26.0|-4.29|0.0|-6.15|5.8700000000000014e-09|2.24e-06|7.140000000000001e-07|0.000273|0.0|0.0|3.37e-09|-0.05318|3.5552|4.61|3.5552|-1790.6908030000002|-1790.663897|348.74|0.2926|348.74|578.86|0.70257|0.70257|-0.1474099999999999|3.5952|-0.20059|0.02690554|5.8749|8.1549|8.1549
14ab_a23|0|1|1|0.0|0|0.065530542|-0.028841865|0.04314059|0.021287386|0.013012022|0.010803172|10.313217300000002|2|2|0.038241896|-0.449699921|0.725358161|-0.05990912|0.693959193|0.92422233|-0.076243539|0.017974612|-35.59605095|40.23721489|-0.031648261|-35.76253038|0.797837067|-24.37891748|2941.47118|632.9786397|-1148.783854|-14.84482393|7.83369055|6654.62616|138.4567483|27.16741043|0.013710439|-407.9635285|1439.872753|733.3886349999999|0.0|0.0|1.0|1.0|3.63|3.82|0.12|4.4|4.63|105.02|3.45|2.0|1.0|130.22|0.0|1.0|5.0|32.0|-5.92|0.0|-5.55|5.9e-07|0.000259|2.81e-06|0.00123|0.0|0.0|6.9799999999999995e-09|-0.07146|3.6587|4.1|3.6587|-1708.563399|-1708.543268|338.88|0.3893|338.88|595.23|0.66532|0.66532|-0.14778|5.9624|-0.21924|0.02013145|8.4721|8.4012|8.4012
14z_a23|0|1|1|0.0|0|0.08752343|-0.024897956|0.04314059|0.038811869|0.009174505|-0.0438568409999999|10.31321795|2|2|0.0708381429999999|-0.46459002|0.719722236|-0.035965909|0.64069202|0.925301102|-0.079754981|0.018337664|-40.56245532|40.18308023|-0.03393829|-38.68856944|0.785604449|-28.25118461|3094.698027|644.4593172|-1110.964649|-16.46322104|7.834464959|7285.13008|149.3235124|30.08835522|0.01612263|-397.8390333|1414.152695|665.6233736|0.0|0.0|0.0|1.0|3.42|3.67|0.05|4.64|5.32|105.02|3.99|2.0|1.0|130.3|0.0|1.0|5.0|32.0|-5.8|0.0|-6.13|1.7e-07|8.18e-05|7.37e-07|0.000354|0.0|0.0|2.6899999999999996e-09|-0.08503|4032.0|4.73|3.6632|-2549.107748|-2549.0953670000004|338.46|0.3201|307.5|586.28|0.66217|0.69913|-0.15195|5.9301|-0.23698|0.01238131|7.9877|8.2941|8.2941
16_a47|1|1|1|2.890539668|0|-0.134455235|-0.1246612469999999|0.042285714|-0.08282926|-0.005688938|0.001426202|10.95023129|1|1|-0.236994128|-0.3379683979999999|0.591929006|0.081171071|0.57616624|0.691860453|-0.092995116|0.0186711289999999|-48.30620628|63.13219447|-0.034261359|-24.97833451|0.697929921|-25.03540372|2315.178558|358.566882|-674.7452647999999|-9.202544293|6.855429069|4952.972679|156.55227280000005|25.44160067|0.0234786339999999|-205.1602001|966.7808252999998|357.35851410000004|1.0|1.0|1.0|2.0|2.93|1.95|0.06|4.47|5.19|66.49|2.72|0.0|0.0|91.55|0.0|1.0|3.0|25.0|-6.04|0.0|-4.42|4.56e-05|0.0154|3.84e-05|13.0|0.0|0.0|6.8099999999999994e-09|-0.05717|4.4393|2.95|4.0806|-1167.046301|-1167.0124560000002|303.84|0.3182|279.29|395.28|0.59209|0.6743899999999999|-0.16851|2.3795|-0.22568|0.03384512|3.8601|9.0|9.0
12au_a36|1|0|0|3.422314661|2|0.074839187|-0.351827031|0.044036281|0.075815782|-0.006862238|-0.023640632|10.31810353|1|1|0.1320241419999999|-0.515924985|0.8183043390000001|-0.058671909|0.750657639|0.698996981|-0.110305773|0.021569487|-64.86748076|102.3999102|-0.038036474|-57.09017539|0.7160586109999999|-46.66686194|3484.987058|502.8713191000001|-1587.1201529999998|-19.68626738|8.963940512999999|7239.100414|204.2726719|38.21494522|0.023021031|-310.873098|2216.466823|805.2286932|0.0|0.0|1.0|3.0|5.0|0.0|0.17|1.28|2.15|123.75|0.84|1.0|0.0|142.02|0.0|1.0|7.0|34.0|-8.03|0.0|-3.72|0.0001409999999999|0.0668|0.0001889999999999|0.0897|0.0|0.0|1.36e-07|-0.0570899999999999|5.1307|6.24|3.7105|-1876.207937|-1876.156196|334.15|809.0|241.65|618.65|0.58518|0.70395|-0.15162|6.1367|-0.2087099999999999|0.05174058|8.0814|7.3279|7.3279
6_a47|0|0|0|0.0|0|0.011739916|-0.1738997619999999|0.042276423|-0.14404966|-0.010708889|0.051455447|10.93671042|0|0|-0.302730533|-0.459934519|0.701994505|0.062425042|0.672308592|0.8419184120000001|-0.096689626|0.009820713|-43.43026699|101.7290544|-0.036834143|-28.411587800000003|0.7943908059999999|-23.54237714|2431.668154|456.3812788|-838.6054381|-10.82346202|6.480620646|5766.962611999999|111.4552019|25.13472712|0.0154005|-319.1626428|1055.658539|469.7495559|1.0|1.0|1.0|2.0|2.82|2.91|0.05|5.24|6.27|58.04|3.48|2.0|0.0|106.47|0.0|1.0|3.0|27.0|-5.02|0.0|-5.79|9.53e-07|0.000362|1.63e-06|0.000619|0.0|0.0|8.71e-10|-0.05354|5.5188|4.69|3.7196|-1608.684886|-1608.652005|333.32|0.2536|224.66|422.9|0.30468|0.69305|-0.1544|3.2606|-0.20794|0.03288085|4.2153|7.9|7.9
3q_a32|1|1|1|3.4364803|0|-0.017280695|-0.04718311|0.03898374|0.02785755|0.000773658|-0.022925245|10.31100266|3|3|0.0492355779999999|-0.5448044360000001|0.751733573|-0.1585635|0.716172604|0.84993799|-0.097961799|0.018527744|-41.72706804|41.73511731|-0.027989085|-37.3203761|0.6349739010000001|-25.7550561|2649.276311|524.6043311000001|-846.5047848999999|-10.6629646|6.428518903|6079.482066|225.3038157|27.20679986|0.022526037|-166.61896299999998|1333.133193|618.9134881|1.0|0.0|1.0|1.0|3.57|3.34|0.3|6.43|4.72|131.25|1.33|1.0|0.0|115.37|0.0|1.0|7.0|28.0|-6.35|0.0|-4.62|1.24e-06|0.000508|2.4100000000000003e-05|0.00992|0.0|0.0|4.88e-08|-0.04968|3.6236|5.15|3.6236|-1920.066488|-1920.042674|342.16|0.2897|342.16|549.78|0.70216|0.70216|-0.15001|4.1362|-0.19969|0.02381444|5.2657|7.5528|7.5528
14i_a23|0|1|1|0.0|0|0.142566578|-0.130330047|0.0432555559999999|0.040408197|0.002243702|-0.018541856|10.31321758|2|2|0.075401108|-0.569707595|0.77007911|-0.04255066|0.7333675390000001|0.777952733|-0.096562208|0.0214262489999999|-60.8283953|324.811841|-0.039760909|-45.14777443|0.7780956840000001|-41.59306642|3097.406945|531.9462982|-1386.567643|-18.59026006|8.107659819|7030.347905|151.7330992|34.94120504|0.019276934|-380.3109456|1782.001457|693.3423458|0.0|0.0|1.0|2.0|3.56|2.64|0.04|2.57|3.12|148.11|2.28|1.0|1.0|128.38|1.0|1.0|6.0|33.0|-7.33|0.0|-4.39|6.11e-06|0.00278|4.03e-05|0.0183|0.0|0.0|1.11e-07|-0.08025|3.6931|4.64|3.6931|-1798.64228|-1798.608335|335.72|0.3639|335.72|580.74|0.55606|0.55606|-0.1509599999999999|5.9563|-0.23121|0.03394466|8.3755|8.4622|8.4622
12n_a30|0|0|0|0.0|2|0.0304762079999999|-0.064217094|0.040899471|-0.1144447669999999|0.001139238|-0.037209579|10.31162898|1|1|-0.254279374|-0.464204099|0.669561738|-0.149451598|0.64876559|0.7781502140000001|-0.10528124|0.017064818|-52.4873066|85.87072848|-0.038674741|-41.97990569|0.799403208|-33.14358793|2848.910641|491.3700419|-1196.654368|-15.42118984|7.385790169|6353.890039|126.6686716|30.54968688|0.0153398069999999|-378.1217671|1496.934657|618.6004214|1.0|0.0|1.0|1.0|4.66|0.0|0.14|4.25|3.18|81.65|3.2|2.0|0.0|127.24|0.0|1.0|5.0|30.0|-6.02|0.0|-5.01|4.12e-06|0.00171|9.71e-06|0.00405|0.0|0.0|1.26e-07|-0.05076|5.1999|4.07|3.4859|-1675.011418|-1674.978015|355.67|0.1826|238.43|506.94|0.27009|0.6854|-148.0|5.3143|-0.19876|0.0334036|6.32|7983.0|7983.0
14u_a23|0|1|1|0.0|0|-0.066969083|-0.025360103|0.043321995|0.050530143|0.010561248|-0.026062012|10.31321759|2|2|0.091604179|-0.4086345999999999|0.756252127|-0.094773814|0.71381683|0.909754912|-0.086465795|0.0254134689999999|-36.90928915|43.06242147|-0.033908155|-38.57404134|0.702868983|-24.65250654|3015.478095|607.6448353|-1155.04721|-15.12707504|7.392527755|6913.009783|198.4601847|32.2221994|0.023582305|-271.0010972|1643.332169|683.7405759|0.0|0.0|1.0|1.0|3.59|3.68|0.09|3.42|4.03|114.25|2.72|2.0|1.0|126.78|0.0|1.0|6.0|32.0|-6.47|0.0|-5.02|2.32e-06|0.0010199999999999|9.57e-06|0.0042299999999999|0.0|0.0|3.11e-08|-0.0618299999999999|4.0409|3.23|3.1819|-1744.446261|-1744.422541|389.66|0.2253|306.82|549.0|0.4523|0.6703100000000001|-0.1543|5.9743|-0.21613|0.0237199999999999|8.1549|8.2449|8.2449
13a_a6|1|0|0|3.417162147|1|-0.042110772|-0.0265090529999999|0.041767677|0.031837397|-0.00460563|0.0015242189999999|10.95129557|1|1|0.05269025|-0.488098052|0.850080948|-0.091892803|0.8013954109999999|0.77450544|-0.113446379|0.031866842|-61.52313164|154.9639272|-0.040840697|-48.51283287|0.759912392|-40.23198232|2820.31296|506.474367|-1335.353173|-17.46461983|8.038453162|6019.922535|157.0011174|35.14492428|0.02016134|-339.9303794|1757.246214|627.4287311|1.0|1.0|1.0|2.0|3.53|3.2|0.12|4.98|4.32|95.85|1.29|2.0|0.0|116.79|0.0|1.0|5.0|31.0|-6.1|0.0|-4.99|3.11e-06|0.0012699999999999|1.02e-05|0.00417|0.0|0.0|9.77e-10|-0.05018|5.9934|4.04|3651.0|-1350.085889|-1350.057702|339.59|0.5352|206.87|571.9|0.4816|0.70072|-0.14969|7.7145|-0.19987|0.02818646|9.2157|7.3372|7.3372
14_a15|0|0|0|0.0|0|-0.058775738|-0.0455566929999999|0.037073171|-0.033982971|0.001740635|-0.053931584|10.9597359|0|0|-0.051908601|-0.3848940629999999|0.8310685940000001|-0.028227917|0.7933685340000001|0.8870890459999999|-0.0917424269999999|0.014672137|-40.89540491|92.51564418|-0.032888795|-37.68282812|0.770309725|-26.20964538|2612.691478|568.5306056|-1117.1473460000002|-13.50893838|6.040010666000001|5861.387612|147.2072638|27.36334635|0.015286995|-346.4801021|1450.257357|673.7288405|1.0|1.0|1.0|1.0|3.56|3.72|0.12|5.32|6.3|56.27|2.87|2.0|0.0|119.95|0.0|1.0|6.0|30.0|-4.97|0.0|-5.83|5.99e-07|0.0002379999999999|1.47e-06|0.000584|0.0|0.0|1.51e-10|-0.0338199999999999|4.4518|5.16|3.6209|-1281.105795|-1281.0669369999998|342.41|0.3131|278.5|584.18|0.65079|0.7055899999999999|-0.14997|3.3596|-0.18379|0.03885834|5.0894|7.5229|7.5229
9i_a40|0|0|0|0.0|0|0.074116257|-0.105556952|0.045555556|0.187127708|0.004532692|0.201624407|10.31197226|2|2|0.333430103|-0.542471361|0.831946443|-0.28972973|0.7947633409999999|0.830980762|-0.088485615|0.011010661|-46.80087537|213.7117392|-0.036869006|-22.46593254|0.8590224540000001|-23.58195819|2056.370683|418.7133986|-668.7900768999999|-9.360805225|7.700852478|4201.058793|71.03556427|21.62632891|0.010372658|-361.8074422|778.5478408|351.4600612|1.0|1.0|1.0|1.0|3.25|2.9|0.06|3.84|4.02|84.45|2.99|1.0|1.0|91.11|0.0|1.0|2.0|22.0|-5.44|0.0|-4.71|4.79e-06|0.00147|1.97e-05|0.00603|0.0|0.0|9.31e-07|-0.05989|4.3611|3.2|2.8936|-1273.334714|-1273.31399|428.48|0.5012|284.3|417.75|0.56118|0.70339|-0.11967|2.0895|-0.17956|0.02072395|2.7887|5.9031|5.9031
19c_a38|1|0|0|3.332128134|2|-0.085545751|-0.04575843|0.04508642|0.02192428|-0.004442319|-0.0725602509999999|10.95429182|1|1|0.04814981|-0.434836855|0.7163622890000001|-0.071918235|0.6885713729999999|0.7591916240000001|-0.108301657|0.024315945|-57.79749770000001|139.1570837|-0.038224114|-42.92996714|0.7187071909999999|-36.38913762|2967.98627|477.9848537|-1227.35539|-15.15175311|6.97753104|6618.350708|177.10114030000005|33.48483537|0.023120664|-275.39483110000003|1707.726604|640.025745|1.0|0.0|1.0|3.0|4.84|3.0|0.13|3.17|2.42|105.02|1.76|1.0|0.0|130.41|0.0|1.0|5.0|32.0|-7.13|0.0|-4.12|4.46e-05|19.0|7.55e-05|0.0322|0.0|0.0|1.2099999999999998e-07|-0.05691|5.8832|3.23|3.8322|-1424.42734|-1424.3899310000002|323.53|0.2961|210.74|517.28|0.2597|0.6279899999999999|-0.15612|2495.0|-0.21303|0.03740877|3.2846|8.0348|8.0348
4_a47|0|0|0|0.0|0|0.004633887|-0.121159855|0.038479532|-0.158636969|-0.007295208|0.0687047279999999|10.93671044|0|0|-0.247195952|-0.462831711|0.893350891|0.019305509|0.8124901999999999|0.874200878|-0.092556319|0.007772995|-42.46254967|96.20929041|-0.03525955|-27.39669054|0.806604393|-23.10213311|2306.463316|475.6168721|-805.6976052|-10.43683449|6.468023748999999|5254.939281|105.2186243|23.78275706|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|1.0|1.0|2.0|2.75|3.01|0.05|4.83|5.71|58.04|3.1|2.0|0.0|106.52|0.0|1.0|3.0|26.0|-4.99|0.0|-5.64|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|0.0|0.0|1.61e-09|-0.05606|5.7708|4.44|3.73|-1509.453558|-1509.4201369999998|332.4|0.2304|214.85|432.89|0.45947|0.69157|-0.1547|4.2607|-0.21076|0.03342033|5.4892|7.5|7.5
21_a12|0|0|0|0.0|1|0.04375233|-0.058516436|0.037992832|-0.213225401|-0.003879878|-0.01367083|10.31140747|1|1|-0.388196876|-0.522951134|0.923855679|-0.099516604|0.859899236|0.84827776|-0.100098765|0.012230115|-34.60932333|75.46830038|-0.036878492|-25.34833425|0.770818357|-17.416202300000002|2185.835701|426.8727514|-705.2078018999999|-9.338859985|5.891343219|4652.242111|115.3294396|24.07584081|0.017360942|-272.5639702|914.8819508|380.2468615|1.0|1.0|0.0|1.0|4.05|2.81|0.12|4.01|2.25|78.41|1.82|0.0|0.0|98.16|0.0|1.0|3.0|23.0|-6.45|0.0|-3.76|0.00015|48.0|0.000173|0.0551|0.0|0.0|1.67e-07|-0.0546899999999999|4.6851|2.56|3.9971|-1327.479547|-1327.451966|310.18|0.3665|264.64|397.31|0.59386|0.57644|-0.16784|2327.0|-0.22253|0.02758166|3.2551|7.6576|7.6576
