molecula|SddssS|n9FaHRing|n9FaRing|SssssC|NaasN|SaasN|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|n5aRing|n5aHRing|AATSC1pe|MATS1i|AATSC1i|GATS1are|MATS8s|MATS8d|nFaHRing|PBF|PNSA5|PPSA3|FNSA4|WNSA5|RPCS|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|TASA|PNSA2|WNSA4|FPSA1|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|CYP2C9 inhibitor|P-gp substrate|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|TPSA_y|Log Po/w MLOGP|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50
8_a47|0.0|0|0|0.0|0|0.0|-0.007835945|5.476463552|2|0.0363475179999999|-0.087101663|1.335354131|-0.391797226|-0.008756|-0.153669322|0|0|-0.007648516|-0.00158075|-0.003223628|0.686795267|-0.035681436|-0.223459904|1|0.517797505|-53.11155658|5.043798869|-0.035797309|-30.83488674|0.0|0.819702033|60.62152862|-20.78278301|49.14108595|0.414302597|493.3419136|-956.0080185|-12.06582525|0.180297967|0.707366287|6219.278078|104.6752861|-555.0279614|25.35407034|0.012935553|0.0|1.0|3.21|0.13|22.0|58.04|3.9|0.0|113.97|1.0|-6.59|29.0|4.0|-4.79|405.85|5.03|-6.19|2.56e-07|0.000104|0.0|5.62e-10|2.28e-07|-0.05495|3.6696|4.91|3.6696|-1686.068471|-1686.0356350000002|621.06|1071.62|337.87|0.2249|337.87|0.6877800000000001|-1685.8518170000002|0.2249|-0.15357|-0.2085199999999999|0.03283575|4.6281|0.05|7.3
4_a3|0.0|0|0|0.0|0|0.0|-0.008561428|4.727387819|1|0.035345345|-0.08769805|1.882124381|-0.325334256|-0.008407895|0.057349653|1|1|-0.007022144|0.053425134|0.127253753|0.640351067|-0.028924747|0.041477445|1|0.5842630360000001|-46.9200748|3.806447632|-0.039478171|-22.30593113|77.51574252|0.866976271|51.71950126|-18.76802992|56.26480013|0.415852758|352.05186289999995|-656.8810472|-8.922372453|0.133023729|0.711897153|4885.093366|63.23984222|-312.2830359|21.6476858|0.0100954959999999|0.0|1.0|2.6|0.0|21.0|80.04|3.07|0.0|92.65|1.0|-5.69|23.0|3.0|-5.21|321.37|4.09|-5.09|2.02e-06|0.00065|0.0|2.950000000000001e-08|9.48e-06|-0.0584299999999999|5.9341|3.53|3.4771|-1355.332318|-1355.303098|504.29|858.45|356.58|0.1776|208.93|0.6896|-1355.192416|119.0|-0.14983|-0.20826|0.02921941|3.1409|1259.0|5.9
36_a18|0.0|0|0|0.0|0|0.0|-0.006407141|4.844187086|1|0.036625514|-0.05224259|0.0|-0.442092758|-0.000451777|-0.0077246719999999|0|0|0.000825855|-0.079721028|-0.12139648|0.7343989059999999|-0.010091893|0.0059061|0|0.3847791889999999|-56.82615305|6.722004572|-0.031922305|-40.46339026|83.34177364|0.812056067|65.59412783|-22.73046122|62.10402945|0.4751830729999999|572.70209|-1477.479979|-16.1853561|0.187943933|0.905426346|6799.65027|133.8265619|-1052.048147|27.99124609|0.0123136069999999|0.0|1.0|0.0|0.28|18.0|85.29|3.13|1.0|146.24|1.0|-5.68|35.0|3.0|-6.18|466.57|2.8|-5.28|2.09e-06|0.000975|0.0|6.87e-10|3.210000000000001e-07|-0.04991|3.1908|7.75|3.1908|-1493.686737|-1493.661092|769.73|1350.57|388.57|0.4674|388.57|0.69372|-1493.266344|0.4674|-0.13133|-0.18124|0.02564498|2.7547|32.0|7.4949
6c_a31|0.0|0|0|0.0|0|0.0|-0.015192833|5.733341277|0|0.038901235|0.137523742|0.0|-0.790027307|-0.009477764|-0.00219333|2|2|-0.00668344|-0.0055763209999999|-0.009333123|0.831901219|-0.078059285|-0.172780048|0|0.138124296|-79.97295595|20.09112958|-0.044739967|-50.62888027|105.7632176|0.7653239190000001|93.4208388|-28.32375523|96.63311186|0.4463376229999999|405.9259734|-1359.540251|-17.93106176|0.234676081|0.8061548709999999|6283.091868|148.5675636|-860.6909647|37.00884624|0.0212421629999999|1.0|1.0|3.13|0.14|22.0|131.36|1.58|0.0|114.5|1.0|-6.09|30.0|5.0|-6.27|418.47|3.64|-4.94|8.179999999999999e-07|0.000343|0.0|1.89e-08|7.9e-06|-0.0581799999999999|3.2974|5.08|3.2974|-1691.984862|-1691.948653|667.01|1125.85|376.01|0.5028|376.01|0.7014699999999999|-1691.734564|0.5028|-0.13351|-0.19169|0.03620884|8.8847|0.34|6.4685
32_a47|0.0|1|1|0.0|1|1.998170616|-0.003573735|4.727387819|3|0.035568182|-0.013510009|1.6507707980000002|-0.2037028839999999|0.001861676|-0.026022099|1|1|0.002350172|-0.077485193|-0.157688306|0.6636125860000001|-0.0094137619999999|-0.078006445|1|0.266433793|-52.38450683|13.90468487|-0.026060474|-37.74862456|44.50423685|0.64116122|68.76811937|-18.77935151|55.48373932|0.44289006|613.6886524|-995.3056298|-13.53252578|0.35883878|0.794977846|6235.398576|258.5816152|-717.2238666000001|29.28959351|0.022735861|0.0|1.0|3.67|0.26|21.0|67.66|3.11|0.0|125.17|1.0|-4.81|31.0|5.0|-6.34|436.91|3.94|-5.05|1.5399999999999998e-05|0.00674|0.0|1.5e-09|6.55e-07|-0.05682|4.9046|2.97|3.6829|-1778.127634|-1778.0970140000002|692.49|1184.76|336.65|0.2969|252.79|0.68986|-1777.843462|0.2839|-0.1509599999999999|-0.20778|0.03062031|6.3139|0.1|7.0
4a_a49|0.0|0|0|0.0|1|2.085628989|-0.006602016|5.4161004020000005|2|0.036555556|-0.080255074|1.713107022|-0.3631108529999999|-1.8100000000000003e-05|-0.053787795|1|1|0.000660956|-0.037142108|-0.060391347|0.7541604690000001|0.0063958109999999|0.032396301|1|0.433367368|-53.88810275|10.51443916|-0.0292876779999999|-33.05061877|60.11195021|0.650301539|68.37721704|-17.96270092|68.30645049|0.4716382|464.3095353|-916.0977468|-11.01687292|0.349698461|0.8926425020000001|5950.370212|214.47685|-561.8605190000001|27.62211044|0.023624093|1.0|1.0|2.89|0.22|21.0|92.93|1.25|0.0|114.08|1.0|-3.28|30.0|5.0|-7.52|399.45|2.42|-3.52|0.000528|211.0|0.0|4.35e-08|1.74e-05|-0.06461|4.7259|3.34|3.7876|-1313.19945|-1313.158118|660.19|1128.22|327.34|0.1935|262.35|0.68042|-1312.924353|0.0789|-0.1585099999999999|-0.2231199999999999|0.04133192|4.8706|32.0|7.4949
4_a27|0.0|0|0|0.0|2|3.294369174|-0.006181204|4.727387819|2|0.0456410259999999|-0.273119343|1.274166982|-0.278154179|0.00991794|0.13397347|1|1|0.010329671|-0.2030237389999999|-0.341622797|0.639413469|-0.07759915|-0.024800302|1|0.3485918529999999|-40.79296366|10.43112657|-0.0281385239999999|-21.12083948|58.27512057|0.682485674|51.33640873|-14.56891559|40.33074472|0.444169714|441.4418013|-611.8944548999999|-7.543156957000001|0.317514326|0.799110312|4988.6278600000005|164.3952417|-316.8125922|21.34684457|0.020363697|1.0|0.0|3.08|0.16|21.0|65.6|2.66|0.0|97.55|1.0|-3.57|25.0|4.0|-6.51|331.37|2.8|-3.99|0.000266|0.0882|0.0|6.04e-07|0.0002|-0.0449899999999999|5.5485|4.63|4.1288|-1083.138303|-1083.119531|555.75|946.77|300.29|0.2002|223.46|0.6089899999999999|-1082.963712|0.1741|-0.17034|-0.21533|0.01877181|3.9202|4.0|8.3979
43_a18|0.0|0|0|0.0|0|0.0|-0.005099385|4.844187086|1|0.033734062|-0.05314954|0.0|-0.397752066|0.002712865|0.031746165|0|0|0.003801459|-0.140532044|-0.2093696189999999|0.718255592|-0.023109314|-0.0579590709999999|0|0.3439906129999999|-63.87648583|5.35147222|-0.0311212229999999|-49.60799696|21.60709738|0.8743733490000001|69.46280937|-24.16948112|59.84418608|0.481954273|661.9512957999999|-1788.541603|-18.77059344|0.125626651|0.930331529|7428.282915000001|97.56464265|-1389.023915|27.64206062|0.007193089|0.0|1.0|0.0|0.34|18.0|76.5|3.7|1.0|160.76|1.0|-6.45|38.0|3.0|-5.78|508.65|3.48|-5.96|3.55e-07|0.00018|0.0|2.52e-10|1.28e-07|-0.04949|3.2233|8.79|3.2233|-1611.621186|-1611.598032|843.1|1493.25|384.65|0.5429|384.65|0.6926800000000001|-1611.126246|0.5429|-0.13196|-0.18145|0.02315412|3.6943|625.0|6.2041
12k_a30|0.0|0|0|0.0|0|0.0|-0.007818038|5.351858133|2|0.042739018|-0.13882907|0.0|-0.44562817|0.0043261129999999|0.067265077|1|1|0.0053380919999999|-0.089279071|-0.154412059|0.838579475|0.001281277|-0.067714819|0|0.340031035|-65.04897323|16.01752015|-0.035199567|-43.09444587|0.0|0.7081361979999999|80.03127603|-23.31944323|68.37178540000001|0.47195436|539.9866061|-1235.930491|-15.44895229|0.291863802|0.893775698|6393.133321|193.3575303|-818.7944715|32.93073182|0.0226150579999999|1.0|1.0|0.0|0.17|17.0|90.88|2.51|0.0|133.77|1.0|-5.44|31.0|5.0|-6.19|428.51|2.57|-4.93|3.59e-06|0.00154|0.0|1.84e-07|7.87e-05|-0.05055|5.1958|3.58|3.4715|-1690.302721|-1690.269144|710.82|1200.31|357.15|0.2257|238.62|0.6864899999999999|-1690.031103|0.1512|-0.14743|-0.19798|0.03357755|5.0736|24.0|7.6144
14d_a23|0.0|1|1|0.0|2|3.405551724|-0.005343003|5.351858133|2|0.043538647|0.03253552|0.758207139|-0.288522152|0.01269616|-0.019307114|2|2|0.01180744|-0.074441567|-0.136106024|0.725800261|0.006563565|-0.088996384|1|0.213597535|-51.58357156|12.25371621|-0.032878563|-33.99063559|83.40396369|0.790346608|61.49227899|-21.66510006|47.66288948|0.454495683|607.3441532|-1083.255003|-14.27606695|0.209653392|0.833166062|6459.554383|138.1496441|-713.8033475|27.41215037|0.015037275|1.0|1.0|3.62|0.09|26.0|105.02|3.24|1.0|125.25|1.0|-5.85|31.0|4.0|-6.1|425.51|3.8|-5.25|1.43e-06|0.000608|0.0|1.65e-08|7.03e-06|-0.0725799999999999|3688.0|3.79|8.1555|-1669.24571|-1669.224874|696.21|1186.17|3688.0|0.3807|336.18|8.1555|-1668.983743|336.18|-0.14894|-0.22152|0.02083626|8.1555|4.0|8.4001
12q_a36|0.0|0|0|0.0|0|0.0|-0.00761082|5.351858133|2|0.042804233|0.068040097|0.0|-0.410984299|0.0005016269999999|-0.0651906459999999|1|1|0.0010871589999999|-0.103922055|-0.177407665|0.8941919290000001|-0.017640538|-0.074349074|0|0.324924033|-68.5549152|12.00048565|-0.038175515|-44.31949385|0.0|0.768692389|80.15866795|-24.67976947|61.18276554|0.486620426|536.0103834|-1233.988474|-15.95501778|0.231307611|0.947876484|6040.52496|149.536123|-797.7508892000001|32.10617123|0.017949083|0.0|1.0|0.0|0.14|17.0|69.2|2.51|0.0|128.76|1.0|-4.44|30.0|4.0|-6.49|415.88|2.34|-4.59|3.64e-05|0.0151|0.0|6.65e-08|2.77e-05|-0.05602|5.2375|3.79|3.8653|-1692.544456|-1692.5102989999998|683.51|1148.35|320.77|0.4239|236.72|0.6863199999999999|-1692.3116350000005|0.3419|-0.1566|-0.2126199999999999|0.03415678|6.4226|6.0|8.2218
14_a47|0.0|1|1|0.0|0|0.0|-0.006070958|4.59511985|2|0.036632997|0.017068634|1.484493371|-0.2306964|-0.008212621|-0.01670074|1|1|-0.006335783|-0.020596219|-0.061837113|0.5975877820000001|-0.085385518|0.050943962|1|0.2662137639999999|-47.47362906|10.1400648|-0.034963476|-23.9422834|0.0|0.664709719|61.62381153|-17.63306222|57.32194098|0.474828277|343.7492333|-617.1571777|-8.892848121|0.335290281|0.904139078|4695.98899|169.0962983|-311.2496842|26.52746264|0.028057496|0.0|1.0|1.53|0.0|21.0|66.49|2.49|0.0|86.58|1.0|-3.97|24.0|5.0|-6.21|323.3|3.16|-4.13|0.000108|0.0349|0.0|1.63e-08|5.27e-06|-0.06057|3.9671|2.64|3.9671|-1127.737484|-1127.700693|519.55|849.76|312.53|0.2452|312.53|0.68345|-1127.610422|0.2452|-0.16377|-0.22434|0.03679054|3665.0|8.0|8.1
12e_a40|0.0|0|0|0.0|1|1.6315143930000002|-0.015461694|5.4161004020000005|0|0.04020202|0.174870826|0.665270062|-0.556620974|-0.013162335|0.130516751|2|2|-0.014780739|0.103406816|0.172778196|0.889386453|0.047011204|-0.279310345|1|0.284429447|-66.68049019|8.195398107|-0.048387621|-36.19867792|0.0|0.790818822|78.14505956|-26.26807189|79.97685498|0.491465612|423.3709264|-866.8463724999999|-14.26008524|0.209181178|0.966435355|5478.52313|113.5576846|-470.5828129|33.21629575|0.021118537|1.0|0.0|3.05|0.0|20.0|98.89|2.93|0.0|95.8|1.0|-6.53|24.0|4.0|-5.26|378.23|3.98|-5.64|2.98e-07|0.000113|0.0|9.14e-07|0.000346|-0.07296|4.3236|4.66|3.0253|-2248.276958|-2248.244231|552.91|918.38|409.82|0.4494|286.76|0.70157|-2248.154966|284.0|-0.12616|-0.19912|0.03272669|3.7268|1.17|5.9318
3f_a32|0.0|1|1|0.0|0|0.0|-0.00611496|5.733341277|0|0.042380952|-0.062954205|2.227330929|-0.275173181|0.001276735|-0.113189563|3|3|0.002565215|-0.074808287|-0.133675401|0.833981748|-0.110248899|-0.1743238839999999|1|0.3217719189999999|-54.8993954|6.707989266|-0.030139709|-30.95210106|0.0|0.78919828|61.47296003|-16.99267001|48.1093075|0.435176082|492.7734095|-713.6921402|-9.580412233|0.21080172|0.770463268|4993.667711|118.8493262|-402.3773138|21.53155987|0.011659458|1.0|1.0|3.31|0.28|19.0|110.94|2.18|0.0|102.66|1.0|-6.89|24.0|3.0|-5.03|354.49|4.63|-5.4|1.28e-07|4.53e-05|0.0|4.89e-08|1.73e-05|-0.05315|3.5569|3.92|3.5569|-1712.0610190000002|-1712.034952|604.9|1006.92|348.58|293.0|348.58|0.70255|-1711.863611|293.0|-0.1474599999999999|-0.2006099999999999|0.02606687|5.7161|9.0|8.0458
12aa_a36|0.0|0|0|0.0|0|0.0|-0.011588438|5.351858133|2|0.042560386|0.03597264|0.0|-0.672129428|-0.006653538|0.010538281|1|1|-0.004569485|-0.052743904|-0.090926893|0.892815402|0.156337925|-0.023185884|0|0.4679233379999999|-80.19356964|16.1504726|-0.04126187|-54.83906299|109.0001157|0.731335741|96.18613736|-28.21625599|89.09222754|0.44829258|471.12395210000005|-1523.677823|-19.29522587|0.2686642589999999|0.812554922|6438.603019|183.7216658|-1041.942197|38.58180913|0.023386634|0.0|1.0|0.0|0.13|17.0|112.29|1.28|0.0|131.85|1.0|-3.52|32.0|5.0|-7.79|424.46|1.15|-3.45|0.000304|129.0|0.0|7.19e-07|0.000305|-0.05111|3.8899|3.88|3.8899|-1401.662677|-1401.617177|701.99|1183.76|318.73|0.4446|318.73|0.6931|-1401.389257|0.4446|-0.15718|-0.20829|0.04550032|4.7433|9.0|8.0458
47l_a18|0.0|0|0|0.0|0|0.0|-0.006400878|4.844187086|0|0.035308642|-0.0057783619999999|0.0|-0.428858819|-0.00046896|-0.010426981|0|0|0.000787517|-0.103458566|-0.156998637|0.7452092359999999|0.00676294|-0.0973326269999999|0|0.2820044969999999|-59.6654726|6.543729374|-0.031456589|-42.43906517|51.44279524|0.796109347|68.83398609|-22.37455223|63.6949231|0.4897655489999999|571.4972966|-1431.971342|-15.91464944|0.203890653|0.959883341|6572.90106|145.02405359999997|-1018.537564|28.10487315|0.012890098|0.0|1.0|0.0|0.25|18.0|85.29|2.94|1.0|139.63|1.0|-5.26|34.0|3.0|-6.39|454.56|2.72|-4.84|5.44e-06|0.00247|0.0|4.26e-10|1.93e-07|-0.0520399999999999|3.2026|7.71|3.2026|-1455.5758039999998|-1455.5497369999998|764.74|1334.6|387.13|0.5019|387.13|0.69291|-1455.165122|0.5019|-0.1314|-0.18344|0.02606651|3.3864|32.0|7.4949
4g_a46|0.0|0|0|0.171759574|1|2.156712018|-0.001702489|5.587248657999999|2|0.046415344|-0.093447672|0.0|-0.088529411|0.011488768|-0.055084605|1|1|0.010608122|-0.078780402|-0.121452903|0.662386484|-0.200628401|-0.193115055|0|0.318162858|-40.24987057|4.598866947|-0.024339048|-23.0928866|72.82863401|0.826861093|44.72726697|-13.96424081|37.24073329|0.448462961|543.2323468999999|-684.2477996|-8.0118178|0.1731389069999999|0.8131148579999999|5176.321714|99.33639766|-392.5790722|16.88825479|0.007803902|1.0|1.0|3.61|0.38|17.0|43.6|3.06|1.0|106.55|1.0|-5.38|26.0|3.0|-5.18|366.89|4.39|-5.38|4.22e-06|0.00155|0.0|1.57e-08|5.75e-06|-0.03985|4.4163|4.65|4.4163|-1493.154666|-1493.132001|615.33|1064.92|280.74|0.1294|280.74|0.6983199999999999|-1492.923098|0.1294|-0.18602|-0.22587|0.02266493|3.7113|2745.0|5.5615
16h_a32|0.0|1|1|0.0|0|0.0|-0.015656019|5.733341277|0|0.039958333|-0.069213021|2.075726759|-0.7828009570000001|-0.0048042729999999|0.061727488|3|3|-0.002310082|-0.123297852|-0.219947482|0.804503712|-0.003188883|-0.03617945|1|0.44308098|-77.17316899|13.31708433|-0.038765425|-49.03221545|35.90298920000001|0.7359051059999999|90.15529448|-24.62973479|64.87717961|0.459750275|507.7688359|-1157.597535|-15.6485794|0.2640948939999999|0.850995852|6151.056721|167.7935207|-735.4832318|33.46862873|0.020432929|1.0|1.0|3.45|0.26|19.0|149.27|1.12|0.0|111.95|1.0|-6.48|28.0|5.0|-6.22|413.52|3.74|-4.75|3.28e-07|0.000136|0.0|9.89e-08|4.09e-05|-0.05028|3.6182|4.54|3.6182|-1955.99895|-1955.970762|679.82|1130.4|342.67|0.2914|342.67|0.70219|-1955.772465|0.2914|-0.14972|-0.2|0.02818755|4.2275|9.0|8.0655
19g_a38|0.0|0|0|0.0|0|0.0|-0.008497058|5.351858133|2|0.042419753|-0.037579797|0.0|-0.458841138|-0.006877664|-0.009881824|1|1|-0.004358975|-0.098027247|-0.250781298|0.653741315|-0.063110203|-0.076414544|0|0.5322242429999999|-72.29378538|14.52522351|-0.038842708|-45.74791999|18.41027014|0.719941993|86.78105144|-24.57988703|69.14572278|0.455443492|455.6240763999999|-1228.994351|-15.5542928|0.280058007|0.836356715|6631.17356|177.2223055|-777.7146399000001|34.14148263|0.0228937029999999|1.0|1.0|2.52|0.14|17.0|81.23|2.78|0.0|125.65|1.0|-4.25|31.0|5.0|-6.81|419.43|2.97|-4.33|5.68e-05|0.0238|0.0|7.599999999999999e-08|3.19e-05|-0.05479|5.2766|3.66|3.6887|-1431.419426|-1431.386981|638.82|1104.29|336.12|0.2285|234.97|0.69982|-1431.186566|0.0962|-0.15269|-0.20748|0.03244515|6.1765|42.0|7.3778
3k_a32|0.0|1|1|0.0|0|0.0|-0.005745086|5.973809612|0|0.0381981979999999|-0.047167919|2.256213388|-0.270019022|0.001221534|-0.0902541999999999|3|3|0.002509816|-0.050938823|-0.090775221|0.816196288|-0.127713677|-0.129124455|1|0.31016741|-51.21653025|6.970844822|-0.029575784|-28.87643819|0.0|0.78057227|58.16707081|-16.67514938|47.07915023|0.472646737|494.8840288|-717.0314235000001|-9.40163104|0.21942773|0.89626209|5259.698672|123.7157466|-404.2701347|21.36272325|0.012327787|1.0|1.0|3.48|0.32|19.0|110.94|2.41|0.0|105.36|1.0|-7.04|25.0|3.0|-5.01|366.5|4.75|-5.61|9.16e-08|3.3600000000000004e-05|0.0|5.86e-08|2.15e-05|-0.05321|3.5363|3.81|3.5363|-1750.164914|-1750.1383649999998|611.65|1022.89|350.6|0.3082|350.6|0.70268|-1749.957584|0.3082|-0.14667|-0.19988|0.02654958|5689.0|9.0|8.0605
5_a18 (BIBF0775)|0.0|0|0|0.0|0|0.0|-0.005220163|4.844187086|1|0.035478927|-0.0366107389999999|0.0|-0.391512249|0.002526619|0.0002403959999999|0|0|0.0036739159999999|-0.144352593|-0.216531385|0.7140745620000001|-0.001626287|-0.040022105|0|0.420002762|-59.08151918|6.418873637000001|-0.029755876|-44.61038661|50.25564119|0.8159410579999999|67.25977848|-22.46761997|58.5107823|0.483962172|636.6978809999999|-1595.201018|-16.96451322|0.184058942|0.937842434|7221.114573000001|138.97646310000002|-1204.480438|27.535837|0.010831199|0.0|1.0|0.0|0.32|18.0|76.5|3.52|1.0|155.95|1.0|-6.07|37.0|3.0|-5.96|494.63|3.2|-5.72|8.590000000000001e-07|0.000425|0.0|6.18e-10|3.06e-07|-0.04938|3.2027|8.45|3.2027|-1572.313227|-1572.290174|817.02|1446.02|378.13|0.4825|378.13|0.69298|-1571.843719|0.4825|-0.13154|-0.18092|0.02305362|2.8009|34.0|7.4685
4n_a46|0.0|0|0|0.126268818|1|2.093595994|-0.004696854|5.587248657999999|0|0.045335917|-0.2264394139999999|0.0|-0.234842682|0.004988019|-0.144852516|1|1|0.0042595609999999|0.070558373|0.109017734|0.741742667|-0.06655165|-0.088858764|0|0.371438024|-47.16810275|4.629240193|-0.031047837|-25.91889741|0.0|0.863203663|51.4039205|-17.06080312|61.43721285|0.428896538|496.2788787|-801.8577467|-9.374920341|0.136796337|0.750996215|4955.374473|75.1696593|-440.621256|19.76451658|0.0077084869999999|1.0|1.0|2.84|0.27|17.0|61.84|2.99|0.0|102.92|1.0|-5.43|26.0|3.0|-5.26|343.42|3.9|-5.1|3.75e-06|0.00129|0.0|2.14e-07|7.340000000000001e-05|-0.04044|5.7448|4.57|3953.0|-1090.343872|-1090.302556|578.83|1011.66|313.65|253.0|215.82|0.7025|-1090.098769|0.0711|-0.16641|-0.20685|0.04131598|8773.0|5194.0|5.2845
12ad_a36|0.0|0|0|0.0|0|0.0|-0.01083262|5.351858133|2|0.040787037|0.046496301|0.0|-0.649957196|-0.001148437|-0.0072527669999999|1|1|0.000906224|-0.136151085|-0.227404687|0.817851296|0.1563642469999999|0.018207862|0|0.423689705|-76.30379737|21.78471426|-0.0365657189999999|-54.02363038|81.68309557|0.656407461|96.81391944|-25.88878839|80.12771975|0.477102332|538.2749789|-1449.77215|-18.32944602|0.343592539|0.912420081|6569.653402|243.2659577|-1026.448977|39.44011905|0.028968808|0.0|1.0|0.0|0.17|17.0|95.5|1.89|0.0|135.03|1.0|-4.18|33.0|6.0|-7.18|439.47|1.76|-4.08|6.579999999999999e-05|0.0289|0.0|2.42e-07|0.000106|-0.05406|5733.0|4.5|3.8512|-1460.8311199999998|-1460.794632|737.53|1236.64|321.93|0.6073|216.26|0.67215|-1460.5468529999998|0.2532|-0.15638|-0.21044|0.03648828|6.8996|17.0|7.7696
4i_a46|0.0|0|0|0.19654443|1|2.184105962|-0.002360192|5.587248657999999|1|0.049498645|-0.088884176|0.0|-0.127450387|0.012211602|-0.160741899|1|1|0.011931187|-0.060809732|-0.091288438|0.7204791309999999|-0.0656636|-0.17856753|0|0.263514985|-42.48203383|8.847405392999999|-0.025069479|-23.99628633|70.55661087|0.763831778|49.04951810000001|-14.16067794|41.92840157|0.406629719|531.4066842|-722.1945751000001|-7.998762108999999|0.2361682219999999|0.685288314|4893.587424|133.40134070000002|-407.9368676|18.53900079|0.011626803|1.0|1.0|3.5|0.36|17.0|39.94|3.06|0.0|105.43|1.0|-4.94|26.0|3.0|-5.31|347.45|4.16|-5.04|1.16e-05|0.00403|0.0|5.04e-08|1.75e-05|-0.01646|5.3987|4.46|4.4232|-1092.730494|-1092.70435|611.74|1058.5|280.31|0.2805|229.66|0.69035|-1092.473422|0.1421|-0.18438|-0.20084|0.02614355|3.8696|612.0|6.2132
22_a47|0.0|1|1|0.0|1|1.202720059|-0.010579222|4.727387819|2|0.043695652|-0.029311184|1.016903613|-0.507802654|-0.006808306|-0.075111395|1|1|-0.004332497|-0.1049885469999999|-0.277479519|0.612295986|-0.077787113|0.004104478|1|0.573087958|-52.67991531|13.07198749|-0.031744149|-31.08378631|54.21581266|0.6096864479999999|71.28682035|-18.73063655|60.71546178|0.4614909829999999|412.2379505|-842.8786448999999|-11.05201291|0.390313552|0.8569791179999999|6107.923371|230.3045281|-497.3405809|30.72175314|0.031534452|1.0|1.0|3.16|0.1|21.0|84.73|2.97|0.0|104.64|1.0|-4.44|29.0|6.0|-6.58|394.38|3.41|-4.38|3.6e-05|0.0142|0.0|2.06e-08|8.11e-06|-0.0612399999999999|4.7954|4.4|4017.0|-1375.05033|-1375.021925|605.12|1027.32|308.65|0.3367|258.55|0.68312|-1374.857521|0.0799|-0.16704|-0.22828|0.02840507|5.7009|1.0|9.0
17_a3|0.0|0|0|0.0|0|0.0|-0.009450704|4.727387819|2|0.047430556|-0.015463451|1.709081227|-0.349676046|-0.007540435|-0.041723219|1|1|-0.006696449|0.020589494|0.036673175|0.881253042|0.1789147639999999|-0.085686119|1|0.225087454|-48.88298017|5.251911643|-0.039557272|-24.87357062|76.17242478|0.840062179|55.39769571|-20.12828595|55.45324083|0.4383349039999999|408.6362608|-684.3617224|-10.24205849|0.159937821|0.780420408|4839.543958|81.38261354|-348.2299886|23.96047156|0.012803096|1.0|1.0|2.65|0.0|21.0|92.93|2.37|0.0|95.5|1.0|-5.53|23.0|3.0|-5.61|338.81|3.71|-4.93|2.96e-06|1.0|0.0|3.28e-08|1.11e-05|-0.0720399999999999|3.2102|3.57|3.2102|-1731.75233|-1731.72355|537.32|891.3|386.22|0.4062|386.22|0.69481|-1731.6147670000005|0.4062|-0.13155|-0.20359|0.02878063|4.8815|23.0|7.6383
5_a15|0.0|0|0|0.0|0|0.0|-0.008878343|0.0|2|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|-0.0156037999999999|0|0|0.003194793|-0.187421793|-0.28098676|0.8384601770000001|0.092692253|0.020920163|0|0.743577162|-73.61131563|24.25353664|-0.0273088679999999|-54.73655332|64.12413387|0.5089899720000001|100.6631306|-20.30656983|69.82487767|0.486150431|649.9369163|-1177.78105|-15.09973885|0.491010028|0.946094849|6656.720346|365.1095806|-875.7848531999999|39.89581513|0.036380071|1.0|1.0|3.68|0.15|24.0|74.73|2.0|0.0|127.97|1.0|-6.16|33.0|6.0|-5.55|443.49|4.29|-5.66|6.86e-07|0.000304|0.0|2.25e-10|9.970000000000001e-08|-0.03714|4.3299|4.36|3.6257|-1470.816175|-1470.779775|737.16|1272.84|341.96|291.0|286.35|0.70244|-1470.487858|0.0199|-0.14839|-0.18553|0.03640044|6.35|13.0|7.8861
