molecula|NaaNH|n9FaHRing|SaaNH|nAHRing|nARing|MATS2c|AATSC1s|n6HRing|SaaaC|AATSC1are|MATS8i|AATSC8d|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|MATS8s|GATS1pe|nFaHRing|FNSA3|FNSA5|FPSA3|PNSA3|PNSA5|RPSA|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Egan filter|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|E solv. Water  (Hartree)|IC50|pIC50|pIC50
13h_a6|1|0|3.464247528|0|0|-0.094781725|0.004767264|2|1.656132209|-0.002407131|-0.01698365|-0.090944829|1|0.105918119|-0.12414699|-0.215607882|-0.468842137|2|-0.0256002129999999|0.789769968|1|-0.074151997|-0.091977068|0.017441348|-51.85624128|-64.32173453|0.132089259|0.0|-1.747564296|-36.26429338|76.78735663|-22.63172141|64.05338768|0.461667017|2926.745635|606.9504647000001|-1222.112956|2829.19698|0.263081412|16.928040300000003|0.8575863490000001|183.9790404|-854.6524332|30.71129129|0.017825256|1658.40973|12.4656221|1.0|1.0|1.0|27.0|-10.57|4.79|1.13|2.0|0.0|0.0|6.0|-5.56|0.0|1.0|3.61|2.77e-06|0.0012|8.8e-06|0.0038|0.0|0.0|1.15e-08|3392.0|-1386.613707|-1386.569017|738.61|1253.92|365.52|1.0978|254.58|591.53|-1386.302668|0.2121|-0.14097|7.2872|0.04469058|47.0|7.3279|7.3279
16a_a23|0|1|0.0|1|1|-0.0147904689999999|-0.013055633|3|0.759926978|0.012426121|-0.088255625|-0.071458049|2|0.115499047|-0.181609054|-0.335065967|-0.380779155|2|0.154144584|0.7199622309999999|1|-0.041095401|-0.07288672|0.021379172|-26.53751114|-47.06687604|0.0651629059999999|91.92609822|-1.311960953|-17.13669862|65.21027197|-16.6118386|40.34319246|0.49525751|2924.629647|603.6746046|-847.2037686000001|1801.957216|0.414079278|15.89802615|0.981208279|267.3932664|-547.0850515999999|28.35168303|0.02809646|1445.935835|18.14339594|1.0|0.0|0.0|20.0|-5.27|2.52|2.04|1.0|0.0|2.0|5.0|-4.58|0.0|0.0|1.85|2.6e-05|0.0111|4.86e-05|0.0208|0.0|0.0|0.0023|1.6239|-1685.913359|-1685.8794469999998|670.04|1172.0|763.49|0.2066|763.49|555.21|-1685.580443|0.2066|-0.07625|11.6254|0.03391189|39.0|7.4037|7.4037
4f_a46|0|0|0.0|1|1|-0.2265364489999999|-0.001868546|2|0.0|0.012332859|-0.056114865|-0.115631645|1|-0.154986658|-0.079238184|-0.123416853|-0.150189733|2|-0.2076648489999999|0.69830739|0|-0.055836642|-0.0674830959999999|0.008734825|-30.29079362|-36.60887321|0.065026794|56.50645576|-1.079729539|-16.43243843|42.21890747|-11.95391778|35.0293449|0.424708366|2103.214727|507.213176|-585.7419712999999|1563.375755|0.240157725|9.828175385|0.7382488140000001|130.2830519|-317.7588874|15.73210412|0.010341277|770.8731021000001|5.6100342670000005|1.0|1.0|1.0|17.0|-7.21|4.71|2.58|1.0|0.0|1.0|3.0|-4.38|0.0|1.0|3.76|4.18e-05|0.0139|2.62e-05|0.00872|0.0|0.0|2.04e-05|4548.0|-1033.550809|-1033.528421|591.51|1020.33|272.61|0.1719|272.61|493.53|-1033.315821|0.1719|-0.19079|3.2783|0.02238723|183.0|6.7375|6.7375
6b_a40|0|0|0.0|1|2|0.135693438|-0.069975812|0|0.6899826|-0.003851208|0.0986825569999999|-0.226457281|2|-0.248560671|-0.018582337|-0.033583055|-0.630957955|0|0.003163118|0.6462648870000001|1|-0.107699967|-0.118488624|0.014588568|-72.13527644|-79.36130196|0.246568426|34.43877986|-2.132795227|-48.31476032|87.29061302|-33.22101012|81.90640622|0.442509019|3214.047452|504.6333458|-1428.503435|4049.386572|0.1218592019999999|12.51342818|0.793750992|81.61884754|-956.7829293|37.83107469|0.011838681|1626.736212|7.929311055|1.0|1.0|1.0|14.0|-5.21|4.38|2.61|2.0|1.0|2.0|5.0|-8.41|1.0|1.0|4.21|3.86e-09|1.98e-06|6.55e-07|0.000335|1.0|1.0|0.00318|3.1026|-3290.775349|-3290.745084|687.2|1183.07|399.62|0.4962|399.62|552.01|-3290.583786|0.4962|-0.1237099999999999|8193.0|0.03026498|0.03|7.5229|7.5229
14c_a22|0|0|0.0|0|0|-0.134137693|-0.018518519|2|1.568396937|0.003784292|-0.023927419|0.006275578|1|-0.047249795|-0.0917078119999999|-0.160566657|-0.364626967|2|-0.096749121|0.639264982|1|-0.067475189|-0.080077573|0.024569649|-48.57709197|-57.64986681|0.133423541|78.22334636|-1.60155147|-34.9718749|75.5139152|-21.75466672|66.26540251|0.462147828|3079.4894480000003|623.8702703|-1152.997336|2092.7515510000003|0.33831271|16.03849168|0.8592469290000001|243.5598613|-830.0718911|32.87756477|0.024813755|1742.5109329999998|17.86404838|0.0|1.0|1.0|27.0|-9.28|4.18|1.08|1.0|0.0|1.0|6.0|-4.86|0.0|0.0|2.98|1.39e-05|0.00618|2.4e-05|0.0107|0.0|0.0|2.35e-07|3.6741|-1460.602657|-1460.571156|715.52|1241.55|337.45|0.5079|216.15|575.8|-1460.324494|0.0694|-0.15408|7.3824|0.03150011|153.0|6.8153|6.8153
4c_a46|0|0|0.0|1|1|-0.068543882|-0.048990529|1|0.0|0.010177371|-0.051150771|-0.068256579|1|-0.165951544|-0.056422062|-0.083788154|-0.421467037|1|0.072412685|0.65145414|0|-0.063644365|-0.087503927|0.013924723|-40.22007179|-55.2981278|0.109222605|53.13410852|-1.662574604|-25.41708422|60.67664538|-18.76186479|49.01980408|0.450883931|2455.604167|562.9269925|-1050.664428|2487.942529|0.159246215|13.06174141|0.8211086059999999|100.6356847|-663.9676426|22.31552819|0.008510983|1249.669579|5.378517586|1.0|1.0|1.0|17.0|-7.62|5.24|3.4|2.0|0.0|1.0|5.0|-5.55|0.0|0.0|4.44|2.8e-06|0.00109|5.3e-06|0.00207|0.0|0.0|9.32e-06|4.1026|-1245.4159619999998|-1245.392965|683.75|1176.07|302.21|0.2296|227.16|617.56|-1245.114575|0.2083|-0.17085|4.1039|0.02299741|2008.0|5.6972|5.6972
8j_a46|0|0|0.0|1|1|-0.13040237|-0.008523199|2|0.0|0.011852046|-0.174853546|-0.053618988|1|-0.204674804|-0.084266433|-0.133413527|-0.229679821|2|-0.223292257|0.6109926379999999|0|-0.054707287|-0.068971544|0.008672342|-29.38737046|-37.04976799|0.065351579|64.83187221|-1.103544698|-15.7861518|41.80044861|-13.78596018|34.04593326|0.427798746|2121.846387|502.0694817|-592.7962878|1888.679875|0.177887481|9.817783823|0.747636856|95.55665364|-318.43516580000005|16.76894569|0.008843828|721.0646647000001|4.750680627|1.0|1.0|1.0|17.0|-7.26|4.55|2.62|1.0|0.0|1.0|2.0|-4.59|0.0|1.0|3.82|2.59e-05|0.00878|1.47e-05|0.00497|0.0|0.0|1.85e-05|4.4107|-1414.53151|-1414.50743|576.48|978.4|281.1|0.1728|249.79|493.89|-1414.349865|0.1427|-0.18531|5.2361|0.02408052|1228.0|5.9108|5.9108
13_a4|0|0|0.0|1|1|-0.210975191|-0.019846488|1|0.0|0.012994083|-0.14818661|-0.0963182119999999|1|-0.094404255|-0.0161529719999999|-0.025714912|-0.143303992|1|-0.215746851|0.6490618429999999|0|-0.050017793|-0.068249548|0.008746805|-24.48959182|-33.41617993|0.029972995|54.71349575|-1.091992764|-11.99053523|37.12083496|-13.70920202|28.77218157|0.4289448289999999|1910.137758|474.9422962|-534.6588788|1439.176684|0.137460473|9.917593683|0.751144285|67.30306705|-261.7783983|15.89399858|0.007566425|619.8659446|3.704655033|1.0|0.0|0.0|17.0|-6.2|4.15|2.9|1.0|0.0|1.0|2.0|-4.09|0.0|1.0|3.57|8.18e-05|0.0235|3.77e-05|0.0108|0.0|0.0|0.00018|4.1733|-898.3562912999998|-898.3381672|536.09|893.0|297.09|0.2133|276.68|429.36|-898.2009630000001|0.1282|-0.17204|2471.0|0.018124154|4.0|5.3979|5.3979
12aa_a30|0|0|0.0|2|2|-0.101407312|-0.028524865|2|0.0|0.003529389|0.059360681|-0.007369513|1|-0.023695642|-0.12254489|-0.207153446|-0.394520145|1|0.024991407|0.794193541|0|-0.078042288|-0.101368383|0.030906491|-54.50378741|-70.79444906|0.1873486869999999|0.0|-1.925999268|-38.06478415|91.51563481|-23.59814969|76.08850600000001|0.4659424379999999|3115.249471|567.5458219999999|-1345.094532|2455.130164|0.369240427|16.21199661|0.872457337|257.8730361|-939.3977091|37.41227352|0.029670025|2132.499591|20.72118575|1.0|1.0|1.0|17.0|-6.83|2.63|2.2|2.0|0.0|1.0|7.0|-5.61|0.0|0.0|2.52|2.47e-06|0.00113|9.94e-06|0.00456|0.0|0.0|6.720000000000001e-05|3.4642|-1804.818818|-1804.784381|748.78|1275.73|357.9|0.1667|238.78|605.07|-1804.516348|0.1506|-0.1472099999999999|5.8962|0.03443621|8.0|8.1135|8.1135
13d_a5 (GW788388)|1|0|2.945204608|1|1|-0.0959854909999999|-0.009710199|3|0.0|0.002956745|-0.086484275|0.024793388|1|-0.14893897|-0.010147323|-0.016337128|-0.3706975529999999|2|0.024905619|0.71006207|0|-0.086824482|-0.0844793|0.014571846|-57.42492153|-55.87383979|0.2258962769999999|44.69922692|-1.605106706|-37.98032007|70.45205183|-19.30187193|67.0626077|0.488398052|2834.036315|511.985152|-1061.602956|1377.863026|0.330817879|15.788837|0.954644629|218.7999323|-702.1345259999999|28.84397435|0.022041749|1586.418589|14.57821204|0.0|1.0|1.0|23.0|-8.84|4.11|1.37|1.0|0.0|1.0|6.0|-4.35|0.0|1.0|3.11|4.429999999999999e-05|0.0189|4.5e-05|0.0192|0.0|0.0|6.16e-07|4.1706|-1390.589662|-1390.548362|707.09|1206.73|297.28|0.5251|269.0|532.01|-1390.294368|0.1549|-0.17299|2.4867|0.04130059|18.0|7.7447|7.7447
14a_a23|0|1|0.0|0|0|0.050806184|-0.0246126279999999|2|0.757767133|0.012219066|-0.0518554529999999|-0.071842463|2|0.083206288|-0.073893976|-0.137733142|-0.446724057|2|0.114693804|0.6888154959999999|1|-0.055677662|-0.08032517|0.019504497|-35.20994211|-50.79675604|0.081322962|80.54176247|-1.606503401|-22.26638099|61.36268093|-21.61564087|47.54437201|0.462434482|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|0.219241211|14.2658736|0.8602383659999999|138.6457355|-642.4662212000001|27.68542751|0.016707951|1301.215093|10.56592489|1.0|1.0|1.0|26.0|-7.41|4.02|3.03|2.0|0.0|1.0|5.0|-5.47|0.0|0.0|3.37|3.38e-06|0.00139|1.1e-05|0.0045299999999999|0.0|0.0|1.6100000000000002e-05|3.7119|-1629.928331|-1629.90669|665.5|1134.02|334.02|0.3764|334.02|516.58|-1629.690316|0.3764|-0.15002|5.8775|0.0216412|3.0|8.5498|8.5498
2_a49|0|0|0.0|1|1|-0.084499704|-0.03981057|2|1.999073077|0.004524556|-0.041202373|0.005918367|1|-0.170631119|0.032521855|0.055400364|-0.320124905|2|0.084099874|0.7701578720000001|1|-0.08647612|-0.079176085|0.01105681|-44.066695|-40.34672657|0.18651986|0.0|-1.187641272|-22.45560511|49.26352575|-14.409545199999998|49.7010488|0.454163307|2244.518609|414.5350312|-605.2008985|1550.010086|0.284594011|10.38394173|0.8320497920000001|145.02405359999997|-308.399629|20.14177325|0.017498253|845.9544764000001|8.91679918|0.0|0.0|1.0|21.0|-6.82|3.7|1.88|0.0|0.0|1.0|2.0|-3.53|0.0|1.0|2.76|0.000292|0.0955|0.000129|0.0421|0.0|0.0|4.94e-05|3743.0|-1046.018455|-1045.981819|553.52|941.6|331.24|0.2988|227.02|371.96|-1045.810794|0.0572|-0.1555099999999999|4.8986|0.0366366999999999|59.0|7.2291|7.2291
9i_a40|0|0|0.0|0|0|0.074116257|-0.105556952|0|0.891973262|0.004532692|0.201624407|-0.1788455119999999|2|0.333430103|0.105172175|0.187399127|-0.542471361|0|-0.154977678|0.7947633409999999|1|-0.092881258|-0.088485615|0.011010661|-46.80087537|-44.58600513|0.169019238|62.68854553|-1.327284222|-23.58195819|49.81256531|-18.57750214|52.34891159|0.477626156|2056.370683|418.7133986|-668.7900768999999|335.9672843|0.140977546|14.74203307|0.91433781|71.03556427|-336.98898810000003|21.62632891|0.010372658|778.5478408|5.226560183|1.0|1.0|1.0|20.0|-6.03|4.02|2.99|1.0|0.0|1.0|2.0|-5.32|0.0|1.0|3.52|4.79e-06|0.00147|1.97e-05|0.00603|0.0|0.0|0.000285|2.8936|-1273.334714|-1273.31399|534.44|883.84|428.48|0.5012|284.3|417.75|-1273.167389|0.3362|-0.11967|2.0895|0.02072395|1.25|5.9031|5.9031
1a_a18 (SB-431542)|1|0|3.3674017380000003|1|1|0.043282217|-0.175408303|1|0.0|-0.011639964|-0.029658865|-0.0492229479999999|1|0.164429684|-0.020716495|-0.033765606|-0.567791164|1|-0.08530265|0.795744863|0|-0.126408788|-0.122555709|0.033020439|-74.98172333|-72.69619778|0.405958714|105.3125675|-2.083447046|-44.47680367|87.15852628|-27.46300805|94.56841061|0.472443977|2678.82389|352.3666367|-1235.8353619999998|1890.195809|0.2468003389999999|14.26170773|0.895533283|146.3942108|-733.0587287000001|36.46179023|0.02438148|1640.78056|14.4623285|1.0|1.0|1.0|23.0|-7.69|3.63|1.54|1.0|0.0|1.0|4.0|-4.52|0.0|1.0|2.85|3.03e-05|0.0116|5.660000000000001e-05|0.0218|0.0|0.0|7.81e-06|3295.0|-1292.588031|-1292.553086|620.23|1048.7|376.27|0.5767|324.5|464.08|-1292.358966|0.3347|-0.13329|5.9926|0.03494548|125.0|6.9031|6.9031
9_a15|0|0|0.0|0|0|-0.217598467|-0.042227775|1|0.0|1.7800000000000002e-05|0.05688176|0.005692073|0|0.140072812|-0.203104439|-0.295062413|-0.344978312|1|0.088615068|0.8105478740000001|0|-0.073701648|-0.11668349|0.032464905|-41.10356167|-65.07462414|0.153843684|54.69975317|-1.400201879|-22.92354152|85.14415759|-15.93664265|59.20930631|0.4517825079999999|2392.3164920000004|471.903131|-780.8954896|1689.926339|0.48742253|10.00547485|0.8240935659999999|271.83655510000006|-435.5070329|31.09118831|0.03598612|1523.4682269999998|20.06953345|1.0|1.0|1.0|18.0|-7.57|4.95|1.96|2.0|0.0|1.0|7.0|-5.25|0.0|1.0|3.69|5.63e-06|0.00206|1.53e-05|0.00562|0.0|0.0|9.86e-06|3.7487|-1223.705126|-1223.687392|588.55|1042.17|330.74|0.2693|285.37|507.33|-1223.463757|0.0115|-0.1565099999999999|1.4625|0.01773342|107.0|6.9706|6.9706
4h_a46|0|0|0.0|1|1|0.128214845|-0.346835467|2|0.0|-0.0008161889999999|-0.021951549|-0.09922757|1|-0.0932537609999999|-0.030014575|-0.0488847059999999|-0.516344924|2|0.075704004|0.6947264059999999|0|-0.083155747|-0.083997524|0.010068754|-65.24476749|-65.90523417|0.232755725|19.09455432|-2.015940586|-51.19164773|74.99848132|-23.9655397|73.14480467|0.4866209529999999|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|0.194493895|15.85230406|0.947878486|152.6017078|-1241.036544|29.75215152|0.011589523|1963642.0|9.093247153|1.0|0.0|1.0|23.0|-9.2|6.18|2.27|2.0|0.0|1.0|6.0|-6.53|1.0|0.0|3.82|2.97e-07|0.000149|2.06e-06|0.00104|0.0|1.0|3.210000000000001e-07|4.18|-1923.926093|-1923.878801|792.61|1397.46|296.62|0.5451|292.11|682.14|-1923.543349|291.0|-0.1711599999999999|1.7601|0.04729184|229.0|6.6402|6.6402
12p_a30|0|0|0.0|2|2|0.038440292|-0.031328052|2|0.0|0.005613018|0.000321545|-0.128484994|1|-0.109773594|-0.053644471|-0.09353607|-0.456474815|1|-0.051402518|0.7991060659999999|0|-0.074356395|-0.094870978|0.015107947|-47.54197452|-60.65858419|0.156618406|0.0|-1.897419563|-30.39737673|68.98315679|-23.33022469|57.20168999|0.469983155|2783.628159|539.2411292|-1213.171684|2326.5244390000003|0.180044528|13.94763694|0.886732486|115.116829|-775.6774321|28.4530386|0.0130197619999999|1479.558007|8.3245726|1.0|1.0|0.0|17.0|-7.01|2.93|3.04|2.0|0.0|1.0|5.0|-5.66|0.0|1.0|2.91|2.21e-06|0.0009119999999999|7.05e-06|0.00291|0.0|0.0|4.02e-05|3.4955|-1615.094336|-1615.0623480000002|685.08|1167.16|354.69|0.1768|238.79|526.91|-1614.830085|0.1527|-0.14823|4.0456|0.03198743|17.0|7.7721|7.7721
8_a4|0|0|0.0|1|1|-0.208165266|0.03148225|2|1.987684188|0.010647563|-0.011835327|0.05775266|1|-0.1193184819999999|-0.048133994|-0.078942941|-0.150276481|2|-0.07377839|0.576540652|1|-0.05397993|-0.065595042|0.0103751219999999|-27.90231822|-33.90618946|0.074867554|37.17889653|-0.983925625|-14.42275611|41.57817329|-12.71482105|33.26523662|0.428884426|2297.5526170000003|478.2025467|-508.5928419|1737.932042|0.273845898|9.972991122|0.750959081|141.55141369999998|-262.8925116|17.50981094|0.0148422489999999|700.3924376|7.671983829|1.0|1.0|1.0|21.0|-7.78|4.76|2.93|1.0|0.0|1.0|2.0|-4.35|0.0|1.0|3.85|4.49e-05|0.0156|1.46e-05|0.00506|0.0|0.0|5.72e-06|3.9863|-1450.239105|-1450.21384|561.6|949.09|311.03|0.1687|231.56|391.01|-1450.071352|0.0642|-0.16821|4.5781|0.0252645|54.0|7.2676|7.2676
11_a27|1|0|2.680511093|1|2|0.100091619|-0.003527607|2|1.3706083080000002|0.004538653|-0.0864111069999999|-0.027287578|0|-0.1299181459999999|-0.041662169|-0.067428705|-0.488734846|2|-0.0357410779999999|0.7146215429999999|1|-0.079921166|-0.094820973|0.016171515|-42.27430065|-50.15555389|0.2354494999999999|72.60399149|-1.611956546|-22.36099135|56.8702158|-18.14137056|50.82822357|0.4528656239999999|2339.465471|404.4089873|-852.6444161000001|1646.903525|0.1911041289999999|9.562117063|0.82770457|101.0845293|-451.0062644|22.42732497|0.012694323|1054.084273|6.714661907000001|1.0|0.0|0.0|16.0|-6.09|1.67|3.06|0.0|0.0|1.0|2.0|-3.68|0.0|0.0|2.04|0.000207|0.0716|9.45e-05|0.0326|0.0|0.0|0.000283|2.4836|-1122.456105|-1122.433411|571.4|974.29|499.21|0.3492|370.92|415.32|-1122.190727|0.0793|-0.1022|3.1278|0.0226944|5.0|8301.0|8301.0
16d_a32|1|1|3.311658163|0|0|0.170838661|-0.087123461|0|2.07416189|-0.00839148|-0.134892903|-0.0517549079999999|3|0.021406827|-0.128753933|-0.239509216|-0.68301199|0|0.107238939|0.7689748270000001|1|-0.091212351|-0.11491796|0.032003415|-53.23914436|-67.07571683|0.244506926|48.61700321|-1.493933474|-31.07481011|86.50964771|-21.26791022|71.91900971|0.4429631189999999|2588.214866|440.9688416|-871.9843187999999|3152.666302|0.384250302|11.16880283|0.79521327|224.2805611|-508.962859|34.53986301|0.0332953229999999|1416.134383|19.43393087|1.0|1.0|1.0|19.0|-6.59|3.82|0.65|1.0|1.0|1.0|6.0|-5.65|1.0|1.0|3.12|2.22e-06|0.000856|6.659999999999999e-05|0.0257|0.0|0.0|9.84e-05|3.6271|-1877.360551|-1877.332369|621.59|1023.44|341.83|0.2915|341.83|489.97|-1877.185022|0.2915|-0.15009|3.2048|0.02818209|8.0|8.1135|8.1135
21_a34|0|0|0.0|2|2|0.026135784|-0.091664226|1|0.0|-0.001643445|-0.004734657|-0.009996155|1|-0.201539853|-0.254686357|-0.407759867|-0.514364527|1|0.116926272|0.660871869|0|-0.09533089|-0.117789944|0.034163186|-63.96857813|-79.03896823|0.323609157|77.34839362|-2.120218984|-42.9239565|95.12565978|-27.89610644|86.89263143|0.4688149339999999|3115.110331|453.8692584|-1422.701428|2429.6035|0.271739906|13.65523159|0.882583047|182.341897|-954.6558014|38.30514214|0.023973624|1953.562249|16.08669155|0.0|1.0|1.0|23.0|-7.68|3.23|1.72|1.0|0.0|1.0|4.0|-4.5|0.0|0.0|3.03|3.14e-05|0.0138|1.94e-05|0.0085|0.0|0.0|9.06e-06|3091.0|-1483.3359380000002|-1483.305698|698.17|1182.6|401.11|0.2174|288.26|530.93|-1483.057743|0.0002|-0.13338|5.3432|0.03023936|3.36|5.4737|5.4737
16i_a32|1|1|3.352437091|0|0|0.175604846|-0.075706124|0|2.078707411|-0.003511776|-0.104899053|0.006037736|3|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.134577711|0.761506727|1|-0.0857355019999999|-0.114771536|0.022335011|-56.03343427|-75.01027196|0.198505292|32.3175507|-1.836344582|-36.62130242|88.80827938|-24.00328703|70.6307405|0.455596751|2770.767996|523.8261846|-1200.164351|3450.514629|0.281035887|12.57892808|0.836873682|183.6742715|-784.3813651|33.38593207|0.021112022|1669.296604|13.79800742|1.0|1.0|1.0|19.0|-7.4|4.85|1.34|3.0|1.0|1.0|8.0|-7.03|1.0|0.0|3.96|9.25e-08|3.96e-05|8.18e-06|0.0035|0.0|0.0|1.7100000000000002e-05|3.6176|-1995.307733|-1995.279632|692.96|1175.51|342.72|0.2857|342.72|573.38|-1995.055356|0.2857|-0.14976|3353.0|0.02810109|6.0|8.2596|8.2596
20a_a10|0|0|0.0|1|1|-0.0774974029999999|0.049376168|2|1.896409603|0.008214031|-0.010695558|0.011011878|1|-0.058994157|-0.049146504|-0.081587712|-0.281099208|2|0.036092601|0.63495222|1|-0.066386563|-0.072821454|0.013618456|-43.19189039|-47.37850712|0.086318664|47.01787447|-1.456429076|-28.10115947|58.1398225|-18.22250274|52.05222074|0.452402751|2998.608651|594.4519837|-947.5701424|2021.669282|0.266548108|15.37476788|0.826159649|173.41938059999998|-616.5004457|24.84485067|0.016540298|1291.932235|10.76131538|1.0|1.0|1.0|27.0|-9.44|5.77|2.53|2.0|0.0|1.0|4.0|-5.68|0.0|1.0|4.27|2.07e-06|0.000888|2.56e-06|0.0011|0.0|0.0|1.55e-07|3.8312|-1389.164302|-1389.1321289999998|696.63|1200.92|323.62|0.2738|259.16|524.02|-1388.897416|107.0|-0.1613099999999999|2.9429|0.03217287|1.2|5.9208|5.9208
A8301_a51|0|0|0.0|0|0|0.0245770529999999|-0.028789626|2|1.987294898|0.00740124|-0.012770742|-0.1227504419999999|1|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|-0.013846396|0.7234449559999999|1|-0.055295165|-0.0780376929999999|0.008152073|-35.90764428|-50.67621589|0.065260105|78.46116212|-1.6387915469999998|-23.3177516|56.90163721|-21.28401067|41.20144811|0.4799553379999999|2799.106729|607.0025787000001|-1064.200534|2461.663545|0.145040365|13.24988678|0.922911768|94.18649643|-691.0718926|24.89475504|0.009586697|1244.737752|6.225421319|1.0|1.0|1.0|27.0|-9.38|5.52|3.35|2.0|0.0|1.0|5.0|-6.6|0.0|1.0|4.58|2.5e-07|0.000105|1.17e-06|0.000495|0.0|0.0|1.74e-07|||||||||||||||12.0|7.9208|7.9208
12bb_a36|1|0|3.3296932480000003|2|2|-0.07834963|-0.117921811|2|0.0|-0.006877664|-0.018516159|-0.027636036|1|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|1|0.0534307559999999|0.632625562|0|-0.090660196|-0.114330726|0.022069757|-58.19935506|-73.39466247|0.311151789|0.0|-1.943622342|-37.36110291|88.14984373|-24.95418524|72.36704599|0.4808928389999999|2902.055617|442.2064275|-1247.709262|2458.790147|0.280705922|15.13083401|0.926384521|180.1992964|-800.967538|34.69260487|0.022984922|1734.6302440000002|14.75518126|1.0|0.0|0.0|17.0|-7.12|3.0|2.78|1.0|0.0|1.0|5.0|-3.99|0.0|0.0|2.44|0.000102|0.0424|4.81e-05|0.0201|0.0|0.0|3.17e-05|3.8001|-1431.4091|-1431.374881|667.88|1120.72|326.27|0.4172|236.69|515.92|-1431.178978|0.0736|-0.15507|6251.0|0.03421884|0.01|8.0|8.0
12u_a30|0|0|0.0|2|2|0.028039604|-0.027452346|2|0.0|0.002431329|0.028815747|-0.0646674999999999|1|-0.15896471|-0.0493878409999999|-0.0857954809999999|-0.467189145|1|-0.055829439|0.711738503|0|-0.0773921259999999|-0.097867106|0.015562896|-51.83732031|-65.55148142|0.15055905|0.0|-1.859475018|-34.72068676|75.26051582|-25.41792137|62.26136323|0.443167712|3001.03926|568.9563615000001|-1245.478147|2608.6452440000003|0.189537132|14.01586754|0.7958728709999999|126.9521524|-834.2224549|31.36222814|0.014495402|1536.749179|9.709034401|1.0|1.0|0.0|17.0|-7.8|3.92|3.79|2.0|0.0|1.0|5.0|-6.58|0.0|1.0|3.59|2.64e-07|0.000123|9.14e-07|0.0004269999999999|0.0|0.0|7.39e-06|3.5003|-2494.962309|-2494.927579|705.15|1202.06|354.21|0.1502|354.21|559.16|-2494.736802|0.1502|-0.1486299999999999|5.3020000000000005|0.03472994|34.0|7.4647|7.4647
3_a4|0|0|0.0|1|1|-0.241609351|0.03287721|2|2.180369373|0.011825591|-0.010537082|0.050638298|1|-0.129930078|-0.048796855|-0.08121207|-0.133874898|2|-0.0862461019999999|0.623172012|1|-0.052578183|-0.06572153|0.010568144|-25.5405205|-31.92506825|0.080195284|40.30885999|-0.985822953|-12.40663231|39.38579676|-11.97190059|30.67413075|0.430553837|2159.04913|446.8068266|-478.8760237|1602.411021|0.280312336|8.486341272999999|0.7560922609999999|136.1652785|-232.6201124|16.63485592|0.015358792|665.3942366|7.460728516|1.0|0.0|1.0|21.0|-7.19|4.11|2.44|0.0|0.0|1.0|2.0|-3.7|0.0|1.0|3.31|0.000198|0.0617|5.520000000000001e-05|0.0173|0.0|0.0|2.03e-05|4.0639|-990.6395508|-990.6149055|535.44|905.23|305.09|0.1415|252.57|350.36|-990.467184|0.0871|-0.17005|2681.0|0.024645265|104.0|6983.0|6983.0
