molecula|SddssS|n9FaHRing|SaaNH|NaasN|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|MATS8i|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|FNSA3|FNSA5|PNSA5|PPSA3|RNCS|RPSA|WNSA5|WPSA3|RPCS|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|DPSA4|FPSA5|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Veber filter|Num. of Rotatable bonds|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
9d_a40|0.0|0|0.0|1|0|0.604992329|1.839557351|0.007834411|-0.022152094|0.045555556|0.153818743|-0.146575228|0.011823978|0.15723868|2|0.010101686|0.259969752|0.0116099239999999|0.019621984|-0.4887998529999999|0.7572844040000001|-0.223631751|0.8221990920000001|0.55759121|1|0.941627612|-0.060319196|-0.071656839|-36.92750973|5.539796446|108.1468558|0.058372388|-19.03015798|2.854868966|50.47044708|41.42218692|-16.29154841|36.6245851|2109.570685|485.2567189|-553.912646|336.6614768|0.133579429|8.023385851|15.06105494|0.87714454|4401.742338|68.83858806|18.80327978|0.0087217999999999|639.3115126|4.49467719|1.0|0.0|0.0|3.25|0.06|20.0|-7.0|5.2|5.09|4.07|0.0|2.0|22.0|2.0|-4.62|1.0|1.0|4.63|7.37e-07|2.23e-06|0.000727|5.16|1.01e-07|3.3e-05|-0.06906|-1677.551678|-1677.540538|542.19|892.69|269.1|0.69986|0.4025|-0.13875|0.01113991|7.9502|107.0|6.9706|6.9706
31_a47|0.0|1|0.0|1|0|1.304326813|1.441825189|-0.075563891|-0.171198936|0.042906977|-0.086842911|-0.417294247|-0.007525849|0.074881792|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|0.856640117|0.001622323|0.917597019|0.6463892179999999|1|0.696020038|-0.10715233|-0.1056956209999999|-65.56344002|13.27533898|355.5321928|0.303979962|-40.66927863|8.234748813|81.01707367|80.58054906|-23.31144534|79.74238158|2689.159869|431.7441681|-1049.01504|1322.82831|0.29335997|8.214180216|15.6194341|0.901520747|6019.5391740000005|181.972428|32.98913783|0.024209265|1484.511202|15.01710904|1.0|1.0|1.0|3.18|0.1|21.0|-7.62|3.23|4.24|2.0|0.0|5.0|29.0|5.0|-6.78|0.0|1.0|2.94|2.56e-05|4.03e-05|0.0166|2.86|2.42e-08|9.95e-06|-0.0532|-1735.435432|-1735.400941|642.11|1079.4|311.96|0.69894|83.0|-0.15143|0.03449081|8.6244|16.0|7.8|7.8
12c_a36|0.0|0|3.447900368|0|2|1.29696741|0.0|-0.087096843|-0.04162109|0.040899471|0.085843909|-0.414055975|0.0005016269999999|-0.0621599059999999|1|0.0010871589999999|0.146546059|-0.103922055|-0.177407665|-0.4423430339999999|0.819222745|-0.097861598|0.8741648479999999|0.8065052890000001|0|0.840733512|-0.073370864|-0.105624703|-67.84435546|12.5779546|60.79111287|0.159266488|-43.57746274|8.079011794|6.546878962999999|80.22754474|-24.42396797|59.70517794|2785.47514|540.0159387|-1221.198398|2365.641348|0.24499026|6.772454418|12.86584957|0.899732176|6256.172329|157.3609748|32.34920911|0.019278991|1617.460455|12.38318928|1.0|0.0|1.0|4.74|0.14|17.0|-7.18|3.35|2.54|2.51|0.0|5.0|30.0|4.0|-6.49|1.0|1.0|2.34|3.64e-05|2.55e-05|0.0106|3.31|6.65e-08|2.77e-05|-0.04992|-1692.540795|-1692.511019|672.74|1137.55|322.58|0.68913|0.3927|-0.15835|0.02977602|6.6973|9.0|8.0458|8.0458
9g_a40|0.0|0|0.0|1|0|0.604992427|1.849105962|-0.058811055|-0.0220464379999999|0.043730159|0.07954859|-0.225327061|0.011921308|0.139758613|2|0.0115573539999999|0.133954053|-0.037217966|-0.062672355|-0.383703998|0.764275277|-0.242405063|0.821935848|0.665414608|1|0.90454157|-0.063539055|-0.079033043|-41.63731423|11.25704374|65.74631496|0.09545843|-21.93596333|5.930596229|64.08637519|51.16627179|-16.43578193|44.73159432|2169.234651|476.5434822|-624.5597134|349.4421673|0.259759794|8.180261533|15.62271835|0.909806709|4435.743087|136.8503571|22.20330888|0.018087202|843.7257374|9.528957565|0.0|1.0|1.0|2.8|0.06|22.0|-6.43|2.91|2.93|0.64|0.0|3.0|23.0|4.0|-7.17|1.0|0.0|1.93|0.00323|0.0008179999999999|247.0|1.37|3.720000000000001e-07|0.000113|-0.0624|-1332.487689|-1332.476347|559.04|923.42|402.84|0.70233|0.3563|-0.12765|0.01134289|5063.0|3548.0|5.45|5.45
18a_a25|0.0|0|0.0|1|0|1.194229606|1.875390684|-0.151473962|-0.019008377|0.038167849|0.062229409|-0.170732995|0.007643634|-0.018419483|1|0.007325341|0.106305991|-0.037072518|-0.06333068|-0.2936794219999999|0.7385460309999999|-0.035531959|0.792935475|0.7291583840000001|1|0.931628386|-0.055926422|-0.078181889|-51.83514755|6.317215793|75.74077952|0.068371614|-34.36707071|4.188358905|0.0|59.45091020000001|-20.53845469|43.39683067|2857.88027|617.676232|-1088.538099|2331.966135|0.182927961|7.39539242|14.59524518|0.973559258|6523.923911999999|121.2825364|25.136651|0.011486699|1332.242503|7.615762647|1.0|1.0|1.0|3.5|0.08|27.0|-9.78|5.89|5.72|2.88|0.0|6.0|32.0|3.0|-5.58|0.0|1.0|4.53|4.65e-07|1.71e-06|0.000744|4.76|1.67e-10|7.28e-08|-0.05591|-1675.274716|-1675.2501519999998|694.17|1229.09|225.57|0.5274399999999999|0.0027|-0.15732|0.02456497|4.3839|94.0|7.0269|7.0269
14n_a23|0.0|1|0.0|2|0|1.197963531|3.3716621960000004|0.009802461|-0.027380305|0.045165485|0.079559363|-0.376950283|0.010561248|-0.049694913|2|0.010508236|0.144230149|-0.110069159|-0.199540201|-0.404569286|0.802854174|-0.099694124|0.861597051|0.71381683|1|0.89327435|-0.058928845|-0.082430028|-55.70499288|18.26553926|97.93357279|0.10672565|-37.64460956|12.34358104|97.39429807|72.09248208|-21.84509525|58.08878013|3014.591033|603.6615822000001|-1114.099858|2195.877777|0.313179459|8.662092555|16.33144958|0.885393105|6740.54932|211.642042|31.80611809|0.0242495529999999|1622.112023|16.3874892|0.0|0.0|1.0|3.53|0.09|26.0|-7.51|3.42|4.03|2.72|0.0|6.0|32.0|5.0|-6.47|0.0|0.0|3.48|2.32e-06|9.57e-06|0.0042299999999999|3.55|3.11e-08|1.3699999999999998e-05|-0.06951|-1744.450916|-1744.42791|710.48|1209.95|362.35|0.6955|0.4229|-0.1382|0.02300614|7.2975|1.0|9.2441|9.2441
17c_a50|0.0|1|0.0|2|2|1.347835869|4.349159921|-0.212075666|0.024219848|0.031870748|0.021572081|-0.1766179239999999|0.01130519|-0.144763835|2|0.012222674|0.034485992|-0.233451925|-0.373205592|-0.2256811219999999|0.774994313|-0.212611846|0.816442883|0.728169863|1|0.89719894|-0.051905615|-0.073693343|-50.69922125|14.91199042|133.46240020000002|0.10280106|-34.87982686|10.25908547|94.15397246|66.7258111|-14.96042594|50.6217864|2951.495914|617.2509739|-912.5859825|2014.72331|0.430249571|8.310163601000001|16.45688922|0.98033276|6438.380804|296.00120400000003|26.25785813|0.0232952879999999|1601.729346|16.02658985|0.0|1.0|1.0|4.12|0.35|20.0|-6.79|3.59|3.53|1.91|0.0|6.0|33.0|5.0|-6.96|1.0|0.0|3.1|0.000158|3.75e-05|0.0165|2.86|1.6100000000000005e-07|7.08e-05|-0.03121|-1411.187392|-1411.157813|746.5|1289.05|292.44|0.66213|0.1801|-0.16697|0.02957871|8.5146|69.0|7.1612|7.1612
15a_a22|0.0|0|0.0|1|0|1.4229176680000002|1.646649187|-0.136588366|-0.052476637|0.038167849|0.021482585|-0.280236463|0.005288335|-0.057308195|1|0.005757758|0.036467904|-0.097476465|-0.165471815|-0.360663314|0.7392451729999999|-0.027029438|0.794858486|0.655865336|1|0.86664032|-0.061755825|-0.081705465|-55.4621036|14.43653926|96.58317516|0.13335968|-37.6479704|9.799599501|65.53409434|70.12529157|-21.33157831|56.35672103|2884.815511|588.2800507999999|-1109.242072|2169.226845|0.297264929|8.157552588|14.6895113|0.800725296|6322.278103000001|201.7850124|30.3550786|0.0216014629999999|1578.4640869999998|14.66318798|1.0|1.0|1.0|3.42|0.08|27.0|-9.21|3.87|4.31|1.73|0.0|6.0|32.0|5.0|-6.61|0.0|1.0|3.19|2.25e-05|2.1e-05|0.00881|3.18|6.1e-10|2.56e-07|-0.0600399999999999|-1368.35331|-1368.321775|696.57|1189.31|245.14|0.69076|0.0955|-0.15281|0.03153544|6.8666|143.0|6.8447|6.8447
3k_a32|0.0|1|3.644417045|0|1|0.609420759|0.0|-0.001009768|-0.001250803|0.0381981979999999|-0.047167919|-0.270019022|0.001221534|-0.0902541999999999|3|0.002509816|-0.084055305|-0.050938823|-0.090775221|-0.5265375529999999|0.779649252|-0.129124455|0.8306695270000001|0.7681279190000001|1|0.8777482409999999|-0.0711378679999999|-0.090839907|-51.21653025|6.970844822|80.0971996|0.122251759|-28.87643819|3.930238317|0.0|58.16707081|-16.67514938|47.07915023|2392.3436100000004|494.8840288|-717.0314235000001|1970.06814|0.21942773|6.153598893|11.6688363|0.89626209|5259.698672|123.7157466|21.36272325|0.012327787|918.5970998|6.9505405620000005|1.0|1.0|1.0|3.47|0.32|19.0|-7.23|7.12|5.78|2.41|0.0|3.0|25.0|3.0|-5.01|0.0|1.0|4.75|9.16e-08|2.47e-06|0.000904|4.97|5.86e-08|2.15e-05|-0.05321|-1750.164914|-1750.1383649999998|611.65|1022.89|350.6|0.70268|0.3082|-0.14667|0.02654958|5689.0|9.0|8.0605|8.0605
13b_a5|0.0|0|2.948625157|0|1|1.338814635|0.0|-0.142746146|0.011339656|0.02468599|-0.006314305|-0.251535058|0.0064510459999999|-0.104404004|1|0.0066003869999999|-0.010368468|-0.055701188|-0.091464693|-0.357011244|0.765309977|-0.0330907489999999|0.8184221559999999|0.653356347|0|0.831557236|-0.0694958329999999|-0.074710354|-48.3067033|8.980592802|14.41650822|0.168442764|-31.23446039|5.806729729|46.77748445|62.24204745|-17.04942469|53.91565742|2661.597781|537.6736515|-869.5206594|1177.571784|0.345923611|8.427551282000001|15.48959317|0.837970799|5678.380299|223.6695238|26.06641209|0.021552174|1329.387016|13.93534415|0.0|1.0|1.0|2.97|0.17|23.0|-8.36|4.64|4.06|1.96|0.0|5.0|30.0|4.0|-6.58|1.0|1.0|3.26|5.69e-05|3.75e-05|0.0148|3.01|4.36e-09|1.72e-06|-0.05177|-1276.066049|-1276.030896|672.43|1138.73|265.31|0.57482|0.3064|-0.17274|0.035153|4.7964|0.11|6.9586|6.9586
14o_a23|0.0|1|0.0|2|0|1.197958066|3.133942289|0.18835477|-0.301504331|0.046090147|0.135737344|-0.807407518|-0.002390707|-0.029012777|2|-0.0004039459999999|0.416392114|-0.0962526|-0.2952674819999999|-0.653629157|0.802854174|-0.072078004|0.861597051|0.575188253|1|0.904077943|-0.072435569|-0.094138958|-66.92857564|12.835973699999998|110.3941788|0.0959220569999999|-47.58321438|9.125801389|0.8929505459999999|80.64694246|-30.18347529|64.33441296|3399.6213840000005|642.7588542000001|-1539.35724|2297.392496|0.199698446|9.016411722|17.66041891|0.958697036|7967.617129|141.97663490000002|37.71512766|0.019295686|1923.471511|13.71836682|0.0|0.0|0.0|3.55|0.09|26.0|-7.95|3.97|6.18|3.04|0.0|7.0|35.0|8.0|-5.94|0.0|0.0|4.31|1.29e-07|1e-06|0.0004969999999999|4.76|1.12e-08|5.57e-06|-0.08059|-2042.184285|-2042.161288|729.11|1236.72|335.19|0.58581|385.0|-0.1517|0.02299729|8.3591|3.0|8.4815|8.4815
6_a47|0.0|0|0.0|0|0|1.304328257|0.0|0.011739916|-0.1738997619999999|0.042276423|-0.14404966|-0.392537045|-0.010708889|0.051455447|0|-0.0094242819999999|-0.302730533|-0.020576777|-0.04324355|-0.459934519|0.786041178|0.062425042|0.84654143|0.672308592|1|0.8419184120000001|-0.080118846|-0.096689626|-52.41283988|5.323543706000001|101.7290544|0.158081588|-28.411587800000003|2.885749555|0.0|60.76103606|-19.96679614|48.75381069|2431.668154|456.3812788|-838.6054381|1577.98246|0.205609194|6.480620646|10.90843226|0.6832388209999999|5766.962611999999|111.4552019|25.13472712|0.0154005|1055.658539|8.348196185|1.0|1.0|1.0|2.82|0.05|22.0|-9.06|5.24|6.27|3.48|0.0|3.0|27.0|4.0|-5.02|0.0|1.0|4.59|9.53e-07|1.63e-06|0.000619|5.06|8.71e-10|3.310000000000001e-07|-0.05354|-1608.684886|-1608.652005|576.56|990.85|224.66|0.69305|0.2119|-0.1544|0.03288085|4.2153|13.0|7.9|7.9
4h_a46|-3.74433321|0|0.0|1|1|0.3002050539999999|2.134072222|0.128214845|-0.346835467|0.040890805|-0.057256598|-0.404500343|-0.0008161889999999|-0.021951549|1|0.003087227|-0.0932537609999999|-0.030014575|-0.0488847059999999|-0.516344924|0.7543177040000001|-0.134568896|0.7955809979999999|0.6947264059999999|0|0.767244275|-0.083155747|-0.083997524|-65.90523417|7.900037181|105.2773797|0.232755725|-51.70985599|6.198442205|19.09455432|74.99848132|-23.9655397|73.14480467|3472.1185880000003|601.9869510999999|-1581.72562|3180.526173|0.194493895|8.138240742999999|15.85230406|0.947878486|7808.347937|152.6017078|29.75215152|0.011589523|1963642.0|9.093247153|1.0|0.0|1.0|4.63|0.3|23.0|-9.2|3.46|6.18|2.27|0.0|6.0|36.0|6.0|-6.38|0.0|0.0|3.82|2.97e-07|2.06e-06|0.00104|4.21|6.38e-10|3.210000000000001e-07|-0.0389199999999999|-1923.926093|-1923.878801|792.61|1397.46|292.11|0.54445|291.0|-0.1711599999999999|0.04729184|2.9086|229.0|6.6402|6.6402
9_a47|0.0|0|0.0|0|0|1.3818994059999998|0.0|0.00410268|-0.1789147139999999|0.037492877|-0.043270202|-0.382556052|-0.009607222|0.022031244|0|-0.007880155|-0.091848897|-0.021556658|-0.045757939|-0.4477815529999999|0.792070785|0.075092937|0.853035126|0.689770023|1|0.805149969|-0.084368438|-0.0969292319999999|-50.70744657|4.991260197|107.3271659|0.194850031|-26.52703503|2.611122094|0.0|58.96976407|-19.3171225|49.12766732|2292.652212|421.2052248|-811.319145|1333.091472|0.209348023|5.653392499|10.93281031|0.93384951|5212.504394|109.5180831|24.43189048|0.015793737|1026.1394|8.262317504|1.0|1.0|1.0|2.87|0.05|22.0|-8.47|4.61|5.61|2.99|0.0|3.0|26.0|4.0|-5.26|0.0|1.0|4.09|4.29e-06|6.3e-06|0.00218|4.43|3.4000000000000003e-09|1.17e-06|-0.05037|-1149.090086|-1149.055456|566.1|959.59|215.89|0.69084|0.2208|-0.1545099999999999|0.03463008|3.4815|25.0|7.6|7.6
8e_a46|0.0|0|0.0|1|1|1.160371308|2.161814059|-0.205882192|0.000950213|0.043238095|-0.126773923|-0.046696417|0.012911107|-0.184317354|1|0.0123581919999999|-0.203086023|-0.08488645|-0.135984209|-0.132524216|0.789844634|-0.024620704|0.837678812|0.668786636|0|0.921352352|-0.053352779|-0.065982313|-33.59778824|4.876083942|7.389496216|0.078647648|-17.10778729|2.482871976|53.05984592|39.62167507|-11.72015869|32.04299109|1982.950764|469.146955|-503.9668235|1415.320228|0.2507580889999999|5.504080656|9.911785304|0.8008066970000001|4239.252176|127.6844779|15.64268965|0.011830243|672.6356549999999|6.023886838999999|0.0|1.0|1.0|3.21|0.32|17.0|-6.67|4.09|3.9|2.13|0.0|2.0|23.0|3.0|-6.02|1.0|1.0|3.21|0.0002569999999999|9.15e-05|0.0279|3.01|2.16e-07|6.57e-05|-0.03175|-954.9296396|-954.9056294|552.99|933.3|274.96|0.6967|0.2162|-0.18835|0.024010215|3.7755|406.0|6.3915|6.3915
19d_a38|0.0|0|3.314284769|0|2|1.297043205|0.0|0.013465335|-0.17467835|0.04572104|0.019858574|-0.6999264340000001|-0.011156837|-0.0555594909999999|1|-0.00835812|0.041924146|-0.060668296|-0.128079012|-0.529632789|0.853092207|-0.039361255|0.908591797|0.730686013|0|0.63167949|-0.116424545|-0.1248815919999999|-80.2776536|15.53007152|158.6487879|0.36832051|-51.60489663|9.98319831|115.6739235|94.84426896|-28.24584108|90.37127996|3055.168373|406.0626253|-1525.275418|2995.494247|0.250518301|7.056031803|13.52121974|0.916264002|6934.7619620000005|161.0407189|37.68716585|0.022660131|2035.106956|14.56661536|0.0|0.0|1.0|4.91|0.13|17.0|-6.41|2.34|1.65|1.65|0.0|6.0|33.0|5.0|-7.84|0.0|0.0|1.94|0.000134|0.0002399999999999|107.0|1.65|3.94e-07|0.000175|-0.05091|-1500.898316|-1500.850957|679.08|1171.77|230.58|0.6957800000000001|0.0699|-0.15054|0.04735828|10.6621|11.0|7.9586|7.9586
12f_a40|0.0|0|0.0|1|0|0.604990261|1.768354671|-0.03356339|-0.015621373|0.040501792|0.070099257|-0.235838511|0.008525796|0.108909202|2|0.006841832|0.115814835|-0.033224348|-0.054891771|-0.397377446|0.777316288|-0.271493213|0.841769186|0.605644757|1|0.909993912|-0.067004323|-0.082198664|-45.41519509|11.90644165|62.72992556|0.090006088|-25.09213464|6.57837176|61.55859085|56.53158029|-18.16607804|48.92668311|2383.68369|502.7764322|-635.8127312999999|628.5604981|0.268555948|8.404802652999999|16.49362536|0.962404834|5326.217734000001|148.3785764|24.83590915|0.0201199619999999|869.2568204|11.1163852|1.0|0.0|0.0|3.24|0.06|20.0|-7.32|5.35|5.44|3.99|0.0|3.0|24.0|3.0|-4.76|0.0|1.0|4.76|2.66e-07|1.02e-06|0.0003819999999999|5.4|4.81e-08|1.8100000000000003e-05|-0.07761|-2212.359379|-2212.348599|572.63|951.55|286.25|0.7029|0.3858|-0.11765|0.01077929|4.8562|0.38|6.4202|6.4202
9b_a36|0.0|0|3.513187594|0|2|0.62670079|0.0|-0.053019801|-0.023369916|0.040166667|0.082806042|-0.308862918|0.005050384|-0.077361324|1|0.005458948|0.146828453|-0.053309522|-0.094526372|-0.4060950789999999|0.7885597609999999|-0.1177413269999999|0.842671963|0.7961424690000001|0|0.8453794609999999|-0.074181597|-0.098301686|-61.73294817|10.68084402|67.12293326|0.154620539|-38.76797062|6.707514535|0.0|71.70079424|-22.67740953|57.26650122|2715.020034|530.8939077|-1111.193067|2464.2160510000003|0.21757783|7.549264797|13.80758516|0.828997331|5838.085413000001|136.63774650000002|28.98359786|0.015872498|1420.196295|9.967846072|1.0|0.0|1.0|4.73|0.14|17.0|-6.64|3.6|2.76|2.82|0.0|5.0|29.0|4.0|-6.46|0.0|0.0|2.48|2.49e-05|3.71e-05|0.0148|3.2|2.3100000000000002e-07|9.21e-05|-0.05146|-1575.7800140000002|-1575.751975|666.01|1127.85|321.74|0.69763|0.5392|-0.15833|0.02803905|8.4288|21.0|7.6778|7.6778
19a_a22|0.0|0|0.0|1|0|1.422917238|1.572240489|-0.000989685|-0.144269652|0.0389622639999999|-0.020553065|-0.548716971|-0.002607064|-0.011513343|1|-0.001355145|-0.03516233|-0.035723406|-0.0611158559999999|-0.496053375|0.777600172|0.0271939039999999|0.834033833|0.699744887|1|0.744354735|-0.090145161|-0.09370213|-69.91748544|18.53458775|373.8201781|0.255645265|-52.17015658|13.82990734|106.645364|89.23486638|-26.21905704|85.79797858|3167.140147|555.4133255|-1468.267194|2607.322873|0.315293811|8.648671382|15.30120355|0.76919701|7095.27723|235.2620007|38.29242013|0.025888799|2144.375527|19.31738094|1.0|1.0|1.0|3.61|0.08|27.0|-8.76|3.08|3.41|0.98|0.0|7.0|35.0|6.0|-7.67|0.0|0.0|2.36|4.16e-05|7.69e-05|0.0356|2.05|1.73e-09|8e-07|-0.06398|-1537.071348|-1537.0241640000002|740.07|1277.14|246.01|0.66605|0.0623|-0.1508|0.04718381|6.5658|48.0|7.3188|7.3188
12o_a36|0.0|0|3.444418304|0|2|1.297042837|0.0|0.01340619|-0.079716275|0.040770975|0.03842353|-0.613501857|-0.00233752|-0.059733192|1|-0.000472698|0.065221584|-0.126068378|-0.213993335|-0.5110239679999999|0.799869816|-0.01854899|0.848816593|0.817582774|0|0.7592112809999999|-0.082048664|-0.10624773|-76.51720886|16.85373064|55.47133795|0.2407887189999999|-55.10596064|12.13767506|112.1259723|95.66406176|-25.50573629|75.94332024|3009.981519|546.7667677000001|-1453.826968|2778.220342|0.333537155|7.322888607|13.80895167|0.885724665|6622.134304|240.2059039|38.27030489|0.026586303|2181.407379|19.1468529|0.0|0.0|1.0|4.97|0.17|17.0|-6.93|2.38|1.65|1.49|0.0|7.0|33.0|5.0|-7.66|0.0|0.0|1.47|0.000292|0.000227|0.0997|1.85|1.1800000000000001e-07|5.18e-05|-0.05456|-1440.969954|-1440.926241|728.07|1240.51|238.77|0.67273|0.2888|-0.15695|0.04371335|6.6471|0.04|7.3979|7.3979
19_a31|0.0|0|3.2411335510000003|0|0|0.61013725|0.0|0.062492295|-0.086654127|0.0427124179999999|-0.044625452|-0.46087445|-0.005956522|-0.040386271|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|-0.615878515|0.8558149140000001|-0.138769819|0.902130276|0.6427749970000001|0|0.7312647940000001|-0.0909201569999999|-0.113333675|-66.3863707|8.596058678|75.32978176|0.268735206|-38.88650245|5.035230173|67.42915967|75.31824576|-21.12293613|61.85348014|2265.6917350000003|428.3459076|-929.4091898|1992.2502|0.223788196|7.0760696020000005|12.77501178|0.805382437|4917.329034|131.0862475|27.21285095|0.0152483439999999|1197.365442|8.931875058|1.0|1.0|1.0|3.44|0.28|16.0|-7.39|5.8|4.33|1.68|0.0|7.0|25.0|4.0|-6.41|0.0|1.0|3.47|2.14e-05|0.0001199999999999|0.0431|2.93|4.08e-08|1.46e-05|-0.04308|-1489.532192|-1489.4951640000002|625.93|1028.58|246.28|0.7005600000000001|0.2271|-0.16367|0.03702801|2.4209|1.8|5.7447|5.7447
14l_a23|0.0|1|0.0|2|0|1.1979636809999998|3.402752757|0.060717916|-0.026530366|0.046283951|0.042748013|-0.288615723|0.01269616|-0.060692376|2|0.01180744|0.07815878|-0.074441567|-0.136106024|-0.448622017|0.778602826|-0.1010279259999999|0.836852328|0.6906097959999999|1|0.921267667|-0.053549434|-0.078204688|-51.59307331|12.31633167|40.34135162|0.078732333|-34.03690099|8.125310915|81.90812552|61.54673359|-21.66909079|47.64388017|2879.181064|607.777253|-1083.45454|2176.038061|0.210373806|8.006380163|15.78926563|0.972085426|6444.7098240000005|138.7874759|27.44221375|0.01508774|1372.110688|9.953660282|0.0|0.0|1.0|3.51|0.09|26.0|-7.78|3.88|4.33|3.24|0.0|5.0|31.0|4.0|-6.1|0.0|0.0|3.78|1.43e-06|5.61e-06|0.0023899999999999|3.94|1.65e-08|7.03e-06|-0.07191|-1669.2363289999998|-1669.224647|694.65|1185.79|341.8|0.67242|0.4239|-0.14639|0.01168219|8.2422|7.0|8.1798|8.1798
8_a1 (SB-202620)|0.0|0|3.296085365|0|0|1.4323973840000002|0.0|0.106916453|-0.226277123|0.037578348|-0.0443137679999999|-0.606562911|-0.012672753|-0.1402198369999999|1|-0.0106277489999999|-0.095271547|-0.019835038|-0.042643966|-0.612004804|0.743088715|0.063001656|0.805476065|0.658433571|0|0.648967503|-0.117682533|-0.105271458|-59.72618401|8.809217494|208.2071465|0.351032497|-33.88588996|4.997944864|64.70432539|70.8721358|-23.30777912|75.57687443|2431.842132|368.1943149|-955.6189441|1736.664204|0.225760413|7.432247389|13.67402758|0.839824062|5170.286136|128.0860757|30.104091200000003|0.019645498|1234.267739|11.1459518|1.0|1.0|1.0|2.74|0.0|23.0|-8.02|4.86|5.06|2.78|0.0|4.0|27.0|5.0|-5.94|0.0|1.0|3.7|1.14e-05|1.98e-05|0.00713|3.6|9.53e-09|3.42e-06|-0.0736899999999999|-1223.279021|-1223.117248|586.27|977.87|364.11|0.7026600000000001|0.5339|-0.13683|0.16177304|5.5005|0.4|6.3979|6.3979
12ak_a36|0.0|0|3.501132553|0|2|1.270373882|0.0|-0.052930979|-0.0407717229999999|0.041728395|0.12041792|-0.407322296|0.0042553209999999|-0.116440196|1|0.005035022|0.198260132|-0.099596099|-0.163978382|-0.439326642|0.815627016|-0.0265703679999999|0.860939187|0.860667615|0|0.848705143|-0.069176342|-0.091761476|-66.15829243|14.3700664|113.186508|0.151294857|-47.69888026|10.36054668|25.9007405|79.17567486|-23.5478668|64.24490364|2830.816014|611.9003905000001|-1389.324141|2735.7986920000003|0.262560805|7.98672125|13.86156772|0.735576751|6240.396899|189.3013851|31.93194362|0.018055095|1883.984673|13.01738243|1.0|0.0|1.0|5.05|0.24|17.0|-7.38|3.85|3.01|2.66|0.0|6.0|32.0|4.0|-6.19|1.0|1.0|2.66|1.13e-05|1.39e-05|0.00589|3.8|4.2e-08|1.7800000000000002e-05|-0.04929|-1350.900117|-1350.865407|730.3|1247.89|320.09|0.7034699999999999|0.0001|-0.15275|0.03471045|8.5394|46.0|7.3372|7.3372
6_a15|0.0|0|0.0|0|0|1.419941278|0.0|-0.199979249|-0.048804012|0.042926829|0.106485923|-0.513693384|0.001080419|0.011857945|0|0.003942615|0.153430865|-0.195267558|-0.281352401|-0.35221474|0.691316481|-0.015484797|0.7248900659999999|0.810779115|0|0.859308431|-0.07051817|-0.123000073|-71.76572566|17.20414198|105.4415725|0.140691569|-41.87249058|10.03794313|55.65697829|88.94853813|-17.94143141|58.34873264|2454.904173|501.3728188|-932.9544335|1971.005637|0.4180252789999999|6.110075236|10.02135591|0.640136254|5589.043165|243.9013805|30.82854077|0.029449813|1603.08412|17.18281248|1.0|1.0|0.0|3.29|0.23|18.0|-7.95|4.43|5.26|2.18|0.0|7.0|28.0|5.0|-5.33|1.0|1.0|4.11|2.16e-06|7.32e-06|0.00278|4.64|1.13e-08|4.3e-06|-0.02419|-1263.0243449999998|-1263.0072300000002|612.22|1092.02|285.52|0.70554|0.0113|-0.15714|0.01711539|1.9421|35.0|7.4559|7.4559
