molecula|SddssS|NaaNH|n9FaRing|SaaNH|SssssC|SRW09|nAHRing|BCUTs-1|SRW07|AATSC1s|JGI4|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|SIC2|GATS1pe|nFaHRing|FNSA3|PNSA5|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA2|DPSA5|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|WNSA2|DPSA1|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Molecular Mass|Egan filter|BBB|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
14a_a3|0.0|0|0|0.0|0.0|6.823286122000001|0|0.6050202020000001|4.727387819|-0.1160619169999999|0.043464052|1.772745969|-0.363198151|-0.00603969|-0.039177314|10.3116301|-0.172643335|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|0.882394075|0.7574238740000001|0.164994144|0.822587422|0.8255789570000001|1|-0.091731577|-46.53709886|6.904918591|102.8554977|-22.89086827|3.396421044|83.70773843|-1.324537874|55.84414456|52.02624107|0.481997259|2160.698862|389.0288018|1186.412113|-8.902004327|0.239123122|-320.4721558|-256.6424807|856.2743893999999|358.3503513|9.307045698|0.0|1.0|1.0|3.27|2.2|0.06|21.0|4.28|3.71|105.82|0.0|0.0|93.25|0.0|2.0|4.0|319.38|0.0|0.0|2.76|3.54e-05|0.000103|0.0327|0.0|0.0|1.28e-07|4.08e-05|3.2363|2.44|-1327.513792|-1327.485188|528.91|822.33|0.4524|383.1|373.85|0.69708|0.4524|-0.19946|0.02860456|-1327.403067|4.6689|0.03|7.5229|7.5229
47g_a18|0.0|0|0|0.0|0.0|7.03438793|1|1.251175676|4.844187086|-0.034211867|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|0.780474694|0.745431271|0|-0.065225536|-72.53379954|11.37505183|140.5114492|-61.55384106|9.653129118|47.07867403|-2.307753726|86.33162323|66.72693367|0.4913566339999999|3367.0578530000003|708.1114197|2268.439188|-21.03738872|0.268129223|-1661.953709|-393.5416883|2675.8994190000003|1347.416568|13.79782369|1.0|1.0|1.0|4.87|0.0|0.34|18.0|3.22|3.6|88.97|3.0|2.0|164.47|1.0|13.0|4.0|541.68|0.0|0.0|2.83|7.76e-07|3.01e-06|0.00163|1.0|1.0|6.04e-10|3.27e-07|3.0965|8.13|-1743.375845|-1743.346243|905.71|1604.37|0.5955|400.4|874.26|0.69828|0.5955|-0.17202|0.02960182|-1742.847918|5.9864|9.0|8.0458|8.0458
7b_a8|0.0|1|0|3.213855584|0.0|7.535296702|1|1.395658671|5.4161004020000005|-0.038810124|0.040873016|0.0|-0.4829936279999999|0.002074537|-0.052309137|10.9465091|-0.0254956129999999|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0.8453887859999999|0.677544268|0|-0.101439013|-59.93853201|19.86678613|166.30684230000003|-35.90168309|11.89970852|75.93423425|-1.901301524|73.70461365|80.62622045|0.4787988|2776.185773|432.6681725|1780.952171|-14.82895606|0.246064343|-682.1319788|-304.2022276|1510.516312|545.9267515|13.76608164|0.0|1.0|1.0|3.49|3.37|0.09|23.0|4.48|3.8|92.93|2.0|0.0|110.8|0.0|3.0|5.0|396.4|0.0|0.0|3.5|5.64e-06|1.14e-05|0.00454|0.0|0.0|2.25e-08|8.94e-06|4.5945|5.51|-1330.622441|-1330.595067|621.4|1067.73|0.2517|269.85|506.21|0.7025100000000001|139.0|-0.20472|0.0273745|-1330.448193|12.7344|13.53|4.8687|4.8687
21_a47|0.0|0|1|0.0|0.0|6.86171134|0|1.408713027|4.727387819|-0.13650463|0.037801932|1.028199909|-0.511216716|-0.006808306|-0.004063946|10.95058272|0.057225853|1|-0.004332497|-0.090969103|-0.1049885469999999|-0.277479519|-0.5406500129999999|0.612295986|0.826796636|-0.080213904|0.8856299320000001|0.591185263|1|-0.082614966|-53.76411184|12.83540744|166.049938|-30.34731959|7.244985517000001|47.95893876|-1.5239986980000002|70.10126935|59.46768095|0.463113582|2691.697803|398.4031618|1402.202743|-10.79015808|0.355154704|-485.55711339999993|-163.5167523|1334.003357|482.9384172|16.33715751|0.0|1.0|1.0|3.29|3.32|0.1|21.0|2.94|4.93|84.73|1.0|0.0|104.49|0.0|6.0|6.0|394.38|0.0|0.0|3.43|3.6e-05|4.84e-05|0.0191|0.0|0.0|1.98e-08|7.8e-06|3917.0|4.43|-1375.061089|-1375.028093|583.37|1014.33|0.2249|316.53|441.93|0.68296|0.2249|-0.2249699999999999|0.03299607|-1374.914223|4.9172|5.0|8.3|8.3
28_a20|0.0|0|0|0.0|0.0|6.842683282|0|1.417203216|4.727387819|-0.114439513|0.0396875|1.650185059|-0.363557127|0.002234763|0.0313932529999999|10.94963925|-0.039965901|1|0.002695258|0.155263557|-0.016955137|-0.028782305|-0.447096101|0.715067047|0.755701837|-0.104458316|0.812553182|0.690655217|1|-0.086299346|-60.85602167|9.799649234|145.66665480000003|-40.6172876|6.540604536|88.39175809|-1.823585765|71.98460956|67.39863895|0.468838001|2865.917291|521.7658603|2449.815677|-15.62203369|0.226358273|-812.3457521|-365.2747728|1573.2352460000002|684.5377542|11.12858789|0.0|1.0|1.0|3.45|2.86|0.08|27.0|3.93|4.01|99.58|1.0|0.0|122.8|0.0|5.0|5.0|420.47|0.0|0.0|3.04|3.77e-05|3.72e-05|0.0156|0.0|0.0|1.57e-09|6.590000000000001e-07|4.7905|4.64|-1368.363151|-1368.32781|704.42|1198.32|0.2354|258.81|531.85|0.4701899999999999|0.0153|-0.21814|0.03534166|-1368.146882|4.7428|255.0|6.5935|6.5935
12a_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604984824|5.351858133|-0.02919335|0.040166667|0.0|-0.3557214489999999|0.005050384|0.009586623|10.31162903|-0.094932667|1|0.005458948|-0.171649606|-0.053309522|-0.094526372|-0.454270252|0.8421237309999999|0.7885597609999999|-0.031179517|0.842671963|0.7961424690000001|0|-0.07699057|-60.22802588|10.10177981|101.5505506|-37.34272719|6.263330101|0.0|-1.845630786|69.45678454|57.83766054|0.469799116|2722.217443|518.4718832|2256.680391|-14.47983299|0.194809798|-709.5118166|-378.4495438|1421.195251|620.9195447000001|9.228758655|1.0|1.0|0.0|4.65|0.0|0.14|17.0|3.84|2.62|81.65|2.0|0.0|127.28|0.0|5.0|4.0|398.48|0.0|0.0|2.63|5.23e-06|1.4e-05|0.0056|0.0|0.0|2.3100000000000002e-07|9.21e-05|5045.0|3.82|-1575.7783980000002|-1575.745502|668.81|1122.01|0.1866|245.76|507.17|0.68599|0.1511|-0.19994|0.03289568|-1575.597759|4.7368|11.0|7.9469|7.9469
7f_a8|0.0|1|0|2.961566988|0.0|7.05012252|0|1.394802504|4.844187086|-0.073219554|0.044814815|0.0|-0.234880498|0.00112124|-0.087673259|10.94343485|0.0260356679999999|1|0.00084936|0.09329746|0.052081992|0.141285105|-0.381574707|0.515235986|0.7051689170000001|-0.048917705|0.7677336090000001|0.507325475|0|-0.091890536|-50.01741803|7.858266077000001|130.7330978|-28.45850692|4.471132824|55.49953831|-1.670259798|55.85651025|60.14140162|0.4513917389999999|2534.956113|438.23883319999993|1854.738581|-13.18808857|0.119077775|-540.7116315000001|-433.4681077|1078.790971|446.5544107|5.839092213|1.0|0.0|0.0|3.14|3.23|0.0|23.0|5.52|5.49|61.58|2.0|0.0|101.89|0.0|3.0|4.0|373.35|0.0|0.0|4.63|2.09e-06|3.16e-06|0.00118|0.0|1.0|3.5e-09|1.31e-06|3.8187|6.81|-1285.196168|-1285.168078|584.99|991.61|0.3536|324.68|495.55|0.6987399999999999|0.1502|-0.21998|0.02809022|-1285.071664|11.6137|35.65|4.4479|4.4479
13f_a6|0.0|1|0|3.440154557|0.0|6.842683282|0|1.429020649|4.727387819|-0.008507023|45.0|1.651047524|-0.381170169|-0.003356527|-0.071478789|10.95053349|-0.049928822|1|-0.001446486|0.079490516|-0.126749697|-0.223618825|-0.466314952|0.841211811|0.77199166|-0.028317736|0.834167942|0.790249345|1|-0.073352505|-62.41821579999999|12.46087045|91.85971442|-41.92004677|8.368715213|0.0|-1.672913351|75.61173794|61.72438096|0.401838426|2869.925064|579.7398537|3253.287533|-14.79531062|0.279288145|-754.5608419|-296.4599736|1558.914115|676.2770877|13.19352214|1.0|1.0|1.0|3.56|2.21|0.08|27.0|5.01|4.53|103.17|1.0|0.0|123.82|0.0|5.0|5.0|417.47|0.0|0.0|3.19|7.74e-06|1.65e-05|0.00688|0.0|0.0|6.59e-11|2.75e-08|4.8413|3.36|-1347.301285|-1347.266914|711.29|1202.78|901.0|256.1|568.41|0.70541|0.0048|-0.2059099999999999|0.03437105|-1347.0794119999998|13.9612|42.0|7.3768|7.3768
18b_a25|0.0|0|0|0.0|0.0|6.842683282|0|1.194228955|4.727387819|0.0131826839999999|0.038137255|2.003993644|-0.189048258|0.006181503|0.014055398|10.31286058|0.0009956189999999|1|0.00598031|-0.032776381|-0.034703635|-0.061048368|-0.303383008|0.721100414|0.7723870909999999|-0.026045966|0.8333962429999999|0.6915652390000001|1|-0.063132226|-55.18621997|8.972372556|44.73187305|-38.7252349|6.296086869|0.0|-1.6515302369999998|64.81723515|53.27347337|0.493622561|3051.645565|656.9874135|2327.4502850000003|-15.05981357|0.215220531|-813.229933|-399.6704921|1476.7341199999998|809.2903831|9.631015182|1.0|1.0|1.0|3.58|3.56|0.07|27.0|5.93|5.59|111.51|2.0|1.0|138.56|0.0|6.0|4.0|460.55|0.0|0.0|4.35|2.87e-07|1.95e-06|0.000899|0.0|0.0|1.4500000000000002e-10|6.690000000000001e-08|5.5437|4.32|-1767.52411|-1767.494087|728.12|1284.89|0.2658|223.65|612.24|0.54166|0.0468|-0.22145|0.03002332|-1767.286778|2752.0|51.0|7.2924|7.2924
3e_a32|0.0|1|1|3.501917045|0.0|7.773594467000001|0|0.609420788|5.733341277|-0.058503168|0.044949495|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|-0.080731823|3|0.002004382|-0.1046390059999999|-0.076494363|-0.1395294259999999|-0.551661318|0.8315372|0.8046468659999999|-0.061561535|0.85921771|0.77923808|1|-0.073411249|-53.92151824|6.69516884|71.04473954|-29.05885545|3.608094688|0.0|-1.200679139|60.86894767|46.25723848|0.4513338939999999|2212.661182|467.865447|1732.3689949999998|-8.941186293|0.224744634|-348.70626539999995|-296.6758413|834.6388134|421.3548777|6.94742943|1.0|1.0|1.0|3.33|3.04|0.24|19.0|6.8|5.24|110.94|1.0|0.0|97.86|0.0|3.0|3.0|340.47|0.0|0.0|4.3|3.02e-07|6.6e-06|0.00225|0.0|0.0|1.2099999999999998e-07|4.13e-05|3.5589|3.52|-1672.748189|-1672.722302|578.77|956.67|0.2914|348.38|456.76|0.7025399999999999|0.2914|-0.20098|0.02588637|-1672.62984|5.6928|8.0|8.0862|8.0862
9a_a31|0.0|1|0|3.348289714|0.0|7.765993078999999|1|0.6101356720000001|5.733341277|-0.093457477|0.036891534|0.0|-0.723734943|-0.006189303|0.03406986|10.31169772|-0.0007638889999999|2|-0.0033853629999999|-0.084652799|-0.093527289|-0.15653721|-0.542342338|0.8058046320000001|0.782715368|0.045292529|0.837697452|0.76226755|0|-0.100906991|-78.6954713|21.33533299|197.8075471|-50.50275387|13.69193237|95.14995868|-2.0846509230000003|94.03540892|86.0923113|0.484502446|2855.751316|443.941629|1955.13855|-17.886392|0.262241245|-858.5468158|-305.16297060000005|1813.361078|597.3075924999999|15.33993762|1.0|1.0|1.0|3.6|2.78|0.14|22.0|5.51|4.02|117.37|1.0|0.0|113.64|0.0|6.0|5.0|418.47|0.0|0.0|3.47|2.42e-06|1.7100000000000002e-05|0.00715|0.0|0.0|7.35e-09|3.07e-06|3.7892|5.27|-1691.9526239999998|-1691.9137670000002|680.72|1145.99|0.7028|327.21|540.01|0.7028|0.7028|-0.20032|0.03885662|-1691.7777600000002|6.2203|0.15|6.8239|6.8239
12b_a5|0.0|0|0|0.0|0.0|6.605297921|2|1.189701783|4.59511985|0.023224044|0.0252713179999999|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|0.00751901|-0.033279992|-0.070406884|-0.110182753|-0.1708042239999999|0.8417504029999999|0.779793078|0.066588785|0.819417554|0.8121510009999999|0|-0.066227158|-43.25430513|10.44150403|108.7155967|-27.27837078|6.584944956|0.0|-1.165974822|59.53145615|52.20772716|0.480419002|2602.046823|521.9354031|1071.500538|-8.135654442|0.4696203889999999|-463.7323032|-38.31786425|1386.409228|727.8586176|16.27715102|0.0|1.0|1.0|4.05|0.0|0.33|18.0|3.29|0.72|50.28|1.0|0.0|123.46|0.0|5.0|6.0|397.47|0.0|1.0|1.44|0.00503|0.000359|143.0|0.0|0.0|2.14e-08|8.5e-06|4.6156|2.24|-1276.928859|-1276.8943800000002|669.05|1149.51|0.2345|268.62|505.16|0.70615|0.0001|-0.16607|0.03447919|-1276.9984029999998|8.2868|42.0|7.3768|7.3768
9o_a24|0.0|1|0|2.9340792330000003|0.0|6.605297921|1|1.294229152|4.59511985|-0.044044637|0.028472222|0.0|-0.387865233|0.0012214139999999|-0.097596429|10.94506726|-0.000236595|1|0.002019902|-0.145366976|0.00177843|0.00294424|-0.38043264|0.738419215|0.785672769|-0.0062180169999999|0.846075714|0.7086274779999999|0|-0.088586421|-51.14964436|10.7072496|133.0106596|-29.61546471|6.1994599720000005|44.8382925|-1.678495905|66.24061038|61.99847688|0.4861134689999999|2892.333138|445.9858336|1906.512273|-11.03321234|0.331953623|-562.6938294|-194.5965258|1454.754155|663.2688909|15.09096602|1.0|1.0|1.0|3.96|2.84|0.04|23.0|3.75|4.36|92.79|1.0|0.0|120.73|0.0|6.0|5.0|421.45|0.0|0.0|3.01|3.2500000000000004e-05|3.9500000000000005e-05|0.0167|0.0|0.0|1.24e-08|5.23e-06|5.8802|4.41|-1388.147972|-1388.094657|611.03|1126.94|0.1409|210.85|432.84|0.65292|0.0288|-0.22353|0.0533144|-1387.945865|5.9089|446.0|6.3507|6.3507
2_a33|0.0|1|1|3.396444161|0.0|7.765993078999999|0|0.609420748|5.733341277|-0.064926835|0.039958333|2.112255684|-0.476784502|-0.002514803|0.070526947|10.31100266|-0.05997501|3|-0.000810928|-0.0881938509999999|-0.083752249|-0.148024156|-0.593915758|0.787714775|0.833090592|-0.0212158239999999|0.8799816220000001|0.753434785|1|-0.0804186|-63.57699532|11.27469555|110.28338390000002|-38.84811555|6.889294995|44.34034244|-1.56070672|75.44970552|60.41371259|0.4699986339999999|2632.195388|500.7570617|3245.244678|-11.89228027|0.297402265|-582.7217333|-247.5908207|1357.327077|618.9134881|11.8727102|1.0|1.0|1.0|3.57|3.51|0.3|19.0|6.7|4.63|140.04|2.0|0.0|115.28|1.0|7.0|4.0|411.54|1.0|0.0|3.98|4.44e-07|1.6800000000000002e-05|0.0069|0.0|0.0|2.13e-08|8.78e-06|3.6281|5.11|-1920.079174|-1920.049452|655.74|1128.98|0.2911|341.74|525.38|0.70205|0.2911|-0.19979|0.02972182|-1919.890628|5539.0|6.0|8.2596|8.2596
47f_a18|0.0|0|0|0.0|0.0|7.03438793|1|1.251175676|4.844187086|-0.034211867|0.031179487|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|0.00531392|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0.765824398|0.750610215|-0.009917608|0.780474694|0.745431271|0|-0.063824969|-72.03501774|11.75478965|137.3980967|-61.15474298|9.979328976|58.84834254|-2.290978185|86.11217859|65.93954138|0.483843526|3367.7324700000004|711.5604361000001|2343.062749|-20.90098811|0.273449343|-1651.17806|-384.6642262|2676.957843|1347.416568|14.07716085|1.0|1.0|1.0|4.87|0.0|0.34|18.0|3.22|3.6|88.97|3.0|2.0|164.47|1.0|13.0|4.0|541.68|0.0|0.0|2.83|7.76e-07|3.01e-06|0.00163|1.0|1.0|6.04e-10|3.27e-07|3.0964|8.13|-1743.375413|-1743.346389|908.66|1602.99|0.5741|400.42|874.24|0.6984600000000001|0.5741|-0.1724099999999999|0.02902413|-1741.802171|4.4861|9.0|8.0458|8.0458
17_a20|0.0|1|0|3.445659565|0.0|6.842683282|0|1.4012598180000002|4.727387819|0.00038506|0.0388043479999999|1.652760156|-0.28924577|-0.000495713|0.038629586|10.94884838|-0.072863159|1|0.000922796|0.1134578219999999|-0.116922879|-0.202695123|-0.456415963|0.760575852|0.7494736590000001|-0.131511077|0.812578598|0.71987165|1|-0.063665681|-53.38406095|9.857999796|57.67438055|-35.00871763|6.4647747870000005|10.50834496|-1.5466805119999998|64.39681425|51.60929807|0.455285305|2761.976599|598.1153253|2210.790304|-13.57480888|0.24569612|-665.1656349|-333.5397332|1344.679757|637.7803874|11.012753300000002|0.0|1.0|1.0|3.5|2.83|0.08|27.0|5.8|4.85|91.14|2.0|0.0|119.48|0.0|4.0|5.0|402.45|0.0|0.0|3.74|4.4e-06|8.35e-06|0.00336|0.0|0.0|7.19e-11|2.9e-08|3.3926|4.11|-1291.949041|-1291.918735|673.68|1157.26|0.2977|365.45|543.09|0.69839|0.2977|-0.21089|0.03030655|-1291.752049|5.3075|2.25|5.6478|5.6478
4n_a46|0.0|0|0|0.0|0.126268818|7.825245291|1|1.13463699|5.587248657999999|-0.036492128|0.045335917|0.0|-0.234842682|0.004988019|-0.144852516|10.94021058|-0.064683066|1|0.0042595609999999|-0.349865095|0.070558373|0.109017734|-0.369211845|0.741742667|0.722331115|-0.06655165|0.7681452190000001|0.7427183759999999|0|-0.103381106|-47.16810275|4.629240193|53.22165035|-25.91889741|2.543769935|0.0|-1.459248362|51.4039205|61.43721285|0.428896538|2195.786424|496.2788787|2116.313581|-9.374920341|0.136796337|-440.621256|-399.1612105|928.9322794|525.8291956999999|4.235817757|1.0|1.0|1.0|3.75|2.84|0.27|17.0|4.33|4.94|61.84|1.0|0.0|102.92|0.0|2.0|3.0|343.42|0.0|1.0|3.9|3.75e-06|7.95e-06|0.00273|0.0|0.0|2.14e-07|7.340000000000001e-05|5.7448|4.57|-1090.343872|-1090.302556|578.83|1011.66|253.0|215.82|502.02|0.7025|0.0711|-0.20685|0.04131598|-1090.151267|8773.0|5194.0|5.2845|5.2845
10_a15|0.0|0|0|0.0|0.0|0.0|0|1.4356889780000002|0.0|-0.0435725659999999|0.037209302|0.0|-0.384887119|0.001740635|-0.077096984|10.95972828|0.010152859|0|0.0034254209999999|-0.132759909|-0.120626133|-0.184255041|-0.391156537|0.8310685940000001|0.713794823|0.0107135269999999|0.7585998270000001|0.7933685340000001|0|-0.052826735|-59.05618983|6.101312009|38.90530741|-34.36276159|3.550143186|0.0|-1.928396745|65.80736417|36.83936823|0.449323734|2605.82709|542.9602292000001|2305.991259|-12.31872585|0.169827351|-652.8924702|-384.2321709|1351.607534|673.7288405|6.751174337|1.0|1.0|1.0|3.58|3.64|0.12|24.0|5.32|6.3|56.27|2.0|0.0|119.95|0.0|6.0|4.0|397.47|1.0|0.0|4.69|5.99e-07|1.47e-06|0.000584|0.0|0.0|1.51e-10|5.99e-08|4.4682|5.16|-1281.088565|-1281.061184|631.2|1136.48|0.1412|277.48|487.16|0.70313|0.0042|-0.18958|0.02738146|-1280.862627|3.1460000000000004|7.0|8.1549|8.1549
13b_a50|0.0|0|1|0.0|0.0|7.934155233999999|2|1.267593379|5.82008293|0.010464577|0.032833333|2.117002752|-0.263615417|0.010435712|-0.042022102|10.94500743|-0.054716607|2|0.011379776|-0.03182432|-0.173463805|-0.269353185|-0.319215353|0.749187803|0.788327682|-0.041506802|0.828965118|0.71935296|1|-0.051509874|-57.74541064|14.22401427|67.07377798|-41.27630533|10.16729727|150.45293569999998|-1.696498291|70.09526468|51.04317051|0.4321103879999999|3036.874979|647.7242444|2147.355856|-13.75876844|0.299589696|-866.8024118999999|-286.5057775|1731.347493|900.2031356000001|12.34985404|1.0|1.0|1.0|4.78|4.17|0.37|20.0|4.24|5.12|66.99|2.0|0.0|133.36|0.0|7.0|5.0|455.55|0.0|0.0|3.99|9.65e-06|7.92e-06|0.00361|0.0|0.0|5.87e-08|2.68e-05|4.2315|3.63|-1470.401544|-1470.3699789999998|780.4|1339.39|0.1589|293.0|617.26|0.63872|0.1553|-0.19622|0.03156473|1470.104535|7.1645|1.83|5.7375|5.7375
19_a31|0.0|1|0|3.2411335510000003|0.0|7.401841579|0|0.61013725|5.351858133|-0.086654127|0.0427124179999999|0.0|-0.46087445|-0.005956522|-0.040386271|10.31169935|-0.081641954|2|-0.0038998559999999|-0.095997335|-0.081398052|-0.1751017789999999|-0.615878515|0.656654981|0.8558149140000001|0.019858798|0.902130276|0.6427749970000001|0|-0.0909201569999999|-66.3863707|8.596058678|157.414423|-38.88650245|5.035230173|67.42915967|-1.586671445|75.31824576|61.85348014|0.446100738|2265.6917350000003|428.3459076|1992.2502|-12.37297805|0.223788196|-544.4110343|-323.5878356|1197.365442|460.3754405|8.931875058|1.0|1.0|1.0|3.44|2.62|0.28|16.0|5.8|4.33|98.91|1.0|0.0|97.25|0.0|7.0|4.0|358.43|0.0|0.0|3.47|2.14e-05|0.0001199999999999|0.0431|0.0|0.0|4.08e-08|1.46e-05|5.0344|5.24|-1489.532192|-1489.4951640000002|625.93|1028.58|0.3205|246.28|537.66|0.7005600000000001|0.2271|-0.20675|0.03702801|-1489.382077|2.4209|1.8|5.7447|5.7447
12x_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604984021|5.351858133|-0.0335688279999999|0.043383838|0.0|-0.3545061539999999|0.00604028|0.027312213|10.31162819|-0.1066694919999999|1|0.006346396|-0.104089964|-0.053700437|-0.0922059569999999|-0.458718546|0.842068099|0.782514704|-0.062251445|0.829606585|0.803183654|0|-0.071909912|-60.57208434|9.745611551|99.81775209|-39.99960559|6.435648079|0.0|-1.926232129|68.52587215|57.2323071|0.4490846539999999|2845.417984|560.5459455|2374.777496|-15.27257668|0.175325029|-839.9917174000001|-428.8071293|1542.442557|754.3941655|7.953787804|1.0|1.0|0.0|4.86|0.0|0.21|17.0|4.87|3.23|81.65|2.0|0.0|137.21|0.0|5.0|4.0|426.54|0.0|0.0|3.19|9.14e-07|3.48e-06|0.00148|0.0|0.0|4.12e-08|1.76e-05|3.4831|4.45|-1654.40976|-1654.3784|703.75|1211.79|0.1517|355.95|558.65|0.68589|0.1517|-0.19876|0.03136007|-1654.183467|4.8197|22.0|7.6556|7.6556
7_a1|0.0|0|0|0.0|0.0|7.860570786|2|1.348826331|5.777652323|0.001018628|0.035718954|0.0|-0.421687222|0.0021597079999999|-0.07233584|10.9513015|-0.024096172|1|0.004950534|-0.077833285|-0.245732751|-0.391298966|-0.441054548|0.7795049279999999|0.801577133|-0.048198584|0.862051935|0.729621031|0|-0.083362936|-47.35863598|17.31482297|139.2595474|-22.81733634|8.342261787|404.7836105|-1.179545431|61.72628137|57.47898976|0.452829665|2150.215999|342.53930230000003|1466.924404|-7.205474633|0.396617144|-273.8080361|-99.61948195|941.8624118|351.4191817|14.36764539|0.0|1.0|1.0|3.09|2.83|0.22|17.0|3.43|3.29|49.17|0.0|0.0|85.88|0.0|2.0|4.0|305.33|0.0|1.0|2.72|0.000696|0.000195|0.0595|0.0|0.0|2.29e-06|0.000698|4.0504|2.76|-1009.509475|-1009.48087|515.2|864.85|0.2961|306.1|365.53|0.69902|0.2961|-0.19167|0.02860499|-1009.398029|6.5936|0.46|6.3372|6.3372
14x_a23|0.0|0|1|0.0|0.0|7.423568444|0|1.197963189|5.351858133|-0.111315218|0.04314059|0.6753138120000001|-0.335030301|0.003379755|-0.075184011|10.31321817|-0.0229244|2|0.003906274|0.160327487|-0.073958723|-0.206574435|-0.443633823|0.5788469970000001|0.802520527|-0.035031888|0.8668730109999999|0.558482531|1|-0.0708831479999999|-55.83053941|14.64350681|147.90081730000003|-37.00022522|9.704599953|87.28077098|-1.6006371069999998|70.40248829|61.61945314|0.468120981|3071.48868|514.8229467|2382.851643|-14.95753786|0.277788677|-703.0042792|-294.5294492|1468.794817|597.2903597999999|14.57194888|0.0|1.0|0.0|3.42|3.42|0.05|26.0|4.2|5.14|105.02|2.0|1.0|120.2|0.0|5.0|6.0|447.46|0.0|0.0|4.06|2.09e-06|5.41e-06|0.00242|0.0|0.0|1.17e-08|5.23e-06|4.0641|3.97|-1828.393372|-1828.371718|675.21|1149.42|0.3184|305.07|537.48|0.62836|0.3057|-0.23475|0.02165405|-1828.228912|8.1916|3.0|8.4949|8.4949
13b_a30|0.0|0|0|0.0|0.0|7.412764017000001|2|0.604984129|5.351858133|-0.118776867|0.041728395|0.0|-0.627919307|-0.003436924|0.042845487|10.31162842|-0.0463169629999999|1|-0.002215642|-0.062905093|0.003429114|0.006103754|-0.564815317|0.841060094|0.836520136|-0.045844862|0.892104517|0.802578397|0|-0.109962789|-76.67161447|12.52854078|206.54056530000005|-51.76819834|8.459192992|105.341977|-2.271099499|88.26741491|86.77473353|0.454574838|3002.926824|468.6532296|2319.48655|-19.53516918|0.1997091339999999|-1035.363967|-405.5090587|1916.093704|713.7769663|11.59580043|1.0|1.0|0.0|4.76|0.0|0.13|17.0|3.04|1.72|124.74|1.0|0.0|135.37|0.0|6.0|5.0|441.51|0.0|0.0|1.91|9.68e-06|5e-05|0.0221|0.0|0.0|6.520000000000001e-07|0.000288|5.0501|4.54|-1744.492044|-1744.446479|721.48|1210.94|0.2783|245.51|544.04|0.6862699999999999|0.1415|-0.20313|0.0455651|-1744.281763|5.3762|26.0|7.5901|7.5901
