molecula|NaaNH|SaaNH|SssssC|NaasN|SRW09|nARing|SaasN|MATS2c|AATSC1c|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|MATS8i|AATSC8d|n5aHRing|AATSC1pe|n6aHRing|MATS8d|GATS1pe|FNSA5|PNSA3|PNSA5|PPSA3|RNCS|RPSA|FNSA4|WPSA3|FNSA2|WNSA3|DPSA5|DPSA3|TASA|PNSA2|MOMI-Z|GeomRadius|GeomShapeIndex|GRAV|PPSA1|FPSA5|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
10_a47|0|0.0|0.0|0|0.0|0|0.0|-0.003570214|-0.008013899|-0.166367455|2|0.042276423|-0.169242585|-0.384667159|0.0814897|0.007193585|0|-0.0065562469999999|2|0.011239977|0.6913602740000001|-0.0936757959999999|-40.80144983|-50.08559665|5.088920549|103.41137940000002|0.158929034|-0.035388634|2.720890925|-1.592488524|-21.81529334|57.59863288|45.89037038|449.6950454|-851.455143|1567.859561|6.277122171|0.699661037|5482.319019|105.9273263|0.014051737|1061.820157|1.0|0.0|3.02|0.09|22.0|5.12|3.21|2.0|106.43|0.0|1.0|3.0|-5.75|27.0|4.0|-5.08|359.4|1.0|0.0|1.0|4.41|3.18e-06|4.8|5.110000000000001e-07|-0.0486399999999999|4.37|3.7236|579.86|997.16|332.97|231.0|426.55|0.53909|0.69212|-0.15445|1.9281|-0.20309|0.03158831|-1188.244739|2.8795|7.9|7.9
8d_a8|1|3.190160226|0.0|1|7.05012252|0|1.41693287|-0.12349902|-0.0111144189999999|-0.155313194|1|0.042323232|0.071729931|-0.633521883|-0.077977198|-0.117111249|1|-0.001038264|1|-0.179357354|0.734212688|-0.103150936|-69.95878302|-67.26951954|18.28507531|57.93693239|0.306707511|-0.03820405|11.92454747|-2.063018716|-45.62337399|86.29065071|88.24385833|452.1282556|-1345.390391|2093.380666|7.507839835|0.935013517|6596.888351|211.7129122|0.029166961|1992.108851|0.0|1.0|3.61|0.12|23.0|3.93|1.92|1.0|121.1|0.0|1.0|6.0|-4.91|32.0|5.0|-6.87|430.46|0.0|0.0|0.0|3.0|3.4200000000000005e-05|2.89|1.03e-05|-0.0600299999999999|6.22|3.2963|690.78|1185.65|376.13|0.3|572.21|0.62361|0.70165|-0.13754|6.0111|-0.19757|0.03604461|-1447.354662|7.5674|4.7303|4.7303
7l_a46|0|0.0|0.256706467|1|7.727094485|1|2.1525548|-0.2644255789999999|-0.00090473|0.017668261|2|0.04006734|-0.203375108|-0.038903382|-0.074511843|0.050638298|1|0.0125870169999999|2|0.076724694|0.6539666829999999|-0.06289606|-27.30136533|-30.34397256|5.5935102720000005|8.13531199|0.092851886|-0.022013621|2.698568452|-0.880544835|-13.17144326|38.22273917|32.8948756|437.65027010000006|-424.8156159|1246.417766|5.273701985|0.863142947|4046.614178|156.9538706|0.016330867|629.6635476|1.0|0.0|3.04|0.28|17.0|3.59|1.89|0.0|86.96|0.0|1.0|2.0|-3.18|22.0|3.0|-6.22|290.36|0.0|1.0|1.0|2.86|0.0001889999999999|2.61|0.000151|-0.03324|2.42|4.5464|517.29|879.87|272.71|0.2024|414.82|0.68834|0.68834|-0.18993|3.3119|-0.2231699999999999|0.025086919|-915.493986|3.9009|5.7122|5.7122
12y_a30|0|0.0|0.0|0|7.412764017000001|2|0.0|0.048343649|-0.005996863|-0.037335306|2|0.044197531|-0.089502772|-0.353814891|0.061944378|-0.058184644|1|0.006346396|1|-0.095969764|0.803183654|-0.091248521|-47.598277|-61.25585229|10.05775555|85.17057711|0.151081489|-0.034840345|6.751850651|-1.91621895|-31.95309886|69.55490151|57.65603256|569.8856940000001|-1286.372898|2411.415644|8.067590558|0.804154433|6301.067405|120.7628216|0.012362508|1568.540572|0.0|1.0|4.86|0.21|17.0|4.87|3.25|2.0|137.21|0.0|1.0|5.0|-6.04|31.0|4.0|-5.64|426.54|0.0|0.0|0.0|3.19|3.48e-06|4.6|1.76e-05|-0.05065|4.45|3.4718|728.75|1227.82|357.11|0.2173|585.59|0.30617|0.6864399999999999|-0.1475|4.7043|-0.19815|0.0311422|-1654.190369|5.1209|7.6576|7.6576
4e_a46|0|0.0|0.092094405|1|7.825245291|1|2.12386814|0.1369980459999999|-0.005995748|-0.370202917|2|0.041636905|-0.08224348|-0.4017151029999999|-0.058626723|-0.05803828|1|0.002688298|2|-0.076733489|0.69063113|-0.084780904|-63.39469142|-64.33855433|8.098142567|105.0139519|0.246284959|-0.030951758|6.145520557|-1.949960781|-48.10898007|73.87174786|71.49283399|571.9794684|-1479.78675|3129.575458|7.906917146|0.905854609|7615.063066|155.48860530000002|0.0125621839999999|1861.114491|0.0|0.0|4.5|0.27|23.0|3.05|2.06|2.0|137.28|0.0|1.0|5.0|-6.08|35.0|6.0|-6.6|488.6|1.0|0.0|0.0|3.5|3.92e-06|3.78|7.64e-07|-0.03893|8.03|4.1773|757.1|1343.97|296.81|0.4814|655.69|0.5745600000000001|0.56481|-0.17112|1.9941|-0.21005|0.04805633|-1884.324182|3.2466|6.8125|6.8125
12a_a5|1|2.981252568|0.0|0|7.139660336|1|0.0|-0.256282289|-0.00166971|0.043132749|2|0.023108466|-0.0036987359999999|-0.09350376|-0.114419442|-0.032601907|1|0.008649556|2|-0.063558439|0.741588813|-0.067680123|-36.01436435|-41.59124655|5.032443973|13.74268646|0.105409104|-0.026030816|3.0925714930000003|-1.353602454|-22.13179066|50.40529807|41.04680832|549.7500455|-831.8249311000001|899.5599904|8.741980056000001|0.844187448|5294.775577|155.6073368|0.014342828|1113.8745800000002|1.0|1.0|3.06|0.21|23.0|5.12|2.17|1.0|119.38|0.0|1.0|5.0|-4.27|29.0|4.0|-6.23|381.47|0.0|1.0|0.0|3.58|2.56e-05|3.38|5.660000000000001e-07|-0.04076|2.91|4.1610000000000005|667.31|1140.24|297.97|0.4794|508.81|0.50831|0.67169|-0.17152|2.5642|-0.21228|0.03567816|-1201.8082029999998|3.9457|7.7212|7.7212
12q_a30|0|0.0|-4.76444841|0|7.412764017000001|2|0.0|0.144208934|-0.015322396|-0.27228842|2|0.0438779959999999|-0.016509571|-0.873376576|0.004165554|-0.021542639|1|-0.004395528|1|-0.032887649|0.593245722|-0.115589613|-59.52322773|-78.7683329|10.07866809|82.72757145|0.154254173|-0.045799658|6.868090132000001|-2.427381881|-40.56199584|90.06607753|69.60189582|576.3319634|-1654.134991|2844.418547|7.346842839|0.900207238|7990.060758|122.2240555|0.016579022|2015.662819|0.0|1.0|4.73|0.17|17.0|4.43|2.82|2.0|133.96|0.0|1.0|7.0|-6.7|34.0|8.0|-5.66|482.48|0.0|0.0|0.0|3.42|1.2e-06|5.05|3.19e-05|-0.05105|5.52|3.4834|713.16|1214.92|355.93|0.1817|537.96|0.34138|0.68516|-0.14792|5.5755|-0.19897|0.03408298|-1987.847256|6.821000000000001|7.4449|7.4449
13_a10|0|0.0|0.0|1|7.535296702|1|2.091672336|-0.059862024|-0.0057715859999999|-0.055497169|2|0.038726287|-0.093280469|-0.259721373|-0.002128014|-0.001592366|1|0.003791547|2|-0.002671425|0.736686715|-0.082327045|-47.88975806|-41.62089688|6.168030793|174.7319717|0.181972309|-0.030119651|3.118282386|-1.234905671|-24.21093442|51.21590298|54.05778885|413.5584641|-624.3134531000001|1630.880014|5.069505473|0.816739845|4941.066161|144.338975|0.018979132|873.7836118999999|1.0|0.0|3.02|0.15|21.0|3.52|1.88|0.0|97.14|0.0|1.0|2.0|-3.76|25.0|4.0|-6.34|328.37|0.0|1.0|1.0|2.91|7.87e-05|2.76|8.170000000000001e-05|-0.05022|2.48|3.8419|550.83|926.41|322.72|0.3905|376.77|0.34881|0.68386|-0.15937|3.6904|-0.20959|0.0346535|-1065.732389|5.3726|6.7959|6.7959
5b_a50|0|0.0|0.0|2|7.927685046000001|1|4.190114953|-0.253064589|-0.00141071|-0.003549558|1|0.034845679|-0.052494624|-0.062071259|-0.137595558|-0.113846154|2|0.012290091|1|-0.1866330389999999|0.6642694929999999|-0.061164973|-20.90908698|-31.07327358|6.200250541|6.656963127999999|0.041393519|-0.02140774|3.149876031|-0.8563096170000001|-10.62231784|42.76068675|27.10933752|486.9950914|-435.0258302|1452.442728|5.543302677000001|0.8058479690000001|4577.809819|208.925351|0.023005632|738.8985723999999|1.0|0.0|3.37|0.1|20.0|3.15|2.4|0.0|96.89|0.0|2.0|2.0|-3.48|24.0|2.0|-6.03|312.37|0.0|1.0|1.0|3.11|6.47e-05|3.06|0.0004269999999999|-0.0256899999999999|2.81|4.0222|547.35|922.49|308.25|0.2749|411.9|0.4270899999999999|0.66968|-0.16683|4.4181|-0.19252|0.02651535|-990.487545|6.1284|4.9126|4.9126
19i_a38|1|3.169368622|0.0|0|7.412764017000001|2|0.0|-0.125335237|-0.008447598|-0.115864198|2|0.043197531|0.08414367|-0.4561702689999999|-0.074033381|-0.053762162|1|-0.004358975|1|-0.087904124|0.632625562|-0.113250303|-51.15830416|-69.40536597|13.83587388|137.7658863|0.252841593|-0.040770109|8.479305267|-2.038505453|-31.35232957|82.98550237|64.99417804|457.89548719999993|-1249.2965869999998|2335.0953870000003|6.690507557999999|0.800346329|6744.7785650000005|158.161786|0.022159015|1683.860952|1.0|1.0|4.8|0.14|17.0|3.55|2.78|1.0|125.65|0.0|1.0|5.0|-4.25|31.0|5.0|-6.81|419.43|0.0|0.0|1.0|3.04|4.67e-05|2.88|3.19e-05|-0.0564799999999999|3.66|3.6129|641.31|1101.03|343.17|0.2156|457.26|0.4342|0.69267|-0.14872|6.6636|-0.2052|0.03110827|-1431.239177|8.6365|7.9031|7.9031
13p_a6|1|3.449535594|0.0|0|6.842683282|0|0.0|0.024837222|-0.010395243|-0.1144898999999999|2|0.042959184|0.072850973|-0.634109842|-0.014153926|-0.072853186|1|-0.005708558|2|-0.125636943|0.8244206940000001|-0.107371897|-70.52421289|-76.17631587|12.27472016|80.30786544|0.273479442|-0.03767435|8.708451561|-2.14743793|-50.03427239|89.17529231|82.79893305|515.4389679999999|-1523.526317|3833.042283|8.760340755|0.703081362|6590.216479|170.2302215|0.018322293|2004.488446|1.0|1.0|3.64|0.12|27.0|4.58|1.01|1.0|132.01|0.0|0.0|7.0|-5.09|34.0|5.0|-7.01|449.51|0.0|0.0|1.0|2.96|2.79e-05|2.86|3.92e-08|-0.0746|4.73|2.9837|752.82|1283.98|415.53|0.4132|573.39|0.47508|0.7056600000000001|-0.12251|9.0546|-0.1971099999999999|0.03807447|-1462.804694|12163.0|7.0362|7.0362
3d_a49|0|0.0|0.0|1|7.535296702|1|2.089548665|-0.0960135969999999|-0.003398408|-0.3456333889999999|2|0.036335697|-0.087308534|-0.173318804|-0.068390038|0.017871379|1|-0.004253844|2|0.029549308|0.846953747|-0.094384452|-57.52001036|-54.67520803|5.561916586000001|137.78978830000003|0.266928348|-0.036147237|3.221917789|-1.698920144|-33.32030276|65.59130031|63.08192694|424.6551631|-984.1537446|1660.7054380000002|6.612715522999999|0.946920034|6018.145364|140.9844521|0.018844179|1300.720421|0.0|0.0|3.29|0.15|21.0|0.72|1.07|1.0|111.41|0.0|1.0|4.0|-5.19|28.0|5.0|-6.58|392.45|0.0|0.0|1.0|1.85|3.6200000000000006e-05|2.98|0.000278|-0.05766|4.02|3.8907|615.3|1044.19|318.67|0.2899|455.47|0.3523699999999999|0.67215|-0.16147|2184.0|-0.21913|0.04373784|-1594.435881|2.3278|5.6308|5.6308
11a_a50|0|0.0|0.0|2|7.927685046000001|1|4.088412042|-0.156121881|-0.002914262|-0.014702942|1|0.038040936|-0.04339705|-0.134056065|-0.108592708|-0.129547471|2|0.012037198|1|-0.200986578|0.667956827|-0.071180382|-25.48858279|-37.63057389|9.774322692|7.53108119|0.0828728879999999|-0.025421565|5.167341939|-1.067705728|-13.47492066|48.67321197|35.26290548|484.8529701000001|-564.4586084|1550.320581|5.965221997|0.864799282|4858.670497|182.7270002|0.020887781|862.6098364|0.0|1.0|3.44|0.15|20.0|3.09|2.25|0.0|99.65|0.0|2.0|2.0|-3.58|25.0|3.0|-6.24|327.38|0.0|1.0|1.0|2.95|6.97e-05|2.9|0.000441|-0.03284|3.05|4.0636|574.01|963.2|305.11|0.1761|437.9|0.65485|0.65485|-0.16769|5.4342|-0.2005299999999999|0.02431947|-1045.84627|7.5619|7.2291|7.2291
13_a15|0|0.0|0.0|0|0.0|1|0.0|-0.139434143|-0.006348913|-0.031457366|3|0.029206349|-0.006938727|-0.393632585|-0.031047852|0.005149745|0|0.003766915|2|0.009456191|0.796300317|-0.098053528|-43.2365883|-61.86632281|10.21906987|142.67217639999998|0.114512421|-0.033811561|6.447664726|-1.961070565|-27.279882500000003|72.41636305|53.45565817|558.6934137000001|-1237.326456|3581.589629|5.21465994|0.931684902|7196.400881999999|154.4025434|0.01672103|1638.227985|1.0|1.0|4.13|0.07|24.0|4.33|2.52|2.0|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|-5.26|448.52|1.0|0.0|0.0|4.61|7.970000000000001e-07|5.32|5.7e-07|-0.03946|5.04|2.5721|674.36|1231.11|482.03|208.0|549.33|0.63827|0.70626|-0.11283|3.5479|-0.15229|0.02844037|-1450.462642|6.0429|8.2218|8.2218
1m_a5|1|2.934162514|0.0|0|6.605297921|0|0.0|-0.252787668|-0.002410445|-0.005518104|2|0.026339869|-0.07112464|-0.096417794|-0.10797859|-0.011848312|1|0.00520748|2|-0.022280685|0.63664685|-0.071478865|-37.380714700000006|-37.65438054|4.7571353730000006|154.6334216|0.117604448|-0.028977918|2.506013299|-1.072182971|-19.69180207|46.74648368|42.13785007|464.8375158|-564.8157081|841.0375686000001|6.911100301|0.932913201|4584.808374|137.7695311|0.0172594319999999|764.8419772000001|1.0|0.0|2.69|0.0|23.0|5.11|2.4|1.0|95.5|0.0|1.0|3.0|-4.52|24.0|3.0|-5.71|332.79|0.0|1.0|1.0|3.63|1.82e-05|3.69|7.82e-07|-0.0507699999999999|3.48|4.3983|553.42|926.13|281.89|0.5497|423.2|0.4527899999999999|0.45426|-0.1778|1939.0|-0.22857|0.03223201|-1410.833395|2.4582|7.3665|7.3665
8_a1 (SB-202620)|1|3.296085365|0.0|0|6.86171134|0|0.0|0.106916453|-0.013785521|-0.226277123|1|0.037578348|-0.0443137679999999|-0.606562911|-0.1402198369999999|0.037553634|1|-0.0106277489999999|1|0.063001656|0.658433571|-0.105271458|-66.76765693|-59.72618401|8.809217494|208.2071465|0.351032497|-0.041081545|4.997944864|-1.684343335|-37.88089785|70.8721358|75.57687443|368.1943149|-955.6189441|1736.664204|7.432247389|0.839824062|5170.286136|128.0860757|0.019645498|1234.267739|1.0|0.0|2.74|0.0|23.0|4.86|2.78|2.0|99.61|0.0|1.0|4.0|-4.94|27.0|5.0|-5.94|359.35|0.0|0.0|1.0|3.7|1.98e-05|3.6|3.42e-06|-0.0736899999999999|5.32|3.4052|586.27|977.87|364.11|0.5339|460.4|0.7026600000000001|0.7026600000000001|-0.13683|3.4563|-0.2105199999999999|0.16177304|-1223.014114|5.5005|6.3979|6.3979
7e_a8|1|3.038052327|0.0|1|7.05012252|0|1.3496955309999998|-0.150447714|-0.006027596|-0.052939815|0|0.043758865|-0.03633378|-0.289324602|-0.11032771|-0.0446343779999999|1|0.002669179|0|-0.072307692|0.577394732|-0.0886889709999999|-51.4880895|-53.04282692|12.91806855|86.03149870000001|0.170843962|-0.037446454|7.725998682999999|-1.6850904519999998|-30.79383811|64.23177694|64.40615805|495.8990914|-1007.813711|2032.501296|7.70387217|0.902163597|5808.479788000001|133.9683023|0.018708212|1298.726412|0.0|1.0|3.2|0.04|23.0|5.16|3.54|2.0|108.43|0.0|1.0|4.0|-5.75|29.0|4.0|-5.43|385.39|0.0|0.0|1.0|4.31|3.87e-06|4.54|1.95e-06|-0.0697|6.32|3.2363|622.23|1060.05|383.1|0.3461|544.55|0.6998300000000001|0.70177|-0.13577|9.0006|-0.2054699999999999|0.02845071|-1300.327213|11.4436|4.4547|4.4547
15_a15|0|0.0|0.0|0|0.0|1|0.0|-0.132759299|-0.006378587|-0.031457366|3|0.029814815|-0.063032481|-0.395472407|0.000676845|0.0020555079999999|0|0.003766915|2|0.003774415|0.796300317|-0.091075463|-41.11675625|-60.51136736|13.71976186|142.8140301|0.102793952|-0.031405332|9.115534766|-1.821509261|-27.31834743|73.99578515|54.83651811|596.1118717|-1210.227347|2868.890383|6.673906339|0.772181523|7039.747576999999|197.6323578|0.0202953539999999|1722.635223|1.0|1.0|4.04|0.07|24.0|4.33|2.52|2.0|138.24|0.0|1.0|6.0|-6.32|34.0|4.0|-5.26|448.52|1.0|0.0|0.0|4.64|7.970000000000001e-07|5.32|5.7e-07|-0.03786|5.04|2582.0|700.82|1265.55|480.19|0.4459|573.46|0.67524|0.70572|-0.10964|1.6365|-0.1475|0.02849263|-1450.462493|2.9566|6.9626|6.9626
15_a3|0|0.0|0.0|0|6.823286122000001|1|0.0|0.079167398|-0.006742751|-0.092127078|3|0.045993266|-0.182934001|-0.289938297|0.126641951|0.021805556|0|-0.004459728|3|0.036380489|0.911346861|-0.107619999|-47.26593592|-55.08588323|4.04445331|315.5421792|0.221091166|-0.037667|2.070175472|-1.50667999|-24.19332693|60.30684851|51.31038923|398.6887321|-771.2023653|1433.713715|5.371119692000001|0.85723565|4617.470007|76.61068671|0.010200078|906.9474625|1.0|0.0|4.12|0.24|16.0|2.21|0.96|0.0|94.29|0.0|2.0|2.0|-2.77|23.0|5.0|-7.35|321.4|0.0|0.0|0.0|1.2|0.000951|1.28|0.000535|-0.06319|2.33|3.7072|553.81|916.07|334.44|0.4107|398.12|0.2843199999999999|0.67902|-0.1576|1.9539|-0.22079|0.0228507|-1328.581677|2.3271|7.6021|7.6021
3b_a12|0|0.0|0.0|0|0.0|1|0.0|0.156777705|-0.007916598|-0.043495794|2|0.0375|-0.1215705419999999|-0.332497127|-0.065558712|-0.003968827|0|-0.003019113|1|-0.007397776|0.802482465|-0.088443201|-33.57216667|-46.11064215|5.401901357000001|41.13468455|0.096795301|-0.034016616|2.816328871|-1.326648015|-17.50314491|54.77629766|38.97406803|470.8937285|-691.6596323|1935.211747|6.6333156660000006|0.64134753|4665.346939|120.5265876|0.0166212889999999|899.6353646|1.0|1.0|3.82|0.05|18.0|4.05|3.99|1.0|102.53|0.0|1.0|3.0|-4.26|24.0|3.0|-5.65|332.79|0.0|1.0|1.0|3.59|2.28e-05|3.78|2.63e-06|-0.07091|3.96|3.7741|548.05|915.37|328.51|0.5013|426.66|0.53738|0.6654800000000001|-0.15229|5.9551|-0.2232|0.02444371|-1410.8759220000002|8.5678|7.3098|7.3098
12bf_a36|1|3.31325137|0.0|0|7.412764017000001|2|0.0|-0.024689509|-0.00832865|-0.119979424|2|0.044197531|0.140577067|-0.4497470879999999|-0.096665166|-0.0206090089999999|1|-0.004358975|1|-0.033696875|0.632625562|-0.110255801|-58.26326838|-71.01192632|14.01562806|87.14111344|0.320859336|-0.037486972|9.026978489|-1.874348624|-37.52534442|86.28460578|72.27889645|437.4108773|-1207.2027480000002|2522.341812|7.546900716000001|0.904134124|6271.550446|189.6959033|0.02371294|1711.2011699999998|0.0|0.0|4.72|0.14|17.0|3.55|2.78|1.0|123.67|0.0|1.0|5.0|-3.99|31.0|6.0|-6.8|417.41|0.0|1.0|0.0|2.44|4.81e-05|2.88|3.17e-05|-0.0571299999999999|3.66|3874.0|670.85|1120.94|320.04|0.4518|517.66|0.40663|0.69292|-0.15677|5.4787|-0.2139|0.03299488|-1431.246893|7.5932|8.2218|8.2218
15b_a50|0|0.0|0.0|2|7.934155233999999|1|4.112770601|-0.144363623|-0.0045393|-0.05484142|1|0.032843915|-0.103807905|-0.22696498|-0.06083723|-0.124047802|2|0.005203263|1|-0.216393362|0.764606364|-0.080700307|-47.20879251|-46.13641893|11.48191704|274.85729960000003|0.179086516|-0.028069672|6.564219549|-1.291204916|-26.98929785|60.03646705|58.69070955|469.3167805|-738.1827030000001|1692.3273379999998|6.89125222|0.919348867|5205.2135960000005|206.3740238|0.024313507|1155.184146|1.0|1.0|3.56|0.19|20.0|2.71|1.66|1.0|105.46|0.0|2.0|5.0|-3.18|27.0|4.0|-6.98|357.41|0.0|1.0|1.0|2.37|0.000249|2.11|0.000687|-0.0333399999999999|2.08|4.0561|613.37|1035.3|305.67|0.1796|475.99|0.65917|0.65917|-0.16737|6.9054|-0.20071|0.03528279|-1160.330621|9.3788|7.1024|7.1024
4S4l_a46|0|0.0|0.171853072|1|7.825245291|1|2.155247543|-0.058870177|-0.004736212|-0.075241716|1|0.049498645|-0.067419714|-0.255755434|-0.060895366|-0.161358058|1|0.006162668|1|-0.229089688|0.7936534740000001|-0.084663086|-49.45536962|-46.10883478|3.888872426|178.19783940000002|0.105217893|-0.029881089|2.117940478|-1.523935543|-26.93416438|49.6055056|53.34424204|487.3122681|-829.959026|1744.8220399999998|5.668394116|0.884798257|4920.211524|66.47624804|0.006420439|945.3491632|1.0|1.0|3.92|0.36|17.0|4.64|3.06|1.0|105.77|0.0|1.0|3.0|-5.28|26.0|3.0|-5.23|347.45|0.0|1.0|1.0|4.08|7.78e-06|4.49|3.47e-05|-0.02015|4.99|4.1414|583.76|1040.96|299.38|0.2586|500.66|0.57885|0.6763600000000001|-0.17632|2.5083|-0.19647|0.02696794|-1092.543641|2.8473|6.5834|6.5834
12ba_a36|1|3.389685532|0.0|0|7.412764017000001|2|0.0|-0.090865777|-0.0075620109999999|0.026411489|2|0.040566449|0.087201747|-0.423472625|0.003750685|-0.011949092|1|-0.000621302|1|-0.0202572689999999|0.796093405|-0.108410153|-56.0578808|-73.03464847|16.57882744|100.798163|0.150261874|-0.037526591|11.16896162|-1.951382748|-37.76553687|89.06670390000001|72.63670824|572.4586103999999|-1314.6236720000002|2492.5731100000003|7.409667253999999|0.969665341|6722.60947|197.4608731|0.023797439|1859.713557|0.0|1.0|4.8|0.12|17.0|2.79|0.74|1.0|133.18|0.0|1.0|5.0|-4.77|33.0|6.0|-7.04|431.45|0.0|0.0|0.0|1.57|5.65e-05|2.67|8.240000000000001e-05|-0.08446|2.79|3.0114|687.23|1187.56|411.71|0.7436|547.82|0.3989999999999999|0.70432|-0.12587|3.1996|-0.21033|0.02839417|-1417.249741|4.5448|7.6778|7.6778
AKLKII_a46|1|2.917217813|0.0|0|6.605297921|0|0.0|-0.206312209|-0.003417504|-0.030657|3|0.0386379929999999|-0.008897473|-0.129865138|0.156485495|0.036226415|1|0.006731579|3|0.064690027|0.687139108|-0.089369278|-34.061229|-42.37969553|4.924591245|160.85204040000002|0.162358606|-0.033194303|2.335284369|-1.161800612|-16.15213359|49.76981906|38.98582025|397.2168972|-550.9360419|792.7439217|5.83938898|0.92307023|4110.764451|108.05343229999998|0.015584114|713.5187596|1.0|0.0|2.81|0.06|21.0|3.9|1.18|0.0|85.32|0.0|1.0|2.0|-3.24|22.0|4.0|-6.5|287.32|0.0|1.0|1.0|2.45|0.000266|2.19|1.7800000000000002e-05|||||||||||||||||6.7423|6.7423
3_a20 (SB-525334)|1|3.502142227|-0.08980269|0|6.880384082000001|0|0.0|-0.048050965|-0.005492814|-0.053897691|2|0.0526353279999999|0.001821898|-0.274640708|-0.175513234|-0.119584218|1|0.0033523629999999|2|-0.17447922|0.7835436240000001|-0.0917096759999999|-34.52869143|-51.80299691|6.965173618|43.70154849|0.1243352319999999|-0.029269046|3.934338039|-1.375645142|-19.50382741|58.45718743|41.49386505|494.6267525|-777.0449536|1782.992456|5.943823875|0.8429740729999999|4905.195832|121.495147|0.0117802769999999|989.9790502999998|1.0|1.0|3.37|0.24|21.0|5.2|1.69|1.0|104.59|0.0|1.0|3.0|-4.85|26.0|4.0|-5.74|343.42|0.0|1.0|1.0|3.63|1.88e-05|3.74|1.4e-06|-0.0671399999999999|3.9|3.1728|605.71|1030.31|390.77|367.0|498.74|0.49443|0.70168|-0.13417|3.7291|-0.20131|0.02096048|-1086.383308|4.8164|6.7905|6.7905
21a_a23|0|0.0|0.0|2|7.525639975|0|3.43622302|0.1049806919999999|-0.005708466|-0.038876045|2|0.042862319|0.071115216|-0.3082571839999999|-0.133417036|-0.083864151|2|0.01180744|2|-0.137122549|0.6906097959999999|-0.082341001|-34.01266735|-54.35891011|7.634348008|39.56172507|0.073461531|-0.03458322|5.039953753|-1.729161021|-22.45408125|61.73864319|41.64701536|611.67123|-1141.537112|2272.736256|7.950891003|0.969673962|6464.524241|104.2264415|0.011178565|1355.5493720000002|0.0|1.0|3.53|0.09|26.0|3.88|3.24|2.0|125.25|0.0|1.0|5.0|-5.89|31.0|4.0|-6.07|425.51|0.0|0.0|0.0|3.78|5.29e-06|3.98|7.03e-06|-0.07243|3.75|3.6993|701.01|1189.63|335.16|0.3692|558.61|0.60824|0.60824|-0.15024|5.3733|-0.2226699999999999|0.0203361|-1669.0502720000002|7.9309|6.9914|6.9914
12c_a36|1|3.447900368|0.0|0|7.412764017000001|2|0.0|-0.087096843|-0.007667703|-0.04162109|2|0.040899471|0.085843909|-0.414055975|-0.0621599059999999|-0.056994595|1|0.0010871589999999|1|-0.097861598|0.8065052890000001|-0.105624703|-47.12722334|-67.84435546|12.5779546|60.79111287|0.159266488|-0.038024893|8.079011794|-1.901244658|-30.27053327|80.22754474|59.70517794|540.0159387|-1221.198398|2365.641348|6.772454418|0.899732176|6256.172329|157.3609748|0.019278991|1617.460455|0.0|0.0|4.74|0.14|17.0|3.35|2.51|1.0|128.76|0.0|1.0|5.0|-4.44|30.0|4.0|-6.49|415.88|0.0|1.0|1.0|2.34|2.55e-05|3.31|2.77e-05|-0.04992|3.79|3.8436|672.74|1137.55|322.58|0.3927|509.61|0.68913|0.68913|-0.15835|4.9812|-0.2082699999999999|0.02977602|-1692.3713309999998|6.6973|8.0458|8.0458
21_a12|0|0.0|0.0|0|6.605297921|1|0.0|0.04375233|-0.008833375|-0.058516436|3|0.037992832|-0.213225401|-0.362168355|-0.01367083|-0.0546514309999999|1|-0.001825446|2|-0.099516604|0.859899236|-0.100098765|-34.60932333|-50.37198585|6.154473157000001|75.46830038|0.15172224|-0.036878492|3.097071518|-1.401382713|-17.416202300000002|59.10840872|40.76379649|426.8727514|-705.2078018999999|1080.052791|5.891343219|0.8993077970000001|4652.242111|115.3294396|0.017360942|914.8819508|1.0|1.0|4.05|0.12|17.0|4.01|1.82|0.0|98.16|0.0|1.0|3.0|-3.82|23.0|4.0|-6.45|319.38|0.0|0.0|1.0|2.68|0.000173|2.53|5.3200000000000006e-05|-0.0546899999999999|2.56|3.9971|539.67|893.17|310.18|0.3665|397.31|0.59386|0.57644|-0.16784|2327.0|-0.22253|0.02758166|-1327.397348|3.2551|7.6576|7.6576
