molecula|SddssS|NaaNH|n9FaHRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|MATS8i|BCUTi-1|n5aRing|n5aHRing|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|MATS8d|GATS1pe|RASA|FNSA3|FNSA5|PBF|PNSA3|PNSA5|PPSA3|TPSA_x|FNSA4|RPCS|DPSA5|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|MOMI-Z|WNSA2|CYP2C19 inhibitor|CYP2C9 inhibitor|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Fraction Csp3|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Brenk|Molar refractivity|Log S (Ali)|Heavy atom count|Molecular Mass|BBB|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Gibbs Free Energy|pIC50|pIC50
15_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|1|1|0.619596467|0.0|0.079167398|-0.006742751|4.727387819|3|0.045993266|-0.182934001|1.809035179|-0.289938297|0.126641951|10.33806279|0|0|-0.022386155|-0.039798975|-0.505519936|0.968837995|0.813015336|-0.103599654|0.036380489|0.911346861|0.7789088340000001|-0.092342351|-0.107619999|0.451058529|-47.26593592|-55.08588323|4.04445331|113.1667185|-0.037667|0.0|60.30684851|0.461565365|2116.88728|398.6887321|-771.2023653|1433.713715|-394.7441342|1.0|0.0|1.0|1.0|4.12|0.0|0.24|2.21|1.56|0.0|94.29|-2.77|23.0|321.4|0.0|0.0|1.2|0.0017|547.0|1.28|0.000535|-0.06319|6.0077|2.33|3.7072|-1328.688126|-1328.665275|553.81|0.4107|206.37|-1328.531138|0.0173|-0.1576|0.0228507|-1328.581677|7.6021|7.6021
1b_a5|0.0|1|0|2.881451247|0.0|0|6.605297921|0|0|1.4258024619999998|0.0|-0.250420203|-0.00279809|4.59511985|2|0.0248765429999999|-0.095857885|0.0|-0.111923619|0.001241264|10.94890233|1|1|0.019611905|0.045204303|-0.231956531|0.567806811|0.759794937|0.122747292|-0.054153474|0.558485747|0.808828623|-0.07823203|-0.077221824|0.341795323|-39.38248661|-38.87394276|5.438378717999999|96.23685048|-0.031306145|0.769931305|48.55415504|0.474445758|2171.716467|407.1693177|-583.1091414|919.9167129|-293.5407385|1.0|0.0|1.0|1.0|2.75|1.81|0.0|4.88|4.76|0.0|90.44|-3.97|24.0|316.33|1.0|1.0|3.38|0.000106|0.0336|3.16|1.58e-06|-0.04135|4789.0|3.1|4.6481|-1050.538976|-1050.506509|536.59|0.3101|258.89|-1050.413506|87.0|-0.1892|0.03246637|-1050.462425|7.2291|7.2291
21a_a23|0.0|0|1|0.0|0.0|2|7.525639975|0|0|1.197963603|3.43622302|0.1049806919999999|-0.005708466|5.4161004020000005|2|0.042862319|0.071115216|0.773970837|-0.3082571839999999|-0.133417036|10.31321782|2|2|-0.074441567|-0.136106024|-0.484404194|0.725800261|0.7367638240000001|0.1022509819999999|-0.137122549|0.6906097959999999|0.926538469|-0.051521215|-0.082341001|0.224766417|-34.01266735|-54.35891011|7.634348008|48.49696614|-0.03458322|82.08958626|61.73864319|0.492301762|2880.257677|611.67123|-1141.537112|2272.736256|-753.6064963|0.0|1.0|1.0|1.0|3.53|3.48|0.09|3.88|4.33|1.0|125.25|-5.89|31.0|425.51|0.0|0.0|3.78|1.3e-06|0.000552|3.98|7.03e-06|-0.07243|3.6993|3.75|3.6993|-1669.250866|-1669.23053|701.01|0.3692|335.16|-1668.989671|0.3692|-0.15024|0.0203361|-1669.0502720000002|6.9914|6.9914
3o_a32|0.0|1|1|3.644417045|0.0|0|7.773594467000001|1|1|0.609420753|0.0|-0.022603806|-0.006253394|5.733341277|1|0.035643275|-0.064818511|2.240993002|-0.306416317|-0.117781901|10.3110027|3|3|-0.061774721|-0.11221537|-0.483580522|0.90022001|0.8214857240000001|-0.074509084|-0.154436834|0.840991936|0.8377808240000001|-0.073742105|-0.095457829|0.252703854|-42.51640563|-55.03672286|7.218280399|93.52833522|-0.031819276|0.0|62.56936516|0.455089918|2488.133192|483.0270239|-825.5508427999999|2469.87467|-475.9757626|1.0|1.0|1.0|2.0|3.47|3.06|0.32|6.39|4.2|0.0|112.07|-5.72|26.0|381.52|0.0|1.0|3.74|1.89e-06|0.00072|3.46|2.04e-05|-0.05413|3.5333|2.35|3.5333|-1805.504508|-1805.473626|620.56|0.2851|350.9|-1805.277864|0.2851|-0.14652|0.03088166|-1805.333039|6.6198|6.6198
14a_a3|0.0|0|0|0.0|0.0|0|6.823286122000001|0|0|0.6050202020000001|0.0|0.111575338|-0.009312773|4.727387819|3|0.043464052|-0.143740653|1.772745969|-0.363198151|-0.039177314|10.3116301|1|1|-0.050943323|-0.094863591|-0.582572884|0.882394075|0.7574238740000001|0.164994144|-0.287221775|0.8255789570000001|0.790894937|-0.091731577|-0.094609848|0.21389849|-45.12132248|-46.53709886|6.904918591|102.8554977|-0.036792719|83.70773843|55.84414456|0.481997259|2160.698862|389.0288018|-651.519384|1186.412113|-320.4721558|0.0|1.0|1.0|1.0|3.27|2.2|0.06|4.28|3.71|0.0|93.25|-4.45|23.0|319.38|0.0|1.0|2.76|3.54e-05|0.0113|2.58|4.08e-05|-0.06736|3.2363|2.44|3.2363|-1327.513792|-1327.485188|528.91|0.4524|383.1|-1327.354384|0.4524|-0.1321|0.02860456|-1327.403067|7.5229|7.5229
12a_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604984824|0.0|0.033691224|-0.006711725|5.351858133|2|0.040166667|-0.096804291|0.0|-0.3557214489999999|0.009586623|10.31162903|1|1|-0.053309522|-0.094526372|-0.454270252|0.8421237309999999|0.7885597609999999|-0.031179517|-0.171895425|0.7961424690000001|0.836214716|-0.07699057|-0.097138462|0.337975309|-47.73588073|-60.22802588|10.10177981|101.5505506|-0.037665934|0.0|69.45678454|0.469799116|2722.217443|518.4718832|-1144.332492|2256.680391|-709.5118166|1.0|1.0|0.0|1.0|4.65|0.0|0.14|3.84|2.62|0.0|127.28|-5.28|29.0|398.48|0.0|0.0|2.63|5.23e-06|0.00208|3.87|9.21e-05|-0.05184|5045.0|3.82|3.4885|-1575.7783980000002|-1575.745502|668.81|0.1866|245.76|-1575.538241|0.1511|-0.1481|0.03289568|-1575.597759|7.9469|7.9469
14c_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|-0.005236206|4.727387819|2|0.038137255|-0.026986769|1.568396937|-0.298463715|-0.023927419|10.9464374|1|1|-0.0917078119999999|-0.160566657|-0.364626967|0.667111824|0.773044788|-0.096749121|0.010828071|0.639264982|0.866576459|-0.067475189|-0.080077573|0.6160012029999999|-48.57709197|-57.64986681|17.68831053|96.05497587|-0.030217952|78.22334636|75.5139152|0.462147828|3079.4894480000003|623.8702703|-1152.997336|2092.7515510000003|-830.0718911|0.0|1.0|1.0|1.0|3.49|2.85|0.08|3.9|4.18|0.0|128.77|-4.86|34.0|445.48|0.0|0.0|2.98|1.39e-05|0.00618|2.9|2.35e-07|-0.07399|5.7361|4.79|3.6741|-1460.602657|-1460.571156|715.52|0.5079|216.15|-1460.324494|0.0694|-0.15408|0.03150011|-1460.38772|6.8153|6.8153
19_a3|0.0|1|0|2.917217813|0.0|0|6.605297921|0|0|1.4316666480000002|0.0|-0.206312209|-0.003417504|4.59511985|3|0.0386379929999999|-0.008897473|1.744747103|-0.129865138|0.156485495|10.96959256|1|1|-0.037291767|-0.066245471|-0.270506095|0.718266758|0.758995484|-0.0150769919999999|0.064690027|0.687139108|0.853017902|-0.067674689|-0.087730634|0.225451546|-31.50932639|-40.8473715|5.419662458|68.43484547|-0.032585664|0.0|48.55416845|0.476813896|2000.66399|397.1650228|-531.0158295|869.7868956|-247.2409002|1.0|0.0|1.0|1.0|2.81|1.6|0.06|3.9|3.39|0.0|85.32|-3.24|22.0|287.32|1.0|1.0|2.45|0.000578|166.0|2.19|1.7800000000000002e-05|-0.05757|3945.0|2.43|3945.0|-929.2818523|-929.2608626|499.93|0.3006|314.28|-929.14689|0.3006|-0.16303|0.020989746|-929.193831|7.6383|7.6383
12bc_a36|0.0|1|0|3.43846811|0.0|0|7.412764017000001|2|2|1.284647662|0.0|-0.058020733|-0.007661816|5.351858133|2|0.04625323|0.068351685|0.0|-0.413738077|-0.079009683|10.95883416|1|1|-0.101451485|-0.1716508239999999|-0.442519304|0.884841888|0.836170906|0.006621918|-0.045186455|0.771220556|0.834305498|-0.077192869|-0.107107992|0.326764696|-51.87437401|-71.97763346|12.2593899|111.3483497|-0.038558877|0.0|83.97121855|0.467645467|2927.476132|560.6615736|-1295.597402|2623.395239|-870.6543108999999|1.0|1.0|0.0|2.0|4.73|0.0|0.14|3.99|3.19|0.0|133.77|-5.08|31.0|450.32|1.0|1.0|2.82|8.27e-06|0.00372|3.93|7.83e-06|-0.05828|5.2189|4.42|3.8696|-2152.134749|-2152.100551|705.12|0.7456|237.57|-2151.9100780000003|0.3478|-0.15671|0.03419831|-2151.971485|8.0969|8.0969
12n_a36|-3.404662145|1|0|3.400581499|0.0|0|7.412764017000001|2|2|0.299253841|0.0|0.039596635|-0.0099988159999999|5.351858133|2|0.0438779959999999|0.027627601|0.0|-0.619926573|-0.035989956|10.31810354|1|1|-0.15024383|-0.261631709|-0.5181211520000001|0.8183043390000001|0.81793955|0.162338703|-0.000421339|0.750657639|0.720111143|-0.089275906|-0.115872034|0.239018516|-60.42525197|-78.42650015|14.28426215|189.4391835|-0.039955874|26.74179417|92.79755725|0.454498749|3482.18259|487.397992|-1568.530003|3465.537153|-1061.639417|0.0|0.0|0.0|3.0|5.03|0.0|0.17|1.28|2.15|0.0|142.02|-3.85|34.0|474.54|0.0|0.0|1.18|0.0001409999999999|0.0668|1.64|6.45e-05|-0.05056|5.3573|6.24|3.6382|-1876.201464|-1876.168847|714.14|0.3921|231.43|-1875.89723|0.0155|-0.14928|0.03261661|-1875.961945|7.8239|7.8239
6g_a40|0.0|0|0|0.0|0.0|1|8.421342866|1|2|0.604893315|1.628664494|0.102683335|-0.022381557|6.401917197|0|0.039863946|-0.120745388|0.607999575|-1.09669629|0.07194868|10.30179936|2|2|0.0312035079999999|0.05728593|-0.588058458|0.8316888240000001|0.832499949|0.075283207|-0.340429901|0.808096413|0.605346707|-0.164941808|-0.156296046|0.400587529|-107.2113398|-101.5916383|11.53799852|256.5226419|-0.059045173|47.36081569|114.7475987|0.425569146|3142.74733|393.4722933000001|-1727.0578510000005|3198.69909|-1122.578856|0.0|1.0|1.0|3.0|4.06|2.28|0.21|3.43|2.48|2.0|124.18|-7.22|31.0|474.53|0.0|0.0|2.37|6.049999999999999e-08|2.87e-05|3.06|0.6459999999999999|-0.08622|3.3197|7.38|2.8135|-2522.023752|-2521.990118|669.8|0.4971|373.48|-2521.8114530000003|0.1307|-0.11857|0.03363483|-2521.87499|7.3279|7.3279
3_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.343866299|2.147369615|-0.241609351|-0.001141383|5.4161004020000005|2|0.033760684|-0.07806942|2.180369373|-0.0502208409999999|-0.010537082|10.92992985|1|1|-0.048796855|-0.08121207|-0.133874898|0.637819558|0.773786787|-0.0862461019999999|0.0904255319999999|0.623172012|0.919804716|-0.052578183|-0.06572153|0.462670692|-25.5405205|-31.92506825|5.133610255|38.95587796|-0.024645574|40.30885999|39.38579676|0.430553837|2159.04913|446.8068266|-478.8760237|1602.411021|-232.6201124|1.0|0.0|1.0|0.0|2.99|2.86|0.15|4.02|4.11|0.0|95.12|-3.7|24.0|312.37|1.0|1.0|3.31|0.000198|0.0617|3.12|2.03e-05|-0.04964|4.9088|2.66|4.0639|-990.6395508|-990.6149055|535.44|0.1415|252.57|-990.467184|0.0871|-0.17005|0.024645265|-990.514888|6983.0|6983.0
13c_a6|0.0|1|0|3.441255118|0.0|0|7.412764017000001|1|1|1.424213869|0.0|-0.046663393|-0.010619065|5.351858133|1|0.040821256|0.049627353|0.0|-0.605286688|0.054910284|10.95129637|1|1|-0.106686991|-0.174259072|-0.490486317|0.845481322|0.780680481|0.085414885|-0.167542194|0.7995080809999999|0.786809832|-0.093635525|-0.111231609|0.22875443|-63.73961873|-75.71763296|20.79409503|145.12291069999998|-0.039875482|567.1031411|88.21184769|0.466844407|2880.850692|535.5975578|-1438.635026|3135.546462|-979.308309|1.0|1.0|1.0|2.0|3.61|2.53|0.16|5.38|4.57|0.0|121.6|-5.95|32.0|423.47|0.0|1.0|3.64|1.11e-06|0.000471|4.23|1.68e-07|-0.05015|5.992000000000001|4.5|3.6519|-1389.39897|-1389.371325|719.8|0.5471|206.92|-1389.122252|0.28|-0.14975|0.0276450999999999|-1389.184603|7.1367|7.1367
34_a47|0.0|0|1|0.0|0.0|1|6.842683282|0|0|1.40499556|1.883479676|-0.210257395|-0.004157676|4.727387819|3|0.03522792|-0.094313757|1.741433543|-0.191253079|-0.043634386|10.98214103|1|1|-0.1430639269999999|-0.317014709|-0.2829549719999999|0.62974551|0.833786184|0.046668352|0.128336294|0.609110565|0.8260556609999999|-0.061957581|-0.090141168|0.437215023|-34.3104683|-49.91779281|10.92238452|96.32577107|-0.029348287|0.0|62.66739933|0.45489212|2371.236125|457.4477611|-698.8490993|918.6458674|-387.0041342|1.0|1.0|1.0|1.0|3.19|3.0|0.16|3.34|4.52|0.0|99.09|-3.57|26.0|348.38|1.0|1.0|3.02|0.000267|0.0929|2.49|1.17e-05|-0.0545|4.2077|2.41|3.8892|-1162.4815230000002|-1162.450678|585.79|0.2309|294.66|-1162.283641|0.1718|-0.16086|0.03084502|-1162.33788|8.7|8.7
15a_a22|0.0|0|0|0.0|0.0|1|6.842683282|0|0|1.4229176680000002|1.646649187|-0.136588366|-0.0050042229999999|4.727387819|2|0.038167849|0.021482585|1.614660505|-0.280236463|-0.057308195|10.9464374|1|1|-0.097476465|-0.165471815|-0.360663314|0.6819423609999999|0.7392451729999999|-0.09744639|-0.027029438|0.655865336|0.86664032|-0.061755825|-0.081705465|0.410151945|-41.92018177|-55.4621036|14.43653926|90.52525878|-0.031425179|65.53409434|70.12529157|0.444668211|2884.815511|588.2800507999999|-1109.242072|2169.226845|-752.9594081|1.0|1.0|1.0|1.0|3.42|2.86|0.08|3.87|4.31|0.0|124.05|-4.65|32.0|420.47|0.0|1.0|3.19|2.25e-05|0.00945|3.18|2.56e-07|-0.0600399999999999|5.0577|4.98|3.6496|-1368.35331|-1368.321775|696.57|312.0|245.14|-1368.0755869999998|0.0955|-0.15281|0.03153544|-1368.1368730000002|6.8447|6.8447
LY580276_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.344599701|2.067497166|-0.156842923|-0.001543874|5.4161004020000005|1|0.044357639|0.0295482979999999|0.0|-0.063298854|-0.172607392|10.94681614|1|1|-0.019747846|-0.042912895|-0.191806286|0.5162208110000001|0.7921620090000001|0.035666446|0.019144144|0.518109998|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|-27.6229776|-34.22831819|4.207217677|63.36073061|-0.028035586|82.46094409|38.23432817|0.437093506|1948.220005|418.5688558|-513.4247728|1511.5340210000002|-247.4345884|1.0|0.0|1.0|0.0|3.01|3.04|0.22|4.49|4.43|0.0|84.74|-3.67|22.0|293.34|1.0|1.0|3.69|0.000213|0.0624|3.35|8.08e-05|-0.0225|5.2983|3.64|4.4918|-959.4958788|-959.4723321|519.23|0.1905|234.01|-959.356125|0.1842|-0.18746|0.023546627|-959.404416|6757.0|6757.0
8g_a8|0.0|1|0|3.073183107|0.0|1|7.535296702|1|1|1.39137364|1.298078704|-0.000475415|-0.014340328|5.4161004020000005|0|0.0438779959999999|0.000966222|0.0|-0.731356723|-0.025002199|10.94318883|1|1|0.0794962979999999|0.162134281|-0.508072694|0.6784762320000001|0.734188081|0.121495775|-0.0571942009999999|0.656457444|0.533935495|-0.136742629|-0.129695841|0.298992226|-83.78686741|-79.46906035|19.06725815|285.5736014|-0.052430233|67.54104396|90.27531534|0.479218966|2889.141422|327.1604688|-1509.912147|2148.49832|-925.1746152|0.0|1.0|0.0|2.0|3.31|2.96|0.04|4.11|3.89|0.0|111.38|-5.3|31.0|417.39|0.0|0.0|3.5|5.01e-06|0.00209|3.53|1.67e-05|-0.05849|3.7495|7.17|3.7495|-1450.9549470000002|-1450.913472|635.27|0.3904|330.67|-1450.728709|0.3904|-0.15542|0.04147516|-1450.787398|5.3768|5.3768
12ar_a36|0.0|1|0|3.46014932|0.0|0|7.412764017000001|2|2|1.297042582|0.0|-0.064363806|-0.007046017|5.351858133|2|0.040839506|0.083451772|0.0|-0.40866901|-0.1073795209999999|10.95407427|1|1|-0.096853381|-0.169341326|-0.4194638229999999|0.86559137|0.8371588959999999|-0.017348015|-0.064014394|0.8196353679999999|0.8365428659999999|-0.080760277|-0.098732471|0.317338373|-54.80317647|-66.9989409|15.19305207|110.9204982|-0.0347392029999999|0.0|82.17472548|0.4743067589999999|2902.67985|567.6702443|-1272.979877|2404.999137|-863.83236|1.0|0.0|0.0|2.0|4.86|0.0|0.17|3.14|1.95|0.0|133.27|-3.92|32.0|420.47|0.0|0.0|1.8|0.0001199999999999|0.0503|2.33|3.76e-05|-0.0566|5225.0|3.23|3.8489|-1364.511244|-1364.467971|717.19|0.5586|237.29|-1364.235126|0.2372|-0.15631|0.04327285|-1364.2977050000002|7.6021|7.6021
3i_a32|0.0|1|1|2.417426304|-4.547725143|0|7.78113851|0|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|5.733341277|0|0.05052381|-0.21362765|1.711001131|-0.4449120629999999|-0.26785886|10.3110028|3|3|-0.054335108|-0.212967423|-0.537667101|0.565740817|0.833699527|-0.337053202|0.030060554|0.54844677|0.893827987|-0.093279684|-0.1132851459999999|0.259644227|-49.17963359|-59.72706743|8.064907632|55.97682661|-0.044627482|0.201037767|71.27609889|0.422644726|2471.4299920000003|471.2508776000001|-776.4518766|2141.3084710000003|-409.3669403|1.0|1.0|1.0|1.0|3.1|2.49|0.13|6.76|6.29|0.0|88.28|-6.27|24.0|366.38|0.0|1.0|4.37|5.37e-07|0.000197|4.23|4.01e-05|-0.06518|3642.0|3.38|3642.0|-1891.833327|-1891.811327|530.5|0.4765|340.43|-1891.738614|0.4765|-0.1476|0.02199999|-1891.790935|8.2366|8.2366
12u_a30|0.0|0|0|0.0|0.0|0|7.412764017000001|2|2|0.604983445|0.0|0.028039604|-0.006935447|5.351858133|2|0.043383838|-0.091507428|0.0|-0.367578706|0.028815747|10.31162873|1|1|-0.0493878409999999|-0.0857954809999999|-0.467189145|0.8149999040000001|0.83236194|-0.055829439|-0.105767484|0.711738503|0.84944095|-0.0773921259999999|-0.097867106|0.477056017|-51.83732031|-65.55148142|10.42404292|100.8445957|-0.03794847|0.0|75.26051582|0.443167712|3001.03926|568.9563615000001|-1245.478147|2608.6452440000003|-834.2224549|1.0|1.0|0.0|1.0|4.63|0.0|0.14|5.11|3.92|0.0|137.3|-6.58|31.0|467.37|0.0|1.0|3.59|2.64e-07|0.000123|5.12|7.39e-06|-0.0528299999999999|3.5003|5.08|3.5003|-2494.962309|-2494.927579|705.15|0.1502|354.21|-2494.736802|0.1502|-0.1486299999999999|0.03472994|-2494.7995530000003|7.4647|7.4647
11a_a31|0.0|1|0|2.856083711|0.0|0|7.773594467000001|1|1|0.610138462|0.0|-0.045290366|-0.02376325|5.733341277|0|0.044949495|-0.087576474|0.0|-0.8792402579999999|-0.1217573119999999|10.31170041|2|2|-0.1068420919999999|-0.1829166189999999|-0.563537536|0.861302755|0.8433024170000001|0.022073976|-0.030335912|0.819138461|0.486754956|-0.151872243|-0.161027639|0.271818874|-76.64827023|-81.26889906|20.91187076|259.0291941|-0.056833284|71.03772901|97.23036756|0.451795285|2288.9694010000003|245.6599349|-975.2267888|1769.346573|-492.1863586|0.0|1.0|1.0|2.0|3.26|2.16|0.13|3.93|2.94|0.0|83.12|-4.81|23.0|329.33|0.0|1.0|2.42|1.5399999999999998e-05|0.00506|2.53|0.00731|-0.05074|3.8042|3.97|3.8042|-1441.452616|-1441.411622|529.63|0.2797|325.92|-1441.327731|0.2797|-0.15515|0.04099365|-1441.37897|6.7212|6.7212
5a_a40|0.0|0|0|0.0|0.0|1|8.149890544|0|1|0.604913477|1.688148148|-0.116583806|-0.004609716|6.167516491000001|0|0.0388888889999999|-0.108428634|0.808197279|-0.152120625|0.180125135|10.31198338|2|2|0.004130836|0.007301856|-0.363338726|0.538671739|0.756882266|-0.442215721|-0.0395444479999999|0.5263598389999999|0.8531783270000001|-0.078132307|-0.090991462|0.04987082|-34.5789643|-40.27003217|9.135164355|64.97877226|-0.036396585|52.43850484|46.06507254|0.4889874279999999|1847.672595|377.5905776|-483.24038600000006|508.8362301|-213.8673835|1.0|1.0|1.0|0.0|3.04|2.49|0.21|3.68|3.08|1.0|74.15|-4.13|19.0|269.32|1.0|1.0|2.8|7.49e-05|0.0202|2.88|0.0241|-0.0657799999999999|3.7921|4.36|3.7921|-1177.598691|-1177.5835470000002|466.79|0.4461|326.96|-1177.51016|0.4461|-0.15066|0.01514427|-1177.555706|7.0915|7.0915
12w_a36|0.0|1|0|3.3131307480000003|-4.750262163|0|7.412764017000001|2|2|1.24014105|0.0|0.081390556|-0.015825416|5.351858133|2|0.041555556|0.041058884|0.0|-0.917874106|-0.041402825|10.96020797|1|1|-0.1187503719999999|-0.3344729369999999|-0.604676196|0.647732719|0.828393514|-0.098657593|-0.016393443|0.624142499|0.828363244|-0.086826396|-0.111267166|0.532980165|-62.34080876|-79.88912835|15.15285952|123.23411609999998|-0.041210062|0.780959767|99.51883498|0.4672300679999999|3230.870697|594.7596206000001|-1597.782567|2602.5207|-1147.197876|1.0|1.0|0.0|2.0|4.82|0.0|0.17|3.31|4.04|0.0|130.43|-5.2|34.0|465.43|0.0|0.0|2.65|6.26e-06|0.00291|3.86|3.37e-05|-0.05326|3.8881|4.86|3.8881|-1645.202839|-1645.169951|712.88|0.4508|318.88|-1644.953222|0.4508|-0.15708|0.0328886|-1645.017691|7.6383|7.6383
19g_a38|0.0|1|0|3.229090845|0.0|0|7.412764017000001|2|2|1.297044182|0.0|-0.077355838|-0.008497058|5.351858133|2|0.042419753|-0.037579797|0.0|-0.458841138|-0.009881824|10.96052467|1|1|-0.098027247|-0.250781298|-0.438254637|0.653741315|0.836170906|-0.063110203|-0.076414544|0.632625562|0.7200062690000001|-0.086314802|-0.114243258|0.5322242429999999|-54.62049927|-72.29378538|14.52522351|177.181631|-0.038842708|18.41027014|86.78105144|0.455443492|2897.384301|455.6240763999999|-1228.994351|2506.378649|-777.7146399000001|1.0|1.0|1.0|3.0|4.82|2.52|0.14|3.55|3.11|0.0|125.65|-4.25|31.0|419.43|0.0|1.0|2.97|5.68e-05|0.0238|2.88|3.19e-05|-0.05479|5.2766|3.66|3.6887|-1431.419426|-1431.386981|638.82|0.2285|234.97|-1431.186566|0.0962|-0.15269|0.03244515|-1431.244906|7.3778|7.3778
28_a47|0.0|0|1|0.0|0.0|1|6.842683282|0|0|1.4201653580000002|1.408016295|-0.053792245|-0.009689834|4.727387819|2|0.038387534|0.023813594|1.121067445|-0.436042548|-0.00496711|10.95058275|1|1|-0.046265509|-0.126992366|-0.435485503|0.635684951|0.832144916|-0.175007067|0.074217097|0.614975047|0.605349345|-0.1132830309999999|-0.106779291|0.310094808|-67.33744077|-63.47150284|15.50250691|234.5873429|-0.038135461|83.61576722|82.27079846|0.472690874|2616.1598940000003|359.8303775|-952.0725426|1337.037733|-565.9287905|0.0|1.0|1.0|2.0|3.08|2.03|0.05|2.49|3.84|0.0|99.2|-3.67|28.0|380.35|0.0|1.0|2.4|0.000214|0.0816|1.97|4.59e-05|-0.05471|3675.0|3.51|3675.0|-1335.759232|-1335.722248|599.88|0.2996|337.37|-1335.571655|0.2996|-0.15049|0.03698465|-1335.6279869999998|7.6|7.6
14_a4|0.0|0|0|0.0|0.0|1|7.535296702|1|1|1.399909181|1.947126795|-0.2248919089999999|-0.001935612|5.4161004020000005|1|0.0409444439999999|-0.0135414919999999|0.0|-0.069682036|-0.08389836|10.94612798|1|1|-0.016862096|-0.039321879|-0.199315317|0.507307223|0.77505994|0.158051825|0.204594017|0.500893739|0.8510382459999999|-0.065776751|-0.071074269|0.218112446|-29.91067393|-32.31961528|5.933038407000001|67.73740575|-0.03015272|85.72299913|39.49511556|0.40126838|1911.448021|386.9927769|-452.4746139|1378.961008|-205.7538638|1.0|0.0|0.0|0.0|3.14|2.39|0.06|3.59|4.09|0.0|80.09|-3.4|21.0|277.3|1.0|1.0|3.2|0.000396|0.11|3.09|0.000539|-0.03639|4.5233|3.22|4.2312|-918.9507745|-918.9304744|475.32|0.1864|274.1|-918.851356|0.1067|-0.17381|0.020300099|-918.896242|5.8794|5.8794
19_a4|-3.21497177|0|0|0.0|0.0|1|7.535296702|1|1|0.29641517|1.943606348|-0.121320311|-0.0023503029999999|5.4161004020000005|1|0.040511696|-0.052325802|0.0|-0.105763614|-0.211341677|10.30966825|1|1|-0.0255403279999999|-0.042058265|-0.245630631|0.55269662|0.774746438|0.152550043|-0.190513834|0.514505012|0.820765063|-0.070677568|-0.0759826109999999|0.285282038|-38.9063534|-41.82665583|7.168604362000001|98.66465411|-0.028945757|13.25878373|49.73882261|0.460486754|2558.336814|451.8120313999999|-669.2264932|1697.595595|-368.3935819|1.0|1.0|1.0|0.0|3.46|2.52|0.16|2.97|4.32|0.0|98.19|-3.81|25.0|351.42|1.0|1.0|2.92|0.000156|0.0547|2.62|0.0002839999999999|-0.05294|4.1858|6.67|4.1858|-1446.939719|-1446.909868|583.39|0.3806|296.2|-1446.760398|0.3806|-0.17004|0.02985188|-1446.813896|4.71|4.71
12x_a36|0.0|1|0|3.494913155|0.0|0|7.412764017000001|2|2|0.629399587|0.0|-0.058295476|-0.007008724|5.351858133|2|0.041767677|0.021670322|0.0|-0.40650598|-0.054184069|10.33556641|1|1|-0.07550872|-0.133106642|-0.4331246039999999|0.906423012|0.828393514|0.056034339|-0.041914045|0.855081905|0.836402835|-0.0737521679999999|-0.104368092|0.3403819629999999|-49.60929169|-70.20305027|11.85578416|110.0434027|-0.036722107|0.8295471390000001|81.1499815|0.458792701|2884.428214|562.6051882|-1333.8579550000002|2391.802689|-897.2176739|1.0|1.0|1.0|2.0|4.87|0.0|0.17|3.33|2.61|0.0|135.47|-4.85|31.0|427.52|0.0|0.0|2.33|1.4300000000000002e-05|0.0061|3.19|3.83e-05|-0.05311|3.8776|3.37|3.7364|-1670.452834|-1670.419519|719.63|0.3901|319.74|-1670.182026|0.0199|-0.1517099999999999|0.03331471|-1670.244307|8.1549|8.1549
