molecula|NaaNH|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|AATSC1s|n6HRing|SaaaC|AATSC1are|MATS8i|AATSC8d|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|GATS1are|BIC2|nFaHRing|RASA|FNSA3|FNSA5|PBF|FPSA3|PPSA3|RNCS|WNSA5|RPCS|FNSA2|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Molar refractivity|Num. of Rotatable bonds|Heavy atom count|Log Kp (cm/s)|Molecular Mass|CYP1A2 inhibitor|Consensus Log P|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Total Energy (water) (Hartree)|Area (grid)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|IC50|pIC50
16_a3|0|0|0.0|0.0|0|6.823286122000001|0|0.605020428|0.0|-0.010031024|4.727387819|-0.186717242|2|1.614080058|-0.010377537|-0.013328983|-0.018884246|-0.008409607|0.069124437|0.008045619|-0.614173961|2|0.659478546|0.767641592|1|0.6974791290000001|-0.108919585|-0.100138414|0.252612735|0.012203576|6.027544549|248.6415425|-24.42909382|82.16042286|-1.401937796|-26.57128935|56.56724056|-20.36587865|59.82469895|2184.788331|-692.4398741|-10.05903863|0.1703181989999999|5.780331402000001|11.22152755|0.941329444|84.12292796|-342.00731349999995|0.0143895839999999|-325.670405|834.5848652000001|328.71459869999995|1.0|1.0|1.0|1.0|1.0|3.13|0.0|21.0|-7.16|4.74|4.57|92.93|0.0|90.44|2.0|23.0|-5.89|322.36|1.0|3.5|0.0033799999999999|3.2200000000000003e-05|3.35|0.0|0.0|6.97e-08|2.25e-05|-0.07095|3.2208|3.19|-1371.388717|520.28|0.3866|384.94|368.22|0.6944100000000001|0.6944100000000001|-1371.250459|0.3866|-0.13195|2.8688|-0.2029|0.02847445|-1371.297964|42.0|7.3768
5f_a40|0|0|0.0|0.0|1|8.149890544|1|0.60491326|1.656591081|-0.008387329|6.167516491000001|-0.0468504759999999|0|0.769837491|0.000663516|0.166865076|0.062183277|0.000706205|-0.155235986|0.18254908|-0.4644854879999999|0|0.7039183109999999|0.811339477|1|0.7414714309999999|-0.113521559|-0.10969397|0.0528268609999999|0.020236763|9.349692674|222.1847349|-23.41506245|63.48466425|-1.316327637|-24.23209217|57.61052946|-19.00510637|61.79838068|1932.388838|-608.163404|-8.780648419|0.185606315|5.780627322000001|11.20493646|0.938359946|85.75294257|-280.9807494|0.015000038|-290.5093357|746.7683199|269.0442248|0.0|0.0|1.0|1.0|1.0|3.08|0.21|14.0|-3.69|2.94|2.68|101.52|0.0|78.56|3.0|20.0|-6.47|284.34|1.0|2.23|0.0307|0.000491|2.2|0.0|0.0|0.000207|0.0587|-0.06227|3.8036|3.5|-1232.983157|487.57|0.2747|325.97|361.03|0.56507|0.69727|-1232.851443|0.0415|-0.13057|5.5961|-0.19284|0.02389588|-1232.898044|112.0|6.9508
18d_a25|0|0|0.0|0.0|1|6.842683282|0|1.193723212|1.918453956|-0.0029605|4.727387819|0.024310576|2|2.029297802|0.006452854|-0.070413428|0.016982601|0.0062422|-0.055336237|-0.061965108|-0.292727912|2|0.722349659|0.780221059|1|0.937813705|-0.061527513|-0.076328248|0.278576218|0.011158458|8.39885106|70.58850837|-43.24308488|0.389087507|-1.602893201|-34.85786147|68.15463481|-21.166323|54.70994625|3113.122552|-1206.480411|-15.93166285|0.24206301|9.479218984|18.11893325|0.911437354|182.1982146|-908.1047824|0.014219928|-388.2927768|1591.795131|883.4030667999999|1.0|1.0|1.0|1.0|1.0|3.66|0.11|27.0|-10.23|6.33|5.98|111.51|2.0|143.37|7.0|35.0|-6.21|474.58|1.0|4.5|0.00026|2.86e-06|4.21|0.0|0.0|5.92e-11|2.81e-08|-0.07287|5.6512|4.56|-1806.848384|792.79|0.3986|219.39|664.72|0.41694|0.6823899999999999|-1806.514606|0.0389|-0.14723|3.2353|-0.2201|0.03560672|-1806.582751|232.0|6.6345
12b_a5|0|0|0.0|0.0|0|6.605297921|2|1.189701783|0.0|-0.001991527|4.59511985|0.023224044|3|0.0|0.0068803119999999|-0.119503073|-0.016614746|0.00751901|-0.033279992|-0.110182753|-0.1708042239999999|2|0.8417504029999999|0.779793078|0|0.827613693|-0.066227158|-0.068586754|0.350286421|0.016556707|10.44150403|138.67264319999998|-27.27837078|0.0|-1.165974822|-26.33991037|59.53145615|-12.90040679|52.20772716|2602.046823|-735.3231872|-8.135654442|0.4696203889999999|8.398709622|16.16438947|0.924627734|296.16656780000005|-463.7323032|0.025810077|-38.31786425|1386.409228|727.8586176|1.0|0.0|1.0|1.0|1.0|4.05|0.33|18.0|-7.67|3.29|0.72|50.28|1.0|123.46|5.0|30.0|-7.57|397.47|0.0|1.44|2.0|0.000359|1.63|0.0|0.0|2.14e-08|8.5e-06|-0.10395|4.6156|2.24|-1276.928859|669.05|0.2345|268.62|505.16|0.42949|0.70615|-1276.940335|0.0001|-0.06212|5.7174|-0.16607|0.03447919|-1276.9984029999998|42.0|7.3768
12a_a36|1|0|3.4715209280000003|0.0|0|7.412764017000001|2|1.297044783|0.0|-0.007471648|5.351858133|-0.0427777779999999|2|0.0|0.002039107|-0.070252245|-0.065913514|0.003199301|0.134423193|-0.183140926|-0.432975237|1|0.907322874|0.7934042040000001|0|0.820684627|-0.076154312|-0.104828755|0.436020272|0.019595485|12.03249549|109.9069212|-39.52572284|5.277117996|-1.886917597|-28.71401279|76.09903547|-23.17301945|58.79461567|2647.835699|-1158.650972|-14.22926022|0.244684566|6.600635115|12.464492300000002|0.888377722|150.24716030000002|-711.4630111|0.019102103|-313.5499672|1533.996157|598.1535763999999|0.0|0.0|1.0|0.0|2.0|4.75|0.14|17.0|-6.59|2.72|1.88|69.2|1.0|123.75|5.0|29.0|-6.72|381.43|0.0|1.86|0.0625|0.000101|2.68|0.0|0.0|2.56e-07|9.78e-05|-0.04946|3.8343|3.16|-1232.951968|653.94|0.4435|323.35|481.98|0.67869|0.6997|-1232.707754|0.0012|-0.1519299999999999|6.3637|-0.20139|0.03544528|-1232.764108|13.0|7.8861
9i_a40|0|0|0.0|0.0|1|7.515889085|0|0.604992808|1.841293462|-0.0071562119999999|5.4161004020000005|-0.105556952|0|0.891973262|0.004532692|0.201624407|-0.1788455119999999|0.004019925|0.333430103|0.187399127|-0.542471361|0|0.831946443|0.762774506|1|0.830980762|-0.092881258|-0.088485615|0.006324687|0.011010661|5.548036224|213.7117392|-22.46593254|62.68854553|-1.327284222|-23.58195819|49.81256531|-18.57750214|52.34891159|2056.370683|-668.7900768999999|-9.360805225|0.140977546|7.700852478|14.74203307|0.91433781|71.03556427|-336.98898810000003|0.010372658|-361.8074422|778.5478408|351.4600612|1.0|1.0|1.0|1.0|1.0|3.25|0.06|20.0|-6.03|3.84|4.02|84.45|1.0|91.11|2.0|22.0|-5.44|306.38|1.0|3.52|0.00147|1.97e-05|3.85|0.0|0.0|9.31e-07|0.000285|-0.05989|4.3611|3.2|-1273.334714|534.44|0.5012|284.3|417.75|0.56118|0.70339|-1273.167389|0.3362|-0.11967|2.0895|-0.17956|0.02072395|-1273.217301|1.25|5.9031
LY580276_a4|0|0|0.0|0.0|1|7.535296702|1|1.344599701|2.067497166|-0.001543874|5.4161004020000005|-0.020236527|1|0.0|0.010217376|-0.172607392|0.011772853|0.009622161|0.064209689|-0.042912895|-0.191806286|1|0.5162208110000001|0.7921620090000001|0|0.8685269959999999|-0.057317455|-0.071023484|0.243350596|0.008729943|4.207217677|11.22286434|-16.49563923|82.46094409|-1.065352257|-13.31233017|38.23432817|-13.51117823|31.83019528|1948.220005|-513.4247728|-6.511436537000001|0.152153004|5.456603642999999|9.693623538|0.7764939829999999|73.32703409|-247.4345884|0.008312438|-335.2755182|605.5630025|345.4102548|1.0|0.0|1.0|1.0|0.0|3.01|0.22|17.0|-6.56|4.49|4.43|30.71|0.0|84.74|2.0|22.0|-5.71|293.34|1.0|3.69|0.0624|6.18e-05|3.35|0.0|0.0|2.75e-07|8.08e-05|-0.0225|5.2983|3.64|-959.4958788|519.23|0.1905|234.01|402.99|0.36903|0.68002|-959.356125|0.1842|-0.18746|2.5355|-0.2099599999999999|0.023546627|-959.404416|175.0|6757.0
12ab_a30|0|0|0.0|0.0|0|7.412764017000001|2|0.604983638|0.0|-0.008528077|5.351858133|-0.030346359|2|0.0|0.003529389|0.038312857|0.01563558|0.005111479|0.03046828|-0.207153446|-0.384942092|1|0.8397577820000001|0.809127478|0|0.7997534890000001|-0.082740301|-0.1008879709999999|0.4605456229999999|0.031588146|22.23130678|119.79740259999998|-49.97135112|0.0|-1.815983471|-40.9825333|92.49334877|-22.42218278|80.46280277|3118.431712|-1278.064418|-15.78042667|0.3960470239999999|8.44310703|15.6704374|0.856003642|278.7324985|-899.4843201|0.030534507|-146.321375|2116.165447|792.3440337000001|0.0|1.0|1.0|1.0|1.0|4.87|0.21|17.0|-6.83|3.94|2.63|100.11|2.0|140.26|7.0|33.0|-6.39|458.54|0.0|2.52|0.00113|9.94e-06|3.81|0.0|0.0|1.47e-07|6.720000000000001e-05|-49.0|4.8018|3.34|-1804.824495|753.75|0.1957|258.2|613.7|0.46561|0.68324|-1804.523449|0.1511|-0.14772|6.9089|-0.19672|0.03368522|-1804.589076|17.0|7.7825
47u_a18|0|0|0.0|0.0|0|7.03438793|1|1.251177393|0.0|-0.010219187|4.844187086|-0.0872206669999999|0|0.0|-0.000829573|0.031337464|-0.033209663|0.00082284|0.0121925089999999|-0.1904128389999999|-0.539738821|0|0.664796402|0.7517870059999999|0|0.741066474|-0.090364489|-0.092271172|0.33777918|0.02068926|14.42377665|86.37253771|-44.84707106|77.59162925|-2.029965788|-43.92035521|79.06741651|-23.98671253|77.42251040000001|2965.254516|-1415.216039|-16.72263667|0.278162537|9.18142206|17.78724206|0.937307962|193.9244919|-986.6355633|0.021142007|-309.31352410000005|1960.574384|818.9389171|0.0|1.0|1.0|0.0|2.0|3.98|0.19|18.0|-8.2|3.15|3.02|99.56|3.0|133.53|8.0|34.0|-6.31|455.51|0.0|2.6|0.000932|1.04e-05|3.9|0.0|0.0|6.34e-09|2.89e-06|-0.06392|3.1186|9.34|-1510.182477|738.53|0.5849|397.57|646.45|0.69143|0.69143|-1509.771642|0.5849|-0.12717|4.4624|-0.19109|0.02892505|-1509.839543|1.97|5.7055
12at_a36|1|0|3.4361495580000003|0.0|0|7.412764017000001|2|1.297042863|0.0|-0.010886502|5.351858133|-0.073048351|2|0.0|-0.001148437|-0.076129505|-0.037590959|0.000906224|0.091520225|-0.227404687|-0.48127276|1|0.817851296|0.8384626709999999|0|0.751856692|-0.084721769|-0.110637955|0.301423347|0.029516069|20.43891035|95.16663336|-53.05210062|80.75773169|-2.102121151|-40.6250081|95.60375457|-25.99374995|79.10595873|3041.832389|-1455.649997|-17.99981985|0.325557803|8.837213274|17.44496351|0.974034457|225.4381077|-1007.989912|0.027424543|-241.591008|2158.30208|735.3783268|0.0|0.0|1.0|0.0|2.0|4.9|0.17|17.0|-6.62|2.7|1.67|95.5|1.0|135.03|7.0|33.0|-7.18|439.47|0.0|1.76|0.0289|8.36e-05|2.53|0.0|0.0|2.42e-07|0.000106|-0.05703|4.7133|4.5|-1460.833958|733.29|0.4765|263.05|589.75|0.42968|0.6802600000000001|-1460.549244|0.2076|-0.15607|6.4676|-0.2131|0.03651452|-1460.61293|78.0|7.1079
19_a20|1|0|3.423603867|0.0|0|6.842683282|0|1.4009239059999998|0.0|-0.0096278259999999|4.727387819|-0.130949446|3|1.622562232|-0.006620594|0.077469518|-0.063133522|-0.004654742|0.175308615|-0.083481481|-0.5838248970000001|3|0.811128636|0.7619768840000001|1|0.754452534|-0.091725453|-0.099685049|0.25624423|0.013643765|8.964643162|339.8339889|-43.03556944|88.19441661|-1.993700989|-39.5992891|75.98477124|-25.1915821|69.23289949|2849.084477|-1309.962269|-16.55214209|0.203929412|7.950138729|15.38668579|0.935398401|133.9919257|-860.7113887|0.0159602|-389.0666676|1645.535318|684.5377542|1.0|1.0|1.0|1.0|2.0|3.49|0.08|27.0|-9.63|4.97|4.08|110.44|1.0|122.86|5.0|32.0|-6.8|420.47|1.0|3.16|0.00541|2.6600000000000003e-05|2.91|0.0|0.0|2.34e-10|9.86e-08|-0.06767|3.3616|5.01|-1368.413151|687.79|0.2998|368.83|519.34|0.6987399999999999|0.6987399999999999|-1368.129074|0.2998|-0.13903|4.2507|-0.2067|0.03487615|-1368.190746|2.6|5585.0
4c_a49|0|0|0.0|0.0|1|7.535296702|1|1.343847672|2.102052126|-0.0057600559999999|5.4161004020000005|-0.044371138|2|1.78683516|0.001379959|-0.102999091|0.006194124|0.00202792|-0.163476035|-0.001647802|-0.412652341|2|0.7745214140000001|0.7796063109999999|1|0.76159824|-0.087753156|-0.086290519|0.407675441|0.012079228|7.782541015|82.02101639|-35.82016427|59.70585149|-1.639519861|-36.42732137|66.77901229|-19.20596967|64.32113331|2719.702873|-1056.328332|-12.37423857|0.275946172|8.474369008|16.089682800000002|0.898629005|177.78970959999998|-680.5831211|0.0173567219999999|-288.71184960000005|1458.908567|707.2397315000001|1.0|1.0|1.0|1.0|2.0|3.49|0.25|21.0|-7.97|3.55|3.19|98.72|1.0|120.43|7.0|31.0|-7.53|412.49|1.0|2.6|0.13|0.000265|1.81|0.0|0.0|1.07e-08|4.4e-06|-0.0623299999999999|5.74|3.04|-1332.647233|705.55|0.2411|216.0|533.87|0.4164199999999999|0.67789|-1332.336755|0.0821|-0.15925|3.4931|-0.22158|0.03969431|-1332.398001|255.0|6.5935
13c_a5|1|0|2.944180713|0.0|0|6.605297921|1|1.377702625|0.0|-0.005082338|4.59511985|-0.0090268969999999|3|0.0|0.005288472|-0.098760742|-0.018055556|0.006110714|-0.017427549|-0.150963534|-0.324868153|2|0.705487111|0.770478689|0|0.80019672|-0.077308234|-0.076591149|0.4148662979999999|0.023143526|15.25960958|158.67712230000004|-33.29709668|51.93687546|-1.302049531|-33.60884086|70.46156718|-16.50965711|66.23254483|2793.480751|-858.5021696|-10.8855893|0.448671765|8.492261628|15.90846721|0.873289814|295.8302846|-566.0506435|0.0302745689999999|-67.68621352|1557.152554|656.208474|1.0|1.0|1.0|1.0|1.0|3.13|0.17|23.0|-8.09|4.23|3.29|84.0|1.0|120.88|5.0|31.0|-7.28|411.46|1.0|2.68|0.1169999999999999|0.000109|2.15|0.0|0.0|8.170000000000001e-09|3.36e-06|-0.05615|4706.0|3.99|-1351.274441|676.53|509.0|263.46|513.33|0.41594|0.51479|-1351.008469|0.1666|-0.17324|2.3276|-0.22939|0.03747691|-1351.067237|123.0|6.9101
12h_a30|0|0|0.0|0.0|0|7.412764017000001|2|0.604984682|0.0|-0.00737961|5.351858133|-0.06631353|2|0.0|0.001139238|0.001698966|-0.072247675|0.002064369|-0.166613751|-0.120380857|-0.4708582289999999|1|0.669561738|0.831176513|0|0.763568404|-0.083127678|-0.09907575|0.353607682|0.017389133|11.06352871|89.66095835|-40.10503079|0.0|-1.882439244|-33.64938551|73.14241438|-24.44221903|63.95204629|2848.98238|-1197.668733|-15.55093031|0.202025127|8.066818026|15.1759206|0.881277172|128.5349203|-761.9955851|0.015886049|-379.1625034|1500.88527|618.6004214|0.0|1.0|1.0|0.0|1.0|4.63|0.14|17.0|-6.9|4.25|3.18|81.65|2.0|127.24|5.0|30.0|-6.02|416.47|0.0|2.92|0.00171|9.71e-06|3.97|0.0|0.0|1.26e-07|5.260000000000001e-05|-0.05347|5.0289|4.07|-1675.011389|672.54|0.1878|246.54|518.06|-0.26697|0.68543|-1674.777786|155.0|-0.14889|2.9684|-0.2023599999999999|0.03372393|-1674.838376|9.0|8065.0
8_a4|0|0|0.0|0.0|1|7.535296702|1|1.304250488|2.126514848|-0.001277205|5.4161004020000005|0.03148225|2|1.987684188|0.010647563|-0.011835327|0.05775266|0.009595591|-0.1193184819999999|-0.078942941|-0.150276481|2|0.619844116|0.813333185|1|0.925132446|-0.05397993|-0.065595042|0.546157592|0.0103751219999999|5.362918401|11.02158946|-17.52616744|37.17889653|-0.983925625|-14.42275611|41.57817329|-12.71482105|33.26523662|2297.5526170000003|-508.5928419|-6.572312789|0.273845898|5.695730546|9.972991122|0.750959081|141.55141369999998|-262.8925116|0.0148422489999999|-233.7988862|700.3924376|434.9654405|1.0|1.0|1.0|1.0|0.0|2.99|0.15|21.0|-7.78|4.63|4.76|43.6|1.0|100.13|2.0|25.0|-5.76|346.81|1.0|3.85|0.0156|1.46e-05|3.74|0.0|0.0|1.65e-08|5.72e-06|-0.05864|5.3544|3.29|-1450.239105|561.6|0.1687|231.56|391.01|0.30471|0.57675|-1450.071352|0.0642|-0.16821|4.5781|-0.22685|0.0252645|-1450.121028|54.0|7.2676
9_a15|0|0|0.0|0.0|0|0.0|0|1.419941378|0.0|-0.009923019|0.0|-0.042227775|1|0.0|1.7800000000000002e-05|0.05688176|0.005692073|0.003160815|0.140072812|-0.295062413|-0.344978312|1|0.85357243|0.7059441040000001|0|0.846156316|-0.073701648|-0.11668349|0.416635119|0.032464905|18.10574464|105.5304352|-36.29225274|54.69975317|-1.400201879|-22.92354152|85.14415759|-15.93664265|59.20930631|2392.3164920000004|-780.8954896|-8.88789863|0.48742253|5.485176331|10.00547485|0.8240935659999999|271.83655510000006|-435.5070329|0.03598612|-14.02896218|1523.4682269999998|532.0914339999999|1.0|1.0|0.0|1.0|1.0|3.16|0.19|18.0|-7.57|3.9|4.95|61.84|2.0|104.74|7.0|27.0|-5.52|366.41|1.0|3.69|0.00206|1.53e-05|4.24|0.0|0.0|2.69e-08|9.86e-06|-0.0258899999999999|4.3447|3.36|-1223.705126|588.55|0.2693|285.37|507.33|0.6512399999999999|0.70552|-1223.463757|0.0115|-0.1565099999999999|1.4625|-0.1824|0.01773342|-1223.522216|107.0|6.9706
19a_a38|1|0|3.3685352889999995|0.0|0|7.412764017000001|2|1.297044508|0.0|-0.007986407|5.351858133|-0.082283951|2|0.0|-0.002526241|-0.122385526|-0.077535135|-0.000673716|0.116434494|-0.217394466|-0.4342819429999999|1|0.724208473|0.819222745|0|0.747152898|-0.08593151|-0.108300308|0.298938581|0.022142322|13.23456869|137.2318698|-38.69037594|0.0|-1.949405536|-30.69910427|77.20795279999999|-23.30337482|64.59623135|2774.129458|-1165.168741|-13.92853534|0.255203463|6.923156054|12.96056449|0.872060139|152.5362948|-696.4267669|0.020873781|-292.6320538|1564.412135|595.8790650000001|1.0|1.0|1.0|1.0|3.0|4.83|0.14|17.0|-6.86|3.13|2.55|81.23|1.0|125.69|5.0|30.0|-6.77|401.44|1.0|2.68|29.0|6.77e-05|2.78|0.0|0.0|1.4e-07|5.610000000000001e-05|-0.05271|3.9212|3.41|-1332.186327|628.65|0.2668|316.19|466.55|0.6329100000000001|0.68835|-1331.94466|0.0721|-0.15108|4.7986|-0.20379|0.03338983|-1332.002093|0.01|8.0106
9o_a24|1|0|2.9340792330000003|0.0|0|6.605297921|1|1.294229152|0.0|-0.007052095|4.59511985|-0.044044637|3|0.0|0.0012214139999999|-0.097596429|-0.000236595|0.002019902|-0.145366976|0.00294424|-0.38043264|2|0.738419215|0.785672769|0|0.770273808|-0.088586421|-0.08834189|0.6253256110000001|0.018492771|10.7072496|32.50178358|-29.61546471|44.8382925|-1.678495905|-29.69744072|66.24061038|-19.05574986|61.99847688|2892.333138|-971.8432428|-11.03321234|0.331953623|6.080741586|11.83284872|0.945954873|192.1999837|-562.6938294|0.026064002|-194.5965258|1454.754155|663.2688909|0.0|1.0|1.0|1.0|2.0|3.96|0.04|23.0|-7.91|3.75|4.36|92.79|1.0|120.73|6.0|32.0|-6.83|421.45|0.0|3.01|0.0137|3.9500000000000005e-05|2.88|0.0|0.0|1.24e-08|5.23e-06|-0.04527|5.8802|4.41|-1388.147972|611.03|0.1409|210.85|432.84|0.41688|0.65292|-1387.887227|0.0288|-0.17826|4.3816|-0.22353|0.0533144|-1387.945865|446.0|6.3507
4_a47|0|0|0.0|0.0|0|0.0|0|1.304464196|0.0|-0.008204735|0.0|-0.121159855|2|1.42341819|-0.007295208|0.0687047279999999|0.011775922|-0.006506051|-0.247195952|-0.027355932|-0.462831711|2|0.893350891|0.783871003|1|0.874200878|-0.07804769|-0.092556319|0.444849947|0.007772995|4.22896799|96.20929041|-27.39669054|0.0|-1.48090111|-23.10213311|57.78603076|-19.18327632|46.69151766|2306.463316|-805.6976052|-10.43683449|0.193395607|6.468023748999999|10.818777699999998|0.67265584|105.2186243|-438.3470487|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|0.0|1.0|1.0|2.0|2.75|0.05|22.0|-8.79|4.83|5.71|58.04|2.0|106.52|3.0|26.0|-4.99|361.82|1.0|4.32|0.0004379999999999|2.31e-06|4.96|0.0|0.0|1.61e-09|5.81e-07|-0.05606|5.7708|4.44|-1509.453558|576.9|0.2304|214.85|432.89|0.45947|0.69157|-1509.262887|0.2221|-0.1547|4.2607|-0.21076|0.03342033|-1509.3147789999998|32.0|7.5
8a_a50|1|1|3.139870661|0.0|1|7.860570786|1|1.39826105|2.03117465|-0.00439531|5.777652323|-0.021959577|1|1.99158738|0.007671336|-0.150515325|-0.058014797|0.007801731|-0.038971589|-0.11385159|-0.352654037|1|0.75162266|0.804535572|1|0.860876738|-0.069208148|-0.08230347|0.278028663|0.018809422|9.480859015|133.8183888|-20.91041439|0.0|-1.234552044|-17.58335405|50.06249379|-15.95574341|44.36511568|2206.356773|-622.2739931|-8.042467074|0.248584287|5.754657432|10.69309012|0.858162757|125.2985144|-313.6562159|0.017017336|-253.4513797|828.1354551|388.171611|1.0|0.0|1.0|1.0|1.0|3.34|0.11|20.0|-6.32|3.63|3.71|59.39|0.0|94.75|2.0|24.0|-6.12|313.36|1.0|2.87|0.0433|7.48e-05|2.95|0.0|0.0|4.82e-07|0.000151|-0.0280699999999999|5.622000000000001|2.69|-1006.671867|548.47|0.18|220.53|396.63|0.3462199999999999|0.60625|-1006.508913|0.1217|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|47.0|7.3279
3_a20 (SB-525334)|1|0|3.502142227|-0.08980269|0|6.880384082000001|0|1.183765089|0.0|-0.005492814|4.727387819|-0.053897691|2|1.728260385|0.001924142|-0.175513234|-0.119584218|0.0033523629999999|0.002992397|-0.277724429|-0.500412918|2|0.818922083|0.7186587|1|0.8756647679999999|-0.061128029|-0.0917096759999999|0.246005838|0.0123308269999999|6.965173618|43.70154849|-29.26136697|0.0|-1.375645142|-19.50382741|58.45718743|-16.53287135|41.49386505|2243.481559|-777.0449536|-9.33873414|0.215089498|5.943823875|10.9543133|0.8429740729999999|121.495147|-438.9205046|0.0117802769999999|-321.8682802|989.9790502999998|520.6749407|1.0|1.0|1.0|1.0|1.0|3.37|0.24|21.0|-8.39|5.2|4.69|67.35|1.0|104.59|3.0|26.0|-5.74|343.42|1.0|3.63|0.00489|1.88e-05|3.74|0.0|0.0|4.07e-09|1.4e-06|-0.0671399999999999|4.9821|3.9|-1086.585811|605.71|367.0|248.86|498.74|0.49443|0.70168|-1086.329436|0.1171|-0.13417|3.7291|-0.20131|0.02096048|-1086.383308|162.0|6.7905
12d_a31|1|0|3.441384322|0.0|0|7.765993078999999|1|0.61013528|0.0|-0.012448252|5.733341277|-0.043220149|0|0.0|-0.002456634|-0.085780934|-0.032270224|0.000127275|-0.067477864|-0.214049412|-0.550805937|0|0.8066174070000001|0.8343242820000001|0|0.7054497479999999|-0.0938723509999999|-0.11498416|0.3996192999999999|0.0296918329999999|21.06095035|157.30671669999998|-57.85220856|557.514503|-1.724762406|-47.23018217|99.79879739|-23.08311261|87.64629597|2653.867767|-1223.404968|-16.37326657|0.361635149|9.445278138|15.46841054|0.63768714|256.5143096|-867.7831284|0.02571268|-196.2893506|1916.466682|647.1500428999999|1.0|1.0|1.0|1.0|2.0|3.76|0.38|16.0|-7.63|6.04|4.09|117.37|2.0|112.97|9.0|29.0|-6.36|412.51|1.0|3.76|0.0010199999999999|4.06e-05|3.46|0.0|0.0|2.3500000000000002e-08|9.69e-06|-0.03128|3.8477|5.0|-1657.471849|730.86|0.2566|322.23|626.33|0.7006600000000001|0.7006600000000001|-1657.1792779999998|0.2566|-0.15968|2.4186|-0.19096|0.04338158|-1657.245177|0.51|6.2924
5g_a40|0|0|0.0|0.0|1|8.149890544|1|0.604913142|1.534673091|-0.016033575|6.167516491000001|-0.190406197|0|0.64025463|-0.012794054|0.122088541|-0.091116241|-0.012008571|-0.104356485|0.137067086|-0.4748772539999999|0|0.795454476|0.818555255|1|0.67772744|-0.153687065|-0.14338431|0.245639795|0.024937196|11.83520323|216.425542|-32.29667648|0.0|-1.577227413|-34.61732609|80.22859145|-23.39227384|84.77514603|2054.810452|-748.5527627|-11.10198254|0.254650681|6.193485364|12.10939827|0.955183157|120.8573152|-355.2634413|0.025660198|-232.8857705|1004.297909|266.8102663|0.0|0.0|1.0|0.0|2.0|3.13|0.21|14.0|-2.89|2.69|2.5|115.96|0.0|78.2|3.0|21.0|-6.6|301.32|1.0|2.01|0.0174|0.000426|2.17|0.0|0.0|0.0013|391.0|-0.0540299999999999|3.48|4.02|-1328.055803|489.04|261.0|356.27|367.19|0.6563|0.6563|-1327.9345529999998|261.0|-0.14505|4.9132|-0.19908|0.04070345|-1327.982732|123.0|6.9101
14n_a23|0|1|0.0|0.0|2|7.423568444|0|1.197963531|3.3716621960000004|-0.0068536419999999|5.351858133|-0.027380305|2|0.747533142|0.010561248|-0.049694913|-0.059870135|0.010508236|0.144230149|-0.199540201|-0.404569286|2|0.756252127|0.802854174|1|0.89327435|-0.058928845|-0.082430028|0.209387766|0.027028617|18.26553926|97.93357279|-37.64460956|97.39429807|-1.648600566|-26.91195666|72.09248208|-21.84509525|58.08878013|3014.591033|-1114.099858|-14.76259199|0.313179459|8.662092555|16.33144958|0.885393105|211.642042|-752.8921912999999|0.0242495529999999|-252.5011125|1622.112023|683.7405759|0.0|1.0|1.0|1.0|1.0|3.53|0.09|26.0|-7.51|3.42|4.03|114.25|2.0|126.78|6.0|32.0|-6.47|441.51|0.0|3.48|0.0010199999999999|9.57e-06|3.55|0.0|0.0|3.11e-08|1.3699999999999998e-05|-0.06951|3.4217|3.23|-1744.450916|710.48|0.4229|362.35|575.71|0.6955|0.6955|-1744.1828670000002|0.4229|-0.1382|5.2196|-0.2077099999999999|0.02300614|-1744.244532|1.0|9.2441
