molecula|SddssS|NaaNH|n9FaHRing|SssssC|NaasN|SRW09|nAHRing|nARing|BCUTs-1|SaasN|AATSC1c|SRW07|n6HRing|BCUTi-1|n5aHRing|AATSC1pe|AATSC7i|MATS1c|n6aHRing|GATS1are|BIC2|MATS8s|MATS8d|SIC2|GATS1pe|nFaHRing|FNSA3|FNSA5|PNSA5|PPSA3|TPSA_x|FNSA4|WPSA3|FNSA1|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|TASA|PNSA2|FPSA1|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Leadlikeness|Brenk|Veber filter|Class [Log S (SILICOS-IT)]|Log S (Ali)|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Log Po/w XLOGP3|Lipinski|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
14u_a23|0.0|0|1|0.0|2|7.423568444|0|0|1.197962732|3.357982471|-0.007017844|5.351858133|2|10.31321759|2|0.010508236|0.091604179|-0.4086345999999999|2|0.756252127|0.787538583|-0.001778422|-0.094773814|0.845160857|0.71381683|1|-0.055259924|-0.086465795|-57.75236052|16.97420126|60.27663131|-0.033908155|11.3374334|0.702868983|73.50348823|-22.64798452|53.88349042|0.47648509|3015.478095|607.6448353|-1155.04721|0.297131017|7.392527755|14.12094979|0.910165272|198.4601847|32.2221994|0.023582305|1643.332169|683.7405759|15.75112771|0.0|1.0|1.0|1.0|1.0|3.59|3.68|26.0|-7.51|2.0|1.0|0.0|1.0|-5.63|0.0|-5.02|0.0010199999999999|3.55|0.0|3.23|-1744.446261|-1744.422541|712.54|1214.4|0.2253|306.82|0.4523|0.6703100000000001|-1744.1781010000002|0.0008|-0.1543|0.0237199999999999|8.1549|6.0|8.2449|8.2449
14b_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.420015222|1.616664856|-0.004720915|4.727387819|2|10.93106299|1|0.004892038|0.0028569959999999|-0.3691494039999999|2|0.6524261960000001|0.7723870909999999|-0.085205646|0.001715854|0.8333962429999999|0.632638761|1|-0.076156512|-0.084160084|-58.29440389|11.08504021|97.23019209|-0.032728922|7.678174472999999|0.772789587|69.2012501|-22.67004596|63.83568179|0.490638154|3038.600508|595.4307570000001|-1224.182482|0.227210413|8.690235527|17.06102567|0.963240883|157.3797801|29.33534086|0.015746299|1584.108407|760.3735147000001|10.90684621|1.0|1.0|1.0|1.0|1.0|3.51|3.21|27.0|-9.65|2.0|0.0|0.0|1.0|-5.6|0.0|-5.23|0.0011099999999999|3.88|0.0|5.61|-1444.544749|-1444.505985|716.14|1257.11|0.3614|228.59|0.34735|0.64983|-1444.266358|0.0006|-0.16309|0.03876374|3.2784|22.0|7.6576|7.6576
33_a47|0.0|0|1|0.0|1|6.823286122000001|0|0|1.409403453|1.758479676|-0.004263267|4.727387819|3|10.98214099|1|0.003634698|-0.26447859|-0.270498605|3|0.63155995|0.82821379|0.065468525|0.1186944519999999|0.8913954909999999|0.607650682|1|-0.060080724|-0.083739854|-44.81989209|11.96072985|96.50148984|-0.0272154529999999|6.401714296000001|0.57681348|60.65229445|-14.56646493|44.11759955|0.4607629339999999|2311.28828|438.726241|-582.6585971|0.42318652|6.979305126|12.94292541|0.854471925|226.5011607|25.25333652|0.029580684|1010.133461|388.178924|15.83240237|0.0|1.0|1.0|1.0|1.0|3.08|2.76|21.0|-7.08|0.0|0.0|0.0|1.0|-3.26|1.0|-3.72|183.0|2.19|0.0|2.06|-1123.16428|-1123.135036|566.29|934.34|0.2566|296.13|0.67508|0.67508|-1122.992964|0.2566|-0.15985|0.02924367|6.2284|4.0|8.4|8.4
12e_a31|0.0|1|0|0.0|0|7.765993078999999|1|1|0.610134116|0.0|-0.011519192|5.733341277|0|10.3116965|2|-0.000231353|0.01824365|-0.543945776|0|0.7968154940000001|0.7761616020000001|-0.039273975|-0.028502695|0.82100963|0.76012894|0|-0.0939597569999999|-0.1099563869999999|-79.96257188|19.38343763|202.5115275|-0.036652129|14.09603901|0.725120432|95.1187282|-26.65419063|87.71292755|0.474858042|3040.353774|524.7092721|-1519.288866|0.274879568|10.24381236|19.50674899|0.904247004|199.8981394|36.75829484|0.020841203|2095.222806|798.7285626|15.15615632|1.0|1.0|1.0|1.0|2.0|3.87|3.72|22.0|-9.31|3.0|0.0|0.0|1.0|-6.66|0.0|-5.42|9.96e-05|4.48|0.0|6.33|-1809.899887|-1809.85374|781.61|1308.13|0.3831|232.77|0.55114|0.7006600000000001|-1809.581226|0.2627|-0.15934|0.04614662|3.4818|0.17|6.7696|6.7696
galu_a46|0.0|0|0|0.0|1|7.535296702|1|1|1.343828866|2.082220175|-0.00642454|5.4161004020000005|2|10.92740177|1|0.003107816|-0.150645957|-0.4671565689999999|2|0.702976795|0.81708619|0.044184467|-0.173285585|0.875868891|0.6848692759999999|1|-0.0910072869999999|-0.089050651|-49.84028137|6.915480101|132.199522|-0.03220981|3.870487977|0.7832175929999999|57.65745491|-18.02733582|57.85086047|0.468241745|2501.785113|427.4851161|-847.2847833999999|0.2167824069999999|6.445819025|12.12170938|0.880553787|121.3297832|23.01702105|0.013967104|1081.799989|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|3.27|2.75|21.0|-7.13|1.0|0.0|0.0|1.0|-3.85|0.0|-3.99|52.0|2.39|0.0|||||||||||||||51.0|7.2924|7.2924
47p_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.25117677|0.0|-0.005394244|4.844187086|0|10.94701988|0|0.003537135|0.037961877|-0.441700685|0|0.72025564|0.726294118|0.030970815|-0.082977829|0.7611910209999999|0.710266593|0|-0.06909945|-0.082580968|-61.12351185|5.913843751|123.6411353|-0.030813794|4.377217987|0.818459442|69.19354871|-22.80728054|57.05881288|0.488811071|2933.069245|616.5234972999999|-1528.087796|0.181540558|9.923659881|19.41290064|0.956223901|134.3699001|27.86610962|0.01090303|1867.029344|1011.163774|8.070036862|1.0|0.0|1.0|1.0|2.0|4.29|0.0|18.0|-9.03|3.0|1.0|0.0|1.0|-5.67|1.0|-5.27|0.000998|4.35|0.0|7.98|-1493.759811|-1493.731375|795.43|1391.71|595.0|387.01|0.6937800000000001|0.6937800000000001|-1493.338659|595.0|-0.13118|0.02843634|4.6652|64.0|7.1938|7.1938
47t_a18|0.0|0|0|0.0|0|7.03438793|1|1|1.25117758|0.0|-0.0128248239999999|4.844187086|0|10.94702032|0|-0.004985656|0.027313444|-0.600890268|0|0.704602886|0.750103977|0.005590928|-0.074774521|0.796935152|0.688453085|0|-0.119202068|-0.103295568|-69.13537385|9.415011332|219.5070758|-0.040580402|6.301435212|0.804531523|80.00407742|-27.16032544|89.19655162|0.49779009|2872.533415|449.789539|-1520.978225|0.195468477|8.780037801|17.48280476|0.991199259|130.8263901|33.75918118|0.016238994|1890.514146|747.6927426|10.86870356|0.0|0.0|1.0|0.0|3.0|3.86|0.0|18.0|-7.51|2.0|1.0|0.0|1.0|-5.58|0.0|-4.77|0.00117|3.57|0.0|9.4|-1470.873743|-1470.836067|703.76|1218.95|0.5502|397.84|0.6895100000000001|0.6895100000000001|-1470.528808|0.5502|-0.12692|0.03767603|9.6938|782.0|6.1068|6.1068
14x_a23|0.0|0|1|0.0|2|7.423568444|0|0|1.197963189|3.101221922|-0.0065692219999999|5.351858133|2|10.31321817|2|0.003906274|0.160327487|-0.443633823|2|0.5788469970000001|0.802520527|-0.035031888|-0.035965909|0.8668730109999999|0.558482531|1|-0.0708831479999999|-0.084244058|-55.83053941|14.64350681|147.90081730000003|-0.034056109|9.704599953|0.722211323|70.40248829|-22.56979253|61.61945314|0.468120981|3071.48868|514.8229467|-1060.780249|0.277788677|7.777802167999999|14.62325432|0.880126802|184.0971574|31.25095356|0.0219879679999999|1468.794817|597.2903597999999|14.57194888|0.0|1.0|1.0|0.0|1.0|3.42|3.42|26.0|-7.93|2.0|1.0|0.0|1.0|-5.68|0.0|-5.27|0.0009369999999999|3.78|0.0|3.97|-1828.393372|-1828.371718|675.21|1149.42|0.3184|305.07|0.6757|0.62836|-1828.168422|0.3057|-0.15259|0.02165405|8.1916|3.0|8.4949|8.4949
18a_a25|0.0|0|0|0.0|1|6.842683282|0|0|1.194229606|1.875390684|-0.0029953159999999|4.727387819|2|10.31286118|1|0.007325341|0.106305991|-0.2936794219999999|2|0.761417363|0.7385460309999999|-0.039007784|-0.035531959|0.792935475|0.7291583840000001|1|-0.055926422|-0.078181889|-51.83514755|6.317215793|45.33086513|-0.03097773|4.188358905|0.817072039|59.45091020000001|-20.53845469|43.39683067|0.493301255|2857.88027|617.676232|-1088.538099|0.182927961|7.39539242|14.59524518|0.973559258|121.2825364|25.136651|0.011486699|1332.242503|759.4953883|7.615762647|1.0|1.0|1.0|1.0|1.0|3.5|3.43|27.0|-9.78|2.0|1.0|0.0|1.0|-6.33|0.0|-5.77|0.000202|4.76|0.0|4.51|-1675.274716|-1675.2501519999998|694.17|1229.09|0.3234|225.57|0.2834|0.5274399999999999|-1674.982248|0.0027|-0.15732|0.02456497|4.3839|94.0|7.0269|7.0269
12ab_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|1.297042596|0.0|-0.007034881|5.351858133|2|10.9540584|1|0.002112069|0.0618552579999999|-0.4186639029999999|1|0.86559137|0.831136366|-0.0852411419999999|-0.051707317|0.888163057|0.8196353679999999|0|-0.079202413|-0.095025338|-65.54680623|16.62527454|109.6369437|-0.033434841|11.46782191|0.679025324|82.3666474|-23.06276515|71.2577056|0.484987413|2902.39241|580.1454645|-1245.389318|0.320974676|7.821826146|15.18764075|0.941700118|221.4026852|33.96451406|0.024384271|1834.083759|708.5476357999999|16.81984117|1.0|0.0|1.0|0.0|2.0|4.86|0.0|17.0|-7.05|1.0|0.0|0.0|1.0|-3.92|0.0|-3.91|0.0503|2.33|0.0|3.23|-1364.509957|-1364.468283|712.73|1201.64|0.4451|319.17|0.69294|0.69294|-1364.236757|0.4451|-0.15699|0.04167456|5.3228|11.0|7.9586|7.9586
8a_a50|0.0|1|1|0.0|1|7.860570786|1|1|1.39826105|2.03117465|-0.00439531|5.777652323|1|10.94501357|2|0.007801731|-0.038971589|-0.352654037|1|0.75162266|0.804535572|-0.188882361|-0.095292123|0.8718949979999999|0.7135713840000001|1|-0.069208148|-0.08230347|-41.48493288|9.480859015|70.12485884|-0.031655181|4.778811898|0.751415713|50.06249379|-15.95574341|44.36511568|0.46183401|2206.356773|433.9235497|-622.2739931|0.248584287|5.754657432|10.69309012|0.858162757|125.2985144|21.23424244|0.017017336|828.1354551|388.171611|8.577560914|1.0|0.0|1.0|1.0|1.0|3.34|2.01|20.0|-6.32|0.0|0.0|0.0|1.0|-3.86|1.0|-4.13|0.0433|2.95|0.0|2.69|-1006.671867|-1006.637067|548.47|912.7|0.18|220.53|0.3462199999999999|0.60625|-1006.508913|0.1217|-0.17244|0.03479985|5.5319|47.0|7.3279|7.3279
13n_a6|0.0|1|0|0.0|0|6.842683282|0|0|1.4290206230000002|0.0|-0.010884884|4.727387819|2|10.95053349|1|-0.00687003|0.100294804|-0.57091314|2|0.870730542|0.7767360059999999|-0.064779873|-0.056293641|0.832753533|0.82642394|1|-0.100363599|-0.109392959|-75.07706271|12.18768927|199.7822434|-0.038490115|8.36448634|0.748967057|88.73738138|-26.41600355|81.06784641|0.47066442|2952.259627|486.5239262|-1426.464192|0.251032943|8.872063579|16.76075427|0.889160748|172.28545730000002|35.2699138|0.019904118|1904.575345|724.3873672999999|13.66031867|1.0|1.0|1.0|1.0|3.0|3.55|1.9|27.0|-9.67|1.0|0.0|0.0|1.0|-4.64|0.0|-4.28|0.00987|2.43|0.0|4.27|-1423.765005|-1423.714738|727.69|1232.6|0.9117|257.31|0.55028|0.64027|-1423.451366|0.1945|-0.13863|0.05026727|10.1967|75.0|7.1249|7.1249
16_a15|-3.726252327|0|0|0.0|0|0.0|0|0|0.300207157|0.0|-0.008593957|0.0|2|10.31928197|0|-0.00379317|-0.006331105|-0.528097878|2|0.787100127|0.729432583|0.080837546|-0.018331526|0.77948108|0.72660548|0|-0.08870471|-0.101500719|-69.38556779999999|4.848103252|188.9479321|-0.039472502|3.31414791|0.868460507|76.07332645|-26.98327637|65.48636021|0.419910645|3173.773379|494.6488764|-1457.096924|0.131539493|6.798937229|11.720499900000002|0.7238723509999999|89.91997762|31.07023998|0.009783192|1677.792959|728.353441|6.687758643|1.0|1.0|0.0|1.0|2.0|3.59|2.93|24.0|-9.21|2.0|0.0|0.0|1.0|-6.0|0.0|-5.21|0.000442|3.88|0.0|8.26|-1770.509465|-1770.448668|716.79|1229.58|0.3809|297.1|0.6541100000000001|0.66615|-1770.217907|0.1409|-0.16871|0.06079704|11.7447|21.0|7.6778|7.6778
14s_a23|0.0|0|1|0.0|2|7.423568444|0|0|1.197958333|3.336763335|-0.005854379|5.351858133|2|10.31321812|2|0.009263715|0.0909774219999999|-0.457212212|2|0.722187957|0.7837821840000001|0.096014944|-0.1050445769999999|0.846632079|0.659570836|1|-0.055037441|-0.080500435|-51.64162341|12.81151517|46.42188642|-0.034255504|8.218681552|0.7748161659999999|62.75905983|-21.9751589|48.11843993|0.470919749|2954.0751370000003|595.0854952000001|-1032.832468|0.2251838339999999|7.548546899|14.26730044|0.890072438|144.457092|28.36177131|0.017330177|1333.003252|633.3278634|11.11743642|0.0|1.0|0.0|1.0|1.0|3.45|3.66|26.0|-7.99|2.0|1.0|0.0|1.0|-6.13|0.0|-5.55|0.000334|4.21|0.0|4.1|-2089.521231|-2089.500101|668.66|1164.32|0.3669|336.66|0.60323|0.60323|-2089.2914530000003|0.3669|-0.1515|0.02112956|6.4428|3.0|8.5482|8.5482
12as_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|1.297043209|0.0|-0.007672841|5.351858133|2|10.95347588|1|0.0018565629999999|0.162571317|-0.4358775279999999|1|0.8058720979999999|0.817372883|-0.0389138329999999|-0.04244711|0.869455765|0.770400825|0|-0.082748367|-0.109492809|-73.78005999|12.95780416|154.6869148|-0.037824788|8.731418812000001|0.768125394|85.53474971|-25.48765709|68.71652969|0.454761514|2904.092809|519.1478419|-1401.82114|0.231874606|8.768282531|16.08155469|0.834059821|156.2451686|33.18163581|0.017444469|1824.98997|716.9974499|11.75468972|1.0|0.0|1.0|0.0|2.0|4.86|0.0|17.0|-6.89|1.0|0.0|0.0|1.0|-3.81|0.0|-3.95|0.0653|2.36|0.0|4.84|-1385.601917|-1385.5651710000002|712.04|1207.35|0.5902|274.29|0.53815|0.68211|-1385.322633|0.2402|-0.1563|0.03674596|6.8556|59.0|7.2291|7.2291
13b_a5|0.0|1|0|0.0|0|7.153833802|1|1|1.338814635|0.0|-0.004573365|5.209486153|2|10.94530329|1|0.0066003869999999|-0.010368468|-0.357011244|2|0.6700114770000001|0.765309977|0.03431921|-0.0330907489999999|0.8184221559999999|0.653356347|0|-0.0694958329999999|-0.074710354|-48.3067033|8.980592802|108.9128108|-0.02636836|5.806729729|0.654076389|62.24204745|-17.04942469|53.91565742|0.455921715|2661.597781|537.6736515|-869.5206594|0.345923611|8.427551282000001|15.48959317|0.837970799|223.6695238|26.06641209|0.021552174|1329.387016|638.8437454|13.93534415|0.0|1.0|1.0|1.0|1.0|2.97|2.64|23.0|-8.36|1.0|0.0|0.0|1.0|-4.24|1.0|-4.43|0.0225|3.01|0.0|4.66|-1276.066049|-1276.030896|672.43|1138.73|0.5528|265.31|0.32779|0.57482|-1275.806761|0.3064|-0.17274|0.035153|4.7964|0.11|6.9586|6.9586
17e_a50|0.0|0|1|0.0|2|7.934155233999999|2|2|1.320916122|4.3906140030000005|-0.0020746479999999|5.82008293|2|10.94500663|2|0.012372059|-0.017965698|-0.229030473|1|0.7596299459999999|0.7409645029999999|-0.1710526319999999|-0.202197068|0.7791604190000001|0.736221185|1|-0.046347299|-0.073011385|-50.7956915|8.950665784|48.62532158|-0.02665495|6.227183052000001|0.803671114|57.93079973|-18.5444588|41.19554236|0.489797496|2883.936138|647.0975667|-1168.300905|0.196328886|8.52101688|16.70124474|0.960006062|136.5904997|23.07468625|0.010255676|1453.705234|904.3172644|7.135108233|0.0|1.0|1.0|1.0|0.0|4.18|4.23|20.0|-7.33|2.0|0.0|0.0|1.0|-4.87|1.0|-5.18|0.00589|4.08|0.0|3.8|-1375.295877|-1375.268259|757.34|1312.91|0.1809|292.6|0.6322800000000001|0.66478|-1374.927998|0.1785|-0.16649|0.02761851|8.8326|155.0|6.8097|6.8097
13h_a6|0.0|1|0|0.0|0|6.842683282|0|0|1.424099498|0.0|-0.006619944|4.727387819|2|10.95053423|1|-0.000644109|0.105918119|-0.468842137|2|0.836982172|0.780222427|-0.0256002129999999|-0.164411111|0.8391892870000001|0.789769968|1|-0.074151997|-0.091977068|-64.32173453|12.1971464|92.37313621|-0.032362302|8.529752344|0.736918588|76.78735663|-22.63172141|64.05338768|0.461667017|2926.745635|606.9504647000001|-1222.112956|0.263081412|9.11292243|16.928040300000003|0.8575863490000001|183.9790404|30.71129129|0.017825256|1658.40973|744.1359788|12.4656221|1.0|1.0|1.0|1.0|2.0|3.64|3.03|27.0|-10.57|2.0|0.0|0.0|0.0|-5.56|0.0|-5.06|0.0012|3.7|0.0|3.83|-1386.613707|-1386.569017|738.61|1253.92|1.0978|254.58|0.50716|0.69001|-1386.302668|0.2121|-0.14097|0.04469058|10.0322|47.0|7.3279|7.3279
11a_a31|0.0|1|0|0.0|0|7.773594467000001|1|1|0.610138462|0.0|-0.02376325|5.733341277|0|10.31170041|2|-0.017433557|-0.149933348|-0.563537536|0|0.861302755|0.8433024170000001|0.022073976|-0.030335912|0.910334509|0.819138461|0|-0.151872243|-0.161027639|-81.26889906|20.91187076|259.0291941|-0.056833284|10.55399384|0.735254945|97.23036756|-28.68314085|97.560141|0.451795285|2288.9694010000003|245.6599349|-975.2267888|0.264745055|5.791411901|10.5643234|0.8241360790000001|133.6139513|39.01114987|0.031626337|1326.379096|302.14325319999995|15.96146849|0.0|1.0|0.0|1.0|2.0|3.26|2.16|16.0|-4.65|0.0|0.0|0.0|2.0|-4.81|0.0|-3.79|0.00506|2.53|0.0|3.97|-1441.452616|-1441.411622|529.63|860.74|0.2797|325.92|0.69222|0.69222|-1441.327731|0.2797|-0.15515|0.04099365|8.9667|0.19|6.7212|6.7212
14b_a50|0.0|0|1|0.0|2|7.934155233999999|2|2|1.267593742|4.240438135|-0.003935732|5.82008293|2|10.94501788|2|0.011249462|-0.106938404|-0.306633966|1|0.74726683|0.7887047979999999|0.030057537|-0.076752616|0.831689551|0.71456262|1|-0.050362464|-0.076674952|-50.27694576|14.70317076|62.89861413|-0.025558317|9.64109526|0.637281054|64.58491917|-16.75898192|47.72661339|0.445384689|2967.872393|592.81677|-1005.538915|0.362718946|6.3538844910000005|11.45638132|0.8030515570000001|237.8403928|26.29763086|0.021820402|1577.857852|825.4425942|14.30797341|1.0|1.0|1.0|1.0|0.0|4.64|3.64|20.0|-6.86|2.0|0.0|0.0|1.0|-4.6|1.0|-4.78|0.0111|3.51|0.0|3.05|-1431.068494|-1431.037684|718.64|1253.87|0.1637|234.67|0.55594|0.64303|-1430.72987|0.1373|-0.16874|0.03081037|6.7927|6.58|5.1818|5.1818
10_a4|0.0|0|0|0.0|1|7.535296702|1|1|1.343863662|2.146166934|-0.002959121|5.4161004020000005|2|10.92992762|1|0.011142889|0.014917047|-0.241683916|2|0.6990620390000001|0.810105167|-0.120059574|-0.150288496|0.861225169|0.6799081490000001|1|-0.051015897|-0.079432495|-45.97324097|8.440134933|45.34497624|-0.027007048|4.884907049|0.744529685|54.09964719|-15.63090193|37.96666686|0.4858700179999999|2480.063587|533.4262268|-781.5450965|0.255470315|5.759414166|11.20225306|0.945033425|147.85886159999998|20.99433004|0.014040792|1049.716502|594.7358385|8.126406226|1.0|1.0|1.0|1.0|0.0|3.46|3.38|21.0|-8.07|2.0|0.0|0.0|1.0|-4.66|1.0|-4.85|0.00818|3.85|0.0|3.34|-1183.812875|-1183.790554|619.99|1083.65|0.1792|249.6|0.4662|0.7038399999999999|-1183.54701|0.0176|-0.15561|0.02232068|2.2386|88.0|7.0555|7.0555
4r_a46|0.0|0|0|-0.03033057|1|7.832410927000001|1|1|1.13129629|2.051582577|-0.002826188|5.587248657999999|2|10.96363493|1|0.0061041|-0.237647432|-0.246070691|2|0.7794598220000001|0.810646641|-0.077483502|-0.070397185|0.8549242340000001|0.76719475|0|-0.079297367|-0.081339886|-43.14814202|6.071841742999999|80.72661483|-0.0259595379999999|3.220912917|0.7146312779999999|51.22472631|-13.77068362|48.13649426|0.456487948|2137.47734|449.7405899|-647.2221302999999|0.285368722|5.81085807|10.69131411|0.839885604|151.3787482|19.26963463|0.015225417|905.6728276|496.0386301|8.076584289|0.0|0.0|1.0|1.0|1.0|3.82|2.89|17.0|-6.25|0.0|0.0|0.0|1.0|-3.09|1.0|-3.55|271.0|2.12|0.0|2.3|-1069.447946|-1069.419677|571.75|986.04|0.1404|274.25|0.69085|0.69085|-1069.231407|0.1404|-0.18999|0.02826942|3.5979|1413.0|5.8499|5.8499
14v_a23|0.0|0|1|-4.844615416|2|7.423568444|0|0|1.1979575059999998|3.004639728|-0.014768546|5.351858133|2|10.3132174|2|-0.0004039459999999|0.170475376|-0.650246427|2|0.598213287|0.787538583|0.132882353|-0.022236834|0.845160857|0.575188253|1|-0.067342061|-0.09479984|-62.61276875|13.08518422|55.07999434|-0.042752869|8.64241561|0.788328659|76.42257099|-28.23713101|57.56282152|0.457213347|3399.4261450000004|605.3933675|-1440.093681|0.211671341|7.743452839|14.26610767|0.84234449|139.8032821|35.81898321|0.020908947|1826.768144|676.4530574|13.80980223|0.0|1.0|0.0|1.0|1.0|3.62|3.46|26.0|-7.95|2.0|1.0|0.0|1.0|-6.89|0.0|-6.0|6.38e-05|4.76|0.0|5.17|-2042.182282|-2042.161744|679.5|1206.02|348.0|335.64|0.6017100000000001|0.6017100000000001|-2041.93452|348.0|-0.1524299999999999|0.02053833|6.3758|4.0|8.4001|8.4001
15b_a50|0.0|0|1|0.0|2|7.934155233999999|1|1|1.353059441|4.112770601|-0.0045393|5.82008293|1|10.94501702|2|0.005203263|-0.17223348|-0.310946931|1|0.79846758|0.8259784720000001|0.000882622|-0.216393362|0.8833003970000001|0.764606364|1|-0.082576068|-0.080700307|-46.13641893|11.48191704|102.3838797|-0.028069672|6.564219549|0.639017342|60.03646705|-16.04745006|58.69070955|0.478989976|2441.264256|469.3167805|-738.1827030000001|0.3609826579999999|6.89125222|13.22671714|0.919348867|206.3740238|25.11269883|0.024313507|1155.184146|510.3677388|13.90004811|1.0|1.0|1.0|1.0|1.0|3.56|2.11|20.0|-5.72|1.0|0.0|0.0|2.0|-3.18|1.0|-3.6|0.2339999999999999|2.11|0.0|2.08|-1160.4989460000002|-1160.463663|613.37|1035.3|0.1796|305.67|0.65917|0.65917|-1160.275856|0.1796|-0.16737|0.03528279|9.3788|79.0|7.1024|7.1024
12f_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|1.297042537|0.0|-0.006773586|5.351858133|2|10.95389399|1|0.0045625|0.182557897|-0.438198895|1|0.902377067|0.821599443|-0.109793154|-0.1188384119999999|0.8700396090000001|0.857993338|0|-0.071035495|-0.100276611|-66.16123807|11.77610852|103.2191714|-0.035813075|7.769727312|0.7803018709999999|76.51015325|-23.629013600000004|58.64442871|0.464240353|2770.818472|556.5681681|-1323.224761|0.219698129|7.416874811|13.84366076|0.8665086190000001|144.9540437|30.28188764|0.015685228|1695.785708|729.1873176|10.34891518|1.0|0.0|1.0|0.0|2.0|4.94|0.0|17.0|-7.36|1.0|0.0|0.0|1.0|-4.61|1.0|-4.57|0.0102|3.47|0.0|3.87|-1311.57896|-1311.550167|699.88|1195.77|0.4374|237.95|0.37095|0.70126|-1311.285102|0.0231|-0.15011|0.02879265|7.8454|11.0|7.9586|7.9586
12ac_a36|0.0|1|0|0.0|0|7.412764017000001|2|2|1.297043188|0.0|-0.007639626|5.351858133|2|10.95345846|1|0.0018565629999999|0.060445359|-0.433636165|1|0.8058720979999999|0.811459853|0.135371136|-0.020272679|0.863165958|0.770400825|0|-0.080202334|-0.104391657|-72.4798052|14.93372351|152.9742102|-0.036062573|10.36858115|0.7316461470000001|86.51036063|-25.03847816|70.61872461|0.44477577|2902.588755|541.3322795|-1377.116299|0.268353853|8.126831024|14.63702516|0.801074136|186.3198219|34.22211444|0.020208014|1882.216294|716.9974499|14.03055543|1.0|0.0|1.0|0.0|2.0|4.86|0.0|17.0|-6.89|1.0|0.0|0.0|1.0|-3.81|0.0|-3.95|0.0653|2.36|0.0|4.84|-1385.606133|-1385.566143|711.77|1200.61|0.3302|319.2|0.56186|0.56357|-1385.3211789999998|0.0249|-0.15675|0.03998989|5.4387|13.0|7.8861|7.8861
27_a47|0.0|0|1|0.0|1|6.842683282|1|1|1.216250059|2.041063341|-0.003631596|4.727387819|3|10.95005714|1|0.002350172|-0.137440913|-0.280944221|2|0.6636125860000001|0.804224077|0.0436226579999999|0.023325573|0.8517043879999999|0.634406338|1|-0.0630454209999999|-0.079484997|-50.87821306|10.56549582|98.27436776|-0.028494622|6.762956126000001|0.700732763|63.02085767|-18.2393594|50.9207639|0.475450742|2804.020752|541.8239522999999|-966.6860481|0.299267237|7.083168776|13.50334344|0.906398657|191.5604557|26.02898047|0.018969968|1379.535965|682.9868225|12.14264461|1.0|0.0|1.0|1.0|2.0|3.37|3.52|21.0|-8.82|2.0|0.0|0.0|1.0|-4.81|0.0|-5.05|0.00674|3.7|0.0|2.97|-1778.1049670000002|-1778.078632|673.27|1165.54|0.4007|251.19|0.40976|0.69381|-1777.830739|0.1839|-0.1578|0.02633483|5.2214|2512.0|5.6|5.6
25_a12|0.0|0|0|0.0|0|0.0|0|0|1.404967476|0.0|-0.004103693|0.0|2|10.93676625|0|0.001783739|-0.141917694|-0.4288076329999999|2|0.8472746290000001|0.638255008|-0.2430098439999999|-0.208172827|0.688743998|0.806844014|1|-0.054734834|-0.080147596|-41.75851719|2.580489093|27.12578432|-0.03323193|1.3444869730000002|0.917298637|44.42528172|-17.31450713|31.09844409|0.448858246|2067.69985|493.8944271000001|-709.8947922|0.082701363|5.34703037|9.70173342|0.814415245|43.08908189|18.87554002|0.005118351|773.8971409|430.4348528|2.666764531|1.0|0.0|1.0|1.0|1.0|2.81|3.43|22.0|-8.78|1.0|0.0|0.0|1.0|-5.28|1.0|-5.25|0.00162|4.76|0.0|4.73|-974.6569575|-974.6328337|560.14|945.73|0.4483|290.68|0.63284|0.69029|-974.458128|0.1897|-0.14303|0.024123749|2.2482|22.0|7.6576|7.6576
