molecula|NaaNH|n9FaRing|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|n6HRing|MATS7i|SaaaC|MATS8i|AATSC1pe|n6aHRing|BIC2|MATS8d|nFaHRing|PBF|FPSA3|PNSA3|PNSA5|RPSA|FNSA4|WNSA5|WPSA3|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GeomPetitjeanIndex|GRAVp|TASA|MOMI-Z|WNSA4|FPSA1|GeomRadius|GeomShapeIndex|WNSA2|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log S (SILICOS-IT)|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
12ar_a36|1|0|0.0|0|7.412764017000001|2|1.297042582|-0.064363806|-0.007046017|2|0.083451772|0.0|-0.1073795209999999|0.002112069|1|0.8371588959999999|-0.064014394|0|0.317338373|0.022389124|-54.80317647|-66.9989409|0.163457134|-0.0347392029999999|-45.46486105|10.30986449|0.0|0.705591187|-1.875916952|-37.18892821|82.17472548|-23.57370143|0.4743067589999999|2902.67985|567.6702443|2404.999137|-15.99689556|0.294408813|8.770514183|0.902250063|-863.83236|33.4098581|0.0223636779999999|-279.0245523|1804.132337|15.17578458|1.0|0.0|0.0|1.0|0.0|2.0|4.86|-7.05|1.0|133.27|1.0|6.0|-3.92|32.0|-7.21|420.47|0.0|1.8|-3.91|0.0503|0.0515|2.33|0.0|0.0|8.95e-08|-0.0566|3.23|3.8489|-1364.511244|-1364.467971|717.19|1211.1|322.13|0.5586|237.29|580.53|0.41433|0.67174|-1364.235126|0.2372|6.4688|-0.21291|8.7322|7.6021|7.6021
1l_a5|1|0|0.0|0|6.605297921|0|1.270375394|-0.244609612|-0.00183668|2|-0.111303801|0.0|-0.019865028|0.007613233|2|0.7656671279999999|-0.091849662|0|0.357062421|0.0078543119999999|-38.79937717|-38.27406105|0.109710998|-0.026512937|-21.62050954|2.506287665|0.0|0.769406114|-1.219595099|-21.91725365|45.64819758|-14.9768065|0.47265823|2227.730859|502.9124512|903.1631908|-8.460199385|0.230593886|7.401206343999999|0.896303416|-389.1691717|19.46541135|0.013054186|-304.3678822|895.4089219|7.374136537999999|1.0|1.0|0.0|1.0|1.0|1.0|2.98|-8.83|1.0|105.07|1.0|4.0|-5.04|26.0|-5.4|340.42|1.0|4.06|-4.98|0.00308|0.00356|4.19|0.0|0.0|1.4800000000000003e-09|-0.04149|3.89|4.3664|-1069.261615|-1069.229786|609.85|1033.47|283.95|0.4921|267.19|486.81|0.45892|0.57392|-1069.047151|187.0|2.1987|-0.21939|3.3694|7.4949|7.4949
47u_a18|0|0|0.0|0|7.03438793|1|1.251177393|0.039883149|-0.010219187|0|0.008108241|0.0|0.031337464|0.00082284|0|0.7517870059999999|-0.053126304|0|0.33777918|0.02068926|-62.99873374|-64.32800179|0.258933526|-0.0344062|-44.84707106|10.0557163|77.59162925|0.721837463|-2.029965788|-43.92035521|79.06741651|-23.98671253|0.483819806|2965.254516|516.6437614|1415.590236|-16.72263667|0.278162537|9.18142206|0.937307962|-986.6355633|33.23007431|0.021142007|-309.31352410000005|1960.574384|14.73941472|0.0|0.0|1.0|1.0|0.0|2.0|3.98|-8.2|3.0|133.53|1.0|8.0|-5.69|34.0|-6.31|455.51|0.0|2.6|-4.98|0.000932|0.00472|3.9|0.0|0.0|6.34e-09|-0.06392|9.34|3.1186|-1510.182477|-1510.153552|738.53|1282.66|397.57|0.5849|397.57|646.45|0.69143|0.69143|-1509.771642|0.5849|4.4624|-0.19109|5.8058|5.7055|5.7055
8c_a12|0|0|0.0|0|0.0|1|1.283851303|0.1948786139999999|-0.0104125509999999|3|-0.106633503|0.0|-0.036504737|-0.00160589|2|0.782864175|-0.130288596|0|0.239216075|0.019604202|-34.19075142|-52.04233846|0.159602554|-0.038245644|-26.55601426|5.104595615|0.0|0.764449832|-1.529825767|-17.44675795|61.66383178|-19.51587692|0.472503372|2190.852814|428.8355831|1245.6132289999998|-9.958505349|0.235550168|5.670223821|0.8957467170000001|-398.3402139|25.52931025|0.018855428|-269.8853937|1021.17241|9.621493319|0.0|1.0|0.0|0.0|1.0|1.0|3.91|-7.14|0.0|98.07|1.0|3.0|-3.47|24.0|-6.44|314.34|1.0|2.23|-3.72|107.0|0.0598|2.5|0.0|0.0|7.24e-08|-0.06706|2.76|3.8341|-1022.77302|-1022.750382|551.66|909.19|323.37|466.0|284.38|402.43|0.53657|0.67318|-1022.613451|0.1355|1.7305|-0.2227699999999999|2.4806|7.3979|7.3979
12w_a30|0|0|0.0|0|7.412764017000001|2|0.604983445|0.063514061|-0.007019432|2|-0.0999572419999999|0.0|0.028815747|0.001805829|1|0.83236194|-0.080971844|0|0.4274948739999999|0.015446225|-52.53307388|-65.85056003|0.147783603|-0.037237182|-45.15435649|7.262777048999999|0.0|0.8077976990000001|-1.824621925|-36.02242934|75.77366969|-25.53389062|0.451478593|2999.810425|584.3729039|2783.769563|-17.50883211|0.192202301|8.063690539|0.8230829059999999|-857.9327732|31.60926388|0.014471302|-422.1196298|1548.85393|9.923109661|1.0|0.0|1.0|1.0|0.0|1.0|4.63|-7.8|2.0|137.3|1.0|5.0|-6.58|31.0|-5.52|467.37|0.0|3.59|-6.04|0.000123|0.0004269999999999|5.12|0.0|0.0|1.58e-08|-0.05682|5.08|3.5585|-2494.966575|-2494.932002|716.83|1211.28|348.42|0.2639|244.87|577.06|0.31353|0.68423|-2494.743475|0.1614|2.4229|-0.20755|3.0068|7821.0|7821.0
14f_a23|0|1|0.0|2|7.423568444|0|1.197963246|-0.002304087|-0.006791105|2|0.056215377|0.745818086|-0.0555907109999999|0.010508236|2|0.796412133|-0.06885759|1|0.2096108239999999|0.027134452|-40.51498423|-57.07376861|0.105837608|-0.031450478|-38.58595734|12.40242234|96.60179161|0.665778294|-1.603974359|-27.39103254|74.08536976|-21.26277654|0.478733036|3014.916135|604.5178506|2322.5224120000003|-14.37516058|0.334221706|8.124287407|0.918402793|-733.1331894|31.93672236|0.025162423|-224.1560124|1628.77284|17.01160115|0.0|0.0|1.0|1.0|1.0|1.0|3.57|-7.51|2.0|126.78|1.0|6.0|-5.63|32.0|-6.47|441.51|0.0|3.46|-5.02|0.0010199999999999|0.0042299999999999|3.55|0.0|0.0|3.11e-08|-0.07163|3.23|3.5753|-1744.452086|-1744.429532|711.98|1210.19|346.78|0.2462|213.09|572.35|0.60917|0.6733399999999999|-1744.182678|0.1699|6.3534|-0.21743|9.1089|8.6459|8.6459
9_a27|1|0|0.0|1|6.842683282|0|1.391067068|0.164227115|-0.0073742819999999|2|-0.152086653|1.233610009|-0.051160217|0.00651856|2|0.8214321609999999|-0.071974951|1|0.36853691|0.019589991|-40.3551562|-45.58003501|0.2011355289999999|-0.033677898|-23.50038785|5.20756849|65.12542467|0.7892801540000001|-1.414471696|-20.80651808|53.0685473|-17.36382286|0.466349763|2256.4955670000004|411.8826346|1463.168883|-8.952528705|0.210719846|5.03925321|0.873886547|-376.0062056|21.99956856|0.014524299|-298.297086|923.9818797|7.488512291|1.0|0.0|1.0|0.0|1.0|1.0|3.12|-7.06|0.0|97.46|1.0|3.0|-4.06|25.0|-6.33|331.37|1.0|2.99|-4.08|0.0287|0.0274|2.8|0.0|0.0|8.69e-08|-0.0471|4.67|4.1673|-1083.143348|-1083.118736|549.64|945.35|297.52|0.1982|223.71|425.08|0.35593|0.59444|-1082.965434|134.0|2.7456|-0.2187|4.0436|8699.0|8699.0
14a_a10|0|0|0.0|1|7.535296702|2|1.3438495730000002|-0.2090476269999999|-0.002047597|3|0.027446544|2.070512208|-0.045759336|0.012272222|2|0.7348225290000001|-0.007680215|1|0.43555903|0.0135610389999999|-32.23041637|-51.23835032|0.088450549|-0.018970051|-37.18086445|7.140714112|134.15514270000003|0.542015878|-1.270993412|-23.38784787|67.14248252|-13.76552695|0.469029865|3075.550631|661.4615097|1774.8853399999998|-9.988888957|0.457984122|10.0292632|0.8833450959999999|-669.2555601|25.39690722|0.0219172279999999|-60.97724212|1701.592784|15.9041322|0.0|1.0|1.0|1.0|1.0|0.0|3.98|-8.18|1.0|146.76|1.0|7.0|-4.21|35.0|-6.82|468.59|1.0|3.43|-4.8|0.0288|0.00743|3.29|0.0|0.0|6.55e-09|-46.0|2.25|3802.0|-1489.655581|-1489.803158|800.01|1380.89|326.1|0.2835|222.16|645.26|0.34245|0.7047100000000001|-1489.42155|0.0005|3.1205|0.19621|4.8004|7.1308|7.1308
AKLKII_a46|1|0|0.0|0|6.605297921|0|1.4316666480000002|-0.206312209|-0.003417504|3|-0.008897473|1.744747103|0.156485495|0.006731579|3|0.758995484|0.064690027|1|0.271156366|0.010384859|-34.061229|-42.37969553|0.162358606|-0.033194303|-20.09682339|2.335284369|0.0|0.7721395329999999|-1.161800612|-16.15213359|49.76981906|-15.74102977|0.47999819|2000.353437|397.2168972|792.7439217|-7.464534402999999|0.2278604669999999|5.83938898|0.92307023|-261.2587041|20.38625028|0.015584114|-258.10190780000005|713.5187596|7.390123534|1.0|1.0|0.0|1.0|1.0|1.0|2.81|-7.21|0.0|85.32|1.0|2.0|-3.24|22.0|-6.5|287.32|1.0|2.45|-3.58|166.0|0.0764|2.19|0.0|0.0|6.18e-08|||||||||||||||||||6.7423|6.7423
3a_a12|0|0|0.0|0|0.0|1|1.28383802|0.13714555|-0.007671441|2|-0.1231529169999999|0.0|-0.062973953|-0.001011111|1|0.7038021990000001|-0.032466697|0|0.241900756|0.009433302|-34.84701355|-44.430225|0.128014506|-0.034924502|-21.73969523|2.258466332|0.0|0.781050096|-1.362055589|-17.05063286|52.21461165|-17.08854808|0.462077145|2045.857684|426.6622302|1050.730179|-8.361421244|0.2189499039999999|5.924949067000001|0.859002624|-326.0954285|21.87893986|0.015909241|-275.0354486|853.2786545|7.784386645|1.0|1.0|1.0|0.0|1.0|1.0|3.84|-7.5|0.0|97.52|1.0|3.0|-3.6|23.0|-5.88|298.34|1.0|2.98|-4.06|0.0745|0.0263|3.15|0.0|0.0|3.13e-08|-0.06829|3.33|3.7304|-951.3711872|-951.3480023|528.84|875.71|332.36|0.3201|292.86|383.08|-0.34688|0.66895|-951.217594|128.0|1.3824|-0.22157|1.9332|6.7122|6.7122
13d_a5 (GW788388)|1|0|0.0|0|6.605297921|1|1.236844097|-0.0959854909999999|-0.005668173|3|-0.092509033|0.0|-0.086484275|0.003668464|2|0.78479342|0.047169811|0|0.54169129|0.014571846|-57.42492153|-55.87383979|0.2258962769999999|-0.0291837579999999|-36.95444874|6.374277851|44.69922692|0.669182121|-1.605106706|-37.98032007|70.45205183|-19.30187193|0.488398052|2834.036315|511.985152|1377.863026|-12.76608229|0.330817879|8.077599766|0.954644629|-702.1345259999999|28.84397435|0.022041749|-223.7910275|1586.418589|14.57821204|0.0|1.0|1.0|1.0|1.0|2.0|3.21|-8.84|1.0|121.68|1.0|6.0|-4.35|32.0|-6.94|425.48|0.0|3.11|-4.35|0.0189|0.0192|2.75|0.0|0.0|1.45e-09|-0.05542|3.81|4.1706|-1390.589662|-1390.548362|707.09|1206.73|297.28|0.5251|269.0|532.01|0.42515|0.48848|-1390.294368|0.1549|2.4867|-0.22841|3355.0|7.7447|7.7447
15_a31|1|0|0.0|0|7.765993078999999|1|0.610137926|0.1893807519999999|-0.018913735|0|-0.0302581979999999|0.0|-0.070065105|-0.007631228|0|0.8022000659999999|-0.116356616|0|0.287991212|0.038524836|-61.76522754|-70.00513464|0.4328912239999999|-0.041588706|-37.21191643|10.88541717|514.6215199|0.641533577|-1.58037081|-32.83191294|88.05886218|-22.10688462|0.466164359|2351.566145|301.452236|1675.977147|-11.75113151|0.358466423|6.148947296|0.873235738|-446.5429972|34.45943505|0.03396368|-150.46712390000002|1309.458532|18.05372755|0.0|1.0|1.0|1.0|1.0|2.0|3.31|-5.66|0.0|90.47|2.0|4.0|-4.28|24.0|-6.84|342.37|0.0|2.27|-3.57|18.0|0.0931|2.18|0.0|0.0|2.19e-06|-0.04192|3.9|4569.0|-1460.900291|-1460.861851|556.68|925.93|271.36|348.0|271.36|452.98|0.5241899999999999|0.5241899999999999|-1460.736142|348.0|5.5793|-0.19394|7.5831|5.9586|5.9586
12k_a36|1|0|0.0|0|7.412764017000001|2|1.297043952|-0.076124222|-0.0071232019999999|2|0.096315593|0.0|0.003690005|0.003724542|1|0.811903388|-0.102077284|0|0.367754573|0.018067063|-49.87227128|-67.14870046|0.157229536|-0.037758075|-44.22843899|7.838185977999999|0.0|0.7806817009999999|-2.038936068|-32.84907515|78.24529096|-24.86988906|0.478908312|2792.202559|555.1026569|2294.707886|-16.38090333|0.219318299|7.241602627000001|0.919048073|-884.5687799000001|31.85663123|0.016847116|-369.7499256|1720.258086|11.0965905|1.0|0.0|0.0|1.0|0.0|2.0|4.89|-7.01|1.0|133.84|1.0|6.0|-4.58|31.0|-6.34|407.47|1.0|2.37|-4.55|0.0106|0.0115|3.45|0.0|0.0|9.66e-08|-0.0497|3.83|3.6631|-1310.3453949999998|-1310.312649|697.92|1186.08|338.46|0.3116|245.37|530.51|0.5249199999999999|0.70031|-1310.072976|0.0908|5.7818|-0.20023|7.3988|7.8539|7.8539
12a_a5|1|0|0.0|0|7.139660336|1|1.338814635|-0.256282289|-0.00166971|2|-0.0036987359999999|0.0|-0.114419442|0.008649556|2|0.779533861|-0.063558439|0|0.337539208|0.0081891369999999|-36.01436435|-41.59124655|0.105409104|-0.026030816|-25.55893402|3.0925714930000003|0.0|0.746785093|-1.353602454|-22.13179066|50.40529807|-15.99663329|0.457755771|2524.410428|549.7500455|899.5599904|-9.830359239|0.253214907|8.741980056000001|0.844187448|-511.1786804|21.42066499|0.014342828|-303.31208710000004|1113.8745800000002|8.814051518|0.0|1.0|1.0|1.0|1.0|1.0|3.06|-8.83|1.0|119.38|1.0|5.0|-4.27|29.0|-6.23|381.47|1.0|3.58|-4.59|0.0205|0.00977|3.38|0.0|0.0|1.4800000000000003e-09|-0.04076|2.91|4.1610000000000005|-1202.02622|-1201.990542|667.31|1140.24|297.97|0.4794|264.55|508.81|0.50831|0.67169|-1201.750315|0.0296|2.5642|-0.21228|3.9457|7.7212|7.7212
12e_a36|1|0|0.0|0|7.412764017000001|2|1.29704412|-0.064019914|-0.007100632|2|0.144415507|0.0|-0.0586405829999999|0.003962098|1|0.7975411790000001|-0.144846626|0|0.4347714629999999|0.019063245|-44.83739063|-64.2330904|0.161913613|-0.036203518|-40.85494129999999|7.71202397|5.735288795|0.7610764190000001|-1.918786459|-28.51846223|75.50154216|-23.02695694|0.466721981|2709.877204|533.058116|2309.239105|-14.64611103|0.238923581|6.767371321000001|0.875194483|-776.2438847|30.25577504|0.017716522|-332.11111980000004|1603.556077|11.26845175|1.0|0.0|0.0|1.0|0.0|2.0|4.85|-6.97|1.0|128.72|1.0|5.0|-4.16|30.0|-6.55|395.46|1.0|2.14|-4.3|0.0274|0.02|3.04|0.0|0.0|1.08e-07|-0.04962|3.48|3.6699|-1272.2668210000002|-1272.23645|673.57|1142.19|337.84|0.4537|323.18|507.03|0.6814600000000001|0.70007|-1271.999945|0.0006|6.5974|-0.20151|8735.0|7.8539|7.8539
34_a47|0|1|0.0|1|6.842683282|0|1.40499556|-0.210257395|-0.004157676|3|-0.094313757|1.741433543|-0.043634386|0.0047106|3|0.833786184|0.128336294|1|0.437215023|0.019723558|-34.3104683|-49.91779281|0.1739443389999999|-0.029348287|-27.64315244|6.048527453999999|0.0|0.653993216|-1.261976347|-19.00022922|62.66739933|-16.25230464|0.45489212|2371.236125|457.4477611|918.6458674|-9.000096143|0.346006784|7.066583143|0.834499257|-387.0041342|24.85087647|0.023023142|-170.55473480000003|1068.587688|12.74960652|1.0|1.0|1.0|1.0|1.0|1.0|3.19|-7.47|0.0|99.09|1.0|4.0|-3.57|26.0|-6.66|348.38|1.0|3.02|-3.9|0.0929|0.0436|2.49|0.0|0.0|3.36e-08|-0.0545|2.41|3.8892|-1162.4815230000002|-1162.450678|585.79|980.02|318.79|0.2309|294.66|436.88|0.6602399999999999|0.69314|-1162.283641|0.1718|4.4605|-0.21536|6.2235|8.7|8.7
17f_a50|0|1|0.0|2|7.934155233999999|1|1.349854916|-0.2208117919999999|-0.002205848|1|-0.167275895|2.187498662|-0.028989535|0.0129274519999999|1|0.7851209440000001|-0.2257632789999999|1|0.333180181|0.016414675|-29.10566644|-46.03121141|0.088541266|-0.026836447|-28.30463221|6.206439227000001|82.90209608|0.721122105|-1.422331714|-17.89709978|55.9791334|-16.50175503|0.472769049|2582.272632|560.4567739|1929.981543|-10.14694362|0.278877895|7.200480876|0.896702|-537.7880119|22.88344084|0.01617809|-271.9363523|1212.822364|9.947921993|1.0|1.0|1.0|1.0|1.0|0.0|3.81|-6.38|1.0|116.81|1.0|6.0|-3.58|29.0|-6.64|384.48|1.0|2.92|-4.12|102.0|0.0291|2.83|0.0|0.0|4.15e-07|-0.0336399999999999|2.5|4.0664|-1219.2481369999998|-1219.220465|653.63|1146.22|304.9|0.1708|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|6.1931|-0.20148|8.312999999999999|6.4001|6.4001
12aa_a30|0|0|0.0|0|7.412764017000001|2|0.604983643|-0.101407312|-0.008848121|2|-0.014017531|0.0|0.059360681|0.005111479|1|0.809127478|-0.012535889|0|0.418522684|0.030906491|-54.50378741|-70.79444906|0.1873486869999999|-0.033789461|-49.44198469|15.0745057|0.0|0.630759573|-1.925999268|-38.06478415|91.51563481|-23.59814969|0.4659424379999999|3115.249471|567.5458219999999|2455.130164|-16.48066156|0.369240427|8.65813938|0.872457337|-939.3977091|37.41227352|0.029670025|-182.6418006|2132.499591|20.72118575|1.0|0.0|1.0|1.0|1.0|1.0|4.86|-6.83|2.0|140.26|1.0|7.0|-5.61|33.0|-6.39|458.54|0.0|2.52|-5.0|0.00113|0.00456|3.81|0.0|0.0|1.47e-07|-0.04966|3.34|3.4642|-1804.818818|-1804.784381|748.78|1275.73|357.9|0.1667|238.78|605.07|0.30341|0.68642|-1804.516348|0.1506|5.8962|-0.19687|6.4878|8.1135|8.1135
8f_a8|1|0|0.0|1|7.05012252|0|1.394802091|0.024051247|-0.01032134|0|0.0587545909999999|0.0|-0.08540947|-0.007036544|0|0.6971223040000001|0.010682683|0|0.308621017|0.013566221|-71.22071405|-62.06002501|0.403186031|-0.048375351|-36.18904175|4.613060521|67.99102163|0.90577048|-2.128515439|-41.53091131|67.4402386|-28.20910228|0.456995667|2622.044457|348.0199311|1892.066521|-16.44956443|0.09422952|7.504290616|0.8416059290000001|-723.7808349999999|31.14376424|0.009226445|-473.23361|1370.325626|5.380213594|0.0|0.0|0.0|0.0|0.0|2.0|3.14|-7.95|2.0|105.27|1.0|4.0|-5.21|29.0|-5.98|391.37|0.0|4.04|-5.0|0.0023899999999999|0.00395|3.82|0.0|0.0|1.13e-08|-0.0675299999999999|7.71|3.4876|-1361.658484|-1361.626748|602.63|1022.89|355.5|0.3188|263.65|477.92|0.55661|0.69925|-1361.455053|0.1659|5.8283|-0.21285|7.8014|4.6428|4.6428
47g_a18|0|0|0.0|0|7.03438793|1|1.251175676|-0.005500039|-0.005817448|0|-0.048472184|0.0|0.033759227|0.00531392|0|0.750610215|-0.014370598|0|0.413435809|0.013404131|-55.35188184|-72.53379954|0.165575846|-0.029212072|-61.55384106|9.653129118|47.07867403|0.731870777|-2.307753726|-46.97287277|86.33162323|-24.79003275|0.4913566339999999|3367.0578530000003|708.1114197|2268.439188|-21.03738872|0.268129223|10.33698377|0.966014041|-1661.953709|33.87214455|0.016259076|-393.5416883|2675.8994190000003|13.79782369|1.0|1.0|0.0|1.0|1.0|2.0|4.87|-9.22|3.0|164.47|1.0|13.0|-6.11|40.0|-6.4|541.68|0.0|2.83|-5.52|0.000421|0.00163|4.52|1.0|1.0|6.04e-10|-0.04413|8.13|3.0965|-1743.375845|-1743.346243|905.71|1604.37|400.4|0.5955|400.4|874.26|0.69828|0.69828|-1742.7686640000002|0.5955|4966.0|-0.17202|5.9864|8.0458|8.0458
12h_a40|0|0|0.0|1|7.515889085|0|0.60499064|0.104392974|-0.008044548|0|0.208938531|0.803557099|0.189869851|-0.002126898|0|0.7769829840000001|-0.335801908|1|0.006997021|0.0117142839999999|-50.45378559|-48.34705035|0.160518251|-0.038796498|-25.56004046|3.274152035|59.68939644|0.844008584|-1.280284432|-26.67382585|54.9311782|-20.51086984|0.4958138139999999|2270.834041|443.8158546|603.6697997|-10.84365353|0.155991416|7.989299324|0.983394285|-357.8405665|24.30173133|0.012453938|-363.7398044|801.957134|6.584127851|1.0|0.0|1.0|1.0|1.0|1.0|3.19|-6.84|2.0|96.16|1.0|2.0|-6.25|23.0|-5.13|361.25|0.0|4.22|-5.58|0.0002009999999999|0.000942|4.75|0.0|0.0|1.44e-07|-0.07512|4.14|2.6436|-2153.207198|-2153.186757|548.82|910.77|469.0|0.3985|298.7|435.95|0.6503899999999999|0.7041|-2153.072091|0.3693|2.5573|-0.18432|3.5425|6.0846|6.0846
22_a10|0|0|0.0|1|7.535296702|1|1.343837143|-0.067641834|-0.005035102|2|-0.026750502|1.880539113|0.01204992|0.008903905|2|0.747363443|-0.033474297|1|0.775071808|0.016720696|-41.96631248|-50.61577509|0.130170086|-0.022372463|-39.42279832|10.14325785|60.10354816|0.564323334|-1.3647202319999998|-32.68604442|71.13124588|-17.4251029|0.422182297|3241.833491|677.4790907|2668.5420940000004|-13.57178303|0.435676666|8.84228648|0.730649641|-827.8787647|30.87787063|0.026340252|-100.1982412|1883.550109|20.51547079|1.0|1.0|1.0|1.0|1.0|0.0|3.74|-9.37|2.0|139.53|1.0|6.0|-5.34|36.0|-6.29|475.54|0.0|4.26|-5.53|0.00217|0.0014|4.1|0.0|0.0|4.27e-10|-0.05712|5.65|3.8517|-1544.237634|-1544.203968|770.92|1339.48|321.89|0.2624|256.95|602.93|0.4483899999999999|0.6834100000000001|-1543.893507|0.1922|4.8409|-0.2180699999999999|6.5841|5.9586|5.9586
41_a18|0|0|0.0|0|7.03438793|2|1.251176562|0.115127295|-0.007587553|1|-0.089781154|0.0|0.022493846|-0.002136837|0|0.733589101|0.037097204|0|0.3888308139999999|0.009550224|-69.94639412|-61.10986894|0.2650611539999999|-0.037381065|-41.89408289|4.488448275|93.99687836|0.903239484|-2.317626057|-47.95199341|65.83786886|-25.62671923|0.487248278|2899.29167|503.8398786|1491.296991|-17.56848637|0.0967605159999999|8.787657952|0.950261611|-1089.246155|28.37200951|0.006896617|-552.8844577000001|1759.064589|4.727999916|1.0|1.0|0.0|1.0|1.0|3.0|4.07|-8.38|2.0|141.34|1.0|6.0|-5.56|34.0|-6.38|452.55|0.0|2.53|-5.02|0.00125|0.0042899999999999|3.78|0.0|0.0|4.18e-09|-0.04956|7.34|3.2123|-1454.374793|-1454.3467460000002|736.59|1294.52|385.97|482.0|385.97|576.83|0.69308|0.69308|-1453.980175|482.0|2.0934|-0.1814599999999999|2721.0|6433.0|6433.0
6a_a31|1|0|0.0|0|7.703007682000001|1|0.610184884|0.038376178|-0.01694403|0|0.08881108|0.0|-0.0225412779999999|-0.010591881|0|0.784022685|-0.0436046509999999|0|0.259133072|0.034212524|-77.60012959|-74.23718620000001|0.42783832|-0.045153913|-43.59027182|11.79563339|98.49408082|0.6927462990000001|-1.896464366|-45.56491046|92.52963742|-26.51328079|0.478330896|2713.694431|335.9594356|1671.917893|-15.56795422|0.307253701|7.516549303|0.916923952|-653.8540772999999|38.27271371|0.031153284|-226.3518866|1607.453976|18.29245122|1.0|1.0|1.0|1.0|1.0|2.0|3.42|-6.96|1.0|104.73|1.0|4.0|-5.22|28.0|-6.69|390.42|0.0|2.96|-4.34|0.00238|0.0178|2.8|0.0|0.0|1.11e-07|-0.05563|4.03|3.5428|-1613.34153|-1613.295461|607.79|1028.95|349.96|0.6404|349.96|447.66|0.70416|0.70416|-1613.1416|0.6404|7.7514|-0.19843|11.2387|5.9586|5.9586
23_a10|0|0|0.0|1|7.535296702|1|1.34383709|-0.12979844|-0.00264793|2|-0.031558374|1.981673861|-0.000458688|0.010662507|2|0.754150918|-0.043248272|1|0.535680357|0.009615852|-35.17017083|-51.27837225|0.084791355|-0.02685653|-36.32074126|4.824237957|53.00900704|0.7611996520000001|-1.6651048819999998|-24.91121732|60.76548004|-19.02262196|0.485561757|3103.831885|648.2471057|1945.384475|-13.47382337|0.238800348|8.755988318|0.943867925|-835.377049|24.9903188|0.013394095|-370.018179|1549.399766|9.487107794|1.0|1.0|1.0|1.0|1.0|0.0|3.8|-9.84|2.0|139.11|1.0|6.0|-5.38|35.0|-5.93|461.56|0.0|4.5|-5.7|0.00193|0.000923|4.48|0.0|0.0|1.44e-10|-53.0|3.9|3.8034|-1470.1960279999998|-1470.166163|768.3|1336.11|325.98|0.2089|325.98|606.18|0.67647|0.67647|-1469.838069|0.2089|3.8115|-0.21158|4.8954|6.1249|6.1249
16g_a32|1|1|0.0|0|7.765993078999999|0|0.609420729|0.1739995319999999|-0.013775701|0|-0.049658216|2.084553994|-0.029193403|-0.00030659|0|0.83902731|0.008494733|1|0.542303725|0.023959586|-57.77542509|-77.75914881|0.1793577589999999|-0.033839807|-57.31234426|13.01585399|43.37912747|0.6863323440000001|-1.79350976|-42.58335004|94.54074206|-24.94161377|0.3972359179999999|2833.521937|604.8539801|3497.469035|-18.38320476|0.313667656|9.3963701|0.65902387|-974.3098525|36.34043182|0.02276861|-274.67233460000006|1926.042887|16.78159325|1.0|1.0|1.0|1.0|1.0|2.0|3.87|-8.16|3.0|121.56|1.0|10.0|-7.51|30.0|-5.69|441.57|0.0|4.37|-5.32|1.36e-05|0.00213|4.65|0.0|0.0|6.890000000000001e-09|-0.05|5.38|3.6161|-2034.621991|-2034.593036|752.29|1245.25|342.86|0.2879|342.86|639.49|0.70222|0.70222|-2034.342619|0.2879|3.7346|-0.19968|4.3204|7.9586|7.9586
