molecula|NaaNH|n9FaHRing|SaaNH|nARing|BCUTs-1|SaasN|MATS2c|AATSC1s|JGI4|MATS7i|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aRing|n5aHRing|AATSC7i|AATSC1i|MATS1c|GATS1are|BIC2|SIC2|nFaHRing|RASA|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|WNSA5|RPCS|FNSA2|DPSA5|DPSA3|GRAVp|TASA|MOMI-Z|WNSA4|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Log S (Ali)|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Molecular Mass|BBB|Consensus Log P|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|Dipole (water)|pIC50|pIC50
8f_a8|1|0|2.939511291|0|1.394802091|1.241306689|0.024051247|-0.249095464|0.043758865|0.0587545909999999|-0.485102985|-0.007796225|10.94343488|0.007079485|1|1|0.152294451|0.254819201|-0.5373378529999999|0.578166105|0.6971223040000001|0.751162751|0|0.5968139689999999|0.013566221|-71.22071405|-62.06002501|7.91086576|317.0847898|0.403186031|235.1097364|-0.048375351|-36.18904175|67.99102163|-2.128515439|67.4402386|79.13157981|2622.044457|348.0199311|1892.066521|-16.44956443|7.504290616|13.81994609|0.8416059290000001|54.94802877|31.14376424|0.009226445|-473.23361|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|0.0|2.0|0.0|23.0|-7.95|4.72|4.11|2.0|0.0|105.27|1.0|4.0|-5.21|4.0|-5.98|391.37|0.0|4.04|-5.0|6.11e-06|0.00395|0.0|-0.0675299999999999|7.71|3.4876|-1361.658484|602.63|1022.89|263.65|477.92|0.55661|0.1659|-0.21285|7.8014|4.6428|4.6428
14z_a23|0|1|0.0|0|1.197960872|3.305974434|0.08752343|-0.024897956|0.04314059|0.038811869|-0.30053593|0.009174505|10.31321795|-0.0229244|2|2|0.0708381429999999|-0.125978901|-0.46459002|0.719722236|0.802520527|0.8668730109999999|1|0.925301102|0.018337664|-40.56245532|-55.54823244|12.77192721|40.18308023|0.074698898|52.02674091|-0.03393829|-38.68856944|79.960755|-1.595099623|66.77741935|53.33438253|3094.698027|644.4593172|2692.627452|-16.46322104|7.834464959|14.91419434|0.903664694|149.3235124|30.08835522|0.01612263|-397.8390333|665.6233736|11.22918692|0.0|0.0|1.0|0.0|1.0|1.0|0.05|26.0|-8.57|5.32|3.99|2.0|1.0|130.3|1.0|5.0|-6.77|4.0|-5.8|480.37|0.0|4.49|-6.13|1.7e-07|0.000354|0.0|-0.08503|4.73|3.6632|-2549.107748|715.41|1221.92|307.5|586.28|0.66217|0.2917|-0.23698|7.9877|8.2941|8.2941
4_a38 (LY-2157299)|0|0|0.0|1|1.343847059|2.0959524330000003|0.050460026|-0.080432741|0.041252955|-0.0501467259999999|-0.325515636|0.002865697|10.9277672|-0.020954339|1|1|-0.083399128|0.0481706809999999|-0.463575124|0.702976795|0.8099394329999999|0.868207983|1|0.754313773|0.01243241|-52.90108631|-51.11565158|7.104736984|260.7739337|0.2456862269999999|140.40206619999998|-0.03235283|-29.21101111|71.22674185|-1.520583011|58.99645489|60.00582329|2501.945802|431.0669496|1686.693134|-10.56568487|6.54753874|12.76426621|0.949475478|122.2274724|23.51893991|0.01379043|-327.0140711|542.7276591|7.880803302999999|0.0|1.0|1.0|1.0|1.0|1.0|0.18|21.0|-7.13|3.51|1.84|1.0|0.0|108.18|1.0|3.0|-3.85|4.0|-6.86|369.42|0.0|2.81|-3.99|0.0001409999999999|0.0375|0.0|-0.06|3.95|3.78|-1198.683473|617.61|1048.31|266.68|449.44|0.4|0.06|-0.22|7.6529|7.1586|7.1586
3q_a32|1|1|3.4364803|0|0.609420748|0.0|-0.017280695|-0.04718311|0.03898374|0.02785755|-0.419780649|0.000773658|10.31100266|-0.098400506|3|3|0.0492355779999999|-0.295228244|-0.5448044360000001|0.751733573|0.853737093|0.901790225|1|0.84993799|0.018527744|-41.72706804|-60.46462749|11.43581616|41.73511731|0.15006201|92.62226328|-0.027989085|-37.3203761|53.27315741|-1.371465184|74.3682963|53.16288420000001|2649.276311|524.6043311000001|3335.898591|-10.6629646|6.428518903|11.93494358|0.856561949|225.3038157|27.20679986|0.022526037|-166.61896299999998|618.9134881|13.90366881|1.0|0.0|1.0|1.0|1.0|1.0|0.3|19.0|-7.31|4.72|1.33|1.0|0.0|115.37|1.0|7.0|-5.91|4.0|-6.35|411.54|0.0|3.86|-4.62|1.24e-06|0.00992|0.0|-0.04968|5.15|3.6236|-1920.066488|666.16|1136.46|342.16|549.78|0.70216|0.2897|-0.19969|5.2657|7.5528|7.5528
17a_a22|0|0|0.0|0|1.2689202|1.866510299|-0.0422459529999999|-0.092107225|0.043274232|-0.054347074|-0.314134834|0.00220634|10.94643739|-0.005724389|1|1|-0.089641194|-0.126659773|-0.3626566539999999|0.830653242|0.7562495659999999|0.805071997|1|0.8594770140000001|0.0140462319999999|-49.30541729|-60.0620365|9.597299109|286.3611391|0.140522986|96.01444244|-0.030843667|-41.03828927|0.0|-1.758088991|73.26110471|58.9027164|2910.035347|587.2505892999999|1934.881271|-14.39939974|8.549622191000001|16.63169381|0.945313306|197.4916253|29.64221498|0.01931764|-288.28178110000005|784.2697099|13.19906822|1.0|1.0|0.0|1.0|1.0|1.0|0.15|27.0|-9.13|4.93|2.01|2.0|1.0|128.29|1.0|7.0|-4.75|5.0|-6.39|435.5|1.0|2.25|-4.96|1.7899999999999998e-05|0.00473|0.0|-0.15124|5.13|1.3971|-1408.300966|731.19|1253.39|255.63|577.52|0.46268|0.0085|-0.21338|2268.0|7.0862|7.0862
6_a3|0|0|0.0|0|0.605016564|0.0|0.155665791|-0.106234254|0.038650794|-0.025021661|-0.330577816|-0.007540435|10.3116226|0.032782484|1|1|-0.0445675709999999|0.036673175|-0.594308852|0.881253042|0.790667152|0.8632654590000001|1|0.783322023|0.010921391|-52.01903278|-49.23401228|5.449560482000001|236.2008316|0.216677977|108.118071|-0.037726468|-24.56680878|77.06094911|-1.282699916|56.71997588|57.46859326|2196.107822|390.8623623|1899.385061|-9.393191593|5.498222293|8.982311462|0.633675574|98.39146166|23.4484528|0.0150025189999999|-302.19751|353.7528308|7.485963593999999|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-7.48|4.66|2.11|1.0|0.0|95.5|1.0|2.0|-5.44|3.0|-5.68|338.81|0.0|3.63|-4.87|3.67e-06|0.00455|0.0|-0.06529|3.09|3.3963|-1731.735113|524.88|884.88|212.74|366.93|0.3369|129.0|-0.21179|3.7185|5.7501|5.7501
14a_a10|0|0|0.0|2|1.3438495730000002|2.156210368|-0.2090476269999999|0.0437538159999999|0.035660377|0.027446544|-0.147427016|0.011509975|10.92970798|-0.00421565|1|1|0.042968756|-0.344811314|-0.168193178|0.76857495|0.7348225290000001|0.770129205|1|0.911549451|0.0135610389999999|-32.23041637|-51.23835032|9.840503082|67.52851799|0.088450549|64.18371923|-0.018970051|-37.18086445|134.15514270000003|-1.270993412|67.14248252|42.07091945|3075.550631|661.4615097|1774.8853399999998|-9.988888957|10.0292632|18.88856367|0.8833450959999999|332.3339934|25.39690722|0.0219172279999999|-60.97724212|1003.968547|15.9041322|0.0|1.0|1.0|1.0|1.0|0.0|0.39|21.0|-8.18|3.36|1.94|1.0|0.0|146.76|1.0|7.0|-4.21|6.0|-6.82|468.59|1.0|3.43|-4.8|6.159999999999999e-05|0.00743|0.0|-46.0|2.25|3802.0|-1489.655581|800.01|1380.89|222.16|645.26|0.34245|0.0005|0.19621|4.8004|7.1308|7.1308
12af_a36|1|0|3.448611715|2|1.29704271|0.0|0.04293386|-0.081537769|0.039953704|0.091263447|-0.6038322939999999|-0.00233752|10.96037047|0.00146554|1|1|0.154914099|-0.213993335|-0.505160213|0.859938421|0.813346624|0.8631180940000001|0|0.755275519|0.021921402|-57.32748365|-73.23838519|15.22358698|89.56100543|0.244724481|169.9519197|-0.035153522|-50.86129548|127.6527374|-2.003750775|91.25505794|72.55107063|3013.98446|524.5103537|3082.869129|-16.95376516|8.59579222|15.59375751|0.8141152220000001|229.0052411|36.42391023|0.0259433429999999|-236.4517911|757.7532208|18.01667275|0.0|0.0|0.0|1.0|0.0|3.0|0.17|17.0|-6.93|1.65|1.49|1.0|0.0|138.06|1.0|7.0|-3.54|5.0|-7.66|438.48|0.0|1.47|-3.64|0.000292|0.0997|0.0|-0.05882|4.5|3.2299|-1440.982935|737.4|1246.55|236.83|589.48|0.50179|0.0035|-0.19246|9.4631|7.8239|7.8239
12b_a50|0|1|0.0|1|1.397986833|4.058595679|-0.19841119|-0.0016330379999999|0.034845679|-0.08032584|-0.125985651|0.01164808|10.94501743|-0.115659308|2|2|-0.139522815|-0.291865836|-0.246831987|0.699597776|0.804535572|0.8718949979999999|1|0.925916085|0.0214891|-22.92589265|-33.25880166|10.80329197|8.07905572|0.074083915|37.24447201|-0.0237482779999999|-16.72031641|86.49656508|-0.926182858|47.12729492|33.72918462|2224.116359|465.4891075000001|1446.231761|-6.002164865|5.7232816060000005|10.05480253|0.756824707|214.5713436|20.82911679|0.027586169|-73.59089223|388.171611|13.86849326|1.0|1.0|0.0|1.0|1.0|0.0|0.11|20.0|-5.49|3.42|2.02|0.0|0.0|94.69|2.0|2.0|-3.16|3.0|-6.44|313.36|1.0|2.59|-3.84|0.000685|45.0|0.0|-0.02974|2.47|3.9305|-1006.664619|539.15|909.8|263.3|401.64|0.6016199999999999|0.0777|-0.19425|5.6617|5.3242|5.3242
1b_a5|1|0|2.881451247|0|1.4258024619999998|0.0|-0.250420203|-0.061874543|0.0248765429999999|-0.095857885|-0.111923619|0.003886035|10.94890233|-0.028797464|1|1|-0.220946861|0.045204303|-0.231956531|0.567806811|0.759794937|0.827319059|0|0.808828623|0.010803163|-39.38248661|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|96.23685048|-0.031306145|-19.56938257|0.769931305|-1.158327367|48.55415504|44.82086533|2171.716467|407.1693177|919.9167129|-7.933533473|6.11909445|11.64312636|0.90275317|134.6705884|21.51550842|0.019229427|-234.0649914|357.34245360000006|9.680212283|1.0|1.0|0.0|1.0|1.0|1.0|0.0|23.0|-8.3|4.76|2.29|0.0|0.0|90.44|1.0|3.0|-3.97|4.0|-5.99|316.33|1.0|3.38|-4.3|0.000106|0.0157|0.0|-0.04135|3.1|4.6481|-1050.538976|536.59|892.61|258.89|388.58|0.5153800000000001|87.0|-0.23055|4.3687|7.2291|7.2291
7_a1|0|0|0.0|2|1.348826331|2.307091837|-0.055291895|0.001018628|0.035718954|-0.048878707|-0.421687222|0.0021597079999999|10.9513015|-0.024096172|1|1|-0.077833285|-0.391298966|-0.441054548|0.7795049279999999|0.801577133|0.862051935|0|0.710959153|0.035937867|-40.16416679|-47.35863598|17.31482297|111.9204437|0.289040847|139.2595474|-0.031040669|-22.81733634|404.7836105|-1.179545431|61.72628137|57.47898976|2150.215999|342.53930230000003|1466.924404|-7.205474633|5.07667644|9.278054953|0.827584457|191.0896839|24.78585294|0.029820838|-99.61948195|351.4191817|14.36764539|0.0|1.0|0.0|1.0|1.0|0.0|0.22|17.0|-5.64|3.29|1.6|0.0|0.0|85.88|2.0|2.0|-3.16|4.0|-6.4|305.33|1.0|2.72|-3.71|0.000696|0.0595|0.0|-0.02433|2.76|4.0504|-1009.509475|515.2|864.85|306.1|365.53|0.69902|0.2961|-0.19167|6.5936|6.3372|6.3372
13_a12|0|0|0.0|0|1.508548782|0.0|0.202052156|-0.0619247109999999|0.037948718|-0.21832579|-0.272508888|0.000830398|10.96083169|0.021322992|0|0|-0.362308767|-0.281096572|-0.595629719|0.845823047|0.6809340620000001|0.7300173240000001|0|0.90006391|0.008188151|-28.51381164|-45.33566159|4.01385817|64.74666684|0.09993609|48.98899535|-0.034993718|-22.2236882|66.2289548|-1.2947675790000002|48.99243638|32.52766981|1812.788134|441.2142447|664.9830294|-8.408963103|6.06407675|11.36787272|0.874625469|57.35761558|19.42716439|0.0074597119999999|-375.4880089|327.9594923|3.656774794|1.0|1.0|0.0|0.0|1.0|1.0|0.12|18.0|-7.14|3.9|2.42|1.0|0.0|84.74|1.0|3.0|-4.26|3.0|-5.49|276.34|1.0|3.22|-4.2|5.520000000000001e-05|0.0174|0.0|-0.04445|3.83|3.9329|-876.3661620999999|532.86|867.79|273.31|437.91|0.6622399999999999|0.0155|-0.20903|1.5686|7.0315|7.0315
12h_a40|0|0|0.0|0|0.60499064|1.760542171|0.104392974|-0.107711573|0.041915709|0.208938531|-0.289603712|-0.000134504|10.31197256|-0.21893421|2|2|0.367928263|0.224167029|-0.556229094|0.809398262|0.7769829840000001|0.845904643|1|0.839481749|0.0117142839999999|-50.45378559|-48.34705035|6.193088525|208.6717565|0.160518251|84.86252967|-0.038796498|-25.56004046|59.68939644|-1.280284432|54.9311782|56.64687411|2270.834041|443.8158546|603.6697997|-10.84365353|7.989299324|15.84593062|0.983394285|82.46928995|24.30173133|0.012453938|-363.7398044|350.9435025|6.584127851|1.0|0.0|1.0|1.0|1.0|1.0|0.0|20.0|-6.84|5.02|3.76|2.0|1.0|96.16|1.0|2.0|-6.25|2.0|-5.13|361.25|0.0|4.22|-5.58|5.58e-07|0.000942|0.0|-0.07512|4.14|2.6436|-2153.207198|548.82|910.77|298.7|435.95|0.6503899999999999|0.3693|-0.18432|3.5425|6.0846|6.0846
8_a4|0|0|0.0|1|1.304250488|2.126514848|-0.208165266|0.03148225|0.038726287|-0.072752231|-0.056197036|0.010647563|10.9295757|0.05775266|1|1|-0.1193184819999999|-0.078942941|-0.150276481|0.619844116|0.813333185|0.879500982|1|0.925132446|0.0103751219999999|-27.90231822|-33.90618946|5.362918401|11.02158946|0.074867554|38.69916707|-0.024598141|-17.52616744|37.17889653|-0.983925625|41.57817329|33.26523662|2297.5526170000003|478.2025467|1737.932042|-6.572312789|5.695730546|9.972991122|0.750959081|141.55141369999998|17.50981094|0.0148422489999999|-233.7988862|434.9654405|7.671983829|1.0|1.0|1.0|1.0|1.0|0.0|0.15|21.0|-7.78|4.76|2.93|1.0|0.0|100.13|1.0|2.0|-4.35|3.0|-5.76|346.81|1.0|3.85|-4.84|4.49e-05|0.00506|0.0|-0.05864|3.29|3.9863|-1450.239105|561.6|949.09|231.56|391.01|0.30471|0.0642|-0.22685|5.7488|7.2676|7.2676
11_a4|0|0|0.0|1|0.626711769|2.159635561|-0.20567828|0.032861655|0.03617284|-0.017835936|-0.056016567|0.011277653|10.33765061|-0.0043410079999999|1|1|-0.030003079|-0.046906237|-0.145254541|0.6575743310000001|0.820318166|0.875868891|1|0.930113409|0.009336075|-31.35942689|-37.74083422|5.395547437|12.88007087|0.069886591|40.38918044|-0.023620625|-21.81135655|59.55648883|-1.110169356|44.63993001|36.75497433|2452.527871|537.5354202000001|1640.559148|-7.889214068999999|6.850305797000001|13.18281017|0.924411925|140.96082869999998|18.0546182|0.011937709|-296.0029432|575.2252237|6.89909579|1.0|1.0|1.0|1.0|1.0|0.0|0.23|21.0|-8.05|5.22|3.15|2.0|0.0|111.64|1.0|4.0|-5.14|3.0|-5.74|372.49|0.0|4.16|-4.97|7.27e-06|0.00395|0.0|-0.05582|3.2|3.78|-1467.463842|630.04|1071.03|252.67|479.99|0.4444|0.0403|-0.2146699999999999|5.3012|6.9586|6.9586
9_a1|1|0|3.358585365|0|1.432397289|0.0|0.020428974|-0.1075163359999999|0.037578348|-0.110185988|-0.282769361|-0.00314411|10.94877277|0.016589221|1|1|-0.232860777|-0.093062585|-0.483335578|0.582499378|0.737794643|0.7964939409999999|0|0.755276458|0.011266799|-46.63553015|-49.42275468|6.495805626|63.73880199|0.244723542|141.093898|-0.031896718|-28.49439431|0.0|-1.371558857|57.60218193|53.13133578|2387.143654|435.4501351|1739.0376789999998|-10.60256533|7.61577077|13.91191974|0.826725116|125.865476|23.52578164|0.014186995|-324.81308110000003|472.9447227|8.17942725|1.0|1.0|1.0|1.0|1.0|1.0|0.05|23.0|-8.98|5.57|2.74|2.0|0.0|102.84|1.0|4.0|-4.68|4.0|-5.81|357.38|0.0|4.12|-4.79|2.07e-05|0.0057799999999999|0.0|-0.07602|5.6|3343.0|-1187.226314|600.6|1007.04|370.88|487.19|0.70296|0.5409|-0.21015|6.4447|5.2218|5.2218
4g_a46|0|0|0.0|1|1.134637064|2.156712018|-0.153373738|-0.010706405|0.046415344|-0.093447672|-0.088529411|0.011488768|10.96333695|-0.138341481|1|1|-0.144064904|-0.121452903|-0.2455749539999999|0.662386484|0.74106323|0.7796270059999999|0|0.946829733|0.00801562|-32.64186634|-40.24987057|4.598866947|7.38470955|0.053170267|30.50581108|-0.024339048|-23.0928866|72.82863401|-1.192613373|44.72726697|37.24073329|2242.010126|543.2323468999999|2285.43285|-8.0118178|5.8466355000000005|10.60062169|0.8131148579999999|99.33639766|16.88825479|0.007803902|-375.0653627|568.1534007|4.477396402|1.0|0.0|1.0|1.0|1.0|0.0|0.38|17.0|-7.8|5.37|3.06|2.0|1.0|106.55|1.0|3.0|-5.38|3.0|-5.18|366.89|1.0|4.39|-5.38|4.22e-06|0.00153|0.0|-0.03985|4.65|4.4163|-1493.154666|615.33|1064.92|280.74|530.39|0.6983199999999999|0.1294|-0.22587|3.7113|5.5615|5.5615
34_a20|0|0|0.0|0|1.416932073|1.877209467|0.0305860929999999|-0.104520106|0.0396875|0.199191385|-0.328567476|0.003085806|10.93244905|-0.054458882|1|1|0.327535029|0.057022334|-0.4478820739999999|0.7071284179999999|0.74801464|0.80310139|1|0.7966571459999999|0.0130295999999999|-57.31821177|-57.49912174|8.766605631000001|297.5548445|0.203342854|136.81360859999998|-0.032248904|-38.68669181|80.66541842|-1.709191893|67.53437417|66.0848174|2825.042137|536.0086996|2319.742032|-14.59875162|7.940146766|14.7802149|0.8614536140000001|150.43359099999998|27.94614651|0.01491516|-371.9551262|712.1606951|10.03525243|1.0|1.0|1.0|1.0|1.0|1.0|0.08|27.0|-9.18|4.62|2.47|2.0|0.0|125.0|1.0|5.0|-5.14|4.0|-6.28|419.48|0.0|3.63|-5.02|7.27e-06|0.00399|0.0|-0.05181|4.97|3.8699|-1352.31921|711.19|1205.64|229.04|544.93|0.38519|0.0766|-0.21284|5.4994|7.2147|7.2147
14e_a23|0|1|0.0|0|1.197957573|3.052208981|0.059967018|-0.272389934|0.044241453|0.023369734|-0.4787294729999999|0.001027627|10.3132176|-0.009871698|2|2|0.072830644|-0.226146643|-0.5232404310000001|0.560094237|0.791790895|0.8510270329999999|1|0.925392058|0.018022127|-51.07141556|-62.2612068|12.5437807|48.244071000000005|0.074607942|51.92870134|-0.03935934|-43.33511299|0.5612316039999999|-1.96796702|74.75779594|63.61519626|3255.313968|644.0923882999999|2428.874279|-19.06744972|8.020794334|15.89643482|0.981902808|141.6222839|34.39302091|0.017954325|-412.7765217|658.8108151|12.49658915|0.0|0.0|1.0|1.0|1.0|1.0|0.09|26.0|-8.23|6.19|3.82|2.0|1.0|125.29|1.0|6.0|-6.38|7.0|-6.06|479.48|0.0|4.5|-5.79|4.1200000000000004e-07|0.000773|0.0|-0.08122|4.2|3.7033|-1966.96594|706.39|1209.58|334.8|571.39|0.63922|0.3178|-0.2342199999999999|5.5469|8.5214|8.5214
12_a3|0|0|0.0|0|0.605020506|0.0|0.167987916|-0.118456941|0.042795699|-0.120694579|-0.336455156|-0.006049098|10.31163031|-0.069857022|1|1|-0.218774634|0.032450556|-0.604704476|0.899733837|0.718481325|0.784451598|1|0.829399708|0.011076075|-44.07517037|-45.63945658|5.258353635|239.2266101|0.170600292|80.99228663|-0.039584548|-21.667278|76.23910943|-1.345874639|52.16354015|49.333524|2056.502939|393.75653|1064.221958|-8.921820355|5.6343192|10.50748861|0.864908294|80.50854774|22.63041363|0.01374218|-313.7317211|330.4083896|6.524083564|1.0|1.0|1.0|1.0|1.0|1.0|0.0|21.0|-6.89|4.01|1.6|1.0|0.0|90.49|1.0|2.0|-5.68|3.0|-5.3|304.37|0.0|3.23|-4.84|2.07e-06|0.0044|0.0|-0.06361|2.94|3263.0|-1272.152002|515.23|847.25|379.97|361.95|0.69784|0.5056|-0.19514|3.1979|5.45|5.45
18a_a25|0|0|0.0|0|1.194229606|1.875390684|-0.151473962|-0.019008377|0.038167849|0.062229409|-0.170732995|0.007643634|10.31286118|-0.019985937|1|1|0.106305991|-0.06333068|-0.2936794219999999|0.761417363|0.7385460309999999|0.792935475|1|0.931628386|0.0095281269999999|-37.07961488|-51.83514755|6.317215793|75.74077952|0.068371614|45.33086513|-0.03097773|-34.36707071|0.0|-1.641819678|59.45091020000001|43.39683067|2857.88027|617.676232|2331.966135|-13.61714122|7.39539242|14.59524518|0.973559258|121.2825364|25.136651|0.011486699|-420.4420243|759.4953883|7.615762647|1.0|1.0|1.0|1.0|1.0|1.0|0.08|27.0|-9.78|5.72|2.88|2.0|1.0|133.85|1.0|6.0|-6.33|3.0|-5.58|435.54|0.0|4.53|-5.77|4.65e-07|0.000744|0.0|-0.05591|4.51|3.1711|-1675.274716|694.17|1229.09|225.57|556.26|0.2834|0.0027|-0.21323|4.3839|7.0269|7.0269
galu_a46|0|0|0.0|1|1.343828866|2.082220175|0.048375705|-0.080432741|0.039550827|-0.090581301|-0.327651527|0.002865697|10.92740177|-0.1121767259999999|1|1|-0.150645957|0.0481706809999999|-0.4671565689999999|0.702976795|0.81708619|0.875868891|1|0.7637964079999999|0.01235603|-50.93538037|-49.84028137|6.915480101|261.2602893|0.236203592|132.199522|-0.03220981|-27.89483984|68.43088526|-1.513861067|57.65745491|57.85086047|2501.785113|427.4851161|1755.2047|-10.08962292|6.445819025|12.12170938|0.880553787|121.3297832|23.01702105|0.013967104|-317.0250717|542.7276591|7.817173532999999|0.0|1.0|1.0|1.0|1.0|1.0|0.18|21.0|-7.13|3.51|1.84|1.0|0.0|108.18|1.0|3.0|-3.85|4.0|-6.86|369.42|0.0|2.84|-3.99|0.0001409999999999|0.0375|0.0|||||||||||||7.2924|7.2924
LY364947_a10|1|0|2.949609552|0|1.390175303|0.0|-0.278922508|-0.00390904|0.0273958329999999|0.0938628109999999|-0.084940213|0.007575|10.9303125|-0.006198347|1|1|0.1625645369999999|0.072909639|-0.204644982|0.706034038|0.711607778|0.7792035190000001|1|0.8431045490000001|0.009678082|-34.01613475|-33.26705198|4.275500834|144.7228349|0.156895451|69.31194102|-0.029665114|-14.69643595|0.0|-0.978948758|41.53157099|38.29163558|1896.845282|372.4595738|839.5356408|-5.78950507|4.702575386|9.161732895|0.948237326|122.1566022|18.1140017|0.018707677|-197.4583104|287.99188260000005|8.264519015|1.0|1.0|0.0|1.0|1.0|1.0|0.0|21.0|-7.2|3.69|1.74|0.0|0.0|82.56|1.0|2.0|-3.54|3.0|-6.02|272.3|1.0|2.8|-3.86|0.00029|0.0374|0.0|||||||||||||7.2291|7.2291
12b_a40|0|0|0.0|0|0.604989475|1.713497417|0.084915315|-0.011794908|0.04020202|0.1744506639999999|-0.158107422|0.00779293|10.31197236|-0.1537981269999999|2|2|0.279216571|0.038336814|-0.513870527|0.58925219|0.7137941109999999|0.7818091140000001|1|0.955647156|0.010845303|-37.05091872|-42.67442006|6.17734692|80.72126798|0.044352844|25.26281742|-0.0338355829999999|-24.3068084|48.17000329|-1.048903063|48.54667776|43.22826564|2462.878448|544.3244990000001|860.5059425000001|-10.97726831|8.132984007000001|16.09989085|0.979579799|81.54797734|22.49258909|0.010309671|-406.4913617|370.3261123|5.872257692000001|0.0|0.0|1.0|1.0|0.0|0.0|0.0|20.0|-8.39|6.74|5.07|2.0|0.0|101.78|1.0|2.0|-7.71|2.0|-4.09|415.12|0.0|5.79|-7.11|1.95e-08|3.2500000000000004e-05|0.0|-0.08279|6.27|3407.0|-3016.999329|576.38|960.94|363.91|490.5|0.69476|306.0|-0.22546|6.3131|7.3979|7.3979
12j_a30|0|0|0.0|2|0.604984421|0.0|0.04148877|-0.033312179|0.043848238|-0.02473642|-0.354848778|0.005613018|10.31162861|-0.075816941|1|1|-0.0431311459999999|-0.09353607|-0.456342646|0.8414737059999999|0.795446883|0.846470093|0|0.842199041|0.015613498|-47.76354083|-60.832977500000005|10.09017681|88.51817261|0.157800959|101.9784021|-0.036204884|-39.31313154|0.0|-1.882653966|69.55167701|57.85371764|2784.7999170000003|544.2686362000001|2258.891981|-15.12043521|8.067697897|15.41574553|0.91079856|120.550211|28.76265258|0.01349128|-405.1466163|686.039456|8.71869951|1.0|0.0|1.0|1.0|0.0|1.0|0.17|17.0|-7.01|2.93|3.04|2.0|0.0|132.24|1.0|5.0|-5.66|4.0|-5.81|412.51|0.0|2.91|-5.15|2.21e-06|0.00291|0.0|-0.05106|4.14|3.4788|-1615.096172|695.8|1175.75|238.56|549.64|0.3087|0.1516|-0.1987799999999999|5.1081|8058.0|8058.0
15_a47|1|1|2.9226792460000004|0|1.304329657|0.0|-0.164258919|-0.072588375|0.042285714|-0.130885389|-0.21194909|-0.0026314909999999|10.9497222|0.0506476009999999|1|1|-0.299654464|-0.017562097|-0.332654104|0.644280611|0.830688568|0.897881853|1|0.791753677|0.016669157|-45.1562696|-48.36220049|8.917011222000001|61.0548099|0.208246323|111.3994409|-0.033307714|-25.87091101|0.0|-1.265693121|59.79410145|54.07328082|2327.320914|423.5412927|869.1027727|-9.531388265|6.984778596|13.37174753|0.914412511|154.260803|25.03780079|0.021370407|-226.4191275|383.4213189|11.43190096|1.0|1.0|0.0|1.0|1.0|2.0|0.06|21.0|-8.49|5.28|2.83|2.0|0.0|96.6|1.0|3.0|-4.89|4.0|-5.76|353.78|0.0|3.74|-4.85|1.29e-05|0.00499|0.0|-0.0591799999999999|3.33|4.0594|-1527.4104|552.16|930.51|286.26|419.75|0.67203|0.0759|-0.2268|3.7709|7.8|7.8
13_a47|1|1|2.920663104|0|1.417757826|0.0|-0.174238791|-0.0777650159999999|0.036632997|-0.047120094|-0.20197533|-0.00105415|10.9452934|0.038682232|1|1|-0.108780879|-0.0233277889999999|-0.316563793|0.6427334020000001|0.794037882|0.8582665429999999|1|0.781675563|0.017736598|-41.79730418|-45.39284663|9.13564442|63.12660940000001|0.2183244369999999|112.453046|-0.032468557|-23.38063458|0.0|-1.23380515|57.38622954|50.9329486|2190.316257|402.6200617|669.2729199|-8.613918003|7.038683428|13.33103985|0.8939678120000001|160.5682509|24.29844849|0.023284817|-193.936606|359.12161539999994|11.99338291|1.0|1.0|0.0|1.0|1.0|2.0|0.06|21.0|-7.9|4.63|2.34|0.0|0.0|91.59|1.0|3.0|-4.24|4.0|-6.0|319.34|1.0|3.19|-4.27|5.79e-05|0.0173|0.0|-0.05465|2.7|4.0302|-1067.820961|542.62|895.21|307.63|404.73|0.67466|0.3382|-0.22065|4.8308|7.8|7.8
