molecula|SddssS|n9FaHRing|n9FaRing|SaaNH|SssssC|BCUTs-1|MATS2c|AATSC1c|SRW07|n6HRing|JGI4|MATS7i|SaaaC|ATSC1c|AATSC1are|MATS8i|AATSC8d|n5aRing|n5aHRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|GATS1pe|RASA|FNSA3|PBF|FPSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|TPSA_x|FNSA4|FNSA1|FNSA2|WNSA3|PNSA4|GRAVp|TASA|GeomShapeIndex|GRAV|PPSA1|WNSA2|FPSA5|DPSA1|DPSA2|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Log Po/w iLOGP|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Class [Log S (SILICOS-IT)]|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|BBB|CYP1A2 inhibitor|Solubility [Log S (Ali)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Total Energy (water) (Hartree)|Area (grid)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Dipole (water)|IC50|pIC50|pIC50
12f_a40|0.0|0|0|0.0|0.0|0.604990261|-0.03356339|-0.006206277|5.4161004020000005|0|0.040501792|0.070099257|0.807254372|-0.235838511|0.008525796|0.108909202|-0.172869148|2|2|0.115814835|-0.033224348|-0.054891771|-0.397377446|0|0.777316288|-0.271493213|0.605644757|0.909993912|-0.067004323|3.43e-05|0.021549915|-37.02024147|-45.41519509|11.90644165|62.72992556|0.090006088|49.72883796|-0.032879466|0.7314440520000001|-1.150781297|-20.45387851|-18.16607804|2383.68369|502.7764322|0.962404834|5326.217734000001|148.3785764|-351.2898849|0.0201199619999999|-255.7481174|869.2568204|0.0|1.0|0.0|0.0|3.61|0.06|-7.32|3.99|2.0|0.0|98.25|1.0|-6.58|24.0|-4.76|376.26|0.0|1.0|2.66e-07|5.4|0.0|1.8100000000000003e-05|4.3313|-2212.359379|572.63|951.55|436.97|286.25|0.7029|-2212.222254|0.3858|-0.11765|-0.19526|0.01077929|4.8562|0.38|6.4202|6.4202
14m_a23|0.0|1|1|0.0|-4.405643132|1.197955072|0.05521348|-0.008929306|5.351858133|2|0.0431917209999999|0.028217372|0.665608656|-0.482182526|0.001027627|-0.034213923|-0.050626415|2|2|0.0879380709999999|-0.07256543|-0.226146643|-0.527662006|2|0.798384929|-0.072906704|0.5415996160000001|0.9258118|-0.072795329|0.268552591|0.017992415|-50.63012925|-62.09952738|12.51396625|47.23604193|0.0741882|51.59888942|-0.039285786|0.7958339090000001|-1.964289314|-35.21393496|-27.32379205|3255.247038|643.9145427|0.911438824|7588.823133|142.0002583|-950.2032192|0.017997351|-411.5129154|1716.6767920000002|0.0|1.0|1.0|1.0|3.17|0.09|-8.23|3.82|2.0|1.0|125.29|1.0|-6.38|34.0|-6.06|479.48|0.0|0.0|4.1200000000000004e-07|4.46|0.0|2.85e-06|3.6774|-1966.968005|707.56|1209.21|337.15|337.15|0.65552|-1966.721362|0.3335|-0.15208|-0.23555|0.02296475|8.5477|3.0|8.5171|8.5171
12d_a30|0.0|0|0|0.0|0.0|0.604984421|0.041181359|-0.006335328|5.351858133|2|0.042804233|-0.092984185|0.0|-0.354778373|0.005613018|0.036688757|-0.075816941|1|1|-0.162129948|-0.053644471|-0.09353607|-0.4562256979999999|1|0.8017873000000001|-0.130412856|0.7991060659999999|0.843009925|-0.073829724|0.366319099|0.015567102|-47.69710881|-60.88281322|10.05700314|85.1932288|0.156990075|101.4221952|-0.036246039|0.8143892140000001|-1.884794029|-30.81433963|-23.41646662|2784.836855|544.6198897999999|0.84254817|6120.329513000001|119.91237920000002|-786.6571918999999|0.013424098|-406.2173266|1495.177298|0.0|1.0|1.0|0.0|0.0|0.17|-7.01|3.04|2.0|0.0|132.24|1.0|-5.66|30.0|-5.81|412.51|0.0|1.0|2.21e-06|4.23|0.0|4.02e-05|3.4821|-1615.095823|695.57|1176.22|356.06|356.06|0.68608|-1614.831682|149.0|-0.1479099999999999|-0.1991|0.03187624|4.8843|11.0|7.9508|7.9508
4c_a49|0.0|0|0|0.0|0.0|1.343847672|-0.048954892|-0.0057600559999999|5.4161004020000005|2|0.03583878|-0.099764463|1.78683516|-0.339843311|0.001379959|-0.102999091|0.006194124|1|1|-0.163476035|-0.001005604|-0.001647802|-0.412652341|2|0.7796063109999999|0.010868461|0.752601535|0.76159824|-0.087753156|0.407675441|0.012079228|-56.5385923|-55.59622798|7.782541015|82.02101639|0.23840176|153.60017230000005|-0.029809452|0.724053828|-1.639519861|-36.42732137|-19.20596967|2719.702873|490.6910965|0.898629005|6046.668361|177.78970959999998|-680.5831211|0.0173567219999999|-288.71184960000005|1458.908567|1.0|1.0|1.0|1.0|2.97|0.25|-7.97|1.47|1.0|0.0|120.43|1.0|-3.5|31.0|-7.53|412.49|0.0|1.0|0.000314|1.81|0.0|4.4e-06|5.74|-1332.647233|705.55|1199.04|325.7|216.0|0.67789|-1332.336755|0.0821|-0.15925|-0.22158|0.03969431|4.9358|255.0|6.5935|6.5935
14a_a25|0.0|0|0|0.0|0.0|1.420015394|-0.092005241|-0.004483962|4.727387819|2|0.038167849|0.051906412|1.975771616|-0.255585831|0.006085806|-0.046802062|-0.019985937|1|1|0.085350921|-0.0469914379999999|-0.077269115|-0.365062041|2|0.7385460309999999|-0.035531959|0.653818362|0.850426305|-0.069657015|0.326595394|0.012870836|-45.72658614|-55.27820709|8.449104086|107.22698590000002|0.149573695|98.18816423|-0.033365179|0.8067529940000001|-1.76835447|-30.017374100000005|-21.90268583|2844.993903|558.2652611000001|0.969421506|6315.975408|126.8576588|-762.0389362000001|0.01323706|-402.7381076|1438.906775|1.0|1.0|1.0|1.0|3.06|0.08|-9.59|2.47|2.0|0.0|126.26|1.0|-5.39|32.0|-5.91|419.48|0.0|1.0|4.03e-06|4.16|0.0|1.08e-07|5.3631|-1352.298438|689.55|1202.13|314.05|231.18|0.6714|-1352.024616|0.1756|-0.16347|-0.2143|0.03250632|4.1656|207.0|6684.0|6684.0
9h_a40|0.0|0|0|0.0|0.0|0.604992856|0.014753178|-0.009041931|5.4161004020000005|0|0.039444444|0.157606277|0.814591837|-0.343593366|0.003782277|0.133376308|-185.0|2|2|0.270048551|0.048470175|0.08305063|-0.503000695|0|0.740778143|-0.299768519|0.7528137909999999|0.864310149|-0.09201708|0.219852623|0.012390387|-46.04148264|-47.93581245|6.199629554|132.6583116|0.135689851|67.89350333|-0.041058441|0.863884935|-1.437045429|-23.03722449|-20.54391962|2073.354193|432.46450360000006|0.930966649|4322.734135|68.10626265|-359.7760137|0.011321157|-364.1454816|832.3298135|1.0|1.0|0.0|1.0|3.55|0.11|-6.51|3.22|1.0|0.0|93.19|1.0|-5.65|23.0|-5.06|321.4|1.0|1.0|2.23e-06|4.51|0.0|9.93e-05|4.2372|-1293.174246|526.38|868.84|368.18|292.61|0.69809|-1293.033723|0.2721|-0.14047|-0.20038|0.02291279|2841.0|3.98|5.4001|5.4001
12an_a36|0.0|0|0|3.489959714|0.0|0.6294007110000001|-0.05423417|-0.0070293469999999|5.351858133|2|0.042739018|0.0966393909999999|0.0|-0.407702102|0.00285431|-0.131674913|-0.031635802|1|1|0.170355752|-0.07550872|-0.133106642|-0.434819796|1|0.8344566859999999|-0.055405405|0.855081905|0.836440154|-0.073519599|0.270501913|0.0173118669999999|-49.67568778|-71.0446809|11.69727417|82.43567331|0.163559846|110.5140393|-0.036995649|0.783512615|-1.997765039|-33.56484523|-24.99720254|2881.978785|565.1654879|0.8042935809999999|6162.848939|146.2760938|-912.0652916|0.015771136|-383.1273396|1722.817107|0.0|1.0|1.0|1.0|0.0|0.17|-7.05|2.51|1.0|0.0|135.47|1.0|-4.85|31.0|-6.64|427.52|0.0|0.0|1.4300000000000002e-05|3.19|0.0|3.83e-05|5.1771|-1670.452238|718.98|1215.98|327.38|239.49|0.69094|-1670.182102|0.0644|-0.15474|-0.21035|0.0345115999999999|6.2182|0.04|7.3979|7.3979
12bb_a36|0.0|0|0|3.3296932480000003|0.0|1.29704416|-0.07834963|-0.008239316|5.351858133|2|0.04625323|0.096309833|0.0|-0.444923056|-0.006877664|-0.018516159|-0.027636036|1|1|0.2463876689999999|-0.098027247|-0.250781298|-0.421445726|1|0.836170906|-0.045186455|0.632625562|0.6888482109999999|-0.090660196|0.314702945|0.022069757|-58.19935506|-73.39466247|14.16769093|88.91215764|0.311151789|199.7440352|-0.038872447|0.719294078|-1.943622342|-37.36110291|-24.95418524|2902.055617|442.2064275|0.926384521|6285.088971|180.1992964|-800.967538|0.022984922|-281.5518699|1734.6302440000002|0.0|0.0|1.0|0.0|0.0|0.14|-7.12|2.78|1.0|0.0|123.67|1.0|-3.99|31.0|-6.8|417.41|1.0|0.0|0.000102|2.88|0.0|3.17e-05|5.2382|-1431.4091|667.88|1120.72|326.27|236.69|688.0|-1431.178978|0.0736|-0.15507|-0.21175|0.03421884|8657.0|0.01|8.0|8.0
14r_a23|0.0|1|1|0.0|0.0|1.197963203|-0.009140243|-0.006323791|5.351858133|2|0.045277778|0.014148395|0.7087588690000001|-0.322513347|0.007671236|-0.079935667|-0.064006338|2|2|0.033038452|-0.073945564|-0.17267308|-0.454010253|2|0.7837821840000001|-0.1050445769999999|0.5935522360000001|0.8662226190000001|-0.062618931|0.375360556|0.019185345|-40.32463891|-55.30494931|12.35476415|47.26552456|0.133777381|86.14846171|-0.03654528|0.7882228370000001|-1.717628177|-25.96781003|-23.53402098|2945.137191|557.8203557999999|0.873329024|6744.848704999999|136.37788909999998|-712.2932561000001|0.017092103|-371.2130393|1403.282085|0.0|1.0|1.0|0.0|3.06|0.05|-7.67|3.4|2.0|1.0|120.24|1.0|-5.58|31.0|-6.31|429.47|0.0|0.0|2.66e-06|3.68|0.0|9.18e-06|5.9406|-1729.1556449999998|678.08|1145.51|389.92|208.71|0.68115|-1728.924789|0.0008|-0.15536|-0.22378|0.02296354|8.8722|5.0|8.2684|8.2684
12al_a36|0.0|0|0|3.469383582|0.0|1.297043737|-0.06777947|-0.008463062|5.351858133|2|0.042739018|0.1030147719999999|0.0|-0.4908576189999999|0.00127667|-0.074215038|-0.031635802|1|1|0.172830414|-0.1430106119999999|-0.239932418|-0.404703593|1|0.8344566859999999|-0.055405405|0.84179881|0.801179217|-0.077842923|0.2689491989999999|0.026927826|-51.22331485|-69.69632923|17.71943397|114.2305891|0.198820783|130.8308989|-0.035305316|0.671084645|-1.906487074|-33.70669917|-23.23210974|2843.740855|527.2034213000001|0.841133748|6049.668466|216.4375922|-825.5263792000001|0.025956027|-225.1591357|1869.412355|0.0|0.0|1.0|0.0|0.0|0.17|-6.69|1.72|1.0|0.0|130.24|1.0|-3.95|31.0|-6.93|411.46|0.0|0.0|0.000113|2.65|1.0|8.340000000000001e-05|3878.0|-1347.479819|702.95|1181.84|349.14|319.71|0.70417|-1347.196501|0.0095|-0.14558|-0.1955599999999999|0.03469224|8.1781|48.0|7.3188|7.3188
38_a18|0.0|0|0|0.0|0.0|1.251175383|0.059724697|-0.00575311|4.844187086|1|0.035478927|-0.066676644|0.0|-0.448742607|0.000520558|-0.020056674|-0.003893067|0|0|-0.0993372269999999|-0.074661643|-0.11123356|-0.498932552|0|0.719168079|-0.007310849|0.7400818459999999|0.8310704529999999|-0.076974444|0.423402315|0.00838904|-61.25359673|-65.45657441|6.675707878|100.7046282|0.1689295469999999|134.4282836|-0.0322355079999999|0.880927895|-2.385427574|-48.74349112|-25.65190078|3162.36475|661.3370874|0.874996952|7261.130718|94.75345803|-1510.554181|0.007165119|-606.2584549|2154.819559|1.0|0.0|1.0|1.0|0.0|0.34|-10.33|3.7|3.0|1.0|160.66|0.0|-6.98|38.0|-5.55|508.65|0.0|1.0|1.05e-07|5.43|0.0|2.38e-08|3.2241|-1611.630281|861.93|1515.64|384.55|384.55|0.69235|-1611.133158|0.5147|-0.13229|-0.18066|0.02653109|2.7244|91.0|7041.0|7041.0
10_a47|0.0|0|0|0.0|0.0|1.381868067|-0.003570214|-0.008013899|0.0|2|0.042276423|-0.169242585|1.329777427|-0.384667159|-0.008120645|0.0814897|0.007193585|0|0|-0.349569106|-0.021926603|-0.045289209|-0.45272733|2|0.754096463|0.011239977|0.6913602740000001|0.841070966|-0.076311525|0.417511484|0.00951788|-40.80144983|-50.08559665|5.088920549|103.41137940000002|0.158929034|84.97451737|-0.035388634|0.801882632|-1.592488524|-21.81529334|-18.9212254|2355.515804|449.6950454|0.699661037|5482.319019|105.9273263|-455.247149|0.014051737|-322.8149102|1061.820157|1.0|0.0|1.0|1.0|2.97|0.09|-8.85|3.21|2.0|0.0|106.43|1.0|-5.75|27.0|-5.08|359.4|0.0|1.0|1.77e-06|4.8|0.0|5.110000000000001e-07|5.7693|-1188.405988|579.86|997.16|332.97|214.9|0.69212|-1188.1907199999998|0.2175|-0.15445|-0.20309|0.03158831|2.8795|13.0|7.9|7.9
13a_a5|0.0|0|0|2.931642415|0.0|1.393002748|-0.154076582|-0.006081807|4.59511985|2|0.023989899|-0.007871499|0.0|-0.328417593|0.002355511|-0.139517787|-0.025324157|1|1|-0.012798693|-0.035005746|-0.0569177229999999|-0.367284642|2|0.8045357209999999|-0.048575318|0.720100768|0.7667501609999999|-0.08903048|0.470564031|0.016739606|-57.31787843|-54.03141848|10.77696869|126.2663658|0.233249839|150.1663914|-0.0279752339999999|0.598791539|-1.426736914|-36.90128585|-18.01047283|2657.14588|493.6342317|0.854865353|5628.9694|258.29825730000005|-591.3528349999999|0.02811638|-127.2041084|1533.979782|1.0|1.0|1.0|1.0|2.46|0.13|-8.9|0.95|2.0|0.0|114.18|1.0|-3.77|30.0|-7.18|399.45|0.0|1.0|0.000169|2.19|0.0|5.02e-07|4.6285|-1313.167422|688.18|1160.81|294.45|267.87|0.50037|-1312.907813|0.1992|-0.17364|-0.22898|0.04138695|4.1671|91.0|7041.0|7041.0
4R4l_a46|0.0|0|0|0.0|0.171853072|1.134637095|-0.058870177|-0.004736212|5.587248657999999|1|0.049498645|-0.067419714|0.0|-0.255755434|0.0066560469999999|-0.060895366|-0.161358058|1|1|-0.1012114369999999|0.0071939419999999|0.010799648|-0.3888343979999999|1|0.726535412|-0.229089688|0.7936534740000001|0.896653672|-0.090505744|0.208818132|0.007084496|-49.12015477|-45.96797819|3.844966512|177.33836430000002|0.103346328|56.0891211|-0.02989332|0.8782984840000001|-1.524559305|-26.65896664|-16.223992300000003|2165.83681|486.6405745|0.8412270820000001|4923.057044|66.05102684|-449.0673625|0.006401537|-410.6276419|942.0756413|1.0|1.0|1.0|1.0|3.24|0.36|-7.0|3.06|1.0|0.0|105.77|1.0|-5.28|26.0|-5.23|347.45|1.0|1.0|5.25e-06|4.49|0.0|3.47e-05|4.6497|-1092.75416|584.44|1038.78|301.29|266.65|0.67823|-1092.4898449999998|0.0851|-0.17475|-0.19602|0.02589231|2.3035|137.0|6.8633|6.8633
12h_a36|0.0|0|0|3.468184524|0.0|1.297043828|-0.128701804|-0.0086750619999999|5.351858133|2|0.039061728|0.059920602|0.0|-0.503153567|0.00127667|-0.003014954|-0.051080247|1|1|0.100530266|-0.1430106119999999|-0.239932418|-0.410826531|1|0.820041835|-0.089459459|0.84179881|0.819614525|-0.073572836|0.3726296|0.027905055|-48.17643878|-70.19826261|18.27258858|82.11195464|0.180385475|118.1187282|-0.035734517|0.665254541|-1.929663894|-31.5465515|-23.39942087|2845.467486|536.6941285|0.8675704009999999|6159.17335|219.1956304|-827.4010477|0.026971557|-216.42159590000003|1899.376328|0.0|0.0|1.0|0.0|0.0|0.17|-6.69|1.72|1.0|0.0|130.24|1.0|-3.95|31.0|-6.93|411.46|0.0|0.0|0.000113|2.65|1.0|8.340000000000001e-05|5.1998|-1347.481013|697.29|1177.89|358.81|238.44|0.7014600000000001|-1347.199963|0.0056|-0.14247|-0.1926|0.02925492|8.7377|14.0|7.8539|7.8539
25b_a34|0.0|0|0|0.0|0.0|1.290860233|0.133975789|-0.015658012|5.351858133|1|0.04037037|-0.150946163|0.0|-0.861190687|-0.00378755|-0.112970844|-0.061390533|1|1|-0.2360985169999999|-0.278635968|-0.435821207|-0.623853334|1|0.7969500890000001|-0.101529052|0.787858064|0.656573108|-0.1030760719999999|0.5020264870000001|0.030138301|-64.37123451|-86.13394472|18.82143547|165.2408865|0.343426892|214.470853|-0.042438204|0.76274549|-2.206786613|-40.19997818|-26.50275222|2611.55928|410.0313565|0.723855085|5786.015654|148.1659658|-860.6534206|0.019067452|-328.1702779|1806.819095|1.0|1.0|1.0|1.0|3.39|0.29|-6.42|1.56|1.0|0.0|108.21|1.0|-3.82|29.0|-7.07|393.44|0.0|0.0|0.00015|2.29|0.0|0.00015|4.2253|-1313.388114|668.48|1136.16|293.43|293.43|0.6925600000000001|-1313.132261|0.2259|-0.17564|-0.21103|0.02655501|9.0174|2.08|5.6819|5.6819
35_a18|0.0|0|0|0.0|0.0|1.251175948|0.068150325|-0.00622005|4.844187086|1|0.03531746|-0.069149293|0.0|-0.44784362|-7.44e-05|0.027469086|-0.0098863069999999|0|0|-0.104482176|-0.078001173|-0.117857059|-0.5009599889999999|0|0.737094825|-0.017913121|0.7277482059999999|0.800765945|-0.081822342|0.3888901179999999|0.008853796|-60.302584200000005|-62.06945887|6.525195505|118.7214377|0.199234055|146.8343246|-0.033440195|0.874573807|-2.273933228|-44.44264921|-24.64522632|3038.429834|590.1597827|0.87101708|6995.248058|92.43836482|-1235.110287|0.007954001|-552.1173777|1916.219506|1.0|0.0|1.0|1.0|0.0|0.3|-9.55|3.33|3.0|1.0|151.05|1.0|-6.06|36.0|-6.0|480.6|0.0|1.0|8.629999999999999e-07|4.55|0.0|1.35e-07|3.2146|-1533.002975|796.47|1400.62|385.69|385.69|0.69279|-1532.557542|0.4981|-132.0|-0.18079|0.02600607|2.7788|24.0|7.6198|7.6198
16a_a23|0.0|1|1|0.0|0.0|1.197962324|-0.0147904689999999|-0.0054940769999999|5.351858133|3|0.046283951|0.062601621|0.759926978|-0.302174246|0.012426121|-0.088255625|-0.071458049|2|2|0.115499047|-0.181609054|-0.335065967|-0.380779155|2|0.8323974470000001|-0.116894582|0.7199622309999999|0.934837094|-0.041095401|0.181301571|0.021379172|-26.53751114|-47.06687604|13.80568132|9.922436905|0.0651629059999999|42.07919382|-0.025724725|0.585920722|-1.311960953|-17.13669862|-16.6118386|2924.629647|603.6746046|0.981208279|6552.801739|267.3932664|-547.0850515999999|0.02809646|-110.9672657|1445.935835|0.0|0.0|1.0|0.0|0.0|0.14|-5.27|2.04|1.0|1.0|125.79|2.0|-4.58|31.0|-7.02|427.5|0.0|0.0|2.6e-05|2.66|0.0|0.0023|1.6239|-1685.913359|670.04|1172.0|763.49|763.49|0.96307|-1685.580443|0.2066|-0.07625|-0.12645|0.03391189|18.4446|39.0|7.4037|7.4037
5_a15|0.0|0|0|0.0|0.0|1.419941043|-0.222657379|-0.008878343|0.0|2|0.035982906|0.0729170329999999|0.0|-0.54157893|0.000420839|-0.0156037999999999|0.0118220069999999|0|0|0.1093187759999999|-0.187421793|-0.28098676|-0.340979744|2|0.704479781|0.020920163|0.7950674740000001|0.8740541479999999|-0.06128567|0.743577162|0.032616864|-45.57134103|-73.61131563|24.25353664|119.95308020000002|0.125945852|93.65193084|-0.0273088679999999|0.5089899720000001|-1.583914356|-33.88634094|-20.30656983|2940.77098|649.9369163|0.946094849|6656.720346|365.1095806|-875.7848531999999|0.036380071|-13.36968593|2313.9572780000003|1.0|1.0|1.0|1.0|3.68|0.15|-9.65|2.0|3.0|0.0|127.97|1.0|-6.16|33.0|-5.55|443.49|0.0|1.0|6.86e-07|4.86|0.0|9.970000000000001e-08|4.3299|-1470.816175|737.16|1272.84|341.96|286.35|0.70244|-1470.487858|0.0199|-0.14839|-0.18553|0.03640044|6.35|13.0|7.8861|7.8861
3g_a32|0.0|1|1|3.542426304|-0.047725143|0.60942078|0.015803466|-0.006258272|5.733341277|0|0.05052381|-0.058985916|2.2144733530000003|-0.2816222539999999|0.001276735|-0.1154223269999999|-0.125170068|3|3|-0.105402305|-0.074808287|-0.133675401|-0.563371932|0|0.755211939|-0.1719626169999999|0.786074011|0.887695945|-0.070213101|0.273439311|0.0119962889999999|-38.9071564|-54.47722347|6.647498326|42.56199385|0.112304055|62.23099889|-0.030429702|0.8007401590000001|-1.278047464|-21.55960626|-16.86199774|2271.746759|491.89858160000006|0.809490137|5058.622432|110.4157723|-392.4367329|0.01096673|-333.29803589999995|884.4366022|0.0|1.0|1.0|1.0|3.44|0.28|-7.29|2.18|2.0|0.0|102.55|1.0|-7.09|24.0|-4.9|354.49|0.0|1.0|8.12e-08|5.02|0.0|1.8e-05|3.5456|-1712.060085|593.24|998.86|349.68|349.68|0.70275|-1711.865318|0.2859|-0.14715|-0.20065|0.02384763|5.5816|14.0|7.8539|7.8539
12aq_a36|0.0|0|0|3.427017327|0.0|1.297043497|0.0332421529999999|-0.0116333169999999|5.351858133|2|0.041728395|0.076517478|0.0|-0.674732412|-0.006653538|-0.1031859869999999|-0.028591187|1|1|0.131910912|-0.052743904|-0.090926893|-0.5356623070000001|1|0.839953955|-0.047695595|0.849217847|0.681470612|-0.1093001919999999|0.162384515|0.021389734|-73.0277723|-81.56528598|14.29132551|86.6958382|0.318529388|212.8220574|-0.042953452|0.7619767479999999|-2.319486422|-48.79273723|-28.69889692|2932.54604|455.31741460000006|0.743623723|6296.75201|159.03272990000002|-1035.442755|0.020701483|-350.0740123|2033.842158|0.0|0.0|1.0|0.0|0.0|0.13|-6.14|1.28|1.0|0.0|131.85|1.0|-3.52|32.0|-7.79|424.46|0.0|0.0|0.000304|1.55|0.0|0.000305|3.9049|-1401.669694|703.04|1190.22|367.26|317.51|0.7058300000000001|-1401.391057|0.0059|-0.13908|-0.19967|0.03228003|8671.0|55.0|7.2596|7.2596
14h_a23|0.0|1|1|0.0|0.0|1.197963488|0.043538466|-0.005921293|5.351858133|2|0.04255787|0.0316908439999999|0.7290938920000001|-0.307907256|0.009895793|-0.024318144|-0.034313725|2|2|0.060820238|-0.0686282459999999|-0.131709531|-0.4460845129999999|2|0.79263722|-0.05745554|0.669357479|0.923430574|-0.063825076|0.223157991|0.021982565|-43.02851162|-54.6468131|14.81983413|41.34207782|0.076569426|51.620282|-0.033774476|0.753100584|-1.621174834|-29.00823506|-22.76950546|3010.418229|622.5428245|0.924279155|6722.809649|166.45047749999998|-736.8173055999999|0.018981866|-341.2621515|1451.248725|0.0|1.0|1.0|1.0|3.2|0.04|-7.47|2.39|1.0|1.0|125.0|1.0|-5.68|32.0|-6.62|436.49|0.0|0.0|2.09e-06|3.3|0.0|1.4800000000000002e-05|4.0506|-1722.1762399999998|699.86|1190.62|337.93|306.09|0.69933|-1721.9314420000003|0.2727|-0.15209|-0.2374099999999999|0.02796857|13.4823|5.0|8.3468|8.3468
12u_a36|0.0|0|0|3.508898495|0.0|1.270259304|-0.054501792|-0.006461999|5.351858133|2|0.042560386|0.033763276|0.0|-0.407105926|0.0042553209999999|-0.063855309|-0.010669561|1|1|0.055588998|-0.099596099|-0.163978382|-0.438988314|1|0.8101678720000001|-0.018047007|0.860667615|0.842227829|-0.07260571|0.3765068079999999|0.017639065|-50.53295452|-67.50289394|12.27663887|86.1184622|0.157772171|109.8080843|-0.03452119|0.77938748|-2.036750221|-35.17050511|-24.02645378|2831.106839|586.1833819|0.946117173|6127.402572|153.5444314|-986.6102007|0.015171583|-388.9026034|1818.813889|0.0|1.0|1.0|1.0|0.0|0.24|-7.38|2.66|2.0|0.0|138.33|1.0|-4.95|32.0|-6.19|423.51|1.0|1.0|1.13e-05|3.8|0.0|1.7800000000000002e-05|3.8847|-1350.8981130000002|739.12|1254.5|337.37|319.16|0.70272|-1350.575382|0.0176|-0.15109|-0.20409|0.03260752|7.8877|16.0|7.7959|7.7959
14d_a23|0.0|1|1|0.0|0.0|1.197963465|0.058368697|-0.005343003|5.351858133|2|0.043538647|0.03253552|0.758207139|-0.288522152|0.01269616|-0.019307114|-0.054430189|2|2|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|2|0.772008792|-0.088996384|0.6906097959999999|0.921694462|-0.053736319|0.213597535|0.018596017|-35.40917327|-51.58357156|12.25371621|39.26987634|0.078305538|51.59888942|-0.032878563|0.790346608|-1.6439281280000002|-23.33262837|-21.66510006|2878.955374|607.3441532|0.833166062|6459.554383|138.1496441|-713.8033475|0.015037275|-382.6437544|1370.607518|0.0|1.0|1.0|1.0|3.62|0.09|-7.78|3.24|2.0|1.0|125.25|1.0|-5.85|31.0|-6.1|425.51|0.0|0.0|1.43e-06|3.94|0.0|7.03e-06|3688.0|-1669.24571|696.21|1186.17|3688.0|336.18|8.1555|-1668.983743|336.18|-0.14894|-0.22152|0.02083626|8.1555|4.0|8.4001|8.4001
5_a47|0.0|0|0|0.0|0.0|1.304329328|0.019688132|-0.009295857|0.0|2|0.037492877|0.003858593|1.284688504|-0.390426|-0.012670377|-0.002627182|0.045246333|0|0|0.0083528919999999|-0.019811664|-0.0428873159999999|-0.454659897|2|0.795032176|0.0743193|0.675164258|0.807957755|-0.087763105|0.526509524|0.009936558|-46.33853208|-52.90420509|5.246458665|104.9032216|0.192042245|101.3974575|-0.038537768|0.781571204|-1.502972943|-24.46654029|-20.34777119|2368.870941|426.5981263000001|0.8997183470000001|5501.708422|115.3294396|-418.9977997|0.017501741|-297.3367046|1015.343288|1.0|0.0|1.0|1.0|2.79|0.0|-8.68|3.26|2.0|0.0|101.51|1.0|-5.65|26.0|-5.19|365.79|0.0|1.0|2.25e-06|4.7|0.0|7.590000000000001e-07|3.7083|-1569.369195|561.61|951.68|334.35|334.35|0.69291|-1569.20723|0.2108|-0.15419|-0.20954|0.03591467|3.8816|0.02|7.7|7.7
18_a10|0.0|0|0|0.0|0.0|1.243178376|-0.182332901|-0.00309846|5.733341277|2|0.035770975|-0.092424959|2.026949641|-0.1859075939999999|0.009941402|-0.052165302|-0.0280813039999999|1|1|-0.144233311|-0.091730492|-0.143149563|-0.220292492|2|0.785539083|-0.0507442929999999|0.6886547670000001|0.885552955|-0.0575419659999999|0.656664457|0.019095409|-36.52271591|-48.27152552|12.12013168|40.99617452|0.114447045|72.64119073|-0.024889861|0.641615544|-1.368942347|-23.18149476|-15.79795381|2788.499133|562.0732377|0.876275815|6213.631543|227.471785|-551.4954071000001|0.020666062|-179.7708584|1354.218219|1.0|1.0|1.0|1.0|3.41|0.32|-7.88|2.14|1.0|0.0|119.81|1.0|-4.48|31.0|-6.34|412.48|1.0|1.0|3.34e-05|3.49|0.0|5.44e-06|5.7687|-1336.433782|687.19|1181.5|326.47|214.93|0.6866300000000001|-1336.126835|0.1637|-0.15735|-0.20692|0.02974086|5.9029|0.13|6.8861|6.8861
