molecula|SddssS|n9FaRing|SssssC|NaasN|nARing|BCUTs-1|SaasN|AATSC1c|AATSC1s|n6HRing|SaaaC|ATSC1c|AATSC1are|MATS8i|BCUTi-1|AATSC8d|n5aRing|AATSC7i|MATS1i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8s|MATS8d|RASA|PNSA3|RNCS|TPSA_x|WPSA3|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|PPSA1|FPSA5|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Log Po/w iLOGP|Fraction Csp3|Num. of Aromatic heavy atoms|Log S (SILICOS-IT)|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Leadlikeness|Brenk|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Log Kp (cm/s)|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Approximated area|Contribuition (max. transition)|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50|pIC50
18_a4|0.0|0|0.0|1|1|1.3998285519999998|1.904090136|-0.004533883|-0.164169913|1|0.0|-0.181355303|0.000379379|-0.200683549|10.94611841|-0.063708832|1|0.108754635|0.006968314|0.015390457|-0.319213511|1|0.793041267|0.102914528|-0.105846349|0.7755960390000001|-46.48874223|203.5264327|110.7087804|4.306590617|0.0|-22.93503169|-17.16400317|55.21809494|2069.649003|382.6371479|-635.0681172000001|-8.467791078|0.2305616919999999|6.133421395|10.31843368|4381.693113|113.7466718|0.0175331289999999|825.3658678999999|337.0066459|0.0|0.0|1.0|0.0|1.0|2.56|0.11|17.0|-5.53|3.46|3.43|50.94|0.0|0.0|86.22|0.0|2.0|-6.58|-3.51|349.0|0.000312|0.0959|2.24|0.0|0.0|2.96e-06|0.0009109999999999|-0.03538|4.2045|-1033.480025|-1033.454769|870.74|294.88|0.2083|404.27|0.52475|-1033.349218|-0.17345|2.7878|-0.20883|0.02525528|-1033.398285|3498.0|2.62|5.5817|5.5817
1l_a5|0.0|0|0.0|0|0|1.270375394|0.0|-0.00183668|-0.0052651969999999|2|0.0|-0.089997343|0.008244856|-0.019865028|10.94421389|-0.05139414|1|-0.179824092|0.0271820189999999|0.043915678|-0.21108114|2|0.7656671279999999|-0.174469948|-0.091849662|0.890289002|-38.79937717|167.86839980000002|61.974288|2.506287665|0.0|-21.91725365|-14.9768065|43.23617395|2227.730859|502.9124512|-688.9330988|-8.460199385|0.230593886|7.401206343999999|14.03493287|4665.793689|130.25942849999998|0.013054186|895.4089219|518.5792364|1.0|0.0|1.0|1.0|1.0|2.67|0.14|23.0|-8.83|5.56|5.32|54.46|1.0|0.0|105.07|0.0|1.0|-5.4|-4.98|0.00308|1.04e-05|0.00356|4.19|0.0|0.0|1.4800000000000003e-09|5.02e-07|-0.04149|4.3664|-1069.261615|-1069.229786|1033.47|283.95|0.4921|486.81|0.45892|-1069.047151|-0.1779|2.1987|-0.21939|0.03182983|-1069.101032|3.3694|32.0|7.4949|7.4949
7g_a8|0.0|0|0.0|1|1|1.39137419|1.336155045|-0.01002363|-0.067360394|0|0.0|-0.481134236|-0.00087806|-0.027838247|10.9431888|-0.027717137|1|-0.065174707|0.021974492|0.046246982|-0.418049442|0|0.7363841520000001|0.098510683|-0.044866536|0.699376143|-64.55562181|144.290464|180.1699331|11.43714084|56.75323443|-38.68948451|-27.51653399|83.63914665|2802.2242920000003|419.1502102|-1210.7274960000002|-16.4912131|0.193261535|7.588498875|14.3346384|6293.364606|115.825531|0.018613449|1500.768277|509.2753308|1.0|1.0|1.0|0.0|1.0|3.32|0.04|23.0|-7.91|4.94|4.66|80.04|2.0|0.0|108.0|0.0|1.0|-5.63|-5.44|0.000667|3.59e-06|0.00143|4.38|0.0|0.0|1.23e-08|4.92e-06|-0.06621|3.7874|-1374.493069|-1374.4533210000002|1053.9|327.36|0.5165|507.78|0.62073|-1374.291597|-0.15508|10.1546|-0.22129|0.03974865|-1374.3479960000002|12.9547|21.03|4.6772|4.6772
12f_a40|0.0|0|0.0|1|0|0.604990261|1.768354671|-0.006206277|-0.015621373|0|0.807254372|-0.235838511|0.008525796|0.108909202|10.31197207|-0.172869148|2|0.115814835|-0.033224348|-0.054891771|-0.397377446|0|0.777316288|-0.160218113|-0.271493213|0.909993912|-37.02024147|62.72992556|49.72883796|6.57837176|61.55859085|-20.45387851|-18.16607804|48.92668311|2383.68369|502.7764322|-635.8127312999999|-10.03685385|0.268555948|8.404802652999999|16.49362536|5326.217734000001|148.3785764|0.0201199619999999|869.2568204|384.1423925|1.0|1.0|0.0|0.0|0.0|3.61|0.06|20.0|-7.32|5.35|5.44|67.66|2.0|0.0|98.25|0.0|1.0|-4.76|-5.99|0.0001|1.02e-06|0.0003819999999999|5.4|0.0|0.0|4.81e-08|1.8100000000000003e-05|-0.07761|2.8374|-2212.359379|-2212.348599|951.55|436.97|0.4348|487.85|0.6679999999999999|-2212.222254|-0.11765|3.2818|-0.19526|0.01077929|-2212.275094|4.8562|0.38|6.4202|6.4202
9a_a40|0.0|0|0.0|1|0|0.604993021|1.865740741|-0.003680068|-0.020455825|0|0.921628874|-0.136162501|0.01310675|0.157704751|10.31197235|-0.1720337089999999|2|0.291102625|0.009844552|0.016958188|-0.449508498|0|0.690568477|-0.394662853|-0.2990540869999999|0.937600185|-29.02567082|109.9916614|30.17155594|2.579562688|51.49564873|-14.03449109|-15.54821024|34.36063715|1971.148912|453.3484005|-528.6391483|-7.51786994|0.131523409|6.749223592000001|13.33684703|3991.317015|63.59419322|0.008714375|608.6970611|323.79254|1.0|1.0|0.0|1.0|0.0|3.28|0.06|20.0|-6.4|4.58|4.43|58.43|1.0|0.0|86.7|0.0|1.0|-4.85|-5.08|0.000944|8.33e-06|0.00243|4.54|0.0|0.0|4.02e-07|0.000117|-0.06495|3.3192|-1217.955997|-1217.9449|847.69|373.53|0.4746|411.01|0.47831|-1217.825264|-0.13808|3.8656|-0.20303|0.01109672|-1217.873686|5.09|214.0|6.6696|6.6696
12b_a5|0.0|0|0.0|0|2|1.189701783|0.0|-0.001991527|0.023224044|3|0.0|-0.1214831359999999|0.0068803119999999|-0.119503073|10.94620104|-0.016614746|0|-0.033279992|-0.070406884|-0.110182753|-0.1708042239999999|2|0.779793078|0.066588785|-0.033036296|0.827613693|-41.76622313|138.67264319999998|108.7155967|6.584944956|0.0|-26.33991037|-12.90040679|52.20772716|2602.046823|521.9354031|-735.3231872|-8.135654442|0.4696203889999999|8.398709622|16.16438947|5501.255679|296.16656780000005|0.025810077|1386.409228|727.8586176|0.0|0.0|1.0|1.0|1.0|0.0|0.33|18.0|-7.67|3.29|0.72|50.28|1.0|0.0|123.46|0.0|1.0|-7.57|-3.45|2.0|0.000359|143.0|1.63|0.0|0.0|2.14e-08|8.5e-06|-0.10395|1.4454|-1276.928859|-1276.8943800000002|1149.51|857.76|0.2345|505.16|0.42949|-1276.940335|-0.06212|5.7174|-0.16607|0.03447919|-1276.9984029999998|8.2868|42.0|7.3768|7.3768
14k_a23|0.0|1|0.0|2|0|1.1979621459999998|3.358995671|-0.005866159|-0.024758731|2|0.74561778|-0.299174093|0.010682694|-0.055500851|10.31321813|-0.055708465|2|0.082632648|-0.071484865|-0.13187015|-0.463402169|2|0.800643488|0.140087361|-0.091426449|0.922397728|-37.43135588|38.76597615|51.64167457|8.338417622|80.31548917|-24.9092952|-22.62582822|49.96154892|2955.4566170000003|613.8243395|-1063.413926|-15.05671972|0.216437606|8.21201115|15.99703938|6715.186162999999|144.0318708|0.016348271|1357.152837|633.3278634|0.0|1.0|0.0|1.0|1.0|3.56|0.05|26.0|-7.99|4.0|4.67|105.02|2.0|1.0|125.29|0.0|1.0|-6.03|-5.55|0.000334|2.83e-06|0.00126|4.21|0.0|0.0|1.02e-08|4.55e-06|-0.07933|3.6421|-2089.524497|-2089.501786|1179.17|340.42|0.4694|552.65|0.63765|-2089.293765|-0.14784|5.8718|-0.2271699999999999|0.02271117|-2089.354026|8.3627|4.0|8.4123|8.4123
12m_a30|0.0|0|0.0|0|2|0.6049842529999999|0.0|-0.01047558|0.024086432|2|0.0|-0.57615692|0.001371944|0.0488832779999999|10.31162838|-0.0547272029999999|1|-0.236661357|-0.084317059|-0.152855196|-0.5409445629999999|1|0.832758813|-0.036924662|-0.0974968869999999|0.783260049|-57.96147772|133.774348|147.06395700000002|12.59296644|237.0982213|-39.32844052|-27.50290965|76.52074257|3058.3084710000003|531.4632661|-1402.648392|-18.66147291|0.226267233|9.025816604|16.40342255|6658.711303|153.52847759999997|0.019500715|1812.833129|683.7405759|1.0|1.0|1.0|0.0|1.0|0.0|0.13|17.0|-6.42|3.4|2.48|114.67|2.0|1.0|133.52|0.0|1.0|-6.22|-5.01|0.000444|9.71e-06|0.00427|3.89|0.0|0.0|3.7600000000000003e-07|0.000165|-57.0|3.5496|-1743.215323|-1743.174906|1204.39|349.29|255.0|578.87|0.33392|-1742.965888|-0.15042|3.6891|-0.20742|0.04041755|-1743.030004|5.1279|31.0|7.5114|7.5114
12ak_a36|0.0|0|0.0|0|2|1.270373882|0.0|-0.006465433|-0.0407717229999999|2|0.0|-0.407322296|0.0042553209999999|-0.116440196|10.95268014|-0.015708652|1|0.198260132|-0.099596099|-0.163978382|-0.439326642|1|0.815627016|0.051506104|-0.0265703679999999|0.848705143|-49.87483724|113.186508|109.0807368|10.36054668|25.9007405|-35.95881638|-23.5478668|64.24490364|2830.816014|611.9003905000001|-1389.324141|-16.97756755|0.262560805|7.98672125|13.86156772|6240.396899|189.3013851|0.018055095|1883.984673|799.5563855|1.0|1.0|1.0|1.0|2.0|0.0|0.24|17.0|-7.38|3.85|3.01|69.2|2.0|0.0|138.33|0.0|1.0|-6.19|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.04929|3.6895|-1350.900117|-1350.865407|1247.89|336.05|0.4514|584.05|0.69463|-1350.57563|-0.15275|6.3682|-0.20204|0.03471045|-1350.637958|8.5394|46.0|7.3372|7.3372
1i_a5|0.0|0|-4.358943904|0|0|1.219028472|0.0|-0.006494891|-0.31059482|2|0.0|-0.279280326|-0.0012491689999999|-0.174016111|10.94550053|-0.003198529|1|0.059972925|0.001493879|0.004923698|-0.403861432|2|0.780175595|-0.058385936|-0.00496377|0.8876055620000001|-50.81756452|201.1526326|62.64191946|2.575548983|0.213644964|-28.32266298|-19.90145306|55.43870932|2482.831286|494.6981114|-796.0581225|-11.09187646|0.240540403|7.314842247|13.79450888|5432.586961|134.0627959|0.0196689|1048.190221|403.396385|1.0|0.0|1.0|1.0|1.0|2.04|0.05|23.0|-8.88|5.48|6.37|54.46|2.0|0.0|95.49|0.0|1.0|-5.73|-4.97|0.00589|1.0800000000000002e-05|0.00396|3.95|0.0|0.0|1.3300000000000002e-09|4.86e-07|-0.05729|4.3799|-1288.356212|-1288.322373|957.58|283.08|0.7585|443.05|0.4571199999999999|-1288.210207|-0.17945|2.6336|-0.23674|0.03383899|-1288.264271|2.8939|24.0|7.6198|7.6198
12f_a30|0.0|0|-4.734662095|0|2|0.60498366|0.0|-0.015345198|-0.274237737|2|0.0|-0.874676289|-0.00695299|-0.008663584|10.31162828|-0.046588557|1|0.4304505939999999|-0.077457998|-0.226973911|-0.6394697460000001|1|0.8246767140000001|-0.043091382|-0.071123509|0.8357464459999999|-63.81176255|101.2862703|115.8783181|7.815328055|1.45550709|-45.01820228|-31.90082427|74.88972286|3305.792133|589.6060704|-1690.743686|-22.5055335|0.184824668|8.366190175|15.86072943|7634.176316|130.3909181|0.01752821|2074.08593|696.6414817000001|1.0|1.0|1.0|0.0|1.0|0.0|0.17|17.0|-7.18|4.43|4.78|90.88|2.0|0.0|133.96|0.0|1.0|-5.66|-5.92|9.63e-05|1.2e-06|0.000579|5.05|0.0|0.0|6.61e-08|3.19e-05|-0.05464|3.5298|-1988.032639|-1987.998635|1225.63|351.25|0.2166|574.31|0.32483|-1987.782125|-0.14958|3.6633|-0.20422|0.03400408|-1987.848015|4.6865|19.0|7.7144|7.7144
12bi_a36|0.0|0|0.0|0|2|1.297042566|0.0|-0.00902707|-0.043740597|2|0.0|-0.559678363|0.000482522|-0.067142264|10.95958518|0.041834838|1|0.056936052|-0.176729938|-0.289604649|-0.37220074|1|0.812921349|0.0997949019999999|0.071329141|0.7850011179999999|-57.89562053|129.685076|150.12481100000002|16.87080604|0.0|-40.42611289999999|-19.43326441|82.05687954|3044.149713|548.1337538|-1127.129336|-13.56944331|0.500339677|8.454426643|15.71382803|6572.410403|349.3664649|0.037590587|2255.791153|766.4854363|1.0|0.0|1.0|1.0|2.0|0.0|0.21|17.0|-6.79|2.83|1.9|87.66|1.0|0.0|136.74|0.0|1.0|-7.13|-4.15|0.0342|7.13e-05|0.0315|2.62|0.0|0.0|1.6100000000000005e-07|7.11e-05|-0.0510199999999999|3.6851|-1461.997992|-1461.966152|1256.37|336.45|0.4214|603.92|0.68181|-1461.69263|-0.15078|7.0514|-0.2018|0.0318395999999999|-1461.75632|8.8903|14.0|7.8539|7.8539
5g_a40|0.0|0|0.0|1|1|0.604913142|1.534673091|-0.016033575|-0.190406197|0|0.64025463|-0.5611751220000001|-0.012794054|0.122088541|10.31198315|-0.091116241|2|-0.104356485|0.07917206|0.137067086|-0.4748772539999999|0|0.818555255|0.006643696|-0.1312278909999999|0.67772744|-72.93994279|216.425542|152.9506864|5.616992201|0.0|-34.61732609|-23.39227384|84.77514603|2054.810452|321.64971460000004|-748.5527627|-11.10198254|0.254650681|6.193485364|12.10939827|4358.890754999999|120.8573152|0.025660198|1004.297909|266.8102663|0.0|0.0|1.0|0.0|2.0|1.96|0.21|14.0|-2.89|2.69|2.5|115.96|0.0|1.0|78.2|0.0|3.0|-6.6|-3.37|0.0174|0.000426|128.0|2.17|0.0|0.0|0.0013|391.0|-0.0540299999999999|3.48|-1328.055803|-1328.015099|800.98|356.27|261.0|367.19|0.6563|-1327.9345529999998|-0.14505|4.9132|-0.19908|0.04070345|-1327.982732|6.7957|123.0|6.9101|6.9101
12c_a5|0.0|0|0.0|0|1|1.236775191|0.0|-0.002685954|0.020594766|3|0.0|-0.16115723|0.0054189009999999|-0.096073591|10.9455378|0.0072946769999999|1|-0.1386392109999999|-0.01261147|-0.020144382|-0.223631474|2|0.797601178|0.05430631|0.014673577|0.841092921|-46.62294305|143.44655559999998|104.5338363|7.085796743|13.26856229|-30.6699685|-14.74941369|57.39441476|2697.345008|553.2961182|-825.9671665|-9.702606135|0.416414105|7.293547043999999|13.53008071|5877.765289|273.9296719|0.024214085|1415.330929|735.3048881|0.0|0.0|1.0|1.0|2.0|2.78|0.24|23.0|-9.31|5.03|4.32|75.72|1.0|0.0|121.26|0.0|1.0|-6.79|-4.33|0.0336|4.64e-05|0.0191|2.84|0.0|0.0|4.93e-10|2.03e-07|-0.04565|4.0116|-1316.542713|-1316.5202869999998|1200.02|309.06|0.1513|519.21|0.52074|-1316.244961|-0.16563|3.0135|-0.21128|0.02242648|-1316.305277|3.5993|47.0|7.3279|7.3279
8f_a12|0.0|1|0.0|0|1|0.609895166|0.0|-0.008295703|-0.062406088|2|2.177023629|-0.3981937339999999|-0.002596875|0.028505422|10.31134658|-0.024023866|1|-0.023769395|-0.070713228|-0.125424286|-0.560548116|1|0.7475224290000001|-0.13747286|-0.042014638|0.869823177|-41.27611074|83.13642146|73.97552223|4.290980116|0.0|-23.45595611|-21.72151161|48.82707007|2541.921472|494.2940092|-955.746511|-12.34367323|0.161876566|7.016225129|13.00131176|5481.952981|91.98952021|0.012030968|1140.340995|524.0516742|1.0|1.0|1.0|1.0|1.0|3.26|0.1|21.0|-8.42|4.99|3.41|78.41|2.0|0.0|115.66|0.0|1.0|-5.47|-5.24|0.000735|5.72e-06|0.00211|4.34|0.0|0.0|3.79e-09|1.4e-06|-0.06179|3.6536|-1481.146454|-1481.115891|1020.81|339.35|312.0|441.97|0.59107|-1480.955408|-0.15061|0.9092|-0.2124|0.03056355|-1481.008909|1.4701|646.0|6.1898|6.1898
8a_a50|0.0|1|0.0|1|1|1.39826105|2.03117465|-0.00439531|-0.021959577|1|1.99158738|-0.188998337|0.007671336|-0.150515325|10.94501357|-0.058014797|2|-0.038971589|-0.065546446|-0.11385159|-0.352654037|1|0.804535572|-0.188882361|-0.095292123|0.860876738|-34.88425666|133.8183888|70.12485884|4.778811898|0.0|-17.58335405|-15.95574341|44.36511568|2206.356773|433.9235497|-622.2739931|-8.042467074|0.248584287|5.754657432|10.69309012|4638.284496|125.2985144|0.017017336|828.1354551|388.171611|1.0|0.0|1.0|1.0|1.0|2.01|0.11|20.0|-6.32|3.63|3.71|59.39|0.0|0.0|94.75|0.0|1.0|-6.12|-4.13|0.0433|7.48e-05|0.0234|2.95|0.0|0.0|4.82e-07|0.000151|-0.0280699999999999|4.1738|-1006.671867|-1006.637067|912.7|297.06|0.18|396.63|0.3462199999999999|-1006.508913|-0.17244|3.5509|-0.20051|0.03479985|-1006.557694|5.5319|47.0|7.3279|7.3279
16g_a32|0.0|1|0.0|0|0|0.609420729|0.0|-0.013775701|-0.0429252429999999|0|2.084553994|-0.771439265|-0.002456725|-0.029193403|10.31100263|0.004735761|3|-0.085591073|-0.117577419|-0.202656848|-0.696926204|0|0.83902731|-0.026098259|0.008494733|0.8206422409999999|-57.77542509|90.88837862|132.1955522|13.01585399|43.37912747|-42.58335004|-24.94161377|75.43482709|2833.521937|604.8539801|-1321.90553|-18.38320476|0.313667656|9.3963701|15.58880229|6372.261243999999|231.1885989|0.02276861|1926.042887|701.9321161|1.0|1.0|1.0|1.0|2.0|3.42|0.33|19.0|-8.16|6.81|5.38|149.27|3.0|0.0|121.56|1.0|1.0|-5.69|-5.32|1.36e-05|4.83e-06|0.00213|4.65|0.0|0.0|6.890000000000001e-09|3.04e-06|-0.05|3.6161|-2034.621991|-2034.593036|1245.25|342.86|0.2879|639.49|0.70222|-2034.342619|-0.14968|3.7346|-0.19968|0.02895494|-2034.408165|4.3204|11.0|7.9586|7.9586
16_a47|0.0|1|0.0|0|0|1.417579067|0.0|-0.0056780519999999|-0.1246612469999999|2|1.491023983|-0.23280014|-0.005688938|0.001426202|10.95023129|0.0506476009999999|1|-0.236994128|-0.02006804|-0.0574194159999999|-0.3379683979999999|2|0.812131575|-0.113476605|0.081171071|0.691860453|-48.30620628|63.13219447|159.6978638|5.0150344780000005|0.0|-25.03540372|-17.75645434|57.9827944|2315.178558|358.566882|-674.7452647999999|-9.202544293|0.302070079|6.855429069|13.01476838|4952.972679|156.55227280000005|0.0234786339999999|966.7808252999998|357.35851410000004|1.0|0.0|1.0|1.0|2.0|1.95|0.06|21.0|-8.17|4.47|5.19|66.49|0.0|0.0|91.55|0.0|1.0|-6.04|-4.42|0.0154|3.84e-05|13.0|3.27|0.0|0.0|6.8099999999999994e-09|2.3e-06|-0.05717|4.0806|-1167.046301|-1167.0124560000002|894.43|303.84|0.3182|395.28|0.59209|-1166.901251|-0.16851|2.3795|-0.22568|0.03384512|-1166.951551|3.8601|1.0|9.0|9.0
12g_a36|0.0|0|0.0|0|2|1.2678464|0.0|-0.006495469|-0.039008054|2|0.0|-0.409214521|0.0042553209999999|0.078155467|10.95259306|-0.0521750109999999|1|0.130052038|-0.099596099|-0.163978382|-0.44093902|1|0.8026482070000001|-0.19532883|-0.088251318|0.854238488|-47.63457647|24.29006276|100.2028184|8.382969151000001|5.097410387|-32.74608471|-23.75074918|59.82898654|2829.45056|587.240781|-1401.294202|-16.3273005|0.2202546819999999|7.285010602000001|13.83075477|6223.658545|151.41267150000002|0.015152386|1797.1178149999998|799.5563855|1.0|1.0|1.0|1.0|2.0|0.0|0.24|17.0|-7.38|3.85|3.01|69.2|2.0|0.0|138.33|0.0|1.0|-6.19|-4.86|0.0047799999999999|1.39e-05|0.00589|3.8|0.0|0.0|4.2e-08|1.7800000000000002e-05|-0.0505199999999999|3714.0|-1350.887005|-1350.861445|1241.66|333.83|0.4393|657.02|0.38165|-1350.571683|-0.15236|5.912000000000001|-0.20288|0.0255597|-1350.633209|7.8537|14.0|7.8539|7.8539
A8301_a51|0.0|0|0.0|1|0|1.197963627|1.700610355|-0.00449765|-0.028789626|2|1.987294898|-0.242873103|0.00740124|-0.012770742|10.31321735|-0.1227504419999999|1|0.135886548|-0.0357324579999999|-0.0618359079999999|-0.4354420879999999|2|0.6959300979999999|-0.013846396|-0.21474885|0.934739895|-35.90764428|36.55933899|42.37868986|3.437697042|78.46116212|-23.3177516|-21.28401067|41.20144811|2799.106729|607.0025787000001|-1064.200534|-13.82143785|0.145040365|6.890532887999999|13.24988678|6401.6494600000005|94.18649643|0.009586697|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.5|0.04|27.0|-9.38|5.5|5.52|87.72|2.0|1.0|129.04|0.0|1.0|-5.31|-5.93|0.000105|1.17e-06|0.000495|5.02|0.0|0.0|4.12e-10|1.74e-07|||||||||||||||||12.0|7.9208|7.9208
3e_a32|0.0|1|0.0|0|0|0.609420788|0.0|-0.006553709|-0.058503168|0|2.220794149|-0.275255791|0.000655875|-0.114649277|10.31100276|-0.080731823|3|-0.1046390059999999|-0.076494363|-0.1395294259999999|-0.551661318|0|0.8046468659999999|-0.061561535|-0.12378337|0.8681696109999999|-39.56206964|47.09895162|71.04473954|3.608094688|0.0|-21.32040233|-16.59123638|46.25723848|2212.661182|467.865447|-647.0582188|-8.941186293|0.224744634|5.863649531|10.68709999|4827.877259000001|121.1171726|0.012891628|834.6388134|421.3548777|1.0|1.0|1.0|1.0|1.0|3.04|0.24|19.0|-6.92|6.8|5.24|110.94|1.0|0.0|97.86|0.0|1.0|-5.2|-5.18|0.000103|6.6e-06|0.00225|4.47|0.0|0.0|1.2099999999999998e-07|4.13e-05|-0.0534399999999999|3.5589|-1672.748189|-1672.722302|956.67|348.38|0.2914|456.76|0.7025399999999999|-1672.576776|-0.14754|3.4537|-0.20098|0.02588637|-1672.62984|5.6928|8.0|8.0862|8.0862
47g_a18|0.0|0|0.0|0|1|1.251175676|0.0|-0.005817448|-0.034211867|0|0.0|-0.477030713|0.0036509859999999|0.033759227|10.94702253|-0.008224928|0|-0.071877686|-0.264839041|-0.3927204379999999|-0.4138670829999999|0|0.750610215|-0.009917608|-0.014370598|0.834424154|-55.35188184|111.5517627|140.5114492|9.653129118|47.07867403|-46.97287277|-24.79003275|66.72693367|3367.0578530000003|708.1114197|-1958.412588|-21.03738872|0.268129223|10.33698377|20.32265524|7870.887027|227.5405903|0.016259076|2675.8994190000003|1347.416568|1.0|0.0|1.0|1.0|2.0|0.0|0.34|18.0|-9.22|3.22|3.6|88.97|3.0|2.0|164.47|1.0|1.0|-6.4|-5.52|0.000421|3.01e-06|0.00163|4.52|1.0|1.0|6.04e-10|3.27e-07|-0.04413|3.0965|-1743.375845|-1743.346243|1604.37|400.4|0.5955|874.26|0.69828|-1742.7686640000002|-0.12789|4966.0|-0.17202|0.02960182|-1742.847918|5.9864|9.0|8.0458|8.0458
3i_a32|0.0|1|-4.547725143|0|0|0.6094207970000001|0.0|-0.012358668|-0.363243817|0|1.711001131|-0.4449120629999999|-0.0131506889999999|-0.26785886|10.3110028|0.022524712|3|-0.8373173840000001|-0.054335108|-0.212967423|-0.537667101|0|0.833699527|-0.337053202|0.030060554|0.893827987|-49.17963359|60.99385995|55.97682661|4.252042736|0.201037767|-25.92886531|-23.52884474|57.24454122|2471.4299920000003|471.2508776000001|-776.4518766|-12.4050588|0.22927653|5.826629089|10.09193014|5656.349227000001|120.8809386|0.021905206|1007.432506|318.0257595|1.0|1.0|1.0|1.0|1.0|2.49|0.13|19.0|-6.96|6.76|6.29|110.94|2.0|0.0|88.28|0.0|1.0|-5.53|-5.16|0.000197|6.85e-06|0.00251|4.23|0.0|0.0|1.0900000000000001e-07|4.01e-05|-0.06518|3642.0|-1891.833327|-1891.811327|876.0|340.43|0.4765|418.24|0.70322|-1891.738614|-0.1476|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|6.0|8.2366|8.2366
16i_a32|0.0|1|0.0|0|0|0.6094207429999999|0.0|-0.0146198339999999|-0.075706124|0|2.078707411|-0.7748511779999999|-0.003511776|-0.104899053|10.31100265|0.006037736|3|-0.098841478|-0.120440534|-0.211019184|-0.700853898|0|0.836966894|0.134577711|0.009897928|0.801494708|-56.03343427|90.08098301|129.7354415|9.540239197|32.3175507|-36.62130242|-24.00328703|70.6307405|2770.767996|523.8261846|-1200.164351|-15.6876273|0.281035887|6.848009314|12.57892808|6355.471589|183.6742715|0.021112022|1669.296604|636.0251562999999|1.0|1.0|1.0|1.0|2.0|3.16|0.3|19.0|-7.4|6.25|4.85|149.27|3.0|0.0|116.75|1.0|1.0|-5.93|-5.09|3.96e-05|8.18e-06|0.0035|4.19|0.0|0.0|4.01e-08|1.7100000000000002e-05|-0.05044|3.6176|-1995.307733|-1995.279632|1175.51|342.72|0.2857|573.38|0.70222|-1995.055356|-0.14976|3353.0|-0.2002|0.02810109|-1995.11813|4.0568|6.0|8.2596|8.2596
8a_a12|0.0|0|0.0|0|1|1.283813597|0.0|-0.00771093|-0.052287869|3|0.0|-0.362413703|-0.001510006|-0.050603335|10.95472846|-0.084035283|0|-0.3422915179999999|-0.135424346|-0.226106307|-0.5385001079999999|2|0.763500863|-0.1261547959999999|-0.146966854|0.892656426|-30.69873711|46.32568673|55.59930083|2.773166902|0.0|-15.90061008|-17.52581709|36.0527909|2212.38965|462.3571879|-771.1359521|-9.077610683|0.208569274|5.113243051|9.607296424|4806.044707999999|108.02980890000002|0.014012546|974.3568539|464.1781753|1.0|1.0|0.0|1.0|1.0|3.06|0.15|18.0|-7.89|3.87|2.5|50.17|0.0|0.0|105.24|0.0|1.0|-6.04|-4.21|0.0408|6.19e-05|0.0203|3.18|0.0|0.0|1.28e-08|4.2e-06|-0.06246|3.9091|-1046.0428949999998|-1046.0210880000002|952.71|317.17|0.2486|424.14|0.6309100000000001|-1045.851982|-0.15696|3.6588|-0.2194199999999999|0.02180654|-1045.902509|5.4032|199.0|6.7011|6.7011
