molecula|SddssS|n9FaHRing|SssssC|NaasN|SRW09|nARing|BCUTs-1|SaasN|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|SaaaC|MATS8i|BCUTi-1|n5aRing|n5aHRing|AATSC1pe|MATS1i|GATS1are|BIC2|MATS8d|SIC2|GATS1pe|nFaHRing|RASA|PBF|FPSA3|PNSA3|PPSA3|TPSA_x|WNSA5|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|WNSA4|GeomShapeIndex|PPSA1|WNSA2|DPSA4|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Synthetic Accessibility|Log Po/w iLOGP|Num. of Aromatic heavy atoms|Log Po/w WLOGP|Log Po/w MLOGP|Leadlikeness|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|Log Po/w XLOGP3|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Absorption Energy (max. Transition) (eV)|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Area (grid)|Wavelength (HOMO-LUMO transition) (nm)|Wavelength (max. Transition) (nm)|Approximated area|Contribuition (max. transition)|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|pIC50|pIC50
3q_a32|0.0|1|0.0|0|7.765993078999999|0|0.609420748|0.0|-0.017280695|-0.008072705|5.733341277|-0.04718311|0|0.03898374|0.02785755|2.120544848|-0.022925245|10.31100266|3|3|0.002487149|-0.167040501|0.751733573|0.853737093|-0.1585635|0.901790225|0.716172604|1|0.84993799|0.34156046|0.018527744|-41.72706804|11.43581616|92.62226328|-37.3203761|7.058489861|53.27315741|0.6349739010000001|-25.7550561|74.3682963|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|-10.6629646|0.856561949|225.3038157|-522.4852655000001|27.20679986|-166.61896299999998|1333.133193|618.9134881|1.0|0.0|1.0|1.0|1.0|3.57|3.34|19.0|4.72|1.33|1.0|0.0|1.0|7.0|28.0|411.54|-4.62|1.24e-06|0.000508|0.00992|3.47|0.0|4.88e-08|2.01e-05|3.6236|3.6236|-1920.042674|666.16|342.16|342.16|549.78|0.70216|0.70216|-1919.821707|0.2897|4.1362|-0.19969|0.02381444|-1919.883144|5.2657|7.5528|7.5528
17_a20|0.0|0|0.0|0|6.842683282|0|1.4012598180000002|0.0|-0.064380628|-0.005457467|4.727387819|0.00038506|3|0.0388043479999999|0.065447136|1.652760156|0.038629586|10.94884838|1|1|0.000922796|-0.116922879|0.760575852|0.7494736590000001|-0.127696675|0.812578598|0.71987165|1|0.912053544|0.3874475579999999|0.015032258|-41.75129828|9.857999796|57.67438055|-35.00871763|6.4647747870000005|10.50834496|0.75430388|-27.38007162|64.39681425|-20.699942|51.60929807|2761.976599|598.1153253|-1014.297158|2210.790304|-13.57480888|0.83582343|161.12498630000002|-665.1656349|27.44244402|-333.5397332|1344.679757|637.7803874|0.0|1.0|1.0|1.0|1.0|3.5|2.83|27.0|4.85|1.45|2.0|0.0|0.0|4.0|31.0|402.45|-5.08|4.4e-06|0.0017699999999999|0.00336|3.75|0.0|7.19e-11|2.9e-08|3.3926|3.3926|-1291.918735|673.68|365.45|365.45|543.09|0.69839|0.69839|-1291.692325|0.2977|3.9703|-0.21089|0.03030655|-1291.752049|5.3075|5.6478|5.6478
12bg_a36|0.0|0|0.0|0|7.412764017000001|2|1.29692796|0.0|-0.040957653|-0.0076819|5.351858133|-0.044573523|2|0.044197531|0.057879142|0.0|-0.060117593|10.95885259|1|1|-0.00097037|-0.101451485|0.884841888|0.836170906|-0.033696875|0.892249657|0.771220556|0|0.840610352|0.543472602|0.019606406|-51.74990566|13.44952052|109.3374477|-48.31008346|9.22604612|14.85588272|0.747867728|-35.49918495|83.78068847|-25.35312333|65.19942617|2925.402039|576.6383913|-1267.656166|2915.548359|-17.39163005|0.860310096|172.9566471|-869.5815023|33.900544700000005|-340.0625449|1695.0272350000002|661.6709012|1.0|0.0|1.0|0.0|2.0|4.75|0.0|17.0|3.19|2.99|2.0|0.0|1.0|5.0|31.0|450.32|-5.18|8.27e-06|0.00372|0.00295|3.93|0.0|1.74e-08|7.83e-06|3.8944|3.8944|-2152.104584|703.94|318.36|318.36|554.7|0.69395|0.69395|-2151.914954|0.4409|6.6844|-0.21166|0.03334656|-2151.975577|9.3601|7.8239|7.8239
8a_a12|0.0|0|0.0|0|0.0|1|1.283813597|0.0|0.082323047|-0.00771093|0.0|-0.052287869|3|0.0420317459999999|-0.205012437|0.0|-0.050603335|10.95472846|0|0|0.000249868|-0.135424346|0.913877696|0.763500863|-0.146966854|0.8157289759999999|0.862306783|0|0.892656426|0.221703535|0.010336879|-30.69873711|5.354053791|55.59930083|-24.96342938|2.773166902|0.0|0.791430726|-15.90061008|55.45388635|-17.52581709|36.0527909|2212.38965|462.3571879|-771.1359521|2093.2274030000003|-9.077610683|0.878904705|108.02980890000002|-399.41487|22.14447395|-301.89687089999995|974.3568539|464.1781753|1.0|1.0|0.0|1.0|1.0|4.06|3.06|18.0|2.5|2.89|0.0|0.0|1.0|3.0|25.0|327.38|-4.21|0.000125|0.0408|0.0203|3.18|0.0|1.28e-08|4.2e-06|3.9091|3.9091|-1046.0210880000002|556.3|317.17|317.17|424.14|0.6309100000000001|0.6309100000000001|-1045.851982|0.2486|3.6588|-0.2194199999999999|0.02180654|-1045.902509|5.4032|6.7011|6.7011
5_a47|0.0|0|0.0|0|0.0|0|1.304329328|0.0|0.019688132|-0.009295857|0.0|-0.188550227|2|0.037492877|0.003858593|1.284688504|-0.002627182|10.9367109|0|0|-0.011237954|-0.019811664|0.7063295709999999|0.795032176|0.0743193|0.861595935|0.675164258|1|0.807957755|0.526509524|0.009936558|-46.33853208|5.246458665|101.3974575|-27.93318665|2.770107005|0.0|0.781571204|-24.46654029|62.14504725|-20.34777119|51.58499074|2368.870941|426.5981263000001|-793.5630764|1349.003107|-10.74353333|0.8997183470000001|115.3294396|-418.9977997|26.03444329|-297.3367046|1015.343288|416.1194472|1.0|1.0|1.0|1.0|2.0|2.67|2.79|22.0|5.96|3.26|2.0|0.0|1.0|3.0|26.0|365.79|-5.5|2.25e-06|0.000824|0.00116|4.7|0.0|2.07e-09|7.590000000000001e-07|3.7083|3.7083|-1569.333281|561.61|334.35|334.35|401.16|0.69291|0.69291|-1569.20723|0.2108|2.9121|-0.20954|0.03591467|-1569.258939|3.8816|7.7|7.7
8d_a8|0.0|0|0.0|1|7.05012252|0|1.395657339|1.41693287|-0.12349902|-0.0111144189999999|4.844187086|-0.155313194|1|0.042323232|0.071729931|0.0|-0.077977198|10.94649761|1|1|-0.001038264|0.016471091|0.76211539|0.757805416|-0.179357354|0.804372443|0.734212688|0|0.6932924890000001|0.377028311|0.028038295|-69.95878302|18.28507531|200.0182229|-43.86958028|11.92454747|92.49576602|0.675359878|-45.62337399|86.29065071|-24.91463687|88.24385833|2863.968296|452.1282556|-1345.390391|2093.380666|-16.2479927|0.935013517|211.7129122|-877.3916055999999|36.89090464|-228.7206541|1992.108851|682.0472537|0.0|0.0|1.0|1.0|2.0|3.61|2.92|23.0|3.32|1.92|1.0|0.0|1.0|6.0|32.0|430.46|-4.47|1.24e-05|0.00533|0.0147|2.89|0.0|2.38e-08|1.03e-05|4.6765|3.2963|-1447.559429|690.78|376.13|265.12|572.21|0.62361|0.70165|-1447.2928029999998|0.1879|6.0111|-0.19757|0.03604461|-1447.354662|7.5674|4.7303|4.7303
19f_a38|0.0|0|0.0|0|7.412764017000001|2|1.297044434|0.0|-0.036714749|-0.007831113|5.351858133|-0.084341564|2|0.041808786|-0.008118156|0.0|0.035480177|10.96083376|1|1|-0.000673716|-0.101303149|0.724208473|0.819222745|-0.094149094|0.8741648479999999|0.698414933|0|0.750875987|0.488059925|0.02107583|-54.50401599|13.4639011|159.14822980000002|-45.42524686|8.601162122|12.14075726|0.734437553|-34.81887413|84.35196967|-24.1763087|67.96791709|2776.145209|479.6831205|-1208.815435|2846.860803|-15.44458393|0.8313685409999999|169.6496169|-772.2291966|32.91812709|-299.5321167|1645.906354|595.8790650000001|1.0|1.0|1.0|1.0|3.0|4.82|2.48|17.0|2.55|2.4|1.0|0.0|1.0|5.0|30.0|401.44|-4.17|7.209999999999999e-05|29.0|0.0272|2.78|0.0|1.4e-07|5.610000000000001e-05|5.3197|3.4422|-1332.160846|653.22|360.19|233.07|495.68|0.38086|0.7056100000000001|-1331.945195|0.0019|5.3152|-0.20104|0.02936908|-1332.004601|7.1655|7.1397|7.1397
16_a4|0.0|0|0.0|1|7.535296702|1|1.398650725|1.843196334|-0.219944434|-0.00228637|5.4161004020000005|-0.095499301|1|0.04501634|0.007101649|0.0|-0.148022089|10.94592242|1|1|0.006466406|-0.018051608|0.490768328|0.774455255|0.0293772029999999|0.8366279120000001|0.482473457|0|0.7898461090000001|0.292255386|0.013727656|-36.11951685|6.761192037000001|103.5057102|-19.42906425|3.330045338|74.430775|0.832461695|-17.789707500000002|45.11883447|-16.43666742|42.88070889|2101.6948030000003|389.0176968|-591.7200271|1522.164774|-8.095443438|0.837568182|82.51653675|-291.4359638|19.74465314|-327.4903335|710.807513|322.8922084|1.0|0.0|1.0|0.0|0.0|3.26|3.08|17.0|4.96|3.44|1.0|0.0|1.0|2.0|23.0|309.31|-4.43|0.0001199999999999|0.0371|0.0114|3.59|0.0|4.33e-07|0.000134|4511.0|4.2257|-1057.478071|515.68|293.41|274.85|407.99|0.51149|0.54061|-1057.3808390000002|0.1006|1863.0|-0.2134|0.01638524|-1057.429593|1.9873|6.4647|6.4647
16a_a10|0.0|0|0.0|1|7.535296702|1|1.325756911|2.041062372|-0.187414728|-0.00230615|5.4161004020000005|0.023926176|2|0.0334858389999999|-0.085711535|2.009832665|0.014886502|10.92947902|1|1|0.011558506|-0.162508526|0.748039584|0.772481675|-0.008879187|0.813036304|0.72613292|1|0.916148686|0.3637074329999999|0.013872737|-36.408063|9.606840334|58.06685151|-36.90194151|6.652715932|99.81657855|0.7270593190000001|-25.21250404|63.53441386|-18.049219|46.01490333|2862.681038|634.4309626|-1119.0515779999998|1823.310808|-12.4990447|0.862035195|189.0108247|-774.9407716|24.82496066|-314.4761648|1539.147561|879.8636987|1.0|1.0|1.0|1.0|0.0|4.11|4.46|21.0|5.19|2.47|3.0|0.0|1.0|9.0|33.0|439.55|-5.17|6e-06|0.00264|0.00297|4.33|0.0|3.18e-09|1.4e-06|5.6019|3.8718|-1395.13019|760.0|320.22|221.33|629.65|332.0|0.6852199999999999|-1394.797092|0.0841|3.8323|-0.20697|0.02819643|-1394.861824|4.6574|7.3279|7.3279
A8301_a51|0.0|0|0.0|1|6.86171134|0|1.197963627|1.700610355|0.0245770529999999|-0.00449765|4.727387819|-0.028789626|2|0.039058957|0.078523314|1.987294898|-0.012770742|10.31321735|1|1|0.007083041|-0.0357324579999999|0.7595189840000001|0.6959300979999999|-0.21474885|0.750630149|0.7234449559999999|1|0.934739895|0.339244706|0.008152073|-35.90764428|5.293803823|42.37868986|-32.90818536|3.437697042|78.46116212|0.854959635|-23.3177516|56.90163721|-21.28401067|41.20144811|2799.106729|607.0025787000001|-1064.200534|2461.663545|-13.82143785|0.922911768|94.18649643|-691.0718926|24.89475504|-461.0082758|1244.737752|690.8826121000001|1.0|1.0|1.0|1.0|1.0|3.49|3.5|27.0|5.52|3.35|2.0|0.0|1.0|5.0|31.0|421.52|-5.93|2.5e-07|0.000105|0.000495|5.02|0.0|4.12e-10|1.74e-07|||||||||||||||||7.9208|7.9208
1h_a5|0.0|0|0.0|0|6.605297921|0|1.427564094|0.0|-0.259241577|-0.001978474|4.59511985|-0.009075016|2|0.026339869|-0.02598568|0.0|-0.1197834419999999|10.94466758|1|1|0.007357977|0.034752304|0.71274658|0.780175595|-0.082079343|0.8436458929999999|0.6977404359999999|0|0.8806402259999999|0.39793593|0.008798715|-35.25675213|4.588992214|62.25239147|-18.90429957|2.393400474|0.484419999|0.7450549759999999|-18.38824808|44.51475742|-14.49848188|39.84574434|2107.271793|459.3001331|-579.9392753|819.6979313999999|-7.561719827|0.958891501|132.96722079999998|-302.4687931|19.45961351|-255.618083|778.3845404|409.0289917|1.0|1.0|1.0|1.0|1.0|2.8|2.07|23.0|4.51|2.13|0.0|0.0|1.0|3.0|24.0|312.37|-4.45|5.5700000000000005e-05|0.0174|0.0111|3.43|0.0|3.87e-09|1.21e-06|4652.0|4.3651|-990.6032645|556.57|284.03|266.52|430.83|0.4112699999999999|0.57155|-990.472129|0.1754|2.2396|-0.21921|0.031392033|-990.523098|3.3752|7.5528|7.5528
12c_a31|0.0|0|0.0|0|7.765993078999999|1|0.6101358029999999|0.0|0.046986783|-0.013026643|5.733341277|-0.055520387|0|0.040982906|-0.030192572|0.0|-0.094991098|10.311698300000002|2|2|-0.000813398|-0.138799714|0.8083148840000001|0.842823186|-0.098452311|0.8856644770000001|0.770283733|0|0.665463503|0.343619017|0.030543026|-66.41224264|19.38414321|212.313715|-52.25551342|12.30215386|553.8695417|0.6817087|-42.14855504|97.28775086|-23.05449459|85.79638585|2592.4503010000003|422.3366652|-1152.7247289999998|1894.297124|-14.63154376|0.813278739|202.0036947|-731.5771879|33.81868912|-230.6429907|1690.934456|583.9691392000001|1.0|1.0|1.0|1.0|2.0|3.69|3.1|16.0|3.7|1.08|2.0|0.0|1.0|8.0|28.0|398.48|-4.16|5.85e-06|0.00233|0.0277|3.1|0.0|5.79e-08|2.31e-05|3.8328|3.8328|-1618.112841|679.71|323.48|323.48|578.69|0.7007399999999999|0.7007399999999999|-1617.888981|0.2625|1.6786|-0.19288|0.04023903|-1617.951882|2.2908|6.4202|6.4202
3i_a32|0.0|1|-4.547725143|0|7.78113851|0|0.6094207970000001|0.0|-0.157360524|-0.012358668|5.733341277|-0.363243817|0|0.05052381|-0.21362765|1.711001131|-0.26785886|10.3110028|3|3|-0.0106761939999999|-0.054335108|0.565740817|0.833699527|0.030060554|0.902293804|0.54844677|1|0.893827987|0.259644227|0.015296821|-49.17963359|8.064907632|55.97682661|-31.48976464|4.252042736|0.201037767|0.77072347|-25.92886531|71.27609889|-23.52884474|57.24454122|2471.4299920000003|471.2508776000001|-776.4518766|2141.3084710000003|-12.4050588|0.732035793|120.8809386|-409.3669403|30.52825775|-285.465827|1007.432506|318.0257595|1.0|0.0|1.0|1.0|1.0|3.1|2.49|19.0|6.29|2.09|2.0|0.0|1.0|3.0|24.0|366.38|-5.16|5.37e-07|0.000197|0.00251|4.23|0.0|1.0900000000000001e-07|4.01e-05|3642.0|3642.0|-1891.811327|530.5|340.43|340.43|418.24|0.70322|0.70322|-1891.738614|0.4765|2494.0|-0.21278|0.02199999|-1891.790935|3.8572|8.2366|8.2366
12_a15|0.0|0|0.0|0|0.0|0|1.435689014|0.0|-0.071096525|-0.006620824|0.0|-0.0455566929999999|2|0.034285714|-0.035728911|0.0|-0.106061273|10.95973444|0|0|0.0034254209999999|-0.120626133|0.8310685940000001|0.723852961|-0.019064393|0.769289315|0.7933685340000001|0|0.89637291|0.738437971|0.015018226|-39.00359933|9.58943236|66.16793071|-38.40979933|6.123040777999999|4.192089814|0.746489397|-24.90456371|70.6606311|-20.42981445|48.59303169|2613.57759|572.3516967|-1082.780166|2661.728915|-13.04483751|0.909927213|161.8714956|-691.376388|27.36785616|-314.7766363|1450.496376|673.7288405|1.0|1.0|1.0|1.0|1.0|3.56|3.73|24.0|6.3|2.87|2.0|0.0|1.0|6.0|30.0|397.47|-5.83|5.99e-07|0.0002379999999999|0.000584|5.29|0.0|1.51e-10|5.99e-08|4.4819|3.8538|-1281.060163|688.91|321.72|276.63|585.26|0.50595|0.70444|-1280.810963|0.0093|4.3338|-0.19054|0.02694613|-1280.871722|6.0547|8.3979|8.3979
4j_a46|0.0|0|0.19521727|1|7.825245291|1|1.134637093|2.194310043|-0.175292207|-0.002284836|5.587248657999999|-0.012405467|1|0.048126615|-0.0529855709999999|0.0|-0.1051618459999999|10.94638774|1|1|0.011684396|-0.0589746909999999|0.72796254|0.7298040140000001|-0.258222236|0.763724435|0.728293097|0|0.949893337|0.295221643|0.01492164|-34.99059698|8.812983129|29.59387777|-25.95898597|5.205103062|71.98911503|0.776932317|-20.66606288|50.26191521|-14.65075732|43.80358011|2260.870095|561.0237355|-791.1408955|2563.282153|-8.652995323999999|0.673502127|131.7477027|-467.2617475|18.85718615|-327.122208|1018.288052|642.1335502000001|0.0|1.0|1.0|1.0|0.0|4.0|3.9|17.0|5.33|3.28|2.0|0.0|1.0|4.0|27.0|361.48|-5.31|4.16e-06|0.0015|0.00176|4.81|0.0|2.03e-08|7.33e-06|5.3949|4.4093|-1132.018764|646.67|281.19|229.82|572.31|0.37853|0.69413|-1131.761156|0.1418|2.9043|-0.20071|0.02491327|-1131.817578|3.8105|6.0942|6.0942
12h_a40|0.0|0|0.0|1|7.515889085|0|0.60499064|1.760542171|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0|0.041915709|0.208938531|0.803557099|0.189869851|10.31197256|2|2|-0.002126898|0.127299624|0.809398262|0.7769829840000001|-0.335801908|0.845904643|0.6948809659999999|1|0.839481749|0.006997021|0.0117142839999999|-50.45378559|6.193088525|84.86252967|-25.56004046|3.274152035|59.68939644|0.844008584|-26.67382585|54.9311782|-20.51086984|56.64687411|2270.834041|443.8158546|-676.8587047999999|603.6697997|-10.84365353|0.983394285|82.46928995|-357.8405665|24.30173133|-363.7398044|801.957134|350.9435025|1.0|0.0|1.0|1.0|1.0|3.19|3.0|20.0|5.02|3.76|2.0|0.0|1.0|2.0|23.0|361.25|-5.58|5.58e-07|0.0002009999999999|0.000942|4.75|0.0|1.44e-07|5.2e-05|4.1508|2.6436|-2153.186757|548.82|469.0|298.7|435.95|0.6503899999999999|0.7041|-2153.072091|0.3693|2.5573|-0.18432|0.02044063|-2153.123274|3.5425|6.0846|6.0846
10_a1|0.0|0|0.0|0|6.86171134|0|1.435871163|0.0|0.0883621719999999|-0.014135827|4.727387819|-0.23385288|1|0.037578348|0.049971022|0.0|-0.020225596|10.94957578|1|1|-0.0106277489999999|-0.019835038|0.674381582|0.7227844929999999|0.017498337|0.783467165|0.658433571|0|0.669963758|0.126889306|0.014751098|-65.97424138|8.34295348|186.6625065|-35.02707638|4.718623023|64.49041745|0.8340962559999999|-37.31383317|70.6564636|-25.67872721|74.31719486|2432.447088|378.9193385|-1052.827816|1768.2330920000002|-14.52342192|0.850732895|93.83214542|-595.4602985|30.78628757|-377.9175542|1262.237791|433.2550452|1.0|1.0|1.0|0.0|2.0|3.0|2.18|23.0|5.06|2.78|2.0|0.0|1.0|4.0|27.0|359.35|-4.73|1.04e-05|0.00372|0.00673|3.64|0.0|9.53e-09|3.42e-06|3.4067|3.4067|-1223.125689|585.51|363.94|363.94|464.77|0.70345|0.70345|-1222.969096|0.6754|5.3861|-0.20378|0.03426532|-1223.022387|7807.0|5.8239|5.8239
14r_a23|0.0|1|0.0|2|7.423568444|0|1.197963203|3.201732471|-0.009140243|-0.006323791|5.351858133|-0.06921746|2|0.045277778|0.014148395|0.7087588690000001|-0.079935667|10.31321824|2|2|0.0075222369999999|-0.073945564|0.616699629|0.7837821840000001|-0.1050445769999999|0.846632079|0.5935522360000001|1|0.8662226190000001|0.375360556|0.019185345|-40.32463891|12.35476415|86.14846171|-35.61466281|7.956082857|55.62948521|0.7882228370000001|-25.96781003|66.31173073|-23.53402098|52.67940305|2945.137191|557.8203557999999|-1106.098986|2306.754114|-15.15517566|0.873329024|136.37788909999998|-712.2932561000001|29.85706563|-371.2130393|1403.282085|599.5697147999999|0.0|0.0|1.0|0.0|1.0|3.47|3.06|26.0|4.58|3.4|2.0|0.0|1.0|5.0|31.0|429.47|-5.11|2.66e-06|0.00114|0.00332|3.68|0.0|2.14e-08|9.18e-06|5.9406|3.1797|-1729.1326809999998|678.08|389.92|208.71|513.71|0.30482|0.68115|-1728.924789|0.0008|6.2620000000000005|-0.22378|0.02296354|-1728.98403|8.8722|8.2684|8.2684
47g_a18|0.0|0|0.0|0|7.03438793|1|1.251175676|0.0|-0.005500039|-0.005817448|4.844187086|-0.034211867|0|0.031179487|-0.048472184|0.0|0.033759227|10.94702253|0|0|0.00531392|-0.264839041|0.765824398|0.750610215|-0.014370598|0.780474694|0.745431271|0|0.834424154|0.413435809|0.013404131|-55.35188184|11.37505183|140.5114492|-61.55384106|9.653129118|47.07867403|0.731870777|-46.97287277|86.33162323|-24.79003275|66.72693367|3367.0578530000003|708.1114197|-1958.412588|2268.439188|-21.03738872|0.966014041|227.5405903|-1661.953709|33.87214455|-393.5416883|2675.8994190000003|1347.416568|1.0|1.0|1.0|1.0|2.0|4.87|0.0|18.0|3.6|2.79|3.0|1.0|1.0|13.0|40.0|541.68|-5.52|7.76e-07|0.000421|0.00163|4.52|1.0|6.04e-10|3.27e-07|3.0965|3.0965|-1743.346243|905.71|400.4|400.4|874.26|0.69828|0.69828|-1742.7686640000002|0.5955|4966.0|-0.17202|0.02960182|-1742.847918|5.9864|8.0458|8.0458
17f_a50|0.0|1|0.0|2|7.934155233999999|1|1.349854916|4.305828452|-0.2208117919999999|-0.002205848|5.82008293|0.022892513|1|0.03135101|-0.167275895|2.187498662|-0.028989535|10.94501702|2|2|0.0129274519999999|-0.247590736|0.758335704|0.7851209440000001|-0.2257632789999999|0.8314734309999999|0.7241275009999999|1|0.911458734|0.333180181|0.016414675|-29.10566644|10.09339793|54.44410182|-28.30463221|6.206439227000001|82.90209608|0.721122105|-17.89709978|55.9791334|-16.50175503|39.19906437|2582.272632|560.4567739|-874.5930167000001|1929.981543|-10.14694362|0.896702|171.48226169999998|-537.7880119|22.88344084|-271.9363523|1212.822364|652.6793116|1.0|1.0|1.0|1.0|0.0|3.81|2.97|20.0|3.83|2.09|1.0|0.0|1.0|6.0|29.0|384.48|-4.12|0.000266|102.0|0.0291|2.83|0.0|4.15e-07|0.00016|4.0664|4.0664|-1219.220465|653.63|304.9|304.9|564.52|0.6573899999999999|0.6573899999999999|-1218.966516|0.1708|6.1931|-0.20148|0.0276719|-1219.02507|8.312999999999999|6.4001|6.4001
13b_a5|0.0|0|0.0|0|7.153833802|1|1.338814635|0.0|-0.142746146|-0.004573365|5.209486153|0.011339656|2|0.02468599|-0.006314305|0.0|-0.104404004|10.94530329|1|1|0.0066003869999999|-0.055701188|0.6700114770000001|0.765309977|-0.0330907489999999|0.8184221559999999|0.653356347|0|0.831557236|0.468748106|0.0138892369999999|-44.93506461|8.980592802|108.9128108|-31.23446039|5.806729729|46.77748445|0.654076389|-29.05440446|62.24204745|-17.04942469|53.91565742|2661.597781|537.6736515|-869.5206594|1177.571784|-11.0239272|0.837970799|223.6695238|-562.2202871000001|26.06641209|-199.2474147|1329.387016|638.8437454|0.0|1.0|1.0|1.0|1.0|2.97|2.64|23.0|4.06|1.96|1.0|0.0|1.0|5.0|30.0|395.46|-4.43|5.69e-05|0.0225|0.0148|3.01|0.0|4.36e-09|1.72e-06|4.6733|4.1793|-1276.030896|672.43|296.66|265.31|503.93|0.32779|0.57482|-1275.806761|0.3064|3.5881|-0.22451|0.035153|-1275.865034|4.7964|6.9586|6.9586
12an_a36|0.0|0|0.0|0|7.412764017000001|2|0.6294007110000001|0.0|-0.05423417|-0.0070293469999999|5.351858133|-0.046532211|2|0.042739018|0.0966393909999999|0.0|-0.131674913|10.33556631|1|1|0.003710345|-0.07550872|0.906423012|0.8344566859999999|-0.055405405|0.885733922|0.855081905|0|0.836440154|0.270501913|0.0173118669999999|-49.67568778|11.69727417|110.5140393|-48.0034364|7.903608682000001|0.0|0.783512615|-33.56484523|81.70091433|-24.99720254|61.37296195|2881.978785|565.1654879|-1349.848937|2399.367452|-16.89009799|0.8042935809999999|146.2760938|-912.0652916|31.9040205|-383.1273396|1722.817107|725.9470896|1.0|0.0|1.0|1.0|2.0|4.85|0.0|17.0|2.61|2.51|1.0|0.0|1.0|6.0|31.0|427.52|-4.51|1.4300000000000002e-05|0.0061|0.0132|3.19|0.0|8.95e-08|3.83e-05|5.1771|3.7872|-1670.417726|718.98|327.38|239.49|571.76|0.44822|0.69094|-1670.182102|0.0644|4.3963|-0.21035|0.0345115999999999|-1670.244686|6.2182|7.3979|7.3979
21_a4|0.0|0|0.0|1|7.535296702|1|1.399863887|2.026698554|-0.164057585|-0.003068098|5.4161004020000005|-0.014982235|1|0.042924837|0.019346682|0.0|-0.2897937889999999|10.94593332|1|1|0.012094249|-0.063064908|0.6952936|0.777866961|-0.174578783|0.833191212|0.674434042|0|0.932146735|0.239652988|0.020173071|-28.99048719|10.23237244|34.4171635|-19.67444009|5.190159022|66.03320922|0.7231676229999999|-14.70482428|47.69702403|-14.54552243|39.22285963|2045.488184|472.812128|-581.8208971|1584.866567|-7.377915035|0.670120767|140.4174905|-295.1166014|20.11362507|-226.3943104|804.5450027|387.240586|1.0|1.0|1.0|1.0|0.0|3.37|2.92|17.0|3.85|2.32|0.0|0.0|2.0|3.0|23.0|303.36|-4.19|0.000133|0.0403|0.0197|3.36|0.0|1.16e-06|0.000352|5.1623|4.0245|-973.5481197|549.71|308.08|240.17|446.0|0.5260600000000001|0.66476|-973.400097|0.1457|2.0282|-0.19588|0.020181098|-973.449892|2.9409|6.9172|6.9172
8b_a31|0.0|0|0.0|0|7.765993078999999|1|0.610137861|0.0|-0.01883655|-0.013629145|5.733341277|-0.12841288|0|0.041161616|-0.130371116|0.0|-0.211457443|10.31170011|2|2|-0.006785954|-0.05421947|0.928940547|0.843119174|-0.1155280009999999|0.8956498159999999|0.8761979520000001|0|0.6076192260000001|0.281200674|0.03234629|-63.04219151|16.89414614|204.9365822|-36.1645207|8.823644775|472.8995873|0.703469355|-32.92631065|82.21438954|-21.30529654|79.93633765|2189.617009|317.3534883|-830.906565|1587.743824|-11.12754483|0.920410507|154.8750114|-433.9742484|30.28603362|-212.5400476|1181.155311|372.3224834|0.0|1.0|1.0|1.0|2.0|3.4|2.71|16.0|2.74|0.61|0.0|0.0|2.0|4.0|23.0|328.39|-3.4|8.97e-05|0.0294|131.0|2.02|0.0|1.86e-06|0.00061|3.8582|3.8582|-1386.815519|566.18|321.36|321.36|439.96|0.70036|0.70036|-1386.681003|0.2643|3.6945|-0.19265|0.03659821|-1386.734257|5.6001|5.6576|5.6576
