molecula|NaaNH|n9FaHRing|n9FaRing|SaaNH|SssssC|NaasN|SRW09|nAHRing|BCUTs-1|MATS2c|AATSC1c|SRW07|AATSC1s|n6HRing|JGI4|MATS7i|ATSC1c|MATS8i|BCUTi-1|n5aHRing|AATSC1pe|MATS1i|AATSC1i|n6aHRing|GATS1are|MATS8s|MATS8d|GATS1pe|nFaHRing|FNSA5|FPSA3|PNSA3|PNSA5|RNCS|RPSA|FNSA4|WNSA5|RPCS|WNSA3|PNSA4|DPSA3|GRAVp|TASA|PNSA2|MOMI-Z|GeomRadius|GeomDiameter|GeomShapeIndex|PPSA1|DPSA4|FPSA5|DPSA1|DPSA2|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|CYP2C9 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Log S (SILICOS-IT)|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Brenk|Molar refractivity|Veber filter|Log S (Ali)|Heavy atom count|Log Kp (cm/s)|Molecular Mass|Egan filter|BBB|Log S (ESOL)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Lipinski|Solubility [Log S (SILICOS-IT)] (mol/l)|Lowest Unoccupied Molecular Orbital Energy|Absorption Energy (max. Transition) (eV)|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Zero Point Energy|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|IC50|pIC50|pIC50
19_a3|1|0|0|2.917217813|0.0|0|6.605297921|0|1.4316666480000002|-0.206312209|-0.003417504|4.59511985|-0.030657|3|0.0386379929999999|-0.008897473|-0.129865138|0.156485495|10.96959256|1|0.006731579|-0.037291767|-0.066245471|3|0.718266758|-0.0150769919999999|0.064690027|0.687139108|1|-0.087730634|0.0116401719999999|-31.50932639|-40.8473715|161.5312186|0.146982098|-0.032585664|-19.01853079|0.0|-14.67073822|-15.17188084|36.92898885|2000.66399|397.1650228|-531.0158295|869.7868956|5.342307798999999|10.21110415|0.911365749|112.6836188|20.01615321|0.016552404|-240.2326308|700.5653624|7.706796952|1.0|1.0|0.0|1.0|1.0|1.0|0.06|-7.21|3.39|67.35|1.18|0.0|0.0|85.32|0.0|-3.24|22.0|-6.5|287.32|0.0|1.0|-3.58|166.0|0.0764|0.0|0.0|6.18e-08|-0.05757|3945.0|2.43|3945.0|-929.2608626|314.28|0.3006|314.28|362.92|-929.14689|-0.16303|2191.0|-0.2206|0.020989746|23.0|7.6383|7.6383
1e_a5|1|0|0|2.953259375|0.0|0|6.605297921|0|1.427503886|-0.260066152|-0.001975193|4.59511985|-0.009075016|2|0.027873016|-0.080321049|-0.084933308|-0.1197834419999999|10.94440038|1|0.007357977|0.034752304|0.0578378779999999|2|0.71274658|0.045376705|-0.075239398|0.6977404359999999|0|-0.069725333|0.008587563|-35.30075748|-36.22202792|159.537038|0.1194205|-0.0278901329999999|-18.81719677|0.0|-18.33860051|-14.48881117|39.76196174|2107.092939|457.4574833|-579.5524467|827.4861275000001|6.41473183|12.39753333|0.932665879|131.2279879|19.38578369|0.0157106539999999|-257.0399733|775.4313476|8.161620868|1.0|1.0|0.0|1.0|1.0|1.0|0.05|-8.41|4.51|54.46|2.13|0.0|0.0|95.45|0.0|-4.25|24.0|-5.77|312.37|0.0|1.0|-4.45|0.0174|0.0111|0.0|0.0|3.87e-09|-0.04186|4746.0|3.17|4.4292|-990.6006645|279.92|0.5156|261.24|427.87|-990.471803|-0.18105|1916.0|-0.22291|0.0313740589999999|191.0|6719.0|6719.0
3q_a32|1|1|1|3.4364803|0.0|0|7.765993078999999|0|0.609420748|-0.017280695|-0.008072705|5.733341277|-0.04718311|0|0.03898374|0.02785755|-0.419780649|-0.022925245|10.31100266|3|0.002487149|-0.167040501|-0.295228244|0|0.751733573|0.010109949|-0.1585635|0.716172604|1|-0.097961799|0.018527744|-41.72706804|-60.46462749|41.73511731|0.15006201|-0.027989085|-37.3203761|53.27315741|-25.7550561|-17.27560785|53.16288420000001|2649.276311|524.6043311000001|-846.5047848999999|3335.898591|6.428518903|11.93494358|0.856561949|225.3038157|27.20679986|0.022526037|-166.61896299999998|1333.133193|13.90366881|1.0|0.0|1.0|1.0|1.0|1.0|0.3|-7.31|4.72|131.25|1.33|1.0|0.0|115.37|0.0|-5.91|28.0|-6.35|411.54|0.0|0.0|-4.62|0.000508|0.00992|0.0|0.0|4.88e-08|-0.04968|3.6236|5.15|3.6236|-1920.042674|342.16|0.2897|342.16|549.78|-1919.821707|-0.15001|4.1362|-0.19969|0.02381444|28.0|7.5528|7.5528
3o_a32|1|1|1|3.644417045|0.0|0|7.773594467000001|1|0.609420753|-0.022603806|-0.006253394|5.733341277|-0.014299905|1|0.035643275|-0.064818511|-0.306416317|-0.117781901|10.3110027|3|0.000243592|-0.061774721|-0.11221537|0|0.90022001|-0.074509084|-0.154436834|0.840991936|1|-0.095457829|0.012519666|-42.51640563|-55.03672286|62.67187821|0.162219176|-0.031819276|-31.73171751|0.0|-24.51306152|-18.34557429|49.73468603|2488.133192|483.0270239|-825.5508427999999|2469.87467|6.392329273|11.73098001|0.835165165|123.9047338|23.36733582|0.0130649069999999|-328.7458915|1051.530112|7.532642302|1.0|1.0|1.0|1.0|1.0|2.0|0.32|-7.27|4.2|122.97|1.58|1.0|0.0|112.07|0.0|-5.72|26.0|-6.17|381.52|0.0|0.0|-4.73|0.00072|0.00714|0.0|0.0|5.35e-08|-0.05413|3.5333|2.35|3.5333|-1805.473626|350.9|0.2851|350.9|464.85|-1805.277864|-0.14652|3.2729|-0.20065|0.03088166|0.24|6.6198|6.6198
13n_a6|1|0|0|3.425442623|0.0|0|6.842683282|0|1.4290206230000002|0.030890422|-0.010884884|4.727387819|-0.135152403|2|0.04393617|0.058267173|-0.631323273|-0.06507689|10.95053349|1|-0.00687003|-0.068956229|-0.118693789|2|0.870730542|-0.064779873|-0.056293641|0.82642394|1|-0.109392959|0.017758385|-68.88015714|-75.07706271|90.97854097|0.29109784|-0.038490115|-51.52585133|103.012404|-47.27287681|-26.41600355|81.06784641|2952.259627|486.5239262|-1426.464192|2535.307313|8.872063579|16.76075427|0.889160748|172.28545730000002|35.2699138|0.019904118|-341.7352549|1904.575345|13.66031867|1.0|1.0|1.0|1.0|1.0|3.0|0.08|-9.67|3.76|122.47|0.81|1.0|0.0|127.2|0.0|-4.64|33.0|-7.23|435.48|0.0|0.0|-4.28|0.00987|0.0228|0.0|0.0|2.1499999999999998e-10|-0.07131|4.8185|4.27|3.3510000000000004|-1423.714738|369.99|0.9117|257.31|548.09|-1423.451366|-0.13863|7.1946|-0.20994|0.05026727|75.0|7.1249|7.1249
12_a47|1|1|1|2.903215905|0.0|0|6.605297921|0|1.304330736|-0.155854903|-0.005522244|4.59511985|-0.078935336|2|0.036632997|0.001435849|-0.209845277|-0.018573056|10.95005729|1|-0.004332024|-0.006318684|-0.015039637|2|0.6505449670000001|0.055943216|0.050943962|0.618808977|1|-0.091853238|0.018014416|-44.18983348|-47.83891561|63.89392714|0.2159289589999999|-0.034116917|-24.91541818|0.0|-23.01490672|-17.76874008|53.5720844|2266.78114|408.3591283|-621.9059029|702.3796319|7.042279354|13.52358352|0.920341815|166.28511369999998|26.10271529|0.025457205|-188.2488142|913.5950352|13.25859692|1.0|1.0|0.0|1.0|1.0|2.0|0.0|-8.11|4.98|66.49|2.6|0.0|0.0|91.63|0.0|-4.51|24.0|-5.94|339.75|0.0|1.0|-4.56|0.0106|0.00943|0.0|0.0|7.69e-09|-0.0623|4.2907|3.01|3.9538|-1488.064043|313.58|0.2306|288.96|400.09|-1487.974738|-0.1633|2.1019|-0.2256|0.03721125|6.0|8.2|8.2
5e_a40|0|0|0|0.0|0.0|1|8.149890544|0|0.604912776|-0.091305805|-0.004925115|6.167516491000001|0.0601021459999999|0|0.044526749|-0.106497535|-0.162528785|0.158430496|10.31198323|2|0.008306061|0.005996234|0.010397494|0|0.535506399|-0.402340487|0.0451110059999999|0.5087199929999999|1|-0.089724264|0.019851304|-36.56222854|-42.66853738|170.7311133|0.135577249|-0.035889706|-20.29110082|51.7148695|-17.38723451|-17.06741495|46.00255248|1986.384601|411.0778166|-512.0224486000001|512.5703164|6.533857846|12.51197289|0.914944155|84.47727896|20.75420252|0.012921086|-306.597267|622.6260756|6.144645946|1.0|0.0|1.0|0.0|0.0|0.0|0.21|-4.65|3.74|75.5|2.37|1.0|1.0|79.16|0.0|-4.78|20.0|-5.66|303.77|0.0|1.0|-4.25|0.00505|0.0169|0.0|0.0|2.23e-05|-0.07231|3.7138|4.99|3.7138|-1637.180703|333.85|0.5262|333.85|390.33|-1637.115238|-0.14786|7.87|-0.2201699999999999|0.01659566|25.0|7.6021|7.6021
3b_a32|1|1|1|3.3653429710000005|0.0|0|7.758333467000001|0|0.609420808|0.046791596|-0.007388108|5.733341277|-0.064476472|0|0.042528736|-0.0411430079999999|-0.265971895|-0.1113575119999999|10.31100281|3|0.00020567|-0.0791178979999999|-0.151445075|0|0.833920105|0.094335058|0.167519182|0.7725667079999999|1|-0.100355499|0.014636992|-35.8437493|-49.22963237|74.63320519|0.159260619|-0.033451833|-24.14971513|0.0|-17.58323784|-16.40987746|43.023961|2092.213643|412.4267349|-541.5259561|1084.520517|5.765940603|10.69254007|0.854431185|115.707414|21.47528975|0.0154889019999999|-259.1375886|708.6845618|7.59811844|1.0|1.0|1.0|1.0|1.0|1.0|0.13|-6.5|4.43|110.94|1.45|1.0|0.0|88.24|0.0|-5.73|21.0|-5.57|312.41|0.0|0.0|-4.65|0.0005809999999999|0.00697|0.0|0.0|3.19e-07|-0.05396|3.5545|2.45|3.5545|-1594.095192|348.81|0.2905|348.81|396.83|-1594.0008779999998|-0.1474099999999999|3.5719|-0.20137|0.02589511|6.0|8.2366|8.2366
2_a3|0|0|0|0.0|0.0|0|6.823286122000001|0|0.605017347|0.176032668|-0.008422099|4.727387819|-0.09743592|2|0.034166667|-0.103423993|-0.311617665|0.09933632|10.31162302|1|-0.0045709459999999|0.017902469|0.032450556|2|0.899733837|-0.192034735|0.065162907|0.841871246|1|-0.09392632|0.011938463|-49.07072207|-44.07280196|228.178656|0.249793422|-0.033150466|-20.68016573|74.89956423|-23.02532673|-15.55510657|54.67257594|2056.399995|352.0174726|-528.8736235|1314.679398|4.88513521|9.016533738|0.845708123|127.637231|21.36736636|0.019143348|-213.9529255|726.4904564|8.982583312000001|1.0|1.0|1.0|1.0|1.0|1.0|0.0|-6.89|4.01|92.93|1.6|0.0|0.0|90.49|0.0|-4.75|22.0|-5.93|304.37|0.0|0.0|-4.27|0.0054|0.0162|0.0|0.0|1.3e-07|-0.06423|5.4397|1.97|3.3354|-1272.114086|371.73|0.1824|227.92|340.69|-1272.001389|-0.14605|4.0121|-0.21028|0.02925101|3981.0|5.4|5.4
4_a4|0|0|0|0.0|0.0|1|7.535296702|1|1.343865392|-0.183963421|-0.001234337|5.4161004020000005|0.0159331539999999|2|0.036775068|-0.0214610589999999|-0.058013858|-0.110597574|10.92992837|1|0.0112367389999999|-0.048056862|-0.078747188|2|0.646069495|-0.168712277|-0.063012715|0.636572383|1|-0.06873731|0.008570112|-25.64211031|-35.41518716|13.70182982|0.0667239759999999|-0.0255766729999999|-18.24679326|42.42341622|-13.21145879|-13.17774406|30.05764711|2221.6122010000004|480.8472306|-566.6429946000001|1883.42405|5.326452915|8.855289118|0.66251148|106.2816773|16.60255217|0.010586293|-302.661743|713.9097433|5.454324025|1.0|1.0|0.0|1.0|1.0|0.0|0.19|-7.57|4.41|43.6|2.66|1.0|0.0|100.08|0.0|-4.12|25.0|-5.79|326.39|0.0|1.0|-4.57|0.0248|0.00877|0.0|0.0|2.71e-08|-0.04865|5.382000000000001|3.24|4.0261|-1029.93716|307.95|0.1106|230.37|394.06|-1029.763465|-0.1696599999999999|2.6814|-0.21831|0.02323788|78.0|7.1079|7.1079
14h_a23|0|1|1|0.0|0.0|2|7.423568444|0|1.197963488|0.043538466|-0.005921293|5.351858133|0.006191846|2|0.04255787|0.0316908439999999|-0.307907256|-0.024318144|10.31321773|2|0.009266617|-0.0686282459999999|-0.131709531|2|0.708395022|0.143102066|-0.05745554|0.669357479|1|-0.081058742|0.021982565|-43.02851162|-54.6468131|41.34207782|0.076569426|-0.033774476|-36.84086528|86.83095818|-29.00823506|-22.76950546|57.84834575|3010.418229|622.5428245|-1092.936262|2371.16134|7.833334036|15.0735214|0.924279155|166.45047749999998|30.23434844|0.018981866|-341.2621515|1451.248725|12.79687369|0.0|0.0|1.0|1.0|1.0|1.0|0.04|-7.47|3.89|128.81|2.39|1.0|1.0|125.0|0.0|-5.68|32.0|-6.62|436.49|0.0|0.0|-4.9|0.0009109999999999|0.00554|0.0|0.0|3.39e-08|-0.08532|4.0506|3.29|3.6689|-1722.148272|337.93|0.3424|306.09|569.53|-1721.9314420000003|-0.15209|9.7146|-0.2374099999999999|0.02796857|5.0|8.3468|8.3468
19_a20|1|0|0|3.423603867|0.0|0|6.842683282|0|1.4009239059999998|0.071176085|-0.0096278259999999|4.727387819|-0.130949446|3|0.0396875|0.103271147|-0.539158264|0.077469518|10.94899558|1|-0.004654742|-0.049177437|-0.083481481|3|0.811128636|-0.143992458|-0.105118869|0.7741509329999999|1|-0.099685049|0.013643765|-60.26825633|-65.49811346|339.8339889|0.245547466|-0.038340404|-43.03556944|88.19441661|-39.5992891|-25.1915821|69.23289949|2849.084477|495.7134289|-1309.962269|1818.518838|7.950138729|15.38668579|0.935398401|133.9919257|31.64490997|0.0159602|-389.0666676|1645.535318|10.48665779|1.0|1.0|1.0|1.0|1.0|2.0|0.08|-9.63|4.08|110.44|1.33|1.0|0.0|122.86|0.0|-4.89|32.0|-6.8|420.47|0.0|0.0|-4.57|0.00541|0.0112|0.0|0.0|2.34e-10|-0.06767|3.3616|5.01|3.3616|-1368.378274|368.83|0.2998|368.83|519.34|-1368.129074|-0.13903|4.2507|-0.2067|0.03487615|2.6|5585.0|5585.0
19_a31|1|0|0|3.2411335510000003|0.0|0|7.401841579|0|0.61013725|0.062492295|-0.01001901|5.351858133|-0.086654127|0|0.0427124179999999|-0.044625452|-0.46087445|-0.040386271|10.31169935|2|-0.0038998559999999|-0.081398052|-0.1751017789999999|0|0.656654981|0.019858798|-0.138769819|0.6427749970000001|0|-0.113333675|0.014675044|-53.25742146|-66.3863707|75.32978176|0.268735206|-0.036060715|-38.88650245|67.42915967|-31.1960848|-21.12293613|61.85348014|2265.6917350000003|428.3459076|-929.4091898|1992.2502|7.0760696020000005|12.77501178|0.805382437|131.0862475|27.21285095|0.0152483439999999|-323.5878356|1197.365442|8.931875058|1.0|1.0|1.0|1.0|1.0|2.0|0.28|-7.39|4.33|98.91|1.68|1.0|0.0|97.25|0.0|-4.67|25.0|-6.41|358.43|0.0|0.0|-3.92|0.0076799999999999|0.0431|0.0|0.0|4.08e-08|-0.04308|5.0344|5.24|3.9477|-1489.4951640000002|314.06|0.3205|246.28|537.66|-1489.323855|-0.16367|1.7076|-0.20675|0.03702801|1.8|5.7447|5.7447
14c_a23|0|1|1|0.0|0.0|2|7.423568444|0|1.197962449|0.06596946|-0.005822256|5.351858133|-0.024758731|2|0.043538647|0.04174584|-0.296935034|-0.047853455|10.31321813|2|0.009263715|-0.071484865|-0.13187015|2|0.722187957|0.1114214519999999|-0.077808321|0.659570836|1|-0.0800086929999999|0.018842596|-37.73933093|-53.17009158|38.43627129|0.077064961|-0.034046252|-35.33439343|81.41541733|-25.07982076|-22.62557089|50.26125234|2955.304496|613.3401089|-1063.401832|2379.221378|7.832948614|14.49533577|0.8505592829999999|143.9373772|28.88097191|0.016385474|-376.6791777|1357.40568|10.88903141|0.0|0.0|1.0|0.0|1.0|1.0|0.05|-7.99|4.67|105.02|3.51|2.0|1.0|125.29|0.0|-6.13|31.0|-6.03|445.93|0.0|0.0|-5.55|0.000334|0.00126|0.0|0.0|1.02e-08|-0.0795299999999999|3.7031|4.1|3.7031|-2089.501598|334.81|356.0|334.81|549.86|-2089.293299|-0.15143|7.2704|-0.23096|0.02236136|2.0|8.6253|8.6253
12ba_a36|1|0|0|3.389685532|0.0|0|7.412764017000001|2|1.297043659|-0.090865777|-0.0075620109999999|5.351858133|0.026411489|2|0.040566449|0.087201747|-0.423472625|0.003750685|10.9478512|1|-0.000621302|-0.091676619|-0.168084618|1|0.844641715|0.041478447|-0.0202572689999999|0.796093405|0|-0.108410153|0.0246090489999999|-56.0578808|-73.03464847|100.798163|0.150261874|-0.037526591|-49.20258616|16.1479891|-37.76553687|-25.28122447|72.63670824|3035.390784|572.4586103999999|-1314.6236720000002|2492.5731100000003|7.409667253999999|14.59456478|0.969665341|197.4608731|35.76372225|0.023797439|-278.7665262|1859.713557|16.03205543|1.0|0.0|1.0|1.0|0.0|2.0|0.12|-6.72|1.63|116.78|0.74|1.0|0.0|133.18|0.0|-4.77|33.0|-7.04|431.45|0.0|0.0|-4.25|0.0072599999999999|0.0244|0.0|0.0|1.91e-07|-0.08446|5.2506|2.79|3.0114|-1417.426327|411.71|0.7436|236.13|547.82|-1417.187763|-0.12587|3.1996|-0.21033|0.02839417|21.0|7.6778|7.6778
15_a3|0|0|0|0.0|0.0|0|6.823286122000001|1|0.619596467|0.079167398|-0.006742751|4.727387819|-0.092127078|3|0.045993266|-0.182934001|-0.289938297|0.126641951|10.33806279|0|-0.004459728|-0.022386155|-0.039798975|3|0.968837995|-0.103599654|0.036380489|0.911346861|1|-0.107619999|0.007901554|-47.26593592|-55.08588323|315.5421792|0.221091166|-0.037667|-28.19600959|0.0|-24.19332693|-19.28005913|51.31038923|2116.88728|398.6887321|-771.2023653|1433.713715|5.371119692000001|9.975434973|0.85723565|76.61068671|22.67368656|0.010200078|-358.6340772|906.9474625|5.220965278|1.0|1.0|0.0|1.0|1.0|1.0|0.24|-5.78|1.56|89.99|0.96|0.0|0.0|94.29|0.0|-2.77|23.0|-7.35|321.4|0.0|0.0|-3.02|547.0|306.0|0.0|0.0|1.66e-06|-0.06319|6.0077|2.33|3.7072|-1328.665275|334.44|0.4107|206.37|398.12|-1328.531138|-0.1576|1.9539|-0.22079|0.0228507|25.0|7.6021|7.6021
14a_a23|0|1|1|0.0|0.0|2|7.423568444|0|1.197964042|0.050806184|-0.0056795759999999|5.351858133|-0.0246126279999999|2|0.042992424|0.0446402609999999|-0.289658385|-0.0518554529999999|10.31321831|2|0.011363191|-0.073893976|-0.137733142|2|0.72792508|0.114693804|-0.123790952|0.6888154959999999|1|-0.08032517|0.019504497|-35.20994211|-50.79675604|38.57988954|0.081322962|-0.0341809229999999|-32.12331106|80.54176247|-22.26638099|-21.61564087|47.54437201|2816.527785|580.9612768999999|-1015.935121|2173.7139190000003|7.668841725|14.2658736|0.8602383659999999|138.6457355|27.68542751|0.016707951|-355.0975547|1301.215093|10.56592489|1.0|0.0|1.0|1.0|1.0|1.0|0.05|-7.41|4.02|105.02|3.03|2.0|1.0|120.28|0.0|-5.47|30.0|-6.27|411.48|0.0|0.0|-4.96|0.00139|0.0045299999999999|0.0|0.0|3.92e-08|-0.07379|3.7119|3.47|3.7119|-1629.90669|334.02|0.3764|334.02|516.58|-1629.690316|-0.15002|5.8775|-0.2238099999999999|0.0216412|3.0|8.5498|8.5498
25_a47|0|1|1|0.0|0.0|1|6.86171134|0|1.30432753|0.037667531|-0.010144825|4.727387819|-0.1084905069999999|2|0.043695652|-0.055724653|-0.486951604|-0.035030495|10.94972207|1|-0.00269275|-0.108691353|-0.235822787|2|0.6553889970000001|-0.077710529|0.004104478|0.622598899|1|-0.08797211|0.020224271|-44.52300552|-53.40631957|11.20142696|0.213041681|-0.031278972|-32.42203672|51.5831002|-27.0291331|-18.98891362|56.80080434|2704.5905190000003|477.748546|-854.5011131000001|1514.111398|6.951055196|13.26689626|0.908616158|228.3393366|30.43708613|0.029261935|-150.4037281|1369.668876|17.76440561|0.0|1.0|1.0|0.0|1.0|2.0|0.1|-8.01|4.95|84.73|3.08|2.0|0.0|109.7|0.0|-4.99|29.0|-6.3|410.83|0.0|0.0|-4.82|0.00417|0.00626|0.0|0.0|9.79e-09|-0.06331|4.8002|4.78|3.9878|-1735.385814|310.91|287.0|258.29|491.7|-1735.2218059999998|-0.16588|3.8832|-0.22919|0.0285712999999999|16.0|7.8|7.8
36_a18|0|0|0|0.0|0.0|0|7.03438793|2|1.25117638|0.050448408|-0.006407141|4.844187086|-0.020339784|1|0.036625514|-0.05224259|-0.442092758|-0.0077246719999999|10.94702093|0|0.000825855|-0.079721028|-0.12139648|0|0.7343989059999999|-0.010091893|0.0059061|0.721836103|0|-0.079805761|0.009440278|-55.38202488|-56.82615305|110.8288932|0.195706133|-0.031922305|-40.46339026|83.34177364|-39.43509046|-22.73046122|62.10402945|2979.013751|572.70209|-1477.479979|1547.485543|9.560644525|18.21710397|0.905426346|133.8265619|27.99124609|0.0123136069999999|-444.4026478999999|1819.430996|8.767974776|1.0|1.0|0.0|1.0|1.0|3.0|0.28|-9.16|2.96|85.29|3.13|2.0|1.0|146.24|0.0|-5.68|35.0|-6.18|466.57|0.0|0.0|-5.28|0.000975|0.00242|0.0|0.0|6.87e-10|-0.04991|3.1908|7.75|3.1908|-1493.661092|388.57|0.4674|388.57|636.33|-1493.266344|-0.13133|1.9944|-0.18124|0.02564498|32.0|7.4949|7.4949
13_a47|1|1|1|2.920663104|0.0|0|6.605297921|0|1.417757826|-0.174238791|-0.0049262279999999|4.59511985|-0.0777650159999999|2|0.036632997|-0.047120094|-0.20197533|0.003874205|10.9452934|1|-0.000211465|-0.0101047869999999|-0.0233277889999999|2|0.6427334020000001|0.030290722|0.065869272|0.626280497|1|-0.088128939|0.017736598|-41.79730418|-45.39284663|63.12660940000001|0.2183244369999999|-0.032468557|-23.38063458|0.0|-21.52866736|-16.72368034|50.9329486|2190.316257|402.6200617|-635.4998528|669.2729199|7.038683428|13.33103985|0.8939678120000001|160.5682509|24.29844849|0.023284817|-193.936606|923.3410426|11.99338291|1.0|1.0|0.0|1.0|1.0|2.0|0.06|-7.9|4.63|66.49|2.34|0.0|0.0|91.59|0.0|-4.24|24.0|-6.0|319.34|0.0|1.0|-4.27|0.0185|0.0173|0.0|0.0|1.26e-08|-0.05465|4.0302|2.7|4.0302|-1067.78457|307.63|0.3382|307.63|404.73|-1067.665127|-166.0|3.5455|-0.22065|0.03639189|16.0|7.8|7.8
47n_a18|0|0|0|0.0|0.0|0|7.03438793|1|1.251175627|0.0487694459999999|-0.007614955|4.844187086|-0.057061805|0|0.032169312|0.017491759|-0.609196374|-0.003276575|10.94702025|0|0.001705837|-0.172015161|-0.258092915|0|0.722991132|-0.09714337|-0.083719099|0.711628292|0|-0.091185806|0.0106152389999999|-65.43887366|-75.24728669|61.29571241|0.207570604|-0.031974244|-62.09468789|47.476904100000006|-54.00070374|-26.38541222|74.19865731|3349.802294|653.9193397999999|-2031.676741|2052.393389|10.43689152|20.17045476|0.932611327|178.30942439999998|33.65821422|0.01357247|-468.58948260000005|2591.682495|11.20011508|1.0|1.0|0.0|1.0|1.0|3.0|0.31|-9.76|3.31|105.6|2.72|3.0|1.0|162.18|1.0|-6.02|40.0|-6.68|539.67|0.0|0.0|-5.24|0.000511|0.00308|0.0|1.0|1.7500000000000002e-10|-0.0525299999999999|3.2028|9.78|3.2028|-1743.299948|387.11|0.5056|387.11|799.02|-1740.5852670000002|-0.13138|2.4754|-0.18391|0.02839695|64.0|7.1938|7.1938
9_a47|0|0|0|0.0|0.0|0|0.0|0|1.3818994059999998|0.00410268|-0.008501246|0.0|-0.1789147139999999|2|0.037492877|-0.043270202|-0.382556052|0.022031244|10.93671087|0|-0.007880155|-0.021556658|-0.045757939|2|0.7033922579999999|0.046690958|0.075092937|0.689770023|1|-0.0969292319999999|0.009540986|-44.13640712|-50.70744657|107.3271659|0.194850031|-0.036925422|-26.52703503|0.0|-23.08946904|-19.3171225|49.12766732|2292.652212|421.2052248|-811.319145|1333.091472|5.653392499|10.93281031|0.93384951|109.5180831|24.43189048|0.015793737|-304.1026787|1026.1394|8.262317504|1.0|1.0|0.0|1.0|1.0|2.0|0.05|-8.47|5.61|58.04|2.99|1.0|0.0|101.46|0.0|-5.37|26.0|-5.26|345.37|0.0|0.0|-5.2|0.00148|0.00218|0.0|0.0|3.4000000000000003e-09|-0.05037|5.7429|4.06|3.7183|-1149.055456|333.44|0.2294|215.89|406.35|-1148.896866|-0.1545099999999999|2.2966|-0.20488|0.03463008|25.0|7.6|7.6
12h_a40|0|0|0|0.0|0.0|1|7.515889085|0|0.60499064|0.104392974|-0.008044548|5.4161004020000005|-0.107711573|0|0.041915709|0.208938531|-0.289603712|0.189869851|10.31197256|2|-0.002126898|0.127299624|0.224167029|0|0.809398262|0.116873629|-0.335801908|0.6948809659999999|1|-0.091448888|0.0117142839999999|-50.45378559|-48.34705035|208.6717565|0.160518251|-0.038796498|-25.56004046|59.68939644|-26.67382585|-20.51086984|56.64687411|2270.834041|443.8158546|-676.8587047999999|603.6697997|7.989299324|15.84593062|0.983394285|82.46928995|24.30173133|0.012453938|-363.7398044|801.957134|6.584127851|1.0|0.0|1.0|1.0|1.0|1.0|0.0|-6.84|5.02|84.45|3.76|2.0|1.0|96.16|0.0|-6.25|23.0|-5.13|361.25|0.0|0.0|-5.58|0.0002009999999999|0.000942|0.0|0.0|1.44e-07|-0.07512|4.1508|4.14|2.6436|-2153.186757|469.0|0.3985|298.7|435.95|-2153.072091|-0.1092|2.5573|-0.18432|0.02044063|823.0|6.0846|6.0846
13d_a5 (GW788388)|1|0|0|2.945204608|0.0|0|6.605297921|1|1.236844097|-0.0959854909999999|-0.005668173|4.59511985|-0.009710199|3|0.027375887|-0.092509033|-0.33442223|-0.086484275|10.94530363|1|0.003668464|-0.010147323|-0.016337128|2|0.7333482170000001|0.024905619|0.047169811|0.71006207|0|-0.0844793|0.014571846|-57.42492153|-55.87383979|151.3669372|0.2258962769999999|-0.0291837579999999|-36.95444874|44.69922692|-37.98032007|-19.30187193|67.0626077|2834.036315|511.985152|-1061.602956|1377.863026|8.077599766|15.788837|0.954644629|218.7999323|28.84397435|0.022041749|-223.7910275|1586.418589|14.57821204|0.0|1.0|1.0|1.0|1.0|2.0|0.2|-8.84|4.11|92.79|1.37|1.0|0.0|121.68|0.0|-4.35|32.0|-6.94|425.48|0.0|0.0|-4.35|0.0189|0.0192|0.0|0.0|1.45e-09|-0.05542|4.6091|3.81|4.1706|-1390.548362|297.28|0.5251|269.0|532.01|-1390.294368|-0.17299|2.4867|-0.22841|0.04130059|18.0|7.7447|7.7447
